Date,confirmationtime14ema
2011/04/20,9.088
2011/04/21,9.182
2011/04/22,9.049
2011/04/23,8.958
2011/04/24,8.949
2011/04/25,8.756
2011/04/26,8.573
2011/04/27,8.479
2011/04/28,8.519
2011/04/29,8.343
2011/04/30,8.247
2011/05/01,8.22
2011/05/02,8.099
2011/05/03,7.998
2011/05/04,7.907
2011/05/05,7.729
2011/05/06,7.579
2011/05/07,7.466
2011/05/08,7.347
2011/05/09,7.171
2011/05/10,7.264
2011/05/11,7.301
2011/05/12,7.463
2011/05/13,7.396
2011/05/14,7.203
2011/05/15,7.115
2011/05/16,6.944
2011/05/17,6.765
2011/05/18,6.53
2011/05/19,6.782
2011/05/20,6.75
2011/05/21,6.723
2011/05/22,6.589
2011/05/23,6.381
2011/05/24,6.173
2011/05/25,5.975
2011/05/26,5.827
2011/05/27,6.2
2011/05/28,6.612
2011/05/29,6.797
2011/05/30,7.137
2011/05/31,7.466
2011/06/01,7.492
2011/06/02,7.503
2011/06/03,7.453
2011/06/04,7.317
2011/06/05,7.264
2011/06/06,7.12
2011/06/07,7.3
2011/06/08,7.364
2011/06/09,7.247
2011/06/10,7.142
2011/06/11,6.952
2011/06/12,6.849
2011/06/13,6.781
2011/06/14,6.655
2011/06/15,6.455
2011/06/16,6.661
2011/06/17,6.805
2011/06/18,6.873
2011/06/19,6.817
2011/06/20,6.729
2011/06/21,6.591
2011/06/22,6.45
2011/06/23,6.39
2011/06/24,6.427
2011/06/25,6.913
2011/06/26,7.28
2011/06/27,7.445
2011/06/28,7.652
2011/06/29,7.748
2011/06/30,7.721
2011/07/01,7.801
2011/07/02,7.897
2011/07/03,8.008
2011/07/04,8.069
2011/07/05,8.375
2011/07/06,8.481
2011/07/07,8.816
2011/07/08,8.804
2011/07/09,8.919
2011/07/10,9.131
2011/07/11,9.137
2011/07/12,9.28
2011/07/13,9.048
2011/07/14,9.175
2011/07/15,9.137
2011/07/16,9.141
2011/07/17,9.052
2011/07/18,8.974
2011/07/19,9.13
2011/07/20,9.201
2011/07/21,9.238
2011/07/22,9.277
2011/07/23,9.355
2011/07/24,9.265
2011/07/25,9.193
2011/07/26,9.058
2011/07/27,8.954
2011/07/28,8.999
2011/07/29,8.97
2011/07/30,9.037
2011/07/31,8.929
2011/08/01,8.902
2011/08/02,8.962
2011/08/03,8.99
2011/08/04,9.28
2011/08/05,9.414
2011/08/06,9.732
2011/08/07,9.959
2011/08/08,10.043
2011/08/09,10.019
2011/08/10,9.946
2011/08/11,10.021
2011/08/12,10.151
2011/08/13,10.274
2011/08/14,10.359
2011/08/15,10.466
2011/08/16,10.377
2011/08/17,10.405
2011/08/18,10.351
2011/08/19,10.436
2011/08/20,10.308
2011/08/21,10.134
2011/08/22,9.919
2011/08/23,9.835
2011/08/24,9.956
2011/08/25,10.051
2011/08/26,10.017
2011/08/27,10.255
2011/08/28,10.543
2011/08/29,10.529
2011/08/30,10.44
2011/08/31,10.287
2011/09/01,10.403
2011/09/02,10.247
2011/09/03,10.205
2011/09/04,10.277
2011/09/05,10.138
2011/09/06,10.057
2011/09/07,10.128
2011/09/08,10.266
2011/09/09,10.144
2011/09/10,10.235
2011/09/11,10.406
2011/09/12,10.463
2011/09/13,10.42
2011/09/14,10.345
2011/09/15,10.197
2011/09/16,10.451
2011/09/17,10.49
2011/09/18,10.307
2011/09/19,10.444
2011/09/20,10.423
2011/09/21,10.348
2011/09/22,10.266
2011/09/23,10.341
2011/09/24,10.45
2011/09/25,10.458
2011/09/26,10.497
2011/09/27,10.541
2011/09/28,10.442
2011/09/29,10.585
2011/09/30,10.748
2011/10/01,10.657
2011/10/02,10.823
2011/10/03,10.704
2011/10/04,10.991
2011/10/05,10.85
2011/10/06,10.903
2011/10/07,10.841
2011/10/08,11.009
2011/10/09,11.053
2011/10/10,11.14
2011/10/11,11.719
2011/10/12,11.757
2011/10/13,12.168
2011/10/14,11.927
2011/10/15,11.77
2011/10/16,11.814
2011/10/17,11.866
2011/10/18,11.884
2011/10/19,11.743
2011/10/20,11.847
2011/10/21,11.854
2011/10/22,12.233
2011/10/23,12.379
2011/10/24,12.241
2011/10/25,12.097
2011/10/26,12.125
2011/10/27,12.428
2011/10/28,12.6
2011/10/29,12.619
2011/10/30,12.666
2011/10/31,12.443
2011/11/01,12.064
2011/11/02,11.702
2011/11/03,11.678
2011/11/04,11.427
2011/11/05,11.218
2011/11/06,11.056
2011/11/07,11.036
2011/11/08,10.853
2011/11/09,10.599
2011/11/10,10.547
2011/11/11,10.755
2011/11/12,10.663
2011/11/13,10.575
2011/11/14,10.507
2011/11/15,10.27
2011/11/16,10.323
2011/11/17,10.328
2011/11/18,10.394
2011/11/19,10.569
2011/11/20,10.503
2011/11/21,10.73
2011/11/22,10.67
2011/11/23,10.681
2011/11/24,10.956
2011/11/25,10.917
2011/11/26,11.061
2011/11/27,11.271
2011/11/28,11.28
2011/11/29,11.167
2011/11/30,10.863
2011/12/01,10.47
2011/12/02,10.389
2011/12/03,10.267
2011/12/04,10.31
2011/12/05,10.15
2011/12/06,9.92
2011/12/07,9.988
2011/12/08,9.827
2011/12/09,9.823
2011/12/10,9.847
2011/12/11,9.797
2011/12/12,10.003
2011/12/13,10.123
2011/12/14,10.029
2011/12/15,10.406
2011/12/16,10.645
2011/12/17,10.506
2011/12/18,10.439
2011/12/19,10.254
2011/12/20,10.32
2011/12/21,10.232
2011/12/22,10.165
2011/12/23,10.162
2011/12/24,10.131
2011/12/25,9.884
2011/12/26,9.651
2011/12/27,9.688
2011/12/28,9.635
2011/12/29,9.742
2011/12/30,9.795
2011/12/31,9.761
2012/01/01,9.714
2012/01/02,9.69
2012/01/03,9.606
2012/01/04,9.614
2012/01/05,9.638
2012/01/06,9.476
2012/01/07,9.256
2012/01/08,9.2
2012/01/09,9.144
2012/01/10,9.286
2012/01/11,9.303
2012/01/12,9.301
2012/01/13,9.433
2012/01/14,9.455
2012/01/15,9.576
2012/01/16,9.396
2012/01/17,9.366
2012/01/18,9.617
2012/01/19,9.615
2012/01/20,9.657
2012/01/21,9.54
2012/01/22,9.68
2012/01/23,9.519
2012/01/24,9.631
2012/01/25,9.644
2012/01/26,9.749
2012/01/27,9.811
2012/01/28,9.827
2012/01/29,9.667
2012/01/30,9.494
2012/01/31,9.508
2012/02/01,9.602
2012/02/02,9.529
2012/02/03,9.474
2012/02/04,9.434
2012/02/05,9.528
2012/02/06,9.573
2012/02/07,9.698
2012/02/08,9.729
2012/02/09,9.756
2012/02/10,9.846
2012/02/11,9.814
2012/02/12,9.72
2012/02/13,9.826
2012/02/14,9.907
2012/02/15,10.019
2012/02/16,10.074
2012/02/17,9.994
2012/02/18,9.784
2012/02/19,9.695
2012/02/20,9.774
2012/02/21,9.959
2012/02/22,9.839
2012/02/23,9.683
2012/02/24,9.681
2012/02/25,9.554
2012/02/26,9.56
2012/02/27,9.532
2012/02/28,9.461
2012/02/29,9.272
2012/03/01,9.307
2012/03/02,9.499
2012/03/03,9.932
2012/03/04,10.009
2012/03/05,9.999
2012/03/06,10.067
2012/03/07,9.971
2012/03/08,9.873
2012/03/09,9.699
2012/03/10,9.57
2012/03/11,9.726
2012/03/12,9.586
2012/03/13,9.508
2012/03/14,9.642
2012/03/15,9.943
2012/03/16,9.872
2012/03/17,9.685
2012/03/18,9.594
2012/03/19,9.657
2012/03/20,9.57
2012/03/21,9.509
2012/03/22,9.456
2012/03/23,9.719
2012/03/24,9.467
2012/03/25,9.428
2012/03/26,9.442
2012/03/27,9.414
2012/03/28,9.439
2012/03/29,9.542
2012/03/30,9.516
2012/03/31,9.377
2012/04/01,9.479
2012/04/02,9.87
2012/04/03,9.998
2012/04/04,10.066
2012/04/05,10.365
2012/04/06,10.395
2012/04/07,10.497
2012/04/08,10.378
2012/04/09,10.309
2012/04/10,10.241
2012/04/11,10.237
2012/04/12,10.384
2012/04/13,10.56
2012/04/14,10.533
2012/04/15,10.923
2012/04/16,10.747
2012/04/17,10.736
2012/04/18,10.782
2012/04/19,10.567
2012/04/20,10.405
2012/04/21,10.264
2012/04/22,10.267
2012/04/23,10.32
2012/04/24,10.336
2012/04/25,10.469
2012/04/26,10.312
2012/04/27,10.359
2012/04/28,10.241
2012/04/29,9.948
2012/04/30,9.695
2012/05/01,9.531
2012/05/02,9.541
2012/05/03,9.491
2012/05/04,9.418
2012/05/05,9.312
2012/05/06,9.241
2012/05/07,9.139
2012/05/08,9.011
2012/05/09,8.966
2012/05/10,9.259
2012/05/11,9.367
2012/05/12,9.618
2012/05/13,9.707
2012/05/14,9.794
2012/05/15,9.965
2012/05/16,10.223
2012/05/17,10.515
2012/05/18,10.437
2012/05/19,10.334
2012/05/20,10.348
2012/05/21,10.492
2012/05/22,10.763
2012/05/23,10.804
2012/05/24,10.9
2012/05/25,11.033
2012/05/26,10.914
2012/05/27,10.667
2012/05/28,10.597
2012/05/29,10.707
2012/05/30,10.745
2012/05/31,10.704
2012/06/01,10.54
2012/06/02,10.335
2012/06/03,10.212
2012/06/04,10.089
2012/06/05,10.05
2012/06/06,9.965
2012/06/07,10.017
2012/06/08,10.043
2012/06/09,9.827
2012/06/10,9.673
2012/06/11,9.755
2012/06/12,9.685
2012/06/13,9.674
2012/06/14,9.615
2012/06/15,9.54
2012/06/16,9.499
2012/06/17,9.403
2012/06/18,9.247
2012/06/19,9.32
2012/06/20,9.401
2012/06/21,9.56
2012/06/22,9.676
2012/06/23,9.557
2012/06/24,9.748
2012/06/25,9.695
2012/06/26,9.691
2012/06/27,9.577
2012/06/28,9.701
2012/06/29,9.723
2012/06/30,9.881
2012/07/01,9.916
2012/07/02,9.857
2012/07/03,9.743
2012/07/04,9.724
2012/07/05,9.76
2012/07/06,9.698
2012/07/07,9.561
2012/07/08,9.541
2012/07/09,9.447
2012/07/10,9.468
2012/07/11,9.638
2012/07/12,9.633
2012/07/13,9.526
2012/07/14,9.449
2012/07/15,9.56
2012/07/16,9.566
2012/07/17,9.407
2012/07/18,9.391
2012/07/19,9.561
2012/07/20,9.584
2012/07/21,9.667
2012/07/22,9.617
2012/07/23,9.697
2012/07/24,9.596
2012/07/25,9.517
2012/07/26,9.384
2012/07/27,9.211
2012/07/28,9.238
2012/07/29,9.163
2012/07/30,9.032
2012/07/31,9.305
2012/08/01,9.497
2012/08/02,9.394
2012/08/03,9.327
2012/08/04,9.314
2012/08/05,9.454
2012/08/06,9.565
2012/08/07,9.46
2012/08/08,9.355
2012/08/09,9.237
2012/08/10,9.236
2012/08/11,9.148
2012/08/12,9.136
2012/08/13,9.118
2012/08/14,9.125
2012/08/15,9.058
2012/08/16,9.097
2012/08/17,9.275
2012/08/18,9.31
2012/08/19,9.124
2012/08/20,9.011
2012/08/21,8.919
2012/08/22,8.961
2012/08/23,8.93
2012/08/24,9.036
2012/08/25,9.223
2012/08/26,9.066
2012/08/27,9.181
2012/08/28,9.228
2012/08/29,9.141
2012/08/30,9.169
2012/08/31,9.318
2012/09/01,9.268
2012/09/02,9.203
2012/09/03,9.199
2012/09/04,9.227
2012/09/05,9.064
2012/09/06,8.978
2012/09/07,8.924
2012/09/08,9.058
2012/09/09,9.058
2012/09/10,9.13
2012/09/11,9.237
2012/09/12,9.244
2012/09/13,9.488
2012/09/14,9.408
2012/09/15,9.487
2012/09/16,9.415
2012/09/17,9.302
2012/09/18,9.212
2012/09/19,9.345
2012/09/20,9.362
2012/09/21,9.25
2012/09/22,9.24
2012/09/23,9.223
2012/09/24,9.248
2012/09/25,9.396
2012/09/26,9.515
2012/09/27,9.439
2012/09/28,9.396
2012/09/29,9.286
2012/09/30,9.255
2012/10/01,9.487
2012/10/02,9.537
2012/10/03,9.709
2012/10/04,9.88
2012/10/05,9.974
2012/10/06,9.883
2012/10/07,10.101
2012/10/08,9.833
2012/10/09,9.874
2012/10/10,9.846
2012/10/11,9.925
2012/10/12,9.89
2012/10/13,9.869
2012/10/14,10.065
2012/10/15,9.859
2012/10/16,9.783
2012/10/17,9.831
2012/10/18,9.743
2012/10/19,9.866
2012/10/20,9.766
2012/10/21,9.656
2012/10/22,9.592
2012/10/23,9.79
2012/10/24,9.67
2012/10/25,9.723
2012/10/26,9.59
2012/10/27,9.409
2012/10/28,9.311
2012/10/29,9.285
2012/10/30,9.389
2012/10/31,9.471
2012/11/01,9.609
2012/11/02,9.671
2012/11/03,9.696
2012/11/04,9.626
2012/11/05,9.543
2012/11/06,9.693
2012/11/07,9.623
2012/11/08,9.587
2012/11/09,9.572
2012/11/10,9.629
2012/11/11,9.651
2012/11/12,9.819
2012/11/13,9.881
2012/11/14,9.906
2012/11/15,9.997
2012/11/16,9.988
2012/11/17,10.028
2012/11/18,10.006
2012/11/19,9.987
2012/11/20,9.962
2012/11/21,9.896
2012/11/22,9.91
2012/11/23,9.767
2012/11/24,9.736
2012/11/25,9.753
2012/11/26,9.676
2012/11/27,9.683
2012/11/28,9.508
2012/11/29,9.397
2012/11/30,9.68
2012/12/01,9.539
2012/12/02,9.61
2012/12/03,9.635
2012/12/04,10.064
2012/12/05,10.296
2012/12/06,10.325
2012/12/07,10.437
2012/12/08,10.436
2012/12/09,10.569
2012/12/10,10.502
2012/12/11,10.435
2012/12/12,10.521
2012/12/13,10.584
2012/12/14,10.984
2012/12/15,11.174
2012/12/16,11.414
2012/12/17,11.325
2012/12/18,11.351
2012/12/19,11.19
2012/12/20,11.509
2012/12/21,11.498
2012/12/22,11.22
2012/12/23,11.298
2012/12/24,11.246
2012/12/25,11.295
2012/12/26,11.036
2012/12/27,10.795
2012/12/28,10.492
2012/12/29,10.426
2012/12/30,10.193
2012/12/31,10.049
2013/01/01,9.894
2013/01/02,9.83
2013/01/03,9.704
2013/01/04,9.665
2013/01/05,9.738
2013/01/06,9.764
2013/01/07,9.605
2013/01/08,9.768
2013/01/09,9.943
2013/01/10,9.923
2013/01/11,10.241
2013/01/12,10.449
2013/01/13,10.5
2013/01/14,10.323
2013/01/15,10.533
2013/01/16,10.594
2013/01/17,10.911
2013/01/18,11.043
2013/01/19,10.818
2013/01/20,10.852
2013/01/21,10.86
2013/01/22,10.745
2013/01/23,10.836
2013/01/24,10.622
2013/01/25,10.607
2013/01/26,10.424
2013/01/27,10.306
2013/01/28,10.238
2013/01/29,10.088
2013/01/30,9.998
2013/01/31,9.659
2013/02/01,9.678
2013/02/02,9.642
2013/02/03,9.389
2013/02/04,9.308
2013/02/05,9.216
2013/02/06,9.303
2013/02/07,9.309
2013/02/08,9.339
2013/02/09,9.437
2013/02/10,9.371
2013/02/11,9.329
2013/02/12,9.467
2013/02/13,9.327
2013/02/14,9.355
2013/02/15,9.18
2013/02/16,8.972
2013/02/17,8.797
2013/02/18,8.817
2013/02/19,8.849
2013/02/20,8.664
2013/02/21,8.599
2013/02/22,8.582
2013/02/23,8.609
2013/02/24,8.692
2013/02/25,8.474
2013/02/26,8.501
2013/02/27,8.362
2013/02/28,8.39
2013/03/01,8.534
2013/03/02,8.721
2013/03/03,8.75
2013/03/04,8.656
2013/03/05,8.883
2013/03/06,8.938
2013/03/07,8.946
2013/03/08,8.953
2013/03/09,8.896
2013/03/10,8.759
2013/03/11,8.762
2013/03/12,9.016
2013/03/13,9.036
2013/03/14,8.904
2013/03/15,8.833
2013/03/16,8.753
2013/03/17,8.504
2013/03/18,8.381
2013/03/19,8.393
2013/03/20,8.184
2013/03/21,7.973
2013/03/22,7.749
2013/03/23,7.6
2013/03/24,7.603
2013/03/25,7.922
2013/03/26,8.138
2013/03/27,8.518
2013/03/28,8.432
2013/03/29,8.411
2013/03/30,8.399
2013/03/31,8.415
2013/04/01,8.263
2013/04/02,8.222
2013/04/03,8.223
2013/04/04,8.373
2013/04/05,8.472
2013/04/06,8.52
2013/04/07,8.555
2013/04/08,8.653
2013/04/09,8.59
2013/04/10,8.45
2013/04/11,8.523
2013/04/12,8.497
2013/04/13,8.514
2013/04/14,8.633
2013/04/15,8.653
2013/04/16,8.584
2013/04/17,8.562
2013/04/18,8.727
2013/04/19,8.965
2013/04/20,9.016
2013/04/21,8.905
2013/04/22,8.972
2013/04/23,8.919
2013/04/24,8.915
2013/04/25,8.843
2013/04/26,8.786
2013/04/27,8.921
2013/04/28,8.816
2013/04/29,8.744
2013/04/30,8.867
2013/05/01,8.956
2013/05/02,9.195
2013/05/03,9.37
2013/05/04,9.329
2013/05/05,9.248
2013/05/06,9.172
2013/05/07,9.092
2013/05/08,9.043
2013/05/09,9.008
2013/05/10,8.923
2013/05/11,8.789
2013/05/12,8.76
2013/05/13,8.695
2013/05/14,8.782
2013/05/15,8.973
2013/05/16,9.074
2013/05/17,9.057
2013/05/18,9.138
2013/05/19,9.15
2013/05/20,9.419
2013/05/21,9.434
2013/05/22,9.407
2013/05/23,9.256
2013/05/24,9.158
2013/05/25,9.101
2013/05/26,9.065
2013/05/27,8.947
2013/05/28,8.97
2013/05/29,8.917
2013/05/30,8.8
2013/05/31,8.724
2013/06/01,8.462
2013/06/02,8.299
2013/06/03,8.094
2013/06/04,7.916
2013/06/05,7.904
2013/06/06,7.911
2013/06/07,8.049
2013/06/08,8.036
2013/06/09,8.172
2013/06/10,8.186
2013/06/11,8.161
2013/06/12,8.019
2013/06/13,7.982
2013/06/14,7.984
2013/06/15,8.03
2013/06/16,7.997
2013/06/17,8.255
2013/06/18,8.526
2013/06/19,8.801
2013/06/20,8.874
2013/06/21,8.834
2013/06/22,8.747
2013/06/23,8.744
2013/06/24,8.858
2013/06/25,8.9
2013/06/26,8.817
2013/06/27,8.791
2013/06/28,8.755
2013/06/29,8.724
2013/06/30,8.815
2013/07/01,8.863
2013/07/02,8.936
2013/07/03,8.788
2013/07/04,8.78
2013/07/05,8.642
2013/07/06,8.516
2013/07/07,8.413
2013/07/08,8.291
2013/07/09,8.224
2013/07/10,8.112
2013/07/11,8.134
2013/07/12,8.296
2013/07/13,8.413
2013/07/14,8.407
2013/07/15,8.457
2013/07/16,8.5
2013/07/17,8.41
2013/07/18,8.481
2013/07/19,8.473
2013/07/20,8.376
2013/07/21,8.224
2013/07/22,8.291
2013/07/23,8.547
2013/07/24,8.615
2013/07/25,8.782
2013/07/26,8.781
2013/07/27,8.671
2013/07/28,8.658
2013/07/29,8.582
2013/07/30,8.413
2013/07/31,8.301
2013/08/01,8.279
2013/08/02,8.175
2013/08/03,8.215
2013/08/04,8.192
2013/08/05,8.116
2013/08/06,8.044
2013/08/07,8.004
2013/08/08,7.873
2013/08/09,7.808
2013/08/10,7.681
2013/08/11,7.546
2013/08/12,7.429
2013/08/13,7.487
2013/08/14,7.632
2013/08/15,7.744
2013/08/16,7.854
2013/08/17,7.817
2013/08/18,7.765
2013/08/19,7.814
2013/08/20,7.783
2013/08/21,7.725
2013/08/22,7.584
2013/08/23,7.552
2013/08/24,7.594
2013/08/25,7.853
2013/08/26,7.963
2013/08/27,8.037
2013/08/28,8.044
2013/08/29,7.988
2013/08/30,7.859
2013/08/31,7.672
2013/09/01,7.518
2013/09/02,7.409
2013/09/03,7.411
2013/09/04,7.6
2013/09/05,7.66
2013/09/06,7.676
2013/09/07,7.977
2013/09/08,8.136
2013/09/09,7.997
2013/09/10,7.936
2013/09/11,7.838
2013/09/12,7.694
2013/09/13,7.61
2013/09/14,7.476
2013/09/15,7.54
2013/09/16,7.781
2013/09/17,7.816
2013/09/18,7.938
2013/09/19,7.89
2013/09/20,7.798
2013/09/21,7.774
2013/09/22,7.683
2013/09/23,7.573
2013/09/24,7.469
2013/09/25,7.405
2013/09/26,7.603
2013/09/27,7.668
2013/09/28,7.73
2013/09/29,7.829
2013/09/30,7.963
2013/10/01,7.928
2013/10/02,7.876
2013/10/03,7.791
2013/10/04,7.819
2013/10/05,7.653
2013/10/06,7.67
2013/10/07,7.878
2013/10/08,8.021
2013/10/09,8.024
2013/10/10,7.954
2013/10/11,7.931
2013/10/12,7.771
2013/10/13,7.604
2013/10/14,7.358
2013/10/15,7.115
2013/10/16,7.081
2013/10/17,7.286
2013/10/18,7.315
2013/10/19,7.201
2013/10/20,7.205
2013/10/21,7.155
2013/10/22,6.984
2013/10/23,6.922
2013/10/24,6.892
2013/10/25,6.79
2013/10/26,6.94
2013/10/27,7.087
2013/10/28,7.239
2013/10/29,7.474
2013/10/30,7.462
2013/10/31,7.377
2013/11/01,7.317
2013/11/02,7.291
2013/11/03,7.319
2013/11/04,7.328
2013/11/05,7.454
2013/11/06,7.638
2013/11/07,7.953
2013/11/08,8.326
2013/11/09,8.513
2013/11/10,8.501
2013/11/11,8.394
2013/11/12,8.23
2013/11/13,8.276
2013/11/14,8.221
2013/11/15,8.282
2013/11/16,8.167
2013/11/17,8.11
2013/11/18,8.26
2013/11/19,8.351
2013/11/20,8.408
2013/11/21,8.567
2013/11/22,8.541
2013/11/23,8.532
2013/11/24,8.537
2013/11/25,8.509
2013/11/26,8.582
2013/11/27,8.547
2013/11/28,8.468
2013/11/29,8.449
2013/11/30,8.413
2013/12/01,8.276
2013/12/02,8.38
2013/12/03,8.223
2013/12/04,8.249
2013/12/05,8.279
2013/12/06,8.098
2013/12/07,8.003
2013/12/08,7.921
2013/12/09,7.955
2013/12/10,7.895
2013/12/11,8.006
2013/12/12,8.116
2013/12/13,8.137
2013/12/14,8.022
2013/12/15,8.037
2013/12/16,7.921
2013/12/17,7.811
2013/12/18,7.734
2013/12/19,7.552
2013/12/20,7.624
2013/12/21,7.8
2013/12/22,7.896
2013/12/23,7.966
2013/12/24,8.04
2013/12/25,8.153
2013/12/26,8.133
2013/12/27,8.092
2013/12/28,8.293
2013/12/29,8.33
2013/12/30,8.329
2013/12/31,8.262
2014/01/01,8.097
2014/01/02,8.45
2014/01/03,8.516
2014/01/04,8.742
2014/01/05,8.572
2014/01/06,8.461
