Date,size14wma
2011/02/26,2817
2011/02/27,2815
2011/02/28,2918
2011/03/01,3425
2011/03/02,3502
2011/03/03,3731
2011/03/04,3684
2011/03/05,3626
2011/03/06,3477
2011/03/07,3422
2011/03/08,3558
2011/03/09,3614
2011/03/10,3791
2011/03/11,3935
2011/03/12,4234
2011/03/13,4586
2011/03/14,5009
2011/03/15,5481
2011/03/16,5769
2011/03/17,5990
2011/03/18,6130
2011/03/19,6492
2011/03/20,7091
2011/03/21,7684
2011/03/22,7575
2011/03/23,7875
2011/03/24,7587
2011/03/25,7183
2011/03/26,7294
2011/03/27,7187
2011/03/28,7044
2011/03/29,6817
2011/03/30,6410
2011/03/31,6004
2011/04/01,5569
2011/04/02,5163
2011/04/03,4800
2011/04/04,4647
2011/04/05,4457
2011/04/06,4365
2011/04/07,4263
2011/04/08,4178
2011/04/09,4078
2011/04/10,3996
2011/04/11,4060
2011/04/12,4254
2011/04/13,4345
2011/04/14,4625
2011/04/15,4988
2011/04/16,5192
2011/04/17,5163
2011/04/18,5499
2011/04/19,5918
2011/04/20,6410
2011/04/21,6268
2011/04/22,6087
2011/04/23,6047
2011/04/24,6034
2011/04/25,6029
2011/04/26,6081
2011/04/27,6676
2011/04/28,6800
2011/04/29,6808
2011/04/30,7198
2011/05/01,7528
2011/05/02,7334
2011/05/03,7197
2011/05/04,7061
2011/05/05,7047
2011/05/06,6945
2011/05/07,6860
2011/05/08,6631
2011/05/09,6511
2011/05/10,6633
2011/05/11,6625
2011/05/12,6825
2011/05/13,7147
2011/05/14,7214
2011/05/15,7309
2011/05/16,7455
2011/05/17,7498
2011/05/18,7632
2011/05/19,8196
2011/05/20,8432
2011/05/21,8576
2011/05/22,8583
2011/05/23,8565
2011/05/24,8460
2011/05/25,8476
2011/05/26,8622
2011/05/27,8981
2011/05/28,9515
2011/05/29,9726
2011/05/30,10395
2011/05/31,11378
2011/06/01,11924
2011/06/02,12615
2011/06/03,13788
2011/06/04,14420
2011/06/05,14847
2011/06/06,15539
2011/06/07,16508
2011/06/08,18624
2011/06/09,19580
2011/06/10,20083
2011/06/11,20008
2011/06/12,20582
2011/06/13,20909
2011/06/14,21284
2011/06/15,21183
2011/06/16,22469
2011/06/17,23123
2011/06/18,23429
2011/06/19,23374
2011/06/20,22777
2011/06/21,21823
2011/06/22,21042
2011/06/23,20407
2011/06/24,20243
2011/06/25,21171
2011/06/26,22108
2011/06/27,23464
2011/06/28,24131
2011/06/29,24224
2011/06/30,23880
2011/07/01,24332
2011/07/02,24174
2011/07/03,23879
2011/07/04,24014
2011/07/05,24773
2011/07/06,25576
2011/07/07,26117
2011/07/08,25581
2011/07/09,25141
2011/07/10,25530
2011/07/11,25729
2011/07/12,25644
2011/07/13,24936
2011/07/14,25137
2011/07/15,24495
2011/07/16,24340
2011/07/17,23896
2011/07/18,24171
2011/07/19,24722
2011/07/20,24818
2011/07/21,24739
2011/07/22,24844
2011/07/23,24534
2011/07/24,24122
2011/07/25,24390
2011/07/26,24036
2011/07/27,23628
2011/07/28,23628
2011/07/29,22943
2011/07/30,22059
2011/07/31,21582
2011/08/01,21503
2011/08/02,21805
2011/08/03,21755
2011/08/04,22397
2011/08/05,22371
2011/08/06,22878
2011/08/07,22865
2011/08/08,23482
2011/08/09,24220
2011/08/10,24211
2011/08/11,24126
2011/08/12,24012
2011/08/13,24105
2011/08/14,24384
2011/08/15,25100
2011/08/16,25467
2011/08/17,25537
2011/08/18,25093
2011/08/19,25373
2011/08/20,24736
2011/08/21,24124
2011/08/22,23606
2011/08/23,23121
2011/08/24,23104
2011/08/25,23066
2011/08/26,22949
2011/08/27,23089
2011/08/28,22726
2011/08/29,22890
2011/08/30,22693
2011/08/31,22192
2011/09/01,22382
2011/09/02,21831
2011/09/03,21195
2011/09/04,23663
2011/09/05,23232
2011/09/06,23255
2011/09/07,23141
2011/09/08,22987
2011/09/09,23319
2011/09/10,23143
2011/09/11,23214
2011/09/12,23233
2011/09/13,22705
2011/09/14,22070
2011/09/15,21476
2011/09/16,21455
2011/09/17,20728
2011/09/18,19817
2011/09/19,20278
2011/09/20,21209
2011/09/21,21763
2011/09/22,21265
2011/09/23,21089
2011/09/24,21058
2011/09/25,20800
2011/09/26,20447
2011/09/27,20392
2011/09/28,19921
2011/09/29,19624
2011/09/30,19560
2011/10/01,19038
2011/10/02,18674
2011/10/03,18392
2011/10/04,18784
2011/10/05,18467
2011/10/06,18683
2011/10/07,18554
2011/10/08,18618
2011/10/09,18567
2011/10/10,18724
2011/10/11,20107
2011/10/12,20407
2011/10/13,20716
2011/10/14,20586
2011/10/15,20260
2011/10/16,20012
2011/10/17,20384
2011/10/18,20039
2011/10/19,19580
2011/10/20,19092
2011/10/21,18632
2011/10/22,18966
2011/10/23,19137
2011/10/24,19047
2011/10/25,18654
2011/10/26,18646
2011/10/27,18693
2011/10/28,19054
2011/10/29,19434
2011/10/30,19347
2011/10/31,18907
2011/11/01,18470
2011/11/02,18034
2011/11/03,18161
2011/11/04,18197
2011/11/05,17966
2011/11/06,17271
2011/11/07,17283
2011/11/08,17302
2011/11/09,17171
2011/11/10,17440
2011/11/11,17585
2011/11/12,17276
2011/11/13,16951
2011/11/14,17145
2011/11/15,17047
2011/11/16,17342
2011/11/17,17168
2011/11/18,17084
2011/11/19,17038
2011/11/20,17014
2011/11/21,16912
2011/11/22,16863
2011/11/23,16838
2011/11/24,17237
2011/11/25,17202
2011/11/26,17244
2011/11/27,17367
2011/11/28,17733
2011/11/29,18303
2011/11/30,18637
2011/12/01,18413
2011/12/02,18489
2011/12/03,18255
2011/12/04,18094
2011/12/05,17884
2011/12/06,18115
2011/12/07,18272
2011/12/08,18057
2011/12/09,17770
2011/12/10,17544
2011/12/11,17470
2011/12/12,17590
2011/12/13,17676
2011/12/14,17396
2011/12/15,17370
2011/12/16,17685
2011/12/17,17275
2011/12/18,16742
2011/12/19,16753
2011/12/20,17777
2011/12/21,17600
2011/12/22,17585
2011/12/23,17475
2011/12/24,16923
2011/12/25,16338
2011/12/26,15911
2011/12/27,15852
2011/12/28,15581
2011/12/29,15648
2011/12/30,15474
2011/12/31,15517
2012/01/01,15655
2012/01/02,16032
2012/01/03,16270
2012/01/04,16725
2012/01/05,17861
2012/01/06,18537
2012/01/07,18491
2012/01/08,18909
2012/01/09,19251
2012/01/10,20767
2012/01/11,21867
2012/01/12,21867
2012/01/13,22041
2012/01/14,21913
2012/01/15,21871
2012/01/16,21635
2012/01/17,21376
2012/01/18,21803
2012/01/19,21701
2012/01/20,21584
2012/01/21,21133
2012/01/22,20442
2012/01/23,19600
2012/01/24,19991
2012/01/25,20560
2012/01/26,20760
2012/01/27,20847
2012/01/28,20638
2012/01/29,20284
2012/01/30,19664
2012/01/31,19900
2012/02/01,19972
2012/02/02,20193
2012/02/03,20285
2012/02/04,20423
2012/02/05,20557
2012/02/06,20310
2012/02/07,20482
2012/02/08,20540
2012/02/09,20911
2012/02/10,21847
2012/02/11,22142
2012/02/12,21926
2012/02/13,22598
2012/02/14,23901
2012/02/15,24863
2012/02/16,26072
2012/02/17,25346
2012/02/18,24308
2012/02/19,23338
2012/02/20,22762
2012/02/21,22696
2012/02/22,22171
2012/02/23,22059
2012/02/24,21913
2012/02/25,21271
2012/02/26,20656
2012/02/27,20263
2012/02/28,19905
2012/02/29,19360
2012/03/01,19691
2012/03/02,20830
2012/03/03,20842
2012/03/04,20988
2012/03/05,21467
2012/03/06,21763
2012/03/07,21500
2012/03/08,21336
2012/03/09,21032
2012/03/10,20712
2012/03/11,20533
2012/03/12,20140
2012/03/13,20684
2012/03/14,21351
2012/03/15,21793
2012/03/16,21563
2012/03/17,21131
2012/03/18,20484
2012/03/19,20521
2012/03/20,20307
2012/03/21,20215
2012/03/22,20067
2012/03/23,20216
2012/03/24,19459
2012/03/25,19170
2012/03/26,19298
2012/03/27,19187
2012/03/28,19493
2012/03/29,20043
2012/03/30,20143
2012/03/31,19681
2012/04/01,19551
2012/04/02,20458
2012/04/03,21424
2012/04/04,21806
2012/04/05,23008
2012/04/06,23511
2012/04/07,23405
2012/04/08,22808
2012/04/09,22515
2012/04/10,22916
2012/04/11,23393
2012/04/12,24254
2012/04/13,24637
2012/04/14,24839
2012/04/15,25519
2012/04/16,25802
2012/04/17,26290
2012/04/18,27288
2012/04/19,26949
2012/04/20,27282
2012/04/21,26785
2012/04/22,26142
2012/04/23,25960
2012/04/24,25756
2012/04/25,25862
2012/04/26,25966
2012/04/27,25775
2012/04/28,25181
2012/04/29,24224
2012/04/30,23959
2012/05/01,24371
2012/05/02,25238
2012/05/03,27108
2012/05/04,28852
2012/05/05,29832
2012/05/06,30773
2012/05/07,33312
2012/05/08,35175
2012/05/09,37336
2012/05/10,38495
2012/05/11,41898
2012/05/12,45268
2012/05/13,46139
2012/05/14,52569
2012/05/15,56737
2012/05/16,59553
2012/05/17,61628
2012/05/18,64458
2012/05/19,70796
2012/05/20,75763
2012/05/21,81573
2012/05/22,84177
2012/05/23,86758
2012/05/24,88989
2012/05/25,92032
2012/05/26,90199
2012/05/27,88515
2012/05/28,89316
2012/05/29,91708
2012/05/30,91508
2012/05/31,88579
2012/06/01,87059
2012/06/02,79726
2012/06/03,81009
2012/06/04,86896
2012/06/05,92315
2012/06/06,86667
2012/06/07,89015
2012/06/08,87784
2012/06/09,87680
2012/06/10,89807
2012/06/11,91377
2012/06/12,87306
2012/06/13,97312
2012/06/14,109059
2012/06/15,116401
2012/06/16,119176
2012/06/17,119602
2012/06/18,117956
2012/06/19,118338
2012/06/20,117850
2012/06/21,115138
2012/06/22,110937
2012/06/23,104521
2012/06/24,100182
2012/06/25,96714
2012/06/26,94139
2012/06/27,90516
2012/06/28,87993
2012/06/29,83721
2012/06/30,81161
2012/07/01,77045
2012/07/02,75066
2012/07/03,72298
2012/07/04,70981
2012/07/05,70052
2012/07/06,69405
2012/07/07,68329
2012/07/08,66618
2012/07/09,66146
2012/07/10,70432
2012/07/11,74790
2012/07/12,74702
2012/07/13,74675
2012/07/14,73364
2012/07/15,74850
2012/07/16,77783
2012/07/17,80066
2012/07/18,82879
2012/07/19,86707
2012/07/20,90680
2012/07/21,93476
2012/07/22,94058
2012/07/23,95122
2012/07/24,93078
2012/07/25,90616
2012/07/26,89441
2012/07/27,86037
2012/07/28,86878
2012/07/29,86637
2012/07/30,86486
2012/07/31,92757
2012/08/01,93469
2012/08/02,92586
2012/08/03,90015
2012/08/04,88949
2012/08/05,90354
2012/08/06,92212
2012/08/07,89890
2012/08/08,91370
2012/08/09,89605
2012/08/10,87430
2012/08/11,85715
2012/08/12,85549
2012/08/13,90593
2012/08/14,90924
2012/08/15,98219
2012/08/16,102921
2012/08/17,106995
2012/08/18,107174
2012/08/19,107104
2012/08/20,105884
2012/08/21,105744
2012/08/22,105519
2012/08/23,102182
2012/08/24,100248
2012/08/25,99680
2012/08/26,94839
2012/08/27,93769
2012/08/28,91469
2012/08/29,89039
2012/08/30,88495
2012/08/31,91882
2012/09/01,93435
2012/09/02,92620
2012/09/03,94224
2012/09/04,97359
2012/09/05,98081
2012/09/06,99475
2012/09/07,97846
2012/09/08,97419
2012/09/09,95593
2012/09/10,95513
2012/09/11,97592
2012/09/12,94971
2012/09/13,95312
2012/09/14,95549
2012/09/15,93491
2012/09/16,91629
2012/09/17,87600
2012/09/18,86720
2012/09/19,88030
2012/09/20,87396
2012/09/21,86458
2012/09/22,84344
2012/09/23,83531
2012/09/24,83369
2012/09/25,81332
2012/09/26,83984
2012/09/27,82993
2012/09/28,84295
2012/09/29,82223
2012/09/30,79755
2012/10/01,81659
2012/10/02,84514
2012/10/03,86862
2012/10/04,91549
2012/10/05,95566
2012/10/06,96913
2012/10/07,102069
2012/10/08,102337
2012/10/09,104909
2012/10/10,104433
2012/10/11,103479
2012/10/12,102192
2012/10/13,102698
2012/10/14,102778
2012/10/15,100358
2012/10/16,100470
2012/10/17,101537
2012/10/18,99890
2012/10/19,98739
2012/10/20,97657
2012/10/21,99588
2012/10/22,102355
2012/10/23,105072
2012/10/24,104206
2012/10/25,103062
2012/10/26,98303
2012/10/27,91168
2012/10/28,85466
2012/10/29,82831
2012/10/30,83623
2012/10/31,83863
2012/11/01,82759
2012/11/02,83328
2012/11/03,81549
2012/11/04,79803
2012/11/05,81453
2012/11/06,84965
2012/11/07,88269
2012/11/08,90467
2012/11/09,89721
2012/11/10,90404
2012/11/11,88350
2012/11/12,87748
2012/11/13,87559
2012/11/14,88238
2012/11/15,92550
2012/11/16,96912
2012/11/17,100365
2012/11/18,101633
2012/11/19,103666
2012/11/20,105337
2012/11/21,108196
2012/11/22,107968
2012/11/23,107814
2012/11/24,106143
2012/11/25,108186
2012/11/26,108385
2012/11/27,105842
2012/11/28,104673
2012/11/29,104152
2012/11/30,104016
2012/12/01,102061
2012/12/02,97220
2012/12/03,93040
2012/12/04,98195
2012/12/05,102784
2012/12/06,106698
2012/12/07,107767
2012/12/08,107939
2012/12/09,109446
2012/12/10,111324
2012/12/11,112926
2012/12/12,115955
2012/12/13,121334
2012/12/14,128585
2012/12/15,129386
2012/12/16,132411
2012/12/17,133204
2012/12/18,140235
2012/12/19,140685
2012/12/20,143540
2012/12/21,145942
2012/12/22,146085
2012/12/23,145196
2012/12/24,144319
2012/12/25,138693
2012/12/26,135442
2012/12/27,134145
2012/12/28,132413
2012/12/29,130866
2012/12/30,127978
2012/12/31,121816
2013/01/01,116143
2013/01/02,114703
2013/01/03,112673
2013/01/04,115596
2013/01/05,115486
2013/01/06,113228
2013/01/07,111927
2013/01/08,116767
2013/01/09,121017
2013/01/10,127020
2013/01/11,135847
2013/01/12,140887
2013/01/13,145466
2013/01/14,144894
2013/01/15,148112
2013/01/16,153662
2013/01/17,161144
2013/01/18,165779
2013/01/19,166592
2013/01/20,164470
2013/01/21,161824
2013/01/22,159557
2013/01/23,161268
2013/01/24,159598
2013/01/25,159831
2013/01/26,158676
2013/01/27,158964
2013/01/28,160082
2013/01/29,159336
2013/01/30,154609
2013/01/31,150006
2013/02/01,153396
2013/02/02,154122
2013/02/03,153603
2013/02/04,153569
2013/02/05,151823
2013/02/06,148461
2013/02/07,151987
2013/02/08,155602
2013/02/09,158927
2013/02/10,158612
2013/02/11,159829
2013/02/12,164761
2013/02/13,164809
2013/02/14,164494
2013/02/15,162265
2013/02/16,157556
2013/02/17,153319
2013/02/18,151693
2013/02/19,152358
2013/02/20,151365
2013/02/21,149229
2013/02/22,150734
2013/02/23,151847
2013/02/24,152621
2013/02/25,152055
2013/02/26,154961
2013/02/27,154179
2013/02/28,157227
2013/03/01,163185
2013/03/02,166504
2013/03/03,166190
2013/03/04,166594
2013/03/05,170776
2013/03/06,174637
2013/03/07,179042
2013/03/08,177493
2013/03/09,175383
2013/03/10,177136
2013/03/11,176656
2013/03/12,177239
2013/03/13,176118
2013/03/14,173250
2013/03/15,172765
2013/03/16,162958
2013/03/17,151234
2013/03/18,143789
2013/03/19,140208
2013/03/20,133430
2013/03/21,130579
2013/03/22,128923
2013/03/23,126832
2013/03/24,125676
2013/03/25,130198
2013/03/26,133780
2013/03/27,141447
2013/03/28,146835
2013/03/29,152381
2013/03/30,159200
2013/03/31,159871
2013/04/01,158761
2013/04/02,162174
2013/04/03,166346
2013/04/04,174736
2013/04/05,178026
2013/04/06,176549
2013/04/07,181001
2013/04/08,183361
2013/04/09,183337
2013/04/10,181719
2013/04/11,186719
2013/04/12,184298
2013/04/13,179532
2013/04/14,179169
2013/04/15,176774
2013/04/16,176738
2013/04/17,174329
2013/04/18,169529
2013/04/19,174421
2013/04/20,171883
2013/04/21,164776
2013/04/22,161652
2013/04/23,162640
2013/04/24,168354
2013/04/25,169152
2013/04/26,167934
2013/04/27,165381
2013/04/28,159449
2013/04/29,157431
2013/04/30,160073
2013/05/01,161232
2013/05/02,165868
2013/05/03,168078
2013/05/04,167298
2013/05/05,165805
2013/05/06,165435
2013/05/07,165960
2013/05/08,164592
2013/05/09,168067
2013/05/10,171616
2013/05/11,174850
2013/05/12,176544
2013/05/13,175880
2013/05/14,179430
2013/05/15,184929
2013/05/16,187727
2013/05/17,186868
2013/05/18,185228
2013/05/19,180033
2013/05/20,180197
2013/05/21,179264
2013/05/22,176288
2013/05/23,173739
2013/05/24,171011
2013/05/25,167252
2013/05/26,161806
2013/05/27,158850
2013/05/28,158888
2013/05/29,157964
2013/05/30,157092
2013/05/31,155451
2013/06/01,151066
2013/06/02,146616
2013/06/03,143046
2013/06/04,140435
2013/06/05,140649
2013/06/06,140396
2013/06/07,141833
2013/06/08,139051
2013/06/09,138001
2013/06/10,134903
2013/06/11,132684
2013/06/12,128650
2013/06/13,125375
2013/06/14,125569
2013/06/15,121378
2013/06/16,118775
2013/06/17,121209
2013/06/18,124327
2013/06/19,128693
2013/06/20,132686
2013/06/21,133035
2013/06/22,131672
2013/06/23,128912
2013/06/24,130229
2013/06/25,130393
2013/06/26,129544
2013/06/27,129452
2013/06/28,130233
2013/06/29,127020
2013/06/30,121970
2013/07/01,119812
2013/07/02,118471
2013/07/03,113264
2013/07/04,110262
2013/07/05,106907
2013/07/06,103158
2013/07/07,98632
2013/07/08,96853
2013/07/09,96636
2013/07/10,95279
2013/07/11,97152
2013/07/12,104041
2013/07/13,105910
2013/07/14,105265
2013/07/15,105586
2013/07/16,106784
2013/07/17,106702
2013/07/18,108640
2013/07/19,107700
2013/07/20,104845
2013/07/21,102002
2013/07/22,102677
2013/07/23,105116
2013/07/24,107455
2013/07/25,111525
2013/07/26,110746
2013/07/27,108953
2013/07/28,108593
2013/07/29,109072
2013/07/30,108060
2013/07/31,110495
2013/08/01,114086
2013/08/02,115395
2013/08/03,117245
2013/08/04,117091
2013/08/05,117767
2013/08/06,118882
2013/08/07,121230
2013/08/08,122305
2013/08/09,121603
2013/08/10,120905
2013/08/11,115808
2013/08/12,118027
2013/08/13,120642
2013/08/14,123787
2013/08/15,129090
2013/08/16,136711
2013/08/17,136698
2013/08/18,136757
2013/08/19,142962
2013/08/20,145101
2013/08/21,145218
2013/08/22,144595
2013/08/23,143954
2013/08/24,142862
2013/08/25,143159
2013/08/26,143916
2013/08/27,147881
2013/08/28,149337
2013/08/29,147080
2013/08/30,145890
2013/08/31,139670
2013/09/01,133348
2013/09/02,128837
2013/09/03,128305
2013/09/04,130123
2013/09/05,131267
2013/09/06,132906
2013/09/07,135713
2013/09/08,134899
2013/09/09,133146
2013/09/10,131918
2013/09/11,128726
2013/09/12,126990
2013/09/13,123642
2013/09/14,119205
2013/09/15,121484
2013/09/16,126235
2013/09/17,131003
2013/09/18,135229
2013/09/19,135662
2013/09/20,135381
2013/09/21,134365
2013/09/22,132096
2013/09/23,133413
2013/09/24,133752
2013/09/25,132094
2013/09/26,136119
2013/09/27,134713
2013/09/28,131772
2013/09/29,128794
2013/09/30,128536
2013/10/01,129347
2013/10/02,133389
2013/10/03,135227
2013/10/04,134965
2013/10/05,130206
2013/10/06,127923
2013/10/07,129996
2013/10/08,129579
2013/10/09,129949
2013/10/10,130798
2013/10/11,130531
2013/10/12,127533
2013/10/13,126047
2013/10/14,123860
2013/10/15,120189
2013/10/16,119115
2013/10/17,120584
2013/10/18,123467
2013/10/19,124468
2013/10/20,124040
2013/10/21,125950
2013/10/22,127206
2013/10/23,128432
2013/10/24,132862
2013/10/25,132853
2013/10/26,132807
2013/10/27,131204
2013/10/28,132158
2013/10/29,134236
2013/10/30,133082
2013/10/31,133287
2013/11/01,129605
2013/11/02,126187
2013/11/03,122782
2013/11/04,121693
2013/11/05,125668
2013/11/06,133227
2013/11/07,144876
2013/11/08,157331
2013/11/09,164785
2013/11/10,168141
2013/11/11,167835
2013/11/12,166163
2013/11/13,170337
2013/11/14,173740
2013/11/15,175622
2013/11/16,169078
2013/11/17,165463
2013/11/18,176831
2013/11/19,194551
2013/11/20,200220
2013/11/21,210869
2013/11/22,214725
2013/11/23,216270
2013/11/24,214253
2013/11/25,213060
2013/11/26,219636
2013/11/27,226988
2013/11/28,231389
2013/11/29,235360
2013/11/30,231993
2013/12/01,226294
2013/12/02,225774
2013/12/03,219400
2013/12/04,220568
2013/12/05,222449
2013/12/06,215437
2013/12/07,208419
2013/12/08,195927
2013/12/09,190974
2013/12/10,188745
2013/12/11,187638
2013/12/12,183810
2013/12/13,181615
2013/12/14,178786
2013/12/15,176900
2013/12/16,176207
2013/12/17,174557
2013/12/18,177752
2013/12/19,173803
2013/12/20,175346
2013/12/21,175515
2013/12/22,174019
2013/12/23,172985
2013/12/24,171828
2013/12/25,172107
2013/12/26,171230
2013/12/27,167733
2013/12/28,168728
2013/12/29,169221
2013/12/30,169741
2013/12/31,166220
2014/01/01,157685
2014/01/02,164476
2014/01/03,168463
2014/01/04,170771
2014/01/05,170461
2014/01/06,175035
2014/01/07,175737
2014/01/08,173870
2014/01/09,170036
2014/01/10,167087
2014/01/11,163283
2014/01/12,157978
2014/01/13,158474
2014/01/14,160130
2014/01/15,159855
2014/01/16,158680
2014/01/17,162067
2014/01/18,159467
2014/01/19,156991
2014/01/20,160302
2014/01/21,168549
2014/01/22,169960
2014/01/23,173060
2014/01/24,173804
2014/01/25,173689
2014/01/26,174905
2014/01/27,176876
2014/01/28,182437
2014/01/29,184499
2014/01/30,183876
2014/01/31,182176
2014/02/01,178564
2014/02/02,175809
2014/02/03,175874
2014/02/04,181346
2014/02/05,186781
2014/02/06,190292
2014/02/07,198255
2014/02/08,197736
2014/02/09,200176
2014/02/10,202322
2014/02/11,202740
2014/02/12,210192
2014/02/13,212663
2014/02/14,215660
2014/02/15,212164
2014/02/16,203782
2014/02/17,205020
2014/02/18,207094
2014/02/19,206487
2014/02/20,208785
2014/02/21,214795
2014/02/22,211301
2014/02/23,211228
2014/02/24,213216
2014/02/25,222484
2014/02/26,224485
2014/02/27,223301
2014/02/28,226047
2014/03/01,231962
2014/03/02,234173
2014/03/03,247910
2014/03/04,263873
2014/03/05,268729
2014/03/06,267726
2014/03/07,267076
2014/03/08,261427
2014/03/09,254020
2014/03/10,257169
2014/03/11,256252
2014/03/12,254043
2014/03/13,254073
2014/03/14,260174
2014/03/15,249648
2014/03/16,237358
2014/03/17,231624
2014/03/18,222235
2014/03/19,220895
2014/03/20,219303
2014/03/21,220325
2014/03/22,222662
2014/03/23,211613
2014/03/24,210737
2014/03/25,214339
2014/03/26,217615
2014/03/27,220200
2014/03/28,220451
2014/03/29,215240
2014/03/30,218084
2014/03/31,217246
2014/04/01,217567
2014/04/02,214579
2014/04/03,209040
2014/04/04,206942
2014/04/05,204389
2014/04/06,205040
2014/04/07,209215
2014/04/08,219669
2014/04/09,223170
2014/04/10,228082
2014/04/11,228755
2014/04/12,222234
2014/04/13,214715
2014/04/14,215034
2014/04/15,218689
2014/04/16,226046
2014/04/17,226376
2014/04/18,223823
2014/04/19,219567
2014/04/20,212136
2014/04/21,207926
2014/04/22,217212
2014/04/23,220396
2014/04/24,228637
2014/04/25,229548
2014/04/26,224213
2014/04/27,218911
2014/04/28,221161
2014/04/29,221627
2014/04/30,227977
2014/05/01,223887
