Date,mediantransactionvalue7smaUSD
2014/11/05,72.795
2014/11/06,73.736
2014/11/07,74.45
2014/11/08,72.416
2014/11/09,72.286
2014/11/10,75.258
2014/11/11,75.56
2014/11/12,77.879
2014/11/13,85.677
2014/11/14,88.578
2014/11/15,91.673
2014/11/16,93.928
2014/11/17,95.722
2014/11/18,97.76
2014/11/19,97.188
2014/11/20,92.994
2014/11/21,92.965
2014/11/22,95.731
2014/11/23,94.531
2014/11/24,93.302
2014/11/25,95.191
2014/11/26,96.44
2014/11/27,97.124
2014/11/28,100.686
2014/11/29,102.386
2014/11/30,106.6
2014/12/01,109.997
2014/12/02,115.597
2014/12/03,115.572
2014/12/04,116.3
2014/12/05,114.538
2014/12/06,112.176
2014/12/07,112.707
2014/12/08,113.679
2014/12/09,110.293
2014/12/10,113.438
2014/12/11,114.635
2014/12/12,113.249
2014/12/13,114.475
2014/12/14,112.82
2014/12/15,111.077
2014/12/16,110.759
2014/12/17,106.864
2014/12/18,111.279
2014/12/19,118.51
2014/12/20,123.693
2014/12/21,124.251
2014/12/22,127.855
2014/12/23,128.399
2014/12/24,127.776
2014/12/25,120.677
2014/12/26,116.705
2014/12/27,113.804
2014/12/28,114.375
2014/12/29,109.934
2014/12/30,111.502
2014/12/31,113.917
2015/01/01,110.881
2015/01/02,111.027
2015/01/03,108.047
2015/01/04,110.372
2015/01/05,108.256
2015/01/06,102.665
2015/01/07,101.575
2015/01/08,105.673
2015/01/09,102.729
2015/01/10,104.991
2015/01/11,99.858
2015/01/12,96.092
2015/01/13,97.291
2015/01/14,95.299
2015/01/15,96.917
2015/01/16,97.885
2015/01/17,92.678
2015/01/18,92.643
2015/01/19,94.428
2015/01/20,89.828
2015/01/21,85.899
2015/01/22,81.555
2015/01/23,76.974
2015/01/24,75.315
2015/01/25,72.914
2015/01/26,75.945
2015/01/27,75.984
2015/01/28,76.29
2015/01/29,75.01
2015/01/30,77.378
2015/01/31,76.437
2015/02/01,77.8
2015/02/02,76.483
2015/02/03,79.852
2015/02/04,80.277
2015/02/05,79.571
2015/02/06,77.485
2015/02/07,75.819
2015/02/08,72.906
2015/02/09,66.471
2015/02/10,59.825
2015/02/11,56.43
2015/02/12,56.11
2015/02/13,51.781
2015/02/14,50.334
2015/02/15,51.007
2015/02/16,51.397
2015/02/17,51.662
2015/02/18,51.345
2015/02/19,48.404
2015/02/20,48.425
2015/02/21,49.889
2015/02/22,49.173
2015/02/23,49.575
2015/02/24,51.212
2015/02/25,51.982
2015/02/26,52.176
2015/02/27,54.423
2015/02/28,54.398
2015/03/01,54.989
2015/03/02,58.072
2015/03/03,59.909
2015/03/04,61.961
2015/03/05,64.314
2015/03/06,64.425
2015/03/07,63.173
2015/03/08,62.662
2015/03/09,61.627
2015/03/10,60.602
2015/03/11,59.25
2015/03/12,60.012
2015/03/13,59.442
2015/03/14,60.893
2015/03/15,60.943
2015/03/16,61.443
2015/03/17,60.732
2015/03/18,61.286
2015/03/19,57.852
2015/03/20,56.218
2015/03/21,55.683
2015/03/22,55.789
2015/03/23,54.546
2015/03/24,54.548
2015/03/25,53.578
2015/03/26,53.6
2015/03/27,54.666
2015/03/28,54.543
2015/03/29,54.036
2015/03/30,53.6
2015/03/31,52.822
2015/04/01,53.427
2015/04/02,53.998
2015/04/03,52.121
2015/04/04,51.069
2015/04/05,50.007
2015/04/06,48.778
2015/04/07,48.312
2015/04/08,47.284
2015/04/09,46.375
2015/04/10,46.714
2015/04/11,47.291
2015/04/12,49.331
2015/04/13,49.321
2015/04/14,48.716
2015/04/15,47.505
2015/04/16,49.394
2015/04/17,51.767
2015/04/18,52.247
2015/04/19,53.794
2015/04/20,56.289
2015/04/21,61.983
2015/04/22,68.437
2015/04/23,74.039
2015/04/24,77.8
2015/04/25,81.564
2015/04/26,83.159
2015/04/27,84.249
2015/04/28,80.569
2015/04/29,76.653
2015/04/30,72.724
2015/05/01,68.806
2015/05/02,64.847
2015/05/03,64.644
2015/05/04,63.619
2015/05/05,63.133
2015/05/06,64.188
2015/05/07,64.283
2015/05/08,64.352
2015/05/09,65.496
2015/05/10,66.914
2015/05/11,72.647
2015/05/12,77.65
2015/05/13,78.202
2015/05/14,77.473
2015/05/15,77.044
2015/05/16,76.479
2015/05/17,72.639
2015/05/18,67.231
2015/05/19,69.45
2015/05/20,73.481
2015/05/21,78.552
2015/05/22,83.675
2015/05/23,88.525
2015/05/24,88.632
2015/05/25,89.346
2015/05/26,84.006
2015/05/27,80.21
2015/05/28,76.545
2015/05/29,70.115
2015/05/30,62.649
2015/05/31,66.96
2015/06/01,72.502
2015/06/02,76.36
2015/06/03,77.338
2015/06/04,77.229
2015/06/05,84.59
2015/06/06,94.943
2015/06/07,92.838
2015/06/08,88.116
2015/06/09,89.387
2015/06/10,92.3
2015/06/11,95.559
2015/06/12,93.944
2015/06/13,90.861
2015/06/14,90.898
2015/06/15,92.82
2015/06/16,90.822
2015/06/17,93.678
2015/06/18,94.999
2015/06/19,93.627
2015/06/20,93.035
2015/06/21,92.75
2015/06/22,91.988
2015/06/23,87.751
2015/06/24,79.772
2015/06/25,73.851
2015/06/26,73.461
2015/06/27,71.557
2015/06/28,72.408
2015/06/29,76.8
2015/06/30,97.052
2015/07/01,99.258
2015/07/02,108.94
2015/07/03,111.83
2015/07/04,112.239
2015/07/05,124.941
2015/07/06,128.027
2015/07/07,116.745
2015/07/08,126.023
2015/07/09,120.273
2015/07/10,114.902
2015/07/11,112.301
2015/07/12,91.635
2015/07/13,77.715
2015/07/14,72.74
2015/07/15,64.316
2015/07/16,65.029
2015/07/17,65.635
2015/07/18,62.065
2015/07/19,62.844
2015/07/20,66.722
2015/07/21,60.333
2015/07/22,56.367
2015/07/23,56.958
2015/07/24,61.678
2015/07/25,67.677
2015/07/26,75.991
2015/07/27,80.526
2015/07/28,86.859
2015/07/29,93.453
2015/07/30,93.939
2015/07/31,93.315
2015/08/01,91.88
2015/08/02,87.821
2015/08/03,84.007
2015/08/04,88.311
2015/08/05,90.174
2015/08/06,86.332
2015/08/07,86.662
2015/08/08,89.112
2015/08/09,92.34
2015/08/10,95.889
2015/08/11,92.326
2015/08/12,88.702
2015/08/13,88.187
2015/08/14,85.657
2015/08/15,84.463
2015/08/16,85.792
2015/08/17,87.338
2015/08/18,88.345
2015/08/19,89.017
2015/08/20,92.294
2015/08/21,92.526
2015/08/22,91.994
2015/08/23,89.231
2015/08/24,86.963
2015/08/25,84.675
2015/08/26,82.304
2015/08/27,80.293
2015/08/28,81.861
2015/08/29,81.988
2015/08/30,83.433
2015/08/31,81.189
2015/09/01,79.144
2015/09/02,89.383
2015/09/03,89.519
2015/09/04,88.223
2015/09/05,85.485
2015/09/06,83.915
2015/09/07,83.872
2015/09/08,86.421
2015/09/09,79.174
2015/09/10,78.836
2015/09/11,70.732
2015/09/12,69.865
2015/09/13,63.943
2015/09/14,57.303
2015/09/15,48.885
2015/09/16,37.971
2015/09/17,25.776
2015/09/18,26.932
2015/09/19,30.539
2015/09/20,36.774
2015/09/21,44.193
2015/09/22,52.923
2015/09/23,62.783
2015/09/24,78.508
2015/09/25,88.695
2015/09/26,90.87
2015/09/27,92.887
2015/09/28,98.039
2015/09/29,101.544
2015/09/30,102.994
2015/10/01,105.518
2015/10/02,106.346
2015/10/03,106.905
2015/10/04,107.565
2015/10/05,105.402
2015/10/06,105.058
2015/10/07,105.206
2015/10/08,101.469
2015/10/09,99.543
2015/10/10,97.051
2015/10/11,97.348
2015/10/12,98.469
2015/10/13,94.13
2015/10/14,93.947
2015/10/15,97.491
2015/10/16,100.35
2015/10/17,103.973
2015/10/18,103.715
2015/10/19,105.053
2015/10/20,107.513
2015/10/21,107.302
2015/10/22,106.818
2015/10/23,103.209
2015/10/24,100.327
2015/10/25,101.784
2015/10/26,101.373
2015/10/27,102.677
2015/10/28,103.7
2015/10/29,101.899
2015/10/30,107.414
2015/10/31,110.729
2015/11/01,114.327
2015/11/02,114.722
2015/11/03,120.483
2015/11/04,133.258
2015/11/05,140.909
2015/11/06,141.016
2015/11/07,140.592
2015/11/08,137.713
2015/11/09,136.376
2015/11/10,131.061
2015/11/11,119.437
2015/11/12,115.121
2015/11/13,114.234
2015/11/14,115.702
2015/11/15,117.277
2015/11/16,120.063
2015/11/17,118.936
2015/11/18,117.493
2015/11/19,113.41
2015/11/20,109.371
2015/11/21,106.921
2015/11/22,103.4
2015/11/23,101.257
2015/11/24,100.443
2015/11/25,102.709
2015/11/26,108.74
2015/11/27,115.789
2015/11/28,115.166
2015/11/29,117.312
2015/11/30,122.39
2015/12/01,127.732
2015/12/02,130.307
2015/12/03,125.807
2015/12/04,121.518
2015/12/05,129.287
2015/12/06,142.567
2015/12/07,149.358
2015/12/08,153.883
2015/12/09,168.762
2015/12/10,190.659
2015/12/11,212.191
2015/12/12,220.851
2015/12/13,230.039
2015/12/14,233.08
2015/12/15,237.651
2015/12/16,232.25
2015/12/17,227.059
2015/12/18,223.738
2015/12/19,218.184
2015/12/20,213.579
2015/12/21,217.918
2015/12/22,222.875
2015/12/23,229.291
2015/12/24,237.641
2015/12/25,246.713
2015/12/26,240.739
2015/12/27,221.207
2015/12/28,203.33
2015/12/29,186.076
2015/12/30,164.548
2015/12/31,137.831
2016/01/01,107.89
2016/01/02,102.816
2016/01/03,103.614
2016/01/04,99.093
2016/01/05,97.232
2016/01/06,98.203
2016/01/07,100.253
2016/01/08,102.411
2016/01/09,102.45
2016/01/10,101.542
2016/01/11,103.792
2016/01/12,103.485
2016/01/13,104.496
2016/01/14,104.775
2016/01/15,105.014
2016/01/16,105.221
2016/01/17,104.195
2016/01/18,101.694
2016/01/19,103.451
2016/01/20,101.199
2016/01/21,101.414
2016/01/22,102.258
2016/01/23,108.607
2016/01/24,120.831
2016/01/25,123.663
2016/01/26,128.968
2016/01/27,135.848
2016/01/28,134.161
2016/01/29,133.919
2016/01/30,136.99
2016/01/31,132.506
2016/02/01,138.819
2016/02/02,132.628
2016/02/03,124.663
2016/02/04,129.909
2016/02/05,132.498
2016/02/06,133.462
2016/02/07,134.418
2016/02/08,138.181
2016/02/09,151.147
2016/02/10,166.621
2016/02/11,166.941
2016/02/12,167.184
2016/02/13,166.412
2016/02/14,168.587
2016/02/15,170.677
2016/02/16,170.024
2016/02/17,165.795
2016/02/18,169.72
2016/02/19,176.284
2016/02/20,184.715
2016/02/21,194.052
2016/02/22,195.225
2016/02/23,192.499
2016/02/24,191.313
2016/02/25,189.664
2016/02/26,187.875
2016/02/27,174.336
2016/02/28,179.641
2016/02/29,197.543
2016/03/01,212.22
2016/03/02,228.857
2016/03/03,234.856
2016/03/04,236.582
2016/03/05,281.213
2016/03/06,262.575
2016/03/07,235.106
2016/03/08,213.65
2016/03/09,190.884
2016/03/10,177.32
2016/03/11,167.271
2016/03/12,122.5
2016/03/13,118.699
2016/03/14,116.609
2016/03/15,115.251
2016/03/16,125.728
2016/03/17,131.529
2016/03/18,133.221
2016/03/19,132.762
2016/03/20,133.192
2016/03/21,132.704
2016/03/22,130.011
2016/03/23,117.534
2016/03/24,113.56
2016/03/25,111.708
2016/03/26,111.022
2016/03/27,110.565
2016/03/28,110.909
2016/03/29,113.696
2016/03/30,115.413
2016/03/31,115.328
2016/04/01,116.65
2016/04/02,118.331
2016/04/03,119.063
2016/04/04,119.347
2016/04/05,118.857
2016/04/06,119.774
2016/04/07,120.004
2016/04/08,121.358
2016/04/09,119.822
2016/04/10,119.428
2016/04/11,120.092
2016/04/12,121.247
2016/04/13,122.155
2016/04/14,122.955
2016/04/15,124.885
2016/04/16,126.017
2016/04/17,127.736
2016/04/18,127.685
2016/04/19,128.117
2016/04/20,127.793
2016/04/21,128.015
2016/04/22,126.695
2016/04/23,126.163
2016/04/24,123.903
2016/04/25,123.723
2016/04/26,122.84
2016/04/27,120.729
2016/04/28,117.636
2016/04/29,112.458
2016/04/30,111.204
2016/05/01,109.174
2016/05/02,109.073
2016/05/03,110.076
2016/05/04,113.174
2016/05/05,115.668
2016/05/06,119.37
2016/05/07,123.044
2016/05/08,127.416
2016/05/09,128.063
2016/05/10,128.572
2016/05/11,128.337
2016/05/12,131.171
2016/05/13,135.005
2016/05/14,134.355
2016/05/15,137.055
2016/05/16,142.3
2016/05/17,144.913
2016/05/18,144.415
2016/05/19,143.266
2016/05/20,140.219
2016/05/21,139.861
2016/05/22,136.171
2016/05/23,130.832
2016/05/24,125.477
2016/05/25,122.956
2016/05/26,122.745
2016/05/27,125.35
2016/05/28,128.866
2016/05/29,133.505
2016/05/30,132.989
2016/05/31,137.788
2016/06/01,138.288
2016/06/02,135.073
2016/06/03,132.136
2016/06/04,130.462
2016/06/05,128.923
2016/06/06,131.993
2016/06/07,131.406
2016/06/08,135.291
2016/06/09,141.571
2016/06/10,147.516
2016/06/11,151.99
2016/06/12,156.073
2016/06/13,161.341
2016/06/14,164.738
2016/06/15,167.75
2016/06/16,174.756
2016/06/17,177.81
2016/06/18,177.995
2016/06/19,177.026
2016/06/20,178.064
2016/06/21,183.344
2016/06/22,192.46
2016/06/23,188.811
2016/06/24,192.184
2016/06/25,193.174
2016/06/26,191.764
2016/06/27,187.549
2016/06/28,180.887
2016/06/29,173.745
2016/06/30,175.292
2016/07/01,170.792
2016/07/02,173.785
2016/07/03,175.375
2016/07/04,180.774
2016/07/05,183.559
2016/07/06,181.728
2016/07/07,179.284
2016/07/08,179.23
2016/07/09,172.532
2016/07/10,169.176
2016/07/11,169.301
2016/07/12,166.705
2016/07/13,170.298
2016/07/14,171.858
2016/07/15,176.419
2016/07/16,180.043
2016/07/17,184.183
2016/07/18,187.989
2016/07/19,198.686
2016/07/20,200.741
2016/07/21,207.26
2016/07/22,211.63
2016/07/23,217.685
2016/07/24,223.288
2016/07/25,220.304
2016/07/26,219.023
2016/07/27,223.2
2016/07/28,222.69
2016/07/29,224.783
2016/07/30,229.074
2016/07/31,231.083
2016/08/01,231.411
2016/08/02,237.309
2016/08/03,234.123
2016/08/04,231.019
2016/08/05,220.262
2016/08/06,211.769
2016/08/07,211.312
2016/08/08,207.539
2016/08/09,198.208
2016/08/10,192.18
2016/08/11,187.669
2016/08/12,191.787
2016/08/13,196.309
2016/08/14,194.735
2016/08/15,198.981
2016/08/16,198.327
2016/08/17,198.695
2016/08/18,200.375
2016/08/19,200.213
2016/08/20,193.063
2016/08/21,185.5
2016/08/22,180.066
2016/08/23,175.385
2016/08/24,172.321
2016/08/25,171.964
2016/08/26,167.602
2016/08/27,163.21
2016/08/28,161.345
2016/08/29,162.5
2016/08/30,163.964
2016/08/31,166.375
2016/09/01,167.795
2016/09/02,169.136
2016/09/03,170.35
2016/09/04,168.935
2016/09/05,167.596
2016/09/06,164.015
2016/09/07,161.516
2016/09/08,155.46
2016/09/09,153.739
2016/09/10,154.553
2016/09/11,156.993
2016/09/12,155.078
2016/09/13,159.87
2016/09/14,162.014
2016/09/15,164.465
2016/09/16,164.384
2016/09/17,162.774
2016/09/18,163.061
2016/09/19,166.675
2016/09/20,166.116
2016/09/21,167.284
2016/09/22,170.199
2016/09/23,171.914
2016/09/24,179.054
2016/09/25,179.38
2016/09/26,174.336
2016/09/27,169.323
2016/09/28,166.386
2016/09/29,160.706
2016/09/30,155.364
2016/10/01,145.575
2016/10/02,140.299
2016/10/03,137.17
2016/10/04,134.529
2016/10/05,129.153
2016/10/06,123.233
2016/10/07,118.659
2016/10/08,117.826
2016/10/09,119.657
2016/10/10,123.733
2016/10/11,126.832
2016/10/12,133.713
2016/10/13,139.972
2016/10/14,141.398
2016/10/15,143.153
2016/10/16,141.649
2016/10/17,136.46
2016/10/18,134.015
2016/10/19,129.913
2016/10/20,124.339
2016/10/21,124.442
2016/10/22,125.597
2016/10/23,125.896
2016/10/24,130.407
2016/10/25,133.022
2016/10/26,133.285
2016/10/27,135.369
2016/10/28,135.805
2016/10/29,135.79
2016/10/30,135.508
2016/10/31,135.468
2016/11/01,136.402
2016/11/02,136.588
2016/11/03,138.656
2016/11/04,138.771
2016/11/05,135.458
2016/11/06,135.483
2016/11/07,130.564
2016/11/08,122.796
2016/11/09,120.537
2016/11/10,116.783
2016/11/11,113.426
2016/11/12,113.607
2016/11/13,112.462
2016/11/14,113.151
2016/11/15,116.785
2016/11/16,114.657
2016/11/17,115.107
2016/11/18,116.324
2016/11/19,117.142
2016/11/20,116.918
2016/11/21,115.359
2016/11/22,112.804
2016/11/23,113.255
2016/11/24,111.117
2016/11/25,109.316
2016/11/26,108.053
2016/11/27,108.287
2016/11/28,109.727
2016/11/29,110.948
2016/11/30,110.987
2016/12/01,112.754
2016/12/02,114.089
2016/12/03,114.724
2016/12/04,115.467
2016/12/05,116.348
2016/12/06,116.448
2016/12/07,117.242
2016/12/08,118.727
2016/12/09,119.629
2016/12/10,119.939
2016/12/11,119.177
2016/12/12,119.258
2016/12/13,119.137
2016/12/14,118.345
2016/12/15,118.159
2016/12/16,117.405
2016/12/17,117.087
2016/12/18,120.434
2016/12/19,122.491
2016/12/20,124.755
2016/12/21,127.75
2016/12/22,129.921
2016/12/23,134.757
2016/12/24,138.505
2016/12/25,138.978
2016/12/26,141.876
2016/12/27,145.275
2016/12/28,149.672
2016/12/29,152.789
2016/12/30,153.067
2016/12/31,154.477
2017/01/01,157.19
2017/01/02,155.237
2017/01/03,154.627
2017/01/04,155.779
2017/01/05,162.005
2017/01/06,161.926
2017/01/07,160.908
2017/01/08,160.326
2017/01/09,164.446
2017/01/10,162.386
2017/01/11,161.468
2017/01/12,153.493
2017/01/13,153.11
2017/01/14,151.084
2017/01/15,145.753
2017/01/16,140.001
2017/01/17,139.479
2017/01/18,134.282
2017/01/19,133.382
2017/01/20,131.87
2017/01/21,132.062
2017/01/22,134.243
2017/01/23,137.153
2017/01/24,137.732
2017/01/25,137.614
2017/01/26,133.854
2017/01/27,133.059
2017/01/28,132.241
2017/01/29,130.219
2017/01/30,132.188
2017/01/31,134.146
2017/02/01,133.863
2017/02/02,142.668
2017/02/03,145.906
2017/02/04,151.766
2017/02/05,156.142
2017/02/06,167.211
2017/02/07,167.28
2017/02/08,175.598
2017/02/09,171.595
2017/02/10,172.236
2017/02/11,168.625
2017/02/12,168.194
2017/02/13,156.865
2017/02/14,159.404
2017/02/15,157.732
2017/02/16,164.646
2017/02/17,166.734
2017/02/18,166.965
2017/02/19,169.147
2017/02/20,173.208
2017/02/21,181.146
2017/02/22,187.741
2017/02/23,185.961
2017/02/24,186.816
2017/02/25,184.89
2017/02/26,184.372
2017/02/27,187.241
2017/02/28,186.806
2017/03/01,189.509
2017/03/02,198.683
2017/03/03,208.491
2017/03/04,222.33
2017/03/05,223.426
2017/03/06,230.563
2017/03/07,228.612
2017/03/08,219.791
2017/03/09,208.674
2017/03/10,203.298
2017/03/11,192.788
2017/03/12,194.369
2017/03/13,187.616
2017/03/14,185.602
2017/03/15,193.67
2017/03/16,203.055
2017/03/17,211.824
2017/03/18,219.297
2017/03/19,216.875
2017/03/20,216.905
2017/03/21,219.648
2017/03/22,212.262
2017/03/23,207.442
2017/03/24,200.806
2017/03/25,200.171
2017/03/26,204.664
2017/03/27,209.497
2017/03/28,207.719
2017/03/29,207.441
2017/03/30,207.443
2017/03/31,207.451
2017/04/01,203.069
2017/04/02,200.811
2017/04/03,195.156
2017/04/04,198.48
2017/04/05,200.297
2017/04/06,199.788
2017/04/07,197.805
2017/04/08,197.097
2017/04/09,192.236
2017/04/10,189.712
2017/04/11,187.232
2017/04/12,188.421
2017/04/13,190.784
2017/04/14,183.945
2017/04/15,183.3
2017/04/16,187.452
2017/04/17,187.455
2017/04/18,190.344
2017/04/19,188.041
2017/04/20,188.792
2017/04/21,190.524
2017/04/22,194.342
2017/04/23,198.106
2017/04/24,206.541
2017/04/25,209.88
2017/04/26,214.586
2017/04/27,220.684
2017/04/28,233.241
2017/04/29,237.192
2017/04/30,240.462
2017/05/01,242.662
2017/05/02,248.185
2017/05/03,262.323
2017/05/04,268.023
2017/05/05,287.412
2017/05/06,287.987
2017/05/07,291.294
2017/05/08,297.255
2017/05/09,310.797
2017/05/10,327.04
2017/05/11,341.593
2017/05/12,341.39
2017/05/13,364.961
2017/05/14,365.294
2017/05/15,369.586
2017/05/16,371.252
2017/05/17,382.594
2017/05/18,387.27
2017/05/19,400.406
2017/05/20,389.102
2017/05/21,402.352
2017/05/22,418.826
2017/05/23,427.345
2017/05/24,422.585
2017/05/25,437.592
2017/05/26,434.753
2017/05/27,439.429
2017/05/28,436.448
2017/05/29,421.943
2017/05/30,414.53
2017/05/31,398.601
2017/06/01,371.092
2017/06/02,356.699
2017/06/03,352.144
2017/06/04,352.191
2017/06/05,366.415
2017/06/06,368.633
2017/06/07,375.304
2017/06/08,370.895
2017/06/09,380.34
2017/06/10,393.736
2017/06/11,408.425
2017/06/12,420.024
2017/06/13,429.554
2017/06/14,440.963
2017/06/15,453.119
2017/06/16,447.612
2017/06/17,446.232
2017/06/18,435.243
2017/06/19,420.899
2017/06/20,416.233
2017/06/21,419.1
2017/06/22,428.766
2017/06/23,426.045
2017/06/24,428.572
2017/06/25,444.529
2017/06/26,451.656
2017/06/27,441.436
2017/06/28,432.502
2017/06/29,445.812
2017/06/30,444.75
2017/07/01,446.768
2017/07/02,432.171
2017/07/03,421.221
2017/07/04,410.982
2017/07/05,401.399
2017/07/06,382.319
2017/07/07,383.508
2017/07/08,375.672
2017/07/09,372.528
2017/07/10,374.322
2017/07/11,387.279
2017/07/12,387.939
2017/07/13,380.662
2017/07/14,391.722
2017/07/15,392.646
2017/07/16,397.662
2017/07/17,389.847
2017/07/18,385.557
2017/07/19,381.412
2017/07/20,403.447
2017/07/21,398.522
2017/07/22,405.002
2017/07/23,411.016
2017/07/24,417.869
2017/07/25,422.364
2017/07/26,425.784
2017/07/27,405.697
2017/07/28,427.406
2017/07/29,422.118
2017/07/30,456.776
2017/07/31,481.184
2017/08/01,459.127
2017/08/02,450.662
2017/08/03,439.575
2017/08/04,410.415
2017/08/05,417.666
2017/08/06,377.435
2017/08/07,359.818
2017/08/08,392.003
2017/08/09,408.862
2017/08/10,437.941
2017/08/11,463.584
2017/08/12,468.756
2017/08/13,487.146
2017/08/14,524.535
2017/08/15,542.383
2017/08/16,567.175
2017/08/17,557.663
2017/08/18,539.163
2017/08/19,534.682
2017/08/20,535.574
2017/08/21,534.994
2017/08/22,579.831
2017/08/23,572.774
2017/08/24,640.415
2017/08/25,672.439
2017/08/26,690.464
2017/08/27,667.439
2017/08/28,659.359
2017/08/29,622.38
2017/08/30,629.629
2017/08/31,605.249
2017/09/01,623.838
2017/09/02,619.562
2017/09/03,650.007
2017/09/04,671.525
2017/09/05,679.256
2017/09/06,687.099
2017/09/07,675.935
2017/09/08,649.506
2017/09/09,649.83
2017/09/10,659.917
2017/09/11,619.687
2017/09/12,595.393
2017/09/13,580.209
2017/09/14,578.582
2017/09/15,597.469
2017/09/16,595.702
2017/09/17,578.732
2017/09/18,611.032
2017/09/19,604.981
2017/09/20,609.191
2017/09/21,588.166
2017/09/22,553.067
2017/09/23,532.783
2017/09/24,514.906
2017/09/25,480.085
2017/09/26,476.338
2017/09/27,467.743
2017/09/28,468.484
2017/09/29,471.068
2017/09/30,493.011
2017/10/01,503.597
2017/10/02,494.846
2017/10/03,488.376
2017/10/04,487.072
2017/10/05,473.509
2017/10/06,458.732
2017/10/07,432.699
2017/10/08,417.449
2017/10/09,418.398
2017/10/10,422.913
2017/10/11,405.413
2017/10/12,426.515
2017/10/13,460.4
2017/10/14,472.302
2017/10/15,473.917
2017/10/16,467.596
2017/10/17,464.777
2017/10/18,466.622
2017/10/19,435.421
2017/10/20,409.735
2017/10/21,401.292
2017/10/22,407.302
2017/10/23,447.971
2017/10/24,480.819
2017/10/25,479.519
2017/10/26,497.206
2017/10/27,527.611
2017/10/28,566.281
2017/10/29,565.908
2017/10/30,533.499
2017/10/31,532.419
2017/11/01,565.29
2017/11/02,592.21
2017/11/03,605.394
2017/11/04,588.572
2017/11/05,617.527
2017/11/06,648.592
2017/11/07,631.3
2017/11/08,652.015
2017/11/09,653.012
2017/11/10,678.72
2017/11/11,767.711
2017/11/12,867.408
2017/11/13,883.971
2017/11/14,918.221
2017/11/15,906.985
2017/11/16,920.65
2017/11/17,869.321
2017/11/18,772.34
2017/11/19,666.263
2017/11/20,643.005
2017/11/21,604.432
2017/11/22,596.157
2017/11/23,569.441
2017/11/24,568.097
2017/11/25,577.964
2017/11/26,580.682
2017/11/27,587.74
2017/11/28,658.528
2017/11/29,746.286
2017/11/30,800.393
2017/12/01,809.041
2017/12/02,826.883
2017/12/03,848.299
2017/12/04,882.362
2017/12/05,884.498
2017/12/06,961.598
2017/12/07,1234
2017/12/08,1445
2017/12/09,1540
2017/12/10,1587
2017/12/11,1620
2017/12/12,1774
2017/12/13,1802
2017/12/14,2071
2017/12/15,2184
2017/12/16,2292
2017/12/17,2448
2017/12/18,2728
2017/12/19,3185
2017/12/20,3579
2017/12/21,3608
2017/12/22,3740
2017/12/23,3860
2017/12/24,3773
2017/12/25,3604
2017/12/26,3249
2017/12/27,3139
2017/12/28,2936
2017/12/29,2991
2017/12/30,3209
2017/12/31,3303
2018/01/01,3325
2018/01/02,3484
2018/01/03,3607
2018/01/04,3818
2018/01/05,3894
2018/01/06,3682
2018/01/07,4145
2018/01/08,4378
2018/01/09,4408
2018/01/10,4289
2018/01/11,4035
2018/01/12,3820
2018/01/13,3935
2018/01/14,3556
2018/01/15,3434
2018/01/16,3236
2018/01/17,3024
2018/01/18,2940
2018/01/19,2785
2018/01/20,2486
2018/01/21,2261
2018/01/22,2076
2018/01/23,1810
2018/01/24,1675
2018/01/25,1496
2018/01/26,1377
2018/01/27,1292
2018/01/28,1255
2018/01/29,1171
2018/01/30,1227
2018/01/31,1251
2018/02/01,1248
2018/02/02,1312
2018/02/03,1298
2018/02/04,1304
2018/02/05,1302
2018/02/06,1251
2018/02/07,1134
2018/02/08,1038
2018/02/09,908.321
2018/02/10,887.695
2018/02/11,826.949
2018/02/12,793.15
2018/02/13,779.572
2018/02/14,760.297
2018/02/15,790.846
2018/02/16,786.05
2018/02/17,777.062
2018/02/18,805.381
2018/02/19,807.306
2018/02/20,829.339
2018/02/21,870.611
2018/02/22,872
2018/02/23,879.229
2018/02/24,889.153
2018/02/25,902.19
2018/02/26,913.084
2018/02/27,900.773
2018/02/28,862.274
2018/03/01,856.483
2018/03/02,850.914
2018/03/03,810.408
2018/03/04,773.031
2018/03/05,764.647
2018/03/06,730.253
2018/03/07,703.028
2018/03/08,676.862
2018/03/09,662.739
2018/03/10,668.672
2018/03/11,664.348
2018/03/12,633.36
2018/03/13,632.452
2018/03/14,653.554
2018/03/15,658.201
2018/03/16,651.455
2018/03/17,647.276
2018/03/18,679.596
2018/03/19,690.992
2018/03/20,692.036
2018/03/21,671.61
2018/03/22,650.236
2018/03/23,640.873
2018/03/24,641.084
2018/03/25,608.812
2018/03/26,606.231
2018/03/27,589.435
2018/03/28,579.284
2018/03/29,575.702
2018/03/30,568.523
2018/03/31,556.973
2018/04/01,543.018
2018/04/02,525.505
2018/04/03,528.459
2018/04/04,531.18
2018/04/05,527.351
2018/04/06,518.891
2018/04/07,511.132
2018/04/08,502.416
2018/04/09,501.713
2018/04/10,493.276
2018/04/11,485.182
2018/04/12,487.828
2018/04/13,493.418
2018/04/14,494.561
2018/04/15,507.076
2018/04/16,514.45
2018/04/17,519.476
2018/04/18,520.352
2018/04/19,519.491
2018/04/20,522.794
2018/04/21,526.446
2018/04/22,523.115
2018/04/23,507.331
2018/04/24,511.038
2018/04/25,539.851
2018/04/26,534.837
2018/04/27,529.622
2018/04/28,513.146
2018/04/29,517.788
2018/04/30,533.674
2018/05/01,526.577
2018/05/02,500.522
2018/05/03,506.216
2018/05/04,513.969
