Date,sentbyaddress7std
2011/02/12,1550
2011/02/13,1440
2011/02/14,1234
2011/02/15,798.181
2011/02/16,400.168
2011/02/17,420.539
2011/02/18,295.818
2011/02/19,464.848
2011/02/20,446.9
2011/02/21,447.078
2011/02/22,482.621
2011/02/23,541.903
2011/02/24,540.854
2011/02/25,539.165
2011/02/26,343.636
2011/02/27,311.813
2011/02/28,456.756
2011/03/01,832.877
2011/03/02,830.245
2011/03/03,1197
2011/03/04,1210
2011/03/05,1179
2011/03/06,1199
2011/03/07,1113
2011/03/08,1002
2011/03/09,990.225
2011/03/10,532.829
2011/03/11,551.926
2011/03/12,554.225
2011/03/13,590.542
2011/03/14,718.131
2011/03/15,435.156
2011/03/16,391.589
2011/03/17,419.127
2011/03/18,418.823
2011/03/19,431.891
2011/03/20,1091
2011/03/21,1123
2011/03/22,1111
2011/03/23,1787
2011/03/24,1698
2011/03/25,1531
2011/03/26,1354
2011/03/27,1349
2011/03/28,1359
2011/03/29,1236
2011/03/30,811.89
2011/03/31,790.109
2011/04/01,1042
2011/04/02,1084
2011/04/03,1013
2011/04/04,841.713
2011/04/05,678.572
2011/04/06,669.842
2011/04/07,658.415
2011/04/08,589.635
2011/04/09,578.963
2011/04/10,598.357
2011/04/11,407.394
2011/04/12,358.628
2011/04/13,557.296
2011/04/14,1520
2011/04/15,1476
2011/04/16,1421
2011/04/17,1314
2011/04/18,1361
2011/04/19,1571
2011/04/20,1526
2011/04/21,1375
2011/04/22,1330
2011/04/23,1247
2011/04/24,1246
2011/04/25,1194
2011/04/26,1125
2011/04/27,1962
2011/04/28,1847
2011/04/29,1744
2011/04/30,1999
2011/05/01,1617
2011/05/02,1339
2011/05/03,1381
2011/05/04,1325
2011/05/05,1269
2011/05/06,1274
2011/05/07,985.053
2011/05/08,880.931
2011/05/09,867.09
2011/05/10,747.448
2011/05/11,601.488
2011/05/12,597.614
2011/05/13,1046
2011/05/14,1492
2011/05/15,1358
2011/05/16,1842
2011/05/17,1923
2011/05/18,2300
2011/05/19,1852
2011/05/20,1719
2011/05/21,1646
2011/05/22,996.127
2011/05/23,1060
2011/05/24,1156
2011/05/25,1689
2011/05/26,2058
2011/05/27,2096
2011/05/28,2058
2011/05/29,2196
2011/05/30,2194
2011/05/31,2246
2011/06/01,2375
2011/06/02,2695
2011/06/03,3643
2011/06/04,4371
2011/06/05,3924
2011/06/06,4063
2011/06/07,3356
2011/06/08,4376
2011/06/09,5005
2011/06/10,4865
2011/06/11,4592
2011/06/12,4253
2011/06/13,3825
2011/06/14,3132
2011/06/15,3183
2011/06/16,3388
2011/06/17,3184
2011/06/18,2750
2011/06/19,2774
2011/06/20,2824
2011/06/21,2655
2011/06/22,2396
2011/06/23,1782
2011/06/24,1774
2011/06/25,2233
2011/06/26,2098
2011/06/27,2863
2011/06/28,2791
2011/06/29,2690
2011/06/30,2851
2011/07/01,2855
2011/07/02,3952
2011/07/03,4340
2011/07/04,3054
2011/07/05,2368
2011/07/06,2613
2011/07/07,2677
2011/07/08,2522
2011/07/09,2773
2011/07/10,3001
2011/07/11,3127
2011/07/12,3196
2011/07/13,2429
2011/07/14,2481
2011/07/15,2609
2011/07/16,2288
2011/07/17,2228
2011/07/18,1557
2011/07/19,1471
2011/07/20,1271
2011/07/21,1285
2011/07/22,1162
2011/07/23,1691
2011/07/24,1709
2011/07/25,1913
2011/07/26,1840
2011/07/27,1788
2011/07/28,1741
2011/07/29,1820
2011/07/30,2921
2011/07/31,2932
2011/08/01,2423
2011/08/02,2618
2011/08/03,2631
2011/08/04,2542
2011/08/05,2572
2011/08/06,2339
2011/08/07,2540
2011/08/08,2436
2011/08/09,2641
2011/08/10,2865
2011/08/11,2837
2011/08/12,2898
2011/08/13,2524
2011/08/14,2179
2011/08/15,2018
2011/08/16,1997
2011/08/17,1960
2011/08/18,1959
2011/08/19,1777
2011/08/20,1944
2011/08/21,1985
2011/08/22,1928
2011/08/23,712.024
2011/08/24,743.666
2011/08/25,742.726
2011/08/26,761.252
2011/08/27,1338
2011/08/28,2230
2011/08/29,2045
2011/08/30,2204
2011/08/31,2222
2011/09/01,2220
2011/09/02,2199
2011/09/03,2335
2011/09/04,1584
2011/09/05,1506
2011/09/06,1778
2011/09/07,1745
2011/09/08,1845
2011/09/09,1855
2011/09/10,1833
2011/09/11,1909
2011/09/12,1923
2011/09/13,1212
2011/09/14,1167
2011/09/15,1165
2011/09/16,803.748
2011/09/17,1324
2011/09/18,1270
2011/09/19,1140
2011/09/20,1823
2011/09/21,2000
2011/09/22,2090
2011/09/23,2090
2011/09/24,2009
2011/09/25,2328
2011/09/26,2438
2011/09/27,1743
2011/09/28,732.261
2011/09/29,764.01
2011/09/30,581.459
2011/10/01,721.335
2011/10/02,1049
2011/10/03,1235
2011/10/04,1184
2011/10/05,1152
2011/10/06,1216
2011/10/07,1222
2011/10/08,1268
2011/10/09,1048
2011/10/10,871.788
2011/10/11,916.351
2011/10/12,895.929
2011/10/13,1162
2011/10/14,1208
2011/10/15,1138
2011/10/16,1406
2011/10/17,1405
2011/10/18,1493
2011/10/19,1417
2011/10/20,1612
2011/10/21,1306
2011/10/22,1118
2011/10/23,1198
2011/10/24,1246
2011/10/25,1229
2011/10/26,1218
2011/10/27,1180
2011/10/28,1206
2011/10/29,1206
2011/10/30,1310
2011/10/31,958.456
2011/11/01,954.67
2011/11/02,1113
2011/11/03,979.08
2011/11/04,1641
2011/11/05,1659
2011/11/06,1541
2011/11/07,1506
2011/11/08,1525
2011/11/09,1675
2011/11/10,1764
2011/11/11,1701
2011/11/12,1778
2011/11/13,1687
2011/11/14,1637
2011/11/15,1669
2011/11/16,1461
2011/11/17,1258
2011/11/18,1186
2011/11/19,1982
2011/11/20,2292
2011/11/21,2445
2011/11/22,1941
2011/11/23,1396
2011/11/24,1300
2011/11/25,742.008
2011/11/26,769.797
2011/11/27,769.957
2011/11/28,1144
2011/11/29,1997
2011/11/30,2378
2011/12/01,2290
2011/12/02,2254
2011/12/03,1726
2011/12/04,1385
2011/12/05,1370
2011/12/06,1886
2011/12/07,1845
2011/12/08,1897
2011/12/09,1943
2011/12/10,1947
2011/12/11,2039
2011/12/12,2234
2011/12/13,897.647
2011/12/14,728.457
2011/12/15,1027
2011/12/16,1009
2011/12/17,888.612
2011/12/18,914.529
2011/12/19,1385
2011/12/20,1826
2011/12/21,1796
2011/12/22,1674
2011/12/23,1577
2011/12/24,1655
2011/12/25,1390
2011/12/26,1316
2011/12/27,1009
2011/12/28,1109
2011/12/29,1002
2011/12/30,911.744
2011/12/31,777.418
2012/01/01,752.178
2012/01/02,550.969
2012/01/03,832.743
2012/01/04,933.723
2012/01/05,2064
2012/01/06,2219
2012/01/07,1943
2012/01/08,1666
2012/01/09,1380
2012/01/10,1305
2012/01/11,1192
2012/01/12,1051
2012/01/13,1070
2012/01/14,878.137
2012/01/15,978.719
2012/01/16,875.98
2012/01/17,876.02
2012/01/18,737.026
2012/01/19,686.566
2012/01/20,687.447
2012/01/21,801.965
2012/01/22,1630
2012/01/23,1538
2012/01/24,1629
2012/01/25,2205
2012/01/26,2187
2012/01/27,2186
2012/01/28,2216
2012/01/29,1640
2012/01/30,1609
2012/01/31,1673
2012/02/01,1005
2012/02/02,1413
2012/02/03,1569
2012/02/04,1325
2012/02/05,1115
2012/02/06,1100
2012/02/07,1106
2012/02/08,1083
2012/02/09,1024
2012/02/10,1220
2012/02/11,1193
2012/02/12,1220
2012/02/13,1105
2012/02/14,1922
2012/02/15,2102
2012/02/16,2267
2012/02/17,2702
2012/02/18,2832
2012/02/19,3230
2012/02/20,3392
2012/02/21,2994
2012/02/22,2460
2012/02/23,1889
2012/02/24,1895
2012/02/25,1919
2012/02/26,1842
2012/02/27,1780
2012/02/28,1725
2012/02/29,1695
2012/03/01,1231
2012/03/02,1572
2012/03/03,2136
2012/03/04,1919
2012/03/05,1971
2012/03/06,1965
2012/03/07,1964
2012/03/08,1982
2012/03/09,1741
2012/03/10,1438
2012/03/11,1860
2012/03/12,1669
2012/03/13,2004
2012/03/14,2033
2012/03/15,1953
2012/03/16,1941
2012/03/17,1700
2012/03/18,1440
2012/03/19,1413
2012/03/20,1128
2012/03/21,1201
2012/03/22,1146
2012/03/23,1367
2012/03/24,1356
2012/03/25,1317
2012/03/26,1320
2012/03/27,1253
2012/03/28,1285
2012/03/29,1582
2012/03/30,1420
2012/03/31,1429
2012/04/01,1812
2012/04/02,1830
2012/04/03,2188
2012/04/04,2169
2012/04/05,1983
2012/04/06,1983
2012/04/07,2040
2012/04/08,1709
2012/04/09,1685
2012/04/10,1745
2012/04/11,2294
2012/04/12,2691
2012/04/13,2663
2012/04/14,2396
2012/04/15,1840
2012/04/16,1685
2012/04/17,1691
2012/04/18,1853
2012/04/19,1797
2012/04/20,1567
2012/04/21,1798
2012/04/22,2190
2012/04/23,2079
2012/04/24,2063
2012/04/25,1772
2012/04/26,2219
2012/04/27,1970
2012/04/28,1990
2012/04/29,1634
2012/04/30,2137
2012/05/01,2533
2012/05/02,2761
2012/05/03,3638
2012/05/04,3908
2012/05/05,3181
2012/05/06,1958
2012/05/07,3279
2012/05/08,3553
2012/05/09,3669
2012/05/10,3897
2012/05/11,4461
2012/05/12,4114
2012/05/13,3342
2012/05/14,6994
2012/05/15,7163
2012/05/16,7163
2012/05/17,6569
2012/05/18,6609
2012/05/19,7491
2012/05/20,6336
2012/05/21,5476
2012/05/22,5487
2012/05/23,5117
2012/05/24,3216
2012/05/25,2720
2012/05/26,2829
2012/05/27,2876
2012/05/28,2500
2012/05/29,3311
2012/05/30,3304
2012/05/31,3341
2012/06/01,3225
2012/06/02,5793
2012/06/03,6259
2012/06/04,9622
2012/06/05,11880
2012/06/06,12671
2012/06/07,12562
2012/06/08,12750
2012/06/09,10348
2012/06/10,10383
2012/06/11,8947
2012/06/12,7428
2012/06/13,11666
2012/06/14,14964
2012/06/15,15353
2012/06/16,14751
2012/06/17,14521
2012/06/18,13689
2012/06/19,8043
2012/06/20,9369
2012/06/21,9139
2012/06/22,7719
2012/06/23,7487
2012/06/24,6224
2012/06/25,3972
2012/06/26,4464
2012/06/27,6150
2012/06/28,5911
2012/06/29,5462
2012/06/30,4812
2012/07/01,4358
2012/07/02,4614
2012/07/03,4380
2012/07/04,3311
2012/07/05,4253
2012/07/06,4466
2012/07/07,4518
2012/07/08,4958
2012/07/09,3639
2012/07/10,5628
2012/07/11,6032
2012/07/12,5507
2012/07/13,5145
2012/07/14,5348
2012/07/15,4419
2012/07/16,5153
2012/07/17,6113
2012/07/18,6091
2012/07/19,6091
2012/07/20,5831
2012/07/21,4864
2012/07/22,3832
2012/07/23,4516
2012/07/24,4271
2012/07/25,5116
2012/07/26,5880
2012/07/27,6124
2012/07/28,6383
2012/07/29,5741
2012/07/30,4102
2012/07/31,12996
2012/08/01,12456
2012/08/02,11520
2012/08/03,10878
2012/08/04,11326
2012/08/05,10960
2012/08/06,10724
2012/08/07,4209
2012/08/08,6966
2012/08/09,7070
2012/08/10,6842
2012/08/11,6225
2012/08/12,5979
2012/08/13,7498
2012/08/14,7468
2012/08/15,6679
2012/08/16,11380
2012/08/17,11732
2012/08/18,10235
2012/08/19,9227
2012/08/20,10001
2012/08/21,9022
2012/08/22,8919
2012/08/23,6987
2012/08/24,5415
2012/08/25,6840
2012/08/26,8720
2012/08/27,9053
2012/08/28,6884
2012/08/29,5017
2012/08/30,4526
2012/08/31,6947
2012/09/01,7616
2012/09/02,7243
2012/09/03,7926
2012/09/04,7898
2012/09/05,8073
2012/09/06,7981
2012/09/07,6828
2012/09/08,7080
2012/09/09,6652
2012/09/10,5838
2012/09/11,6309
2012/09/12,6908
2012/09/13,5866
2012/09/14,5522
2012/09/15,6524
2012/09/16,7066
2012/09/17,7254
2012/09/18,5007
2012/09/19,6051
2012/09/20,7604
2012/09/21,7613
2012/09/22,8891
2012/09/23,9479
2012/09/24,9411
2012/09/25,9771
2012/09/26,10700
2012/09/27,9704
2012/09/28,10778
2012/09/29,9021
2012/09/30,8767
2012/10/01,8704
2012/10/02,9745
2012/10/03,8989
2012/10/04,9574
2012/10/05,9308
2012/10/06,8856
2012/10/07,6374
2012/10/08,4874
2012/10/09,4425
2012/10/10,4125
2012/10/11,4515
2012/10/12,4592
2012/10/13,4926
2012/10/14,5906
2012/10/15,5103
2012/10/16,3812
2012/10/17,3276
2012/10/18,3717
2012/10/19,4124
2012/10/20,3940
2012/10/21,3311
2012/10/22,2913
2012/10/23,3144
2012/10/24,2962
2012/10/25,2253
2012/10/26,2494
2012/10/27,5620
2012/10/28,7332
2012/10/29,7003
2012/10/30,6664
2012/10/31,5534
2012/11/01,4828
2012/11/02,4131
2012/11/03,3833
2012/11/04,3293
2012/11/05,3098
2012/11/06,3870
2012/11/07,5940
2012/11/08,5626
2012/11/09,5504
2012/11/10,5625
2012/11/11,5727
2012/11/12,6171
2012/11/13,5808
2012/11/14,4076
2012/11/15,7749
2012/11/16,10163
2012/11/17,10092
2012/11/18,8799
2012/11/19,6788
2012/11/20,4350
2012/11/21,2475
2012/11/22,2728
2012/11/23,5445
2012/11/24,6144
2012/11/25,6404
2012/11/26,6025
2012/11/27,5029
2012/11/28,4760
2012/11/29,4453
2012/11/30,3790
2012/12/01,4228
2012/12/02,7022
2012/12/03,7396
2012/12/04,7431
2012/12/05,7200
2012/12/06,7433
2012/12/07,7816
2012/12/08,7889
2012/12/09,5318
2012/12/10,3295
2012/12/11,3287
2012/12/12,3267
2012/12/13,4883
2012/12/14,5122
2012/12/15,5424
2012/12/16,5448
2012/12/17,4838
2012/12/18,6951
2012/12/19,6958
2012/12/20,7060
2012/12/21,7365
2012/12/22,9506
2012/12/23,9259
2012/12/24,10243
2012/12/25,11320
2012/12/26,12240
2012/12/27,12405
2012/12/28,12077
2012/12/29,5509
2012/12/30,8203
2012/12/31,8296
2013/01/01,7488
2013/01/02,6824
2013/01/03,8867
2013/01/04,9394
2013/01/05,9712
2013/01/06,9727
2013/01/07,8395
2013/01/08,5781
2013/01/09,5457
2013/01/10,6947
2013/01/11,9018
2013/01/12,9298
2013/01/13,6851
2013/01/14,8473
2013/01/15,8708
2013/01/16,9201
2013/01/17,9018
2013/01/18,7839
2013/01/19,7741
2013/01/20,8862
2013/01/21,9051
2013/01/22,8414
2013/01/23,6712
2013/01/24,5812
2013/01/25,4256
2013/01/26,5068
2013/01/27,5018
2013/01/28,2830
2013/01/29,2742
2013/01/30,4410
2013/01/31,4655
2013/02/01,8344
2013/02/02,8454
2013/02/03,8586
2013/02/04,8550
2013/02/05,9558
2013/02/06,7345
2013/02/07,5565
2013/02/08,4042
2013/02/09,4338
2013/02/10,4345
2013/02/11,5066
2013/02/12,3988
2013/02/13,4170
2013/02/14,4456
2013/02/15,3708
2013/02/16,5178
2013/02/17,4010
2013/02/18,3880
2013/02/19,3356
2013/02/20,2904
2013/02/21,3585
2013/02/22,5032
2013/02/23,4287
2013/02/24,3285
2013/02/25,3124
2013/02/26,3445
2013/02/27,2688
2013/02/28,2419
2013/03/01,4010
2013/03/02,6631
2013/03/03,9063
2013/03/04,8997
2013/03/05,8573
2013/03/06,10537
2013/03/07,11218
2013/03/08,10447
2013/03/09,9961
2013/03/10,7565
2013/03/11,7926
2013/03/12,7953
2013/03/13,6995
2013/03/14,6021
2013/03/15,7479
2013/03/16,8131
2013/03/17,9065
2013/03/18,8629
2013/03/19,9711
2013/03/20,9427
2013/03/21,9915
2013/03/22,11711
2013/03/23,9462
2013/03/24,6761
2013/03/25,5635
2013/03/26,5924
2013/03/27,5713
2013/03/28,7901
2013/03/29,9844
2013/03/30,7940
2013/03/31,11544
2013/04/01,10978
2013/04/02,13547
2013/04/03,17749
2013/04/04,21318
2013/04/05,22939
2013/04/06,22880
2013/04/07,18072
2013/04/08,15515
2013/04/09,17368
2013/04/10,21799
2013/04/11,22575
2013/04/12,22585
2013/04/13,21584
2013/04/14,24658
2013/04/15,25234
2013/04/16,24217
2013/04/17,18399
2013/04/18,14034
2013/04/19,14637
2013/04/20,15871
2013/04/21,15397
2013/04/22,15569
2013/04/23,14372
2013/04/24,14813
2013/04/25,15172
2013/04/26,13194
2013/04/27,14330
2013/04/28,14614
2013/04/29,14582
2013/04/30,15336
2013/05/01,13153
2013/05/02,10085
2013/05/03,7898
2013/05/04,9483
2013/05/05,9808
2013/05/06,8724
2013/05/07,10529
2013/05/08,10947
2013/05/09,11895
2013/05/10,12361
2013/05/11,9156
2013/05/12,7776
2013/05/13,7296
2013/05/14,6820
2013/05/15,6885
2013/05/16,6569
2013/05/17,6523
2013/05/18,8601
2013/05/19,10570
2013/05/20,10889
2013/05/21,10575
2013/05/22,9332
2013/05/23,10242
2013/05/24,10995
2013/05/25,11402
2013/05/26,11915
2013/05/27,12035
2013/05/28,11323
2013/05/29,11878
2013/05/30,10324
2013/05/31,9285
2013/06/01,8821
2013/06/02,8425
2013/06/03,8173
2013/06/04,8403
2013/06/05,7512
2013/06/06,7256
2013/06/07,7282
2013/06/08,9789
2013/06/09,11606
2013/06/10,11732
2013/06/11,10552
2013/06/12,10066
2013/06/13,8845
2013/06/14,11309
2013/06/15,11755
2013/06/16,12915
2013/06/17,12999
2013/06/18,12955
2013/06/19,13501
2013/06/20,13585
2013/06/21,10823
2013/06/22,10149
2013/06/23,9971
2013/06/24,9772
2013/06/25,9754
2013/06/26,9068
2013/06/27,8594
2013/06/28,8877
2013/06/29,9107
2013/06/30,9146
2013/07/01,9849
2013/07/02,9916
2013/07/03,10108
2013/07/04,10178
2013/07/05,8819
2013/07/06,10088
2013/07/07,11752
2013/07/08,10933
2013/07/09,11616
2013/07/10,11570
2013/07/11,14991
2013/07/12,19085
2013/07/13,17248
2013/07/14,16651
2013/07/15,17073
2013/07/16,17105
2013/07/17,17118
2013/07/18,15676
2013/07/19,9674
2013/07/20,11824
2013/07/21,10299
2013/07/22,10341
2013/07/23,9650
2013/07/24,9813
2013/07/25,10301
2013/07/26,10426
2013/07/27,9047
2013/07/28,9542
2013/07/29,10329
2013/07/30,11863
2013/07/31,16024
2013/08/01,19944
2013/08/02,20882
2013/08/03,18313
2013/08/04,15419
2013/08/05,15147
2013/08/06,15120
2013/08/07,14535
2013/08/08,12279
2013/08/09,11161
2013/08/10,10730
2013/08/11,12496
2013/08/12,24781
2013/08/13,24800
2013/08/14,24779
2013/08/15,24793
2013/08/16,24943
2013/08/17,25122
2013/08/18,23995
2013/08/19,14609
2013/08/20,14980
2013/08/21,15331
2013/08/22,16334
2013/08/23,15493
2013/08/24,15779
2013/08/25,16145
2013/08/26,14982
2013/08/27,15444
2013/08/28,15905
2013/08/29,14178
2013/08/30,16342
2013/08/31,14609
2013/09/01,17569
2013/09/02,20608
2013/09/03,20415
2013/09/04,18814
2013/09/05,18456
2013/09/06,13687
2013/09/07,9409
2013/09/08,9818
2013/09/09,9392
2013/09/10,9371
2013/09/11,9304
2013/09/12,9960
2013/09/13,9812
2013/09/14,11633
2013/09/15,12068
2013/09/16,12158
2013/09/17,12758
2013/09/18,13295
2013/09/19,13992
2013/09/20,14399
2013/09/21,12289
2013/09/22,10404
2013/09/23,10814
2013/09/24,11193
2013/09/25,10842
2013/09/26,10511
2013/09/27,10549
2013/09/28,10334
2013/09/29,8223
2013/09/30,8292
2013/10/01,10510
2013/10/02,13140
2013/10/03,13132
2013/10/04,13424
2013/10/05,15332
2013/10/06,17123
2013/10/07,16984
2013/10/08,15040
2013/10/09,11094
2013/10/10,11703
2013/10/11,12078
2013/10/12,10507
2013/10/13,7557
2013/10/14,7853
2013/10/15,8844
2013/10/16,10450
2013/10/17,10289
2013/10/18,10623
2013/10/19,8767
2013/10/20,9217
2013/10/21,9430
2013/10/22,10428
2013/10/23,11500
2013/10/24,15889
2013/10/25,16281
2013/10/26,18481
2013/10/27,18794
2013/10/28,18886
2013/10/29,18778
2013/10/30,18629
2013/10/31,14953
2013/11/01,13259
2013/11/02,12073
2013/11/03,7724
2013/11/04,10587
2013/11/05,17748
2013/11/06,21360
2013/11/07,27796
2013/11/08,28683
2013/11/09,23574
2013/11/10,14113
2013/11/11,14425
2013/11/12,14657
2013/11/13,14710
2013/11/14,14335
2013/11/15,13408
2013/11/16,14589
2013/11/17,14883
2013/11/18,28658
2013/11/19,46020
2013/11/20,46500
2013/11/21,46316
2013/11/22,44663
2013/11/23,35957
2013/11/24,30880
2013/11/25,31208
2013/11/26,23661
2013/11/27,33741
2013/11/28,38787
2013/11/29,39665
2013/11/30,39514
2013/12/01,30057
2013/12/02,25849
2013/12/03,25961
2013/12/04,21385
2013/12/05,16374
2013/12/06,14437
2013/12/07,16810
2013/12/08,32848
2013/12/09,33347
2013/12/10,32495
2013/12/11,29222
2013/12/12,21390
2013/12/13,18281
2013/12/14,17623
2013/12/15,12022
2013/12/16,14561
2013/12/17,16197
2013/12/18,24775
2013/12/19,23510
2013/12/20,23625
2013/12/21,25432
2013/12/22,28156
2013/12/23,29235
2013/12/24,28341
2013/12/25,16395
2013/12/26,10441
2013/12/27,8360
2013/12/28,10672
2013/12/29,12611
2013/12/30,13860
2013/12/31,13448
2014/01/01,15438
2014/01/02,17111
2014/01/03,20687
2014/01/04,20175
2014/01/05,19044
2014/01/06,23456
2014/01/07,22739
2014/01/08,14331
2014/01/09,14390
2014/01/10,14377
2014/01/11,12667
2014/01/12,16546
2014/01/13,9833
2014/01/14,8730
2014/01/15,8534
2014/01/16,7528
2014/01/17,7448
2014/01/18,10066
2014/01/19,10343
2014/01/20,17935
2014/01/21,25055
2014/01/22,26847
2014/01/23,26140
2014/01/24,25506
2014/01/25,22332
2014/01/26,18143
2014/01/27,17710
2014/01/28,15998
2014/01/29,14982
2014/01/30,15813
2014/01/31,16775
2014/02/01,12534
2014/02/02,9589
2014/02/03,10156
2014/02/04,16007
2014/02/05,15476
2014/02/06,17054
2014/02/07,19068
2014/02/08,17273
2014/02/09,20248
2014/02/10,20363
2014/02/11,18383
2014/02/12,18954
2014/02/13,17068
2014/02/14,15434
2014/02/15,15529
2014/02/16,16834
2014/02/17,17024
2014/02/18,17269
2014/02/19,24488
2014/02/20,30506
2014/02/21,34335
2014/02/22,33879
2014/02/23,25051
2014/02/24,24681
2014/02/25,27069
2014/02/26,27646
2014/02/27,28294
2014/02/28,29464
2014/03/01,24594
2014/03/02,29118
2014/03/03,32582
2014/03/04,36659
2014/03/05,36939
2014/03/06,36025
2014/03/07,34004
2014/03/08,34225
2014/03/09,28960
2014/03/10,28321
2014/03/11,15776
2014/03/12,13270
2014/03/13,11697
2014/03/14,16052
2014/03/15,26812
2014/03/16,33845
2014/03/17,33566
2014/03/18,35705
2014/03/19,27799
2014/03/20,17760
2014/03/21,25708
2014/03/22,24220
2014/03/23,22821
2014/03/24,23243
2014/03/25,20295
2014/03/26,20493
2014/03/27,24824
2014/03/28,24346
2014/03/29,26914
2014/03/30,28732
2014/03/31,29123
2014/04/01,30047
2014/04/02,30883
2014/04/03,30286
2014/04/04,30561
2014/04/05,28372
2014/04/06,22052
2014/04/07,21761
2014/04/08,20398
2014/04/09,21235
2014/04/10,17934
2014/04/11,17182
2014/04/12,23692
2014/04/13,25688
2014/04/14,28556
2014/04/15,29497
2014/04/16,28722
