Date,hashrate7rsi
2011/03/22,52.462
2011/03/23,53.839
2011/03/24,64.761
2011/03/25,51.097
2011/03/26,51.094
2011/03/27,48.383
2011/03/28,51.101
2011/03/29,58.43
2011/03/30,51.061
2011/03/31,66.245
2011/04/01,65.087
2011/04/02,61.515
2011/04/03,55.447
2011/04/04,60.884
2011/04/05,66.045
2011/04/06,68.75
2011/04/07,53.186
2011/04/08,55.962
2011/04/09,62.672
2011/04/10,63.637
2011/04/11,59.538
2011/04/12,63.617
2011/04/13,77.675
2011/04/14,58.249
2011/04/15,41.046
2011/04/16,49.259
2011/04/17,56.825
2011/04/18,58.625
2011/04/19,48.35
2011/04/20,54.101
2011/04/21,57.031
2011/04/22,62.218
2011/04/23,67.313
2011/04/24,64.873
2011/04/25,68.066
2011/04/26,79.843
2011/04/27,70.306
2011/04/28,47.292
2011/04/29,62.209
2011/04/30,71.919
2011/05/01,68.634
2011/05/02,71.644
2011/05/03,73.455
2011/05/04,70.704
2011/05/05,76.768
2011/05/06,77.712
2011/05/07,79.825
2011/05/08,67.623
2011/05/09,81.336
2011/05/10,88.789
2011/05/11,67.46
2011/05/12,60.885
2011/05/13,65.604
2011/05/14,77.21
2011/05/15,76.714
2011/05/16,75.786
2011/05/17,81.026
2011/05/18,85.71
2011/05/19,90.049
2011/05/20,86.233
2011/05/21,87.06
2011/05/22,91.474
2011/05/23,92.528
2011/05/24,94.49
2011/05/25,95.101
2011/05/26,96.826
2011/05/27,97.74
2011/05/28,56.233
2011/05/29,55.908
2011/05/30,55.638
2011/05/31,50.521
2011/06/01,57.039
2011/06/02,66.734
2011/06/03,68.691
2011/06/04,72.084
2011/06/05,72.703
2011/06/06,83.964
2011/06/07,68.312
2011/06/08,65.934
2011/06/09,74.737
2011/06/10,78.212
2011/06/11,79.48
2011/06/12,82.795
2011/06/13,72.112
2011/06/14,73.458
2011/06/15,88.564
2011/06/16,89.658
2011/06/17,61.889
2011/06/18,63.418
2011/06/19,70.3
2011/06/20,74.301
2011/06/21,76.31
2011/06/22,80.915
2011/06/23,68.448
2011/06/24,79.824
2011/06/25,59.707
2011/06/26,54.131
2011/06/27,56.416
2011/06/28,56.465
2011/06/29,63.05
2011/06/30,67.063
2011/07/01,69.952
2011/07/02,59.34
2011/07/03,53.728
2011/07/04,50.849
2011/07/05,45.957
2011/07/06,44.648
2011/07/07,52.425
2011/07/08,49.616
2011/07/09,65.807
2011/07/10,50.104
2011/07/11,54.966
2011/07/12,49.745
2011/07/13,65.601
2011/07/14,61.344
2011/07/15,54.546
2011/07/16,61.167
2011/07/17,53.207
2011/07/18,57.697
2011/07/19,61.012
2011/07/20,44.939
2011/07/21,56.089
2011/07/22,52.805
2011/07/23,52.562
2011/07/24,61.761
2011/07/25,65.169
2011/07/26,66.14
2011/07/27,76.416
2011/07/28,58.27
2011/07/29,49.922
2011/07/30,44.964
2011/07/31,56.987
2011/08/01,68.628
2011/08/02,55.83
2011/08/03,55.802
2011/08/04,46.078
2011/08/05,38.642
2011/08/06,38.127
2011/08/07,33.668
2011/08/08,39.369
2011/08/09,48.54
2011/08/10,64.993
2011/08/11,47.723
2011/08/12,43.722
2011/08/13,47.354
2011/08/14,38.341
2011/08/15,50.745
2011/08/16,42.695
2011/08/17,48.42
2011/08/18,54.069
2011/08/19,46.638
2011/08/20,48.882
2011/08/21,55.639
2011/08/22,69.335
2011/08/23,62.957
2011/08/24,45.997
2011/08/25,40.579
2011/08/26,49.927
2011/08/27,40.936
2011/08/28,35.578
2011/08/29,41.763
2011/08/30,52.964
2011/08/31,57.048
2011/09/01,46.693
2011/09/02,52.586
2011/09/03,53.119
2011/09/04,44.342
2011/09/05,52.04
2011/09/06,55.071
2011/09/07,55.351
2011/09/08,39.275
2011/09/09,47.455
2011/09/10,53.358
2011/09/11,45.728
2011/09/12,38.259
2011/09/13,49.563
2011/09/14,53.279
2011/09/15,53.089
2011/09/16,44.396
2011/09/17,36.389
2011/09/18,59.97
2011/09/19,49.902
2011/09/20,43.364
2011/09/21,53.831
2011/09/22,54.377
2011/09/23,50.427
2011/09/24,40.55
2011/09/25,49.59
2011/09/26,44.411
2011/09/27,49.451
2011/09/28,46.246
2011/09/29,45.13
2011/09/30,39.481
2011/10/01,36.49
2011/10/02,49.269
2011/10/03,46.238
2011/10/04,45.83
2011/10/05,39.083
2011/10/06,56.041
2011/10/07,43.455
2011/10/08,48.675
2011/10/09,38.576
2011/10/10,42.693
2011/10/11,33.967
2011/10/12,36.811
2011/10/13,27.339
2011/10/14,40.979
2011/10/15,52.714
2011/10/16,43.218
2011/10/17,38.792
2011/10/18,41.556
2011/10/19,46.589
2011/10/20,41.19
2011/10/21,49.056
2011/10/22,35.943
2011/10/23,33.957
2011/10/24,43.12
2011/10/25,55.329
2011/10/26,49.497
2011/10/27,43.18
2011/10/28,37.291
2011/10/29,48.573
2011/10/30,40.436
2011/10/31,43.607
2011/11/01,49.274
2011/11/02,56.456
2011/11/03,50.249
2011/11/04,45.345
2011/11/05,57.527
2011/11/06,53.327
2011/11/07,43.567
2011/11/08,48.593
2011/11/09,60.468
2011/11/10,57.667
2011/11/11,40.876
2011/11/12,43.161
2011/11/13,52.488
2011/11/14,50.066
2011/11/15,59.105
2011/11/16,49.996
2011/11/17,46.277
2011/11/18,42.595
2011/11/19,47.181
2011/11/20,35.645
2011/11/21,49.898
2011/11/22,46.063
2011/11/23,49.236
2011/11/24,38.855
2011/11/25,41.372
2011/11/26,42.964
2011/11/27,39.003
2011/11/28,40.019
2011/11/29,51.327
2011/11/30,51.852
2011/12/01,72.715
2011/12/02,70.104
2011/12/03,45.074
2011/12/04,47.313
2011/12/05,52.646
2011/12/06,58.514
2011/12/07,52.576
2011/12/08,46.409
2011/12/09,50.222
2011/12/10,56.051
2011/12/11,42.662
2011/12/12,46.166
2011/12/13,38.373
2011/12/14,53.577
2011/12/15,44.219
2011/12/16,37.424
2011/12/17,47.563
2011/12/18,58.839
2011/12/19,56.563
2011/12/20,54.474
2011/12/21,55.909
2011/12/22,50.16
2011/12/23,58.459
2011/12/24,47.588
2011/12/25,60.34
2011/12/26,72.365
2011/12/27,60.029
2011/12/28,48.36
2011/12/29,50.282
2011/12/30,37.145
2011/12/31,53.219
2012/01/01,50.493
2012/01/02,50.944
2012/01/03,56.957
2012/01/04,55.946
2012/01/05,43.081
2012/01/06,58.97
2012/01/07,63.357
2012/01/08,58.932
2012/01/09,61.284
2012/01/10,51.819
2012/01/11,48.476
2012/01/12,60.799
2012/01/13,41.672
2012/01/14,49.881
2012/01/15,51.106
2012/01/16,52.091
2012/01/17,60.499
2012/01/18,46.678
2012/01/19,39.932
2012/01/20,44.033
2012/01/21,59.665
2012/01/22,52.898
2012/01/23,58.444
2012/01/24,48.473
2012/01/25,53.457
2012/01/26,42.611
2012/01/27,47.774
2012/01/28,52.022
2012/01/29,57.402
2012/01/30,65.159
2012/01/31,60.626
2012/02/01,45.136
2012/02/02,47.523
2012/02/03,61.318
2012/02/04,52.71
2012/02/05,51.9
2012/02/06,50.378
2012/02/07,46.329
2012/02/08,43.461
2012/02/09,45.145
2012/02/10,55.143
2012/02/11,44.947
2012/02/12,61.145
2012/02/13,55.963
2012/02/14,39.217
2012/02/15,41.216
2012/02/16,48.359
2012/02/17,46.829
2012/02/18,64.779
2012/02/19,68.032
2012/02/20,52.694
2012/02/21,37.93
2012/02/22,51.416
2012/02/23,58.462
2012/02/24,48.585
2012/02/25,58.54
2012/02/26,54.105
2012/02/27,50.236
2012/02/28,50.811
2012/02/29,63.168
2012/03/01,51.324
2012/03/02,48.148
2012/03/03,34.782
2012/03/04,43.816
2012/03/05,49.859
2012/03/06,54.772
2012/03/07,53.319
2012/03/08,61.718
2012/03/09,62.029
2012/03/10,70.303
2012/03/11,44.895
2012/03/12,54.607
2012/03/13,56.119
2012/03/14,49.007
2012/03/15,37.736
2012/03/16,46.193
2012/03/17,57.816
2012/03/18,58.922
2012/03/19,53.274
2012/03/20,49.33
2012/03/21,56.929
2012/03/22,53.203
2012/03/23,39.406
2012/03/24,54.302
2012/03/25,61.03
2012/03/26,49.282
2012/03/27,48.243
2012/03/28,49.601
2012/03/29,50.879
2012/03/30,53.076
2012/03/31,64.108
2012/04/01,52.684
2012/04/02,42.088
2012/04/03,37.968
2012/04/04,48.185
2012/04/05,38.05
2012/04/06,39.194
2012/04/07,47.461
2012/04/08,51.773
2012/04/09,61.342
2012/04/10,52.662
2012/04/11,57.161
2012/04/12,48.264
2012/04/13,38.211
2012/04/14,40.293
2012/04/15,35.702
2012/04/16,43.531
2012/04/17,52.291
2012/04/18,44.06
2012/04/19,56.503
2012/04/20,65.414
2012/04/21,55.304
2012/04/22,54.715
2012/04/23,55.293
2012/04/24,40.53
2012/04/25,44.63
2012/04/26,50.169
2012/04/27,42.651
2012/04/28,53.852
2012/04/29,61.446
2012/04/30,66.711
2012/05/01,68.861
2012/05/02,54.524
2012/05/03,49.22
2012/05/04,54.605
2012/05/05,50.255
2012/05/06,59.168
2012/05/07,58.721
2012/05/08,68.71
2012/05/09,65.562
2012/05/10,57.809
2012/05/11,32.494
2012/05/12,50.874
2012/05/13,44.955
2012/05/14,48.283
2012/05/15,47.03
2012/05/16,34.565
2012/05/17,38.413
2012/05/18,50.782
2012/05/19,56.104
2012/05/20,54.629
2012/05/21,51.103
2012/05/22,36.571
2012/05/23,39.547
2012/05/24,44.896
2012/05/25,33.862
2012/05/26,44.91
2012/05/27,59.762
2012/05/28,52.734
2012/05/29,45.146
2012/05/30,40.667
2012/05/31,53.144
2012/06/01,48.821
2012/06/02,60.381
2012/06/03,62.001
2012/06/04,55.811
2012/06/05,46.771
2012/06/06,58.101
2012/06/07,45.593
2012/06/08,47.953
2012/06/09,58.28
2012/06/10,60.069
2012/06/11,60.25
2012/06/12,41.983
2012/06/13,55.218
2012/06/14,47.059
2012/06/15,55.364
2012/06/16,51.174
2012/06/17,56.105
2012/06/18,52.1
2012/06/19,66.458
2012/06/20,41.818
2012/06/21,46.568
2012/06/22,44.346
2012/06/23,58.552
2012/06/24,54.579
2012/06/25,50.393
2012/06/26,51.765
2012/06/27,57.657
2012/06/28,47.78
2012/06/29,46.498
2012/06/30,44.541
2012/07/01,44.24
2012/07/02,55.686
2012/07/03,54.776
2012/07/04,62.255
2012/07/05,50.157
2012/07/06,53.092
2012/07/07,63.586
2012/07/08,63.621
2012/07/09,62.505
2012/07/10,49.284
2012/07/11,42.633
2012/07/12,38.46
2012/07/13,55.943
2012/07/14,60.325
2012/07/15,51.928
2012/07/16,44.096
2012/07/17,62.013
2012/07/18,63.432
2012/07/19,53.322
2012/07/20,43.992
2012/07/21,48.288
2012/07/22,51.384
2012/07/23,52.316
2012/07/24,59.219
2012/07/25,63.954
2012/07/26,72.716
2012/07/27,64.019
2012/07/28,71.035
2012/07/29,42.733
2012/07/30,67.718
2012/07/31,49.373
2012/08/01,43.814
2012/08/02,52.628
2012/08/03,59.578
2012/08/04,53.403
2012/08/05,49.763
2012/08/06,45.691
2012/08/07,49.681
2012/08/08,56.939
2012/08/09,60.126
2012/08/10,57.391
2012/08/11,58.654
2012/08/12,61.716
2012/08/13,59.37
2012/08/14,63.878
2012/08/15,65.73
2012/08/16,62.291
2012/08/17,41.697
2012/08/18,39.598
2012/08/19,55.481
2012/08/20,73.787
2012/08/21,69.652
2012/08/22,44.821
2012/08/23,52.496
2012/08/24,52.406
2012/08/25,44.681
2012/08/26,61.728
2012/08/27,57.647
2012/08/28,49.343
2012/08/29,58.977
2012/08/30,57.374
2012/08/31,46.159
2012/09/01,54.604
2012/09/02,51.399
2012/09/03,61.38
2012/09/04,42.712
2012/09/05,60.026
2012/09/06,62.599
2012/09/07,63.984
2012/09/08,53.613
2012/09/09,48.29
2012/09/10,52.307
2012/09/11,55.008
2012/09/12,44.464
2012/09/13,45.99
2012/09/14,55.951
2012/09/15,46.639
2012/09/16,52.09
2012/09/17,61.099
2012/09/18,65.228
2012/09/19,50.579
2012/09/20,47.123
2012/09/21,60.024
2012/09/22,65.979
2012/09/23,50.058
2012/09/24,51.353
2012/09/25,52.976
2012/09/26,40.112
2012/09/27,46.049
2012/09/28,60.223
2012/09/29,55.302
2012/09/30,56.492
2012/10/01,45.329
2012/10/02,40.572
2012/10/03,50.021
2012/10/04,43.196
2012/10/05,46.241
2012/10/06,50.038
2012/10/07,51.055
2012/10/08,63.032
2012/10/09,60.512
2012/10/10,55.894
2012/10/11,53.38
2012/10/12,53.141
2012/10/13,49.564
2012/10/14,41.642
2012/10/15,57.898
2012/10/16,64.071
2012/10/17,54.226
2012/10/18,51.203
2012/10/19,62.419
2012/10/20,43.829
2012/10/21,62.254
2012/10/22,54.232
2012/10/23,50.03
2012/10/24,47.889
2012/10/25,44.84
2012/10/26,53.996
2012/10/27,71.602
2012/10/28,55.005
2012/10/29,57.866
2012/10/30,54.802
2012/10/31,46.309
2012/11/01,42.685
2012/11/02,48.281
2012/11/03,49.604
2012/11/04,62.129
2012/11/05,57.524
2012/11/06,47.243
2012/11/07,50.038
2012/11/08,63.577
2012/11/09,49.495
2012/11/10,56.115
2012/11/11,44.436
2012/11/12,45.775
2012/11/13,38.377
2012/11/14,52.289
2012/11/15,46.877
2012/11/16,45.203
2012/11/17,52.392
2012/11/18,60.514
2012/11/19,40.848
2012/11/20,55.9
2012/11/21,52.685
2012/11/22,57.001
2012/11/23,48.629
2012/11/24,59.856
2012/11/25,50.722
2012/11/26,57.17
2012/11/27,53.27
2012/11/28,60.322
2012/11/29,65.564
2012/11/30,42.309
2012/12/01,49.707
2012/12/02,52.217
2012/12/03,47.922
2012/12/04,36.767
2012/12/05,31.645
2012/12/06,43.492
2012/12/07,42.064
2012/12/08,50.476
2012/12/09,44.18
2012/12/10,46.557
2012/12/11,50.381
2012/12/12,51.911
2012/12/13,41.605
2012/12/14,33.024
2012/12/15,28.129
2012/12/16,38.622
2012/12/17,40.663
2012/12/18,50.095
2012/12/19,58.223
2012/12/20,41.068
2012/12/21,45.081
2012/12/22,54.08
2012/12/23,65.08
2012/12/24,46.484
2012/12/25,49.421
2012/12/26,46.873
2012/12/27,57.594
2012/12/28,59.825
2012/12/29,50.708
2012/12/30,49.851
2012/12/31,62.134
2013/01/01,56.321
2013/01/02,48.919
2013/01/03,53.24
2013/01/04,47.546
2013/01/05,47.454
2013/01/06,38.352
2013/01/07,50.448
2013/01/08,59.575
2013/01/09,42.88
2013/01/10,51.521
2013/01/11,44.313
2013/01/12,36.32
2013/01/13,43.863
2013/01/14,55.507
2013/01/15,50.631
2013/01/16,41.885
2013/01/17,47.01
2013/01/18,39.6
2013/01/19,53.176
2013/01/20,51.18
2013/01/21,55.929
2013/01/22,50.396
2013/01/23,49.67
2013/01/24,47.775
2013/01/25,49.645
2013/01/26,45.239
2013/01/27,57.614
2013/01/28,55.656
2013/01/29,54.985
2013/01/30,57.303
2013/01/31,73.781
2013/02/01,66.054
2013/02/02,56.839
2013/02/03,54.768
2013/02/04,69.89
2013/02/05,68.98
2013/02/06,57.746
2013/02/07,49.029
2013/02/08,53.24
2013/02/09,45.89
2013/02/10,56.778
2013/02/11,65.597
2013/02/12,45.127
2013/02/13,51.284
2013/02/14,60.467
2013/02/15,61.648
2013/02/16,72.075
2013/02/17,74.196
2013/02/18,77.615
2013/02/19,55.489
2013/02/20,63.456
2013/02/21,71.889
2013/02/22,52.592
2013/02/23,55.02
2013/02/24,51.563
2013/02/25,61.876
2013/02/26,53.669
2013/02/27,62.951
2013/02/28,54.995
2013/03/01,50.824
2013/03/02,54.396
2013/03/03,57.109
2013/03/04,70.262
2013/03/05,56.083
2013/03/06,53.944
2013/03/07,48.46
2013/03/08,57.211
2013/03/09,60.1
2013/03/10,69.318
2013/03/11,67.632
2013/03/12,36.02
2013/03/13,49.489
2013/03/14,61.219
2013/03/15,65.65
2013/03/16,61.307
2013/03/17,70.263
2013/03/18,71.601
2013/03/19,63.94
2013/03/20,61.408
2013/03/21,73.979
2013/03/22,76.291
2013/03/23,68.233
2013/03/24,77.585
2013/03/25,57.238
2013/03/26,53.489
2013/03/27,45.12
2013/03/28,58.207
2013/03/29,65.167
2013/03/30,63.057
2013/03/31,55.338
2013/04/01,68.982
2013/04/02,61.645
2013/04/03,58.516
2013/04/04,49.262
2013/04/05,43.687
2013/04/06,59.265
2013/04/07,60.391
2013/04/08,61.294
2013/04/09,63.945
2013/04/10,70.706
2013/04/11,59.642
2013/04/12,54.572
2013/04/13,52.728
2013/04/14,49.514
2013/04/15,50.501
2013/04/16,64.292
2013/04/17,62.935
2013/04/18,70.942
2013/04/19,42.094
2013/04/20,51.254
2013/04/21,66.384
2013/04/22,59.027
2013/04/23,59.581
2013/04/24,61.382
2013/04/25,54.978
2013/04/26,66.208
2013/04/27,53.743
2013/04/28,50.523
2013/04/29,62.092
2013/04/30,62.469
2013/05/01,53.344
2013/05/02,45.337
2013/05/03,45.406
2013/05/04,53.927
2013/05/05,55.46
2013/05/06,72.073
2013/05/07,65.118
2013/05/08,66.814
2013/05/09,60.267
2013/05/10,61.362
2013/05/11,67.954
2013/05/12,73.271
2013/05/13,77.724
2013/05/14,63.558
2013/05/15,44.829
2013/05/16,43.826
2013/05/17,53.832
2013/05/18,45.275
2013/05/19,59.521
2013/05/20,42.533
2013/05/21,41.809
2013/05/22,56.558
2013/05/23,58.924
2013/05/24,64.437
2013/05/25,63.909
2013/05/26,69.134
2013/05/27,74.157
2013/05/28,56.735
2013/05/29,62.032
2013/05/30,65.196
2013/05/31,71.999
2013/06/01,76.624
2013/06/02,82.831
2013/06/03,76.711
2013/06/04,77.33
2013/06/05,84.579
2013/06/06,85.866
2013/06/07,57.293
2013/06/08,62.857
2013/06/09,65.839
2013/06/10,66.023
2013/06/11,58.467
2013/06/12,73.373
2013/06/13,75.835
2013/06/14,53.601
2013/06/15,54.039
2013/06/16,61.891
2013/06/17,69.497
2013/06/18,53.897
2013/06/19,38.277
2013/06/20,53.393
2013/06/21,58.145
2013/06/22,66.259
2013/06/23,65.652
2013/06/24,49.561
2013/06/25,50.894
2013/06/26,61.933
2013/06/27,51.646
2013/06/28,58.541
2013/06/29,58.183
2013/06/30,63.744
2013/07/01,55.736
2013/07/02,55.903
2013/07/03,64.096
2013/07/04,68.382
2013/07/05,68.541
2013/07/06,69.956
2013/07/07,78.837
2013/07/08,68.421
2013/07/09,71.299
2013/07/10,61.794
2013/07/11,80.022
2013/07/12,68.688
2013/07/13,46.682
2013/07/14,58.947
2013/07/15,57.214
2013/07/16,58.418
2013/07/17,56.188
2013/07/18,61.879
2013/07/19,55.634
2013/07/20,64.964
2013/07/21,66.642
2013/07/22,73.833
2013/07/23,57.989
2013/07/24,48.101
2013/07/25,55.493
2013/07/26,62.249
2013/07/27,65.098
2013/07/28,72.311
2013/07/29,55.593
2013/07/30,67.159
2013/07/31,70.248
2013/08/01,67.692
2013/08/02,60.642
2013/08/03,71.449
2013/08/04,68.153
2013/08/05,77.179
2013/08/06,69.075
2013/08/07,71.83
2013/08/08,73.48
2013/08/09,80.749
2013/08/10,65.648
2013/08/11,72.813
2013/08/12,75.561
2013/08/13,61.982
2013/08/14,71.997
2013/08/15,67.717
2013/08/16,69.341
2013/08/17,76.203
2013/08/18,78.762
2013/08/19,69.228
2013/08/20,69.67
2013/08/21,77.817
2013/08/22,78.902
2013/08/23,83.138
2013/08/24,76.27
2013/08/25,68.825
2013/08/26,71.488
2013/08/27,76.162
2013/08/28,77.996
2013/08/29,86.863
2013/08/30,88.725
2013/08/31,90.844
2013/09/01,93.864
2013/09/02,82.187
2013/09/03,55.098
2013/09/04,69.977
2013/09/05,65.475
2013/09/06,71.568
2013/09/07,55.605
2013/09/08,49.349
2013/09/09,63.993
2013/09/10,67.987
2013/09/11,66.221
2013/09/12,73.25
2013/09/13,69.11
2013/09/14,71.709
2013/09/15,83.233
2013/09/16,61.342
2013/09/17,57.602
2013/09/18,49.642
2013/09/19,65.151
2013/09/20,65.412
2013/09/21,65.285
2013/09/22,69.706
2013/09/23,73.994
2013/09/24,71.638
2013/09/25,79.155
2013/09/26,82.384
2013/09/27,65.561
2013/09/28,61.162
2013/09/29,65.636
2013/09/30,53.639
2013/10/01,66.298
2013/10/02,60.236
2013/10/03,70.967
2013/10/04,60.614
2013/10/05,64.616
2013/10/06,76.108
2013/10/07,58.21
2013/10/08,57.224
2013/10/09,67.28
2013/10/10,68.057
2013/10/11,69.454
2013/10/12,73.137
2013/10/13,82.392
2013/10/14,85.225
2013/10/15,87.31
2013/10/16,90.168
2013/10/17,71.607
2013/10/18,67.944
2013/10/19,80.274
2013/10/20,74.195
2013/10/21,74.692
2013/10/22,81.622
2013/10/23,69.603
2013/10/24,66.048
2013/10/25,71.99
2013/10/26,85.362
2013/10/27,61.69
2013/10/28,64.611
2013/10/29,53.839
2013/10/30,61.502
2013/10/31,68.685
2013/11/01,63.942
2013/11/02,69.181
2013/11/03,59.247
2013/11/04,59.436
2013/11/05,53.675
2013/11/06,64.958
2013/11/07,60.887
2013/11/08,45.608
2013/11/09,44.473
2013/11/10,59.662
2013/11/11,70.775
2013/11/12,71.909
2013/11/13,70.005
2013/11/14,55.545
2013/11/15,50.495
2013/11/16,64.178
2013/11/17,68.414
2013/11/18,66.338
2013/11/19,53.45
2013/11/20,59.849
2013/11/21,52.256
2013/11/22,56.716
2013/11/23,63.026
2013/11/24,58.832
2013/11/25,63.627
2013/11/26,64.026
2013/11/27,48.074
2013/11/28,61.588
2013/11/29,68.833
2013/11/30,62.633
2013/12/01,77.711
2013/12/02,62.405
2013/12/03,63.21
2013/12/04,66.325
2013/12/05,54.103
2013/12/06,64.301
2013/12/07,68.904
2013/12/08,56.739
2013/12/09,62.636
2013/12/10,68.125
2013/12/11,69.557
2013/12/12,69.785
2013/12/13,70.865
2013/12/14,77.471
2013/12/15,81.862
2013/12/16,70.789
2013/12/17,78.149
2013/12/18,79.252
2013/12/19,84.078
2013/12/20,69.822
2013/12/21,54.158
2013/12/22,65.011
2013/12/23,68.839
2013/12/24,69.57
2013/12/25,65.085
2013/12/26,67.349
2013/12/27,74.134
2013/12/28,56.972
2013/12/29,46.448
2013/12/30,61.667
2013/12/31,63.58
2014/01/01,70.64
2014/01/02,73.805
2014/01/03,53.262
2014/01/04,56.777
2014/01/05,66.363
2014/01/06,75.345
