Date,transactionfees14trxUSD
2010/10/24,-3.239
2010/10/25,-3.56
2010/10/26,-3.893
2010/10/27,-4.227
2010/10/28,-4.557
2010/10/29,-4.876
2010/10/30,-5.184
2010/10/31,-5.479
2010/11/01,-5.76
2010/11/02,-6.026
2010/11/03,-6.279
2010/11/04,-6.518
2010/11/05,-6.744
2010/11/06,-6.958
2010/11/07,-7.161
2010/11/08,20.923
2010/11/09,31.641
2010/11/10,29.721
2010/11/11,24.414
2010/11/12,19.219
2010/11/13,14.879
2010/11/14,11.382
2010/11/15,8.767
2010/11/16,6.563
2010/11/17,4.708
2010/11/18,3.138
2010/11/19,1.814
2010/11/20,0.835
2010/11/21,0.1
2010/11/22,4.185
2010/11/23,9.707
2010/11/24,11.626
2010/11/25,11.292
2010/11/26,10.29
2010/11/27,8.8
2010/11/28,7.141
2010/11/29,5.622
2010/11/30,4.21
2010/12/01,2.985
2010/12/02,1.995
2010/12/03,1.082
2010/12/04,0.252
2010/12/05,-0.448
2010/12/06,-1.01
2010/12/07,-1.44
2010/12/08,-1.814
2010/12/09,-2.148
2010/12/10,-2.353
2010/12/11,-2.444
2010/12/12,-2.448
2010/12/13,-2.183
2010/12/14,-2.071
2010/12/15,-2.028
2010/12/16,-1.925
2010/12/17,-1.384
2010/12/18,-1.033
2010/12/19,-0.732
2010/12/20,-0.66
2010/12/21,-0.607
2010/12/22,-0.486
2010/12/23,-0.484
2010/12/24,-0.524
2010/12/25,-0.64
2010/12/26,-0.73
2010/12/27,-0.803
2010/12/28,-0.851
2010/12/29,-0.688
2010/12/30,-0.556
2010/12/31,-0.615
2011/01/01,-0.665
2011/01/02,-0.664
2011/01/03,-0.071
2011/01/04,0.125
2011/01/05,0.095
2011/01/06,-0.002
2011/01/07,-0.233
2011/01/08,-0.593
2011/01/09,-0.884
2011/01/10,-1.202
2011/01/11,-1.556
2011/01/12,-1.607
2011/01/13,-1.78
2011/01/14,-1.973
2011/01/15,-2.054
2011/01/16,-2.075
2011/01/17,-1.863
2011/01/18,-1.795
2011/01/19,-1.816
2011/01/20,-1.742
2011/01/21,-1.759
2011/01/22,-1.201
2011/01/23,-0.194
2011/01/24,0.653
2011/01/25,1.265
2011/01/26,1.6
2011/01/27,3.101
2011/01/28,3.712
2011/01/29,4.302
2011/01/30,6.294
2011/01/31,7.902
2011/02/01,9.975
2011/02/02,10.116
2011/02/03,9.668
2011/02/04,8.766
2011/02/05,7.919
2011/02/06,6.998
2011/02/07,6.641
2011/02/08,6.217
2011/02/09,5.442
2011/02/10,5.277
2011/02/11,4.998
2011/02/12,5.003
2011/02/13,4.683
2011/02/14,6.284
2011/02/15,6.672
2011/02/16,6.603
2011/02/17,5.945
2011/02/18,5.263
2011/02/19,4.669
2011/02/20,3.908
2011/02/21,3.185
2011/02/22,2.438
2011/02/23,1.774
2011/02/24,1.112
2011/02/25,0.594
2011/02/26,0.281
2011/02/27,0.273
2011/02/28,0.276
2011/03/01,0.158
2011/03/02,0.013
2011/03/03,1.623
2011/03/04,2.64
2011/03/05,3.931
2011/03/06,6.425
2011/03/07,9.497
2011/03/08,11.156
2011/03/09,11.826
2011/03/10,11.603
2011/03/11,11.95
2011/03/12,11.047
2011/03/13,9.696
2011/03/14,8.257
2011/03/15,6.874
2011/03/16,5.589
2011/03/17,4.39
2011/03/18,3.348
2011/03/19,2.391
2011/03/20,1.578
2011/03/21,1.071
2011/03/22,1.513
2011/03/23,2.378
2011/03/24,3.445
2011/03/25,4.262
2011/03/26,4.532
2011/03/27,4.682
2011/03/28,4.519
2011/03/29,4.13
2011/03/30,3.829
2011/03/31,3.503
2011/04/01,3.221
2011/04/02,2.873
2011/04/03,2.625
2011/04/04,2.425
2011/04/05,2.255
2011/04/06,2.14
2011/04/07,1.952
2011/04/08,1.799
2011/04/09,1.679
2011/04/10,1.658
2011/04/11,1.598
2011/04/12,1.536
2011/04/13,1.421
2011/04/14,1.767
2011/04/15,1.835
2011/04/16,1.802
2011/04/17,1.601
2011/04/18,1.329
2011/04/19,1.109
2011/04/20,1.061
2011/04/21,1.031
2011/04/22,1.184
2011/04/23,1.466
2011/04/24,2.003
2011/04/25,2.698
2011/04/26,3.044
2011/04/27,3.284
2011/04/28,3.526
2011/04/29,3.836
2011/04/30,4.357
2011/05/01,5.131
2011/05/02,5.496
2011/05/03,5.623
2011/05/04,5.801
2011/05/05,6.069
2011/05/06,6.203
2011/05/07,6.076
2011/05/08,6.059
2011/05/09,6.214
2011/05/10,6.429
2011/05/11,6.742
2011/05/12,6.904
2011/05/13,7.339
2011/05/14,8.026
2011/05/15,8.798
2011/05/16,9.325
2011/05/17,9.51
2011/05/18,9.461
2011/05/19,9.177
2011/05/20,8.725
2011/05/21,8.256
2011/05/22,7.715
2011/05/23,7.121
2011/05/24,6.618
2011/05/25,6.177
2011/05/26,5.761
2011/05/27,5.338
2011/05/28,4.903
2011/05/29,4.491
2011/05/30,4.192
2011/05/31,3.938
2011/06/01,3.782
2011/06/02,3.672
2011/06/03,3.646
2011/06/04,3.921
2011/06/05,4.191
2011/06/06,4.458
2011/06/07,4.835
2011/06/08,5.545
2011/06/09,6.364
2011/06/10,6.968
2011/06/11,7.103
2011/06/12,6.909
2011/06/13,6.551
2011/06/14,6.02
2011/06/15,5.499
2011/06/16,4.9
2011/06/17,4.282
2011/06/18,3.659
2011/06/19,3.057
2011/06/20,2.454
2011/06/21,1.882
2011/06/22,1.329
2011/06/23,0.8
2011/06/24,0.318
2011/06/25,-0.037
2011/06/26,-0.287
2011/06/27,-0.484
2011/06/28,-0.67
2011/06/29,-0.825
2011/06/30,-0.971
2011/07/01,-1.117
2011/07/02,-1.251
2011/07/03,-1.391
2011/07/04,-1.528
2011/07/05,-1.637
2011/07/06,-1.751
2011/07/07,-1.863
2011/07/08,-1.965
2011/07/09,-2.048
2011/07/10,-2.123
2011/07/11,-2.195
2011/07/12,-2.25
2011/07/13,-2.283
2011/07/14,-2.305
2011/07/15,-2.269
2011/07/16,-2.266
2011/07/17,-2.267
2011/07/18,-2.27
2011/07/19,-2.25
2011/07/20,-2.254
2011/07/21,-2.282
2011/07/22,-2.28
2011/07/23,-2.303
2011/07/24,-2.317
2011/07/25,-2.314
2011/07/26,-2.338
2011/07/27,-2.355
2011/07/28,-2.389
2011/07/29,-2.427
2011/07/30,-2.469
2011/07/31,-2.522
2011/08/01,-2.566
2011/08/02,-2.619
2011/08/03,-2.665
2011/08/04,-2.723
2011/08/05,-2.791
2011/08/06,-2.63
2011/08/07,-2.562
2011/08/08,-2.541
2011/08/09,-2.517
2011/08/10,-2.469
2011/08/11,-2.449
2011/08/12,-2.462
2011/08/13,-2.48
2011/08/14,-2.422
2011/08/15,-2.332
2011/08/16,-2.24
2011/08/17,-2.173
2011/08/18,-2.136
2011/08/19,-2.075
2011/08/20,-2.039
2011/08/21,-2.024
2011/08/22,-1.982
2011/08/23,-1.923
2011/08/24,-1.811
2011/08/25,-1.74
2011/08/26,-1.749
2011/08/27,-1.794
2011/08/28,-1.848
2011/08/29,-1.928
2011/08/30,-1.917
2011/08/31,-1.926
2011/09/01,-1.956
2011/09/02,-1.957
2011/09/03,-1.994
2011/09/04,-1.925
2011/09/05,-1.854
2011/09/06,-1.826
2011/09/07,-1.78
2011/09/08,-1.792
2011/09/09,-1.816
2011/09/10,-1.885
2011/09/11,-1.984
2011/09/12,-2.08
2011/09/13,-2.198
2011/09/14,-2.332
2011/09/15,-2.405
2011/09/16,-2.486
2011/09/17,-2.548
2011/09/18,-2.592
2011/09/19,-2.612
2011/09/20,-2.613
2011/09/21,-2.62
2011/09/22,-2.643
2011/09/23,-2.666
2011/09/24,-2.589
2011/09/25,-2.555
2011/09/26,-2.566
2011/09/27,-2.567
2011/09/28,-2.565
2011/09/29,-2.581
2011/09/30,-2.602
2011/10/01,-2.605
2011/10/02,-2.602
2011/10/03,-2.429
2011/10/04,-2.304
2011/10/05,-2.203
2011/10/06,-1.972
2011/10/07,-1.803
2011/10/08,-1.722
2011/10/09,-1.721
2011/10/10,-1.766
2011/10/11,-1.779
2011/10/12,-1.786
2011/10/13,-1.77
2011/10/14,-1.799
2011/10/15,-1.848
2011/10/16,-1.906
2011/10/17,-1.972
2011/10/18,-2.085
2011/10/19,-2.223
2011/10/20,-2.282
2011/10/21,-2.386
2011/10/22,-2.496
2011/10/23,-2.595
2011/10/24,-2.684
2011/10/25,-2.778
2011/10/26,-2.855
2011/10/27,-2.911
2011/10/28,-2.932
2011/10/29,-2.905
2011/10/30,-2.827
2011/10/31,-2.734
2011/11/01,-2.564
2011/11/02,-2.423
2011/11/03,-2.33
2011/11/04,-2.267
2011/11/05,-2.193
2011/11/06,-2.153
2011/11/07,-2.088
2011/11/08,-1.984
2011/11/09,-1.908
2011/11/10,-1.859
2011/11/11,-1.855
2011/11/12,-1.851
2011/11/13,-1.831
2011/11/14,-1.841
2011/11/15,-1.883
2011/11/16,-1.893
2011/11/17,-1.893
2011/11/18,-1.88
2011/11/19,-1.857
2011/11/20,-1.787
2011/11/21,-1.733
2011/11/22,-1.697
2011/11/23,-1.644
2011/11/24,-1.521
2011/11/25,-1.346
2011/11/26,-1.202
2011/11/27,-1.114
2011/11/28,-1.061
2011/11/29,-0.959
2011/11/30,-0.865
2011/12/01,-0.689
2011/12/02,-0.451
2011/12/03,-0.151
2011/12/04,0.033
2011/12/05,0.115
2011/12/06,0.156
2011/12/07,0.214
2011/12/08,0.209
2011/12/09,0.192
2011/12/10,0.156
2011/12/11,19.101
2011/12/12,39.558
2011/12/13,37.912
2011/12/14,30.569
2011/12/15,23.82
2011/12/16,18.346
2011/12/17,14.098
2011/12/18,10.779
2011/12/19,8.157
2011/12/20,6.076
2011/12/21,4.38
2011/12/22,2.966
2011/12/23,1.764
2011/12/24,0.737
2011/12/25,-0.137
2011/12/26,-0.884
2011/12/27,-1.528
2011/12/28,-2.078
2011/12/29,-2.533
2011/12/30,-2.923
2011/12/31,-3.239
2012/01/01,-3.491
2012/01/02,-3.644
2012/01/03,-3.733
2012/01/04,-3.551
2012/01/05,-3.38
2012/01/06,-3.173
2012/01/07,-2.985
2012/01/08,-2.846
2012/01/09,-2.652
2012/01/10,-2.496
2012/01/11,-2.346
2012/01/12,-0.969
2012/01/13,0.092
2012/01/14,0.964
2012/01/15,1.722
2012/01/16,3.125
2012/01/17,3.772
2012/01/18,3.972
2012/01/19,4.331
2012/01/20,4.694
2012/01/21,4.495
2012/01/22,3.956
2012/01/23,3.295
2012/01/24,2.68
2012/01/25,2.059
2012/01/26,1.504
2012/01/27,1.28
2012/01/28,1.024
2012/01/29,4.768
2012/01/30,6.971
2012/01/31,7.549
2012/02/01,7.143
2012/02/02,6.35
2012/02/03,5.345
2012/02/04,4.312
2012/02/05,3.273
2012/02/06,2.292
2012/02/07,1.409
2012/02/08,0.607
2012/02/09,-0.092
2012/02/10,-0.739
2012/02/11,-1.329
2012/02/12,-1.862
2012/02/13,-2.333
2012/02/14,-2.687
2012/02/15,-3.021
2012/02/16,-3.306
2012/02/17,-3.581
2012/02/18,-3.844
2012/02/19,-4.096
2012/02/20,-4.316
2012/02/21,-4.516
2012/02/22,-4.7
2012/02/23,-4.849
2012/02/24,-4.959
2012/02/25,-5.053
2012/02/26,-5.118
2012/02/27,-5.125
2012/02/28,-5.117
2012/02/29,-5.103
2012/03/01,-5.012
2012/03/02,-4.919
2012/03/03,-4.842
2012/03/04,-4.733
2012/03/05,-4.59
2012/03/06,-4.412
2012/03/07,-4.239
2012/03/08,-4.067
2012/03/09,-3.892
2012/03/10,-3.676
2012/03/11,-3.489
2012/03/12,-3.31
2012/03/13,-2.903
2012/03/14,-2.527
2012/03/15,-2.233
2012/03/16,-1.805
2012/03/17,-1.518
2012/03/18,-1.335
2012/03/19,-1.211
2012/03/20,-1.117
2012/03/21,-1.106
2012/03/22,-1.143
2012/03/23,-1.163
2012/03/24,-0.702
2012/03/25,-0.289
2012/03/26,-0.095
2012/03/27,-0.018
2012/03/28,-0.006
2012/03/29,-0.063
2012/03/30,-0.147
2012/03/31,-0.215
2012/04/01,-0.284
2012/04/02,-0.361
2012/04/03,-0.434
2012/04/04,-0.49
2012/04/05,-0.532
2012/04/06,-0.552
2012/04/07,-0.594
2012/04/08,-0.635
2012/04/09,-0.692
2012/04/10,-0.682
2012/04/11,-0.673
2012/04/12,-0.634
2012/04/13,-0.631
2012/04/14,-0.594
2012/04/15,-0.616
2012/04/16,-0.612
2012/04/17,-0.535
2012/04/18,-0.454
2012/04/19,-0.362
2012/04/20,-0.215
2012/04/21,-0.099
2012/04/22,0.015
2012/04/23,0.058
2012/04/24,0.134
2012/04/25,0.192
2012/04/26,0.402
2012/04/27,0.606
2012/04/28,0.779
2012/04/29,0.784
2012/04/30,0.686
2012/05/01,0.565
2012/05/02,0.446
2012/05/03,0.373
2012/05/04,0.31
2012/05/05,0.212
2012/05/06,0.113
2012/05/07,0.042
2012/05/08,-0.02
2012/05/09,-0.037
2012/05/10,-0.048
2012/05/11,-0.092
2012/05/12,-0.167
2012/05/13,-0.195
2012/05/14,-0.133
2012/05/15,-0.032
2012/05/16,0.029
2012/05/17,0.053
2012/05/18,0.055
2012/05/19,0.106
2012/05/20,0.101
2012/05/21,0.054
2012/05/22,-0.041
2012/05/23,-0.114
2012/05/24,-0.158
2012/05/25,-0.201
2012/05/26,-0.239
2012/05/27,-0.275
2012/05/28,-0.309
2012/05/29,-0.368
2012/05/30,-0.383
2012/05/31,-0.414
2012/06/01,-0.447
2012/06/02,-0.494
2012/06/03,-0.543
2012/06/04,-0.573
2012/06/05,-0.564
2012/06/06,-0.512
2012/06/07,-0.453
2012/06/08,-0.371
2012/06/09,-0.279
2012/06/10,-0.211
2012/06/11,-0.185
2012/06/12,-0.16
2012/06/13,-0.11
2012/06/14,-0.058
2012/06/15,-0.001
2012/06/16,0.077
2012/06/17,0.145
2012/06/18,0.246
2012/06/19,0.365
2012/06/20,0.484
2012/06/21,0.824
2012/06/22,1.147
2012/06/23,1.393
2012/06/24,1.507
2012/06/25,1.487
2012/06/26,1.401
2012/06/27,1.275
2012/06/28,1.133
2012/06/29,0.955
2012/06/30,0.803
2012/07/01,0.627
2012/07/02,0.535
2012/07/03,0.424
2012/07/04,0.312
2012/07/05,0.212
2012/07/06,0.166
2012/07/07,0.546
2012/07/08,0.743
2012/07/09,0.844
2012/07/10,0.905
2012/07/11,0.908
2012/07/12,0.859
2012/07/13,0.796
2012/07/14,0.759
2012/07/15,0.736
2012/07/16,0.743
2012/07/17,0.739
2012/07/18,0.849
2012/07/19,0.947
2012/07/20,1.186
2012/07/21,1.299
2012/07/22,1.293
2012/07/23,1.267
2012/07/24,1.186
2012/07/25,1.073
2012/07/26,0.964
2012/07/27,0.881
2012/07/28,0.794
2012/07/29,0.685
2012/07/30,0.587
2012/07/31,0.477
2012/08/01,0.434
2012/08/02,0.426
2012/08/03,0.608
2012/08/04,0.742
2012/08/05,0.936
2012/08/06,1.121
2012/08/07,1.256
2012/08/08,1.678
2012/08/09,1.892
2012/08/10,2.439
2012/08/11,2.675
2012/08/12,2.66
2012/08/13,2.507
2012/08/14,2.315
2012/08/15,2.139
2012/08/16,1.977
2012/08/17,1.875
2012/08/18,1.677
2012/08/19,1.428
2012/08/20,1.2
2012/08/21,0.953
2012/08/22,0.711
2012/08/23,0.501
2012/08/24,0.31
2012/08/25,0.184
2012/08/26,0.101
2012/08/27,0.115
2012/08/28,0.186
2012/08/29,0.239
2012/08/30,0.329
2012/08/31,0.39
2012/09/01,0.457
2012/09/02,0.539
2012/09/03,0.623
2012/09/04,0.657
2012/09/05,0.626
2012/09/06,0.547
2012/09/07,0.44
2012/09/08,0.361
2012/09/09,0.297
2012/09/10,0.251
2012/09/11,0.253
2012/09/12,0.262
2012/09/13,0.255
2012/09/14,0.201
2012/09/15,0.114
2012/09/16,0.005
2012/09/17,-0.085
2012/09/18,-0.122
2012/09/19,-0.123
2012/09/20,-0.134
2012/09/21,-0.002
2012/09/22,0.109
2012/09/23,0.185
2012/09/24,0.349
2012/09/25,0.422
2012/09/26,0.437
2012/09/27,0.401
2012/09/28,0.799
2012/09/29,0.998
2012/09/30,1.04
2012/10/01,1.021
2012/10/02,1.06
2012/10/03,1.049
2012/10/04,2.23
2012/10/05,2.867
2012/10/06,3.084
2012/10/07,3.04
2012/10/08,2.816
2012/10/09,2.497
2012/10/10,2.146
2012/10/11,1.811
2012/10/12,1.47
2012/10/13,1.118
2012/10/14,0.769
2012/10/15,0.458
2012/10/16,0.191
2012/10/17,0.328
2012/10/18,0.324
2012/10/19,0.232
2012/10/20,0.078
2012/10/21,-0.105
2012/10/22,-0.305
2012/10/23,-0.487
2012/10/24,-0.649
2012/10/25,-0.806
2012/10/26,-0.911
2012/10/27,-0.995
2012/10/28,-1.07
2012/10/29,-1.107
2012/10/30,-1.122
2012/10/31,-1.1
2012/11/01,-1.047
2012/11/02,-0.96
2012/11/03,-0.889
2012/11/04,-0.823
2012/11/05,-0.761
2012/11/06,-0.702
2012/11/07,-0.643
2012/11/08,-0.593
2012/11/09,-0.552
2012/11/10,-0.512
2012/11/11,-0.487
2012/11/12,-0.471
2012/11/13,-0.456
2012/11/14,-0.437
2012/11/15,-0.394
2012/11/16,-0.335
2012/11/17,-0.27
2012/11/18,-0.2
2012/11/19,-0.143
2012/11/20,-0.095
2012/11/21,-0.046
2012/11/22,-0.018
2012/11/23,0.038
2012/11/24,0.081
2012/11/25,0.138
2012/11/26,0.177
2012/11/27,0.933
2012/11/28,1.512
2012/11/29,1.815
2012/11/30,1.913
2012/12/01,1.882
2012/12/02,1.754
2012/12/03,1.604
2012/12/04,1.46
2012/12/05,1.311
2012/12/06,1.172
2012/12/07,1.021
2012/12/08,0.875
2012/12/09,0.731
2012/12/10,0.621
2012/12/11,0.542
2012/12/12,0.464
2012/12/13,0.475
2012/12/14,0.468
2012/12/15,0.426
2012/12/16,0.37
2012/12/17,0.312
2012/12/18,0.253
2012/12/19,0.193
2012/12/20,0.161
2012/12/21,0.137
2012/12/22,0.108
2012/12/23,0.093
2012/12/24,0.065
2012/12/25,0.039
2012/12/26,0.013
2012/12/27,0.002
2012/12/28,-0.014
2012/12/29,-0.035
2012/12/30,-0.061
2012/12/31,-0.078
2013/01/01,-0.092
2013/01/02,-0.104
2013/01/03,-0.09
2013/01/04,-0.088
2013/01/05,-0.095
2013/01/06,-0.033
2013/01/07,0.026
2013/01/08,0.069
2013/01/09,0.078
2013/01/10,0.708
2013/01/11,1.08
2013/01/12,1.26
2013/01/13,1.3
2013/01/14,1.245
2013/01/15,1.121
2013/01/16,0.967
2013/01/17,0.816
2013/01/18,0.673
2013/01/19,0.651
2013/01/20,0.606
2013/01/21,0.535
2013/01/22,0.469
2013/01/23,0.477
2013/01/24,0.53
2013/01/25,0.574
2013/01/26,0.633
2013/01/27,0.681
2013/01/28,0.714
2013/01/29,0.792
2013/01/30,0.859
2013/01/31,0.954
2013/02/01,1.049
2013/02/02,1.304
2013/02/03,1.459
2013/02/04,1.528
2013/02/05,1.527
2013/02/06,1.469
2013/02/07,1.398
2013/02/08,1.334
2013/02/09,1.275
2013/02/10,1.232
2013/02/11,1.22
2013/02/12,1.223
2013/02/13,1.279
2013/02/14,1.336
2013/02/15,1.472
2013/02/16,1.63
2013/02/17,1.768
2013/02/18,1.861
2013/02/19,1.911
2013/02/20,1.934
2013/02/21,1.97
2013/02/22,1.98
2013/02/23,1.954
2013/02/24,1.884
2013/02/25,1.858
2013/02/26,1.826
2013/02/27,1.793
2013/02/28,1.796
2013/03/01,1.871
2013/03/02,1.926
2013/03/03,1.918
2013/03/04,1.888
2013/03/05,1.887
2013/03/06,2.582
2013/03/07,3.002
2013/03/08,3.196
2013/03/09,3.28
2013/03/10,3.247
2013/03/11,3.146
2013/03/12,3.201
2013/03/13,3.15
2013/03/14,3.025
2013/03/15,2.901
2013/03/16,2.742
2013/03/17,2.555
2013/03/18,2.36
2013/03/19,2.291
2013/03/20,2.214
2013/03/21,2.212
2013/03/22,2.352
2013/03/23,2.488
2013/03/24,2.526
2013/03/25,2.565
2013/03/26,2.615
2013/03/27,2.796
2013/03/28,3.01
2013/03/29,3.204
2013/03/30,3.415
2013/03/31,3.594
2013/04/01,3.644
2013/04/02,3.733
2013/04/03,3.956
2013/04/04,4.254
2013/04/05,4.452
2013/04/06,4.475
2013/04/07,4.457
2013/04/08,4.404
2013/04/09,4.392
2013/04/10,4.515
2013/04/11,4.425
2013/04/12,4.149
2013/04/13,3.728
2013/04/14,3.287
2013/04/15,2.943
2013/04/16,2.494
2013/04/17,2.154
2013/04/18,1.825
2013/04/19,1.549
2013/04/20,1.344
2013/04/21,1.128
2013/04/22,0.981
2013/04/23,0.903
2013/04/24,0.893
2013/04/25,0.94
2013/04/26,0.923
2013/04/27,0.898
2013/04/28,0.834
2013/04/29,0.789
2013/04/30,0.79
2013/05/01,0.729
2013/05/02,0.663
2013/05/03,0.56
2013/05/04,0.449
2013/05/05,0.308
2013/05/06,0.222
2013/05/07,0.126
2013/05/08,0.078
2013/05/09,0.05
2013/05/10,0.031
2013/05/11,-0.005
2013/05/12,-0.045
2013/05/13,-0.06
2013/05/14,-0.091
2013/05/15,-0.119
2013/05/16,-0.059
2013/05/17,-0.016
2013/05/18,-0.029
2013/05/19,-0.018
2013/05/20,-0.017
2013/05/21,-0.025
2013/05/22,-0.009
2013/05/23,0.021
2013/05/24,0.051
2013/05/25,0.1
2013/05/26,0.119
2013/05/27,0.159
2013/05/28,0.216
2013/05/29,0.277
2013/05/30,0.304
2013/05/31,0.307
2013/06/01,0.274
2013/06/02,0.275
2013/06/03,0.31
2013/06/04,0.332
2013/06/05,0.376
2013/06/06,0.35
2013/06/07,0.269
2013/06/08,0.2
2013/06/09,0.097
2013/06/10,-0.035
2013/06/11,-0.132
2013/06/12,-0.205
2013/06/13,-0.256
2013/06/14,-0.35
2013/06/15,-0.426
2013/06/16,-0.53
2013/06/17,-0.63
2013/06/18,-0.711
2013/06/19,-0.779
2013/06/20,-0.703
2013/06/21,-0.633
2013/06/22,-0.494
2013/06/23,-0.413
2013/06/24,-0.372
2013/06/25,-0.392
2013/06/26,-0.419
2013/06/27,-0.501
2013/06/28,-0.555
2013/06/29,-0.659
2013/06/30,-0.731
2013/07/01,-0.853
2013/07/02,-0.949
2013/07/03,-1.047
2013/07/04,-1.172
2013/07/05,-1.278
2013/07/06,-1.379
2013/07/07,-1.512
2013/07/08,-1.612
2013/07/09,-1.681
2013/07/10,-1.752
2013/07/11,-1.778
2013/07/12,-1.802
2013/07/13,-1.754
2013/07/14,-1.711
2013/07/15,-1.682
2013/07/16,-1.578
2013/07/17,-1.447
2013/07/18,-1.286
2013/07/19,-1.203
2013/07/20,-1.146
2013/07/21,-1.104
2013/07/22,-1.037
2013/07/23,-1.024
2013/07/24,-0.962
2013/07/25,-0.878
2013/07/26,-0.853
2013/07/27,-0.768
2013/07/28,-0.717
2013/07/29,-0.656
2013/07/30,-0.528
2013/07/31,-0.319
2013/08/01,-0.147
2013/08/02,-0.073
2013/08/03,-0.063
2013/08/04,-0.043
2013/08/05,-0.08
2013/08/06,-0.073
2013/08/07,-0.112
2013/08/08,-0.08
2013/08/09,0.005
2013/08/10,0.015
2013/08/11,0.067
2013/08/12,0.03
2013/08/13,-0.042
2013/08/14,-0.031
2013/08/15,0.117
2013/08/16,0.197
2013/08/17,0.178
2013/08/18,0.2
2013/08/19,0.204
2013/08/20,0.153
2013/08/21,0.072
2013/08/22,-0.002
2013/08/23,-0.057
2013/08/24,-0.127
2013/08/25,-0.145
2013/08/26,-0.107
2013/08/27,-0.061
2013/08/28,1.38
2013/08/29,2.169
2013/08/30,2.581
2013/08/31,2.716
2013/09/01,2.622
2013/09/02,2.547
2013/09/03,2.352
2013/09/04,2.052
2013/09/05,1.704
2013/09/06,1.345
2013/09/07,0.969
2013/09/08,0.631
2013/09/09,0.323
2013/09/10,0.034
2013/09/11,-0.236
2013/09/12,-0.435
2013/09/13,-0.619
2013/09/14,-0.784
2013/09/15,-0.912
2013/09/16,-0.908
2013/09/17,0.516
2013/09/18,1.824
2013/09/19,2.842
2013/09/20,3.211
2013/09/21,3.171
2013/09/22,2.889
2013/09/23,2.503
2013/09/24,2.04
2013/09/25,1.577
2013/09/26,1.108
2013/09/27,1.027
2013/09/28,0.863
2013/09/29,0.657
2013/09/30,0.41
2013/10/01,0.188
2013/10/02,-0.036
2013/10/03,-0.264
2013/10/04,-0.51
2013/10/05,-0.727
2013/10/06,-0.938
2013/10/07,-1.066
2013/10/08,-1.232
2013/10/09,-1.348
2013/10/10,-1.44
2013/10/11,-1.542
2013/10/12,-1.578
2013/10/13,-1.576
2013/10/14,-1.549
2013/10/15,-1.454
2013/10/16,-1.224
2013/10/17,-0.959
2013/10/18,-0.722
2013/10/19,-0.491
2013/10/20,-0.301
2013/10/21,-0.115
2013/10/22,0.096
2013/10/23,0.43
2013/10/24,0.795
2013/10/25,1.162
2013/10/26,1.442
2013/10/27,1.933
2013/10/28,2.193
2013/10/29,2.335
2013/10/30,2.354
2013/10/31,2.243
2013/11/01,2.179
2013/11/02,2.063
2013/11/03,2.171
2013/11/04,2.425
2013/11/05,2.671
2013/11/06,3.83
2013/11/07,5.236
2013/11/08,6.501
2013/11/09,7.126
2013/11/10,7.109
2013/11/11,6.899
2013/11/12,6.257
2013/11/13,5.428
2013/11/14,4.556
2013/11/15,3.688
2013/11/16,2.883
2013/11/17,2.183
2013/11/18,1.622
2013/11/19,1.188
2013/11/20,0.8
2013/11/21,0.526
2013/11/22,0.317
2013/11/23,0.169
