Date,size90var
2014/01/07,1932010344
2014/01/08,1921660813
2014/01/09,1910241403
2014/01/10,1871672288
2014/01/11,1851037612
2014/01/12,1836001017
2014/01/13,1779572073
2014/01/14,1745395347
2014/01/15,1728979695
2014/01/16,1720851570
2014/01/17,1701944964
2014/01/18,1680863722
2014/01/19,1678824113
2014/01/20,1661533924
2014/01/21,1664561548
2014/01/22,1661438357
2014/01/23,1635015677
2014/01/24,1607227113
2014/01/25,1567068909
2014/01/26,1546819231
2014/01/27,1535433584
2014/01/28,1516545395
2014/01/29,1495641383
2014/01/30,1434024951
2014/01/31,1371880875
2014/02/01,1314169149
2014/02/02,1276997386
2014/02/03,1269244967
2014/02/04,1284899115
2014/02/05,1286111345
2014/02/06,1270181291
2014/02/07,1309215510
2014/02/08,1308174088
2014/02/09,1302961214
2014/02/10,1288896499
2014/02/11,1290950473
2014/02/12,1337431411
2014/02/13,1346701067
2014/02/14,1307327693
2014/02/15,1282308814
2014/02/16,1252251021
2014/02/17,1086845454
2014/02/18,1079498941
2014/02/19,997592097
2014/02/20,997135243
2014/02/21,1044943871
2014/02/22,1044882020
2014/02/23,1051275601
2014/02/24,1021579438
2014/02/25,1053763276
2014/02/26,1034780991
2014/02/27,994300202
2014/02/28,1020721734
2014/03/01,1082997892
2014/03/02,1091818823
2014/03/03,1324577983
2014/03/04,1617640719
2014/03/05,1688757354
2014/03/06,1716237816
2014/03/07,1744796019
2014/03/08,1690846169
2014/03/09,1686555051
2014/03/10,1765384968
2014/03/11,1801092072
2014/03/12,1815911665
2014/03/13,1852704421
2014/03/14,1973212627
2014/03/15,1967190300
2014/03/16,1973915297
2014/03/17,1966111992
2014/03/18,1971675314
2014/03/19,1949926520
2014/03/20,1950324923
2014/03/21,1955892875
2014/03/22,1959228702
2014/03/23,1982466234
2014/03/24,1972615867
2014/03/25,1987584392
2014/03/26,1991614411
2014/03/27,1968937808
2014/03/28,1963834342
2014/03/29,1965049941
2014/03/30,1963675624
2014/03/31,1922443088
2014/04/01,1809719690
2014/04/02,1810629005
2014/04/03,1820610730
2014/04/04,1816176232
2014/04/05,1800102087
2014/04/06,1800213131
2014/04/07,1803866629
2014/04/08,1853303787
2014/04/09,1814170412
2014/04/10,1788589138
2014/04/11,1732476446
2014/04/12,1669663191
2014/04/13,1674151352
2014/04/14,1657409538
2014/04/15,1635868523
2014/04/16,1636141756
2014/04/17,1629258055
2014/04/18,1573041859
2014/04/19,1517591302
2014/04/20,1530803274
2014/04/21,1538456450
2014/04/22,1570473450
2014/04/23,1564464914
2014/04/24,1578797219
2014/04/25,1546619531
2014/04/26,1544776000
2014/04/27,1549969819
2014/04/28,1553353949
2014/04/29,1544668500
2014/04/30,1545900528
2014/05/01,1522686738
2014/05/02,1467520107
2014/05/03,1424984324
2014/05/04,1409901449
2014/05/05,1471510950
2014/05/06,1471696333
2014/05/07,1473233899
2014/05/08,1469221024
2014/05/09,1453545327
2014/05/10,1484131644
2014/05/11,1482373593
2014/05/12,1485592727
2014/05/13,1478927355
2014/05/14,1493845416
2014/05/15,1498798996
2014/05/16,1477954951
2014/05/17,1420353991
2014/05/18,1438312782
2014/05/19,1440408426
2014/05/20,1440596405
2014/05/21,1441553160
2014/05/22,1436141013
2014/05/23,1421793739
2014/05/24,1432078638
2014/05/25,1432850055
2014/05/26,1405971098
2014/05/27,1458404916
2014/05/28,1458416269
2014/05/29,1478213865
2014/05/30,1467396259
2014/05/31,1470563436
2014/06/01,1354091467
2014/06/02,1170051504
2014/06/03,1132960830
2014/06/04,1132589871
2014/06/05,1142424634
2014/06/06,1166675942
2014/06/07,1177849995
2014/06/08,1146015786
2014/06/09,1138548274
2014/06/10,1138374614
2014/06/11,1134977224
2014/06/12,1060227858
2014/06/13,1045440547
2014/06/14,1036111592
2014/06/15,1064215416
2014/06/16,1039157525
2014/06/17,1040063350
2014/06/18,1040878758
2014/06/19,1039743300
2014/06/20,1057918822
2014/06/21,1023528601
2014/06/22,1046862474
2014/06/23,1044203248
2014/06/24,1043507551
2014/06/25,1043901242
2014/06/26,1046610967
2014/06/27,1036059229
2014/06/28,1055045896
2014/06/29,1059995616
2014/06/30,1180996257
2014/07/01,1299781294
2014/07/02,1324045774
2014/07/03,1335680372
2014/07/04,1331793508
2014/07/05,1348836210
2014/07/06,1345615212
2014/07/07,1304155847
2014/07/08,1340827295
2014/07/09,1342292084
2014/07/10,1351281499
2014/07/11,1317321784
2014/07/12,1283475699
2014/07/13,1284343025
2014/07/14,1296567483
2014/07/15,1286044183
2014/07/16,1297798162
2014/07/17,1292635971
2014/07/18,1279808056
2014/07/19,1256930166
2014/07/20,1243653275
2014/07/21,1206129722
2014/07/22,1225167530
2014/07/23,1207056393
2014/07/24,1226704996
2014/07/25,1200688053
2014/07/26,1175073588
2014/07/27,1175235641
2014/07/28,1182103518
2014/07/29,1165003375
2014/07/30,1149585917
2014/07/31,1160025788
2014/08/01,1153943183
2014/08/02,1162669870
2014/08/03,1120360569
2014/08/04,1176064507
2014/08/05,1270733547
2014/08/06,1305849637
2014/08/07,1306985521
2014/08/08,1269128096
2014/08/09,1285961125
2014/08/10,1286856929
2014/08/11,1289433309
2014/08/12,1285270323
2014/08/13,1361564105
2014/08/14,1363116302
2014/08/15,1347540875
2014/08/16,1383935311
2014/08/17,1389634134
2014/08/18,1394226347
2014/08/19,1396103757
2014/08/20,1395745196
2014/08/21,1395950488
2014/08/22,1378054323
2014/08/23,1392779910
2014/08/24,1390905122
2014/08/25,1382787094
2014/08/26,1381616651
2014/08/27,1370429878
2014/08/28,1369221441
2014/08/29,1367419336
2014/08/30,1383633593
2014/08/31,1403598237
2014/09/01,1445826422
2014/09/02,1459624185
2014/09/03,1451506277
2014/09/04,1437991079
2014/09/05,1423689689
2014/09/06,1441244391
2014/09/07,1444049238
2014/09/08,1484272569
2014/09/09,1629240350
2014/09/10,1680865699
2014/09/11,1685791507
2014/09/12,1641096421
2014/09/13,1627750990
2014/09/14,1635253120
2014/09/15,1653800780
2014/09/16,1686905064
2014/09/17,1684283946
2014/09/18,1639482922
2014/09/19,1582670485
2014/09/20,1547216126
2014/09/21,1537419634
2014/09/22,1521248371
2014/09/23,1548908096
2014/09/24,1548508346
2014/09/25,1519652442
2014/09/26,1508183531
2014/09/27,1498062261
2014/09/28,1502939122
2014/09/29,1491579456
2014/09/30,1496987108
2014/10/01,1521611453
2014/10/02,1515940662
2014/10/03,1481531821
2014/10/04,1483282190
2014/10/05,1485764583
2014/10/06,1482256387
2014/10/07,1559833438
2014/10/08,1592027158
2014/10/09,1609801717
2014/10/10,1576624206
2014/10/11,1555985599
2014/10/12,1565053285
2014/10/13,1581966693
2014/10/14,1716437903
2014/10/15,1720407815
2014/10/16,1713476612
2014/10/17,1669781665
2014/10/18,1659545211
2014/10/19,1683923514
2014/10/20,1746347870
2014/10/21,1772903924
2014/10/22,1779913044
2014/10/23,1788823741
2014/10/24,1774249064
2014/10/25,1750062206
2014/10/26,1798688809
2014/10/27,1817599891
2014/10/28,1884051329
2014/10/29,1912419478
2014/10/30,1914186864
2014/10/31,1845890609
2014/11/01,1796516733
2014/11/02,1808459437
2014/11/03,1789309432
2014/11/04,1798284459
2014/11/05,1861791491
2014/11/06,1923132474
2014/11/07,1892623231
2014/11/08,1841132765
2014/11/09,1849805876
2014/11/10,1899174504
2014/11/11,2011911774
2014/11/12,2103250135
2014/11/13,2211462797
2014/11/14,2222713093
2014/11/15,2170208353
2014/11/16,2125909995
2014/11/17,2161353642
2014/11/18,2158754629
2014/11/19,2176357792
2014/11/20,2219541977
2014/11/21,2191843261
2014/11/22,2173124140
2014/11/23,2194171008
2014/11/24,2205108877
2014/11/25,2271604775
2014/11/26,2244802737
2014/11/27,2196943855
2014/11/28,2073181725
2014/11/29,1924432034
2014/11/30,1968121139
2014/12/01,2113240318
2014/12/02,2159381228
2014/12/03,2450760961
2014/12/04,2498848344
2014/12/05,2365523138
2014/12/06,2335492312
2014/12/07,2353947543
2014/12/08,2353571912
2014/12/09,2381317112
2014/12/10,2300032373
2014/12/11,2250217268
2014/12/12,2063645621
2014/12/13,2056461441
2014/12/14,2081651454
2014/12/15,2179418306
2014/12/16,2267612225
2014/12/17,2418689451
2014/12/18,2431038128
2014/12/19,2345709059
2014/12/20,2255029179
2014/12/21,2213971945
2014/12/22,2217052317
2014/12/23,2240624893
2014/12/24,2233552005
2014/12/25,2326863050
2014/12/26,2344253925
2014/12/27,2359550809
2014/12/28,2384464294
2014/12/29,2395042897
2014/12/30,2394464814
2014/12/31,2422205785
2015/01/01,2622559777
2015/01/02,2636774974
2015/01/03,2610331404
2015/01/04,2608133170
2015/01/05,2620241820
2015/01/06,2618260953
2015/01/07,2613697349
2015/01/08,2638829138
2015/01/09,2634624361
2015/01/10,2664485508
2015/01/11,2651111189
2015/01/12,2672173612
2015/01/13,2879390281
2015/01/14,2934912733
2015/01/15,2996044299
2015/01/16,2891385668
2015/01/17,2913709471
2015/01/18,2917440888
2015/01/19,2953466910
2015/01/20,3056655622
2015/01/21,3045340538
2015/01/22,3017193743
2015/01/23,2971910723
2015/01/24,2978330337
2015/01/25,3104909022
2015/01/26,3333312544
2015/01/27,3337730103
2015/01/28,3372893428
2015/01/29,3322241639
2015/01/30,3210020101
2015/01/31,3210669187
2015/02/01,3214198956
2015/02/02,3209824674
2015/02/03,3241629152
2015/02/04,3259021628
2015/02/05,3287711608
2015/02/06,3296716814
2015/02/07,3330769282
2015/02/08,3366420820
2015/02/09,3355162485
2015/02/10,3375015028
2015/02/11,3364406018
2015/02/12,3412700226
2015/02/13,3613752450
2015/02/14,3641040761
2015/02/15,3783118164
2015/02/16,3810266266
2015/02/17,3893352406
2015/02/18,3893376502
2015/02/19,3911551584
2015/02/20,3823705933
2015/02/21,3836759427
2015/02/22,3835129296
2015/02/23,3853776186
2015/02/24,3913310531
2015/02/25,3911229823
2015/02/26,3899229927
2015/02/27,3814994205
2015/02/28,3884805286
2015/03/01,3865592562
2015/03/02,3879645169
2015/03/03,3763337342
2015/03/04,3777447328
2015/03/05,3902704074
2015/03/06,3894584665
2015/03/07,3897680351
2015/03/08,3897757579
2015/03/09,3968608475
2015/03/10,3977407284
2015/03/11,3977005738
2015/03/12,4059350973
2015/03/13,3978139347
2015/03/14,3984232130
2015/03/15,3970684396
2015/03/16,3965935298
2015/03/17,3891088604
2015/03/18,3854782249
2015/03/19,3931131695
2015/03/20,3946848056
2015/03/21,3950122255
2015/03/22,3951408743
2015/03/23,3969637561
2015/03/24,3966794035
2015/03/25,3800465886
2015/03/26,3696245150
2015/03/27,3679038585
2015/03/28,3593979525
2015/03/29,3510035136
2015/03/30,3468858999
2015/03/31,3350275313
2015/04/01,3038408700
2015/04/02,2892854474
2015/04/03,2818800767
2015/04/04,2727160169
2015/04/05,2722071480
2015/04/06,2748434234
2015/04/07,2729527222
2015/04/08,2794568929
2015/04/09,2821200361
2015/04/10,2820930973
2015/04/11,2789826096
2015/04/12,2792450873
2015/04/13,2716302347
2015/04/14,2704202998
2015/04/15,2732536338
2015/04/16,2736533744
2015/04/17,2751339145
2015/04/18,2707376991
2015/04/19,2708242378
2015/04/20,2662705972
2015/04/21,2651876647
2015/04/22,2651221560
2015/04/23,2708012816
2015/04/24,2830647092
2015/04/25,2813620507
2015/04/26,2690273741
2015/04/27,2719096629
2015/04/28,2577744741
2015/04/29,2579955524
2015/04/30,2539428396
2015/05/01,2505520146
2015/05/02,2417962391
2015/05/03,2363997294
2015/05/04,2385332770
2015/05/05,2311224338
2015/05/06,2219709408
2015/05/07,2027032335
2015/05/08,1888565215
2015/05/09,1890326289
2015/05/10,1886578600
2015/05/11,1886767209
2015/05/12,1859197035
2015/05/13,1873159489
2015/05/14,1787756631
2015/05/15,1790170537
2015/05/16,1729401919
2015/05/17,1798729305
2015/05/18,1770915848
2015/05/19,1796517615
2015/05/20,1729416344
2015/05/21,1767349554
2015/05/22,1770475317
2015/05/23,1771841247
2015/05/24,1770897895
2015/05/25,1762949446
2015/05/26,1752691203
2015/05/27,1761664362
2015/05/28,1792432910
2015/05/29,1776764695
2015/05/30,1853316792
2015/05/31,1855376964
2015/06/01,2051744947
2015/06/02,2105949026
2015/06/03,2097528613
2015/06/04,2109057659
2015/06/05,2112719223
2015/06/06,2227288989
2015/06/07,2222677755
2015/06/08,2230109685
2015/06/09,2234300505
2015/06/10,2283828258
2015/06/11,2316778099
2015/06/12,2386209784
2015/06/13,2365283505
2015/06/14,2355814462
2015/06/15,2493803443
2015/06/16,2812212993
2015/06/17,2908563627
2015/06/18,2978771028
2015/06/19,3071837049
2015/06/20,3080674439
2015/06/21,3109950188
2015/06/22,3315959313
2015/06/23,3337012953
2015/06/24,3322596032
2015/06/25,3214504201
2015/06/26,3155209733
2015/06/27,3163882907
2015/06/28,3164049509
2015/06/29,3215013789
2015/06/30,3545963302
2015/07/01,4021824036
2015/07/02,4052861818
2015/07/03,3976044974
2015/07/04,3966848475
2015/07/05,3948061093
2015/07/06,4015015538
2015/07/07,5302654342
2015/07/08,6349366557
2015/07/09,7385638085
2015/07/10,7840139947
2015/07/11,8825278130
2015/07/12,10039659165
2015/07/13,10815062306
2015/07/14,11589894687
2015/07/15,11979676958
2015/07/16,12611701387
2015/07/17,13028820959
2015/07/18,13324749406
2015/07/19,13590810821
2015/07/20,13514435370
2015/07/21,13494798956
2015/07/22,13493514582
2015/07/23,13541664557
2015/07/24,13416641728
2015/07/25,13472180822
2015/07/26,13474297833
2015/07/27,13434221412
2015/07/28,13543743595
2015/07/29,15007680080
2015/07/30,15765977045
2015/07/31,16442481809
2015/08/01,16860186192
2015/08/02,16872571284
2015/08/03,16763475306
2015/08/04,17596760212
2015/08/05,18545358520
2015/08/06,19312641691
2015/08/07,19141495734
2015/08/08,19332521768
2015/08/09,19401351120
2015/08/10,19317713843
2015/08/11,19166590809
2015/08/12,18853142552
2015/08/13,18685987840
2015/08/14,18589332324
2015/08/15,18309237747
2015/08/16,18299365967
2015/08/17,18339580424
2015/08/18,18189644994
2015/08/19,17945447978
2015/08/20,17956199464
2015/08/21,18123999571
2015/08/22,18180208583
2015/08/23,18215566758
2015/08/24,18145605003
2015/08/25,18092531810
2015/08/26,18232859694
2015/08/27,18203540189
2015/08/28,18299469995
2015/08/29,18391824189
2015/08/30,18595801553
2015/08/31,18610940817
2015/09/01,18631541862
2015/09/02,19236754020
2015/09/03,19149764322
2015/09/04,18860705889
2015/09/05,18632205285
2015/09/06,18525725798
2015/09/07,18440197406
2015/09/08,18776256196
2015/09/09,19223142184
2015/09/10,19550566139
2015/09/11,19635435758
2015/09/12,19672677267
2015/09/13,19766279550
2015/09/14,20241226693
2015/09/15,20535353357
2015/09/16,20724558154
2015/09/17,21030967119
2015/09/18,20924765163
2015/09/19,20908952253
2015/09/20,20922089144
2015/09/21,20962562302
2015/09/22,20728565757
2015/09/23,20431826302
2015/09/24,20289785645
2015/09/25,20397251501
2015/09/26,20332185074
2015/09/27,20410012562
2015/09/28,20382170820
2015/09/29,20346701331
2015/09/30,20310428160
2015/10/01,20252847154
2015/10/02,19995688546
2015/10/03,20131741171
2015/10/04,20431844643
2015/10/05,19981746996
2015/10/06,19526414443
2015/10/07,19290289271
2015/10/08,19326553745
2015/10/09,18860053758
2015/10/10,18301569089
2015/10/11,17905488823
2015/10/12,17534102167
2015/10/13,17334603195
2015/10/14,16992978279
2015/10/15,16731125288
2015/10/16,16568823704
2015/10/17,16480157154
2015/10/18,16407581073
2015/10/19,16406533091
2015/10/20,16678018164
2015/10/21,16528427894
2015/10/22,16283224996
2015/10/23,15956650418
2015/10/24,15854116159
2015/10/25,15854196973
2015/10/26,15862626099
2015/10/27,14781279208
2015/10/28,14126308892
2015/10/29,13575327315
2015/10/30,13090848577
2015/10/31,13000627407
2015/11/01,12955995740
2015/11/02,12228448094
2015/11/03,11647332041
2015/11/04,11641193835
2015/11/05,12125298842
2015/11/06,11996347927
2015/11/07,11723040341
2015/11/08,11662310435
2015/11/09,11605598226
2015/11/10,11661578766
2015/11/11,11576757105
2015/11/12,11467910812
2015/11/13,11261206391
2015/11/14,10989091776
2015/11/15,10867953862
2015/11/16,10833577335
2015/11/17,10667577135
2015/11/18,10510007648
2015/11/19,10214648354
2015/11/20,9924481283
2015/11/21,9781936055
2015/11/22,9839765857
2015/11/23,9810172872
2015/11/24,9524987127
2015/11/25,9392882686
2015/11/26,9187678622
2015/11/27,8845861675
2015/11/28,8476398749
2015/11/29,8478157570
2015/11/30,8505023856
2015/12/01,8066978646
2015/12/02,8133701373
2015/12/03,7750757211
2015/12/04,7616606579
2015/12/05,7361329987
2015/12/06,7286447180
2015/12/07,7275084342
2015/12/08,7008229716
2015/12/09,6976934800
2015/12/10,6785297431
2015/12/11,6736878173
2015/12/12,6874225689
2015/12/13,6691052715
2015/12/14,6537102260
2015/12/15,6431116218
2015/12/16,6347329701
2015/12/17,6495415075
2015/12/18,6425771891
2015/12/19,6433309565
2015/12/20,6431458639
2015/12/21,6802730817
2015/12/22,7027159015
2015/12/23,7091964811
2015/12/24,7117205643
2015/12/25,6926795375
2015/12/26,6733651351
2015/12/27,6880263305
2015/12/28,6798856525
2015/12/29,6766370773
2015/12/30,6601300659
2015/12/31,6576485311
2016/01/01,6261820270
2016/01/02,5759216529
2016/01/03,5471917098
2016/01/04,5459712010
2016/01/05,5384031675
2016/01/06,5390729346
2016/01/07,5540579421
2016/01/08,5519451533
2016/01/09,5521444872
2016/01/10,5568840885
2016/01/11,5605425756
2016/01/12,5562322561
2016/01/13,5609875337
2016/01/14,5781627913
2016/01/15,6184167282
2016/01/16,6382922733
2016/01/17,6558462662
2016/01/18,6518006999
2016/01/19,6830623688
2016/01/20,7527186993
2016/01/21,8093614750
2016/01/22,8041868096
2016/01/23,7980577730
2016/01/24,7777633339
2016/01/25,7848681154
2016/01/26,8020384595
2016/01/27,8189303072
2016/01/28,8418963162
2016/01/29,8389339003
2016/01/30,8350121461
2016/01/31,8402773740
2016/02/01,8624253683
2016/02/02,8698844482
2016/02/03,8578963890
2016/02/04,8578786877
2016/02/05,8498882556
2016/02/06,8438486838
2016/02/07,8500233220
2016/02/08,8904534468
2016/02/09,8832073507
2016/02/10,8832275454
2016/02/11,8614284025
2016/02/12,8522691533
2016/02/13,8313082055
2016/02/14,8166058028
2016/02/15,8262710971
2016/02/16,8401394176
2016/02/17,8580796635
2016/02/18,8366255915
2016/02/19,8174645605
2016/02/20,7755390649
2016/02/21,7953480312
2016/02/22,8395264133
2016/02/23,8823435354
2016/02/24,9349295687
2016/02/25,9534912053
2016/02/26,9476911223
2016/02/27,8942397007
2016/02/28,9057771192
2016/02/29,9542802308
2016/03/01,10096568349
2016/03/02,10602007953
2016/03/03,11105652743
2016/03/04,11062185155
2016/03/05,11043404785
2016/03/06,11088172195
2016/03/07,11027375315
2016/03/08,11028858985
2016/03/09,10764790731
2016/03/10,10730769739
2016/03/11,10803480256
2016/03/12,10964086807
2016/03/13,10953445734
2016/03/14,10905380344
2016/03/15,10912029668
2016/03/16,10915824725
2016/03/17,10867139158
2016/03/18,10866462069
2016/03/19,10797616697
2016/03/20,10758816448
2016/03/21,10764346607
2016/03/22,10766612436
2016/03/23,10759742232
2016/03/24,10448867870
2016/03/25,10241557944
2016/03/26,9594941082
2016/03/27,9629204996
2016/03/28,9566281080
2016/03/29,9520014064
2016/03/30,9289860867
2016/03/31,8984851848
2016/04/01,8828734777
2016/04/02,8628129370
2016/04/03,8348386988
2016/04/04,8310313553
2016/04/05,8282662815
2016/04/06,8282181125
2016/04/07,8095155922
2016/04/08,8020704061
2016/04/09,7662651571
2016/04/10,7930304460
2016/04/11,7809712589
2016/04/12,7923714897
2016/04/13,7926659649
2016/04/14,7885970043
2016/04/15,7932860761
2016/04/16,7949549718
2016/04/17,7957976600
2016/04/18,8074250610
2016/04/19,7868398397
2016/04/20,7720217407
2016/04/21,7681690132
2016/04/22,7456015685
2016/04/23,7386772197
2016/04/24,7386577681
2016/04/25,7629931217
2016/04/26,7709847275
2016/04/27,7899070856
2016/04/28,8194744288
2016/04/29,7969289790
2016/04/30,7617381007
2016/05/01,7728271396
2016/05/02,7676303819
2016/05/03,7612579859
2016/05/04,7555464492
2016/05/05,7479018531
2016/05/06,7310765794
2016/05/07,7385697443
2016/05/08,7578138816
2016/05/09,7662683945
2016/05/10,7662642030
2016/05/11,7634648108
2016/05/12,7496322414
2016/05/13,7377910325
2016/05/14,7293730117
2016/05/15,7303913474
2016/05/16,7605867700
2016/05/17,7770572251
2016/05/18,7862074718
2016/05/19,8344207158
2016/05/20,8356207342
2016/05/21,8478264892
2016/05/22,8449530566
2016/05/23,8338122197
2016/05/24,8122632427
2016/05/25,8270250006
2016/05/26,8331951446
2016/05/27,8737737088
2016/05/28,8879569950
2016/05/29,8614895058
2016/05/30,8569361227
2016/05/31,8466136514
2016/06/01,8218460633
2016/06/02,8275353107
2016/06/03,8348483190
2016/06/04,8299548026
2016/06/05,8485061924
2016/06/06,8455827384
2016/06/07,8492901425
2016/06/08,8472785298
2016/06/09,8282257693
2016/06/10,7996376564
2016/06/11,7886836622
2016/06/12,7945513161
2016/06/13,8142301729
2016/06/14,8488281731
2016/06/15,8759976009
2016/06/16,9178213382
2016/06/17,9308925609
2016/06/18,9291742825
2016/06/19,9312686043
2016/06/20,9280369748
2016/06/21,9408577396
2016/06/22,9627093305
2016/06/23,9594800886
2016/06/24,9621323497
2016/06/25,9360778353
2016/06/26,9232336870
2016/06/27,9202871122
2016/06/28,9195526178
2016/06/29,9157749160
2016/06/30,9157401673
2016/07/01,9167619986
2016/07/02,9219200039
2016/07/03,9390778065
2016/07/04,9392954651
2016/07/05,9329012857
2016/07/06,9324327674
2016/07/07,9291513557
2016/07/08,9041307947
2016/07/09,8619641206
2016/07/10,9063922209
2016/07/11,9036245240
2016/07/12,8969657775
2016/07/13,8924840729
2016/07/14,8925969391
2016/07/15,8784722210
2016/07/16,8710500961
2016/07/17,8751187960
2016/07/18,8746639309
2016/07/19,8710678772
2016/07/20,8673864576
2016/07/21,8675020359
2016/07/22,8523340156
2016/07/23,8487375322
2016/07/24,8414961791
2016/07/25,8560794818
2016/07/26,8671665576
2016/07/27,8733583702
2016/07/28,8800912251
2016/07/29,8791930904
2016/07/30,8520468526
2016/07/31,8494681973
2016/08/01,8491687510
2016/08/02,8431433316
2016/08/03,8326565318
2016/08/04,8178976904
2016/08/05,8021004452
2016/08/06,7832909962
2016/08/07,7537013793
2016/08/08,7477311502
2016/08/09,7535502185
2016/08/10,7533847524
2016/08/11,7538336512
2016/08/12,7538527048
2016/08/13,7758563902
2016/08/14,7960243504
2016/08/15,7917061080
2016/08/16,8011320106
2016/08/17,7992755984
2016/08/18,7986866809
2016/08/19,7906812487
2016/08/20,7547321717
2016/08/21,7669354256
2016/08/22,7651619712
2016/08/23,7609881517
2016/08/24,7632130939
2016/08/25,7445445122
2016/08/26,7423856972
2016/08/27,7405799620
2016/08/28,7726097714
2016/08/29,7675953127
2016/08/30,7660034310
2016/08/31,7665756475
2016/09/01,7681529188
2016/09/02,7717529246
2016/09/03,7338406034
2016/09/04,7775136171
2016/09/05,7850075631
2016/09/06,7901595451
2016/09/07,7833302262
2016/09/08,7829824267
2016/09/09,7710080984
2016/09/10,7962710745
2016/09/11,8278093943
2016/09/12,8108874181
2016/09/13,7936175140
2016/09/14,7631729183
2016/09/15,7419283394
2016/09/16,7347715118
2016/09/17,7314703938
2016/09/18,7442863373
2016/09/19,7282882732
2016/09/20,6990734419
2016/09/21,6832558326
2016/09/22,6538956116
2016/09/23,6544750828
2016/09/24,6765562784
2016/09/25,7232265776
2016/09/26,7230024255
2016/09/27,7230098407
2016/09/28,7224974577
2016/09/29,7254578899
2016/09/30,7230402057
2016/10/01,6983870083
2016/10/02,7006635483
2016/10/03,7087657058
2016/10/04,7106236049
2016/10/05,7087279092
2016/10/06,7113181354
2016/10/07,7030494128
2016/10/08,6604981762
2016/10/09,6716672869
2016/10/10,6779529490
2016/10/11,6980269566
2016/10/12,7048790614
2016/10/13,7225392237
2016/10/14,7172703387
2016/10/15,7103043983
2016/10/16,7102955003
2016/10/17,7265601647
2016/10/18,7294996185
2016/10/19,7294226757
2016/10/20,7622607430
2016/10/21,7608669577
2016/10/22,7608773321
2016/10/23,7449005570
2016/10/24,7354865745
2016/10/25,7425586244
2016/10/26,7723104077
2016/10/27,8098435737
2016/10/28,8036964970
2016/10/29,8040577798
2016/10/30,8332261505
2016/10/31,8282526769
2016/11/01,8333965618
2016/11/02,8476596757
2016/11/03,8404632394
2016/11/04,8356951680
2016/11/05,8348551468
2016/11/06,8374016029
2016/11/07,8386193305
2016/11/08,8425023531
2016/11/09,8481103620
2016/11/10,8480953553
2016/11/11,8308983652
2016/11/12,8117362543
2016/11/13,8121998265
2016/11/14,7952462609
2016/11/15,7725730348
2016/11/16,7725641900
2016/11/17,7843928599
2016/11/18,7971441762
2016/11/19,7624630259
2016/11/20,7734601069
2016/11/21,7886542746
2016/11/22,8126595637
2016/11/23,8317935085
2016/11/24,8535285380
2016/11/25,8568913662
2016/11/26,8303798933
2016/11/27,8304093748
2016/11/28,8391489003
2016/11/29,8477899050
2016/11/30,8567467722
2016/12/01,8548255881
2016/12/02,8791917910
2016/12/03,8169449176
2016/12/04,8146620232
2016/12/05,8164213644
2016/12/06,8370798707
2016/12/07,8405767711
2016/12/08,8409327193
2016/12/09,8153269485
2016/12/10,7558438644
2016/12/11,7580552121
2016/12/12,7557821293
2016/12/13,7507135386
2016/12/14,7479550867
2016/12/15,7590210265
2016/12/16,7688463191
2016/12/17,7398842244
2016/12/18,7402179705
2016/12/19,7417742054
2016/12/20,7390558030
2016/12/21,7458257832
2016/12/22,7490459077
2016/12/23,6986252809
2016/12/24,6090008076
2016/12/25,6489035571
2016/12/26,6396213081
2016/12/27,6339192992
2016/12/28,6333845761
2016/12/29,6406615186
2016/12/30,6163935514
2016/12/31,5974755222
2017/01/01,6265957484
2017/01/02,6330936512
2017/01/03,6294819631
2017/01/04,6448690243
2017/01/05,6607469966
2017/01/06,6638591866
2017/01/07,6403456129
2017/01/08,6442337234
2017/01/09,6442237551
2017/01/10,6528956558
2017/01/11,6540130148
2017/01/12,6592430983
2017/01/13,6513452484
2017/01/14,6556783895
2017/01/15,6932037132
2017/01/16,7058718902
2017/01/17,7028634593
2017/01/18,6903842077
2017/01/19,6850456076
2017/01/20,7025480399
2017/01/21,7299872436
2017/01/22,7699637172
2017/01/23,7650857237
2017/01/24,7649043951
2017/01/25,7676023853
2017/01/26,7832672741
2017/01/27,7745199710
2017/01/28,7097603287
2017/01/29,7059886041
2017/01/30,7137376625
2017/01/31,7212138457
2017/02/01,7284308639
2017/02/02,7226102567
2017/02/03,7257759773
2017/02/04,7088546849
2017/02/05,7159512556
2017/02/06,7270476602
2017/02/07,7317526240
2017/02/08,7325243596
2017/02/09,7203701197
2017/02/10,6939844006
2017/02/11,6859068448
2017/02/12,6753437596
2017/02/13,6744120451
2017/02/14,6634743102
2017/02/15,6660447753
2017/02/16,6716971519
2017/02/17,6763808350
2017/02/18,6814634852
2017/02/19,6820693026
2017/02/20,6810466182
2017/02/21,6808705555
2017/02/22,6848377315
2017/02/23,6871178171
2017/02/24,6908019437
2017/02/25,6902233211
2017/02/26,6907524970
2017/02/27,6932454578
2017/02/28,6985747953
2017/03/01,7058604420
2017/03/02,7027120511
2017/03/03,7106317442
2017/03/04,7167064789
2017/03/05,7237437646
2017/03/06,7241259334
2017/03/07,7295487386
2017/03/08,7326987489
2017/03/09,7403715997
2017/03/10,7485433086
2017/03/11,7017169313
2017/03/12,6922865438
2017/03/13,6872414516
2017/03/14,6897235986
2017/03/15,6932478334
2017/03/16,6962773708
2017/03/17,6925999064
