Date,sentbyaddress3wma
2014/05/03,83223
2014/05/04,75948
2014/05/05,84509
2014/05/06,99570
2014/05/07,107420
2014/05/08,110647
2014/05/09,108340
2014/05/10,98140
2014/05/11,87711
2014/05/12,91104
2014/05/13,94366
2014/05/14,101662
2014/05/15,111154
2014/05/16,104385
2014/05/17,93622
2014/05/18,89263
2014/05/19,98134
2014/05/20,114534
2014/05/21,110977
2014/05/22,109148
2014/05/23,113057
2014/05/24,96867
2014/05/25,98168
2014/05/26,103999
2014/05/27,114887
2014/05/28,122800
2014/05/29,120788
2014/05/30,109750
2014/05/31,99277
2014/06/01,100974
2014/06/02,109692
2014/06/03,121224
2014/06/04,121583
2014/06/05,122399
2014/06/06,116901
2014/06/07,104489
2014/06/08,96414
2014/06/09,100391
2014/06/10,107490
2014/06/11,112664
2014/06/12,114223
2014/06/13,113457
2014/06/14,104876
2014/06/15,96123
2014/06/16,105274
2014/06/17,116488
2014/06/18,117613
2014/06/19,109116
2014/06/20,104585
2014/06/21,101104
2014/06/22,99605
2014/06/23,101594
2014/06/24,109620
2014/06/25,115880
2014/06/26,113187
2014/06/27,113109
2014/06/28,102380
2014/06/29,94177
2014/06/30,105379
2014/07/01,117669
2014/07/02,122387
2014/07/03,114054
2014/07/04,99519
2014/07/05,86628
2014/07/06,89324
2014/07/07,103997
2014/07/08,123390
2014/07/09,126490
2014/07/10,123400
2014/07/11,118235
2014/07/12,104527
2014/07/13,100776
2014/07/14,102980
2014/07/15,114425
2014/07/16,115647
2014/07/17,116806
2014/07/18,113799
2014/07/19,107359
2014/07/20,103510
2014/07/21,102830
2014/07/22,107802
2014/07/23,114602
2014/07/24,115807
2014/07/25,116700
2014/07/26,103971
2014/07/27,97387
2014/07/28,104445
2014/07/29,109930
2014/07/30,119060
2014/07/31,118938
2014/08/01,118595
2014/08/02,105358
2014/08/03,94215
2014/08/04,95473
2014/08/05,116209
2014/08/06,131964
2014/08/07,129385
2014/08/08,124301
2014/08/09,112160
2014/08/10,108353
2014/08/11,121036
2014/08/12,133717
2014/08/13,139066
2014/08/14,135401
2014/08/15,128417
2014/08/16,120347
2014/08/17,110469
2014/08/18,118630
2014/08/19,126379
2014/08/20,131321
2014/08/21,131205
2014/08/22,127399
2014/08/23,113349
2014/08/24,109290
2014/08/25,114529
2014/08/26,124895
2014/08/27,126698
2014/08/28,124019
2014/08/29,116413
2014/08/30,107748
2014/08/31,103598
2014/09/01,109945
2014/09/02,118247
2014/09/03,119763
2014/09/04,122128
2014/09/05,120900
2014/09/06,111321
2014/09/07,111219
2014/09/08,119004
2014/09/09,131866
2014/09/10,130535
2014/09/11,123603
2014/09/12,119175
2014/09/13,110527
2014/09/14,115212
2014/09/15,122387
2014/09/16,137794
2014/09/17,138002
2014/09/18,136558
2014/09/19,125724
2014/09/20,115430
2014/09/21,107002
2014/09/22,118467
2014/09/23,129293
2014/09/24,132836
2014/09/25,134824
2014/09/26,130449
2014/09/27,119709
2014/09/28,120642
2014/09/29,124052
2014/09/30,133227
2014/10/01,137645
2014/10/02,139993
2014/10/03,133141
2014/10/04,124811
2014/10/05,135413
2014/10/06,137480
2014/10/07,145121
2014/10/08,145121
2014/10/09,144504
2014/10/10,145082
2014/10/11,132616
2014/10/12,135148
2014/10/13,143684
2014/10/14,151304
2014/10/15,155576
2014/10/16,149421
2014/10/17,143853
2014/10/18,132466
2014/10/19,135917
2014/10/20,141613
2014/10/21,150610
2014/10/22,151532
2014/10/23,150206
2014/10/24,145215
2014/10/25,142863
2014/10/26,137256
2014/10/27,148785
2014/10/28,152415
2014/10/29,155498
2014/10/30,155499
2014/10/31,151166
2014/11/01,135511
2014/11/02,143234
2014/11/03,149043
2014/11/04,152121
2014/11/05,151325
2014/11/06,153422
2014/11/07,147802
2014/11/08,131049
2014/11/09,136870
2014/11/10,142694
2014/11/11,147150
2014/11/12,157411
2014/11/13,159023
2014/11/14,158807
2014/11/15,141091
2014/11/16,138529
2014/11/17,142679
2014/11/18,148906
2014/11/19,147566
2014/11/20,148970
2014/11/21,145519
2014/11/22,134859
2014/11/23,133036
2014/11/24,135585
2014/11/25,142715
2014/11/26,144733
2014/11/27,146885
2014/11/28,145517
2014/11/29,136224
2014/11/30,143510
2014/12/01,146038
2014/12/02,162791
2014/12/03,163505
2014/12/04,161474
2014/12/05,155318
2014/12/06,140053
2014/12/07,137488
2014/12/08,148416
2014/12/09,154334
2014/12/10,156381
2014/12/11,151836
2014/12/12,150271
2014/12/13,139342
2014/12/14,148705
2014/12/15,157177
2014/12/16,173495
2014/12/17,178042
2014/12/18,172061
2014/12/19,158866
2014/12/20,158674
2014/12/21,149224
2014/12/22,160445
2014/12/23,164763
2014/12/24,151192
2014/12/25,127145
2014/12/26,121992
2014/12/27,125796
2014/12/28,136878
2014/12/29,137735
2014/12/30,141615
2014/12/31,132204
2015/01/01,111744
2015/01/02,119269
2015/01/03,132216
2015/01/04,141523
2015/01/05,152043
2015/01/06,152093
2015/01/07,149423
2015/01/08,154628
2015/01/09,158079
2015/01/10,162849
2015/01/11,153539
2015/01/12,151853
2015/01/13,163761
2015/01/14,172779
2015/01/15,183219
2015/01/16,177023
2015/01/17,177588
2015/01/18,162538
2015/01/19,162813
2015/01/20,160030
2015/01/21,160670
2015/01/22,158245
2015/01/23,151948
2015/01/24,140044
2015/01/25,156767
2015/01/26,167504
2015/01/27,172921
2015/01/28,148530
2015/01/29,141087
2015/01/30,131795
2015/01/31,150354
2015/02/01,151335
2015/02/02,151917
2015/02/03,158227
2015/02/04,162302
2015/02/05,156221
2015/02/06,153122
2015/02/07,141310
2015/02/08,153108
2015/02/09,156012
2015/02/10,160317
2015/02/11,159311
2015/02/12,159410
2015/02/13,184759
2015/02/14,178748
2015/02/15,188699
2015/02/16,180537
2015/02/17,181905
2015/02/18,173949
2015/02/19,161391
2015/02/20,158477
2015/02/21,166407
2015/02/22,161465
2015/02/23,164630
2015/02/24,164171
2015/02/25,164778
2015/02/26,162569
2015/02/27,163638
2015/02/28,170556
2015/03/01,166018
2015/03/02,171401
2015/03/03,177466
2015/03/04,173203
2015/03/05,173679
2015/03/06,165080
2015/03/07,161564
2015/03/08,153194
2015/03/09,160110
2015/03/10,166635
2015/03/11,169014
2015/03/12,164476
2015/03/13,161476
2015/03/14,161785
2015/03/15,154223
2015/03/16,160273
2015/03/17,157852
2015/03/18,156288
2015/03/19,155294
2015/03/20,156750
2015/03/21,154677
2015/03/22,152220
2015/03/23,157287
2015/03/24,154445
2015/03/25,153405
2015/03/26,152556
2015/03/27,156205
2015/03/28,151647
2015/03/29,150845
2015/03/30,160254
2015/03/31,173581
2015/04/01,184033
2015/04/02,180375
2015/04/03,168262
2015/04/04,160583
2015/04/05,153434
2015/04/06,157923
2015/04/07,167805
2015/04/08,175001
2015/04/09,173577
2015/04/10,175777
2015/04/11,174441
2015/04/12,160592
2015/04/13,167253
2015/04/14,169851
2015/04/15,163851
2015/04/16,157349
2015/04/17,154342
2015/04/18,157077
2015/04/19,152365
2015/04/20,159005
2015/04/21,164808
2015/04/22,172801
2015/04/23,174849
2015/04/24,171071
2015/04/25,170839
2015/04/26,163841
2015/04/27,168426
2015/04/28,169890
2015/04/29,175254
2015/04/30,173302
2015/05/01,162057
2015/05/02,165057
2015/05/03,153400
2015/05/04,158381
2015/05/05,168391
2015/05/06,178665
2015/05/07,180496
2015/05/08,190743
2015/05/09,168949
2015/05/10,155085
2015/05/11,163072
2015/05/12,176889
2015/05/13,176375
2015/05/14,169573
2015/05/15,166717
2015/05/16,165651
2015/05/17,154200
2015/05/18,156318
2015/05/19,165898
2015/05/20,174001
2015/05/21,171063
2015/05/22,168080
2015/05/23,154800
2015/05/24,156542
2015/05/25,162965
2015/05/26,172585
2015/05/27,175733
2015/05/28,176130
2015/05/29,179850
2015/05/30,189297
2015/05/31,183991
2015/06/01,197358
2015/06/02,205078
2015/06/03,208334
2015/06/04,200101
2015/06/05,190022
2015/06/06,178774
2015/06/07,162315
2015/06/08,157721
2015/06/09,174913
2015/06/10,198793
2015/06/11,202788
2015/06/12,199304
2015/06/13,186109
2015/06/14,182239
2015/06/15,199564
2015/06/16,200313
2015/06/17,214056
2015/06/18,206341
2015/06/19,201198
2015/06/20,184848
2015/06/21,172707
2015/06/22,172430
2015/06/23,191908
2015/06/24,193721
2015/06/25,175174
2015/06/26,186285
2015/06/27,192644
2015/06/28,184490
2015/06/29,187659
2015/06/30,205472
2015/07/01,211714
2015/07/02,220215
2015/07/03,214484
2015/07/04,195807
2015/07/05,192056
2015/07/06,218705
2015/07/07,236299
2015/07/08,243907
2015/07/09,234913
2015/07/10,228960
2015/07/11,219971
2015/07/12,210832
2015/07/13,201738
2015/07/14,193647
2015/07/15,187237
2015/07/16,179316
2015/07/17,167992
2015/07/18,156467
2015/07/19,158636
2015/07/20,177169
2015/07/21,196568
2015/07/22,202974
2015/07/23,191142
2015/07/24,183892
2015/07/25,168300
2015/07/26,168041
2015/07/27,177464
2015/07/28,188358
2015/07/29,208053
2015/07/30,202867
2015/07/31,205177
2015/08/01,199042
2015/08/02,184380
2015/08/03,182815
2015/08/04,194611
2015/08/05,206985
2015/08/06,205848
2015/08/07,193635
2015/08/08,181869
2015/08/09,165360
2015/08/10,174013
2015/08/11,180171
2015/08/12,189395
2015/08/13,188697
2015/08/14,187099
2015/08/15,177008
2015/08/16,167894
2015/08/17,177418
2015/08/18,191522
2015/08/19,197901
2015/08/20,193622
2015/08/21,194801
2015/08/22,196952
2015/08/23,185634
2015/08/24,191801
2015/08/25,193994
2015/08/26,194872
2015/08/27,191998
2015/08/28,193800
2015/08/29,185941
2015/08/30,177708
2015/08/31,183547
2015/09/01,194535
2015/09/02,204368
2015/09/03,204569
2015/09/04,188464
2015/09/05,190244
2015/09/06,181667
2015/09/07,189497
2015/09/08,196697
2015/09/09,197983
2015/09/10,190899
2015/09/11,193607
2015/09/12,183915
2015/09/13,184020
2015/09/14,194412
2015/09/15,208395
2015/09/16,208894
2015/09/17,210354
2015/09/18,209010
2015/09/19,195291
2015/09/20,187756
2015/09/21,196134
2015/09/22,211300
2015/09/23,210087
2015/09/24,205221
2015/09/25,203165
2015/09/26,194558
2015/09/27,188795
2015/09/28,196600
2015/09/29,213997
2015/09/30,218278
2015/10/01,212634
2015/10/02,210508
2015/10/03,193063
2015/10/04,182181
2015/10/05,180035
2015/10/06,190152
2015/10/07,200389
2015/10/08,212648
2015/10/09,194472
2015/10/10,196030
2015/10/11,180542
2015/10/12,185517
2015/10/13,189319
2015/10/14,203165
2015/10/15,232451
2015/10/16,237411
2015/10/17,240069
2015/10/18,220498
2015/10/19,224495
2015/10/20,235736
2015/10/21,243379
2015/10/22,243078
2015/10/23,239157
2015/10/24,242756
2015/10/25,235474
2015/10/26,225615
2015/10/27,231803
2015/10/28,237598
2015/10/29,242439
2015/10/30,250108
2015/10/31,253841
2015/11/01,252322
2015/11/02,256464
2015/11/03,283214
2015/11/04,315813
2015/11/05,310466
2015/11/06,297672
2015/11/07,269007
2015/11/08,241496
2015/11/09,246031
2015/11/10,251863
2015/11/11,257213
2015/11/12,256944
2015/11/13,252782
2015/11/14,254746
2015/11/15,252327
2015/11/16,254297
2015/11/17,249718
2015/11/18,255669
2015/11/19,253610
2015/11/20,253024
2015/11/21,252512
2015/11/22,242050
2015/11/23,235944
2015/11/24,249343
2015/11/25,252039
2015/11/26,259415
2015/11/27,255262
2015/11/28,270168
2015/11/29,236155
2015/11/30,273143
2015/12/01,286002
2015/12/02,302467
2015/12/03,273304
2015/12/04,262059
2015/12/05,287516
2015/12/06,293513
2015/12/07,299551
2015/12/08,310275
2015/12/09,329573
2015/12/10,338777
2015/12/11,325555
2015/12/12,335475
2015/12/13,318740
2015/12/14,326326
2015/12/15,331987
2015/12/16,332927
2015/12/17,323348
2015/12/18,315965
2015/12/19,331545
2015/12/20,322068
2015/12/21,328837
2015/12/22,327908
2015/12/23,319160
2015/12/24,305941
2015/12/25,275602
2015/12/26,275035
2015/12/27,254702
2015/12/28,260875
2015/12/29,266349
2015/12/30,273008
2015/12/31,253637
2016/01/01,224320
2016/01/02,236256
2016/01/03,242560
2016/01/04,264476
2016/01/05,279373
2016/01/06,274320
2016/01/07,283607
2016/01/08,282997
2016/01/09,296777
2016/01/10,284622
2016/01/11,289074
2016/01/12,296438
2016/01/13,295103
2016/01/14,292844
2016/01/15,287608
2016/01/16,308591
2016/01/17,333496
2016/01/18,334946
2016/01/19,308636
2016/01/20,326565
2016/01/21,339931
2016/01/22,341982
2016/01/23,330478
2016/01/24,324644
2016/01/25,336428
2016/01/26,354890
2016/01/27,361354
2016/01/28,361479
2016/01/29,355748
2016/01/30,336806
2016/01/31,309873
2016/02/01,320620
2016/02/02,359240
2016/02/03,341459
2016/02/04,325790
2016/02/05,326680
2016/02/06,329417
2016/02/07,328979
2016/02/08,327038
2016/02/09,339429
2016/02/10,345219
2016/02/11,340008
2016/02/12,328278
2016/02/13,311751
2016/02/14,307383
2016/02/15,322675
2016/02/16,324265
2016/02/17,344737
2016/02/18,342394
2016/02/19,341626
2016/02/20,337116
2016/02/21,332342
2016/02/22,352041
2016/02/23,367475
2016/02/24,353942
2016/02/25,346395
2016/02/26,333063
2016/02/27,316016
2016/02/28,320244
2016/02/29,356673
2016/03/01,387579
2016/03/02,399598
2016/03/03,369133
2016/03/04,329861
2016/03/05,319934
2016/03/06,284013
2016/03/07,268466
2016/03/08,275582
2016/03/09,278446
2016/03/10,278497
2016/03/11,272994
2016/03/12,256868
2016/03/13,247291
2016/03/14,262789
2016/03/15,279540
2016/03/16,296601
2016/03/17,303327
2016/03/18,300100
2016/03/19,281012
2016/03/20,271937
2016/03/21,274410
2016/03/22,287881
2016/03/23,283071
2016/03/24,278859
2016/03/25,266331
2016/03/26,251796
2016/03/27,244734
2016/03/28,260610
2016/03/29,278399
2016/03/30,285474
2016/03/31,282887
2016/04/01,289940
2016/04/02,281028
2016/04/03,274965
2016/04/04,285442
2016/04/05,293205
2016/04/06,300427
2016/04/07,296538
2016/04/08,290944
2016/04/09,278369
2016/04/10,271009
2016/04/11,281614
2016/04/12,302034
2016/04/13,308324
2016/04/14,307727
2016/04/15,295816
2016/04/16,276091
2016/04/17,275708
2016/04/18,287073
2016/04/19,301191
2016/04/20,301775
2016/04/21,302281
2016/04/22,294808
2016/04/23,279896
2016/04/24,271620
2016/04/25,286579
2016/04/26,315525
2016/04/27,319336
2016/04/28,309037
2016/04/29,312349
2016/04/30,299443
2016/05/01,277842
2016/05/02,276767
2016/05/03,282723
2016/05/04,287880
2016/05/05,286633
2016/05/06,286799
2016/05/07,271276
2016/05/08,260555
2016/05/09,276765
2016/05/10,294310
2016/05/11,298182
2016/05/12,291887
2016/05/13,289747
2016/05/14,279738
2016/05/15,267349
2016/05/16,284362
2016/05/17,294024
2016/05/18,302016
2016/05/19,293931
2016/05/20,283279
2016/05/21,269634
2016/05/22,258734
2016/05/23,277879
2016/05/24,298704
2016/05/25,310859
2016/05/26,302322
2016/05/27,302766
2016/05/28,291617
2016/05/29,271233
2016/05/30,279733
2016/05/31,287413
2016/06/01,300629
2016/06/02,299627
2016/06/03,302238
2016/06/04,282104
2016/06/05,269507
2016/06/06,285996
2016/06/07,305992
2016/06/08,312538
2016/06/09,321049
2016/06/10,319496
2016/06/11,305273
2016/06/12,296696
2016/06/13,316705
2016/06/14,327007
2016/06/15,343926
2016/06/16,352329
2016/06/17,354173
2016/06/18,337219
2016/06/19,316538
2016/06/20,324975
2016/06/21,336695
2016/06/22,335521
2016/06/23,336649
2016/06/24,335668
2016/06/25,318859
2016/06/26,294768
2016/06/27,286730
2016/06/28,295383
2016/06/29,297132
2016/06/30,303098
2016/07/01,292819
2016/07/02,276357
2016/07/03,257697
2016/07/04,270760
2016/07/05,280484
2016/07/06,284613
2016/07/07,282609
2016/07/08,276703
2016/07/09,262538
2016/07/10,245484
2016/07/11,262510
2016/07/12,278784
2016/07/13,285423
2016/07/14,283303
2016/07/15,282048
2016/07/16,266313
2016/07/17,247385
2016/07/18,262415
2016/07/19,275177
2016/07/20,286326
2016/07/21,282276
2016/07/22,283379
2016/07/23,268745
2016/07/24,256278
2016/07/25,277496
2016/07/26,296266
2016/07/27,302141
2016/07/28,300887
2016/07/29,292821
2016/07/30,274888
2016/07/31,260809
2016/08/01,276451
2016/08/02,302442
2016/08/03,313522
2016/08/04,308120
2016/08/05,301780
2016/08/06,281209
2016/08/07,261727
2016/08/08,278154
2016/08/09,295879
2016/08/10,312504
2016/08/11,322868
2016/08/12,317185
2016/08/13,295104
2016/08/14,278021
2016/08/15,274265
2016/08/16,305324
2016/08/17,319438
2016/08/18,323836
2016/08/19,320109
2016/08/20,303726
2016/08/21,280629
2016/08/22,291607
2016/08/23,305548
2016/08/24,312738
2016/08/25,309002
2016/08/26,305248
2016/08/27,287170
2016/08/28,264474
2016/08/29,275880
2016/08/30,309821
2016/08/31,317336
2016/09/01,318128
2016/09/02,310379
2016/09/03,292769
2016/09/04,273151
2016/09/05,289923
2016/09/06,308481
2016/09/07,323569
2016/09/08,320431
2016/09/09,312964
2016/09/10,295403
2016/09/11,278952
2016/09/12,287226
2016/09/13,308491
2016/09/14,316593
2016/09/15,317667
2016/09/16,303248
2016/09/17,303649
2016/09/18,286253
2016/09/19,295642
2016/09/20,311570
2016/09/21,321412
2016/09/22,316988
2016/09/23,312330
2016/09/24,300366
2016/09/25,291537
2016/09/26,311652
2016/09/27,333090
2016/09/28,343608
2016/09/29,349518
2016/09/30,355775
2016/10/01,337030
2016/10/02,307400
2016/10/03,336342
2016/10/04,364358
2016/10/05,379426
2016/10/06,387924
2016/10/07,384048
2016/10/08,370887
2016/10/09,331586
2016/10/10,314630
2016/10/11,334960
2016/10/12,339650
2016/10/13,336277
2016/10/14,337864
2016/10/15,326808
2016/10/16,309019
2016/10/17,321782
2016/10/18,343075
2016/10/19,319421
2016/10/20,349381
2016/10/21,364389
2016/10/22,347125
2016/10/23,307522
2016/10/24,307539
2016/10/25,324782
2016/10/26,326957
2016/10/27,377159
2016/10/28,370773
2016/10/29,347883
2016/10/30,304788
2016/10/31,318298
2016/11/01,332858
2016/11/02,354617
2016/11/03,365088
2016/11/04,357575
2016/11/05,345884
2016/11/06,326916
2016/11/07,350262
2016/11/08,377137
2016/11/09,380007
2016/11/10,376888
2016/11/11,361328
2016/11/12,346845
2016/11/13,325817
2016/11/14,347784
2016/11/15,372093
2016/11/16,381891
2016/11/17,383084
2016/11/18,382408
2016/11/19,368016
2016/11/20,353098
2016/11/21,369960
2016/11/22,386597
2016/11/23,390935
2016/11/24,415343
2016/11/25,419756
2016/11/26,405846
2016/11/27,365325
2016/11/28,383868
2016/11/29,394601
2016/11/30,407164
2016/12/01,372636
2016/12/02,413044
2016/12/03,413746
2016/12/04,384020
2016/12/05,384174
2016/12/06,414435
2016/12/07,431692
2016/12/08,415087
2016/12/09,393311
2016/12/10,369451
2016/12/11,345525
2016/12/12,358374
2016/12/13,381984
2016/12/14,393324
2016/12/15,391139
2016/12/16,388115
2016/12/17,367423
2016/12/18,342794
2016/12/19,362629
2016/12/20,385079
2016/12/21,412430
2016/12/22,419051
2016/12/23,414557
2016/12/24,369699
2016/12/25,311033
2016/12/26,313464
2016/12/27,358861
2016/12/28,397347
2016/12/29,410348
2016/12/30,402939
2016/12/31,374477
2017/01/01,311700
2017/01/02,342881
2017/01/03,376699
2017/01/04,415541
2017/01/05,405400
2017/01/06,422084
2017/01/07,401510
2017/01/08,371472
2017/01/09,361236
2017/01/10,383425
2017/01/11,387474
2017/01/12,383765
2017/01/13,372400
2017/01/14,352216
2017/01/15,329530
2017/01/16,344411
2017/01/17,371972
2017/01/18,388157
2017/01/19,399083
2017/01/20,403377
2017/01/21,387188
2017/01/22,352848
2017/01/23,335170
2017/01/24,362917
2017/01/25,390621
2017/01/26,407919
2017/01/27,390928
2017/01/28,370792
2017/01/29,349767
2017/01/30,350560
2017/01/31,388677
2017/02/01,438323
2017/02/02,410950
2017/02/03,425877
2017/02/04,410807
2017/02/05,407623
2017/02/06,368966
2017/02/07,400164
2017/02/08,407107
2017/02/09,435033
2017/02/10,420397
2017/02/11,391367
2017/02/12,350971
2017/02/13,366739
2017/02/14,396369
2017/02/15,404662
2017/02/16,397607
2017/02/17,411793
2017/02/18,406075
2017/02/19,381637
2017/02/20,384127
2017/02/21,389940
2017/02/22,395721
2017/02/23,419639
2017/02/24,447598
2017/02/25,444238
2017/02/26,399739
2017/02/27,386060
2017/02/28,405980
2017/03/01,419725
2017/03/02,435479
2017/03/03,445877
2017/03/04,415887
2017/03/05,397556
2017/03/06,402504
2017/03/07,431025
2017/03/08,427763
2017/03/09,424847
2017/03/10,425753
2017/03/11,414622
2017/03/12,367277
2017/03/13,373660
2017/03/14,404728
2017/03/15,418492
2017/03/16,443120
2017/03/17,432363
2017/03/18,409563
2017/03/19,389355
2017/03/20,389306
2017/03/21,405979
2017/03/22,429915
2017/03/23,428573
2017/03/24,425181
2017/03/25,400373
2017/03/26,372115
2017/03/27,361015
2017/03/28,397604
2017/03/29,416112
2017/03/30,418160
2017/03/31,407337
2017/04/01,400308
2017/04/02,386824
2017/04/03,406958
2017/04/04,406318
2017/04/05,434882
2017/04/06,439237
2017/04/07,439884
2017/04/08,400271
2017/04/09,376648
2017/04/10,394997
2017/04/11,432274
2017/04/12,442425
2017/04/13,404937
2017/04/14,412570
2017/04/15,408985
2017/04/16,372557
2017/04/17,364358
2017/04/18,401420
2017/04/19,434669
2017/04/20,422299
2017/04/21,448863
2017/04/22,431628
2017/04/23,403830
2017/04/24,373194
2017/04/25,419846
2017/04/26,457958
2017/04/27,461160
2017/04/28,460059
2017/04/29,472227
2017/04/30,440701
2017/05/01,426110
2017/05/02,445451
2017/05/03,446725
2017/05/04,485115
2017/05/05,453670
2017/05/06,482537
2017/05/07,461929
2017/05/08,495494
2017/05/09,494607
2017/05/10,484766
2017/05/11,460384
2017/05/12,465705
2017/05/13,475369
2017/05/14,498075
2017/05/15,495539
2017/05/16,429192
2017/05/17,442487
2017/05/18,447946
2017/05/19,483499
2017/05/20,494549
2017/05/21,479709
2017/05/22,472216
2017/05/23,496957
2017/05/24,494907
2017/05/25,498832
2017/05/26,492057
2017/05/27,490002
2017/05/28,458638
2017/05/29,448963
2017/05/30,468030
2017/05/31,473875
2017/06/01,472592
2017/06/02,439893
2017/06/03,439993
2017/06/04,415206
2017/06/05,430031
2017/06/06,453766
2017/06/07,487953
2017/06/08,478448
2017/06/09,458245
2017/06/10,420262
2017/06/11,379679
2017/06/12,394570
2017/06/13,438946
2017/06/14,450648
2017/06/15,449215
2017/06/16,427563
2017/06/17,392847
2017/06/18,350422
2017/06/19,376884
2017/06/20,421186
2017/06/21,436987
2017/06/22,424977
2017/06/23,402490
2017/06/24,376051
2017/06/25,329854
2017/06/26,360878
2017/06/27,402604
2017/06/28,431194
2017/06/29,406954
2017/06/30,406592
2017/07/01,369024
2017/07/02,333243
2017/07/03,352168
2017/07/04,389714
2017/07/05,387548
2017/07/06,371561
2017/07/07,387359
2017/07/08,363368
2017/07/09,319245
2017/07/10,338225
2017/07/11,386408
2017/07/12,400759
2017/07/13,389023
2017/07/14,373445
2017/07/15,357611
2017/07/16,333690
2017/07/17,349445
2017/07/18,397341
2017/07/19,412938
2017/07/20,399670
2017/07/21,405842
2017/07/22,373354
2017/07/23,321033
2017/07/24,333747
2017/07/25,369703
2017/07/26,377765
2017/07/27,362219
2017/07/28,365803
2017/07/29,342369
2017/07/30,318424
2017/07/31,328899
2017/08/01,276422
2017/08/02,287339
2017/08/03,307178
2017/08/04,340977
2017/08/05,352086
2017/08/06,333401
2017/08/07,360843
2017/08/08,406439
2017/08/09,418971
2017/08/10,422004
2017/08/11,436143
2017/08/12,421587
2017/08/13,405141
2017/08/14,405659
2017/08/15,446403
2017/08/16,441770
2017/08/17,458655
2017/08/18,446734
2017/08/19,419391
2017/08/20,364019
2017/08/21,360232
2017/08/22,339818
2017/08/23,408626
2017/08/24,380658
2017/08/25,373194
2017/08/26,360493
2017/08/27,367722
2017/08/28,377489
2017/08/29,419914
2017/08/30,435026
2017/08/31,450067
2017/09/01,453675
2017/09/02,431119
2017/09/03,375259
2017/09/04,397600
2017/09/05,435253
2017/09/06,456731
2017/09/07,434964
2017/09/08,442955
2017/09/09,394775
2017/09/10,348542
2017/09/11,363610
2017/09/12,394847
2017/09/13,412170
2017/09/14,418694
2017/09/15,451243
2017/09/16,411176
2017/09/17,361461
2017/09/18,350656
2017/09/19,391144
2017/09/20,390057
2017/09/21,397917
2017/09/22,390781
2017/09/23,356416
2017/09/24,316526
2017/09/25,339855
2017/09/26,379598
2017/09/27,404502
2017/09/28,413060
2017/09/29,416224
2017/09/30,381290
2017/10/01,342562
2017/10/02,390399
2017/10/03,427054
2017/10/04,414414
2017/10/05,413273
2017/10/06,433368
2017/10/07,405376
2017/10/08,383075
2017/10/09,409432
2017/10/10,443720
2017/10/11,455152
2017/10/12,451767
2017/10/13,469439
2017/10/14,449826
2017/10/15,429027
2017/10/16,444036
2017/10/17,473097
2017/10/18,480303
2017/10/19,495058
2017/10/20,484552
2017/10/21,457931
2017/10/22,418217
2017/10/23,417502
2017/10/24,482460
2017/10/25,498671
2017/10/26,483235
2017/10/27,434915
2017/10/28,394860
2017/10/29,435706
2017/10/30,459512
2017/10/31,462108
2017/11/01,481521
2017/11/02,491809
2017/11/03,473731
2017/11/04,436472
2017/11/05,390086
2017/11/06,388870
2017/11/07,431102
2017/11/08,442854
2017/11/09,463775
2017/11/10,445407
2017/11/11,378293
2017/11/12,334012
2017/11/13,397790
2017/11/14,422888
2017/11/15,463745
2017/11/16,469845
2017/11/17,471207
2017/11/18,439550
2017/11/19,414187
2017/11/20,452826
2017/11/21,492839
2017/11/22,490510
2017/11/23,502130
2017/11/24,494684
2017/11/25,489497
2017/11/26,483648
2017/11/27,525737
2017/11/28,548216
2017/11/29,583914
2017/11/30,577695
2017/12/01,575157
2017/12/02,507086
2017/12/03,490290
2017/12/04,530496
2017/12/05,570076
2017/12/06,612328
2017/12/07,587610
2017/12/08,563710
2017/12/09,536801
2017/12/10,486677
2017/12/11,494393
2017/12/12,523774
2017/12/13,578931
2017/12/14,662550
2017/12/15,643427
2017/12/16,577064
2017/12/17,539868
2017/12/18,554329
2017/12/19,579079
2017/12/20,585961
2017/12/21,581131
2017/12/22,593032
2017/12/23,535346
2017/12/24,455944
2017/12/25,380709
2017/12/26,366855
2017/12/27,432422
2017/12/28,478623
2017/12/29,539356
2017/12/30,568628
2017/12/31,504363
2018/01/01,417487
2018/01/02,453302
2018/01/03,526830
2018/01/04,609320
2018/01/05,596829
2018/01/06,572034
2018/01/07,575590
2018/01/08,581676
2018/01/09,603067
2018/01/10,599277
2018/01/11,580793
2018/01/12,536126
2018/01/13,483466
2018/01/14,422111
2018/01/15,427018
2018/01/16,478934
2018/01/17,530162
2018/01/18,540966
2018/01/19,472622
2018/01/20,406103
2018/01/21,357783
2018/01/22,370123
2018/01/23,366623
2018/01/24,375280
2018/01/25,362982
2018/01/26,351858
2018/01/27,317242
2018/01/28,314558
2018/01/29,330722
2018/01/30,352007
2018/01/31,348175
2018/02/01,374684
2018/02/02,387749
2018/02/03,347141
2018/02/04,298956
2018/02/05,306419
2018/02/06,355220
2018/02/07,351822
2018/02/08,307402
2018/02/09,295257
2018/02/10,289685
2018/02/11,271214
2018/02/12,277988
2018/02/13,280607
2018/02/14,295931
2018/02/15,306928
2018/02/16,301214
2018/02/17,286015
2018/02/18,268965
2018/02/19,279456
2018/02/20,295820
2018/02/21,303801
2018/02/22,316804
2018/02/23,310641
2018/02/24,279482
2018/02/25,256144
2018/02/26,274496
2018/02/27,303789
2018/02/28,304389
