Date,confirmationtime3rsi
2014/01/04,64.212
2014/01/05,34.313
2014/01/06,38.683
2014/01/07,46.209
2014/01/08,35.129
2014/01/09,27.68
2014/01/10,50.768
2014/01/11,32.905
2014/01/12,36.834
2014/01/13,73.485
2014/01/14,77.993
2014/01/15,44.921
2014/01/16,43.812
2014/01/17,77.34
2014/01/18,47.319
2014/01/19,52.922
2014/01/20,30.411
2014/01/21,59.648
2014/01/22,37.899
2014/01/23,52.08
2014/01/24,40.739
2014/01/25,65.157
2014/01/26,75.398
2014/01/27,44.157
2014/01/28,64.15
2014/01/29,66.226
2014/01/30,34.634
2014/01/31,28.933
2014/02/01,25.298
2014/02/02,32.814
2014/02/03,46.789
2014/02/04,66.895
2014/02/05,73.962
2014/02/06,35.919
2014/02/07,75.474
2014/02/08,39.189
2014/02/09,73.788
2014/02/10,52.431
2014/02/11,45.108
2014/02/12,34.137
2014/02/13,34.137
2014/02/14,23.768
2014/02/15,32.743
2014/02/16,24.327
2014/02/17,77.247
2014/02/18,61.749
2014/02/19,29.706
2014/02/20,51.373
2014/02/21,70.729
2014/02/22,42.67
2014/02/23,53.418
2014/02/24,35.424
2014/02/25,61.738
2014/02/26,41.534
2014/02/27,38.705
2014/02/28,48.134
2014/03/01,79.993
2014/03/02,82.275
2014/03/03,61.721
2014/03/04,59.119
2014/03/05,41.635
2014/03/06,21.596
2014/03/07,38.717
2014/03/08,35.313
2014/03/09,21.114
2014/03/10,72.366
2014/03/11,43.656
2014/03/12,32.124
2014/03/13,57.231
2014/03/14,79.642
2014/03/15,43.014
2014/03/16,39.082
2014/03/17,50.642
2014/03/18,67.096
2014/03/19,45.655
2014/03/20,30.846
2014/03/21,25.251
2014/03/22,50.287
2014/03/23,22.849
2014/03/24,46.323
2014/03/25,69.182
2014/03/26,65.967
2014/03/27,45.723
2014/03/28,44.389
2014/03/29,42.549
2014/03/30,84.495
2014/03/31,38.115
2014/04/01,46.265
2014/04/02,30.409
2014/04/03,27.247
2014/04/04,39.501
2014/04/05,66.459
2014/04/06,80.492
2014/04/07,80.492
2014/04/08,90.348
2014/04/09,42.44
2014/04/10,50.07
2014/04/11,34.723
2014/04/12,47.9
2014/04/13,25.352
2014/04/14,22.319
2014/04/15,41.947
2014/04/16,70.411
2014/04/17,52.375
2014/04/18,64.555
2014/04/19,66.091
2014/04/20,31.318
2014/04/21,45.935
2014/04/22,71.486
2014/04/23,48.453
2014/04/24,68.324
2014/04/25,31.62
2014/04/26,53.085
2014/04/27,39.126
2014/04/28,65.32
2014/04/29,43.323
2014/04/30,71.702
2014/05/01,39.031
2014/05/02,50.176
2014/05/03,65.17
2014/05/04,53.071
2014/05/05,75.48
2014/05/06,30.441
2014/05/07,48.738
2014/05/08,44.116
2014/05/09,42.02
2014/05/10,35.031
2014/05/11,64.635
2014/05/12,48.541
2014/05/13,51.38
2014/05/14,68.49
2014/05/15,36.525
2014/05/16,29.219
2014/05/17,42.485
2014/05/18,44.805
2014/05/19,55.816
2014/05/20,33.741
2014/05/21,41.184
2014/05/22,53.326
2014/05/23,73.575
2014/05/24,87.664
2014/05/25,57.614
2014/05/26,65.108
2014/05/27,89.434
2014/05/28,36.258
2014/05/29,63.153
2014/05/30,39.601
2014/05/31,57.247
2014/06/01,36.107
2014/06/02,28.403
2014/06/03,43.276
2014/06/04,40.58
2014/06/05,71.128
2014/06/06,80.09
2014/06/07,51.275
2014/06/08,70.559
2014/06/09,43.531
2014/06/10,34.621
2014/06/11,59.798
2014/06/12,35.292
2014/06/13,45.651
2014/06/14,32.92
2014/06/15,25.577
2014/06/16,29.309
2014/06/17,38.815
2014/06/18,76.099
2014/06/19,56.428
2014/06/20,33.284
2014/06/21,33.284
2014/06/22,47.483
2014/06/23,57.126
2014/06/24,31.894
2014/06/25,35.258
2014/06/26,71.893
2014/06/27,31.132
2014/06/28,52.862
2014/06/29,76.31
2014/06/30,88.323
2014/07/01,85.261
2014/07/02,71.025
2014/07/03,63.426
2014/07/04,22.748
2014/07/05,46.948
2014/07/06,61.898
2014/07/07,46.101
2014/07/08,46.101
2014/07/09,23.255
2014/07/10,57.248
2014/07/11,44.34
2014/07/12,42.396
2014/07/13,35.556
2014/07/14,80.736
2014/07/15,40.05
2014/07/16,58.452
2014/07/17,32.572
2014/07/18,32.572
2014/07/19,28.454
2014/07/20,62.852
2014/07/21,62.852
2014/07/22,79.325
2014/07/23,65.165
2014/07/24,70.957
2014/07/25,28.507
2014/07/26,70.069
2014/07/27,43.557
2014/07/28,47.741
2014/07/29,49.657
2014/07/30,23.612
2014/07/31,52.129
2014/08/01,47.294
2014/08/02,37.448
2014/08/03,57.665
2014/08/04,84.791
2014/08/05,65.466
2014/08/06,31.095
2014/08/07,36.88
2014/08/08,40.752
2014/08/09,20.678
2014/08/10,30.261
2014/08/11,25.618
2014/08/12,45.886
2014/08/13,81.077
2014/08/14,37.921
2014/08/15,52.273
2014/08/16,59.702
2014/08/17,42.997
2014/08/18,24.136
2014/08/19,39.682
2014/08/20,60.059
2014/08/21,64.792
2014/08/22,74.535
2014/08/23,58.956
2014/08/24,80.257
2014/08/25,86.992
2014/08/26,31.895
2014/08/27,37.264
2014/08/28,33.324
2014/08/29,40.375
2014/08/30,25.185
2014/08/31,20.065
2014/09/01,82.38
2014/09/02,62.582
2014/09/03,39.604
2014/09/04,51.922
2014/09/05,66.175
2014/09/06,32.653
2014/09/07,55.155
2014/09/08,65.115
2014/09/09,61.181
2014/09/10,41.984
2014/09/11,28.412
2014/09/12,55.492
2014/09/13,29.217
2014/09/14,55.474
2014/09/15,55.474
2014/09/16,36.999
2014/09/17,24.837
2014/09/18,38.382
2014/09/19,53.879
2014/09/20,43.457
2014/09/21,67.241
2014/09/22,57.657
2014/09/23,81.785
2014/09/24,61.82
2014/09/25,33.388
2014/09/26,77.089
2014/09/27,77.089
2014/09/28,80.996
2014/09/29,56.332
2014/09/30,29.852
2014/10/01,27.694
2014/10/02,64.234
2014/10/03,46.59
2014/10/04,34.027
2014/10/05,20.558
2014/10/06,39.027
2014/10/07,75.457
2014/10/08,55.033
2014/10/09,47.978
2014/10/10,36.552
2014/10/11,59.766
2014/10/12,49.434
2014/10/13,34.774
2014/10/14,75.282
2014/10/15,42.058
2014/10/16,46.999
2014/10/17,58.334
2014/10/18,28.297
2014/10/19,66.835
2014/10/20,59.434
2014/10/21,37.674
2014/10/22,31.997
2014/10/23,47.906
2014/10/24,35.462
2014/10/25,45.757
2014/10/26,83.476
2014/10/27,38.783
2014/10/28,57.761
2014/10/29,41.67
2014/10/30,32.071
2014/10/31,23.9
2014/11/01,54.109
2014/11/02,58.267
2014/11/03,40.254
2014/11/04,51.102
2014/11/05,77.187
2014/11/06,49.442
2014/11/07,55.02
2014/11/08,48.909
2014/11/09,56.205
2014/11/10,64.189
2014/11/11,87.684
2014/11/12,44.193
2014/11/13,48.016
2014/11/14,33.312
2014/11/15,61.675
2014/11/16,42.017
2014/11/17,54.662
2014/11/18,35.703
2014/11/19,61.971
2014/11/20,67.154
2014/11/21,82.074
2014/11/22,32.847
2014/11/23,50.536
2014/11/24,43.102
2014/11/25,66.768
2014/11/26,54.587
2014/11/27,45.302
2014/11/28,32.054
2014/11/29,21.277
2014/11/30,18.414
2014/12/01,76.268
2014/12/02,43.423
2014/12/03,74.637
2014/12/04,42.645
2014/12/05,36.783
2014/12/06,55.402
2014/12/07,66.128
2014/12/08,32.738
2014/12/09,51.31
2014/12/10,50.182
2014/12/11,43.327
2014/12/12,56.099
2014/12/13,45.068
2014/12/14,57.58
2014/12/15,57.58
2014/12/16,47.614
2014/12/17,83.342
2014/12/18,77.484
2014/12/19,43.334
2014/12/20,54.252
2014/12/21,61.876
2014/12/22,14.498
2014/12/23,40.714
2014/12/24,36.824
2014/12/25,30.017
2014/12/26,47.575
2014/12/27,47.575
2014/12/28,19.066
2014/12/29,34.994
2014/12/30,58.841
2014/12/31,65.64
2015/01/01,32.677
2015/01/02,32.677
2015/01/03,45.91
2015/01/04,23.631
2015/01/05,65.436
2015/01/06,58.859
2015/01/07,83.621
2015/01/08,60.711
2015/01/09,72.154
2015/01/10,50.215
2015/01/11,34.141
2015/01/12,63.568
2015/01/13,81.258
2015/01/14,43.783
2015/01/15,36.671
2015/01/16,58.014
2015/01/17,59.864
2015/01/18,31.495
2015/01/19,51.371
2015/01/20,81.511
2015/01/21,39.353
2015/01/22,53.572
2015/01/23,65.144
2015/01/24,60.722
2015/01/25,62.61
2015/01/26,54.772
2015/01/27,20.041
2015/01/28,13.341
2015/01/29,13.341
2015/01/30,64.008
2015/01/31,33.112
2015/02/01,46.628
2015/02/02,41.816
2015/02/03,76.832
2015/02/04,40.38
2015/02/05,40.38
2015/02/06,28.221
2015/02/07,50.554
2015/02/08,74.495
2015/02/09,42.078
2015/02/10,57.119
2015/02/11,43.048
2015/02/12,74.639
2015/02/13,45.978
2015/02/14,37.621
2015/02/15,55.639
2015/02/16,40.455
2015/02/17,49.581
2015/02/18,33.359
2015/02/19,34.951
2015/02/20,50.077
2015/02/21,72.502
2015/02/22,51.914
2015/02/23,66.278
2015/02/24,80.813
2015/02/25,34.646
2015/02/26,46.479
2015/02/27,43.719
2015/02/28,61.726
2015/03/01,65.338
2015/03/02,30.46
2015/03/03,30.46
2015/03/04,68.406
2015/03/05,77.99
2015/03/06,41.911
2015/03/07,56.23
2015/03/08,33.046
2015/03/09,53.855
2015/03/10,40.831
2015/03/11,37.639
2015/03/12,75.684
2015/03/13,46.446
2015/03/14,66.094
2015/03/15,45.598
2015/03/16,52.534
2015/03/17,70.101
2015/03/18,32.662
2015/03/19,54.471
2015/03/20,57.403
2015/03/21,33.745
2015/03/22,50.207
2015/03/23,44.456
2015/03/24,19.192
2015/03/25,37.828
2015/03/26,58.952
2015/03/27,32.875
2015/03/28,59.649
2015/03/29,52.078
2015/03/30,66.641
2015/03/31,49.801
2015/04/01,73.82
2015/04/02,33.177
2015/04/03,53.57
2015/04/04,45.637
2015/04/05,52.994
2015/04/06,77.451
2015/04/07,40.805
2015/04/08,66.037
2015/04/09,54.284
2015/04/10,35.68
2015/04/11,50.842
2015/04/12,65.38
2015/04/13,33.895
2015/04/14,42.773
2015/04/15,71.294
2015/04/16,48.226
2015/04/17,61.719
2015/04/18,38.197
2015/04/19,39.695
2015/04/20,30.297
2015/04/21,32.81
2015/04/22,36.299
2015/04/23,78.887
2015/04/24,84.188
2015/04/25,28.515
2015/04/26,49.521
2015/04/27,57.695
2015/04/28,37.894
2015/04/29,67.354
2015/04/30,55.266
2015/05/01,37.801
2015/05/02,39.663
2015/05/03,52.966
2015/05/04,74.199
2015/05/05,33.125
2015/05/06,28.126
2015/05/07,57.88
2015/05/08,44.525
2015/05/09,70.534
2015/05/10,70.534
2015/05/11,29.599
2015/05/12,41.65
2015/05/13,30.277
2015/05/14,44.925
2015/05/15,57.761
2015/05/16,77.46
2015/05/17,30.216
2015/05/18,55.849
2015/05/19,67.909
2015/05/20,47.292
2015/05/21,37.693
2015/05/22,59.641
2015/05/23,80.948
2015/05/24,40.907
2015/05/25,45.62
2015/05/26,42.525
2015/05/27,52.42
2015/05/28,62.877
2015/05/29,30.182
2015/05/30,56.886
2015/05/31,40.692
2015/06/01,62.62
2015/06/02,38.759
2015/06/03,50.458
2015/06/04,52.276
2015/06/05,59.209
2015/06/06,17.934
2015/06/07,51.787
2015/06/08,43.39
2015/06/09,52.025
2015/06/10,31.767
2015/06/11,69.457
2015/06/12,57.736
2015/06/13,37.935
2015/06/14,52.959
2015/06/15,58.944
2015/06/16,83.937
2015/06/17,36.809
2015/06/18,38.76
2015/06/19,49.965
2015/06/20,65.766
2015/06/21,76.093
2015/06/22,35.404
2015/06/23,51.007
2015/06/24,35.487
2015/06/25,41.622
2015/06/26,38.817
2015/06/27,75.416
2015/06/28,51.289
2015/06/29,53.02
2015/06/30,42.107
2015/07/01,64.707
2015/07/02,31.602
2015/07/03,25.546
2015/07/04,45.83
2015/07/05,64.24
2015/07/06,24.063
2015/07/07,65.453
2015/07/08,42.835
2015/07/09,62.918
2015/07/10,44.522
2015/07/11,50.137
2015/07/12,63.742
2015/07/13,45.23
2015/07/14,51.344
2015/07/15,37.63
2015/07/16,67.328
2015/07/17,44.628
2015/07/18,41.71
2015/07/19,36.514
2015/07/20,29.495
2015/07/21,79.867
2015/07/22,39.721
2015/07/23,55.502
2015/07/24,31.875
2015/07/25,47.606
2015/07/26,58.778
2015/07/27,50.441
2015/07/28,68.747
2015/07/29,41.204
2015/07/30,66.009
2015/07/31,41.166
2015/08/01,37.165
2015/08/02,45.16
2015/08/03,35.209
2015/08/04,71.638
2015/08/05,75.169
2015/08/06,47.214
2015/08/07,60.16
2015/08/08,26.077
2015/08/09,55.173
2015/08/10,31.547
2015/08/11,38.475
2015/08/12,74.875
2015/08/13,47.676
2015/08/14,53.077
2015/08/15,59.763
2015/08/16,57.245
2015/08/17,37.414
2015/08/18,53.261
2015/08/19,28.11
2015/08/20,43.23
2015/08/21,24.764
2015/08/22,41.399
2015/08/23,75.585
2015/08/24,42.452
2015/08/25,64.511
2015/08/26,37.515
2015/08/27,60.225
2015/08/28,42.272
2015/08/29,38.208
2015/08/30,52.395
2015/08/31,42.061
2015/09/01,48.43
2015/09/02,36.59
2015/09/03,66.671
2015/09/04,43.825
2015/09/05,61.509
2015/09/06,67.117
2015/09/07,42.926
2015/09/08,73.391
2015/09/09,44.115
2015/09/10,24.435
2015/09/11,44.959
2015/09/12,71.228
2015/09/13,46.827
2015/09/14,45.528
2015/09/15,34.646
2015/09/16,64.929
2015/09/17,59.798
2015/09/18,51.032
2015/09/19,82.864
2015/09/20,71.887
2015/09/21,57.468
2015/09/22,22.687
2015/09/23,22.019
2015/09/24,58.774
2015/09/25,30.801
2015/09/26,53.295
2015/09/27,50.13
2015/09/28,60.877
2015/09/29,25.05
2015/09/30,56.307
2015/10/01,54.768
2015/10/02,69.512
2015/10/03,52.671
2015/10/04,38.318
2015/10/05,38.318
2015/10/06,66.854
2015/10/07,79.95
2015/10/08,54.479
2015/10/09,77.34
2015/10/10,29.737
2015/10/11,47.095
2015/10/12,52.733
2015/10/13,61.032
2015/10/14,35.114
2015/10/15,23.556
2015/10/16,57.974
2015/10/17,67.666
2015/10/18,48.804
2015/10/19,27.637
2015/10/20,69.382
2015/10/21,48.561
2015/10/22,44.254
2015/10/23,42.875
2015/10/24,52.025
2015/10/25,32.982
2015/10/26,22.953
2015/10/27,59.628
2015/10/28,71.089
2015/10/29,43.832
2015/10/30,24.637
2015/10/31,58.357
2015/11/01,49.141
2015/11/02,49.141
2015/11/03,44.179
2015/11/04,44.179
2015/11/05,73.052
2015/11/06,75.326
2015/11/07,40.695
2015/11/08,74.613
2015/11/09,44.593
2015/11/10,52.739
2015/11/11,21.664
2015/11/12,37.582
2015/11/13,40.311
2015/11/14,74.475
2015/11/15,40.072
2015/11/16,28.404
2015/11/17,61.628
2015/11/18,54.481
2015/11/19,74.851
2015/11/20,35.283
2015/11/21,30.952
2015/11/22,34.308
2015/11/23,51.346
2015/11/24,63.518
2015/11/25,75.221
2015/11/26,30.175
2015/11/27,72.456
2015/11/28,48.081
2015/11/29,53.11
2015/11/30,39.078
2015/12/01,34.399
2015/12/02,46.089
2015/12/03,72.983
2015/12/04,50.13
2015/12/05,28.447
2015/12/06,50.791
2015/12/07,65.302
2015/12/08,33.7
2015/12/09,42.785
2015/12/10,19.975
2015/12/11,59.576
2015/12/12,57.542
2015/12/13,73.077
2015/12/14,33.092
2015/12/15,41.524
2015/12/16,57.531
2015/12/17,64.429
2015/12/18,45.655
2015/12/19,60.328
2015/12/20,47.259
2015/12/21,68.696
2015/12/22,65.932
2015/12/23,47.065
2015/12/24,76.644
2015/12/25,37.829
2015/12/26,30.758
2015/12/27,16.743
2015/12/28,62.653
2015/12/29,54.105
2015/12/30,47.441
2015/12/31,70.686
2016/01/01,76.488
2016/01/02,54.042
2016/01/03,54.042
2016/01/04,19.489
2016/01/05,49.38
2016/01/06,65.718
2016/01/07,55.045
2016/01/08,29.587
2016/01/09,55.193
2016/01/10,34.75
2016/01/11,40.833
2016/01/12,40.833
2016/01/13,71.708
2016/01/14,83.181
2016/01/15,89.087
2016/01/16,46.964
2016/01/17,37.336
2016/01/18,23.09
2016/01/19,64.744
2016/01/20,44.986
2016/01/21,59.274
2016/01/22,31.617
2016/01/23,30.365
2016/01/24,40.121
2016/01/25,52.524
2016/01/26,55.786
2016/01/27,65.168
2016/01/28,78.602
2016/01/29,33.363
2016/01/30,21.841
2016/01/31,32.693
2016/02/01,62.737
2016/02/02,38.263
2016/02/03,39.927
2016/02/04,59.314
2016/02/05,32.271
2016/02/06,23.999
2016/02/07,58.274
2016/02/08,79.808
2016/02/09,44.984
2016/02/10,56.098
2016/02/11,34.038
2016/02/12,53.688
2016/02/13,66.749
2016/02/14,51.722
2016/02/15,67.494
2016/02/16,79.549
2016/02/17,47.852
2016/02/18,34.133
2016/02/19,63.163
2016/02/20,54.678
2016/02/21,77.388
2016/02/22,78.265
2016/02/23,52.428
2016/02/24,76.973
2016/02/25,32.128
2016/02/26,47.735
2016/02/27,40.809
2016/02/28,58.383
2016/02/29,59.902
2016/03/01,42.301
2016/03/02,24.218
2016/03/03,60.549
2016/03/04,36.427
2016/03/05,43.962
2016/03/06,47.846
2016/03/07,72.25
2016/03/08,37.159
2016/03/09,26.839
2016/03/10,47.151
2016/03/11,40.363
2016/03/12,65.801
2016/03/13,77.636
2016/03/14,41.979
2016/03/15,33.065
2016/03/16,49.234
2016/03/17,66.284
2016/03/18,73.155
2016/03/19,73.155
2016/03/20,38.797
2016/03/21,58.716
2016/03/22,36.262
2016/03/23,34.227
2016/03/24,43.76
2016/03/25,49.376
2016/03/26,24.597
2016/03/27,67.724
2016/03/28,23.63
2016/03/29,45.183
2016/03/30,60.179
2016/03/31,81.858
2016/04/01,41.15
2016/04/02,55.459
2016/04/03,51.152
2016/04/04,28.73
2016/04/05,44.149
2016/04/06,41.557
2016/04/07,68.979
2016/04/08,56.859
2016/04/09,31.343
2016/04/10,23.348
2016/04/11,55.86
2016/04/12,62.78
2016/04/13,36.885
2016/04/14,36.885
2016/04/15,75.191
2016/04/16,76.22
2016/04/17,36.386
2016/04/18,67.689
2016/04/19,44.581
2016/04/20,32.076
2016/04/21,51.138
2016/04/22,61.753
2016/04/23,59.223
2016/04/24,77.331
2016/04/25,82.758
2016/04/26,33.016
2016/04/27,63.066
2016/04/28,52.325
2016/04/29,29.076
2016/04/30,46.332
2016/05/01,36.225
2016/05/02,33.931
2016/05/03,48.885
2016/05/04,26.408
2016/05/05,51.067
2016/05/06,39.214
2016/05/07,62.401
2016/05/08,34.143
2016/05/09,31.059
2016/05/10,57.558
2016/05/11,82.502
2016/05/12,66.507
2016/05/13,42.871
2016/05/14,56.611
2016/05/15,65.193
2016/05/16,58.146
2016/05/17,58.146
2016/05/18,25
2016/05/19,80.069
2016/05/20,40.158
2016/05/21,49.094
2016/05/22,24.858
2016/05/23,28.705
2016/05/24,60.237
2016/05/25,67.829
2016/05/26,70.859
2016/05/27,59.697
2016/05/28,70.36
2016/05/29,37.513
2016/05/30,45.119
2016/05/31,75.027
2016/06/01,42.275
2016/06/02,51.423
2016/06/03,43.158
2016/06/04,78.201
2016/06/05,28.827
2016/06/06,28.827
2016/06/07,58.385
2016/06/08,53.172
2016/06/09,33.301
2016/06/10,57.26
2016/06/11,43.193
2016/06/12,56.399
2016/06/13,37.43
2016/06/14,69.901
2016/06/15,44.562
2016/06/16,48.297
2016/06/17,48.297
2016/06/18,33.596
2016/06/19,18.547
2016/06/20,43.55
2016/06/21,65.392
2016/06/22,82.554
2016/06/23,57.512
2016/06/24,70.799
2016/06/25,31.947
2016/06/26,49.688
2016/06/27,48.385
2016/06/28,46.577
2016/06/29,51.995
2016/06/30,39.991
2016/07/01,28.408
2016/07/02,53.05
2016/07/03,37.019
2016/07/04,50.345
2016/07/05,70.34
2016/07/06,80.776
2016/07/07,85.602
2016/07/08,43.464
2016/07/09,32.449
2016/07/10,20.05
2016/07/11,62.092
2016/07/12,62.092
2016/07/13,85.081
2016/07/14,47.511
2016/07/15,60.129
2016/07/16,27.489
2016/07/17,42.827
2016/07/18,45.135
2016/07/19,77.234
2016/07/20,39.557
2016/07/21,60.858
2016/07/22,65.803
2016/07/23,60.028
2016/07/24,72.98
2016/07/25,49.11
2016/07/26,55.153
2016/07/27,58.899
2016/07/28,30.193
2016/07/29,16.1
2016/07/30,72.372
2016/07/31,32.89
2016/08/01,34.089
2016/08/02,33.199
2016/08/03,23.17
2016/08/04,48.578
2016/08/05,30.367
2016/08/06,36.535
2016/08/07,66.776
2016/08/08,66.776
2016/08/09,88.597
2016/08/10,42.466
2016/08/11,43.81
2016/08/12,45.736
2016/08/13,27.509
2016/08/14,27.509
2016/08/15,65.663
2016/08/16,78.763
2016/08/17,87.802
2016/08/18,35.899
2016/08/19,35.899
2016/08/20,34.717
2016/08/21,25.28
2016/08/22,40.224
2016/08/23,65.484
2016/08/24,50.392
2016/08/25,81.762
2016/08/26,74.377
2016/08/27,42.895
2016/08/28,31.366
2016/08/29,40.116
2016/08/30,21.268
2016/08/31,69.333
2016/09/01,57.085
2016/09/02,37.986
2016/09/03,71.265
2016/09/04,30.318
2016/09/05,55.639
2016/09/06,58.679
2016/09/07,42.559
2016/09/08,51.916
2016/09/09,54.867
2016/09/10,35.263
2016/09/11,26.689
2016/09/12,29.41
2016/09/13,26.48
2016/09/14,56.819
2016/09/15,62.366
2016/09/16,85.646
2016/09/17,35.647
2016/09/18,60.509
2016/09/19,73.199
2016/09/20,43.204
2016/09/21,30.632
2016/09/22,61.008
2016/09/23,66.397
2016/09/24,32.288
2016/09/25,23.763
2016/09/26,55.772
2016/09/27,42.729
2016/09/28,61.618
2016/09/29,66.684
2016/09/30,68.004
2016/10/01,37.526
2016/10/02,63.724
2016/10/03,45.234
2016/10/04,35.565
2016/10/05,25.908
2016/10/06,41.497
2016/10/07,72.218
2016/10/08,34.655
2016/10/09,47.361
2016/10/10,79.676
2016/10/11,55.267
2016/10/12,48.827
2016/10/13,68.164
2016/10/14,52.431
2016/10/15,42.486
2016/10/16,63.947
2016/10/17,71.499
2016/10/18,27.702
2016/10/19,62.322
2016/10/20,49.887
2016/10/21,28.339
2016/10/22,44.507
2016/10/23,50.824
2016/10/24,52.514
2016/10/25,60.872
2016/10/26,63.377
2016/10/27,21.286
2016/10/28,42.831
2016/10/29,49.582
2016/10/30,24.606
2016/10/31,59.169
2016/11/01,63.368
2016/11/02,77.458
2016/11/03,37.383
2016/11/04,75.705
2016/11/05,42.785
2016/11/06,39.048
2016/11/07,47.178
2016/11/08,29.576
2016/11/09,54.022
2016/11/10,36.015
2016/11/11,42.218
2016/11/12,36.858
2016/11/13,70.45
2016/11/14,37.091
2016/11/15,53.221
2016/11/16,39.056
2016/11/17,53.597
2016/11/18,66.351
2016/11/19,73.12
2016/11/20,85.182
2016/11/21,55.303
2016/11/22,63.615
2016/11/23,37.736
2016/11/24,23.847
2016/11/25,43.838
2016/11/26,42.083
2016/11/27,63.118
2016/11/28,29.641
2016/11/29,55.375
2016/11/30,65.559
2016/12/01,54.649
2016/12/02,61.758
2016/12/03,21.082
2016/12/04,55.912
2016/12/05,49.706
2016/12/06,53.523
2016/12/07,24.401
2016/12/08,51.3
2016/12/09,74.236
2016/12/10,76.884
2016/12/11,25.284
2016/12/12,49.52
2016/12/13,36.338
2016/12/14,64.522
2016/12/15,72.421
2016/12/16,61.661
2016/12/17,45.327
2016/12/18,50.397
2016/12/19,34.945
2016/12/20,59.615
2016/12/21,31.835
2016/12/22,31.835
2016/12/23,48.254
2016/12/24,72.745
2016/12/25,32.756
2016/12/26,59.332
2016/12/27,42.942
2016/12/28,35.636
2016/12/29,56.05
2016/12/30,44.895
2016/12/31,60.328
2017/01/01,43.849
2017/01/02,38.362
2017/01/03,29.565
2017/01/04,60.572
2017/01/05,79.402
2017/01/06,37.816
2017/01/07,66.798
2017/01/08,36.111
2017/01/09,63.439
2017/01/10,41.778
2017/01/11,48.603
2017/01/12,33.66
2017/01/13,57.052
2017/01/14,37.315
2017/01/15,43.32
2017/01/16,40.926
2017/01/17,60.135
2017/01/18,71.518
2017/01/19,33.007
2017/01/20,23.565
2017/01/21,37.348
2017/01/22,50.16
2017/01/23,83.761
2017/01/24,61.551
2017/01/25,61.551
2017/01/26,47.724
2017/01/27,27.453
2017/01/28,59.235
2017/01/29,38.033
2017/01/30,66.844
2017/01/31,64.589
2017/02/01,23.198
2017/02/02,53.765
2017/02/03,60.679
2017/02/04,65.892
2017/02/05,42.263
2017/02/06,75.989
2017/02/07,44.554
2017/02/08,49.694
2017/02/09,31.623
2017/02/10,54.962
2017/02/11,63.275
2017/02/12,61.056
2017/02/13,30.053
2017/02/14,25.805
2017/02/15,66.923
2017/02/16,48.772
2017/02/17,48.772
2017/02/18,48.772
2017/02/19,78.156
2017/02/20,45.363
2017/02/21,61.966
2017/02/22,61.966
2017/02/23,34.244
2017/02/24,21.198
2017/02/25,18.306
2017/02/26,12.082
2017/02/27,68.915
2017/02/28,53.068
2017/03/01,65.104
2017/03/02,42.234
2017/03/03,53.109
2017/03/04,77.277
2017/03/05,47.498
2017/03/06,55.473
2017/03/07,37.441
2017/03/08,57.946
2017/03/09,45.368
2017/03/10,32.518
2017/03/11,50.716
2017/03/12,37.597
2017/03/13,62.511
2017/03/14,37.782
2017/03/15,64.872
2017/03/16,42.589
2017/03/17,40.825
2017/03/18,34.552
2017/03/19,21.956
2017/03/20,76.266
2017/03/21,60.967
2017/03/22,35.256
2017/03/23,53.513
2017/03/24,27.127
2017/03/25,67.811
2017/03/26,40.734
2017/03/27,63.469
2017/03/28,44.48
2017/03/29,57.853
2017/03/30,38.005
2017/03/31,60.929
2017/04/01,63.529
2017/04/02,36.529
2017/04/03,27.444
2017/04/04,68.94
2017/04/05,41.13
2017/04/06,51.29
2017/04/07,40.742
2017/04/08,61.81
2017/04/09,41.816
2017/04/10,53.328
2017/04/11,36.254
2017/04/12,60.686
2017/04/13,72.954
2017/04/14,52.768
2017/04/15,39.912
2017/04/16,46.66
2017/04/17,60.959
2017/04/18,43.477
2017/04/19,51.091
2017/04/20,63.939
2017/04/21,21.623
2017/04/22,54.346
2017/04/23,43.526
2017/04/24,75.076
2017/04/25,43.727
2017/04/26,39.545
2017/04/27,48.475
2017/04/28,64.637
2017/04/29,27.567
2017/04/30,50.412
2017/05/01,51.612
2017/05/02,40.399
2017/05/03,72.952
2017/05/04,35.296
2017/05/05,65.181
2017/05/06,38.505
2017/05/07,39.243
2017/05/08,32.203
2017/05/09,56.473
2017/05/10,63.202
2017/05/11,75.377
2017/05/12,44.416
2017/05/13,39.984
2017/05/14,33.023
2017/05/15,26.573
2017/05/16,77.785
2017/05/17,45.905
2017/05/18,59.112
2017/05/19,37.277
2017/05/20,36.486
2017/05/21,61.249
2017/05/22,62.622
2017/05/23,30.959
2017/05/24,52.633
2017/05/25,40.117
2017/05/26,57.193
2017/05/27,35.249
2017/05/28,41.494
2017/05/29,66.589
2017/05/30,30.46
2017/05/31,50.379
2017/06/01,42.659
2017/06/02,71.792
2017/06/03,31.305
2017/06/04,54.715
2017/06/05,51.72
2017/06/06,64.999
2017/06/07,45.088
2017/06/08,45.088
2017/06/09,67.493
2017/06/10,78.495
2017/06/11,62.173
2017/06/12,58.663
2017/06/13,72.914
2017/06/14,75.162
2017/06/15,31.506
2017/06/16,46.267
2017/06/17,57.156
2017/06/18,57.156
2017/06/19,30.18
2017/06/20,74.596
2017/06/21,61.117
2017/06/22,64.296
2017/06/23,19.761
2017/06/24,51.647
2017/06/25,79.338
2017/06/26,45.701
2017/06/27,59.043
