Date,sentbyaddress7trx
2010/11/05,-3.871
2010/11/06,-3.527
2010/11/07,-3.011
2010/11/08,-2.276
2010/11/09,-1.828
2010/11/10,-1.491
2010/11/11,-1.343
2010/11/12,-1.668
2010/11/13,-1.909
2010/11/14,-1.812
2010/11/15,12.514
2010/11/16,23.304
2010/11/17,19.786
2010/11/18,13.624
2010/11/19,8.194
2010/11/20,4.476
2010/11/21,1.737
2010/11/22,-0.535
2010/11/23,-2.321
2010/11/24,-3.363
2010/11/25,-3.797
2010/11/26,-3.355
2010/11/27,-3.288
2010/11/28,-3.362
2010/11/29,-3.48
2010/11/30,-3.505
2010/12/01,-3.234
2010/12/02,-3.079
2010/12/03,-3.128
2010/12/04,-3.108
2010/12/05,-3.035
2010/12/06,-2.805
2010/12/07,-2.079
2010/12/08,-1.384
2010/12/09,-0.933
2010/12/10,-0.915
2010/12/11,-0.269
2010/12/12,0.669
2010/12/13,1.614
2010/12/14,2.439
2010/12/15,2.948
2010/12/16,2.727
2010/12/17,1.976
2010/12/18,1.314
2010/12/19,0.853
2010/12/20,1.564
2010/12/21,1.932
2010/12/22,2.152
2010/12/23,2.014
2010/12/24,1.532
2010/12/25,1.446
2010/12/26,1.374
2010/12/27,0.969
2010/12/28,0.841
2010/12/29,0.465
2010/12/30,0.249
2010/12/31,0.02
2011/01/01,0.16
2011/01/02,0.128
2011/01/03,0.619
2011/01/04,0.996
2011/01/05,1.651
2011/01/06,1.722
2011/01/07,1.849
2011/01/08,2.479
2011/01/09,2.88
2011/01/10,3.166
2011/01/11,3.379
2011/01/12,3.088
2011/01/13,2.797
2011/01/14,2.434
2011/01/15,2.174
2011/01/16,1.997
2011/01/17,1.679
2011/01/18,1.377
2011/01/19,1.27
2011/01/20,1.205
2011/01/21,1.563
2011/01/22,2.273
2011/01/23,2.541
2011/01/24,2.918
2011/01/25,2.499
2011/01/26,1.938
2011/01/27,1.236
2011/01/28,0.944
2011/01/29,1.205
2011/01/30,3.144
2011/01/31,3.886
2011/02/01,3.448
2011/02/02,2.374
2011/02/03,1.075
2011/02/04,0.069
2011/02/05,-0.797
2011/02/06,-1.419
2011/02/07,-1.847
2011/02/08,-2.118
2011/02/09,-1.603
2011/02/10,0.473
2011/02/11,3.28
2011/02/12,5.121
2011/02/13,5.887
2011/02/14,6.163
2011/02/15,6.216
2011/02/16,5.77
2011/02/17,5.421
2011/02/18,4.957
2011/02/19,3.957
2011/02/20,3.198
2011/02/21,2.666
2011/02/22,2.467
2011/02/23,2.454
2011/02/24,2.36
2011/02/25,2.107
2011/02/26,1.691
2011/02/27,1.466
2011/02/28,0.97
2011/03/01,1.328
2011/03/02,1.295
2011/03/03,1.918
2011/03/04,1.799
2011/03/05,1.444
2011/03/06,0.997
2011/03/07,0.553
2011/03/08,0.585
2011/03/09,0.461
2011/03/10,0.109
2011/03/11,-0.254
2011/03/12,-0.478
2011/03/13,-0.733
2011/03/14,-1.138
2011/03/15,-1.141
2011/03/16,-1.115
2011/03/17,-0.939
2011/03/18,-0.829
2011/03/19,-0.629
2011/03/20,0.367
2011/03/21,1.373
2011/03/22,1.805
2011/03/23,3.139
2011/03/24,3.387
2011/03/25,3.042
2011/03/26,2.886
2011/03/27,2.77
2011/03/28,2.683
2011/03/29,2.468
2011/03/30,1.774
2011/03/31,1.218
2011/04/01,0.395
2011/04/02,-0.311
2011/04/03,-0.819
2011/04/04,-0.842
2011/04/05,-0.746
2011/04/06,-0.75
2011/04/07,-0.949
2011/04/08,-1.121
2011/04/09,-1.229
2011/04/10,-1.316
2011/04/11,-1.214
2011/04/12,-0.938
2011/04/13,-0.464
2011/04/14,0.847
2011/04/15,1.256
2011/04/16,1.253
2011/04/17,1.199
2011/04/18,1.542
2011/04/19,2.297
2011/04/20,2.599
2011/04/21,2.16
2011/04/22,1.529
2011/04/23,1.084
2011/04/24,0.682
2011/04/25,0.581
2011/04/26,1.011
2011/04/27,2.073
2011/04/28,2.586
2011/04/29,2.973
2011/04/30,3.66
2011/05/01,3.99
2011/05/02,3.583
2011/05/03,2.942
2011/05/04,2.295
2011/05/05,1.966
2011/05/06,1.778
2011/05/07,1.762
2011/05/08,1.469
2011/05/09,1.358
2011/05/10,1.185
2011/05/11,0.973
2011/05/12,0.82
2011/05/13,1.076
2011/05/14,1.571
2011/05/15,1.845
2011/05/16,2.359
2011/05/17,2.822
2011/05/18,3.53
2011/05/19,3.839
2011/05/20,3.878
2011/05/21,3.776
2011/05/22,3.637
2011/05/23,3.56
2011/05/24,3.575
2011/05/25,3.702
2011/05/26,3.887
2011/05/27,3.364
2011/05/28,2.703
2011/05/29,1.993
2011/05/30,1.581
2011/05/31,1.465
2011/06/01,1.601
2011/06/02,1.944
2011/06/03,2.601
2011/06/04,3.378
2011/06/05,3.879
2011/06/06,4.396
2011/06/07,4.497
2011/06/08,5.005
2011/06/09,5.582
2011/06/10,5.712
2011/06/11,5.461
2011/06/12,5.3
2011/06/13,4.914
2011/06/14,4.84
2011/06/15,4.584
2011/06/16,4.273
2011/06/17,3.695
2011/06/18,3.048
2011/06/19,2.511
2011/06/20,1.966
2011/06/21,1.357
2011/06/22,0.994
2011/06/23,0.622
2011/06/24,0.342
2011/06/25,0.001
2011/06/26,-0.317
2011/06/27,-0.244
2011/06/28,-0.174
2011/06/29,-0.246
2011/06/30,-0.396
2011/07/01,-0.519
2011/07/02,-0.874
2011/07/03,-1.19
2011/07/04,-1.276
2011/07/05,-1.275
2011/07/06,-1.061
2011/07/07,-1.023
2011/07/08,-1.05
2011/07/09,-1.24
2011/07/10,-1.413
2011/07/11,-1.236
2011/07/12,-1.181
2011/07/13,-1.006
2011/07/14,-0.819
2011/07/15,-0.812
2011/07/16,-0.757
2011/07/17,-0.778
2011/07/18,-0.693
2011/07/19,-0.566
2011/07/20,-0.444
2011/07/21,-0.461
2011/07/22,-0.388
2011/07/23,-0.505
2011/07/24,-0.591
2011/07/25,-0.442
2011/07/26,-0.35
2011/07/27,-0.336
2011/07/28,-0.319
2011/07/29,-0.433
2011/07/30,-0.811
2011/07/31,-0.889
2011/08/01,-0.824
2011/08/02,-0.575
2011/08/03,-0.503
2011/08/04,-0.447
2011/08/05,-0.491
2011/08/06,-0.73
2011/08/07,-0.96
2011/08/08,-1.056
2011/08/09,-0.722
2011/08/10,-0.357
2011/08/11,-0.167
2011/08/12,-0.196
2011/08/13,-0.215
2011/08/14,-0.189
2011/08/15,-0.076
2011/08/16,0.23
2011/08/17,0.264
2011/08/18,0.221
2011/08/19,0.099
2011/08/20,-0.088
2011/08/21,-0.213
2011/08/22,-0.223
2011/08/23,-0.28
2011/08/24,-0.345
2011/08/25,-0.428
2011/08/26,-0.485
2011/08/27,-0.667
2011/08/28,-1.012
2011/08/29,-1.008
2011/08/30,-0.8
2011/08/31,-0.585
2011/09/01,-0.442
2011/09/02,-0.38
2011/09/03,-0.518
2011/09/04,-0.493
2011/09/05,-0.434
2011/09/06,-0.155
2011/09/07,-0.015
2011/09/08,-0.065
2011/09/09,-0.057
2011/09/10,-0.239
2011/09/11,-0.396
2011/09/12,-0.472
2011/09/13,-0.579
2011/09/14,-0.713
2011/09/15,-0.752
2011/09/16,-0.839
2011/09/17,-1.038
2011/09/18,-1.112
2011/09/19,-1.006
2011/09/20,-0.643
2011/09/21,-0.279
2011/09/22,-0.223
2011/09/23,-0.277
2011/09/24,-0.459
2011/09/25,-0.715
2011/09/26,-0.919
2011/09/27,-0.992
2011/09/28,-0.974
2011/09/29,-1.006
2011/09/30,-0.983
2011/10/01,-1.025
2011/10/02,-1.156
2011/10/03,-1.017
2011/10/04,-0.895
2011/10/05,-0.72
2011/10/06,-0.513
2011/10/07,-0.356
2011/10/08,-0.379
2011/10/09,-0.458
2011/10/10,-0.431
2011/10/11,-0.315
2011/10/12,-0.2
2011/10/13,-0.324
2011/10/14,-0.273
2011/10/15,-0.233
2011/10/16,-0.387
2011/10/17,-0.371
2011/10/18,-0.504
2011/10/19,-0.629
2011/10/20,-0.846
2011/10/21,-0.932
2011/10/22,-0.944
2011/10/23,-0.79
2011/10/24,-0.484
2011/10/25,-0.261
2011/10/26,-0.18
2011/10/27,-0.306
2011/10/28,-0.403
2011/10/29,-0.338
2011/10/30,-0.404
2011/10/31,-0.405
2011/11/01,-0.292
2011/11/02,-0.103
2011/11/03,0.091
2011/11/04,0.511
2011/11/05,0.73
2011/11/06,0.605
2011/11/07,0.427
2011/11/08,0.418
2011/11/09,0.576
2011/11/10,0.772
2011/11/11,0.608
2011/11/12,0.343
2011/11/13,0.078
2011/11/14,0.005
2011/11/15,0.09
2011/11/16,0.141
2011/11/17,-0.02
2011/11/18,-0.17
2011/11/19,-0.599
2011/11/20,-1.017
2011/11/21,-1.43
2011/11/22,-1.627
2011/11/23,-1.686
2011/11/24,-1.745
2011/11/25,-1.646
2011/11/26,-1.642
2011/11/27,-1.58
2011/11/28,-1.219
2011/11/29,-0.543
2011/11/30,0.159
2011/12/01,0.667
2011/12/02,0.974
2011/12/03,0.957
2011/12/04,0.741
2011/12/05,0.628
2011/12/06,0.943
2011/12/07,0.956
2011/12/08,0.761
2011/12/09,0.476
2011/12/10,0.207
2011/12/11,-0.121
2011/12/12,-0.469
2011/12/13,-0.733
2011/12/14,-0.801
2011/12/15,-1.017
2011/12/16,-1.178
2011/12/17,-1.304
2011/12/18,-1.396
2011/12/19,-1.105
2011/12/20,-0.594
2011/12/21,-0.277
2011/12/22,-0.01
2011/12/23,0.185
2011/12/24,0.029
2011/12/25,-0.048
2011/12/26,-0.014
2011/12/27,-0.03
2011/12/28,-0.158
2011/12/29,-0.213
2011/12/30,-0.331
2011/12/31,-0.469
2012/01/01,-0.54
2012/01/02,-0.484
2012/01/03,-0.265
2012/01/04,-0.017
2012/01/05,0.588
2012/01/06,1.126
2012/01/07,1.322
2012/01/08,1.444
2012/01/09,1.429
2012/01/10,1.483
2012/01/11,1.631
2012/01/12,1.581
2012/01/13,1.517
2012/01/14,1.459
2012/01/15,1.219
2012/01/16,1.114
2012/01/17,1.009
2012/01/18,0.909
2012/01/19,0.828
2012/01/20,0.718
2012/01/21,0.505
2012/01/22,0.041
2012/01/23,-0.22
2012/01/24,-0.183
2012/01/25,0.18
2012/01/26,0.328
2012/01/27,0.313
2012/01/28,0.154
2012/01/29,0.03
2012/01/30,-0.069
2012/01/31,0.048
2012/02/01,0.165
2012/02/02,0.408
2012/02/03,0.648
2012/02/04,0.803
2012/02/05,0.793
2012/02/06,0.582
2012/02/07,0.435
2012/02/08,0.36
2012/02/09,0.391
2012/02/10,0.547
2012/02/11,0.574
2012/02/12,0.464
2012/02/13,0.523
2012/02/14,0.87
2012/02/15,1.207
2012/02/16,1.492
2012/02/17,1.218
2012/02/18,0.79
2012/02/19,0.207
2012/02/20,-0.24
2012/02/21,-0.556
2012/02/22,-0.592
2012/02/23,-0.352
2012/02/24,-0.19
2012/02/25,-0.228
2012/02/26,-0.437
2012/02/27,-0.506
2012/02/28,-0.417
2012/02/29,-0.303
2012/03/01,-0.178
2012/03/02,0.079
2012/03/03,-0.134
2012/03/04,-0.174
2012/03/05,-0.063
2012/03/06,-0.03
2012/03/07,0.011
2012/03/08,0.094
2012/03/09,0.137
2012/03/10,-0.107
2012/03/11,-0.448
2012/03/12,-0.583
2012/03/13,-0.376
2012/03/14,-0.158
2012/03/15,-0.104
2012/03/16,-0.026
2012/03/17,0.09
2012/03/18,-0.036
2012/03/19,-0.089
2012/03/20,-0.028
2012/03/21,0.116
2012/03/22,0.218
2012/03/23,0.093
2012/03/24,-0.067
2012/03/25,-0.273
2012/03/26,-0.315
2012/03/27,-0.26
2012/03/28,-0.064
2012/03/29,0.219
2012/03/30,0.322
2012/03/31,0.223
2012/04/01,-0.112
2012/04/02,-0.292
2012/04/03,-0.082
2012/04/04,0.133
2012/04/05,0.238
2012/04/06,0.253
2012/04/07,0.083
2012/04/08,-0.146
2012/04/09,-0.25
2012/04/10,-0.001
2012/04/11,0.432
2012/04/12,0.879
2012/04/13,0.956
2012/04/14,1.044
2012/04/15,0.944
2012/04/16,1.079
2012/04/17,1.14
2012/04/18,1.277
2012/04/19,1.24
2012/04/20,1.27
2012/04/21,1.03
2012/04/22,0.572
2012/04/23,0.25
2012/04/24,0.106
2012/04/25,0.078
2012/04/26,0.293
2012/04/27,0.298
2012/04/28,0.153
2012/04/29,-0.02
2012/04/30,0.178
2012/05/01,0.53
2012/05/02,0.881
2012/05/03,1.407
2012/05/04,1.899
2012/05/05,2.075
2012/05/06,1.925
2012/05/07,2.231
2012/05/08,2.54
2012/05/09,2.82
2012/05/10,2.541
2012/05/11,2.565
2012/05/12,2.437
2012/05/13,2.02
2012/05/14,2.597
2012/05/15,2.893
2012/05/16,2.756
2012/05/17,2.253
2012/05/18,1.973
2012/05/19,2.225
2012/05/20,2.414
2012/05/21,2.536
2012/05/22,2.324
2012/05/23,2.11
2012/05/24,1.832
2012/05/25,1.642
2012/05/26,1.222
2012/05/27,0.825
2012/05/28,0.668
2012/05/29,0.776
2012/05/30,0.725
2012/05/31,0.581
2012/06/01,0.473
2012/06/02,-0.134
2012/06/03,-0.142
2012/06/04,0.632
2012/06/05,1.656
2012/06/06,1.494
2012/06/07,1.403
2012/06/08,0.998
2012/06/09,0.725
2012/06/10,0.747
2012/06/11,0.72
2012/06/12,0.132
2012/06/13,0.746
2012/06/14,1.835
2012/06/15,2.766
2012/06/16,3.051
2012/06/17,2.976
2012/06/18,2.663
2012/06/19,2.067
2012/06/20,1.284
2012/06/21,0.425
2012/06/22,-0.352
2012/06/23,-0.987
2012/06/24,-1.484
2012/06/25,-1.595
2012/06/26,-1.368
2012/06/27,-0.902
2012/06/28,-0.651
2012/06/29,-0.512
2012/06/30,-0.488
2012/07/01,-0.631
2012/07/02,-0.479
2012/07/03,-0.36
2012/07/04,-0.409
2012/07/05,-0.655
2012/07/06,-0.89
2012/07/07,-0.882
2012/07/08,-1.019
2012/07/09,-0.946
2012/07/10,-0.459
2012/07/11,-0.026
2012/07/12,0.253
2012/07/13,0.243
2012/07/14,0.098
2012/07/15,-0.057
2012/07/16,0.179
2012/07/17,0.691
2012/07/18,0.892
2012/07/19,0.913
2012/07/20,1.009
2012/07/21,1.059
2012/07/22,1.238
2012/07/23,1.48
2012/07/24,1.385
2012/07/25,0.968
2012/07/26,0.458
2012/07/27,0.054
2012/07/28,0.04
2012/07/29,-0.011
2012/07/30,0.014
2012/07/31,0.986
2012/08/01,1.411
2012/08/02,1.565
2012/08/03,1.348
2012/08/04,0.934
2012/08/05,0.604
2012/08/06,0.59
2012/08/07,0.582
2012/08/08,0.931
2012/08/09,0.888
2012/08/10,0.683
2012/08/11,0.426
2012/08/12,0.246
2012/08/13,0.516
2012/08/14,0.596
2012/08/15,0.794
2012/08/16,1.499
2012/08/17,2.078
2012/08/18,2.269
2012/08/19,1.983
2012/08/20,1.487
2012/08/21,1.309
2012/08/22,1.126
2012/08/23,0.801
2012/08/24,0.464
2012/08/25,-0.081
2012/08/26,-0.705
2012/08/27,-1.119
2012/08/28,-1.369
2012/08/29,-1.429
2012/08/30,-1.544
2012/08/31,-1.158
2012/09/01,-0.707
2012/09/02,-0.656
2012/09/03,-0.83
2012/09/04,-0.8
2012/09/05,-0.597
2012/09/06,-0.196
2012/09/07,0.009
2012/09/08,-0.174
2012/09/09,-0.287
2012/09/10,-0.419
2012/09/11,-0.249
2012/09/12,-0.361
2012/09/13,-0.61
2012/09/14,-0.71
2012/09/15,-1.016
2012/09/16,-1.339
2012/09/17,-1.569
2012/09/18,-1.389
2012/09/19,-0.993
2012/09/20,-0.403
2012/09/21,-0.219
2012/09/22,-0.574
2012/09/23,-1.021
2012/09/24,-1.239
2012/09/25,-0.921
2012/09/26,-0.264
2012/09/27,0.185
2012/09/28,0.702
2012/09/29,0.682
2012/09/30,0.236
2012/10/01,-0.144
2012/10/02,0.146
2012/10/03,0.356
2012/10/04,0.691
2012/10/05,0.964
2012/10/06,0.924
2012/10/07,0.821
2012/10/08,0.942
2012/10/09,1.108
2012/10/10,1.129
2012/10/11,0.905
2012/10/12,0.639
2012/10/13,0.283
2012/10/14,-0.122
2012/10/15,-0.21
2012/10/16,-0.285
2012/10/17,-0.263
2012/10/18,-0.138
2012/10/19,-0.234
2012/10/20,-0.279
2012/10/21,-0.353
2012/10/22,-0.315
2012/10/23,-0.361
2012/10/24,-0.365
2012/10/25,-0.443
2012/10/26,-0.576
2012/10/27,-1.002
2012/10/28,-1.521
2012/10/29,-1.93
2012/10/30,-1.938
2012/10/31,-1.817
2012/11/01,-1.763
2012/11/02,-1.633
2012/11/03,-1.541
2012/11/04,-1.529
2012/11/05,-1.3
2012/11/06,-0.837
2012/11/07,-0.154
2012/11/08,0.24
2012/11/09,0.415
2012/11/10,0.254
2012/11/11,-0.089
2012/11/12,-0.392
2012/11/13,-0.518
2012/11/14,-0.35
2012/11/15,0.333
2012/11/16,1.184
2012/11/17,1.748
2012/11/18,2.05
2012/11/19,2.134
2012/11/20,2.134
2012/11/21,2.005
2012/11/22,1.734
2012/11/23,1.084
2012/11/24,0.471
2012/11/25,-0.05
2012/11/26,-0.25
2012/11/27,-0.375
2012/11/28,-0.264
2012/11/29,-0.172
2012/11/30,-0.268
2012/12/01,-0.5
2012/12/02,-1.029
2012/12/03,-1.477
2012/12/04,-1.457
2012/12/05,-1.068
2012/12/06,-0.589
2012/12/07,-0.173
2012/12/08,0.131
2012/12/09,0.263
2012/12/10,0.146
2012/12/11,0.119
2012/12/12,0.268
2012/12/13,0.655
2012/12/14,0.921
2012/12/15,0.818
2012/12/16,0.611
2012/12/17,0.661
2012/12/18,1.107
2012/12/19,1.338
2012/12/20,1.183
2012/12/21,1.176
2012/12/22,1.66
2012/12/23,1.473
2012/12/24,0.989
2012/12/25,0.235
2012/12/26,-0.5
2012/12/27,-0.957
2012/12/28,-0.932
2012/12/29,-0.916
2012/12/30,-0.472
2012/12/31,-0.406
2013/01/01,-0.463
2013/01/02,-0.25
2013/01/03,0.398
2013/01/04,0.942
2013/01/05,1.496
2013/01/06,1.504
2013/01/07,1.616
2013/01/08,1.693
2013/01/09,1.825
2013/01/10,2.116
2013/01/11,2.523
2013/01/12,2.355
2013/01/13,2.129
2013/01/14,1.564
2013/01/15,1.41
2013/01/16,1.475
2013/01/17,1.461
2013/01/18,1.399
2013/01/19,1.071
2013/01/20,0.575
2013/01/21,0.014
2013/01/22,-0.289
2013/01/23,-0.496
2013/01/24,-0.489
2013/01/25,-0.419
2013/01/26,-0.247
2013/01/27,-0.055
2013/01/28,0.061
2013/01/29,0.161
2013/01/30,-0.032
2013/01/31,-0.198
2013/02/01,0.174
2013/02/02,0.438
2013/02/03,0.619
2013/02/04,0.676
2013/02/05,0.9
2013/02/06,0.88
2013/02/07,0.891
2013/02/08,0.907
2013/02/09,0.761
2013/02/10,0.679
2013/02/11,0.444
2013/02/12,0.22
2013/02/13,0.018
2013/02/14,-0.227
2013/02/15,-0.437
2013/02/16,-0.734
2013/02/17,-0.978
2013/02/18,-1.067
2013/02/19,-1.022
2013/02/20,-0.907
2013/02/21,-0.698
2013/02/22,-0.37
2013/02/23,-0.11
2013/02/24,0.1
2013/02/25,0.313
2013/02/26,0.554
2013/02/27,0.607
2013/02/28,0.648
2013/03/01,0.83
2013/03/02,0.558
2013/03/03,0.054
2013/03/04,-0.241
2013/03/05,-0.262
2013/03/06,0.098
2013/03/07,0.481
2013/03/08,0.603
2013/03/09,0.396
2013/03/10,0.264
2013/03/11,0.024
2013/03/12,-0.082
2013/03/13,0.092
2013/03/14,0.243
2013/03/15,0.515
2013/03/16,0.305
2013/03/17,-0.045
2013/03/18,-0.142
2013/03/19,0.108
2013/03/20,0.315
2013/03/21,0.559
2013/03/22,0.991
2013/03/23,1.109
2013/03/24,1.306
2013/03/25,1.322
2013/03/26,1.366
2013/03/27,1.464
2013/03/28,1.744
2013/03/29,2.055
2013/03/30,2.084
2013/03/31,1.539
2013/04/01,1.151
2013/04/02,1.319
2013/04/03,1.885
2013/04/04,2.554
2013/04/05,3.009
2013/04/06,2.704
2013/04/07,2.1
2013/04/08,1.898
2013/04/09,2.076
2013/04/10,2.587
2013/04/11,2.875
2013/04/12,2.677
2013/04/13,2.006
2013/04/14,0.985
2013/04/15,0.331
2013/04/16,0.122
2013/04/17,-0.015
2013/04/18,-0.272
2013/04/19,-0.215
2013/04/20,-0.483
2013/04/21,-0.926
2013/04/22,-1.164
2013/04/23,-1.022
2013/04/24,-0.718
2013/04/25,-0.398
2013/04/26,-0.225
2013/04/27,-0.461
2013/04/28,-0.853
2013/04/29,-1
2013/04/30,-1.279
2013/05/01,-1.291
2013/05/02,-1.215
2013/05/03,-1.182
2013/05/04,-1.373
2013/05/05,-1.548
2013/05/06,-1.495
2013/05/07,-1.091
2013/05/08,-0.641
2013/05/09,-0.194
2013/05/10,0.162
2013/05/11,0.356
2013/05/12,0.212
2013/05/13,0.123
2013/05/14,0.18
2013/05/15,0.293
2013/05/16,0.377
2013/05/17,0.297
2013/05/18,-0.024
2013/05/19,-0.48
2013/05/20,-0.773
2013/05/21,-0.698
2013/05/22,-0.617
2013/05/23,-0.305
2013/05/24,-0.006
2013/05/25,-0.121
2013/05/26,-0.475
2013/05/27,-0.706
2013/05/28,-0.694
2013/05/29,-0.464
2013/05/30,-0.234
2013/05/31,-0.055
2013/06/01,-0.121
2013/06/02,-0.395
2013/06/03,-0.434
2013/06/04,-0.293
2013/06/05,-0.197
2013/06/06,-0.077
2013/06/07,0.059
2013/06/08,-0.217
2013/06/09,-0.679
2013/06/10,-0.981
2013/06/11,-1.051
2013/06/12,-1.064
2013/06/13,-0.938
2013/06/14,-0.436
2013/06/15,-0.46
2013/06/16,-0.813
2013/06/17,-1.005
2013/06/18,-0.955
2013/06/19,-0.661
2013/06/20,-0.353
2013/06/21,-0.006
2013/06/22,-0.018
2013/06/23,-0.378
2013/06/24,-0.461
2013/06/25,-0.444
2013/06/26,-0.325
2013/06/27,-0.238
2013/06/28,0.052
2013/06/29,-0.005
2013/06/30,-0.366
2013/07/01,-0.298
2013/07/02,-0.168
2013/07/03,0.031
2013/07/04,0.062
2013/07/05,0.037
2013/07/06,-0.284
2013/07/07,-0.827
2013/07/08,-0.853
2013/07/09,-0.548
2013/07/10,-0.182
2013/07/11,0.47
2013/07/12,1.321
2013/07/13,1.45
2013/07/14,0.847
2013/07/15,0.377
2013/07/16,0.268
2013/07/17,0.228
2013/07/18,0.199
2013/07/19,0.121
2013/07/20,-0.338
2013/07/21,-0.783
2013/07/22,-0.884
2013/07/23,-0.709
2013/07/24,-0.417
2013/07/25,-0.083
2013/07/26,0.128
2013/07/27,-0.069
2013/07/28,-0.447
2013/07/29,-0.351
2013/07/30,0.07
2013/07/31,0.838
2013/08/01,1.729
2013/08/02,2.323
2013/08/03,2.139
2013/08/04,1.537
2013/08/05,1.329
2013/08/06,1.267
2013/08/07,1.295
2013/08/08,1.264
2013/08/09,1.005
2013/08/10,0.609
2013/08/11,-0.039
2013/08/12,0.648
2013/08/13,0.876
2013/08/14,0.976
2013/08/15,0.959
2013/08/16,1.1
2013/08/17,0.756
2013/08/18,0.136
2013/08/19,0.107
2013/08/20,0.231
2013/08/21,0.412
2013/08/22,0.688
2013/08/23,0.689
2013/08/24,0.292
2013/08/25,-0.329
2013/08/26,-0.579
2013/08/27,-0.411
2013/08/28,-0.065
2013/08/29,0.103
2013/08/30,0.455
2013/08/31,0.671
2013/09/01,0.108
2013/09/02,-0.562
2013/09/03,-1.023
2013/09/04,-1.187
2013/09/05,-1.225
2013/09/06,-1.218
2013/09/07,-1.369
2013/09/08,-1.732
2013/09/09,-1.797
2013/09/10,-1.736
2013/09/11,-1.42
2013/09/12,-0.98
2013/09/13,-0.691
2013/09/14,-0.864
2013/09/15,-1.239
2013/09/16,-1.218
2013/09/17,-0.904
2013/09/18,-0.407
2013/09/19,0.148
2013/09/20,0.525
2013/09/21,0.47
2013/09/22,0.089
2013/09/23,0.118
2013/09/24,0.33
2013/09/25,0.453
2013/09/26,0.628
2013/09/27,0.731
2013/09/28,0.513
2013/09/29,0.16
2013/09/30,0.149
2013/10/01,0.485
2013/10/02,0.995
2013/10/03,1.121
2013/10/04,0.939
2013/10/05,0.35
2013/10/06,-0.353
2013/10/07,-0.671
2013/10/08,-0.689
2013/10/09,-0.475
2013/10/10,-0.165
2013/10/11,0.064
2013/10/12,-0.032
2013/10/13,-0.244
2013/10/14,-0.176
2013/10/15,0.099
2013/10/16,0.518
2013/10/17,0.653
2013/10/18,0.771
2013/10/19,0.871
2013/10/20,0.539
2013/10/21,0.483
2013/10/22,0.672
2013/10/23,0.988
2013/10/24,1.583
2013/10/25,1.924
2013/10/26,1.524
2013/10/27,0.763
2013/10/28,0.324
2013/10/29,0.114
2013/10/30,0.191
2013/10/31,0.382
2013/11/01,0.456
2013/11/02,0.278
2013/11/03,0.043
2013/11/04,0.264
2013/11/05,0.983
2013/11/06,1.751
2013/11/07,2.687
2013/11/08,3.333
2013/11/09,3.557
2013/11/10,3.269
2013/11/11,2.64
2013/11/12,2.162
2013/11/13,1.905
2013/11/14,1.949
2013/11/15,1.881
