Date,size30wma
2010/10/17,744.599
2010/10/18,735.37
2010/10/19,753.268
2010/10/20,750.668
2010/10/21,754.35
2010/10/22,778.036
2010/10/23,778.457
2010/10/24,771.352
2010/10/25,755.408
2010/10/26,738.357
2010/10/27,738.843
2010/10/28,727.746
2010/10/29,717.817
2010/10/30,694.66
2010/10/31,676.315
2010/11/01,661.773
2010/11/02,641.377
2010/11/03,626.684
2010/11/04,612.334
2010/11/05,611.414
2010/11/06,599.085
2010/11/07,587.029
2010/11/08,596.106
2010/11/09,586.085
2010/11/10,576.406
2010/11/11,564.463
2010/11/12,550.183
2010/11/13,535.339
2010/11/14,528.196
2010/11/15,1052
2010/11/16,1697
2010/11/17,1646
2010/11/18,1652
2010/11/19,2509
2010/11/20,3625
2010/11/21,4534
2010/11/22,4390
2010/11/23,4254
2010/11/24,4425
2010/11/25,4845
2010/11/26,4755
2010/11/27,4588
2010/11/28,4418
2010/11/29,4247
2010/11/30,4073
2010/12/01,3913
2010/12/02,3741
2010/12/03,3568
2010/12/04,3387
2010/12/05,3201
2010/12/06,3016
2010/12/07,2847
2010/12/08,2670
2010/12/09,2494
2010/12/10,2322
2010/12/11,2166
2010/12/12,2015
2010/12/13,1908
2010/12/14,1752
2010/12/15,1587
2010/12/16,1437
2010/12/17,1316
2010/12/18,1185
2010/12/19,1067
2010/12/20,1019
2010/12/21,960.714
2010/12/22,954.371
2010/12/23,939.68
2010/12/24,916.609
2010/12/25,902.917
2010/12/26,917.215
2010/12/27,930.558
2010/12/28,943.669
2010/12/29,947.307
2010/12/30,954.987
2010/12/31,955.24
2011/01/01,965.552
2011/01/02,969.412
2011/01/03,1067
2011/01/04,1114
2011/01/05,1203
2011/01/06,1229
2011/01/07,1261
2011/01/08,1330
2011/01/09,1387
2011/01/10,1450
2011/01/11,1512
2011/01/12,1545
2011/01/13,1585
2011/01/14,1625
2011/01/15,1653
2011/01/16,1665
2011/01/17,1653
2011/01/18,1672
2011/01/19,1680
2011/01/20,1670
2011/01/21,1709
2011/01/22,1807
2011/01/23,1841
2011/01/24,1879
2011/01/25,1871
2011/01/26,1865
2011/01/27,1869
2011/01/28,1885
2011/01/29,1959
2011/01/30,2249
2011/01/31,2308
2011/02/01,2333
2011/02/02,2311
2011/02/03,2267
2011/02/04,2223
2011/02/05,2183
2011/02/06,2156
2011/02/07,2101
2011/02/08,2063
2011/02/09,2051
2011/02/10,2152
2011/02/11,2260
2011/02/12,2314
2011/02/13,2345
2011/02/14,2441
2011/02/15,2480
2011/02/16,2493
2011/02/17,2525
2011/02/18,2579
2011/02/19,2616
2011/02/20,2635
2011/02/21,2654
2011/02/22,2694
2011/02/23,2709
2011/02/24,2745
2011/02/25,2752
2011/02/26,2720
2011/02/27,2733
2011/02/28,2796
2011/03/01,3053
2011/03/02,3119
2011/03/03,3262
2011/03/04,3276
2011/03/05,3281
2011/03/06,3239
2011/03/07,3238
2011/03/08,3327
2011/03/09,3378
2011/03/10,3485
2011/03/11,3579
2011/03/12,3750
2011/03/13,3959
2011/03/14,4214
2011/03/15,4501
2011/03/16,4693
2011/03/17,4861
2011/03/18,4990
2011/03/19,5232
2011/03/20,5600
2011/03/21,5988
2011/03/22,6055
2011/03/23,6320
2011/03/24,6311
2011/03/25,6243
2011/03/26,6419
2011/03/27,6488
2011/03/28,6531
2011/03/29,6518
2011/03/30,6400
2011/03/31,6270
2011/04/01,6118
2011/04/02,5969
2011/04/03,5823
2011/04/04,5747
2011/04/05,5621
2011/04/06,5530
2011/04/07,5409
2011/04/08,5292
2011/04/09,5166
2011/04/10,5033
2011/04/11,4959
2011/04/12,4943
2011/04/13,4880
2011/04/14,4918
2011/04/15,5010
2011/04/16,5042
2011/04/17,4975
2011/04/18,5093
2011/04/19,5265
2011/04/20,5497
2011/04/21,5446
2011/04/22,5382
2011/04/23,5398
2011/04/24,5433
2011/04/25,5478
2011/04/26,5561
2011/04/27,5910
2011/04/28,6050
2011/04/29,6135
2011/04/30,6398
2011/05/01,6635
2011/05/02,6628
2011/05/03,6636
2011/05/04,6630
2011/05/05,6665
2011/05/06,6661
2011/05/07,6670
2011/05/08,6608
2011/05/09,6594
2011/05/10,6693
2011/05/11,6728
2011/05/12,6842
2011/05/13,7013
2011/05/14,7063
2011/05/15,7114
2011/05/16,7182
2011/05/17,7206
2011/05/18,7274
2011/05/19,7558
2011/05/20,7699
2011/05/21,7811
2011/05/22,7858
2011/05/23,7898
2011/05/24,7900
2011/05/25,7955
2011/05/26,8074
2011/05/27,8294
2011/05/28,8607
2011/05/29,8776
2011/05/30,9171
2011/05/31,9737
2011/06/01,10120
2011/06/02,10584
2011/06/03,11280
2011/06/04,11733
2011/06/05,12101
2011/06/06,12612
2011/06/07,13277
2011/06/08,14526
2011/06/09,15263
2011/06/10,15811
2011/06/11,16094
2011/06/12,16694
2011/06/13,17201
2011/06/14,17735
2011/06/15,18032
2011/06/16,18998
2011/06/17,19674
2011/06/18,20172
2011/06/19,20503
2011/06/20,20573
2011/06/21,20451
2011/06/22,20372
2011/06/23,20281
2011/06/24,20367
2011/06/25,20952
2011/06/26,21550
2011/06/27,22341
2011/06/28,22806
2011/06/29,22981
2011/06/30,22945
2011/07/01,23244
2011/07/02,23222
2011/07/03,23111
2011/07/04,23200
2011/07/05,23600
2011/07/06,24053
2011/07/07,24416
2011/07/08,24297
2011/07/09,24253
2011/07/10,24587
2011/07/11,24812
2011/07/12,24855
2011/07/13,24577
2011/07/14,24724
2011/07/15,24478
2011/07/16,24438
2011/07/17,24280
2011/07/18,24484
2011/07/19,24830
2011/07/20,24943
2011/07/21,24935
2011/07/22,24976
2011/07/23,24813
2011/07/24,24587
2011/07/25,24655
2011/07/26,24420
2011/07/27,24161
2011/07/28,24128
2011/07/29,23762
2011/07/30,23304
2011/07/31,23022
2011/08/01,22938
2011/08/02,23017
2011/08/03,22896
2011/08/04,23097
2011/08/05,22992
2011/08/06,23147
2011/08/07,23074
2011/08/08,23308
2011/08/09,23596
2011/08/10,23554
2011/08/11,23494
2011/08/12,23418
2011/08/13,23453
2011/08/14,23615
2011/08/15,24006
2011/08/16,24247
2011/08/17,24344
2011/08/18,24210
2011/08/19,24419
2011/08/20,24204
2011/08/21,23984
2011/08/22,23810
2011/08/23,23626
2011/08/24,23636
2011/08/25,23644
2011/08/26,23614
2011/08/27,23707
2011/08/28,23558
2011/08/29,23637
2011/08/30,23501
2011/08/31,23188
2011/09/01,23186
2011/09/02,22837
2011/09/03,22415
2011/09/04,23501
2011/09/05,23237
2011/09/06,23202
2011/09/07,23110
2011/09/08,23003
2011/09/09,23138
2011/09/10,23033
2011/09/11,23035
2011/09/12,23020
2011/09/13,22734
2011/09/14,22399
2011/09/15,22104
2011/09/16,22081
2011/09/17,21742
2011/09/18,21323
2011/09/19,21480
2011/09/20,21877
2011/09/21,22097
2011/09/22,21814
2011/09/23,21674
2011/09/24,21587
2011/09/25,21391
2011/09/26,21137
2011/09/27,21019
2011/09/28,20706
2011/09/29,20489
2011/09/30,20393
2011/10/01,20062
2011/10/02,19820
2011/10/03,19627
2011/10/04,19729
2011/10/05,19501
2011/10/06,19497
2011/10/07,19343
2011/10/08,19281
2011/10/09,19163
2011/10/10,19156
2011/10/11,19755
2011/10/12,19860
2011/10/13,19994
2011/10/14,19928
2011/10/15,19761
2011/10/16,19639
2011/10/17,19830
2011/10/18,19683
2011/10/19,19454
2011/10/20,19226
2011/10/21,19018
2011/10/22,19207
2011/10/23,19321
2011/10/24,19320
2011/10/25,19174
2011/10/26,19164
2011/10/27,19166
2011/10/28,19309
2011/10/29,19462
2011/10/30,19402
2011/10/31,19176
2011/11/01,18920
2011/11/02,18658
2011/11/03,18668
2011/11/04,18655
2011/11/05,18522
2011/11/06,18149
2011/11/07,18091
2011/11/08,18034
2011/11/09,17910
2011/11/10,17975
2011/11/11,18004
2011/11/12,17806
2011/11/13,17586
2011/11/14,17609
2011/11/15,17500
2011/11/16,17589
2011/11/17,17477
2011/11/18,17398
2011/11/19,17326
2011/11/20,17262
2011/11/21,17176
2011/11/22,17120
2011/11/23,17079
2011/11/24,17249
2011/11/25,17202
2011/11/26,17189
2011/11/27,17228
2011/11/28,17406
2011/11/29,17695
2011/11/30,17888
2011/12/01,17805
2011/12/02,17866
2011/12/03,17779
2011/12/04,17732
2011/12/05,17665
2011/12/06,17813
2011/12/07,17925
2011/12/08,17866
2011/12/09,17759
2011/12/10,17679
2011/12/11,17677
2011/12/12,17769
2011/12/13,17832
2011/12/14,17694
2011/12/15,17664
2011/12/16,17801
2011/12/17,17592
2011/12/18,17319
2011/12/19,17300
2011/12/20,17775
2011/12/21,17674
2011/12/22,17638
2011/12/23,17557
2011/12/24,17265
2011/12/25,16957
2011/12/26,16713
2011/12/27,16630
2011/12/28,16438
2011/12/29,16415
2011/12/30,16285
2011/12/31,16248
2012/01/01,16266
2012/01/02,16419
2012/01/03,16507
2012/01/04,16666
2012/01/05,17162
2012/01/06,17459
2012/01/07,17426
2012/01/08,17632
2012/01/09,17828
2012/01/10,18614
2012/01/11,19234
2012/01/12,19365
2012/01/13,19593
2012/01/14,19692
2012/01/15,19844
2012/01/16,19918
2012/01/17,19972
2012/01/18,20352
2012/01/19,20484
2012/01/20,20601
2012/01/21,20544
2012/01/22,20374
2012/01/23,20115
2012/01/24,20424
2012/01/25,20770
2012/01/26,20902
2012/01/27,20974
2012/01/28,20887
2012/01/29,20721
2012/01/30,20406
2012/01/31,20488
2012/02/01,20491
2012/02/02,20545
2012/02/03,20530
2012/02/04,20535
2012/02/05,20558
2012/02/06,20419
2012/02/07,20494
2012/02/08,20502
2012/02/09,20641
2012/02/10,21073
2012/02/11,21223
2012/02/12,21138
2012/02/13,21495
2012/02/14,22193
2012/02/15,22747
2012/02/16,23441
2012/02/17,23221
2012/02/18,22854
2012/02/19,22508
2012/02/20,22340
2012/02/21,22419
2012/02/22,22266
2012/02/23,22297
2012/02/24,22311
2012/02/25,22067
2012/02/26,21821
2012/02/27,21683
2012/02/28,21529
2012/02/29,21224
2012/03/01,21281
2012/03/02,21681
2012/03/03,21562
2012/03/04,21530
2012/03/05,21681
2012/03/06,21760
2012/03/07,21567
2012/03/08,21418
2012/03/09,21195
2012/03/10,20952
2012/03/11,20789
2012/03/12,20546
2012/03/13,20760
2012/03/14,21049
2012/03/15,21270
2012/03/16,21192
2012/03/17,21001
2012/03/18,20728
2012/03/19,20767
2012/03/20,20659
2012/03/21,20584
2012/03/22,20484
2012/03/23,20532
2012/03/24,20150
2012/03/25,19994
2012/03/26,20044
2012/03/27,19986
2012/03/28,20102
2012/03/29,20314
2012/03/30,20291
2012/03/31,19991
2012/04/01,19856
2012/04/02,20253
2012/04/03,20690
2012/04/04,20870
2012/04/05,21467
2012/04/06,21760
2012/04/07,21764
2012/04/08,21557
2012/04/09,21498
2012/04/10,21767
2012/04/11,22087
2012/04/12,22593
2012/04/13,22883
2012/04/14,23113
2012/04/15,23616
2012/04/16,23958
2012/04/17,24383
2012/04/18,25036
2012/04/19,25061
2012/04/20,25371
2012/04/21,25275
2012/04/22,25106
2012/04/23,25176
2012/04/24,25235
2012/04/25,25428
2012/04/26,25611
2012/04/27,25625
2012/04/28,25432
2012/04/29,25052
2012/04/30,24960
2012/05/01,25162
2012/05/02,25560
2012/05/03,26425
2012/05/04,27274
2012/05/05,27771
2012/05/06,28294
2012/05/07,29633
2012/05/08,30693
2012/05/09,31929
2012/05/10,32716
2012/05/11,34618
2012/05/12,36593
2012/05/13,37473
2012/05/14,41124
2012/05/15,43849
2012/05/16,46042
2012/05/17,47965
2012/05/18,50303
2012/05/19,54416
2012/05/20,58014
2012/05/21,62167
2012/05/22,64867
2012/05/23,67621
2012/05/24,70269
2012/05/25,73404
2012/05/26,74220
2012/05/27,75057
2012/05/28,77117
2012/05/29,79811
2012/05/30,81195
2012/05/31,81199
2012/06/01,81802
2012/06/02,79506
2012/06/03,81071
2012/06/04,84725
2012/06/05,88037
2012/06/06,85967
2012/06/07,87553
2012/06/08,87324
2012/06/09,87454
2012/06/10,88635
2012/06/11,89592
2012/06/12,87769
2012/06/13,92515
2012/06/14,98286
2012/06/15,102216
2012/06/16,104099
2012/06/17,105134
2012/06/18,105167
2012/06/19,106051
2012/06/20,106415
2012/06/21,105979
2012/06/22,104763
2012/06/23,102514
2012/06/24,101239
2012/06/25,100330
2012/06/26,99746
2012/06/27,98758
2012/06/28,97964
2012/06/29,95934
2012/06/30,94371
2012/07/01,91805
2012/07/02,90057
2012/07/03,87713
2012/07/04,85906
2012/07/05,84249
2012/07/06,82743
2012/07/07,80928
2012/07/08,78891
2012/07/09,77408
2012/07/10,78192
2012/07/11,79074
2012/07/12,77892
2012/07/13,76649
2012/07/14,75002
2012/07/15,74914
2012/07/16,75796
2012/07/17,76550
2012/07/18,77752
2012/07/19,79588
2012/07/20,81687
2012/07/21,83403
2012/07/22,84211
2012/07/23,85377
2012/07/24,85109
2012/07/25,84527
2012/07/26,84446
2012/07/27,83343
2012/07/28,84300
2012/07/29,84866
2012/07/30,85456
2012/07/31,89095
2012/08/01,90082
2012/08/02,90239
2012/08/03,89428
2012/08/04,89158
2012/08/05,89944
2012/08/06,90915
2012/08/07,89802
2012/08/08,90478
2012/08/09,89642
2012/08/10,88652
2012/08/11,87997
2012/08/12,88003
2012/08/13,90493
2012/08/14,90735
2012/08/15,94122
2012/08/16,96356
2012/08/17,98396
2012/08/18,98734
2012/08/19,99054
2012/08/20,98850
2012/08/21,99148
2012/08/22,99519
2012/08/23,98382
2012/08/24,97924
2012/08/25,98156
2012/08/26,96374
2012/08/27,96312
2012/08/28,95504
2012/08/29,94591
2012/08/30,94320
2012/08/31,95882
2012/09/01,96480
2012/09/02,95911
2012/09/03,96420
2012/09/04,97678
2012/09/05,97810
2012/09/06,98268
2012/09/07,97317
2012/09/08,96962
2012/09/09,95867
2012/09/10,95661
2012/09/11,96462
2012/09/12,95068
2012/09/13,95197
2012/09/14,95303
2012/09/15,94309
2012/09/16,93405
2012/09/17,91524
2012/09/18,91064
2012/09/19,91554
2012/09/20,91089
2012/09/21,90418
2012/09/22,89210
2012/09/23,88551
2012/09/24,88220
2012/09/25,86965
2012/09/26,87788
2012/09/27,86946
2012/09/28,87124
2012/09/29,85613
2012/09/30,83900
2012/10/01,84337
2012/10/02,85396
2012/10/03,86258
2012/10/04,88266
2012/10/05,90101
2012/10/06,90771
2012/10/07,93419
2012/10/08,93828
2012/10/09,95394
2012/10/10,95615
2012/10/11,95569
2012/10/12,95467
2012/10/13,96191
2012/10/14,96867
2012/10/15,96505
2012/10/16,97318
2012/10/17,98543
2012/10/18,98399
2012/10/19,98353
2012/10/20,98246
2012/10/21,99549
2012/10/22,101114
2012/10/23,102659
2012/10/24,102411
2012/10/25,102007
2012/10/26,99814
2012/10/27,96441
2012/10/28,93568
2012/10/29,92038
2012/10/30,92092
2012/10/31,91773
2012/11/01,90720
2012/11/02,90475
2012/11/03,89108
2012/11/04,87772
2012/11/05,87984
2012/11/06,88994
2012/11/07,89893
2012/11/08,90289
2012/11/09,89324
2012/11/10,89143
2012/11/11,87838
2012/11/12,87361
2012/11/13,87177
2012/11/14,87400
2012/11/15,89369
2012/11/16,91511
2012/11/17,93330
2012/11/18,94238
2012/11/19,95637
2012/11/20,96895
2012/11/21,98750
2012/11/22,99178
2012/11/23,99692
2012/11/24,99566
2012/11/25,101249
2012/11/26,102144
2012/11/27,101691
2012/11/28,101834
2012/11/29,102261
2012/11/30,102785
2012/12/01,102319
2012/12/02,100307
2012/12/03,98494
2012/12/04,101007
2012/12/05,103225
2012/12/06,105094
2012/12/07,105683
2012/12/08,105880
2012/12/09,106778
2012/12/10,107764
2012/12/11,108603
2012/12/12,110166
2012/12/13,112910
2012/12/14,116634
2012/12/15,117360
2012/12/16,119304
2012/12/17,120472
2012/12/18,124914
2012/12/19,126217
2012/12/20,128643
2012/12/21,130872
2012/12/22,132131
2012/12/23,132961
2012/12/24,133804
2012/12/25,132326
2012/12/26,131955
2012/12/27,132448
2012/12/28,132549
2012/12/29,132490
2012/12/30,131742
2012/12/31,129262
2013/01/01,126826
2013/01/02,125961
2013/01/03,124611
2013/01/04,125504
2013/01/05,124861
2013/01/06,123107
2013/01/07,121686
2013/01/08,123098
2013/01/09,124377
2013/01/10,126584
2013/01/11,130209
2013/01/12,132160
2013/01/13,134037
2013/01/14,133652
2013/01/15,135272
2013/01/16,138308
2013/01/17,142480
2013/01/18,145661
2013/01/19,147090
2013/01/20,147279
2013/01/21,147426
2013/01/22,147914
2013/01/23,150283
2013/01/24,151052
2013/01/25,152575
2013/01/26,153221
2013/01/27,154469
2013/01/28,156041
2013/01/29,156808
2013/01/30,155554
2013/01/31,154029
2013/02/01,155948
2013/02/02,156410
2013/02/03,156157
2013/02/04,156161
2013/02/05,155326
2013/02/06,153606
2013/02/07,154960
2013/02/08,156420
2013/02/09,157746
2013/02/10,157402
2013/02/11,157833
2013/02/12,160042
2013/02/13,159985
2013/02/14,159828
2013/02/15,158900
2013/02/16,156693
2013/02/17,154721
2013/02/18,154033
2013/02/19,154443
2013/02/20,154095
2013/02/21,153265
2013/02/22,154038
2013/02/23,154577
2013/02/24,154850
2013/02/25,154510
2013/02/26,155786
2013/02/27,155168
2013/02/28,156394
2013/03/01,159066
2013/03/02,160545
2013/03/03,160402
2013/03/04,160797
2013/03/05,163103
2013/03/06,165312
2013/03/07,167905
2013/03/08,167762
2013/03/09,167253
2013/03/10,168630
2013/03/11,169034
2013/03/12,170068
2013/03/13,170245
2013/03/14,169671
2013/03/15,170248
2013/03/16,166174
2013/03/17,160927
2013/03/18,157540
2013/03/19,155797
2013/03/20,152207
2013/03/21,150186
2013/03/22,148470
2013/03/23,146443
2013/03/24,144758
2013/03/25,145645
2013/03/26,146057
2013/03/27,148356
2013/03/28,149570
2013/03/29,150949
2013/03/30,152899
2013/03/31,152244
2013/04/01,151140
2013/04/02,152459
2013/04/03,154304
2013/04/04,158518
2013/04/05,160641
2013/04/06,160741
2013/04/07,163956
2013/04/08,166413
2013/04/09,167756
2013/04/10,168423
2013/04/11,172195
2013/04/12,172486
2013/04/13,171586
2013/04/14,172644
2013/04/15,172839
2013/04/16,174149
2013/04/17,174121
2013/04/18,172722
2013/04/19,175630
2013/04/20,174812
2013/04/21,171712
2013/04/22,170176
2013/04/23,170361
2013/04/24,172715
2013/04/25,172793
2013/04/26,171676
2013/04/27,169955
2013/04/28,166670
2013/04/29,165152
2013/04/30,165910
2013/05/01,165879
2013/05/02,167494
2013/05/03,168130
2013/05/04,167189
2013/05/05,166042
2013/05/06,165655
2013/05/07,165766
2013/05/08,165018
2013/05/09,166453
2013/05/10,167963
2013/05/11,169426
2013/05/12,170399
2013/05/13,170469
2013/05/14,172626
2013/05/15,175762
2013/05/16,177690
2013/05/17,177826
2013/05/18,177522
2013/05/19,175494
2013/05/20,176158
2013/05/21,176322
2013/05/22,175402
2013/05/23,174675
2013/05/24,173763
2013/05/25,172315
2013/05/26,169917
2013/05/27,168552
2013/05/28,168538
2013/05/29,167808
2013/05/30,166810
2013/05/31,165287
2013/06/01,162362
2013/06/02,159365
2013/06/03,156832
2013/06/04,154579
2013/06/05,153539
2013/06/06,152255
2013/06/07,151760
2013/06/08,149210
2013/06/09,147519
2013/06/10,144962
2013/06/11,142848
2013/06/12,139769
2013/06/13,136943
2013/06/14,135775
2013/06/15,132597
2013/06/16,130282
2013/06/17,130480
2013/06/18,131139
2013/06/19,132476
2013/06/20,133734
2013/06/21,133332
2013/06/22,132053
2013/06/23,130171
2013/06/24,130248
2013/06/25,129874
2013/06/26,129043
2013/06/27,128705
2013/06/28,128969
2013/06/29,127375
2013/06/30,125044
2013/07/01,124165
2013/07/02,123570
2013/07/03,120963
2013/07/04,119169
2013/07/05,116992
2013/07/06,114555
2013/07/07,111716
2013/07/08,110233
2013/07/09,109379
2013/07/10,107926
2013/07/11,107963
2013/07/12,110388
2013/07/13,110362
2013/07/14,109149
2013/07/15,108496
2013/07/16,108211
2013/07/17,107268
2013/07/18,107462
2013/07/19,106423
2013/07/20,104626
2013/07/21,102990
2013/07/22,103194
2013/07/23,104339
2013/07/24,105494
2013/07/25,107657
2013/07/26,107563
2013/07/27,106797
2013/07/28,106698
2013/07/29,107104
2013/07/30,106805
2013/07/31,108107
2013/08/01,110054
2013/08/02,110944
2013/08/03,112127
2013/08/04,112476
2013/08/05,113316
2013/08/06,114343
2013/08/07,115867
2013/08/08,116735
2013/08/09,116630
2013/08/10,116515
2013/08/11,114360
2013/08/12,115791
2013/08/13,117482
2013/08/14,119518
2013/08/15,122606
2013/08/16,126830
2013/08/17,127475
2013/08/18,128147
2013/08/19,131800
2013/08/20,133540
2013/08/21,134273
2013/08/22,134600
2013/08/23,134930
2013/08/24,135119
2013/08/25,136086
2013/08/26,137482
2013/08/27,140386
2013/08/28,142093
2013/08/29,141963
2013/08/30,142141
2013/08/31,139654
2013/09/01,137052
2013/09/02,135216
2013/09/03,135016
2013/09/04,135820
2013/09/05,136285
2013/09/06,136999
2013/09/07,138316
2013/09/08,137934
2013/09/09,137004
2013/09/10,136178
2013/09/11,134073
2013/09/12,132488
2013/09/13,130088
2013/09/14,127083
2013/09/15,127447
2013/09/16,129306
2013/09/17,131359
2013/09/18,133235
2013/09/19,133385
2013/09/20,133194
2013/09/21,132589
2013/09/22,131248
2013/09/23,131599
2013/09/24,131529
2013/09/25,130546
2013/09/26,132433
2013/09/27,131938
2013/09/28,130883
2013/09/29,129960
2013/09/30,130291
2013/10/01,130933
2013/10/02,132923
2013/10/03,133717
2013/10/04,133502
2013/10/05,131143
2013/10/06,129952
2013/10/07,130944
2013/10/08,130787
2013/10/09,130999
2013/10/10,131494
2013/10/11,131315
2013/10/12,129791
2013/10/13,128985
2013/10/14,127819
2013/10/15,125791
2013/10/16,124925
2013/10/17,125179
2013/10/18,126132
2013/10/19,126280
2013/10/20,125906
2013/10/21,126724
2013/10/22,127166
2013/10/23,127579
2013/10/24,129559
2013/10/25,129431
2013/10/26,129262
2013/10/27,128502
2013/10/28,128985
2013/10/29,130068
2013/10/30,129727
2013/10/31,130096
2013/11/01,128602
2013/11/02,127186
2013/11/03,125749
2013/11/04,125407
2013/11/05,127374
2013/11/06,131083
2013/11/07,136917
2013/11/08,143223
2013/11/09,147373
2013/11/10,149742
2013/11/11,150505
2013/11/12,150583
2013/11/13,153421
2013/11/14,156010
2013/11/15,157908
2013/11/16,155924
2013/11/17,155445
2013/11/18,162389
2013/11/19,172761
2013/11/20,177609
2013/11/21,184886
2013/11/22,188830
2013/11/23,191443
2013/11/24,192269
2013/11/25,193417
2013/11/26,198369
2013/11/27,203914
2013/11/28,208121
2013/11/29,212197
2013/11/30,212796
2013/12/01,212509
2013/12/02,214774
2013/12/03,213825
2013/12/04,215765
2013/12/05,217806
2013/12/06,215203
2013/12/07,212365
2013/12/08,206790
2013/12/09,204808
2013/12/10,204121
2013/12/11,203664
2013/12/12,201475
2013/12/13,199653
2013/12/14,197206
2013/12/15,195099
2013/12/16,193499
2013/12/17,191066
2013/12/18,190840
2013/12/19,187134
2013/12/20,186024
2013/12/21,184423
2013/12/22,182274
2013/12/23,180679
2013/12/24,179093
2013/12/25,178125
2013/12/26,176537
2013/12/27,173844
2013/12/28,173438
2013/12/29,172990
2013/12/30,172729
2013/12/31,170545
2014/01/01,165919
2014/01/02,168523
2014/01/03,170009
2014/01/04,170822
2014/01/05,170534
2014/01/06,172634
2014/01/07,172938
2014/01/08,171920
2014/01/09,169897
2014/01/10,168298
2014/01/11,166392
2014/01/12,163654
2014/01/13,163608
2014/01/14,164085
2014/01/15,163761
2014/01/16,163302
2014/01/17,164825
2014/01/18,163449
2014/01/19,161956
2014/01/20,163241
2014/01/21,166806
2014/01/22,167139
2014/01/23,168346
2014/01/24,168576
2014/01/25,168513
2014/01/26,169213
2014/01/27,170448
2014/01/28,173496
2014/01/29,174952
2014/01/30,175212
2014/01/31,174956
2014/02/01,173537
2014/02/02,172697
2014/02/03,173377
2014/02/04,176666
2014/02/05,179825
2014/02/06,182240
2014/02/07,186851
2014/02/08,187512
2014/02/09,189603
2014/02/10,191564
2014/02/11,192645
2014/02/12,196897
2014/02/13,198826
2014/02/14,201115
2014/02/15,200392
2014/02/16,197392
2014/02/17,199082
2014/02/18,201187
2014/02/19,201837
2014/02/20,203776
2014/02/21,207573
2014/02/22,206640
2014/02/23,207354
2014/02/24,208980
2014/02/25,214071
2014/02/26,215802
2014/02/27,215812
2014/02/28,217695
2014/03/01,221071
2014/03/02,222842
2014/03/03,230469
2014/03/04,239316
2014/03/05,242969
2014/03/06,243924
2014/03/07,245084
2014/03/08,243735
2014/03/09,241653
2014/03/10,244727
2014/03/11,245878
2014/03/12,246177
2014/03/13,247526
2014/03/14,251916
2014/03/15,248461
2014/03/16,243874
2014/03/17,242252
2014/03/18,238236
2014/03/19,237214
2014/03/20,235776
2014/03/21,235492
2014/03/22,235714
2014/03/23,229571
2014/03/24,228336
2014/03/25,228917
2014/03/26,229240
2014/03/27,229211
2014/03/28,228061
2014/03/29,223900
2014/03/30,223652
2014/03/31,221931
2014/04/01,220872
2014/04/02,218454
2014/04/03,214971
2014/04/04,213354
2014/04/05,211534
2014/04/06,211144
2014/04/07,212848
2014/04/08,217642
2014/04/09,219085
2014/04/10,221284
2014/04/11,221498
2014/04/12,218282
2014/04/13,214756
2014/04/14,215008
2014/04/15,216841
2014/04/16,220414
2014/04/17,220803
2014/04/18,219918
2014/04/19,218280
2014/04/20,215162
2014/04/21,213544
2014/04/22,218325
2014/04/23,219824
2014/04/24,223708
2014/04/25,224092
2014/04/26,221503
2014/04/27,219103
2014/04/28,220527
2014/04/29,221051
2014/04/30,224367
2014/05/01,222498
