Date,difficulty30trx
2011/05/03,1.152
2011/05/04,1.152
2011/05/05,1.153
2011/05/06,1.154
2011/05/07,1.154
2011/05/08,1.154
2011/05/09,1.154
2011/05/10,1.171
2011/05/11,1.199
2011/05/12,1.235
2011/05/13,1.277
2011/05/14,1.321
2011/05/15,1.365
2011/05/16,1.409
2011/05/17,1.45
2011/05/18,1.489
2011/05/19,1.553
2011/05/20,1.633
2011/05/21,1.724
2011/05/22,1.819
2011/05/23,1.915
2011/05/24,2.007
2011/05/25,2.094
2011/05/26,2.182
2011/05/27,2.314
2011/05/28,2.472
2011/05/29,2.645
2011/05/30,2.821
2011/05/31,2.991
2011/06/01,3.15
2011/06/02,3.292
2011/06/03,3.414
2011/06/04,3.514
2011/06/05,3.592
2011/06/06,3.659
2011/06/07,3.729
2011/06/08,3.795
2011/06/09,3.852
2011/06/10,3.897
2011/06/11,3.928
2011/06/12,3.944
2011/06/13,3.945
2011/06/14,3.932
2011/06/15,3.923
2011/06/16,3.941
2011/06/17,3.975
2011/06/18,4.013
2011/06/19,4.049
2011/06/20,4.078
2011/06/21,4.097
2011/06/22,4.104
2011/06/23,4.097
2011/06/24,4.098
2011/06/25,4.132
2011/06/26,4.183
2011/06/27,4.239
2011/06/28,4.292
2011/06/29,4.336
2011/06/30,4.367
2011/07/01,4.384
2011/07/02,4.384
2011/07/03,4.369
2011/07/04,4.338
2011/07/05,4.293
2011/07/06,4.237
2011/07/07,4.181
2011/07/08,4.123
2011/07/09,4.06
2011/07/10,3.994
2011/07/11,3.922
2011/07/12,3.845
2011/07/13,3.765
2011/07/14,3.68
2011/07/15,3.592
2011/07/16,3.501
2011/07/17,3.409
2011/07/18,3.314
2011/07/19,3.22
2011/07/20,3.129
2011/07/21,3.042
2011/07/22,2.958
2011/07/23,2.875
2011/07/24,2.794
2011/07/25,2.714
2011/07/26,2.635
2011/07/27,2.558
2011/07/28,2.481
2011/07/29,2.406
2011/07/30,2.332
2011/07/31,2.259
2011/08/01,2.19
2011/08/02,2.127
2011/08/03,2.069
2011/08/04,2.014
2011/08/05,1.962
2011/08/06,1.913
2011/08/07,1.865
2011/08/08,1.818
2011/08/09,1.772
2011/08/10,1.727
2011/08/11,1.683
2011/08/12,1.639
2011/08/13,1.596
2011/08/14,1.553
2011/08/15,1.511
2011/08/16,1.467
2011/08/17,1.422
2011/08/18,1.377
2011/08/19,1.332
2011/08/20,1.287
2011/08/21,1.242
2011/08/22,1.198
2011/08/23,1.154
2011/08/24,1.111
2011/08/25,1.069
2011/08/26,1.028
2011/08/27,0.988
2011/08/28,0.949
2011/08/29,0.911
2011/08/30,0.874
2011/08/31,0.837
2011/09/01,0.802
2011/09/02,0.767
2011/09/03,0.733
2011/09/04,0.701
2011/09/05,0.669
2011/09/06,0.638
2011/09/07,0.609
2011/09/08,0.58
2011/09/09,0.553
2011/09/10,0.527
2011/09/11,0.501
2011/09/12,0.477
2011/09/13,0.454
2011/09/14,0.431
2011/09/15,0.409
2011/09/16,0.388
2011/09/17,0.367
2011/09/18,0.347
2011/09/19,0.328
2011/09/20,0.31
2011/09/21,0.292
2011/09/22,0.276
2011/09/23,0.26
2011/09/24,0.244
2011/09/25,0.23
2011/09/26,0.216
2011/09/27,0.203
2011/09/28,0.189
2011/09/29,0.176
2011/09/30,0.162
2011/10/01,0.148
2011/10/02,0.135
2011/10/03,0.122
2011/10/04,0.109
2011/10/05,0.097
2011/10/06,0.085
2011/10/07,0.073
2011/10/08,0.062
2011/10/09,0.052
2011/10/10,0.042
2011/10/11,0.033
2011/10/12,0.025
2011/10/13,0.017
2011/10/14,0.006
2011/10/15,-0.007
2011/10/16,-0.022
2011/10/17,-0.038
2011/10/18,-0.055
2011/10/19,-0.072
2011/10/20,-0.089
2011/10/21,-0.107
2011/10/22,-0.124
2011/10/23,-0.14
2011/10/24,-0.156
2011/10/25,-0.171
2011/10/26,-0.186
2011/10/27,-0.2
2011/10/28,-0.212
2011/10/29,-0.224
2011/10/30,-0.235
2011/10/31,-0.249
2011/11/01,-0.265
2011/11/02,-0.283
2011/11/03,-0.302
2011/11/04,-0.323
2011/11/05,-0.343
2011/11/06,-0.364
2011/11/07,-0.384
2011/11/08,-0.404
2011/11/09,-0.423
2011/11/10,-0.442
2011/11/11,-0.459
2011/11/12,-0.476
2011/11/13,-0.491
2011/11/14,-0.505
2011/11/15,-0.518
2011/11/16,-0.53
2011/11/17,-0.541
2011/11/18,-0.55
2011/11/19,-0.559
2011/11/20,-0.566
2011/11/21,-0.572
2011/11/22,-0.577
2011/11/23,-0.581
2011/11/24,-0.583
2011/11/25,-0.585
2011/11/26,-0.586
2011/11/27,-0.585
2011/11/28,-0.584
2011/11/29,-0.582
2011/11/30,-0.581
2011/12/01,-0.581
2011/12/02,-0.582
2011/12/03,-0.582
2011/12/04,-0.583
2011/12/05,-0.583
2011/12/06,-0.584
2011/12/07,-0.584
2011/12/08,-0.583
2011/12/09,-0.583
2011/12/10,-0.581
2011/12/11,-0.58
2011/12/12,-0.577
2011/12/13,-0.573
2011/12/14,-0.567
2011/12/15,-0.56
2011/12/16,-0.552
2011/12/17,-0.543
2011/12/18,-0.532
2011/12/19,-0.521
2011/12/20,-0.51
2011/12/21,-0.497
2011/12/22,-0.485
2011/12/23,-0.472
2011/12/24,-0.459
2011/12/25,-0.445
2011/12/26,-0.432
2011/12/27,-0.418
2011/12/28,-0.404
2011/12/29,-0.391
2011/12/30,-0.377
2011/12/31,-0.363
2012/01/01,-0.35
2012/01/02,-0.336
2012/01/03,-0.323
2012/01/04,-0.31
2012/01/05,-0.298
2012/01/06,-0.285
2012/01/07,-0.273
2012/01/08,-0.261
2012/01/09,-0.247
2012/01/10,-0.232
2012/01/11,-0.217
2012/01/12,-0.2
2012/01/13,-0.183
2012/01/14,-0.166
2012/01/15,-0.149
2012/01/16,-0.132
2012/01/17,-0.116
2012/01/18,-0.1
2012/01/19,-0.084
2012/01/20,-0.069
2012/01/21,-0.055
2012/01/22,-0.04
2012/01/23,-0.025
2012/01/24,-0.009
2012/01/25,0.006
2012/01/26,0.021
2012/01/27,0.035
2012/01/28,0.049
2012/01/29,0.062
2012/01/30,0.075
2012/01/31,0.087
2012/02/01,0.098
2012/02/02,0.109
2012/02/03,0.118
2012/02/04,0.128
2012/02/05,0.138
2012/02/06,0.148
2012/02/07,0.159
2012/02/08,0.169
2012/02/09,0.18
2012/02/10,0.189
2012/02/11,0.199
2012/02/12,0.207
2012/02/13,0.215
2012/02/14,0.223
2012/02/15,0.229
2012/02/16,0.235
2012/02/17,0.24
2012/02/18,0.244
2012/02/19,0.248
2012/02/20,0.251
2012/02/21,0.253
2012/02/22,0.254
2012/02/23,0.254
2012/02/24,0.254
2012/02/25,0.254
2012/02/26,0.253
2012/02/27,0.251
2012/02/28,0.249
2012/02/29,0.246
2012/03/01,0.244
2012/03/02,0.242
2012/03/03,0.242
2012/03/04,0.244
2012/03/05,0.246
2012/03/06,0.25
2012/03/07,0.254
2012/03/08,0.259
2012/03/09,0.263
2012/03/10,0.268
2012/03/11,0.272
2012/03/12,0.276
2012/03/13,0.279
2012/03/14,0.283
2012/03/15,0.285
2012/03/16,0.287
2012/03/17,0.289
2012/03/18,0.29
2012/03/19,0.291
2012/03/20,0.291
2012/03/21,0.291
2012/03/22,0.29
2012/03/23,0.288
2012/03/24,0.287
2012/03/25,0.284
2012/03/26,0.282
2012/03/27,0.279
2012/03/28,0.275
2012/03/29,0.273
2012/03/30,0.273
2012/03/31,0.275
2012/04/01,0.277
2012/04/02,0.28
2012/04/03,0.284
2012/04/04,0.288
2012/04/05,0.292
2012/04/06,0.295
2012/04/07,0.299
2012/04/08,0.302
2012/04/09,0.305
2012/04/10,0.307
2012/04/11,0.309
2012/04/12,0.31
2012/04/13,0.31
2012/04/14,0.309
2012/04/15,0.306
2012/04/16,0.303
2012/04/17,0.299
2012/04/18,0.294
2012/04/19,0.288
2012/04/20,0.282
2012/04/21,0.276
2012/04/22,0.269
2012/04/23,0.262
2012/04/24,0.255
2012/04/25,0.248
2012/04/26,0.241
2012/04/27,0.232
2012/04/28,0.223
2012/04/29,0.213
2012/04/30,0.202
2012/05/01,0.191
2012/05/02,0.18
2012/05/03,0.168
2012/05/04,0.157
2012/05/05,0.145
2012/05/06,0.134
2012/05/07,0.123
2012/05/08,0.112
2012/05/09,0.104
2012/05/10,0.099
2012/05/11,0.098
2012/05/12,0.099
2012/05/13,0.103
2012/05/14,0.108
2012/05/15,0.114
2012/05/16,0.122
2012/05/17,0.13
2012/05/18,0.138
2012/05/19,0.147
2012/05/20,0.155
2012/05/21,0.163
2012/05/22,0.171
2012/05/23,0.179
2012/05/24,0.185
2012/05/25,0.189
2012/05/26,0.19
2012/05/27,0.189
2012/05/28,0.187
2012/05/29,0.183
2012/05/30,0.178
2012/05/31,0.172
2012/06/01,0.165
2012/06/02,0.158
2012/06/03,0.15
2012/06/04,0.142
2012/06/05,0.134
2012/06/06,0.126
2012/06/07,0.118
2012/06/08,0.109
2012/06/09,0.101
2012/06/10,0.093
2012/06/11,0.085
2012/06/12,0.077
2012/06/13,0.07
2012/06/14,0.062
2012/06/15,0.055
2012/06/16,0.049
2012/06/17,0.042
2012/06/18,0.036
2012/06/19,0.031
2012/06/20,0.026
2012/06/21,0.024
2012/06/22,0.024
2012/06/23,0.025
2012/06/24,0.029
2012/06/25,0.033
2012/06/26,0.038
2012/06/27,0.044
2012/06/28,0.05
2012/06/29,0.056
2012/06/30,0.063
2012/07/01,0.069
2012/07/02,0.075
2012/07/03,0.082
2012/07/04,0.088
2012/07/05,0.094
2012/07/06,0.1
2012/07/07,0.106
2012/07/08,0.112
2012/07/09,0.117
2012/07/10,0.123
2012/07/11,0.127
2012/07/12,0.132
2012/07/13,0.136
2012/07/14,0.139
2012/07/15,0.142
2012/07/16,0.145
2012/07/17,0.148
2012/07/18,0.152
2012/07/19,0.157
2012/07/20,0.163
2012/07/21,0.17
2012/07/22,0.176
2012/07/23,0.183
2012/07/24,0.189
2012/07/25,0.196
2012/07/26,0.202
2012/07/27,0.207
2012/07/28,0.212
2012/07/29,0.217
2012/07/30,0.222
2012/07/31,0.229
2012/08/01,0.238
2012/08/02,0.248
2012/08/03,0.258
2012/08/04,0.268
2012/08/05,0.279
2012/08/06,0.289
2012/08/07,0.298
2012/08/08,0.308
2012/08/09,0.316
2012/08/10,0.324
2012/08/11,0.33
2012/08/12,0.338
2012/08/13,0.346
2012/08/14,0.355
2012/08/15,0.365
2012/08/16,0.374
2012/08/17,0.384
2012/08/18,0.393
2012/08/19,0.401
2012/08/20,0.409
2012/08/21,0.416
2012/08/22,0.422
2012/08/23,0.427
2012/08/24,0.431
2012/08/25,0.438
2012/08/26,0.446
2012/08/27,0.456
2012/08/28,0.466
2012/08/29,0.477
2012/08/30,0.488
2012/08/31,0.499
2012/09/01,0.508
2012/09/02,0.518
2012/09/03,0.526
2012/09/04,0.533
2012/09/05,0.539
2012/09/06,0.544
2012/09/07,0.551
2012/09/08,0.56
2012/09/09,0.57
2012/09/10,0.58
2012/09/11,0.59
2012/09/12,0.6
2012/09/13,0.609
2012/09/14,0.616
2012/09/15,0.623
2012/09/16,0.629
2012/09/17,0.633
2012/09/18,0.637
2012/09/19,0.639
2012/09/20,0.642
2012/09/21,0.645
2012/09/22,0.648
2012/09/23,0.651
2012/09/24,0.654
2012/09/25,0.656
2012/09/26,0.657
2012/09/27,0.657
2012/09/28,0.657
2012/09/29,0.655
2012/09/30,0.653
2012/10/01,0.649
2012/10/02,0.645
2012/10/03,0.641
2012/10/04,0.639
2012/10/05,0.637
2012/10/06,0.635
2012/10/07,0.634
2012/10/08,0.632
2012/10/09,0.63
2012/10/10,0.627
2012/10/11,0.624
2012/10/12,0.62
2012/10/13,0.615
2012/10/14,0.61
2012/10/15,0.604
2012/10/16,0.598
2012/10/17,0.591
2012/10/18,0.584
2012/10/19,0.576
2012/10/20,0.568
2012/10/21,0.559
2012/10/22,0.55
2012/10/23,0.541
2012/10/24,0.531
2012/10/25,0.521
2012/10/26,0.511
2012/10/27,0.5
2012/10/28,0.489
2012/10/29,0.478
2012/10/30,0.469
2012/10/31,0.462
2012/11/01,0.457
2012/11/02,0.452
2012/11/03,0.448
2012/11/04,0.444
2012/11/05,0.441
2012/11/06,0.438
2012/11/07,0.435
2012/11/08,0.432
2012/11/09,0.429
2012/11/10,0.425
2012/11/11,0.421
2012/11/12,0.417
2012/11/13,0.414
2012/11/14,0.41
2012/11/15,0.407
2012/11/16,0.403
2012/11/17,0.399
2012/11/18,0.396
2012/11/19,0.392
2012/11/20,0.387
2012/11/21,0.383
2012/11/22,0.378
2012/11/23,0.373
2012/11/24,0.367
2012/11/25,0.362
2012/11/26,0.356
2012/11/27,0.351
2012/11/28,0.346
2012/11/29,0.341
2012/11/30,0.336
2012/12/01,0.332
2012/12/02,0.327
2012/12/03,0.322
2012/12/04,0.317
2012/12/05,0.312
2012/12/06,0.307
2012/12/07,0.302
2012/12/08,0.297
2012/12/09,0.291
2012/12/10,0.286
2012/12/11,0.279
2012/12/12,0.273
2012/12/13,0.265
2012/12/14,0.258
2012/12/15,0.25
2012/12/16,0.242
2012/12/17,0.234
2012/12/18,0.226
2012/12/19,0.218
2012/12/20,0.209
2012/12/21,0.201
2012/12/22,0.193
2012/12/23,0.186
2012/12/24,0.178
2012/12/25,0.171
2012/12/26,0.162
2012/12/27,0.15
2012/12/28,0.137
2012/12/29,0.121
2012/12/30,0.105
2012/12/31,0.088
2013/01/01,0.07
2013/01/02,0.053
2013/01/03,0.035
2013/01/04,0.017
2013/01/05,0
2013/01/06,-0.016
2013/01/07,-0.032
2013/01/08,-0.046
2013/01/09,-0.057
2013/01/10,-0.066
2013/01/11,-0.073
2013/01/12,-0.078
2013/01/13,-0.082
2013/01/14,-0.084
2013/01/15,-0.085
2013/01/16,-0.085
2013/01/17,-0.084
2013/01/18,-0.082
2013/01/19,-0.08
2013/01/20,-0.078
2013/01/21,-0.075
2013/01/22,-0.071
2013/01/23,-0.069
2013/01/24,-0.068
2013/01/25,-0.068
2013/01/26,-0.071
2013/01/27,-0.074
2013/01/28,-0.078
2013/01/29,-0.083
2013/01/30,-0.088
2013/01/31,-0.093
2013/02/01,-0.099
2013/02/02,-0.104
2013/02/03,-0.11
2013/02/04,-0.115
2013/02/05,-0.119
2013/02/06,-0.12
2013/02/07,-0.119
2013/02/08,-0.116
2013/02/09,-0.112
2013/02/10,-0.107
2013/02/11,-0.101
2013/02/12,-0.093
2013/02/13,-0.086
2013/02/14,-0.078
2013/02/15,-0.07
2013/02/16,-0.061
2013/02/17,-0.053
2013/02/18,-0.041
2013/02/19,-0.028
2013/02/20,-0.012
2013/02/21,0.005
2013/02/22,0.023
2013/02/23,0.041
2013/02/24,0.06
2013/02/25,0.078
2013/02/26,0.096
2013/02/27,0.113
2013/02/28,0.13
2013/03/01,0.148
2013/03/02,0.17
2013/03/03,0.196
2013/03/04,0.224
2013/03/05,0.254
2013/03/06,0.285
2013/03/07,0.315
2013/03/08,0.346
2013/03/09,0.375
2013/03/10,0.403
2013/03/11,0.43
2013/03/12,0.454
2013/03/13,0.477
2013/03/14,0.5
2013/03/15,0.524
2013/03/16,0.549
2013/03/17,0.574
2013/03/18,0.597
2013/03/19,0.62
2013/03/20,0.641
2013/03/21,0.66
2013/03/22,0.677
2013/03/23,0.693
2013/03/24,0.711
2013/03/25,0.741
2013/03/26,0.778
2013/03/27,0.82
2013/03/28,0.865
2013/03/29,0.911
2013/03/30,0.958
2013/03/31,1.003
2013/04/01,1.046
2013/04/02,1.085
2013/04/03,1.122
2013/04/04,1.154
2013/04/05,1.184
2013/04/06,1.216
2013/04/07,1.248
2013/04/08,1.279
2013/04/09,1.308
2013/04/10,1.335
2013/04/11,1.358
2013/04/12,1.378
2013/04/13,1.394
2013/04/14,1.405
2013/04/15,1.413
2013/04/16,1.418
2013/04/17,1.42
2013/04/18,1.426
2013/04/19,1.434
2013/04/20,1.442
2013/04/21,1.45
2013/04/22,1.457
2013/04/23,1.462
2013/04/24,1.465
2013/04/25,1.465
2013/04/26,1.463
2013/04/27,1.459
2013/04/28,1.452
2013/04/29,1.442
2013/04/30,1.434
2013/05/01,1.428
2013/05/02,1.422
2013/05/03,1.417
2013/05/04,1.412
2013/05/05,1.405
2013/05/06,1.398
2013/05/07,1.389
2013/05/08,1.378
2013/05/09,1.366
2013/05/10,1.352
2013/05/11,1.336
2013/05/12,1.32
2013/05/13,1.306
2013/05/14,1.294
2013/05/15,1.284
2013/05/16,1.274
2013/05/17,1.263
2013/05/18,1.253
2013/05/19,1.241
2013/05/20,1.229
2013/05/21,1.216
2013/05/22,1.202
2013/05/23,1.187
2013/05/24,1.171
2013/05/25,1.154
2013/05/26,1.14
2013/05/27,1.127
2013/05/28,1.115
2013/05/29,1.103
2013/05/30,1.092
2013/05/31,1.08
2013/06/01,1.068
2013/06/02,1.056
2013/06/03,1.042
2013/06/04,1.028
2013/06/05,1.018
2013/06/06,1.016
2013/06/07,1.021
2013/06/08,1.031
2013/06/09,1.043
2013/06/10,1.058
2013/06/11,1.073
2013/06/12,1.088
2013/06/13,1.102
2013/06/14,1.115
2013/06/15,1.126
2013/06/16,1.136
2013/06/17,1.154
2013/06/18,1.176
2013/06/19,1.202
2013/06/20,1.229
2013/06/21,1.256
2013/06/22,1.283
2013/06/23,1.307
2013/06/24,1.329
2013/06/25,1.347
2013/06/26,1.363
2013/06/27,1.374
2013/06/28,1.383
2013/06/29,1.389
2013/06/30,1.397
2013/07/01,1.404
2013/07/02,1.409
2013/07/03,1.414
2013/07/04,1.416
2013/07/05,1.416
2013/07/06,1.414
2013/07/07,1.409
2013/07/08,1.402
2013/07/09,1.392
2013/07/10,1.38
2013/07/11,1.376
2013/07/12,1.376
2013/07/13,1.38
2013/07/14,1.385
2013/07/15,1.391
2013/07/16,1.397
2013/07/17,1.403
2013/07/18,1.406
2013/07/19,1.408
2013/07/20,1.408
2013/07/21,1.405
2013/07/22,1.401
2013/07/23,1.404
2013/07/24,1.41
2013/07/25,1.418
2013/07/26,1.427
2013/07/27,1.436
2013/07/28,1.443
2013/07/29,1.449
2013/07/30,1.453
2013/07/31,1.455
2013/08/01,1.454
2013/08/02,1.45
2013/08/03,1.448
2013/08/04,1.451
2013/08/05,1.457
2013/08/06,1.465
2013/08/07,1.473
2013/08/08,1.48
2013/08/09,1.487
2013/08/10,1.491
2013/08/11,1.493
2013/08/12,1.493
2013/08/13,1.493
2013/08/14,1.506
2013/08/15,1.528
2013/08/16,1.556
2013/08/17,1.586
2013/08/18,1.618
2013/08/19,1.649
2013/08/20,1.677
2013/08/21,1.703
2013/08/22,1.724
2013/08/23,1.742
2013/08/24,1.76
2013/08/25,1.787
2013/08/26,1.82
2013/08/27,1.855
2013/08/28,1.89
2013/08/29,1.923
2013/08/30,1.953
2013/08/31,1.979
2013/09/01,1.999
2013/09/02,2.015
2013/09/03,2.024
2013/09/04,2.042
2013/09/05,2.067
2013/09/06,2.098
2013/09/07,2.13
2013/09/08,2.161
2013/09/09,2.189
2013/09/10,2.213
2013/09/11,2.232
2013/09/12,2.246
2013/09/13,2.253
2013/09/14,2.255
2013/09/15,2.267
2013/09/16,2.286
2013/09/17,2.308
2013/09/18,2.331
2013/09/19,2.351
2013/09/20,2.368
2013/09/21,2.38
2013/09/22,2.387
2013/09/23,2.389
2013/09/24,2.384
2013/09/25,2.381
2013/09/26,2.389
2013/09/27,2.404
2013/09/28,2.422
2013/09/29,2.44
2013/09/30,2.455
2013/10/01,2.468
2013/10/02,2.476
2013/10/03,2.478
2013/10/04,2.476
2013/10/05,2.467
2013/10/06,2.459
2013/10/07,2.46
2013/10/08,2.465
2013/10/09,2.473
2013/10/10,2.48
2013/10/11,2.485
2013/10/12,2.487
2013/10/13,2.484
2013/10/14,2.477
2013/10/15,2.464
2013/10/16,2.457
2013/10/17,2.466
2013/10/18,2.486
2013/10/19,2.512
2013/10/20,2.539
2013/10/21,2.565
2013/10/22,2.588
2013/10/23,2.606
2013/10/24,2.618
2013/10/25,2.624
2013/10/26,2.649
2013/10/27,2.689
2013/10/28,2.739
2013/10/29,2.791
2013/10/30,2.841
2013/10/31,2.887
2013/11/01,2.926
2013/11/02,2.956
2013/11/03,2.977
2013/11/04,2.988
2013/11/05,2.994
2013/11/06,3.01
2013/11/07,3.032
2013/11/08,3.054
2013/11/09,3.074
2013/11/10,3.089
2013/11/11,3.097
2013/11/12,3.098
2013/11/13,3.091
2013/11/14,3.077
2013/11/15,3.054
2013/11/16,3.024
2013/11/17,2.992
2013/11/18,2.964
2013/11/19,2.939
2013/11/20,2.914
2013/11/21,2.888
2013/11/22,2.859
2013/11/23,2.827
2013/11/24,2.792
2013/11/25,2.753
2013/11/26,2.711
2013/11/27,2.665
2013/11/28,2.616
2013/11/29,2.567
2013/11/30,2.524
2013/12/01,2.485
2013/12/02,2.447
2013/12/03,2.411
2013/12/04,2.374
2013/12/05,2.337
2013/12/06,2.299
2013/12/07,2.26
2013/12/08,2.219
2013/12/09,2.178
2013/12/10,2.139
2013/12/11,2.112
2013/12/12,2.094
2013/12/13,2.08
2013/12/14,2.07
2013/12/15,2.061
2013/12/16,2.052
2013/12/17,2.042
2013/12/18,2.03
2013/12/19,2.017
2013/12/20,2.001
2013/12/21,1.991
2013/12/22,1.992
2013/12/23,1.999
2013/12/24,2.01
