Date,transactionvalue3rsiUSD
2010/10/22,31.476
2010/10/23,17.855
2010/10/24,48.009
2010/10/25,72.254
2010/10/26,79.017
2010/10/27,85.348
2010/10/28,89.365
2010/10/29,34.045
2010/10/30,28.352
2010/10/31,51.442
2010/11/01,32.34
2010/11/02,57.682
2010/11/03,44.008
2010/11/04,82.899
2010/11/05,37.863
2010/11/06,67.006
2010/11/07,55.567
2010/11/08,86.018
2010/11/09,37.698
2010/11/10,38.345
2010/11/11,36.673
2010/11/12,38.992
2010/11/13,40.202
2010/11/14,36.085
2010/11/15,30.608
2010/11/16,27.441
2010/11/17,58.776
2010/11/18,35.39
2010/11/19,29.078
2010/11/20,35.5
2010/11/21,33.798
2010/11/22,72.513
2010/11/23,80.134
2010/11/24,33.436
2010/11/25,33.579
2010/11/26,59.809
2010/11/27,52.829
2010/11/28,51.126
2010/11/29,63.15
2010/11/30,78.876
2010/12/01,57.825
2010/12/02,74.439
2010/12/03,37.872
2010/12/04,67.816
2010/12/05,33.222
2010/12/06,66.864
2010/12/07,52.887
2010/12/08,35.435
2010/12/09,43.024
2010/12/10,37.53
2010/12/11,64.694
2010/12/12,40.559
2010/12/13,77.453
2010/12/14,55.997
2010/12/15,56.215
2010/12/16,50.098
2010/12/17,40.121
2010/12/18,57.225
2010/12/19,62.805
2010/12/20,24.484
2010/12/21,57.619
2010/12/22,42.708
2010/12/23,41.385
2010/12/24,37.247
2010/12/25,72.48
2010/12/26,42.47
2010/12/27,65.234
2010/12/28,34.074
2010/12/29,71.009
2010/12/30,43.148
2010/12/31,43.084
2011/01/01,35.366
2011/01/02,34.744
2011/01/03,25.387
2011/01/04,19.29
2011/01/05,17.951
2011/01/06,34.371
2011/01/07,52.483
2011/01/08,34.765
2011/01/09,25.724
2011/01/10,68.912
2011/01/11,77.781
2011/01/12,43.581
2011/01/13,72.535
2011/01/14,54.477
2011/01/15,51.436
2011/01/16,64.399
2011/01/17,56.165
2011/01/18,86.025
2011/01/19,36.469
2011/01/20,35.668
2011/01/21,40.254
2011/01/22,39.48
2011/01/23,74.836
2011/01/24,42.468
2011/01/25,51.577
2011/01/26,56.922
2011/01/27,99.172
2011/01/28,39.713
2011/01/29,40.117
2011/01/30,46.962
2011/01/31,46.67
2011/02/01,48.616
2011/02/02,54.187
2011/02/03,40.723
2011/02/04,34.231
2011/02/05,54.887
2011/02/06,57.658
2011/02/07,84.07
2011/02/08,41.701
2011/02/09,55.037
2011/02/10,57.614
2011/02/11,57.269
2011/02/12,31.354
2011/02/13,25.821
2011/02/14,37.471
2011/02/15,21.987
2011/02/16,16.74
2011/02/17,38.61
2011/02/18,55.573
2011/02/19,82.324
2011/02/20,82.286
2011/02/21,75.057
2011/02/22,90.506
2011/02/23,91.977
2011/02/24,39.997
2011/02/25,28.552
2011/02/26,27.845
2011/02/27,26.443
2011/02/28,16.511
2011/03/01,93.169
2011/03/02,98.629
2011/03/03,37.793
2011/03/04,41.471
2011/03/05,37.704
2011/03/06,40.168
2011/03/07,41.974
2011/03/08,38.28
2011/03/09,49.746
2011/03/10,64.211
2011/03/11,45.231
2011/03/12,31.071
2011/03/13,39.441
2011/03/14,40.715
2011/03/15,28.442
2011/03/16,32.298
2011/03/17,31.155
2011/03/18,56.255
2011/03/19,30.477
2011/03/20,28.513
2011/03/21,24.051
2011/03/22,74.983
2011/03/23,50.237
2011/03/24,75.389
2011/03/25,82.106
2011/03/26,49.621
2011/03/27,33.226
2011/03/28,28.646
2011/03/29,26.135
2011/03/30,53.183
2011/03/31,49.059
2011/04/01,34.225
2011/04/02,40.826
2011/04/03,31.217
2011/04/04,55.678
2011/04/05,42.723
2011/04/06,32.428
2011/04/07,66.867
2011/04/08,73.431
2011/04/09,80.518
2011/04/10,30.835
2011/04/11,28.131
2011/04/12,65.614
2011/04/13,76.494
2011/04/14,45.368
2011/04/15,46.762
2011/04/16,91.966
2011/04/17,98.706
2011/04/18,38.417
2011/04/19,73.337
2011/04/20,86.94
2011/04/21,39.07
2011/04/22,35.99
2011/04/23,36.557
2011/04/24,35.276
2011/04/25,34.412
2011/04/26,38.111
2011/04/27,40.462
2011/04/28,40.678
2011/04/29,85.645
2011/04/30,51.411
2011/05/01,38.128
2011/05/02,36.968
2011/05/03,52.418
2011/05/04,69.105
2011/05/05,39.408
2011/05/06,58.496
2011/05/07,44.842
2011/05/08,81.274
2011/05/09,39.368
2011/05/10,70.299
2011/05/11,44.076
2011/05/12,46.411
2011/05/13,67.645
2011/05/14,92.047
2011/05/15,41
2011/05/16,39.72
2011/05/17,37.638
2011/05/18,34.43
2011/05/19,36.5
2011/05/20,49.155
2011/05/21,67.243
2011/05/22,77.32
2011/05/23,41.954
2011/05/24,36.517
2011/05/25,41.074
2011/05/26,43.866
2011/05/27,77.9
2011/05/28,35.913
2011/05/29,43.085
2011/05/30,40.618
2011/05/31,37.631
2011/06/01,34.449
2011/06/02,59.346
2011/06/03,85.97
2011/06/04,83.781
2011/06/05,91.55
2011/06/06,95.752
2011/06/07,60.95
2011/06/08,81.542
2011/06/09,83.37
2011/06/10,89.442
2011/06/11,94.225
2011/06/12,75.368
2011/06/13,49.836
2011/06/14,46.286
2011/06/15,95.503
2011/06/16,98.446
2011/06/17,36.868
2011/06/18,35.324
2011/06/19,61.082
2011/06/20,38.899
2011/06/21,57.211
2011/06/22,39.255
2011/06/23,44.027
2011/06/24,69.053
2011/06/25,88.067
2011/06/26,44.782
2011/06/27,35.484
2011/06/28,59.653
2011/06/29,41.994
2011/06/30,36.349
2011/07/01,33.461
2011/07/02,33.605
2011/07/03,30.019
2011/07/04,44.717
2011/07/05,30.79
2011/07/06,33.767
2011/07/07,33.742
2011/07/08,29.162
2011/07/09,81.957
2011/07/10,84.3
2011/07/11,37.217
2011/07/12,44.671
2011/07/13,50.847
2011/07/14,66.715
2011/07/15,32.035
2011/07/16,49.337
2011/07/17,34.275
2011/07/18,76.287
2011/07/19,63.589
2011/07/20,32.339
2011/07/21,48.629
2011/07/22,50.249
2011/07/23,34.191
2011/07/24,31.698
2011/07/25,58.563
2011/07/26,54.528
2011/07/27,60.914
2011/07/28,90.453
2011/07/29,37.147
2011/07/30,33.395
2011/07/31,38.041
2011/08/01,36.488
2011/08/02,31.335
2011/08/03,31.226
2011/08/04,26.379
2011/08/05,47.363
2011/08/06,35.55
2011/08/07,32.458
2011/08/08,73.846
2011/08/09,89.957
2011/08/10,51.493
2011/08/11,35.211
2011/08/12,31.646
2011/08/13,30.482
2011/08/14,45.714
2011/08/15,35.735
2011/08/16,34.406
2011/08/17,40.75
2011/08/18,58.83
2011/08/19,77.263
2011/08/20,33.163
2011/08/21,33.143
2011/08/22,37.924
2011/08/23,69.816
2011/08/24,79.537
2011/08/25,42.744
2011/08/26,29.398
2011/08/27,91.929
2011/08/28,39.176
2011/08/29,38.915
2011/08/30,39.041
2011/08/31,40.375
2011/09/01,43.614
2011/09/02,40.179
2011/09/03,42.026
2011/09/04,88.612
2011/09/05,91.794
2011/09/06,93.667
2011/09/07,30.564
2011/09/08,27.932
2011/09/09,26.388
2011/09/10,24.356
2011/09/11,56.458
2011/09/12,44.227
2011/09/13,34.045
2011/09/14,31.954
2011/09/15,29.791
2011/09/16,60.574
2011/09/17,40.497
2011/09/18,35.31
2011/09/19,39.189
2011/09/20,36.544
2011/09/21,51.35
2011/09/22,44.261
2011/09/23,52.555
2011/09/24,28.124
2011/09/25,52.067
2011/09/26,44.069
2011/09/27,72.238
2011/09/28,48.313
2011/09/29,47.499
2011/09/30,31.866
2011/10/01,76.623
2011/10/02,51.241
2011/10/03,49.125
2011/10/04,64.666
2011/10/05,56.466
2011/10/06,79.772
2011/10/07,36.538
2011/10/08,23.86
2011/10/09,27.307
2011/10/10,26.29
2011/10/11,30.229
2011/10/12,26.939
2011/10/13,58.857
2011/10/14,24.604
2011/10/15,63.93
2011/10/16,38.144
2011/10/17,59.395
2011/10/18,35.895
2011/10/19,28.734
2011/10/20,32.726
2011/10/21,72.973
2011/10/22,80.329
2011/10/23,79.881
2011/10/24,29.469
2011/10/25,36.378
2011/10/26,50.787
2011/10/27,74.802
2011/10/28,56.484
2011/10/29,51.341
2011/10/30,20.628
2011/10/31,54.415
2011/11/01,66.259
2011/11/02,41.928
2011/11/03,33.728
2011/11/04,38.686
2011/11/05,25.985
2011/11/06,22.168
2011/11/07,33.49
2011/11/08,92.535
2011/11/09,68.942
2011/11/10,33.6
2011/11/11,36.302
2011/11/12,33.839
2011/11/13,30.869
2011/11/14,38.856
2011/11/15,31.828
2011/11/16,92.444
2011/11/17,96.973
2011/11/18,98.122
2011/11/19,75.442
2011/11/20,30.469
2011/11/21,37.028
2011/11/22,63.678
2011/11/23,36.102
2011/11/24,39.141
2011/11/25,31.362
2011/11/26,52.498
2011/11/27,55.4
2011/11/28,82.597
2011/11/29,76.479
2011/11/30,91.365
2011/12/01,36.891
2011/12/02,66.098
2011/12/03,48.932
2011/12/04,43.006
2011/12/05,38.729
2011/12/06,69.139
2011/12/07,72.459
2011/12/08,54.501
2011/12/09,24.743
2011/12/10,18.996
2011/12/11,17.968
2011/12/12,17.35
2011/12/13,12.242
2011/12/14,16.628
2011/12/15,25.654
2011/12/16,26.405
2011/12/17,20.233
2011/12/18,19.753
2011/12/19,41.925
2011/12/20,55.707
2011/12/21,75.939
2011/12/22,40.246
2011/12/23,24.655
2011/12/24,47.519
2011/12/25,40.44
2011/12/26,80.728
2011/12/27,81.376
2011/12/28,32.106
2011/12/29,56.158
2011/12/30,36.979
2011/12/31,36.742
2012/01/01,57.442
2012/01/02,40.667
2012/01/03,37.576
2012/01/04,66.311
2012/01/05,85.702
2012/01/06,86.13
2012/01/07,37.113
2012/01/08,41.835
2012/01/09,60.203
2012/01/10,39.263
2012/01/11,38.043
2012/01/12,39.755
2012/01/13,51.065
2012/01/14,29.844
2012/01/15,22.186
2012/01/16,68.03
2012/01/17,57.869
2012/01/18,34.874
2012/01/19,48.094
2012/01/20,42.497
2012/01/21,28.058
2012/01/22,41.838
2012/01/23,30.149
2012/01/24,56.774
2012/01/25,46.457
2012/01/26,67.999
2012/01/27,35.878
2012/01/28,18.783
2012/01/29,51.695
2012/01/30,48.72
2012/01/31,38.753
2012/02/01,78.207
2012/02/02,49.394
2012/02/03,53.176
2012/02/04,39.795
2012/02/05,38.114
2012/02/06,36.94
2012/02/07,18.825
2012/02/08,16.411
2012/02/09,8.323
2012/02/10,28.296
2012/02/11,80.776
2012/02/12,45.028
2012/02/13,56.038
2012/02/14,90.807
2012/02/15,77.261
2012/02/16,82.967
2012/02/17,58.654
2012/02/18,34.209
2012/02/19,20.12
2012/02/20,24.045
2012/02/21,20.588
2012/02/22,65.798
2012/02/23,51.675
2012/02/24,54.468
2012/02/25,33.13
2012/02/26,26.717
2012/02/27,24.527
2012/02/28,24.48
2012/02/29,16.364
2012/03/01,81.872
2012/03/02,51.128
2012/03/03,48.933
2012/03/04,73.989
2012/03/05,34.386
2012/03/06,37.895
2012/03/07,38.376
2012/03/08,66.04
2012/03/09,74.999
2012/03/10,44.853
2012/03/11,57.733
2012/03/12,73.239
2012/03/13,41.051
2012/03/14,63.274
2012/03/15,49.445
2012/03/16,41.807
2012/03/17,33.115
2012/03/18,25.773
2012/03/19,36.37
2012/03/20,41.721
2012/03/21,47.313
2012/03/22,91.381
2012/03/23,95.474
2012/03/24,66.156
2012/03/25,26.216
2012/03/26,37.367
2012/03/27,45.267
2012/03/28,57.087
2012/03/29,85.263
2012/03/30,69.974
2012/03/31,68.663
2012/04/01,36.544
2012/04/02,34.665
2012/04/03,34.37
2012/04/04,34.929
2012/04/05,77.616
2012/04/06,28.876
2012/04/07,17.277
2012/04/08,77.989
2012/04/09,82.808
2012/04/10,36.555
2012/04/11,58.871
2012/04/12,48.965
2012/04/13,39.088
2012/04/14,42.056
2012/04/15,63.619
2012/04/16,68.806
2012/04/17,42.715
2012/04/18,32.683
2012/04/19,21.705
2012/04/20,85.022
2012/04/21,47.086
2012/04/22,43.167
2012/04/23,35.163
2012/04/24,32.395
2012/04/25,49.518
2012/04/26,65.989
2012/04/27,71.501
2012/04/28,34.531
2012/04/29,37.662
2012/04/30,33.243
2012/05/01,28.758
2012/05/02,33.368
2012/05/03,20.528
2012/05/04,16.993
2012/05/05,42.37
2012/05/06,18.871
2012/05/07,67.603
2012/05/08,86.919
2012/05/09,49.671
2012/05/10,38.824
2012/05/11,32.598
2012/05/12,67.043
2012/05/13,42.225
2012/05/14,36.584
2012/05/15,66.372
2012/05/16,71.638
2012/05/17,75.446
2012/05/18,27.939
2012/05/19,21.316
2012/05/20,37.028
2012/05/21,60.102
2012/05/22,73.506
2012/05/23,36.148
2012/05/24,30.976
2012/05/25,50.146
2012/05/26,77.586
2012/05/27,41.299
2012/05/28,40.275
2012/05/29,53.196
2012/05/30,47.508
2012/05/31,80.405
2012/06/01,44.343
2012/06/02,56.209
2012/06/03,32.632
2012/06/04,48.191
2012/06/05,49.333
2012/06/06,68.371
2012/06/07,62.608
2012/06/08,82.939
2012/06/09,29.698
2012/06/10,41.086
2012/06/11,45.542
2012/06/12,62.574
2012/06/13,32.763
2012/06/14,47.409
2012/06/15,42.758
2012/06/16,58.751
2012/06/17,31.897
2012/06/18,49.999
2012/06/19,47.57
2012/06/20,44.138
2012/06/21,32.547
2012/06/22,74.619
2012/06/23,84.095
2012/06/24,47.102
2012/06/25,36.926
2012/06/26,34.033
2012/06/27,44.32
2012/06/28,80.091
2012/06/29,61.803
2012/06/30,34.343
2012/07/01,40.893
2012/07/02,28.851
2012/07/03,45.541
2012/07/04,68.81
2012/07/05,64.337
2012/07/06,33.077
2012/07/07,79.239
2012/07/08,35.931
2012/07/09,51.411
2012/07/10,44.081
2012/07/11,35.062
2012/07/12,49.446
2012/07/13,70.446
2012/07/14,72.74
2012/07/15,35.195
2012/07/16,49.145
2012/07/17,56.372
2012/07/18,37.587
2012/07/19,30.592
2012/07/20,37.617
2012/07/21,67.896
2012/07/22,42.318
2012/07/23,59.908
2012/07/24,53.588
2012/07/25,28.036
2012/07/26,67.625
2012/07/27,70.853
2012/07/28,37.49
2012/07/29,26.695
2012/07/30,24.67
2012/07/31,70.529
2012/08/01,73.086
2012/08/02,48.84
2012/08/03,50.9
2012/08/04,46.56
2012/08/05,68.461
2012/08/06,57.29
2012/08/07,76.101
2012/08/08,30.069
2012/08/09,44.592
2012/08/10,63.649
2012/08/11,43.045
2012/08/12,41.918
2012/08/13,28.178
2012/08/14,50.517
2012/08/15,31.123
2012/08/16,64.464
2012/08/17,83.326
2012/08/18,53.847
2012/08/19,87.326
2012/08/20,93.783
2012/08/21,46.528
2012/08/22,64.027
2012/08/23,71.037
2012/08/24,85.156
2012/08/25,36.241
2012/08/26,33.634
2012/08/27,55.093
2012/08/28,63.993
2012/08/29,85.558
2012/08/30,60.557
2012/08/31,38.019
2012/09/01,35.724
2012/09/02,29.551
2012/09/03,18.918
2012/09/04,44.967
2012/09/05,63.262
2012/09/06,88.79
2012/09/07,90.151
2012/09/08,36.987
2012/09/09,27.524
2012/09/10,69.904
2012/09/11,66.529
2012/09/12,47.39
2012/09/13,76.233
2012/09/14,48.797
2012/09/15,32.541
2012/09/16,55.262
2012/09/17,59.083
2012/09/18,42.755
2012/09/19,80.452
2012/09/20,45.238
2012/09/21,63.16
2012/09/22,49.935
2012/09/23,29.941
2012/09/24,29.801
2012/09/25,20.461
2012/09/26,19.583
2012/09/27,19.287
2012/09/28,29.937
2012/09/29,25.808
2012/09/30,34.213
2012/10/01,32.798
2012/10/02,31.12
2012/10/03,23.897
2012/10/04,18.564
2012/10/05,61.574
2012/10/06,48.17
2012/10/07,37.443
2012/10/08,31.703
2012/10/09,24.577
2012/10/10,17.373
2012/10/11,53.359
2012/10/12,83.105
2012/10/13,68.84
2012/10/14,37.89
2012/10/15,25.61
2012/10/16,64.702
2012/10/17,74.388
2012/10/18,79.709
2012/10/19,62.184
2012/10/20,43.765
2012/10/21,25.076
2012/10/22,22.672
2012/10/23,57.186
2012/10/24,37.598
2012/10/25,32.56
2012/10/26,25.305
2012/10/27,71.754
2012/10/28,38.839
2012/10/29,36.576
2012/10/30,77.619
2012/10/31,78.694
2012/11/01,54.628
2012/11/02,23.384
2012/11/03,49.259
2012/11/04,55.549
2012/11/05,43.434
2012/11/06,36.425
2012/11/07,31.355
2012/11/08,24.936
2012/11/09,20.654
2012/11/10,12.019
2012/11/11,17.068
2012/11/12,25.811
2012/11/13,57.234
2012/11/14,74.452
2012/11/15,89.426
2012/11/16,94.234
2012/11/17,73.623
2012/11/18,43.794
2012/11/19,26.557
2012/11/20,34.876
2012/11/21,21.101
2012/11/22,55.259
2012/11/23,42.719
2012/11/24,50.134
2012/11/25,28.702
2012/11/26,46.927
2012/11/27,70.493
2012/11/28,68.781
2012/11/29,36.367
2012/11/30,29.866
2012/12/01,21.572
2012/12/02,70.064
2012/12/03,84.7
2012/12/04,84.141
2012/12/05,88.051
2012/12/06,89.587
2012/12/07,40.17
2012/12/08,17.659
2012/12/09,37.988
2012/12/10,26.718
2012/12/11,49.706
2012/12/12,81.009
2012/12/13,72.648
2012/12/14,53.307
2012/12/15,32.822
2012/12/16,31.696
2012/12/17,25.808
2012/12/18,35.72
2012/12/19,16.512
2012/12/20,19.217
2012/12/21,49.879
2012/12/22,32.885
2012/12/23,27.669
2012/12/24,46.959
2012/12/25,29.661
2012/12/26,23.867
2012/12/27,31.336
2012/12/28,52.728
2012/12/29,65.238
2012/12/30,30.613
2012/12/31,79.972
2013/01/01,80.731
2013/01/02,82.489
2013/01/03,52.008
2013/01/04,67.148
2013/01/05,75.548
2013/01/06,29.746
2013/01/07,40.18
2013/01/08,72.134
2013/01/09,44.196
2013/01/10,28.542
2013/01/11,29.332
2013/01/12,24.072
2013/01/13,19.172
2013/01/14,49.86
2013/01/15,81.241
2013/01/16,68.804
2013/01/17,62.127
2013/01/18,48.982
2013/01/19,30.41
2013/01/20,39.228
2013/01/21,42.074
2013/01/22,73.433
2013/01/23,92.382
2013/01/24,47.332
2013/01/25,42.02
2013/01/26,31.239
2013/01/27,35.737
2013/01/28,59.999
2013/01/29,83.758
2013/01/30,92.3
2013/01/31,39.23
2013/02/01,40.139
2013/02/02,32.331
2013/02/03,29.25
2013/02/04,63.334
2013/02/05,65.07
2013/02/06,76.904
2013/02/07,37.03
2013/02/08,58.118
2013/02/09,48.711
2013/02/10,32.421
2013/02/11,30.596
2013/02/12,27.748
2013/02/13,24.13
2013/02/14,74.658
2013/02/15,48.055
2013/02/16,56.008
2013/02/17,46.164
2013/02/18,56.77
2013/02/19,74.127
2013/02/20,35.694
2013/02/21,30.883
2013/02/22,69.023
2013/02/23,48.385
2013/02/24,73.842
2013/02/25,61.68
2013/02/26,50.521
2013/02/27,51.07
2013/02/28,46.355
2013/03/01,75.197
2013/03/02,80.714
2013/03/03,20.964
2013/03/04,18.12
2013/03/05,80.564
2013/03/06,85.068
2013/03/07,47.196
2013/03/08,41.059
2013/03/09,34.488
2013/03/10,30.848
2013/03/11,34.986
2013/03/12,82.559
2013/03/13,58.557
2013/03/14,39.169
2013/03/15,90.794
2013/03/16,68.223
2013/03/17,35.076
2013/03/18,69.554
2013/03/19,46.13
2013/03/20,48.762
2013/03/21,48.673
2013/03/22,34.5
2013/03/23,37.592
2013/03/24,26.468
2013/03/25,60.655
2013/03/26,71.753
2013/03/27,86.657
2013/03/28,46.367
2013/03/29,37.16
2013/03/30,54.041
2013/03/31,63.469
2013/04/01,46.101
2013/04/02,77.818
2013/04/03,78.629
2013/04/04,67.693
2013/04/05,70.372
2013/04/06,33.26
2013/04/07,17.504
2013/04/08,61.115
2013/04/09,80.62
2013/04/10,88.993
2013/04/11,38.793
2013/04/12,30.889
2013/04/13,28.154
2013/04/14,21.042
2013/04/15,28.568
2013/04/16,38.429
2013/04/17,51.112
2013/04/18,94.246
2013/04/19,43.092
2013/04/20,40.204
2013/04/21,39.821
2013/04/22,53.146
2013/04/23,44.964
2013/04/24,60.955
2013/04/25,47.612
2013/04/26,37.016
2013/04/27,29.416
2013/04/28,22.626
2013/04/29,72.406
2013/04/30,44.926
2013/05/01,48.416
2013/05/02,32.007
2013/05/03,29.572
2013/05/04,22.419
2013/05/05,37.94
2013/05/06,51.892
2013/05/07,55.87
2013/05/08,49.122
2013/05/09,23.58
2013/05/10,45.913
2013/05/11,29.82
2013/05/12,26.728
2013/05/13,74.037
2013/05/14,44.348
2013/05/15,41.888
2013/05/16,43.842
2013/05/17,64.41
2013/05/18,64.248
2013/05/19,26.734
2013/05/20,46.542
2013/05/21,58.018
2013/05/22,70.504
2013/05/23,46.688
2013/05/24,66.212
2013/05/25,72.094
2013/05/26,30.418
2013/05/27,55.546
2013/05/28,51.861
2013/05/29,69.358
2013/05/30,37.203
2013/05/31,50.566
2013/06/01,28.822
2013/06/02,26.091
2013/06/03,66.941
2013/06/04,47.02
2013/06/05,52.135
2013/06/06,65.999
2013/06/07,49.35
2013/06/08,21.149
2013/06/09,61.074
2013/06/10,40.099
2013/06/11,48.479
2013/06/12,52.538
2013/06/13,63.938
2013/06/14,62.575
2013/06/15,30.077
2013/06/16,37.436
2013/06/17,46.954
2013/06/18,69.002
2013/06/19,45.623
2013/06/20,68.602
2013/06/21,76.448
2013/06/22,25.097
2013/06/23,20.886
2013/06/24,59.53
2013/06/25,69.488
2013/06/26,50.657
2013/06/27,37.942
2013/06/28,44.126
2013/06/29,53.471
2013/06/30,38.54
2013/07/01,83.953
2013/07/02,53.941
2013/07/03,69.105
2013/07/04,71.111
2013/07/05,79.833
2013/07/06,30.128
2013/07/07,37.494
2013/07/08,44.763
2013/07/09,74.3
2013/07/10,76.407
2013/07/11,62.01
2013/07/12,39.807
2013/07/13,62.277
2013/07/14,26.376
2013/07/15,46.038
2013/07/16,69.674
2013/07/17,76.054
2013/07/18,53.844
2013/07/19,37.491
2013/07/20,17.181
2013/07/21,15.982
2013/07/22,63.411
2013/07/23,74.066
2013/07/24,49.506
2013/07/25,41.139
2013/07/26,54.608
2013/07/27,22.964
2013/07/28,44.994
2013/07/29,54.349
2013/07/30,75.764
2013/07/31,45.742
2013/08/01,64.503
2013/08/02,42.89
2013/08/03,33.146
2013/08/04,24.482
2013/08/05,54.003
2013/08/06,41.661
2013/08/07,43.982
2013/08/08,31.77
2013/08/09,30.313
2013/08/10,16.946
2013/08/11,34.953
2013/08/12,76.254
2013/08/13,89.641
2013/08/14,91.348
2013/08/15,35.012
2013/08/16,39.872
2013/08/17,53.275
2013/08/18,35.791
2013/08/19,48.269
2013/08/20,49.944
2013/08/21,80.321
2013/08/22,36.097
2013/08/23,48.566
2013/08/24,32.771
2013/08/25,44.531
2013/08/26,47.562
2013/08/27,65.113
2013/08/28,44.386
2013/08/29,93.597
2013/08/30,41.326
2013/08/31,49.25
2013/09/01,48.48
2013/09/02,44.394
2013/09/03,52.467
2013/09/04,46.547
2013/09/05,32.959
2013/09/06,23.035
2013/09/07,29.54
2013/09/08,17.992
2013/09/09,68.551
2013/09/10,44.711
2013/09/11,62.704
2013/09/12,47.348
2013/09/13,53.801
2013/09/14,44.828
2013/09/15,21.184
2013/09/16,56.302
2013/09/17,38.904
2013/09/18,60.177
2013/09/19,58.508
2013/09/20,46.848
2013/09/21,26.24
2013/09/22,37.965
2013/09/23,71.507
2013/09/24,71.255
2013/09/25,73.459
2013/09/26,42.635
2013/09/27,59.371
2013/09/28,40.496
2013/09/29,48.378
2013/09/30,80.289
2013/10/01,84.213
2013/10/02,64.76
2013/10/03,29.311
2013/10/04,41.492
2013/10/05,18
2013/10/06,17.835
2013/10/07,65.486
2013/10/08,68.683
2013/10/09,77.532
2013/10/10,39.135
2013/10/11,57.776
2013/10/12,43.572
2013/10/13,47.105
2013/10/14,68.12
2013/10/15,76.832
2013/10/16,88.931
2013/10/17,65.718
2013/10/18,46.876
2013/10/19,72.66
2013/10/20,41.812
2013/10/21,67.145
2013/10/22,78.002
2013/10/23,84.813
2013/10/24,46.984
2013/10/25,90.954
2013/10/26,38.216
2013/10/27,36.017
2013/10/28,40.058
2013/10/29,73.039
2013/10/30,42.773
2013/10/31,38.366
2013/11/01,44.668
2013/11/02,52.1
2013/11/03,53.045
2013/11/04,75.028
2013/11/05,77.7
2013/11/06,49.503
2013/11/07,74.276
2013/11/08,69.776
2013/11/09,66.408
2013/11/10,28.108
2013/11/11,29.842
2013/11/12,77.443
2013/11/13,82.913
2013/11/14,64.853
2013/11/15,95.077
2013/11/16,65.218
2013/11/17,47.173
2013/11/18,66.329
2013/11/19,65.691
2013/11/20,39.057
2013/11/21,72.839
2013/11/22,78.95
2013/11/23,46.646
2013/11/24,55.687
2013/11/25,39.607
2013/11/26,87.356
2013/11/27,62.971
2013/11/28,65.569
2013/11/29,51.26
2013/11/30,43.623
2013/12/01,23.866
2013/12/02,20.831
2013/12/03,16.096
2013/12/04,37.507
2013/12/05,45.364
2013/12/06,26.786
2013/12/07,73.862
2013/12/08,46.14
2013/12/09,38.754
2013/12/10,24.255
2013/12/11,43.709
2013/12/12,38.341
2013/12/13,38.772
2013/12/14,21.59
2013/12/15,14.199
2013/12/16,79.032
2013/12/17,50.989
2013/12/18,44.847
2013/12/19,38.888
2013/12/20,31.817
2013/12/21,35.909
2013/12/22,40.055
2013/12/23,23.638
2013/12/24,47.509
2013/12/25,49.536
2013/12/26,29.575
2013/12/27,26.87
2013/12/28,50.399
2013/12/29,75.719
2013/12/30,59.365
2013/12/31,26.189
2014/01/01,48.249
2014/01/02,55.621
2014/01/03,73.449
2014/01/04,45.852
2014/01/05,75.116
2014/01/06,75.34
