Date,sentbyaddress90std
2012/03/14,2745
2012/03/15,2695
2012/03/16,2641
2012/03/17,2583
2012/03/18,2577
2012/03/19,2576
2012/03/20,2555
2012/03/21,2551
2012/03/22,2538
2012/03/23,2457
2012/03/24,2421
2012/03/25,2400
2012/03/26,2357
2012/03/27,2289
2012/03/28,2253
2012/03/29,2194
2012/03/30,2105
2012/03/31,2028
2012/04/01,1998
2012/04/02,1964
2012/04/03,1959
2012/04/04,1966
2012/04/05,1965
2012/04/06,1939
2012/04/07,1939
2012/04/08,1933
2012/04/09,1931
2012/04/10,1967
2012/04/11,2015
2012/04/12,2071
2012/04/13,2071
2012/04/14,2082
2012/04/15,2084
2012/04/16,2157
2012/04/17,2185
2012/04/18,2256
2012/04/19,2273
2012/04/20,2321
2012/04/21,2241
2012/04/22,2223
2012/04/23,2227
2012/04/24,2235
2012/04/25,2246
2012/04/26,2311
2012/04/27,2286
2012/04/28,2269
2012/04/29,2251
2012/04/30,2343
2012/05/01,2440
2012/05/02,2536
2012/05/03,2764
2012/05/04,2977
2012/05/05,3076
2012/05/06,3105
2012/05/07,3487
2012/05/08,3768
2012/05/09,4081
2012/05/10,4142
2012/05/11,4477
2012/05/12,4639
2012/05/13,4709
2012/05/14,5610
2012/05/15,5933
2012/05/16,6103
2012/05/17,6169
2012/05/18,6397
2012/05/19,6932
2012/05/20,7274
2012/05/21,7621
2012/05/22,7801
2012/05/23,8059
2012/05/24,8254
2012/05/25,8482
2012/05/26,8538
2012/05/27,8638
2012/05/28,8838
2012/05/29,9126
2012/05/30,9251
2012/05/31,9368
2012/06/01,9448
2012/06/02,9423
2012/06/03,9658
2012/06/04,10313
2012/06/05,10975
2012/06/06,10962
2012/06/07,11150
2012/06/08,11135
2012/06/09,11194
2012/06/10,11394
2012/06/11,11519
2012/06/12,11477
2012/06/13,12234
2012/06/14,13035
2012/06/15,13646
2012/06/16,13882
2012/06/17,14124
2012/06/18,14318
2012/06/19,14388
2012/06/20,14381
2012/06/21,14305
2012/06/22,14229
2012/06/23,14135
2012/06/24,14057
2012/06/25,14042
2012/06/26,14093
2012/06/27,14195
2012/06/28,14144
2012/06/29,14069
2012/06/30,13936
2012/07/01,13814
2012/07/02,13834
2012/07/03,13772
2012/07/04,13657
2012/07/05,13517
2012/07/06,13342
2012/07/07,13186
2012/07/08,13018
2012/07/09,12928
2012/07/10,12949
2012/07/11,12900
2012/07/12,12764
2012/07/13,12634
2012/07/14,12460
2012/07/15,12352
2012/07/16,12305
2012/07/17,12349
2012/07/18,12216
2012/07/19,12112
2012/07/20,11978
2012/07/21,11769
2012/07/22,11673
2012/07/23,11619
2012/07/24,11433
2012/07/25,11267
2012/07/26,11003
2012/07/27,10708
2012/07/28,10480
2012/07/29,10299
2012/07/30,10138
2012/07/31,10755
2012/08/01,10702
2012/08/02,10667
2012/08/03,10493
2012/08/04,10249
2012/08/05,10201
2012/08/06,10239
2012/08/07,10225
2012/08/08,10315
2012/08/09,10268
2012/08/10,10156
2012/08/11,9951
2012/08/12,9987
2012/08/13,10234
2012/08/14,10182
2012/08/15,10184
2012/08/16,10872
2012/08/17,11329
2012/08/18,11544
2012/08/19,11590
2012/08/20,11561
2012/08/21,11796
2012/08/22,11883
2012/08/23,11899
2012/08/24,11826
2012/08/25,11722
2012/08/26,11682
2012/08/27,11666
2012/08/28,11591
2012/08/29,11513
2012/08/30,11447
2012/08/31,11242
2012/09/01,11290
2012/09/02,11269
2012/09/03,11242
2012/09/04,11025
2012/09/05,11042
2012/09/06,11010
2012/09/07,10969
2012/09/08,10980
2012/09/09,10944
2012/09/10,10621
2012/09/11,10546
2012/09/12,10376
2012/09/13,10274
2012/09/14,10263
2012/09/15,10321
2012/09/16,10377
2012/09/17,10412
2012/09/18,10370
2012/09/19,10279
2012/09/20,10213
2012/09/21,10112
2012/09/22,10161
2012/09/23,10263
2012/09/24,10298
2012/09/25,10312
2012/09/26,10327
2012/09/27,10291
2012/09/28,10278
2012/09/29,10202
2012/09/30,10315
2012/10/01,10321
2012/10/02,10316
2012/10/03,10153
2012/10/04,10046
2012/10/05,10009
2012/10/06,9821
2012/10/07,9752
2012/10/08,9796
2012/10/09,9810
2012/10/10,9776
2012/10/11,9664
2012/10/12,9540
2012/10/13,9442
2012/10/14,9477
2012/10/15,9478
2012/10/16,9444
2012/10/17,9403
2012/10/18,9401
2012/10/19,9420
2012/10/20,9421
2012/10/21,9426
2012/10/22,9403
2012/10/23,9327
2012/10/24,9228
2012/10/25,9185
2012/10/26,9228
2012/10/27,9415
2012/10/28,9654
2012/10/29,9407
2012/10/30,9445
2012/10/31,9506
2012/11/01,9630
2012/11/02,9690
2012/11/03,9807
2012/11/04,9935
2012/11/05,9975
2012/11/06,9830
2012/11/07,9831
2012/11/08,9859
2012/11/09,9893
2012/11/10,10007
2012/11/11,9987
2012/11/12,10081
2012/11/13,10035
2012/11/14,9382
2012/11/15,8992
2012/11/16,8841
2012/11/17,8809
2012/11/18,8792
2012/11/19,8487
2012/11/20,8341
2012/11/21,8294
2012/11/22,8229
2012/11/23,8292
2012/11/24,8304
2012/11/25,8329
2012/11/26,8327
2012/11/27,8314
2012/11/28,8322
2012/11/29,8090
2012/11/30,7979
2012/12/01,8023
2012/12/02,8236
2012/12/03,8321
2012/12/04,8243
2012/12/05,8063
2012/12/06,8026
2012/12/07,8022
2012/12/08,8004
2012/12/09,8002
2012/12/10,7897
2012/12/11,7896
2012/12/12,7902
2012/12/13,7974
2012/12/14,7946
2012/12/15,7909
2012/12/16,7882
2012/12/17,7903
2012/12/18,8110
2012/12/19,8063
2012/12/20,8057
2012/12/21,7967
2012/12/22,8343
2012/12/23,8317
2012/12/24,8287
2012/12/25,8268
2012/12/26,8330
2012/12/27,8247
2012/12/28,8265
2012/12/29,8174
2012/12/30,8278
2012/12/31,8142
2013/01/01,8138
2013/01/02,8097
2013/01/03,8330
2013/01/04,8464
2013/01/05,8718
2013/01/06,8624
2013/01/07,8723
2013/01/08,8853
2013/01/09,9118
2013/01/10,9591
2013/01/11,10241
2013/01/12,10319
2013/01/13,10522
2013/01/14,10542
2013/01/15,10922
2013/01/16,11341
2013/01/17,11596
2013/01/18,11854
2013/01/19,11919
2013/01/20,11942
2013/01/21,11943
2013/01/22,12026
2013/01/23,12064
2013/01/24,12168
2013/01/25,12114
2013/01/26,12075
2013/01/27,12062
2013/01/28,12123
2013/01/29,12175
2013/01/30,12051
2013/01/31,11994
2013/02/01,12320
2013/02/02,12294
2013/02/03,12377
2013/02/04,12458
2013/02/05,12773
2013/02/06,12798
2013/02/07,12906
2013/02/08,12917
2013/02/09,12769
2013/02/10,12725
2013/02/11,12619
2013/02/12,12607
2013/02/13,12650
2013/02/14,12661
2013/02/15,12673
2013/02/16,12667
2013/02/17,12658
2013/02/18,12665
2013/02/19,12675
2013/02/20,12668
2013/02/21,12531
2013/02/22,12492
2013/02/23,12398
2013/02/24,12401
2013/02/25,12390
2013/02/26,12479
2013/02/27,12447
2013/02/28,12364
2013/03/01,12337
2013/03/02,11870
2013/03/03,11525
2013/03/04,11406
2013/03/05,11395
2013/03/06,11562
2013/03/07,11621
2013/03/08,11536
2013/03/09,11378
2013/03/10,11131
2013/03/11,10972
2013/03/12,10900
2013/03/13,11008
2013/03/14,10985
2013/03/15,10914
2013/03/16,10724
2013/03/17,10678
2013/03/18,10710
2013/03/19,10842
2013/03/20,10720
2013/03/21,10808
2013/03/22,11136
2013/03/23,10986
2013/03/24,11007
2013/03/25,10619
2013/03/26,10337
2013/03/27,10304
2013/03/28,10823
2013/03/29,11199
2013/03/30,11455
2013/03/31,11056
2013/04/01,10848
2013/04/02,11689
2013/04/03,13162
2013/04/04,14643
2013/04/05,15788
2013/04/06,15763
2013/04/07,15865
2013/04/08,16667
2013/04/09,17992
2013/04/10,19967
2013/04/11,21154
2013/04/12,21584
2013/04/13,21686
2013/04/14,21536
2013/04/15,21763
2013/04/16,22291
2013/04/17,22559
2013/04/18,22638
2013/04/19,23036
2013/04/20,22905
2013/04/21,22713
2013/04/22,22695
2013/04/23,22875
2013/04/24,23096
2013/04/25,23265
2013/04/26,23339
2013/04/27,23280
2013/04/28,23199
2013/04/29,23180
2013/04/30,22969
2013/05/01,22862
2013/05/02,22884
2013/05/03,22834
2013/05/04,22821
2013/05/05,22767
2013/05/06,22765
2013/05/07,22785
2013/05/08,22809
2013/05/09,22851
2013/05/10,22822
2013/05/11,22808
2013/05/12,22686
2013/05/13,22591
2013/05/14,22520
2013/05/15,22393
2013/05/16,22252
2013/05/17,21965
2013/05/18,21725
2013/05/19,21586
2013/05/20,21413
2013/05/21,21248
2013/05/22,21098
2013/05/23,21048
2013/05/24,20924
2013/05/25,20844
2013/05/26,20849
2013/05/27,20798
2013/05/28,20639
2013/05/29,20536
2013/05/30,20492
2013/05/31,20137
2013/06/01,19727
2013/06/02,19602
2013/06/03,19459
2013/06/04,19430
2013/06/05,19382
2013/06/06,19215
2013/06/07,18878
2013/06/08,18898
2013/06/09,18843
2013/06/10,18764
2013/06/11,18746
2013/06/12,18705
2013/06/13,18695
2013/06/14,18284
2013/06/15,18157
2013/06/16,18402
2013/06/17,18511
2013/06/18,18465
2013/06/19,18417
2013/06/20,18448
2013/06/21,18354
2013/06/22,18526
2013/06/23,18847
2013/06/24,18898
2013/06/25,18979
2013/06/26,19011
2013/06/27,19055
2013/06/28,19060
2013/06/29,19075
2013/06/30,19413
2013/07/01,19291
2013/07/02,18965
2013/07/03,18475
2013/07/04,18146
2013/07/05,18218
2013/07/06,18502
2013/07/07,18610
2013/07/08,17877
2013/07/09,16340
2013/07/10,15298
2013/07/11,14944
2013/07/12,15085
2013/07/13,15114
2013/07/14,15358
2013/07/15,14903
2013/07/16,14637
2013/07/17,14579
2013/07/18,13995
2013/07/19,14017
2013/07/20,14344
2013/07/21,14481
2013/07/22,14092
2013/07/23,13660
2013/07/24,13241
2013/07/25,13005
2013/07/26,13010
2013/07/27,13197
2013/07/28,13311
2013/07/29,13311
2013/07/30,13259
2013/07/31,13483
2013/08/01,13909
2013/08/02,14098
2013/08/03,14098
2013/08/04,14131
2013/08/05,14041
2013/08/06,14008
2013/08/07,13974
2013/08/08,13909
2013/08/09,13818
2013/08/10,13819
2013/08/11,13884
2013/08/12,15491
2013/08/13,15397
2013/08/14,15402
2013/08/15,15468
2013/08/16,15785
2013/08/17,15756
2013/08/18,15808
2013/08/19,16010
2013/08/20,16170
2013/08/21,16203
2013/08/22,16429
2013/08/23,16466
2013/08/24,16423
2013/08/25,16491
2013/08/26,16514
2013/08/27,16670
2013/08/28,16876
2013/08/29,16909
2013/08/30,17242
2013/08/31,17347
2013/09/01,17534
2013/09/02,17580
2013/09/03,17585
2013/09/04,17574
2013/09/05,17552
2013/09/06,17466
2013/09/07,17400
2013/09/08,17581
2013/09/09,17586
2013/09/10,17588
2013/09/11,17590
2013/09/12,17504
2013/09/13,17387
2013/09/14,17374
2013/09/15,17573
2013/09/16,17570
2013/09/17,17569
2013/09/18,17586
2013/09/19,17613
2013/09/20,17552
2013/09/21,17390
2013/09/22,17526
2013/09/23,17523
2013/09/24,17535
2013/09/25,17515
2013/09/26,17523
2013/09/27,17434
2013/09/28,17252
2013/09/29,17313
2013/09/30,17318
2013/10/01,17428
2013/10/02,17564
2013/10/03,17530
2013/10/04,17317
2013/10/05,17097
2013/10/06,17288
2013/10/07,17296
2013/10/08,17293
2013/10/09,17241
2013/10/10,17062
2013/10/11,17030
2013/10/12,16746
2013/10/13,16744
2013/10/14,16751
2013/10/15,16777
2013/10/16,16849
2013/10/17,16817
2013/10/18,16515
2013/10/19,16313
2013/10/20,16356
2013/10/21,16376
2013/10/22,16468
2013/10/23,16616
2013/10/24,17111
2013/10/25,17060
2013/10/26,16806
2013/10/27,16923
2013/10/28,16925
2013/10/29,16820
2013/10/30,16701
2013/10/31,16715
2013/11/01,16706
2013/11/02,16601
2013/11/03,16563
2013/11/04,16819
2013/11/05,17669
2013/11/06,18452
2013/11/07,19981
2013/11/08,21037
2013/11/09,21601
2013/11/10,21076
2013/11/11,21233
2013/11/12,21664
2013/11/13,22313
2013/11/14,23346
2013/11/15,23903
2013/11/16,23908
2013/11/17,24048
2013/11/18,26941
2013/11/19,31668
2013/11/20,33445
2013/11/21,34656
2013/11/22,36034
2013/11/23,37001
2013/11/24,37236
2013/11/25,37981
2013/11/26,40099
2013/11/27,43107
2013/11/28,45768
2013/11/29,47591
2013/11/30,48019
2013/12/01,48551
2013/12/02,49256
2013/12/03,50230
2013/12/04,51327
2013/12/05,52563
2013/12/06,52920
2013/12/07,52843
2013/12/08,52641
2013/12/09,52713
2013/12/10,52867
2013/12/11,53019
2013/12/12,52878
2013/12/13,52548
2013/12/14,52077
2013/12/15,51851
2013/12/16,52034
2013/12/17,52217
2013/12/18,52902
2013/12/19,52981
2013/12/20,52656
2013/12/21,52099
2013/12/22,51877
2013/12/23,51664
2013/12/24,51398
2013/12/25,51207
2013/12/26,50927
2013/12/27,50440
2013/12/28,49915
2013/12/29,49673
2013/12/30,49549
2013/12/31,49427
2014/01/01,49198
2014/01/02,48791
2014/01/03,48125
2014/01/04,47304
2014/01/05,46820
2014/01/06,46568
2014/01/07,46196
2014/01/08,45819
2014/01/09,45361
2014/01/10,44613
2014/01/11,43845
2014/01/12,43433
2014/01/13,43035
2014/01/14,42710
2014/01/15,42118
2014/01/16,41668
2014/01/17,41214
2014/01/18,40391
2014/01/19,40021
2014/01/20,39745
2014/01/21,39631
2014/01/22,39575
2014/01/23,39289
2014/01/24,38342
2014/01/25,37202
2014/01/26,36554
2014/01/27,35937
2014/01/28,35557
2014/01/29,35072
2014/01/30,34431
2014/01/31,33471
2014/02/01,32451
2014/02/02,32060
2014/02/03,32000
2014/02/04,32201
2014/02/05,32280
2014/02/06,32449
2014/02/07,32647
2014/02/08,32374
2014/02/09,31968
2014/02/10,31757
2014/02/11,31650
2014/02/12,31634
2014/02/13,31543
2014/02/14,31235
2014/02/15,30840
2014/02/16,30725
2014/02/17,29437
2014/02/18,29300
2014/02/19,29871
2014/02/20,30543
2014/02/21,31265
2014/02/22,31195
2014/02/23,31497
2014/02/24,32358
2014/02/25,33215
2014/02/26,33297
2014/02/27,33127
2014/02/28,33368
2014/03/01,33798
2014/03/02,33738
2014/03/03,35413
2014/03/04,37531
2014/03/05,38150
2014/03/06,38860
2014/03/07,39365
2014/03/08,39282
2014/03/09,39459
2014/03/10,39665
2014/03/11,39965
2014/03/12,40528
2014/03/13,40947
2014/03/14,40876
2014/03/15,40740
2014/03/16,40826
2014/03/17,40880
2014/03/18,40752
2014/03/19,40751
2014/03/20,40715
2014/03/21,40860
2014/03/22,40496
2014/03/23,40333
2014/03/24,40298
2014/03/25,40289
2014/03/26,40170
2014/03/27,40437
2014/03/28,40196
2014/03/29,39639
2014/03/30,39662
2014/03/31,39388
2014/04/01,38685
2014/04/02,38731
2014/04/03,38744
2014/04/04,38517
2014/04/05,38344
2014/04/06,38338
2014/04/07,38182
2014/04/08,38027
2014/04/09,38034
2014/04/10,37935
2014/04/11,37676
2014/04/12,37127
2014/04/13,36756
2014/04/14,36655
2014/04/15,36547
2014/04/16,36038
2014/04/17,35549
2014/04/18,34597
2014/04/19,33788
2014/04/20,33930
2014/04/21,34029
2014/04/22,34171
2014/04/23,33927
2014/04/24,33717
2014/04/25,33092
2014/04/26,32815
2014/04/27,33032
2014/04/28,32988
2014/04/29,32712
2014/04/30,32585
2014/05/01,32519
2014/05/02,32423
2014/05/03,32999
