Date,difficulty14std
2011/09/14,12771
2011/09/15,16240
2011/09/16,18547
2011/09/17,20096
2011/09/18,21056
2011/09/19,21504
2011/09/20,21474
2011/09/21,20963
2011/09/22,19935
2011/09/23,18302
2011/09/24,15878
2011/09/25,12202
2011/09/26,5026
2011/09/27,1024
2011/09/28,33979
2011/09/29,46149
2011/09/30,54099
2011/10/01,59543
2011/10/02,63132
2011/10/03,65175
2011/10/04,65814
2011/10/05,65092
2011/10/06,62962
2011/10/07,59272
2011/10/08,53701
2011/10/09,45565
2011/10/10,33018
2011/10/11,0
2011/10/12,0
2011/10/13,0
2011/10/14,108168
2011/10/15,150927
2011/10/16,178498
2011/10/17,197353
2011/10/18,209854
2011/10/19,217102
2011/10/20,219617
2011/10/21,217564
2011/10/22,210810
2011/10/23,198875
2011/10/24,180736
2011/10/25,154221
2011/10/26,113607
2011/10/27,5736
2011/10/28,0
2011/10/29,0
2011/10/30,0
2011/10/31,119704
2011/11/01,174389
2011/11/02,208886
2011/11/03,232368
2011/11/04,247983
2011/11/05,257169
2011/11/06,260606
2011/11/07,258524
2011/11/08,250785
2011/11/09,236836
2011/11/10,215473
2011/11/11,184134
2011/11/12,136094
2011/11/13,16654
2011/11/14,3831
2011/11/15,6576
2011/11/16,8179
2011/11/17,9255
2011/11/18,9975
2011/11/19,10413
2011/11/20,10605
2011/11/21,10564
2011/11/22,10286
2011/11/23,9753
2011/11/24,8918
2011/11/25,7683
2011/11/26,5798
2011/11/27,1817
2011/11/28,0
2011/11/29,22034
2011/11/30,55283
2011/12/01,72140
2011/12/02,83242
2011/12/03,90727
2011/12/04,95451
2011/12/05,97813
2011/12/06,97985
2011/12/07,95979
2011/12/08,91651
2011/12/09,84647
2011/12/10,74212
2011/12/11,58541
2011/12/12,30464
2011/12/13,33163
2011/12/14,44729
2011/12/15,52275
2011/12/16,57409
2011/12/17,60746
2011/12/18,62573
2011/12/19,63023
2011/12/20,62126
2011/12/21,59819
2011/12/22,55931
2011/12/23,50093
2011/12/24,41490
2011/12/25,27653
2011/12/26,597.808
2011/12/27,2544
2011/12/28,3408
2011/12/29,3972
2011/12/30,4354
2011/12/31,4601
2012/01/01,4733
2012/01/02,4760
2012/01/03,4684
2012/01/04,4499
2012/01/05,4192
2012/01/06,3731
2012/01/07,3049
2012/01/08,10090
2012/01/09,47050
2012/01/10,63210
2012/01/11,73760
2012/01/12,80925
2012/01/13,85559
2012/01/14,88064
2012/01/15,88619
2012/01/16,87262
2012/01/17,83901
2012/01/18,78277
2012/01/19,69847
2012/01/20,57385
2012/01/21,37025
2012/01/22,24813
2012/01/23,36943
2012/01/24,44513
2012/01/25,49654
2012/01/26,53077
2012/01/27,55103
2012/01/28,55884
2012/01/29,55473
2012/01/30,53842
2012/01/31,50875
2012/02/01,46314
2012/02/02,39615
2012/02/03,29346
2012/02/04,20668
2012/02/05,40646
2012/02/06,51965
2012/02/07,59476
2012/02/08,64524
2012/02/09,67662
2012/02/10,69151
2012/02/11,69098
2012/02/12,67498
2012/02/13,64237
2012/02/14,59039
2012/02/15,51320
2012/02/16,39633
2012/02/17,17224
2012/02/18,997.542
2012/02/19,1923
2012/02/20,2439
2012/02/21,2782
2012/02/22,3012
2012/02/23,3154
2012/02/24,3220
2012/02/25,3215
2012/02/26,3137
2012/02/27,2982
2012/02/28,2736
2012/02/29,2371
2012/03/01,1817
2012/03/02,35669
2012/03/03,69266
2012/03/04,87894
2012/03/05,100293
2012/03/06,108616
2012/03/07,113763
2012/03/08,116155
2012/03/09,115964
2012/03/10,113176
2012/03/11,107590
2012/03/12,98733
2012/03/13,85593
2012/03/14,65649
2012/03/15,26440
2012/03/16,473.964
2012/03/17,796.576
2012/03/18,986.794
2012/03/19,1115
2012/03/20,1200
2012/03/21,1252
2012/03/22,1274
2012/03/23,1269
2012/03/24,1235
2012/03/25,1170
2012/03/26,1069
2012/03/27,920.318
2012/03/28,692.519
2012/03/29,49212
2012/03/30,79276
2012/03/31,97353
2012/04/01,109540
2012/04/02,117682
2012/04/03,122588
2012/04/04,124639
2012/04/05,123978
2012/04/06,120561
2012/04/07,114139
2012/04/08,104159
2012/04/09,89437
2012/04/10,66914
2012/04/11,16867
2012/04/12,6707
2012/04/13,25432
2012/04/14,33942
2012/04/15,39506
2012/04/16,43277
2012/04/17,45700
2012/04/18,46983
2012/04/19,47222
2012/04/20,46430
2012/04/21,44554
2012/04/22,41446
2012/04/23,36796
2012/04/24,29892
2012/04/25,18346
2012/04/26,0
2012/04/27,25656
2012/04/28,42336
2012/04/29,52252
2012/04/30,58923
2012/05/01,63384
2012/05/02,66083
2012/05/03,67233
2012/05/04,66914
2012/05/05,65103
2012/05/06,61671
2012/05/07,56320
2012/05/08,48420
2012/05/09,59040
2012/05/10,121881
2012/05/11,159510
2012/05/12,183895
2012/05/13,200329
2012/05/14,210682
2012/05/15,215830
2012/05/16,216146
2012/05/17,211651
2012/05/18,202025
2012/05/19,186474
2012/05/20,163315
2012/05/21,128497
2012/05/22,65515
2012/05/23,0
2012/05/24,17570
2012/05/25,73962
2012/05/26,99033
2012/05/27,115413
2012/05/28,126524
2012/05/29,133685
2012/05/30,137516
2012/05/31,138294
2012/06/01,136070
2012/06/02,130691
2012/06/03,121741
2012/06/04,108338
2012/06/05,88480
2012/06/06,55639
2012/06/07,936.434
2012/06/08,4103
2012/06/09,5500
2012/06/10,6412
2012/06/11,7032
2012/06/12,7431
2012/06/13,7645
2012/06/14,7690
2012/06/15,7568
2012/06/16,7272
2012/06/17,6777
2012/06/18,6036
2012/06/19,4939
2012/06/20,21381
2012/06/21,75295
2012/06/22,100209
2012/06/23,116513
2012/06/24,127551
2012/06/25,134626
2012/06/26,138347
2012/06/27,138984
2012/06/28,136579
2012/06/29,130965
2012/06/30,121700
2012/07/01,107845
2012/07/02,87242
2012/07/03,52464
2012/07/04,6837
2012/07/05,14057
2012/07/06,17977
2012/07/07,20578
2012/07/08,22326
2012/07/09,23413
2012/07/10,23929
2012/07/11,23912
2012/07/12,23359
2012/07/13,22231
2012/07/14,20434
2012/07/15,17764
2012/07/16,13723
2012/07/17,23599
2012/07/18,61657
2012/07/19,81015
2012/07/20,93734
2012/07/21,102321
2012/07/22,107767
2012/07/23,110539
2012/07/24,110836
2012/07/25,108680
2012/07/26,103917
2012/07/27,96161
2012/07/28,84593
2012/07/29,67274
2012/07/30,59006
2012/07/31,94801
2012/08/01,122112
2012/08/02,140186
2012/08/03,152346
2012/08/04,159946
2012/08/05,163625
2012/08/06,163645
2012/08/07,160010
2012/08/08,152456
2012/08/09,140353
2012/08/10,122360
2012/08/11,95191
2012/08/12,61941
2012/08/13,86119
2012/08/14,110751
2012/08/15,127061
2012/08/16,138032
2012/08/17,144882
2012/08/18,148183
2012/08/19,148172
2012/08/20,144850
2012/08/21,137977
2012/08/22,126977
2012/08/23,110627
2012/08/24,85924
2012/08/25,127650
2012/08/26,168009
2012/08/27,199722
2012/08/28,221370
2012/08/29,235741
2012/08/30,244124
2012/08/31,247129
2012/09/01,244954
2012/09/02,237457
2012/09/03,224104
2012/09/04,203747
2012/09/05,173945
2012/09/06,132975
2012/09/07,132442
2012/09/08,176304
2012/09/09,205807
2012/09/10,225851
2012/09/11,238831
2012/09/12,245867
2012/09/13,247467
2012/09/14,243738
2012/09/15,234426
2012/09/16,218820
2012/09/17,195416
2012/09/18,160847
2012/09/19,105501
2012/09/20,87362
2012/09/21,118398
2012/09/22,138647
2012/09/23,152471
2012/09/24,161526
2012/09/25,166592
2012/09/26,168032
2012/09/27,165938
2012/09/28,160172
2012/09/29,150313
2012/09/30,135470
2012/10/01,113707
2012/10/02,79533
2012/10/03,89263
2012/10/04,127465
2012/10/05,151807
2012/10/06,168412
2012/10/07,179441
2012/10/08,185887
2012/10/09,188224
2012/10/10,186605
2012/10/11,180924
2012/10/12,170776
2012/10/13,155289
2012/10/14,132603
2012/10/15,97834
2012/10/16,8894
2012/10/17,9092
2012/10/18,12344
2012/10/19,14467
2012/10/20,15920
2012/10/21,16876
2012/10/22,17418
2012/10/23,17584
2012/10/24,17385
2012/10/25,16808
2012/10/26,15811
2012/10/27,14306
2012/10/28,12108
2012/10/29,8702
2012/10/30,119516
2012/10/31,162390
2012/11/01,190420
2012/11/02,209645
2012/11/03,222362
2012/11/04,229655
2012/11/05,232035
2012/11/06,229655
2012/11/07,222362
2012/11/08,209645
2012/11/09,190420
2012/11/10,162390
2012/11/11,119516
2012/11/12,8797
2012/11/13,33663
2012/11/14,44940
2012/11/15,52314
2012/11/16,57311
2012/11/17,60522
2012/11/18,62226
2012/11/19,62545
2012/11/20,61500
2012/11/21,59020
2012/11/22,54910
2012/11/23,48760
2012/11/24,39631
2012/11/25,24380
2012/11/26,17259
2012/11/27,38823
2012/11/28,50157
2012/11/29,57650
2012/11/30,62693
2012/12/01,65852
2012/12/02,67393
2012/12/03,67426
2012/12/04,65954
2012/12/05,62871
2012/12/06,57921
2012/12/07,50557
2012/12/08,39452
2012/12/09,18870
2012/12/10,8417
2012/12/11,35751
2012/12/12,47882
2012/12/13,55807
2012/12/14,61183
2012/12/15,64649
2012/12/16,66504
2012/12/17,66883
2012/12/18,65812
2012/12/19,63215
2012/12/20,58892
2012/12/21,52418
2012/12/22,42829
2012/12/23,26983
2012/12/24,0
2012/12/25,0
2012/12/26,96662
2012/12/27,216375
2012/12/28,279405
2012/12/29,321077
2012/12/30,349125
2012/12/31,366689
2013/01/01,375243
2013/01/02,375405
2013/01/03,367184
2013/01/04,349992
2013/01/05,322396
2013/01/06,281351
2013/01/07,219436
2013/01/08,121778
2013/01/09,151197
2013/01/10,194152
2013/01/11,222611
2013/01/12,241750
2013/01/13,253686
2013/01/14,259416
2013/01/15,259352
2013/01/16,253488
2013/01/17,241403
2013/01/18,222083
2013/01/19,193373
2013/01/20,149972
2013/01/21,67945
2013/01/22,0
2013/01/23,32138
2013/01/24,145715
2013/01/25,195488
2013/01/26,227991
2013/01/27,250054
2013/01/28,264304
2013/01/29,271970
2013/01/30,273609
2013/01/31,269328
2013/02/01,258836
2013/02/02,241323
2013/02/03,215081
2013/02/04,176252
2013/02/05,130650
2013/02/06,169828
2013/02/07,219357
2013/02/08,252100
2013/02/09,274139
2013/02/10,287943
2013/02/11,294670
2013/02/12,294807
2013/02/13,288362
2013/02/14,274872
2013/02/15,253215
2013/02/16,221002
2013/02/17,172414
2013/02/18,210417
2013/02/19,258785
2013/02/20,305045
2013/02/21,336719
2013/02/22,357700
2013/02/23,369815
2013/02/24,373925
2013/02/25,370298
2013/02/26,358699
2013/02/27,338308
2013/02/28,307381
2013/03/01,291027
2013/03/02,438477
2013/03/03,501117
2013/03/04,582270
2013/03/05,637804
2013/03/06,673480
2013/03/07,692373
2013/03/08,695852
2013/03/09,684152
2013/03/10,656463
2013/03/11,610612
2013/03/12,542011
2013/03/13,440147
2013/03/14,320231
2013/03/15,280580
2013/03/16,352948
2013/03/17,401279
2013/03/18,433683
2013/03/19,453589
2013/03/20,462612
2013/03/21,461391
2013/03/22,449842
2013/03/23,427129
2013/03/24,586831
2013/03/25,1108301
2013/03/26,1375170
2013/03/27,1527304
2013/03/28,1646142
2013/03/29,1732918
2013/03/30,1776741
2013/03/31,1780785
2013/04/01,1745325
2013/04/02,1667845
2013/04/03,1542023
2013/04/04,1354453
2013/04/05,1102088
2013/04/06,809076
2013/04/07,684393
2013/04/08,794634
2013/04/09,869206
2013/04/10,916854
2013/04/11,941674
2013/04/12,945464
2013/04/13,928484
2013/04/14,889543
2013/04/15,825541
2013/04/16,729914
2013/04/17,636383
2013/04/18,793133
2013/04/19,908847
2013/04/20,1057180
2013/04/21,1157643
2013/04/22,1222100
2013/04/23,1256107
2013/04/24,1262126
2013/04/25,1240565
2013/04/26,1189926
2013/04/27,1106223
2013/04/28,981029
2013/04/29,794978
2013/04/30,686714
2013/05/01,698647
2013/05/02,849200
2013/05/03,951108
2013/05/04,1019070
2013/05/05,1059639
2013/05/06,1075917
2013/05/07,1069016
2013/05/08,1038472
2013/05/09,982082
2013/05/10,894975
2013/05/11,766751
2013/05/12,592308
2013/05/13,596512
2013/05/14,773012
2013/05/15,902247
2013/05/16,990038
2013/05/17,1046863
2013/05/18,1077633
2013/05/19,1084567
2013/05/20,1068130
2013/05/21,1027201
2013/05/22,958646
2013/05/23,855854
2013/05/24,703984
2013/05/25,486081
2013/05/26,505649
2013/05/27,674419
2013/05/28,784793
2013/05/29,859570
2013/05/30,907590
2013/05/31,932994
2013/06/01,937623
2013/06/02,921790
2013/06/03,884396
2013/06/04,822505
2013/06/05,1063787
2013/06/06,2027306
2013/06/07,2508282
2013/06/08,2815801
2013/06/09,3073471
2013/06/10,3236861
2013/06/11,3319920
2013/06/12,3328668
2013/06/13,3263702
2013/06/14,3120421
2013/06/15,2887190
2013/06/16,2570239
2013/06/17,2946498
2013/06/18,2941083
2013/06/19,3043438
2013/06/20,3346887
2013/06/21,3545675
2013/06/22,3656910
2013/06/23,3688522
2013/06/24,3642585
2013/06/25,3516059
2013/06/26,3299688
2013/06/27,2973926
2013/06/28,2496308
2013/06/29,1830986
2013/06/30,1084116
2013/07/01,1414716
2013/07/02,1632455
2013/07/03,1779262
2013/07/04,1871901
2013/07/05,1918236
2013/07/06,1921619
2013/07/07,1882282
2013/07/08,1797422
2013/07/09,1660073
2013/07/10,1455451
2013/07/11,2823852
2013/07/12,3477554
2013/07/13,3946630
2013/07/14,4349269
2013/07/15,4615751
2013/07/16,4768956
2013/07/17,4819698
2013/07/18,4771248
2013/07/19,4620486
2013/07/20,4356804
2013/07/21,3957696
2013/07/22,3474613
2013/07/23,3786741
2013/07/24,3547953
2013/07/25,4137174
2013/07/26,4539987
2013/07/27,4800789
2013/07/28,4942114
2013/07/29,4974158
2013/07/30,4899064
2013/07/31,4711713
2013/08/01,4397780
2013/08/02,3927027
2013/08/03,3706213
2013/08/04,4169428
2013/08/05,4382415
2013/08/06,5039582
2013/08/07,5482021
2013/08/08,5759433
2013/08/09,5895161
2013/08/10,5898993
2013/08/11,5771192
2013/08/12,5502593
2013/08/13,5422694
2013/08/14,8811137
2013/08/15,10500532
2013/08/16,11281875
2013/08/17,11967336
2013/08/18,12659485
2013/08/19,13036863
2013/08/20,13126646
2013/08/21,12934822
2013/08/22,12448382
2013/08/23,11630417
2013/08/24,11130484
2013/08/25,12548188
2013/08/26,12577936
2013/08/27,12168747
2013/08/28,13293895
2013/08/29,14009528
2013/08/30,14376930
2013/08/31,14422736
2013/09/01,14150071
2013/09/02,13539708
2013/09/03,12542443
2013/09/04,14688770
2013/09/05,16978074
2013/09/06,17535419
2013/09/07,18125244
2013/09/08,19462951
2013/09/09,20267547
2013/09/10,20601588
2013/09/11,20488104
2013/09/12,19919447
2013/09/13,18854478
2013/09/14,17220904
2013/09/15,21053306
2013/09/16,22365737
2013/09/17,21622050
2013/09/18,23195124
2013/09/19,24599594
2013/09/20,25403088
2013/09/21,25662119
2013/09/22,25393354
2013/09/23,24579485
2013/09/24,23163124
2013/09/25,23007637
2013/09/26,28241856
2013/09/27,30158433
2013/09/28,29491616
2013/09/29,32208709
2013/09/30,33935038
2013/10/01,34818283
2013/10/02,34922475
2013/10/03,34254721
2013/10/04,32767862
2013/10/05,30341721
2013/10/06,28911008
2013/10/07,32558336
2013/10/08,32317522
2013/10/09,32998811
2013/10/10,36021097
2013/10/11,37938025
2013/10/12,38913295
2013/10/13,39017582
2013/10/14,38258010
2013/10/15,36580806
2013/10/16,39723891
2013/10/17,56058926
2013/10/18,64265643
2013/10/19,67382465
2013/10/20,69861343
2013/10/21,73556236
2013/10/22,75427000
2013/10/23,75609158
2013/10/24,74115161
2013/10/25,70839037
2013/10/26,92037878
2013/10/27,108077248
2013/10/28,115024996
2013/10/29,114547568
2013/10/30,114997074
2013/10/31,119340141
2013/11/01,120997174
2013/11/02,120079423
2013/11/03,116526067
2013/11/04,110082176
2013/11/05,102457281
2013/11/06,112692310
2013/11/07,111747558
2013/11/08,99304454
2013/11/09,107040592
2013/11/10,113235960
2013/11/11,116616091
2013/11/12,117424351
2013/11/13,115714646
2013/11/14,111371074
2013/11/15,104064348
2013/11/16,93099390
2013/11/17,80434233
2013/11/18,76303306
2013/11/19,69062348
2013/11/20,80160385
2013/11/21,87666019
2013/11/22,92458306
2013/11/23,94948985
2013/11/24,95318651
2013/11/25,93592439
2013/11/26,89649361
2013/11/27,83174728
2013/11/28,73502563
2013/11/29,61833701
2013/11/30,64236818
2013/12/01,68281295
2013/12/02,79524272
2013/12/03,87146311
2013/12/04,92051312
2013/12/05,94662577
2013/12/06,95169101
2013/12/07,93605060
2013/12/08,89862403
2013/12/09,83649213
2013/12/10,86614350
2013/12/11,130099524
2013/12/12,150678210
2013/12/13,163545802
2013/12/14,178766776
2013/12/15,188467008
2013/12/16,193478649
2013/12/17,194165093
2013/12/18,190573086
2013/12/19,182450104
2013/12/20,169144616
2013/12/21,180212864
2013/12/22,211782972
2013/12/23,219261693
2013/12/24,226811547
2013/12/25,245533361
2013/12/26,257093969
2013/12/27,262441440
2013/12/28,261956549
2013/12/29,255606105
2013/12/30,242930549
2013/12/31,222853193
2014/01/01,193078646
2014/01/02,197126406
2014/01/03,178308252
2014/01/04,191634421
2014/01/05,211910511
2014/01/06,225355173
2014/01/07,233153209
2014/01/08,235865341
2014/01/09,233668729
2014/01/10,226420552
2014/01/11,213607195
2014/01/12,194129792
2014/01/13,243793970
2014/01/14,281882164
2014/01/15,290448459
2014/01/16,323037826
2014/01/17,345400157
2014/01/18,358649013
2014/01/19,363781493
2014/01/20,361143807
2014/01/21,350560606
2014/01/22,331271252
2014/01/23,301609947
2014/01/24,278683672
2014/01/25,305473836
2014/01/26,290560567
2014/01/27,329675216
2014/01/28,359903776
2014/01/29,379082975
2014/01/30,388851219
2014/01/31,389916444
2014/02/01,382351397
2014/02/02,365620764
2014/02/03,338367685
2014/02/04,297716361
2014/02/05,288991613
2014/02/06,296457061
2014/02/07,316206812
2014/02/08,358840474
2014/02/09,387407809
2014/02/10,404897174
2014/02/11,412719298
2014/02/12,411425938
2014/02/13,400928887
2014/02/14,380467120
2014/02/15,348288778
2014/02/16,300655122
2014/02/17,361462932
2014/02/18,370596442
2014/02/19,415245765
2014/02/20,457663442
2014/02/21,485739010
2014/02/22,501885168
2014/02/23,507242384
2014/02/24,502156079
2014/02/25,486298671
2014/02/26,458554079
2014/02/27,416553800
2014/02/28,406000989
2014/03/01,480801970
2014/03/02,489166548
2014/03/03,562663496
2014/03/04,612488323
2014/03/05,643799074
2014/03/06,659239041
2014/03/07,659923133
2014/03/08,645898239
2014/03/09,616160769
2014/03/10,568249254
2014/03/11,496934503
2014/03/12,389569185
2014/03/13,294059855
2014/03/14,293072796
2014/03/15,348047790
2014/03/16,385587019
2014/03/17,410502032
2014/03/18,425018789
2014/03/19,430191246
2014/03/20,426359624
2014/03/21,413273558
2014/03/22,390002594
2014/03/23,354546888
2014/03/24,304051119
2014/03/25,464716790
2014/03/26,530627763
2014/03/27,619523764
2014/03/28,681890818
2014/03/29,723030293
2014/03/30,746460208
