Date,activeaddresses14rsi
2011/04/13,55.656
2011/04/14,63.325
2011/04/15,50.185
2011/04/16,56.687
2011/04/17,50.735
2011/04/18,56.481
2011/04/19,59.899
2011/04/20,54.424
2011/04/21,47.857
2011/04/22,48.854
2011/04/23,52.221
2011/04/24,50.762
2011/04/25,52.882
2011/04/26,57.904
2011/04/27,63.188
2011/04/28,56.031
2011/04/29,58.149
2011/04/30,63.258
2011/05/01,59.554
2011/05/02,52.146
2011/05/03,52.413
2011/05/04,53.832
2011/05/05,56.941
2011/05/06,55.582
2011/05/07,57.489
2011/05/08,52.488
2011/05/09,57.741
2011/05/10,55.473
2011/05/11,55.008
2011/05/12,55.728
2011/05/13,65.028
2011/05/14,62.022
2011/05/15,58.029
2011/05/16,69.228
2011/05/17,62.594
2011/05/18,68.771
2011/05/19,64.361
2011/05/20,62.534
2011/05/21,58.795
2011/05/22,58.992
2011/05/23,62.884
2011/05/24,65.911
2011/05/25,69.307
2011/05/26,68.846
2011/05/27,52.743
2011/05/28,55.286
2011/05/29,53.618
2011/05/30,58.354
2011/05/31,61.853
2011/06/01,61.573
2011/06/02,65.54
2011/06/03,70.444
2011/06/04,73.301
2011/06/05,66.57
2011/06/06,72.071
2011/06/07,64.685
2011/06/08,75.825
2011/06/09,72.778
2011/06/10,66.78
2011/06/11,65.757
2011/06/12,70.043
2011/06/13,66.703
2011/06/14,71.52
2011/06/15,65.747
2011/06/16,67.425
2011/06/17,60.637
2011/06/18,60.729
2011/06/19,63.242
2011/06/20,58.811
2011/06/21,56.53
2011/06/22,59.62
2011/06/23,54.019
2011/06/24,55.6
2011/06/25,49.932
2011/06/26,51.798
2011/06/27,62.652
2011/06/28,54.697
2011/06/29,51.416
2011/06/30,49.89
2011/07/01,59.813
2011/07/02,62.218
2011/07/03,47.166
2011/07/04,48.915
2011/07/05,48.572
2011/07/06,53.468
2011/07/07,48.055
2011/07/08,50.348
2011/07/09,47.833
2011/07/10,55.474
2011/07/11,51.564
2011/07/12,47.988
2011/07/13,53.141
2011/07/14,55.076
2011/07/15,49.281
2011/07/16,48.805
2011/07/17,49.661
2011/07/18,53.948
2011/07/19,49.71
2011/07/20,51.079
2011/07/21,50.403
2011/07/22,48.888
2011/07/23,45.099
2011/07/24,47.376
2011/07/25,53.276
2011/07/26,48.364
2011/07/27,47.848
2011/07/28,51.783
2011/07/29,46.092
2011/07/30,42.712
2011/07/31,49.768
2011/08/01,49.201
2011/08/02,46.144
2011/08/03,41.672
2011/08/04,42.682
2011/08/05,47.188
2011/08/06,45.262
2011/08/07,44.997
2011/08/08,52.913
2011/08/09,51.244
2011/08/10,44.948
2011/08/11,42.911
2011/08/12,41.261
2011/08/13,45.269
2011/08/14,49.46
2011/08/15,45.746
2011/08/16,48.946
2011/08/17,47.867
2011/08/18,48.474
2011/08/19,51.51
2011/08/20,49.263
2011/08/21,52.586
2011/08/22,56.977
2011/08/23,51.635
2011/08/24,50.487
2011/08/25,52.47
2011/08/26,49.078
2011/08/27,47.65
2011/08/28,42.932
2011/08/29,43.973
2011/08/30,41.318
2011/08/31,40.342
2011/09/01,40.251
2011/09/02,38.411
2011/09/03,35.208
2011/09/04,44.563
2011/09/05,46.476
2011/09/06,47.936
2011/09/07,43.279
2011/09/08,41.032
2011/09/09,48.873
2011/09/10,43.013
2011/09/11,41.962
2011/09/12,45.343
2011/09/13,41.555
2011/09/14,41.393
2011/09/15,43.444
2011/09/16,41.341
2011/09/17,38.152
2011/09/18,42.274
2011/09/19,47.472
2011/09/20,60.6
2011/09/21,51.222
2011/09/22,50.393
2011/09/23,55.263
2011/09/24,53.959
2011/09/25,53.484
2011/09/26,49.925
2011/09/27,52.089
2011/09/28,41.753
2011/09/29,40.1
2011/09/30,41.846
2011/10/01,40.948
2011/10/02,38.734
2011/10/03,44.346
2011/10/04,44.24
2011/10/05,43.904
2011/10/06,46.29
2011/10/07,44.49
2011/10/08,41.38
2011/10/09,40.836
2011/10/10,44.641
2011/10/11,45.919
2011/10/12,45.514
2011/10/13,39.94
2011/10/14,49.88
2011/10/15,45.933
2011/10/16,42.858
2011/10/17,49.547
2011/10/18,44.773
2011/10/19,45.512
2011/10/20,41.882
2011/10/21,44.952
2011/10/22,45.146
2011/10/23,48.857
2011/10/24,51.213
2011/10/25,48.447
2011/10/26,46.343
2011/10/27,43.309
2011/10/28,47.944
2011/10/29,48.547
2011/10/30,43.718
2011/10/31,46.151
2011/11/01,49.004
2011/11/02,50.329
2011/11/03,50.317
2011/11/04,59.715
2011/11/05,50.823
2011/11/06,44.775
2011/11/07,48.491
2011/11/08,51.962
2011/11/09,53.805
2011/11/10,53.872
2011/11/11,46.369
2011/11/12,46.508
2011/11/13,47.787
2011/11/14,52.142
2011/11/15,53.727
2011/11/16,49.737
2011/11/17,46.23
2011/11/18,47.171
2011/11/19,39.476
2011/11/20,44.983
2011/11/21,41.151
2011/11/22,46.35
2011/11/23,46.384
2011/11/24,44.493
2011/11/25,47.558
2011/11/26,42.744
2011/11/27,44.749
2011/11/28,52.034
2011/11/29,57.677
2011/11/30,60.683
2011/12/01,55.085
2011/12/02,52.491
2011/12/03,50.762
2011/12/04,47.25
2011/12/05,51.657
2011/12/06,58.386
2011/12/07,50.266
2011/12/08,53.681
2011/12/09,46.815
2011/12/10,47.346
2011/12/11,47.98
2011/12/12,45.553
2011/12/13,47.835
2011/12/14,47.8
2011/12/15,41.507
2011/12/16,43.986
2011/12/17,42.644
2011/12/18,41.538
2011/12/19,52.623
2011/12/20,55.709
2011/12/21,49.273
2011/12/22,49.795
2011/12/23,50.059
2011/12/24,43.688
2011/12/25,49.475
2011/12/26,50.788
2011/12/27,49.208
2011/12/28,45.843
2011/12/29,47.947
2011/12/30,45.102
2011/12/31,46.606
2012/01/01,49.057
2012/01/02,51.081
2012/01/03,55.997
2012/01/04,52.878
2012/01/05,62.674
2012/01/06,60.467
2012/01/07,54.051
2012/01/08,58.072
2012/01/09,58.601
2012/01/10,62.38
2012/01/11,64.86
2012/01/12,52.071
2012/01/13,54.004
2012/01/14,54.224
2012/01/15,50.355
2012/01/16,54.881
2012/01/17,52.56
2012/01/18,54.181
2012/01/19,55.428
2012/01/20,51.568
2012/01/21,48.841
2012/01/22,41.373
2012/01/23,48.604
2012/01/24,54.358
2012/01/25,59.082
2012/01/26,51.604
2012/01/27,51.582
2012/01/28,47.119
2012/01/29,51.494
2012/01/30,48.632
2012/01/31,55.078
2012/02/01,52.876
2012/02/02,56.149
2012/02/03,57.413
2012/02/04,56.661
2012/02/05,51.021
2012/02/06,47.745
2012/02/07,50.63
2012/02/08,50.212
2012/02/09,52.175
2012/02/10,56.516
2012/02/11,52.113
2012/02/12,47.938
2012/02/13,55.163
2012/02/14,61.19
2012/02/15,58.667
2012/02/16,61.096
2012/02/17,46.545
2012/02/18,47.398
2012/02/19,44.022
2012/02/20,47.382
2012/02/21,48.74
2012/02/22,53.49
2012/02/23,56.957
2012/02/24,53.438
2012/02/25,49.161
2012/02/26,44.053
2012/02/27,48.996
2012/02/28,52.977
2012/02/29,50.338
2012/03/01,52.371
2012/03/02,56.405
2012/03/03,43.005
2012/03/04,49.146
2012/03/05,51.926
2012/03/06,49.839
2012/03/07,49.607
2012/03/08,50.94
2012/03/09,51.2
2012/03/10,43.374
2012/03/11,42.788
2012/03/12,48.141
2012/03/13,54.678
2012/03/14,52.825
2012/03/15,49.847
2012/03/16,52.874
2012/03/17,52.375
2012/03/18,45.999
2012/03/19,50.788
2012/03/20,52.088
2012/03/21,52.764
2012/03/22,51.096
2012/03/23,46.5
2012/03/24,45.545
2012/03/25,47.065
2012/03/26,52.091
2012/03/27,51.139
2012/03/28,53.676
2012/03/29,56.33
2012/03/30,48.695
2012/03/31,45.415
2012/04/01,41.497
2012/04/02,49.312
2012/04/03,59.885
2012/04/04,53.388
2012/04/05,52.548
2012/04/06,52.346
2012/04/07,46.369
2012/04/08,45.423
2012/04/09,49.533
2012/04/10,55.681
2012/04/11,58.252
2012/04/12,59.171
2012/04/13,49.56
2012/04/14,53.747
2012/04/15,50.55
2012/04/16,57.53
2012/04/17,55.869
2012/04/18,57.796
2012/04/19,52.989
2012/04/20,56.798
2012/04/21,48.581
2012/04/22,44.856
2012/04/23,50.055
2012/04/24,51.493
2012/04/25,51.804
2012/04/26,56.012
2012/04/27,50.56
2012/04/28,47.443
2012/04/29,47.505
2012/04/30,55.518
2012/05/01,57.6
2012/05/02,57.986
2012/05/03,61.672
2012/05/04,63.376
2012/05/05,54.835
2012/05/06,59.636
2012/05/07,65.832
2012/05/08,60.435
2012/05/09,62.289
2012/05/10,51.305
2012/05/11,60.932
2012/05/12,54.109
2012/05/13,50.437
2012/05/14,65.058
2012/05/15,56.946
2012/05/16,54.678
2012/05/17,50.694
2012/05/18,54.965
2012/05/19,60.542
2012/05/20,57.628
2012/05/21,58.478
2012/05/22,54.385
2012/05/23,56.794
2012/05/24,54.507
2012/05/25,56.97
2012/05/26,50.541
2012/05/27,51.395
2012/05/28,55.616
2012/05/29,60.809
2012/05/30,52.685
2012/05/31,52.504
2012/06/01,53.32
2012/06/02,42.909
2012/06/03,54.081
2012/06/04,62.963
2012/06/05,62.259
2012/06/06,46.692
2012/06/07,54.818
2012/06/08,49.648
2012/06/09,51.894
2012/06/10,53.461
2012/06/11,52.478
2012/06/12,45.739
2012/06/13,59.885
2012/06/14,61.248
2012/06/15,60.821
2012/06/16,53.781
2012/06/17,53.786
2012/06/18,52.518
2012/06/19,50.998
2012/06/20,48.583
2012/06/21,46.727
2012/06/22,46.367
2012/06/23,47.299
2012/06/24,45.834
2012/06/25,50.938
2012/06/26,52.711
2012/06/27,55.373
2012/06/28,49.239
2012/06/29,49.603
2012/06/30,48.453
2012/07/01,48.22
2012/07/02,53.366
2012/07/03,51.246
2012/07/04,47.922
2012/07/05,44.182
2012/07/06,45.928
2012/07/07,47.886
2012/07/08,44.578
2012/07/09,49.952
2012/07/10,55.054
2012/07/11,52.998
2012/07/12,51.612
2012/07/13,48.14
2012/07/14,46.425
2012/07/15,47.096
2012/07/16,55.126
2012/07/17,58.765
2012/07/18,51.069
2012/07/19,53.297
2012/07/20,53.05
2012/07/21,52.317
2012/07/22,56.382
2012/07/23,59.756
2012/07/24,54.428
2012/07/25,46.058
2012/07/26,45.275
2012/07/27,47.233
2012/07/28,54.829
2012/07/29,51.491
2012/07/30,51.743
2012/07/31,69.82
2012/08/01,52.796
2012/08/02,53.74
2012/08/03,49.372
2012/08/04,49.016
2012/08/05,50.586
2012/08/06,54.094
2012/08/07,51.327
2012/08/08,60.156
2012/08/09,51.117
2012/08/10,49.881
2012/08/11,49.734
2012/08/12,50.249
2012/08/13,57.116
2012/08/14,52.438
2012/08/15,57.39
2012/08/16,63.526
2012/08/17,59.489
2012/08/18,55.529
2012/08/19,59.226
2012/08/20,51.628
2012/08/21,55.623
2012/08/22,52.373
2012/08/23,48.736
2012/08/24,49.574
2012/08/25,44.443
2012/08/26,43.348
2012/08/27,46.151
2012/08/28,47.254
2012/08/29,46.872
2012/08/30,43.221
2012/08/31,54.356
2012/09/01,51.22
2012/09/02,44.902
2012/09/03,43.784
2012/09/04,52.398
2012/09/05,49.579
2012/09/06,52.804
2012/09/07,50.989
2012/09/08,44.703
2012/09/09,48.933
2012/09/10,47.235
2012/09/11,52.206
2012/09/12,45.719
2012/09/13,46.28
2012/09/14,48.414
2012/09/15,43.603
2012/09/16,44.713
2012/09/17,45.816
2012/09/18,49.957
2012/09/19,52.741
2012/09/20,55.593
2012/09/21,49.66
2012/09/22,42.474
2012/09/23,43.455
2012/09/24,46.988
2012/09/25,53.407
2012/09/26,56.304
2012/09/27,51.995
2012/09/28,56.59
2012/09/29,49.198
2012/09/30,47.04
2012/10/01,49.143
2012/10/02,57.498
2012/10/03,55.511
2012/10/04,56.411
2012/10/05,51.618
2012/10/06,48.235
2012/10/07,50.989
2012/10/08,53.535
2012/10/09,56.212
2012/10/10,52.739
2012/10/11,48.707
2012/10/12,50.937
2012/10/13,47.527
2012/10/14,46.973
2012/10/15,52.402
2012/10/16,50.089
2012/10/17,51.351
2012/10/18,55.629
2012/10/19,51.081
2012/10/20,49.612
2012/10/21,46.389
2012/10/22,48.571
2012/10/23,48.545
2012/10/24,48.912
2012/10/25,46.896
2012/10/26,45.339
2012/10/27,38.982
2012/10/28,37.507
2012/10/29,45.948
2012/10/30,44.945
2012/10/31,43.071
2012/11/01,42.703
2012/11/02,44.345
2012/11/03,43.937
2012/11/04,41.919
2012/11/05,50.209
2012/11/06,53.866
2012/11/07,56.157
2012/11/08,49.593
2012/11/09,48.605
2012/11/10,46.487
2012/11/11,41.985
2012/11/12,43.773
2012/11/13,45.252
2012/11/14,51.412
2012/11/15,59.637
2012/11/16,61.287
2012/11/17,64.862
2012/11/18,53.383
2012/11/19,52.849
2012/11/20,54.11
2012/11/21,54.467
2012/11/22,51.255
2012/11/23,44.855
2012/11/24,47.042
2012/11/25,46.18
2012/11/26,51.973
2012/11/27,48.87
2012/11/28,54.455
2012/11/29,52.253
2012/11/30,47.016
2012/12/01,44.65
2012/12/02,38.56
2012/12/03,41.471
2012/12/04,53.791
2012/12/05,55.496
2012/12/06,52.043
2012/12/07,51.913
2012/12/08,49.27
2012/12/09,49.891
2012/12/10,46.759
2012/12/11,48.071
2012/12/12,54.286
2012/12/13,57.617
2012/12/14,52.279
2012/12/15,45.191
2012/12/16,46.46
2012/12/17,51.936
2012/12/18,58.202
2012/12/19,53.589
2012/12/20,49.52
2012/12/21,55.237
2012/12/22,61.642
2012/12/23,48.922
2012/12/24,48.992
2012/12/25,42.491
2012/12/26,48.412
2012/12/27,47.377
2012/12/28,51.6
2012/12/29,49.823
2012/12/30,53.923
2012/12/31,46.166
2013/01/01,48.416
2013/01/02,52.065
2013/01/03,57.135
2013/01/04,54.167
2013/01/05,57.818
2013/01/06,49.92
2013/01/07,56.66
2013/01/08,57.678
2013/01/09,57.753
2013/01/10,60.498
2013/01/11,60.388
2013/01/12,52.307
2013/01/13,55.284
2013/01/14,47.749
2013/01/15,55.518
2013/01/16,55.939
2013/01/17,56.217
2013/01/18,54.816
2013/01/19,49.341
2013/01/20,47.185
2013/01/21,47.083
2013/01/22,52.613
2013/01/23,48.202
2013/01/24,56.707
2013/01/25,49.416
2013/01/26,52.425
2013/01/27,49.28
2013/01/28,52.156
2013/01/29,52.961
2013/01/30,45.977
2013/01/31,48.175
2013/02/01,57.497
2013/02/02,52.675
2013/02/03,53.173
2013/02/04,53.087
2013/02/05,54.626
2013/02/06,50.279
2013/02/07,53.247
2013/02/08,54.44
2013/02/09,51.557
2013/02/10,52.426
2013/02/11,48.416
2013/02/12,48.094
2013/02/13,49.195
2013/02/14,47.782
2013/02/15,46.641
2013/02/16,44.066
2013/02/17,42.775
2013/02/18,44.661
2013/02/19,47.107
2013/02/20,48.668
2013/02/21,48.501
2013/02/22,52.794
2013/02/23,49.262
2013/02/24,50.086
2013/02/25,55.382
2013/02/26,57.685
2013/02/27,52.642
2013/02/28,57.682
2013/03/01,60.77
2013/03/02,45.585
2013/03/03,42.939
2013/03/04,50.273
2013/03/05,53.586
2013/03/06,61.917
2013/03/07,59.207
2013/03/08,50.802
2013/03/09,48.91
2013/03/10,51.184
2013/03/11,48.384
2013/03/12,53.313
2013/03/13,55.733
2013/03/14,53.974
2013/03/15,55.828
2013/03/16,45.42
2013/03/17,46.3
2013/03/18,51.927
2013/03/19,58.595
2013/03/20,53.799
2013/03/21,58.108
2013/03/22,61.088
2013/03/23,54.707
2013/03/24,55.973
2013/03/25,53.714
2013/03/26,58.082
2013/03/27,57.862
2013/03/28,68.697
2013/03/29,60.116
2013/03/30,56.562
2013/03/31,48.428
2013/04/01,54.326
2013/04/02,61.052
2013/04/03,66.138
2013/04/04,66.674
2013/04/05,61.368
2013/04/06,52.722
2013/04/07,54.361
2013/04/08,63.471
2013/04/09,62.558
2013/04/10,68.325
2013/04/11,63.939
2013/04/12,54.683
2013/04/13,47.761
2013/04/14,44.326
2013/04/15,53.424
2013/04/16,53.457
2013/04/17,54.904
2013/04/18,47.393
2013/04/19,54.087
2013/04/20,45.736
2013/04/21,44.611
2013/04/22,50.767
2013/04/23,51.158
2013/04/24,53.695
2013/04/25,50.167
2013/04/26,48.826
2013/04/27,46.497
2013/04/28,57.446
2013/04/29,49.008
2013/04/30,46.625
2013/05/01,48.425
2013/05/02,47.997
2013/05/03,48.263
2013/05/04,44.697
2013/05/05,45.425
2013/05/06,49.74
2013/05/07,56.519
2013/05/08,54.314
2013/05/09,48.114
2013/05/10,48.85
2013/05/11,47.809
2013/05/12,44.436
2013/05/13,48.957
2013/05/14,49.27
2013/05/15,49.641
2013/05/16,49.417
2013/05/17,47.219
2013/05/18,43.537
2013/05/19,42.085
2013/05/20,45.598
2013/05/21,50.344
2013/05/22,47.183
2013/05/23,50.806
2013/05/24,51.524
2013/05/25,45.115
2013/05/26,45.13
2013/05/27,47.28
2013/05/28,48.401
2013/05/29,50.596
2013/05/30,49.379
2013/05/31,47.915
2013/06/01,43.995
2013/06/02,43.017
2013/06/03,51.281
2013/06/04,50.592
2013/06/05,50.613
2013/06/06,47.356
2013/06/07,47.693
2013/06/08,39.319
2013/06/09,38.54
2013/06/10,41.808
2013/06/11,45.821
2013/06/12,44.168
2013/06/13,46.066
2013/06/14,52.433
2013/06/15,40.451
2013/06/16,38.294
2013/06/17,43.532
2013/06/18,47.473
2013/06/19,50.586
2013/06/20,49.732
2013/06/21,50.602
2013/06/22,44.592
2013/06/23,41.317
2013/06/24,49.207
2013/06/25,47.344
2013/06/26,49.483
2013/06/27,47.213
2013/06/28,51.766
2013/06/29,47.344
2013/06/30,42.03
2013/07/01,52.073
2013/07/02,49.766
2013/07/03,50.737
2013/07/04,47.978
2013/07/05,47.783
2013/07/06,45.577
2013/07/07,41.577
2013/07/08,50.259
2013/07/09,52.883
2013/07/10,51.047
2013/07/11,55.561
2013/07/12,58.057
2013/07/13,49.113
2013/07/14,42.368
2013/07/15,49.443
2013/07/16,51.247
2013/07/17,49.672
2013/07/18,49.761
2013/07/19,47.441
2013/07/20,44.244
2013/07/21,43.609
2013/07/22,49.26
2013/07/23,51.525
2013/07/24,52.438
2013/07/25,52.77
2013/07/26,50.33
2013/07/27,43.661
2013/07/28,42.113
2013/07/29,53.646
2013/07/30,54.913
2013/07/31,60.294
2013/08/01,71.418
2013/08/02,52.622
2013/08/03,47.738
2013/08/04,47.661
2013/08/05,52.3
2013/08/06,51.679
2013/08/07,53.196
2013/08/08,51.798
2013/08/09,48.563
2013/08/10,46.416
2013/08/11,44.365
2013/08/12,61.716
2013/08/13,51.705
2013/08/14,52.643
2013/08/15,51.816
2013/08/16,53.959
2013/08/17,46.939
2013/08/18,45.765
2013/08/19,52.691
2013/08/20,53.088
2013/08/21,53.999
2013/08/22,54.407
2013/08/23,53.563
2013/08/24,46.73
2013/08/25,48.441
2013/08/26,51.293
2013/08/27,58.018
2013/08/28,53.42
2013/08/29,49.977
2013/08/30,55.084
2013/08/31,54.495
2013/09/01,43.67
2013/09/02,45.824
2013/09/03,49.187
2013/09/04,50.873
2013/09/05,48.531
2013/09/06,49.632
2013/09/07,45.683
2013/09/08,43.549
2013/09/09,50.665
2013/09/10,49.392
2013/09/11,50.99
2013/09/12,51.95
2013/09/13,47.498
2013/09/14,42.772
2013/09/15,43.136
2013/09/16,49.994
2013/09/17,51.374
2013/09/18,53.906
2013/09/19,53.917
2013/09/20,52.852
2013/09/21,47.481
2013/09/22,46.171
2013/09/23,54.421
2013/09/24,53.312
2013/09/25,53.358
2013/09/26,53.171
2013/09/27,53.121
2013/09/28,47.555
2013/09/29,49.048
2013/09/30,54.414
2013/10/01,59.143
2013/10/02,65.691
2013/10/03,56.272
2013/10/04,50.062
2013/10/05,44.866
2013/10/06,43.025
2013/10/07,50.357
2013/10/08,50.213
2013/10/09,51.717
2013/10/10,52.234
2013/10/11,51.79
2013/10/12,45.181
2013/10/13,55.13
2013/10/14,52.559
2013/10/15,53.948
2013/10/16,57.278
2013/10/17,51.15
2013/10/18,53.235
2013/10/19,56.113
2013/10/20,47.026
2013/10/21,56.216
2013/10/22,60.454
2013/10/23,59.727
2013/10/24,61.074
2013/10/25,55.723
2013/10/26,45.105
2013/10/27,42.349
2013/10/28,50.393
2013/10/29,49.993
2013/10/30,53.655
2013/10/31,53.998
2013/11/01,50.023
2013/11/02,46.592
2013/11/03,48.839
2013/11/04,55.244
2013/11/05,60.537
2013/11/06,64.174
2013/11/07,63.756
2013/11/08,63.825
2013/11/09,63.334
2013/11/10,56.849
2013/11/11,56.475
2013/11/12,56.535
2013/11/13,59.204
2013/11/14,63.07
2013/11/15,55.748
2013/11/16,48.477
2013/11/17,50.146
2013/11/18,67.145
2013/11/19,74.283
2013/11/20,60.415
2013/11/21,64.363
2013/11/22,58.099
2013/11/23,54.545
2013/11/24,48.747
2013/11/25,52.547
2013/11/26,59.051
2013/11/27,62.08
2013/11/28,62.499
2013/11/29,59.337
2013/11/30,53.322
2013/12/01,53.786
2013/12/02,56.118
2013/12/03,55.126
2013/12/04,57.249
2013/12/05,57.182
2013/12/06,52.993
2013/12/07,48.172
2013/12/08,40.406
2013/12/09,50.305
2013/12/10,49.939
2013/12/11,49.57
2013/12/12,44.726
2013/12/13,48.452
2013/12/14,48.966
2013/12/15,47.327
2013/12/16,55.845
2013/12/17,51.221
2013/12/18,55.9
2013/12/19,50.439
2013/12/20,49.511
2013/12/21,44.059
2013/12/22,43.403
2013/12/23,50.203
2013/12/24,45.638
2013/12/25,45.579
2013/12/26,43.981
2013/12/27,45.007
2013/12/28,42.65
2013/12/29,46.493
2013/12/30,52.507
2013/12/31,44.755
2014/01/01,40.539
2014/01/02,49.926
2014/01/03,51.026
2014/01/04,45.673
2014/01/05,49.862
2014/01/06,57.543
