Date,transactions30sma
2011/06/07,5401
2011/06/08,5679
2011/06/09,5979
2011/06/10,6250
2011/06/11,6499
2011/06/12,6777
2011/06/13,7005
2011/06/14,7351
2011/06/15,7625
2011/06/16,7904
2011/06/17,8098
2011/06/18,8327
2011/06/19,8549
2011/06/20,8757
2011/06/21,8905
2011/06/22,9098
2011/06/23,9252
2011/06/24,9410
2011/06/25,9506
2011/06/26,9678
2011/06/27,9902
2011/06/28,10102
2011/06/29,10256
2011/06/30,10374
2011/07/01,10510
2011/07/02,10540
2011/07/03,10539
2011/07/04,10567
2011/07/05,10582
2011/07/06,10612
2011/07/07,10619
2011/07/08,10510
2011/07/09,10368
2011/07/10,10275
2011/07/11,10266
2011/07/12,10126
2011/07/13,10059
2011/07/14,9881
2011/07/15,9731
2011/07/16,9603
2011/07/17,9506
2011/07/18,9421
2011/07/19,9347
2011/07/20,9271
2011/07/21,9223
2011/07/22,9143
2011/07/23,9046
2011/07/24,8957
2011/07/25,8950
2011/07/26,8895
2011/07/27,8769
2011/07/28,8683
2011/07/29,8594
2011/07/30,8481
2011/07/31,8397
2011/08/01,8403
2011/08/02,8419
2011/08/03,8357
2011/08/04,8335
2011/08/05,8231
2011/08/06,8153
2011/08/07,8093
2011/08/08,8074
2011/08/09,8102
2011/08/10,8029
2011/08/11,8011
2011/08/12,7945
2011/08/13,7902
2011/08/14,7885
2011/08/15,7869
2011/08/16,7912
2011/08/17,7871
2011/08/18,7812
2011/08/19,7771
2011/08/20,7739
2011/08/21,7695
2011/08/22,7707
2011/08/23,7676
2011/08/24,7607
2011/08/25,7570
2011/08/26,7552
2011/08/27,7495
2011/08/28,7439
2011/08/29,7502
2011/08/30,7493
2011/08/31,7463
2011/09/01,7410
2011/09/02,7387
2011/09/03,7307
2011/09/04,7303
2011/09/05,7309
2011/09/06,7346
2011/09/07,7340
2011/09/08,7250
2011/09/09,7218
2011/09/10,7164
2011/09/11,7140
2011/09/12,7113
2011/09/13,7081
2011/09/14,7008
2011/09/15,6902
2011/09/16,6852
2011/09/17,6787
2011/09/18,6732
2011/09/19,6715
2011/09/20,6731
2011/09/21,6728
2011/09/22,6690
2011/09/23,6655
2011/09/24,6605
2011/09/25,6549
2011/09/26,6524
2011/09/27,6541
2011/09/28,6471
2011/09/29,6398
2011/09/30,6352
2011/10/01,6290
2011/10/02,6225
2011/10/03,6245
2011/10/04,6197
2011/10/05,6155
2011/10/06,6092
2011/10/07,6045
2011/10/08,6009
2011/10/09,5946
2011/10/10,5942
2011/10/11,5926
2011/10/12,5906
2011/10/13,5856
2011/10/14,5854
2011/10/15,5824
2011/10/16,5784
2011/10/17,5795
2011/10/18,5759
2011/10/19,5708
2011/10/20,5592
2011/10/21,5510
2011/10/22,5478
2011/10/23,5455
2011/10/24,5462
2011/10/25,5445
2011/10/26,5434
2011/10/27,5387
2011/10/28,5359
2011/10/29,5359
2011/10/30,5330
2011/10/31,5324
2011/11/01,5348
2011/11/02,5330
2011/11/03,5344
2011/11/04,5370
2011/11/05,5370
2011/11/06,5348
2011/11/07,5351
2011/11/08,5368
2011/11/09,5386
2011/11/10,5405
2011/11/11,5376
2011/11/12,5379
2011/11/13,5355
2011/11/14,5365
2011/11/15,5401
2011/11/16,5410
2011/11/17,5412
2011/11/18,5413
2011/11/19,5416
2011/11/20,5412
2011/11/21,5400
2011/11/22,5395
2011/11/23,5384
2011/11/24,5377
2011/11/25,5384
2011/11/26,5386
2011/11/27,5383
2011/11/28,5394
2011/11/29,5441
2011/11/30,5496
2011/12/01,5514
2011/12/02,5525
2011/12/03,5503
2011/12/04,5465
2011/12/05,5475
2011/12/06,5572
2011/12/07,5594
2011/12/08,5587
2011/12/09,5559
2011/12/10,5530
2011/12/11,5535
2011/12/12,5526
2011/12/13,5528
2011/12/14,5520
2011/12/15,5480
2011/12/16,5451
2011/12/17,5452
2011/12/18,5434
2011/12/19,5470
2011/12/20,5509
2011/12/21,5535
2011/12/22,5547
2011/12/23,5550
2011/12/24,5537
2011/12/25,5529
2011/12/26,5556
2011/12/27,5560
2011/12/28,5528
2011/12/29,5488
2011/12/30,5429
2011/12/31,5389
2012/01/01,5345
2012/01/02,5338
2012/01/03,5350
2012/01/04,5333
2012/01/05,5301
2012/01/06,5317
2012/01/07,5320
2012/01/08,5346
2012/01/09,5360
2012/01/10,5408
2012/01/11,5483
2012/01/12,5525
2012/01/13,5564
2012/01/14,5628
2012/01/15,5665
2012/01/16,5730
2012/01/17,5801
2012/01/18,5829
2012/01/19,5848
2012/01/20,5888
2012/01/21,5905
2012/01/22,5893
2012/01/23,5940
2012/01/24,6008
2012/01/25,6086
2012/01/26,6132
2012/01/27,6177
2012/01/28,6200
2012/01/29,6245
2012/01/30,6279
2012/01/31,6343
2012/02/01,6380
2012/02/02,6426
2012/02/03,6470
2012/02/04,6477
2012/02/05,6483
2012/02/06,6492
2012/02/07,6513
2012/02/08,6544
2012/02/09,6571
2012/02/10,6615
2012/02/11,6648
2012/02/12,6654
2012/02/13,6693
2012/02/14,6799
2012/02/15,6880
2012/02/16,6973
2012/02/17,6977
2012/02/18,6963
2012/02/19,6935
2012/02/20,6935
2012/02/21,6972
2012/02/22,7009
2012/02/23,7033
2012/02/24,6998
2012/02/25,6988
2012/02/26,6970
2012/02/27,6997
2012/02/28,7007
2012/02/29,7026
2012/03/01,7022
2012/03/02,7061
2012/03/03,6996
2012/03/04,6982
2012/03/05,6973
2012/03/06,6960
2012/03/07,6976
2012/03/08,6963
2012/03/09,6945
2012/03/10,6874
2012/03/11,6766
2012/03/12,6714
2012/03/13,6727
2012/03/14,6690
2012/03/15,6584
2012/03/16,6503
2012/03/17,6413
2012/03/18,6388
2012/03/19,6394
2012/03/20,6423
2012/03/21,6444
2012/03/22,6449
2012/03/23,6415
2012/03/24,6360
2012/03/25,6336
2012/03/26,6347
2012/03/27,6375
2012/03/28,6392
2012/03/29,6419
2012/03/30,6423
2012/03/31,6402
2012/04/01,6332
2012/04/02,6375
2012/04/03,6414
2012/04/04,6419
2012/04/05,6442
2012/04/06,6445
2012/04/07,6427
2012/04/08,6408
2012/04/09,6450
2012/04/10,6558
2012/04/11,6616
2012/04/12,6647
2012/04/13,6652
2012/04/14,6710
2012/04/15,6726
2012/04/16,6783
2012/04/17,6843
2012/04/18,6908
2012/04/19,6943
2012/04/20,6986
2012/04/21,7007
2012/04/22,7013
2012/04/23,7039
2012/04/24,7088
2012/04/25,7120
2012/04/26,7234
2012/04/27,7233
2012/04/28,7230
2012/04/29,7259
2012/04/30,7366
2012/05/01,7520
2012/05/02,7636
2012/05/03,7844
2012/05/04,8075
2012/05/05,8272
2012/05/06,8420
2012/05/07,8824
2012/05/08,9216
2012/05/09,9570
2012/05/10,9681
2012/05/11,10054
2012/05/12,10389
2012/05/13,10645
2012/05/14,11322
2012/05/15,11817
2012/05/16,12135
2012/05/17,12440
2012/05/18,12969
2012/05/19,13886
2012/05/20,14659
2012/05/21,15474
2012/05/22,16045
2012/05/23,16723
2012/05/24,17355
2012/05/25,18069
2012/05/26,18509
2012/05/27,19150
2012/05/28,19899
2012/05/29,20637
2012/05/30,21178
2012/05/31,21539
2012/06/01,22109
2012/06/02,22068
2012/06/03,22719
2012/06/04,23817
2012/06/05,24925
2012/06/06,24848
2012/06/07,25366
2012/06/08,25588
2012/06/09,26296
2012/06/10,27017
2012/06/11,27490
2012/06/12,27607
2012/06/13,28554
2012/06/14,29877
2012/06/15,31106
2012/06/16,31983
2012/06/17,32630
2012/06/18,32751
2012/06/19,32901
2012/06/20,32922
2012/06/21,33031
2012/06/22,32902
2012/06/23,32758
2012/06/24,32537
2012/06/25,32718
2012/06/26,32845
2012/06/27,32877
2012/06/28,32767
2012/06/29,32676
2012/06/30,32730
2012/07/01,32470
2012/07/02,32882
2012/07/03,32517
2012/07/04,31758
2012/07/05,31001
2012/07/06,31267
2012/07/07,31013
2012/07/08,30910
2012/07/09,30646
2012/07/10,30458
2012/07/11,30416
2012/07/12,30618
2012/07/13,29543
2012/07/14,28238
2012/07/15,27284
2012/07/16,26887
2012/07/17,26597
2012/07/18,26381
2012/07/19,26217
2012/07/20,26369
2012/07/21,26629
2012/07/22,27005
2012/07/23,27352
2012/07/24,27550
2012/07/25,27504
2012/07/26,27519
2012/07/27,27395
2012/07/28,27684
2012/07/29,28071
2012/07/30,28462
2012/07/31,29203
2012/08/01,29383
2012/08/02,29735
2012/08/03,29888
2012/08/04,30133
2012/08/05,30446
2012/08/06,30773
2012/08/07,31066
2012/08/08,31567
2012/08/09,31395
2012/08/10,31299
2012/08/11,31593
2012/08/12,31929
2012/08/13,32798
2012/08/14,33070
2012/08/15,33789
2012/08/16,34166
2012/08/17,34432
2012/08/18,34635
2012/08/19,34639
2012/08/20,34680
2012/08/21,34931
2012/08/22,35103
2012/08/23,35218
2012/08/24,35383
2012/08/25,35475
2012/08/26,35554
2012/08/27,35483
2012/08/28,35329
2012/08/29,35323
2012/08/30,35069
2012/08/31,35405
2012/09/01,35657
2012/09/02,35851
2012/09/03,36158
2012/09/04,36380
2012/09/05,36570
2012/09/06,37009
2012/09/07,36786
2012/09/08,36828
2012/09/09,36931
2012/09/10,36948
2012/09/11,37068
2012/09/12,36376
2012/09/13,36194
2012/09/14,35632
2012/09/15,34992
2012/09/16,34586
2012/09/17,34162
2012/09/18,34025
2012/09/19,33906
2012/09/20,33535
2012/09/21,33284
2012/09/22,32957
2012/09/23,32815
2012/09/24,32672
2012/09/25,32496
2012/09/26,32473
2012/09/27,32423
2012/09/28,32375
2012/09/29,32044
2012/09/30,31378
2012/10/01,30844
2012/10/02,30821
2012/10/03,30437
2012/10/04,30193
2012/10/05,30036
2012/10/06,29699
2012/10/07,29742
2012/10/08,29975
2012/10/09,30109
2012/10/10,30028
2012/10/11,29677
2012/10/12,29697
2012/10/13,29832
2012/10/14,29543
2012/10/15,29668
2012/10/16,29872
2012/10/17,30118
2012/10/18,29966
2012/10/19,29737
2012/10/20,29709
2012/10/21,30059
2012/10/22,30764
2012/10/23,30899
2012/10/24,30999
2012/10/25,31093
2012/10/26,30742
2012/10/27,30341
2012/10/28,29847
2012/10/29,29764
2012/10/30,30101
2012/10/31,30201
2012/11/01,29893
2012/11/02,29971
2012/11/03,29679
2012/11/04,29277
2012/11/05,29260
2012/11/06,29168
2012/11/07,29111
2012/11/08,29010
2012/11/09,28807
2012/11/10,28788
2012/11/11,28617
2012/11/12,28311
2012/11/13,28301
2012/11/14,28266
2012/11/15,28369
2012/11/16,28623
2012/11/17,28766
2012/11/18,29059
2012/11/19,29275
2012/11/20,29143
2012/11/21,29007
2012/11/22,28969
2012/11/23,28974
2012/11/24,29064
2012/11/25,29559
2012/11/26,30212
2012/11/27,30535
2012/11/28,31060
2012/11/29,31281
2012/11/30,31349
2012/12/01,31676
2012/12/02,31397
2012/12/03,31322
2012/12/04,31592
2012/12/05,31645
2012/12/06,31818
2012/12/07,31674
2012/12/08,31700
2012/12/09,31931
2012/12/10,32235
2012/12/11,32676
2012/12/12,33103
2012/12/13,33616
2012/12/14,33921
2012/12/15,33747
2012/12/16,33616
2012/12/17,33900
2012/12/18,34423
2012/12/19,34685
2012/12/20,34655
2012/12/21,34839
2012/12/22,35518
2012/12/23,35666
2012/12/24,35879
2012/12/25,35614
2012/12/26,35637
2012/12/27,36175
2012/12/28,36503
2012/12/29,36527
2012/12/30,37048
2012/12/31,36934
2013/01/01,37310
2013/01/02,37902
2013/01/03,38233
2013/01/04,38726
2013/01/05,38807
2013/01/06,38836
2013/01/07,39072
2013/01/08,39291
2013/01/09,39524
2013/01/10,40049
2013/01/11,40583
2013/01/12,40689
2013/01/13,41035
2013/01/14,41440
2013/01/15,41758
2013/01/16,42178
2013/01/17,42121
2013/01/18,42268
2013/01/19,42941
2013/01/20,42834
2013/01/21,42474
2013/01/22,42707
2013/01/23,43060
2013/01/24,43641
2013/01/25,44039
2013/01/26,44325
2013/01/27,44603
2013/01/28,45072
2013/01/29,45281
2013/01/30,45653
2013/01/31,46309
2013/02/01,46975
2013/02/02,47380
2013/02/03,47798
2013/02/04,48311
2013/02/05,48990
2013/02/06,49066
2013/02/07,49819
2013/02/08,50410
2013/02/09,50584
2013/02/10,50705
2013/02/11,51101
2013/02/12,51405
2013/02/13,51889
2013/02/14,52085
2013/02/15,52150
2013/02/16,52259
2013/02/17,52273
2013/02/18,52080
2013/02/19,52517
2013/02/20,53159
2013/02/21,53563
2013/02/22,54078
2013/02/23,54466
2013/02/24,54754
2013/02/25,55245
2013/02/26,55512
2013/02/27,55803
2013/02/28,56180
2013/03/01,56957
2013/03/02,57099
2013/03/03,56934
2013/03/04,57252
2013/03/05,57111
2013/03/06,57370
2013/03/07,57815
2013/03/08,58258
2013/03/09,58068
2013/03/10,58497
2013/03/11,58548
2013/03/12,58283
2013/03/13,58253
2013/03/14,58236
2013/03/15,58359
2013/03/16,57800
2013/03/17,57122
2013/03/18,56857
2013/03/19,56740
2013/03/20,56602
2013/03/21,56635
2013/03/22,56662
2013/03/23,56560
2013/03/24,56198
2013/03/25,55903
2013/03/26,55633
2013/03/27,55171
2013/03/28,55088
2013/03/29,55133
2013/03/30,55005
2013/03/31,54319
2013/04/01,54216
2013/04/02,54509
2013/04/03,54506
2013/04/04,54839
2013/04/05,54793
2013/04/06,54291
2013/04/07,54547
2013/04/08,54752
2013/04/09,54524
2013/04/10,54676
2013/04/11,55339
2013/04/12,55405
2013/04/13,55254
2013/04/14,55011
2013/04/15,55688
2013/04/16,56771
2013/04/17,57212
2013/04/18,57230
2013/04/19,57674
2013/04/20,57434
2013/04/21,56891
2013/04/22,56702
2013/04/23,57047
2013/04/24,57581
2013/04/25,58031
2013/04/26,58098
2013/04/27,57545
2013/04/28,56866
2013/04/29,56618
2013/04/30,56739
2013/05/01,56826
2013/05/02,56566
2013/05/03,56150
2013/05/04,55595
2013/05/05,55227
2013/05/06,55281
2013/05/07,55054
2013/05/08,54679
2013/05/09,54672
2013/05/10,54806
2013/05/11,54972
2013/05/12,55197
2013/05/13,55446
2013/05/14,55813
2013/05/15,56136
2013/05/16,55916
2013/05/17,55984
2013/05/18,56170
2013/05/19,55779
2013/05/20,55797
2013/05/21,56122
2013/05/22,56282
2013/05/23,56219
2013/05/24,55898
2013/05/25,55522
2013/05/26,55037
2013/05/27,55316
2013/05/28,55823
2013/05/29,55933
2013/05/30,56259
2013/05/31,56226
2013/06/01,56186
2013/06/02,56135
2013/06/03,56320
2013/06/04,56562
2013/06/05,56668
2013/06/06,56598
2013/06/07,56657
2013/06/08,56037
2013/06/09,55258
2013/06/10,54311
2013/06/11,53785
2013/06/12,53281
2013/06/13,52504
2013/06/14,52036
2013/06/15,51191
2013/06/16,50665
2013/06/17,50456
2013/06/18,50396
2013/06/19,50336
2013/06/20,50289
2013/06/21,50123
2013/06/22,49616
2013/06/23,49053
2013/06/24,48819
2013/06/25,48950
2013/06/26,48712
2013/06/27,48347
2013/06/28,48163
2013/06/29,47468
2013/06/30,46689
2013/07/01,46184
2013/07/02,45843
2013/07/03,45166
2013/07/04,44423
2013/07/05,43772
2013/07/06,43063
2013/07/07,42334
2013/07/08,42048
2013/07/09,41926
2013/07/10,41733
2013/07/11,41525
2013/07/12,41605
2013/07/13,41432
2013/07/14,40925
2013/07/15,40956
2013/07/16,40837
2013/07/17,40659
2013/07/18,40497
2013/07/19,40154
2013/07/20,39525
2013/07/21,39139
2013/07/22,38985
2013/07/23,38984
2013/07/24,38920
2013/07/25,38851
2013/07/26,38576
2013/07/27,38268
2013/07/28,37859
2013/07/29,38035
2013/07/30,38406
2013/07/31,38751
2013/08/01,39126
2013/08/02,39664
2013/08/03,40012
2013/08/04,40209
2013/08/05,40797
2013/08/06,41597
2013/08/07,42197
2013/08/08,42769
2013/08/09,43116
2013/08/10,43390
2013/08/11,43060
2013/08/12,43467
2013/08/13,44072
2013/08/14,44568
2013/08/15,45193
2013/08/16,46209
2013/08/17,46721
2013/08/18,47374
2013/08/19,48628
2013/08/20,49555
2013/08/21,50239
2013/08/22,51182
2013/08/23,51609
2013/08/24,51917
2013/08/25,52153
2013/08/26,52794
2013/08/27,53623
2013/08/28,54388
2013/08/29,54950
2013/08/30,55385
2013/08/31,55271
2013/09/01,55100
2013/09/02,55283
2013/09/03,55589
2013/09/04,55656
2013/09/05,55869
2013/09/06,55977
2013/09/07,55777
2013/09/08,55671
2013/09/09,55871
2013/09/10,56367
2013/09/11,56334
2013/09/12,56307
2013/09/13,56078
2013/09/14,55591
2013/09/15,55009
2013/09/16,54855
2013/09/17,55240
2013/09/18,54881
2013/09/19,54767
2013/09/20,54716
2013/09/21,54240
2013/09/22,54097
2013/09/23,54546
2013/09/24,55149
2013/09/25,55096
2013/09/26,54941
2013/09/27,54347
2013/09/28,53801
2013/09/29,53088
2013/09/30,53078
2013/10/01,53432
2013/10/02,53789
2013/10/03,54035
2013/10/04,54000
2013/10/05,53490
2013/10/06,52890
2013/10/07,52643
2013/10/08,52599
2013/10/09,52366
2013/10/10,52485
2013/10/11,52576
2013/10/12,52482
2013/10/13,52697
2013/10/14,53159
2013/10/15,53228
2013/10/16,53191
2013/10/17,52489
2013/10/18,52458
2013/10/19,52307
2013/10/20,51988
2013/10/21,52252
2013/10/22,52723
2013/10/23,52388
2013/10/24,52423
2013/10/25,52519
2013/10/26,52192
2013/10/27,52085
2013/10/28,52369
2013/10/29,52661
2013/10/30,52703
2013/10/31,52735
2013/11/01,52182
2013/11/02,51503
2013/11/03,50969
2013/11/04,50971
2013/11/05,51263
2013/11/06,51612
2013/11/07,52126
2013/11/08,52412
2013/11/09,52359
2013/11/10,52546
2013/11/11,52812
2013/11/12,53046
2013/11/13,53296
2013/11/14,53751
2013/11/15,54089
2013/11/16,54098
2013/11/17,53820
2013/11/18,54613
2013/11/19,56064
2013/11/20,56636
2013/11/21,56865
2013/11/22,57588
2013/11/23,57886
2013/11/24,58002
2013/11/25,58803
2013/11/26,60127
2013/11/27,61608
2013/11/28,63240
2013/11/29,64629
2013/11/30,65197
2013/12/01,66090
2013/12/02,67304
2013/12/03,68695
2013/12/04,69832
2013/12/05,70889
2013/12/06,71457
2013/12/07,71694
2013/12/08,71301
2013/12/09,71581
2013/12/10,71916
2013/12/11,72247
2013/12/12,72245
2013/12/13,72086
2013/12/14,71574
2013/12/15,71287
2013/12/16,72027
2013/12/17,72573
2013/12/18,72655
2013/12/19,71898
2013/12/20,71482
2013/12/21,70957
2013/12/22,70155
2013/12/23,69546
2013/12/24,69379
2013/12/25,68834
2013/12/26,67763
2013/12/27,66334
2013/12/28,64638
2013/12/29,63347
2013/12/30,62694
2013/12/31,61918
2014/01/01,60833
2014/01/02,60072
2014/01/03,59451
2014/01/04,58411
2014/01/05,57964
2014/01/06,57952
2014/01/07,58467
2014/01/08,58394
2014/01/09,58107
2014/01/10,57668
2014/01/11,57588
2014/01/12,57267
2014/01/13,57248
2014/01/14,57418
2014/01/15,57160
2014/01/16,56792
2014/01/17,56044
2014/01/18,55423
2014/01/19,54854
2014/01/20,55083
2014/01/21,55739
2014/01/22,56124
2014/01/23,56381
2014/01/24,56719
2014/01/25,56806
2014/01/26,56837
2014/01/27,57382
2014/01/28,57864
2014/01/29,58000
2014/01/30,58399
2014/01/31,58973
2014/02/01,58973
2014/02/02,58689
2014/02/03,58873
2014/02/04,59244
2014/02/05,59251
2014/02/06,59492
2014/02/07,59796
2014/02/08,59996
2014/02/09,60078
2014/02/10,60446
2014/02/11,61004
2014/02/12,61293
2014/02/13,61624
2014/02/14,62067
2014/02/15,62240
2014/02/16,62188
2014/02/17,62498
2014/02/18,63079
2014/02/19,63316
2014/02/20,63268
2014/02/21,63388
2014/02/22,63225
2014/02/23,63041
2014/02/24,63705
2014/02/25,64588
2014/02/26,64881
2014/02/27,65050
2014/02/28,65402
2014/03/01,65490
2014/03/02,65370
2014/03/03,66253
2014/03/04,67324
2014/03/05,67818
2014/03/06,67842
2014/03/07,68003
2014/03/08,67818
2014/03/09,67539
2014/03/10,67736
2014/03/11,68389
2014/03/12,68704
2014/03/13,68890
2014/03/14,69175
2014/03/15,68941
2014/03/16,68423
2014/03/17,68574
2014/03/18,68462
2014/03/19,68894
2014/03/20,69080
2014/03/21,69179
2014/03/22,69030
2014/03/23,68642
2014/03/24,69052
2014/03/25,69446
2014/03/26,69264
2014/03/27,68985
2014/03/28,68782
2014/03/29,68196
2014/03/30,67750
2014/03/31,67803
2014/04/01,68052
2014/04/02,67572
2014/04/03,66984
2014/04/04,66760
2014/04/05,66269
2014/04/06,65525
2014/04/07,65566
2014/04/08,65757
2014/04/09,65565
2014/04/10,65293
2014/04/11,64940
2014/04/12,64105
2014/04/13,63455
2014/04/14,63784
2014/04/15,64233
2014/04/16,64306
2014/04/17,64674
2014/04/18,64114
2014/04/19,63531
2014/04/20,62730
2014/04/21,62444
2014/04/22,63121
2014/04/23,63221
2014/04/24,63248
2014/04/25,63392
2014/04/26,62740
