Date,sentbyaddress30trx
2011/03/20,1.422
2011/03/21,1.396
2011/03/22,1.371
2011/03/23,1.376
2011/03/24,1.377
2011/03/25,1.373
2011/03/26,1.375
2011/03/27,1.379
2011/03/28,1.388
2011/03/29,1.395
2011/03/30,1.389
2011/03/31,1.379
2011/04/01,1.355
2011/04/02,1.323
2011/04/03,1.285
2011/04/04,1.252
2011/04/05,1.218
2011/04/06,1.182
2011/04/07,1.139
2011/04/08,1.093
2011/04/09,1.046
2011/04/10,0.997
2011/04/11,0.95
2011/04/12,0.907
2011/04/13,0.87
2011/04/14,0.856
2011/04/15,0.838
2011/04/16,0.818
2011/04/17,0.8
2011/04/18,0.793
2011/04/19,0.8
2011/04/20,0.809
2011/04/21,0.811
2011/04/22,0.806
2011/04/23,0.8
2011/04/24,0.791
2011/04/25,0.786
2011/04/26,0.79
2011/04/27,0.815
2011/04/28,0.841
2011/04/29,0.873
2011/04/30,0.921
2011/05/01,0.974
2011/05/02,1.018
2011/05/03,1.054
2011/05/04,1.085
2011/05/05,1.115
2011/05/06,1.145
2011/05/07,1.177
2011/05/08,1.199
2011/05/09,1.222
2011/05/10,1.239
2011/05/11,1.252
2011/05/12,1.261
2011/05/13,1.276
2011/05/14,1.3
2011/05/15,1.323
2011/05/16,1.356
2011/05/17,1.394
2011/05/18,1.448
2011/05/19,1.503
2011/05/20,1.559
2011/05/21,1.613
2011/05/22,1.668
2011/05/23,1.725
2011/05/24,1.784
2011/05/25,1.848
2011/05/26,1.917
2011/05/27,1.968
2011/05/28,2.005
2011/05/29,2.027
2011/05/30,2.044
2011/05/31,2.06
2011/06/01,2.078
2011/06/02,2.102
2011/06/03,2.138
2011/06/04,2.188
2011/06/05,2.242
2011/06/06,2.307
2011/06/07,2.37
2011/06/08,2.451
2011/06/09,2.548
2011/06/10,2.645
2011/06/11,2.734
2011/06/12,2.825
2011/06/13,2.905
2011/06/14,2.991
2011/06/15,3.066
2011/06/16,3.133
2011/06/17,3.178
2011/06/18,3.204
2011/06/19,3.216
2011/06/20,3.21
2011/06/21,3.183
2011/06/22,3.148
2011/06/23,3.1
2011/06/24,3.042
2011/06/25,2.972
2011/06/26,2.892
2011/06/27,2.818
2011/06/28,2.741
2011/06/29,2.659
2011/06/30,2.571
2011/07/01,2.481
2011/07/02,2.382
2011/07/03,2.279
2011/07/04,2.178
2011/07/05,2.079
2011/07/06,1.987
2011/07/07,1.894
2011/07/08,1.801
2011/07/09,1.705
2011/07/10,1.609
2011/07/11,1.522
2011/07/12,1.435
2011/07/13,1.354
2011/07/14,1.277
2011/07/15,1.2
2011/07/16,1.127
2011/07/17,1.056
2011/07/18,0.989
2011/07/19,0.926
2011/07/20,0.866
2011/07/21,0.808
2011/07/22,0.754
2011/07/23,0.699
2011/07/24,0.646
2011/07/25,0.598
2011/07/26,0.553
2011/07/27,0.51
2011/07/28,0.469
2011/07/29,0.427
2011/07/30,0.382
2011/07/31,0.34
2011/08/01,0.301
2011/08/02,0.267
2011/08/03,0.234
2011/08/04,0.202
2011/08/05,0.17
2011/08/06,0.137
2011/08/07,0.102
2011/08/08,0.069
2011/08/09,0.043
2011/08/10,0.02
2011/08/11,-0.001
2011/08/12,-0.022
2011/08/13,-0.043
2011/08/14,-0.061
2011/08/15,-0.077
2011/08/16,-0.087
2011/08/17,-0.097
2011/08/18,-0.107
2011/08/19,-0.117
2011/08/20,-0.128
2011/08/21,-0.139
2011/08/22,-0.147
2011/08/23,-0.156
2011/08/24,-0.165
2011/08/25,-0.174
2011/08/26,-0.184
2011/08/27,-0.195
2011/08/28,-0.21
2011/08/29,-0.223
2011/08/30,-0.233
2011/08/31,-0.241
2011/09/01,-0.248
2011/09/02,-0.256
2011/09/03,-0.266
2011/09/04,-0.274
2011/09/05,-0.281
2011/09/06,-0.284
2011/09/07,-0.286
2011/09/08,-0.29
2011/09/09,-0.292
2011/09/10,-0.296
2011/09/11,-0.302
2011/09/12,-0.307
2011/09/13,-0.312
2011/09/14,-0.319
2011/09/15,-0.326
2011/09/16,-0.334
2011/09/17,-0.345
2011/09/18,-0.355
2011/09/19,-0.364
2011/09/20,-0.369
2011/09/21,-0.371
2011/09/22,-0.375
2011/09/23,-0.379
2011/09/24,-0.385
2011/09/25,-0.394
2011/09/26,-0.403
2011/09/27,-0.412
2011/09/28,-0.421
2011/09/29,-0.43
2011/09/30,-0.44
2011/10/01,-0.45
2011/10/02,-0.462
2011/10/03,-0.471
2011/10/04,-0.48
2011/10/05,-0.487
2011/10/06,-0.493
2011/10/07,-0.497
2011/10/08,-0.503
2011/10/09,-0.508
2011/10/10,-0.513
2011/10/11,-0.515
2011/10/12,-0.516
2011/10/13,-0.519
2011/10/14,-0.52
2011/10/15,-0.521
2011/10/16,-0.523
2011/10/17,-0.523
2011/10/18,-0.525
2011/10/19,-0.528
2011/10/20,-0.533
2011/10/21,-0.538
2011/10/22,-0.542
2011/10/23,-0.545
2011/10/24,-0.544
2011/10/25,-0.543
2011/10/26,-0.541
2011/10/27,-0.541
2011/10/28,-0.542
2011/10/29,-0.54
2011/10/30,-0.54
2011/10/31,-0.539
2011/11/01,-0.536
2011/11/02,-0.531
2011/11/03,-0.524
2011/11/04,-0.512
2011/11/05,-0.499
2011/11/06,-0.488
2011/11/07,-0.477
2011/11/08,-0.464
2011/11/09,-0.448
2011/11/10,-0.43
2011/11/11,-0.414
2011/11/12,-0.4
2011/11/13,-0.389
2011/11/14,-0.376
2011/11/15,-0.361
2011/11/16,-0.346
2011/11/17,-0.334
2011/11/18,-0.324
2011/11/19,-0.32
2011/11/20,-0.32
2011/11/21,-0.324
2011/11/22,-0.33
2011/11/23,-0.337
2011/11/24,-0.346
2011/11/25,-0.355
2011/11/26,-0.366
2011/11/27,-0.378
2011/11/28,-0.386
2011/11/29,-0.388
2011/11/30,-0.385
2011/12/01,-0.378
2011/12/02,-0.37
2011/12/03,-0.362
2011/12/04,-0.356
2011/12/05,-0.348
2011/12/06,-0.334
2011/12/07,-0.32
2011/12/08,-0.308
2011/12/09,-0.298
2011/12/10,-0.29
2011/12/11,-0.284
2011/12/12,-0.281
2011/12/13,-0.28
2011/12/14,-0.279
2011/12/15,-0.282
2011/12/16,-0.287
2011/12/17,-0.293
2011/12/18,-0.302
2011/12/19,-0.306
2011/12/20,-0.306
2011/12/21,-0.305
2011/12/22,-0.303
2011/12/23,-0.3
2011/12/24,-0.299
2011/12/25,-0.299
2011/12/26,-0.297
2011/12/27,-0.295
2011/12/28,-0.294
2011/12/29,-0.294
2011/12/30,-0.294
2011/12/31,-0.296
2012/01/01,-0.299
2012/01/02,-0.3
2012/01/03,-0.298
2012/01/04,-0.294
2012/01/05,-0.283
2012/01/06,-0.266
2012/01/07,-0.25
2012/01/08,-0.23
2012/01/09,-0.21
2012/01/10,-0.188
2012/01/11,-0.161
2012/01/12,-0.134
2012/01/13,-0.107
2012/01/14,-0.078
2012/01/15,-0.052
2012/01/16,-0.025
2012/01/17,0.002
2012/01/18,0.028
2012/01/19,0.054
2012/01/20,0.078
2012/01/21,0.099
2012/01/22,0.112
2012/01/23,0.124
2012/01/24,0.137
2012/01/25,0.155
2012/01/26,0.171
2012/01/27,0.184
2012/01/28,0.194
2012/01/29,0.202
2012/01/30,0.208
2012/01/31,0.216
2012/02/01,0.224
2012/02/02,0.235
2012/02/03,0.247
2012/02/04,0.26
2012/02/05,0.272
2012/02/06,0.28
2012/02/07,0.286
2012/02/08,0.293
2012/02/09,0.3
2012/02/10,0.31
2012/02/11,0.318
2012/02/12,0.324
2012/02/13,0.332
2012/02/14,0.346
2012/02/15,0.363
2012/02/16,0.383
2012/02/17,0.396
2012/02/18,0.404
2012/02/19,0.405
2012/02/20,0.401
2012/02/21,0.394
2012/02/22,0.389
2012/02/23,0.386
2012/02/24,0.383
2012/02/25,0.377
2012/02/26,0.366
2012/02/27,0.355
2012/02/28,0.345
2012/02/29,0.336
2012/03/01,0.327
2012/03/02,0.321
2012/03/03,0.309
2012/03/04,0.298
2012/03/05,0.289
2012/03/06,0.28
2012/03/07,0.271
2012/03/08,0.264
2012/03/09,0.257
2012/03/10,0.245
2012/03/11,0.229
2012/03/12,0.214
2012/03/13,0.203
2012/03/14,0.194
2012/03/15,0.184
2012/03/16,0.175
2012/03/17,0.167
2012/03/18,0.157
2012/03/19,0.148
2012/03/20,0.14
2012/03/21,0.134
2012/03/22,0.13
2012/03/23,0.123
2012/03/24,0.114
2012/03/25,0.104
2012/03/26,0.095
2012/03/27,0.087
2012/03/28,0.082
2012/03/29,0.08
2012/03/30,0.078
2012/03/31,0.075
2012/04/01,0.067
2012/04/02,0.058
2012/04/03,0.055
2012/04/04,0.054
2012/04/05,0.053
2012/04/06,0.053
2012/04/07,0.049
2012/04/08,0.043
2012/04/09,0.038
2012/04/10,0.037
2012/04/11,0.042
2012/04/12,0.052
2012/04/13,0.06
2012/04/14,0.07
2012/04/15,0.08
2012/04/16,0.093
2012/04/17,0.108
2012/04/18,0.126
2012/04/19,0.143
2012/04/20,0.162
2012/04/21,0.178
2012/04/22,0.188
2012/04/23,0.196
2012/04/24,0.204
2012/04/25,0.211
2012/04/26,0.223
2012/04/27,0.232
2012/04/28,0.237
2012/04/29,0.24
2012/04/30,0.248
2012/05/01,0.259
2012/05/02,0.274
2012/05/03,0.296
2012/05/04,0.324
2012/05/05,0.352
2012/05/06,0.377
2012/05/07,0.412
2012/05/08,0.452
2012/05/09,0.497
2012/05/10,0.537
2012/05/11,0.581
2012/05/12,0.625
2012/05/13,0.662
2012/05/14,0.717
2012/05/15,0.774
2012/05/16,0.827
2012/05/17,0.869
2012/05/18,0.911
2012/05/19,0.962
2012/05/20,1.015
2012/05/21,1.068
2012/05/22,1.114
2012/05/23,1.157
2012/05/24,1.194
2012/05/25,1.227
2012/05/26,1.25
2012/05/27,1.266
2012/05/28,1.279
2012/05/29,1.294
2012/05/30,1.303
2012/05/31,1.306
2012/06/01,1.305
2012/06/02,1.288
2012/06/03,1.275
2012/06/04,1.279
2012/06/05,1.296
2012/06/06,1.297
2012/06/07,1.298
2012/06/08,1.289
2012/06/09,1.278
2012/06/10,1.27
2012/06/11,1.26
2012/06/12,1.235
2012/06/13,1.232
2012/06/14,1.247
2012/06/15,1.272
2012/06/16,1.296
2012/06/17,1.318
2012/06/18,1.336
2012/06/19,1.345
2012/06/20,1.341
2012/06/21,1.325
2012/06/22,1.298
2012/06/23,1.262
2012/06/24,1.22
2012/06/25,1.177
2012/06/26,1.139
2012/06/27,1.106
2012/06/28,1.071
2012/06/29,1.036
2012/06/30,0.998
2012/07/01,0.957
2012/07/02,0.92
2012/07/03,0.885
2012/07/04,0.847
2012/07/05,0.804
2012/07/06,0.76
2012/07/07,0.719
2012/07/08,0.674
2012/07/09,0.633
2012/07/10,0.6
2012/07/11,0.571
2012/07/12,0.545
2012/07/13,0.518
2012/07/14,0.489
2012/07/15,0.461
2012/07/16,0.439
2012/07/17,0.426
2012/07/18,0.414
2012/07/19,0.403
2012/07/20,0.395
2012/07/21,0.39
2012/07/22,0.389
2012/07/23,0.394
2012/07/24,0.397
2012/07/25,0.395
2012/07/26,0.388
2012/07/27,0.379
2012/07/28,0.374
2012/07/29,0.368
2012/07/30,0.363
2012/07/31,0.376
2012/08/01,0.388
2012/08/02,0.402
2012/08/03,0.411
2012/08/04,0.416
2012/08/05,0.419
2012/08/06,0.425
2012/08/07,0.431
2012/08/08,0.444
2012/08/09,0.453
2012/08/10,0.459
2012/08/11,0.461
2012/08/12,0.463
2012/08/13,0.471
2012/08/14,0.477
2012/08/15,0.486
2012/08/16,0.508
2012/08/17,0.536
2012/08/18,0.564
2012/08/19,0.586
2012/08/20,0.602
2012/08/21,0.62
2012/08/22,0.636
2012/08/23,0.647
2012/08/24,0.654
2012/08/25,0.65
2012/08/26,0.638
2012/08/27,0.621
2012/08/28,0.601
2012/08/29,0.579
2012/08/30,0.553
2012/08/31,0.534
2012/09/01,0.517
2012/09/02,0.496
2012/09/03,0.469
2012/09/04,0.445
2012/09/05,0.423
2012/09/06,0.406
2012/09/07,0.389
2012/09/08,0.368
2012/09/09,0.346
2012/09/10,0.324
2012/09/11,0.306
2012/09/12,0.284
2012/09/13,0.26
2012/09/14,0.236
2012/09/15,0.208
2012/09/16,0.176
2012/09/17,0.143
2012/09/18,0.115
2012/09/19,0.091
2012/09/20,0.073
2012/09/21,0.054
2012/09/22,0.028
2012/09/23,-0.001
2012/09/24,-0.029
2012/09/25,-0.051
2012/09/26,-0.065
2012/09/27,-0.076
2012/09/28,-0.081
2012/09/29,-0.089
2012/09/30,-0.101
2012/10/01,-0.115
2012/10/02,-0.12
2012/10/03,-0.123
2012/10/04,-0.121
2012/10/05,-0.116
2012/10/06,-0.111
2012/10/07,-0.106
2012/10/08,-0.097
2012/10/09,-0.084
2012/10/10,-0.071
2012/10/11,-0.06
2012/10/12,-0.051
2012/10/13,-0.045
2012/10/14,-0.042
2012/10/15,-0.038
2012/10/16,-0.035
2012/10/17,-0.031
2012/10/18,-0.026
2012/10/19,-0.024
2012/10/20,-0.023
2012/10/21,-0.023
2012/10/22,-0.023
2012/10/23,-0.024
2012/10/24,-0.025
2012/10/25,-0.028
2012/10/26,-0.034
2012/10/27,-0.046
2012/10/28,-0.064
2012/10/29,-0.086
2012/10/30,-0.107
2012/10/31,-0.127
2012/11/01,-0.148
2012/11/02,-0.17
2012/11/03,-0.192
2012/11/04,-0.215
2012/11/05,-0.235
2012/11/06,-0.251
2012/11/07,-0.26
2012/11/08,-0.267
2012/11/09,-0.274
2012/11/10,-0.282
2012/11/11,-0.293
2012/11/12,-0.305
2012/11/13,-0.316
2012/11/14,-0.323
2012/11/15,-0.321
2012/11/16,-0.31
2012/11/17,-0.294
2012/11/18,-0.275
2012/11/19,-0.254
2012/11/20,-0.229
2012/11/21,-0.204
2012/11/22,-0.18
2012/11/23,-0.162
2012/11/24,-0.148
2012/11/25,-0.137
2012/11/26,-0.126
2012/11/27,-0.117
2012/11/28,-0.105
2012/11/29,-0.094
2012/11/30,-0.086
2012/12/01,-0.082
2012/12/02,-0.087
2012/12/03,-0.096
2012/12/04,-0.102
2012/12/05,-0.105
2012/12/06,-0.104
2012/12/07,-0.102
2012/12/08,-0.098
2012/12/09,-0.094
2012/12/10,-0.093
2012/12/11,-0.091
2012/12/12,-0.087
2012/12/13,-0.077
2012/12/14,-0.064
2012/12/15,-0.055
2012/12/16,-0.048
2012/12/17,-0.037
2012/12/18,-0.018
2012/12/19,0.002
2012/12/20,0.019
2012/12/21,0.039
2012/12/22,0.068
2012/12/23,0.091
2012/12/24,0.108
2012/12/25,0.116
2012/12/26,0.116
2012/12/27,0.113
2012/12/28,0.113
2012/12/29,0.111
2012/12/30,0.115
2012/12/31,0.115
2013/01/01,0.112
2013/01/02,0.113
2013/01/03,0.122
2013/01/04,0.135
2013/01/05,0.154
2013/01/06,0.17
2013/01/07,0.19
2013/01/08,0.212
2013/01/09,0.237
2013/01/10,0.268
2013/01/11,0.307
2013/01/12,0.341
2013/01/13,0.375
2013/01/14,0.401
2013/01/15,0.43
2013/01/16,0.462
2013/01/17,0.493
2013/01/18,0.523
2013/01/19,0.547
2013/01/20,0.562
2013/01/21,0.569
2013/01/22,0.573
2013/01/23,0.574
2013/01/24,0.574
2013/01/25,0.573
2013/01/26,0.573
2013/01/27,0.573
2013/01/28,0.572
2013/01/29,0.57
2013/01/30,0.563
2013/01/31,0.553
2013/02/01,0.551
2013/02/02,0.55
2013/02/03,0.55
2013/02/04,0.549
2013/02/05,0.552
2013/02/06,0.554
2013/02/07,0.556
2013/02/08,0.559
2013/02/09,0.559
2013/02/10,0.56
2013/02/11,0.556
2013/02/12,0.551
2013/02/13,0.543
2013/02/14,0.532
2013/02/15,0.517
2013/02/16,0.499
2013/02/17,0.477
2013/02/18,0.454
2013/02/19,0.431
2013/02/20,0.41
2013/02/21,0.39
2013/02/22,0.373
2013/02/23,0.358
2013/02/24,0.345
2013/02/25,0.334
2013/02/26,0.326
2013/02/27,0.318
2013/02/28,0.312
2013/03/01,0.31
2013/03/02,0.303
2013/03/03,0.289
2013/03/04,0.276
2013/03/05,0.264
2013/03/06,0.26
2013/03/07,0.259
2013/03/08,0.258
2013/03/09,0.252
2013/03/10,0.247
2013/03/11,0.239
2013/03/12,0.232
2013/03/13,0.228
2013/03/14,0.226
2013/03/15,0.228
2013/03/16,0.224
2013/03/17,0.216
2013/03/18,0.209
2013/03/19,0.208
2013/03/20,0.208
2013/03/21,0.211
2013/03/22,0.221
2013/03/23,0.23
2013/03/24,0.242
2013/03/25,0.255
2013/03/26,0.27
2013/03/27,0.288
2013/03/28,0.311
2013/03/29,0.34
2013/03/30,0.369
2013/03/31,0.388
2013/04/01,0.406
2013/04/02,0.432
2013/04/03,0.468
2013/04/04,0.514
2013/04/05,0.564
2013/04/06,0.607
2013/04/07,0.64
2013/04/08,0.677
2013/04/09,0.721
2013/04/10,0.775
2013/04/11,0.831
2013/04/12,0.881
2013/04/13,0.917
2013/04/14,0.936
2013/04/15,0.948
2013/04/16,0.961
2013/04/17,0.969
2013/04/18,0.969
2013/04/19,0.969
2013/04/20,0.96
2013/04/21,0.94
2013/04/22,0.916
2013/04/23,0.896
2013/04/24,0.877
2013/04/25,0.86
2013/04/26,0.841
2013/04/27,0.814
2013/04/28,0.781
2013/04/29,0.747
2013/04/30,0.708
2013/05/01,0.67
2013/05/02,0.632
2013/05/03,0.594
2013/05/04,0.551
2013/05/05,0.506
2013/05/06,0.464
2013/05/07,0.427
2013/05/08,0.395
2013/05/09,0.367
2013/05/10,0.343
2013/05/11,0.32
2013/05/12,0.295
2013/05/13,0.271
2013/05/14,0.251
2013/05/15,0.234
2013/05/16,0.218
2013/05/17,0.202
2013/05/18,0.183
2013/05/19,0.16
2013/05/20,0.136
2013/05/21,0.116
2013/05/22,0.097
2013/05/23,0.083
2013/05/24,0.071
2013/05/25,0.057
2013/05/26,0.038
2013/05/27,0.018
2013/05/28,0.001
2013/05/29,-0.012
2013/05/30,-0.023
2013/05/31,-0.033
2013/06/01,-0.044
2013/06/02,-0.059
2013/06/03,-0.071
2013/06/04,-0.081
2013/06/05,-0.09
2013/06/06,-0.097
2013/06/07,-0.102
2013/06/08,-0.112
2013/06/09,-0.126
2013/06/10,-0.142
2013/06/11,-0.157
2013/06/12,-0.171
2013/06/13,-0.185
2013/06/14,-0.191
2013/06/15,-0.202
2013/06/16,-0.217
2013/06/17,-0.233
2013/06/18,-0.247
2013/06/19,-0.257
2013/06/20,-0.264
2013/06/21,-0.268
2013/06/22,-0.274
2013/06/23,-0.284
2013/06/24,-0.293
2013/06/25,-0.3
2013/06/26,-0.305
2013/06/27,-0.31
2013/06/28,-0.31
2013/06/29,-0.313
2013/06/30,-0.32
2013/07/01,-0.322
2013/07/02,-0.323
2013/07/03,-0.322
2013/07/04,-0.321
2013/07/05,-0.32
2013/07/06,-0.323
2013/07/07,-0.331
2013/07/08,-0.336
2013/07/09,-0.337
2013/07/10,-0.335
2013/07/11,-0.325
2013/07/12,-0.306
2013/07/13,-0.29
2013/07/14,-0.282
2013/07/15,-0.275
2013/07/16,-0.266
2013/07/17,-0.256
2013/07/18,-0.246
2013/07/19,-0.237
2013/07/20,-0.235
2013/07/21,-0.236
2013/07/22,-0.237
2013/07/23,-0.235
2013/07/24,-0.23
2013/07/25,-0.223
2013/07/26,-0.216
2013/07/27,-0.213
2013/07/28,-0.215
2013/07/29,-0.212
2013/07/30,-0.204
2013/07/31,-0.187
2013/08/01,-0.161
2013/08/02,-0.13
2013/08/03,-0.103
2013/08/04,-0.083
2013/08/05,-0.059
2013/08/06,-0.034
2013/08/07,-0.007
2013/08/08,0.021
2013/08/09,0.045
2013/08/10,0.064
2013/08/11,0.074
2013/08/12,0.102
2013/08/13,0.127
2013/08/14,0.152
2013/08/15,0.176
2013/08/16,0.203
2013/08/17,0.221
2013/08/18,0.231
2013/08/19,0.244
2013/08/20,0.259
2013/08/21,0.275
2013/08/22,0.294
2013/08/23,0.31
2013/08/24,0.317
2013/08/25,0.315
2013/08/26,0.313
2013/08/27,0.314
2013/08/28,0.319
2013/08/29,0.323
2013/08/30,0.331
2013/08/31,0.339
2013/09/01,0.334
2013/09/02,0.322
2013/09/03,0.306
2013/09/04,0.289
2013/09/05,0.272
2013/09/06,0.253
2013/09/07,0.23
2013/09/08,0.2
2013/09/09,0.171
2013/09/10,0.143
2013/09/11,0.117
2013/09/12,0.096
2013/09/13,0.075
2013/09/14,0.049
2013/09/15,0.018
2013/09/16,-0.009
2013/09/17,-0.032
2013/09/18,-0.049
2013/09/19,-0.061
2013/09/20,-0.07
2013/09/21,-0.081
2013/09/22,-0.096
2013/09/23,-0.106
2013/09/24,-0.112
2013/09/25,-0.116
2013/09/26,-0.117
2013/09/27,-0.116
2013/09/28,-0.118
2013/09/29,-0.122
2013/09/30,-0.123
2013/10/01,-0.118
2013/10/02,-0.106
2013/10/03,-0.094
2013/10/04,-0.085
2013/10/05,-0.082
2013/10/06,-0.087
2013/10/07,-0.091
2013/10/08,-0.093
2013/10/09,-0.092
2013/10/10,-0.089
2013/10/11,-0.084
2013/10/12,-0.083
2013/10/13,-0.085
2013/10/14,-0.084
2013/10/15,-0.079
2013/10/16,-0.069
2013/10/17,-0.06
2013/10/18,-0.049
2013/10/19,-0.037
2013/10/20,-0.03
2013/10/21,-0.021
2013/10/22,-0.008
2013/10/23,0.01
2013/10/24,0.036
2013/10/25,0.065
2013/10/26,0.086
2013/10/27,0.098
2013/10/28,0.109
2013/10/29,0.119
2013/10/30,0.133
2013/10/31,0.148
2013/11/01,0.162
2013/11/02,0.172
2013/11/03,0.179
2013/11/04,0.191
2013/11/05,0.214
2013/11/06,0.245
2013/11/07,0.288
2013/11/08,0.338
2013/11/09,0.391
2013/11/10,0.44
2013/11/11,0.482
2013/11/12,0.522
2013/11/13,0.562
2013/11/14,0.606
2013/11/15,0.649
2013/11/16,0.682
2013/11/17,0.709
2013/11/18,0.752
2013/11/19,0.819
2013/11/20,0.889
2013/11/21,0.956
2013/11/22,1.022
2013/11/23,1.083
2013/11/24,1.128
2013/11/25,1.167
2013/11/26,1.211
2013/11/27,1.266
2013/11/28,1.327
2013/11/29,1.386
2013/11/30,1.431
2013/12/01,1.466
