Date,fee_to_reward14stdUSD
2014/09/08,0.152
2014/09/09,0.161
2014/09/10,0.161
2014/09/11,0.161
2014/09/12,0.159
2014/09/13,0.158
2014/09/14,0.146
2014/09/15,0.146
2014/09/16,0.147
2014/09/17,0.147
2014/09/18,0.147
2014/09/19,0.15
2014/09/20,0.147
2014/09/21,0.097
2014/09/22,0.092
2014/09/23,0.079
2014/09/24,0.077
2014/09/25,0.076
2014/09/26,0.588
2014/09/27,0.583
2014/09/28,0.581
2014/09/29,0.58
2014/09/30,0.581
2014/10/01,0.578
2014/10/02,0.576
2014/10/03,0.572
2014/10/04,0.567
2014/10/05,0.564
2014/10/06,0.562
2014/10/07,0.561
2014/10/08,0.56
2014/10/09,0.557
2014/10/10,0.055
2014/10/11,0.059
2014/10/12,0.062
2014/10/13,0.06
2014/10/14,0.07
2014/10/15,0.07
2014/10/16,0.07
2014/10/17,0.07
2014/10/18,0.082
2014/10/19,0.078
2014/10/20,0.08
2014/10/21,0.073
2014/10/22,0.073
2014/10/23,0.069
2014/10/24,0.069
2014/10/25,0.07
2014/10/26,0.07
2014/10/27,0.07
2014/10/28,0.066
2014/10/29,0.069
2014/10/30,0.069
2014/10/31,0.075
2014/11/01,0.063
2014/11/02,0.062
2014/11/03,0.066
2014/11/04,0.065
2014/11/05,0.07
2014/11/06,0.073
2014/11/07,0.071
2014/11/08,0.072
2014/11/09,0.077
2014/11/10,0.078
2014/11/11,0.083
2014/11/12,0.088
2014/11/13,0.089
2014/11/14,0.076
2014/11/15,0.076
2014/11/16,0.079
2014/11/17,0.082
2014/11/18,0.082
2014/11/19,0.081
2014/11/20,0.082
2014/11/21,0.083
2014/11/22,0.082
2014/11/23,0.082
2014/11/24,0.082
2014/11/25,0.077
2014/11/26,0.072
2014/11/27,0.069
2014/11/28,0.071
2014/11/29,0.078
2014/11/30,0.077
2014/12/01,0.079
2014/12/02,0.08
2014/12/03,0.1
2014/12/04,0.103
2014/12/05,0.102
2014/12/06,0.096
2014/12/07,0.096
2014/12/08,0.097
2014/12/09,0.097
2014/12/10,0.097
2014/12/11,0.098
2014/12/12,0.097
2014/12/13,0.097
2014/12/14,0.095
2014/12/15,0.09
2014/12/16,0.095
2014/12/17,0.096
2014/12/18,0.099
2014/12/19,0.102
2014/12/20,0.099
2014/12/21,0.1
2014/12/22,0.101
2014/12/23,0.1
2014/12/24,0.108
2014/12/25,0.126
2014/12/26,0.145
2014/12/27,0.141
2014/12/28,0.148
2014/12/29,0.148
2014/12/30,0.147
2014/12/31,0.14
2015/01/01,0.159
2015/01/02,0.154
2015/01/03,0.155
2015/01/04,0.179
2015/01/05,0.183
2015/01/06,0.182
2015/01/07,0.18
2015/01/08,0.175
2015/01/09,0.161
2015/01/10,0.156
2015/01/11,0.152
2015/01/12,0.327
2015/01/13,0.329
2015/01/14,0.323
2015/01/15,0.299
2015/01/16,0.288
2015/01/17,0.277
2015/01/18,0.279
2015/01/19,0.279
2015/01/20,0.273
2015/01/21,0.273
2015/01/22,0.275
2015/01/23,0.275
2015/01/24,0.277
2015/01/25,0.272
2015/01/26,0.092
2015/01/27,0.087
2015/01/28,0.11
2015/01/29,0.118
2015/01/30,0.122
2015/01/31,0.13
2015/02/01,0.138
2015/02/02,0.14
2015/02/03,0.127
2015/02/04,0.13
2015/02/05,0.131
2015/02/06,0.129
2015/02/07,0.13
2015/02/08,0.121
2015/02/09,0.08
2015/02/10,0.084
2015/02/11,0.084
2015/02/12,0.094
2015/02/13,0.117
2015/02/14,0.115
2015/02/15,0.111
2015/02/16,0.109
2015/02/17,0.111
2015/02/18,0.107
2015/02/19,0.104
2015/02/20,0.085
2015/02/21,0.071
2015/02/22,0.076
2015/02/23,0.077
2015/02/24,0.082
2015/02/25,0.081
2015/02/26,0.08
2015/02/27,0.063
2015/02/28,0.063
2015/03/01,0.064
2015/03/02,0.064
2015/03/03,0.059
2015/03/04,0.06
2015/03/05,0.061
2015/03/06,0.068
2015/03/07,0.067
2015/03/08,0.063
2015/03/09,0.066
2015/03/10,0.061
2015/03/11,0.061
2015/03/12,0.061
2015/03/13,0.061
2015/03/14,0.061
2015/03/15,0.071
2015/03/16,0.073
2015/03/17,0.076
2015/03/18,0.075
2015/03/19,0.082
2015/03/20,0.086
2015/03/21,0.089
2015/03/22,0.084
2015/03/23,0.092
2015/03/24,0.104
2015/03/25,0.104
2015/03/26,0.103
2015/03/27,0.109
2015/03/28,0.113
2015/03/29,0.113
2015/03/30,0.113
2015/03/31,0.113
2015/04/01,0.127
2015/04/02,0.12
2015/04/03,0.112
2015/04/04,0.112
2015/04/05,0.111
2015/04/06,0.118
2015/04/07,0.109
2015/04/08,0.124
2015/04/09,0.146
2015/04/10,0.205
2015/04/11,0.195
2015/04/12,0.183
2015/04/13,0.182
2015/04/14,0.183
2015/04/15,0.182
2015/04/16,0.179
2015/04/17,0.176
2015/04/18,0.175
2015/04/19,0.181
2015/04/20,0.181
2015/04/21,0.181
2015/04/22,0.181
2015/04/23,0.172
2015/04/24,0.089
2015/04/25,1.008
2015/04/26,1.011
2015/04/27,1.01
2015/04/28,1.011
2015/04/29,1.01
2015/04/30,1.007
2015/05/01,1.011
2015/05/02,1.01
2015/05/03,1.011
2015/05/04,1.01
2015/05/05,1.009
2015/05/06,1.01
2015/05/07,1.011
2015/05/08,1.013
2015/05/09,0.1
2015/05/10,0.099
2015/05/11,0.098
2015/05/12,0.098
2015/05/13,0.085
2015/05/14,0.079
2015/05/15,0.076
2015/05/16,0.074
2015/05/17,0.088
2015/05/18,0.082
2015/05/19,0.09
2015/05/20,0.089
2015/05/21,0.089
2015/05/22,0.089
2015/05/23,0.092
2015/05/24,0.086
2015/05/25,0.086
2015/05/26,0.098
2015/05/27,0.101
2015/05/28,0.103
2015/05/29,0.104
2015/05/30,0.109
2015/05/31,0.325
2015/06/01,0.332
2015/06/02,0.332
2015/06/03,0.328
2015/06/04,0.319
2015/06/05,0.318
2015/06/06,0.334
2015/06/07,0.337
2015/06/08,0.337
2015/06/09,0.337
2015/06/10,0.337
2015/06/11,0.337
2015/06/12,0.336
2015/06/13,0.339
2015/06/14,0.153
2015/06/15,0.123
2015/06/16,0.167
2015/06/17,0.177
2015/06/18,0.21
2015/06/19,0.244
2015/06/20,0.222
2015/06/21,0.204
2015/06/22,0.22
2015/06/23,0.215
2015/06/24,0.223
2015/06/25,0.23
2015/06/26,0.233
2015/06/27,0.224
2015/06/28,0.224
2015/06/29,0.224
2015/06/30,0.257
2015/07/01,0.259
2015/07/02,0.251
2015/07/03,0.23
2015/07/04,0.229
2015/07/05,0.224
2015/07/06,0.237
2015/07/07,0.438
2015/07/08,0.532
2015/07/09,0.578
2015/07/10,0.571
2015/07/11,0.571
2015/07/12,0.587
2015/07/13,0.559
2015/07/14,0.559
2015/07/15,0.553
2015/07/16,0.537
2015/07/17,0.523
2015/07/18,0.477
2015/07/19,0.494
2015/07/20,0.486
2015/07/21,0.46
2015/07/22,0.438
2015/07/23,0.409
2015/07/24,0.435
2015/07/25,0.446
2015/07/26,0.359
2015/07/27,0.356
2015/07/28,0.357
2015/07/29,0.381
2015/07/30,0.4
2015/07/31,0.407
2015/08/01,0.359
2015/08/02,0.352
2015/08/03,0.33
2015/08/04,0.356
2015/08/05,0.373
2015/08/06,0.39
2015/08/07,0.365
2015/08/08,0.358
2015/08/09,0.369
2015/08/10,0.377
2015/08/11,0.388
2015/08/12,0.37
2015/08/13,0.354
2015/08/14,0.333
2015/08/15,0.337
2015/08/16,0.338
2015/08/17,0.34
2015/08/18,0.297
2015/08/19,0.245
2015/08/20,0.148
2015/08/21,0.148
2015/08/22,0.146
2015/08/23,0.135
2015/08/24,0.135
2015/08/25,0.144
2015/08/26,0.115
2015/08/27,0.118
2015/08/28,0.116
2015/08/29,0.127
2015/08/30,0.133
2015/08/31,0.137
2015/09/01,0.129
2015/09/02,0.384
2015/09/03,0.386
2015/09/04,0.381
2015/09/05,0.375
2015/09/06,0.376
2015/09/07,0.377
2015/09/08,0.377
2015/09/09,0.374
2015/09/10,0.376
2015/09/11,0.391
2015/09/12,0.378
2015/09/13,0.358
2015/09/14,0.356
2015/09/15,0.351
2015/09/16,0.178
2015/09/17,0.177
2015/09/18,0.171
2015/09/19,0.173
2015/09/20,0.163
2015/09/21,0.174
2015/09/22,0.175
2015/09/23,0.183
2015/09/24,0.178
2015/09/25,0.14
2015/09/26,0.121
2015/09/27,0.135
2015/09/28,0.122
2015/09/29,0.127
2015/09/30,0.126
2015/10/01,0.129
2015/10/02,0.132
2015/10/03,0.142
2015/10/04,0.171
2015/10/05,0.14
2015/10/06,0.142
2015/10/07,0.148
2015/10/08,0.155
2015/10/09,0.157
2015/10/10,0.161
2015/10/11,0.172
2015/10/12,0.171
2015/10/13,0.171
2015/10/14,0.17
2015/10/15,0.163
2015/10/16,0.168
2015/10/17,0.172
2015/10/18,0.145
2015/10/19,0.136
2015/10/20,0.198
2015/10/21,0.201
2015/10/22,0.203
2015/10/23,0.204
2015/10/24,0.195
2015/10/25,0.168
2015/10/26,0.174
2015/10/27,0.176
2015/10/28,0.185
2015/10/29,0.193
2015/10/30,0.193
2015/10/31,0.193
2015/11/01,0.18
2015/11/02,0.179
2015/11/03,0.153
2015/11/04,0.245
2015/11/05,0.253
2015/11/06,0.254
2015/11/07,0.262
2015/11/08,0.256
2015/11/09,0.238
2015/11/10,0.238
2015/11/11,0.252
2015/11/12,0.264
2015/11/13,0.275
2015/11/14,0.281
2015/11/15,0.299
2015/11/16,0.302
2015/11/17,0.295
2015/11/18,0.194
2015/11/19,0.156
2015/11/20,0.123
2015/11/21,0.142
2015/11/22,0.158
2015/11/23,0.142
2015/11/24,0.118
2015/11/25,0.123
2015/11/26,0.123
2015/11/27,0.146
2015/11/28,0.146
2015/11/29,0.143
2015/11/30,0.171
2015/12/01,0.174
2015/12/02,0.186
2015/12/03,0.198
2015/12/04,0.196
2015/12/05,0.178
2015/12/06,0.153
2015/12/07,0.166
2015/12/08,0.157
2015/12/09,0.169
2015/12/10,0.164
2015/12/11,0.228
2015/12/12,0.229
2015/12/13,0.208
2015/12/14,0.207
2015/12/15,0.204
2015/12/16,0.207
2015/12/17,0.217
2015/12/18,0.21
2015/12/19,0.193
2015/12/20,0.187
2015/12/21,0.218
2015/12/22,0.214
2015/12/23,0.219
2015/12/24,0.175
2015/12/25,0.194
2015/12/26,0.217
2015/12/27,0.292
2015/12/28,0.293
2015/12/29,0.297
2015/12/30,0.303
2015/12/31,0.306
2016/01/01,0.332
2016/01/02,0.331
2016/01/03,0.341
2016/01/04,0.307
2016/01/05,0.275
2016/01/06,0.246
2016/01/07,0.232
2016/01/08,0.232
2016/01/09,0.232
2016/01/10,0.207
2016/01/11,0.209
2016/01/12,0.21
2016/01/13,0.223
2016/01/14,0.236
2016/01/15,0.272
2016/01/16,0.28
2016/01/17,0.266
2016/01/18,0.244
2016/01/19,0.284
2016/01/20,0.322
2016/01/21,0.417
2016/01/22,0.4
2016/01/23,0.393
2016/01/24,0.343
2016/01/25,0.333
2016/01/26,0.316
2016/01/27,0.321
2016/01/28,0.328
2016/01/29,0.326
2016/01/30,0.35
2016/01/31,0.384
2016/02/01,0.4
2016/02/02,0.41
2016/02/03,0.411
2016/02/04,0.373
2016/02/05,0.381
2016/02/06,0.391
2016/02/07,0.396
2016/02/08,0.397
2016/02/09,0.394
2016/02/10,0.377
2016/02/11,0.35
2016/02/12,0.347
2016/02/13,0.341
2016/02/14,0.328
2016/02/15,0.259
2016/02/16,0.233
2016/02/17,0.246
2016/02/18,0.244
2016/02/19,0.277
2016/02/20,0.254
2016/02/21,0.263
2016/02/22,0.324
2016/02/23,0.356
2016/02/24,0.419
2016/02/25,0.4
2016/02/26,0.375
2016/02/27,0.353
2016/02/28,0.301
2016/02/29,0.36
2016/03/01,0.418
2016/03/02,0.652
2016/03/03,0.632
2016/03/04,0.629
2016/03/05,0.608
2016/03/06,0.636
2016/03/07,0.641
2016/03/08,0.657
2016/03/09,0.658
2016/03/10,0.673
2016/03/11,0.699
2016/03/12,0.708
2016/03/13,0.726
2016/03/14,0.723
2016/03/15,0.705
2016/03/16,0.421
2016/03/17,0.351
2016/03/18,0.345
2016/03/19,0.243
2016/03/20,0.263
2016/03/21,0.246
2016/03/22,0.245
2016/03/23,0.227
2016/03/24,0.227
2016/03/25,0.244
2016/03/26,0.247
2016/03/27,0.265
2016/03/28,0.265
2016/03/29,0.331
2016/03/30,0.329
2016/03/31,0.365
2016/04/01,0.384
2016/04/02,0.407
2016/04/03,0.389
2016/04/04,0.391
2016/04/05,0.392
2016/04/06,0.413
2016/04/07,0.405
2016/04/08,0.364
2016/04/09,0.373
2016/04/10,0.41
2016/04/11,0.404
2016/04/12,0.392
2016/04/13,0.397
2016/04/14,0.38
2016/04/15,0.37
2016/04/16,0.362
2016/04/17,0.391
2016/04/18,0.412
2016/04/19,0.41
2016/04/20,0.372
2016/04/21,0.362
2016/04/22,0.361
2016/04/23,0.358
2016/04/24,0.311
2016/04/25,0.321
2016/04/26,3.672
2016/04/27,3.663
2016/04/28,3.652
2016/04/29,3.653
2016/04/30,3.647
2016/05/01,3.645
2016/05/02,3.653
2016/05/03,3.652
2016/05/04,3.648
2016/05/05,3.648
2016/05/06,3.652
2016/05/07,3.648
2016/05/08,3.658
2016/05/09,3.674
2016/05/10,0.345
2016/05/11,0.334
2016/05/12,0.304
2016/05/13,0.302
2016/05/14,0.321
2016/05/15,0.302
2016/05/16,0.409
2016/05/17,0.467
2016/05/18,0.483
2016/05/19,0.553
2016/05/20,0.541
2016/05/21,0.524
2016/05/22,0.494
2016/05/23,0.444
2016/05/24,0.443
2016/05/25,0.466
2016/05/26,0.47
2016/05/27,0.526
2016/05/28,0.514
2016/05/29,0.515
2016/05/30,0.509
2016/05/31,0.508
2016/06/01,0.508
2016/06/02,0.492
2016/06/03,0.485
2016/06/04,0.484
2016/06/05,0.451
2016/06/06,0.449
2016/06/07,0.449
2016/06/08,0.442
2016/06/09,0.452
2016/06/10,0.347
2016/06/11,0.366
2016/06/12,0.36
2016/06/13,0.357
2016/06/14,0.475
2016/06/15,0.596
2016/06/16,0.685
2016/06/17,0.741
2016/06/18,0.747
2016/06/19,0.69
2016/06/20,0.661
2016/06/21,0.677
2016/06/22,0.74
2016/06/23,0.706
2016/06/24,0.704
2016/06/25,0.629
2016/06/26,0.618
2016/06/27,0.605
2016/06/28,0.627
2016/06/29,0.617
2016/06/30,0.598
2016/07/01,0.602
2016/07/02,0.63
2016/07/03,0.676
2016/07/04,0.688
2016/07/05,0.669
2016/07/06,0.533
2016/07/07,0.454
2016/07/08,0.25
2016/07/09,0.25
2016/07/10,0.33
2016/07/11,0.871
2016/07/12,1.044
2016/07/13,1.282
2016/07/14,1.44
2016/07/15,1.538
2016/07/16,1.504
2016/07/17,1.407
2016/07/18,1.391
2016/07/19,1.465
2016/07/20,1.411
2016/07/21,1.35
2016/07/22,1.272
2016/07/23,1.009
2016/07/24,0.776
2016/07/25,0.899
2016/07/26,0.978
2016/07/27,1.126
2016/07/28,1.152
2016/07/29,1.142
2016/07/30,1.031
2016/07/31,0.801
2016/08/01,0.713
2016/08/02,0.722
2016/08/03,0.686
2016/08/04,0.686
2016/08/05,0.721
2016/08/06,0.884
2016/08/07,0.839
2016/08/08,0.899
2016/08/09,0.963
2016/08/10,0.896
2016/08/11,0.9
2016/08/12,0.903
2016/08/13,0.952
2016/08/14,1.03
2016/08/15,1.03
2016/08/16,1.149
2016/08/17,1.231
2016/08/18,1.223
2016/08/19,1.211
2016/08/20,1.152
2016/08/21,1.359
2016/08/22,1.327
2016/08/23,1.232
2016/08/24,1.234
2016/08/25,1.21
2016/08/26,1.209
2016/08/27,1.209
2016/08/28,1.288
2016/08/29,1.29
2016/08/30,1.112
2016/08/31,0.91
2016/09/01,0.874
2016/09/02,0.794
2016/09/03,0.79
2016/09/04,0.916
2016/09/05,0.927
2016/09/06,0.918
2016/09/07,0.917
2016/09/08,0.851
2016/09/09,0.824
2016/09/10,0.874
2016/09/11,0.931
2016/09/12,0.945
2016/09/13,0.945
2016/09/14,0.897
2016/09/15,0.856
2016/09/16,0.903
2016/09/17,0.91
2016/09/18,0.749
2016/09/19,0.822
2016/09/20,0.829
2016/09/21,0.824
2016/09/22,0.844
2016/09/23,0.84
2016/09/24,0.812
2016/09/25,0.862
2016/09/26,0.832
2016/09/27,0.835
2016/09/28,0.849
2016/09/29,0.896
2016/09/30,0.919
2016/10/01,0.902
2016/10/02,0.893
2016/10/03,0.895
2016/10/04,0.892
2016/10/05,0.892
2016/10/06,0.924
2016/10/07,0.978
2016/10/08,0.943
2016/10/09,0.73
2016/10/10,0.831
2016/10/11,0.932
2016/10/12,0.93
2016/10/13,0.96
2016/10/14,0.967
2016/10/15,0.899
2016/10/16,0.826
2016/10/17,0.915
2016/10/18,0.909
2016/10/19,0.888
2016/10/20,1.112
2016/10/21,1.121
2016/10/22,1.068
2016/10/23,0.919
2016/10/24,0.935
2016/10/25,1.182
2016/10/26,1.804
2016/10/27,1.87
2016/10/28,1.856
2016/10/29,1.813
2016/10/30,1.907
2016/10/31,1.912
2016/11/01,1.898
2016/11/02,1.884
2016/11/03,1.853
2016/11/04,1.911
2016/11/05,1.864
2016/11/06,1.87
2016/11/07,1.877
2016/11/08,1.812
2016/11/09,1.276
2016/11/10,1.163
2016/11/11,1.209
2016/11/12,1.311
2016/11/13,1.211
2016/11/14,1.235
2016/11/15,1.23
2016/11/16,1.202
2016/11/17,1.217
2016/11/18,0.897
2016/11/19,0.897
2016/11/20,0.916
2016/11/21,1.042
2016/11/22,1.384
2016/11/23,1.591
2016/11/24,1.912
2016/11/25,2.214
2016/11/26,2.053
2016/11/27,1.938
2016/11/28,1.819
2016/11/29,1.755
2016/11/30,1.582
2016/12/01,1.52
2016/12/02,1.549
2016/12/03,1.421
2016/12/04,1.354
2016/12/05,1.35
2016/12/06,1.376
2016/12/07,1.417
2016/12/08,1.353
2016/12/09,1.058
2016/12/10,1.06
2016/12/11,1.413
2016/12/12,1.435
2016/12/13,1.491
2016/12/14,1.483
2016/12/15,1.563
2016/12/16,1.417
2016/12/17,1.434
2016/12/18,1.458
2016/12/19,1.453
2016/12/20,1.377
2016/12/21,1.41
2016/12/22,1.406
2016/12/23,1.383
2016/12/24,1.388
2016/12/25,1.483
2016/12/26,1.476
2016/12/27,1.429
2016/12/28,1.422
2016/12/29,1.332
2016/12/30,1.277
2016/12/31,1.284
2017/01/01,1.51
2017/01/02,1.527
2017/01/03,1.504
2017/01/04,2.74
2017/01/05,2.806
2017/01/06,2.844
2017/01/07,2.851
2017/01/08,2.624
2017/01/09,2.609
2017/01/10,2.596
2017/01/11,2.575
2017/01/12,2.608
2017/01/13,2.605
2017/01/14,2.66
2017/01/15,2.542
2017/01/16,2.573
2017/01/17,2.574
2017/01/18,1.489
2017/01/19,1.371
2017/01/20,1.318
2017/01/21,1.29
2017/01/22,1.344
2017/01/23,1.406
2017/01/24,1.819
2017/01/25,2.042
2017/01/26,2.101
2017/01/27,2.1
2017/01/28,2.046
2017/01/29,1.885
2017/01/30,2.022
2017/01/31,2.244
2017/02/01,2.249
2017/02/02,2.264
2017/02/03,2.338
2017/02/04,2.078
2017/02/05,1.556
2017/02/06,1.981
2017/02/07,2.132
2017/02/08,2.207
2017/02/09,2.174
2017/02/10,1.893
2017/02/11,1.855
2017/02/12,1.828
2017/02/13,1.884
2017/02/14,1.928
2017/02/15,1.848
2017/02/16,1.922
2017/02/17,1.928
2017/02/18,1.931
2017/02/19,1.874
2017/02/20,1.666
2017/02/21,1.766
2017/02/22,2.102
2017/02/23,2.537
2017/02/24,2.809
2017/02/25,2.7
2017/02/26,2.452
2017/02/27,2.41
2017/02/28,2.419
2017/03/01,2.656
2017/03/02,2.924
2017/03/03,3.238
2017/03/04,3.268
2017/03/05,2.972
2017/03/06,2.909
2017/03/07,2.986
2017/03/08,2.995
2017/03/09,3.004
2017/03/10,3.017
2017/03/11,2.713
2017/03/12,1.825
2017/03/13,1.678
2017/03/14,1.658
2017/03/15,1.675
2017/03/16,1.731
2017/03/17,1.683
2017/03/18,1.794
2017/03/19,2.019
2017/03/20,2.099
2017/03/21,2.087
2017/03/22,2.1
2017/03/23,2.099
2017/03/24,2.228
2017/03/25,2.288
2017/03/26,2.937
2017/03/27,2.939
2017/03/28,2.9
2017/03/29,2.849
2017/03/30,2.833
2017/03/31,2.845
2017/04/01,2.834
2017/04/02,2.978
2017/04/03,2.817
2017/04/04,2.654
2017/04/05,2.493
2017/04/06,2.426
2017/04/07,2.414
2017/04/08,2.457
2017/04/09,2.176
2017/04/10,2.158
2017/04/11,2.113
2017/04/12,2.072
2017/04/13,2.29
2017/04/14,2.392
2017/04/15,2.396
2017/04/16,2.477
2017/04/17,2.447
2017/04/18,2.375
2017/04/19,2.377
2017/04/20,2.505
2017/04/21,2.512
2017/04/22,2.519
2017/04/23,2.432
2017/04/24,2.442
2017/04/25,2.763
2017/04/26,2.84
2017/04/27,2.878
2017/04/28,3.031
2017/04/29,2.992
2017/04/30,2.693
2017/05/01,2.598
2017/05/02,2.678
2017/05/03,2.867
2017/05/04,2.976
2017/05/05,3.255
2017/05/06,2.991
2017/05/07,2.256
2017/05/08,2.171
2017/05/09,2.271
2017/05/10,2.472
2017/05/11,2.664
2017/05/12,2.838
2017/05/13,2.643
2017/05/14,1.979
2017/05/15,1.601
2017/05/16,2.564
2017/05/17,4.224
2017/05/18,4.652
2017/05/19,4.959
2017/05/20,4.826
2017/05/21,4.522
2017/05/22,4.471
2017/05/23,4.498
2017/05/24,4.758
2017/05/25,4.882
2017/05/26,4.909
2017/05/27,4.617
2017/05/28,3.748
2017/05/29,3.035
2017/05/30,3.178
2017/05/31,3.492
2017/06/01,3.651
2017/06/02,3.644
2017/06/03,3.149
2017/06/04,2.692
2017/06/05,2.621
2017/06/06,2.635
2017/06/07,3.547
2017/06/08,3.573
2017/06/09,3.585
2017/06/10,3.728
2017/06/11,3.887
2017/06/12,3.952
2017/06/13,4.005
2017/06/14,3.887
2017/06/15,3.848
2017/06/16,4.041
2017/06/17,4.687
2017/06/18,5.526
2017/06/19,5.59
2017/06/20,5.374
2017/06/21,4.445
2017/06/22,4.581
2017/06/23,4.886
2017/06/24,5.184
2017/06/25,5.388
2017/06/26,5.368
2017/06/27,4.927
2017/06/28,4.538
2017/06/29,4.537
2017/06/30,4.578
2017/07/01,5.354
2017/07/02,6.849
2017/07/03,7.176
2017/07/04,7.113
2017/07/05,6.756
2017/07/06,6.043
2017/07/07,6.173
2017/07/08,6.731
2017/07/09,7.175
2017/07/10,7.192
2017/07/11,6.544
2017/07/12,6.062
2017/07/13,4.44
2017/07/14,3.405
2017/07/15,5.819
2017/07/16,5.848
2017/07/17,5.836
2017/07/18,5.631
2017/07/19,5.628
2017/07/20,5.541
2017/07/21,5.539
2017/07/22,5.601
2017/07/23,6.019
2017/07/24,6.103
2017/07/25,6.126
2017/07/26,6.161
2017/07/27,6.225
2017/07/28,6.173
2017/07/29,2.968
2017/07/30,3.038
2017/07/31,3.042
2017/08/01,3.764
2017/08/02,3.737
2017/08/03,3.547
2017/08/04,3.111
2017/08/05,3.289
2017/08/06,3.4
2017/08/07,3.43
2017/08/08,3.333
2017/08/09,3.35
2017/08/10,3.793
2017/08/11,4.358
2017/08/12,4.827
2017/08/13,4.923
2017/08/14,5.67
2017/08/15,6.52
2017/08/16,7.863
2017/08/17,8.052
2017/08/18,7.973
2017/08/19,7.323
2017/08/20,6.398
2017/08/21,6.14
2017/08/22,7.536
2017/08/23,7.952
2017/08/24,8.786
2017/08/25,9.803
2017/08/26,10.131
2017/08/27,9.161
2017/08/28,8.813
2017/08/29,8.715
2017/08/30,8.838
2017/08/31,8.552
2017/09/01,8.597
2017/09/02,8.584
2017/09/03,8.667
2017/09/04,9.125
2017/09/05,9.572
2017/09/06,9.681
2017/09/07,9.401
2017/09/08,8.386
2017/09/09,7.416
2017/09/10,7.83
2017/09/11,7.556
2017/09/12,6.702
2017/09/13,6.723
2017/09/14,5.812
2017/09/15,5.016
2017/09/16,4.902
2017/09/17,5.07
2017/09/18,4.354
2017/09/19,4.119
2017/09/20,3.476
2017/09/21,3.059
2017/09/22,2.841
2017/09/23,3.055
2017/09/24,3.198
2017/09/25,3.392
2017/09/26,3.457
2017/09/27,3.384
2017/09/28,3.429
2017/09/29,3.51
2017/09/30,3.493
2017/10/01,3.253
2017/10/02,3.077
2017/10/03,2.978
2017/10/04,2.7
2017/10/05,3.031
2017/10/06,3.024
2017/10/07,2.911
2017/10/08,2.85
2017/10/09,2.677
2017/10/10,2.642
2017/10/11,2.696
2017/10/12,2.761
2017/10/13,4.561
2017/10/14,4.807
2017/10/15,4.856
2017/10/16,4.837
2017/10/17,4.785
2017/10/18,4.804
2017/10/19,4.771
2017/10/20,4.79
2017/10/21,4.502
2017/10/22,4.177
2017/10/23,4.097
2017/10/24,4.076
2017/10/25,4.307
2017/10/26,4.752
2017/10/27,3.795
2017/10/28,4.49
2017/10/29,4.889
2017/10/30,5.268
2017/10/31,5.482
2017/11/01,5.929
2017/11/02,6.075
2017/11/03,6.418
2017/11/04,6.588
2017/11/05,6.134
2017/11/06,5.922
2017/11/07,5.825
2017/11/08,4.849
2017/11/09,2.882
2017/11/10,3.56
2017/11/11,6.529
2017/11/12,13.287
2017/11/13,15.183
2017/11/14,15.774
2017/11/15,15.784
2017/11/16,15.379
2017/11/17,15.308
2017/11/18,15.291
2017/11/19,15.129
2017/11/20,15.07
2017/11/21,15.144
2017/11/22,15.22
2017/11/23,15.643
2017/11/24,16.216
2017/11/25,16.724
2017/11/26,13.615
2017/11/27,11.111
2017/11/28,8.43
2017/11/29,5.968
2017/11/30,3.704
2017/12/01,2.964
2017/12/02,2.684
2017/12/03,3.115
2017/12/04,2.918
2017/12/05,2.747
2017/12/06,2.511
2017/12/07,3.94
2017/12/08,8.442
2017/12/09,9.62
2017/12/10,9.957
2017/12/11,10.24
2017/12/12,10.991
2017/12/13,11.402
2017/12/14,11.794
2017/12/15,11.774
2017/12/16,11.086
2017/12/17,9.827
2017/12/18,8.573
2017/12/19,7.815
2017/12/20,9.03
2017/12/21,12.67
2017/12/22,16.337
2017/12/23,17.447
2017/12/24,17.072
2017/12/25,16.389
2017/12/26,16.018
2017/12/27,15.425
2017/12/28,14.898
2017/12/29,14.341
2017/12/30,13.237
2017/12/31,12.687
2018/01/01,12.955
2018/01/02,13.427
2018/01/03,13.261
2018/01/04,11.914
2018/01/05,8.742
2018/01/06,6.79
2018/01/07,6.292
2018/01/08,6.165
2018/01/09,5.98
2018/01/10,5.796
2018/01/11,5.624
2018/01/12,5.735
2018/01/13,5.174
2018/01/14,5.348
2018/01/15,4.909
2018/01/16,4.904
2018/01/17,4.573
2018/01/18,4.309
2018/01/19,4.255
2018/01/20,5.512
2018/01/21,7.286
2018/01/22,8.286
2018/01/23,8.919
2018/01/24,9.249
2018/01/25,10.028
2018/01/26,10.596
2018/01/27,11.175
2018/01/28,11.762
2018/01/29,11.855
2018/01/30,11.161
2018/01/31,9.227
2018/02/01,6.766
2018/02/02,4.999
2018/02/03,4.14
2018/02/04,4.493
2018/02/05,4.043
2018/02/06,3.814
2018/02/07,3.536
2018/02/08,3.661
2018/02/09,3.732
2018/02/10,3.956
2018/02/11,4.451
2018/02/12,4.809
2018/02/13,5.089
2018/02/14,4.949
2018/02/15,4.54
2018/02/16,3.136
2018/02/17,3.073
2018/02/18,3.278
2018/02/19,3.011
2018/02/20,2.44
2018/02/21,1.969
2018/02/22,1.789
2018/02/23,1.515
2018/02/24,1.621
2018/02/25,1.709
2018/02/26,1.705
2018/02/27,1.702
2018/02/28,1.705
2018/03/01,1.62
