Date,activeaddresses30roc
2011/03/03,155.428
2011/03/04,120.201
2011/03/05,185.15
2011/03/06,119.748
2011/03/07,123.541
2011/03/08,177.602
2011/03/09,142.06
2011/03/10,104.064
2011/03/11,45.977
2011/03/12,-8.932
2011/03/13,-32.877
2011/03/14,-12.121
2011/03/15,1.01
2011/03/16,-23.099
2011/03/17,-5.425
2011/03/18,3.756
2011/03/19,-9.049
2011/03/20,23.309
2011/03/21,60.858
2011/03/22,21.561
2011/03/23,108.569
2011/03/24,16.054
2011/03/25,9.795
2011/03/26,31.338
2011/03/27,39.696
2011/03/28,49.009
2011/03/29,28.076
2011/03/30,20.938
2011/03/31,-19.927
2011/04/01,-12.044
2011/04/02,-32.489
2011/04/03,10.515
2011/04/04,28.006
2011/04/05,29.855
2011/04/06,13.435
2011/04/07,-11.482
2011/04/08,7.831
2011/04/09,24.141
2011/04/10,15.256
2011/04/11,25.619
2011/04/12,49.672
2011/04/13,61.103
2011/04/14,80.843
2011/04/15,30.985
2011/04/16,66.481
2011/04/17,40.562
2011/04/18,74.433
2011/04/19,42.684
2011/04/20,15.8
2011/04/21,4.79
2011/04/22,-38.112
2011/04/23,12.489
2011/04/24,11.679
2011/04/25,5.095
2011/04/26,28.814
2011/04/27,40.349
2011/04/28,33.699
2011/04/29,84.244
2011/04/30,96.129
2011/05/01,128.423
2011/05/02,81.205
2011/05/03,66.851
2011/05/04,37.892
2011/05/05,64.793
2011/05/06,77.192
2011/05/07,112.621
2011/05/08,75.391
2011/05/09,109.267
2011/05/10,103.957
2011/05/11,74.507
2011/05/12,66.952
2011/05/13,102.29
2011/05/14,50.436
2011/05/15,100.555
2011/05/16,119.24
2011/05/17,141.366
2011/05/18,133.556
2011/05/19,89.004
2011/05/20,115.333
2011/05/21,166.172
2011/05/22,155.038
2011/05/23,144.976
2011/05/24,183.122
2011/05/25,186.993
2011/05/26,135.497
2011/05/27,44.385
2011/05/28,87.108
2011/05/29,65.94
2011/05/30,56.307
2011/05/31,87.53
2011/06/01,133.523
2011/06/02,156.512
2011/06/03,179.583
2011/06/04,173.647
2011/06/05,160.668
2011/06/06,188.019
2011/06/07,196.312
2011/06/08,260.952
2011/06/09,266.755
2011/06/10,240.776
2011/06/11,228.814
2011/06/12,185.832
2011/06/13,187.565
2011/06/14,258.038
2011/06/15,133.973
2011/06/16,175.002
2011/06/17,101.36
2011/06/18,117.661
2011/06/19,139.362
2011/06/20,141.004
2011/06/21,130.718
2011/06/22,121.336
2011/06/23,84.824
2011/06/24,73.136
2011/06/25,56.314
2011/06/26,117.692
2011/06/27,158.909
2011/06/28,133.834
2011/06/29,90.847
2011/06/30,67.016
2011/07/01,116.108
2011/07/02,107.681
2011/07/03,24.872
2011/07/04,21.32
2011/07/05,30.441
2011/07/06,28.418
2011/07/07,20.971
2011/07/08,-9.815
2011/07/09,-13.38
2011/07/10,18.903
2011/07/11,8.751
2011/07/12,-14.696
2011/07/13,5.293
2011/07/14,-3.14
2011/07/15,-11.285
2011/07/16,-16.676
2011/07/17,-5.297
2011/07/18,6.766
2011/07/19,-10.322
2011/07/20,-0.289
2011/07/21,1.756
2011/07/22,-8.631
2011/07/23,-10.103
2011/07/24,-7.873
2011/07/25,19.144
2011/07/26,1.194
2011/07/27,-22.092
2011/07/28,-1.066
2011/07/29,-8.68
2011/07/30,-15.768
2011/07/31,-20.113
2011/08/01,-26.289
2011/08/02,-2.441
2011/08/03,-21.852
2011/08/04,-18.594
2011/08/05,-20.094
2011/08/06,-11.813
2011/08/07,-18.541
2011/08/08,8.198
2011/08/09,-17.556
2011/08/10,-23.752
2011/08/11,-20.63
2011/08/12,-36.979
2011/08/13,-33.488
2011/08/14,-11.98
2011/08/15,-20.093
2011/08/16,-14.923
2011/08/17,-26.967
2011/08/18,-16.968
2011/08/19,-14.112
2011/08/20,-16.992
2011/08/21,-6.829
2011/08/22,15.041
2011/08/23,-2.295
2011/08/24,-17.919
2011/08/25,-2.968
2011/08/26,-8.275
2011/08/27,-19.474
2011/08/28,-16.853
2011/08/29,-4.398
2011/08/30,-27.356
2011/08/31,-28.32
2011/09/01,-21.744
2011/09/02,-12.553
2011/09/03,-23.737
2011/09/04,-18.47
2011/09/05,-9.827
2011/09/06,-6.401
2011/09/07,-31.688
2011/09/08,-33.235
2011/09/09,-5.606
2011/09/10,-12.859
2011/09/11,-9.956
2011/09/12,-13.277
2011/09/13,-30.857
2011/09/14,-23.033
2011/09/15,-26.367
2011/09/16,-28.493
2011/09/17,-36.522
2011/09/18,-35.416
2011/09/19,-23.924
2011/09/20,-3.823
2011/09/21,-28.843
2011/09/22,-22.711
2011/09/23,-9.648
2011/09/24,-15.922
2011/09/25,-10.675
2011/09/26,-14.834
2011/09/27,1.169
2011/09/28,-27.214
2011/09/29,-27.016
2011/09/30,-20.911
2011/10/01,-23.463
2011/10/02,-26.461
2011/10/03,-4.259
2011/10/04,-21.315
2011/10/05,-25.155
2011/10/06,-23.083
2011/10/07,-18.295
2011/10/08,-20.915
2011/10/09,-34.018
2011/10/10,-16.244
2011/10/11,-11.063
2011/10/12,-18.351
2011/10/13,-21.594
2011/10/14,-1.616
2011/10/15,-14.874
2011/10/16,-17.705
2011/10/17,7.772
2011/10/18,-14.228
2011/10/19,-21.834
2011/10/20,-49.263
2011/10/21,-32.8
2011/10/22,-30.964
2011/10/23,-33.89
2011/10/24,-28.199
2011/10/25,-31.866
2011/10/26,-29.927
2011/10/27,-38.701
2011/10/28,-7.585
2011/10/29,0.594
2011/10/30,-15.347
2011/10/31,-7.516
2011/11/01,7.847
2011/11/02,-5.279
2011/11/03,-4.964
2011/11/04,15.827
2011/11/05,-6.557
2011/11/06,-16.041
2011/11/07,1.152
2011/11/08,11.909
2011/11/09,7.431
2011/11/10,4.717
2011/11/11,-10.439
2011/11/12,4.675
2011/11/13,-13.852
2011/11/14,4.256
2011/11/15,18.234
2011/11/16,-6.985
2011/11/17,-0.974
2011/11/18,-1.067
2011/11/19,-9.228
2011/11/20,-5.244
2011/11/21,-16.112
2011/11/22,-13.073
2011/11/23,-17.588
2011/11/24,-16.487
2011/11/25,-6.146
2011/11/26,-10.211
2011/11/27,-15.385
2011/11/28,-1.958
2011/11/29,26.094
2011/11/30,28.39
2011/12/01,9.868
2011/12/02,1.609
2011/12/03,-1.952
2011/12/04,-24.926
2011/12/05,-3.09
2011/12/06,32.086
2011/12/07,2.128
2011/12/08,2.337
2011/12/09,-17.858
2011/12/10,-16.815
2011/12/11,-0.247
2011/12/12,-6.924
2011/12/13,-4.427
2011/12/14,-12.721
2011/12/15,-29.242
2011/12/16,-19.178
2011/12/17,-16.251
2011/12/18,-20.506
2011/12/19,26.04
2011/12/20,19.897
2011/12/21,16.982
2011/12/22,4.735
2011/12/23,5.279
2011/12/24,-6.358
2011/12/25,1.019
2011/12/26,18.342
2011/12/27,9.245
2011/12/28,-14.381
2011/12/29,-21.244
2011/12/30,-31.688
2011/12/31,-22.391
2012/01/01,-14.121
2012/01/02,-7.342
2012/01/03,10.638
2012/01/04,-4.649
2012/01/05,0.918
2012/01/06,15.484
2012/01/07,-4.531
2012/01/08,24.533
2012/01/09,24.207
2012/01/10,32.581
2012/01/11,49.555
2012/01/12,15.839
2012/01/13,21.072
2012/01/14,45.277
2012/01/15,27.424
2012/01/16,45.624
2012/01/17,44.602
2012/01/18,15.888
2012/01/19,10.24
2012/01/20,19.448
2012/01/21,12.39
2012/01/22,-5.799
2012/01/23,28.937
2012/01/24,26.566
2012/01/25,36.205
2012/01/26,22.952
2012/01/27,33.583
2012/01/28,15.289
2012/01/29,36.485
2012/01/30,24.065
2012/01/31,36.519
2012/02/01,25.676
2012/02/02,22.602
2012/02/03,32.751
2012/02/04,6.357
2012/02/05,-0.349
2012/02/06,3.517
2012/02/07,0.259
2012/02/08,-1.651
2012/02/09,-6.029
2012/02/10,-3.714
2012/02/11,10.136
2012/02/12,-2.194
2012/02/13,11.583
2012/02/14,35.84
2012/02/15,19.437
2012/02/16,30.726
2012/02/17,-3.534
2012/02/18,-3.922
2012/02/19,-6.672
2012/02/20,5.664
2012/02/21,29.069
2012/02/22,23.267
2012/02/23,17.568
2012/02/24,-0.386
2012/02/25,4.958
2012/02/26,-7.676
2012/02/27,14.25
2012/02/28,13.432
2012/02/29,14.341
2012/03/01,3.315
2012/03/02,17.638
2012/03/03,-21.807
2012/03/04,-9.611
2012/03/05,-1.332
2012/03/06,3.009
2012/03/07,9.493
2012/03/08,6.779
2012/03/09,8.243
2012/03/10,-14.762
2012/03/11,-22.688
2012/03/12,-6.05
2012/03/13,18.642
2012/03/14,-0.4
2012/03/15,-17.707
2012/03/16,-8.551
2012/03/17,-13.823
2012/03/18,-2.349
2012/03/19,7.013
2012/03/20,20.646
2012/03/21,13.463
2012/03/22,6.76
2012/03/23,-12.473
2012/03/24,-20.592
2012/03/25,-13.112
2012/03/26,4.103
2012/03/27,16.455
2012/03/28,8.918
2012/03/29,4.319
2012/03/30,-2.668
2012/03/31,-13.008
2012/04/01,-27.569
2012/04/02,18.256
2012/04/03,25.657
2012/04/04,3.345
2012/04/05,7.122
2012/04/06,7.329
2012/04/07,-9.118
2012/04/08,-11.85
2012/04/09,18.056
2012/04/10,37.767
2012/04/11,28.511
2012/04/12,11.949
2012/04/13,-2.521
2012/04/14,14.605
2012/04/15,-0.037
2012/04/16,18.794
2012/04/17,33.566
2012/04/18,24.829
2012/04/19,11.263
2012/04/20,19.309
2012/04/21,3.818
2012/04/22,3.079
2012/04/23,20.016
2012/04/24,20.741
2012/04/25,10.608
2012/04/26,23.512
2012/04/27,5.904
2012/04/28,-6.225
2012/04/29,6.38
2012/04/30,36.008
2012/05/01,57
2012/05/02,35.637
2012/05/03,16.264
2012/05/04,35.927
2012/05/05,22.1
2012/05/06,35.951
2012/05/07,79.724
2012/05/08,70.815
2012/05/09,63.161
2012/05/10,17.191
2012/05/11,41.603
2012/05/12,20.806
2012/05/13,31.221
2012/05/14,86.738
2012/05/15,67.26
2012/05/16,33.667
2012/05/17,21.685
2012/05/18,35.052
2012/05/19,77.73
2012/05/20,52.693
2012/05/21,86.067
2012/05/22,87.209
2012/05/23,76.97
2012/05/24,61.956
2012/05/25,72.522
2012/05/26,33.81
2012/05/27,52.86
2012/05/28,85.322
2012/05/29,114.296
2012/05/30,49.458
2012/05/31,41.842
2012/06/01,43.864
2012/06/02,-5.915
2012/06/03,34.015
2012/06/04,107.688
2012/06/05,84.548
2012/06/06,-5.809
2012/06/07,48.764
2012/06/08,13.861
2012/06/09,54.474
2012/06/10,29.445
2012/06/11,43.338
2012/06/12,13.471
2012/06/13,44.178
2012/06/14,82.771
2012/06/15,92.189
2012/06/16,74.341
2012/06/17,50.438
2012/06/18,18.985
2012/06/19,20.335
2012/06/20,6.299
2012/06/21,7.981
2012/06/22,-1.303
2012/06/23,7.806
2012/06/24,-5.343
2012/06/25,32.464
2012/06/26,36.904
2012/06/27,32.118
2012/06/28,-4.491
2012/06/29,15.998
2012/06/30,12.383
2012/07/01,9.088
2012/07/02,77.897
2012/07/03,14.171
2012/07/04,-23.905
2012/07/05,-31.839
2012/07/06,21.468
2012/07/07,-12.562
2012/07/08,-1.249
2012/07/09,2.356
2012/07/10,9.452
2012/07/11,8.418
2012/07/12,45.711
2012/07/13,-32.89
2012/07/14,-39.776
2012/07/15,-38.104
2012/07/16,-6.471
2012/07/17,2.312
2012/07/18,-8.821
2012/07/19,2.144
2012/07/20,11.932
2012/07/21,19.743
2012/07/22,33.271
2012/07/23,38.932
2012/07/24,34.775
2012/07/25,-7.12
2012/07/26,-14.325
2012/07/27,-17.407
2012/07/28,18.021
2012/07/29,8.646
2012/07/30,13.342
2012/07/31,85.413
2012/08/01,11.299
2012/08/02,21.404
2012/08/03,14.942
2012/08/04,28.507
2012/08/05,28.931
2012/08/06,36.875
2012/08/07,40.329
2012/08/08,60.957
2012/08/09,9.049
2012/08/10,9.21
2012/08/11,12.199
2012/08/12,24.554
2012/08/13,62.514
2012/08/14,41.109
2012/08/15,36.969
2012/08/16,53.246
2012/08/17,65.547
2012/08/18,42.136
2012/08/19,60.938
2012/08/20,33.262
2012/08/21,39.633
2012/08/22,17.803
2012/08/23,13.877
2012/08/24,42.686
2012/08/25,18.702
2012/08/26,7.46
2012/08/27,-0.469
2012/08/28,10.94
2012/08/29,8.795
2012/08/30,-41.973
2012/08/31,21.359
2012/09/01,6.775
2012/09/02,-3.949
2012/09/03,-8.051
2012/09/04,21.662
2012/09/05,-1.903
2012/09/06,19.589
2012/09/07,-15.121
2012/09/08,-16.549
2012/09/09,4.095
2012/09/10,-2.734
2012/09/11,15.813
2012/09/12,-29.582
2012/09/13,-18.186
2012/09/14,-24.067
2012/09/15,-51.34
2012/09/16,-44.376
2012/09/17,-35.94
2012/09/18,-33.276
2012/09/19,-9.557
2012/09/20,-13.092
2012/09/21,-20.845
2012/09/22,-37.56
2012/09/23,-36.401
2012/09/24,-8.662
2012/09/25,24.69
2012/09/26,25.548
2012/09/27,5.432
2012/09/28,27.062
2012/09/29,12.728
2012/09/30,-29.846
2012/10/01,-15.571
2012/10/02,52.245
2012/10/03,51.84
2012/10/04,12.529
2012/10/05,7.197
2012/10/06,-16.829
2012/10/07,-1.601
2012/10/08,41.372
2012/10/09,30.075
2012/10/10,26.763
2012/10/11,-8.859
2012/10/12,30.389
2012/10/13,12.422
2012/10/14,0.81
2012/10/15,54.153
2012/10/16,36.382
2012/10/17,35.572
2012/10/18,31.632
2012/10/19,5.392
2012/10/20,-8.567
2012/10/21,-1.01
2012/10/22,51.869
2012/10/23,44.741
2012/10/24,25.18
2012/10/25,-8.539
2012/10/26,-21.673
2012/10/27,-29.312
2012/10/28,-44.736
2012/10/29,-7.163
2012/10/30,-0.609
2012/10/31,-15.278
2012/11/01,-40.317
2012/11/02,-33.848
2012/11/03,-36.844
2012/11/04,-31.145
2012/11/05,-3.54
2012/11/06,-5.18
2012/11/07,-8.682
2012/11/08,-27.938
2012/11/09,-22.439
2012/11/10,-15.771
2012/11/11,-32.4
2012/11/12,-19.983
2012/11/13,-15.286
2012/11/14,-18.412
2012/11/15,7.527
2012/11/16,7.76
2012/11/17,3.641
2012/11/18,-4.994
2012/11/19,-1.886
2012/11/20,12.764
2012/11/21,6.366
2012/11/22,-0.179
2012/11/23,-15.894
2012/11/24,-6.251
2012/11/25,-4.057
2012/11/26,38.959
2012/11/27,39.48
2012/11/28,22.856
2012/11/29,21.759
2012/11/30,15.342
2012/12/01,9.441
2012/12/02,-16.125
2012/12/03,-7.864
2012/12/04,38.32
2012/12/05,18.376
2012/12/06,-0.304
2012/12/07,-5.999
2012/12/08,1.707
2012/12/09,5.903
2012/12/10,3.47
2012/12/11,22.822
2012/12/12,35.375
2012/12/13,41.261
2012/12/14,10.351
2012/12/15,-25.276
2012/12/16,-25.989
2012/12/17,-22.523
2012/12/18,12.116
2012/12/19,3.183
2012/12/20,-9.631
2012/12/21,4.539
2012/12/22,33.267
2012/12/23,13.418
2012/12/24,7.878
2012/12/25,-16.505
2012/12/26,-7.809
2012/12/27,-5.173
2012/12/28,-3.293
2012/12/29,-4.674
2012/12/30,23.36
2012/12/31,0.017
2013/01/01,36.151
2013/01/02,42.989
2013/01/03,20.878
2013/01/04,6.415
2013/01/05,30.209
2013/01/06,3.218
2013/01/07,41.083
2013/01/08,44.023
2013/01/09,56.285
2013/01/10,65.177
2013/01/11,42.933
2013/01/12,9.88
2013/01/13,33.187
2013/01/14,28.077
2013/01/15,61.212
2013/01/16,42.516
2013/01/17,22.394
2013/01/18,30.39
2013/01/19,24.822
2013/01/20,-0.087
2013/01/21,-16.693
2013/01/22,33.942
2013/01/23,18.297
2013/01/24,100.416
2013/01/25,30.046
2013/01/26,49.443
2013/01/27,16.91
2013/01/28,35.749
2013/01/29,21.488
2013/01/30,28.206
2013/01/31,26.418
2013/02/01,49.429
2013/02/02,10.363
2013/02/03,21.468
2013/02/04,7.402
2013/02/05,41.994
2013/02/06,-0.736
2013/02/07,4.082
2013/02/08,7.199
2013/02/09,-7.904
2013/02/10,-5.683
2013/02/11,3.061
2013/02/12,-6.565
2013/02/13,19.97
2013/02/14,-10.676
2013/02/15,-14.174
2013/02/16,-20.038
2013/02/17,-20.122
2013/02/18,-4.297
2013/02/19,7.189
2013/02/20,10.549
2013/02/21,-5.329
2013/02/22,14.725
2013/02/23,-15.36
2013/02/24,5.028
2013/02/25,3.625
2013/02/26,18.619
2013/02/27,1.394
2013/02/28,7.532
2013/03/01,41.619
2013/03/02,2.895
2013/03/03,-28.489
2013/03/04,-5.378
2013/03/05,-0.191
2013/03/06,20.533
2013/03/07,10.728
2013/03/08,5.474
2013/03/09,-7.181
2013/03/10,-5.332
2013/03/11,-5.008
2013/03/12,3.746
2013/03/13,20.566
2013/03/14,17.848
2013/03/15,19.443
2013/03/16,-1.082
2013/03/17,3.594
2013/03/18,24.949
2013/03/19,50.835
2013/03/20,33.051
2013/03/21,41.148
2013/03/22,47.632
2013/03/23,32.299
2013/03/24,27.077
2013/03/25,28.808
2013/03/26,40.275
2013/03/27,28.482
2013/03/28,60.627
2013/03/29,51.267
2013/03/30,30.504
2013/03/31,1.888
2013/04/01,53.885
2013/04/02,99.468
2013/04/03,100.123
2013/04/04,89.724
2013/04/05,44.66
2013/04/06,25.192
2013/04/07,53.895
2013/04/08,110.439
2013/04/09,96.644
2013/04/10,149.319
2013/04/11,108.585
2013/04/12,63.322
2013/04/13,35.543
2013/04/14,12.442
2013/04/15,96.881
2013/04/16,93.218
2013/04/17,78.803
2013/04/18,19.451
2013/04/19,67.094
2013/04/20,6.847
2013/04/21,-6.799
2013/04/22,36.918
2013/04/23,34.986
2013/04/24,54.95
2013/04/25,24.32
2013/04/26,18.483
2013/04/27,-17.154
2013/04/28,41.773
2013/04/29,11.425
2013/04/30,19.695
2013/05/01,10.374
2013/05/02,-10.783
2013/05/03,-22.666
2013/05/04,-35.721
2013/05/05,-27.876
2013/05/06,2.556
2013/05/07,25.286
2013/05/08,-10.058
2013/05/09,-26.888
2013/05/10,-36.801
2013/05/11,-35.063
2013/05/12,-32.396
2013/05/13,-0.049
2013/05/14,17.264
2013/05/15,-15.451
2013/05/16,-16.144
2013/05/17,-25.463
2013/05/18,-16.736
2013/05/19,-38.841
2013/05/20,-3.792
2013/05/21,18.172
2013/05/22,-18.443
2013/05/23,-10.637
2013/05/24,-17.141
2013/05/25,-23.296
2013/05/26,-19.196
2013/05/27,-5.45
2013/05/28,-35.434
2013/05/29,-7.367
2013/05/30,1.704
2013/05/31,-9.73
2013/06/01,-17.277
2013/06/02,-20.552
2013/06/03,14.089
2013/06/04,8.984
2013/06/05,-7.679
2013/06/06,-32.856
2013/06/07,-27.988
2013/06/08,-28.903
2013/06/09,-32.891
2013/06/10,-24.662
2013/06/11,-4.307
2013/06/12,-22.988
2013/06/13,-20.761
2013/06/14,-10.615
2013/06/15,-36.064
2013/06/16,-37.816
2013/06/17,-16.775
2013/06/18,-1.034
2013/06/19,-3.531
2013/06/20,-18.08
2013/06/21,-7.625
2013/06/22,-29.651
2013/06/23,-38.731
2013/06/24,-6.84
2013/06/25,-11.881
2013/06/26,-12.16
2013/06/27,-19.944
2013/06/28,-14.828
2013/06/29,-22.047
2013/06/30,-33.105
2013/07/01,1.283
2013/07/02,-2.537
2013/07/03,-17.319
2013/07/04,-22.59
2013/07/05,-23.082
2013/07/06,-22.837
2013/07/07,-33.783
2013/07/08,8.219
2013/07/09,20.117
2013/07/10,6.389
2013/07/11,10.131
2013/07/12,23.035
2013/07/13,-4.861
2013/07/14,-36.113
2013/07/15,15.824
2013/07/16,35.74
2013/07/17,10.729
2013/07/18,-0.604
2013/07/19,-15.021
2013/07/20,-22.537
2013/07/21,-26.014
2013/07/22,2.972
2013/07/23,23.521
2013/07/24,1.582
2013/07/25,8.242
2013/07/26,-3.246
2013/07/27,-14.807
2013/07/28,-28.323
2013/07/29,10.648
2013/07/30,38.378
2013/07/31,17.8
2013/08/01,78.162
2013/08/02,13.229
2013/08/03,-0.631
2013/08/04,-0.423
2013/08/05,29.426
2013/08/06,46.47
2013/08/07,20.021
2013/08/08,6.457
2013/08/09,-0.348
2013/08/10,-19.157
2013/08/11,-30.996
2013/08/12,63.813
2013/08/13,54.94
2013/08/14,25.495
2013/08/15,14.4
2013/08/16,30.966
2013/08/17,-2.797
2013/08/18,-2.061
2013/08/19,49.909
2013/08/20,56.18
2013/08/21,37.067
2013/08/22,30.464
2013/08/23,24.284
2013/08/24,-3.089
2013/08/25,9.112
2013/08/26,45.749
2013/08/27,93.192
2013/08/28,24.307
2013/08/29,7.176
2013/08/30,10.768
2013/08/31,-22.87
2013/09/01,-23.755
2013/09/02,3.813
2013/09/03,19.662
2013/09/04,5.066
2013/09/05,-1.567
2013/09/06,-3.169
2013/09/07,-13.517
2013/09/08,-12.605
2013/09/09,24.772
2013/09/10,30.546
2013/09/11,-27.775
2013/09/12,2.714
2013/09/13,-14.886
2013/09/14,-28.649
2013/09/15,-33.589
2013/09/16,13.618
2013/09/17,26.931
2013/09/18,0.691
2013/09/19,-0.907
2013/09/20,-6.742
2013/09/21,-20.884
2013/09/22,-22.351
2013/09/23,25.082
2013/09/24,14.261
2013/09/25,3.596
2013/09/26,-17.717
2013/09/27,-6.886
2013/09/28,-7.955
2013/09/29,-20.424
2013/09/30,-8.743
2013/10/01,57.527
2013/10/02,68.395
2013/10/03,25.201
2013/10/04,1.259
2013/10/05,-6.652
2013/10/06,-16.599
2013/10/07,22.372
2013/10/08,35.036
2013/10/09,7.464
2013/10/10,14.047
2013/10/11,6.856
2013/10/12,-13.046
2013/10/13,31.668
2013/10/14,52.593
2013/10/15,56.178
2013/10/16,33.674
2013/10/17,11.508
2013/10/18,8.762
2013/10/19,16.974
2013/10/20,-4.639
2013/10/21,45.282
2013/10/22,72.297
2013/10/23,34.124
2013/10/24,43.006
2013/10/25,28.916
2013/10/26,-5.425
2013/10/27,-16.395
2013/10/28,25.634
2013/10/29,19.845
2013/10/30,19.254
2013/10/31,7.961
2013/11/01,-17.669
2013/11/02,-13.731
2013/11/03,7.049
2013/11/04,52.984
2013/11/05,92.652
2013/11/06,71.543
2013/11/07,71.082
2013/11/08,64.413
2013/11/09,61.061
2013/11/10,46.656
2013/11/11,73.567
2013/11/12,32.801
2013/11/13,49.124
2013/11/14,55.908
2013/11/15,28.663
2013/11/16,27.548
2013/11/17,25.232
2013/11/18,77.952
2013/11/19,182.562
2013/11/20,71.653
2013/11/21,72.323
2013/11/22,53.139
2013/11/23,34.588
2013/11/24,23.196
