Date,sentbyaddress14rsi
2011/07/28,47.981
2011/07/29,44.364
2011/07/30,38.995
2011/07/31,48.919
2011/08/01,48.671
2011/08/02,51.726
2011/08/03,46.072
2011/08/04,47.795
2011/08/05,45.594
2011/08/06,41.794
2011/08/07,43.272
2011/08/08,45.746
2011/08/09,54.57
2011/08/10,51.447
2011/08/11,48.098
2011/08/12,45.369
2011/08/13,47.977
2011/08/14,48.899
2011/08/15,50.805
2011/08/16,55.31
2011/08/17,47.194
2011/08/18,48.482
2011/08/19,47.13
2011/08/20,45.862
2011/08/21,47.686
2011/08/22,49.852
2011/08/23,46.729
2011/08/24,46.756
2011/08/25,45.765
2011/08/26,46.377
2011/08/27,41.444
2011/08/28,37.377
2011/08/29,50.14
2011/08/30,51.259
2011/08/31,49.279
2011/09/01,47.68
2011/09/02,46.549
2011/09/03,41.76
2011/09/04,49.42
2011/09/05,48.183
2011/09/06,54.457
2011/09/07,48.624
2011/09/08,45.59
2011/09/09,49.579
2011/09/10,43.865
2011/09/11,46.182
2011/09/12,47.453
2011/09/13,45.068
2011/09/14,44.039
2011/09/15,46.732
2011/09/16,43.625
2011/09/17,40.464
2011/09/18,45.23
2011/09/19,48.535
2011/09/20,53.923
2011/09/21,51.747
2011/09/22,44.439
2011/09/23,45.32
2011/09/24,42.811
2011/09/25,41.408
2011/09/26,42.735
2011/09/27,45.275
2011/09/28,45.554
2011/09/29,42.428
2011/09/30,44.744
2011/10/01,41.63
2011/10/02,39.241
2011/10/03,49.598
2011/10/04,45.669
2011/10/05,47.896
2011/10/06,48.698
2011/10/07,47.355
2011/10/08,42.965
2011/10/09,43.441
2011/10/10,47.855
2011/10/11,49.412
2011/10/12,48.422
2011/10/13,40.881
2011/10/14,50.284
2011/10/15,47.638
2011/10/16,42.219
2011/10/17,49.607
2011/10/18,43.585
2011/10/19,45.045
2011/10/20,41.911
2011/10/21,46.021
2011/10/22,45.803
2011/10/23,49.515
2011/10/24,52.242
2011/10/25,48.818
2011/10/26,46.604
2011/10/27,42.791
2011/10/28,46.026
2011/10/29,50.202
2011/10/30,44.607
2011/10/31,47.902
2011/11/01,50.404
2011/11/02,51.614
2011/11/03,51.651
2011/11/04,59.117
2011/11/05,51.739
2011/11/06,45.708
2011/11/07,48.152
2011/11/08,53.001
2011/11/09,55.751
2011/11/10,55.851
2011/11/11,45.805
2011/11/12,46.748
2011/11/13,46.922
2011/11/14,51.871
2011/11/15,53.847
2011/11/16,50.918
2011/11/17,45.022
2011/11/18,47.669
2011/11/19,39.403
2011/11/20,41.45
2011/11/21,39.692
2011/11/22,44.474
2011/11/23,44.336
2011/11/24,41.809
2011/11/25,46.256
2011/11/26,41.646
2011/11/27,44.275
2011/11/28,51.902
2011/11/29,57.066
2011/11/30,56.541
2011/12/01,53.853
2011/12/02,53.138
2011/12/03,47.978
2011/12/04,46.395
2011/12/05,51.493
2011/12/06,60.897
2011/12/07,49.608
2011/12/08,48.01
2011/12/09,47.387
2011/12/10,47.874
2011/12/11,45.035
2011/12/12,43.808
2011/12/13,44.998
2011/12/14,48.73
2011/12/15,41.777
2011/12/16,44.294
2011/12/17,43.502
2011/12/18,43.07
2011/12/19,53.483
2011/12/20,55.447
2011/12/21,48.96
2011/12/22,51.183
2011/12/23,50.908
2011/12/24,43.211
2011/12/25,49.078
2011/12/26,50.821
2011/12/27,48.321
2011/12/28,45.785
2011/12/29,48.793
2011/12/30,45.842
2011/12/31,45.442
2012/01/01,47.025
2012/01/02,49.773
2012/01/03,53.256
2012/01/04,52.842
2012/01/05,63.191
2012/01/06,59.266
2012/01/07,52.596
2012/01/08,55.909
2012/01/09,53.852
2012/01/10,57.901
2012/01/11,60.523
2012/01/12,54.037
2012/01/13,56.445
2012/01/14,57.209
2012/01/15,50.974
2012/01/16,56.705
2012/01/17,54.762
2012/01/18,54.912
2012/01/19,55.44
2012/01/20,53.822
2012/01/21,49.613
2012/01/22,41.183
2012/01/23,50.342
2012/01/24,55.656
2012/01/25,60.992
2012/01/26,51.37
2012/01/27,50.105
2012/01/28,47.89
2012/01/29,50.225
2012/01/30,49.93
2012/01/31,55.802
2012/02/01,53.227
2012/02/02,57.513
2012/02/03,57.174
2012/02/04,55.806
2012/02/05,52.18
2012/02/06,47.665
2012/02/07,52.147
2012/02/08,53.158
2012/02/09,55.704
2012/02/10,58.83
2012/02/11,52.459
2012/02/12,49.638
2012/02/13,57.251
2012/02/14,63.705
2012/02/15,61.346
2012/02/16,62.215
2012/02/17,45.774
2012/02/18,47.174
2012/02/19,42.929
2012/02/20,46.828
2012/02/21,46.956
2012/02/22,52.556
2012/02/23,56.667
2012/02/24,51.089
2012/02/25,46.868
2012/02/26,44.214
2012/02/27,49.752
2012/02/28,52.106
2012/02/29,50.992
2012/03/01,51.373
2012/03/02,55.816
2012/03/03,41.96
2012/03/04,51.06
2012/03/05,52.665
2012/03/06,49.469
2012/03/07,50.629
2012/03/08,51.832
2012/03/09,50.589
2012/03/10,43.564
2012/03/11,43.216
2012/03/12,49.063
2012/03/13,54.949
2012/03/14,51.799
2012/03/15,48.102
2012/03/16,50.864
2012/03/17,51.955
2012/03/18,45.473
2012/03/19,49.826
2012/03/20,51.827
2012/03/21,53.015
2012/03/22,51.396
2012/03/23,45.855
2012/03/24,47.2
2012/03/25,45.544
2012/03/26,50.432
2012/03/27,50.926
2012/03/28,54.247
2012/03/29,55.949
2012/03/30,49.919
2012/03/31,46.544
2012/04/01,41.77
2012/04/02,48.693
2012/04/03,56.799
2012/04/04,52.823
2012/04/05,50.608
2012/04/06,49.923
2012/04/07,45.787
2012/04/08,45.591
2012/04/09,49.438
2012/04/10,57.486
2012/04/11,59.327
2012/04/12,59.69
2012/04/13,49.996
2012/04/14,55.291
2012/04/15,50.46
2012/04/16,58.232
2012/04/17,54.399
2012/04/18,57.605
2012/04/19,52.874
2012/04/20,56.628
2012/04/21,49.078
2012/04/22,45.816
2012/04/23,50.174
2012/04/24,52.102
2012/04/25,52.682
2012/04/26,57.514
2012/04/27,49.688
2012/04/28,48.198
2012/04/29,48.65
2012/04/30,57.676
2012/05/01,58.398
2012/05/02,58.437
2012/05/03,63.989
2012/05/04,64.251
2012/05/05,57.793
2012/05/06,53.376
2012/05/07,66.147
2012/05/08,63.693
2012/05/09,65.163
2012/05/10,52.045
2012/05/11,61.947
2012/05/12,56.562
2012/05/13,51.739
2012/05/14,67.418
2012/05/15,57.653
2012/05/16,54.027
2012/05/17,51.069
2012/05/18,55.848
2012/05/19,61.51
2012/05/20,58.067
2012/05/21,58.634
2012/05/22,53.882
2012/05/23,56.071
2012/05/24,54.711
2012/05/25,56.473
2012/05/26,50.503
2012/05/27,51.821
2012/05/28,55.481
2012/05/29,58.38
2012/05/30,52.614
2012/05/31,52.031
2012/06/01,53.414
2012/06/02,42.138
2012/06/03,55.783
2012/06/04,62.754
2012/06/05,63.483
2012/06/06,46.225
2012/06/07,53.269
2012/06/08,48.967
2012/06/09,51.609
2012/06/10,54.202
2012/06/11,51.987
2012/06/12,45.03
2012/06/13,59.679
2012/06/14,60.456
2012/06/15,58.866
2012/06/16,54.228
2012/06/17,54.267
2012/06/18,53.401
2012/06/19,50.298
2012/06/20,48.046
2012/06/21,46.331
2012/06/22,46.096
2012/06/23,45.952
2012/06/24,45.5
2012/06/25,50.406
2012/06/26,52.821
2012/06/27,54.676
2012/06/28,49.272
2012/06/29,49.474
2012/06/30,48.418
2012/07/01,45.926
2012/07/02,53.048
2012/07/03,50.028
2012/07/04,47.194
2012/07/05,44.531
2012/07/06,45.733
2012/07/07,50.062
2012/07/08,44.823
2012/07/09,49.917
2012/07/10,55.724
2012/07/11,52.308
2012/07/12,51.082
2012/07/13,47.608
2012/07/14,47.394
2012/07/15,47.989
2012/07/16,55.778
2012/07/17,58.546
2012/07/18,51.085
2012/07/19,50.996
2012/07/20,54.512
2012/07/21,53.435
2012/07/22,57.116
2012/07/23,58.424
2012/07/24,50.629
2012/07/25,46.499
2012/07/26,46.099
2012/07/27,48.055
2012/07/28,55.11
2012/07/29,49.938
2012/07/30,51.929
2012/07/31,67.453
2012/08/01,52.299
2012/08/02,53.12
2012/08/03,49.556
2012/08/04,48.473
2012/08/05,50.505
2012/08/06,54.746
2012/08/07,52.39
2012/08/08,58.448
2012/08/09,49.658
2012/08/10,49.755
2012/08/11,49.613
2012/08/12,50.918
2012/08/13,58.034
2012/08/14,51.372
2012/08/15,55.147
2012/08/16,62.435
2012/08/17,58.734
2012/08/18,54.914
2012/08/19,50.276
2012/08/20,49.534
2012/08/21,55.65
2012/08/22,52.822
2012/08/23,49.787
2012/08/24,49.902
2012/08/25,44.922
2012/08/26,43.512
2012/08/27,46.911
2012/08/28,46.899
2012/08/29,48.507
2012/08/30,44.859
2012/08/31,55.271
2012/09/01,52.706
2012/09/02,45.582
2012/09/03,44.669
2012/09/04,50.029
2012/09/05,51.521
2012/09/06,54.205
2012/09/07,49.639
2012/09/08,44.704
2012/09/09,48.788
2012/09/10,47.497
2012/09/11,52.968
2012/09/12,45.922
2012/09/13,45.27
2012/09/14,48.513
2012/09/15,43.495
2012/09/16,43.806
2012/09/17,44.641
2012/09/18,51.024
2012/09/19,51.724
2012/09/20,54.372
2012/09/21,46.579
2012/09/22,41.278
2012/09/23,42.883
2012/09/24,46.696
2012/09/25,53.397
2012/09/26,55.462
2012/09/27,50.863
2012/09/28,54.565
2012/09/29,46.871
2012/09/30,44.046
2012/10/01,47.129
2012/10/02,55.809
2012/10/03,50.943
2012/10/04,53.703
2012/10/05,52.953
2012/10/06,49.299
2012/10/07,50.512
2012/10/08,54.48
2012/10/09,54.267
2012/10/10,51.991
2012/10/11,48.792
2012/10/12,49.501
2012/10/13,47.353
2012/10/14,46.004
2012/10/15,52.2
2012/10/16,49.157
2012/10/17,50.859
2012/10/18,52.202
2012/10/19,46.57
2012/10/20,49.557
2012/10/21,48.125
2012/10/22,50.788
2012/10/23,47.616
2012/10/24,49.339
2012/10/25,46.876
2012/10/26,45.849
2012/10/27,39.268
2012/10/28,38.439
2012/10/29,40.445
2012/10/30,48.2
2012/10/31,46.355
2012/11/01,43.39
2012/11/02,45.858
2012/11/03,44.147
2012/11/04,42.552
2012/11/05,48.945
2012/11/06,52.565
2012/11/07,56.338
2012/11/08,49.518
2012/11/09,48.865
2012/11/10,44.259
2012/11/11,42.887
2012/11/12,44.649
2012/11/13,47.712
2012/11/14,52.597
2012/11/15,60.975
2012/11/16,62.125
2012/11/17,56.942
2012/11/18,56.621
2012/11/19,56.036
2012/11/20,57.431
2012/11/21,55.465
2012/11/22,52.741
2012/11/23,42.679
2012/11/24,45.911
2012/11/25,45.545
2012/11/26,52.073
2012/11/27,49.129
2012/11/28,54.387
2012/11/29,50.992
2012/11/30,46.221
2012/12/01,44.233
2012/12/02,37.667
2012/12/03,41.668
2012/12/04,51.212
2012/12/05,54.442
2012/12/06,53.574
2012/12/07,52.533
2012/12/08,51.904
2012/12/09,49.794
2012/12/10,45.644
2012/12/11,50.842
2012/12/12,54.426
2012/12/13,59.025
2012/12/14,54.539
2012/12/15,47.578
2012/12/16,48.731
2012/12/17,55.735
2012/12/18,62.006
2012/12/19,54.366
2012/12/20,48.884
2012/12/21,55.119
2012/12/22,62.66
2012/12/23,47.975
2012/12/24,47.356
2012/12/25,43.905
2012/12/26,44.225
2012/12/27,47.458
2012/12/28,52.77
2012/12/29,48.556
2012/12/30,55.484
2012/12/31,47.319
2013/01/01,48.05
2013/01/02,52.837
2013/01/03,57.606
2013/01/04,54.62
2013/01/05,56.885
2013/01/06,49.801
2013/01/07,54.879
2013/01/08,54.397
2013/01/09,56.121
2013/01/10,59
2013/01/11,61.145
2013/01/12,51.25
2013/01/13,54.178
2013/01/14,48.441
2013/01/15,56.025
2013/01/16,56.812
2013/01/17,54.306
2013/01/18,54.408
2013/01/19,49.623
2013/01/20,47.682
2013/01/21,46.365
2013/01/22,50.764
2013/01/23,49.427
2013/01/24,52.371
2013/01/25,51.538
2013/01/26,53.366
2013/01/27,53.317
2013/01/28,51.754
2013/01/29,52.716
2013/01/30,45.394
2013/01/31,48.81
2013/02/01,60.039
2013/02/02,53.128
2013/02/03,53.422
2013/02/04,52.137
2013/02/05,57.406
2013/02/06,50.826
2013/02/07,53.946
2013/02/08,54.178
2013/02/09,50.291
2013/02/10,53.241
2013/02/11,48.434
2013/02/12,49.658
2013/02/13,49.201
2013/02/14,46.902
2013/02/15,47.276
2013/02/16,43.325
2013/02/17,44.608
2013/02/18,47.554
2013/02/19,48.885
2013/02/20,48.977
2013/02/21,51.435
2013/02/22,54.818
2013/02/23,51.866
2013/02/24,52.56
2013/02/25,54.765
2013/02/26,57.178
2013/02/27,50.514
2013/02/28,53.809
2013/03/01,59.36
2013/03/02,43.167
2013/03/03,41.055
2013/03/04,48.644
2013/03/05,52.653
2013/03/06,58.987
2013/03/07,56.441
2013/03/08,50.568
2013/03/09,45.687
2013/03/10,50.667
2013/03/11,46.729
2013/03/12,50.535
2013/03/13,55.449
2013/03/14,52.361
2013/03/15,56.092
2013/03/16,44.722
2013/03/17,45.501
2013/03/18,51.552
2013/03/19,56.07
2013/03/20,52.563
2013/03/21,54.498
2013/03/22,58.852
2013/03/23,51.608
2013/03/24,56.392
2013/03/25,52.794
2013/03/26,55.319
2013/03/27,56.839
2013/03/28,60.72
2013/03/29,61.515
2013/03/30,55.656
2013/03/31,45.658
2013/04/01,52.639
2013/04/02,60.525
2013/04/03,63.845
2013/04/04,65.03
2013/04/05,62.927
2013/04/06,50.508
2013/04/07,50.149
2013/04/08,58.518
2013/04/09,62.036
2013/04/10,65.684
2013/04/11,60.568
2013/04/12,53.978
2013/04/13,48.418
2013/04/14,43.881
2013/04/15,50.916
2013/04/16,54.462
2013/04/17,51.626
2013/04/18,48.368
2013/04/19,54.173
2013/04/20,46.304
2013/04/21,44.998
2013/04/22,48.747
2013/04/23,52.783
2013/04/24,52.768
2013/04/25,52.41
2013/04/26,50.184
2013/04/27,44.363
2013/04/28,43.959
2013/04/29,49.04
2013/04/30,44.254
2013/05/01,49.402
2013/05/02,48.526
2013/05/03,46.937
2013/05/04,43.25
2013/05/05,44.71
2013/05/06,48.376
2013/05/07,52.752
2013/05/08,51.423
2013/05/09,52.098
2013/05/10,51.619
2013/05/11,50.18
2013/05/12,45.16
2013/05/13,49.32
2013/05/14,51.789
2013/05/15,51.917
2013/05/16,51.192
2013/05/17,47.711
2013/05/18,43.436
2013/05/19,41.536
2013/05/20,45.91
2013/05/21,52.261
2013/05/22,48.446
2013/05/23,53.912
2013/05/24,52.111
2013/05/25,44.035
2013/05/26,42.385
2013/05/27,46.6
2013/05/28,50.055
2013/05/29,52.43
2013/05/30,50.78
2013/05/31,50.293
2013/06/01,45.527
2013/06/02,42.908
2013/06/03,50.189
2013/06/04,51.78
2013/06/05,49.123
2013/06/06,50.56
2013/06/07,51.195
2013/06/08,41.576
2013/06/09,40.412
2013/06/10,45.124
2013/06/11,47.97
2013/06/12,46.323
2013/06/13,48.955
2013/06/14,56.571
2013/06/15,43.2
2013/06/16,41.303
2013/06/17,46.656
2013/06/18,49.329
2013/06/19,51.91
2013/06/20,50.698
2013/06/21,52.233
2013/06/22,45.602
2013/06/23,42.045
2013/06/24,49.771
2013/06/25,49.074
2013/06/26,50.178
2013/06/27,48.872
2013/06/28,53.659
2013/06/29,45.769
2013/06/30,42.844
2013/07/01,52.568
2013/07/02,50.441
2013/07/03,51.537
2013/07/04,48.357
2013/07/05,48.772
2013/07/06,43.614
2013/07/07,41.066
2013/07/08,51.587
2013/07/09,53.12
2013/07/10,52.264
2013/07/11,57.568
2013/07/12,60.526
2013/07/13,48.588
2013/07/14,42.85
2013/07/15,48.586
2013/07/16,52.234
2013/07/17,50.729
2013/07/18,50.374
2013/07/19,49.385
2013/07/20,43.31
2013/07/21,45.249
2013/07/22,50.129
2013/07/23,51.827
2013/07/24,52.042
2013/07/25,52.6
2013/07/26,50.702
2013/07/27,44.478
2013/07/28,43.718
2013/07/29,53.604
2013/07/30,55.822
2013/07/31,60.172
2013/08/01,61.998
2013/08/02,58.407
2013/08/03,48.234
2013/08/04,46.299
2013/08/05,54.933
2013/08/06,54.526
2013/08/07,55.262
2013/08/08,53.749
2013/08/09,49.535
2013/08/10,47.979
2013/08/11,42.905
2013/08/12,64.576
2013/08/13,50.703
2013/08/14,52.138
2013/08/15,51.703
2013/08/16,54.648
2013/08/17,47.357
2013/08/18,45.722
2013/08/19,54.114
2013/08/20,52.711
2013/08/21,52.944
2013/08/22,54.455
2013/08/23,50.262
2013/08/24,46.193
2013/08/25,44.484
2013/08/26,50.543
2013/08/27,53.703
2013/08/28,53.942
2013/08/29,50.504
2013/08/30,54.95
2013/08/31,52.344
2013/09/01,42.348
2013/09/02,44.522
2013/09/03,47.019
2013/09/04,49.103
2013/09/05,48.425
2013/09/06,47.867
2013/09/07,44.742
2013/09/08,42.023
2013/09/09,47.978
2013/09/10,47.317
2013/09/11,50.517
2013/09/12,51.079
2013/09/13,48.325
2013/09/14,42.543
2013/09/15,41.96
2013/09/16,49.703
2013/09/17,51.414
2013/09/18,52.855
2013/09/19,53.674
2013/09/20,51.47
2013/09/21,46.184
2013/09/22,43.65
2013/09/23,52.801
2013/09/24,53.092
2013/09/25,50.648
2013/09/26,52.815
2013/09/27,51.681
2013/09/28,46.362
2013/09/29,45.757
2013/09/30,53.103
2013/10/01,56.84
2013/10/02,58.429
2013/10/03,50.612
2013/10/04,48.404
2013/10/05,42.891
2013/10/06,42.284
2013/10/07,49.448
2013/10/08,51.066
2013/10/09,52.856
2013/10/10,53.273
2013/10/11,51.471
2013/10/12,45.794
2013/10/13,45.975
2013/10/14,52.865
2013/10/15,54.875
2013/10/16,56.981
2013/10/17,50.297
2013/10/18,53.299
2013/10/19,53.776
2013/10/20,44.601
2013/10/21,53.516
2013/10/22,55.949
2013/10/23,57.218
2013/10/24,62.411
2013/10/25,56.568
2013/10/26,45.645
2013/10/27,43.714
2013/10/28,50.827
2013/10/29,51.463
2013/10/30,54.452
2013/10/31,54.621
2013/11/01,51.685
2013/11/02,47.705
2013/11/03,48.268
2013/11/04,57.39
2013/11/05,62.909
2013/11/06,62.469
2013/11/07,67.148
2013/11/08,63.861
2013/11/09,60.784
2013/11/10,54.624
2013/11/11,51.139
2013/11/12,55.801
2013/11/13,58.25
2013/11/14,62.206
2013/11/15,56.87
2013/11/16,49.606
2013/11/17,50.841
2013/11/18,67.115
2013/11/19,72.146
2013/11/20,60.064
2013/11/21,57.018
2013/11/22,58.663
2013/11/23,56.879
2013/11/24,48.756
2013/11/25,53.704
2013/11/26,60.535
2013/11/27,63.842
2013/11/28,63.336
2013/11/29,59.347
2013/11/30,52.102
2013/12/01,52.513
2013/12/02,53.529
2013/12/03,55.458
2013/12/04,56.872
2013/12/05,58.396
2013/12/06,51.437
2013/12/07,48.208
2013/12/08,40.247
2013/12/09,49.057
2013/12/10,49.089
2013/12/11,49.13
2013/12/12,45.382
2013/12/13,47.728
2013/12/14,45.93
2013/12/15,44.233
2013/12/16,52.475
2013/12/17,52.179
2013/12/18,57.539
2013/12/19,51.106
2013/12/20,47.459
2013/12/21,44.283
2013/12/22,42.388
2013/12/23,44.976
2013/12/24,47.24
2013/12/25,47.912
2013/12/26,45.224
2013/12/27,45.931
2013/12/28,42.216
2013/12/29,41.156
2013/12/30,49.794
2013/12/31,45.274
2014/01/01,40.961
2014/01/02,50.41
2014/01/03,52.723
2014/01/04,46.58
2014/01/05,50.463
2014/01/06,55.073
