Date,confirmationtime3mom
2011/04/04,-0.092
2011/04/05,-0.577
2011/04/06,1.501
2011/04/07,1.706
2011/04/08,1.252
2011/04/09,-0.499
2011/04/10,-1.472
2011/04/11,0.16
2011/04/12,-0.396
2011/04/13,-0.901
2011/04/14,0.166
2011/04/15,1.754
2011/04/16,0.901
2011/04/17,-1
2011/04/18,-0.859
2011/04/19,1.027
2011/04/20,2
2011/04/21,0.066
2011/04/22,-1.169
2011/04/23,-1.628
2011/04/24,-0.907
2011/04/25,-0.682
2011/04/26,-0.987
2011/04/27,-1.02
2011/04/28,1.28
2011/04/29,-0.185
2011/04/30,-0.25
2011/05/01,-0.736
2011/05/02,0.11
2011/05/03,-0.272
2011/05/04,-0.735
2011/05/05,-0.734
2011/05/06,-0.741
2011/05/07,-0.581
2011/05/08,0
2011/05/09,-0.58
2011/05/10,1.14
2011/05/11,0.964
2011/05/12,2.496
2011/05/13,-0.912
2011/05/14,-1.589
2011/05/15,-1.975
2011/05/16,-1.127
2011/05/17,-0.347
2011/05/18,-1.545
2011/05/19,2.591
2011/05/20,0.942
2011/05/21,1.545
2011/05/22,-2.707
2011/05/23,-1.51
2011/05/24,-1.729
2011/05/25,-1.024
2011/05/26,-0.17
2011/05/27,3.807
2011/05/28,4.6
2011/05/29,3.135
2011/05/30,0.728
2011/05/31,0.31
2011/06/01,-0.34
2011/06/02,-1.772
2011/06/03,-2.471
2011/06/04,-1.231
2011/06/05,-0.656
2011/06/06,-0.948
2011/06/07,2.042
2011/06/08,0.861
2011/06/09,0.306
2011/06/10,-2.013
2011/06/11,-2.069
2011/06/12,-0.306
2011/06/13,-0.114
2011/06/14,0.116
2011/06/15,-1.019
2011/06/16,1.656
2011/06/17,1.912
2011/06/18,2.148
2011/06/19,-1.543
2011/06/20,-1.588
2011/06/21,-1.618
2011/06/22,-0.919
2011/06/23,-0.154
2011/06/24,0.975
2011/06/25,4.531
2011/06/26,3.664
2011/06/27,1.854
2011/06/28,-1.07
2011/06/29,-1.292
2011/06/30,-0.981
2011/07/01,-0.676
2011/07/02,0.149
2011/07/03,1.188
2011/07/04,0.147
2011/07/05,1.839
2011/07/06,0.445
2011/07/07,2.522
2011/07/08,-1.632
2011/07/09,0.492
2011/07/10,-0.481
2011/07/11,0.445
2011/07/12,0.548
2011/07/13,-2.972
2011/07/14,0.828
2011/07/15,-1.324
2011/07/16,1.633
2011/07/17,-1.529
2011/07/18,-0.418
2011/07/19,0.969
2011/07/20,1.194
2011/07/21,1.003
2011/07/22,-0.604
2011/07/23,0.199
2011/07/24,-0.799
2011/07/25,-0.809
2011/07/26,-1.681
2011/07/27,-0.399
2011/07/28,0.563
2011/07/29,0.599
2011/07/30,1.198
2011/07/31,-1.062
2011/08/01,-0.053
2011/08/02,-0.123
2011/08/03,0.943
2011/08/04,2.436
2011/08/05,0.935
2011/08/06,2.631
2011/08/07,0.266
2011/08/08,0.303
2011/08/09,-1.94
2011/08/10,-1.955
2011/08/11,-0.077
2011/08/12,1.129
2011/08/13,1.603
2011/08/14,0.398
2011/08/15,0.17
2011/08/16,-1.281
2011/08/17,-0.321
2011/08/18,-1.163
2011/08/19,1.196
2011/08/20,-1.115
2011/08/21,-1
2011/08/22,-2.472
2011/08/23,-0.183
2011/08/24,1.746
2011/08/25,2.146
2011/08/26,0.506
2011/08/27,1.057
2011/08/28,1.747
2011/08/29,0.639
2011/08/30,-1.94
2011/08/31,-3.123
2011/09/01,0.728
2011/09/02,-0.632
2011/09/03,0.641
2011/09/04,-0.417
2011/09/05,0
2011/09/06,-0.395
2011/09/07,-0.158
2011/09/08,1.932
2011/09/09,-0.186
2011/09/10,0.239
2011/09/11,0.357
2011/09/12,1.476
2011/09/13,-0.686
2011/09/14,-1.657
2011/09/15,-1.596
2011/09/16,1.96
2011/09/17,0.883
2011/09/18,-0.117
2011/09/19,-0.762
2011/09/20,-0.461
2011/09/21,0.749
2011/09/22,-1.609
2011/09/23,0.541
2011/09/24,1.3
2011/09/25,0.781
2011/09/26,-0.081
2011/09/27,-0.336
2011/09/28,-0.715
2011/09/29,0.774
2011/09/30,0.976
2011/10/01,0.274
2011/10/02,0.381
2011/10/03,-1.872
2011/10/04,2.787
2011/10/05,-1.97
2011/10/06,1.319
2011/10/07,-2.422
2011/10/08,2.17
2011/10/09,0.089
2011/10/10,1.273
2011/10/11,3.383
2011/10/12,0.661
2011/10/13,3.138
2011/10/14,-5.124
2011/10/15,-1.254
2011/10/16,-2.745
2011/10/17,1.844
2011/10/18,1.254
2011/10/19,-1.274
2011/10/20,0.318
2011/10/21,-0.099
2011/10/22,3.867
2011/10/23,0.812
2011/10/24,-0.562
2011/10/25,-3.531
2011/10/26,-1.026
2011/10/27,3.061
2011/10/28,2.551
2011/10/29,0.436
2011/10/30,-1.427
2011/10/31,-2.722
2011/11/01,-3.143
2011/11/02,-3.622
2011/11/03,0.528
2011/11/04,0.196
2011/11/05,0.512
2011/11/06,-1.52
2011/11/07,1.113
2011/11/08,-0.199
2011/11/09,-1.056
2011/11/10,-0.696
2011/11/11,2.436
2011/11/12,1.126
2011/11/13,-0.213
2011/11/14,-2.031
2011/11/15,-1.343
2011/11/16,0.667
2011/11/17,0.29
2011/11/18,2.1
2011/11/19,1.041
2011/11/20,-0.29
2011/11/21,1.376
2011/11/22,-1.422
2011/11/23,0.676
2011/11/24,0.54
2011/11/25,0.381
2011/11/26,1.254
2011/11/27,-0.112
2011/11/28,0.672
2011/11/29,-1.565
2011/11/30,-3.743
2011/12/01,-3.426
2011/12/02,-0.572
2011/12/03,0.585
2011/12/04,2.676
2011/12/05,-0.749
2011/12/06,-1.053
2011/12/07,-0.153
2011/12/08,-0.333
2011/12/09,1.375
2011/12/10,-0.435
2011/12/11,0.693
2011/12/12,1.543
2011/12/13,0.909
2011/12/14,-0.062
2011/12/15,1.519
2011/12/16,1.294
2011/12/17,0.188
2011/12/18,-2.857
2011/12/19,-3.147
2011/12/20,1.146
2011/12/21,-0.336
2011/12/22,0.673
2011/12/23,-0.605
2011/12/24,0.267
2011/12/25,-1.454
2011/12/26,-2.005
2011/12/27,0
2011/12/28,1.014
2011/12/29,2.299
2011/12/30,0.21
2011/12/31,0.246
2012/01/01,-1.023
2012/01/02,-0.604
2012/01/03,-0.48
2012/01/04,0.253
2012/01/05,0.259
2012/01/06,-0.636
2012/01/07,-1.838
2012/01/08,-0.962
2012/01/09,0.359
2012/01/10,2.387
2012/01/11,0.577
2012/01/12,0.51
2012/01/13,0.073
2012/01/14,0.188
2012/01/15,1.069
2012/01/16,-2.057
2012/01/17,-0.428
2012/01/18,0.89
2012/01/19,1.371
2012/01/20,0.759
2012/01/21,-2.47
2012/01/22,0.988
2012/01/23,-1.46
2012/01/24,1.579
2012/01/25,-0.859
2012/01/26,1.964
2012/01/27,-0.147
2012/01/28,0.201
2012/01/29,-1.812
2012/01/30,-1.841
2012/01/31,-0.331
2012/02/01,1.59
2012/02/02,0.685
2012/02/03,-0.486
2012/02/04,-1.041
2012/02/05,1.084
2012/02/06,0.749
2012/02/07,1.339
2012/02/08,-0.21
2012/02/09,0.068
2012/02/10,-0.076
2012/02/11,-0.331
2012/02/12,-0.817
2012/02/13,0.076
2012/02/14,0.835
2012/02/15,1.632
2012/02/16,-0.076
2012/02/17,-0.961
2012/02/18,-2.325
2012/02/19,-1.321
2012/02/20,0.812
2012/02/21,2.742
2012/02/22,-0.057
2012/02/23,-1.611
2012/02/24,-1.498
2012/02/25,-0.329
2012/02/26,0.925
2012/02/27,-0.314
2012/02/28,0.273
2012/02/29,-1.555
2012/03/01,0.186
2012/03/02,1.746
2012/03/03,4.699
2012/03/04,0.975
2012/03/05,-0.815
2012/03/06,-2.232
2012/03/07,-1.16
2012/03/08,-0.7
2012/03/09,-1.94
2012/03/10,-0.623
2012/03/11,1.515
2012/03/12,0.103
2012/03/13,0.273
2012/03/14,-0.235
2012/03/15,3.226
2012/03/16,0.412
2012/03/17,-2.04
2012/03/18,-2.901
2012/03/19,0.658
2012/03/20,0.529
2012/03/21,0.114
2012/03/22,-0.956
2012/03/23,2.429
2012/03/24,-1.288
2012/03/25,0.058
2012/03/26,-1.892
2012/03/27,1.405
2012/03/28,0.428
2012/03/29,0.676
2012/03/30,0.12
2012/03/31,-1.129
2012/04/01,-0.072
2012/04/02,3.063
2012/04/03,2.356
2012/04/04,0.37
2012/04/05,-0.106
2012/04/06,-0.239
2012/04/07,0.652
2012/04/08,-2.708
2012/04/09,-0.725
2012/04/10,-1.367
2012/04/11,0.613
2012/04/12,1.476
2012/04/13,1.911
2012/04/14,0.147
2012/04/15,2.119
2012/04/16,-2.107
2012/04/17,0.307
2012/04/18,-2.381
2012/04/19,-0.428
2012/04/20,-1.316
2012/04/21,-1.726
2012/04/22,1.114
2012/04/23,1.316
2012/04/24,1.084
2012/04/25,1.053
2012/04/26,-1.376
2012/04/27,0.232
2012/04/28,-1.865
2012/04/29,-1.246
2012/04/30,-2.622
2012/05/01,-1.003
2012/05/02,1.555
2012/05/03,1.127
2012/05/04,0.474
2012/05/05,-0.977
2012/05/06,-0.391
2012/05/07,-0.474
2012/05/08,-0.441
2012/05/09,-0.106
2012/05/10,2.692
2012/05/11,1.888
2012/05/12,2.575
2012/05/13,-0.877
2012/05/14,0.29
2012/05/15,-0.173
2012/05/16,1.615
2012/05/17,2.054
2012/05/18,-1.146
2012/05/19,-2.236
2012/05/20,-1.979
2012/05/21,1.498
2012/05/22,2.857
2012/05/23,0.642
2012/05/24,0.091
2012/05/25,-0.621
2012/05/26,-0.936
2012/05/27,-2.463
2012/05/28,-1.76
2012/05/29,1.288
2012/05/30,1.936
2012/05/31,0.294
2012/06/01,-1.955
2012/06/02,-1.992
2012/06/03,-1.023
2012/06/04,-0.183
2012/06/05,0.796
2012/06/06,0
2012/06/07,1.069
2012/06/08,0.417
2012/06/09,-0.991
2012/06/10,-1.685
2012/06/11,0.073
2012/06/12,0.81
2012/06/13,0.925
2012/06/14,-1.055
2012/06/15,-0.174
2012/06/16,-0.369
2012/06/17,-0.45
2012/06/18,-0.828
2012/06/19,0.565
2012/06/20,1.151
2012/06/21,2.36
2012/06/22,0.639
2012/06/23,-1.151
2012/06/24,0.404
2012/06/25,-1.084
2012/06/26,0.884
2012/06/27,-2.158
2012/06/28,1.16
2012/06/29,0.199
2012/06/30,2.075
2012/07/01,-0.37
2012/07/02,-0.389
2012/07/03,-1.909
2012/07/04,-0.541
2012/07/05,0.526
2012/07/06,0.29
2012/07/07,-0.925
2012/07/08,-0.588
2012/07/09,-0.456
2012/07/10,0.925
2012/07/11,1.335
2012/07/12,0.766
2012/07/13,-0.766
2012/07/14,-1.802
2012/07/15,0.686
2012/07/16,0.766
2012/07/17,-0.572
2012/07/18,-0.995
2012/07/19,1.067
2012/07/20,1.358
2012/07/21,0.922
2012/07/22,-1.376
2012/07/23,0.483
2012/07/24,-1.269
2012/07/25,-0.29
2012/07/26,-1.692
2012/07/27,-0.854
2012/07/28,0.412
2012/07/29,0.154
2012/07/30,0.092
2012/07/31,1.665
2012/08/01,2.072
2012/08/02,0.545
2012/08/03,-2.188
2012/08/04,-1.515
2012/08/05,1.632
2012/08/06,1.397
2012/08/07,-0.45
2012/08/08,-1.685
2012/08/09,-1.815
2012/08/10,0.45
2012/08/11,-0.103
2012/08/12,0.586
2012/08/13,-0.231
2012/08/14,0.601
2012/08/15,-0.434
2012/08/16,0.351
2012/08/17,1.263
2012/08/18,0.914
2012/08/19,-1.439
2012/08/20,-2.159
2012/08/21,-1.213
2012/08/22,1.319
2012/08/23,0.451
2012/08/24,1.406
2012/08/25,1.204
2012/08/26,-0.683
2012/08/27,0.201
2012/08/28,-0.898
2012/08/29,0.527
2012/08/30,-0.58
2012/08/31,0.749
2012/09/01,0.373
2012/09/02,-0.57
2012/09/03,-1.114
2012/09/04,0.468
2012/09/05,-0.78
2012/09/06,-0.751
2012/09/07,-0.84
2012/09/08,1.931
2012/09/09,0.636
2012/09/10,1.029
2012/09/11,0
2012/09/12,0.234
2012/09/13,1.477
2012/09/14,-1.042
2012/09/15,0.71
2012/09/16,-2.133
2012/09/17,-0.317
2012/09/18,-1.377
2012/09/19,1.269
2012/09/20,0.902
2012/09/21,-0.102
2012/09/22,-1.041
2012/09/23,-0.36
2012/09/24,0.891
2012/09/25,1.188
2012/09/26,1.172
2012/09/27,-0.468
2012/09/28,-1.246
2012/09/29,-1.714
2012/09/30,0.113
2012/10/01,1.878
2012/10/02,1.292
2012/10/03,1.77
2012/10/04,0
2012/10/05,0.725
2012/10/06,-1.537
2012/10/07,0.528
2012/10/08,-2.498
2012/10/09,0.851
2012/10/10,-1.856
2012/10/11,2.345
2012/10/12,-0.476
2012/10/13,0.065
2012/10/14,0.904
2012/10/15,-1.144
2012/10/16,-0.439
2012/10/17,-1.198
2012/10/18,0.651
2012/10/19,1.376
2012/10/20,-1.027
2012/10/21,-0.228
2012/10/22,-1.495
2012/10/23,1.963
2012/10/24,-0.055
2012/10/25,0.898
2012/10/26,-2.35
2012/10/27,-0.66
2012/10/28,-1.395
2012/10/29,0.387
2012/10/30,1.841
2012/10/31,1.325
2012/11/01,1.397
2012/11/02,0
2012/11/03,-0.137
2012/11/04,-1.339
2012/11/05,-1.07
2012/11/06,0.804
2012/11/07,0
2012/11/08,0.351
2012/11/09,-1.193
2012/11/10,0.828
2012/11/11,0.445
2012/11/12,1.435
2012/11/13,0.286
2012/11/14,0.274
2012/11/15,-0.321
2012/11/16,-0.355
2012/11/17,0.216
2012/11/18,-0.725
2012/11/19,-0.068
2012/11/20,-0.49
2012/11/21,-0.389
2012/11/22,0.137
2012/11/23,-0.962
2012/11/24,0.063
2012/11/25,-0.137
2012/11/26,0.338
2012/11/27,0.193
2012/11/28,-1.491
2012/11/29,-0.497
2012/11/30,1.79
2012/12/01,0.251
2012/12/02,1.395
2012/12/03,-1.724
2012/12/04,4.234
2012/12/05,1.733
2012/12/06,0.715
2012/12/07,-1.694
2012/12/08,-1.368
2012/12/09,0.918
2012/12/10,-1.093
2012/12/11,-0.435
2012/12/12,-0.352
2012/12/13,0.922
2012/12/14,3.585
2012/12/15,1.337
2012/12/16,1.981
2012/12/17,-2.839
2012/12/18,-0.894
2012/12/19,-2.832
2012/12/20,2.839
2012/12/21,-0.091
2012/12/22,-0.729
2012/12/23,-1.782
2012/12/24,-0.519
2012/12/25,2.201
2012/12/26,-2.453
2012/12/27,-1.678
2012/12/28,-3.092
2012/12/29,0.649
2012/12/30,-0.556
2012/12/31,0.593
2013/01/01,-1.111
2013/01/02,0.737
2013/01/03,-0.225
2013/01/04,0.523
2013/01/05,0.801
2013/01/06,1.042
2013/01/07,-0.84
2013/01/08,0.614
2013/01/09,1.146
2013/01/10,1.224
2013/01/11,1.481
2013/01/12,0.726
2013/01/13,1.031
2013/01/14,-3.136
2013/01/15,0.098
2013/01/16,0.165
2013/01/17,3.801
2013/01/18,0
2013/01/19,-1.642
2013/01/20,-1.896
2013/01/21,-0.992
2013/01/22,0.649
2013/01/23,0.352
2013/01/24,-1.678
2013/01/25,0.511
2013/01/26,-2.198
2013/01/27,0.306
2013/01/28,-0.715
2013/01/29,-0.117
2013/01/30,-0.125
2013/01/31,-2.335
2013/02/01,0.682
2013/02/02,0
2013/02/03,0.281
2013/02/04,-1.015
2013/02/05,-0.789
2013/02/06,2.121
2013/02/07,0.57
2013/02/08,0.914
2013/02/09,0.207
2013/02/10,-0.407
2013/02/11,-0.48
2013/02/12,0.29
2013/02/13,-0.523
2013/02/14,0.48
2013/02/15,-2.315
2013/02/16,-0.802
2013/02/17,-1.877
2013/02/18,0.899
2013/02/19,1.438
2013/02/20,-0.198
2013/02/21,-0.762
2013/02/22,-0.586
2013/02/23,1.319
2013/02/24,1.049
2013/02/25,-1.412
2013/02/26,-0.106
2013/02/27,-1.77
2013/02/28,1.513
2013/03/01,0.799
2013/03/02,2.47
2013/03/03,0.373
2013/03/04,-1.429
2013/03/05,0.429
2013/03/06,0.346
2013/03/07,0.955
2013/03/08,-1.36
2013/03/09,-0.77
2013/03/10,-1.131
2013/03/11,-0.22
2013/03/12,2.146
2013/03/13,1.303
2013/03/14,-0.736
2013/03/15,-2.295
2013/03/16,-0.943
2013/03/17,-1.155
2013/03/18,-0.793
2013/03/19,0.242
2013/03/20,-0.065
2013/03/21,-0.973
2013/03/22,-2.182
2013/03/23,-0.189
2013/03/24,1.014
2013/03/25,3.712
2013/03/26,2.9
2013/03/27,3.373
2013/03/28,-2.131
2013/03/29,-1.261
2013/03/30,-2.669
2013/03/31,0.652
2013/04/01,-1.003
2013/04/02,-0.368
2013/04/03,-0.292
2013/04/04,2.078
2013/04/05,1.158
2013/04/06,0.606
2013/04/07,-0.57
2013/04/08,0.176
2013/04/09,-0.653
2013/04/10,-1.241
2013/04/11,-0.29
2013/04/12,0.142
2013/04/13,1.083
2013/04/14,0.412
2013/04/15,0.457
2013/04/16,-0.487
2013/04/17,-0.991
2013/04/18,1.015
2013/04/19,2.375
2013/04/20,0.93
2013/04/21,-1.614
2013/04/22,-1.099
2013/04/23,-0.779
2013/04/24,0.707
2013/04/25,-1.04
2013/04/26,-0.15
2013/04/27,0.907
2013/04/28,-0.236
2013/04/29,-0.145
2013/04/30,-0.131
2013/05/01,1.401
2013/05/02,2.47
2013/05/03,0.847
2013/05/04,-0.48
2013/05/05,-2.019
2013/05/06,-1.836
2013/05/07,-0.485
2013/05/08,0
2013/05/09,0.106
2013/05/10,-0.199
2013/05/11,-0.815
2013/05/12,-0.209
2013/05/13,-0.096
2013/05/14,1.439
2013/05/15,1.641
2013/05/16,1.454
2013/05/17,-0.407
2013/05/18,-0.548
2013/05/19,-0.499
2013/05/20,2.219
2013/05/21,-0.128
2013/05/22,0
2013/05/23,-2.887
2013/05/24,-1.016
2013/05/25,-0.503
2013/05/26,0.558
2013/05/27,-0.339
2013/05/28,0.387
2013/05/29,-0.263
2013/05/30,-0.137
2013/05/31,-0.885
2013/06/01,-1.811
2013/06/02,-0.809
2013/06/03,-1.468
2013/06/04,0
2013/06/05,0.59
2013/06/06,1.195
2013/06/07,2.184
2013/06/08,0.13
2013/06/09,1.101
2013/06/10,-0.668
2013/06/11,0.044
2013/06/12,-1.963
2013/06/13,-0.534
2013/06/14,0
2013/06/15,1.23
2013/06/16,0.042
2013/06/17,1.931
2013/06/18,1.962
2013/06/19,2.804
2013/06/20,-0.58
2013/06/21,-1.714
2013/06/22,-2.406
2013/06/23,-0.623
2013/06/24,1.029
2013/06/25,0.99
2013/06/26,-0.451
2013/06/27,-0.977
2013/06/28,-0.651
2013/06/29,0.245
2013/06/30,0.789
2013/07/01,0.651
2013/07/02,0.891
2013/07/03,-1.586
2013/07/04,-0.445
2013/07/05,-1.67
2013/07/06,-0.126
2013/07/07,-0.985
2013/07/08,-0.242
2013/07/09,0.083
2013/07/10,-0.357
2013/07/11,0.776
2013/07/12,1.567
2013/07/13,1.787
2013/07/14,0.096
2013/07/15,-0.57
2013/07/16,-0.391
2013/07/17,-0.546
2013/07/18,0.164
2013/07/19,-0.359
2013/07/20,-0.084
2013/07/21,-1.708
2013/07/22,0.306
2013/07/23,2.471
2013/07/24,1.82
2013/07/25,1.136
2013/07/26,-1.432
2013/07/27,-1.101
2013/07/28,-1.292
2013/07/29,-0.691
2013/07/30,-0.646
2013/07/31,-0.992
2013/08/01,0.046
2013/08/02,0.19
2013/08/03,0.892
2013/08/04,-0.091
2013/08/05,0.119
2013/08/06,-0.892
2013/08/07,-0.303
2013/08/08,-0.595
2013/08/09,-0.194
2013/08/10,-0.885
2013/08/11,-0.358
2013/08/12,-0.718
2013/08/13,1.012
2013/08/14,1.905
2013/08/15,1.804
2013/08/16,0.703
2013/08/17,-0.992
2013/08/18,-1.048
2013/08/19,-0.436
2013/08/20,0
2013/08/21,-0.076
2013/08/22,-1.469
2013/08/23,-0.232
2013/08/24,0.522
2013/08/25,2.87
2013/08/26,1.328
2013/08/27,0.652
2013/08/28,-1.447
2013/08/29,-1.056
2013/08/30,-1.496
2013/08/31,-1.632
2013/09/01,-1.103
2013/09/02,-0.327
2013/09/03,0.965
2013/09/04,2.319
2013/09/05,1.347
2013/09/06,0.361
2013/09/07,1.097
2013/09/08,1.127
2013/09/09,-0.69
2013/09/10,-2.392
2013/09/11,-1.972
2013/09/12,-0.333
2013/09/13,-0.48
2013/09/14,-0.594
2013/09/15,1.195
2013/09/16,2.292
2013/09/17,1.439
2013/09/18,0.771
2013/09/19,-1.772
2013/09/20,-0.845
2013/09/21,-1.108
2013/09/22,-0.485
2013/09/23,-0.343
2013/09/24,-0.827
2013/09/25,-0.103
2013/09/26,2.032
2013/09/27,1.297
2013/09/28,1.145
2013/09/29,-0.418
2013/09/30,0.744
2013/10/01,-0.435
2013/10/02,-0.931
2013/10/03,-1.598
2013/10/04,0.299
2013/10/05,-0.964
2013/10/06,0.548
2013/10/07,1.231
2013/10/08,2.369
2013/10/09,0.261
2013/10/10,-1.731
2013/10/11,-1.16
2013/10/12,-1.316
2013/10/13,-0.984
2013/10/14,-2.024
2013/10/15,-1.191
2013/10/16,0.341
2013/10/17,2.863
2013/10/18,1.962
2013/10/19,-0.4
2013/10/20,-1.387
2013/10/21,-0.675
2013/10/22,-0.58
2013/10/23,-0.72
2013/10/24,-0.127
2013/10/25,0.25
2013/10/26,1.396
2013/10/27,1.347
2013/10/28,2.101
2013/10/29,1.088
2013/10/30,-0.66
2013/10/31,-1.404
2013/11/01,-2.077
2013/11/02,-0.256
2013/11/03,0.675
2013/11/04,0.462
2013/11/05,1.147
2013/11/06,1.334
2013/11/07,2.615
2013/11/08,2.47
2013/11/09,0.895
2013/11/10,-1.579
2013/11/11,-3.046
2013/11/12,-2.566
2013/11/13,0.15
2013/11/14,0.168
