Date,sentbyaddress30roc
2011/01/16,119.844
2011/01/17,74.024
2011/01/18,70
2011/01/19,12.658
2011/01/20,49.213
2011/01/21,76.596
2011/01/22,125.141
2011/01/23,110.543
2011/01/24,90.734
2011/01/25,39.069
2011/01/26,86.465
2011/01/27,34.094
2011/01/28,114.928
2011/01/29,124.93
2011/01/30,319.461
2011/01/31,103.159
2011/02/01,84.818
2011/02/02,12.552
2011/02/03,12.781
2011/02/04,8.406
2011/02/05,30.194
2011/02/06,13.048
2011/02/07,-12.761
2011/02/08,-2.9
2011/02/09,41.03
2011/02/10,123.595
2011/02/11,204.312
2011/02/12,126.685
2011/02/13,121.998
2011/02/14,127.281
2011/02/15,137.257
2011/02/16,134.829
2011/02/17,161.195
2011/02/18,128.176
2011/02/19,78.54
2011/02/20,72.998
2011/02/21,58.218
2011/02/22,112.671
2011/02/23,83.281
2011/02/24,155.535
2011/02/25,121.862
2011/02/26,129.868
2011/02/27,106.273
2011/02/28,35.975
2011/03/01,29.229
2011/03/02,53.947
2011/03/03,210.427
2011/03/04,133.086
2011/03/05,175.131
2011/03/06,128.61
2011/03/07,150.842
2011/03/08,207.947
2011/03/09,154.398
2011/03/10,126.59
2011/03/11,51.511
2011/03/12,-2.629
2011/03/13,-21.424
2011/03/14,-18.289
2011/03/15,16.227
2011/03/16,-4.293
2011/03/17,-2.387
2011/03/18,0.457
2011/03/19,-4.831
2011/03/20,47.576
2011/03/21,78.916
2011/03/22,23.433
2011/03/23,103.291
2011/03/24,13.949
2011/03/25,5.955
2011/03/26,39.57
2011/03/27,47.229
2011/03/28,61.184
2011/03/29,34.287
2011/03/30,28.962
2011/03/31,-8.202
2011/04/01,-3.535
2011/04/02,-31.17
2011/04/03,11.284
2011/04/04,32.304
2011/04/05,26.355
2011/04/06,15.844
2011/04/07,-20.369
2011/04/08,2.856
2011/04/09,17.389
2011/04/10,11.554
2011/04/11,16.471
2011/04/12,35.208
2011/04/13,71.336
2011/04/14,86.56
2011/04/15,25.955
2011/04/16,20.138
2011/04/17,41.108
2011/04/18,63.397
2011/04/19,27.772
2011/04/20,12.252
2011/04/21,2.821
2011/04/22,-37.371
2011/04/23,13.024
2011/04/24,11.046
2011/04/25,2.739
2011/04/26,26.98
2011/04/27,53.546
2011/04/28,26.395
2011/04/29,85.982
2011/04/30,94.555
2011/05/01,134.555
2011/05/02,70.573
2011/05/03,68.148
2011/05/04,36.552
2011/05/05,68.528
2011/05/06,85.914
2011/05/07,123.997
2011/05/08,76.434
2011/05/09,105.179
2011/05/10,95.753
2011/05/11,74.068
2011/05/12,70.213
2011/05/13,91.475
2011/05/14,40.331
2011/05/15,109.43
2011/05/16,146.915
2011/05/17,127.227
2011/05/18,115.674
2011/05/19,65.066
2011/05/20,103.753
2011/05/21,174.403
2011/05/22,174.525
2011/05/23,158.92
2011/05/24,190.287
2011/05/25,170.399
2011/05/26,131.274
2011/05/27,36.185
2011/05/28,84.407
2011/05/29,57.205
2011/05/30,47.147
2011/05/31,76.391
2011/06/01,139.619
2011/06/02,154.89
2011/06/03,192.907
2011/06/04,172.977
2011/06/05,162.961
2011/06/06,180.537
2011/06/07,208.035
2011/06/08,245.666
2011/06/09,294.062
2011/06/10,269.587
2011/06/11,248.228
2011/06/12,222.094
2011/06/13,180.219
2011/06/14,272.702
2011/06/15,180.214
2011/06/16,188.301
2011/06/17,116.376
2011/06/18,141.864
2011/06/19,149.248
2011/06/20,129.879
2011/06/21,104.946
2011/06/22,118.466
2011/06/23,87.029
2011/06/24,79.701
2011/06/25,55.008
2011/06/26,111.834
2011/06/27,148.329
2011/06/28,134.855
2011/06/29,87.116
2011/06/30,69.415
2011/07/01,60.953
2011/07/02,21.058
2011/07/03,11.056
2011/07/04,15.694
2011/07/05,16.625
2011/07/06,13.906
2011/07/07,4.961
2011/07/08,-20.121
2011/07/09,-32.858
2011/07/10,-24.692
2011/07/11,-5.063
2011/07/12,-30.297
2011/07/13,-15.95
2011/07/14,-31.44
2011/07/15,-33.582
2011/07/16,-29.957
2011/07/17,-26.809
2011/07/18,-19.971
2011/07/19,-23.231
2011/07/20,-19.333
2011/07/21,-19.789
2011/07/22,-22.081
2011/07/23,-26.384
2011/07/24,-24.07
2011/07/25,-4.997
2011/07/26,-12.958
2011/07/27,-31.619
2011/07/28,-22.827
2011/07/29,-23.183
2011/07/30,-34.36
2011/07/31,-16.92
2011/08/01,1.416
2011/08/02,2.661
2011/08/03,-20.87
2011/08/04,-14.71
2011/08/05,-27.748
2011/08/06,-24.159
2011/08/07,-21.398
2011/08/08,-6.107
2011/08/09,12.203
2011/08/10,-14.797
2011/08/11,-6.112
2011/08/12,-22.594
2011/08/13,-15.698
2011/08/14,-3.198
2011/08/15,-6.739
2011/08/16,10.409
2011/08/17,-15.417
2011/08/18,-12.683
2011/08/19,-14.907
2011/08/20,-10.386
2011/08/21,-15.147
2011/08/22,3.316
2011/08/23,-9.207
2011/08/24,-20.191
2011/08/25,-14.463
2011/08/26,-11.001
2011/08/27,-21.883
2011/08/28,-23.615
2011/08/29,18.487
2011/08/30,-6.257
2011/08/31,-9.288
2011/09/01,-18.522
2011/09/02,-7.78
2011/09/03,-21.188
2011/09/04,-2.395
2011/09/05,7.668
2011/09/06,17.609
2011/09/07,-1.272
2011/09/08,-25.984
2011/09/09,-13.585
2011/09/10,-18.663
2011/09/11,-7.215
2011/09/12,-10.634
2011/09/13,-17.525
2011/09/14,-23.046
2011/09/15,-26.592
2011/09/16,-18.189
2011/09/17,-27.343
2011/09/18,-17.161
2011/09/19,-8.532
2011/09/20,-1.815
2011/09/21,-9.721
2011/09/22,-18.174
2011/09/23,-16.657
2011/09/24,-20.359
2011/09/25,-24.271
2011/09/26,-13.35
2011/09/27,2.029
2011/09/28,-20.848
2011/09/29,-27.91
2011/09/30,-21.926
2011/10/01,-24.796
2011/10/02,-27.566
2011/10/03,-1.842
2011/10/04,-22.547
2011/10/05,-16.99
2011/10/06,-25.712
2011/10/07,-18.749
2011/10/08,-20.404
2011/10/09,-26.32
2011/10/10,-8.216
2011/10/11,-10.652
2011/10/12,-14.5
2011/10/13,-22.185
2011/10/14,-5.269
2011/10/15,-14.75
2011/10/16,-19.335
2011/10/17,2.578
2011/10/18,-20.149
2011/10/19,-22.782
2011/10/20,-36.859
2011/10/21,-27.916
2011/10/22,-15.402
2011/10/23,-10.315
2011/10/24,1.36
2011/10/25,-1.445
2011/10/26,-8.545
2011/10/27,-20.741
2011/10/28,-15.802
2011/10/29,-1.822
2011/10/30,-17.095
2011/10/31,-4.591
2011/11/01,6.822
2011/11/02,-9.538
2011/11/03,-1.47
2011/11/04,8.873
2011/11/05,-5.008
2011/11/06,-14.9
2011/11/07,-1.447
2011/11/08,8.499
2011/11/09,6.875
2011/11/10,4.356
2011/11/11,-13.687
2011/11/12,2.64
2011/11/13,-13.134
2011/11/14,1.079
2011/11/15,19.667
2011/11/16,-2.475
2011/11/17,0.192
2011/11/18,2.224
2011/11/19,-11.47
2011/11/20,-15.318
2011/11/21,-19.75
2011/11/22,-17.156
2011/11/23,-21.962
2011/11/24,-22.193
2011/11/25,-10.248
2011/11/26,-13.268
2011/11/27,-13.845
2011/11/28,-5.974
2011/11/29,20.689
2011/11/30,11.505
2011/12/01,0.955
2011/12/02,-2.716
2011/12/03,-12.268
2011/12/04,-26.653
2011/12/05,-8.222
2011/12/06,29.192
2011/12/07,-2.384
2011/12/08,-15.801
2011/12/09,-21.991
2011/12/10,-21.26
2011/12/11,-10.151
2011/12/12,-14.968
2011/12/13,-13.087
2011/12/14,-14.992
2011/12/15,-32.116
2011/12/16,-24.227
2011/12/17,-15.917
2011/12/18,-21.214
2011/12/19,24.548
2011/12/20,23.952
2011/12/21,15.143
2011/12/22,8.55
2011/12/23,8.35
2011/12/24,-3.98
2011/12/25,0.432
2011/12/26,19.009
2011/12/27,5.944
2011/12/28,-16.242
2011/12/29,-20.688
2011/12/30,-25.485
2011/12/31,-22.638
2012/01/01,-19.11
2012/01/02,-5.468
2012/01/03,4.757
2012/01/04,-6.108
2012/01/05,-6.099
2012/01/06,11.688
2012/01/07,4.452
2012/01/08,13.933
2012/01/09,8.783
2012/01/10,27.257
2012/01/11,39.048
2012/01/12,22.748
2012/01/13,19.307
2012/01/14,45.771
2012/01/15,24.32
2012/01/16,42.368
2012/01/17,39.718
2012/01/18,12.146
2012/01/19,8.35
2012/01/20,21.055
2012/01/21,8.17
2012/01/22,-8.239
2012/01/23,31.929
2012/01/24,27.693
2012/01/25,37.335
2012/01/26,22.917
2012/01/27,27.443
2012/01/28,13.448
2012/01/29,28.032
2012/01/30,28.566
2012/01/31,40.079
2012/02/01,27.183
2012/02/02,29.674
2012/02/03,29.91
2012/02/04,3.645
2012/02/05,3.573
2012/02/06,6.912
2012/02/07,7.899
2012/02/08,13.716
2012/02/09,9.324
2012/02/10,9.235
2012/02/11,10.604
2012/02/12,0.686
2012/02/13,13.288
2012/02/14,42.366
2012/02/15,23.529
2012/02/16,29.513
2012/02/17,-2.502
2012/02/18,-0.479
2012/02/19,-8.868
2012/02/20,5.553
2012/02/21,25.466
2012/02/22,18.458
2012/02/23,16.039
2012/02/24,-6.396
2012/02/25,0.721
2012/02/26,-3.423
2012/02/27,14.78
2012/02/28,15.044
2012/02/29,13.2
2012/03/01,1.418
2012/03/02,15.496
2012/03/03,-23.537
2012/03/04,-2.539
2012/03/05,3.597
2012/03/06,1.235
2012/03/07,12.695
2012/03/08,7.085
2012/03/09,2.49
2012/03/10,-18.129
2012/03/11,-23.22
2012/03/12,-4.161
2012/03/13,15.18
2012/03/14,-5.533
2012/03/15,-23.83
2012/03/16,-16.347
2012/03/17,-15.68
2012/03/18,-4.499
2012/03/19,2.847
2012/03/20,20.309
2012/03/21,13.522
2012/03/22,9.716
2012/03/23,-13.588
2012/03/24,-18.399
2012/03/25,-13.166
2012/03/26,5.484
2012/03/27,14.209
2012/03/28,7.704
2012/03/29,5.637
2012/03/30,-2.358
2012/03/31,-9.511
2012/04/01,-26.258
2012/04/02,17.829
2012/04/03,10.976
2012/04/04,-1.215
2012/04/05,1.927
2012/04/06,-2.362
2012/04/07,-13.62
2012/04/08,-11.75
2012/04/09,14.185
2012/04/10,36.482
2012/04/11,24.111
2012/04/12,8.859
2012/04/13,-1.378
2012/04/14,20.679
2012/04/15,2.855
2012/04/16,20.096
2012/04/17,30.829
2012/04/18,27.179
2012/04/19,10.944
2012/04/20,18.006
2012/04/21,3.355
2012/04/22,6.749
2012/04/23,16.01
2012/04/24,26.595
2012/04/25,16.191
2012/04/26,28.714
2012/04/27,2.393
2012/04/28,-4.609
2012/04/29,6.633
2012/04/30,41.658
2012/05/01,62.241
2012/05/02,40.83
2012/05/03,33.938
2012/05/04,45.216
2012/05/05,38.92
2012/05/06,30.739
2012/05/07,95.091
2012/05/08,89.285
2012/05/09,81.991
2012/05/10,21.638
2012/05/11,54.096
2012/05/12,37.124
2012/05/13,43.025
2012/05/14,114.386
2012/05/15,89.523
2012/05/16,41.763
2012/05/17,36.953
2012/05/18,52.934
2012/05/19,107.041
2012/05/20,73.963
2012/05/21,109.149
2012/05/22,101.638
2012/05/23,94.466
2012/05/24,78.773
2012/05/25,86.385
2012/05/26,41.268
2012/05/27,73.762
2012/05/28,101.982
2012/05/29,117.871
2012/05/30,52.927
2012/05/31,47.908
2012/06/01,53.618
2012/06/02,-9.101
2012/06/03,50.141
2012/06/04,112.591
2012/06/05,135.299
2012/06/06,-6.458
2012/06/07,39.405
2012/06/08,8.822
2012/06/09,57.975
2012/06/10,35.435
2012/06/11,38.195
2012/06/12,5.11
2012/06/13,39.117
2012/06/14,79.535
2012/06/15,91.094
2012/06/16,80.558
2012/06/17,50.183
2012/06/18,17.586
2012/06/19,13.311
2012/06/20,0.158
2012/06/21,4.448
2012/06/22,-4.334
2012/06/23,-1.516
2012/06/24,-8.765
2012/06/25,28.995
2012/06/26,34.497
2012/06/27,27.809
2012/06/28,-0.721
2012/06/29,14.794
2012/06/30,12.618
2012/07/01,-0.755
2012/07/02,84.63
2012/07/03,1.628
2012/07/04,-28.605
2012/07/05,-37.312
2012/07/06,20.774
2012/07/07,-4.131
2012/07/08,-1.7
2012/07/09,1.457
2012/07/10,8.171
2012/07/11,7.713
2012/07/12,54.307
2012/07/13,-37.991
2012/07/14,-40.681
2012/07/15,-36.652
2012/07/16,-6.97
2012/07/17,0.522
2012/07/18,-13.356
2012/07/19,-2.265
2012/07/20,19.605
2012/07/21,27.295
2012/07/22,41.914
2012/07/23,47.783
2012/07/24,27.643
2012/07/25,-5.532
2012/07/26,-14.231
2012/07/27,-15.131
2012/07/28,20.018
2012/07/29,5.282
2012/07/30,14.933
2012/07/31,97.307
2012/08/01,9.906
2012/08/02,23.937
2012/08/03,20.217
2012/08/04,27.809
2012/08/05,32.22
2012/08/06,33.728
2012/08/07,50.465
2012/08/08,55.095
2012/08/09,-1.348
2012/08/10,8.686
2012/08/11,12.125
2012/08/12,30.932
2012/08/13,65.234
2012/08/14,35.184
2012/08/15,23.104
2012/08/16,45.536
2012/08/17,60.576
2012/08/18,45.998
2012/08/19,14.389
2012/08/20,14.246
2012/08/21,27.506
2012/08/22,13.875
2012/08/23,22.224
2012/08/24,38.278
2012/08/25,16.385
2012/08/26,3.882
2012/08/27,-2.533
2012/08/28,10.315
2012/08/29,9.795
2012/08/30,-38.358
2012/08/31,22.213
2012/09/01,10.653
2012/09/02,-2.22
2012/09/03,-2.045
2012/09/04,9.86
2012/09/05,-0.109
2012/09/06,16.261
2012/09/07,-16.585
2012/09/08,-9.975
2012/09/09,3.648
2012/09/10,-0.624
2012/09/11,13.984
2012/09/12,-29.462
2012/09/13,-17.735
2012/09/14,-18.7
2012/09/15,-49.11
2012/09/16,-44.081
2012/09/17,-36.43
2012/09/18,-8.478
2012/09/19,-3.899
2012/09/20,-15.199
2012/09/21,-28.487
2012/09/22,-39.839
2012/09/23,-35.812
2012/09/24,-10.332
2012/09/25,22.021
2012/09/26,16.67
2012/09/27,1.41
2012/09/28,9.964
2012/09/29,-5.965
2012/09/30,-41.241
2012/10/01,-28.112
2012/10/02,30.437
2012/10/03,14.394
2012/10/04,6.108
2012/10/05,-1.502
2012/10/06,-20.826
2012/10/07,-5.301
2012/10/08,32.005
2012/10/09,13.551
2012/10/10,11.506
2012/10/11,-15.945
2012/10/12,10.917
2012/10/13,6.438
2012/10/14,-9.639
2012/10/15,35.816
2012/10/16,22.775
2012/10/17,25.172
2012/10/18,4.349
2012/10/19,-13.315
2012/10/20,-12.89
2012/10/21,7.288
2012/10/22,50.895
2012/10/23,29.196
2012/10/24,16.374
2012/10/25,-14.817
2012/10/26,-23.008
2012/10/27,-30.151
2012/10/28,-40.909
2012/10/29,-17.222
2012/10/30,18.235
2012/10/31,-2.064
2012/11/01,-37.204
2012/11/02,-20.313
2012/11/03,-32.562
2012/11/04,-34.449
2012/11/05,-11.743
2012/11/06,-7.669
2012/11/07,-12.016
2012/11/08,-24.296
2012/11/09,-20.59
2012/11/10,-23.365
2012/11/11,-28.593
2012/11/12,-19.763
2012/11/13,-9.253
2012/11/14,-15.095
2012/11/15,15.007
2012/11/16,12.782
2012/11/17,-0.663
2012/11/18,16.2
2012/11/19,5.509
2012/11/20,13.353
2012/11/21,2.303
2012/11/22,6.622
2012/11/23,-19.134
2012/11/24,-6.957
2012/11/25,-5.077
2012/11/26,38.415
2012/11/27,35.131
2012/11/28,43.289
2012/11/29,8.705
2012/11/30,2.63
2012/12/01,7.244
2012/12/02,-20.83
2012/12/03,-6.802
2012/12/04,26.995
2012/12/05,17.689
2012/12/06,5.368
2012/12/07,-6.251
2012/12/08,8.172
2012/12/09,5.245
2012/12/10,9.358
2012/12/11,28.977
2012/12/12,33.605
2012/12/13,37.605
2012/12/14,12.904
2012/12/15,-22.264
2012/12/16,-22.469
2012/12/17,0.284
2012/12/18,18.348
2012/12/19,3.316
2012/12/20,-13.071
2012/12/21,7.277
2012/12/22,40.56
2012/12/23,16.838
2012/12/24,5.701
2012/12/25,-9.9
2012/12/26,-20.557
2012/12/27,-4.207
2012/12/28,3.485
2012/12/29,-4.746
2012/12/30,37.802
2012/12/31,6.331
2013/01/01,39.209
2013/01/02,51.746
2013/01/03,41.084
2013/01/04,18.478
2013/01/05,31.18
2013/01/06,5.973
2013/01/07,31.364
2013/01/08,35.36
2013/01/09,58.993
2013/01/10,55.798
2013/01/11,54.027
2013/01/12,6.686
2013/01/13,28.091
2013/01/14,22.913
2013/01/15,59.523
2013/01/16,38.789
2013/01/17,10.369
2013/01/18,28.169
2013/01/19,27.816
2013/01/20,-0.339
2013/01/21,-24.281
2013/01/22,32.48
2013/01/23,30.572
2013/01/24,68.943
2013/01/25,63.061
2013/01/26,51.267
2013/01/27,24.709
2013/01/28,40.004
2013/01/29,10.735
2013/01/30,26.573
2013/01/31,33.358
2013/02/01,46.786
2013/02/02,5.246
2013/02/03,15.836
2013/02/04,3.468
2013/02/05,50.172
2013/02/06,5.642
2013/02/07,16.769
2013/02/08,10.558
2013/02/09,-8.241
2013/02/10,-7.857
2013/02/11,6.499
2013/02/12,-1.05
2013/02/13,19.501
2013/02/14,-15.34
2013/02/15,-17.039
2013/02/16,-19.724
2013/02/17,-17.778
2013/02/18,1.006
2013/02/19,11.176
2013/02/20,17.058
2013/02/21,6
2013/02/22,17.309
2013/02/23,2.639
2013/02/24,6.149
2013/02/25,4.627
2013/02/26,8.846
2013/02/27,2.885
2013/02/28,6.047
2013/03/01,39.342
2013/03/02,-4.862
2013/03/03,-33.186
2013/03/04,-8.36
2013/03/05,-0.602
2013/03/06,18.545
2013/03/07,-0.992
2013/03/08,2.284
2013/03/09,-17.249
2013/03/10,-6.955
2013/03/11,-8.307
2013/03/12,-6.225
2013/03/13,19.274
2013/03/14,8.275
2013/03/15,20.087
2013/03/16,-6.816
2013/03/17,-5.37
2013/03/18,24.871
2013/03/19,38.276
2013/03/20,19.691
2013/03/21,23.04
2013/03/22,38.348
2013/03/23,12.208
2013/03/24,21.475
2013/03/25,16.505
2013/03/26,23.755
2013/03/27,24.515
2013/03/28,32.975
2013/03/29,48.644
2013/03/30,26.974
2013/03/31,-11.673
2013/04/01,46.98
2013/04/02,99.628
2013/04/03,87.769
2013/04/04,78.105
2013/04/05,48.673
2013/04/06,16.637
2013/04/07,29.736
2013/04/08,91.061
2013/04/09,88.742
2013/04/10,135.121
2013/04/11,94.545
2013/04/12,47.49
2013/04/13,31.982
2013/04/14,-1.439
2013/04/15,76.487
2013/04/16,96.114
2013/04/17,50.565
2013/04/18,17.456
2013/04/19,57.851
2013/04/20,9.543
2013/04/21,-9.336
2013/04/22,25.755
2013/04/23,28.413
2013/04/24,39.987
2013/04/25,28.831
2013/04/26,15.192
2013/04/27,-17.912
2013/04/28,-21.169
2013/04/29,5.232
2013/04/30,12.223
2013/05/01,10.857
2013/05/02,-15.974
2013/05/03,-28.911
2013/05/04,-42.086
2013/05/05,-36.612
2013/05/06,-3.899
2013/05/07,12.544
2013/05/08,-16.605
2013/05/09,-23.814
2013/05/10,-32.983
2013/05/11,-29.175
2013/05/12,-29.246
2013/05/13,-4.775
2013/05/14,24.467
2013/05/15,-4.922
2013/05/16,-17.81
2013/05/17,-17.465
2013/05/18,-18.143
2013/05/19,-38.014
2013/05/20,-5.374
2013/05/21,19.201
2013/05/22,-7.939
2013/05/23,-9.502
2013/05/24,-13.108
2013/05/25,-30.95
2013/05/26,-30.624
2013/05/27,-0.632
2013/05/28,11.768
2013/05/29,-0.775
2013/05/30,17.044
2013/05/31,-5.286
2013/06/01,-13.95
2013/06/02,-15.998
2013/06/03,20.527
2013/06/04,18.801
2013/06/05,-2.307
2013/06/06,-12.63
2013/06/07,-7.781
2013/06/08,-31.608
2013/06/09,-33.895
2013/06/10,-21.98
2013/06/11,-1.941
2013/06/12,-16.971
2013/06/13,-17.295
2013/06/14,-0.494
2013/06/15,-32.268
2013/06/16,-32.819
2013/06/17,-7.864
2013/06/18,7.561
2013/06/19,4.297
2013/06/20,-14.188
2013/06/21,-1.22
2013/06/22,-30.266
2013/06/23,-37.581
2013/06/24,3.3
2013/06/25,7.789
2013/06/26,-1.573
2013/06/27,-14.151
2013/06/28,-7.803
2013/06/29,-24.866
2013/06/30,-33.08
2013/07/01,7.051
2013/07/02,8.943
2013/07/03,-6.832
2013/07/04,-19.385
2013/07/05,-12.771
2013/07/06,-30.874
2013/07/07,-39.984
2013/07/08,16.251
2013/07/09,28.407
2013/07/10,10.217
2013/07/11,20.963
2013/07/12,38.959
2013/07/13,-7.221
2013/07/14,-42.731
2013/07/15,11.222
2013/07/16,42.011
2013/07/17,11.197
2013/07/18,0.47
2013/07/19,-10.586
2013/07/20,-29.861
2013/07/21,-27.13
2013/07/22,8.173
2013/07/23,33.926
2013/07/24,3.725
2013/07/25,8.036
2013/07/26,-0.994
2013/07/27,-17.446
2013/07/28,-30.285
2013/07/29,23.678
2013/07/30,50.949
2013/07/31,23.142
2013/08/01,39.543
2013/08/02,25.397
2013/08/03,4.656
2013/08/04,-4.283
2013/08/05,57.506
2013/08/06,76.775
2013/08/07,23.355
2013/08/08,12.716
2013/08/09,2.818
2013/08/10,-17.161
2013/08/11,-37.654
2013/08/12,87.177
2013/08/13,61.703
2013/08/14,33.298
2013/08/15,12.55
2013/08/16,34.768
2013/08/17,-0.827
2013/08/18,-6.852
2013/08/19,85.483
2013/08/20,61.675
2013/08/21,35.081
2013/08/22,34.961
2013/08/23,14.951
2013/08/24,-6.921
2013/08/25,-11.044
2013/08/26,46.31
2013/08/27,72.466
2013/08/28,25.389
2013/08/29,3.566
2013/08/30,6.821
2013/08/31,-7.054
2013/09/01,-40.066
2013/09/02,-10.276
2013/09/03,9.434
2013/09/04,-11.073
2013/09/05,-12.703
2013/09/06,-16.717
2013/09/07,-25.351
2013/09/08,-28.319
2013/09/09,-2.285
2013/09/10,14.982
2013/09/11,-39.216
2013/09/12,-3.662
2013/09/13,-18.415
2013/09/14,-36.722
2013/09/15,-45.997
2013/09/16,1.44
2013/09/17,19.272
2013/09/18,-16.92
2013/09/19,-9.815
2013/09/20,-16.087
2013/09/21,-34.108
2013/09/22,-31.199
2013/09/23,15.348
2013/09/24,28.573
2013/09/25,-9.416
2013/09/26,-14.994
2013/09/27,-18.343
2013/09/28,-22.319
2013/09/29,-35.764
2013/09/30,-12.689
2013/10/01,62.632
2013/10/02,51.2
2013/10/03,10.168
2013/10/04,-6.425
2013/10/05,-22.785
2013/10/06,-23.209
2013/10/07,13.721
2013/10/08,40.283
2013/10/09,14.143
2013/10/10,18.969
2013/10/11,0.649
2013/10/12,-16.75
2013/10/13,-7.795
2013/10/14,46.601
2013/10/15,60.297
2013/10/16,24.197
2013/10/17,-0.06
2013/10/18,3.117
2013/10/19,1.65
2013/10/20,-16.584
2013/10/21,30.919
2013/10/22,57.159
2013/10/23,17.942
2013/10/24,35.293
2013/10/25,29.836
2013/10/26,-13.556
2013/10/27,-18.477
2013/10/28,25.317
2013/10/29,30.97
2013/10/30,15.327
2013/10/31,3.58
2013/11/01,-8.363
2013/11/02,-1.431
2013/11/03,7.529
2013/11/04,75.454
2013/11/05,113.96
2013/11/06,66.036
2013/11/07,81.108
2013/11/08,62.9
2013/11/09,52.844
2013/11/10,41.409
2013/11/11,53.925
2013/11/12,73.966
2013/11/13,53.474
2013/11/14,61.576
2013/11/15,38.675
2013/11/16,35.512
2013/11/17,29.352
2013/11/18,109.584
2013/11/19,225.478
2013/11/20,98.44
2013/11/21,70.736
2013/11/22,74.362
2013/11/23,44.155
2013/11/24,25.273
2013/11/25,111.236
