Date,hashrate14mom
2010/10/19,7373602499
2010/10/20,7772022624
2010/10/21,12512199512
2010/10/22,6828922670
2010/10/23,7961019891
2010/10/24,8265665919
2010/10/25,11350867114
2010/10/26,13359030609
2010/10/27,13283874495
2010/10/28,9806763987
2010/10/29,11277446404
2010/10/30,10906600785
2010/10/31,13995001245
2010/11/01,9209354225
2010/11/02,10849972001
2010/11/03,11572864922
2010/11/04,6334468667
2010/11/05,14983105735
2010/11/06,14086832624
2010/11/07,17627565766
2010/11/08,16568868092
2010/11/09,22825169624
2010/11/10,18899888327
2010/11/11,28216313448
2010/11/12,18335380248
2010/11/13,18201599458
2010/11/14,21507729823
2010/11/15,23034143671
2010/11/16,16175439211
2010/11/17,23085076116
2010/11/18,33753794966
2010/11/19,36455735909
2010/11/20,10025044949
2010/11/21,9050262414
2010/11/22,13313416880
2010/11/23,4314109278
2010/11/24,12788922393
2010/11/25,3594852329
2010/11/26,24581798680
2010/11/27,21968572353
2010/11/28,2884983988
2010/11/29,15902699401
2010/11/30,33581954628
2010/12/01,20810617329
2010/12/02,14761746038
2010/12/03,7713672502
2010/12/04,43437731640
2010/12/05,47290515619
2010/12/06,44548146624
2010/12/07,41152959515
2010/12/08,40119994952
2010/12/09,47360683168
2010/12/10,36731725123
2010/12/11,33208865881
2010/12/12,49961172129
2010/12/13,31986592248
2010/12/14,17649263027
2010/12/15,36866307929
2010/12/16,35094493410
2010/12/17,30371745737
2010/12/18,12462908355
2010/12/19,10080070708
2010/12/20,11641377371
2010/12/21,19532566673
2010/12/22,32143440844
2010/12/23,2483093057
2010/12/24,2865634307
2010/12/25,14112410644
2010/12/26,1024042936
2010/12/27,14063694838
2010/12/28,30903802619
2010/12/29,11856220263
2010/12/30,3755820625
2010/12/31,13040821566
2011/01/01,26777835869
2011/01/02,25786698172
2011/01/03,27654027877
2011/01/04,5951406646
2011/01/05,-9156443263
2011/01/06,22392063621
2011/01/07,11527800322
2011/01/08,29946539911
2011/01/09,18292411661
2011/01/10,26766739184
2011/01/11,6451943692
2011/01/12,14824227471
2011/01/13,26607702415
2011/01/14,25200224730
2011/01/15,26050029049
2011/01/16,26960560546
2011/01/17,23235103685
2011/01/18,29610702138
2011/01/19,27242898007
2011/01/20,31353494587
2011/01/21,55127337674
2011/01/22,3267045279
2011/01/23,32802437025
2011/01/24,21231507347
2011/01/25,19104122743
2011/01/26,30950647045
2011/01/27,31864827918
2011/01/28,28625143511
2011/01/29,16246714655
2011/01/30,22571457383
2011/01/31,7580616056
2011/02/01,47154292245
2011/02/02,29637657685
2011/02/03,12931262705
2011/02/04,20851279961
2011/02/05,62988035584
2011/02/06,35372340223
2011/02/07,46443718092
2011/02/08,85049763587
2011/02/09,63567224915
2011/02/10,66434736183
2011/02/11,68277944552
2011/02/12,84146388645
2011/02/13,75493642608
2011/02/14,88581911577
2011/02/15,73944085879
2011/02/16,111505398242
2011/02/17,147212512354
2011/02/18,175123573806
2011/02/19,122649387219
2011/02/20,139237010226
2011/02/21,143460037152
2011/02/22,139414608669
2011/02/23,174716515639
2011/02/24,165513388971
2011/02/25,159654006390
2011/02/26,198993588031
2011/02/27,374460747067
2011/02/28,237795177594
2011/03/01,123957798371
2011/03/02,141855868019
2011/03/03,152572799734
2011/03/04,187427758955
2011/03/05,346918032534
2011/03/06,440175432895
2011/03/07,350959850916
2011/03/08,169587431658
2011/03/09,120838231886
2011/03/10,98561873288
2011/03/11,68378400214
2011/03/12,44400242203
2011/03/13,-132146173664
2011/03/14,-67616491154
2011/03/15,16187048706
2011/03/16,77150068925
2011/03/17,21076987835
2011/03/18,-26959014824
2011/03/19,-245818977709
2011/03/20,-299353303133
2011/03/21,-149922623873
2011/03/22,-30414016953
2011/03/23,-2312115861
2011/03/24,105430143049
2011/03/25,56872757720
2011/03/26,32100865739
2011/03/27,13992141344
2011/03/28,99486499594
2011/03/29,158960362339
2011/03/30,25812742201
2011/03/31,148342324779
2011/04/01,104765751791
2011/04/02,186723725019
2011/04/03,119051421877
2011/04/04,74182239457
2011/04/05,143664587746
2011/04/06,152778192983
2011/04/07,6615269246
2011/04/08,105349207917
2011/04/09,141773895341
2011/04/10,163741851550
2011/04/11,136491751110
2011/04/12,112398829810
2011/04/13,246655237951
2011/04/14,65848860387
2011/04/15,-34176257952
2011/04/16,30337714491
2011/04/17,109389941775
2011/04/18,91670913854
2011/04/19,235750553
2011/04/20,17308728457
2011/04/21,94753858778
2011/04/22,115301869628
2011/04/23,117150107995
2011/04/24,102566386184
2011/04/25,136592871457
2011/04/26,237181979779
2011/04/27,100539493931
2011/04/28,42723994444
2011/04/29,283562082613
2011/04/30,376024548909
2011/05/01,300021604148
2011/05/02,331823481151
2011/05/03,417624435334
2011/05/04,367542529665
2011/05/05,434598856793
2011/05/06,415090973312
2011/05/07,410098912855
2011/05/08,364995317269
2011/05/09,566868049340
2011/05/10,748444183842
2011/05/11,581942219281
2011/05/12,634432824451
2011/05/13,593765851867
2011/05/14,795094026300
2011/05/15,812116724488
2011/05/16,757768371248
2011/05/17,910495162083
2011/05/18,1158886902988
2011/05/19,1427307276456
2011/05/20,1368008970399
2011/05/21,1391924421208
2011/05/22,1868847554351
2011/05/23,1795121299910
2011/05/24,1864143594071
2011/05/25,2218895175612
2011/05/26,2929982274919
2011/05/27,3457412357758
2011/05/28,1746327305812
2011/05/29,1735944408254
2011/05/30,1733571223320
2011/05/31,1345718427724
2011/06/01,1405258879282
2011/06/02,1607771393267
2011/06/03,1784175466239
2011/06/04,1961098307031
2011/06/05,1580386853526
2011/06/06,2570276143676
2011/06/07,1658064268727
2011/06/08,1417384662335
2011/06/09,1556824942297
2011/06/10,1342883771379
2011/06/11,2868015085094
2011/06/12,3330266847311
2011/06/13,2991099437250
2011/06/14,3316885340964
2011/06/15,5795332324973
2011/06/16,5679947998960
2011/06/17,3772498644786
2011/06/18,3743753996737
2011/06/19,4718479248276
2011/06/20,4299833626159
2011/06/21,5231445631787
2011/06/22,6350777345276
2011/06/23,4752189318951
2011/06/24,6937009586007
2011/06/25,4702556238766
2011/06/26,3528549679574
2011/06/27,4229535170857
2011/06/28,4118154401399
2011/06/29,2267532620146
2011/06/30,2462405936509
2011/07/01,4720472352790
2011/07/02,3671467366758
2011/07/03,2156868579635
2011/07/04,1180344033405
2011/07/05,356258433006
2011/07/06,-786700376405
2011/07/07,598958317091
2011/07/08,-2187281147061
2011/07/09,1352297454259
2011/07/10,857502818161
2011/07/11,981440167463
2011/07/12,536899003380
2011/07/13,1436141131270
2011/07/14,456684609791
2011/07/15,-591130190077
2011/07/16,997753713165
2011/07/17,839639928042
2011/07/18,1553758681012
2011/07/19,2337087015208
2011/07/20,1087948376293
2011/07/21,1654870862985
2011/07/22,1551583338089
2011/07/23,69043558608
2011/07/24,2190463055949
2011/07/25,2104906511947
2011/07/26,2649868162063
2011/07/27,2265534470623
2011/07/28,1345516443060
2011/07/29,1148142427769
2011/07/30,-100175588314
2011/07/31,1769409685417
2011/08/01,3077574864994
2011/08/02,1446573377279
2011/08/03,2806368773641
2011/08/04,613447788737
2011/08/05,-100026207620
2011/08/06,-152441264936
2011/08/07,-1668487408296
2011/08/08,-1631748220687
2011/08/09,-983044087633
2011/08/10,-406031576181
2011/08/11,-1095987402171
2011/08/12,-910209624863
2011/08/13,-405265363
2011/08/14,-2483723375885
2011/08/15,-2810556807608
2011/08/16,-2684614462980
2011/08/17,-1987944945883
2011/08/18,-188855812048
2011/08/19,-91910527895
2011/08/20,230553952374
2011/08/21,1623701047653
2011/08/22,3445522401558
2011/08/23,2057530666266
2011/08/24,-2127185593010
2011/08/25,-1096550783348
2011/08/26,733342498566
2011/08/27,-1173083711908
2011/08/28,-978447174495
2011/08/29,-1670617130020
2011/08/30,1075613934117
2011/08/31,1055464614591
2011/09/01,-1151100431122
2011/09/02,627189069076
2011/09/03,453517620148
2011/09/04,-1473770453427
2011/09/05,-2762317827393
2011/09/06,-1729380085842
2011/09/07,476140727826
2011/09/08,-520624216587
2011/09/09,-892011998515
2011/09/10,1317796474148
2011/09/11,1488833552324
2011/09/12,-316740104122
2011/09/13,-662028651653
2011/09/14,-872415715614
2011/09/15,582817552279
2011/09/16,-1190401634451
2011/09/17,-2312244661108
2011/09/18,1766566192668
2011/09/19,-557765538852
2011/09/20,-2009824371849
2011/09/21,-484868567222
2011/09/22,1520988485720
2011/09/23,147870647469
2011/09/24,-1974323737242
2011/09/25,37897408500
2011/09/26,367274674044
2011/09/27,-280891840497
2011/09/28,-1134539816803
2011/09/29,-1243008106895
2011/09/30,-984390004430
2011/10/01,-303054730455
2011/10/02,-2192205904238
2011/10/03,-1116446538858
2011/10/04,-101202343724
2011/10/05,-2263429360752
2011/10/06,-995286602413
2011/10/07,-1712108308136
2011/10/08,168931445189
2011/10/09,-2079114618034
2011/10/10,-1012354676518
2011/10/11,-2719865924873
2011/10/12,-2119563409989
2011/10/13,-3438459369883
2011/10/14,-1675697098980
2011/10/15,-49601813184
2011/10/16,-2283144095735
2011/10/17,-2642058691891
2011/10/18,-2349273197736
2011/10/19,-1286743798848
2011/10/20,-3240784118295
2011/10/21,-1348227195057
2011/10/22,-3417435853458
2011/10/23,-2577626106796
2011/10/24,-2165925271852
2011/10/25,211790615208
2011/10/26,-593862660710
2011/10/27,143971378657
2011/10/28,-1721373430392
2011/10/29,-1946644756532
2011/10/30,-1745260859001
2011/10/31,-810496569046
2011/11/01,-553057390339
2011/11/02,-288857496685
2011/11/03,-230578407854
2011/11/04,-1371222861299
2011/11/05,1378233100490
2011/11/06,1330242676569
2011/11/07,-335198795288
2011/11/08,-1182270225592
2011/11/09,625276341833
2011/11/10,1115661943309
2011/11/11,207351871331
2011/11/12,-632768968587
2011/11/13,1216415183839
2011/11/14,714426972221
2011/11/15,1087520339389
2011/11/16,-401623121963
2011/11/17,-202734779545
2011/11/18,-87338909270
2011/11/19,-917770960153
2011/11/20,-1676598536014
2011/11/21,342746627616
2011/11/22,-432132320433
2011/11/23,-1395960562549
2011/11/24,-2142688806935
2011/11/25,-314156193765
2011/11/26,-412737061839
2011/11/27,-1581912818464
2011/11/28,-1316405177808
2011/11/29,-1612877218290
2011/11/30,-818015780156
2011/12/01,1304267994640
2011/12/02,1513903095165
2011/12/03,-543322496005
2011/12/04,740974776015
2011/12/05,57009811319
2011/12/06,915733601083
2011/12/07,274827006605
2011/12/08,798886043819
2011/12/09,877357912359
2011/12/10,1173973157554
2011/12/11,581549179752
2011/12/12,743806271752
2011/12/13,-450005098260
2011/12/14,523312910874
2011/12/15,-1993941139980
2011/12/16,-2519648418347
2011/12/17,-72740453141
2011/12/18,776594925899
2011/12/19,191896361825
2011/12/20,-451053031994
2011/12/21,47688097257
2011/12/22,159312746311
2011/12/23,461053320910
2011/12/24,-578616660513
2011/12/25,1283723013670
2011/12/26,2537725157170
2011/12/27,2289182127861
2011/12/28,253449517173
2011/12/29,1166760519427
2011/12/30,389270558344
2011/12/31,1297757752943
2012/01/01,-21591671836
2012/01/02,188169594480
2012/01/03,919707960080
2012/01/04,739239415530
2012/01/05,-9379194218
2012/01/06,998145182440
2012/01/07,2215312766088
2012/01/08,914879993685
2012/01/09,-294013661576
2012/01/10,-144397669846
2012/01/11,620130219731
2012/01/12,1565870421042
2012/01/13,1154758287352
2012/01/14,361392991735
2012/01/15,779688798451
2012/01/16,825275141344
2012/01/17,1054172796526
2012/01/18,-57712392144
2012/01/19,268213463548
2012/01/20,-961092583497
2012/01/21,57338708056
2012/01/22,-222705027129
2012/01/23,150266939396
2012/01/24,-90897787825
2012/01/25,685059506572
2012/01/26,-1581174155974
2012/01/27,742167301867
2012/01/28,321780154215
2012/01/29,732688433570
2012/01/30,1555219811869
2012/01/31,413297196247
2012/02/01,241080045106
2012/02/02,1200519472714
2012/02/03,2330589934202
2012/02/04,-35655501028
2012/02/05,514871136035
2012/02/06,-239495225010
2012/02/07,385280969130
2012/02/08,-345999476426
2012/02/09,893550778733
2012/02/10,1026250543525
2012/02/11,-28348184007
2012/02/12,693871958567
2012/02/13,-558815022663
2012/02/14,-1703964482537
2012/02/15,-202224327586
2012/02/16,105489567540
2012/02/17,-1470208803152
2012/02/18,944404487605
2012/02/19,1441642630792
2012/02/20,422486580989
2012/02/21,-951778478966
2012/02/22,709357674254
2012/02/23,1575944928804
2012/02/24,-190154880188
2012/02/25,1868911029973
2012/02/26,99329617019
2012/02/27,-6299540179
2012/02/28,1522631801434
2012/02/29,2932031981699
2012/03/01,1194735900341
2012/03/02,945038176486
2012/03/03,-2655512565635
2012/03/04,-2104908827986
2012/03/05,-234807944932
2012/03/06,2086476617791
2012/03/07,499261474626
2012/03/08,600194642921
2012/03/09,1797126176661
2012/03/10,1608349418958
2012/03/11,-594300860317
2012/03/12,1227749173824
2012/03/13,1396158943757
2012/03/14,-1017756197269
2012/03/15,-1536062722974
2012/03/16,-148103103437
2012/03/17,3586522694509
2012/03/18,2801986864006
2012/03/19,1419207517212
2012/03/20,320984136531
2012/03/21,1429696526087
2012/03/22,-16682876952
2012/03/23,-1817733215527
2012/03/24,-1140757727462
2012/03/25,2713799698837
2012/03/26,-246865503462
2012/03/27,-629543580384
2012/03/28,398448102490
2012/03/29,2280503150432
2012/03/30,1484811080054
2012/03/31,1030323138353
2012/04/01,-201444886875
2012/04/02,-807008483407
2012/04/03,-921239280870
2012/04/04,-872270268133
2012/04/05,-1885543737121
2012/04/06,-18787866544
2012/04/07,-1132401224788
2012/04/08,-1832659316973
2012/04/09,891053221526
2012/04/10,231338517080
2012/04/11,581186688791
2012/04/12,-418625487285
2012/04/13,-1885986585421
2012/04/14,-3025993135016
2012/04/15,-2567358786000
2012/04/16,-696553086830
2012/04/17,674070006332
2012/04/18,-1145894648324
2012/04/19,1516388976211
2012/04/20,2665524770569
2012/04/21,922449232127
2012/04/22,424137271922
2012/04/23,-656058868999
2012/04/24,-1304491756850
2012/04/25,-1473663503966
2012/04/26,-135661147714
2012/04/27,383490775339
2012/04/28,1210805103064
2012/04/29,2663904910959
2012/04/30,2771257714867
2012/05/01,2294734963584
2012/05/02,2023867618415
2012/05/03,278018809558
2012/05/04,-476049863463
2012/05/05,133408122235
2012/05/06,1016239554169
2012/05/07,926448058194
2012/05/08,3475008522006
2012/05/09,2942821966450
2012/05/10,1998625074515
2012/05/11,99804969840
2012/05/12,1015212447507
2012/05/13,-650480747948
2012/05/14,-989151977149
2012/05/15,-1442163492942
2012/05/16,-2057369725640
2012/05/17,-1233670663375
2012/05/18,-478900476629
2012/05/19,522941769227
2012/05/20,-441640903111
2012/05/21,-724749320475
2012/05/22,-3465792515030
2012/05/23,-3035460743480
2012/05/24,-2136035674929
2012/05/25,-885507340847
2012/05/26,-1846502822900
2012/05/27,768070145930
2012/05/28,-379819876146
2012/05/29,-1181186902142
2012/05/30,-102057840430
2012/05/31,979331021152
2012/06/01,-791737906283
2012/06/02,138591618308
2012/06/03,533574683571
2012/06/04,252164235105
2012/06/05,917918860963
2012/06/06,2084728557855
2012/06/07,89959793006
2012/06/08,1744275859047
2012/06/09,2161676759323
2012/06/10,609876003241
2012/06/11,1404643324107
2012/06/12,352115879139
2012/06/13,2639460050310
2012/06/14,128105054623
2012/06/15,1815174774570
2012/06/16,-290402250117
2012/06/17,121426513513
2012/06/18,280453890267
2012/06/19,3506096027796
2012/06/20,-1678155572053
2012/06/21,656992800398
2012/06/22,-32364663481
2012/06/23,1100954344280
2012/06/24,220726635206
2012/06/25,-447695014666
2012/06/26,1753488982366
2012/06/27,968224228778
2012/06/28,774436675877
2012/06/29,-575303845840
2012/06/30,-298392794077
2012/07/01,-1000355349748
2012/07/02,560822004581
2012/07/03,-1756153278631
2012/07/04,2827630791587
2012/07/05,1037873180357
2012/07/06,1725541456381
2012/07/07,389264909450
2012/07/08,1007365384558
2012/07/09,1582507631753
2012/07/10,474078794516
2012/07/11,-980062505759
2012/07/12,-93194007370
2012/07/13,1451674160259
2012/07/14,2155449642207
2012/07/15,1554488308704
2012/07/16,-266011038674
2012/07/17,1674648280808
2012/07/18,1056437262284
2012/07/19,1229993596417
2012/07/20,-9164358501
2012/07/21,-793328833273
2012/07/22,-519912637527
2012/07/23,-373248936540
2012/07/24,1118728137441
2012/07/25,2147568268438
2012/07/26,3626058638962
2012/07/27,1738276798858
2012/07/28,2184486511934
2012/07/29,193619181721
2012/07/30,5261090681907
2012/07/31,206635323823
2012/08/01,-1268035604875
2012/08/02,1387962245404
2012/08/03,4052114540360
2012/08/04,2509926704842
2012/08/05,1535304021238
2012/08/06,676713926801
2012/08/07,736987029899
2012/08/08,1554917197129
2012/08/09,1075995589474
2012/08/10,1261355916147
2012/08/11,551686715173
2012/08/12,3622862187862
2012/08/13,-953237984105
2012/08/14,2811427038216
2012/08/15,4331925172204
2012/08/16,2296186853709
2012/08/17,-1194816536563
2012/08/18,-288358739899
2012/08/19,1899521369203
2012/08/20,6074569313701
2012/08/21,5005999840000
2012/08/22,171191996021
2012/08/23,948031107886
2012/08/24,1267607491005
2012/08/25,-189582505458
2012/08/26,2641289061780
2012/08/27,2199794109108
2012/08/28,219537233968
2012/08/29,1947255882786
2012/08/30,1920269788528
2012/08/31,1808692170235
2012/09/01,3601883090964
2012/09/02,1583441410293
2012/09/03,180031739384
2012/09/04,-3031398559605
2012/09/05,4960837882760
2012/09/06,4442738680275
2012/09/07,4900560328267
2012/09/08,4182261207840
2012/09/09,-249601828233
2012/09/10,1235931505827
2012/09/11,3200156212826
2012/09/12,-764950778840
2012/09/13,-264747895465
2012/09/14,3413834062997
2012/09/15,213336414582
2012/09/16,1709092757946
2012/09/17,1600061851473
2012/09/18,6250076167868
2012/09/19,-565190360741
2012/09/20,-2096537396795
2012/09/21,159802362545
2012/09/22,3802910537496
2012/09/23,1920981806820
2012/09/24,1367652488740
2012/09/25,1138619236157
2012/09/26,436680512443
2012/09/27,1233059961861
2012/09/28,2683719434045
2012/09/29,3398232087758
2012/09/30,2698921233819
2012/10/01,-1317055927058
2012/10/02,-3420804742024
2012/10/03,637435738480
2012/10/04,-123272185418
2012/10/05,-2314730854180
2012/10/06,-3357605319000
2012/10/07,-163994542640
2012/10/08,1672154614217
2012/10/09,1034701206084
2012/10/10,3186259110296
2012/10/11,1847152596209
2012/10/12,-1409358654949
2012/10/13,-814843103585
2012/10/14,-1916402865963
2012/10/15,1941674001986
2012/10/16,3938218588282
2012/10/17,1295064013585
2012/10/18,2403923441982
2012/10/19,3357682942548
2012/10/20,428482981113
2012/10/21,3520794570898
2012/10/22,141958915393
2012/10/23,-249719254452
2012/10/24,-48020002467
2012/10/25,-230212163702
2012/10/26,1060668442467
2012/10/27,5456853452897
2012/10/28,3550687350776
2012/10/29,2514332257074
2012/10/30,1084796207392
2012/10/31,513291127099
2012/11/01,109468455644
2012/11/02,-496108581502
2012/11/03,2013285539104
2012/11/04,952175929717
2012/11/05,1603831395056
2012/11/06,785777141715
2012/11/07,1540352162656
2012/11/08,4464439379994
2012/11/09,992138807895
2012/11/10,-1772433991951
2012/11/11,-1247285346451
2012/11/12,-1709754427317
2012/11/13,-2735096945407
2012/11/14,1190722500975
2012/11/15,866783324342
2012/11/16,-310180327491
2012/11/17,655419148067
2012/11/18,31665097920
2012/11/19,-3145424559183
2012/11/20,1777541501640
2012/11/21,670339800259
2012/11/22,-734894363667
2012/11/23,-221420150632
2012/11/24,1253755371693
2012/11/25,1515716437006
2012/11/26,2940822435184
2012/11/27,3693082542362
2012/11/28,3073421962612
2012/11/29,5647595689351
2012/11/30,519395423554
2012/12/01,1293467097606
2012/12/02,410513119381
2012/12/03,3144528768326
2012/12/04,-3568961492103
2012/12/05,-4842088410353
2012/12/06,-3343835232276
2012/12/07,-2078232934967
2012/12/08,-2947020248912
2012/12/09,-2589202856027
2012/12/10,-3752126609383
2012/12/11,-2205134482447
2012/12/12,-3684573940534
2012/12/13,-7195505604421
2012/12/14,-3971228945999
2012/12/15,-7517226485456
2012/12/16,-6606897738699
2012/12/17,-5238680217540
2012/12/18,-363897585275
2012/12/19,3250531913912
2012/12/20,-2903292441636
2012/12/21,-1708819177901
2012/12/22,-1710861537183
2012/12/23,3001187102702
2012/12/24,-1949655661575
2012/12/25,-1927806609218
2012/12/26,-2876057821993
2012/12/27,1881912044318
2012/12/28,4761114433529
2012/12/29,4452827991850
2012/12/30,2677039145325
2012/12/31,5405160202010
2013/01/01,2738974845645
2013/01/02,-429687968128
2013/01/03,4099667025098
2013/01/04,2215746866022
2013/01/05,305928198491
2013/01/06,-4636465028528
2013/01/07,1817142106434
2013/01/08,3002175847889
2013/01/09,106618052623
2013/01/10,-729682830777
2013/01/11,-3170947493603
2013/01/12,-3662775639166
2013/01/13,-1939227249329
2013/01/14,-2075645939851
2013/01/15,-2133513032272
2013/01/16,-2968708191642
2013/01/17,-2755339034852
2013/01/18,-3700444608437
2013/01/19,-432253194010
2013/01/20,908405388563
2013/01/21,107945372148
2013/01/22,-3005599584359
2013/01/23,404571768417
2013/01/24,-1877899156679
2013/01/25,195822782812
2013/01/26,1935903415462
2013/01/27,2284154404961
2013/01/28,-880604955353
2013/01/29,201145445433
2013/01/30,2862322446389
2013/01/31,4857198190489
2013/02/01,6106201066995
2013/02/02,1776922724718
2013/02/03,2009872256539
2013/02/04,3780709351617
2013/02/05,4831468491168
2013/02/06,3694857681744
2013/02/07,2838894462815
2013/02/08,3165457595993
2013/02/09,2814853548170
2013/02/10,2523044609640
2013/02/11,4516102201782
2013/02/12,1275468234099
2013/02/13,2128192258350
2013/02/14,1043820957096
2013/02/15,2142858682797
2013/02/16,6287841930788
2013/02/17,7332842584675
2013/02/18,5741859602284
2013/02/19,2309346993132
2013/02/20,5907384373257
2013/02/21,10433777684473
2013/02/22,5286588286400
2013/02/23,7087601034369
2013/02/24,4615852109093
2013/02/25,6110530028514
2013/02/26,7436507563301
2013/02/27,9510271163981
2013/02/28,5469802891081
2013/03/01,4072351135858
2013/03/02,1989545919314
2013/03/03,1929288126321
2013/03/04,5238483575637
2013/03/05,5465074563370
2013/03/06,2592355206208
2013/03/07,-2150358932338
2013/03/08,4825438323211
2013/03/09,4936676903231
2013/03/10,9218113654304
2013/03/11,5667161752161
2013/03/12,-2079227397112
2013/03/13,-542629374797
2013/03/14,7318168394820
2013/03/15,11221582718012
2013/03/16,8754258020377
2013/03/17,13810475936656
2013/03/18,10142319818080
2013/03/19,11142308219965
2013/03/20,10937735373660
2013/03/21,20318688274548
2013/03/22,19920388465280
2013/03/23,16699480808391
2013/03/24,21178171017851
2013/03/25,13334104611177
2013/03/26,21203342036066
2013/03/27,11904501895575
2013/03/28,13822328198443
2013/03/29,16619988290339
2013/03/30,17141131361631
2013/03/31,7796002283846
2013/04/01,17734217715780
2013/04/02,16383817402884
2013/04/03,15570142976346
2013/04/04,2607466853785
2013/04/05,-2893323456757
2013/04/06,9447687230248
2013/04/07,2446401956702
2013/04/08,11243539115034
2013/04/09,14876381397420
2013/04/10,24507905677094
2013/04/11,12405913411334
2013/04/12,4617561303653
2013/04/13,4804729075937
2013/04/14,7083195621869
2013/04/15,-3507725826428
2013/04/16,6209059286197
2013/04/17,7382250385523
2013/04/18,16878715943786
2013/04/19,8103342586149
2013/04/20,2935488070378
2013/04/21,13870815785817
2013/04/22,9165185386069
2013/04/23,7833249146750
2013/04/24,4012858961550
2013/04/25,5476250406580
2013/04/26,15472961748919
2013/04/27,10033352419570
2013/04/28,9506049616838
2013/04/29,17022426504462
2013/04/30,11251668296129
2013/05/01,7379072634001
2013/05/02,-1549500535635
2013/05/03,10715129481463
2013/05/04,9885538199522
2013/05/05,-1172545594051
2013/05/06,14524594392038
2013/05/07,11238482538711
2013/05/08,11259896695807
2013/05/09,11634620914096
2013/05/10,4452018882014
2013/05/11,14602570493627
2013/05/12,20339891464420
2013/05/13,16527860657063
2013/05/14,11580284715623
2013/05/15,6702476088223
2013/05/16,10523266724954
2013/05/17,15549716237242
2013/05/18,6933664940720
2013/05/19,14905933585727
2013/05/20,-8206377856612
2013/05/21,-5948717707139
2013/05/22,2963925815646
2013/05/23,7433807808716
2013/05/24,11669971691389
2013/05/25,7478298571606
2013/05/26,8077228158258
2013/05/27,9231848985040
2013/05/28,5452898142897
2013/05/29,18900155293069
2013/05/30,22242012814225
2013/05/31,24013647716714
2013/06/01,34540699577410
2013/06/02,36926876898038
2013/06/03,45546564242745
2013/06/04,47049401091768
2013/06/05,50589816956171
2013/06/06,51958417322899
2013/06/07,29917802183125
2013/06/08,36805592422610
2013/06/09,36082426800952
2013/06/10,31086410728797
2013/06/11,34993614430697
2013/06/12,49690229355181
2013/06/13,51577835149870
2013/06/14,26978709227090
2013/06/15,21547316017572
2013/06/16,19692185892188
2013/06/17,34142021676263
2013/06/18,18832478195899
2013/06/19,-17359755372852
2013/06/20,812531322521
2013/06/21,26555548248919
2013/06/22,37218243456988
2013/06/23,32701366579465
2013/06/24,11004497239347
2013/06/25,17572673215560
2013/06/26,17758234070651
2013/06/27,-1426011211465
2013/06/28,28841555444514
2013/06/29,27884901141137
2013/06/30,28559494754312
2013/07/01,7770008870281
2013/07/02,22411075105637
2013/07/03,57182958956212
2013/07/04,43363188317259
2013/07/05,35089572322369
2013/07/06,20040128453348
2013/07/07,38708988275722
2013/07/08,52256420770822
2013/07/09,55375392083105
2013/07/10,28736834001518
2013/07/11,87077038075179
2013/07/12,61600356888901
2013/07/13,25041052133948
2013/07/14,44696033198059
2013/07/15,50557926700617
2013/07/16,53141912512369
2013/07/17,37404553761681
2013/07/18,41120719234501
2013/07/19,32376865689433
