Date,mediantransactionvalue90rocUSD
2019/07/10,286.95
2019/07/11,207.252
2019/07/12,200.039
2019/07/13,88.785
2019/07/14,2.613
2019/07/15,53.566
2019/07/16,7.647
2019/07/17,141.324
2019/07/18,173.726
2019/07/19,249.039
2019/07/20,174.236
2019/07/21,-31.71
2019/07/22,-34.339
2019/07/23,22.916
2019/07/24,51.841
2019/07/25,65.455
2019/07/26,168.819
2019/07/27,98.72
2019/07/28,-50.89
2019/07/29,-36.38
2019/07/30,185.386
2019/07/31,152.262
2019/08/01,35.795
2019/08/02,75.703
2019/08/03,10.722
2019/08/04,-34.109
2019/08/05,6.349
2019/08/06,5.788
2019/08/07,-47.522
2019/08/08,-19.921
2019/08/09,-28.831
2019/08/10,-51.604
2019/08/11,-58.337
2019/08/12,-49.509
2019/08/13,-50.556
2019/08/14,-52.258
2019/08/15,-44.515
2019/08/16,33.072
2019/08/17,-2.983
2019/08/18,-53.68
2019/08/19,-28.47
2019/08/20,-11.631
2019/08/21,14.076
2019/08/22,-23.195
2019/08/23,17.035
2019/08/24,37.087
2019/08/25,-69.239
2019/08/26,-25.43
2019/08/27,-25.15
2019/08/28,-50.851
2019/08/29,-66.851
2019/08/30,-31.787
2019/08/31,-50.157
2019/09/01,-70.609
2019/09/02,-41.341
2019/09/03,-20.745
2019/09/04,10.435
2019/09/05,-15.079
2019/09/06,34.42
2019/09/07,56.03
2019/09/08,-47.012
2019/09/09,-10.137
2019/09/10,-14.77
2019/09/11,-12.637
2019/09/12,-5.026
2019/09/13,26.56
2019/09/14,-29.066
2019/09/15,-58.029
2019/09/16,-14.968
2019/09/17,35.398
2019/09/18,-31.708
2019/09/19,-45.963
2019/09/20,-37.597
2019/09/21,-3.042
2019/09/22,-61.37
2019/09/23,-29.336
2019/09/24,-55.662
2019/09/25,-59.503
2019/09/26,-53.72
2019/09/27,20.549
2019/09/28,-43.766
2019/09/29,-73.234
2019/09/30,-29.476
2019/10/01,-18.321
2019/10/02,-35.471
2019/10/03,-10.913
2019/10/04,13.652
2019/10/05,-16.425
2019/10/06,-54.623
2019/10/07,-48.435
2019/10/08,-66.641
2019/10/09,-41.344
2019/10/10,-17.065
2019/10/11,6.202
2019/10/12,-20.692
2019/10/13,-62.125
2019/10/14,-20.699
2019/10/15,-53.94
2019/10/16,-51.992
2019/10/17,-56.013
2019/10/18,-11.033
2019/10/19,2.146
2019/10/20,-51.136
2019/10/21,-38.824
2019/10/22,-39.945
2019/10/23,-43.677
2019/10/24,3.316
2019/10/25,88.596
2019/10/26,191.004
2019/10/27,23.128
2019/10/28,-7.737
2019/10/29,3.913
2019/10/30,-18.264
2019/10/31,27.11
2019/11/01,118.708
2019/11/02,75.367
2019/11/03,-51.085
2019/11/04,14.533
2019/11/05,108.197
2019/11/06,-9.158
2019/11/07,16.012
2019/11/08,134.554
2019/11/09,50.255
2019/11/10,-46.395
2019/11/11,-25.1
2019/11/12,-3.765
2019/11/13,6.581
2019/11/14,-35.058
2019/11/15,43.944
2019/11/16,23.501
2019/11/17,-37.451
2019/11/18,-12.129
2019/11/19,-15.194
2019/11/20,-30.05
2019/11/21,20.233
2019/11/22,131.363
2019/11/23,77.739
2019/11/24,-45.769
2019/11/25,0.261
2019/11/26,53.433
2019/11/27,29.976
2019/11/28,26.328
2019/11/29,127.772
2019/11/30,49.312
2019/12/01,-16.203
2019/12/02,-3.234
2019/12/03,-28.128
2019/12/04,-6.485
2019/12/05,-2.972
2019/12/06,29.388
2019/12/07,-1.329
2019/12/08,-56.521
2019/12/09,-12.254
2019/12/10,-13.08
2019/12/11,-8.336
2019/12/12,-16.759
2019/12/13,20.457
2019/12/14,-14.255
2019/12/15,-29.181
2019/12/16,-37.897
2019/12/17,-12.198
2019/12/18,14.537
2019/12/19,-6.547
2019/12/20,26.093
2019/12/21,17.611
2019/12/22,-65.169
2019/12/23,-10.872
2019/12/24,-19.85
2019/12/25,-19.29
2019/12/26,-32.058
2019/12/27,89.199
2019/12/28,43.313
2019/12/29,-49.67
2019/12/30,-20.741
2019/12/31,1.211
2020/01/01,-41.621
2020/01/02,26.018
2020/01/03,79.162
2020/01/04,9.901
2020/01/05,-31.457
2020/01/06,39.001
2020/01/07,-3.428
2020/01/08,49.652
2020/01/09,36.516
2020/01/10,120.137
2020/01/11,48.603
2020/01/12,-23.423
2020/01/13,27.079
2020/01/14,59.959
2020/01/15,44.868
2020/01/16,30.258
2020/01/17,105.915
2020/01/18,44.808
2020/01/19,4.252
2020/01/20,26.052
2020/01/21,37.886
2020/01/22,-21.578
2020/01/23,-37.128
2020/01/24,-36.543
2020/01/25,-40.375
2020/01/26,-46.716
2020/01/27,13.366
2020/01/28,9.408
2020/01/29,-15.973
2020/01/30,-26.807
2020/01/31,29.34
2020/02/01,7.079
2020/02/02,-43.071
2020/02/03,-19.112
2020/02/04,-3.185
2020/02/05,-22.978
2020/02/06,-21.175
2020/02/07,34.838
2020/02/08,48.985
2020/02/09,0.846
2020/02/10,41.659
2020/02/11,16.027
2020/02/12,103.785
2020/02/13,26.103
2020/02/14,51.944
2020/02/15,44.184
2020/02/16,-33.295
2020/02/17,1.172
2020/02/18,50.519
2020/02/19,7.879
2020/02/20,-6.679
2020/02/21,21.826
2020/02/22,23.057
2020/02/23,-35.776
2020/02/24,-10.844
2020/02/25,-3.088
2020/02/26,38.528
2020/02/27,6.466
2020/02/28,19.449
2020/02/29,17.354
2020/03/01,-41.357
2020/03/02,40.708
2020/03/03,37.322
2020/03/04,11.673
2020/03/05,33.587
2020/03/06,115.845
2020/03/07,59.641
2020/03/08,-29.853
2020/03/09,29.482
2020/03/10,32.593
2020/03/11,35.931
2020/03/12,74.444
2020/03/13,271.883
2020/03/14,24.165
2020/03/15,6.519
2020/03/16,53.131
2020/03/17,27.317
2020/03/18,58.737
2020/03/19,105.54
2020/03/20,221.315
2020/03/21,96.036
2020/03/22,-28.515
2020/03/23,39.478
2020/03/24,101.97
2020/03/25,127.21
2020/03/26,23.217
2020/03/27,53.523
2020/03/28,49.191
2020/03/29,-20.445
2020/03/30,36.131
2020/03/31,148.534
2020/04/01,42.103
2020/04/02,55.503
2020/04/03,113.592
2020/04/04,35.924
2020/04/05,-34.099
2020/04/06,34.223
2020/04/07,-10.559
2020/04/08,7.895
2020/04/09,-5.605
2020/04/10,54.199
2020/04/11,20.676
2020/04/12,-23.301
2020/04/13,-29.922
2020/04/14,5.069
2020/04/15,29.313
2020/04/16,12.828
2020/04/17,89.049
2020/04/18,19.919
2020/04/19,-10.572
2020/04/20,19.13
2020/04/21,40.145
2020/04/22,83.821
2020/04/23,72.412
2020/04/24,155.509
2020/04/25,91.108
2020/04/26,-19.706
2020/04/27,24.135
2020/04/28,33.091
2020/04/29,83.588
2020/04/30,101.563
2020/05/01,92.74
2020/05/02,66.21
2020/05/03,4.461
2020/05/04,24.705
2020/05/05,57.83
2020/05/06,45.233
2020/05/07,43.347
2020/05/08,183.083
2020/05/09,109.403
2020/05/10,22.038
2020/05/11,40.16
2020/05/12,14.153
2020/05/13,33.625
2020/05/14,85.31
2020/05/15,118.669
2020/05/16,80.637
2020/05/17,41.693
2020/05/18,59.431
2020/05/19,60.045
2020/05/20,53.57
2020/05/21,76.81
2020/05/22,161.765
2020/05/23,85.147
2020/05/24,24.024
2020/05/25,58.996
2020/05/26,17.356
2020/05/27,44.291
2020/05/28,70.948
2020/05/29,109.854
2020/05/30,94.306
2020/05/31,-18.085
2020/06/01,43.561
2020/06/02,104.331
2020/06/03,44.645
2020/06/04,28.707
2020/06/05,86.285
2020/06/06,41.498
2020/06/07,-23.423
2020/06/08,10.312
2020/06/09,31.622
2020/06/10,1.772
2020/06/11,-28.434
2020/06/12,76.537
2020/06/13,29.463
2020/06/14,-46.73
2020/06/15,17.692
2020/06/16,8.458
2020/06/17,-1.079
2020/06/18,8.341
2020/06/19,79.494
2020/06/20,53.492
2020/06/21,-25.877
2020/06/22,48.185
2020/06/23,16.327
2020/06/24,66.764
2020/06/25,66.949
2020/06/26,90.311
2020/06/27,106.215
2020/06/28,-0.173
2020/06/29,58.025
2020/06/30,66.37
2020/07/01,51.794
2020/07/02,44.484
2020/07/03,134.682
2020/07/04,72.92
2020/07/05,-19.5
2020/07/06,54.108
2020/07/07,69.126
2020/07/08,89.542
2020/07/09,79.05
2020/07/10,141.954
2020/07/11,75.04
2020/07/12,18.111
2020/07/13,74.572
2020/07/14,88.774
2020/07/15,74.836
2020/07/16,69.709
2020/07/17,169.252
2020/07/18,133.572
2020/07/19,31.862
2020/07/20,87.466
2020/07/21,71.444
2020/07/22,53.955
2020/07/23,56.359
2020/07/24,69.326
2020/07/25,90.123
2020/07/26,17.802
2020/07/27,111.46
2020/07/28,60.594
2020/07/29,1.494
2020/07/30,44.561
2020/07/31,52.43
2020/08/01,88.744
2020/08/02,14.421
2020/08/03,28.51
2020/08/04,18.639
2020/08/05,30.273
2020/08/06,3.06
2020/08/07,29.806
2020/08/08,14.539
2020/08/09,-9.121
2020/08/10,50.703
2020/08/11,14.113
2020/08/12,-12.464
2020/08/13,0.199
2020/08/14,58.665
2020/08/15,0.09
2020/08/16,-29.664
2020/08/17,16.953
2020/08/18,21.848
2020/08/19,18.734
2020/08/20,1.037
2020/08/21,66.83
2020/08/22,29.34
2020/08/23,-25.643
2020/08/24,14.16
2020/08/25,27.288
2020/08/26,10.798
2020/08/27,25.089
2020/08/28,71.093
2020/08/29,68.325
2020/08/30,-5.355
2020/08/31,5.366
2020/09/01,27.179
2020/09/02,34.351
2020/09/03,72.014
2020/09/04,171.903
2020/09/05,80.756
2020/09/06,-4.475
2020/09/07,1.733
2020/09/08,12.483
2020/09/09,19.327
2020/09/10,16.867
2020/09/11,91.481
2020/09/12,62.335
2020/09/13,-25.805
2020/09/14,4.092
2020/09/15,20.399
2020/09/16,8.02
2020/09/17,3.397
2020/09/18,59.056
2020/09/19,65.631
2020/09/20,-37.143
2020/09/21,6.36
2020/09/22,22.526
2020/09/23,5.545
2020/09/24,30.286
2020/09/25,38.402
2020/09/26,51.439
2020/09/27,-25.215
2020/09/28,10.667
2020/09/29,13.777
2020/09/30,10.245
2020/10/01,33.731
2020/10/02,93.623
2020/10/03,39.814
2020/10/04,-29.631
2020/10/05,9
2020/10/06,9.367
2020/10/07,0.655
2020/10/08,3.863
2020/10/09,54.005
2020/10/10,56.808
2020/10/11,-36.29
2020/10/12,-7.469
2020/10/13,-8.281
2020/10/14,-10.103
2020/10/15,-14.317
2020/10/16,11.386
2020/10/17,2.428
2020/10/18,-24.702
2020/10/19,-8.58
2020/10/20,-0.644
2020/10/21,15.754
2020/10/22,41.508
2020/10/23,20.967
2020/10/24,-8.704
2020/10/25,-35.835
2020/10/26,1.417
2020/10/27,63.51
2020/10/28,49.768
2020/10/29,45.513
2020/10/30,27.274
2020/10/31,34.81
2020/11/01,-11.314
2020/11/02,55.377
2020/11/03,-5.147
2020/11/04,-6.304
2020/11/05,63.895
2020/11/06,56.075
2020/11/07,32.733
2020/11/08,-30.936
2020/11/09,-7.695
2020/11/10,21.306
2020/11/11,9.473
2020/11/12,23.287
2020/11/13,64.313
2020/11/14,40.707
2020/11/15,-35.345
2020/11/16,-5.695
2020/11/17,17.626
2020/11/18,29.49
2020/11/19,20.309
2020/11/20,30.498
2020/11/21,37.869
2020/11/22,-20.009
2020/11/23,5.929
2020/11/24,46.51
2020/11/25,7.412
2020/11/26,45.666
2020/11/27,31.409
2020/11/28,8.41
2020/11/29,-26.953
2020/11/30,42.208
2020/12/01,33.376
2020/12/02,-3.894
2020/12/03,-16.035
2020/12/04,33.563
2020/12/05,29.358
2020/12/06,4.428
2020/12/07,26.058
2020/12/08,11.706
2020/12/09,23.359
2020/12/10,4.453
2020/12/11,75.293
2020/12/12,46.319
2020/12/13,2.452
2020/12/14,6.955
2020/12/15,21.95
2020/12/16,55.058
2020/12/17,118.867
2020/12/18,88.615
2020/12/19,85.336
2020/12/20,-4.779
2020/12/21,57.011
2020/12/22,47.472
2020/12/23,34.639
2020/12/24,49.759
2020/12/25,38.228
2020/12/26,115.953
2020/12/27,39.065
2020/12/28,43.25
2020/12/29,48.029
2020/12/30,30.155
2020/12/31,16.754
2021/01/01,49.694
2021/01/02,176.507
2021/01/03,33.752
2021/01/04,50.46
2021/01/05,67.608
2021/01/06,56.667
2021/01/07,95.013
2021/01/08,163.058
2021/01/09,130.988
2021/01/10,47.627
2021/01/11,128.822
2021/01/12,76.504
2021/01/13,60.521
2021/01/14,74.581
2021/01/15,101.185
2021/01/16,53.485
2021/01/17,7.198
2021/01/18,42.482
2021/01/19,24.264
2021/01/20,10.946
2021/01/21,60.266
2021/01/22,95.463
2021/01/23,18.341
2021/01/24,-24.68
2021/01/25,-12.02
2021/01/26,-28.592
2021/01/27,-6.414
2021/01/28,-0.746
2021/01/29,66.755
2021/01/30,47.38
2021/01/31,-35.737
2021/02/01,50.932
2021/02/02,52.221
2021/02/03,6.592
2021/02/04,17.274
2021/02/05,38.31
2021/02/06,70.622
2021/02/07,20.61
2021/02/08,58.619
2021/02/09,106.511
2021/02/10,68.268
2021/02/11,67.959
2021/02/12,107.85
2021/02/13,78.298
2021/02/14,19.133
2021/02/15,38.246
2021/02/16,64.876
2021/02/17,75.544
2021/02/18,78.599
2021/02/19,147.667
2021/02/20,183.082
2021/02/21,71.667
2021/02/22,81.64
2021/02/23,145.919
2021/02/24,30.793
2021/02/25,67.7
2021/02/26,112.019
2021/02/27,40.289
2021/02/28,-10.145
2021/03/01,26.333
2021/03/02,34.348
2021/03/03,58.19
2021/03/04,58.303
2021/03/05,67.914
2021/03/06,45.174
2021/03/07,32.579
2021/03/08,56.561
2021/03/09,78.57
2021/03/10,69.275
2021/03/11,77.082
2021/03/12,95.925
2021/03/13,126.417
2021/03/14,27.397
2021/03/15,68.752
2021/03/16,30.653
2021/03/17,-9.114
2021/03/18,21.881
2021/03/19,64.4
2021/03/20,55.803
2021/03/21,-9.064
2021/03/22,25.802
2021/03/23,14.782
2021/03/24,28.961
2021/03/25,47.38
2021/03/26,33.959
2021/03/27,-1.094
2021/03/28,-6.928
2021/03/29,32.042
2021/03/30,20.498
2021/03/31,30.505
2021/04/01,66.695
2021/04/02,7.385
2021/04/03,17.567
2021/04/04,-16.66
2021/04/05,18.898
2021/04/06,30.89
2021/04/07,-9.496
2021/04/08,-16.7
2021/04/09,17.117
2021/04/10,5.912
2021/04/11,-34.056
2021/04/12,18.241
2021/04/13,36.401
2021/04/14,36.244
2021/04/15,19.459
2021/04/16,127.962
2021/04/17,131.401
2021/04/18,33.123
2021/04/19,74.034
2021/04/20,54.038
2021/04/21,30.886
2021/04/22,59.612
2021/04/23,103.961
2021/04/24,18.907
2021/04/25,-22.058
2021/04/26,90.156
2021/04/27,32.818
2021/04/28,32.523
2021/04/29,14.12
2021/04/30,57.544
2021/05/01,51.944
2021/05/02,-10.687
2021/05/03,27.71
2021/05/04,13.973
2021/05/05,17.384
2021/05/06,36.601
2021/05/07,26.459
2021/05/08,47.593
2021/05/09,-13.389
2021/05/10,-11.349
2021/05/11,-3.11
2021/05/12,-7.161
2021/05/13,23.565
2021/05/14,52.706
2021/05/15,30.772
2021/05/16,2.775
2021/05/17,7.025
2021/05/18,-1.153
2021/05/19,59.386
2021/05/20,28.766
2021/05/21,10.944
2021/05/22,-21.745
2021/05/23,-29.232
2021/05/24,-32.7
2021/05/25,0.356
2021/05/26,1.681
2021/05/27,5.836
2021/05/28,50.583
2021/05/29,-2.915
2021/05/30,-32.098
2021/05/31,4.567
2021/06/01,-3.474
2021/06/02,-13.024
2021/06/03,8.47
2021/06/04,21.603
2021/06/05,-14.139
2021/06/06,-32.809
2021/06/07,-23.792
2021/06/08,-10.271
2021/06/09,-15.4
2021/06/10,-0.359
2021/06/11,-13.615
2021/06/12,-11.424
2021/06/13,-35.605
2021/06/14,-7.304
2021/06/15,-6.933
2021/06/16,-15.797
2021/06/17,-15.706
2021/06/18,2.032
2021/06/19,-8.288
2021/06/20,-22.074
2021/06/21,5.606
2021/06/22,18.217
2021/06/23,6.558
2021/06/24,-19.058
2021/06/25,8.272
2021/06/26,-8.592
2021/06/27,-1.008
2021/06/28,-4.03
2021/06/29,0.78
2021/06/30,-5.089
2021/07/01,-11.904
2021/07/02,12.729
2021/07/03,-14.772
2021/07/04,-23.005
2021/07/05,-25.304
2021/07/06,-15.419
2021/07/07,-12.964
2021/07/08,-15.804
2021/07/09,-5.918
2021/07/10,-16.129
2021/07/11,-44.875
2021/07/12,-35.58
2021/07/13,-41.571
2021/07/14,-26.457
2021/07/15,-45.672
2021/07/16,-50.949
2021/07/17,-43.56
2021/07/18,-57.117
2021/07/19,-40.966
2021/07/20,-39.461
2021/07/21,-38.711
2021/07/22,-36.527
2021/07/23,4.356
2021/07/24,0.133
2021/07/25,-50.513
2021/07/26,-9.13
2021/07/27,-19.543
2021/07/28,-28.173
2021/07/29,-34.483
2021/07/30,-17.202
2021/07/31,-17.667
2021/08/01,-34.591
2021/08/02,-24.445
2021/08/03,-22.15
2021/08/04,-22.777
2021/08/05,-20.204
2021/08/06,-22.898
2021/08/07,-19.098
2021/08/08,-36.247
2021/08/09,-19.788
2021/08/10,-24.37
2021/08/11,-34.579
2021/08/12,-30.031
2021/08/13,-19.179
2021/08/14,-26.666
2021/08/15,-42.145
2021/08/16,-36.634
2021/08/17,-55.277
2021/08/18,-47.547
2021/08/19,-40.289
2021/08/20,-4.596
2021/08/21,-28.17
2021/08/22,-41.938
2021/08/23,-17.134
2021/08/24,-25.799
2021/08/25,-31.227
2021/08/26,-27.061
2021/08/27,-2.104
2021/08/28,-13.386
2021/08/29,-36.706
2021/08/30,-17.1
2021/08/31,-6.984
2021/09/01,-5.893
2021/09/02,-4.1
2021/09/03,12.579
2021/09/04,-0.345
2021/09/05,-26.315
2021/09/06,-12.782
2021/09/07,-0.324
2021/09/08,-15.082
2021/09/09,-25.696
2021/09/10,0.704
2021/09/11,-16.515
2021/09/12,-36.733
2021/09/13,-23.269
2021/09/14,-14.694
2021/09/15,-3.385
2021/09/16,-10.293
2021/09/17,-6.684
2021/09/18,-21.72
2021/09/19,-43.61
2021/09/20,-34.404
2021/09/21,-17.868
2021/09/22,-23.016
2021/09/23,-18.283
2021/09/24,6.324
2021/09/25,-45.566
2021/09/26,-43.462
2021/09/27,-24.144
2021/09/28,-34.063
2021/09/29,-17.103
2021/09/30,-28.076
2021/10/01,28.456
2021/10/02,-24.213
2021/10/03,-24.991
2021/10/04,-3.795
2021/10/05,-13.963
2021/10/06,18.408
2021/10/07,10.517
2021/10/08,21.106
2021/10/09,-2.64
2021/10/10,-14.584
2021/10/11,14.743
2021/10/12,18.471
2021/10/13,-9.157
2021/10/14,14.285
2021/10/15,43.02
2021/10/16,4.27
2021/10/17,-9.135
2021/10/18,11.47
2021/10/19,10.251
2021/10/20,37.125
2021/10/21,22.998
2021/10/22,22.874
2021/10/23,11.731
2021/10/24,-25.568
2021/10/25,3.12
2021/10/26,-8.078
2021/10/27,9.345
2021/10/28,7.582
2021/10/29,6.611
2021/10/30,-2.739
2021/10/31,-6.186
2021/11/01,9.545
2021/11/02,11.126
2021/11/03,4.709
2021/11/04,6.57
2021/11/05,9.04
2021/11/06,-5.082
2021/11/07,-13.55
2021/11/08,24.561
2021/11/09,6.073
2021/11/10,20.12
2021/11/11,-6.412
2021/11/12,5.357
2021/11/13,-6.444
2021/11/14,-16.855
2021/11/15,-4.329
2021/11/16,2.744
2021/11/17,-0.687
2021/11/18,-4.11
2021/11/19,9.485
2021/11/20,-1.59
2021/11/21,-24.894
2021/11/22,-3.737
2021/11/23,0.161
2021/11/24,-3.386
2021/11/25,-3.494
2021/11/26,23.133
2021/11/27,-2.321
2021/11/28,-18.56
2021/11/29,-7.036
2021/11/30,-5.993
2021/12/01,3.894
2021/12/02,-16.367
2021/12/03,18.212
2021/12/04,26.955
2021/12/05,-19.443
2021/12/06,-19.876
2021/12/07,-8.976
2021/12/08,5.001
2021/12/09,10.677
2021/12/10,18.56
2021/12/11,1.118
2021/12/12,-22.332
2021/12/13,7.91
