Date,confirmationtime30sma
2018/07/16,9.927
2018/07/17,9.923
2018/07/18,9.906
2018/07/19,9.877
2018/07/20,9.879
2018/07/21,9.947
2018/07/22,9.893
2018/07/23,9.882
2018/07/24,9.903
2018/07/25,9.869
2018/07/26,9.831
2018/07/27,9.718
2018/07/28,9.743
2018/07/29,9.708
2018/07/30,9.726
2018/07/31,9.726
2018/08/01,9.705
2018/08/02,9.605
2018/08/03,9.536
2018/08/04,9.459
2018/08/05,9.459
2018/08/06,9.517
2018/08/07,9.531
2018/08/08,9.484
2018/08/09,9.484
2018/08/10,9.401
2018/08/11,9.343
2018/08/12,9.317
2018/08/13,9.276
2018/08/14,9.268
2018/08/15,9.167
2018/08/16,9.168
2018/08/17,9.208
2018/08/18,9.228
2018/08/19,9.247
2018/08/20,9.217
2018/08/21,9.277
2018/08/22,9.288
2018/08/23,9.308
2018/08/24,9.366
2018/08/25,9.431
2018/08/26,9.421
2018/08/27,9.349
2018/08/28,9.38
2018/08/29,9.368
2018/08/30,9.353
2018/08/31,9.342
2018/09/01,9.347
2018/09/02,9.391
2018/09/03,9.451
2018/09/04,9.532
2018/09/05,9.529
2018/09/06,9.532
2018/09/07,9.542
2018/09/08,9.54
2018/09/09,9.561
2018/09/10,9.634
2018/09/11,9.665
2018/09/12,9.631
2018/09/13,9.602
2018/09/14,9.668
2018/09/15,9.707
2018/09/16,9.736
2018/09/17,9.792
2018/09/18,9.799
2018/09/19,9.787
2018/09/20,9.774
2018/09/21,9.807
2018/09/22,9.795
2018/09/23,9.786
2018/09/24,9.755
2018/09/25,9.761
2018/09/26,9.847
2018/09/27,9.869
2018/09/28,9.836
2018/09/29,9.84
2018/09/30,9.825
2018/10/01,9.81
2018/10/02,9.827
2018/10/03,9.825
2018/10/04,9.764
2018/10/05,9.77
2018/10/06,9.834
2018/10/07,9.856
2018/10/08,9.892
2018/10/09,9.966
2018/10/10,9.944
2018/10/11,9.906
2018/10/12,9.984
2018/10/13,10
2018/10/14,10.057
2018/10/15,10.01
2018/10/16,10.021
2018/10/17,10.013
2018/10/18,10.023
2018/10/19,10.053
2018/10/20,10.077
2018/10/21,10.092
2018/10/22,10.092
2018/10/23,10.083
2018/10/24,10.184
2018/10/25,10.25
2018/10/26,10.24
2018/10/27,10.258
2018/10/28,10.289
2018/10/29,10.302
2018/10/30,10.319
2018/10/31,10.31
2018/11/01,10.271
2018/11/02,10.276
2018/11/03,10.254
2018/11/04,10.275
2018/11/05,10.224
2018/11/06,10.261
2018/11/07,10.275
2018/11/08,10.302
2018/11/09,10.347
2018/11/10,10.411
2018/11/11,10.377
2018/11/12,10.379
2018/11/13,10.358
2018/11/14,10.417
2018/11/15,10.44
2018/11/16,10.473
2018/11/17,10.456
2018/11/18,10.508
2018/11/19,10.553
2018/11/20,10.569
2018/11/21,10.717
2018/11/22,10.798
2018/11/23,10.758
2018/11/24,10.743
2018/11/25,10.785
2018/11/26,10.865
2018/11/27,10.888
2018/11/28,10.966
2018/11/29,11.112
2018/11/30,11.293
2018/12/01,11.368
2018/12/02,11.453
2018/12/03,11.576
2018/12/04,11.534
2018/12/05,11.57
2018/12/06,11.55
2018/12/07,11.602
2018/12/08,11.583
2018/12/09,11.58
2018/12/10,11.601
2018/12/11,11.656
2018/12/12,11.713
2018/12/13,11.68
2018/12/14,11.653
2018/12/15,11.597
2018/12/16,11.634
2018/12/17,11.603
2018/12/18,11.587
2018/12/19,11.529
2018/12/20,11.521
2018/12/21,11.406
2018/12/22,11.287
2018/12/23,11.176
2018/12/24,11.156
2018/12/25,11.08
2018/12/26,10.953
2018/12/27,10.863
2018/12/28,10.743
2018/12/29,10.634
2018/12/30,10.431
2018/12/31,10.354
2019/01/01,10.255
2019/01/02,10.152
2019/01/03,10.114
2019/01/04,10.067
2019/01/05,10.006
2019/01/06,9.925
2019/01/07,9.887
2019/01/08,9.797
2019/01/09,9.702
2019/01/10,9.626
2019/01/11,9.55
2019/01/12,9.532
2019/01/13,9.553
2019/01/14,9.553
2019/01/15,9.499
2019/01/16,9.56
2019/01/17,9.563
2019/01/18,9.589
2019/01/19,9.594
2019/01/20,9.557
2019/01/21,9.603
2019/01/22,9.699
2019/01/23,9.712
2019/01/24,9.707
2019/01/25,9.749
2019/01/26,9.793
2019/01/27,9.856
2019/01/28,9.839
2019/01/29,9.895
2019/01/30,9.938
2019/01/31,9.926
2019/02/01,9.912
2019/02/02,9.936
2019/02/03,9.961
2019/02/04,9.993
2019/02/05,9.979
2019/02/06,9.932
2019/02/07,9.923
2019/02/08,9.925
2019/02/09,9.938
2019/02/10,9.956
2019/02/11,9.939
2019/02/12,9.964
2019/02/13,9.956
2019/02/14,9.932
2019/02/15,9.949
2019/02/16,9.891
2019/02/17,9.845
2019/02/18,9.794
2019/02/19,9.796
2019/02/20,9.845
2019/02/21,9.88
2019/02/22,9.849
2019/02/23,9.888
2019/02/24,9.891
2019/02/25,9.907
2019/02/26,9.854
2019/02/27,9.864
2019/02/28,9.855
2019/03/01,9.798
2019/03/02,9.852
2019/03/03,9.877
2019/03/04,9.894
2019/03/05,9.869
2019/03/06,9.917
2019/03/07,9.929
2019/03/08,9.965
2019/03/09,10.037
2019/03/10,10.095
2019/03/11,10.113
2019/03/12,10.106
2019/03/13,10.13
2019/03/14,10.065
2019/03/15,10.065
2019/03/16,10.019
2019/03/17,9.97
2019/03/18,9.948
2019/03/19,9.922
2019/03/20,9.91
2019/03/21,9.938
2019/03/22,9.867
2019/03/23,9.795
2019/03/24,9.817
2019/03/25,9.806
2019/03/26,9.813
2019/03/27,9.8
2019/03/28,9.831
2019/03/29,9.817
2019/03/30,9.842
2019/03/31,9.891
2019/04/01,9.88
2019/04/02,9.857
2019/04/03,9.845
2019/04/04,9.866
2019/04/05,9.794
2019/04/06,9.802
2019/04/07,9.813
2019/04/08,9.79
2019/04/09,9.801
2019/04/10,9.787
2019/04/11,9.757
2019/04/12,9.719
2019/04/13,9.765
2019/04/14,9.845
2019/04/15,9.881
2019/04/16,9.884
2019/04/17,9.933
2019/04/18,9.98
2019/04/19,9.997
2019/04/20,10.028
2019/04/21,10.026
2019/04/22,10.053
2019/04/23,10.147
2019/04/24,10.117
2019/04/25,10.095
2019/04/26,10.091
2019/04/27,10.112
2019/04/28,10.08
2019/04/29,10.029
2019/04/30,10.027
2019/05/01,9.955
2019/05/02,9.91
2019/05/03,9.887
2019/05/04,9.908
2019/05/05,9.976
2019/05/06,9.949
2019/05/07,9.987
2019/05/08,9.978
2019/05/09,9.934
2019/05/10,9.994
2019/05/11,10.058
2019/05/12,10.043
2019/05/13,9.975
2019/05/14,9.898
2019/05/15,9.889
2019/05/16,9.887
2019/05/17,9.857
2019/05/18,9.848
2019/05/19,9.827
2019/05/20,9.759
2019/05/21,9.776
2019/05/22,9.705
2019/05/23,9.595
2019/05/24,9.614
2019/05/25,9.622
2019/05/26,9.595
2019/05/27,9.532
2019/05/28,9.53
2019/05/29,9.511
2019/05/30,9.469
2019/05/31,9.598
2019/06/01,9.655
2019/06/02,9.706
2019/06/03,9.745
2019/06/04,9.685
2019/06/05,9.667
2019/06/06,9.595
2019/06/07,9.583
2019/06/08,9.65
2019/06/09,9.593
2019/06/10,9.529
2019/06/11,9.561
2019/06/12,9.64
2019/06/13,9.642
2019/06/14,9.604
2019/06/15,9.604
2019/06/16,9.655
2019/06/17,9.702
2019/06/18,9.702
2019/06/19,9.675
2019/06/20,9.695
2019/06/21,9.769
2019/06/22,9.805
2019/06/23,9.757
2019/06/24,9.685
2019/06/25,9.723
2019/06/26,9.726
2019/06/27,9.772
2019/06/28,9.79
2019/06/29,9.766
2019/06/30,9.672
2019/07/01,9.689
2019/07/02,9.627
2019/07/03,9.503
2019/07/04,9.478
2019/07/05,9.432
2019/07/06,9.396
2019/07/07,9.406
2019/07/08,9.289
2019/07/09,9.274
2019/07/10,9.34
2019/07/11,9.377
2019/07/12,9.303
2019/07/13,9.325
2019/07/14,9.372
2019/07/15,9.372
2019/07/16,9.299
2019/07/17,9.299
2019/07/18,9.402
2019/07/19,9.537
2019/07/20,9.475
2019/07/21,9.436
2019/07/22,9.4
2019/07/23,9.47
2019/07/24,9.544
2019/07/25,9.536
2019/07/26,9.534
2019/07/27,9.512
2019/07/28,9.491
2019/07/29,9.501
2019/07/30,9.524
2019/07/31,9.469
2019/08/01,9.503
2019/08/02,9.508
2019/08/03,9.498
2019/08/04,9.531
2019/08/05,9.597
2019/08/06,9.582
2019/08/07,9.626
2019/08/08,9.652
2019/08/09,9.606
2019/08/10,9.552
2019/08/11,9.573
2019/08/12,9.594
2019/08/13,9.568
2019/08/14,9.556
2019/08/15,9.565
2019/08/16,9.531
2019/08/17,9.509
2019/08/18,9.483
2019/08/19,9.506
2019/08/20,9.498
2019/08/21,9.547
2019/08/22,9.552
2019/08/23,9.52
2019/08/24,9.5
2019/08/25,9.521
2019/08/26,9.555
2019/08/27,9.637
2019/08/28,9.669
2019/08/29,9.622
2019/08/30,9.641
2019/08/31,9.592
2019/09/01,9.644
2019/09/02,9.688
2019/09/03,9.694
2019/09/04,9.711
2019/09/05,9.704
2019/09/06,9.694
2019/09/07,9.676
2019/09/08,9.62
2019/09/09,9.631
2019/09/10,9.581
2019/09/11,9.481
2019/09/12,9.479
2019/09/13,9.484
2019/09/14,9.488
2019/09/15,9.488
2019/09/16,9.407
2019/09/17,9.35
2019/09/18,9.332
2019/09/19,9.342
2019/09/20,9.307
2019/09/21,9.256
2019/09/22,9.231
2019/09/23,9.352
2019/09/24,9.349
2019/09/25,9.306
2019/09/26,9.231
2019/09/27,9.277
2019/09/28,9.288
2019/09/29,9.341
2019/09/30,9.421
2019/10/01,9.421
2019/10/02,9.423
2019/10/03,9.457
2019/10/04,9.43
2019/10/05,9.443
2019/10/06,9.462
2019/10/07,9.451
2019/10/08,9.476
2019/10/09,9.495
2019/10/10,9.528
2019/10/11,9.575
2019/10/12,9.632
2019/10/13,9.65
2019/10/14,9.696
2019/10/15,9.683
2019/10/16,9.724
2019/10/17,9.72
2019/10/18,9.744
2019/10/19,9.758
2019/10/20,9.769
2019/10/21,9.781
2019/10/22,9.776
2019/10/23,9.641
2019/10/24,9.696
2019/10/25,9.736
2019/10/26,9.798
2019/10/27,9.852
2019/10/28,9.908
2019/10/29,9.916
2019/10/30,9.905
2019/10/31,9.933
2019/11/01,9.978
2019/11/02,10.01
2019/11/03,10.031
2019/11/04,10.091
2019/11/05,10.102
2019/11/06,10.156
2019/11/07,10.215
2019/11/08,10.243
2019/11/09,10.28
2019/11/10,10.261
2019/11/11,10.218
2019/11/12,10.236
2019/11/13,10.236
2019/11/14,10.206
2019/11/15,10.174
2019/11/16,10.178
2019/11/17,10.19
2019/11/18,10.195
2019/11/19,10.193
2019/11/20,10.229
2019/11/21,10.295
2019/11/22,10.373
2019/11/23,10.29
2019/11/24,10.308
2019/11/25,10.349
2019/11/26,10.325
2019/11/27,10.313
2019/11/28,10.246
2019/11/29,10.241
2019/11/30,10.258
2019/12/01,10.234
2019/12/02,10.207
2019/12/03,10.163
2019/12/04,10.087
2019/12/05,10.085
2019/12/06,10.052
2019/12/07,10.006
2019/12/08,9.955
2019/12/09,9.946
2019/12/10,9.982
2019/12/11,10.027
2019/12/12,10.033
2019/12/13,9.993
2019/12/14,10.027
2019/12/15,10.11
2019/12/16,10.091
2019/12/17,10.12
2019/12/18,10.136
2019/12/19,10.115
2019/12/20,10.084
2019/12/21,10.007
2019/12/22,9.927
2019/12/23,9.985
2019/12/24,10.003
2019/12/25,9.994
2019/12/26,9.888
2019/12/27,9.874
2019/12/28,9.901
2019/12/29,9.858
2019/12/30,9.766
2019/12/31,9.752
2020/01/01,9.697
2020/01/02,9.733
2020/01/03,9.73
2020/01/04,9.685
2020/01/05,9.648
2020/01/06,9.694
2020/01/07,9.642
2020/01/08,9.656
2020/01/09,9.638
2020/01/10,9.596
2020/01/11,9.53
2020/01/12,9.532
2020/01/13,9.549
2020/01/14,9.493
2020/01/15,9.506
2020/01/16,9.467
2020/01/17,9.411
2020/01/18,9.469
2020/01/19,9.481
2020/01/20,9.524
2020/01/21,9.554
2020/01/22,9.526
2020/01/23,9.444
2020/01/24,9.384
2020/01/25,9.39
2020/01/26,9.394
2020/01/27,9.444
2020/01/28,9.473
2020/01/29,9.483
2020/01/30,9.46
2020/01/31,9.518
2020/02/01,9.495
2020/02/02,9.547
2020/02/03,9.585
2020/02/04,9.654
2020/02/05,9.601
2020/02/06,9.684
2020/02/07,9.691
2020/02/08,9.73
2020/02/09,9.722
2020/02/10,9.821
2020/02/11,9.827
2020/02/12,9.83
2020/02/13,9.839
2020/02/14,9.877
2020/02/15,9.913
2020/02/16,9.949
2020/02/17,9.891
2020/02/18,9.893
2020/02/19,9.918
2020/02/20,9.985
2020/02/21,9.989
2020/02/22,10.012
2020/02/23,10.034
2020/02/24,10.082
2020/02/25,10.079
2020/02/26,10.06
2020/02/27,10.049
2020/02/28,10.053
2020/02/29,10.09
2020/03/01,10.028
2020/03/02,10.032
2020/03/03,10.01
2020/03/04,9.973
2020/03/05,9.904
2020/03/06,9.912
2020/03/07,9.862
2020/03/08,9.821
2020/03/09,9.795
2020/03/10,9.845
2020/03/11,9.855
2020/03/12,9.849
2020/03/13,9.895
2020/03/14,9.929
2020/03/15,9.977
2020/03/16,10.042
2020/03/17,10.095
2020/03/18,10.269
2020/03/19,10.395
2020/03/20,10.495
2020/03/21,10.501
2020/03/22,10.568
2020/03/23,10.672
2020/03/24,10.698
2020/03/25,10.879
2020/03/26,10.846
2020/03/27,10.802
2020/03/28,10.831
2020/03/29,10.845
2020/03/30,10.827
2020/03/31,10.857
2020/04/01,10.849
2020/04/02,10.849
2020/04/03,10.925
2020/04/04,10.936
2020/04/05,10.901
2020/04/06,10.97
2020/04/07,10.952
2020/04/08,10.968
2020/04/09,10.916
2020/04/10,10.807
2020/04/11,10.791
2020/04/12,10.721
2020/04/13,10.626
2020/04/14,10.509
2020/04/15,10.389
2020/04/16,10.311
2020/04/17,10.209
2020/04/18,10.064
2020/04/19,9.939
2020/04/20,9.85
2020/04/21,9.795
2020/04/22,9.733
2020/04/23,9.707
2020/04/24,9.519
2020/04/25,9.571
2020/04/26,9.612
2020/04/27,9.597
2020/04/28,9.591
2020/04/29,9.595
2020/04/30,9.649
2020/05/01,9.676
2020/05/02,9.686
2020/05/03,9.608
2020/05/04,9.606
2020/05/05,9.636
2020/05/06,9.573
2020/05/07,9.613
2020/05/08,9.628
2020/05/09,9.669
2020/05/10,9.657
2020/05/11,9.661
2020/05/12,9.676
2020/05/13,9.799
2020/05/14,9.934
2020/05/15,10.034
2020/05/16,10.103
2020/05/17,10.196
2020/05/18,10.267
2020/05/19,10.369
2020/05/20,10.488
2020/05/21,10.532
2020/05/22,10.598
2020/05/23,10.664
2020/05/24,10.744
2020/05/25,10.775
2020/05/26,10.812
2020/05/27,10.819
2020/05/28,10.874
2020/05/29,10.921
2020/05/30,10.873
2020/05/31,10.853
2020/06/01,10.887
2020/06/02,10.973
2020/06/03,11.015
2020/06/04,11.029
2020/06/05,10.985
2020/06/06,10.903
2020/06/07,10.855
2020/06/08,10.798
2020/06/09,10.816
2020/06/10,10.803
2020/06/11,10.734
2020/06/12,10.625
2020/06/13,10.507
2020/06/14,10.406
2020/06/15,10.373
2020/06/16,10.222
2020/06/17,10.195
2020/06/18,10.168
2020/06/19,10.086
2020/06/20,10.07
2020/06/21,9.966
2020/06/22,9.899
2020/06/23,9.789
2020/06/24,9.75
2020/06/25,9.703
2020/06/26,9.648
2020/06/27,9.63
2020/06/28,9.572
2020/06/29,9.595
2020/06/30,9.601
2020/07/01,9.54
2020/07/02,9.46
2020/07/03,9.409
2020/07/04,9.397
2020/07/05,9.423
2020/07/06,9.49
2020/07/07,9.487
2020/07/08,9.508
2020/07/09,9.501
2020/07/10,9.506
2020/07/11,9.554
2020/07/12,9.576
2020/07/13,9.599
2020/07/14,9.65
2020/07/15,9.65
2020/07/16,9.682
2020/07/17,9.741
2020/07/18,9.72
2020/07/19,9.751
2020/07/20,9.741
2020/07/21,9.796
2020/07/22,9.794
2020/07/23,9.843
2020/07/24,9.796
2020/07/25,9.794
2020/07/26,9.805
2020/07/27,9.779
2020/07/28,9.79
2020/07/29,9.783
2020/07/30,9.812
2020/07/31,9.83
2020/08/01,9.888
2020/08/02,9.934
2020/08/03,9.924
2020/08/04,9.961
2020/08/05,10.021
2020/08/06,10.031
2020/08/07,10.029
2020/08/08,10.074
2020/08/09,10.083
2020/08/10,10.126
2020/08/11,10.122
2020/08/12,10.101
2020/08/13,10.094
2020/08/14,10.034
2020/08/15,9.989
2020/08/16,9.898
2020/08/17,9.913
2020/08/18,9.889
2020/08/19,9.896
2020/08/20,9.841
2020/08/21,9.817
2020/08/22,9.817
2020/08/23,9.825
2020/08/24,9.809
2020/08/25,9.88
2020/08/26,9.896
2020/08/27,9.937
2020/08/28,9.907
2020/08/29,9.881
2020/08/30,9.945
2020/08/31,9.915
2020/09/01,9.886
2020/09/02,9.923
2020/09/03,9.964
2020/09/04,9.947
2020/09/05,9.98
2020/09/06,9.984
2020/09/07,9.921
2020/09/08,9.923
2020/09/09,9.894
2020/09/10,9.886
2020/09/11,9.929
2020/09/12,9.884
2020/09/13,9.893
2020/09/14,9.858
2020/09/15,9.85
2020/09/16,9.776
2020/09/17,9.703
2020/09/18,9.646
2020/09/19,9.639
2020/09/20,9.667
2020/09/21,9.646
2020/09/22,9.712
2020/09/23,9.728
2020/09/24,9.703
2020/09/25,9.649
2020/09/26,9.597
2020/09/27,9.618
2020/09/28,9.662
2020/09/29,9.624
2020/09/30,9.612
2020/10/01,9.687
2020/10/02,9.707
2020/10/03,9.653
2020/10/04,9.601
2020/10/05,9.603
2020/10/06,9.653
2020/10/07,9.696
2020/10/08,9.683
2020/10/09,9.699
2020/10/10,9.731
2020/10/11,9.726
2020/10/12,9.765
2020/10/13,9.758
2020/10/14,9.808
2020/10/15,9.818
2020/10/16,9.818
2020/10/17,9.854
2020/10/18,9.963
2020/10/19,10.025
2020/10/20,10.02
2020/10/21,10.058
2020/10/22,10.037
2020/10/23,10.065
2020/10/24,10.03
2020/10/25,10.157
2020/10/26,10.273
2020/10/27,10.442
2020/10/28,10.55
2020/10/29,10.654
2020/10/30,10.779
2020/10/31,10.816
2020/11/01,10.847
2020/11/02,11.035
2020/11/03,11.074
2020/11/04,11.033
2020/11/05,10.99
2020/11/06,10.986
2020/11/07,11.019
2020/11/08,11.028
2020/11/09,10.952
2020/11/10,10.936
2020/11/11,10.94
2020/11/12,10.951
2020/11/13,10.974
2020/11/14,10.994
2020/11/15,11.005
2020/11/16,10.999
2020/11/17,10.905
2020/11/18,10.805
2020/11/19,10.822
2020/11/20,10.738
2020/11/21,10.672
2020/11/22,10.581
2020/11/23,10.592
2020/11/24,10.535
2020/11/25,10.408
2020/11/26,10.243
2020/11/27,10.075
2020/11/28,9.942
2020/11/29,9.83
2020/11/30,9.83
2020/12/01,9.762
2020/12/02,9.623
2020/12/03,9.586
2020/12/04,9.617
2020/12/05,9.624
2020/12/06,9.663
2020/12/07,9.654
2020/12/08,9.64
2020/12/09,9.726
2020/12/10,9.768
2020/12/11,9.79
2020/12/12,9.853
2020/12/13,9.816
2020/12/14,9.809
2020/12/15,9.832
2020/12/16,9.867
2020/12/17,9.934
2020/12/18,9.955
2020/12/19,9.909
2020/12/20,9.941
2020/12/21,10.01
2020/12/22,10.07
2020/12/23,10.055
2020/12/24,10.083
2020/12/25,10.106
2020/12/26,10.137
2020/12/27,10.149
2020/12/28,10.138
2020/12/29,10.133
2020/12/30,9.988
2020/12/31,9.961
2021/01/01,9.917
2021/01/02,9.929
2021/01/03,9.899
2021/01/04,9.844
2021/01/05,9.796
2021/01/06,9.748
2021/01/07,9.7
2021/01/08,9.679
2021/01/09,9.655
2021/01/10,9.609
2021/01/11,9.557
2021/01/12,9.574
2021/01/13,9.559
2021/01/14,9.542
2021/01/15,9.516
2021/01/16,9.471
2021/01/17,9.526
2021/01/18,9.553
2021/01/19,9.557
2021/01/20,9.545
2021/01/21,9.581
2021/01/22,9.61
2021/01/23,9.537
2021/01/24,9.549
2021/01/25,9.541
2021/01/26,9.515
2021/01/27,9.553
2021/01/28,9.568
2021/01/29,9.605
2021/01/30,9.669
2021/01/31,9.68
2021/02/01,9.765
2021/02/02,9.775
2021/02/03,9.818
2021/02/04,9.812
2021/02/05,9.825
2021/02/06,9.841
2021/02/07,9.825
2021/02/08,9.776
2021/02/09,9.809
2021/02/10,9.833
2021/02/11,9.881
2021/02/12,9.903
2021/02/13,9.883
2021/02/14,9.897
2021/02/15,9.886
2021/02/16,9.922
2021/02/17,9.939
2021/02/18,9.967
2021/02/19,9.941
2021/02/20,9.897
2021/02/21,9.897
2021/02/22,9.95
2021/02/23,9.983
2021/02/24,9.942
2021/02/25,9.952
2021/02/26,9.959
2021/02/27,9.934
2021/02/28,9.984
2021/03/01,10.001
2021/03/02,10.003
2021/03/03,9.915
2021/03/04,9.977
2021/03/05,9.979
2021/03/06,9.995
2021/03/07,10.039
2021/03/08,10.047
2021/03/09,10.082
2021/03/10,10.108
2021/03/11,10.136
2021/03/12,10.12
2021/03/13,10.084
2021/03/14,10.052
2021/03/15,10.07
2021/03/16,10.068
2021/03/17,10.105
2021/03/18,10.024
2021/03/19,10.001
2021/03/20,9.962
2021/03/21,9.956
2021/03/22,9.945
2021/03/23,9.903
2021/03/24,9.858
2021/03/25,9.792
2021/03/26,9.843
2021/03/27,9.837
2021/03/28,9.793
2021/03/29,9.806
2021/03/30,9.768
2021/03/31,9.704
2021/04/01,9.7
2021/04/02,9.727
2021/04/03,9.718
2021/04/04,9.725
2021/04/05,9.717
2021/04/06,9.721
2021/04/07,9.717
2021/04/08,9.733
2021/04/09,9.726
2021/04/10,9.668
2021/04/11,9.679
2021/04/12,9.677
2021/04/13,9.709
2021/04/14,9.741
2021/04/15,9.698
2021/04/16,9.811
2021/04/17,10.022
2021/04/18,10.085
2021/04/19,10.268
2021/04/20,10.336
2021/04/21,10.493
2021/04/22,10.531
2021/04/23,10.57
2021/04/24,10.59
2021/04/25,10.577
2021/04/26,10.696
2021/04/27,10.732
2021/04/28,10.753
2021/04/29,10.817
2021/04/30,10.843
2021/05/01,10.857
2021/05/02,10.773
2021/05/03,10.678
2021/05/04,10.615
2021/05/05,10.613
2021/05/06,10.562
2021/05/07,10.535
2021/05/08,10.458
2021/05/09,10.4
2021/05/10,10.361
2021/05/11,10.309
2021/05/12,10.254
2021/05/13,10.215
2021/05/14,10.217
2021/05/15,10.328
2021/05/16,10.226
2021/05/17,10.095
2021/05/18,10.188
2021/05/19,10.077
2021/05/20,10.131
2021/05/21,10.092
2021/05/22,10.17
2021/05/23,10.218
2021/05/24,10.268
2021/05/25,10.318
2021/05/26,10.29
2021/05/27,10.362
2021/05/28,10.428
2021/05/29,10.448
2021/05/30,10.45
2021/05/31,10.445
2021/06/01,10.524
2021/06/02,10.542
2021/06/03,10.603
2021/06/04,10.664
2021/06/05,10.748
2021/06/06,10.789
2021/06/07,10.869
2021/06/08,10.933
2021/06/09,11.047
2021/06/10,11.175
2021/06/11,11.353
2021/06/12,11.419
2021/06/13,11.424
2021/06/14,11.39
2021/06/15,11.392
2021/06/16,11.386
2021/06/17,11.275
2021/06/18,11.278
2021/06/19,11.316
2021/06/20,11.336
2021/06/21,11.38
2021/06/22,11.504
2021/06/23,11.598
2021/06/24,11.665
2021/06/25,11.708
2021/06/26,11.837
2021/06/27,12.261
2021/06/28,12.393
2021/06/29,12.593
2021/06/30,12.798
2021/07/01,12.96
2021/07/02,13.204
2021/07/03,13.256
2021/07/04,13.307
2021/07/05,13.304
2021/07/06,13.322
2021/07/07,13.351
2021/07/08,13.374
2021/07/09,13.36
2021/07/10,13.251
2021/07/11,13.178
2021/07/12,13.195
2021/07/13,13.185
2021/07/14,13.111
2021/07/15,13.12
2021/07/16,13.05
2021/07/17,13.016
2021/07/18,12.962
2021/07/19,12.779
2021/07/20,12.715
2021/07/21,12.589
2021/07/22,12.375
2021/07/23,12.255
2021/07/24,12.11
2021/07/25,11.987
2021/07/26,11.768
2021/07/27,11.223
2021/07/28,10.983
2021/07/29,10.75
2021/07/30,10.493
2021/07/31,10.297
2021/08/01,10.076
2021/08/02,10.033
2021/08/03,9.9
2021/08/04,9.889
2021/08/05,9.851
2021/08/06,9.763
2021/08/07,9.705
2021/08/08,9.642
2021/08/09,9.66
2021/08/10,9.567
2021/08/11,9.513
2021/08/12,9.477
2021/08/13,9.533
2021/08/14,9.451
2021/08/15,9.395
2021/08/16,9.357
2021/08/17,9.303
2021/08/18,9.376
2021/08/19,9.294
2021/08/20,9.263
2021/08/21,9.232
2021/08/22,9.169
2021/08/23,9.101
2021/08/24,9.099
2021/08/25,9.079
2021/08/26,9.125
2021/08/27,9.148
2021/08/28,9.189
2021/08/29,9.207
2021/08/30,9.259
2021/08/31,9.281
2021/09/01,9.295
2021/09/02,9.333
2021/09/03,9.305
2021/09/04,9.315
2021/09/05,9.305
2021/09/06,9.297
2021/09/07,9.307
2021/09/08,9.329
2021/09/09,9.389
2021/09/10,9.415
2021/09/11,9.421
2021/09/12,9.41
2021/09/13,9.419
2021/09/14,9.441
2021/09/15,9.481
2021/09/16,9.555
2021/09/17,9.526
2021/09/18,9.524
2021/09/19,9.524
2021/09/20,9.534
2021/09/21,9.632
2021/09/22,9.746
2021/09/23,9.726
2021/09/24,9.75
2021/09/25,9.754
2021/09/26,9.771
2021/09/27,9.74
2021/09/28,9.748
2021/09/29,9.762
2021/09/30,9.709
2021/10/01,9.702
2021/10/02,9.635
2021/10/03,9.631
2021/10/04,9.629
2021/10/05,9.629
2021/10/06,9.716
2021/10/07,9.743
2021/10/08,9.805
2021/10/09,9.774
2021/10/10,9.723
2021/10/11,9.728
2021/10/12,9.759
2021/10/13,9.742
2021/10/14,9.806
2021/10/15,9.809
2021/10/16,9.817
2021/10/17,9.79
2021/10/18,9.805
2021/10/19,9.814
2021/10/20,9.844
2021/10/21,9.778
2021/10/22,9.724
2021/10/23,9.764
2021/10/24,9.753
2021/10/25,9.683
2021/10/26,9.658
2021/10/27,9.654
2021/10/28,9.652
2021/10/29,9.564
2021/10/30,9.593
2021/10/31,9.595
2021/11/01,9.664
2021/11/02,9.648
2021/11/03,9.638
2021/11/04,9.681
2021/11/05,9.625
2021/11/06,9.596
2021/11/07,9.51
2021/11/08,9.545
2021/11/09,9.559
2021/11/10,9.552
2021/11/11,9.498
2021/11/12,9.552
2021/11/13,9.515
2021/11/14,9.481
2021/11/15,9.438
2021/11/16,9.458
2021/11/17,9.455
2021/11/18,9.479
2021/11/19,9.507
2021/11/20,9.514
2021/11/21,9.574
2021/11/22,9.583
2021/11/23,9.633
2021/11/24,9.675
2021/11/25,9.724
2021/11/26,9.782
2021/11/27,9.804
2021/11/28,9.869
2021/11/29,9.895
2021/11/30,9.908
2021/12/01,9.934
2021/12/02,9.94
2021/12/03,9.927
2021/12/04,9.901
2021/12/05,9.881
2021/12/06,9.848
2021/12/07,9.846
2021/12/08,9.776
2021/12/09,9.755
2021/12/10,9.74
2021/12/11,9.755
2021/12/12,9.759
2021/12/13,9.786
