Date,hashrate90wma
2010/10/26,10646532912
2010/10/27,11011705255
2010/10/28,11326562921
2010/10/29,11677597403
2010/10/30,12048930175
2010/10/31,12579423412
2010/11/01,12968550397
2010/11/02,13353797070
2010/11/03,13773341423
2010/11/04,14206071024
2010/11/05,14686441111
2010/11/06,15157872516
2010/11/07,15722693038
2010/11/08,16326887610
2010/11/09,17099405523
2010/11/10,17784494029
2010/11/11,18619845460
2010/11/12,19267742178
2010/11/13,19928991458
2010/11/14,20818380794
2010/11/15,21594880052
2010/11/16,22211290028
2010/11/17,23010050475
2010/11/18,24050912701
2010/11/19,25190781856
2010/11/20,25732414859
2010/11/21,26344015138
2010/11/22,27086953454
2010/11/23,27797690773
2010/11/24,28606664605
2010/11/25,29361094348
2010/11/26,30388912233
2010/11/27,31366973221
2010/11/28,32148206119
2010/11/29,33102188220
2010/11/30,34281181987
2010/12/01,35354130978
2010/12/02,36531500596
2010/12/03,37649571798
2010/12/04,38952841690
2010/12/05,40400240696
2010/12/06,41907080593
2010/12/07,43296063599
2010/12/08,44750495865
2010/12/09,46299716891
2010/12/10,47877111491
2010/12/11,49318458225
2010/12/12,50923318841
2010/12/13,52294055224
2010/12/14,53567193997
2010/12/15,55152599213
2010/12/16,56794974743
2010/12/17,58266372750
2010/12/18,59522576286
2010/12/19,60868615576
2010/12/20,62307020407
2010/12/21,63799099809
2010/12/22,65629589028
2010/12/23,66896044438
2010/12/24,68199712352
2010/12/25,69614823855
2010/12/26,70903097405
2010/12/27,72244528861
2010/12/28,73856072645
2010/12/29,75355205390
2010/12/30,76731054226
2010/12/31,78139706354
2011/01/01,79631970881
2011/01/02,81185093833
2011/01/03,82865239144
2011/01/04,84115401255
2011/01/05,85370927193
2011/01/06,86758497912
2011/01/07,87938994484
2011/01/08,89632959659
2011/01/09,90937064892
2011/01/10,92476350855
2011/01/11,93832756645
2011/01/12,95258891080
2011/01/13,96817879625
2011/01/14,98372942452
2011/01/15,100025734211
2011/01/16,101755946896
2011/01/17,103526854231
2011/01/18,105004028026
2011/01/19,106429192986
2011/01/20,108073148269
2011/01/21,110026542545
2011/01/22,111342100751
2011/01/23,112918149169
2011/01/24,114469833691
2011/01/25,115789959873
2011/01/26,117438756567
2011/01/27,119235335916
2011/01/28,120951760248
2011/01/29,122489533259
2011/01/30,124243182661
2011/01/31,125704794644
2011/02/01,127743222590
2011/02/02,129335971729
2011/02/03,130774647030
2011/02/04,132697328697
2011/02/05,134906604956
2011/02/06,136758356029
2011/02/07,138824478381
2011/02/08,141501759254
2011/02/09,144019413116
2011/02/10,146739239156
2011/02/11,149407674380
2011/02/12,152233986640
2011/02/13,155070708673
2011/02/14,157890236927
2011/02/15,160947189011
2011/02/16,164371565854
2011/02/17,168407653637
2011/02/18,173514130877
2011/02/19,177713606782
2011/02/20,181892379709
2011/02/21,186347587122
2011/02/22,191291063070
2011/02/23,196819856070
2011/02/24,202306766777
2011/02/25,207579093500
2011/02/26,213840280632
2011/02/27,223920408846
2011/02/28,230892144429
2011/03/01,235549514500
2011/03/02,240942484930
2011/03/03,247151666847
2011/03/04,255161906646
2011/03/05,265735263448
2011/03/06,278264361355
2011/03/07,289012499445
2011/03/08,296187044135
2011/03/09,302843878915
2011/03/10,308951297866
2011/03/11,314165660862
2011/03/12,319833303375
2011/03/13,325441103940
2011/03/14,329398827918
2011/03/15,332904844342
2011/03/16,338491357605
2011/03/17,343651436963
2011/03/18,349559107663
2011/03/19,353229413135
2011/03/20,357741371742
2011/03/21,363832506261
2011/03/22,369017991169
2011/03/23,374318666913
2011/03/24,381439059554
2011/03/25,386574154679
2011/03/26,391607650048
2011/03/27,396175720559
2011/03/28,400972728840
2011/03/29,406608399519
2011/03/30,411362322847
2011/03/31,418377383824
2011/04/01,425149268604
2011/04/02,431466017625
2011/04/03,437097815553
2011/04/04,443300334250
2011/04/05,450107625929
2011/04/06,457193088525
2011/04/07,462854055745
2011/04/08,468700901764
2011/04/09,475228277256
2011/04/10,481742885908
2011/04/11,487854079667
2011/04/12,494242665317
2011/04/13,502676366164
2011/04/14,509343702458
2011/04/15,513559581898
2011/04/16,518752922358
2011/04/17,524997898612
2011/04/18,531403127418
2011/04/19,536388410057
2011/04/20,542033689050
2011/04/21,547959993178
2011/04/22,554514103932
2011/04/23,561762005853
2011/04/24,568656021852
2011/04/25,575874595803
2011/04/26,585552620497
2011/04/27,594222267089
2011/04/28,599838108439
2011/04/29,608292194788
2011/04/30,619690605794
2011/05/01,630383944873
2011/05/02,641865064695
2011/05/03,653742457322
2011/05/04,665084398613
2011/05/05,678094534312
2011/05/06,691202694687
2011/05/07,704808946990
2011/05/08,716978517236
2011/05/09,733831618397
2011/05/10,757017194434
2011/05/11,775367761411
2011/05/12,791692275768
2011/05/13,809823000346
2011/05/14,835198395426
2011/05/15,860067117224
2011/05/16,884352463086
2011/05/17,912223724460
2011/05/18,944823580144
2011/05/19,984743927971
2011/05/20,1023153257433
2011/05/21,1062282176013
2011/05/22,1110150333066
2011/05/23,1160660323741
2011/05/24,1218615438811
2011/05/25,1279119724372
2011/05/26,1352724808875
2011/05/27,1439051458713
2011/05/28,1494220807516
2011/05/29,1548320277338
2011/05/30,1601418364905
2011/05/31,1649185062726
2011/06/01,1702694952680
2011/06/02,1767670253012
2011/06/03,1834664699311
2011/06/04,1905916170194
2011/06/05,1977168185121
2011/06/06,2072517615870
2011/06/07,2154677309608
2011/06/08,2233721121185
2011/06/09,2328608296395
2011/06/10,2431151554173
2011/06/11,2535739790454
2011/06/12,2648684887032
2011/06/13,2752344608620
2011/06/14,2857106595883
2011/06/15,3021291993420
2011/06/16,3192996807519
2011/06/17,3323405175671
2011/06/18,3456457543755
2011/06/19,3609945661094
2011/06/20,3777141326645
2011/06/21,3950564796788
2011/06/22,4144194996850
2011/06/23,4317009642456
2011/06/24,4544351801027
2011/06/25,4722943892931
2011/06/26,4882945554673
2011/06/27,5048230737894
2011/06/28,5211176222429
2011/06/29,5391872760223
2011/06/30,5583854137822
2011/07/01,5783591166489
2011/07/02,5961809997930
2011/07/03,6126309192352
2011/07/04,6282545264534
2011/07/05,6426644212497
2011/07/06,6565780226621
2011/07/07,6714748451384
2011/07/08,6856887617468
2011/07/09,7028638408987
2011/07/10,7170633917389
2011/07/11,7320460773978
2011/07/12,7457965576301
2011/07/13,7632914117534
2011/07/14,7797286355909
2011/07/15,7946265480308
2011/07/16,8108798695440
2011/07/17,8253920306660
2011/07/18,8406291059072
2011/07/19,8563361323931
2011/07/20,8687448568066
2011/07/21,8833585319369
2011/07/22,8970246993377
2011/07/23,9103586712019
2011/07/24,9253803938163
2011/07/25,9409470593289
2011/07/26,9564336274485
2011/07/27,9747576253591
2011/07/28,9899476942548
2011/07/29,10031387297569
2011/07/30,10149227631155
2011/07/31,10290843875317
2011/08/01,10468109084837
2011/08/02,10613578059715
2011/08/03,10755686127381
2011/08/04,10871068449819
2011/08/05,10961246509007
2011/08/06,11047075206225
2011/08/07,11116588073628
2011/08/08,11192903699034
2011/08/09,11283256827769
2011/08/10,11415048018111
2011/08/11,11500590135658
2011/08/12,11570637585498
2011/08/13,11647027149681
2011/08/14,11692812622496
2011/08/15,11767855481399
2011/08/16,11814778751079
2011/08/17,11874591115477
2011/08/18,11948052160598
2011/08/19,11998819794814
2011/08/20,12052687551352
2011/08/21,12121258167251
2011/08/22,12236713431776
2011/08/23,12335314713677
2011/08/24,12383421676518
2011/08/25,12409165842691
2011/08/26,12460744854836
2011/08/27,12477013875307
2011/08/28,12467666915885
2011/08/29,12473027091611
2011/08/30,12511360994678
2011/08/31,12562221649651
2011/09/01,12578369923727
2011/09/02,12611624867708
2011/09/03,12644488720051
2011/09/04,12649972633858
2011/09/05,12675009030953
2011/09/06,12706972832196
2011/09/07,12737683740017
2011/09/08,12724388832661
2011/09/09,12729221471551
2011/09/10,12748229537478
2011/09/11,12745872125932
2011/09/12,12718905765725
2011/09/13,12718211705794
2011/09/14,12726997395381
2011/09/15,12734653941635
2011/09/16,12721224228438
2011/09/17,12683952454917
2011/09/18,12710661841944
2011/09/19,12706458122905
2011/09/20,12678682153852
2011/09/21,12685210464545
2011/09/22,12693096621273
2011/09/23,12690254503893
2011/09/24,12656058434055
2011/09/25,12646065330342
2011/09/26,12619725937715
2011/09/27,12606329393207
2011/09/28,12584273430108
2011/09/29,12559582780244
2011/09/30,12520946068652
2011/10/01,12474578659870
2011/10/02,12451273319492
2011/10/03,12421521513542
2011/10/04,12390870151724
2011/10/05,12346834197965
2011/10/06,12332726355424
2011/10/07,12291844830213
2011/10/08,12261699214221
2011/10/09,12206517107865
2011/10/10,12159181374262
2011/10/11,12087639097160
2011/10/12,12021645761271
2011/10/13,11924660134619
2011/10/14,11853165792653
2011/10/15,11810331968767
2011/10/16,11741688524959
2011/10/17,11659647355294
2011/10/18,11584357384383
2011/10/19,11519874486360
2011/10/20,11443092101486
2011/10/21,11382300988900
2011/10/22,11287114770025
2011/10/23,11186718868140
2011/10/24,11104361184614
2011/10/25,11051230467546
2011/10/26,10986443551036
2011/10/27,10907354073348
2011/10/28,10813004509951
2011/10/29,10742760343386
2011/10/30,10652040038028
2011/10/31,10569644014583
2011/11/01,10500208370852
2011/11/02,10448206763767
2011/11/03,10385406872098
2011/11/04,10313561024729
2011/11/05,10268045301391
2011/11/06,10215521150557
2011/11/07,10143708789912
2011/11/08,10082348237233
2011/11/09,10049247340967
2011/11/10,10012201256021
2011/11/11,9939437508310
2011/11/12,9872264228804
2011/11/13,9824804216931
2011/11/14,9773652391478
2011/11/15,9742830753214
2011/11/16,9695963694502
2011/11/17,9642721481395
2011/11/18,9582996548871
2011/11/19,9531428116025
2011/11/20,9456794354630
2011/11/21,9408504418994
2011/11/22,9354054735455
2011/11/23,9306267737617
2011/11/24,9238197057275
2011/11/25,9175298571674
2011/11/26,9115614191483
2011/11/27,9049808761902
2011/11/28,8986125189889
2011/11/29,8936840067694
2011/11/30,8889630616935
2011/12/01,8882608271874
2011/12/02,8873545229403
2011/12/03,8827165990963
2011/12/04,8785720522025
2011/12/05,8754731176911
2011/12/06,8736018897371
2011/12/07,8709776095624
2011/12/08,8674573143027
2011/12/09,8645854123909
2011/12/10,8626975781783
2011/12/11,8589032972048
2011/12/12,8556558747351
2011/12/13,8511902054715
2011/12/14,8490609485333
2011/12/15,8454194287845
2011/12/16,8404380611372
2011/12/17,8371079584015
2011/12/18,8361828196920
2011/12/19,8349856564606
2011/12/20,8335493581216
2011/12/21,8324553161358
2011/12/22,8307465659955
2011/12/23,8303490958848
2011/12/24,8285912325358
2011/12/25,8290350319435
2011/12/26,8327593588314
2011/12/27,8346503598132
2011/12/28,8343200281412
2011/12/29,8344481670547
2011/12/30,8314751577762
2011/12/31,8321331819619
2012/01/01,8322112761105
2012/01/02,8324516231268
2012/01/03,8340535451934
2012/01/04,8355233571582
2012/01/05,8346907881750
2012/01/06,8373422578241
2012/01/07,8412881784058
2012/01/08,8444727977173
2012/01/09,8482339722587
2012/01/10,8504314078781
2012/01/11,8520395583240
2012/01/12,8560856183915
2012/01/13,8560478279581
2012/01/14,8578680004954
2012/01/15,8599629947788
2012/01/16,8622368725371
2012/01/17,8662978745674
2012/01/18,8677258975441
2012/01/19,8674901294455
2012/01/20,8679971549269
2012/01/21,8719769579092
2012/01/22,8745156329793
2012/01/23,8784031284014
2012/01/24,8801983549436
2012/01/25,8830974145448
2012/01/26,8834404370581
2012/01/27,8848024303631
2012/01/28,8870327979855
2012/01/29,8903906052815
2012/01/30,8956973727080
2012/01/31,9002300601914
2012/02/01,9017341227531
2012/02/02,9036715344113
2012/02/03,9087726089828
2012/02/04,9121226650599
2012/02/05,9152748971447
2012/02/06,9180972428066
2012/02/07,9201774314927
2012/02/08,9217601041603
2012/02/09,9235467198226
2012/02/10,9266271971172
2012/02/11,9282177360311
2012/02/12,9325534087871
2012/02/13,9360853854269
2012/02/14,9363666736736
2012/02/15,9369516680197
2012/02/16,9386462932719
2012/02/17,9400367992192
2012/02/18,9449966196149
2012/02/19,9507874421445
2012/02/20,9539816397777
2012/02/21,9533924478516
2012/02/22,9559457416580
2012/02/23,9605379187871
2012/02/24,9624962631911
2012/02/25,9674846533350
2012/02/26,9712447181996
2012/02/27,9739343626760
2012/02/28,9766943747561
2012/02/29,9827985170781
2012/03/01,9861543071242
2012/03/02,9886649857297
2012/03/03,9867953346454
2012/03/04,9870497461034
2012/03/05,9888704386021
2012/03/06,9920375621076
2012/03/07,9948145458880
2012/03/08,9998595609693
2012/03/09,10049081304150
2012/03/10,10125566342155
2012/03/11,10141107486251
2012/03/12,10186316248248
2012/03/13,10235520291905
2012/03/14,10264899408744
2012/03/15,10255165266008
2012/03/16,10267244424024
2012/03/17,10317618376585
2012/03/18,10371304223797
2012/03/19,10409624741802
2012/03/20,10436816074197
2012/03/21,10484406575644
2012/03/22,10522578603764
2012/03/23,10521319314898
2012/03/24,10561240544302
2012/03/25,10625525486416
2012/03/26,10654365484101
2012/03/27,10679409559709
2012/03/28,10707437559431
2012/03/29,10737903768864
2012/03/30,10772233701777
2012/03/31,10834824004796
2012/04/01,10873397499883
2012/04/02,10883391719680
2012/04/03,10880167851467
2012/04/04,10898824883648
2012/04/05,10886004414142
2012/04/06,10875484426738
2012/04/07,10882215506662
2012/04/08,10898419958130
2012/04/09,10939417016846
2012/04/10,10961866071852
2012/04/11,10995082964806
2012/04/12,11009004633500
2012/04/13,10994924551912
2012/04/14,10984598562069
2012/04/15,10961264988553
2012/04/16,10951297230555
2012/04/17,10958662496700
2012/04/18,10947730738619
2012/04/19,10964178532409
2012/04/20,11007577538444
2012/04/21,11029281339639
2012/04/22,11049226954216
2012/04/23,11070157722312
2012/04/24,11058427226913
2012/04/25,11054232357989
2012/04/26,11060122655871
2012/04/27,11049635501767
2012/04/28,11061070102137
2012/04/29,11091316622140
2012/04/30,11137017618774
2012/05/01,11189002797514
2012/05/02,11216236320532
2012/05/03,11232278030110
2012/05/04,11259199252435
2012/05/05,11277927495336
2012/05/06,11314393593593
2012/05/07,11349564755158
2012/05/08,11407954817977
2012/05/09,11461251008372
2012/05/10,11503380353005
2012/05/11,11487162481562
2012/05/12,11512953915224
2012/05/13,11520870155436
2012/05/14,11536819933351
2012/05/15,11548923038934
2012/05/16,11523056266138
2012/05/17,11504629126765
2012/05/18,11513612093219
2012/05/19,11536768162567
2012/05/20,11556686815073
2012/05/21,11569299388011
2012/05/22,11544832714055
2012/05/23,11525749581503
2012/05/24,11516393293505
2012/05/25,11476649113206
2012/05/26,11458466087826
2012/05/27,11480346183925
2012/05/28,11484842364327
2012/05/29,11468343989452
2012/05/30,11438597307489
2012/05/31,11440373724464
2012/06/01,11430627281133
2012/06/02,11455045609207
2012/06/03,11484359603571
2012/06/04,11499995034121
2012/06/05,11493631127108
2012/06/06,11518192694426
2012/06/07,11508277510997
2012/06/08,11504749920574
2012/06/09,11531923937960
2012/06/10,11564382555294
2012/06/11,11597075555356
2012/06/12,11585639456935
2012/06/13,11610891828796
2012/06/14,11611453020623
2012/06/15,11637502357429
2012/06/16,11651872611109
2012/06/17,11680944874876
2012/06/18,11700150600447
2012/06/19,11768260119742
2012/06/20,11752848460502
2012/06/21,11754687724806
2012/06/22,11747159539925
2012/06/23,11794970403057
2012/06/24,11829114059432
2012/06/25,11848687326708
2012/06/26,11872464758302
2012/06/27,11915341192850
2012/06/28,11929587839102
2012/06/29,11939831477084
2012/06/30,11944874083624
2012/07/01,11949214626477
2012/07/02,11978047436691
2012/07/03,12004499587204
2012/07/04,12048388910667
2012/07/05,12069042867188
2012/07/06,12095184926122
2012/07/07,12146599407453
2012/07/08,12197388713412
2012/07/09,12246219715765
2012/07/10,12274563853261
2012/07/11,12290074000030
2012/07/12,12296583076908
2012/07/13,12332604491672
2012/07/14,12377799020557
2012/07/15,12407930233387
2012/07/16,12421993034053
2012/07/17,12476556596214
2012/07/18,12534281498701
2012/07/19,12572697779492
2012/07/20,12589718478993
2012/07/21,12615004717095
2012/07/22,12645972232506
2012/07/23,12678171575410
2012/07/24,12722447348657
2012/07/25,12775867939515
2012/07/26,12852224189159
2012/07/27,12915811230054
2012/07/28,12998249383233
2012/07/29,13021985968509
2012/07/30,13141656601584
2012/07/31,13190016680417
2012/08/01,13209571518063
2012/08/02,13268568860007
2012/08/03,13364268226140
2012/08/04,13433381943666
2012/08/05,13486391900974
2012/08/06,13521614891035
2012/08/07,13570922339247
2012/08/08,13647889757691
2012/08/09,13737375438875
2012/08/10,13817927378655
2012/08/11,13901673197129
2012/08/12,13993922240148
2012/08/13,14080405445827
2012/08/14,14178198592137
2012/08/15,14279415077308
2012/08/16,14373973445409
2012/08/17,14427830811458
2012/08/18,14475444155275
2012/08/19,14555001584456
2012/08/20,14707890494330
2012/08/21,14849049060287
2012/08/22,14909644356786
2012/08/23,14999267877536
2012/08/24,15086533563119
2012/08/25,15144206507127
2012/08/26,15272833492214
2012/08/27,15385253698647
2012/08/28,15464636080198
2012/08/29,15585335105451
2012/08/30,15698546545173
2012/08/31,15767942454554
2012/09/01,15870097292208
2012/09/02,15959085577944
2012/09/03,16090236077570
2012/09/04,16139255539804
2012/09/05,16284614640253
2012/09/06,16446425699677
2012/09/07,16615281972894
2012/09/08,16738089874644
2012/09/09,16833575856924
2012/09/10,16945908111886
2012/09/11,17068156487753
2012/09/12,17144439376574
2012/09/13,17224446234282
2012/09/14,17341993434404
2012/09/15,17421054379729
2012/09/16,17519800094504
2012/09/17,17657962865549
2012/09/18,17816658170058
2012/09/19,17919970959103
2012/09/20,18006378185734
2012/09/21,18149924582466
2012/09/22,18327720748812
2012/09/23,18435959154499
2012/09/24,18548304317497
2012/09/25,18665626124907
2012/09/26,18721513610072
2012/09/27,18798710389302
2012/09/28,18944888533826
2012/09/29,19067555765825
2012/09/30,19193464161831
2012/10/01,19270004255448
2012/10/02,19320733417156
2012/10/03,19406798031357
2012/10/04,19459336014595
2012/10/05,19521300721890
2012/10/06,19595255197317
2012/10/07,19670907086829
2012/10/08,19791447156433
2012/10/09,19902661335028
2012/10/10,19999236172493
2012/10/11,20086888548374
2012/10/12,20171854037768
2012/10/13,20247245417548
2012/10/14,20302246447976
2012/10/15,20393075100301
2012/10/16,20501907713767
2012/10/17,20587280738689
2012/10/18,20663481779323
2012/10/19,20769482014650
2012/10/20,20822080318889
2012/10/21,20944107330854
2012/10/22,21035811472240
2012/10/23,21109819938473
2012/10/24,21174207432368
2012/10/25,21226565452257
2012/10/26,21305088293478
2012/10/27,21470930912511
2012/10/28,21573204138611
2012/10/29,21688945632492
2012/10/30,21790709172641
2012/10/31,21855878010928
2012/11/01,21903213236280
2012/11/02,21968001066029
2012/11/03,22035272558376
2012/11/04,22148534944929
2012/11/05,22245729291154
2012/11/06,22307037064262
2012/11/07,22375495755614
2012/11/08,22496077230101
2012/11/09,22565727033867
2012/11/10,22661829215182
2012/11/11,22707221264681
2012/11/12,22755989232776
2012/11/13,22769348320359
2012/11/14,22834120220681
2012/11/15,22874208920390
2012/11/16,22905379448298
2012/11/17,22960260934137
2012/11/18,23047728244027
2012/11/19,23050777045962
2012/11/20,23128126910891
2012/11/21,23187901319797
2012/11/22,23268982056782
2012/11/23,23310905282029
2012/11/24,23411710099636
2012/11/25,23467901007544
2012/11/26,23558955896931
2012/11/27,23630470556465
2012/11/28,23739352783600
2012/11/29,23879845456821
2012/11/30,23897774798915
2012/12/01,23957180407446
2012/12/02,24029837069887
2012/12/03,24078107196784
2012/12/04,24051620987222
2012/12/05,23981661489335
2012/12/06,23968204317848
2012/12/07,23945418353137
2012/12/08,23963948568304
2012/12/09,23946387702535
2012/12/10,23939066153180
2012/12/11,23947901950100
2012/12/12,23961941854909
2012/12/13,23931263994887
2012/12/14,23851476830337
2012/12/15,23736253792251
2012/12/16,23656542102690
2012/12/17,23584518733873
2012/12/18,23547682665541
2012/12/19,23546762164111
2012/12/20,23465789346514
2012/12/21,23402487903835
2012/12/22,23381803719759
2012/12/23,23429476860347
2012/12/24,23378180676715
2012/12/25,23344276195795
2012/12/26,23295312545101
2012/12/27,23307205343435
2012/12/28,23333463812191
2012/12/29,23317178065019
2012/12/30,23296947035615
2012/12/31,23343387672506
2013/01/01,23364262826728
2013/01/02,23350899410526
2013/01/03,23357104768554
2013/01/04,23338010265310
2013/01/05,23318197970056
2013/01/06,23258004217251
2013/01/07,23242219226131
2013/01/08,23269679563080
2013/01/09,23218487050570
2013/01/10,23210195786851
2013/01/11,23162450048140
2013/01/12,23061926044974
2013/01/13,22995763408628
2013/01/14,22994221942630
2013/01/15,22967311776920
2013/01/16,22888644362571
2013/01/17,22835547152426
2013/01/18,22737871331400
2013/01/19,22712314386225
2013/01/20,22676806342520
2013/01/21,22667927366252
2013/01/22,22633776816780
2013/01/23,22596644480444
2013/01/24,22552094182354
2013/01/25,22514383314559
2013/01/26,22463422457671
2013/01/27,22454871166135
2013/01/28,22441442103659
2013/01/29,22426899026999
2013/01/30,22419162334365
2013/01/31,22480167021265
2013/02/01,22522736431134
2013/02/02,22541276251327
2013/02/03,22554783339552
2013/02/04,22633739836531
2013/02/05,22709787004592
2013/02/06,22757068237028
2013/02/07,22778307061311
2013/02/08,22813111549423
2013/02/09,22825754630644
2013/02/10,22873401918642
2013/02/11,22958941248706
2013/02/12,22970373095417
2013/02/13,23007331818573
2013/02/14,23088891548601
2013/02/15,23175840029445
2013/02/16,23329494220438
2013/02/17,23499554966890
2013/02/18,23697539667748
2013/02/19,23816207114675
2013/02/20,23984786124639
2013/02/21,24225181852034
2013/02/22,24363416199631
2013/02/23,24518087019311
2013/02/24,24652077237985
2013/02/25,24856400520232
2013/02/26,25015168341262
2013/02/27,25243974794161
2013/02/28,25427637487134
2013/03/01,25584766814821
2013/03/02,25762147309671
2013/03/03,25954224412687
2013/03/04,26247251802484
2013/03/05,26463791179823
2013/03/06,26664588419315
2013/03/07,26831517281512
2013/03/08,27049616602492
2013/03/09,27284699163231
2013/03/10,27591360812301
2013/03/11,27887145290157
2013/03/12,27965201579160
2013/03/13,28146675859118
2013/03/14,28454146531298
2013/03/15,28818116290388
2013/03/16,29143534278426
2013/03/17,29591023345131
2013/03/18,30054192074241
2013/03/19,30460284937111
2013/03/20,30844212381921
2013/03/21,31397066256094
2013/03/22,31986957624390
2013/03/23,32517760696638
2013/03/24,33215230482406
2013/03/25,33723778212154
2013/03/26,34183821063677
2013/03/27,34537031597852
2013/03/28,35055941033993
2013/03/29,35690623841417
2013/03/30,36295237348148
2013/03/31,36813002346435
2013/04/01,37564285480092
2013/04/02,38225151777783
2013/04/03,38841863840867
2013/04/04,39339807259569
2013/04/05,39753796023936
2013/04/06,40380708754402
2013/04/07,41016974443350
2013/04/08,41657508084677
2013/04/09,42327366992383
2013/04/10,43098468655225
2013/04/11,43763128342763
2013/04/12,44368584954551
2013/04/13,44946063782755
2013/04/14,45485123414557
2013/04/15,46022697086025
2013/04/16,46683745221387
2013/04/17,47324182328849
2013/04/18,48052088718869
2013/04/19,48498149670003
2013/04/20,49041470972535
2013/04/21,49833987092330
2013/04/22,50523989819842
2013/04/23,51211072381129
2013/04/24,51913618993269
2013/04/25,52540447554874
2013/04/26,53326491500604
2013/04/27,53961700056407
2013/04/28,54545007987173
2013/04/29,55289488630454
2013/04/30,56026506125953
2013/05/01,56655751920672
2013/05/02,57175618778241
2013/05/03,57685062029192
2013/05/04,58271350143841
2013/05/05,58861875027557
2013/05/06,59696088192664
2013/05/07,60452791889299
2013/05/08,61223588122569
2013/05/09,61924845591608
2013/05/10,62625390887702
2013/05/11,63397790044103
2013/05/12,64241433718688
2013/05/13,65158605035720
2013/05/14,65955850634238
2013/05/15,66535811743471
2013/05/16,67088985491177
2013/05/17,67740160552428
2013/05/18,68276554960649
2013/05/19,68992498312711
2013/05/20,69441929188216
2013/05/21,69866037442210
2013/05/22,70503015771089
2013/05/23,71170518640069
2013/05/24,71929887487489
2013/05/25,72667866495231
2013/05/26,73489554298650
2013/05/27,74409665758260
2013/05/28,75126359211880
2013/05/29,75922303100889
2013/05/30,76761627351082
2013/05/31,77733452909823
2013/06/01,78816483301658
2013/06/02,80123542380287
2013/06/03,81345794346880
2013/06/04,82565965163690
2013/06/05,84065960971602
2013/06/06,85613681284724
2013/06/07,86757348567353
2013/06/08,88024905618674
2013/06/09,89353540846693
2013/06/10,90663369764714
2013/06/11,91847554228649
2013/06/12,93425313694370
2013/06/13,95077592095283
2013/06/14,96311876667875
2013/06/15,97533544378795
2013/06/16,98936579347605
2013/06/17,1.0057005393319E+14
2013/06/18,1.0185935735027E+14
2013/06/19,1.0263112415551E+14
2013/06/20,1.0385920746749E+14
2013/06/21,1.0525368448414E+14
2013/06/22,1.0700398936504E+14
2013/06/23,1.0871218341375E+14
2013/06/24,1.0991998739114E+14
2013/06/25,1.1114899299079E+14
2013/06/26,1.1277426768397E+14
2013/06/27,1.1405146839871E+14
2013/06/28,1.1558030336781E+14
2013/06/29,1.1707263885952E+14
2013/06/30,1.1875626212836E+14
2013/07/01,1.2021076970101E+14
2013/07/02,1.216449912748E+14
2013/07/03,1.2332422290695E+14
2013/07/04,125142712474500
2013/07/05,1.2693446218108E+14
2013/07/06,1.2874502098919E+14
2013/07/07,1.3091947718428E+14
2013/07/08,1.328845820078E+14
2013/07/09,1.3493030905888E+14
2013/07/10,1.3677930454078E+14
2013/07/11,1.3955844031679E+14
