Date,transactions14trx
2011/08/25,-0.293
2011/08/26,-0.305
2011/08/27,-0.345
2011/08/28,-0.425
2011/08/29,-0.45
2011/08/30,-0.447
2011/08/31,-0.439
2011/09/01,-0.431
2011/09/02,-0.427
2011/09/03,-0.46
2011/09/04,-0.473
2011/09/05,-0.478
2011/09/06,-0.452
2011/09/07,-0.428
2011/09/08,-0.424
2011/09/09,-0.406
2011/09/10,-0.422
2011/09/11,-0.445
2011/09/12,-0.465
2011/09/13,-0.485
2011/09/14,-0.512
2011/09/15,-0.534
2011/09/16,-0.557
2011/09/17,-0.606
2011/09/18,-0.65
2011/09/19,-0.665
2011/09/20,-0.607
2011/09/21,-0.519
2011/09/22,-0.466
2011/09/23,-0.431
2011/09/24,-0.43
2011/09/25,-0.45
2011/09/26,-0.486
2011/09/27,-0.513
2011/09/28,-0.535
2011/09/29,-0.566
2011/09/30,-0.592
2011/10/01,-0.629
2011/10/02,-0.682
2011/10/03,-0.69
2011/10/04,-0.69
2011/10/05,-0.686
2011/10/06,-0.673
2011/10/07,-0.661
2011/10/08,-0.66
2011/10/09,-0.662
2011/10/10,-0.648
2011/10/11,-0.621
2011/10/12,-0.584
2011/10/13,-0.579
2011/10/14,-0.55
2011/10/15,-0.527
2011/10/16,-0.531
2011/10/17,-0.519
2011/10/18,-0.533
2011/10/19,-0.553
2011/10/20,-0.593
2011/10/21,-0.621
2011/10/22,-0.642
2011/10/23,-0.635
2011/10/24,-0.596
2011/10/25,-0.566
2011/10/26,-0.539
2011/10/27,-0.539
2011/10/28,-0.538
2011/10/29,-0.514
2011/10/30,-0.501
2011/10/31,-0.488
2011/11/01,-0.449
2011/11/02,-0.384
2011/11/03,-0.291
2011/11/04,-0.173
2011/11/05,-0.069
2011/11/06,-0.02
2011/11/07,0.013
2011/11/08,0.054
2011/11/09,0.117
2011/11/10,0.198
2011/11/11,0.221
2011/11/12,0.207
2011/11/13,0.179
2011/11/14,0.166
2011/11/15,0.172
2011/11/16,0.187
2011/11/17,0.16
2011/11/18,0.116
2011/11/19,0.044
2011/11/20,-0.027
2011/11/21,-0.107
2011/11/22,-0.16
2011/11/23,-0.186
2011/11/24,-0.218
2011/11/25,-0.233
2011/11/26,-0.266
2011/11/27,-0.296
2011/11/28,-0.283
2011/11/29,-0.222
2011/11/30,-0.113
2011/12/01,0
2011/12/02,0.109
2011/12/03,0.179
2011/12/04,0.21
2011/12/05,0.25
2011/12/06,0.369
2011/12/07,0.452
2011/12/08,0.492
2011/12/09,0.492
2011/12/10,0.468
2011/12/11,0.412
2011/12/12,0.32
2011/12/13,0.232
2011/12/14,0.163
2011/12/15,0.073
2011/12/16,-0.011
2011/12/17,-0.098
2011/12/18,-0.196
2011/12/19,-0.247
2011/12/20,-0.242
2011/12/21,-0.233
2011/12/22,-0.209
2011/12/23,-0.182
2011/12/24,-0.199
2011/12/25,-0.217
2011/12/26,-0.22
2011/12/27,-0.23
2011/12/28,-0.252
2011/12/29,-0.271
2011/12/30,-0.293
2011/12/31,-0.313
2012/01/01,-0.336
2012/01/02,-0.341
2012/01/03,-0.317
2012/01/04,-0.276
2012/01/05,-0.169
2012/01/06,-0.04
2012/01/07,0.064
2012/01/08,0.169
2012/01/09,0.255
2012/01/10,0.351
2012/01/11,0.467
2012/01/12,0.568
2012/01/13,0.66
2012/01/14,0.737
2012/01/15,0.778
2012/01/16,0.817
2012/01/17,0.843
2012/01/18,0.854
2012/01/19,0.861
2012/01/20,0.858
2012/01/21,0.83
2012/01/22,0.743
2012/01/23,0.653
2012/01/24,0.61
2012/01/25,0.627
2012/01/26,0.624
2012/01/27,0.598
2012/01/28,0.539
2012/01/29,0.481
2012/01/30,0.414
2012/01/31,0.374
2012/02/01,0.337
2012/02/02,0.328
2012/02/03,0.332
2012/02/04,0.35
2012/02/05,0.358
2012/02/06,0.335
2012/02/07,0.325
2012/02/08,0.323
2012/02/09,0.344
2012/02/10,0.413
2012/02/11,0.479
2012/02/12,0.514
2012/02/13,0.562
2012/02/14,0.67
2012/02/15,0.801
2012/02/16,0.945
2012/02/17,0.987
2012/02/18,0.95
2012/02/19,0.843
2012/02/20,0.711
2012/02/21,0.57
2012/02/22,0.455
2012/02/23,0.389
2012/02/24,0.321
2012/02/25,0.231
2012/02/26,0.117
2012/02/27,0.022
2012/02/28,-0.056
2012/02/29,-0.121
2012/03/01,-0.169
2012/03/02,-0.176
2012/03/03,-0.236
2012/03/04,-0.282
2012/03/05,-0.303
2012/03/06,-0.327
2012/03/07,-0.341
2012/03/08,-0.348
2012/03/09,-0.355
2012/03/10,-0.399
2012/03/11,-0.469
2012/03/12,-0.521
2012/03/13,-0.514
2012/03/14,-0.483
2012/03/15,-0.459
2012/03/16,-0.416
2012/03/17,-0.365
2012/03/18,-0.339
2012/03/19,-0.309
2012/03/20,-0.27
2012/03/21,-0.22
2012/03/22,-0.18
2012/03/23,-0.163
2012/03/24,-0.155
2012/03/25,-0.158
2012/03/26,-0.153
2012/03/27,-0.141
2012/03/28,-0.103
2012/03/29,-0.039
2012/03/30,0.013
2012/03/31,0.03
2012/04/01,0.002
2012/04/02,-0.02
2012/04/03,0.009
2012/04/04,0.048
2012/04/05,0.088
2012/04/06,0.113
2012/04/07,0.105
2012/04/08,0.069
2012/04/09,0.041
2012/04/10,0.089
2012/04/11,0.16
2012/04/12,0.26
2012/04/13,0.326
2012/04/14,0.401
2012/04/15,0.455
2012/04/16,0.533
2012/04/17,0.593
2012/04/18,0.666
2012/04/19,0.715
2012/04/20,0.758
2012/04/21,0.755
2012/04/22,0.692
2012/04/23,0.619
2012/04/24,0.561
2012/04/25,0.51
2012/04/26,0.551
2012/04/27,0.549
2012/04/28,0.526
2012/04/29,0.498
2012/04/30,0.523
2012/05/01,0.606
2012/05/02,0.712
2012/05/03,0.956
2012/05/04,1.272
2012/05/05,1.574
2012/05/06,1.784
2012/05/07,2.135
2012/05/08,2.522
2012/05/09,2.878
2012/05/10,3.021
2012/05/11,3.217
2012/05/12,3.395
2012/05/13,3.441
2012/05/14,3.733
2012/05/15,3.975
2012/05/16,4.053
2012/05/17,3.988
2012/05/18,3.992
2012/05/19,4.241
2012/05/20,4.505
2012/05/21,4.732
2012/05/22,4.746
2012/05/23,4.687
2012/05/24,4.556
2012/05/25,4.413
2012/05/26,4.169
2012/05/27,3.915
2012/05/28,3.709
2012/05/29,3.528
2012/05/30,3.305
2012/05/31,3.005
2012/06/01,2.745
2012/06/02,2.345
2012/06/03,2.124
2012/06/04,2.156
2012/06/05,2.312
2012/06/06,2.213
2012/06/07,2.145
2012/06/08,1.996
2012/06/09,1.894
2012/06/10,1.898
2012/06/11,1.879
2012/06/12,1.703
2012/06/13,1.804
2012/06/14,2.108
2012/06/15,2.442
2012/06/16,2.656
2012/06/17,2.777
2012/06/18,2.783
2012/06/19,2.685
2012/06/20,2.493
2012/06/21,2.209
2012/06/22,1.855
2012/06/23,1.467
2012/06/24,1.076
2012/06/25,0.746
2012/06/26,0.481
2012/06/27,0.272
2012/06/28,0.077
2012/06/29,-0.126
2012/06/30,-0.327
2012/07/01,-0.542
2012/07/02,-0.714
2012/07/03,-0.866
2012/07/04,-0.995
2012/07/05,-1.113
2012/07/06,-1.199
2012/07/07,-1.245
2012/07/08,-1.298
2012/07/09,-1.317
2012/07/10,-1.23
2012/07/11,-1.103
2012/07/12,-1.007
2012/07/13,-0.934
2012/07/14,-0.891
2012/07/15,-0.839
2012/07/16,-0.739
2012/07/17,-0.578
2012/07/18,-0.403
2012/07/19,-0.24
2012/07/20,-0.043
2012/07/21,0.148
2012/07/22,0.325
2012/07/23,0.466
2012/07/24,0.537
2012/07/25,0.549
2012/07/26,0.55
2012/07/27,0.513
2012/07/28,0.519
2012/07/29,0.545
2012/07/30,0.58
2012/07/31,0.676
2012/08/01,0.714
2012/08/02,0.733
2012/08/03,0.693
2012/08/04,0.626
2012/08/05,0.578
2012/08/06,0.559
2012/08/07,0.513
2012/08/08,0.533
2012/08/09,0.514
2012/08/10,0.456
2012/08/11,0.414
2012/08/12,0.393
2012/08/13,0.494
2012/08/14,0.559
2012/08/15,0.733
2012/08/16,0.918
2012/08/17,1.051
2012/08/18,1.116
2012/08/19,1.129
2012/08/20,1.098
2012/08/21,1.085
2012/08/22,1.048
2012/08/23,0.955
2012/08/24,0.831
2012/08/25,0.7
2012/08/26,0.544
2012/08/27,0.402
2012/08/28,0.254
2012/08/29,0.137
2012/08/30,0.044
2012/08/31,0.016
2012/09/01,0.031
2012/09/02,0.027
2012/09/03,0.041
2012/09/04,0.077
2012/09/05,0.133
2012/09/06,0.211
2012/09/07,0.236
2012/09/08,0.209
2012/09/09,0.153
2012/09/10,0.093
2012/09/11,0.065
2012/09/12,-0.009
2012/09/13,-0.102
2012/09/14,-0.157
2012/09/15,-0.243
2012/09/16,-0.337
2012/09/17,-0.457
2012/09/18,-0.534
2012/09/19,-0.58
2012/09/20,-0.609
2012/09/21,-0.632
2012/09/22,-0.704
2012/09/23,-0.764
2012/09/24,-0.804
2012/09/25,-0.861
2012/09/26,-0.868
2012/09/27,-0.869
2012/09/28,-0.832
2012/09/29,-0.832
2012/09/30,-0.881
2012/10/01,-0.928
2012/10/02,-0.91
2012/10/03,-0.894
2012/10/04,-0.832
2012/10/05,-0.712
2012/10/06,-0.585
2012/10/07,-0.442
2012/10/08,-0.267
2012/10/09,-0.1
2012/10/10,0.02
2012/10/11,0.075
2012/10/12,0.094
2012/10/13,0.121
2012/10/14,0.109
2012/10/15,0.099
2012/10/16,0.118
2012/10/17,0.134
2012/10/18,0.119
2012/10/19,0.062
2012/10/20,0.019
2012/10/21,0.069
2012/10/22,0.193
2012/10/23,0.274
2012/10/24,0.323
2012/10/25,0.307
2012/10/26,0.212
2012/10/27,0.026
2012/10/28,-0.197
2012/10/29,-0.407
2012/10/30,-0.528
2012/10/31,-0.606
2012/11/01,-0.684
2012/11/02,-0.715
2012/11/03,-0.752
2012/11/04,-0.788
2012/11/05,-0.755
2012/11/06,-0.679
2012/11/07,-0.538
2012/11/08,-0.393
2012/11/09,-0.311
2012/11/10,-0.257
2012/11/11,-0.254
2012/11/12,-0.28
2012/11/13,-0.297
2012/11/14,-0.284
2012/11/15,-0.186
2012/11/16,-0.022
2012/11/17,0.12
2012/11/18,0.253
2012/11/19,0.396
2012/11/20,0.535
2012/11/21,0.682
2012/11/22,0.756
2012/11/23,0.789
2012/11/24,0.772
2012/11/25,0.777
2012/11/26,0.788
2012/11/27,0.734
2012/11/28,0.716
2012/11/29,0.72
2012/11/30,0.678
2012/12/01,0.635
2012/12/02,0.494
2012/12/03,0.305
2012/12/04,0.175
2012/12/05,0.098
2012/12/06,0.086
2012/12/07,0.077
2012/12/08,0.079
2012/12/09,0.08
2012/12/10,0.11
2012/12/11,0.162
2012/12/12,0.225
2012/12/13,0.334
2012/12/14,0.44
2012/12/15,0.489
2012/12/16,0.519
2012/12/17,0.576
2012/12/18,0.709
2012/12/19,0.844
2012/12/20,0.907
2012/12/21,0.98
2012/12/22,1.099
2012/12/23,1.135
2012/12/24,1.11
2012/12/25,0.994
2012/12/26,0.879
2012/12/27,0.816
2012/12/28,0.809
2012/12/29,0.777
2012/12/30,0.775
2012/12/31,0.692
2013/01/01,0.571
2013/01/02,0.479
2013/01/03,0.428
2013/01/04,0.445
2013/01/05,0.445
2013/01/06,0.393
2013/01/07,0.354
2013/01/08,0.315
2013/01/09,0.305
2013/01/10,0.372
2013/01/11,0.485
2013/01/12,0.576
2013/01/13,0.67
2013/01/14,0.729
2013/01/15,0.764
2013/01/16,0.83
2013/01/17,0.878
2013/01/18,0.914
2013/01/19,0.98
2013/01/20,0.973
2013/01/21,0.911
2013/01/22,0.836
2013/01/23,0.77
2013/01/24,0.709
2013/01/25,0.665
2013/01/26,0.653
2013/01/27,0.678
2013/01/28,0.705
2013/01/29,0.727
2013/01/30,0.688
2013/01/31,0.664
2013/02/01,0.691
2013/02/02,0.721
2013/02/03,0.784
2013/02/04,0.831
2013/02/05,0.854
2013/02/06,0.803
2013/02/07,0.801
2013/02/08,0.826
2013/02/09,0.848
2013/02/10,0.858
2013/02/11,0.864
2013/02/12,0.869
2013/02/13,0.873
2013/02/14,0.835
2013/02/15,0.792
2013/02/16,0.727
2013/02/17,0.642
2013/02/18,0.549
2013/02/19,0.475
2013/02/20,0.438
2013/02/21,0.409
2013/02/22,0.413
2013/02/23,0.419
2013/02/24,0.42
2013/02/25,0.463
2013/02/26,0.511
2013/02/27,0.549
2013/02/28,0.585
2013/03/01,0.623
2013/03/02,0.622
2013/03/03,0.587
2013/03/04,0.573
2013/03/05,0.54
2013/03/06,0.521
2013/03/07,0.528
2013/03/08,0.503
2013/03/09,0.456
2013/03/10,0.473
2013/03/11,0.469
2013/03/12,0.405
2013/03/13,0.339
2013/03/14,0.28
2013/03/15,0.247
2013/03/16,0.115
2013/03/17,-0.07
2013/03/18,-0.248
2013/03/19,-0.402
2013/03/20,-0.532
2013/03/21,-0.602
2013/03/22,-0.607
2013/03/23,-0.599
2013/03/24,-0.588
2013/03/25,-0.584
2013/03/26,-0.583
2013/03/27,-0.566
2013/03/28,-0.503
2013/03/29,-0.407
2013/03/30,-0.306
2013/03/31,-0.271
2013/04/01,-0.243
2013/04/02,-0.174
2013/04/03,-0.078
2013/04/04,0.044
2013/04/05,0.152
2013/04/06,0.203
2013/04/07,0.266
2013/04/08,0.324
2013/04/09,0.399
2013/04/10,0.465
2013/04/11,0.541
2013/04/12,0.576
2013/04/13,0.559
2013/04/14,0.517
2013/04/15,0.456
2013/04/16,0.441
2013/04/17,0.407
2013/04/18,0.322
2013/04/19,0.26
2013/04/20,0.169
2013/04/21,0.046
2013/04/22,-0.079
2013/04/23,-0.14
2013/04/24,-0.142
2013/04/25,-0.115
2013/04/26,-0.101
2013/04/27,-0.141
2013/04/28,-0.224
2013/04/29,-0.29
2013/04/30,-0.358
2013/05/01,-0.392
2013/05/02,-0.401
2013/05/03,-0.408
2013/05/04,-0.418
2013/05/05,-0.428
2013/05/06,-0.424
2013/05/07,-0.396
2013/05/08,-0.379
2013/05/09,-0.298
2013/05/10,-0.174
2013/05/11,-0.003
2013/05/12,0.155
2013/05/13,0.277
2013/05/14,0.392
2013/05/15,0.486
2013/05/16,0.547
2013/05/17,0.571
2013/05/18,0.542
2013/05/19,0.46
2013/05/20,0.352
2013/05/21,0.253
2013/05/22,0.156
2013/05/23,0.097
2013/05/24,0.048
2013/05/25,-0.011
2013/05/26,-0.117
2013/05/27,-0.199
2013/05/28,-0.242
2013/05/29,-0.265
2013/05/30,-0.265
2013/05/31,-0.261
2013/06/01,-0.255
2013/06/02,-0.265
2013/06/03,-0.26
2013/06/04,-0.237
2013/06/05,-0.207
2013/06/06,-0.182
2013/06/07,-0.171
2013/06/08,-0.187
2013/06/09,-0.235
2013/06/10,-0.299
2013/06/11,-0.351
2013/06/12,-0.407
2013/06/13,-0.474
2013/06/14,-0.515
2013/06/15,-0.598
2013/06/16,-0.672
2013/06/17,-0.724
2013/06/18,-0.756
2013/06/19,-0.767
2013/06/20,-0.738
2013/06/21,-0.706
2013/06/22,-0.684
2013/06/23,-0.697
2013/06/24,-0.703
2013/06/25,-0.702
2013/06/26,-0.689
2013/06/27,-0.666
2013/06/28,-0.619
2013/06/29,-0.619
2013/06/30,-0.678
2013/07/01,-0.731
2013/07/02,-0.774
2013/07/03,-0.827
2013/07/04,-0.885
2013/07/05,-0.934
2013/07/06,-0.991
2013/07/07,-1.065
2013/07/08,-1.097
2013/07/09,-1.091
2013/07/10,-1.066
2013/07/11,-1.005
2013/07/12,-0.892
2013/07/13,-0.805
2013/07/14,-0.754
2013/07/15,-0.717
2013/07/16,-0.676
2013/07/17,-0.624
2013/07/18,-0.564
2013/07/19,-0.525
2013/07/20,-0.518
2013/07/21,-0.522
2013/07/22,-0.505
2013/07/23,-0.483
2013/07/24,-0.434
2013/07/25,-0.368
2013/07/26,-0.323
2013/07/27,-0.297
2013/07/28,-0.281
2013/07/29,-0.245
2013/07/30,-0.195
2013/07/31,-0.093
2013/08/01,0.046
2013/08/02,0.207
2013/08/03,0.338
2013/08/04,0.424
2013/08/05,0.524
2013/08/06,0.646
2013/08/07,0.792
2013/08/08,0.946
2013/08/09,1.044
2013/08/10,1.109
2013/08/11,1.072
2013/08/12,1.037
2013/08/13,1.017
2013/08/14,0.998
2013/08/15,1.012
2013/08/16,1.114
2013/08/17,1.183
2013/08/18,1.223
2013/08/19,1.317
2013/08/20,1.393
2013/08/21,1.435
2013/08/22,1.48
2013/08/23,1.463
2013/08/24,1.388
2013/08/25,1.242
2013/08/26,1.113
2013/08/27,1.026
2013/08/28,0.98
2013/08/29,0.932
2013/08/30,0.899
2013/08/31,0.808
2013/09/01,0.678
2013/09/02,0.55
2013/09/03,0.432
2013/09/04,0.33
2013/09/05,0.275
2013/09/06,0.253
2013/09/07,0.214
2013/09/08,0.143
2013/09/09,0.101
2013/09/10,0.062
2013/09/11,0.008
2013/09/12,-0.039
2013/09/13,-0.112
2013/09/14,-0.203
2013/09/15,-0.259
2013/09/16,-0.294
2013/09/17,-0.245
2013/09/18,-0.174
2013/09/19,-0.095
2013/09/20,-0.018
2013/09/21,0.025
2013/09/22,0.037
2013/09/23,0.092
2013/09/24,0.159
2013/09/25,0.195
2013/09/26,0.222
2013/09/27,0.195
2013/09/28,0.116
2013/09/29,-0.001
2013/09/30,-0.11
2013/10/01,-0.165
2013/10/02,-0.161
2013/10/03,-0.129
2013/10/04,-0.113
2013/10/05,-0.137
2013/10/06,-0.196
2013/10/07,-0.267
2013/10/08,-0.341
2013/10/09,-0.387
2013/10/10,-0.386
2013/10/11,-0.373
2013/10/12,-0.365
2013/10/13,-0.35
2013/10/14,-0.304
2013/10/15,-0.245
2013/10/16,-0.203
2013/10/17,-0.192
2013/10/18,-0.142
2013/10/19,-0.09
2013/10/20,-0.064
2013/10/21,-0.008
2013/10/22,0.087
2013/10/23,0.159
2013/10/24,0.248
2013/10/25,0.315
2013/10/26,0.321
2013/10/27,0.267
2013/10/28,0.211
2013/10/29,0.15
2013/10/30,0.082
2013/10/31,0.056
2013/11/01,0.001
2013/11/02,-0.098
2013/11/03,-0.235
2013/11/04,-0.348
2013/11/05,-0.411
2013/11/06,-0.422
2013/11/07,-0.373
2013/11/08,-0.291
2013/11/09,-0.209
2013/11/10,-0.12
2013/11/11,-0.031
2013/11/12,0.057
2013/11/13,0.171
2013/11/14,0.316
2013/11/15,0.434
2013/11/16,0.464
2013/11/17,0.454
2013/11/18,0.542
2013/11/19,0.749
