Date,sentinusd3trxUSD
2015/12/06,25.129
2015/12/07,11.356
2015/12/08,2.527
2015/12/09,2.332
2015/12/10,0.253
2015/12/11,1.743
2015/12/12,1.024
2015/12/13,7.642
2015/12/14,8.804
2015/12/15,6.24
2015/12/16,4.252
2015/12/17,2.059
2015/12/18,0.458
2015/12/19,-1.096
2015/12/20,-1.432
2015/12/21,2.062
2015/12/22,2.853
2015/12/23,1.672
2015/12/24,1.642
2015/12/25,-0.737
2015/12/26,-6.002
2015/12/27,-13.089
2015/12/28,-15.236
2015/12/29,-15.685
2015/12/30,-15.941
2015/12/31,-15.657
2016/01/01,-15.322
2016/01/02,-15.192
2016/01/03,-13.682
2016/01/04,-9.562
2016/01/05,-1.756
2016/01/06,2.463
2016/01/07,7.348
2016/01/08,3.907
2016/01/09,-2.987
2016/01/10,-3.287
2016/01/11,1.326
2016/01/12,1.659
2016/01/13,2.048
2016/01/14,0.269
2016/01/15,3.14
2016/01/16,1.732
2016/01/17,83.292
2016/01/18,62.79
2016/01/19,34.976
2016/01/20,9.177
2016/01/21,1.303
2016/01/22,3.363
2016/01/23,49.682
2016/01/24,101.213
2016/01/25,28.738
2016/01/26,1.999
2016/01/27,-6.835
2016/01/28,-14.103
2016/01/29,-17.316
2016/01/30,-20.61
2016/01/31,-23.914
2016/02/01,-21.55
2016/02/02,-18.894
2016/02/03,-20.03
2016/02/04,-18.998
2016/02/05,-12.978
2016/02/06,-8.366
2016/02/07,-5.567
2016/02/08,-5.131
2016/02/09,-6.482
2016/02/10,-4.976
2016/02/11,-3.015
2016/02/12,-1.39
2016/02/13,-0.385
2016/02/14,1.268
2016/02/15,7.575
2016/02/16,10.179
2016/02/17,9.776
2016/02/18,7.597
2016/02/19,8.979
2016/02/20,6.498
2016/02/21,4.541
2016/02/22,3.833
2016/02/23,1.079
2016/02/24,-1.556
2016/02/25,-4.313
2016/02/26,-5.068
2016/02/27,-7.637
2016/02/28,14.636
2016/02/29,29.227
2016/03/01,28.33
2016/03/02,10.1
2016/03/03,-3.355
2016/03/04,-2.4
2016/03/05,21.465
2016/03/06,1.571
2016/03/07,-9.628
2016/03/08,-15.891
2016/03/09,-18.986
2016/03/10,-18.914
2016/03/11,-16.839
2016/03/12,-15.548
2016/03/13,-14.494
2016/03/14,-9.808
2016/03/15,-0.536
2016/03/16,62.608
2016/03/17,38.416
2016/03/18,13.573
2016/03/19,-3.761
2016/03/20,-12.812
2016/03/21,-16.615
2016/03/22,-16.712
2016/03/23,-15.567
2016/03/24,-12.191
2016/03/25,-9.237
2016/03/26,-9.575
2016/03/27,-7.846
2016/03/28,-4.534
2016/03/29,-2.609
2016/03/30,-1.634
2016/03/31,-0.683
2016/04/01,0.65
2016/04/02,-0.679
2016/04/03,-2.886
2016/04/04,-1.367
2016/04/05,0.128
2016/04/06,1.385
2016/04/07,3.568
2016/04/08,2.583
2016/04/09,0.42
2016/04/10,-2.002
2016/04/11,-2.198
2016/04/12,2.95
2016/04/13,6.248
2016/04/14,4.127
2016/04/15,3.273
2016/04/16,4.95
2016/04/17,2.603
2016/04/18,0.479
2016/04/19,0.463
2016/04/20,1.332
2016/04/21,4.009
2016/04/22,3.775
2016/04/23,0.372
2016/04/24,-2.81
2016/04/25,-0.585
2016/04/26,2.912
2016/04/27,2.506
2016/04/28,1.826
2016/04/29,-0.016
2016/04/30,-3.047
2016/05/01,-4.6
2016/05/02,-2.192
2016/05/03,-0.848
2016/05/04,-0.271
2016/05/05,-0.377
2016/05/06,0.073
2016/05/07,-1.296
2016/05/08,-3.78
2016/05/09,-3.08
2016/05/10,-0.452
2016/05/11,3.318
2016/05/12,3.449
2016/05/13,3.92
2016/05/14,0.064
2016/05/15,-1.367
2016/05/16,1.548
2016/05/17,2.892
2016/05/18,1.106
2016/05/19,0.304
2016/05/20,-3.177
2016/05/21,-7.159
2016/05/22,-9.321
2016/05/23,-6.375
2016/05/24,-1.129
2016/05/25,9.179
2016/05/26,14.55
2016/05/27,18.358
2016/05/28,14.483
2016/05/29,4.837
2016/05/30,-2.321
2016/05/31,-3.449
2016/06/01,-4.83
2016/06/02,-4.372
2016/06/03,-5.374
2016/06/04,-7.547
2016/06/05,-6.325
2016/06/06,-3.074
2016/06/07,0.495
2016/06/08,1.717
2016/06/09,2.279
2016/06/10,3.748
2016/06/11,1.506
2016/06/12,8.079
2016/06/13,10.829
2016/06/14,7.109
2016/06/15,3.413
2016/06/16,4.537
2016/06/17,4.824
2016/06/18,1.988
2016/06/19,-1.447
2016/06/20,-0.159
2016/06/21,1.342
2016/06/22,0.849
2016/06/23,1.233
2016/06/24,1.326
2016/06/25,-2.743
2016/06/26,-6.939
2016/06/27,-7.081
2016/06/28,-6.865
2016/06/29,-6.586
2016/06/30,-4.385
2016/07/01,-1.586
2016/07/02,-0.493
2016/07/03,-1.776
2016/07/04,2.086
2016/07/05,1.987
2016/07/06,0.308
2016/07/07,4.237
2016/07/08,2.013
2016/07/09,-1.893
2016/07/10,-5.89
2016/07/11,-4.616
2016/07/12,-1.548
2016/07/13,-0.635
2016/07/14,-1.775
2016/07/15,5.601
2016/07/16,1.981
2016/07/17,0.907
2016/07/18,-0.467
2016/07/19,-0.729
2016/07/20,-0.481
2016/07/21,-0.986
2016/07/22,-0.573
2016/07/23,-3.364
2016/07/24,-2.72
2016/07/25,-3.191
2016/07/26,0.943
2016/07/27,4.532
2016/07/28,4.231
2016/07/29,1.734
2016/07/30,-5.187
2016/07/31,-5.926
2016/08/01,-5.347
2016/08/02,7.208
2016/08/03,3.956
2016/08/04,5.329
2016/08/05,2.163
2016/08/06,-4.882
2016/08/07,-8.097
2016/08/08,-8.031
2016/08/09,-2.607
2016/08/10,1.319
2016/08/11,0.864
2016/08/12,0.677
2016/08/13,-2.848
2016/08/14,-5.289
2016/08/15,-1.368
2016/08/16,5.064
2016/08/17,3.667
2016/08/18,4.219
2016/08/19,2.357
2016/08/20,1.706
2016/08/21,-3.774
2016/08/22,-1.083
2016/08/23,2.502
2016/08/24,4.453
2016/08/25,3.776
2016/08/26,2.649
2016/08/27,-2.411
2016/08/28,-6.708
2016/08/29,-5.891
2016/08/30,-4.012
2016/08/31,-1.558
2016/09/01,-0.697
2016/09/02,-1.705
2016/09/03,-2.941
2016/09/04,-6.114
2016/09/05,-1.436
2016/09/06,1.13
2016/09/07,1.734
2016/09/08,2.016
2016/09/09,3.32
2016/09/10,-0.132
2016/09/11,-2.687
2016/09/12,-1.055
2016/09/13,1.303
2016/09/14,1.269
2016/09/15,-0.939
2016/09/16,1.909
2016/09/17,-2.362
2016/09/18,-4.735
2016/09/19,-2.779
2016/09/20,4.243
2016/09/21,4.595
2016/09/22,6.671
2016/09/23,4.819
2016/09/24,-0.791
2016/09/25,-1.473
2016/09/26,4.547
2016/09/27,1.508
2016/09/28,6.648
2016/09/29,2.729
2016/09/30,4.65
2016/10/01,-0.574
2016/10/02,-5.78
2016/10/03,-2.572
2016/10/04,-0.437
2016/10/05,2.322
2016/10/06,4.586
2016/10/07,4.807
2016/10/08,4.995
2016/10/09,8.072
2016/10/10,6.454
2016/10/11,5.698
2016/10/12,4.605
2016/10/13,-3.351
2016/10/14,-4.171
2016/10/15,4.968
2016/10/16,4.337
2016/10/17,-1.27
2016/10/18,-1.156
2016/10/19,-2.825
2016/10/20,-0.863
2016/10/21,5.722
2016/10/22,-2.613
2016/10/23,-4.588
2016/10/24,7.31
2016/10/25,9.837
2016/10/26,3.355
2016/10/27,6.432
2016/10/28,-2.372
2016/10/29,-7.711
2016/10/30,-10.328
2016/10/31,-8.32
2016/11/01,-4.753
2016/11/02,21.864
2016/11/03,41.9
2016/11/04,29.316
2016/11/05,18.341
2016/11/06,9.909
2016/11/07,2.436
2016/11/08,-3.794
2016/11/09,-8.615
2016/11/10,-13.178
2016/11/11,-16.622
2016/11/12,-19.342
2016/11/13,-19.821
2016/11/14,-16.55
2016/11/15,-9.828
2016/11/16,-2.256
2016/11/17,-0.544
2016/11/18,-1.385
2016/11/19,-4.284
2016/11/20,-5.576
2016/11/21,-2.072
2016/11/22,1.489
2016/11/23,3.694
2016/11/24,5.755
2016/11/25,2.343
2016/11/26,-2.889
2016/11/27,-7.604
2016/11/28,-5.31
2016/11/29,-2.016
2016/11/30,-0.078
2016/12/01,1.64
2016/12/02,6.444
2016/12/03,0.994
2016/12/04,-4.586
2016/12/05,0.639
2016/12/06,3.987
2016/12/07,3.447
2016/12/08,1.27
2016/12/09,0.389
2016/12/10,-2.737
2016/12/11,-5.699
2016/12/12,-1.635
2016/12/13,1.675
2016/12/14,4.435
2016/12/15,8.894
2016/12/16,8.104
2016/12/17,1.008
2016/12/18,-2.97
2016/12/19,-2.443
2016/12/20,0.209
2016/12/21,12.215
2016/12/22,10.199
2016/12/23,9.074
2016/12/24,0.53
2016/12/25,-6.74
2016/12/26,-7.347
2016/12/27,-4.273
2016/12/28,-0.325
2016/12/29,1.954
2016/12/30,4.715
2016/12/31,-0.214
2017/01/01,-4.788
2017/01/02,-2.696
2017/01/03,4.023
2017/01/04,10.11
2017/01/05,14.943
2017/01/06,8.879
2017/01/07,0.302
2017/01/08,-7.164
2017/01/09,-6.731
2017/01/10,-4.182
2017/01/11,11.508
2017/01/12,8.832
2017/01/13,2.022
2017/01/14,-6.876
2017/01/15,-11.143
2017/01/16,-9.636
2017/01/17,-4.364
2017/01/18,-2.268
2017/01/19,-2.257
2017/01/20,-2.271
2017/01/21,-4.528
2017/01/22,-6.471
2017/01/23,-3.644
2017/01/24,1.567
2017/01/25,4.432
2017/01/26,1.22
2017/01/27,-2.084
2017/01/28,-5.904
2017/01/29,-7.121
2017/01/30,-3.715
2017/01/31,2.703
2017/02/01,7.934
2017/02/02,7.764
2017/02/03,15.237
2017/02/04,7.19
2017/02/05,0.313
2017/02/06,-1.124
2017/02/07,0.683
2017/02/08,1.624
2017/02/09,2.995
2017/02/10,-0.232
2017/02/11,-5.606
2017/02/12,-10.063
2017/02/13,-7.271
2017/02/14,-1.707
2017/02/15,0.525
2017/02/16,1.105
2017/02/17,4.401
2017/02/18,0.452
2017/02/19,0.142
2017/02/20,0.029
2017/02/21,0.978
2017/02/22,3.388
2017/02/23,6.672
2017/02/24,7.21
2017/02/25,0.713
2017/02/26,-5.014
2017/02/27,-2.423
2017/02/28,1.493
2017/03/01,4.464
2017/03/02,11.036
2017/03/03,11.097
2017/03/04,3.985
2017/03/05,-2.627
2017/03/06,-0.717
2017/03/07,1.436
2017/03/08,1.218
2017/03/09,-0.532
2017/03/10,0.11
2017/03/11,-1.565
2017/03/12,-5.305
2017/03/13,-1.09
2017/03/14,5.745
2017/03/15,5.282
2017/03/16,11.622
2017/03/17,9.558
2017/03/18,1.846
2017/03/19,-4.811
2017/03/20,-6.153
2017/03/21,-3.212
2017/03/22,0.584
2017/03/23,0.835
2017/03/24,9.583
2017/03/25,9.064
2017/03/26,-1.882
2017/03/27,-5.357
2017/03/28,-5.425
2017/03/29,-5.936
2017/03/30,-5.041
2017/03/31,-0.159
2017/04/01,-2.452
2017/04/02,-4.408
2017/04/03,-0.875
2017/04/04,1.664
2017/04/05,1.909
2017/04/06,1.312
2017/04/07,0.138
2017/04/08,-4.749
2017/04/09,-6.939
2017/04/10,-2.478
2017/04/11,2.111
2017/04/12,4.713
2017/04/13,3.852
2017/04/14,4.301
2017/04/15,-0.308
2017/04/16,-4.107
2017/04/17,-1.442
2017/04/18,3.925
2017/04/19,2.573
2017/04/20,2.631
2017/04/21,1.306
2017/04/22,-2.49
2017/04/23,-4.804
2017/04/24,-1.612
2017/04/25,11.572
2017/04/26,10.018
2017/04/27,8.638
2017/04/28,4.325
2017/04/29,-0.997
2017/04/30,-5.399
2017/05/01,-3.701
2017/05/02,0.141
2017/05/03,2.507
2017/05/04,7.948
2017/05/05,9.172
2017/05/06,3.68
2017/05/07,0
2017/05/08,3.033
2017/05/09,5.837
2017/05/10,6.769
2017/05/11,4.6
2017/05/12,1.81
2017/05/13,-2.775
2017/05/14,-5.972
2017/05/15,-1.623
2017/05/16,0.46
2017/05/17,7.243
2017/05/18,5.18
2017/05/19,3.419
2017/05/20,1.145
2017/05/21,-2.083
2017/05/22,2.642
2017/05/23,5.858
2017/05/24,9.367
2017/05/25,13.616
2017/05/26,8.211
2017/05/27,-1.06
2017/05/28,-5.301
2017/05/29,-4.309
2017/05/30,0.073
2017/05/31,4.22
2017/06/01,8.534
2017/06/02,5.946
2017/06/03,4.891
2017/06/04,0.509
2017/06/05,1.981
2017/06/06,1.42
2017/06/07,1.538
2017/06/08,0.214
2017/06/09,0.414
2017/06/10,-0.994
2017/06/11,-2.32
2017/06/12,0.457
2017/06/13,3.457
2017/06/14,4.029
2017/06/15,1.274
2017/06/16,0.553
2017/06/17,-3.657
2017/06/18,-6.457
2017/06/19,-2.903
2017/06/20,1.671
2017/06/21,4.009
2017/06/22,2.242
2017/06/23,-0.91
2017/06/24,-3.861
2017/06/25,-5.608
2017/06/26,-1.169
2017/06/27,-0.42
2017/06/28,1.006
2017/06/29,4.331
2017/06/30,1.316
2017/07/01,-3.966
2017/07/02,-8.117
2017/07/03,-4.777
2017/07/04,-3.271
2017/07/05,0.835
2017/07/06,1.138
2017/07/07,0.643
2017/07/08,-2.613
2017/07/09,-4.372
2017/07/10,-0.089
2017/07/11,2.239
2017/07/12,0.761
2017/07/13,-0.118
2017/07/14,-0.904
2017/07/15,-4.11
2017/07/16,-6.472
2017/07/17,-2.164
2017/07/18,1.835
2017/07/19,2.986
2017/07/20,4.46
2017/07/21,3.494
2017/07/22,0.29
2017/07/23,-2.998
2017/07/24,0.891
2017/07/25,42.351
2017/07/26,23.047
2017/07/27,4.23
2017/07/28,3.621
2017/07/29,5.087
2017/07/30,23.787
2017/07/31,7.244
2017/08/01,-2.978
2017/08/02,-8.214
2017/08/03,-12.737
2017/08/04,-14.171
2017/08/05,-12.925
2017/08/06,-11.922
2017/08/07,-6.973
2017/08/08,2.155
2017/08/09,4.064
2017/08/10,7.002
2017/08/11,11.58
2017/08/12,6.304
2017/08/13,3.941
2017/08/14,5.496
2017/08/15,3.9
2017/08/16,4.647
2017/08/17,4.957
2017/08/18,3.135
2017/08/19,0.077
2017/08/20,-3.924
2017/08/21,-2.955
2017/08/22,-4.935
2017/08/23,-1.917
2017/08/24,-3.68
2017/08/25,-6.636
2017/08/26,-7.134
2017/08/27,-7.349
2017/08/28,-3.086
2017/08/29,1.916
2017/08/30,1.385
2017/08/31,1.471
2017/09/01,1.897
2017/09/02,-0.723
2017/09/03,-2.902
2017/09/04,2.774
2017/09/05,40.931
2017/09/06,18.748
2017/09/07,4.799
2017/09/08,-1.94
2017/09/09,-6.336
2017/09/10,-9.188
2017/09/11,-5.239
2017/09/12,-2.02
2017/09/13,0.657
2017/09/14,2.202
2017/09/15,3.489
2017/09/16,-0.39
2017/09/17,-5.935
2017/09/18,-4.997
2017/09/19,-4.673
2017/09/20,-4.339
2017/09/21,-3.704
2017/09/22,-4.021
2017/09/23,-6.928
2017/09/24,-9.452
2017/09/25,-3.386
2017/09/26,2.17
2017/09/27,5.458
2017/09/28,7.588
2017/09/29,4.945
2017/09/30,1.449
2017/10/01,-2.216
2017/10/02,-0.582
2017/10/03,-2.247
2017/10/04,-4.763
2017/10/05,-3.435
2017/10/06,-3.461
2017/10/07,-5.846
2017/10/08,-4.571
2017/10/09,11.204
2017/10/10,11.525
2017/10/11,7.638
2017/10/12,6.778
2017/10/13,5.994
2017/10/14,2.396
2017/10/15,-1.605
2017/10/16,1.937
2017/10/17,11.47
2017/10/18,7.808
2017/10/19,3.231
2017/10/20,0.749
2017/10/21,-2.026
2017/10/22,-4.184
2017/10/23,3.895
2017/10/24,5.232
2017/10/25,1.317
2017/10/26,-1.566
2017/10/27,-1.809
2017/10/28,-4.783
2017/10/29,-3.977
2017/10/30,-0.657
2017/10/31,2.07
2017/11/01,5.302
2017/11/02,7.849
2017/11/03,5.053
2017/11/04,-1.063
2017/11/05,-4.634
2017/11/06,-3.188
2017/11/07,2.64
2017/11/08,6.525
2017/11/09,7.025
2017/11/10,6.217
2017/11/11,-0.085
2017/11/12,-1.993
2017/11/13,13.102
2017/11/14,16.28
2017/11/15,11.208
2017/11/16,10.493
2017/11/17,9.45
2017/11/18,3.054
2017/11/19,0.377
2017/11/20,0.797
2017/11/21,1.404
2017/11/22,-0.492
2017/11/23,-0.969
2017/11/24,-2.925
2017/11/25,-3.674
2017/11/26,-5.591
2017/11/27,-3.935
2017/11/28,1.164
2017/11/29,7.811
2017/11/30,5.772
2017/12/01,1.167
2017/12/02,-2.138
2017/12/03,-3.403
2017/12/04,0.592
2017/12/05,4.84
2017/12/06,10.316
2017/12/07,15.142
2017/12/08,8.704
2017/12/09,5.77
2017/12/10,-0.606
2017/12/11,0.944
2017/12/12,5.548
2017/12/13,7.433
2017/12/14,4.011
2017/12/15,1.431
2017/12/16,-0.837
2017/12/17,-1.149
2017/12/18,1.727
2017/12/19,-2.654
2017/12/20,-5.321
2017/12/21,-8.474
2017/12/22,-10.301
2017/12/23,-10.18
2017/12/24,-10.787
2017/12/25,-8.26
2017/12/26,-1.013
2017/12/27,3.655
2017/12/28,1.282
2017/12/29,0.052
2017/12/30,-2.053
2017/12/31,-5.452
2018/01/01,-7.59
2018/01/02,-2.838
2018/01/03,0.803
2018/01/04,2.806
2018/01/05,6.329
2018/01/06,10.034
2018/01/07,12.674
2018/01/08,6.81
2018/01/09,1.03
2018/01/10,-2.948
2018/01/11,-6.309
2018/01/12,-7.757
2018/01/13,-9.674
2018/01/14,-10.883
2018/01/15,-9.588
2018/01/16,1.243
2018/01/17,1.905
2018/01/18,-0.078
2018/01/19,-4.145
2018/01/20,-6.52
2018/01/21,-9.373
2018/01/22,-7.688
2018/01/23,-4.936
2018/01/24,-2.29
2018/01/25,-3.174
2018/01/26,-1.813
2018/01/27,-5.402
2018/01/28,-2.87
2018/01/29,-2.511
2018/01/30,-3.026
2018/01/31,-4.38
2018/02/01,-1.69
2018/02/02,0.433
2018/02/03,-3.551
2018/02/04,-7.341
2018/02/05,0.096
2018/02/06,3.38
2018/02/07,0.419
2018/02/08,-1.191
2018/02/09,-2.353
2018/02/10,2.831
2018/02/11,2.632
2018/02/12,5.364
2018/02/13,1.929
2018/02/14,1.278
2018/02/15,0.238
2018/02/16,-3.691
2018/02/17,0.955
2018/02/18,7.243
2018/02/19,11.052
2018/02/20,5.881
2018/02/21,2.056
2018/02/22,0.021
2018/02/23,-5.088
2018/02/24,-9.331
2018/02/25,-13.02
2018/02/26,-11.343
2018/02/27,-7.099
2018/02/28,-0.177
2018/03/01,5.175
2018/03/02,3.271
2018/03/03,-0.642
2018/03/04,-5.236
2018/03/05,-2.676
2018/03/06,-1.763
2018/03/07,-1.448
2018/03/08,-0.88
2018/03/09,-0.327
2018/03/10,-5.319
2018/03/11,-8.092
2018/03/12,-4.447
2018/03/13,-2.169
2018/03/14,-0.478
2018/03/15,2.119
2018/03/16,-0.541
2018/03/17,-5.977
2018/03/18,-7.63
2018/03/19,-3.449
2018/03/20,-0.707
2018/03/21,3.074
2018/03/22,2.12
2018/03/23,0.745
2018/03/24,-1.998
2018/03/25,-0.66
2018/03/26,2.427
2018/03/27,3.185
2018/03/28,1.704
2018/03/29,-0.876
2018/03/30,-0.526
2018/03/31,-4.645
2018/04/01,-6.622
2018/04/02,-0.452
2018/04/03,7.177
2018/04/04,3.525
2018/04/05,-0.711
2018/04/06,-2.018
2018/04/07,-5.134
2018/04/08,-7.628
2018/04/09,-2.64
2018/04/10,0.263
2018/04/11,1.666
2018/04/12,6.397
2018/04/13,8.78
2018/04/14,0.458
2018/04/15,-3.008
2018/04/16,6.042
2018/04/17,7.78
2018/04/18,6.589
2018/04/19,6.931
2018/04/20,7.478
2018/04/21,0.645
2018/04/22,-4.166
2018/04/23,-3
2018/04/24,3.208
2018/04/25,6.648
2018/04/26,2.357
2018/04/27,-0.427
2018/04/28,0.134
2018/04/29,-0.297
2018/04/30,-0.522
2018/05/01,-3.738
2018/05/02,-4.316
2018/05/03,-1.642
2018/05/04,1.824
2018/05/05,-0.343
2018/05/06,-2.867
2018/05/07,-1.674
2018/05/08,-0.595
2018/05/09,-0.086
2018/05/10,0.991
2018/05/11,4.035
2018/05/12,-0.827
2018/05/13,-6.163
2018/05/14,-1.21
2018/05/15,-0.887
2018/05/16,-0.179
2018/05/17,0.308
2018/05/18,0.374
2018/05/19,-5.056
2018/05/20,-7.821
2018/05/21,-6.01
2018/05/22,-4.029
2018/05/23,-0.409
2018/05/24,1.404
2018/05/25,-0.477
2018/05/26,-4.748
2018/05/27,-4.46
2018/05/28,6.189
2018/05/29,10.303
2018/05/30,10.32
2018/05/31,8.743
2018/06/01,3.918
2018/06/02,-2.996
2018/06/03,-5.928
2018/06/04,0.505
2018/06/05,0.913
2018/06/06,-1.405
2018/06/07,-1.067
2018/06/08,2.275
2018/06/09,-2.008
2018/06/10,0.521
2018/06/11,2.674
2018/06/12,2.17
2018/06/13,0.573
2018/06/14,-0.28
2018/06/15,-3.304
2018/06/16,-9.902
2018/06/17,-13.365
2018/06/18,-11.594
2018/06/19,-7.878
2018/06/20,-4.526
2018/06/21,-1.632
2018/06/22,2.824
2018/06/23,-2.076
2018/06/24,-3.893
2018/06/25,-1.001
2018/06/26,-0.919
2018/06/27,1.659
2018/06/28,0.486
2018/06/29,-1.197
2018/06/30,-3.358
2018/07/01,-2.345
2018/07/02,2.037
2018/07/03,6.059
2018/07/04,3.511
2018/07/05,2.226
2018/07/06,1.56
2018/07/07,-3.979
2018/07/08,-4.545
2018/07/09,-2.183
2018/07/10,6.559
2018/07/11,4.841
2018/07/12,2.563
2018/07/13,0.897
2018/07/14,-2.597
2018/07/15,-3.361
2018/07/16,1.296
2018/07/17,4.925
2018/07/18,7.392
2018/07/19,5.375
2018/07/20,2.731
2018/07/21,-2.781
2018/07/22,-6.742
2018/07/23,-1.529
2018/07/24,6.151
2018/07/25,7.112
2018/07/26,3.662
2018/07/27,1.046
2018/07/28,-3.357
2018/07/29,-5.236
2018/07/30,-1.765
2018/07/31,1.361
2018/08/01,1.338
2018/08/02,0.944
2018/08/03,0.332
2018/08/04,-2.688
2018/08/05,-4.499
2018/08/06,-2.493
2018/08/07,0.529
2018/08/08,3.84
2018/08/09,3.41
2018/08/10,1.468
2018/08/11,-3.263
2018/08/12,-8.108
2018/08/13,-3.96
2018/08/14,2.875
2018/08/15,4.836
2018/08/16,1.978
2018/08/17,-0.237
2018/08/18,-5.611
2018/08/19,-9.811
2018/08/20,-6.094
2018/08/21,1.149
2018/08/22,4.968
2018/08/23,3.067
2018/08/24,1.2
2018/08/25,-1.71
2018/08/26,-5.627
2018/08/27,-0.146
2018/08/28,5.612
2018/08/29,6.6
2018/08/30,4.325
2018/08/31,17.934
2018/09/01,7.956
2018/09/02,0.754
2018/09/03,-0.874
2018/09/04,-1.008
2018/09/05,-0.244
2018/09/06,1.011
2018/09/07,-1.54
2018/09/08,-6.149
2018/09/09,-9.205
2018/09/10,-7.157
2018/09/11,-3.352
2018/09/12,-1.226
2018/09/13,3.308
2018/09/14,1.471
2018/09/15,-3.18
2018/09/16,-6.368
2018/09/17,-3.288
2018/09/18,-0.304
2018/09/19,1.356
2018/09/20,2.638
2018/09/21,7.381
2018/09/22,1.604
2018/09/23,-5.007
2018/09/24,-5.781
2018/09/25,-0.741
2018/09/26,1.473
2018/09/27,2.63
2018/09/28,5.473
2018/09/29,0.328
2018/09/30,-3.692
2018/10/01,-1.991
2018/10/02,1.631
2018/10/03,1.357
2018/10/04,1.055
2018/10/05,-0.489
2018/10/06,-3.908
2018/10/07,-7.413
2018/10/08,-4.078
2018/10/09,-0.413
2018/10/10,5.723
2018/10/11,9.329
2018/10/12,7.113
2018/10/13,-0.875
2018/10/14,-5.231
2018/10/15,4.836
2018/10/16,4.991
2018/10/17,3.416
2018/10/18,2.827
2018/10/19,1.654
2018/10/20,-3.007
2018/10/21,-7.916
2018/10/22,-5.387
2018/10/23,0.233
2018/10/24,4.985
2018/10/25,5.726
2018/10/26,2.11
2018/10/27,-4.451
2018/10/28,-9.153
2018/10/29,-5.335
2018/10/30,-1.956
2018/10/31,0.308
2018/11/01,1.283
2018/11/02,3.487
2018/11/03,-2.71
2018/11/04,-5.65
2018/11/05,-1.416
2018/11/06,1.976
2018/11/07,3.163
2018/11/08,2.042
2018/11/09,1.605
2018/11/10,-2.969
2018/11/11,-6.128
2018/11/12,-1.583
2018/11/13,1.68
2018/11/14,8.076
2018/11/15,21.039
2018/11/16,11.364
2018/11/17,-1.416
2018/11/18,-9.354
2018/11/19,-6.278
2018/11/20,2.293
2018/11/21,0.394
2018/11/22,-4.193
2018/11/23,-5.946
2018/11/24,-8.542
2018/11/25,-8.786
2018/11/26,-4.836
2018/11/27,-0.641
2018/11/28,4.519
2018/11/29,4.722
2018/11/30,12.806
2018/12/01,7.593
2018/12/02,-0.328
2018/12/03,0.323
2018/12/04,11.077
2018/12/05,8.564
2018/12/06,3.613
2018/12/07,-3.016
2018/12/08,-9.98
2018/12/09,-14.688
2018/12/10,-13.244
2018/12/11,-8.735
2018/12/12,-5.26
2018/12/13,-2.309
2018/12/14,-1.052
2018/12/15,-4.639
2018/12/16,-6.131
2018/12/17,-1.154
2018/12/18,5.756
2018/12/19,11.585
2018/12/20,9.841
2018/12/21,6.98
2018/12/22,-1.777
2018/12/23,-7.302
2018/12/24,-4.784
2018/12/25,-5.266
2018/12/26,-3.776
2018/12/27,-0.656
2018/12/28,2.507
2018/12/29,2.213
2018/12/30,-4.048
2018/12/31,-5.522
2019/01/01,-8.16
2019/01/02,-2.965
2019/01/03,2.853
2019/01/04,5.614
2019/01/05,1.535
2019/01/06,-1.204
2019/01/07,2.648
2019/01/08,3.709
2019/01/09,4.07
2019/01/10,5.167
2019/01/11,5.492
2019/01/12,-1.321
2019/01/13,-5.991
2019/01/14,-4.641
2019/01/15,2.512
2019/01/16,2.946
2019/01/17,0.228
2019/01/18,-2.044
2019/01/19,-6.108
2019/01/20,-7.538
2019/01/21,-5.12
2019/01/22,-0.444
2019/01/23,2.194
2019/01/24,2.261
2019/01/25,1.983
2019/01/26,-1.875
2019/01/27,-5.551
2019/01/28,1.607
2019/01/29,4.201
2019/01/30,5.504
2019/01/31,4.131
2019/02/01,5.662
2019/02/02,-0.364
2019/02/03,-5.374
2019/02/04,-5.673
2019/02/05,-3.83
2019/02/06,-1.292
2019/02/07,-0.186
2019/02/08,2.567
2019/02/09,0.552
2019/02/10,-3.644
2019/02/11,-1.502
2019/02/12,1.475
2019/02/13,3.883
2019/02/14,1.211
2019/02/15,0.824
2019/02/16,-1.277
2019/02/17,-3.767
2019/02/18,1.731
2019/02/19,7.693
2019/02/20,8.273
2019/02/21,5.575
2019/02/22,2.458
2019/02/23,-0.015
2019/02/24,-2.252
2019/02/25,0.906
2019/02/26,1.83
2019/02/27,2.48
2019/02/28,3.94
2019/03/01,1.462
2019/03/02,-2.666
2019/03/03,4.063
2019/03/04,4.369
2019/03/05,3.05
2019/03/06,0.022
2019/03/07,-1.096
2019/03/08,-2.379
2019/03/09,-5.241
2019/03/10,-7.715
2019/03/11,-4.653
2019/03/12,-0.749
2019/03/13,1.439
2019/03/14,4.014
2019/03/15,2.707
2019/03/16,-1.038
2019/03/17,-4.887
2019/03/18,-2.637
2019/03/19,-0.224
2019/03/20,2.228
2019/03/21,3.874
2019/03/22,2.214
2019/03/23,-2.689
2019/03/24,-6.198
2019/03/25,-2.866
2019/03/26,1.113
2019/03/27,3.091
2019/03/28,4.54
2019/03/29,6.049
2019/03/30,1.231
2019/03/31,-2.647
2019/04/01,-0.127
2019/04/02,17.766
2019/04/03,15.224
2019/04/04,9.319
2019/04/05,3.208
