Date,price14trxUSD
2010/10/26,2.027
2010/10/27,2.208
2010/10/28,2.468
2010/10/29,2.762
2010/10/30,3.065
2010/10/31,3.336
2010/11/01,3.554
2010/11/02,3.704
2010/11/03,3.788
2010/11/04,3.858
2010/11/05,3.942
2010/11/06,4.2
2010/11/07,4.669
2010/11/08,4.973
2010/11/09,5.023
2010/11/10,4.884
2010/11/11,4.634
2010/11/12,4.359
2010/11/13,4.123
2010/11/14,3.904
2010/11/15,3.69
2010/11/16,3.44
2010/11/17,3.151
2010/11/18,2.872
2010/11/19,2.643
2010/11/20,2.459
2010/11/21,2.299
2010/11/22,2.16
2010/11/23,2.038
2010/11/24,1.928
2010/11/25,1.823
2010/11/26,1.723
2010/11/27,1.629
2010/11/28,1.531
2010/11/29,1.411
2010/11/30,1.243
2010/12/01,1.052
2010/12/02,0.877
2010/12/03,0.727
2010/12/04,0.579
2010/12/05,0.415
2010/12/06,0.257
2010/12/07,0.108
2010/12/08,-0.003
2010/12/09,-0.11
2010/12/10,-0.219
2010/12/11,-0.312
2010/12/12,-0.39
2010/12/13,-0.448
2010/12/14,-0.473
2010/12/15,-0.47
2010/12/16,-0.445
2010/12/17,-0.406
2010/12/18,-0.357
2010/12/19,-0.304
2010/12/20,-0.242
2010/12/21,-0.178
2010/12/22,-0.12
2010/12/23,-0.065
2010/12/24,-0.016
2010/12/25,0.027
2010/12/26,0.073
2010/12/27,0.119
2010/12/28,0.176
2010/12/29,0.25
2010/12/30,0.34
2010/12/31,0.44
2011/01/01,0.536
2011/01/02,0.623
2011/01/03,0.694
2011/01/04,0.754
2011/01/05,0.798
2011/01/06,0.831
2011/01/07,0.863
2011/01/08,0.897
2011/01/09,0.933
2011/01/10,0.969
2011/01/11,1
2011/01/12,1.021
2011/01/13,1.027
2011/01/14,1.057
2011/01/15,1.125
2011/01/16,1.211
2011/01/17,1.278
2011/01/18,1.294
2011/01/19,1.258
2011/01/20,1.221
2011/01/21,1.224
2011/01/22,1.266
2011/01/23,1.339
2011/01/24,1.412
2011/01/25,1.465
2011/01/26,1.497
2011/01/27,1.509
2011/01/28,1.519
2011/01/29,1.526
2011/01/30,1.542
2011/01/31,1.584
2011/02/01,1.721
2011/02/02,1.96
2011/02/03,2.233
2011/02/04,2.538
2011/02/05,2.901
2011/02/06,3.276
2011/02/07,3.604
2011/02/08,3.866
2011/02/09,4.101
2011/02/10,4.298
2011/02/11,4.431
2011/02/12,4.506
2011/02/13,4.521
2011/02/14,4.482
2011/02/15,4.394
2011/02/16,4.263
2011/02/17,4.098
2011/02/18,3.88
2011/02/19,3.606
2011/02/20,3.311
2011/02/21,2.989
2011/02/22,2.672
2011/02/23,2.385
2011/02/24,2.145
2011/02/25,1.934
2011/02/26,1.744
2011/02/27,1.571
2011/02/28,1.398
2011/03/01,1.237
2011/03/02,1.099
2011/03/03,0.979
2011/03/04,0.868
2011/03/05,0.769
2011/03/06,0.678
2011/03/07,0.588
2011/03/08,0.502
2011/03/09,0.416
2011/03/10,0.344
2011/03/11,0.281
2011/03/12,0.23
2011/03/13,0.187
2011/03/14,0.151
2011/03/15,0.117
2011/03/16,0.081
2011/03/17,0.039
2011/03/18,-0.007
2011/03/19,-0.07
2011/03/20,-0.145
2011/03/21,-0.222
2011/03/22,-0.29
2011/03/23,-0.336
2011/03/24,-0.361
2011/03/25,-0.361
2011/03/26,-0.347
2011/03/27,-0.335
2011/03/28,-0.328
2011/03/29,-0.328
2011/03/30,-0.334
2011/03/31,-0.342
2011/04/01,-0.356
2011/04/02,-0.37
2011/04/03,-0.382
2011/04/04,-0.406
2011/04/05,-0.444
2011/04/06,-0.477
2011/04/07,-0.501
2011/04/08,-0.517
2011/04/09,-0.53
2011/04/10,-0.537
2011/04/11,-0.537
2011/04/12,-0.512
2011/04/13,-0.448
2011/04/14,-0.339
2011/04/15,-0.196
2011/04/16,-0.031
2011/04/17,0.159
2011/04/18,0.375
2011/04/19,0.603
2011/04/20,0.82
2011/04/21,1.018
2011/04/22,1.228
2011/04/23,1.494
2011/04/24,1.82
2011/04/25,2.121
2011/04/26,2.403
2011/04/27,2.682
2011/04/28,2.981
2011/04/29,3.378
2011/04/30,3.944
2011/05/01,4.546
2011/05/02,5.06
2011/05/03,5.477
2011/05/04,5.793
2011/05/05,5.972
2011/05/06,6.03
2011/05/07,6.007
2011/05/08,5.941
2011/05/09,5.836
2011/05/10,5.824
2011/05/11,5.939
2011/05/12,6.102
2011/05/13,6.394
2011/05/14,6.724
2011/05/15,6.919
2011/05/16,7.026
2011/05/17,7.037
2011/05/18,6.902
2011/05/19,6.641
2011/05/20,6.262
2011/05/21,5.807
2011/05/22,5.357
2011/05/23,4.953
2011/05/24,4.608
2011/05/25,4.338
2011/05/26,4.145
2011/05/27,3.994
2011/05/28,3.852
2011/05/29,3.706
2011/05/30,3.566
2011/05/31,3.432
2011/06/01,3.315
2011/06/02,3.242
2011/06/03,3.284
2011/06/04,3.535
2011/06/05,3.921
2011/06/06,4.322
2011/06/07,4.796
2011/06/08,5.43
2011/06/09,6.134
2011/06/10,6.665
2011/06/11,6.795
2011/06/12,6.592
2011/06/13,6.265
2011/06/14,5.88
2011/06/15,5.466
2011/06/16,5.023
2011/06/17,4.541
2011/06/18,4.06
2011/06/19,3.613
2011/06/20,3.2
2011/06/21,2.825
2011/06/22,2.486
2011/06/23,2.182
2011/06/24,1.911
2011/06/25,1.67
2011/06/26,1.456
2011/06/27,1.26
2011/06/28,1.087
2011/06/29,0.936
2011/06/30,0.797
2011/07/01,0.661
2011/07/02,0.526
2011/07/03,0.399
2011/07/04,0.27
2011/07/05,0.129
2011/07/06,-0.008
2011/07/07,-0.123
2011/07/08,-0.221
2011/07/09,-0.306
2011/07/10,-0.374
2011/07/11,-0.427
2011/07/12,-0.475
2011/07/13,-0.517
2011/07/14,-0.552
2011/07/15,-0.582
2011/07/16,-0.608
2011/07/17,-0.633
2011/07/18,-0.657
2011/07/19,-0.674
2011/07/20,-0.681
2011/07/21,-0.681
2011/07/22,-0.677
2011/07/23,-0.667
2011/07/24,-0.65
2011/07/25,-0.625
2011/07/26,-0.596
2011/07/27,-0.564
2011/07/28,-0.534
2011/07/29,-0.509
2011/07/30,-0.487
2011/07/31,-0.468
2011/08/01,-0.455
2011/08/02,-0.455
2011/08/03,-0.495
2011/08/04,-0.569
2011/08/05,-0.658
2011/08/06,-0.787
2011/08/07,-0.951
2011/08/08,-1.12
2011/08/09,-1.267
2011/08/10,-1.372
2011/08/11,-1.446
2011/08/12,-1.499
2011/08/13,-1.527
2011/08/14,-1.521
2011/08/15,-1.481
2011/08/16,-1.414
2011/08/17,-1.331
2011/08/18,-1.238
2011/08/19,-1.133
2011/08/20,-1.015
2011/08/21,-0.896
2011/08/22,-0.784
2011/08/23,-0.684
2011/08/24,-0.596
2011/08/25,-0.532
2011/08/26,-0.514
2011/08/27,-0.538
2011/08/28,-0.577
2011/08/29,-0.621
2011/08/30,-0.666
2011/08/31,-0.718
2011/09/01,-0.777
2011/09/02,-0.832
2011/09/03,-0.878
2011/09/04,-0.919
2011/09/05,-0.963
2011/09/06,-1.021
2011/09/07,-1.089
2011/09/08,-1.162
2011/09/09,-1.259
2011/09/10,-1.389
2011/09/11,-1.523
2011/09/12,-1.637
2011/09/13,-1.732
2011/09/14,-1.813
2011/09/15,-1.892
2011/09/16,-1.974
2011/09/17,-2.055
2011/09/18,-2.123
2011/09/19,-2.167
2011/09/20,-2.178
2011/09/21,-2.157
2011/09/22,-2.123
2011/09/23,-2.078
2011/09/24,-2.023
2011/09/25,-1.964
2011/09/26,-1.91
2011/09/27,-1.865
2011/09/28,-1.827
2011/09/29,-1.793
2011/09/30,-1.756
2011/10/01,-1.709
2011/10/02,-1.656
2011/10/03,-1.599
2011/10/04,-1.539
2011/10/05,-1.48
2011/10/06,-1.425
2011/10/07,-1.384
2011/10/08,-1.367
2011/10/09,-1.367
2011/10/10,-1.375
2011/10/11,-1.391
2011/10/12,-1.406
2011/10/13,-1.416
2011/10/14,-1.422
2011/10/15,-1.429
2011/10/16,-1.441
2011/10/17,-1.485
2011/10/18,-1.572
2011/10/19,-1.69
2011/10/20,-1.825
2011/10/21,-1.956
2011/10/22,-2.059
2011/10/23,-2.122
2011/10/24,-2.167
2011/10/25,-2.204
2011/10/26,-2.226
2011/10/27,-2.224
2011/10/28,-2.192
2011/10/29,-2.119
2011/10/30,-2.015
2011/10/31,-1.898
2011/11/01,-1.777
2011/11/02,-1.655
2011/11/03,-1.533
2011/11/04,-1.417
2011/11/05,-1.315
2011/11/06,-1.228
2011/11/07,-1.151
2011/11/08,-1.08
2011/11/09,-1.015
2011/11/10,-0.96
2011/11/11,-0.91
2011/11/12,-0.858
2011/11/13,-0.806
2011/11/14,-0.785
2011/11/15,-0.807
2011/11/16,-0.844
2011/11/17,-0.89
2011/11/18,-0.957
2011/11/19,-1.038
2011/11/20,-1.116
2011/11/21,-1.183
2011/11/22,-1.234
2011/11/23,-1.267
2011/11/24,-1.282
2011/11/25,-1.272
2011/11/26,-1.245
2011/11/27,-1.205
2011/11/28,-1.15
2011/11/29,-1.075
2011/11/30,-0.969
2011/12/01,-0.83
2011/12/02,-0.668
2011/12/03,-0.508
2011/12/04,-0.368
2011/12/05,-0.244
2011/12/06,-0.127
2011/12/07,-0.015
2011/12/08,0.086
2011/12/09,0.173
2011/12/10,0.25
2011/12/11,0.328
2011/12/12,0.405
2011/12/13,0.478
2011/12/14,0.542
2011/12/15,0.592
2011/12/16,0.633
2011/12/17,0.663
2011/12/18,0.682
2011/12/19,0.706
2011/12/20,0.761
2011/12/21,0.845
2011/12/22,0.938
2011/12/23,1.031
2011/12/24,1.119
2011/12/25,1.205
2011/12/26,1.284
2011/12/27,1.345
2011/12/28,1.392
2011/12/29,1.429
2011/12/30,1.454
2011/12/31,1.486
2012/01/01,1.552
2012/01/02,1.648
2012/01/03,1.737
2012/01/04,1.823
2012/01/05,1.966
2012/01/06,2.164
2012/01/07,2.369
2012/01/08,2.567
2012/01/09,2.72
2012/01/10,2.805
2012/01/11,2.85
2012/01/12,2.868
2012/01/13,2.844
2012/01/14,2.785
2012/01/15,2.715
2012/01/16,2.631
2012/01/17,2.501
2012/01/18,2.323
2012/01/19,2.141
2012/01/20,1.974
2012/01/21,1.816
2012/01/22,1.663
2012/01/23,1.522
2012/01/24,1.391
2012/01/25,1.257
2012/01/26,1.106
2012/01/27,0.939
2012/01/28,0.774
2012/01/29,0.62
2012/01/30,0.475
2012/01/31,0.345
2012/02/01,0.243
2012/02/02,0.174
2012/02/03,0.127
2012/02/04,0.093
2012/02/05,0.062
2012/02/06,0.025
2012/02/07,-0.012
2012/02/08,-0.045
2012/02/09,-0.071
2012/02/10,-0.085
2012/02/11,-0.094
2012/02/12,-0.108
2012/02/13,-0.131
2012/02/14,-0.18
2012/02/15,-0.262
2012/02/16,-0.366
2012/02/17,-0.477
2012/02/18,-0.588
2012/02/19,-0.694
2012/02/20,-0.788
2012/02/21,-0.869
2012/02/22,-0.937
2012/02/23,-0.975
2012/02/24,-0.976
2012/02/25,-0.957
2012/02/26,-0.924
2012/02/27,-0.877
2012/02/28,-0.824
2012/02/29,-0.767
2012/03/01,-0.709
2012/03/02,-0.654
2012/03/03,-0.609
2012/03/04,-0.569
2012/03/05,-0.525
2012/03/06,-0.474
2012/03/07,-0.421
2012/03/08,-0.37
2012/03/09,-0.324
2012/03/10,-0.284
2012/03/11,-0.249
2012/03/12,-0.216
2012/03/13,-0.178
2012/03/14,-0.125
2012/03/15,-0.064
2012/03/16,0
2012/03/17,0.058
2012/03/18,0.109
2012/03/19,0.138
2012/03/20,0.142
2012/03/21,0.132
2012/03/22,0.109
2012/03/23,0.077
2012/03/24,0.039
2012/03/25,-0.004
2012/03/26,-0.05
2012/03/27,-0.089
2012/03/28,-0.118
2012/03/29,-0.138
2012/03/30,-0.151
2012/03/31,-0.154
2012/04/01,-0.153
2012/04/02,-0.146
2012/04/03,-0.133
2012/04/04,-0.117
2012/04/05,-0.099
2012/04/06,-0.081
2012/04/07,-0.069
2012/04/08,-0.065
2012/04/09,-0.062
2012/04/10,-0.059
2012/04/11,-0.053
2012/04/12,-0.045
2012/04/13,-0.035
2012/04/14,-0.024
2012/04/15,-0.011
2012/04/16,0.002
2012/04/17,0.015
2012/04/18,0.032
2012/04/19,0.053
2012/04/20,0.082
2012/04/21,0.119
2012/04/22,0.153
2012/04/23,0.178
2012/04/24,0.191
2012/04/25,0.199
2012/04/26,0.205
2012/04/27,0.206
2012/04/28,0.202
2012/04/29,0.188
2012/04/30,0.169
2012/05/01,0.149
2012/05/02,0.131
2012/05/03,0.119
2012/05/04,0.11
2012/05/05,0.102
2012/05/06,0.095
2012/05/07,0.088
2012/05/08,0.082
2012/05/09,0.076
2012/05/10,0.065
2012/05/11,0.05
2012/05/12,0.034
2012/05/13,0.018
2012/05/14,0.004
2012/05/15,-0.005
2012/05/16,-0.009
2012/05/17,-0.007
2012/05/18,-0.002
2012/05/19,0.005
2012/05/20,0.014
2012/05/21,0.022
2012/05/22,0.03
2012/05/23,0.038
2012/05/24,0.046
2012/05/25,0.053
2012/05/26,0.059
2012/05/27,0.064
2012/05/28,0.068
2012/05/29,0.073
2012/05/30,0.076
2012/05/31,0.08
2012/06/01,0.087
2012/06/02,0.096
2012/06/03,0.105
2012/06/04,0.114
2012/06/05,0.127
2012/06/06,0.147
2012/06/07,0.172
2012/06/08,0.204
2012/06/09,0.238
2012/06/10,0.266
2012/06/11,0.288
2012/06/12,0.312
2012/06/13,0.342
2012/06/14,0.379
2012/06/15,0.43
2012/06/16,0.498
2012/06/17,0.563
2012/06/18,0.621
2012/06/19,0.675
2012/06/20,0.73
2012/06/21,0.784
2012/06/22,0.831
2012/06/23,0.861
2012/06/24,0.874
2012/06/25,0.869
2012/06/26,0.854
2012/06/27,0.837
2012/06/28,0.821
2012/06/29,0.805
2012/06/30,0.789
2012/07/01,0.771
2012/07/02,0.751
2012/07/03,0.727
2012/07/04,0.694
2012/07/05,0.66
2012/07/06,0.628
2012/07/07,0.6
2012/07/08,0.576
2012/07/09,0.56
2012/07/10,0.556
2012/07/11,0.56
2012/07/12,0.58
2012/07/13,0.614
2012/07/14,0.65
2012/07/15,0.684
2012/07/16,0.731
2012/07/17,0.803
2012/07/18,0.895
2012/07/19,0.994
2012/07/20,1.077
2012/07/21,1.142
2012/07/22,1.187
2012/07/23,1.207
2012/07/24,1.208
2012/07/25,1.2
2012/07/26,1.188
2012/07/27,1.174
2012/07/28,1.154
2012/07/29,1.127
2012/07/30,1.095
2012/07/31,1.071
2012/08/01,1.055
2012/08/02,1.061
2012/08/03,1.101
2012/08/04,1.161
2012/08/05,1.226
2012/08/06,1.284
2012/08/07,1.334
2012/08/08,1.374
2012/08/09,1.402
2012/08/10,1.422
2012/08/11,1.437
2012/08/12,1.446
2012/08/13,1.452
2012/08/14,1.46
2012/08/15,1.479
2012/08/16,1.517
2012/08/17,1.536
2012/08/18,1.519
2012/08/19,1.428
2012/08/20,1.277
2012/08/21,1.114
2012/08/22,0.949
2012/08/23,0.788
2012/08/24,0.648
2012/08/25,0.53
2012/08/26,0.432
2012/08/27,0.356
2012/08/28,0.299
2012/08/29,0.256
2012/08/30,0.221
2012/08/31,0.186
2012/09/01,0.141
2012/09/02,0.095
2012/09/03,0.054
2012/09/04,0.021
2012/09/05,0
2012/09/06,-0.003
2012/09/07,0.006
2012/09/08,0.021
2012/09/09,0.039
2012/09/10,0.059
2012/09/11,0.083
2012/09/12,0.109
2012/09/13,0.136
2012/09/14,0.167
2012/09/15,0.202
2012/09/16,0.239
2012/09/17,0.276
2012/09/18,0.316
2012/09/19,0.361
2012/09/20,0.407
2012/09/21,0.449
2012/09/22,0.482
2012/09/23,0.505
2012/09/24,0.519
2012/09/25,0.523
2012/09/26,0.523
2012/09/27,0.52
2012/09/28,0.515
2012/09/29,0.508
2012/09/30,0.498
2012/10/01,0.487
2012/10/02,0.478
2012/10/03,0.476
2012/10/04,0.476
2012/10/05,0.474
2012/10/06,0.468
2012/10/07,0.448
2012/10/08,0.413
2012/10/09,0.369
2012/10/10,0.324
2012/10/11,0.281
2012/10/12,0.241
2012/10/13,0.201
2012/10/14,0.16
2012/10/15,0.119
2012/10/16,0.082
2012/10/17,0.049
2012/10/18,0.02
2012/10/19,-0.005
2012/10/20,-0.028
2012/10/21,-0.049
2012/10/22,-0.069
2012/10/23,-0.086
2012/10/24,-0.102
2012/10/25,-0.123
2012/10/26,-0.161
2012/10/27,-0.213
2012/10/28,-0.268
2012/10/29,-0.317
2012/10/30,-0.357
2012/10/31,-0.384
2012/11/01,-0.403
2012/11/02,-0.421
2012/11/03,-0.438
2012/11/04,-0.448
2012/11/05,-0.451
2012/11/06,-0.447
2012/11/07,-0.437
2012/11/08,-0.421
2012/11/09,-0.402
2012/11/10,-0.382
2012/11/11,-0.36
2012/11/12,-0.337
2012/11/13,-0.311
2012/11/14,-0.285
2012/11/15,-0.257
2012/11/16,-0.22
2012/11/17,-0.172
2012/11/18,-0.119
2012/11/19,-0.066
2012/11/20,-0.015
2012/11/21,0.032
2012/11/22,0.082
2012/11/23,0.137
2012/11/24,0.192
2012/11/25,0.247
2012/11/26,0.294
2012/11/27,0.332
2012/11/28,0.361
2012/11/29,0.385
2012/11/30,0.407
2012/12/01,0.425
2012/12/02,0.439
2012/12/03,0.448
2012/12/04,0.463
2012/12/05,0.486
2012/12/06,0.51
2012/12/07,0.534
2012/12/08,0.557
2012/12/09,0.575
2012/12/10,0.588
2012/12/11,0.597
2012/12/12,0.606
2012/12/13,0.611
2012/12/14,0.613
2012/12/15,0.608
2012/12/16,0.594
2012/12/17,0.572
2012/12/18,0.544
2012/12/19,0.516
2012/12/20,0.49
2012/12/21,0.465
2012/12/22,0.439
2012/12/23,0.411
2012/12/24,0.383
2012/12/25,0.355
2012/12/26,0.327
2012/12/27,0.302
2012/12/28,0.278
2012/12/29,0.256
2012/12/30,0.236
2012/12/31,0.217
2013/01/01,0.198
2013/01/02,0.177
2013/01/03,0.155
2013/01/04,0.133
2013/01/05,0.111
2013/01/06,0.089
2013/01/07,0.069
2013/01/08,0.055
2013/01/09,0.049
2013/01/10,0.051
2013/01/11,0.062
2013/01/12,0.078
2013/01/13,0.096
2013/01/14,0.114
2013/01/15,0.132
2013/01/16,0.152
2013/01/17,0.183
2013/01/18,0.229
2013/01/19,0.279
2013/01/20,0.331
2013/01/21,0.389
2013/01/22,0.46
2013/01/23,0.542
2013/01/24,0.623
2013/01/25,0.696
2013/01/26,0.763
2013/01/27,0.823
2013/01/28,0.879
2013/01/29,0.942
2013/01/30,1.009
2013/01/31,1.085
2013/02/01,1.166
2013/02/02,1.239
2013/02/03,1.299
2013/02/04,1.344
2013/02/05,1.374
2013/02/06,1.394
2013/02/07,1.413
2013/02/08,1.437
2013/02/09,1.47
2013/02/10,1.509
2013/02/11,1.551
2013/02/12,1.592
2013/02/13,1.627
2013/02/14,1.664
2013/02/15,1.709
2013/02/16,1.753
2013/02/17,1.789
2013/02/18,1.811
2013/02/19,1.831
2013/02/20,1.858
2013/02/21,1.885
2013/02/22,1.904
2013/02/23,1.908
2013/02/24,1.893
2013/02/25,1.861
2013/02/26,1.82
2013/02/27,1.777
2013/02/28,1.745
2013/03/01,1.736
2013/03/02,1.734
2013/03/03,1.725
2013/03/04,1.715
2013/03/05,1.731
2013/03/06,1.779
2013/03/07,1.846
2013/03/08,1.926
2013/03/09,2.018
2013/03/10,2.117
2013/03/11,2.21
2013/03/12,2.277
2013/03/13,2.305
2013/03/14,2.304
2013/03/15,2.28
2013/03/16,2.24
2013/03/17,2.183
2013/03/18,2.13
2013/03/19,2.112
2013/03/20,2.153
2013/03/21,2.264
2013/03/22,2.41
2013/03/23,2.545
2013/03/24,2.662
2013/03/25,2.775
2013/03/26,2.883
2013/03/27,3.012
2013/03/28,3.17
2013/03/29,3.322
2013/03/30,3.449
2013/03/31,3.545
2013/04/01,3.629
2013/04/02,3.745
2013/04/03,3.911
2013/04/04,4.087
2013/04/05,4.257
2013/04/06,4.409
2013/04/07,4.547
2013/04/08,4.724
2013/04/09,4.995
2013/04/10,5.205
2013/04/11,5.124
2013/04/12,4.798
2013/04/13,4.365
2013/04/14,3.871
2013/04/15,3.352
2013/04/16,2.813
2013/04/17,2.294
2013/04/18,1.854
2013/04/19,1.512
2013/04/20,1.261
2013/04/21,1.077
2013/04/22,0.94
2013/04/23,0.853
2013/04/24,0.833
2013/04/25,0.866
2013/04/26,0.912
2013/04/27,0.946
2013/04/28,0.963
2013/04/29,0.979
2013/04/30,1
2013/05/01,0.999
2013/05/02,0.952
2013/05/03,0.857
2013/05/04,0.74
2013/05/05,0.632
2013/05/06,0.533
2013/05/07,0.437
2013/05/08,0.345
2013/05/09,0.257
2013/05/10,0.181
2013/05/11,0.118
2013/05/12,0.066
2013/05/13,0.024
2013/05/14,-0.017
2013/05/15,-0.063
2013/05/16,-0.106
2013/05/17,-0.137
2013/05/18,-0.154
2013/05/19,-0.16
2013/05/20,-0.158
2013/05/21,-0.146
2013/05/22,-0.124
2013/05/23,-0.093
2013/05/24,-0.045
2013/05/25,0.019
2013/05/26,0.092
2013/05/27,0.167
2013/05/28,0.232
2013/05/29,0.289
2013/05/30,0.338
2013/05/31,0.378
2013/06/01,0.409
2013/06/02,0.427
2013/06/03,0.426
2013/06/04,0.41
2013/06/05,0.386
2013/06/06,0.356
2013/06/07,0.313
2013/06/08,0.254
2013/06/09,0.179
2013/06/10,0.092
2013/06/11,0.007
2013/06/12,-0.07
2013/06/13,-0.141
2013/06/14,-0.211
2013/06/15,-0.284
2013/06/16,-0.353
2013/06/17,-0.415
2013/06/18,-0.464
2013/06/19,-0.497
2013/06/20,-0.517
2013/06/21,-0.524
2013/06/22,-0.527
2013/06/23,-0.531
2013/06/24,-0.539
2013/06/25,-0.552
2013/06/26,-0.565
2013/06/27,-0.579
2013/06/28,-0.602
2013/06/29,-0.634
2013/06/30,-0.668
2013/07/01,-0.71
2013/07/02,-0.76
2013/07/03,-0.815
2013/07/04,-0.877
2013/07/05,-0.95
2013/07/06,-1.044
2013/07/07,-1.136
2013/07/08,-1.213
2013/07/09,-1.277
2013/07/10,-1.32
2013/07/11,-1.331
2013/07/12,-1.308
2013/07/13,-1.253
2013/07/14,-1.176
2013/07/15,-1.082
2013/07/16,-0.976
2013/07/17,-0.867
2013/07/18,-0.766
2013/07/19,-0.679
2013/07/20,-0.605
2013/07/21,-0.541
2013/07/22,-0.485
2013/07/23,-0.432
2013/07/24,-0.381
2013/07/25,-0.327
2013/07/26,-0.27
2013/07/27,-0.215
2013/07/28,-0.164
2013/07/29,-0.11
2013/07/30,-0.051
2013/07/31,0.017
2013/08/01,0.086
2013/08/02,0.152
2013/08/03,0.211
2013/08/04,0.261
2013/08/05,0.303
2013/08/06,0.341
2013/08/07,0.376
2013/08/08,0.401
2013/08/09,0.414
2013/08/10,0.414
2013/08/11,0.404
2013/08/12,0.391
2013/08/13,0.376
2013/08/14,0.365
2013/08/15,0.357
2013/08/16,0.35
2013/08/17,0.343
2013/08/18,0.336
2013/08/19,0.332
2013/08/20,0.336
2013/08/21,0.356
2013/08/22,0.388
2013/08/23,0.424
2013/08/24,0.458
2013/08/25,0.492
2013/08/26,0.526
2013/08/27,0.564
2013/08/28,0.61
2013/08/29,0.659
2013/08/30,0.71
2013/08/31,0.768
2013/09/01,0.831
2013/09/02,0.893
2013/09/03,0.947
2013/09/04,0.981
2013/09/05,0.988
2013/09/06,0.971
2013/09/07,0.937
2013/09/08,0.895
2013/09/09,0.85
2013/09/10,0.809
2013/09/11,0.774
2013/09/12,0.747
2013/09/13,0.725
2013/09/14,0.706
2013/09/15,0.686
2013/09/16,0.666
2013/09/17,0.646
2013/09/18,0.627
2013/09/19,0.603
2013/09/20,0.572
2013/09/21,0.537
2013/09/22,0.5
2013/09/23,0.463
2013/09/24,0.427
2013/09/25,0.393
2013/09/26,0.362
2013/09/27,0.334
2013/09/28,0.31
2013/09/29,0.289
2013/09/30,0.269
2013/10/01,0.252
2013/10/02,0.215
2013/10/03,0.159
2013/10/04,0.109
2013/10/05,0.07
2013/10/06,0.04
2013/10/07,0.019
2013/10/08,0.008
2013/10/09,0.005
2013/10/10,0.01
2013/10/11,0.02
2013/10/12,0.033
2013/10/13,0.054
2013/10/14,0.083
2013/10/15,0.127
2013/10/16,0.18
2013/10/17,0.241
2013/10/18,0.313
2013/10/19,0.407
2013/10/20,0.516
2013/10/21,0.642
2013/10/22,0.8
2013/10/23,0.988
2013/10/24,1.169
2013/10/25,1.301
2013/10/26,1.398
2013/10/27,1.471
2013/10/28,1.539
2013/10/29,1.602
2013/10/30,1.658
2013/10/31,1.701
2013/11/01,1.732
2013/11/02,1.749
2013/11/03,1.757
2013/11/04,1.771
2013/11/05,1.81
2013/11/06,1.88
2013/11/07,1.998
2013/11/08,2.166
2013/11/09,2.397
2013/11/10,2.579
2013/11/11,2.739
2013/11/12,2.894
2013/11/13,3.065
2013/11/14,3.259
2013/11/15,3.451
2013/11/16,3.618
2013/11/17,3.78
2013/11/18,4.017
2013/11/19,4.309
2013/11/20,4.475
2013/11/21,4.635
2013/11/22,4.824
2013/11/23,5.041
2013/11/24,5.194
2013/11/25,5.285
2013/11/26,5.36
2013/11/27,5.459
2013/11/28,5.558
2013/11/29,5.645
2013/11/30,5.728
2013/12/01,5.687
2013/12/02,5.554
2013/12/03,5.388
2013/12/04,5.219
2013/12/05,5.014
2013/12/06,4.749
2013/12/07,4.368
2013/12/08,3.943
2013/12/09,3.557
