Date,size3trx
2011/07/10,0.018
2011/07/11,0.992
2011/07/12,-0.016
2011/07/13,-3.123
2011/07/14,-1.456
2011/07/15,-2.774
2011/07/16,-1.888
2011/07/17,-1.983
2011/07/18,1.01
2011/07/19,3.985
2011/07/20,3.051
2011/07/21,0.96
2011/07/22,0.195
2011/07/23,-1.468
2011/07/24,-2.656
2011/07/25,-0.555
2011/07/26,-1.421
2011/07/27,-2.416
2011/07/28,-0.994
2011/07/29,-2.691
2011/07/30,-4.597
2011/07/31,-3.672
2011/08/01,-0.612
2011/08/02,2.878
2011/08/03,2.429
2011/08/04,4.293
2011/08/05,2.122
2011/08/06,2.426
2011/08/07,0.592
2011/08/08,1.891
2011/08/09,3.145
2011/08/10,0.718
2011/08/11,-1.186
2011/08/12,-2.119
2011/08/13,-1.3
2011/08/14,0.5
2011/08/15,3.394
2011/08/16,3.347
2011/08/17,1.539
2011/08/18,-1.459
2011/08/19,-0.507
2011/08/20,-2.649
2011/08/21,-3.988
2011/08/22,-3.88
2011/08/23,-3.295
2011/08/24,-0.868
2011/08/25,0.672
2011/08/26,0.926
2011/08/27,1.876
2011/08/28,0.134
2011/08/29,0.91
2011/08/30,-0.18
2011/08/31,-2.397
2011/09/01,-0.8
2011/09/02,-2.426
2011/09/03,-4.146
2011/09/04,9.175
2011/09/05,4.105
2011/09/06,1.148
2011/09/07,-0.668
2011/09/08,-1.584
2011/09/09,0.131
2011/09/10,-0.618
2011/09/11,-0.363
2011/09/12,-0.182
2011/09/13,-2.356
2011/09/14,-4.079
2011/09/15,-4.383
2011/09/16,-1.522
2011/09/17,-2.462
2011/09/18,-4.065
2011/09/19,1.001
2011/09/20,6.795
2011/09/21,6.852
2011/09/22,0.927
2011/09/23,-1.457
2011/09/24,-1.704
2011/09/25,-2.382
2011/09/26,-3.134
2011/09/27,-2.048
2011/09/28,-2.896
2011/09/29,-2.494
2011/09/30,-0.67
2011/10/01,-1.87
2011/10/02,-1.907
2011/10/03,-1.043
2011/10/04,2.868
2011/10/05,0.835
2011/10/06,1.311
2011/10/07,0.062
2011/10/08,0.084
2011/10/09,-0.412
2011/10/10,0.32
2011/10/11,6.999
2011/10/12,4.895
2011/10/13,2.594
2011/10/14,-0.596
2011/10/15,-3.127
2011/10/16,-3.647
2011/10/17,-0.315
2011/10/18,-1.195
2011/10/19,-2.816
2011/10/20,-3.613
2011/10/21,-3.582
2011/10/22,1.037
2011/10/23,3.109
2011/10/24,2.151
2011/10/25,-0.447
2011/10/26,-0.552
2011/10/27,-0.07
2011/10/28,1.686
2011/10/29,2.68
2011/10/30,0.661
2011/10/31,-2.414
2011/11/01,-4.187
2011/11/02,-4.636
2011/11/03,-1.269
2011/11/04,0.859
2011/11/05,0.333
2011/11/06,-3.013
2011/11/07,-1.335
2011/11/08,0.353
2011/11/09,0.365
2011/11/10,2.221
2011/11/11,2.397
2011/11/12,-0.559
2011/11/13,-2.749
2011/11/14,-0.864
2011/11/15,-0.72
2011/11/16,1.444
2011/11/17,0.215
2011/11/18,-0.51
2011/11/19,-0.664
2011/11/20,-0.485
2011/11/21,-0.534
2011/11/22,-0.307
2011/11/23,-0.047
2011/11/24,2.462
2011/11/25,1.249
2011/11/26,0.375
2011/11/27,0.47
2011/11/28,2.044
2011/11/29,3.864
2011/11/30,3.258
2011/12/01,-0.42
2011/12/02,-1.079
2011/12/03,-2.361
2011/12/04,-2.492
2011/12/05,-2.375
2011/12/06,0.35
2011/12/07,1.772
2011/12/08,0.236
2011/12/09,-1.445
2011/12/10,-1.875
2011/12/11,-0.937
2011/12/12,0.867
2011/12/13,1.512
2011/12/14,-0.621
2011/12/15,-0.839
2011/12/16,1.283
2011/12/17,-1.343
2011/12/18,-3.875
2011/12/19,-1.941
2011/12/20,5.784
2011/12/21,2.876
2011/12/22,0.678
2011/12/23,-0.886
2011/12/24,-3.805
2011/12/25,-5.493
2011/12/26,-5.044
2011/12/27,-1.981
2011/12/28,-1.222
2011/12/29,1.052
2011/12/30,0.688
2011/12/31,1.16
2012/01/01,2.021
2012/01/02,3.851
2012/01/03,3.566
2012/01/04,3.558
2012/01/05,6.923
2012/01/06,5.724
2012/01/07,0.693
2012/01/08,0.111
2012/01/09,0.304
2012/01/10,6.296
2012/01/11,7.409
2012/01/12,2.213
2012/01/13,-0.3
2012/01/14,-2.201
2012/01/15,-2.363
2012/01/16,-2.61
2012/01/17,-2.525
2012/01/18,0.983
2012/01/19,0.932
2012/01/20,0.13
2012/01/21,-1.873
2012/01/22,-3.854
2012/01/23,-5.37
2012/01/24,0.211
2012/01/25,4.651
2012/01/26,3.999
2012/01/27,2.159
2012/01/28,-0.449
2012/01/29,-2.475
2012/01/30,-4.517
2012/01/31,-1.274
2012/02/01,0.638
2012/02/02,1.853
2012/02/03,1.521
2012/02/04,1.187
2012/02/05,0.972
2012/02/06,-0.767
2012/02/07,0.324
2012/02/08,0.576
2012/02/09,1.777
2012/02/10,4.792
2012/02/11,3.206
2012/02/12,-0.405
2012/02/13,1.336
2012/02/14,5.648
2012/02/15,6.083
2012/02/16,6.187
2012/02/17,-0.989
2012/02/18,-6.369
2012/02/19,-8.537
2012/02/20,-7.162
2012/02/21,-2.802
2012/02/22,-1.679
2012/02/23,0.44
2012/02/24,1.385
2012/02/25,-0.928
2012/02/26,-2.475
2012/02/27,-1.953
2012/02/28,-1.311
2012/02/29,-2.271
2012/03/01,0.955
2012/03/02,6.431
2012/03/03,3.398
2012/03/04,1.41
2012/03/05,2.031
2012/03/06,1.791
2012/03/07,-0.974
2012/03/08,-2.16
2012/03/09,-3.041
2012/03/10,-3.351
2012/03/11,-2.402
2012/03/12,-2.39
2012/03/13,2.209
2012/03/14,5.564
2012/03/15,5.464
2012/03/16,1.508
2012/03/17,-2.139
2012/03/18,-4.771
2012/03/19,-2.741
2012/03/20,-1.966
2012/03/21,-1.129
2012/03/22,-0.799
2012/03/23,0.791
2012/03/24,-2.56
2012/03/25,-2.526
2012/03/26,0.266
2012/03/27,0.959
2012/03/28,2.722
2012/03/29,4.318
2012/03/30,2.274
2012/03/31,-1.919
2012/04/01,-2.675
2012/04/02,2.681
2012/04/03,6.186
2012/04/04,4.38
2012/04/05,5.974
2012/04/06,3.793
2012/04/07,-0.27
2012/04/08,-4.106
2012/04/09,-4.537
2012/04/10,-0.961
2012/04/11,2.126
2012/04/12,4.976
2012/04/13,3.856
2012/04/14,1.914
2012/04/15,2.733
2012/04/16,2.015
2012/04/17,1.984
2012/04/18,3.603
2012/04/19,-0.107
2012/04/20,-0.498
2012/04/21,-2.922
2012/04/22,-4.612
2012/04/23,-3.172
2012/04/24,-1.496
2012/04/25,0.751
2012/04/26,1.864
2012/04/27,0.846
2012/04/28,-1.53
2012/04/29,-4.213
2012/04/30,-2.972
2012/05/01,1.146
2012/05/02,5.183
2012/05/03,9.945
2012/05/04,10.395
2012/05/05,6.441
2012/05/06,3.621
2012/05/07,6.781
2012/05/08,6.549
2012/05/09,6.319
2012/05/10,3.407
2012/05/11,6.677
2012/05/12,8.372
2012/05/13,3.494
2012/05/14,11.084
2012/05/15,10.771
2012/05/16,6.823
2012/05/17,3.282
2012/05/18,2.656
2012/05/19,7.51
2012/05/20,8.154
2012/05/21,8.435
2012/05/22,4.409
2012/05/23,2.008
2012/05/24,0.851
2012/05/25,1.623
2012/05/26,-2.344
2012/05/27,-4.484
2012/05/28,-2.066
2012/05/29,1.854
2012/05/30,1.251
2012/05/31,-2.415
2012/06/01,-2.921
2012/06/02,-8.774
2012/06/03,-2.725
2012/06/04,8.441
2012/06/05,12.156
2012/06/06,-0.121
2012/06/07,0.239
2012/06/08,-1.736
2012/06/09,-1.939
2012/06/10,0.907
2012/06/11,2.311
2012/06/12,-3.196
2012/06/13,7.783
2012/06/14,15.782
2012/06/15,12.606
2012/06/16,5.513
2012/06/17,0.248
2012/06/18,-3.563
2012/06/19,-3.78
2012/06/20,-3.756
2012/06/21,-4.622
2012/06/22,-6.07
2012/06/23,-8.313
2012/06/24,-7.199
2012/06/25,-4.593
2012/06/26,-1.611
2012/06/27,-0.669
2012/06/28,0.006
2012/06/29,-2.645
2012/06/30,-3.172
2012/07/01,-5.252
2012/07/02,-4.102
2012/07/03,-3.95
2012/07/04,-2.287
2012/07/05,-0.885
2012/07/06,-0.034
2012/07/07,-0.446
2012/07/08,-1.657
2012/07/09,-0.673
2012/07/10,6.842
2012/07/11,10.151
2012/07/12,4.178
2012/07/13,-0.005
2012/07/14,-3.365
2012/07/15,-1.417
2012/07/16,2.574
2012/07/17,3.898
2012/07/18,4.603
2012/07/19,5.64
2012/07/20,5.855
2012/07/21,4.245
2012/07/22,1.005
2012/07/23,-0.13
2012/07/24,-3.092
2012/07/25,-5.195
2012/07/26,-4.702
2012/07/27,-5.849
2012/07/28,-1.387
2012/07/29,1.059
2012/07/30,2.011
2012/07/31,9.186
2012/08/01,6.109
2012/08/02,1.369
2012/08/03,-3.057
2012/08/04,-3.916
2012/08/05,-1.165
2012/08/06,1.447
2012/08/07,-1.738
2012/08/08,0.023
2012/08/09,-1.568
2012/08/10,-3.085
2012/08/11,-2.925
2012/08/12,-0.7
2012/08/13,6.716
2012/08/14,4.955
2012/08/15,9.148
2012/08/16,8.008
2012/08/17,5.596
2012/08/18,0.845
2012/08/19,-1.868
2012/08/20,-3.758
2012/08/21,-3.427
2012/08/22,-2.387
2012/08/23,-4.27
2012/08/24,-3.921
2012/08/25,-1.497
2012/08/26,-3.835
2012/08/27,-1.614
2012/08/28,-1.248
2012/08/29,-1.417
2012/08/30,-0.002
2012/08/31,4.806
2012/09/01,4.734
2012/09/02,1.186
2012/09/03,1.186
2012/09/04,3.031
2012/09/05,1.591
2012/09/06,0.928
2012/09/07,-1.955
2012/09/08,-2.413
2012/09/09,-3.455
2012/09/10,-1.861
2012/09/11,1.743
2012/09/12,-0.879
2012/09/13,0.068
2012/09/14,0.959
2012/09/15,-1.182
2012/09/16,-2.527
2012/09/17,-5.125
2012/09/18,-3.208
2012/09/19,0.986
2012/09/20,1.086
2012/09/21,-0.053
2012/09/22,-2.075
2012/09/23,-1.752
2012/09/24,-0.327
2012/09/25,-1.668
2012/09/26,2.485
2012/09/27,0.973
2012/09/28,1.779
2012/09/29,-1.59
2012/09/30,-4.227
2012/10/01,-0.198
2012/10/02,4.268
2012/10/03,5.384
2012/10/04,7.251
2012/10/05,6.682
2012/10/06,3.024
2012/10/07,4.3
2012/10/08,0.962
2012/10/09,0.79
2012/10/10,-1.27
2012/10/11,-2.884
2012/10/12,-3.54
2012/10/13,-1.744
2012/10/14,-0.336
2012/10/15,-1.649
2012/10/16,-0.137
2012/10/17,1.93
2012/10/18,0.266
2012/10/19,-0.815
2012/10/20,-1.34
2012/10/21,1.452
2012/10/22,3.701
2012/10/23,4.311
2012/10/24,0.716
2012/10/25,-1.832
2012/10/26,-6.007
2012/10/27,-10.453
2012/10/28,-11.496
2012/10/29,-7.513
2012/10/30,0.797
2012/10/31,4.696
2012/11/01,3.337
2012/11/02,3.526
2012/11/03,0.609
2012/11/04,-1.397
2012/11/05,1.292
2012/11/06,4.893
2012/11/07,5.567
2012/11/08,3.719
2012/11/09,-0.745
2012/11/10,-1.667
2012/11/11,-3.867
2012/11/12,-3.099
2012/11/13,-1.35
2012/11/14,0.707
2012/11/15,5.643
2012/11/16,7.794
2012/11/17,6.619
2012/11/18,3.22
2012/11/19,1.922
2012/11/20,1.101
2012/11/21,1.648
2012/11/22,-0.589
2012/11/23,-1.91
2012/11/24,-3.367
2012/11/25,-0.503
2012/11/26,0.377
2012/11/27,-1.712
2012/11/28,-1.714
2012/11/29,-0.59
2012/11/30,0.419
2012/12/01,-0.966
2012/12/02,-4.764
2012/12/03,-6.388
2012/12/04,2.891
2012/12/05,8.209
2012/12/06,8.153
2012/12/07,4.15
2012/12/08,0.739
2012/12/09,0.248
2012/12/10,0.607
2012/12/11,0.676
2012/12/12,1.967
2012/12/13,4.575
2012/12/14,7.01
2012/12/15,2.819
2012/12/16,1.577
2012/12/17,0.059
2012/12/18,3.891
2012/12/19,1.749
2012/12/20,1.381
2012/12/21,1.086
2012/12/22,-0.355
2012/12/23,-1.62
2012/12/24,-1.947
2012/12/25,-4.76
2012/12/26,-4.642
2012/12/27,-2.333
2012/12/28,-0.972
2012/12/29,-0.449
2012/12/30,-1.233
2012/12/31,-4.325
2013/01/01,-5.803
2013/01/02,-3.02
2013/01/03,-1.222
2013/01/04,3.641
2013/01/05,3.136
2013/01/06,-0.061
2013/01/07,-1.424
2013/01/08,3.122
2013/01/09,5.48
2013/01/10,7.036
2013/01/11,8.787
2013/01/12,6.039
2013/01/13,3.481
2013/01/14,-0.967
2013/01/15,-0.812
2013/01/16,1.758
2013/01/17,4.606
2013/01/18,4.145
2013/01/19,1.128
2013/01/20,-2.133
2013/01/21,-3.701
2013/01/22,-3.515
2013/01/23,-0.423
2013/01/24,-0.271
2013/01/25,0.522
2013/01/26,-0.03
2013/01/27,0.33
2013/01/28,1.074
2013/01/29,0.479
2013/01/30,-2.377
2013/01/31,-4.115
2013/02/01,0.088
2013/02/02,1.327
2013/02/03,0.595
2013/02/04,0.27
2013/02/05,-0.843
2013/02/06,-2.421
2013/02/07,1.054
2013/02/08,3.515
2013/02/09,3.959
2013/02/10,1.416
2013/02/11,0.515
2013/02/12,2.295
2013/02/13,0.622
2013/02/14,-0.722
2013/02/15,-2.168
2013/02/16,-4.284
2013/02/17,-4.984
2013/02/18,-3.14
2013/02/19,0.018
2013/02/20,0.822
2013/02/21,0.196
2013/02/22,1.804
2013/02/23,2.288
2013/02/24,1.775
2013/02/25,0.4
2013/02/26,1.576
2013/02/27,-0.044
2013/02/28,1.023
2013/03/01,3.543
2013/03/02,3.169
2013/03/03,0.531
2013/03/04,-0.533
2013/03/05,1.37
2013/03/06,2.491
2013/03/07,3.108
2013/03/08,0.147
2013/03/09,-2.058
2013/03/10,-0.888
2013/03/11,-0.784
2013/03/12,-0.105
2013/03/13,-0.558
2013/03/14,-1.688
2013/03/15,-0.953
2013/03/16,-5.473
2013/03/17,-9.708
2013/03/18,-9.168
2013/03/19,-4.785
2013/03/20,-3.968
2013/03/21,-1.273
2013/03/22,0.923
2013/03/23,1.244
2013/03/24,1.496
2013/03/25,5.321
2013/03/26,5.983
2013/03/27,7.713
2013/03/28,6.065
2013/03/29,4.335
2013/03/30,3.685
2013/03/31,0.06
2013/04/01,-2.702
2013/04/02,-1.03
2013/04/03,1.218
2013/04/04,5.039
2013/04/05,3.959
2013/04/06,0.221
2013/04/07,1.274
2013/04/08,1.495
2013/04/09,0.238
2013/04/10,-1.304
2013/04/11,1.27
2013/04/12,-0.628
2013/04/13,-3.306
2013/04/14,-2.394
2013/04/15,-2.08
2013/04/16,-0.353
2013/04/17,-0.514
2013/04/18,-2.196
2013/04/19,2.015
2013/04/20,0.57
2013/04/21,-3.406
2013/04/22,-3.66
2013/04/23,-0.728
2013/04/24,4.085
2013/04/25,3.379
2013/04/26,0.645
2013/04/27,-1.766
2013/04/28,-4.645
2013/04/29,-3.817
2013/04/30,0.35
2013/05/01,1.96
2013/05/02,4.245
2013/05/03,3.668
2013/05/04,0.788
2013/05/05,-1.36
2013/05/06,-1.441
2013/05/07,-0.456
2013/05/08,-0.846
2013/05/09,1.346
2013/05/10,2.679
2013/05/11,2.841
2013/05/12,1.8
2013/05/13,-0.002
2013/05/14,1.313
2013/05/15,3.267
2013/05/16,2.684
2013/05/17,0.007
2013/05/18,-1.984
2013/05/19,-4.422
2013/05/20,-2.63
2013/05/21,-1.253
2013/05/22,-1.539
2013/05/23,-1.479
2013/05/24,-1.468
2013/05/25,-2.044
2013/05/26,-3.383
2013/05/27,-2.622
2013/05/28,0.094
2013/05/29,0.933
2013/05/30,0.681
2013/05/31,-0.381
2013/06/01,-2.778
2013/06/02,-4.196
2013/06/03,-3.94
2013/06/04,-2.823
2013/06/05,-0.109
2013/06/06,1.091
2013/06/07,2.379
2013/06/08,-0.178
2013/06/09,-0.883
2013/06/10,-2.294
2013/06/11,-2.448
2013/06/12,-3.683
2013/06/13,-3.912
2013/06/14,-1.145
2013/06/15,-2.688
2013/06/16,-2.726
2013/06/17,1.801
2013/06/18,5.05
2013/06/19,6.725
2013/06/20,6.087
2013/06/21,2.305
2013/06/22,-1.382
2013/06/23,-4.078
2013/06/24,-2.304
2013/06/25,-1.175
2013/06/26,-1.247
2013/06/27,-0.635
2013/06/28,0.628
2013/06/29,-1.654
2013/06/30,-4.389
2013/07/01,-3.322
2013/07/02,-1.389
2013/07/03,-3.528
2013/07/04,-3.567
2013/07/05,-3.719
2013/07/06,-4.132
2013/07/07,-4.99
2013/07/08,-2.536
2013/07/09,0.768
2013/07/10,1.003
2013/07/11,3.613
2013/07/12,9.401
2013/07/13,6.256
2013/07/14,1.103
2013/07/15,-0.89
2013/07/16,-0.768
2013/07/17,-1.479
2013/07/18,0.081
2013/07/19,-1.163
2013/07/20,-3.626
2013/07/21,-4.717
2013/07/22,-1.232
2013/07/23,3.22
2013/07/24,5.072
2013/07/25,6.668
2013/07/26,2.511
2013/07/27,-1.525
2013/07/28,-2.399
2013/07/29,-1.421
2013/07/30,-1.718
2013/07/31,1.063
2013/08/01,3.884
2013/08/02,2.9
2013/08/03,2.234
2013/08/04,0.395
2013/08/05,0.178
2013/08/06,0.675
2013/08/07,1.891
2013/08/08,1.417
2013/08/09,-0.629
2013/08/10,-1.725
2013/08/11,-5.223
2013/08/12,-1.204
2013/08/13,2.63
2013/08/14,4.775
2013/08/15,6.657
2013/08/16,8.293
2013/08/17,3.004
2013/08/18,-0.429
2013/08/19,2.16
2013/08/20,1.617
2013/08/21,-0.33
2013/08/22,-1.878
2013/08/23,-2.387
2013/08/24,-2.406
2013/08/25,-1.025
2013/08/26,0.707
2013/08/27,3.766
2013/08/28,3.425
2013/08/29,0.188
2013/08/30,-1.274
2013/08/31,-5.091
2013/09/01,-7.269
2013/09/02,-6.549
2013/09/03,-2.469
2013/09/04,2.208
2013/09/05,3.767
2013/09/06,4.021
2013/09/07,4.357
2013/09/08,1.598
2013/09/09,-0.971
2013/09/10,-1.964
2013/09/11,-3.744
2013/09/12,-3.717
2013/09/13,-4.368
2013/09/14,-5.485
2013/09/15,-0.131
2013/09/16,5.954
2013/09/17,8.261
2013/09/18,7.387
2013/09/19,3.156
2013/09/20,-0.051
2013/09/21,-2.116
2013/09/22,-3.85
2013/09/23,-1.969
2013/09/24,-0.828
2013/09/25,-1.625
2013/09/26,2.083
2013/09/27,0.636
2013/09/28,-1.703
2013/09/29,-2.69
2013/09/30,-0.9
2013/10/01,1.101
2013/10/02,4.154
2013/10/03,3.521
2013/10/04,0.962
2013/10/05,-3.661
2013/10/06,-4.459
2013/10/07,-0.691
2013/10/08,0.191
2013/10/09,0.77
2013/10/10,1.375
2013/10/11,0.529
2013/10/12,-2.061
2013/10/13,-2.321
2013/10/14,-2.381
2013/10/15,-3.397
2013/10/16,-1.924
2013/10/17,1.144
2013/10/18,3.752
2013/10/19,3.013
2013/10/20,1.056
2013/10/21,1.629
2013/10/22,1.471
2013/10/23,1.144
2013/10/24,3.11
2013/10/25,0.95
2013/10/26,-0.721
2013/10/27,-2.37
2013/10/28,-1.17
2013/10/29,0.926
2013/10/30,-0.032
2013/10/31,0.126
2013/11/01,-2.406
2013/11/02,-3.863
2013/11/03,-4.251
2013/11/04,-2.158
2013/11/05,3.479
2013/11/06,9.043
2013/11/07,13.138
2013/11/08,13.132
2013/11/09,8.283
2013/11/10,2.869
2013/11/11,-1.648
