Date,sentbyaddress3var
2014/03/05,69808780
2014/03/06,126913585
2014/03/07,24366796
2014/03/08,22622880
2014/03/09,21178454
2014/03/10,6095328
2014/03/11,6396115
2014/03/12,46704509
2014/03/13,23501844
2014/03/14,133232401
2014/03/15,244906051
2014/03/16,77907356
2014/03/17,107171442
2014/03/18,116078850
2014/03/19,84100097
2014/03/20,44229642
2014/03/21,118656668
2014/03/22,116038150
2014/03/23,200653835
2014/03/24,74659787
2014/03/25,103193514
2014/03/26,1541335
2014/03/27,63862038
2014/03/28,41391031
2014/03/29,258732191
2014/03/30,247352644
2014/03/31,171323014
2014/04/01,240638433
2014/04/02,5598575
2014/04/03,191156151
2014/04/04,205962040
2014/04/05,164334814
2014/04/06,82873913
2014/04/07,5708095
2014/04/08,16226851
2014/04/09,40682117
2014/04/10,28095824
2014/04/11,7136291
2014/04/12,252950321
2014/04/13,165378579
2014/04/14,306513974
2014/04/15,213518530
2014/04/16,31944969
2014/04/17,70590867
2014/04/18,36470341
2014/04/19,16530113
2014/04/20,24190444
2014/04/21,5240193
2014/04/22,264669193
2014/04/23,174403538
2014/04/24,105517788
2014/04/25,38684710
2014/04/26,146944524
2014/04/27,210146124
2014/04/28,142122550
2014/04/29,149413206
2014/04/30,644534
2014/05/01,17065941
2014/05/02,47642865
2014/05/03,164478753
2014/05/04,92702489
2014/05/05,128073948
2014/05/06,227696870
2014/05/07,41225404
2014/05/08,1088984
2014/05/09,5836164
2014/05/10,97088739
2014/05/11,106909971
2014/05/12,51209750
2014/05/13,58954205
2014/05/14,20064217
2014/05/15,91457254
2014/05/16,109329318
2014/05/17,212414745
2014/05/18,13069788
2014/05/19,91652682
2014/05/20,223076074
2014/05/21,121461715
2014/05/22,119128452
2014/05/23,60011820
2014/05/24,322041447
2014/05/25,309298316
2014/05/26,223212099
2014/05/27,39325356
2014/05/28,41308705
2014/05/29,25064827
2014/05/30,139590944
2014/05/31,91532229
2014/06/01,27500668
2014/06/02,93242252
2014/06/03,83593890
2014/06/04,27537274
2014/06/05,18809244
2014/06/06,19098120
2014/06/07,154151855
2014/06/08,81669504
2014/06/09,45729746
2014/06/10,64212030
2014/06/11,8792544
2014/06/12,1356090
2014/06/13,1233907
2014/06/14,63169348
2014/06/15,84955718
2014/06/16,140714658
2014/06/17,216333200
2014/06/18,20338301
2014/06/19,85820574
2014/06/20,25292014
2014/06/21,3632352
2014/06/22,5653094
2014/06/23,7163878
2014/06/24,57866904
2014/06/25,41128629
2014/06/26,22553155
2014/06/27,20480888
2014/06/28,85832188
2014/06/29,130248405
2014/06/30,207791433
2014/07/01,267212349
2014/07/02,4043025
2014/07/03,70255100
2014/07/04,179175854
2014/07/05,121044596
2014/07/06,49574909
2014/07/07,242715435
2014/07/08,266766854
2014/07/09,64456767
2014/07/10,54013887
2014/07/11,8192774
2014/07/12,148270982
2014/07/13,96638102
2014/07/14,41205670
2014/07/15,83600321
2014/07/16,42128987
2014/07/17,17065046
2014/07/18,4783176
2014/07/19,43616630
2014/07/20,22907265
2014/07/21,1116431
2014/07/22,19651218
2014/07/23,42706429
2014/07/24,9729693
2014/07/25,4842096
2014/07/26,131013895
2014/07/27,130930460
2014/07/28,110588008
2014/07/29,80906370
2014/07/30,34398275
2014/07/31,32572614
2014/08/01,14783718
2014/08/02,125405052
2014/08/03,169738748
2014/08/04,36517182
2014/08/05,412828602
2014/08/06,287799107
2014/08/07,67697667
2014/08/08,76430270
2014/08/09,73142069
2014/08/10,63778606
2014/08/11,215014872
2014/08/12,217742160
2014/08/13,3842765
2014/08/14,17070384
2014/08/15,41695278
2014/08/16,44641820
2014/08/17,65456486
2014/08/18,120058444
2014/08/19,168698401
2014/08/20,498419
2014/08/21,119489
2014/08/22,12505098
2014/08/23,166609301
2014/08/24,89853724
2014/08/25,76601078
2014/08/26,76732347
2014/08/27,16453685
2014/08/28,19985675
2014/08/29,36268804
2014/08/30,62696317
2014/08/31,16451039
2014/09/01,53908817
2014/09/02,78960739
2014/09/03,8484700
2014/09/04,9211436
2014/09/05,8056535
2014/09/06,98142102
2014/09/07,59204471
2014/09/08,113755681
2014/09/09,107690162
2014/09/10,45373249
2014/09/11,93424429
2014/09/12,11600929
2014/09/13,49907233
2014/09/14,70303223
2014/09/15,121689234
2014/09/16,127680417
2014/09/17,71925340
2014/09/18,48864785
2014/09/19,62227539
2014/09/20,119623262
2014/09/21,35402846
2014/09/22,164724554
2014/09/23,218684351
2014/09/24,4750931
2014/09/25,7341964
2014/09/26,20796216
2014/09/27,125210590
2014/09/28,58449955
2014/09/29,64333706
2014/09/30,36082225
2014/10/01,33234563
2014/10/02,109287
2014/10/03,42982539
2014/10/04,79636045
2014/10/05,172818993
2014/10/06,158969433
2014/10/07,44426305
2014/10/08,35276688
2014/10/09,9965584
2014/10/10,3590798
2014/10/11,140069454
2014/10/12,136712176
2014/10/13,190235827
2014/10/14,31103781
2014/10/15,4711505
2014/10/16,41693498
2014/10/17,61927449
2014/10/18,67075148
2014/10/19,66895063
2014/10/20,98016960
2014/10/21,30795154
2014/10/22,13410607
2014/10/23,10034754
2014/10/24,14160930
2014/10/25,9751692
2014/10/26,18086363
2014/10/27,146977148
2014/10/28,147537396
2014/10/29,14492550
2014/10/30,2535940
2014/10/31,21311013
2014/11/01,218356413
2014/11/02,220792088
2014/11/03,253044582
2014/11/04,7986310
2014/11/05,1676088
2014/11/06,5973084
2014/11/07,37516380
2014/11/08,269103678
2014/11/09,200670200
2014/11/10,231159272
2014/11/11,1501592
2014/11/12,101492044
2014/11/13,78747216
2014/11/14,27809368
2014/11/15,223397710
2014/11/16,165797822
2014/11/17,100662539
2014/11/18,18413507
2014/11/19,7633520
2014/11/20,9553709
2014/11/21,14791221
2014/11/22,121410564
2014/11/23,51846617
2014/11/24,38537284
2014/11/25,24299256
2014/11/26,11719023
2014/11/27,2038691
2014/11/28,3127051
2014/11/29,83078669
2014/11/30,126220954
2014/12/01,132189327
2014/12/02,155657468
2014/12/03,144208549
2014/12/04,69105709
2014/12/05,11363788
2014/12/06,185542355
2014/12/07,114440860
2014/12/08,209835464
2014/12/09,78529525
2014/12/10,8925091
2014/12/11,11457516
2014/12/12,11567893
2014/12/13,84866085
2014/12/14,172053451
2014/12/15,243087153
2014/12/16,105122657
2014/12/17,74311179
2014/12/18,75614789
2014/12/19,146815315
2014/12/20,46147673
2014/12/21,94475137
2014/12/22,196771619
2014/12/23,212738065
2014/12/24,315064913
2014/12/25,560939668
2014/12/26,95455389
2014/12/27,81316025
2014/12/28,59229992
2014/12/29,32546143
2014/12/30,17976881
2014/12/31,80862556
2015/01/01,440952486
2015/01/02,308414764
2015/01/03,475681267
2015/01/04,12458325
2015/01/05,76489793
2015/01/06,60741978
2015/01/07,45392017
2015/01/08,52421875
2015/01/09,53070777
2015/01/10,6087656
2015/01/11,82799050
2015/01/12,78475647
2015/01/13,207110967
2015/01/14,130449612
2015/01/15,36952838
2015/01/16,75289230
2015/01/17,73060862
2015/01/18,156047878
2015/01/19,152427589
2015/01/20,49522594
2015/01/21,10410870
2015/01/22,1473653
2015/01/23,34343310
2015/01/24,118719834
2015/01/25,390867491
2015/01/26,454648526
2015/01/27,8012782
2015/01/28,488004181
2015/01/29,362475988
2015/01/30,52423310
2015/01/31,290657144
2015/02/01,281541806
2015/02/02,89915080
2015/02/03,83182058
2015/02/04,62849651
2015/02/05,72547911
2015/02/06,39649791
2015/02/07,89312264
2015/02/08,226380488
2015/02/09,234196614
2015/02/10,21421699
2015/02/11,2737891
2015/02/12,323863
2015/02/13,579665664
2015/02/14,531619270
2015/02/15,378092641
2015/02/16,196651297
2015/02/17,95124785
2015/02/18,27743194
2015/02/19,170320236
2015/02/20,60107947
2015/02/21,112121984
2015/02/22,93580080
2015/02/23,97748601
2015/02/24,51950193
2015/02/25,6383529
2015/02/26,1969681
2015/02/27,2567738
2015/02/28,45062585
2015/03/01,57421286
2015/03/02,77378380
2015/03/03,110612166
2015/03/04,60539882
2015/03/05,58524791
2015/03/06,59056958
2015/03/07,71376378
2015/03/08,26257454
2015/03/09,73905185
2015/03/10,113580129
2015/03/11,3052929
2015/03/12,22311578
2015/03/13,11337617
2015/03/14,2006151
2015/03/15,56038794
2015/03/16,92390126
2015/03/17,86656686
2015/03/18,48724188
2015/03/19,2153473
2015/03/20,3729244
2015/03/21,6835491
2015/03/22,9917379
2015/03/23,34058922
2015/03/24,40250820
2015/03/25,35934115
2015/03/26,2716524
2015/03/27,8637261
2015/03/28,29370625
2015/03/29,29535536
2015/03/30,115627024
2015/03/31,168192804
2015/04/01,57149218
2015/04/02,40784664
2015/04/03,166289988
2015/04/04,55231029
2015/04/05,18223461
2015/04/06,38256016
2015/04/07,129684848
2015/04/08,39228261
2015/04/09,11861184
2015/04/10,16329614
2015/04/11,14862188
2015/04/12,203024723
2015/04/13,205407564
2015/04/14,199279300
2015/04/15,115491923
2015/04/16,64256915
2015/04/17,388131
2015/04/18,6124667
2015/04/19,27704834
2015/04/20,68209082
2015/04/21,101457522
2015/04/22,18737792
2015/04/23,10503248
2015/04/24,21839645
2015/04/25,13684057
2015/04/26,38403891
2015/04/27,58676568
2015/04/28,55098510
2015/04/29,8974617
2015/04/30,12445488
2015/05/01,134141886
2015/05/02,96901886
2015/05/03,170836355
2015/05/04,176259922
2015/05/05,248259974
2015/05/06,59619390
2015/05/07,2045960
2015/05/08,91130103
2015/05/09,551191747
2015/05/10,684750105
2015/05/11,265357934
2015/05/12,280095257
2015/05/13,39954771
2015/05/14,73591059
2015/05/15,4307795
2015/05/16,1404051
2015/05/17,122855278
2015/05/18,99776614
2015/05/19,186220649
2015/05/20,41777504
2015/05/21,24314791
2015/05/22,23681418
2015/05/23,119053536
2015/05/24,104217753
2015/05/25,128176910
2015/05/26,40814006
2015/05/27,10648691
2015/05/28,823992
2015/05/29,14468722
2015/05/30,81794995
2015/05/31,85121448
2015/06/01,233722282
2015/06/02,292586782
2015/06/03,7481561
2015/06/04,54057825
2015/06/05,87499041
2015/06/06,77975840
2015/06/07,191705203
2015/06/08,80422003
2015/06/09,372200253
2015/06/10,544186108
2015/06/11,85522268
2015/06/12,79965443
2015/06/13,90446732
2015/06/14,63896780
2015/06/15,361990355
2015/06/16,240721270
2015/06/17,188485267
2015/06/18,203222605
2015/06/19,191607240
2015/06/20,117543947
2015/06/21,168323940
2015/06/22,28589844
2015/06/23,379617219
2015/06/24,195131979
2015/06/25,526208748
2015/06/26,458886118
2015/06/27,498310705
2015/06/28,244065073
2015/06/29,161509731
2015/06/30,478678265
2015/07/01,113416400
2015/07/02,58213634
2015/07/03,73163594
2015/07/04,415798802
2015/07/05,162119331
2015/07/06,872014558
2015/07/07,520810047
2015/07/08,4439084
2015/07/09,61565858
2015/07/10,70897936
2015/07/11,32278227
2015/07/12,79758492
2015/07/13,52873783
2015/07/14,38795725
2015/07/15,28197311
2015/07/16,38541484
2015/07/17,98828438
2015/07/18,101610531
2015/07/19,43366260
2015/07/20,359896814
2015/07/21,329146780
2015/07/22,30878940
2015/07/23,170360468
2015/07/24,112272518
2015/07/25,127654093
2015/07/26,110378373
2015/07/27,175967813
2015/07/28,91489538
2015/07/29,243638694
2015/07/30,217118096
2015/07/31,173205011
2015/08/01,46862584
2015/08/02,261620972
2015/08/03,123662454
2015/08/04,248986810
2015/08/05,118115767
2015/08/06,25885984
2015/08/07,154621544
2015/08/08,113196438
2015/08/09,157351291
2015/08/10,203684071
2015/08/11,241599196
2015/08/12,14352593
2015/08/13,14735683
2015/08/14,12794713
2015/08/15,70428238
2015/08/16,95155174
2015/08/17,153567873
2015/08/18,284049788
2015/08/19,20816065
2015/08/20,32621130
2015/08/21,21107116
2015/08/22,24218863
2015/08/23,151575192
2015/08/24,177354748
2015/08/25,162554606
2015/08/26,18352142
2015/08/27,4232811
2015/08/28,5796605
2015/08/29,64127043
2015/08/30,111522336
2015/08/31,85186364
2015/09/01,169808074
2015/09/02,40693520
2015/09/03,9494803
2015/09/04,251728355
2015/09/05,173025655
2015/09/06,139137224
2015/09/07,126520008
2015/09/08,167898608
2015/09/09,17067381
2015/09/10,65122728
2015/09/11,40218288
2015/09/12,116187865
2015/09/13,115200153
2015/09/14,193925145
2015/09/15,165379788
2015/09/16,28606822
2015/09/17,26701734
2015/09/18,10729708
2015/09/19,195455195
2015/09/20,145096058
2015/09/21,144278231
2015/09/22,226077516
2015/09/23,64293302
2015/09/24,87942733
2015/09/25,1781595
2015/09/26,67915382
2015/09/27,79359106
2015/09/28,106662854
2015/09/29,295694830
2015/09/30,68914309
2015/10/01,81583381
2015/10/02,16747023
2015/10/03,243913505
2015/10/04,285740470
2015/10/05,13044150
2015/10/06,89594880
2015/10/07,90846939
2015/10/08,83602614
2015/10/09,413624987
2015/10/10,400702414
2015/10/11,245130494
2015/10/12,214318176
2015/10/13,143318216
2015/10/14,85266127
2015/10/15,707638918
2015/10/16,350891121
2015/10/17,122433450
2015/10/18,232127411
2015/10/19,238178820
2015/10/20,333739910
2015/10/21,39196561
2015/10/22,8373763
2015/10/23,9048361
2015/10/24,20974993
2015/10/25,70027779
2015/10/26,158965868
2015/10/27,112418816
2015/10/28,135125936
2015/10/29,1373925
2015/10/30,55688845
2015/10/31,38208109
2015/11/01,13395678
2015/11/02,29019482
2015/11/03,659031815
2015/11/04,987932591
2015/11/05,363315201
2015/11/06,525302741
2015/11/07,380707741
2015/11/08,740870288
2015/11/09,283830401
2015/11/10,316067286
2015/11/11,6808461
2015/11/12,632488
2015/11/13,17494339
2015/11/14,20130487
2015/11/15,18706534
2015/11/16,12513960
2015/11/17,18669210
2015/11/18,48291052
2015/11/19,49905345
2015/11/20,28522071
2015/11/21,1870771
2015/11/22,105018814
2015/11/23,104855800
2015/11/24,257872684
2015/11/25,180534302
2015/11/26,59662694
2015/11/27,44835248
2015/11/28,187128301
2015/11/29,1251371845
2015/11/30,2555526648
2015/12/01,2669156682
2015/12/02,112435103
2015/12/03,604188664
2015/12/04,590824217
2015/12/05,1043507900
2015/12/06,639084695
2015/12/07,185528911
2015/12/08,234013607
2015/12/09,293866505
2015/12/10,69175362
2015/12/11,232408898
2015/12/12,311134508
2015/12/13,483793394
2015/12/14,447612575
2015/12/15,316064493
2015/12/16,28858766
2015/12/17,104957394
2015/12/18,40063014
2015/12/19,282298839
2015/12/20,356450839
2015/12/21,319181680
2015/12/22,159532095
2015/12/23,161398622
2015/12/24,174714916
2015/12/25,607434584
2015/12/26,392380881
2015/12/27,391729958
2015/12/28,388965292
2015/12/29,277974020
2015/12/30,4554464
2015/12/31,359806225
2016/01/01,858703708
2016/01/02,569036761
2016/01/03,607908694
2016/01/04,202993352
2016/01/05,392010751
2016/01/06,147854318
2016/01/07,230997182
2016/01/08,198711867
2016/01/09,109845795
2016/01/10,235496038
2016/01/11,232955869
2016/01/12,217995241
2016/01/13,53737060
2016/01/14,58829291
2016/01/15,8508989
2016/01/16,397601253
2016/01/17,786140380
2016/01/18,136146588
2016/01/19,803431091
2016/01/20,890967013
2016/01/21,1065762656
2016/01/22,89309401
2016/01/23,108604033
2016/01/24,23544327
2016/01/25,161994241
2016/01/26,352909768
2016/01/27,59835354
2016/01/28,17186258
2016/01/29,16193072
2016/01/30,305967578
2016/01/31,636974186
2016/02/01,452963022
2016/02/02,1817653016
2016/02/03,1302786294
2016/02/04,1546277007
2016/02/05,208486116
2016/02/06,101399014
2016/02/07,43394887
2016/02/08,155994
2016/02/09,134122871
2016/02/10,110112083
2016/02/11,73540163
2016/02/12,121929811
2016/02/13,172954424
2016/02/14,68383289
2016/02/15,298384339
2016/02/16,171613939
2016/02/17,326724851
2016/02/18,332189958
2016/02/19,154583469
2016/02/20,613162
2016/02/21,22379900
2016/02/22,394833251
2016/02/23,507428406
2016/02/24,412047774
2016/02/25,348759138
2016/02/26,74473884
2016/02/27,346691402
2016/02/28,186573173
2016/02/29,1445808761
2016/03/01,974315975
2016/03/02,22316611
2016/03/03,915648040
2016/03/04,1646539204
2016/03/05,224181913
2016/03/06,1014137028
2016/03/07,1131658968
2016/03/08,339681129
2016/03/09,173152019
2016/03/10,75019180
2016/03/11,6352043
2016/03/12,234340813
2016/03/13,173430190
2016/03/14,361467780
2016/03/15,408882675
2016/03/16,95833155
2016/03/17,62016422
2016/03/18,32131878
2016/03/19,315743294
2016/03/20,169962074
2016/03/21,49537802
2016/03/22,138900710
2016/03/23,110176014
2016/03/24,127173976
2016/03/25,66021838
2016/03/26,215663334
2016/03/27,57723539
2016/03/28,306815190
2016/03/29,385905427
2016/03/30,19887365
2016/03/31,18114096
2016/04/01,66774133
2016/04/02,144903387
2016/04/03,181634704
2016/04/04,206574104
2016/04/05,174937135
2016/04/06,9836449
2016/04/07,21929689
2016/04/08,52252963
2016/04/09,98614401
2016/04/10,70813427
2016/04/11,164053672
2016/04/12,425800738
2016/04/13,86214842
2016/04/14,33575476
2016/04/15,86651151
2016/04/16,349002045
2016/04/17,137669275
2016/04/18,259282322
2016/04/19,113507702
2016/04/20,23567478
2016/04/21,19202784
2016/04/22,36993691
2016/04/23,222751948
2016/04/24,92892812
2016/04/25,300363483
2016/04/26,787355658
2016/04/27,207287984
2016/04/28,282511008
2016/04/29,103551714
2016/04/30,244564635
2016/05/01,690639270
2016/05/02,164572783
2016/05/03,187688337
2016/05/04,788773
2016/05/05,2176501
2016/05/06,1623833
2016/05/07,207336339
2016/05/08,231207331
2016/05/09,414297955
2016/05/10,495163191
2016/05/11,20460353
2016/05/12,57037698
2016/05/13,9048261
2016/05/14,77384288
2016/05/15,185118038
2016/05/16,436029756
2016/05/17,455994762
2016/05/18,14696750
2016/05/19,49315257
2016/05/20,140294160
2016/05/21,109674913
2016/05/22,84829793
2016/05/23,448686806
2016/05/24,689488575
2016/05/25,32670182
2016/05/26,99066931
2016/05/27,78664572
2016/05/28,107349884
2016/05/29,489770793
2016/05/30,342631761
2016/05/31,401488007
2016/06/01,37614606
2016/06/02,37965746
2016/06/03,18326657
2016/06/04,330172884
2016/06/05,383234486
2016/06/06,487151367
2016/06/07,593656298
2016/06/08,16309436
2016/06/09,64892633
2016/06/10,67283610
2016/06/11,268565374
2016/06/12,128497129
2016/06/13,513902841
2016/06/14,375283537
2016/06/15,115140650
2016/06/16,172910822
2016/06/17,8505042
2016/06/18,261743462
2016/06/19,408165692
2016/06/20,260340380
2016/06/21,379146060
2016/06/22,59372478
2016/06/23,56363035
2016/06/24,28781963
2016/06/25,310548250
2016/06/26,572238368
2016/06/27,91386682
2016/06/28,140806660
2016/06/29,54346262
2016/06/30,38364298
2016/07/01,112182246
2016/07/02,358135410
2016/07/03,211047183
2016/07/04,317013374
2016/07/05,374714120
2016/07/06,9320483
2016/07/07,2757491
2016/07/08,25213526
2016/07/09,173611948
2016/07/10,238215828
2016/07/11,472978622
2016/07/12,644067800
2016/07/13,6605544
2016/07/14,10691062
2016/07/15,228976
2016/07/16,215613146
2016/07/17,401905334
2016/07/18,466259814
2016/07/19,562052358
2016/07/20,8774306
2016/07/21,23640748
2016/07/22,23924936
2016/07/23,167138174
2016/07/24,266079076
2016/07/25,651389818
2016/07/26,753737064
2016/07/27,13505980
2016/07/28,12650601
2016/07/29,43026710
2016/07/30,298008541
2016/07/31,196593913
2016/08/01,379727282
2016/08/02,798857195
2016/08/03,103521191
2016/08/04,81275953
2016/08/05,41365696
2016/08/06,297900616
2016/08/07,453698712
2016/08/08,532853942
2016/08/09,713187806
2016/08/10,48629206
2016/08/11,92727051
2016/08/12,87687082
2016/08/13,518803217
2016/08/14,275769948
2016/08/15,7668579
2016/08/16,878709500
2016/08/17,645068702
2016/08/18,47428371
2016/08/19,2171225
2016/08/20,225672992
2016/08/21,524531480
2016/08/22,399324060
2016/08/23,574070207
2016/08/24,3551335
2016/08/25,17128124
2016/08/26,11370178
2016/08/27,255571344
2016/08/28,520188121
2016/08/29,399858990
2016/08/30,1406658945
2016/08/31,321919402
2016/09/01,161832942
2016/09/02,18765605
2016/09/03,304196681
2016/09/04,366285449
2016/09/05,516146851
2016/09/06,731006682
2016/09/07,34048506
2016/09/08,31604004
2016/09/09,83495724
2016/09/10,200701006
2016/09/11,252750594
2016/09/12,193412161
2016/09/13,571336716
2016/09/14,99923994
2016/09/15,25355924
2016/09/16,142744216
2016/09/17,118278745
2016/09/18,239427795
2016/09/19,320976247
2016/09/20,565374704
2016/09/21,63732876
2016/09/22,50570565
2016/09/23,28330756
2016/09/24,90358044
2016/09/25,114086675
2016/09/26,508264493
2016/09/27,700943876
2016/09/28,21973922
2016/09/29,17955881
2016/09/30,48007663
2016/10/01,399328621
2016/10/02,989963021
2016/10/03,1522599280
2016/10/04,2041862067
2016/10/05,3231046
2016/10/06,61544991
2016/10/07,75374171
2016/10/08,248412516
2016/10/09,1126373075
2016/10/10,649098422
2016/10/11,780661089
2016/10/12,457835549
2016/10/13,227470564
2016/10/14,45440908
2016/10/15,163154891
2016/10/16,446321405
2016/10/17,410208125
2016/10/18,779968949
2016/10/19,1026921838
2016/10/20,1924076674
2016/10/21,2124089596
2016/10/22,1028364204
2016/10/23,1513241839
2016/10/24,346359324
2016/10/25,643676419
2016/10/26,87175150
2016/10/27,2220574174
2016/10/28,2104942539
2016/10/29,2080335961
2016/10/30,824590212
2016/10/31,692810315
2016/11/01,903408366
2016/11/02,110172179
2016/11/03,148653548
2016/11/04,128564969
2016/11/05,215132209
2016/11/06,181820522
2016/11/07,725909816
2016/11/08,1283955073
2016/11/09,136055969
2016/11/10,145129649
2016/11/11,122552042
2016/11/12,272352366
2016/11/13,246282218
2016/11/14,711446300
2016/11/15,1165139779
2016/11/16,34691614
2016/11/17,20220420
2016/11/18,4972478
2016/11/19,204583578
2016/11/20,280849340
2016/11/21,470304036
2016/11/22,593513015
2016/11/23,17778531
2016/11/24,560582551
2016/11/25,497236549
2016/11/26,488515939
2016/11/27,1176790044
2016/11/28,1163586556
2016/11/29,1275934901
2016/11/30,41603275
2016/12/01,954495115
2016/12/02,2584392181
2016/12/03,2576303991
2016/12/04,2413585598
2016/12/05,841235842
2016/12/06,1741858333
2016/12/07,285085763
2016/12/08,468640718
2016/12/09,483418538
2016/12/10,269501942
2016/12/11,447711990
2016/12/12,444803950
2016/12/13,941884070
2016/12/14,77585287
2016/12/15,35499467
2016/12/16,6309323
2016/12/17,348858702
2016/12/18,673315721
2016/12/19,803730234
2016/12/20,1151777585
2016/12/21,218936785
2016/12/22,132910385
2016/12/23,72038915
2016/12/24,1637896339
2016/12/25,3241748464
2016/12/26,988003585
2016/12/27,3032284753
2016/12/28,1072760748
2016/12/29,21923372
2016/12/30,73415123
2016/12/31,679029633
2017/01/01,3145992636
2017/01/02,3244592821
2017/01/03,4385093372
2017/01/04,218243380
2017/01/05,290703614
2017/01/06,490654348
2017/01/07,728489263
2017/01/08,1629948620
2017/01/09,224611069
2017/01/10,706380781
2017/01/11,280559302
2017/01/12,179456949
2017/01/13,40769217
2017/01/14,334197939
2017/01/15,456363606
2017/01/16,493345665
2017/01/17,1107012505
2017/01/18,135299247
2017/01/19,42963315
2017/01/20,49199901
2017/01/21,309810635
2017/01/22,1092284481
2017/01/23,374369572
2017/01/24,1066160406
2017/01/25,1123699645
2017/01/26,41752643
2017/01/27,330416845
2017/01/28,564996506
2017/01/29,184540419
2017/01/30,76766465
2017/01/31,1453817856
2017/02/01,2285006207
2017/02/02,1994720900
2017/02/03,2215554886
2017/02/04,1277828300
2017/02/05,606586390
2017/02/06,797423750
2017/02/07,1760520426
2017/02/08,1806811142
2017/02/09,366415453
2017/02/10,475166262
2017/02/11,1317762429
2017/02/12,1032327067
2017/02/13,823394396
2017/02/14,1623046249
2017/02/15,130231688
2017/02/16,167662364
2017/02/17,317124874
2017/02/18,332817988
2017/02/19,926514468
2017/02/20,365964296
2017/02/21,368443780
2017/02/22,3537251
2017/02/23,537144351
2017/02/24,908384998
2017/02/25,250743105
2017/02/26,2059059949
2017/02/27,842398901
2017/02/28,928364894
2017/03/01,309281180
2017/03/02,105437740
2017/03/03,197044270
2017/03/04,1088094915
2017/03/05,1063538355
2017/03/06,254736614
2017/03/07,666259683
2017/03/08,310902051
2017/03/09,284152173
2017/03/10,52721395
2017/03/11,171976995
2017/03/12,2065453869
2017/03/13,1273893291
2017/03/14,2186070534
2017/03/15,245346486
2017/03/16,447434055
2017/03/17,558333396
2017/03/18,1056872002
2017/03/19,237498801
2017/03/20,28187758
2017/03/21,262034950
2017/03/22,457085361
2017/03/23,169591583
2017/03/24,164357306
2017/03/25,368876192
2017/03/26,871527822
2017/03/27,146634924
2017/03/28,1482533366
2017/03/29,1038576102
2017/03/30,121548102
2017/03/31,61344604
2017/04/01,34201185
2017/04/02,121323094
2017/04/03,526678219
2017/04/04,518652995
2017/04/05,591428883
2017/04/06,609884850
2017/04/07,120979996
2017/04/08,1142490362
2017/04/09,1055003309
2017/04/10,791128736
2017/04/11,1512890690
2017/04/12,207821401
2017/04/13,1608836821
2017/04/14,1118774843
2017/04/15,832701453
2017/04/16,2005186585
2017/04/17,974912785
2017/04/18,2213926145
2017/04/19,1169488173
2017/04/20,535194575
2017/04/21,1240703678
2017/04/22,1446424088
2017/04/23,2068402756
2017/04/24,408020415
2017/04/25,2576726860
2017/04/26,3004265771
2017/04/27,236174475
2017/04/28,202194974
2017/04/29,299979336
2017/04/30,1283590465
2017/05/01,1314580689
2017/05/02,965890106
2017/05/03,520367339
2017/05/04,1218484751
2017/05/05,2122058913
2017/05/06,2383244041
2017/05/07,1787855276
2017/05/08,1343429629
2017/05/09,1139583373
2017/05/10,559491162
2017/05/11,361488003
2017/05/12,187406547
2017/05/13,279219648
2017/05/14,254761771
2017/05/15,196460461
2017/05/16,4396470243
2017/05/17,3309867612
2017/05/18,2598097345
2017/05/19,406154849
2017/05/20,520818229
2017/05/21,466876465
2017/05/22,346423993
2017/05/23,890478581
2017/05/24,561756433
2017/05/25,344054015
2017/05/26,67684062
2017/05/27,40531158
2017/05/28,756903258
2017/05/29,556146234
2017/05/30,707426034
2017/05/31,324717701
2017/06/01,136435331
2017/06/02,725863921
2017/06/03,555810487
2017/06/04,550229018
2017/06/05,680461274
2017/06/06,1218801498
2017/06/07,604734553
2017/06/08,410271408
2017/06/09,800743874
2017/06/10,764691246
2017/06/11,1386772083
2017/06/12,936975990
2017/06/13,2760257590
2017/06/14,500333467
2017/06/15,276364845
2017/06/16,224756188
2017/06/17,1132652961
2017/06/18,1345471654
2017/06/19,1567361527
2017/06/20,3211578964
2017/06/21,251035523
2017/06/22,344706194
2017/06/23,306129122
2017/06/24,492927331
2017/06/25,1561210968
2017/06/26,2214441107
2017/06/27,3834453272
2017/06/28,176320572
2017/06/29,744209611
2017/06/30,576642110
2017/07/01,1096956906
2017/07/02,2205181178
2017/07/03,1236993242
2017/07/04,2322599351
2017/07/05,446187994
2017/07/06,684634554
2017/07/07,563518210
2017/07/08,1138494343
2017/07/09,3004482278
2017/07/10,1655892434
2017/07/11,3748085252
2017/07/12,405833603
2017/07/13,461158987
2017/07/14,99970976
2017/07/15,153471321
2017/07/16,451653102
2017/07/17,582948863
2017/07/18,2643744465
2017/07/19,742734206
2017/07/20,598028262
2017/07/21,291400735
2017/07/22,1162583950
2017/07/23,3587170766
2017/07/24,1557328384
2017/07/25,2822669272
2017/07/26,237523509
2017/07/27,479210691
2017/07/28,156384492
2017/07/29,628435771
2017/07/30,1136819389
2017/07/31,484452505
2017/08/01,3059722394
2017/08/02,3171295680
2017/08/03,2522168770
2017/08/04,317062131
2017/08/05,106783703
2017/08/06,443586558
2017/08/07,1196296867
2017/08/08,3077605065
2017/08/09,440969827
2017/08/10,224025450
2017/08/11,353779574
2017/08/12,498750965
2017/08/13,755497714
2017/08/14,100286911
2017/08/15,1511206948
2017/08/16,949555327
