Date,transactionvalue30emaUSD
2014/02/23,6498
2014/02/24,6477
2014/02/25,6515
2014/02/26,6442
2014/02/27,6322
2014/02/28,6212
2014/03/01,6273
2014/03/02,6217
2014/03/03,6335
2014/03/04,6449
2014/03/05,6428
2014/03/06,6384
2014/03/07,7352
2014/03/08,7846
2014/03/09,7952
2014/03/10,8323
2014/03/11,8311
2014/03/12,8367
2014/03/13,8254
2014/03/14,8084
2014/03/15,7953
2014/03/16,7703
2014/03/17,7537
2014/03/18,8975
2014/03/19,8989
2014/03/20,8777
2014/03/21,8520
2014/03/22,8198
2014/03/23,7881
2014/03/24,7727
2014/03/25,7519
2014/03/26,7318
2014/03/27,7233
2014/03/28,7167
2014/03/29,6949
2014/03/30,6836
2014/03/31,6737
2014/04/01,6635
2014/04/02,6541
2014/04/03,6446
2014/04/04,6320
2014/04/05,6297
2014/04/06,6153
2014/04/07,5962
2014/04/08,5773
2014/04/09,5666
2014/04/10,5615
2014/04/11,5563
2014/04/12,5435
2014/04/13,5299
2014/04/14,5215
2014/04/15,5167
2014/04/16,5224
2014/04/17,5299
2014/04/18,5374
2014/04/19,5296
2014/04/20,5224
2014/04/21,5287
2014/04/22,5299
2014/04/23,5245
2014/04/24,5096
2014/04/25,4991
2014/04/26,4856
2014/04/27,4706
2014/04/28,4649
2014/04/29,4595
2014/04/30,4514
2014/05/01,4438
2014/05/02,4460
2014/05/03,4460
2014/05/04,4400
2014/05/05,4379
2014/05/06,4338
2014/05/07,4390
2014/05/08,4652
2014/05/09,4885
2014/05/10,4913
2014/05/11,4835
2014/05/12,4730
2014/05/13,4698
2014/05/14,4688
2014/05/15,4698
2014/05/16,4676
2014/05/17,4632
2014/05/18,4487
2014/05/19,4431
2014/05/20,4760
2014/05/21,4779
2014/05/22,4812
2014/05/23,5078
2014/05/24,5321
2014/05/25,5498
2014/05/26,5571
2014/05/27,5716
2014/05/28,5780
2014/05/29,5767
2014/05/30,5945
2014/05/31,5999
2014/06/01,6179
2014/06/02,6378
2014/06/03,6520
2014/06/04,6745
2014/06/05,6903
2014/06/06,7155
2014/06/07,7185
2014/06/08,7411
2014/06/09,7205
2014/06/10,7136
2014/06/11,7023
2014/06/12,7252
2014/06/13,7226
2014/06/14,7077
2014/06/15,6922
2014/06/16,6894
2014/06/17,6716
2014/06/18,6616
2014/06/19,6633
2014/06/20,6574
2014/06/21,6489
2014/06/22,6472
2014/06/23,6446
2014/06/24,6538
2014/06/25,6399
2014/06/26,6289
2014/06/27,6173
2014/06/28,6012
2014/06/29,5896
2014/06/30,5906
2014/07/01,6059
2014/07/02,6261
2014/07/03,6250
2014/07/04,6116
2014/07/05,6060
2014/07/06,5966
2014/07/07,5881
2014/07/08,5711
2014/07/09,5612
2014/07/10,5564
2014/07/11,5488
2014/07/12,5486
2014/07/13,5500
2014/07/14,5466
2014/07/15,5426
2014/07/16,5472
2014/07/17,5397
2014/07/18,5371
2014/07/19,5229
2014/07/20,5106
2014/07/21,5058
2014/07/22,4959
2014/07/23,4882
2014/07/24,4877
2014/07/25,4879
2014/07/26,4771
2014/07/27,4652
2014/07/28,4630
2014/07/29,4629
2014/07/30,4561
2014/07/31,4492
2014/08/01,4460
2014/08/02,4437
2014/08/03,4449
2014/08/04,4398
2014/08/05,4436
2014/08/06,4368
2014/08/07,4321
2014/08/08,4231
2014/08/09,4181
2014/08/10,4147
2014/08/11,4156
2014/08/12,4237
2014/08/13,4292
2014/08/14,4327
2014/08/15,4387
2014/08/16,4426
2014/08/17,4405
2014/08/18,4529
2014/08/19,4492
2014/08/20,4443
2014/08/21,4507
2014/08/22,5863
2014/08/23,5876
2014/08/24,5733
2014/08/25,5817
2014/08/26,6252
2014/08/27,6484
2014/08/28,6416
2014/08/29,6281
2014/08/30,6196
2014/08/31,6076
2014/09/01,5996
2014/09/02,5862
2014/09/03,5696
2014/09/04,5525
2014/09/05,5393
2014/09/06,5201
2014/09/07,5055
2014/09/08,4934
2014/09/09,4807
2014/09/10,4695
2014/09/11,4598
2014/09/12,4504
2014/09/13,4375
2014/09/14,4258
2014/09/15,4162
2014/09/16,4040
2014/09/17,3950
2014/09/18,3950
2014/09/19,3953
2014/09/20,4012
2014/09/21,4086
2014/09/22,4005
2014/09/23,4014
2014/09/24,4086
2014/09/25,4048
2014/09/26,3985
2014/09/27,3935
2014/09/28,3868
2014/09/29,3840
2014/09/30,3800
2014/10/01,3774
2014/10/02,3733
2014/10/03,3713
2014/10/04,3685
2014/10/05,3720
2014/10/06,3785
2014/10/07,3769
2014/10/08,3777
2014/10/09,3807
2014/10/10,3847
2014/10/11,3804
2014/10/12,3732
2014/10/13,3734
2014/10/14,3773
2014/10/15,3927
2014/10/16,4013
2014/10/17,4068
2014/10/18,4028
2014/10/19,3944
2014/10/20,3942
2014/10/21,3863
2014/10/22,3879
2014/10/23,3946
2014/10/24,3900
2014/10/25,3931
2014/10/26,3958
2014/10/27,3991
2014/10/28,3955
2014/10/29,3888
2014/10/30,3807
2014/10/31,3892
2014/11/01,3851
2014/11/02,3753
2014/11/03,3761
2014/11/04,3789
2014/11/05,3775
2014/11/06,3706
2014/11/07,3693
2014/11/08,3626
2014/11/09,3560
2014/11/10,3591
2014/11/11,3551
2014/11/12,3616
2014/11/13,3871
2014/11/14,3903
2014/11/15,3922
2014/11/16,3904
2014/11/17,3892
2014/11/18,3913
2014/11/19,3928
2014/11/20,3949
2014/11/21,4064
2014/11/22,4044
2014/11/23,3962
2014/11/24,3930
2014/11/25,3952
2014/11/26,3993
2014/11/27,4014
2014/11/28,4125
2014/11/29,4159
2014/11/30,4175
2014/12/01,4232
2014/12/02,4296
2014/12/03,4314
2014/12/04,4295
2014/12/05,4319
2014/12/06,4222
2014/12/07,4218
2014/12/08,4370
2014/12/09,4373
2014/12/10,4422
2014/12/11,4359
2014/12/12,4346
2014/12/13,4270
2014/12/14,4165
2014/12/15,4105
2014/12/16,4053
2014/12/17,4027
2014/12/18,4014
2014/12/19,3947
2014/12/20,3864
2014/12/21,3863
2014/12/22,3834
2014/12/23,3851
2014/12/24,3816
2014/12/25,3834
2014/12/26,3781
2014/12/27,3711
2014/12/28,3659
2014/12/29,3621
2014/12/30,3649
2014/12/31,3660
2015/01/01,3585
2015/01/02,3539
2015/01/03,3508
2015/01/04,3517
2015/01/05,3498
2015/01/06,3511
2015/01/07,3545
2015/01/08,3572
2015/01/09,3569
2015/01/10,3503
2015/01/11,3513
2015/01/12,3468
2015/01/13,3510
2015/01/14,3571
2015/01/15,3620
2015/01/16,3637
2015/01/17,3562
2015/01/18,3489
2015/01/19,3403
2015/01/20,3379
2015/01/21,3367
2015/01/22,3350
2015/01/23,3297
2015/01/24,3303
2015/01/25,3264
2015/01/26,3405
2015/01/27,3378
2015/01/28,3336
2015/01/29,3277
2015/01/30,3227
2015/01/31,3152
2015/02/01,3082
2015/02/02,3049
2015/02/03,3065
2015/02/04,3059
2015/02/05,3070
2015/02/06,3027
2015/02/07,2937
2015/02/08,2859
2015/02/09,2796
2015/02/10,2729
2015/02/11,2683
2015/02/12,2629
2015/02/13,2598
2015/02/14,2545
2015/02/15,2519
2015/02/16,2461
2015/02/17,2421
2015/02/18,2391
2015/02/19,2352
2015/02/20,2323
2015/02/21,2283
2015/02/22,2219
2015/02/23,2197
2015/02/24,2161
2015/02/25,2139
2015/02/26,2171
2015/02/27,2266
2015/02/28,2232
2015/03/01,2321
2015/03/02,2482
2015/03/03,2496
2015/03/04,2497
2015/03/05,2530
2015/03/06,2520
2015/03/07,2575
2015/03/08,2866
2015/03/09,2878
2015/03/10,2893
2015/03/11,2873
2015/03/12,2895
2015/03/13,2893
2015/03/14,2872
2015/03/15,2809
2015/03/16,2793
2015/03/17,2759
2015/03/18,2844
2015/03/19,2835
2015/03/20,2785
2015/03/21,2720
2015/03/22,2637
2015/03/23,2613
2015/03/24,2615
2015/03/25,2620
2015/03/26,2608
2015/03/27,2600
2015/03/28,2549
2015/03/29,2483
2015/03/30,2450
2015/03/31,2408
2015/04/01,2395
2015/04/02,2354
2015/04/03,2316
2015/04/04,2250
2015/04/05,2182
2015/04/06,2155
2015/04/07,2134
2015/04/08,2128
2015/04/09,2109
2015/04/10,2111
2015/04/11,2069
2015/04/12,2019
2015/04/13,2008
2015/04/14,2005
2015/04/15,1983
2015/04/16,2028
2015/04/17,2060
2015/04/18,2043
2015/04/19,2071
2015/04/20,2100
2015/04/21,2130
2015/04/22,2169
2015/04/23,2186
2015/04/24,2224
2015/04/25,2220
2015/04/26,2243
2015/04/27,2268
2015/04/28,2292
2015/04/29,2304
2015/04/30,2319
2015/05/01,2356
2015/05/02,2338
2015/05/03,2338
2015/05/04,2373
2015/05/05,2380
2015/05/06,2390
2015/05/07,2413
2015/05/08,2414
2015/05/09,2405
2015/05/10,2418
2015/05/11,2429
2015/05/12,2421
2015/05/13,2424
2015/05/14,2425
2015/05/15,2406
2015/05/16,2380
2015/05/17,2337
2015/05/18,2332
2015/05/19,2349
2015/05/20,2352
2015/05/21,2349
2015/05/22,2395
2015/05/23,2413
2015/05/24,2377
2015/05/25,2361
2015/05/26,2353
2015/05/27,2366
2015/05/28,2354
2015/05/29,2336
2015/05/30,2294
2015/05/31,2290
2015/06/01,2320
2015/06/02,2333
2015/06/03,2344
2015/06/04,2346
2015/06/05,2389
2015/06/06,2403
2015/06/07,2420
2015/06/08,2417
2015/06/09,2417
2015/06/10,2410
2015/06/11,2411
2015/06/12,2416
2015/06/13,2410
2015/06/14,2448
2015/06/15,2472
2015/06/16,2555
2015/06/17,2620
2015/06/18,2639
2015/06/19,2705
2015/06/20,2702
2015/06/21,2688
2015/06/22,2664
2015/06/23,2638
2015/06/24,2627
2015/06/25,2592
2015/06/26,2630
2015/06/27,2649
2015/06/28,2611
2015/06/29,2617
2015/06/30,2630
2015/07/01,2614
2015/07/02,2602
2015/07/03,2592
2015/07/04,2571
2015/07/05,2580
2015/07/06,2567
2015/07/07,2519
2015/07/08,2465
2015/07/09,2426
2015/07/10,2442
2015/07/11,2413
2015/07/12,2375
2015/07/13,2381
2015/07/14,2427
2015/07/15,2476
2015/07/16,2537
2015/07/17,2564
2015/07/18,2520
2015/07/19,2464
2015/07/20,2448
2015/07/21,2431
2015/07/22,2418
2015/07/23,2448
2015/07/24,2493
2015/07/25,2473
2015/07/26,2433
2015/07/27,2440
2015/07/28,2474
2015/07/29,2462
2015/07/30,2458
2015/07/31,2426
2015/08/01,2367
2015/08/02,2332
2015/08/03,2338
2015/08/04,2349
2015/08/05,2367
2015/08/06,2369
2015/08/07,2396
2015/08/08,2455
2015/08/09,2527
2015/08/10,2546
2015/08/11,2557
2015/08/12,2589
2015/08/13,2635
2015/08/14,2677
2015/08/15,2690
2015/08/16,2721
2015/08/17,2765
2015/08/18,2837
2015/08/19,2858
2015/08/20,2875
2015/08/21,2881
2015/08/22,2876
2015/08/23,2851
2015/08/24,2898
2015/08/25,2946
2015/08/26,2944
2015/08/27,2936
2015/08/28,2951
2015/08/29,2897
2015/08/30,2828
2015/08/31,2796
2015/09/01,2777
2015/09/02,2736
2015/09/03,2699
2015/09/04,2682
2015/09/05,2618
2015/09/06,2589
2015/09/07,2549
2015/09/08,2560
2015/09/09,2555
2015/09/10,2558
2015/09/11,2498
2015/09/12,2425
2015/09/13,2356
2015/09/14,2316
2015/09/15,2286
2015/09/16,2265
2015/09/17,2194
2015/09/18,2172
2015/09/19,2174
2015/09/20,2159
2015/09/21,2201
2015/09/22,2225
2015/09/23,2224
2015/09/24,2225
2015/09/25,2243
2015/09/26,2232
2015/09/27,2192
2015/09/28,2216
2015/09/29,2262
2015/09/30,2271
2015/10/01,2304
2015/10/02,2344
2015/10/03,2321
2015/10/04,2302
2015/10/05,2322
2015/10/06,2362
2015/10/07,2383
2015/10/08,2455
2015/10/09,2485
2015/10/10,2472
2015/10/11,2460
2015/10/12,2467
2015/10/13,2505
2015/10/14,2537
2015/10/15,2588
2015/10/16,2637
2015/10/17,2665
2015/10/18,2646
2015/10/19,2651
2015/10/20,2668
2015/10/21,2656
2015/10/22,2670
2015/10/23,2675
2015/10/24,2674
2015/10/25,2698
2015/10/26,2766
2015/10/27,2809
2015/10/28,2869
2015/10/29,2968
2015/10/30,3088
2015/10/31,3128
2015/11/01,3149
2015/11/02,3256
2015/11/03,3502
2015/11/04,4751
2015/11/05,4967
2015/11/06,5039
2015/11/07,5080
2015/11/08,5104
2015/11/09,5237
2015/11/10,5323
2015/11/11,5437
2015/11/12,5489
2015/11/13,5531
2015/11/14,5615
2015/11/15,5570
2015/11/16,5559
2015/11/17,5464
2015/11/18,5346
2015/11/19,5284
2015/11/20,5237
2015/11/21,5108
2015/11/22,4960
2015/11/23,4833
2015/11/24,4718
2015/11/25,4675
2015/11/26,4656
2015/11/27,4662
2015/11/28,4633
2015/11/29,4584
2015/11/30,4614
2015/12/01,4649
2015/12/02,4694
2015/12/03,4688
2015/12/04,4747
2015/12/05,5079
2015/12/06,5527
2015/12/07,5592
2015/12/08,5624
2015/12/09,5745
2015/12/10,5785
2015/12/11,5917
2015/12/12,6003
2015/12/13,6399
2015/12/14,6598
2015/12/15,6761
2015/12/16,6926
2015/12/17,7048
2015/12/18,7164
2015/12/19,7250
2015/12/20,7379
2015/12/21,7561
2015/12/22,7683
2015/12/23,7765
2015/12/24,7917
2015/12/25,8062
2015/12/26,7970
2015/12/27,7699
2015/12/28,7546
2015/12/29,7381
2015/12/30,7268
2015/12/31,7005
2016/01/01,6767
2016/01/02,6525
2016/01/03,6278
2016/01/04,6037
2016/01/05,5860
2016/01/06,5697
2016/01/07,5573
2016/01/08,5406
2016/01/09,5194
2016/01/10,5065
2016/01/11,5013
2016/01/12,4878
2016/01/13,4770
2016/01/14,4648
2016/01/15,4594
2016/01/16,4482
2016/01/17,5452
2016/01/18,6194
2016/01/19,6960
2016/01/20,6992
2016/01/21,7178
2016/01/22,7632
2016/01/23,11065
2016/01/24,18907
2016/01/25,19687
2016/01/26,19561
2016/01/27,19839
2016/01/28,19229
2016/01/29,18764
2016/01/30,18009
2016/01/31,17083
2016/02/01,16560
2016/02/02,15873
2016/02/03,15047
2016/02/04,14378
2016/02/05,13837
2016/02/06,13290
2016/02/07,12784
2016/02/08,12243
2016/02/09,11686
2016/02/10,11208
2016/02/11,10780
2016/02/12,10410
2016/02/13,10093
2016/02/14,9827
2016/02/15,9661
2016/02/16,9519
2016/02/17,9374
2016/02/18,9260
2016/02/19,9269
2016/02/20,9211
2016/02/21,9192
2016/02/22,9128
2016/02/23,8989
2016/02/24,8857
2016/02/25,8677
2016/02/26,8563
2016/02/27,8398
2016/02/28,8863
2016/02/29,9345
2016/03/01,9856
2016/03/02,9809
2016/03/03,9609
2016/03/04,9963
2016/03/05,11485
2016/03/06,11069
2016/03/07,10773
2016/03/08,10387
2016/03/09,10005
2016/03/10,9712
2016/03/11,9422
2016/03/12,9104
2016/03/13,8805
2016/03/14,8575
2016/03/15,8446
2016/03/16,9595
2016/03/17,10010
2016/03/18,10042
2016/03/19,9718
2016/03/20,9355
2016/03/21,9022
2016/03/22,8732
2016/03/23,8466
2016/03/24,8242
2016/03/25,8039
2016/03/26,7774
2016/03/27,7568
2016/03/28,7370
2016/03/29,7186
2016/03/30,6991
2016/03/31,6824
2016/04/01,6659
2016/04/02,6488
2016/04/03,6305
2016/04/04,6173
2016/04/05,6058
2016/04/06,5964
2016/04/07,5922
2016/04/08,5885
2016/04/09,5813
2016/04/10,5729
2016/04/11,5662
2016/04/12,5697
2016/04/13,5723
2016/04/14,5709
2016/04/15,5837
2016/04/16,5925
2016/04/17,5921
2016/04/18,6034
2016/04/19,6097
2016/04/20,6234
2016/04/21,6508
2016/04/22,6809
2016/04/23,6901
2016/04/24,6810
2016/04/25,6740
2016/04/26,6635
2016/04/27,6513
2016/04/28,6406
2016/04/29,6271
2016/04/30,6123
2016/05/01,6013
2016/05/02,5940
2016/05/03,5834
2016/05/04,5742
2016/05/05,5643
2016/05/06,5569
2016/05/07,5486
2016/05/08,5385
2016/05/09,5310
2016/05/10,5232
2016/05/11,5207
2016/05/12,5163
2016/05/13,5155
2016/05/14,5087
2016/05/15,5059
2016/05/16,5062
2016/05/17,5067
2016/05/18,5020
2016/05/19,5033
2016/05/20,4999
2016/05/21,4911
2016/05/22,4827
2016/05/23,4789
2016/05/24,4772
2016/05/25,4854
2016/05/26,5020
2016/05/27,5280
2016/05/28,5548
2016/05/29,5706
2016/05/30,5704
2016/05/31,5747
2016/06/01,5721
2016/06/02,5701
2016/06/03,5627
2016/06/04,5544
2016/06/05,5543
2016/06/06,5518
2016/06/07,5508
2016/06/08,5476
2016/06/09,5450
2016/06/10,5471
2016/06/11,5450
2016/06/12,5652
2016/06/13,5773
2016/06/14,5823
2016/06/15,5842
2016/06/16,5960
2016/06/17,6100
2016/06/18,6187
2016/06/19,6235
2016/06/20,6345
2016/06/21,6440
2016/06/22,6507
2016/06/23,6585
2016/06/24,6655
2016/06/25,6679
2016/06/26,6662
2016/06/27,6643
2016/06/28,6581
2016/06/29,6519
2016/06/30,6476
2016/07/01,6491
2016/07/02,6549
2016/07/03,6552
2016/07/04,6653
2016/07/05,6637
2016/07/06,6619
2016/07/07,6738
2016/07/08,6755
2016/07/09,6746
2016/07/10,6701
2016/07/11,6694
2016/07/12,6708
2016/07/13,6718
2016/07/14,6692
2016/07/15,6919
2016/07/16,6933
2016/07/17,7003
2016/07/18,6996
2016/07/19,7038
2016/07/20,7049
2016/07/21,7027
2016/07/22,7039
2016/07/23,6980
2016/07/24,6957
2016/07/25,6849
2016/07/26,6816
2016/07/27,6826
2016/07/28,6833
2016/07/29,6783
2016/07/30,6743
2016/07/31,6705
2016/08/01,6579
2016/08/02,6696
2016/08/03,6634
2016/08/04,6685
2016/08/05,6624
2016/08/06,6486
2016/08/07,6438
2016/08/08,6341
2016/08/09,6298
2016/08/10,6229
2016/08/11,6166
2016/08/12,6081
2016/08/13,6050
2016/08/14,5979
2016/08/15,5969
2016/08/16,5985
2016/08/17,5910
2016/08/18,5889
2016/08/19,5867
2016/08/20,5866
2016/08/21,5759
2016/08/22,5714
2016/08/23,5675
2016/08/24,5648
2016/08/25,5622
2016/08/26,5604
2016/08/27,5526
2016/08/28,5445
2016/08/29,5376
2016/08/30,5299
2016/08/31,5250
2016/09/01,5190
2016/09/02,5116
2016/09/03,5054
2016/09/04,4975
2016/09/05,4948
2016/09/06,4899
2016/09/07,4834
2016/09/08,4809
2016/09/09,4820
2016/09/10,4816
2016/09/11,4840
2016/09/12,4841
2016/09/13,4855
2016/09/14,4865
2016/09/15,4814
2016/09/16,4857
2016/09/17,4812
2016/09/18,4834
2016/09/19,4887
2016/09/20,4942
2016/09/21,4924
2016/09/22,4995
2016/09/23,5063
2016/09/24,5115
2016/09/25,5155
2016/09/26,5207
2016/09/27,5160
2016/09/28,5250
2016/09/29,5207
2016/09/30,5254
2016/10/01,5198
2016/10/02,5153
2016/10/03,5124
2016/10/04,5076
2016/10/05,5089
2016/10/06,5089
2016/10/07,5114
2016/10/08,5162
2016/10/09,5339
2016/10/10,5458
2016/10/11,5549
2016/10/12,5671
2016/10/13,5678
2016/10/14,5658
2016/10/15,5961
2016/10/16,6090
2016/10/17,6025
2016/10/18,6046
2016/10/19,6053
2016/10/20,6033
2016/10/21,6130
2016/10/22,5993
2016/10/23,6019
2016/10/24,6322
2016/10/25,6468
2016/10/26,6475
2016/10/27,6528
2016/10/28,6383
2016/10/29,6268
2016/10/30,6157
2016/10/31,6097
2016/11/01,6051
2016/11/02,6494
2016/11/03,7246
2016/11/04,7850
2016/11/05,8448
2016/11/06,9010
2016/11/07,9168
2016/11/08,9115
2016/11/09,8993
2016/11/10,8711
2016/11/11,8402
2016/11/12,8049
2016/11/13,7761
2016/11/14,7519
2016/11/15,7321
2016/11/16,7163
2016/11/17,6978
2016/11/18,6806
2016/11/19,6583
2016/11/20,6389
2016/11/21,6236
2016/11/22,6121
2016/11/23,6024
2016/11/24,5911
2016/11/25,5749
2016/11/26,5586
2016/11/27,5414
2016/11/28,5305
2016/11/29,5195
2016/11/30,5082
2016/12/01,5058
2016/12/02,5012
2016/12/03,4900
2016/12/04,4767
2016/12/05,4761
2016/12/06,4706
2016/12/07,4647
2016/12/08,4596
2016/12/09,4581
2016/12/10,4518
2016/12/11,4456
2016/12/12,4483
2016/12/13,4463
2016/12/14,4464
2016/12/15,4539
2016/12/16,4585
2016/12/17,4571
2016/12/18,4580
2016/12/19,4619
2016/12/20,4654
2016/12/21,4812
2016/12/22,4931
2016/12/23,5111
2016/12/24,5148
2016/12/25,5131
2016/12/26,5157
2016/12/27,5269
2016/12/28,5343
2016/12/29,5362
2016/12/30,5488
2016/12/31,5473
2017/01/01,5496
2017/01/02,5499
2017/01/03,5569
2017/01/04,5733
2017/01/05,6063
2017/01/06,6208
2017/01/07,6235
2017/01/08,6212
2017/01/09,6257
2017/01/10,6275
2017/01/11,6585
2017/01/12,6773
2017/01/13,6791
2017/01/14,6682
2017/01/15,6636
2017/01/16,6623
2017/01/17,6641
2017/01/18,6584
2017/01/19,6657
2017/01/20,6726
2017/01/21,6636
2017/01/22,6492
2017/01/23,6458
2017/01/24,6452
2017/01/25,6401
2017/01/26,6383
2017/01/27,6374
2017/01/28,6263
2017/01/29,6195
2017/01/30,6148
2017/01/31,6103
2017/02/01,6080
2017/02/02,6143
2017/02/03,6237
2017/02/04,6323
2017/02/05,6319
2017/02/06,6390
2017/02/07,6397
2017/02/08,6414
2017/02/09,6607
2017/02/10,6752
2017/02/11,6665
2017/02/12,6495
2017/02/13,6429
2017/02/14,6410
2017/02/15,6381
2017/02/16,6668
2017/02/17,6764
2017/02/18,6626
2017/02/19,6580
2017/02/20,6530
2017/02/21,6552
2017/02/22,6782
2017/02/23,7098
2017/02/24,7065
2017/02/25,6892
2017/02/26,6765
2017/02/27,6832
2017/02/28,6852
2017/03/01,7023
2017/03/02,7234
2017/03/03,7874
2017/03/04,7980
2017/03/05,7822
2017/03/06,7864
2017/03/07,7874
2017/03/08,8021
2017/03/09,8927
2017/03/10,9042
2017/03/11,8902
2017/03/12,8746
2017/03/13,8788
2017/03/14,8917
2017/03/15,8968
2017/03/16,9186
2017/03/17,9373
2017/03/18,9436
2017/03/19,10372
2017/03/20,10500
2017/03/21,11335
2017/03/22,11738
2017/03/23,11537
2017/03/24,11655
2017/03/25,11737
2017/03/26,11481
2017/03/27,11391
2017/03/28,11191
2017/03/29,10895
2017/03/30,10694
2017/03/31,10943
2017/04/01,11018
2017/04/02,11466
2017/04/03,11782
2017/04/04,11735
2017/04/05,11505
2017/04/06,11292
2017/04/07,12093
2017/04/08,14636
2017/04/09,14181
2017/04/10,13861
2017/04/11,13481
2017/04/12,13196
2017/04/13,13065
2017/04/14,12805
2017/04/15,12435
2017/04/16,12325
2017/04/17,12297
2017/04/18,12141
2017/04/19,11908
2017/04/20,11800
2017/04/21,11612
2017/04/22,11388
2017/04/23,11173
2017/04/24,11159
2017/04/25,11256
2017/04/26,11136
2017/04/27,11170
2017/04/28,11137
2017/04/29,10945
2017/04/30,10791
2017/05/01,10858
2017/05/02,10862
2017/05/03,11000
2017/05/04,11089
2017/05/05,11434
2017/05/06,11434
2017/05/07,11392
2017/05/08,11753
2017/05/09,12037
2017/05/10,12642
2017/05/11,13026
2017/05/12,13286
2017/05/13,13433
2017/05/14,13357
2017/05/15,13545
2017/05/16,13996
2017/05/17,14564
2017/05/18,14955
2017/05/19,15134
2017/05/20,15177
2017/05/21,15133
2017/05/22,15563
2017/05/23,16152
2017/05/24,16736
2017/05/25,17327
2017/05/26,17499
2017/05/27,17434
2017/05/28,17568
2017/05/29,17553
2017/05/30,18022
2017/05/31,18353
2017/06/01,18784
2017/06/02,19251
2017/06/03,19717
2017/06/04,20569
2017/06/05,21123
2017/06/06,21318
2017/06/07,21340
2017/06/08,21352
2017/06/09,21643
2017/06/10,22010
2017/06/11,22517
2017/06/12,23006
2017/06/13,23520
2017/06/14,23947
2017/06/15,24010
2017/06/16,24485
2017/06/17,24565
2017/06/18,24770
2017/06/19,25072
2017/06/20,25392
2017/06/21,26037
2017/06/22,26449
2017/06/23,26358
2017/06/24,26356
2017/06/25,26368
2017/06/26,26991
2017/06/27,26913
2017/06/28,26820
2017/06/29,27354
2017/06/30,27707
2017/07/01,27567
2017/07/02,27225
2017/07/03,27284
2017/07/04,27018
2017/07/05,27032
2017/07/06,26931
2017/07/07,26845
2017/07/08,27095
2017/07/09,27410
2017/07/10,27698
2017/07/11,27557
2017/07/12,27324
2017/07/13,27122
2017/07/14,27049
2017/07/15,26488
2017/07/16,26033
2017/07/17,25882
2017/07/18,25703
2017/07/19,25517
2017/07/20,25563
2017/07/21,25383
2017/07/22,25178
2017/07/23,25127
2017/07/24,25271
2017/07/25,28733
2017/07/26,29395
2017/07/27,29324
2017/07/28,30442
2017/07/29,31921
2017/07/30,38231
2017/07/31,38046
2017/08/01,39182
2017/08/02,39016
2017/08/03,38279
2017/08/04,37614
2017/08/05,36848
2017/08/06,36311
2017/08/07,35990
2017/08/08,35831
2017/08/09,35547
2017/08/10,35663
2017/08/11,35941
2017/08/12,35882
2017/08/13,35787
2017/08/14,36462
2017/08/15,36437
2017/08/16,36983
2017/08/17,36854
2017/08/18,36814
2017/08/19,36765
2017/08/20,36630
2017/08/21,37019
2017/08/22,37018
2017/08/23,36636
2017/08/24,36465
2017/08/25,36033
2017/08/26,35435
2017/08/27,34525
2017/08/28,34437
2017/08/29,34225
2017/08/30,33802
2017/08/31,33543
2017/09/01,33349
2017/09/02,33217
2017/09/03,33239
2017/09/04,33647
2017/09/05,37944
2017/09/06,38182
2017/09/07,38310
2017/09/08,38095
2017/09/09,38006
2017/09/10,37843
2017/09/11,38305
2017/09/12,38447
2017/09/13,38711
2017/09/14,39023
2017/09/15,39183
2017/09/16,39019
2017/09/17,38583
2017/09/18,38828
2017/09/19,38066
2017/09/20,37711
2017/09/21,37139
2017/09/22,36680
2017/09/23,35866
2017/09/24,34998
2017/09/25,34917
2017/09/26,34676
2017/09/27,34632
2017/09/28,34658
2017/09/29,34488
2017/09/30,34423
2017/10/01,34172
2017/10/02,33928
2017/10/03,33343
2017/10/04,32926
2017/10/05,32480
2017/10/06,31762
2017/10/07,30996
2017/10/08,30549
2017/10/09,31171
2017/10/10,31164
2017/10/11,31035
2017/10/12,31262
2017/10/13,31582
2017/10/14,31440
2017/10/15,31107
2017/10/16,31341
2017/10/17,32389
2017/10/18,32575
2017/10/19,32426
2017/10/20,32636
2017/10/21,32491
2017/10/22,32373
2017/10/23,33876
2017/10/24,34615
2017/10/25,34602
2017/10/26,34728
2017/10/27,35653
2017/10/28,35828
2017/10/29,35399
2017/10/30,35451
2017/10/31,35911
2017/11/01,36294
2017/11/02,36826
2017/11/03,39602
2017/11/04,46235
2017/11/05,54893
2017/11/06,56156
2017/11/07,57351
2017/11/08,60397
2017/11/09,59566
2017/11/10,59573
2017/11/11,59344
2017/11/12,59944
2017/11/13,61866
2017/11/14,63920
2017/11/15,64650
2017/11/16,66401
2017/11/17,68416
2017/11/18,68986
2017/11/19,74920
2017/11/20,76663
2017/11/21,76887
2017/11/22,77878
2017/11/23,77960
2017/11/24,77545
2017/11/25,77244
2017/11/26,75887
2017/11/27,74955
2017/11/28,75128
2017/11/29,75820
2017/11/30,75454
2017/12/01,74293
2017/12/02,74147
2017/12/03,73230
2017/12/04,73306
2017/12/05,74194
2017/12/06,75907
2017/12/07,80078
2017/12/08,81726
2017/12/09,83552
2017/12/10,83626
2017/12/11,86020
2017/12/12,90130
2017/12/13,92627
2017/12/14,93043
2017/12/15,94729
2017/12/16,96265
2017/12/17,97681
2017/12/18,100650
2017/12/19,100349
2017/12/20,100432
2017/12/21,99568
