Date,fee_to_reward30trxUSD
2020/09/16,0.191
2020/09/17,0.132
2020/09/18,0.073
2020/09/19,0.011
2020/09/20,-0.057
2020/09/21,-0.121
2020/09/22,-0.176
2020/09/23,-0.219
2020/09/24,-0.254
2020/09/25,-0.288
2020/09/26,-0.328
2020/09/27,-0.373
2020/09/28,-0.415
2020/09/29,-0.447
2020/09/30,-0.47
2020/10/01,-0.478
2020/10/02,-0.47
2020/10/03,-0.464
2020/10/04,-0.466
2020/10/05,-0.459
2020/10/06,-0.44
2020/10/07,-0.415
2020/10/08,-0.389
2020/10/09,-0.357
2020/10/10,-0.33
2020/10/11,-0.315
2020/10/12,-0.303
2020/10/13,-0.297
2020/10/14,-0.293
2020/10/15,-0.29
2020/10/16,-0.293
2020/10/17,-0.308
2020/10/18,-0.33
2020/10/19,-0.352
2020/10/20,-0.369
2020/10/21,-0.368
2020/10/22,-0.339
2020/10/23,-0.292
2020/10/24,-0.248
2020/10/25,-0.211
2020/10/26,-0.161
2020/10/27,-0.071
2020/10/28,0.061
2020/10/29,0.227
2020/10/30,0.419
2020/10/31,0.626
2020/11/01,0.815
2020/11/02,1.009
2020/11/03,1.198
2020/11/04,1.355
2020/11/05,1.497
2020/11/06,1.618
2020/11/07,1.699
2020/11/08,1.738
2020/11/09,1.745
2020/11/10,1.737
2020/11/11,1.706
2020/11/12,1.654
2020/11/13,1.589
2020/11/14,1.503
2020/11/15,1.399
2020/11/16,1.288
2020/11/17,1.177
2020/11/18,1.066
2020/11/19,0.961
2020/11/20,0.853
2020/11/21,0.739
2020/11/22,0.617
2020/11/23,0.498
2020/11/24,0.39
2020/11/25,0.293
2020/11/26,0.206
2020/11/27,0.124
2020/11/28,0.042
2020/11/29,-0.043
2020/11/30,-0.118
2020/12/01,-0.175
2020/12/02,-0.215
2020/12/03,-0.242
2020/12/04,-0.264
2020/12/05,-0.29
2020/12/06,-0.322
2020/12/07,-0.356
2020/12/08,-0.389
2020/12/09,-0.422
2020/12/10,-0.451
2020/12/11,-0.48
2020/12/12,-0.511
2020/12/13,-0.549
2020/12/14,-0.587
2020/12/15,-0.621
2020/12/16,-0.65
2020/12/17,-0.653
2020/12/18,-0.634
2020/12/19,-0.612
2020/12/20,-0.595
2020/12/21,-0.567
2020/12/22,-0.531
2020/12/23,-0.49
2020/12/24,-0.446
2020/12/25,-0.409
2020/12/26,-0.38
2020/12/27,-0.356
2020/12/28,-0.335
2020/12/29,-0.316
2020/12/30,-0.299
2020/12/31,-0.283
2021/01/01,-0.281
2021/01/02,-0.282
2021/01/03,-0.286
2021/01/04,-0.288
2021/01/05,-0.286
2021/01/06,-0.281
2021/01/07,-0.272
2021/01/08,-0.254
2021/01/09,-0.234
2021/01/10,-0.218
2021/01/11,-0.197
2021/01/12,-0.163
2021/01/13,-0.126
2021/01/14,-0.085
2021/01/15,-0.042
2021/01/16,-0.009
2021/01/17,0.011
2021/01/18,0.023
2021/01/19,0.032
2021/01/20,0.038
2021/01/21,0.05
2021/01/22,0.064
2021/01/23,0.067
2021/01/24,0.059
2021/01/25,0.052
2021/01/26,0.04
2021/01/27,0.025
2021/01/28,0.009
2021/01/29,0.009
2021/01/30,0.02
2021/01/31,0.029
2021/02/01,0.048
2021/02/02,0.073
2021/02/03,0.099
2021/02/04,0.13
2021/02/05,0.16
2021/02/06,0.183
2021/02/07,0.194
2021/02/08,0.205
2021/02/09,0.233
2021/02/10,0.268
2021/02/11,0.315
2021/02/12,0.372
2021/02/13,0.42
2021/02/14,0.453
2021/02/15,0.477
2021/02/16,0.499
2021/02/17,0.519
2021/02/18,0.54
2021/02/19,0.56
2021/02/20,0.577
2021/02/21,0.586
2021/02/22,0.593
2021/02/23,0.611
2021/02/24,0.63
2021/02/25,0.644
2021/02/26,0.655
2021/02/27,0.653
2021/02/28,0.637
2021/03/01,0.621
2021/03/02,0.604
2021/03/03,0.584
2021/03/04,0.563
2021/03/05,0.538
2021/03/06,0.501
2021/03/07,0.455
2021/03/08,0.405
2021/03/09,0.358
2021/03/10,0.312
2021/03/11,0.271
2021/03/12,0.233
2021/03/13,0.199
2021/03/14,0.16
2021/03/15,0.125
2021/03/16,0.091
2021/03/17,0.061
2021/03/18,0.037
2021/03/19,0.016
2021/03/20,-0.011
2021/03/21,-0.046
2021/03/22,-0.082
2021/03/23,-0.121
2021/03/24,-0.16
2021/03/25,-0.199
2021/03/26,-0.236
2021/03/27,-0.277
2021/03/28,-0.321
2021/03/29,-0.363
2021/03/30,-0.398
2021/03/31,-0.428
2021/04/01,-0.453
2021/04/02,-0.475
2021/04/03,-0.493
2021/04/04,-0.513
2021/04/05,-0.53
2021/04/06,-0.54
2021/04/07,-0.547
2021/04/08,-0.549
2021/04/09,-0.546
2021/04/10,-0.544
2021/04/11,-0.547
2021/04/12,-0.548
2021/04/13,-0.544
2021/04/14,-0.527
2021/04/15,-0.502
2021/04/16,-0.458
2021/04/17,-0.387
2021/04/18,-0.296
2021/04/19,-0.178
2021/04/20,-0.035
2021/04/21,0.129
2021/04/22,0.298
2021/04/23,0.466
2021/04/24,0.608
2021/04/25,0.717
2021/04/26,0.816
2021/04/27,0.895
2021/04/28,0.952
2021/04/29,0.996
2021/04/30,1.023
2021/05/01,1.029
2021/05/02,1.008
2021/05/03,0.972
2021/05/04,0.922
2021/05/05,0.864
2021/05/06,0.801
2021/05/07,0.732
2021/05/08,0.658
2021/05/09,0.575
2021/05/10,0.492
2021/05/11,0.408
2021/05/12,0.322
2021/05/13,0.237
2021/05/14,0.155
2021/05/15,0.075
2021/05/16,-0.004
2021/05/17,-0.076
2021/05/18,-0.14
2021/05/19,-0.189
2021/05/20,-0.219
2021/05/21,-0.233
2021/05/22,-0.242
2021/05/23,-0.251
2021/05/24,-0.259
2021/05/25,-0.268
2021/05/26,-0.278
2021/05/27,-0.292
2021/05/28,-0.308
2021/05/29,-0.331
2021/05/30,-0.364
2021/05/31,-0.403
2021/06/01,-0.447
2021/06/02,-0.494
2021/06/03,-0.543
2021/06/04,-0.593
2021/06/05,-0.647
2021/06/06,-0.707
2021/06/07,-0.767
2021/06/08,-0.827
2021/06/09,-0.886
2021/06/10,-0.939
2021/06/11,-0.986
2021/06/12,-1.033
2021/06/13,-1.082
2021/06/14,-1.129
2021/06/15,-1.172
2021/06/16,-1.212
2021/06/17,-1.251
2021/06/18,-1.288
2021/06/19,-1.324
2021/06/20,-1.36
2021/06/21,-1.388
2021/06/22,-1.405
2021/06/23,-1.409
2021/06/24,-1.407
2021/06/25,-1.4
2021/06/26,-1.394
2021/06/27,-1.382
2021/06/28,-1.358
2021/06/29,-1.325
2021/06/30,-1.28
2021/07/01,-1.222
2021/07/02,-1.156
2021/07/03,-1.093
2021/07/04,-1.037
2021/07/05,-0.988
2021/07/06,-0.947
2021/07/07,-0.914
2021/07/08,-0.892
2021/07/09,-0.88
2021/07/10,-0.882
2021/07/11,-0.893
2021/07/12,-0.907
2021/07/13,-0.924
2021/07/14,-0.947
2021/07/15,-0.974
2021/07/16,-1.007
2021/07/17,-1.046
2021/07/18,-1.09
2021/07/19,-1.137
2021/07/20,-1.183
2021/07/21,-1.231
2021/07/22,-1.281
2021/07/23,-1.329
2021/07/24,-1.378
2021/07/25,-1.429
2021/07/26,-1.479
2021/07/27,-1.527
2021/07/28,-1.575
2021/07/29,-1.621
2021/07/30,-1.666
2021/07/31,-1.712
2021/08/01,-1.758
2021/08/02,-1.801
2021/08/03,-1.844
2021/08/04,-1.882
2021/08/05,-1.918
2021/08/06,-1.952
2021/08/07,-1.987
2021/08/08,-2.021
2021/08/09,-2.052
2021/08/10,-2.081
2021/08/11,-2.107
2021/08/12,-2.131
2021/08/13,-2.145
2021/08/14,-2.16
2021/08/15,-2.176
2021/08/16,-2.189
2021/08/17,-2.199
2021/08/18,-2.205
2021/08/19,-2.209
2021/08/20,-2.211
2021/08/21,-2.213
2021/08/22,-2.214
2021/08/23,-2.216
2021/08/24,-2.214
2021/08/25,-2.211
2021/08/26,-2.206
2021/08/27,-2.201
2021/08/28,-2.194
2021/08/29,-2.189
2021/08/30,-2.181
2021/08/31,-2.169
2021/09/01,-2.149
2021/09/02,-2.121
2021/09/03,-2.088
2021/09/04,-2.056
2021/09/05,-2.027
2021/09/06,-1.996
2021/09/07,-1.96
2021/09/08,-1.921
2021/09/09,-1.881
2021/09/10,-1.839
2021/09/11,-1.8
2021/09/12,-1.767
2021/09/13,-1.733
2021/09/14,-1.698
2021/09/15,-1.658
2021/09/16,-1.612
2021/09/17,-1.566
2021/09/18,-1.524
2021/09/19,-1.49
2021/09/20,-1.457
2021/09/21,-1.418
2021/09/22,-1.377
2021/09/23,-1.339
2021/09/24,-1.297
2021/09/25,-1.263
2021/09/26,-1.236
2021/09/27,-1.209
2021/09/28,-1.182
2021/09/29,-1.155
2021/09/30,-1.129
2021/10/01,-1.095
2021/10/02,-1.07
2021/10/03,-1.048
2021/10/04,-1.026
2021/10/05,-1.002
2021/10/06,-0.966
2021/10/07,-0.907
2021/10/08,-0.834
2021/10/09,-0.767
2021/10/10,-0.71
2021/10/11,-0.646
2021/10/12,-0.578
2021/10/13,-0.517
2021/10/14,-0.457
2021/10/15,-0.394
2021/10/16,-0.333
2021/10/17,-0.289
2021/10/18,-0.248
2021/10/19,-0.214
2021/10/20,-0.178
2021/10/21,-0.138
2021/10/22,-0.104
2021/10/23,-0.082
2021/10/24,-0.075
2021/10/25,-0.075
2021/10/26,-0.078
2021/10/27,-0.085
2021/10/28,-0.095
2021/10/29,-0.105
2021/10/30,-0.122
2021/10/31,-0.144
2021/11/01,-0.161
2021/11/02,-0.171
2021/11/03,-0.178
2021/11/04,-0.179
2021/11/05,-0.176
2021/11/06,-0.179
2021/11/07,-0.19
2021/11/08,-0.193
2021/11/09,-0.179
2021/11/10,-0.161
2021/11/11,-0.145
2021/11/12,-0.129
2021/11/13,-0.123
2021/11/14,-0.128
2021/11/15,-0.136
2021/11/16,-0.145
2021/11/17,-0.153
2021/11/18,-0.163
2021/11/19,-0.17
2021/11/20,-0.177
2021/11/21,-0.189
2021/11/22,-0.2
2021/11/23,-0.209
2021/11/24,-0.216
2021/11/25,-0.216
2021/11/26,-0.21
2021/11/27,-0.214
2021/11/28,-0.227
2021/11/29,-0.24
2021/11/30,-0.25
2021/12/01,-0.241
2021/12/02,-0.225
2021/12/03,-0.214
2021/12/04,-0.198
2021/12/05,-0.173
2021/12/06,-0.157
2021/12/07,-0.148
2021/12/08,-0.149
2021/12/09,-0.154
2021/12/10,-0.162
2021/12/11,-0.18
2021/12/12,-0.205
2021/12/13,-0.226
