Date,sentbyaddress90var
2011/07/30,26435734
2011/07/31,25512863
2011/08/01,24579069
2011/08/02,23659608
2011/08/03,22829408
2011/08/04,21976387
2011/08/05,21182930
2011/08/06,20240145
2011/08/07,19432585
2011/08/08,18498846
2011/08/09,17529959
2011/08/10,16549236
2011/08/11,15799220
2011/08/12,15155819
2011/08/13,14343929
2011/08/14,13762847
2011/08/15,13158389
2011/08/16,12768763
2011/08/17,12250052
2011/08/18,11722567
2011/08/19,11236314
2011/08/20,10813538
2011/08/21,10436540
2011/08/22,10107109
2011/08/23,9899701
2011/08/24,9750960
2011/08/25,9215666
2011/08/26,8739297
2011/08/27,8299581
2011/08/28,8179645
2011/08/29,7897453
2011/08/30,7687389
2011/08/31,7590345
2011/09/01,7644533
2011/09/02,7752260
2011/09/03,7960181
2011/09/04,8037477
2011/09/05,8128660
2011/09/06,7978499
2011/09/07,7776075
2011/09/08,7773136
2011/09/09,7725633
2011/09/10,7538194
2011/09/11,7449810
2011/09/12,6745949
2011/09/13,6387050
2011/09/14,5930279
2011/09/15,5735860
2011/09/16,5598616
2011/09/17,5419426
2011/09/18,5270020
2011/09/19,5197998
2011/09/20,4805739
2011/09/21,4631607
2011/09/22,4493448
2011/09/23,4484027
2011/09/24,4521170
2011/09/25,4079278
2011/09/26,3882168
2011/09/27,3806374
2011/09/28,3749858
2011/09/29,3698754
2011/09/30,3797699
2011/10/01,3915433
2011/10/02,3954637
2011/10/03,3885214
2011/10/04,3679848
2011/10/05,3688018
2011/10/06,3679733
2011/10/07,3747144
2011/10/08,3860669
2011/10/09,3731806
2011/10/10,3762850
2011/10/11,3661196
2011/10/12,3586243
2011/10/13,3705966
2011/10/14,3648977
2011/10/15,3671358
2011/10/16,3691616
2011/10/17,3609196
2011/10/18,3618955
2011/10/19,3676033
2011/10/20,3693201
2011/10/21,3768118
2011/10/22,3802651
2011/10/23,3631983
2011/10/24,3550502
2011/10/25,3520086
2011/10/26,3485806
2011/10/27,3573463
2011/10/28,3656391
2011/10/29,3594255
2011/10/30,3596768
2011/10/31,3460889
2011/11/01,3447832
2011/11/02,3388981
2011/11/03,3370851
2011/11/04,3369109
2011/11/05,3377138
2011/11/06,3414569
2011/11/07,3193984
2011/11/08,3038313
2011/11/09,2960536
2011/11/10,2931378
2011/11/11,2911461
2011/11/12,2859407
2011/11/13,2755753
2011/11/14,2467294
2011/11/15,2398303
2011/11/16,2307387
2011/11/17,2277841
2011/11/18,2248313
2011/11/19,2289397
2011/11/20,2253351
2011/11/21,2300233
2011/11/22,2286067
2011/11/23,2283004
2011/11/24,2298121
2011/11/25,2325986
2011/11/26,2428377
2011/11/27,2385012
2011/11/28,2252800
2011/11/29,2145996
2011/11/30,2064946
2011/12/01,2000362
2011/12/02,1988795
2011/12/03,1909738
2011/12/04,1857336
2011/12/05,1640705
2011/12/06,1572405
2011/12/07,1532809
2011/12/08,1436725
2011/12/09,1431063
2011/12/10,1397055
2011/12/11,1362407
2011/12/12,1367475
2011/12/13,1372579
2011/12/14,1330763
2011/12/15,1375001
2011/12/16,1414858
2011/12/17,1436826
2011/12/18,1425613
2011/12/19,1267247
2011/12/20,1146083
2011/12/21,1134790
2011/12/22,1108271
2011/12/23,1101663
2011/12/24,1144903
2011/12/25,1146683
2011/12/26,1129436
2011/12/27,1117954
2011/12/28,1137155
2011/12/29,1131777
2011/12/30,1154242
2011/12/31,1181428
2012/01/01,1160600
2012/01/02,1156921
2012/01/03,1133094
2012/01/04,1103222
2012/01/05,1115054
2012/01/06,1127902
2012/01/07,1124805
2012/01/08,1112975
2012/01/09,1087851
2012/01/10,1083796
2012/01/11,1120856
2012/01/12,1100348
2012/01/13,1106908
2012/01/14,1129327
2012/01/15,1113616
2012/01/16,1139935
2012/01/17,1156334
2012/01/18,1166823
2012/01/19,1185763
2012/01/20,1198346
2012/01/21,1194901
2012/01/22,1188465
2012/01/23,1186747
2012/01/24,1213422
2012/01/25,1295718
2012/01/26,1305055
2012/01/27,1305560
2012/01/28,1302166
2012/01/29,1306571
2012/01/30,1307059
2012/01/31,1335921
2012/02/01,1348482
2012/02/02,1346360
2012/02/03,1389134
2012/02/04,1430025
2012/02/05,1449706
2012/02/06,1438053
2012/02/07,1422211
2012/02/08,1411457
2012/02/09,1455293
2012/02/10,1529961
2012/02/11,1557649
2012/02/12,1562354
2012/02/13,1617195
2012/02/14,1803332
2012/02/15,1954748
2012/02/16,2124024
2012/02/17,2079376
2012/02/18,2053640
2012/02/19,1999299
2012/02/20,1980891
2012/02/21,1960860
2012/02/22,1948609
2012/02/23,2011753
2012/02/24,1972962
2012/02/25,1931462
2012/02/26,1928906
2012/02/27,1935005
2012/02/28,1958142
2012/02/29,1976284
2012/03/01,1996349
2012/03/02,2043822
2012/03/03,2034807
2012/03/04,2049824
2012/03/05,2053374
2012/03/06,2055819
2012/03/07,2056288
2012/03/08,2060204
2012/03/09,2057025
2012/03/10,2024182
2012/03/11,1980452
2012/03/12,1938984
2012/03/13,1960960
2012/03/14,1883907
2012/03/15,1815744
2012/03/16,1743305
2012/03/17,1667896
2012/03/18,1660701
2012/03/19,1659110
2012/03/20,1632421
2012/03/21,1626712
2012/03/22,1609773
2012/03/23,1508853
2012/03/24,1465477
2012/03/25,1439527
2012/03/26,1388825
2012/03/27,1309524
2012/03/28,1268809
2012/03/29,1203428
2012/03/30,1107926
2012/03/31,1027837
2012/04/01,997655
2012/04/02,964183
2012/04/03,959201
2012/04/04,966149
2012/04/05,965024
2012/04/06,939897
2012/04/07,940261
2012/04/08,933904
2012/04/09,932580
2012/04/10,966800
2012/04/11,1014571
2012/04/12,1072172
2012/04/13,1072480
2012/04/14,1083514
2012/04/15,1085837
2012/04/16,1163475
2012/04/17,1193923
2012/04/18,1272354
2012/04/19,1291537
2012/04/20,1346253
2012/04/21,1255048
2012/04/22,1235743
2012/04/23,1239890
2012/04/24,1248375
2012/04/25,1261154
2012/04/26,1335502
2012/04/27,1306209
2012/04/28,1287436
2012/04/29,1267033
2012/04/30,1372774
2012/05/01,1488467
2012/05/02,1607502
2012/05/03,1909609
2012/05/04,2216331
2012/05/05,2365759
2012/05/06,2409789
2012/05/07,3039061
2012/05/08,3550263
2012/05/09,4163888
2012/05/10,4289225
2012/05/11,5011687
2012/05/12,5380165
2012/05/13,5543704
2012/05/14,7869073
2012/05/15,8798758
2012/05/16,9310320
2012/05/17,9514886
2012/05/18,10231831
2012/05/19,12011820
2012/05/20,13228931
2012/05/21,14518770
2012/05/22,15212286
2012/05/23,16237038
2012/05/24,17030096
2012/05/25,17985635
2012/05/26,18222343
2012/05/27,18654439
2012/05/28,19529288
2012/05/29,20818752
2012/05/30,21393151
2012/05/31,21941284
2012/06/01,22315961
2012/06/02,22198965
2012/06/03,23321146
2012/06/04,26589791
2012/06/05,30111288
2012/06/06,30040582
2012/06/07,31080873
2012/06/08,30994862
2012/06/09,31327304
2012/06/10,32456439
2012/06/11,33170525
2012/06/12,32927751
2012/06/13,37416073
2012/06/14,42476405
2012/06/15,46550094
2012/06/16,48174673
2012/06/17,49870450
2012/06/18,51251747
2012/06/19,51750394
2012/06/20,51699820
2012/06/21,51160421
2012/06/22,50613293
2012/06/23,49947856
2012/06/24,49401087
2012/06/25,49297405
2012/06/26,49649975
2012/06/27,50371831
2012/06/28,50012349
2012/06/29,49485149
2012/06/30,48554815
2012/07/01,47705163
2012/07/02,47847073
2012/07/03,47420270
2012/07/04,46627052
2012/07/05,45674174
2012/07/06,44499127
2012/07/07,43467498
2012/07/08,42368844
2012/07/09,41784445
2012/07/10,41918606
2012/07/11,41600564
2012/07/12,40731094
2012/07/13,39906625
2012/07/14,38810519
2012/07/15,38145388
2012/07/16,37850507
2012/07/17,38123876
2012/07/18,37309141
2012/07/19,36675810
2012/07/20,35865727
2012/07/21,34626349
2012/07/22,34063619
2012/07/23,33750092
2012/07/24,32679514
2012/07/25,31734116
2012/07/26,30264645
2012/07/27,28663290
2012/07/28,27455718
2012/07/29,26516294
2012/07/30,25693212
2012/07/31,28920058
2012/08/01,28630849
2012/08/02,28446282
2012/08/03,27526836
2012/08/04,26259762
2012/08/05,26016527
2012/08/06,26211200
2012/08/07,26138617
2012/08/08,26601889
2012/08/09,26357513
2012/08/10,25784571
2012/08/11,24755894
2012/08/12,24937460
2012/08/13,26186134
2012/08/14,25916740
2012/08/15,25928054
2012/08/16,29548546
2012/08/17,32088477
2012/08/18,33316574
2012/08/19,33579148
2012/08/20,33415451
2012/08/21,34787142
2012/08/22,35303754
2012/08/23,35394222
2012/08/24,34965752
2012/08/25,34350495
2012/08/26,34116376
2012/08/27,34026151
2012/08/28,33589823
2012/08/29,33138922
2012/08/30,32760103
2012/08/31,31598153
2012/09/01,31864609
2012/09/02,31748116
2012/09/03,31594532
2012/09/04,30387841
2012/09/05,30483256
2012/09/06,30305154
2012/09/07,30080167
2012/09/08,30140318
2012/09/09,29941168
2012/09/10,28199678
2012/09/11,27803580
2012/09/12,26914982
2012/09/13,26386268
2012/09/14,26332816
2012/09/15,26631611
2012/09/16,26922350
2012/09/17,27103671
2012/09/18,26881953
2012/09/19,26416495
2012/09/20,26074157
2012/09/21,25564523
2012/09/22,25811711
2012/09/23,26330453
2012/09/24,26511280
2012/09/25,26586296
2012/09/26,26661723
2012/09/27,26478331
2012/09/28,26411481
2012/09/29,26019551
2012/09/30,26600854
2012/10/01,26633210
2012/10/02,26603761
2012/10/03,25772706
2012/10/04,25230124
2012/10/05,25044890
2012/10/06,24114898
2012/10/07,23773801
2012/10/08,23988325
2012/10/09,24060349
2012/10/10,23894822
2012/10/11,23349129
2012/10/12,22752197
2012/10/13,22288594
2012/10/14,22451519
2012/10/15,22456624
2012/10/16,22295283
2012/10/17,22103902
2012/10/18,22095527
2012/10/19,22182202
2012/10/20,22190931
2012/10/21,22213833
2012/10/22,22102587
2012/10/23,21749619
2012/10/24,21289109
2012/10/25,21092936
2012/10/26,21286783
2012/10/27,22161162
2012/10/28,23297557
2012/10/29,22124051
2012/10/30,22301301
2012/10/31,22591964
2012/11/01,23184827
2012/11/02,23475813
2012/11/03,24042761
2012/11/04,24677736
2012/11/05,24875130
2012/11/06,24157550
2012/11/07,24162625
2012/11/08,24299703
2012/11/09,24469912
2012/11/10,25032575
2012/11/11,24936144
2012/11/12,25405628
2012/11/13,25173395
2012/11/14,22007326
2012/11/15,20213063
2012/11/16,19539589
2012/11/17,19399542
2012/11/18,19325959
2012/11/19,18007803
2012/11/20,17391223
2012/11/21,17196956
2012/11/22,16930323
2012/11/23,17188640
2012/11/24,17238482
2012/11/25,17344493
2012/11/26,17334760
2012/11/27,17281029
2012/11/28,17315211
2012/11/29,16362024
2012/11/30,15917283
2012/12/01,16091616
2012/12/02,16958089
2012/12/03,17309282
2012/12/04,16988084
2012/12/05,16254394
2012/12/06,16105128
2012/12/07,16088532
2012/12/08,16017693
2012/12/09,16007743
2012/12/10,15592140
2012/12/11,15586291
2012/12/12,15608654
2012/12/13,15896119
2012/12/14,15784344
2012/12/15,15639177
2012/12/16,15530075
2012/12/17,15616002
2012/12/18,16442810
2012/12/19,16253166
2012/12/20,16227348
2012/12/21,15867838
2012/12/22,17400973
2012/12/23,17291383
2012/12/24,17166775
2012/12/25,17089753
2012/12/26,17345762
2012/12/27,17003182
2012/12/28,17075558
2012/12/29,16703566
2012/12/30,17133041
2012/12/31,16572814
2013/01/01,16556385
2013/01/02,16390960
2013/01/03,17346840
2013/01/04,17909948
2013/01/05,19000519
2013/01/06,18593847
2013/01/07,19024267
2013/01/08,19593442
2013/01/09,20785322
2013/01/10,22996224
2013/01/11,26218220
2013/01/12,26622616
2013/01/13,27676809
2013/01/14,27783825
2013/01/15,29823299
2013/01/16,32156721
2013/01/17,33615232
2013/01/18,35126913
2013/01/19,35514746
2013/01/20,35652341
2013/01/21,35661313
2013/01/22,36158998
2013/01/23,36385079
2013/01/24,37015479
2013/01/25,36684492
2013/01/26,36453105
2013/01/27,36373855
2013/01/28,36743759
2013/01/29,37056615
2013/01/30,36304329
2013/01/31,35962666
2013/02/01,37946939
2013/02/02,37787104
2013/02/03,38295125
2013/02/04,38802137
2013/02/05,40790463
2013/02/06,40944192
2013/02/07,41644233
2013/02/08,41711138
2013/02/09,40761297
2013/02/10,40484011
2013/02/11,39812086
2013/02/12,39732301
2013/02/13,40004708
2013/02/14,40077823
2013/02/15,40151136
2013/02/16,40110619
2013/02/17,40053680
2013/02/18,40100210
2013/02/19,40161226
2013/02/20,40120878
2013/02/21,39257284
2013/02/22,39013767
2013/02/23,38429289
2013/02/24,38444786
2013/02/25,38375470
2013/02/26,38933655
2013/02/27,38730134
2013/02/28,38219347
2013/03/01,38049967
2013/03/02,35224868
2013/03/03,33203620
2013/03/04,32526347
2013/03/05,32459014
2013/03/06,33418499
2013/03/07,33760710
2013/03/08,33272156
2013/03/09,32364686
2013/03/10,30973678
2013/03/11,30098424
2013/03/12,29704730
2013/03/13,30294930
2013/03/14,30168088
2013/03/15,29780980
2013/03/16,28752692
2013/03/17,28504359
2013/03/18,28677046
2013/03/19,29385241
2013/03/20,28729055
2013/03/21,29202758
2013/03/22,31004382
2013/03/23,30170463
2013/03/24,30290538
2013/03/25,28191092
2013/03/26,26712368
2013/03/27,26542442
2013/03/28,29286916
2013/03/29,31351935
2013/03/30,32801935
2013/03/31,30560172
2013/04/01,29422322
2013/04/02,34157477
2013/04/03,43309807
2013/04/04,53607673
2013/04/05,62312782
2013/04/06,62117197
2013/04/07,62923228
2013/04/08,69446512
2013/04/09,80927400
2013/04/10,99673358
2013/04/11,111875259
2013/04/12,116462670
2013/04/13,117569650
2013/04/14,115953283
2013/04/15,118412322
2013/04/16,124217714
2013/04/17,127222999
2013/04/18,128124217
2013/04/19,132659018
2013/04/20,131164512
2013/04/21,128967048
2013/04/22,128769777
2013/04/23,130812514
2013/04/24,133355036
2013/04/25,135312551
2013/04/26,136179787
2013/04/27,135484836
2013/04/28,134547265
2013/04/29,134332038
2013/04/30,131889334
2013/05/01,130672620
2013/05/02,130924879
2013/05/03,130348768
2013/05/04,130198822
2013/05/05,129580967
2013/05/06,129563445
2013/05/07,129783525
2013/05/08,130065267
2013/05/09,130543128
2013/05/10,130212538
2013/05/11,130054472
2013/05/12,128662963
2013/05/13,127592343
2013/05/14,126786182
2013/05/15,125358730
2013/05/16,123791437
2013/05/17,120617637
2013/05/18,117997767
2013/05/19,116486350
2013/05/20,114626994
2013/05/21,112867530
2013/05/22,111279244
2013/05/23,110758776
2013/05/24,109449970
2013/05/25,108620119
2013/05/26,108665247
2013/05/27,108136949
2013/05/28,106490152
2013/05/29,105428922
2013/05/30,104982980
2013/05/31,101376699
2013/06/01,97292024
2013/06/02,96058018
2013/06/03,94665461
2013/06/04,94385397
2013/06/05,93917396
2013/06/06,92299738
2013/06/07,89092899
2013/06/08,89279602
2013/06/09,88762940
2013/06/10,88019136
2013/06/11,87853886
2013/06/12,87465627
2013/06/13,87373698
2013/06/14,83577025
2013/06/15,82418633
2013/06/16,84659031
2013/06/17,85666491
2013/06/18,85243157
2013/06/19,84798499
2013/06/20,85081597
2013/06/21,84218663
2013/06/22,85805974
2013/06/23,88806661
2013/06/24,89284683
2013/06/25,90045898
2013/06/26,90351538
2013/06/27,90776572
2013/06/28,90818495
2013/06/29,90962371
2013/06/30,94215887
2013/07/01,93040341
2013/07/02,89914144
2013/07/03,85334611
2013/07/04,82315101
2013/07/05,82975142
2013/07/06,85583549
2013/07/07,86585488
2013/07/08,79899143
2013/07/09,66752411
2013/07/10,58510360
2013/07/11,55830380
2013/07/12,56890857
2013/07/13,57107411
2013/07/14,58965784
2013/07/15,55525953
2013/07/16,53556838
2013/07/17,53136354
2013/07/18,48964145
2013/07/19,49119122
2013/07/20,51439469
2013/07/21,52423867
2013/07/22,49647100
2013/07/23,46650199
2013/07/24,43831305
2013/07/25,42281144
2013/07/26,42315276
2013/07/27,43542269
2013/07/28,44294140
2013/07/29,44298444
2013/07/30,43948519
2013/07/31,45449544
2013/08/01,48366629
2013/08/02,49691368
2013/08/03,49685466
2013/08/04,49919595
2013/08/05,49290066
2013/08/06,49059277
2013/08/07,48819445
2013/08/08,48361623
2013/08/09,47731325
2013/08/10,47739140
2013/08/11,48189177
2013/08/12,59993678
2013/08/13,59263740
2013/08/14,59309079
2013/08/15,59815756
2013/08/16,62289196
2013/08/17,62061487
2013/08/18,62475612
2013/08/19,64083333
2013/08/20,65365179
2013/08/21,65634630
2013/08/22,67481239
2013/08/23,67786206
2013/08/24,67425945
2013/08/25,67986744
2013/08/26,68178129
2013/08/27,69473699
2013/08/28,71199998
2013/08/29,71478484
2013/08/30,74324326
2013/08/31,75230734
2013/09/01,76859141
2013/09/02,77268399
2013/09/03,77309740
2013/09/04,77215352
2013/09/05,77019479
2013/09/06,76263950
2013/09/07,75692114
2013/09/08,77272344
2013/09/09,77318684
2013/09/10,77333064
2013/09/11,77353928
2013/09/12,76595610
2013/09/13,75574480
2013/09/14,75462699
2013/09/15,77199705
2013/09/16,77178540
2013/09/17,77168550
2013/09/18,77319942
2013/09/19,77558150
2013/09/20,77014533
2013/09/21,75603506
2013/09/22,76787231
2013/09/23,76765354
2013/09/24,76869743
2013/09/25,76694017
2013/09/26,76764262
2013/09/27,75985412
2013/09/28,74407296
2013/09/29,74932453
2013/09/30,74980268
2013/10/01,75933998
2013/10/02,77127469
2013/10/03,76823584
2013/10/04,74970716
2013/10/05,73079540
2013/10/06,74719487
2013/10/07,74787011
2013/10/08,74757794
2013/10/09,74315310
2013/10/10,72780053
2013/10/11,72504635
2013/10/12,70104937
2013/10/13,70088399
2013/10/14,70147343
2013/10/15,70367427
2013/10/16,70971668
2013/10/17,70706500
2013/10/18,68184000
2013/10/19,66529499
2013/10/20,66881843
2013/10/21,67042280
2013/10/22,67802383
2013/10/23,69024966
2013/10/24,73200412
2013/10/25,72758520
2013/10/26,70610159
2013/10/27,71596350
2013/10/28,71617483
2013/10/29,70729422
2013/10/30,69733527
2013/10/31,69848185
2013/11/01,69775690
2013/11/02,68897262
2013/11/03,68586673
2013/11/04,70720598
2013/11/05,78044241
2013/11/06,85122537
2013/11/07,99808079
2013/11/08,110636411
2013/11/09,116653680
2013/11/10,111050869
2013/11/11,112705172
2013/11/12,117331163
2013/11/13,124467914
2013/11/14,136261525
2013/11/15,142843218
2013/11/16,142899759
2013/11/17,144576355
2013/11/18,181459512
2013/11/19,250713026
2013/11/20,279649245
2013/11/21,300253462
2013/11/22,324608079
2013/11/23,342265522
2013/11/24,346633131
2013/11/25,360645407
2013/11/26,401978353
2013/11/27,464555393
2013/11/28,523688216
2013/11/29,566236251
2013/11/30,576462224
2013/12/01,589293596
2013/12/02,606549321
2013/12/03,630773164
2013/12/04,658610783
2013/12/05,690714047
2013/12/06,700120559
2013/12/07,698084975
2013/12/08,692756136
2013/12/09,694673783
2013/12/10,698723048
2013/12/11,702751338
2013/12/12,699033031
2013/12/13,690323762
2013/12/14,677991617
2013/12/15,672122387
2013/12/16,676880243
2013/12/17,681647223
2013/12/18,699650496
2013/12/19,701746504
2013/12/20,693162320
2013/12/21,678576400
2013/12/22,672798936
2013/12/23,667293555
2013/12/24,660448451
2013/12/25,655542143
2013/12/26,648398770
2013/12/27,636052445
2013/12/28,622870215
2013/12/29,616849346
2013/12/30,613774733
2013/12/31,610767544
2014/01/01,605104347
2014/01/02,595144573
2014/01/03,579013651
2014/01/04,559421122
2014/01/05,548022365
2014/01/06,542142271
2014/01/07,533519399
2014/01/08,524834026
2014/01/09,514404236
2014/01/10,497575408
2014/01/11,480599633
2014/01/12,471601907
2014/01/13,462998861
2014/01/14,456027155
2014/01/15,443477551
2014/01/16,434059545
2014/01/17,424653730
2014/01/18,407848557
2014/01/19,400423358
2014/01/20,394924198
2014/01/21,392655999
2014/01/22,391552532
2014/01/23,385906799
2014/01/24,367533179
2014/01/25,346000279
2014/01/26,334046320
2014/01/27,322863165
2014/01/28,316081944
2014/01/29,307505957
2014/01/30,296365451
2014/01/31,280076995
2014/02/01,263260200
2014/02/02,256965036
