Date,confirmationtime3std
2013/12/31,0.62
2014/01/01,1.071
2014/01/02,3.199
2014/01/03,3.039
2014/01/04,1.512
2014/01/05,2.249
2014/01/06,2.473
2014/01/07,0.553
2014/01/08,0.553
2014/01/09,0.966
2014/01/10,0.62
2014/01/11,0.753
2014/01/12,0.753
2014/01/13,1.524
2014/01/14,1.675
2014/01/15,0.881
2014/01/16,1.023
2014/01/17,1.574
2014/01/18,1.419
2014/01/19,1.033
2014/01/20,0.976
2014/01/21,1.151
2014/01/22,1.166
2014/01/23,0.96
2014/01/24,0.552
2014/01/25,0.906
2014/01/26,1.524
2014/01/27,0.988
2014/01/28,1.076
2014/01/29,1.076
2014/01/30,1.164
2014/01/31,1.416
2014/02/01,0.465
2014/02/02,0.17
2014/02/03,0.278
2014/02/04,0.523
2014/02/05,0.513
2014/02/06,0.552
2014/02/07,1.126
2014/02/08,1.299
2014/02/09,2.063
2014/02/10,2.06
2014/02/11,1.397
2014/02/12,0.938
2014/02/13,0.651
2014/02/14,0.519
2014/02/15,0.462
2014/02/16,0.258
2014/02/17,1.668
2014/02/18,1.625
2014/02/19,1.795
2014/02/20,1.339
2014/02/21,1.866
2014/02/22,1.33
2014/02/23,1.213
2014/02/24,0.844
2014/02/25,1.188
2014/02/26,1.212
2014/02/27,1.141
2014/02/28,0.242
2014/03/01,2.081
2014/03/02,2.075
2014/03/03,0.454
2014/03/04,0.558
2014/03/05,0.443
2014/03/06,1.117
2014/03/07,0.747
2014/03/08,0.295
2014/03/09,0.552
2014/03/10,1.349
2014/03/11,1.349
2014/03/12,1.445
2014/03/13,0.814
2014/03/14,2.423
2014/03/15,1.908
2014/03/16,2.139
2014/03/17,0.429
2014/03/18,1.192
2014/03/19,0.841
2014/03/20,1.41
2014/03/21,1.051
2014/03/22,0.596
2014/03/23,1.428
2014/03/24,1.423
2014/03/25,2.013
2014/03/26,1.375
2014/03/27,0.751
2014/03/28,0.715
2014/03/29,0.078
2014/03/30,1.918
2014/03/31,2.056
2014/04/01,1.986
2014/04/02,0.916
2014/04/03,1.184
2014/04/04,0.279
2014/04/05,1.162
2014/04/06,1.757
2014/04/07,1.052
2014/04/08,1.141
2014/04/09,1.5
2014/04/10,1.562
2014/04/11,0.629
2014/04/12,0.629
2014/04/13,1.032
2014/04/14,1.3
2014/04/15,0.368
2014/04/16,1.343
2014/04/17,0.935
2014/04/18,0.481
2014/04/19,0.481
2014/04/20,0.886
2014/04/21,0.802
2014/04/22,1.067
2014/04/23,0.774
2014/04/24,0.692
2014/04/25,1.326
2014/04/26,1.33
2014/04/27,0.786
2014/04/28,1.093
2014/04/29,1.151
2014/04/30,1.706
2014/05/01,2.092
2014/05/02,1.939
2014/05/03,1.613
2014/05/04,0.977
2014/05/05,1.66
2014/05/06,3.346
2014/05/07,3.368
2014/05/08,1.382
2014/05/09,0.497
2014/05/10,0.489
2014/05/11,1.198
2014/05/12,1.167
2014/05/13,0.609
2014/05/14,0.727
2014/05/15,0.969
2014/05/16,1.354
2014/05/17,0.36
2014/05/18,0.33
2014/05/19,0.214
2014/05/20,0.356
2014/05/21,0.375
2014/05/22,0.195
2014/05/23,0.419
2014/05/24,0.809
2014/05/25,0.517
2014/05/26,0.333
2014/05/27,1.477
2014/05/28,1.738
2014/05/29,1.799
2014/05/30,1.549
2014/05/31,1.346
2014/06/01,1.331
2014/06/02,1.943
2014/06/03,0.668
2014/06/04,0.541
2014/06/05,1.372
2014/06/06,1.985
2014/06/07,0.934
2014/06/08,1.131
2014/06/09,1.253
2014/06/10,1.643
2014/06/11,1.013
2014/06/12,1.304
2014/06/13,1.246
2014/06/14,0.614
2014/06/15,1.031
2014/06/16,0.449
2014/06/17,0.206
2014/06/18,1.3
2014/06/19,1.061
2014/06/20,1.135
2014/06/21,0.83
2014/06/22,0.243
2014/06/23,0.361
2014/06/24,0.433
2014/06/25,0.474
2014/06/26,0.699
2014/06/27,0.921
2014/06/28,0.909
2014/06/29,1.552
2014/06/30,2.457
2014/07/01,1.601
2014/07/02,0.343
2014/07/03,0.389
2014/07/04,1.665
2014/07/05,1.376
2014/07/06,1.199
2014/07/07,0.579
2014/07/08,0.51
2014/07/09,0.872
2014/07/10,0.904
2014/07/11,0.81
2014/07/12,0.439
2014/07/13,0.196
2014/07/14,1.497
2014/07/15,1.545
2014/07/16,1.321
2014/07/17,1.335
2014/07/18,1.535
2014/07/19,0.223
2014/07/20,0.996
2014/07/21,1.089
2014/07/22,0.802
2014/07/23,0.708
2014/07/24,0.236
2014/07/25,1.081
2014/07/26,1.583
2014/07/27,1.601
2014/07/28,1.18
2014/07/29,0.214
2014/07/30,1.189
2014/07/31,1.101
2014/08/01,0.851
2014/08/02,0.428
2014/08/03,0.428
2014/08/04,2.077
2014/08/05,1.589
2014/08/06,2.108
2014/08/07,1.684
2014/08/08,0.277
2014/08/09,1.083
2014/08/10,1.044
2014/08/11,0.211
2014/08/12,0.3
2014/08/13,1.757
2014/08/14,1.705
2014/08/15,1.593
2014/08/16,0.924
2014/08/17,0.529
2014/08/18,1.526
2014/08/19,0.986
2014/08/20,1.029
2014/08/21,0.849
2014/08/22,0.543
2014/08/23,0.368
2014/08/24,0.818
2014/08/25,1.333
2014/08/26,1.835
2014/08/27,1.976
2014/08/28,0.186
2014/08/29,0.167
2014/08/30,0.473
2014/08/31,0.678
2014/09/01,2.65
2014/09/02,2.474
2014/09/03,1.703
2014/09/04,1.042
2014/09/05,1.156
2014/09/06,1.545
2014/09/07,1.566
2014/09/08,1.616
2014/09/09,0.615
2014/09/10,0.725
2014/09/11,1.137
2014/09/12,0.76
2014/09/13,1.152
2014/09/14,1.219
2014/09/15,1.092
2014/09/16,0.653
2014/09/17,1.12
2014/09/18,0.556
2014/09/19,0.556
2014/09/20,0.311
2014/09/21,0.492
2014/09/22,0.507
2014/09/23,0.857
2014/09/24,0.806
2014/09/25,1.029
2014/09/26,1.963
2014/09/27,2.238
2014/09/28,0.312
2014/09/29,0.464
2014/09/30,1.383
2014/10/01,1.098
2014/10/02,1.027
2014/10/03,0.934
2014/10/04,0.886
2014/10/05,1.106
2014/10/06,0.678
2014/10/07,1.93
2014/10/08,1.479
2014/10/09,0.86
2014/10/10,0.585
2014/10/11,0.585
2014/10/12,0.585
2014/10/13,0.585
2014/10/14,1.367
2014/10/15,1.424
2014/10/16,1.213
2014/10/17,0.504
2014/10/18,1.139
2014/10/19,1.701
2014/10/20,1.799
2014/10/21,1.213
2014/10/22,1.238
2014/10/23,0.407
2014/10/24,0.452
2014/10/25,0.392
2014/10/26,2.221
2014/10/27,2.221
2014/10/28,2.016
2014/10/29,1.204
2014/10/30,1.611
2014/10/31,1.332
2014/11/01,1.146
2014/11/02,1.44
2014/11/03,0.644
2014/11/04,0.629
2014/11/05,1.659
2014/11/06,1.296
2014/11/07,0.927
2014/11/08,0.212
2014/11/09,0.177
2014/11/10,0.314
2014/11/11,1.39
2014/11/12,1.289
2014/11/13,1.23
2014/11/14,0.496
2014/11/15,0.771
2014/11/16,0.791
2014/11/17,0.562
2014/11/18,0.535
2014/11/19,0.733
2014/11/20,0.935
2014/11/21,0.974
2014/11/22,1.625
2014/11/23,1.634
2014/11/24,0.647
2014/11/25,0.931
2014/11/26,0.921
2014/11/27,0.57
2014/11/28,0.644
2014/11/29,0.851
2014/11/30,0.623
2014/12/01,1.882
2014/12/02,1.745
2014/12/03,2.298
2014/12/04,2.538
2014/12/05,2.752
2014/12/06,1.045
2014/12/07,1.803
2014/12/08,2.148
2014/12/09,2.118
2014/12/10,1.2
2014/12/11,0.359
2014/12/12,0.405
2014/12/13,0.407
2014/12/14,0.33
2014/12/15,0.33
2014/12/16,0.135
2014/12/17,1.052
2014/12/18,1.074
2014/12/19,0.66
2014/12/20,0.539
2014/12/21,0.327
2014/12/22,1.935
2014/12/23,1.753
2014/12/24,0.701
2014/12/25,0.4
2014/12/26,0.314
2014/12/27,0.339
2014/12/28,0.898
2014/12/29,0.804
2014/12/30,0.639
2014/12/31,0.587
2015/01/01,0.635
2015/01/02,0.704
2015/01/03,0.152
2015/01/04,0.432
2015/01/05,0.706
2015/01/06,0.76
2015/01/07,1.054
2015/01/08,0.961
2015/01/09,0.462
2015/01/10,0.462
2015/01/11,0.813
2015/01/12,0.699
2015/01/13,1.68
2015/01/14,1.24
2015/01/15,1.547
2015/01/16,0.672
2015/01/17,0.814
2015/01/18,0.931
2015/01/19,0.838
2015/01/20,2.403
2015/01/21,2.252
2015/01/22,2.088
2015/01/23,1.591
2015/01/24,0.819
2015/01/25,0.151
2015/01/26,0.148
2015/01/27,1.671
2015/01/28,2.122
2015/01/29,0.833
2015/01/30,1.56
2015/01/31,1.612
2015/02/01,1.459
2015/02/02,0.507
2015/02/03,2.05
2015/02/04,2.151
2015/02/05,2.151
2015/02/06,0.868
2015/02/07,0.868
2015/02/08,2.307
2015/02/09,1.802
2015/02/10,1.606
2015/02/11,0.926
2015/02/12,2.505
2015/02/13,2.538
2015/02/14,2.613
2015/02/15,1.07
2015/02/16,1.14
2015/02/17,0.911
2015/02/18,0.851
2015/02/19,0.959
2015/02/20,0.441
2015/02/21,1.229
2015/02/22,0.843
2015/02/23,0.57
2015/02/24,1.342
2015/02/25,1.72
2015/02/26,1.786
2015/02/27,0.464
2015/02/28,0.579
2015/03/01,0.707
2015/03/02,1.043
2015/03/03,1.105
2015/03/04,1.105
2015/03/05,1.488
2015/03/06,0.963
2015/03/07,0.963
2015/03/08,0.862
2015/03/09,0.891
2015/03/10,0.642
2015/03/11,0.563
2015/03/12,1.493
2015/03/13,1.372
2015/03/14,1.065
2015/03/15,0.982
2015/03/16,0.77
2015/03/17,1.004
2015/03/18,1.501
2015/03/19,1.51
2015/03/20,1.117
2015/03/21,1
2015/03/22,0.924
2015/03/23,0.501
2015/03/24,1.623
2015/03/25,1.332
2015/03/26,1.155
2015/03/27,1.083
2015/03/28,1.234
2015/03/29,1.115
2015/03/30,0.597
2015/03/31,0.618
2015/04/01,1.074
2015/04/02,1.833
2015/04/03,1.826
2015/04/04,0.98
2015/04/05,0.379
2015/04/06,1.771
2015/04/07,1.735
2015/04/08,1.888
2015/04/09,1.7
2015/04/10,1.7
2015/04/11,1.112
2015/04/12,1.452
2015/04/13,1.649
2015/04/14,1.736
2015/04/15,2.249
2015/04/16,1.769
2015/04/17,1.155
2015/04/18,1.294
2015/04/19,1.445
2015/04/20,0.518
2015/04/21,0.521
2015/04/22,0.1
2015/04/23,1.542
2015/04/24,1.818
2015/04/25,2.407
2015/04/26,2.278
2015/04/27,1.403
2015/04/28,0.898
2015/04/29,1.578
2015/04/30,1.612
2015/05/01,1.329
2015/05/02,0.929
2015/05/03,0.428
2015/05/04,1.223
2015/05/05,1.553
2015/05/06,2.01
2015/05/07,1.058
2015/05/08,1.036
2015/05/09,1.286
2015/05/10,1.473
2015/05/11,1.932
2015/05/12,1.748
2015/05/13,0.594
2015/05/14,0.589
2015/05/15,0.741
2015/05/16,1.311
2015/05/17,2.035
2015/05/18,2.056
2015/05/19,2.181
2015/05/20,1.049
2015/05/21,1.478
2015/05/22,0.937
2015/05/23,2.974
2015/05/24,2.596
2015/05/25,2.673
2015/05/26,0.288
2015/05/27,0.355
2015/05/28,0.743
2015/05/29,1.305
2015/05/30,1.344
2015/05/31,1.035
2015/06/01,0.996
2015/06/02,1.178
2015/06/03,1.074
2015/06/04,0.547
2015/06/05,0.25
2015/06/06,2.114
2015/06/07,1.952
2015/06/08,1.315
2015/06/09,0.417
2015/06/10,0.84
2015/06/11,1.753
2015/06/12,1.827
2015/06/13,1.341
2015/06/14,0.894
2015/06/15,0.793
2015/06/16,2.216
2015/06/17,2.598
2015/06/18,2.859
2015/06/19,0.596
2015/06/20,1.251
2015/06/21,1.484
2015/06/22,1.811
2015/06/23,1.81
2015/06/24,0.921
2015/06/25,0.902
2015/06/26,0.198
2015/06/27,1.654
2015/06/28,1.48
2015/06/29,0.863
2015/06/30,0.306
2015/07/01,0.601
2015/07/02,1.077
2015/07/03,1.47
2015/07/04,0.453
2015/07/05,0.979
2015/07/06,1.829
2015/07/07,2.397
2015/07/08,2.31
2015/07/09,1.738
2015/07/10,1.618
2015/07/11,1.252
2015/07/12,1.106
2015/07/13,0.883
2015/07/14,0.787
2015/07/15,0.481
2015/07/16,1.092
2015/07/17,1.122
2015/07/18,0.964
2015/07/19,0.265
2015/07/20,0.355
2015/07/21,1.883
2015/07/22,1.933
2015/07/23,1.624
2015/07/24,1.442
2015/07/25,1.442
2015/07/26,1.211
2015/07/27,0.53
2015/07/28,0.764
2015/07/29,0.973
2015/07/30,1.18
2015/07/31,1.247
2015/08/01,1.348
2015/08/02,0.232
2015/08/03,0.304
2015/08/04,1.201
2015/08/05,1.461
2015/08/06,0.632
2015/08/07,0.621
2015/08/08,1.319
2015/08/09,1.337
2015/08/10,1.306
2015/08/11,1.324
2015/08/12,2.529
2015/08/13,2.102
2015/08/14,1.405
2015/08/15,0.584
2015/08/16,0.319
2015/08/17,0.641
2015/08/18,0.53
2015/08/19,0.805
2015/08/20,0.81
2015/08/21,0.715
2015/08/22,0.714
2015/08/23,1.75
2015/08/24,1.463
2015/08/25,1.337
2015/08/26,1.488
2015/08/27,1.556
2015/08/28,1.344
2015/08/29,1.309
2015/08/30,0.49
2015/08/31,0.505
2015/09/01,0.351
2015/09/02,0.286
2015/09/03,0.709
2015/09/04,0.73
2015/09/05,0.567
2015/09/06,0.651
2015/09/07,0.433
2015/09/08,0.91
2015/09/09,0.973
2015/09/10,1.776
2015/09/11,1.017
2015/09/12,1.878
2015/09/13,1.311
2015/09/14,1.096
2015/09/15,0.479
2015/09/16,0.936
2015/09/17,1.016
2015/09/18,0.283
2015/09/19,1.538
2015/09/20,1.514
2015/09/21,0.5
2015/09/22,1.82
2015/09/23,1.666
2015/09/24,1.078
2015/09/25,1.291
2015/09/26,1.254
2015/09/27,0.902
2015/09/28,0.338
2015/09/29,1.536
2015/09/30,1.556
2015/10/01,1.341
2015/10/02,0.698
2015/10/03,0.639
2015/10/04,0.835
2015/10/05,0.49
2015/10/06,0.687
2015/10/07,1.156
2015/10/08,0.591
2015/10/09,0.934
2015/10/10,1.984
2015/10/11,2.01
2015/10/12,0.971
2015/10/13,0.531
2015/10/14,0.858
2015/10/15,1.503
2015/10/16,1.09
2015/10/17,1.601
2015/10/18,0.59
2015/10/19,1.541
2015/10/20,2.061
2015/10/21,2.06
2015/10/22,1.324
2015/10/23,0.291
2015/10/24,0.227
2015/10/25,0.526
2015/10/26,0.941
2015/10/27,0.829
2015/10/28,1.307
2015/10/29,0.687
2015/10/30,1.589
2015/10/31,1.193
2015/11/01,1.158
2015/11/02,0.362
2015/11/03,0.114
2015/11/04,0.114
2015/11/05,0.54
2015/11/06,0.575
2015/11/07,0.403
2015/11/08,0.724
2015/11/09,0.762
2015/11/10,0.585
2015/11/11,1.136
2015/11/12,1.086
2015/11/13,0.38
2015/11/14,1.103
2015/11/15,1.076
2015/11/16,1.5
2015/11/17,1.095
2015/11/18,1.163
2015/11/19,1.011
2015/11/20,1.615
2015/11/21,2.036
2015/11/22,0.292
2015/11/23,0.488
2015/11/24,0.702
2015/11/25,0.733
2015/11/26,1.29
2015/11/27,2.17
2015/11/28,2.165
2015/11/29,1.27
2015/11/30,0.637
2015/12/01,0.884
2015/12/02,0.281
2015/12/03,1.306
2015/12/04,0.985
2015/12/05,1.576
2015/12/06,0.991
2015/12/07,1.28
2015/12/08,1.28
2015/12/09,1.346
2015/12/10,1.658
2015/12/11,2.028
2015/12/12,2.149
2015/12/13,1.132
2015/12/14,2.254
2015/12/15,2.403
2015/12/16,1.205
2015/12/17,1.185
2015/12/18,0.632
2015/12/19,0.677
2015/12/20,0.543
2015/12/21,0.766
2015/12/22,0.855
2015/12/23,0.437
2015/12/24,1.049
2015/12/25,1.344
2015/12/26,1.721
2015/12/27,1.584
2015/12/28,2.055
2015/12/29,2.178
2015/12/30,0.664
2015/12/31,1.208
2016/01/01,1.638
2016/01/02,0.619
2016/01/03,0.694
2016/01/04,1.862
2016/01/05,1.627
2016/01/06,1.845
2016/01/07,0.855
2016/01/08,1.621
2016/01/09,1.283
2016/01/10,1.191
2016/01/11,1.136
2016/01/12,0.228
2016/01/13,1.187
2016/01/14,1.926
2016/01/15,1.694
2016/01/16,1.364
2016/01/17,1.917
2016/01/18,1.511
2016/01/19,2.044
2016/01/20,2.046
2016/01/21,1.156
2016/01/22,1.906
2016/01/23,2.263
2016/01/24,0.311
2016/01/25,0.691
2016/01/26,0.502
2016/01/27,0.338
2016/01/28,0.717
2016/01/29,1.1
2016/01/30,1.783
2016/01/31,0.685
2016/02/01,1.073
2016/02/02,0.912
2016/02/03,0.87
2016/02/04,0.519
2016/02/05,0.748
2016/02/06,1.14
2016/02/07,0.802
2016/02/08,2.083
2016/02/09,1.459
2016/02/10,1.275
2016/02/11,1.046
2016/02/12,1.079
2016/02/13,1.414
2016/02/14,0.676
2016/02/15,0.669
2016/02/16,1.439
2016/02/17,1.004
2016/02/18,1.573
2016/02/19,1.153
2016/02/20,1.204
2016/02/21,1.425
2016/02/22,1.599
2016/02/23,0.67
2016/02/24,1.32
2016/02/25,2.383
2016/02/26,2.418
2016/02/27,0.813
2016/02/28,0.776
2016/02/29,0.936
2016/03/01,0.545
2016/03/02,1.366
2016/03/03,1.251
2016/03/04,1.357
2016/03/05,1.179
2016/03/06,0.369
2016/03/07,1.101
2016/03/08,1.252
2016/03/09,1.871
2016/03/10,0.708
2016/03/11,0.591
2016/03/12,0.84
2016/03/13,1.494
2016/03/14,1.114
2016/03/15,1.586
2016/03/16,0.499
2016/03/17,1.041
2016/03/18,0.926
2016/03/19,0.354
2016/03/20,0.684
2016/03/21,0.605
2016/03/22,0.542
2016/03/23,0.627
2016/03/24,0.107
2016/03/25,0.165
2016/03/26,0.398
2016/03/27,0.656
2016/03/28,1.424
2016/03/29,1.431
2016/03/30,1.083
2016/03/31,2.071
2016/04/01,1.92
2016/04/02,1.803
2016/04/03,0.811
2016/04/04,1.496
2016/04/05,1.202
2016/04/06,0.533
2016/04/07,1.068
2016/04/08,0.995
2016/04/09,1.252
2016/04/10,1.393
2016/04/11,0.889
2016/04/12,1.204
2016/04/13,0.789
2016/04/14,0.895
2016/04/15,1.489
2016/04/16,1.526
2016/04/17,1.211
2016/04/18,1.415
2016/04/19,1.369
2016/04/20,1.654
2016/04/21,0.795
2016/04/22,1.104
2016/04/23,0.473
2016/04/24,0.826
2016/04/25,1.116
2016/04/26,1.537
2016/04/27,1.623
2016/04/28,1.361
2016/04/29,1.745
2016/04/30,1.268
2016/05/01,0.64
2016/05/02,0.604
2016/05/03,0.304
2016/05/04,0.751
2016/05/05,0.772
2016/05/06,0.549
2016/05/07,0.582
2016/05/08,0.86
2016/05/09,1.048
2016/05/10,0.595
2016/05/11,2.023
2016/05/12,1.446
2016/05/13,1.123
2016/05/14,0.728
2016/05/15,0.728
2016/05/16,0.295
2016/05/17,0.139
2016/05/18,0.755
2016/05/19,2.164
2016/05/20,2.33
2016/05/21,1.994
2016/05/22,2.041
2016/05/23,2.173
2016/05/24,1.781
2016/05/25,2.061
2016/05/26,0.736
2016/05/27,0.261
2016/05/28,0.388
2016/05/29,0.843
2016/05/30,0.892
2016/05/31,1.368
2016/06/01,1.23
2016/06/02,1.067
2016/06/03,0.316
2016/06/04,1.726
2016/06/05,2.967
2016/06/06,3.423
2016/06/07,1.711
2016/06/08,1.594
2016/06/09,1.355
2016/06/10,1.2
2016/06/11,1.047
2016/06/12,0.67
2016/06/13,0.768
2016/06/14,1.606
2016/06/15,1.66
2016/06/16,1.273
2016/06/17,0.18
2016/06/18,0.519
2016/06/19,1.264
2016/06/20,0.812
2016/06/21,1.253
2016/06/22,1.967
2016/06/23,1.229
2016/06/24,0.827
2016/06/25,1.873
2016/06/26,1.863
2016/06/27,0.888
2016/06/28,0.109
2016/06/29,0.109
2016/06/30,0.215
2016/07/01,0.468
2016/07/02,0.327
2016/07/03,0.328
2016/07/04,0.258
2016/07/05,0.484
2016/07/06,0.612
2016/07/07,0.477
2016/07/08,0.477
2016/07/09,0.707
2016/07/10,0.577
2016/07/11,0.685
2016/07/12,0.791
2016/07/13,1.03
2016/07/14,0.97
2016/07/15,0.776
2016/07/16,1.251
2016/07/17,1.244
2016/07/18,0.498
2016/07/19,1.465
2016/07/20,1.498
2016/07/21,1.4
2016/07/22,1.343
2016/07/23,0.274
2016/07/24,0.524
2016/07/25,0.585
2016/07/26,0.524
2016/07/27,0.214
2016/07/28,0.587
2016/07/29,1.189
2016/07/30,1.912
2016/07/31,2.411
2016/08/01,2.565
2016/08/02,0.058
2016/08/03,0.668
2016/08/04,0.668
2016/08/05,0.778
2016/08/06,0.778
2016/08/07,1.075
2016/08/08,0.995
2016/08/09,1.775
2016/08/10,1.873
2016/08/11,1.928
2016/08/12,0.105
2016/08/13,0.754
2016/08/14,0.783
2016/08/15,0.97
2016/08/16,1.5
2016/08/17,1.51
2016/08/18,1.929
2016/08/19,2.222
2016/08/20,0.057
2016/08/21,0.461
2016/08/22,0.375
2016/08/23,0.808
2016/08/24,0.557
2016/08/25,1.385
2016/08/26,1.439
2016/08/27,0.946
2016/08/28,1.186
2016/08/29,0.435
2016/08/30,0.76
2016/08/31,1.608
2016/09/01,1.679
2016/09/02,1.107
2016/09/03,1.652
2016/09/04,2.78
2016/09/05,2.811
2016/09/06,2.269
2016/09/07,0.941
2016/09/08,0.91
2016/09/09,0.574
2016/09/10,0.744
2016/09/11,1.122
2016/09/12,0.457
2016/09/13,0.087
2016/09/14,0.433
2016/09/15,0.54
2016/09/16,1.013
2016/09/17,1.267
2016/09/18,1.285
2016/09/19,1.63
2016/09/20,1.08
2016/09/21,1.769
2016/09/22,1.259
2016/09/23,1.656
2016/09/24,1.656
2016/09/25,2.34
2016/09/26,1.331
2016/09/27,1.329
2016/09/28,0.931
2016/09/29,1.236
2016/09/30,0.359
2016/10/01,0.882
2016/10/02,0.949
2016/10/03,0.862
2016/10/04,0.905
2016/10/05,0.747
2016/10/06,0.407
2016/10/07,1.241
2016/10/08,1.308
2016/10/09,1.295
2016/10/10,2.718
2016/10/11,2.134
2016/10/12,1.383
2016/10/13,1.051
2016/10/14,1.021
2016/10/15,0.911
2016/10/16,0.765
2016/10/17,1.15
2016/10/18,1.928
2016/10/19,2.102
2016/10/20,1.849
2016/10/21,2.306
2016/10/22,1.608
2016/10/23,1.029
2016/10/24,0.354
2016/10/25,0.311
2016/10/26,0.315
2016/10/27,1.423
2016/10/28,1.275
2016/10/29,0.66
2016/10/30,0.953
2016/10/31,1.098
2016/11/01,1.262
2016/11/02,0.892
2016/11/03,1.256
2016/11/04,2.55
2016/11/05,2.738
2016/11/06,2.668
2016/11/07,0.398
2016/11/08,1.115
2016/11/09,1.235
2016/11/10,1.179
2016/11/11,1.053
2016/11/12,0.248
2016/11/13,1.373
2016/11/14,1.582
2016/11/15,1.444
2016/11/16,0.788
2016/11/17,0.696
2016/11/18,1.069
2016/11/19,0.894
2016/11/20,1.284
2016/11/21,0.959
2016/11/22,0.729
2016/11/23,0.78
2016/11/24,1.517
2016/11/25,0.751
2016/11/26,0.525
2016/11/27,0.528
2016/11/28,0.996
2016/11/29,1.029
2016/11/30,1.127
2016/12/01,0.391
2016/12/02,0.236
2016/12/03,1.513
2016/12/04,1.467
2016/12/05,1.178
2016/12/06,0.209
2016/12/07,1.193
2016/12/08,1.103
2016/12/09,1.972
2016/12/10,1.536
2016/12/11,2.917
2016/12/12,2.621
2016/12/13,1.299
2016/12/14,1.853
2016/12/15,2.721
2016/12/16,0.8
2016/12/17,1.103
2016/12/18,0.701
2016/12/19,0.565
2016/12/20,0.764
2016/12/21,1.142
2016/12/22,1.299
2016/12/23,0.393
2016/12/24,1.223
2016/12/25,1.463
2016/12/26,1.537
2016/12/27,1.17
2016/12/28,1.132
2016/12/29,0.67
2016/12/30,0.669
2016/12/31,0.477
2017/01/01,0.5
2017/01/02,0.571
2017/01/03,0.371
2017/01/04,0.517
2017/01/05,1.234
2017/01/06,1.112
2017/01/07,1.341
2017/01/08,1.579
2017/01/09,1.785
2017/01/10,1.703
2017/01/11,1.346
2017/01/12,0.855
2017/01/13,1.08
2017/01/14,1.158
2017/01/15,1.059
2017/01/16,0.206
2017/01/17,0.518
2017/01/18,0.883
2017/01/19,1.094
2017/01/20,1.648
2017/01/21,0.536
2017/01/22,0.536
2017/01/23,2.202
2017/01/24,1.787
2017/01/25,0.726
2017/01/26,0.353
2017/01/27,0.997
2017/01/28,0.872
2017/01/29,0.883
2017/01/30,1.135
2017/01/31,1.267
2017/02/01,2.325
2017/02/02,2.031
2017/02/03,1.853
2017/02/04,0.68
2017/02/05,0.781
2017/02/06,2.03
2017/02/07,2.133
2017/02/08,1.737
2017/02/09,1.143
2017/02/10,1.235
2017/02/11,1.539
2017/02/12,0.5
2017/02/13,1.405
2017/02/14,1.538
2017/02/15,1.607
2017/02/16,1.504
2017/02/17,0.776
2017/02/18,0
2017/02/19,1.141
2017/02/20,1.061
2017/02/21,0.85
2017/02/22,0.665
2017/02/23,0.787
2017/02/24,1.307
2017/02/25,0.84
2017/02/26,0.626
2017/02/27,1.61
2017/02/28,1.597
2017/03/01,0.555
2017/03/02,0.696
2017/03/03,0.678
2017/03/04,1.496
2017/03/05,1.191
2017/03/06,0.931
2017/03/07,0.596
2017/03/08,0.687
2017/03/09,0.597
2017/03/10,0.744
2017/03/11,0.443
2017/03/12,0.384
2017/03/13,0.526
2017/03/14,0.634
2017/03/15,0.778
2017/03/16,0.787
2017/03/17,0.718
2017/03/18,0.203
2017/03/19,0.524
2017/03/20,1.587
2017/03/21,1.586
2017/03/22,1.286
2017/03/23,0.894
2017/03/24,1.267
2017/03/25,2.17
2017/03/26,2.281
2017/03/27,2.019
2017/03/28,1.85
2017/03/29,1.359
2017/03/30,1.383
2017/03/31,1.68
2017/04/01,1.903
2017/04/02,1.591
2017/04/03,2.264
2017/04/04,2.813
2017/04/05,2.873
2017/04/06,2.183
2017/04/07,0.855
2017/04/08,1.327
2017/04/09,1.457
2017/04/10,1.188
2017/04/11,0.969
2017/04/12,1.3
2017/04/13,2.223
2017/04/14,1.042
2017/04/15,1.423
2017/04/16,0.63
2017/04/17,0.697
2017/04/18,0.539
2017/04/19,0.473
2017/04/20,0.473
2017/04/21,1.565
2017/04/22,1.527
2017/04/23,1.076
2017/04/24,1.879
2017/04/25,1.943
2017/04/26,1.943
2017/04/27,0.335
2017/04/28,0.98
2017/04/29,1.877
2017/04/30,1.851
2017/05/01,1.174
2017/05/02,0.431
2017/05/03,1.516
2017/05/04,1.998
2017/05/05,2.333
2017/05/06,2.443
2017/05/07,2.419
2017/05/08,0.565
2017/05/09,1.054
2017/05/10,1.468
2017/05/11,1.148
2017/05/12,1.106
2017/05/13,1.366
2017/05/14,0.468
2017/05/15,0.525
2017/05/16,2.168
2017/05/17,2.026
2017/05/18,1.322
2017/05/19,1.122
2017/05/20,1.308
2017/05/21,0.983
2017/05/22,1.041
2017/05/23,1.187
2017/05/24,1.062
2017/05/25,0.647
2017/05/26,0.518
2017/05/27,0.702
2017/05/28,0.73
2017/05/29,0.846
2017/05/30,1.219
2017/05/31,1.218
2017/06/01,0.603
2017/06/02,1.194
2017/06/03,1.94
2017/06/04,1.945
2017/06/05,1.291
2017/06/06,0.649
2017/06/07,0.739
2017/06/08,0.763
2017/06/09,0.763
2017/06/10,1.215
2017/06/11,0.552
2017/06/12,0.366
2017/06/13,0.366
2017/06/14,0.432
2017/06/15,0.734
2017/06/16,0.678
2017/06/17,0.374
2017/06/18,0.19
2017/06/19,0.372
2017/06/20,0.8
2017/06/21,0.833
2017/06/22,0.187
2017/06/23,1.249
2017/06/24,1.124
