Date,price30rocUSD
2010/10/24,79.427
2010/10/25,78.773
2010/10/26,128.394
2010/10/27,172.574
2010/10/28,188.713
2010/10/29,198.523
2010/10/30,212.601
2010/10/31,212.046
2010/11/01,214.731
2010/11/02,214.913
2010/11/03,215.863
2010/11/04,249.267
2010/11/05,278.167
2010/11/06,400.768
2010/11/07,426.515
2010/11/08,233.088
2010/11/09,150.132
2010/11/10,141.935
2010/11/11,139.809
2010/11/12,152.335
2010/11/13,172.639
2010/11/14,170.751
2010/11/15,172.259
2010/11/16,140.833
2010/11/17,120.497
2010/11/18,148.68
2010/11/19,175.528
2010/11/20,175.715
2010/11/21,162.724
2010/11/22,162.431
2010/11/23,153.554
2010/11/24,154.825
2010/11/25,98.553
2010/11/26,66.339
2010/11/27,58.669
2010/11/28,49.5
2010/11/29,31.669
2010/11/30,13.351
2010/12/01,12.629
2010/12/02,25.194
2010/12/03,29.504
2010/12/04,7.251
2010/12/05,-12.785
2010/12/06,-34.202
2010/12/07,-47.308
2010/12/08,-18.696
2010/12/09,-10.127
2010/12/10,-10.222
2010/12/11,-4.79
2010/12/12,-13.901
2010/12/13,-21.847
2010/12/14,-14.314
2010/12/15,-11.573
2010/12/16,-0.678
2010/12/17,7.971
2010/12/18,-0.041
2010/12/19,-10.979
2010/12/20,-9.931
2010/12/21,-9.594
2010/12/22,-11.831
2010/12/23,-11.929
2010/12/24,-12.005
2010/12/25,-11.573
2010/12/26,-8.607
2010/12/27,-9.059
2010/12/28,-1.627
2010/12/29,12.203
2010/12/30,34.901
2010/12/31,37.3
2011/01/01,22.567
2011/01/02,18.663
2011/01/03,27.174
2011/01/04,45.112
2011/01/05,37.287
2011/01/06,39.878
2011/01/07,28.968
2011/01/08,48.38
2011/01/09,59.879
2011/01/10,50.591
2011/01/11,52.612
2011/01/12,46.659
2011/01/13,33.788
2011/01/14,48.292
2011/01/15,61.075
2011/01/16,60.775
2011/01/17,50.355
2011/01/18,35.728
2011/01/19,23.443
2011/01/20,40.598
2011/01/21,63.929
2011/01/22,71.546
2011/01/23,78.052
2011/01/24,73.361
2011/01/25,61.177
2011/01/26,60.51
2011/01/27,52.702
2011/01/28,52.067
2011/01/29,49.577
2011/01/30,54.15
2011/01/31,68.889
2011/02/01,110.715
2011/02/02,143.761
2011/02/03,137.293
2011/02/04,159.95
2011/02/05,194.64
2011/02/06,194.685
2011/02/07,183.132
2011/02/08,179.915
2011/02/09,207.159
2011/02/10,215.428
2011/02/11,217.683
2011/02/12,228.456
2011/02/13,192.795
2011/02/14,168.448
2011/02/15,167.747
2011/02/16,184.535
2011/02/17,214.722
2011/02/18,208.301
2011/02/19,154.14
2011/02/20,122.148
2011/02/21,94.99
2011/02/22,94.004
2011/02/23,109.903
2011/02/24,133.333
2011/02/25,127.123
2011/02/26,125.003
2011/02/27,112.83
2011/02/28,97.974
2011/03/01,92.487
2011/03/02,86.044
2011/03/03,47.809
2011/03/04,26.999
2011/03/05,28.935
2011/03/06,18.204
2011/03/07,-0.226
2011/03/08,-3.554
2011/03/09,-4.128
2011/03/10,-0.587
2011/03/11,-11.278
2011/03/12,-12.732
2011/03/13,-12.561
2011/03/14,-14.475
2011/03/15,-16.001
2011/03/16,-18.199
2011/03/17,-20.645
2011/03/18,-20.459
2011/03/19,-26.091
2011/03/20,-21.966
2011/03/21,-14.898
2011/03/22,-12.841
2011/03/23,-0.366
2011/03/24,-1.241
2011/03/25,-3.278
2011/03/26,-10.197
2011/03/27,-12.339
2011/03/28,-13.382
2011/03/29,-13.885
2011/03/30,-9.593
2011/03/31,-11.571
2011/04/01,-16.703
2011/04/02,-15.92
2011/04/03,-13.805
2011/04/04,-19.958
2011/04/05,-22.639
2011/04/06,-15.232
2011/04/07,-14.428
2011/04/08,-12.363
2011/04/09,-17.659
2011/04/10,-15.994
2011/04/11,-16.19
2011/04/12,-8.58
2011/04/13,-0.274
2011/04/14,9.865
2011/04/15,15.29
2011/04/16,21.766
2011/04/17,29.64
2011/04/18,49.31
2011/04/19,56.689
2011/04/20,52.793
2011/04/21,50.008
2011/04/22,57.799
2011/04/23,81.955
2011/04/24,95.984
2011/04/25,83.442
2011/04/26,104.548
2011/04/27,127.365
2011/04/28,157.113
2011/04/29,221.767
2011/04/30,308.37
2011/05/01,321.651
2011/05/02,304.55
2011/05/03,323.449
2011/05/04,372.278
2011/05/05,381.021
2011/05/06,356.073
2011/05/07,372.167
2011/05/08,399.232
2011/05/09,418.22
2011/05/10,546.984
2011/05/11,649.884
2011/05/12,619.472
2011/05/13,714.48
2011/05/14,689.984
2011/05/15,603.007
2011/05/16,638.632
2011/05/17,605.457
2011/05/18,511.556
2011/05/19,472.602
2011/05/20,433.575
2011/05/21,406.767
2011/05/22,389.884
2011/05/23,347.72
2011/05/24,324.655
2011/05/25,398.107
2011/05/26,405.431
2011/05/27,367.275
2011/05/28,311.813
2011/05/29,228.032
2011/05/30,168.289
2011/05/31,168.494
2011/06/01,190.706
2011/06/02,205.598
2011/06/03,261.719
2011/06/04,390.044
2011/06/05,425.66
2011/06/06,397.108
2011/06/07,461.935
2011/06/08,598.862
2011/06/09,511.528
2011/06/10,367.865
2011/06/11,227.405
2011/06/12,129.344
2011/06/13,150.61
2011/06/14,179.358
2011/06/15,158.06
2011/06/16,139.501
2011/06/17,132.256
2011/06/18,143.419
2011/06/19,177.198
2011/06/20,185.244
2011/06/21,165.002
2011/06/22,145.666
2011/06/23,133.358
2011/06/24,113.976
2011/06/25,99.435
2011/06/26,97.437
2011/06/27,97.032
2011/06/28,101.794
2011/06/29,95.961
2011/06/30,87.828
2011/07/01,71.871
2011/07/02,52.329
2011/07/03,23.905
2011/07/04,-11.213
2011/07/05,-24.901
2011/07/06,-21.399
2011/07/07,-30.129
2011/07/08,-45.727
2011/07/09,-51.225
2011/07/10,-44.627
2011/07/11,-24.59
2011/07/12,-15.25
2011/07/13,-27.116
2011/07/14,-28.429
2011/07/15,-28.27
2011/07/16,-24.578
2011/07/17,-17.753
2011/07/18,-19.003
2011/07/19,-20.487
2011/07/20,-18.902
2011/07/21,-19.618
2011/07/22,-19.69
2011/07/23,-19.471
2011/07/24,-18.616
2011/07/25,-17.565
2011/07/26,-17.809
2011/07/27,-16.2
2011/07/28,-18.75
2011/07/29,-20.152
2011/07/30,-17.954
2011/07/31,-14.568
2011/08/01,-14.058
2011/08/02,-18.463
2011/08/03,-27.271
2011/08/04,-25.193
2011/08/05,-25.973
2011/08/06,-44.73
2011/08/07,-50.378
2011/08/08,-45.285
2011/08/09,-39.232
2011/08/10,-31.465
2011/08/11,-30.717
2011/08/12,-32.365
2011/08/13,-29.92
2011/08/14,-24.754
2011/08/15,-20.295
2011/08/16,-17.709
2011/08/17,-17.909
2011/08/18,-20.178
2011/08/19,-18.472
2011/08/20,-15.443
2011/08/21,-16.631
2011/08/22,-18.896
2011/08/23,-21.038
2011/08/24,-22.254
2011/08/25,-26.527
2011/08/26,-35.89
2011/08/27,-38.755
2011/08/28,-34.56
2011/08/29,-33.267
2011/08/30,-33.943
2011/08/31,-35.755
2011/09/01,-34.743
2011/09/02,-20.75
2011/09/03,-14.763
2011/09/04,-18.865
2011/09/05,-3.485
2011/09/06,0.269
2011/09/07,-10.514
2011/09/08,-22.834
2011/09/09,-42.055
2011/09/10,-49.905
2011/09/11,-43.782
2011/09/12,-38.688
2011/09/13,-43.372
2011/09/14,-47.866
2011/09/15,-52.713
2011/09/16,-55.828
2011/09/17,-56.025
2011/09/18,-55.692
2011/09/19,-53.863
2011/09/20,-49.157
2011/09/21,-47.09
2011/09/22,-49.329
2011/09/23,-49.638
2011/09/24,-46.296
2011/09/25,-39.73
2011/09/26,-39.178
2011/09/27,-44.594
2011/09/28,-46.294
2011/09/29,-46.177
2011/09/30,-41.748
2011/10/01,-37.845
2011/10/02,-40.435
2011/10/03,-41.15
2011/10/04,-40.004
2011/10/05,-37.479
2011/10/06,-33.643
2011/10/07,-35.799
2011/10/08,-39.464
2011/10/09,-29.84
2011/10/10,-16.274
2011/10/11,-24.878
2011/10/12,-32.769
2011/10/13,-30.75
2011/10/14,-29.677
2011/10/15,-25.144
2011/10/16,-23.4
2011/10/17,-36.214
2011/10/18,-50.2
2011/10/19,-56.021
2011/10/20,-60.273
2011/10/21,-58.125
2011/10/22,-48.074
2011/10/23,-43.08
2011/10/24,-48.503
2011/10/25,-50.752
2011/10/26,-45.814
2011/10/27,-40.594
2011/10/28,-35.694
2011/10/29,-29.375
2011/10/30,-30.775
2011/10/31,-36.045
2011/11/01,-36.317
2011/11/02,-36.281
2011/11/03,-35.853
2011/11/04,-36.129
2011/11/05,-36.706
2011/11/06,-34.259
2011/11/07,-28.211
2011/11/08,-25.494
2011/11/09,-26.573
2011/11/10,-27.187
2011/11/11,-26.73
2011/11/12,-25.698
2011/11/13,-25.067
2011/11/14,-33.383
2011/11/15,-38.525
2011/11/16,-20.054
2011/11/17,-2.863
2011/11/18,-7.955
2011/11/19,-8.338
2011/11/20,-10.569
2011/11/21,-21.871
2011/11/22,-26.09
2011/11/23,-17.819
2011/11/24,-10.113
2011/11/25,-10.541
2011/11/26,-15.085
2011/11/27,-20.546
2011/11/28,-25.495
2011/11/29,-22.637
2011/11/30,-12.349
2011/12/01,-5.471
2011/12/02,-3.613
2011/12/03,-7.673
2011/12/04,-10.471
2011/12/05,-6.106
2011/12/06,-0.331
2011/12/07,0.872
2011/12/08,-1.191
2011/12/09,-1.18
2011/12/10,3.454
2011/12/11,6.604
2011/12/12,4.735
2011/12/13,6.557
2011/12/14,22.293
2011/12/15,39.358
2011/12/16,30.786
2011/12/17,32.83
2011/12/18,47.704
2011/12/19,59.283
2011/12/20,69.777
2011/12/21,73.884
2011/12/22,68.196
2011/12/23,68.138
2011/12/24,65.73
2011/12/25,65.142
2011/12/26,66.995
2011/12/27,63.477
2011/12/28,64.129
2011/12/29,57.844
2011/12/30,47.162
2011/12/31,48.127
2012/01/01,61.476
2012/01/02,77.204
2012/01/03,79.621
2012/01/04,83.162
2012/01/05,111.872
2012/01/06,126.732
2012/01/07,126.216
2012/01/08,133.617
2012/01/09,122.747
2012/01/10,101.057
2012/01/11,109.036
2012/01/12,113.292
2012/01/13,106.798
2012/01/14,107.755
2012/01/15,115.008
2012/01/16,113.803
2012/01/17,92.442
2012/01/18,70.862
2012/01/19,64.384
2012/01/20,64.428
2012/01/21,63.261
2012/01/22,59.423
2012/01/23,60.598
2012/01/24,54.878
2012/01/25,46.058
2012/01/26,37.665
2012/01/27,28.786
2012/01/28,30.512
2012/01/29,30.813
2012/01/30,21.185
2012/01/31,10.101
2012/02/01,10.801
2012/02/02,20.446
2012/02/03,15.351
2012/02/04,-5.496
2012/02/05,-15.26
2012/02/06,-17.727
2012/02/07,-19.62
2012/02/08,-15.805
2012/02/09,-9.921
2012/02/10,-12.034
2012/02/11,-16.006
2012/02/12,-15.51
2012/02/13,-18.188
2012/02/14,-29.296
2012/02/15,-35.776
2012/02/16,-30.069
2012/02/17,-24.572
2012/02/18,-29.93
2012/02/19,-32.963
2012/02/20,-31.199
2012/02/21,-30.758
2012/02/22,-31.333
2012/02/23,-25.113
2012/02/24,-16.577
2012/02/25,-12.012
2012/02/26,-8.813
2012/02/27,-9.531
2012/02/28,-10.799
2012/02/29,-10.51
2012/03/01,-10.875
2012/03/02,-17.085
2012/03/03,-23.188
2012/03/04,-21.768
2012/03/05,-17.147
2012/03/06,-13.695
2012/03/07,-10.662
2012/03/08,-11.683
2012/03/09,-13.272
2012/03/10,-15.186
2012/03/11,-17.027
2012/03/12,-14.845
2012/03/13,-8.835
2012/03/14,-1.047
2012/03/15,10.25
2012/03/16,21.662
2012/03/17,23.087
2012/03/18,21.309
2012/03/19,15.629
2012/03/20,10.47
2012/03/21,10.655
2012/03/22,9.799
2012/03/23,8.331
2012/03/24,-1.14
2012/03/25,-8.142
2012/03/26,-6.455
2012/03/27,-2.669
2012/03/28,-2.693
2012/03/29,-2.532
2012/03/30,-0.607
2012/03/31,-0.251
2012/04/01,0.758
2012/04/02,4.442
2012/04/03,5.211
2012/04/04,0.565
2012/04/05,-1.356
2012/04/06,-0.592
2012/04/07,-2.337
2012/04/08,-3.185
2012/04/09,-0.334
2012/04/10,-0.356
2012/04/11,-0.354
2012/04/12,-3.078
2012/04/13,-7.793
2012/04/14,-7.649
2012/04/15,-7.138
2012/04/16,-6.238
2012/04/17,-5.34
2012/04/18,1.452
2012/04/19,7.836
2012/04/20,8.659
2012/04/21,12.203
2012/04/22,11.055
2012/04/23,8.566
2012/04/24,9.02
2012/04/25,11.59
2012/04/26,8.406
2012/04/27,6.191
2012/04/28,5.329
2012/04/29,2.217
2012/04/30,1.088
2012/05/01,2.576
2012/05/02,3.255
2012/05/03,2.841
2012/05/04,3.211
2012/05/05,3.053
2012/05/06,2.619
2012/05/07,4.908
2012/05/08,6.937
2012/05/09,4.468
2012/05/10,2.073
2012/05/11,0.461
2012/05/12,0.496
2012/05/13,0.495
2012/05/14,0.578
2012/05/15,1.3
2012/05/16,2.282
2012/05/17,2.552
2012/05/18,1.23
2012/05/19,-0.305
2012/05/20,-2.664
2012/05/21,-4.298
2012/05/22,-2.533
2012/05/23,0.73
2012/05/24,1.993
2012/05/25,0.32
2012/05/26,-0.104
2012/05/27,0.342
2012/05/28,1.849
2012/05/29,4.115
2012/05/30,4.279
2012/05/31,3.679
2012/06/01,3.982
2012/06/02,3.094
2012/06/03,2.72
2012/06/04,3.37
2012/06/05,5.713
2012/06/06,7.814
2012/06/07,9.092
2012/06/08,11.195
2012/06/09,12.949
2012/06/10,12.426
2012/06/11,11.588
2012/06/12,14.325
2012/06/13,17.094
2012/06/14,18.147
2012/06/15,22.98
2012/06/16,26.612
2012/06/17,23.437
2012/06/18,22.359
2012/06/19,25.475
2012/06/20,29.108
2012/06/21,30.903
2012/06/22,29.201
2012/06/23,26.492
2012/06/24,24.492
2012/06/25,23.838
2012/06/26,24.48
2012/06/27,27.663
2012/06/28,28.793
2012/06/29,28.886
2012/06/30,29.325
2012/07/01,27.152
2012/07/02,26.951
2012/07/03,26.373
2012/07/04,23.594
2012/07/05,23.11
2012/07/06,22.184
2012/07/07,21.729
2012/07/08,20.827
2012/07/09,23.409
2012/07/10,28.954
2012/07/11,29.944
2012/07/12,32.221
2012/07/13,31.681
2012/07/14,27.429
2012/07/15,21.752
2012/07/16,25.442
2012/07/17,37.165
2012/07/18,43.164
2012/07/19,40.371
2012/07/20,32.055
2012/07/21,30.372
2012/07/22,30.542
2012/07/23,30.066
2012/07/24,33.393
2012/07/25,37.094
2012/07/26,38.832
2012/07/27,35.82
2012/07/28,34.222
2012/07/29,32.759
2012/07/30,33.495
2012/07/31,38.365
2012/08/01,41.468
2012/08/02,52.04
2012/08/03,66.625
2012/08/04,66.644
2012/08/05,64.092
2012/08/06,61.38
2012/08/07,62.303
2012/08/08,60.395
2012/08/09,55.82
2012/08/10,57.398
2012/08/11,54.068
2012/08/12,50.685
2012/08/13,56.261
2012/08/14,59.779
2012/08/15,57.211
2012/08/16,54.623
2012/08/17,39.72
2012/08/18,30.253
2012/08/19,12.59
2012/08/20,3.995
2012/08/21,15.676
2012/08/22,16.851
2012/08/23,16.276
2012/08/24,19.315
2012/08/25,19.344
2012/08/26,19.157
2012/08/27,21.092
2012/08/28,24.443
2012/08/29,22.678
2012/08/30,17.013
2012/08/31,10.776
2012/09/01,0.155
2012/09/02,-6.439
2012/09/03,-5.571
2012/09/04,-4.298
2012/09/05,-1.568
2012/09/06,0.777
2012/09/07,0.188
2012/09/08,-0.112
2012/09/09,-2.285
2012/09/10,-3.56
2012/09/11,-2.819
2012/09/12,-4.081
2012/09/13,-6.604
2012/09/14,-9.045
2012/09/15,-12.149
2012/09/16,-5.609
2012/09/17,1.455
2012/09/18,23.51
2012/09/19,37.036
2012/09/20,24.516
2012/09/21,25.586
2012/09/22,23.668
2012/09/23,18.025
2012/09/24,14.804
2012/09/25,14.554
2012/09/26,13.584
2012/09/27,12.689
2012/09/28,12.881
2012/09/29,15.067
2012/09/30,18.274
2012/10/01,23.04
2012/10/02,25.073
2012/10/03,24.06
2012/10/04,23.04
2012/10/05,19.246
2012/10/06,14.039
2012/10/07,9.498
2012/10/08,6.967
2012/10/09,7.082
2012/10/10,8.224
2012/10/11,7.464
2012/10/12,6.267
2012/10/13,5.451
2012/10/14,1.992
2012/10/15,-0.365
2012/10/16,0.288
2012/10/17,-0.528
2012/10/18,-1.789
2012/10/19,-4.55
2012/10/20,-5.597
2012/10/21,-5.64
2012/10/22,-4.773
2012/10/23,-4.244
2012/10/24,-3.921
2012/10/25,-7.348
2012/10/26,-14.067
2012/10/27,-17.21
2012/10/28,-15.006
2012/10/29,-14.158
2012/10/30,-13.268
2012/10/31,-10.78
2012/11/01,-13.931
2012/11/02,-18.233
2012/11/03,-17.962
2012/11/04,-15.882
2012/11/05,-14.813
2012/11/06,-11.014
2012/11/07,-7.848
2012/11/08,-7.57
2012/11/09,-9.452
2012/11/10,-10.161
2012/11/11,-9.782
2012/11/12,-8.436
2012/11/13,-6.952
2012/11/14,-6.254
2012/11/15,-6.344
2012/11/16,-2.893
2012/11/17,-0.893
2012/11/18,-0.991
2012/11/19,-0.066
2012/11/20,0.234
2012/11/21,0.552
2012/11/22,3.324
2012/11/23,6.072
2012/11/24,10.152
2012/11/25,18.404
2012/11/26,21.026
2012/11/27,16.628
2012/11/28,15.248
2012/11/29,15.459
2012/11/30,13.685
2012/12/01,15.528
2012/12/02,19.171
2012/12/03,19.278
2012/12/04,21.491
2012/12/05,24.28
2012/12/06,22.984
2012/12/07,22.824
2012/12/08,23.236
2012/12/09,23.284
2012/12/10,23.572
2012/12/11,24.35
2012/12/12,25.269
2012/12/13,24.773
2012/12/14,24.403
2012/12/15,22.109
2012/12/16,16.728
2012/12/17,12.798
2012/12/18,13.262
2012/12/19,14.632
2012/12/20,15.92
2012/12/21,15.381
2012/12/22,11.169
2012/12/23,8.374
2012/12/24,7.885
2012/12/25,7.537
2012/12/26,8.453
2012/12/27,9.98
2012/12/28,9.424
2012/12/29,8.477
2012/12/30,7.003
2012/12/31,7.061
2013/01/01,6.948
2013/01/02,4.849
2013/01/03,1.397
2013/01/04,-1.281
2013/01/05,-0.955
2013/01/06,-2.071
2013/01/07,-2.217
2013/01/08,0.015
2013/01/09,1.427
2013/01/10,1.645
2013/01/11,2.215
2013/01/12,2.051
2013/01/13,1.965
2013/01/14,3.222
2013/01/15,4.266
2013/01/16,6.956
2013/01/17,11.91
2013/01/18,13.778
2013/01/19,12.675
2013/01/20,13.253
2013/01/21,17.769
2013/01/22,24.267
2013/01/23,27.26
2013/01/24,26.542
2013/01/25,25.469
2013/01/26,27.699
2013/01/27,28.691
2013/01/28,31.696
2013/01/29,38.032
2013/01/30,41.068
2013/01/31,47.072
2013/02/01,53.155
2013/02/02,51.567
2013/02/03,51.451
2013/02/04,52.708
2013/02/05,53.281
2013/02/06,55.564
2013/02/07,58.272
2013/02/08,61.689
2013/02/09,65.773
2013/02/10,66.298
2013/02/11,69.558
2013/02/12,73.16
2013/02/13,73.454
2013/02/14,80.174
2013/02/15,85.678
2013/02/16,78.678
2013/02/17,73.471
2013/02/18,73.383
2013/02/19,80.596
2013/02/20,82.901
2013/02/21,75.934
2013/02/22,71.861
2013/02/23,71.274
2013/02/24,71.012
2013/02/25,67.771
2013/02/26,68.601
2013/02/27,68.512
2013/02/28,69.187
2013/03/01,75.161
2013/03/02,67.958
2013/03/03,60.54
2013/03/04,66.557
2013/03/05,82.954
2013/03/06,93.831
2013/03/07,98.819
2013/03/08,101.665
2013/03/09,103.415
2013/03/10,101.964
2013/03/11,97.934
2013/03/12,89.622
2013/03/13,80.494
2013/03/14,79.632
2013/03/15,79.766
2013/03/16,75.483
2013/03/17,66.634
2013/03/18,74.278
2013/03/19,93.567
2013/03/20,117.727
2013/03/21,131.061
2013/03/22,127.154
2013/03/23,117.275
2013/03/24,121.396
2013/03/25,138.353
2013/03/26,149.221
2013/03/27,175.133
2013/03/28,194.264
2013/03/29,190.1
2013/03/30,178.822
2013/03/31,167.931
2013/04/01,185.993
2013/04/02,231.964
2013/04/03,259.795
2013/04/04,237.355
2013/04/05,229.992
2013/04/06,235.372
2013/04/07,244.103
2013/04/08,278.959
2013/04/09,339.904
2013/04/10,295.611
2013/04/11,160.724
2013/04/12,116.065
2013/04/13,127.317
2013/04/14,110.682
2013/04/15,97.261
2013/04/16,70.821
2013/04/17,68.039
2013/04/18,84.267
2013/04/19,84.756
2013/04/20,78.906
2013/04/21,73.86
2013/04/22,78.468
2013/04/23,86.477
2013/04/24,94.953
2013/04/25,94.886
2013/04/26,67.781
2013/04/27,47.305
2013/04/28,43.255
2013/04/29,49.29
2013/04/30,51
2013/05/01,31.618
2013/05/02,3.063
2013/05/03,-14.423
2013/05/04,-14.99
2013/05/05,-11.814
2013/05/06,-15.74
2013/05/07,-22.315
2013/05/08,-32.995
2013/05/09,-44.513
2013/05/10,-38.073
2013/05/11,-2.172
2013/05/12,20.869
2013/05/13,14.025
2013/05/14,18.276
2013/05/15,20.053
2013/05/16,42.586
2013/05/17,42.141
2013/05/18,19.155
2013/05/19,5.815
2013/05/20,-1.119
2013/05/21,0.862
2013/05/22,2.775
2013/05/23,-1.725
2013/05/24,-7.563
2013/05/25,-8.598
2013/05/26,-3.155
2013/05/27,1.614
2013/05/28,1.354
2013/05/29,-3.163
2013/05/30,-5.369
2013/05/31,1.413
2013/06/01,14.282
2013/06/02,20.879
2013/06/03,14.559
2013/06/04,5.483
2013/06/05,6.275
2013/06/06,8.166
2013/06/07,4.945
2013/06/08,1.997
2013/06/09,-4.165
2013/06/10,-7.505
2013/06/11,-4.638
2013/06/12,-3.734
2013/06/13,-1.556
2013/06/14,-1.645
2013/06/15,-6.308
2013/06/16,-9.174
2013/06/17,-10.61
2013/06/18,-8.186
2013/06/19,-7.152
2013/06/20,-8.201
2013/06/21,-9.096
2013/06/22,-12.658
2013/06/23,-18.399
2013/06/24,-22.899
2013/06/25,-24.468
2013/06/26,-23.65
2013/06/27,-23.166
2013/06/28,-27.041
2013/06/29,-29.834
2013/06/30,-28.946
2013/07/01,-32.544
2013/07/02,-32.973
2013/07/03,-32.335
2013/07/04,-34.444
2013/07/05,-39.201
2013/07/06,-44.718
2013/07/07,-39.355
2013/07/08,-33.491
2013/07/09,-31.568
2013/07/10,-26.976
2013/07/11,-23.514
2013/07/12,-21.334
2013/07/13,-17.626
2013/07/14,-14.291
2013/07/15,-10.928
2013/07/16,-10.393
2013/07/17,-11.969
2013/07/18,-16.573
2013/07/19,-20.233
2013/07/20,-20.759
2013/07/21,-20.914
2013/07/22,-18.878
2013/07/23,-16.168
2013/07/24,-12.239
2013/07/25,-9.637
2013/07/26,-8.986
2013/07/27,-8.378
2013/07/28,-4.216
2013/07/29,2.193
2013/07/30,3.586
2013/07/31,12.14
2013/08/01,15.229
2013/08/02,17.282
2013/08/03,21.553
2013/08/04,29.493
2013/08/05,44.636
2013/08/06,38.912
2013/08/07,32.415
2013/08/08,32.331
2013/08/09,23.938
2013/08/10,14.579
2013/08/11,9.458
2013/08/12,6.691
2013/08/13,7.693
2013/08/14,7.836
2013/08/15,7.814
2013/08/16,8.75
2013/08/17,11.924
2013/08/18,15.609
2013/08/19,16.86
2013/08/20,20.518
2013/08/21,24.982
2013/08/22,25.87
2013/08/23,22.783
2013/08/24,20.397
2013/08/25,20.705
2013/08/26,22.811
2013/08/27,26.623
2013/08/28,26.347
2013/08/29,24.433
2013/08/30,23.278
2013/08/31,27.318
2013/09/01,30.531
2013/09/02,31.683
2013/09/03,32.058
2013/09/04,26.489
2013/09/05,21.109
2013/09/06,18.133
2013/09/07,19.901
2013/09/08,23.821
2013/09/09,26.196
2013/09/10,28.937
2013/09/11,29.518
2013/09/12,30.264
2013/09/13,28.847
2013/09/14,27.844
2013/09/15,28.122
2013/09/16,27.898
2013/09/17,28.194
2013/09/18,27.594
2013/09/19,21.193
2013/09/20,15.125
2013/09/21,12.878
2013/09/22,14.531
2013/09/23,14.638
2013/09/24,12.678
2013/09/25,12.369
2013/09/26,9.633
2013/09/27,6.154
2013/09/28,6.405
2013/09/29,4.206
2013/09/30,0.806
2013/10/01,-1.025
2013/10/02,-10.201
2013/10/03,-13.101
2013/10/04,-3.077
2013/10/05,1.675
2013/10/06,3.753
2013/10/07,4.679
2013/10/08,4.289
2013/10/09,4.284
2013/10/10,2.953
2013/10/11,1.724
2013/10/12,0.387
2013/10/13,2.218
2013/10/14,4.978
2013/10/15,8.93
2013/10/16,10.028
2013/10/17,11.632
2013/10/18,14.945
2013/10/19,25.594
2013/10/20,30.016
2013/10/21,36.085
2013/10/22,48.367
2013/10/23,57.831
2013/10/24,53.001
2013/10/25,38.75
2013/10/26,41.025
2013/10/27,45.806
2013/10/28,52.631
2013/10/29,56.606
2013/10/30,58.935
2013/10/31,58.648
2013/11/01,75.452
2013/11/02,83.956
2013/11/03,73.082
2013/11/04,79.201
2013/11/05,93.858
2013/11/06,106.207
2013/11/07,125.323
2013/11/08,142.582
2013/11/09,171.235
2013/11/10,135.717
2013/11/11,152.931
2013/11/12,165.435
2013/11/13,183.618
2013/11/14,197.608
2013/11/15,202.285
2013/11/16,201.609
2013/11/17,215.365
2013/11/18,257.733
2013/11/19,282.565
2013/11/20,200.144
2013/11/21,232.497
2013/11/22,252.677
2013/11/23,297.963
2013/11/24,314.557
2013/11/25,318.047
2013/11/26,346.478
2013/11/27,373.989
2013/11/28,383.882
2013/11/29,401.952
2013/11/30,437.619
2013/12/01,362.713
2013/12/02,359.869
2013/12/03,386.105
