Date,fee_to_reward30varUSD
2018/05/28,0.31
2018/05/29,0.31
2018/05/30,0.327
2018/05/31,0.343
2018/06/01,0.353
2018/06/02,0.37
2018/06/03,0.382
2018/06/04,0.397
2018/06/05,0.412
2018/06/06,0.415
2018/06/07,0.412
2018/06/08,0.42
2018/06/09,0.426
2018/06/10,0.401
2018/06/11,0.401
2018/06/12,0.401
2018/06/13,0.399
2018/06/14,0.386
2018/06/15,0.387
2018/06/16,0.284
2018/06/17,0.093
2018/06/18,0.091
2018/06/19,0.374
2018/06/20,2.554
2018/06/21,2.657
2018/06/22,2.774
2018/06/23,2.774
2018/06/24,2.777
2018/06/25,2.766
2018/06/26,2.746
2018/06/27,2.748
2018/06/28,2.752
2018/06/29,2.739
2018/06/30,2.726
2018/07/01,2.73
2018/07/02,2.709
2018/07/03,2.673
2018/07/04,2.655
2018/07/05,2.639
2018/07/06,2.637
2018/07/07,2.654
2018/07/08,2.666
2018/07/09,2.66
2018/07/10,2.652
2018/07/11,2.659
2018/07/12,2.666
2018/07/13,2.681
2018/07/14,2.703
2018/07/15,2.716
2018/07/16,2.686
2018/07/17,2.684
2018/07/18,2.658
2018/07/19,2.473
2018/07/20,0.379
2018/07/21,0.256
2018/07/22,0.106
2018/07/23,0.102
2018/07/24,0.104
2018/07/25,0.096
2018/07/26,0.087
2018/07/27,0.062
2018/07/28,0.063
2018/07/29,0.066
2018/07/30,0.068
2018/07/31,0.068
2018/08/01,0.067
2018/08/02,0.049
2018/08/03,0.049
2018/08/04,0.053
2018/08/05,0.059
2018/08/06,0.056
2018/08/07,0.053
2018/08/08,0.054
2018/08/09,0.053
2018/08/10,0.054
2018/08/11,0.059
2018/08/12,0.065
2018/08/13,0.064
2018/08/14,0.069
2018/08/15,0.062
2018/08/16,0.062
2018/08/17,0.059
2018/08/18,0.059
2018/08/19,0.059
2018/08/20,0.066
2018/08/21,0.061
2018/08/22,0.061
2018/08/23,0.056
2018/08/24,0.056
2018/08/25,0.056
2018/08/26,0.057
2018/08/27,0.059
2018/08/28,0.101
2018/08/29,0.099
2018/08/30,0.098
2018/08/31,0.099
2018/09/01,0.098
2018/09/02,0.1
2018/09/03,0.096
2018/09/04,0.092
2018/09/05,0.109
2018/09/06,0.113
2018/09/07,0.114
2018/09/08,0.115
2018/09/09,0.116
2018/09/10,0.107
2018/09/11,0.095
2018/09/12,0.094
2018/09/13,0.093
2018/09/14,0.092
2018/09/15,0.096
2018/09/16,0.104
2018/09/17,0.1
2018/09/18,0.098
2018/09/19,0.099
2018/09/20,0.101
2018/09/21,0.102
2018/09/22,0.103
2018/09/23,0.109
2018/09/24,0.113
2018/09/25,0.115
2018/09/26,0.113
2018/09/27,0.069
2018/09/28,0.072
2018/09/29,0.072
2018/09/30,0.076
2018/10/01,0.076
2018/10/02,0.078
2018/10/03,0.078
2018/10/04,0.074
2018/10/05,0.055
2018/10/06,0.045
2018/10/07,0.044
2018/10/08,0.044
2018/10/09,0.043
2018/10/10,0.044
2018/10/11,0.042
2018/10/12,0.042
2018/10/13,0.045
2018/10/14,0.044
2018/10/15,0.043
2018/10/16,0.041
2018/10/17,0.041
2018/10/18,0.041
2018/10/19,0.04
2018/10/20,0.042
2018/10/21,0.04
2018/10/22,0.041
2018/10/23,0.04
2018/10/24,0.04
2018/10/25,0.039
2018/10/26,0.039
2018/10/27,0.038
2018/10/28,0.031
2018/10/29,0.031
2018/10/30,0.029
2018/10/31,0.03
2018/11/01,0.021
2018/11/02,0.02
2018/11/03,0.023
2018/11/04,0.019
2018/11/05,0.018
2018/11/06,0.019
2018/11/07,0.021
2018/11/08,0.027
2018/11/09,0.032
2018/11/10,0.032
2018/11/11,0.033
2018/11/12,0.032
2018/11/13,0.032
2018/11/14,0.04
2018/11/15,0.1
2018/11/16,0.15
2018/11/17,0.15
2018/11/18,0.149
2018/11/19,0.206
2018/11/20,0.462
2018/11/21,0.639
2018/11/22,0.671
2018/11/23,0.694
2018/11/24,0.689
2018/11/25,0.688
2018/11/26,0.711
2018/11/27,0.71
2018/11/28,0.726
2018/11/29,0.794
2018/11/30,0.823
2018/12/01,0.793
2018/12/02,0.771
2018/12/03,0.722
2018/12/04,0.681
2018/12/05,0.656
2018/12/06,0.638
2018/12/07,0.619
2018/12/08,0.625
2018/12/09,0.644
2018/12/10,0.62
2018/12/11,0.577
2018/12/12,0.557
2018/12/13,0.55
2018/12/14,0.556
2018/12/15,0.59
2018/12/16,0.619
2018/12/17,0.626
2018/12/18,0.608
2018/12/19,0.601
2018/12/20,0.455
2018/12/21,0.345
2018/12/22,0.358
2018/12/23,0.382
2018/12/24,0.391
2018/12/25,0.407
2018/12/26,0.39
2018/12/27,0.397
2018/12/28,0.375
2018/12/29,0.268
2018/12/30,0.182
2018/12/31,0.175
2019/01/01,0.186
2019/01/02,0.161
2019/01/03,0.151
2019/01/04,0.146
2019/01/05,0.147
2019/01/06,0.112
2019/01/07,0.114
2019/01/08,0.114
2019/01/09,0.109
2019/01/10,0.106
2019/01/11,0.102
2019/01/12,0.1
2019/01/13,0.099
2019/01/14,0.099
2019/01/15,0.1
2019/01/16,0.106
2019/01/17,0.101
2019/01/18,0.086
2019/01/19,0.074
2019/01/20,0.059
2019/01/21,0.059
2019/01/22,0.058
2019/01/23,0.058
2019/01/24,0.058
2019/01/25,0.062
2019/01/26,0.059
2019/01/27,0.058
2019/01/28,0.059
2019/01/29,0.054
2019/01/30,0.052
2019/01/31,0.047
2019/02/01,0.054
2019/02/02,0.054
2019/02/03,0.056
2019/02/04,0.048
2019/02/05,0.048
2019/02/06,0.047
2019/02/07,0.051
2019/02/08,0.052
2019/02/09,0.052
2019/02/10,0.055
2019/02/11,0.055
2019/02/12,0.082
2019/02/13,0.096
2019/02/14,0.098
2019/02/15,0.102
2019/02/16,0.1
2019/02/17,0.102
2019/02/18,0.104
2019/02/19,0.109
2019/02/20,0.142
2019/02/21,0.175
2019/02/22,0.185
2019/02/23,0.184
2019/02/24,0.188
2019/02/25,0.204
2019/02/26,0.2
2019/02/27,0.205
2019/02/28,0.205
2019/03/01,0.203
2019/03/02,0.204
2019/03/03,0.205
2019/03/04,0.201
2019/03/05,0.188
2019/03/06,0.201
2019/03/07,0.199
2019/03/08,0.192
2019/03/09,0.17
2019/03/10,0.166
2019/03/11,0.151
2019/03/12,0.125
2019/03/13,0.124
2019/03/14,0.12
2019/03/15,0.12
2019/03/16,0.13
2019/03/17,0.149
2019/03/18,0.152
2019/03/19,0.149
2019/03/20,0.151
2019/03/21,0.153
2019/03/22,0.142
2019/03/23,0.139
2019/03/24,0.153
2019/03/25,0.152
2019/03/26,0.163
2019/03/27,0.182
2019/03/28,0.213
2019/03/29,0.31
2019/03/30,0.373
2019/03/31,0.393
2019/04/01,0.492
2019/04/02,0.919
2019/04/03,1.877
2019/04/04,3.009
2019/04/05,3.327
2019/04/06,3.448
2019/04/07,3.571
2019/04/08,4.015
2019/04/09,4.346
2019/04/10,4.521
2019/04/11,4.638
2019/04/12,4.695
2019/04/13,4.628
2019/04/14,4.517
2019/04/15,4.333
2019/04/16,4.094
2019/04/17,3.873
2019/04/18,3.609
2019/04/19,3.386
2019/04/20,3.258
2019/04/21,3.101
2019/04/22,2.777
2019/04/23,2.522
2019/04/24,2.339
2019/04/25,2.155
2019/04/26,2.008
2019/04/27,1.944
2019/04/28,2.071
2019/04/29,2.041
2019/04/30,1.883
2019/05/01,1.935
2019/05/02,2.032
2019/05/03,1.764
2019/05/04,1.333
2019/05/05,1.297
2019/05/06,1.301
2019/05/07,1.346
2019/05/08,1.224
2019/05/09,1.096
2019/05/10,1.345
2019/05/11,1.564
2019/05/12,1.561
2019/05/13,1.569
2019/05/14,1.697
2019/05/15,2.464
2019/05/16,3.801
2019/05/17,4.893
2019/05/18,4.898
2019/05/19,4.857
2019/05/20,5.064
2019/05/21,5.286
2019/05/22,5.336
2019/05/23,5.445
2019/05/24,5.795
2019/05/25,5.789
2019/05/26,5.807
2019/05/27,5.676
2019/05/28,5.334
2019/05/29,5.091
2019/05/30,5.102
2019/05/31,5.618
2019/06/01,5.017
2019/06/02,4.708
2019/06/03,4.881
2019/06/04,4.607
2019/06/05,4.11
2019/06/06,4.057
2019/06/07,4.134
2019/06/08,4.301
2019/06/09,4.945
2019/06/10,5.178
2019/06/11,5.059
2019/06/12,4.911
2019/06/13,5.024
2019/06/14,5.085
2019/06/15,4.959
2019/06/16,4.78
2019/06/17,4.779
2019/06/18,4.816
2019/06/19,4.932
2019/06/20,4.712
2019/06/21,4.678
2019/06/22,4.65
2019/06/23,4.77
2019/06/24,4.908
2019/06/25,4.773
2019/06/26,4.759
2019/06/27,5.05
2019/06/28,5.079
2019/06/29,5.029
2019/06/30,3.87
2019/07/01,3.789
2019/07/02,3.785
2019/07/03,2.761
2019/07/04,2.23
2019/07/05,2.323
2019/07/06,2.664
2019/07/07,2.964
2019/07/08,3.125
2019/07/09,3.094
2019/07/10,3.093
2019/07/11,3.091
2019/07/12,3.183
2019/07/13,3.403
2019/07/14,3.654
2019/07/15,3.711
2019/07/16,3.818
2019/07/17,3.744
2019/07/18,3.729
2019/07/19,3.729
2019/07/20,3.88
2019/07/21,3.877
2019/07/22,3.821
2019/07/23,3.871
2019/07/24,3.94
2019/07/25,3.852
2019/07/26,3.377
2019/07/27,2.168
2019/07/28,1.61
2019/07/29,1.617
2019/07/30,1.488
2019/07/31,1.104
2019/08/01,0.887
2019/08/02,0.86
2019/08/03,0.915
2019/08/04,1.027
2019/08/05,1.024
2019/08/06,1.028
2019/08/07,1.048
2019/08/08,1.063
2019/08/09,0.904
2019/08/10,0.784
2019/08/11,0.81
2019/08/12,0.814
2019/08/13,0.844
2019/08/14,0.831
2019/08/15,0.826
2019/08/16,0.785
2019/08/17,0.658
2019/08/18,0.522
2019/08/19,0.526
2019/08/20,0.52
2019/08/21,0.528
2019/08/22,0.532
2019/08/23,0.532
2019/08/24,0.552
2019/08/25,0.604
2019/08/26,0.597
2019/08/27,0.556
2019/08/28,0.56
2019/08/29,0.548
2019/08/30,0.56
2019/08/31,0.6
2019/09/01,0.641
2019/09/02,0.626
2019/09/03,0.574
2019/09/04,0.574
2019/09/05,0.582
2019/09/06,0.524
2019/09/07,0.448
2019/09/08,0.423
2019/09/09,0.425
2019/09/10,0.424
2019/09/11,0.4
2019/09/12,0.303
2019/09/13,0.265
2019/09/14,0.258
2019/09/15,0.246
2019/09/16,0.242
2019/09/17,0.242
2019/09/18,0.24
2019/09/19,0.225
2019/09/20,0.166
2019/09/21,0.109
2019/09/22,0.109
2019/09/23,0.124
2019/09/24,0.121
2019/09/25,0.129
2019/09/26,0.123
2019/09/27,0.129
2019/09/28,0.135
2019/09/29,0.138
2019/09/30,0.159
2019/10/01,0.185
2019/10/02,0.188
2019/10/03,0.191
2019/10/04,0.183
2019/10/05,0.197
2019/10/06,0.212
2019/10/07,0.215
2019/10/08,0.204
2019/10/09,0.204
2019/10/10,0.204
2019/10/11,0.205
2019/10/12,0.208
2019/10/13,0.222
2019/10/14,0.215
2019/10/15,0.206
2019/10/16,0.205
2019/10/17,0.204
2019/10/18,0.208
2019/10/19,0.212
2019/10/20,0.225
2019/10/21,0.228
2019/10/22,0.226
2019/10/23,0.208
2019/10/24,0.203
2019/10/25,0.199
2019/10/26,0.246
2019/10/27,0.258
2019/10/28,0.269
2019/10/29,0.274
2019/10/30,0.253
2019/10/31,0.224
2019/11/01,0.243
2019/11/02,0.236
2019/11/03,0.236
2019/11/04,0.277
2019/11/05,0.277
2019/11/06,0.284
2019/11/07,0.291
2019/11/08,0.31
2019/11/09,0.31
2019/11/10,0.319
2019/11/11,0.312
2019/11/12,0.287
2019/11/13,0.284
2019/11/14,0.282
2019/11/15,0.284
2019/11/16,0.288
2019/11/17,0.294
2019/11/18,0.276
2019/11/19,0.246
2019/11/20,0.227
2019/11/21,0.206
2019/11/22,0.207
2019/11/23,0.234
2019/11/24,0.257
2019/11/25,0.236
2019/11/26,0.245
2019/11/27,0.24
2019/11/28,0.248
2019/11/29,0.247
2019/11/30,0.245
2019/12/01,0.24
2019/12/02,0.243
2019/12/03,0.248
2019/12/04,0.209
2019/12/05,0.198
2019/12/06,0.186
2019/12/07,0.185
2019/12/08,0.175
2019/12/09,0.178
2019/12/10,0.176
2019/12/11,0.176
2019/12/12,0.176
2019/12/13,0.17
2019/12/14,0.184
2019/12/15,0.185
2019/12/16,0.187
2019/12/17,0.183
2019/12/18,0.184
2019/12/19,0.179
2019/12/20,0.179
2019/12/21,0.177
2019/12/22,0.161
2019/12/23,0.159
2019/12/24,0.158
2019/12/25,0.149
2019/12/26,0.098
2019/12/27,0.084
2019/12/28,0.091
2019/12/29,0.082
2019/12/30,0.075
2019/12/31,0.077
2020/01/01,0.086
2020/01/02,0.087
2020/01/03,0.085
2020/01/04,0.089
2020/01/05,0.09
2020/01/06,0.091
2020/01/07,0.09
2020/01/08,0.106
2020/01/09,0.112
2020/01/10,0.121
2020/01/11,0.119
2020/01/12,0.12
2020/01/13,0.119
2020/01/14,0.121
2020/01/15,0.134
2020/01/16,0.132
2020/01/17,0.122
2020/01/18,0.115
2020/01/19,0.113
2020/01/20,0.111
2020/01/21,0.106
2020/01/22,0.106
2020/01/23,0.106
2020/01/24,0.106
2020/01/25,0.112
2020/01/26,0.117
2020/01/27,0.117
2020/01/28,0.115
2020/01/29,0.112
2020/01/30,0.111
2020/01/31,0.1
2020/02/01,0.098
2020/02/02,0.096
2020/02/03,0.088
2020/02/04,0.082
2020/02/05,0.082
2020/02/06,0.089
2020/02/07,0.092
2020/02/08,0.088
2020/02/09,0.076
2020/02/10,0.089
2020/02/11,0.1
2020/02/12,0.124
2020/02/13,0.141
2020/02/14,0.15
2020/02/15,0.153
2020/02/16,0.153
2020/02/17,0.152
2020/02/18,0.151
2020/02/19,0.153
2020/02/20,0.157
2020/02/21,0.156
2020/02/22,0.157
2020/02/23,0.154
2020/02/24,0.133
2020/02/25,0.113
2020/02/26,0.115
2020/02/27,0.115
2020/02/28,0.11
2020/02/29,0.108
2020/03/01,0.127
2020/03/02,0.12
2020/03/03,0.113
2020/03/04,0.113
2020/03/05,0.115
2020/03/06,0.114
2020/03/07,0.12
2020/03/08,0.125
2020/03/09,0.125
2020/03/10,0.124
2020/03/11,0.129
2020/03/12,0.211
2020/03/13,0.642
2020/03/14,0.726
2020/03/15,0.78
2020/03/16,0.961
2020/03/17,1.107
2020/03/18,1.333
2020/03/19,1.615
2020/03/20,2.018
2020/03/21,2.035
2020/03/22,2.004
2020/03/23,2.01
2020/03/24,1.951
2020/03/25,1.98
2020/03/26,1.942
2020/03/27,1.926
2020/03/28,1.913
2020/03/29,1.931
2020/03/30,1.902
2020/03/31,1.825
2020/04/01,1.812
2020/04/02,1.811
2020/04/03,1.78
2020/04/04,1.814
2020/04/05,1.889
2020/04/06,1.856
2020/04/07,1.817
2020/04/08,1.825
2020/04/09,1.859
2020/04/10,1.922
2020/04/11,2.01
2020/04/12,1.838
2020/04/13,1.873
2020/04/14,1.892
2020/04/15,1.791
2020/04/16,1.676
2020/04/17,1.451
2020/04/18,1.151
2020/04/19,0.659
2020/04/20,0.597
2020/04/21,0.587
2020/04/22,0.437
2020/04/23,0.41
2020/04/24,0.224
2020/04/25,0.163
2020/04/26,0.14
2020/04/27,0.137
2020/04/28,0.138
2020/04/29,0.212
2020/04/30,0.908
2020/05/01,1.541
2020/05/02,1.66
2020/05/03,1.69
2020/05/04,1.74
2020/05/05,1.783
2020/05/06,1.846
2020/05/07,2.043
2020/05/08,2.444
2020/05/09,2.627
2020/05/10,2.573
2020/05/11,2.625
2020/05/12,4.637
2020/05/13,7.592
2020/05/14,13.396
2020/05/15,18.836
2020/05/16,20.44
2020/05/17,22.623
2020/05/18,26.499
2020/05/19,32.422
2020/05/20,38.409
2020/05/21,42.412
2020/05/22,44.944
2020/05/23,44.366
2020/05/24,42.934
2020/05/25,41.274
2020/05/26,39.165
2020/05/27,37.159
2020/05/28,34.9
2020/05/29,33.211
2020/05/30,33.055
2020/05/31,32.993
2020/06/01,31.609
2020/06/02,29.621
2020/06/03,27.959
2020/06/04,26.903
2020/06/05,26.308
2020/06/06,27.296
2020/06/07,28.674
2020/06/08,29.054
2020/06/09,28.801
2020/06/10,29.256
2020/06/11,31.012
2020/06/12,32.592
2020/06/13,32.847
2020/06/14,32.789
2020/06/15,33.301
2020/06/16,32.858
2020/06/17,30.61
2020/06/18,25.658
2020/06/19,19.439
2020/06/20,14.204
2020/06/21,9.519
2020/06/22,8.073
2020/06/23,7.686
2020/06/24,6.818
2020/06/25,6.263
2020/06/26,6.032
2020/06/27,5.404
2020/06/28,4.42
2020/06/29,4.29
2020/06/30,4.185
2020/07/01,3.612
2020/07/02,2.146
2020/07/03,1.453
2020/07/04,1.285
2020/07/05,1.312
2020/07/06,1.265
2020/07/07,1.217
2020/07/08,1.249
2020/07/09,1.294
2020/07/10,1.306
2020/07/11,1.306
2020/07/12,1.333
2020/07/13,1.221
2020/07/14,1.207
2020/07/15,1.452
2020/07/16,1.994
2020/07/17,2.824
2020/07/18,3.34
2020/07/19,3.34
2020/07/20,3.691
2020/07/21,5
2020/07/22,7.351
2020/07/23,9.528
2020/07/24,10.382
2020/07/25,10.617
2020/07/26,10.368
2020/07/27,10.794
2020/07/28,13.661
2020/07/29,15.722
2020/07/30,18.685
2020/07/31,20.262
2020/08/01,20.684
2020/08/02,20.445
2020/08/03,19.626
2020/08/04,18.28
2020/08/05,18.073
2020/08/06,18.561
2020/08/07,17.84
2020/08/08,17.094
2020/08/09,16.607
2020/08/10,15.118
2020/08/11,13.019
2020/08/12,11.411
2020/08/13,10.645
2020/08/14,10.118
2020/08/15,10.644
2020/08/16,11.504
2020/08/17,11.366
2020/08/18,10.538
2020/08/19,10.356
2020/08/20,10.362
2020/08/21,10.26
2020/08/22,10.271
2020/08/23,11.464
2020/08/24,11.747
2020/08/25,11.169
2020/08/26,11.188
2020/08/27,10.244
2020/08/28,9.736
2020/08/29,8.981
2020/08/30,8.7
2020/08/31,8.602
2020/09/01,8.634
2020/09/02,8.724
2020/09/03,9.161
2020/09/04,9.478
2020/09/05,8.298
2020/09/06,8.549
2020/09/07,8.556
2020/09/08,8.112
2020/09/09,7.877
2020/09/10,7.499
2020/09/11,7.457
2020/09/12,8.234
2020/09/13,9.143
2020/09/14,9.155
2020/09/15,8.871
2020/09/16,9.057
2020/09/17,8.418
2020/09/18,7.792
2020/09/19,7.982
2020/09/20,8.468
2020/09/21,8.578
2020/09/22,8.301
2020/09/23,8.317
2020/09/24,8.247
2020/09/25,8.171
2020/09/26,7.94
2020/09/27,8.519
2020/09/28,8.533
2020/09/29,8.533
2020/09/30,8.533
2020/10/01,8.548
2020/10/02,8.603
2020/10/03,7.288
2020/10/04,5.38
2020/10/05,4.931
2020/10/06,5.669
2020/10/07,5.943
2020/10/08,6.02
2020/10/09,6.36
2020/10/10,6.184
2020/10/11,6.159
2020/10/12,5.963
2020/10/13,5.686
2020/10/14,5.636
2020/10/15,5.63
2020/10/16,5.705
2020/10/17,6.196
2020/10/18,6.434
2020/10/19,6.26
2020/10/20,5.7
2020/10/21,6.356
2020/10/22,8.606
2020/10/23,10.007
2020/10/24,10.014
2020/10/25,9.928
2020/10/26,10.233
2020/10/27,16.398
2020/10/28,25.511
2020/10/29,35.403
2020/10/30,44.196
2020/10/31,52.298
2020/11/01,53.72
2020/11/02,59.015
2020/11/03,61.692
2020/11/04,61.747
2020/11/05,63.979
2020/11/06,64.749
2020/11/07,63.959
2020/11/08,64.241
2020/11/09,63.199
2020/11/10,60.467
2020/11/11,59.247
2020/11/12,58.024
2020/11/13,56.751
2020/11/14,57.509
2020/11/15,58.723
2020/11/16,56.079
2020/11/17,53.896
2020/11/18,52.631
2020/11/19,51.741
2020/11/20,53.888
2020/11/21,57.637
2020/11/22,62.181
2020/11/23,63.649
2020/11/24,63.271
2020/11/25,64.086
2020/11/26,61.378
2020/11/27,56.44
2020/11/28,50.528
2020/11/29,44.523
2020/11/30,36.114
2020/12/01,34.328
2020/12/02,26.636
2020/12/03,19.678
2020/12/04,17.944
2020/12/05,12.817
2020/12/06,9.158
2020/12/07,8.662
2020/12/08,8.626
2020/12/09,8.425
2020/12/10,7.15
2020/12/11,6.946
2020/12/12,7.046
2020/12/13,7.344
2020/12/14,7.355
2020/12/15,6.97
2020/12/16,6.975
2020/12/17,9.586
2020/12/18,11.927
2020/12/19,12.046
2020/12/20,12.004
2020/12/21,12.37
2020/12/22,11.699
2020/12/23,11.784
2020/12/24,12
2020/12/25,11.999
2020/12/26,12.1
2020/12/27,12.047
2020/12/28,11.56
2020/12/29,10.562
2020/12/30,10.576
2020/12/31,10.13
2021/01/01,10.119
2021/01/02,9.707
2021/01/03,9.637
2021/01/04,9.525
2021/01/05,9.107
2021/01/06,8.946
2021/01/07,8.858
2021/01/08,9.1
2021/01/09,9.12
2021/01/10,9.016
2021/01/11,8.656
2021/01/12,8.173
2021/01/13,7.707
2021/01/14,7.601
2021/01/15,7.558
2021/01/16,6.473
2021/01/17,5.543
2021/01/18,5.636
2021/01/19,5.344
2021/01/20,4.887
2021/01/21,4.89
2021/01/22,4.693
2021/01/23,4.835
2021/01/24,5.283
2021/01/25,5.095
2021/01/26,5.266
2021/01/27,5.302
2021/01/28,5.352
2021/01/29,6.155
2021/01/30,6.654
2021/01/31,5.721
2021/02/01,6.058
2021/02/02,6.079
2021/02/03,6.078
2021/02/04,6.438
2021/02/05,6.454
2021/02/06,6.448
2021/02/07,6.646
2021/02/08,6.661
2021/02/09,8.028
2021/02/10,8.68
2021/02/11,9.981
2021/02/12,11.573
2021/02/13,11.525
2021/02/14,11.519
2021/02/15,11.251
2021/02/16,10.735
2021/02/17,10.497
2021/02/18,10.48
2021/02/19,10.381
2021/02/20,10.448
2021/02/21,10.446
2021/02/22,9.576
2021/02/23,9.324
2021/02/24,9.328
2021/02/25,8.193
2021/02/26,7.399
2021/02/27,7.112
2021/02/28,7.689
2021/03/01,7.686
2021/03/02,7.297
2021/03/03,7.307
2021/03/04,7.347
2021/03/05,7.525
2021/03/06,8.573
2021/03/07,9.673
2021/03/08,10.144
2021/03/09,9.483
2021/03/10,9.622
2021/03/11,8.78
2021/03/12,8.539
2021/03/13,7.294
2021/03/14,6.471
2021/03/15,6.492
2021/03/16,6.441
2021/03/17,6.46
2021/03/18,6.375
2021/03/19,6.231
2021/03/20,6.388
2021/03/21,7.155
2021/03/22,7.211
2021/03/23,7.639
2021/03/24,7.673
2021/03/25,5.632
2021/03/26,4.648
2021/03/27,4.745
2021/03/28,4.599
2021/03/29,4.704
2021/03/30,4.698
2021/03/31,4.298
2021/04/01,3.9
2021/04/02,3.615
2021/04/03,3.287
2021/04/04,3.347
2021/04/05,3.274
2021/04/06,3.221
2021/04/07,3.207
2021/04/08,3.144
2021/04/09,3.178
2021/04/10,2.951
2021/04/11,3.016
2021/04/12,2.783
2021/04/13,2.835
2021/04/14,3.52
2021/04/15,3.864
2021/04/16,6.264
2021/04/17,11.443
2021/04/18,16.082
2021/04/19,24.398
2021/04/20,32.536
2021/04/21,41.979
2021/04/22,46.664
2021/04/23,50.168
2021/04/24,49.453
2021/04/25,48.817
2021/04/26,47.937
2021/04/27,45.553
2021/04/28,44.2
2021/04/29,43.447
2021/04/30,42.563
2021/05/01,42.065
2021/05/02,43.153
2021/05/03,43.222
2021/05/04,42.629
2021/05/05,42.472
2021/05/06,42.867
2021/05/07,43.05
2021/05/08,43.975
2021/05/09,46.166
2021/05/10,46.232
2021/05/11,45.938
2021/05/12,47.051
2021/05/13,48.472
2021/05/14,49.733
2021/05/15,51.078
2021/05/16,52.524
2021/05/17,50.385
2021/05/18,48.139
2021/05/19,41.853
2021/05/20,34.522
2021/05/21,25.326
2021/05/22,18.969
2021/05/23,12.986
2021/05/24,12.095
2021/05/25,12.043
2021/05/26,9.444
2021/05/27,8.499
2021/05/28,8.115
2021/05/29,7.072
2021/05/30,7.303
2021/05/31,7.738
2021/06/01,8.072
2021/06/02,8.586
2021/06/03,8.96
2021/06/04,9.343
2021/06/05,10.053
2021/06/06,11.107
2021/06/07,11.604
2021/06/08,12.026
2021/06/09,12.448
2021/06/10,12.532
2021/06/11,12.604
2021/06/12,12.959
2021/06/13,13.656
2021/06/14,13.942
2021/06/15,14.123
2021/06/16,14.137
2021/06/17,14.201
2021/06/18,12.834
2021/06/19,9.933
2021/06/20,6.683
2021/06/21,5.112
2021/06/22,4.626
2021/06/23,3.83
2021/06/24,3.131
2021/06/25,2.575
2021/06/26,2.206
2021/06/27,1.871
2021/06/28,2.351
2021/06/29,2.745
2021/06/30,3.517
2021/07/01,4.554
2021/07/02,5.167
2021/07/03,5.212
2021/07/04,5.191
2021/07/05,5.023
2021/07/06,4.64
2021/07/07,4.568
2021/07/08,4.631
2021/07/09,4.763
2021/07/10,5.276
2021/07/11,5.648
2021/07/12,5.72
2021/07/13,5.58
2021/07/14,5.884
2021/07/15,6.105
2021/07/16,6.532
2021/07/17,6.966
2021/07/18,7.419
2021/07/19,7.738
2021/07/20,7.903
2021/07/21,8.292
2021/07/22,8.407
2021/07/23,8.204
2021/07/24,8.36
2021/07/25,8.626
2021/07/26,8.774
2021/07/27,8.749
2021/07/28,8.068
2021/07/29,7.368
2021/07/30,6.008
2021/07/31,4.03
2021/08/01,2.391
2021/08/02,1.755
2021/08/03,1.41
2021/08/04,1.056
2021/08/05,0.768
2021/08/06,0.522
2021/08/07,0.478
2021/08/08,0.431
2021/08/09,0.434
2021/08/10,0.425
2021/08/11,0.309
2021/08/12,0.173
2021/08/13,0.191
2021/08/14,0.146
2021/08/15,0.155
2021/08/16,0.155
2021/08/17,0.155
2021/08/18,0.155
2021/08/19,0.133
2021/08/20,0.132
2021/08/21,0.137
2021/08/22,0.116
2021/08/23,0.117
2021/08/24,0.113
2021/08/25,0.104
2021/08/26,0.104
2021/08/27,0.103
2021/08/28,0.103
2021/08/29,0.11
2021/08/30,0.109
2021/08/31,0.106
2021/09/01,0.12
2021/09/02,0.135
2021/09/03,0.142
2021/09/04,0.143
2021/09/05,0.148
2021/09/06,0.143
2021/09/07,0.144
2021/09/08,0.145
2021/09/09,0.145
2021/09/10,0.146
2021/09/11,0.149
2021/09/12,0.113
2021/09/13,0.109
2021/09/14,0.098
2021/09/15,0.103
2021/09/16,0.111
2021/09/17,0.108
2021/09/18,0.11
2021/09/19,0.122
2021/09/20,0.118
2021/09/21,0.121
2021/09/22,0.119
2021/09/23,0.119
2021/09/24,0.12
2021/09/25,0.128
2021/09/26,0.135
2021/09/27,0.134
2021/09/28,0.122
2021/09/29,0.123
2021/09/30,0.123
2021/10/01,0.117
2021/10/02,0.112
2021/10/03,0.107
2021/10/04,0.106
2021/10/05,0.101
2021/10/06,0.117
2021/10/07,0.187
2021/10/08,0.233
2021/10/09,0.233
2021/10/10,0.234
2021/10/11,0.246
2021/10/12,0.248
2021/10/13,0.248
2021/10/14,0.249
2021/10/15,0.261
2021/10/16,0.259
2021/10/17,0.267
2021/10/18,0.261
2021/10/19,0.24
2021/10/20,0.241
2021/10/21,0.248
2021/10/22,0.248
2021/10/23,0.251
2021/10/24,0.267
2021/10/25,0.257
2021/10/26,0.243
2021/10/27,0.244
2021/10/28,0.245
2021/10/29,0.244
2021/10/30,0.253
2021/10/31,0.263
2021/11/01,0.247
2021/11/02,0.235
2021/11/03,0.233
2021/11/04,0.232
2021/11/05,0.225
2021/11/06,0.175
2021/11/07,0.145
2021/11/08,0.149
2021/11/09,0.168
2021/11/10,0.158
2021/11/11,0.144
2021/11/12,0.144
2021/11/13,0.148
2021/11/14,0.144
2021/11/15,0.14
2021/11/16,0.136
2021/11/17,0.135
2021/11/18,0.136
