Date,activeaddresses7std
2012/01/03,1626
2012/01/04,1673
2012/01/05,3041
2012/01/06,3170
2012/01/07,2725
2012/01/08,2430
2012/01/09,2031
2012/01/10,2254
2012/01/11,2095
2012/01/12,2270
2012/01/13,2295
2012/01/14,1990
2012/01/15,2257
2012/01/16,2257
2012/01/17,2069
2012/01/18,881.775
2012/01/19,927.705
2012/01/20,954.658
2012/01/21,1153
2012/01/22,2340
2012/01/23,2280
2012/01/24,2405
2012/01/25,3045
2012/01/26,2961
2012/01/27,2973
2012/01/28,3041
2012/01/29,2173
2012/01/30,2087
2012/01/31,2225
2012/02/01,1590
2012/02/02,2016
2012/02/03,2430
2012/02/04,2081
2012/02/05,1980
2012/02/06,1773
2012/02/07,1846
2012/02/08,1908
2012/02/09,1790
2012/02/10,1706
2012/02/11,1400
2012/02/12,1508
2012/02/13,1532
2012/02/14,2628
2012/02/15,2770
2012/02/16,3078
2012/02/17,3543
2012/02/18,3721
2012/02/19,4064
2012/02/20,4263
2012/02/21,3762
2012/02/22,3337
2012/02/23,2697
2012/02/24,2807
2012/02/25,2736
2012/02/26,2700
2012/02/27,2586
2012/02/28,2553
2012/02/29,2515
2012/03/01,2036
2012/03/02,2475
2012/03/03,3245
2012/03/04,2890
2012/03/05,2893
2012/03/06,2835
2012/03/07,2840
2012/03/08,2793
2012/03/09,2178
2012/03/10,1985
2012/03/11,2655
2012/03/12,2428
2012/03/13,2883
2012/03/14,3044
2012/03/15,2985
2012/03/16,3083
2012/03/17,2676
2012/03/18,2018
2012/03/19,1784
2012/03/20,1566
2012/03/21,1572
2012/03/22,1532
2012/03/23,1720
2012/03/24,1865
2012/03/25,1718
2012/03/26,1760
2012/03/27,1666
2012/03/28,1677
2012/03/29,2135
2012/03/30,1982
2012/03/31,1940
2012/04/01,2640
2012/04/02,2602
2012/04/03,3704
2012/04/04,3764
2012/04/05,3651
2012/04/06,3666
2012/04/07,3610
2012/04/08,3119
2012/04/09,3067
2012/04/10,2416
2012/04/11,3045
2012/04/12,3644
2012/04/13,3666
2012/04/14,3324
2012/04/15,2510
2012/04/16,2365
2012/04/17,2446
2012/04/18,2668
2012/04/19,2556
2012/04/20,2183
2012/04/21,2522
2012/04/22,3287
2012/04/23,3200
2012/04/24,3093
2012/04/25,2641
2012/04/26,3001
2012/04/27,2496
2012/04/28,2560
2012/04/29,2015
2012/04/30,2400
2012/05/01,2988
2012/05/02,3375
2012/05/03,4220
2012/05/04,4859
2012/05/05,3968
2012/05/06,2510
2012/05/07,3753
2012/05/08,3657
2012/05/09,3540
2012/05/10,3928
2012/05/11,4564
2012/05/12,3776
2012/05/13,4229
2012/05/14,7561
2012/05/15,7762
2012/05/16,7774
2012/05/17,7168
2012/05/18,7170
2012/05/19,7982
2012/05/20,6517
2012/05/21,5816
2012/05/22,5807
2012/05/23,5675
2012/05/24,3416
2012/05/25,2566
2012/05/26,3152
2012/05/27,3457
2012/05/28,3223
2012/05/29,5296
2012/05/30,5287
2012/05/31,5261
2012/06/01,5182
2012/06/02,7616
2012/06/03,7599
2012/06/04,11848
2012/06/05,13854
2012/06/06,14679
2012/06/07,14859
2012/06/08,14950
2012/06/09,11997
2012/06/10,11779
2012/06/11,9858
2012/06/12,8692
2012/06/13,13309
2012/06/14,17709
2012/06/15,19024
2012/06/16,18246
2012/06/17,17711
2012/06/18,16836
2012/06/19,10811
2012/06/20,12205
2012/06/21,11538
2012/06/22,8041
2012/06/23,7555
2012/06/24,6420
2012/06/25,4889
2012/06/26,5116
2012/06/27,7459
2012/06/28,7130
2012/06/29,6500
2012/06/30,6136
2012/07/01,4895
2012/07/02,5196
2012/07/03,5052
2012/07/04,3403
2012/07/05,5048
2012/07/06,5462
2012/07/07,5510
2012/07/08,6162
2012/07/09,4581
2012/07/10,5863
2012/07/11,6618
2012/07/12,6099
2012/07/13,5662
2012/07/14,5893
2012/07/15,4953
2012/07/16,5583
2012/07/17,7003
2012/07/18,6929
2012/07/19,7137
2012/07/20,6831
2012/07/21,5497
2012/07/22,3787
2012/07/23,5213
2012/07/24,4829
2012/07/25,6052
2012/07/26,7454
2012/07/27,7947
2012/07/28,8209
2012/07/29,7876
2012/07/30,6023
2012/07/31,17957
2012/08/01,17283
2012/08/02,15971
2012/08/03,14974
2012/08/04,15367
2012/08/05,15082
2012/08/06,14535
2012/08/07,4882
2012/08/08,10254
2012/08/09,10199
2012/08/10,9782
2012/08/11,9186
2012/08/12,8964
2012/08/13,10298
2012/08/14,9974
2012/08/15,9190
2012/08/16,15895
2012/08/17,16361
2012/08/18,14297
2012/08/19,11875
2012/08/20,12143
2012/08/21,9115
2012/08/22,9351
2012/08/23,9578
2012/08/24,9522
2012/08/25,13148
2012/08/26,12888
2012/08/27,13248
2012/08/28,9648
2012/08/29,6804
2012/08/30,6864
2012/08/31,9501
2012/09/01,10115
2012/09/02,10047
2012/09/03,11235
2012/09/04,12176
2012/09/05,12181
2012/09/06,11563
2012/09/07,10239
2012/09/08,11136
2012/09/09,10341
2012/09/10,8801
2012/09/11,8576
2012/09/12,9883
2012/09/13,8754
2012/09/14,7504
2012/09/15,8933
2012/09/16,9311
2012/09/17,9430
2012/09/18,6030
2012/09/19,8427
2012/09/20,11646
2012/09/21,11703
2012/09/22,12801
2012/09/23,13667
2012/09/24,13612
2012/09/25,14330
2012/09/26,15910
2012/09/27,14577
2012/09/28,17072
2012/09/29,14263
2012/09/30,11782
2012/10/01,10359
2012/10/02,12982
2012/10/03,13420
2012/10/04,14405
2012/10/05,13849
2012/10/06,13728
2012/10/07,11319
2012/10/08,9407
2012/10/09,9091
2012/10/10,8746
2012/10/11,8243
2012/10/12,8241
2012/10/13,8045
2012/10/14,9253
2012/10/15,9032
2012/10/16,6219
2012/10/17,5388
2012/10/18,7822
2012/10/19,7859
2012/10/20,6982
2012/10/21,6876
2012/10/22,7036
2012/10/23,7239
2012/10/24,7278
2012/10/25,3968
2012/10/26,3550
2012/10/27,7820
2012/10/28,10976
2012/10/29,10381
2012/10/30,9497
2012/10/31,7940
2012/11/01,6484
2012/11/02,5074
2012/11/03,4705
2012/11/04,3135
2012/11/05,4185
2012/11/06,6999
2012/11/07,9278
2012/11/08,8710
2012/11/09,8237
2012/11/10,7723
2012/11/11,7980
2012/11/12,8942
2012/11/13,8371
2012/11/14,5685
2012/11/15,10018
2012/11/16,13397
2012/11/17,16935
2012/11/18,14958
2012/11/19,12434
2012/11/20,8944
2012/11/21,6918
2012/11/22,7551
2012/11/23,9662
2012/11/24,6414
2012/11/25,6931
2012/11/26,6760
2012/11/27,5993
2012/11/28,5865
2012/11/29,6006
2012/11/30,5403
2012/12/01,6190
2012/12/02,10053
2012/12/03,10887
2012/12/04,11650
2012/12/05,11874
2012/12/06,11666
2012/12/07,12016
2012/12/08,11829
2012/12/09,8515
2012/12/10,5228
2012/12/11,5327
2012/12/12,4454
2012/12/13,6573
2012/12/14,6656
2012/12/15,7661
2012/12/16,8124
2012/12/17,7751
2012/12/18,9208
2012/12/19,9319
2012/12/20,8579
2012/12/21,9413
2012/12/22,11774
2012/12/23,10332
2012/12/24,10556
2012/12/25,14024
2012/12/26,14202
2012/12/27,14562
2012/12/28,14019
2012/12/29,7272
2012/12/30,9016
2012/12/31,9430
2013/01/01,6925
2013/01/02,7287
2013/01/03,10011
2013/01/04,10655
2013/01/05,12558
2013/01/06,12645
2013/01/07,11494
2013/01/08,10151
2013/01/09,9442
2013/01/10,11607
2013/01/11,11811
2013/01/12,12144
2013/01/13,6892
2013/01/14,10954
2013/01/15,11096
2013/01/16,11316
2013/01/17,10769
2013/01/18,9857
2013/01/19,10211
2013/01/20,11680
2013/01/21,11017
2013/01/22,10464
2013/01/23,9889
2013/01/24,10729
2013/01/25,9715
2013/01/26,10103
2013/01/27,9381
2013/01/28,8250
2013/01/29,8483
2013/01/30,9713
2013/01/31,7604
2013/02/01,11985
2013/02/02,12212
2013/02/03,12104
2013/02/04,12279
2013/02/05,12797
2013/02/06,9523
2013/02/07,6141
2013/02/08,4096
2013/02/09,4134
2013/02/10,4133
2013/02/11,5589
2013/02/12,5933
2013/02/13,6042
2013/02/14,6233
2013/02/15,5018
2013/02/16,5867
2013/02/17,5261
2013/02/18,5319
2013/02/19,4965
2013/02/20,4067
2013/02/21,3785
2013/02/22,5456
2013/02/23,5295
2013/02/24,4068
2013/02/25,4604
2013/02/26,5897
2013/02/27,5512
2013/02/28,5916
2013/03/01,7833
2013/03/02,8754
2013/03/03,11128
2013/03/04,11162
2013/03/05,10934
2013/03/06,14823
2013/03/07,16206
2013/03/08,15633
2013/03/09,14601
2013/03/10,11292
2013/03/11,11295
2013/03/12,11204
2013/03/13,8742
2013/03/14,6594
2013/03/15,7530
2013/03/16,8893
2013/03/17,9986
2013/03/18,9398
2013/03/19,11888
2013/03/20,11858
2013/03/21,13814
2013/03/22,16998
2013/03/23,14189
2013/03/24,9588
2013/03/25,6896
2013/03/26,7641
2013/03/27,6100
2013/03/28,17845
2013/03/29,19033
2013/03/30,17878
2013/03/31,19299
2013/04/01,17602
2013/04/02,19754
2013/04/03,26120
2013/04/04,30670
2013/04/05,31721
2013/04/06,30872
2013/04/07,23084
2013/04/08,21812
2013/04/09,22680
2013/04/10,31870
2013/04/11,34606
2013/04/12,34292
2013/04/13,34397
2013/04/14,41004
2013/04/15,40592
2013/04/16,40075
2013/04/17,31471
2013/04/18,24376
2013/04/19,24931
2013/04/20,27337
2013/04/21,27982
2013/04/22,27000
2013/04/23,25842
2013/04/24,24907
2013/04/25,24386
2013/04/26,20924
2013/04/27,19778
2013/04/28,23611
2013/04/29,24146
2013/04/30,26879
2013/05/01,25626
2013/05/02,25955
2013/05/03,26150
2013/05/04,28274
2013/05/05,11723
2013/05/06,11108
2013/05/07,23584
2013/05/08,27036
2013/05/09,27039
2013/05/10,26952
2013/05/11,24069
2013/05/12,25072
2013/05/13,25262
2013/05/14,17918
2013/05/15,9753
2013/05/16,9976
2013/05/17,9859
2013/05/18,13046
2013/05/19,15529
2013/05/20,15545
2013/05/21,15257
2013/05/22,13612
2013/05/23,13274
2013/05/24,14979
2013/05/25,14651
2013/05/26,12521
2013/05/27,12093
2013/05/28,11199
2013/05/29,11544
2013/05/30,10442
2013/05/31,7608
2013/06/01,8385
2013/06/02,9948
2013/06/03,10753
2013/06/04,11055
2013/06/05,10601
2013/06/06,10283
2013/06/07,10232
2013/06/08,14720
2013/06/09,18164
2013/06/10,17885
2013/06/11,15898
2013/06/12,12677
2013/06/13,10805
2013/06/14,11896
2013/06/15,13439
2013/06/16,16471
2013/06/17,16898
2013/06/18,16524
2013/06/19,17393
2013/06/20,17600
2013/06/21,15114
2013/06/22,14103
2013/06/23,12446
2013/06/24,11648
2013/06/25,11748
2013/06/26,10886
2013/06/27,10112
2013/06/28,9913
2013/06/29,9627
2013/06/30,10565
2013/07/01,11499
2013/07/02,11536
2013/07/03,11674
2013/07/04,11688
2013/07/05,10734
2013/07/06,11332
2013/07/07,12230
2013/07/08,10697
2013/07/09,11824
2013/07/10,11540
2013/07/11,14716
2013/07/12,18448
2013/07/13,17319
2013/07/14,17567
2013/07/15,17634
2013/07/16,17534
2013/07/17,17606
2013/07/18,16226
2013/07/19,10835
2013/07/20,12010
2013/07/21,10693
2013/07/22,10488
2013/07/23,9827
2013/07/24,10667
2013/07/25,11533
2013/07/26,11662
2013/07/27,11828
2013/07/28,12743
2013/07/29,13744
2013/07/30,14969
2013/07/31,20045
2013/08/01,40641
2013/08/02,40142
2013/08/03,38029
2013/08/04,34555
2013/08/05,34031
2013/08/06,33871
2013/08/07,33679
2013/08/08,12141
2013/08/09,11819
2013/08/10,12285
2013/08/11,14979
2013/08/12,29594
2013/08/13,29690
2013/08/14,29919
2013/08/15,30009
2013/08/16,29797
2013/08/17,29173
2013/08/18,27791
2013/08/19,17447
2013/08/20,18126
2013/08/21,19048
2013/08/22,20276
2013/08/23,20150
2013/08/24,19072
2013/08/25,14006
2013/08/26,13979
2013/08/27,19031
2013/08/28,19185
2013/08/29,18924
2013/08/30,20582
2013/08/31,17513
2013/09/01,23541
2013/09/02,26620
2013/09/03,23243
2013/09/04,22297
2013/09/05,22469
2013/09/06,18476
2013/09/07,13235
2013/09/08,13479
2013/09/09,13384
2013/09/10,13255
2013/09/11,12598
2013/09/12,13849
2013/09/13,13687
2013/09/14,16859
2013/09/15,17524
2013/09/16,16852
2013/09/17,17242
2013/09/18,18572
2013/09/19,19214
2013/09/20,20138
2013/09/21,16168
2013/09/22,11545
2013/09/23,12468
2013/09/24,12764
2013/09/25,12658
2013/09/26,12491
2013/09/27,12621
2013/09/28,11739
2013/09/29,8044
2013/09/30,8019
2013/10/01,12474
2013/10/02,23190
2013/10/03,23655
2013/10/04,23689
2013/10/05,24882
2013/10/06,28401
2013/10/07,28615
2013/10/08,27798
2013/10/09,17628
2013/10/10,13838
2013/10/11,14214
2013/10/12,13811
2013/10/13,11503
2013/10/14,11768
2013/10/15,12309
2013/10/16,15189
2013/10/17,15144
2013/10/18,15145
2013/10/19,8441
2013/10/20,12590
2013/10/21,14622
2013/10/22,21381
2013/10/23,24741
2013/10/24,26178
2013/10/25,24691
2013/10/26,30293
2013/10/27,34147
2013/10/28,34638
2013/10/29,32415
2013/10/30,29642
2013/10/31,24174
2013/11/01,21084
2013/11/02,20119
2013/11/03,12547
2013/11/04,15397
2013/11/05,24380
2013/11/06,35783
2013/11/07,41743
2013/11/08,42754
2013/11/09,34988
2013/11/10,21353
2013/11/11,13519
2013/11/12,13937
2013/11/13,12785
2013/11/14,13842
2013/11/15,12769
2013/11/16,16399
2013/11/17,18103
2013/11/18,37711
2013/11/19,68550
2013/11/20,69954
2013/11/21,75967
2013/11/22,71849
2013/11/23,57919
2013/11/24,48971
2013/11/25,51778
2013/11/26,40625
2013/11/27,49326
2013/11/28,53726
2013/11/29,56093
2013/11/30,54287
2013/12/01,39459
2013/12/02,27761
2013/12/03,28357
2013/12/04,24838
2013/12/05,17823
2013/12/06,15183
2013/12/07,21644
2013/12/08,46311
2013/12/09,45320
2013/12/10,44370
2013/12/11,39363
2013/12/12,33906
2013/12/13,28625
2013/12/14,28289
2013/12/15,16454
2013/12/16,26803
2013/12/17,27361
2013/12/18,34784
2013/12/19,28731
2013/12/20,27273
2013/12/21,35067
2013/12/22,40995
2013/12/23,36337
2013/12/24,38104
2013/12/25,26714
2013/12/26,24129
2013/12/27,18691
2013/12/28,21332
2013/12/29,20969
2013/12/30,21108
2013/12/31,22306
2014/01/01,30787
2014/01/02,32369
2014/01/03,34667
2014/01/04,34536
2014/01/05,35022
2014/01/06,47692
2014/01/07,46693
2014/01/08,34478
2014/01/09,34899
2014/01/10,36479
2014/01/11,32442
2014/01/12,36989
2014/01/13,22782
2014/01/14,22224
2014/01/15,19451
2014/01/16,19393
2014/01/17,19186
2014/01/18,26389
2014/01/19,28955
2014/01/20,44131
2014/01/21,48328
2014/01/22,49716
2014/01/23,50059
2014/01/24,49146
2014/01/25,42103
2014/01/26,34735
2014/01/27,30629
2014/01/28,30289
2014/01/29,30018
2014/01/30,30184
2014/01/31,30196
2014/02/01,27690
2014/02/02,23828
2014/02/03,24877
2014/02/04,28146
2014/02/05,27292
2014/02/06,28238
2014/02/07,28767
2014/02/08,24134
2014/02/09,27737
2014/02/10,27428
2014/02/11,25788
2014/02/12,49066
2014/02/13,49064
2014/02/14,49947
2014/02/15,49527
2014/02/16,50178
2014/02/17,51130
2014/02/18,50727
2014/02/19,34993
2014/02/20,37433
2014/02/21,37718
2014/02/22,36707
2014/02/23,20646
2014/02/24,37458
2014/02/25,40746
2014/02/26,42341
2014/02/27,42151
2014/02/28,42020
2014/03/01,33242
2014/03/02,35031
2014/03/03,45183
2014/03/04,51606
2014/03/05,51627
2014/03/06,50446
2014/03/07,52321
2014/03/08,54678
2014/03/09,49801
2014/03/10,40260
2014/03/11,26153
2014/03/12,26575
2014/03/13,26326
2014/03/14,25577
2014/03/15,38507
2014/03/16,50232
2014/03/17,46289
2014/03/18,51496
2014/03/19,44996
2014/03/20,39585
2014/03/21,38589
2014/03/22,36345
2014/03/23,33118
2014/03/24,34419
2014/03/25,27887
2014/03/26,27497
2014/03/27,28062
2014/03/28,26270
2014/03/29,32828
2014/03/30,28590
2014/03/31,23329
2014/04/01,24264
2014/04/02,24928
2014/04/03,23459
2014/04/04,22192
2014/04/05,17235
2014/04/06,18859
2014/04/07,21379
2014/04/08,20714
2014/04/09,20544
2014/04/10,22453
2014/04/11,21862
2014/04/12,33478
2014/04/13,31231
2014/04/14,32767
2014/04/15,38424
2014/04/16,39073
2014/04/17,40103
2014/04/18,42994
2014/04/19,38985
2014/04/20,39069
