Date,hashrate3roc
2013/11/23,4.458
2013/11/24,7.991
2013/11/25,8.13
2013/11/26,2.075
2013/11/27,-4.469
2013/11/28,2.181
2013/11/29,9.928
2013/11/30,16.457
2013/12/01,27.378
2013/12/02,6.898
2013/12/03,11.652
2013/12/04,-5.197
2013/12/05,-3.724
2013/12/06,6.354
2013/12/07,8.705
2013/12/08,8.753
2013/12/09,3.946
2013/12/10,4.746
2013/12/11,15.779
2013/12/12,8.846
2013/12/13,3.038
2013/12/14,8.592
2013/12/15,14.999
2013/12/16,9.276
2013/12/17,10.966
2013/12/18,6.068
2013/12/19,18.735
2013/12/20,3.352
2013/12/21,-6.373
2013/12/22,-3.817
2013/12/23,5.751
2013/12/24,15.91
2013/12/25,2.995
2013/12/26,0.608
2013/12/27,5.903
2013/12/28,0.283
2013/12/29,-7.785
2013/12/30,-2.083
2013/12/31,7.269
2014/01/01,22.872
2014/01/02,13.022
2014/01/03,-0.75
2014/01/04,-4.662
2014/01/05,0.678
2014/01/06,26.268
2014/01/07,21.534
2014/01/08,12.038
2014/01/09,0.452
2014/01/10,9.066
2014/01/11,8.546
2014/01/12,3.843
2014/01/13,20.692
2014/01/14,-0.037
2014/01/15,8.474
2014/01/16,-1.284
2014/01/17,6.027
2014/01/18,-4.764
2014/01/19,-9.089
2014/01/20,4.387
2014/01/21,15.235
2014/01/22,3.334
2014/01/23,5.176
2014/01/24,9.859
2014/01/25,12.681
2014/01/26,3.823
2014/01/27,-2.642
2014/01/28,2.809
2014/01/29,-1.101
2014/01/30,-2.908
2014/01/31,7.01
2014/02/01,22.413
2014/02/02,16.865
2014/02/03,6.639
2014/02/04,-11.354
2014/02/05,7.362
2014/02/06,2.171
2014/02/07,17.892
2014/02/08,5.019
2014/02/09,-1.016
2014/02/10,-15.343
2014/02/11,-3.031
2014/02/12,0.281
2014/02/13,27.136
2014/02/14,9.046
2014/02/15,11.227
2014/02/16,8.394
2014/02/17,13.979
2014/02/18,2.439
2014/02/19,14.525
2014/02/20,3.134
2014/02/21,8.119
2014/02/22,-15.336
2014/02/23,-0.39
2014/02/24,6.801
2014/02/25,12.024
2014/02/26,-4.548
2014/02/27,3.426
2014/02/28,12.809
2014/03/01,13.609
2014/03/02,-4.385
2014/03/03,-12.832
2014/03/04,-9.399
2014/03/05,8.115
2014/03/06,8.621
2014/03/07,20.017
2014/03/08,7.338
2014/03/09,6.454
2014/03/10,-3.784
2014/03/11,-5.634
2014/03/12,1.744
2014/03/13,17.6
2014/03/14,-0.563
2014/03/15,4.926
2014/03/16,-9.943
2014/03/17,22.287
2014/03/18,-5.216
2014/03/19,-5.706
2014/03/20,-3.208
2014/03/21,15.504
2014/03/22,22.072
2014/03/23,16.233
2014/03/24,8.976
2014/03/25,10.888
2014/03/26,-6.12
2014/03/27,-0.963
2014/03/28,7.074
2014/03/29,7.598
2014/03/30,-1.223
2014/03/31,-11.83
2014/04/01,6.756
2014/04/02,10.65
2014/04/03,30.194
2014/04/04,9.135
2014/04/05,21.003
2014/04/06,-14.433
2014/04/07,-6.221
2014/04/08,-17.611
2014/04/09,3.901
2014/04/10,7.345
2014/04/11,6.622
2014/04/12,6.356
2014/04/13,14.872
2014/04/14,22.386
2014/04/15,15.852
2014/04/16,-10.045
2014/04/17,-7.369
2014/04/18,-5.653
2014/04/19,10.741
2014/04/20,10.143
2014/04/21,14.682
2014/04/22,-0.538
2014/04/23,-0.473
2014/04/24,-9.97
2014/04/25,-2.964
2014/04/26,6.229
2014/04/27,3.178
2014/04/28,6.673
2014/04/29,-10.023
2014/04/30,10.127
2014/05/01,2.09
2014/05/02,25.321
2014/05/03,-5.502
2014/05/04,-0.888
2014/05/05,-22.062
2014/05/06,7.124
2014/05/07,20.3
2014/05/08,18.943
2014/05/09,3.295
2014/05/10,-3.426
2014/05/11,7.453
2014/05/12,-3.996
2014/05/13,6.388
2014/05/14,-0.974
2014/05/15,13.884
2014/05/16,5.063
2014/05/17,16.668
2014/05/18,-0.592
2014/05/19,-2.532
2014/05/20,0.792
2014/05/21,4.667
2014/05/22,2.599
2014/05/23,-9.187
2014/05/24,3.442
2014/05/25,3.635
2014/05/26,16.086
2014/05/27,-4.35
2014/05/28,4.677
2014/05/29,-9.511
2014/05/30,7.958
2014/05/31,-6.373
2014/06/01,16.566
2014/06/02,14.005
2014/06/03,26.654
2014/06/04,7.795
2014/06/05,-9.706
2014/06/06,-12.455
2014/06/07,-10.634
2014/06/08,5.215
2014/06/09,-3.43
2014/06/10,13.951
2014/06/11,-0.704
2014/06/12,13.23
2014/06/13,-0.848
2014/06/14,16.707
2014/06/15,14.634
2014/06/16,13.815
2014/06/17,7.794
2014/06/18,5.587
2014/06/19,-4.579
2014/06/20,7.263
2014/06/21,9.556
2014/06/22,26.557
2014/06/23,-5.45
2014/06/24,-0.435
2014/06/25,-4.843
2014/06/26,6.085
2014/06/27,-1.674
2014/06/28,-2.057
2014/06/29,17.808
2014/06/30,-6.949
2014/07/01,-9.869
2014/07/02,-16.96
2014/07/03,0.813
2014/07/04,13.127
2014/07/05,18.112
2014/07/06,5.901
2014/07/07,-3.956
2014/07/08,-6.937
2014/07/09,10.317
2014/07/10,5.308
2014/07/11,4.328
2014/07/12,-2.463
2014/07/13,5.782
2014/07/14,-4.552
2014/07/15,-6.756
2014/07/16,4.192
2014/07/17,7.302
2014/07/18,17.444
2014/07/19,6.819
2014/07/20,9.037
2014/07/21,-10.576
2014/07/22,-14.248
2014/07/23,-16.357
2014/07/24,1.491
2014/07/25,2.638
2014/07/26,9.867
2014/07/27,8.403
2014/07/28,-1.313
2014/07/29,4.329
2014/07/30,6.689
2014/07/31,15.688
2014/08/01,1.757
2014/08/02,-0.758
2014/08/03,0.96
2014/08/04,-9.924
2014/08/05,-16.807
2014/08/06,-10.906
2014/08/07,17.095
2014/08/08,23.032
2014/08/09,21.612
2014/08/10,16.529
2014/08/11,13.209
2014/08/12,10.517
2014/08/13,-9.831
2014/08/14,-10.204
2014/08/15,-8.882
2014/08/16,3.662
2014/08/17,2.843
2014/08/18,5.553
2014/08/19,23.878
2014/08/20,24.169
2014/08/21,13.569
2014/08/22,-4.321
2014/08/23,-7.055
2014/08/24,-4.972
2014/08/25,-17.002
2014/08/26,-0.403
2014/08/27,4.529
2014/08/28,28.645
2014/08/29,10.08
2014/08/30,2.541
2014/08/31,7.13
2014/09/01,9.227
2014/09/02,-4.322
2014/09/03,-3.956
2014/09/04,3.994
2014/09/05,5.817
2014/09/06,0.338
2014/09/07,0.624
2014/09/08,2.296
2014/09/09,-10.924
2014/09/10,-10.594
2014/09/11,0.925
2014/09/12,20.306
2014/09/13,13.07
2014/09/14,19.334
2014/09/15,-2.603
2014/09/16,4.866
2014/09/17,7.119
2014/09/18,20.653
2014/09/19,5.25
2014/09/20,-8.16
2014/09/21,-4.719
2014/09/22,-8.324
2014/09/23,-4.421
2014/09/24,-10.304
2014/09/25,6.183
2014/09/26,11.017
2014/09/27,-3.784
2014/09/28,-4.214
2014/09/29,-12.56
2014/09/30,7.929
2014/10/01,12.912
2014/10/02,6.91
2014/10/03,-0.443
2014/10/04,-6.81
2014/10/05,18.622
2014/10/06,16.74
2014/10/07,5.49
2014/10/08,-19.265
2014/10/09,-17.38
2014/10/10,1.218
2014/10/11,14.29
2014/10/12,8.05
2014/10/13,-3.543
2014/10/14,-8.467
2014/10/15,2.277
2014/10/16,-0.726
2014/10/17,-1.145
2014/10/18,7.025
2014/10/19,-1.834
2014/10/20,-2.638
2014/10/21,-12.608
2014/10/22,13.326
2014/10/23,11.117
2014/10/24,19.069
2014/10/25,-6.839
2014/10/26,-2.459
2014/10/27,-11.385
2014/10/28,0.298
2014/10/29,-0.855
2014/10/30,16.794
2014/10/31,20.975
2014/11/01,17.557
2014/11/02,-0.206
2014/11/03,-13.811
2014/11/04,-0.705
2014/11/05,8.723
2014/11/06,-4.029
2014/11/07,1.103
2014/11/08,-9.241
2014/11/09,4.649
2014/11/10,1.903
2014/11/11,-4.669
2014/11/12,-4.234
2014/11/13,-11.17
2014/11/14,7.957
2014/11/15,8.082
2014/11/16,4.259
2014/11/17,-1.497
2014/11/18,1.511
2014/11/19,0.463
2014/11/20,-6.679
2014/11/21,-11.815
2014/11/22,2.886
2014/11/23,6.495
2014/11/24,10.601
2014/11/25,-2.479
2014/11/26,-7.247
2014/11/27,-5.854
2014/11/28,4.696
2014/11/29,9.322
2014/11/30,16.315
2014/12/01,-0.436
2014/12/02,-6.702
2014/12/03,-22.698
2014/12/04,-7.763
2014/12/05,6.917
2014/12/06,23.012
2014/12/07,-6.299
2014/12/08,-4.558
2014/12/09,-5.791
2014/12/10,22.243
2014/12/11,-4.2
2014/12/12,4.892
2014/12/13,-10.436
2014/12/14,2.358
2014/12/15,-2.282
2014/12/16,-5.646
2014/12/17,-3.257
2014/12/18,-9.889
2014/12/19,-8.139
2014/12/20,4.097
2014/12/21,3.524
2014/12/22,7.835
2014/12/23,13.625
2014/12/24,10.027
2014/12/25,21.417
2014/12/26,-9.239
2014/12/27,5.397
2014/12/28,-3.482
2014/12/29,15.018
2014/12/30,-3.887
2014/12/31,3.112
2015/01/01,-2.911
2015/01/02,9.031
2015/01/03,3.696
2015/01/04,2.804
2015/01/05,1.48
2015/01/06,-5.061
2015/01/07,-6.25
2015/01/08,-16.859
2015/01/09,-3.431
2015/01/10,-6.635
2015/01/11,6.986
2015/01/12,4.619
2015/01/13,-6.118
2015/01/14,5.254
2015/01/15,-2.972
2015/01/16,20.466
2015/01/17,-4.992
2015/01/18,3.205
2015/01/19,5.376
2015/01/20,-8.024
2015/01/21,-11.34
2015/01/22,-2.719
2015/01/23,2.498
2015/01/24,-5.935
2015/01/25,-16.942
2015/01/26,-2.132
2015/01/27,10.65
2015/01/28,14.176
2015/01/29,23.318
2015/01/30,7.411
2015/01/31,-5
2015/02/01,3.674
2015/02/02,-3.637
2015/02/03,-1.613
2015/02/04,-12.482
2015/02/05,0.631
2015/02/06,17.246
2015/02/07,12.993
2015/02/08,-5.415
2015/02/09,-9.33
2015/02/10,-1.745
2015/02/11,13.769
2015/02/12,-1.687
2015/02/13,-13.889
2015/02/14,4.124
2015/02/15,-0.714
2015/02/16,17.492
2015/02/17,-0.634
2015/02/18,12.109
2015/02/19,9.139
2015/02/20,5.94
2015/02/21,-9.203
2015/02/22,-13.353
2015/02/23,-6.13
2015/02/24,-1.162
2015/02/25,3.827
2015/02/26,4.398
2015/02/27,14.892
2015/02/28,-0.014
2015/03/01,-4.403
2015/03/02,-6.904
2015/03/03,9.241
2015/03/04,5.639
2015/03/05,-9.832
2015/03/06,-8.388
2015/03/07,-8.578
2015/03/08,17.631
2015/03/09,3.006
2015/03/10,1.623
2015/03/11,9.686
2015/03/12,-6.143
2015/03/13,-1.867
2015/03/14,-14.887
2015/03/15,-0.271
2015/03/16,1.992
2015/03/17,-2.353
2015/03/18,1.44
2015/03/19,3
2015/03/20,1.15
2015/03/21,0.805
2015/03/22,-7.28
2015/03/23,7.295
2015/03/24,14.546
2015/03/25,21.149
2015/03/26,1.638
2015/03/27,0.912
2015/03/28,-6.103
2015/03/29,-1.4
2015/03/30,-14.3
2015/03/31,-4.314
2015/04/01,-6.915
2015/04/02,3.882
2015/04/03,4.997
2015/04/04,8.196
2015/04/05,5.185
2015/04/06,-5.385
2015/04/07,-0.436
2015/04/08,-11.081
2015/04/09,-1.183
2015/04/10,-4.091
2015/04/11,12.29
2015/04/12,0.652
2015/04/13,-2.331
2015/04/14,7.667
2015/04/15,-6.463
2015/04/16,2.157
2015/04/17,-18.045
2015/04/18,3.899
2015/04/19,5.149
2015/04/20,9.672
2015/04/21,15.689
2015/04/22,-1.318
2015/04/23,-3.628
2015/04/24,-22.982
2015/04/25,0.643
2015/04/26,7.291
2015/04/27,9.996
2015/04/28,0.876
2015/04/29,-10.473
2015/04/30,-4.772
2015/05/01,-4.084
2015/05/02,7.854
2015/05/03,9.162
2015/05/04,-4.111
2015/05/05,-3.2
2015/05/06,5.401
2015/05/07,13.358
2015/05/08,2.954
2015/05/09,-11.279
2015/05/10,-16.197
2015/05/11,-1.472
2015/05/12,19.602
2015/05/13,18.445
2015/05/14,5.283
2015/05/15,-2.548
2015/05/16,-10.145
2015/05/17,4.708
2015/05/18,-5.335
2015/05/19,3.68
2015/05/20,-12.288
2015/05/21,6.892
2015/05/22,1.391
2015/05/23,-1.983
2015/05/24,-19.137
2015/05/25,5.212
2015/05/26,2.127
2015/05/27,13.064
2015/05/28,-9.751
2015/05/29,10.64
2015/05/30,-7.594
2015/05/31,6.838
2015/06/01,-6.336
2015/06/02,3.874
2015/06/03,1.126
2015/06/04,-3.743
2015/06/05,4.348
2015/06/06,3.702
2015/06/07,18.556
2015/06/08,1.311
2015/06/09,0.978
2015/06/10,-4.708
2015/06/11,10.601
2015/06/12,-13.406
2015/06/13,-5.043
2015/06/14,0.086
2015/06/15,13.217
2015/06/16,-9.101
2015/06/17,-14.725
2015/06/18,6.596
2015/06/19,19.979
2015/06/20,5.159
2015/06/21,-18.102
2015/06/22,-11.225
2015/06/23,3.957
2015/06/24,18.765
2015/06/25,9.156
2015/06/26,6.635
2015/06/27,-10.481
2015/06/28,-7.821
2015/06/29,-12.25
2015/06/30,5.257
2015/07/01,4.686
2015/07/02,1.093
2015/07/03,11.383
2015/07/04,2.393
2015/07/05,10.964
2015/07/06,0.818
2015/07/07,-1.689
2015/07/08,-1.872
2015/07/09,-9.161
2015/07/10,-3.953
2015/07/11,3.831
2015/07/12,-1.236
2015/07/13,-0.087
2015/07/14,-1.871
2015/07/15,3.913
2015/07/16,4.713
2015/07/17,-4.727
2015/07/18,5.748
2015/07/19,3.764
2015/07/20,5.926
2015/07/21,-8.731
2015/07/22,-5.447
2015/07/23,0.684
2015/07/24,9.417
2015/07/25,14.88
2015/07/26,-1.378
2015/07/27,-0.466
2015/07/28,-6.908
2015/07/29,-3.282
2015/07/30,-4.958
2015/07/31,-5.355
2015/08/01,14.503
2015/08/02,9.529
2015/08/03,4.293
2015/08/04,-3.343
2015/08/05,-21.87
2015/08/06,-2.383
2015/08/07,-5.711
2015/08/08,21.222
2015/08/09,1.517
2015/08/10,9.386
2015/08/11,17.495
2015/08/12,-4.124
2015/08/13,-11.443
2015/08/14,-16.322
2015/08/15,-0.683
2015/08/16,0.171
2015/08/17,-5.38
2015/08/18,6.602
2015/08/19,8.057
2015/08/20,15.084
2015/08/21,2.715
2015/08/22,8.561
2015/08/23,-5.628
2015/08/24,2.726
2015/08/25,-7.147
2015/08/26,0.71
2015/08/27,0.906
2015/08/28,-2.853
2015/08/29,12.6
2015/08/30,1.865
2015/08/31,9.957
2015/09/01,-10.363
2015/09/02,3.092
2015/09/03,-4.998
2015/09/04,8.554
2015/09/05,1.643
2015/09/06,4.778
2015/09/07,-7.549
2015/09/08,-5.757
2015/09/09,-7.24
2015/09/10,17.834
2015/09/11,16.879
2015/09/12,4.09
2015/09/13,-16.181
2015/09/14,-3.816
2015/09/15,4.534
2015/09/16,13.564
2015/09/17,-14.823
2015/09/18,-0.244
2015/09/19,-9.672
2015/09/20,-7.179
2015/09/21,-8.814
2015/09/22,9.118
2015/09/23,24.64
2015/09/24,10.453
2015/09/25,4.434
2015/09/26,4.105
2015/09/27,-1.195
2015/09/28,-11.149
2015/09/29,3.445
2015/09/30,11.37
2015/10/01,10.466
2015/10/02,-18.798
2015/10/03,-7.843
2015/10/04,3.513
2015/10/05,16.014
2015/10/06,1.082
2015/10/07,-10.928
2015/10/08,-9.483
2015/10/09,-5.332
2015/10/10,-0.973
2015/10/11,15.788
2015/10/12,2.756
2015/10/13,1.268
2015/10/14,-6.648
2015/10/15,10.218
2015/10/16,14.229
2015/10/17,-7.461
2015/10/18,-11.029
2015/10/19,1.88
2015/10/20,2.725
2015/10/21,-2.918
2015/10/22,-1.592
2015/10/23,3.415
2015/10/24,7.267
2015/10/25,-2.196
2015/10/26,4.675
2015/10/27,8.244
2015/10/28,-6.962
2015/10/29,-6.535
2015/10/30,4.232
2015/10/31,17.169
2015/11/01,8.191
2015/11/02,-5.113
2015/11/03,-3.286
2015/11/04,0.583
2015/11/05,-2.571
2015/11/06,-8.39
2015/11/07,0.884
2015/11/08,-1.805
2015/11/09,-5.005
2015/11/10,-0.372
2015/11/11,14.004
2015/11/12,20.459
2015/11/13,11.191
2015/11/14,-3.017
2015/11/15,-5.972
2015/11/16,7.498
2015/11/17,11.397
2015/11/18,-8.231
2015/11/19,-12.857
2015/11/20,-10.187
2015/11/21,24.623
2015/11/22,18.861
2015/11/23,8.711
2015/11/24,-0.167
2015/11/25,-3.458
2015/11/26,4.696
2015/11/27,2.396
2015/11/28,-7.75
2015/11/29,-1.195
2015/11/30,-6.042
2015/12/01,26.501
2015/12/02,-0.357
2015/12/03,3.233
2015/12/04,-19.027
2015/12/05,2.884
2015/12/06,12.139
2015/12/07,15.218
2015/12/08,6.443
2015/12/09,12.844
2015/12/10,18.63
2015/12/11,22.144
2015/12/12,-8.573
2015/12/13,-15.792
2015/12/14,-10.726
2015/12/15,17.793
2015/12/16,12.898
2015/12/17,-8.025
2015/12/18,-12.218
2015/12/19,5.742
2015/12/20,23.934
2015/12/21,13.549
2015/12/22,-9.699
2015/12/23,-1.982
2015/12/24,-5.546
2015/12/25,-2.777
2015/12/26,8.011
2015/12/27,26.316
2015/12/28,27.447
2015/12/29,-10.993
2015/12/30,-13.989
2015/12/31,-9.6
2016/01/01,-0.826
2016/01/02,-8.113
2016/01/03,4.567
2016/01/04,19.034
2016/01/05,19.924
2016/01/06,-3.84
2016/01/07,-10.587
2016/01/08,0.68
2016/01/09,10.917
2016/01/10,11.858
2016/01/11,6.018
2016/01/12,7.036
2016/01/13,5.038
2016/01/14,-16.143
2016/01/15,-19.266
2016/01/16,-14.225
2016/01/17,3.206
2016/01/18,38.069
2016/01/19,9.925
2016/01/20,6.791
2016/01/21,-22.825
2016/01/22,6.218
2016/01/23,17.535
2016/01/24,24.996
2016/01/25,12.702
2016/01/26,-3.844
2016/01/27,-2.642
2016/01/28,-10.478
2016/01/29,3.957
2016/01/30,12.432
2016/01/31,18.001
2016/02/01,8.325
2016/02/02,-5.518
2016/02/03,-1.363
2016/02/04,5.445
2016/02/05,6.155
2016/02/06,6.013
2016/02/07,17.775
2016/02/08,15.551
2016/02/09,4.139
2016/02/10,-4.151
2016/02/11,4.342
2016/02/12,10.997
2016/02/13,-10.473
2016/02/14,-6.385
2016/02/15,-12.027
2016/02/16,-4.048
2016/02/17,-14.355
2016/02/18,5.82
2016/02/19,9.895
2016/02/20,17.985
2016/02/21,-7.881
2016/02/22,-12.81
2016/02/23,-7.187
2016/02/24,-5.922
2016/02/25,6.249
2016/02/26,12.988
2016/02/27,5.317
2016/02/28,8.939
2016/02/29,-10.446
2016/03/01,-2.088
2016/03/02,1.403
2016/03/03,1.829
2016/03/04,14.498
2016/03/05,2.287
2016/03/06,0.243
2016/03/07,-2.956
2016/03/08,-16.124
2016/03/09,14.06
2016/03/10,5.258
2016/03/11,22.638
2016/03/12,-10.239
2016/03/13,-14.513
2016/03/14,-12.857
2016/03/15,5.574
2016/03/16,19.267
2016/03/17,2.026
2016/03/18,-6.964
2016/03/19,-12.432
2016/03/20,2.924
2016/03/21,-1.85
2016/03/22,7.028
2016/03/23,3.023
2016/03/24,9.94
2016/03/25,0.986
2016/03/26,2.267
2016/03/27,-0.129
2016/03/28,0.356
2016/03/29,11.685
2016/03/30,2.592
2016/03/31,-9.459
2016/04/01,-17.695
2016/04/02,-0.085
2016/04/03,4.27
2016/04/04,17.965
2016/04/05,2.984
2016/04/06,11.144
2016/04/07,-9.525
2016/04/08,-9.016
2016/04/09,1.013
2016/04/10,18.215
2016/04/11,9.707
2016/04/12,-1.848
2016/04/13,-7.714
2016/04/14,5.334
2016/04/15,7.852
2016/04/16,-5.396
2016/04/17,-2.894
2016/04/18,-6.515
2016/04/19,3.171
2016/04/20,-0.475
2016/04/21,13.682
2016/04/22,-2.368
2016/04/23,-0.517
2016/04/24,-14.742
2016/04/25,-9.671
2016/04/26,-4.931
2016/04/27,3.222
2016/04/28,2.91
2016/04/29,2.776
2016/04/30,5.602
2016/05/01,16.096
2016/05/02,5.298
2016/05/03,3.256
2016/05/04,5.024
2016/05/05,2.616
2016/05/06,2.298
2016/05/07,-5.66
2016/05/08,3.038
2016/05/09,9.773
2016/05/10,6.432
2016/05/11,-3.164
2016/05/12,-15.964
2016/05/13,-0.135
2016/05/14,-0.595
2016/05/15,8.072
2016/05/16,-7.845
2016/05/17,3.403
2016/05/18,-3.467
2016/05/19,-3.755
2016/05/20,-2.273
2016/05/21,-3.169
2016/05/22,30.229
2016/05/23,29.005
2016/05/24,13.32
2016/05/25,-17.799
2016/05/26,-23.951
2016/05/27,-12.502
2016/05/28,4.713
2016/05/29,7.136
2016/05/30,2.007
2016/05/31,-0.255
2016/06/01,-14.725
2016/06/02,9.837
2016/06/03,-2.093
2016/06/04,7.182
2016/06/05,-3.181
2016/06/06,20.373
2016/06/07,9.512
2016/06/08,0.816
2016/06/09,-8.375
2016/06/10,-1.215
2016/06/11,3.384
2016/06/12,-3.331
2016/06/13,2.331
2016/06/14,-0.159
2016/06/15,-8.387
2016/06/16,1.109
2016/06/17,-1.593
2016/06/18,4.363
2016/06/19,15.656
2016/06/20,15.053
2016/06/21,10.156
2016/06/22,-16.135
2016/06/23,-14.626
2016/06/24,-13.485
2016/06/25,6.296
2016/06/26,10.247
2016/06/27,14.816
2016/06/28,-1.126
2016/06/29,-6.097
2016/06/30,2.166
2016/07/01,12.654
2016/07/02,1.252
2016/07/03,-0.255
2016/07/04,-7.951
2016/07/05,-3.191
2016/07/06,-0.385
2016/07/07,-5.78
2016/07/08,3.104
2016/07/09,-1.034
2016/07/10,9.645
2016/07/11,4.225
2016/07/12,-1.295
2016/07/13,-9.61
2016/07/14,-9.91
2016/07/15,-9.532
2016/07/16,9.413
2016/07/17,16.363
2016/07/18,14.885
2016/07/19,-9.353
2016/07/20,-7.238
2016/07/21,-9.693
2016/07/22,-3.486
2016/07/23,-12.004
2016/07/24,-5.055
2016/07/25,-1.033
2016/07/26,2.775
2016/07/27,-1.416
2016/07/28,-0.848
2016/07/29,11.717
2016/07/30,4.432
2016/07/31,5.094
2016/08/01,1.245
2016/08/02,19.494
2016/08/03,7.233
2016/08/04,1.548
2016/08/05,-2.691
2016/08/06,10.532
2016/08/07,-3.644
2016/08/08,-11.613
2016/08/09,-15.563
2016/08/10,-4.195
2016/08/11,-4.507
2016/08/12,3.852
2016/08/13,12.543
2016/08/14,15.551
2016/08/15,7.799
2016/08/16,-10.504
2016/08/17,-14.061
2016/08/18,-7.709
2016/08/19,9.922
2016/08/20,24.591
2016/08/21,13.29
2016/08/22,8.046
2016/08/23,-2.124
2016/08/24,-8.174
2016/08/25,-8.955
2016/08/26,-15.986
2016/08/27,-9.218
2016/08/28,4.148
2016/08/29,24.722
2016/08/30,13.626
2016/08/31,-4.268
2016/09/01,-13.198
2016/09/02,2.159
2016/09/03,-5.08
2016/09/04,9.748
2016/09/05,5.889
2016/09/06,0.326
2016/09/07,-2.921
2016/09/08,-7.916
2016/09/09,3.943
2016/09/10,0.566
2016/09/11,6.925
2016/09/12,24.731
2016/09/13,5.862
2016/09/14,5.45
2016/09/15,-11.253
2016/09/16,0.591
2016/09/17,-5.64
2016/09/18,-4.282
2016/09/19,-9.726
2016/09/20,-4.948
2016/09/21,3.028
2016/09/22,17.041
2016/09/23,-6.647
2016/09/24,-7.302
2016/09/25,24.027
2016/09/26,29.453
2016/09/27,16.503
2016/09/28,-15.643
2016/09/29,-11.504
2016/09/30,-10.822
2016/10/01,-0.203
2016/10/02,6.992
2016/10/03,-1.785
2016/10/04,-1.055
2016/10/05,3.545
2016/10/06,20.942
2016/10/07,-3.776
2016/10/08,1.704
2016/10/09,7.257
2016/10/10,2.168
2016/10/11,-13.034
2016/10/12,-15.503
2016/10/13,-9.358
2016/10/14,3.73
2016/10/15,-1.101
2016/10/16,3.282
2016/10/17,-6.767
2016/10/18,6.603
2016/10/19,8.166
2016/10/20,-6.788
2016/10/21,-0.982
2016/10/22,15.489
2016/10/23,16.119
2016/10/24,0.449
2016/10/25,-16.886
2016/10/26,-5.759
2016/10/27,-0.327
2016/10/28,9.056
2016/10/29,11.815
2016/10/30,6.251
2016/10/31,6.541
2016/11/01,-3.166
2016/11/02,-16.952
2016/11/03,-9.536
2016/11/04,-8.788
2016/11/05,3.427
2016/11/06,-0.073
2016/11/07,14.145
2016/11/08,18.502
2016/11/09,-3.019
2016/11/10,8.146
2016/11/11,6.848
2016/11/12,11.853
2016/11/13,-4.234
2016/11/14,-5.758
2016/11/15,-2.738
2016/11/16,8.673
2016/11/17,7.038
2016/11/18,0.923
2016/11/19,-6.226
2016/11/20,-11.486
2016/11/21,-9.394
2016/11/22,-5.234
2016/11/23,8.721
2016/11/24,11.821
2016/11/25,16.223
2016/11/26,3.626
2016/11/27,4.081
2016/11/28,-3.985
2016/11/29,-0.292
2016/11/30,-3.856
2016/12/01,1.403
2016/12/02,-8.539
2016/12/03,10.22
2016/12/04,8.394
2016/12/05,9.815
2016/12/06,-9.712
2016/12/07,-0.28
2016/12/08,12.305
2016/12/09,-0.63
2016/12/10,-19.019
2016/12/11,-4.483
2016/12/12,19.933
2016/12/13,28.865
2016/12/14,-4.127
2016/12/15,-17.718
2016/12/16,-16.685
2016/12/17,-10.505
2016/12/18,19.577
2016/12/19,10.567
2016/12/20,9.84
2016/12/21,-3.707
2016/12/22,9.993
2016/12/23,8.432
2016/12/24,-5.942
2016/12/25,-3.546
2016/12/26,3.76
2016/12/27,3.223
2016/12/28,6.463
2016/12/29,-1.364
2016/12/30,8.688
2016/12/31,-0.163
2017/01/01,-0.545
2017/01/02,-6.453
2017/01/03,4.866
2017/01/04,0.88
2017/01/05,9.377
2017/01/06,-12.083
2017/01/07,-2.301
2017/01/08,-6.498
2017/01/09,7.958
2017/01/10,-5.462
2017/01/11,17.615
2017/01/12,7.042
2017/01/13,28.365
2017/01/14,-4.749
2017/01/15,4.339
2017/01/16,-0.485
2017/01/17,1.844
2017/01/18,-4.134
2017/01/19,-6.805
2017/01/20,10.919
2017/01/21,17.661
2017/01/22,11.508
2017/01/23,7.192
2017/01/24,-14.788
2017/01/25,-2.754
2017/01/26,-2.894
2017/01/27,19.237
2017/01/28,8.056
2017/01/29,-1.558
2017/01/30,-4.948
2017/01/31,-7.219
2017/02/01,12.581
2017/02/02,15.526
2017/02/03,-8.963
2017/02/04,-8.151
2017/02/05,-11.305
2017/02/06,13.931
2017/02/07,-11.513
2017/02/08,3.047
2017/02/09,10.663
2017/02/10,17.116
2017/02/11,-6.256
2017/02/12,-12.278
2017/02/13,-0.967
2017/02/14,21.168
2017/02/15,5.008
2017/02/16,-3.25
2017/02/17,-15.564
2017/02/18,8.269
2017/02/19,2.697
2017/02/20,-3.808
2017/02/21,-5.997
2017/02/22,-4.061
2017/02/23,1.094
2017/02/24,12.982
2017/02/25,18.008
2017/02/26,26.793
2017/02/27,1.921
2017/02/28,-10.134
2017/03/01,-13.866
2017/03/02,-5.815
2017/03/03,-1.783
2017/03/04,4.343
2017/03/05,-5.815
2017/03/06,2.8
2017/03/07,-2.221
2017/03/08,10.327
2017/03/09,1.419
2017/03/10,2.756
2017/03/11,-4.659
2017/03/12,8.936
2017/03/13,1.758
2017/03/14,1.438
2017/03/15,-7.062
2017/03/16,-4.875
2017/03/17,10.21
2017/03/18,14.927
2017/03/19,4.992
2017/03/20,-6.917
2017/03/21,-13.627
2017/03/22,0.001
2017/03/23,2.079
2017/03/24,17.199
2017/03/25,5.729
2017/03/26,-2.423
2017/03/27,-7.158
2017/03/28,-5.681
