Date,confirmationtime90ema
2012/03/10,9.802
2012/03/11,9.822
2012/03/12,9.797
2012/03/13,9.78
2012/03/14,9.796
2012/03/15,9.842
2012/03/16,9.833
2012/03/17,9.803
2012/03/18,9.785
2012/03/19,9.791
2012/03/20,9.774
2012/03/21,9.759
2012/03/22,9.745
2012/03/23,9.782
2012/03/24,9.739
2012/03/25,9.727
2012/03/26,9.723
2012/03/27,9.712
2012/03/28,9.709
2012/03/29,9.72
2012/03/30,9.712
2012/03/31,9.685
2012/04/01,9.695
2012/04/02,9.755
2012/04/03,9.778
2012/04/04,9.794
2012/04/05,9.85
2012/04/06,9.866
2012/04/07,9.894
2012/04/08,9.888
2012/04/09,9.887
2012/04/10,9.885
2012/04/11,9.893
2012/04/12,9.924
2012/04/13,9.963
2012/04/14,9.972
2012/04/15,10.049
2012/04/16,10.039
2012/04/17,10.053
2012/04/18,10.075
2012/04/19,10.055
2012/04/20,10.04
2012/04/21,10.025
2012/04/22,10.03
2012/04/23,10.044
2012/04/24,10.053
2012/04/25,10.081
2012/04/26,10.064
2012/04/27,10.077
2012/04/28,10.064
2012/04/29,10.02
2012/04/30,9.976
2012/05/01,9.943
2012/05/02,9.936
2012/05/03,9.919
2012/05/04,9.897
2012/05/05,9.869
2012/05/06,9.845
2012/05/07,9.815
2012/05/08,9.779
2012/05/09,9.755
2012/05/10,9.786
2012/05/11,9.792
2012/05/12,9.824
2012/05/13,9.834
2012/05/14,9.846
2012/05/15,9.873
2012/05/16,9.918
2012/05/17,9.972
2012/05/18,9.971
2012/05/19,9.965
2012/05/20,9.975
2012/05/21,10.007
2012/05/22,10.062
2012/05/23,10.085
2012/05/24,10.116
2012/05/25,10.155
2012/05/26,10.155
2012/05/27,10.131
2012/05/28,10.131
2012/05/29,10.16
2012/05/30,10.178
2012/05/31,10.184
2012/06/01,10.168
2012/06/02,10.142
2012/06/03,10.126
2012/06/04,10.108
2012/06/05,10.101
2012/06/06,10.086
2012/06/07,10.092
2012/06/08,10.095
2012/06/09,10.058
2012/06/10,10.027
2012/06/11,10.033
2012/06/12,10.015
2012/06/13,10.006
2012/06/14,9.989
2012/06/15,9.969
2012/06/16,9.953
2012/06/17,9.927
2012/06/18,9.889
2012/06/19,9.887
2012/06/20,9.888
2012/06/21,9.904
2012/06/22,9.915
2012/06/23,9.89
2012/06/24,9.915
2012/06/25,9.902
2012/06/26,9.897
2012/06/27,9.874
2012/06/28,9.888
2012/06/29,9.887
2012/06/30,9.91
2012/07/01,9.915
2012/07/02,9.905
2012/07/03,9.885
2012/07/04,9.879
2012/07/05,9.882
2012/07/06,9.869
2012/07/07,9.842
2012/07/08,9.833
2012/07/09,9.811
2012/07/10,9.806
2012/07/11,9.827
2012/07/12,9.822
2012/07/13,9.8
2012/07/14,9.781
2012/07/15,9.792
2012/07/16,9.788
2012/07/17,9.757
2012/07/18,9.747
2012/07/19,9.767
2012/07/20,9.766
2012/07/21,9.776
2012/07/22,9.765
2012/07/23,9.775
2012/07/24,9.757
2012/07/25,9.74
2012/07/26,9.714
2012/07/27,9.678
2012/07/28,9.672
2012/07/29,9.65
2012/07/30,9.618
2012/07/31,9.65
2012/08/01,9.674
2012/08/02,9.653
2012/08/03,9.636
2012/08/04,9.627
2012/08/05,9.644
2012/08/06,9.658
2012/08/07,9.638
2012/08/08,9.617
2012/08/09,9.592
2012/08/10,9.584
2012/08/11,9.562
2012/08/12,9.551
2012/08/13,9.539
2012/08/14,9.531
2012/08/15,9.511
2012/08/16,9.507
2012/08/17,9.527
2012/08/18,9.528
2012/08/19,9.492
2012/08/20,9.465
2012/08/21,9.44
2012/08/22,9.436
2012/08/23,9.42
2012/08/24,9.427
2012/08/25,9.449
2012/08/26,9.418
2012/08/27,9.43
2012/08/28,9.432
2012/08/29,9.413
2012/08/30,9.412
2012/08/31,9.431
2012/09/01,9.42
2012/09/02,9.406
2012/09/03,9.401
2012/09/04,9.401
2012/09/05,9.37
2012/09/06,9.349
2012/09/07,9.332
2012/09/08,9.346
2012/09/09,9.339
2012/09/10,9.345
2012/09/11,9.358
2012/09/12,9.356
2012/09/13,9.394
2012/09/14,9.383
2012/09/15,9.397
2012/09/16,9.387
2012/09/17,9.369
2012/09/18,9.352
2012/09/19,9.371
2012/09/20,9.373
2012/09/21,9.355
2012/09/22,9.351
2012/09/23,9.346
2012/09/24,9.347
2012/09/25,9.369
2012/09/26,9.389
2012/09/27,9.38
2012/09/28,9.374
2012/09/29,9.356
2012/09/30,9.35
2012/10/01,9.386
2012/10/02,9.396
2012/10/03,9.428
2012/10/04,9.462
2012/10/05,9.487
2012/10/06,9.482
2012/10/07,9.527
2012/10/08,9.496
2012/10/09,9.51
2012/10/10,9.513
2012/10/11,9.533
2012/10/12,9.536
2012/10/13,9.541
2012/10/14,9.58
2012/10/15,9.557
2012/10/16,9.551
2012/10/17,9.564
2012/10/18,9.555
2012/10/19,9.58
2012/10/20,9.569
2012/10/21,9.556
2012/10/22,9.547
2012/10/23,9.581
2012/10/24,9.566
2012/10/25,9.577
2012/10/26,9.558
2012/10/27,9.529
2012/10/28,9.51
2012/10/29,9.501
2012/10/30,9.514
2012/10/31,9.525
2012/11/01,9.546
2012/11/02,9.558
2012/11/03,9.564
2012/11/04,9.556
2012/11/05,9.544
2012/11/06,9.568
2012/11/07,9.56
2012/11/08,9.555
2012/11/09,9.553
2012/11/10,9.563
2012/11/11,9.568
2012/11/12,9.598
2012/11/13,9.613
2012/11/14,9.623
2012/11/15,9.644
2012/11/16,9.65
2012/11/17,9.664
2012/11/18,9.669
2012/11/19,9.673
2012/11/20,9.676
2012/11/21,9.671
2012/11/22,9.678
2012/11/23,9.66
2012/11/24,9.657
2012/11/25,9.662
2012/11/26,9.651
2012/11/27,9.653
2012/11/28,9.625
2012/11/29,9.604
2012/11/30,9.646
2012/12/01,9.623
2012/12/02,9.633
2012/12/03,9.637
2012/12/04,9.707
2012/12/05,9.754
2012/12/06,9.77
2012/12/07,9.801
2012/12/08,9.815
2012/12/09,9.85
2012/12/10,9.855
2012/12/11,9.858
2012/12/12,9.885
2012/12/13,9.909
2012/12/14,9.99
2012/12/15,10.043
2012/12/16,10.108
2012/12/17,10.122
2012/12/18,10.153
2012/12/19,10.152
2012/12/20,10.228
2012/12/21,10.254
2012/12/22,10.236
2012/12/23,10.27
2012/12/24,10.284
2012/12/25,10.313
2012/12/26,10.292
2012/12/27,10.269
2012/12/28,10.23
2012/12/29,10.225
2012/12/30,10.191
2012/12/31,10.168
2013/01/01,10.139
2013/01/02,10.123
2013/01/03,10.096
2013/01/04,10.081
2013/01/05,10.084
2013/01/06,10.081
2013/01/07,10.048
2013/01/08,10.065
2013/01/09,10.087
2013/01/10,10.081
2013/01/11,10.13
2013/01/12,10.166
2013/01/13,10.181
2013/01/14,10.159
2013/01/15,10.197
2013/01/16,10.214
2013/01/17,10.275
2013/01/18,10.311
2013/01/19,10.29
2013/01/20,10.307
2013/01/21,10.32
2013/01/22,10.313
2013/01/23,10.338
2013/01/24,10.313
2013/01/25,10.318
2013/01/26,10.294
2013/01/27,10.277
2013/01/28,10.267
2013/01/29,10.241
2013/01/30,10.223
2013/01/31,10.162
2013/02/01,10.154
2013/02/02,10.138
2013/02/03,10.085
2013/02/04,10.057
2013/02/05,10.025
2013/02/06,10.022
2013/02/07,10.007
2013/02/08,9.996
2013/02/09,9.998
2013/02/10,9.975
2013/02/11,9.955
2013/02/12,9.964
2013/02/13,9.93
2013/02/14,9.921
2013/02/15,9.88
2013/02/16,9.83
2013/02/17,9.782
2013/02/18,9.764
2013/02/19,9.748
2013/02/20,9.698
2013/02/21,9.665
2013/02/22,9.639
2013/02/23,9.62
2013/02/24,9.611
2013/02/25,9.555
2013/02/26,9.536
2013/02/27,9.49
2013/02/28,9.47
2013/03/01,9.47
2013/03/02,9.48
2013/03/03,9.468
2013/03/04,9.437
2013/03/05,9.457
2013/03/06,9.454
2013/03/07,9.444
2013/03/08,9.434
2013/03/09,9.414
2013/03/10,9.38
2013/03/11,9.367
2013/03/12,9.395
2013/03/13,9.39
2013/03/14,9.361
2013/03/15,9.339
2013/03/16,9.315
2013/03/17,9.261
2013/03/18,9.224
2013/03/19,9.208
2013/03/20,9.156
2013/03/21,9.099
2013/03/22,9.038
2013/03/23,8.985
2013/03/24,8.955
2013/03/25,8.978
2013/03/26,8.99
2013/03/27,9.034
2013/03/28,9.009
2013/03/29,8.992
2013/03/30,8.978
2013/03/31,8.968
2013/04/01,8.93
2013/04/02,8.909
2013/04/03,8.894
2013/04/04,8.904
2013/04/05,8.909
2013/04/06,8.907
2013/04/07,8.904
2013/04/08,8.913
2013/04/09,8.897
2013/04/10,8.867
2013/04/11,8.87
2013/04/12,8.858
2013/04/13,8.853
2013/04/14,8.865
2013/04/15,8.863
2013/04/16,8.847
2013/04/17,8.838
2013/04/18,8.859
2013/04/19,8.895
2013/04/20,8.905
2013/04/21,8.889
2013/04/22,8.901
2013/04/23,8.893
2013/04/24,8.893
2013/04/25,8.882
2013/04/26,8.872
2013/04/27,8.892
2013/04/28,8.875
2013/04/29,8.862
2013/04/30,8.88
2013/05/01,8.894
2013/05/02,8.935
2013/05/03,8.97
2013/05/04,8.972
2013/05/05,8.966
2013/05/06,8.96
2013/05/07,8.951
2013/05/08,8.946
2013/05/09,8.943
2013/05/10,8.93
2013/05/11,8.908
2013/05/12,8.9
2013/05/13,8.887
2013/05/14,8.897
2013/05/15,8.926
2013/05/16,8.943
2013/05/17,8.943
2013/05/18,8.959
2013/05/19,8.965
2013/05/20,9.014
2013/05/21,9.025
2013/05/22,9.03
2013/05/23,9.013
2013/05/24,9.002
2013/05/25,8.996
2013/05/26,8.993
2013/05/27,8.975
2013/05/28,8.978
2013/05/29,8.969
2013/05/30,8.949
2013/05/31,8.933
2013/06/01,8.885
2013/06/02,8.849
2013/06/03,8.803
2013/06/04,8.758
2013/06/05,8.738
2013/06/06,8.72
2013/06/07,8.725
2013/06/08,8.708
2013/06/09,8.716
2013/06/10,8.706
2013/06/11,8.691
2013/06/12,8.656
2013/06/13,8.636
2013/06/14,8.622
2013/06/15,8.615
2013/06/16,8.597
2013/06/17,8.626
2013/06/18,8.663
2013/06/19,8.705
2013/06/20,8.719
2013/06/21,8.716
2013/06/22,8.704
2013/06/23,8.705
2013/06/24,8.724
2013/06/25,8.734
2013/06/26,8.724
2013/06/27,8.722
2013/06/28,8.717
2013/06/29,8.713
2013/06/30,8.728
2013/07/01,8.738
2013/07/02,8.753
2013/07/03,8.733
2013/07/04,8.733
2013/07/05,8.711
2013/07/06,8.689
2013/07/07,8.668
2013/07/08,8.642
2013/07/09,8.623
2013/07/10,8.596
2013/07/11,8.589
2013/07/12,8.606
2013/07/13,8.618
2013/07/14,8.613
2013/07/15,8.616
2013/07/16,8.62
2013/07/17,8.603
2013/07/18,8.61
2013/07/19,8.606
2013/07/20,8.587
2013/07/21,8.557
2013/07/22,8.561
2013/07/23,8.597
2013/07/24,8.607
2013/07/25,8.635
2013/07/26,8.638
2013/07/27,8.623
2013/07/28,8.622
2013/07/29,8.61
2013/07/30,8.582
2013/07/31,8.56
2013/08/01,8.55
2013/08/02,8.527
2013/08/03,8.526
2013/08/04,8.516
2013/08/05,8.496
2013/08/06,8.476
2013/08/07,8.46
2013/08/08,8.428
2013/08/09,8.405
2013/08/10,8.371
2013/08/11,8.334
2013/08/12,8.297
2013/08/13,8.288
2013/08/14,8.294
2013/08/15,8.298
2013/08/16,8.304
2013/08/17,8.288
2013/08/18,8.269
2013/08/19,8.266
2013/08/20,8.251
2013/08/21,8.231
2013/08/22,8.196
2013/08/23,8.178
2013/08/24,8.171
2013/08/25,8.201
2013/08/26,8.211
2013/08/27,8.218
2013/08/28,8.215
2013/08/29,8.202
2013/08/30,8.176
2013/08/31,8.139
2013/09/01,8.103
2013/09/02,8.072
2013/09/03,8.058
2013/09/04,8.075
2013/09/05,8.074
2013/09/06,8.068
2013/09/07,8.109
2013/09/08,8.132
2013/09/09,8.109
2013/09/10,8.097
2013/09/11,8.077
2013/09/12,8.048
2013/09/13,8.026
2013/09/14,7.995
2013/09/15,7.994
2013/09/16,8.024
2013/09/17,8.025
2013/09/18,8.04
2013/09/19,8.03
2013/09/20,8.012
2013/09/21,8.003
2013/09/22,7.983
2013/09/23,7.958
2013/09/24,7.933
2013/09/25,7.912
2013/09/26,7.933
2013/09/27,7.937
2013/09/28,7.941
2013/09/29,7.953
2013/09/30,7.972
2013/10/01,7.966
2013/10/02,7.957
2013/10/03,7.941
2013/10/04,7.942
2013/10/05,7.912
2013/10/06,7.909
2013/10/07,7.939
2013/10/08,7.961
2013/10/09,7.962
2013/10/10,7.952
2013/10/11,7.949
2013/10/12,7.922
2013/10/13,7.891
2013/10/14,7.844
2013/10/15,7.793
2013/10/16,7.773
2013/10/17,7.791
2013/10/18,7.785
2013/10/19,7.756
2013/10/20,7.744
2013/10/21,7.724
2013/10/22,7.684
2013/10/23,7.658
2013/10/24,7.637
2013/10/25,7.604
2013/10/26,7.611
2013/10/27,7.62
2013/10/28,7.633
2013/10/29,7.663
2013/10/30,7.657
2013/10/31,7.639
2013/11/01,7.623
2013/11/02,7.612
2013/11/03,7.61
2013/11/04,7.605
2013/11/05,7.62
2013/11/06,7.646
2013/11/07,7.698
2013/11/08,7.765
2013/11/09,7.808
2013/11/10,7.822
2013/11/11,7.819
2013/11/12,7.805
2013/11/13,7.822
2013/11/14,7.823
2013/11/15,7.841
2013/11/16,7.832
2013/11/17,7.83
2013/11/18,7.861
2013/11/19,7.885
2013/11/20,7.904
2013/11/21,7.942
2013/11/22,7.951
2013/11/23,7.963
2013/11/24,7.976
2013/11/25,7.984
2013/11/26,8.007
2013/11/27,8.014
2013/11/28,8.013
2013/11/29,8.02
2013/11/30,8.023
2013/12/01,8.009
2013/12/02,8.032
2013/12/03,8.014
2013/12/04,8.023
2013/12/05,8.033
2013/12/06,8.008
2013/12/07,7.995
2013/12/08,7.981
2013/12/09,7.986
2013/12/10,7.975
2013/12/11,7.992
2013/12/12,8.01
2013/12/13,8.016
2013/12/14,8
2013/12/15,8.003
2013/12/16,7.984
2013/12/17,7.965
2013/12/18,7.949
2013/12/19,7.914
2013/12/20,7.918
2013/12/21,7.94
2013/12/22,7.953
2013/12/23,7.963
2013/12/24,7.976
2013/12/25,7.996
2013/12/26,7.996
2013/12/27,7.992
2013/12/28,8.027
2013/12/29,8.039
2013/12/30,8.046
2013/12/31,8.041
2014/01/01,8.018
2014/01/02,8.078
2014/01/03,8.097
2014/01/04,8.144
2014/01/05,8.129
2014/01/06,8.12
