Date,hashrate3var
2011/06/19,2.8546704137187E+23
2011/06/20,5.0812293329964E+23
2011/06/21,2.1150907257712E+23
2011/06/22,3.5810717489708E+23
2011/06/23,1.9822937637974E+23
2011/06/24,1.1698221510068E+24
2011/06/25,1.2561502168801E+24
2011/06/26,1.4124210316047E+24
2011/06/27,8.8318186085718E+22
2011/06/28,2.7798189524717E+22
2011/06/29,1.9006081875912E+23
2011/06/30,4.0887912211783E+23
2011/07/01,2.1000029142715E+23
2011/07/02,1.1945124378857E+23
2011/07/03,3.0660737778348E+23
2011/07/04,9.7872375833606E+22
2011/07/05,8.1255820601643E+22
2011/07/06,5.5897618704675E+22
2011/07/07,5.8188025191704E+22
2011/07/08,5.3732918096394E+22
2011/07/09,4.2080804911829E+23
2011/07/10,4.1010299861623E+23
2011/07/11,2.532916923546E+23
2011/07/12,4.6420756081608E+22
2011/07/13,6.0207980871149E+23
2011/07/14,6.2391507712023E+23
2011/07/15,1.4022719238727E+23
2011/07/16,1.0078936671466E+23
2011/07/17,1.104098976913E+23
2011/07/18,7.5517579841814E+22
2011/07/19,1.0920124295411E+23
2011/07/20,3.3415852615661E+23
2011/07/21,3.5342128734753E+23
2011/07/22,2.2706324920667E+23
2011/07/23,2.0931083513512E+22
2011/07/24,1.7561275625661E+23
2011/07/25,2.9072343557435E+23
2011/07/26,4.5374438664841E+22
2011/07/27,4.9521191529266E+23
2011/07/28,4.0985677901488E+23
2011/07/29,6.9782317561299E+23
2011/07/30,2.7065352980046E+23
2011/07/31,2.4784473438369E+23
2011/08/01,1.4973969347154E+24
2011/08/02,5.5567259631944E+23
2011/08/03,3.6644772891726E+23
2011/08/04,2.5371473508325E+23
2011/08/05,7.1907592144868E+23
2011/08/06,2.4405568725795E+23
2011/08/07,9.576767258169E+22
2011/08/08,6.6518452594806E+22
2011/08/09,2.3864021415087E+23
2011/08/10,1.3659461477726E+24
2011/08/11,8.7467362737465E+23
2011/08/12,1.1719606188415E+24
2011/08/13,5.8533560607101E+22
2011/08/14,2.8028203347012E+23
2011/08/15,4.1273936780895E+23
2011/08/16,3.8795845727696E+23
2011/08/17,2.2595788836653E+23
2011/08/18,3.3888805117074E+23
2011/08/19,1.5577357846572E+23
2011/08/20,1.4836908937242E+23
2011/08/21,1.9077981476525E+23
2011/08/22,1.6434649136201E+24
2011/08/23,8.9532086177063E+23
2011/08/24,1.4415510320556E+24
2011/08/25,1.6820899554506E+24
2011/08/26,2.8123774432978E+23
2011/08/27,4.3116942849688E+23
2011/08/28,1.1149748801782E+24
2011/08/29,2.0246619658033E+23
2011/08/30,9.4983900097594E+23
2011/08/31,9.0019827566438E+23
2011/09/01,3.6326457647144E+23
2011/09/02,3.6601276739256E+23
2011/09/03,1.8238852195807E+23
2011/09/04,2.7635270038309E+23
2011/09/05,2.5352133923203E+23
2011/09/06,3.2532214372797E+23
2011/09/07,3.9008005522597E+22
2011/09/08,8.0434114190752E+23
2011/09/09,6.1532101920873E+23
2011/09/10,4.2403087483544E+23
2011/09/11,1.510259023205E+23
2011/09/12,6.4281569580536E+23
2011/09/13,3.0019961280385E+23
2011/09/14,5.1976291064907E+23
2011/09/15,4.5774072445807E+22
2011/09/16,1.8711073342954E+23
2011/09/17,6.3700717418673E+23
2011/09/18,1.4672054700738E+24
2011/09/19,1.4304831846023E+24
2011/09/20,9.7905740806294E+23
2011/09/21,4.2151770717219E+23
2011/09/22,5.7179738826108E+23
2011/09/23,4.5846595203323E+22
2011/09/24,6.5089779121647E+23
2011/09/25,3.682646666441E+23
2011/09/26,2.1141788886965E+23
2011/09/27,1.0037971808718E+23
2011/09/28,6.1112355365838E+22
2011/09/29,4.8591060834341E+22
2011/09/30,1.1571250277414E+23
2011/10/01,1.7568554713855E+23
2011/10/02,1.8501820185211E+23
2011/10/03,1.9136025121983E+23
2011/10/04,2.1284770055557E+22
2011/10/05,8.5948243239431E+22
2011/10/06,3.0707454089007E+23
2011/10/07,3.6844861341932E+23
2011/10/08,2.4729531058065E+23
2011/10/09,2.1883224630913E+23
2011/10/10,2.2848710437703E+23
2011/10/11,2.1639188450517E+23
2011/10/12,2.3247549062462E+23
2011/10/13,4.0738677244717E+23
2011/10/14,3.826376450601E+23
2011/10/15,9.4166221335064E+23
2011/10/16,3.3614280535948E+23
2011/10/17,5.8335604053592E+23
2011/10/18,7.1184510414613E+22
2011/10/19,8.7772996782902E+22
2011/10/20,6.5542303483927E+22
2011/10/21,9.2779607435445E+22
2011/10/22,4.2978095696461E+23
2011/10/23,6.9581066143794E+23
2011/10/24,9.5004589939097E+22
2011/10/25,6.9237558871968E+23
2011/10/26,2.6754509732317E+23
2011/10/27,2.8438181700236E+23
2011/10/28,3.5565442753114E+23
2011/10/29,1.9120009851277E+23
2011/10/30,2.2933961773416E+23
2011/10/31,1.7451398216653E+23
2011/11/01,1.096133793182E+23
2011/11/02,2.5781417065062E+23
2011/11/03,9.4405387208191E+22
2011/11/04,1.6615480805633E+23
2011/11/05,2.2322313832903E+23
2011/11/06,2.3150721488833E+23
2011/11/07,2.8395303352655E+23
2011/11/08,1.3999289498636E+23
2011/11/09,4.7821335572671E+23
2011/11/10,2.780747238889E+23
2011/11/11,7.0360044415646E+23
2011/11/12,5.4852046621188E+23
2011/11/13,2.085025840258E+23
2011/11/14,1.3188504086945E+23
2011/11/15,1.4274991839353E+23
2011/11/16,1.5426190952505E+23
2011/11/17,2.1448577363656E+23
2011/11/18,7.7742366283216E+22
2011/11/19,2.4245603892167E+22
2011/11/20,2.1645135899271E+23
2011/11/21,2.715488451246E+23
2011/11/22,2.1167233333337E+23
2011/11/23,2.2176702756721E+22
2011/11/24,1.6749012044216E+23
2011/11/25,1.771808502511E+23
2011/11/26,1.2098480769592E+22
2011/11/27,1.7189247656111E+22
2011/11/28,1.8982441899273E+22
2011/11/29,8.4624647394469E+22
2011/11/30,8.1628901854338E+22
2011/12/01,7.1592569323321E+23
2011/12/02,6.5609726640594E+23
2011/12/03,7.2609541583631E+23
2011/12/04,6.1008083945867E+23
2011/12/05,6.2740459361365E+22
2011/12/06,1.4237191040059E+23
2011/12/07,4.6622198004432E+22
2011/12/08,1.1608019952369E+23
2011/12/09,3.2581362406391E+22
2011/12/10,6.9779294098137E+22
2011/12/11,1.3764661668626E+23
2011/12/12,1.4983729345546E+23
2011/12/13,6.2374748979519E+22
2011/12/14,1.6983273318969E+23
2011/12/15,1.7990228561889E+23
2011/12/16,3.2423894384535E+23
2011/12/17,1.0399813254431E+23
2011/12/18,5.074225826329E+23
2011/12/19,2.0270050504454E+23
2011/12/20,1.5502465523026E+22
2011/12/21,3.5472655146967E+21
2011/12/22,1.8864701978764E+22
2011/12/23,5.0846202222124E+22
2011/12/24,8.0731262237739E+22
2011/12/25,1.5855678561847E+23
2011/12/26,9.9192307308982E+23
2011/12/27,3.6116546501093E+23
2011/12/28,5.9377090774202E+23
2011/12/29,2.0364347643314E+23
2011/12/30,4.0792980559336E+23
2011/12/31,5.227873869084E+23
2012/01/01,4.9487136434433E+23
2012/01/02,1.6552013335638E+22
2012/01/03,8.4152410461828E+22
2012/01/04,6.919773080222E+22
2012/01/05,2.7742565069037E+23
2012/01/06,4.2361557750143E+23
2012/01/07,8.0866966551788E+23
2012/01/08,5.5286957378963E+22
2012/01/09,2.1353695121451E+22
2012/01/10,8.4065253943727E+22
2012/01/11,1.6738417181447E+23
2012/01/12,2.2875768914509E+23
2012/01/13,5.7642052123397E+23
2012/01/14,5.6979181186412E+23
2012/01/15,1.7723034139287E+23
2012/01/16,7.8644450914035E+21
2012/01/17,1.6795944498833E+23
2012/01/18,2.4614799570615E+23
2012/01/19,6.3695982098102E+23
2012/01/20,9.4828498470979E+22
2012/01/21,7.0137449324598E+23
2012/01/22,4.2806248423889E+23
2012/01/23,8.7388425676836E+22
2012/01/24,1.5377534944585E+23
2012/01/25,1.4849519277215E+23
2012/01/26,2.1919473189992E+23
2012/01/27,2.2023631997085E+23
2012/01/28,1.2969331388569E+23
2012/01/29,1.4817571913278E+23
2012/01/30,3.5815977400867E+23
2012/01/31,1.430336829679E+23
2012/02/01,5.3032340533455E+23
2012/02/02,3.572731373642E+23
2012/02/03,5.4836677118355E+23
2012/02/04,3.5427953185853E+23
2012/02/05,1.4770022572791E+23
2012/02/06,6.7078782768036E+21
2012/02/07,3.4765904370344E+22
2012/02/08,4.9480708225721E+22
2012/02/09,8.4188665738262E+21
2012/02/10,9.7781900957441E+22
2012/02/11,8.8761802075139E+22
2012/02/12,2.6420060816721E+23
2012/02/13,2.8276329675376E+23
2012/02/14,6.1422501747355E+23
2012/02/15,4.3591454270514E+23
2012/02/16,7.9830966566514E+22
2012/02/17,4.8480977792188E+22
2012/02/18,5.566994776408E+23
2012/02/19,7.9082819812121E+23
2012/02/20,2.2293145922E+23
2012/02/21,1.3574484674671E+24
2012/02/22,5.5503316151476E+23
2012/02/23,9.7175445664983E+23
2012/02/24,2.5530118370561E+23
2012/02/25,3.7557828208747E+23
2012/02/26,3.3852274368515E+23
2012/02/27,1.5254827697188E+23
2012/02/28,3.8732479690218E+22
2012/02/29,5.578633721447E+23
2012/03/01,4.4584313043034E+23
2012/03/02,4.6225236078313E+23
2012/03/03,1.0460091302787E+24
2012/03/04,6.4142304642145E+23
2012/03/05,4.8525467891923E+23
2012/03/06,3.0659346224811E+23
2012/03/07,7.1902704576137E+22
2012/03/08,2.205434413834E+23
2012/03/09,2.6113280627372E+23
2012/03/10,3.4174493028284E+23
2012/03/11,1.2313491751022E+24
2012/03/12,1.2272163993901E+24
2012/03/13,5.037417786824E+23
2012/03/14,1.3261776492384E+23
2012/03/15,1.171511363213E+24
2012/03/16,5.0989984607121E+23
2012/03/17,1.331096557381E+24
2012/03/18,7.8107148754263E+23
2012/03/19,7.6098038286884E+22
2012/03/20,2.1320615315022E+23
2012/03/21,1.5321187056301E+23
2012/03/22,1.5522464250208E+23
2012/03/23,8.7079222134217E+23
2012/03/24,7.4544603614528E+23
2012/03/25,1.5688303465391E+24
2012/03/26,4.4516326464661E+23
2012/03/27,6.1599945821773E+23
2012/03/28,5.6627244219796E+21
2012/03/29,1.5827999859978E+22
2012/03/30,2.2613157884042E+22
2012/03/31,4.6295747921156E+23
2012/04/01,3.2231016282923E+23
2012/04/02,8.876681623631E+23
2012/04/03,5.9330874666239E+23
2012/04/04,1.7065457733918E+23
2012/04/05,3.46490094661E+23
2012/04/06,4.0294792810885E+23
2012/04/07,1.5714809948873E+23
2012/04/08,2.5579739674657E+23
2012/04/09,4.4363237825237E+23
2012/04/10,2.295487489129E+23
2012/04/11,1.1249350617645E+23
2012/04/12,1.244824341974E+23
2012/04/13,7.4457990178806E+23
2012/04/14,3.0142238452048E+23
2012/04/15,5.9643861127097E+22
2012/04/16,7.9107882070513E+22
2012/04/17,3.2645703513728E+23
2012/04/18,1.4219371807366E+23
2012/04/19,2.7401559589416E+23
2012/04/20,1.0597613324636E+24
2012/04/21,2.8763750752629E+23
2012/04/22,2.1816307591034E+23
2012/04/23,7.637902403447E+20
2012/04/24,4.5512492874113E+23
2012/04/25,3.8787475425094E+23
2012/04/26,1.1488162427453E+23
2012/04/27,9.0522435819198E+22
2012/04/28,1.7947690567365E+23
2012/04/29,5.8703202476326E+23
2012/04/30,4.2030776819638E+23
2012/05/01,1.8479479613164E+23
2012/05/02,2.0740573886776E+23
2012/05/03,4.276791831863E+23
2012/05/04,5.3730393855912E+22
2012/05/05,4.4270399714186E+22
2012/05/06,1.1437672218975E+23
2012/05/07,1.4607658407206E+23
2012/05/08,2.5623746872682E+23
2012/05/09,2.2614271493133E+23
2012/05/10,7.4686336685592E+22
2012/05/11,1.847933414223E+24
2012/05/12,1.2294259448154E+24
2012/05/13,6.2110045819265E+23
2012/05/14,1.0577327193097E+23
2012/05/15,2.4223070635326E+22
2012/05/16,6.9930326582385E+23
2012/05/17,5.3762690640782E+23
2012/05/18,4.7314492767662E+23
2012/05/19,6.2681869150005E+23
2012/05/20,7.8204401090008E+22
2012/05/21,3.5787720250223E+22
2012/05/22,7.4364604270178E+23
2012/05/23,5.301639947608E+23
2012/05/24,7.9081394392348E+22
2012/05/25,3.2809726455571E+23
2012/05/26,3.3069842149615E+23
2012/05/27,1.3274924585726E+24
2012/05/28,5.5530570013332E+23
2012/05/29,4.9150220796731E+23
2012/05/30,4.1310426161769E+23
2012/05/31,3.4016158547615E+23
2012/06/01,3.4696624124412E+23
2012/06/02,4.3344299628052E+23
2012/06/03,6.5969410619159E+23
2012/06/04,5.9303132179348E+22
2012/06/05,4.2531862472701E+23
2012/06/06,3.4981498418456E+23
2012/06/07,4.9432890012032E+23
2012/06/08,4.6073266526464E+23
2012/06/09,5.2550819528274E+23
2012/06/10,5.1902742811552E+23
2012/06/11,1.735586914382E+22
2012/06/12,8.7507468427112E+23
2012/06/13,7.640362269052E+23
2012/06/14,4.7796410317237E+23
2012/06/15,2.8493275398256E+23
2012/06/16,2.3015893534781E+23
2012/06/17,8.2389598558915E+22
2012/06/18,7.6583878523396E+22
2012/06/19,9.393629054505E+23
2012/06/20,2.3992793531921E+24
2012/06/21,2.6458567720091E+24
2012/06/22,1.002572650561E+23
2012/06/23,1.2103893559066E+24
2012/06/24,1.1422048511521E+24
2012/06/25,2.6372733043599E+23
2012/06/26,7.2193328163471E+22
2012/06/27,2.2268448893281E+23
2012/06/28,2.8638389879922E+23
2012/06/29,4.2165483405143E+23
2012/06/30,3.0335150261354E+22
2012/07/01,1.5809561944192E+22
2012/07/02,2.7323294705792E+23
2012/07/03,2.6338409544426E+23
2012/07/04,1.3362907001495E+23
2012/07/05,1.9211578517021E+23
2012/07/06,1.8302190990054E+23
2012/07/07,3.9705255303009E+23
2012/07/08,3.0771162582577E+23
2012/07/09,9.9286800835229E+20
2012/07/10,1.9638354168214E+23
2012/07/11,3.6874210373683E+23
2012/07/12,1.5695006606459E+23
2012/07/13,3.3068733036439E+23
2012/07/14,6.0072403280366E+23
2012/07/15,7.1517336514597E+22
2012/07/16,2.9509670871924E+23
2012/07/17,5.9060894951204E+23
2012/07/18,8.5924847099122E+23
2012/07/19,1.2933295380808E+23
2012/07/20,5.4088010805673E+23
2012/07/21,1.5511819168626E+23
2012/07/22,7.5110574284397E+22
2012/07/23,2.3289035675102E+22
2012/07/24,8.8408037420404E+22
2012/07/25,1.832391064813E+23
2012/07/26,4.1833084831059E+23
2012/07/27,1.9624432813525E+23
2012/07/28,1.3667742320498E+23
2012/07/29,1.1870094165366E+24
2012/07/30,3.2296047621408E+24
2012/07/31,3.4113207846937E+24
2012/08/01,3.5377512249433E+24
2012/08/02,5.8011495198927E+23
2012/08/03,2.0657146354434E+24
2012/08/04,5.0437976060655E+23
2012/08/05,5.8108456465881E+23
2012/08/06,3.6431935391219E+23
2012/08/07,1.1642433812385E+23
2012/08/08,6.3881460243029E+23
2012/08/09,6.148283047521E+23
2012/08/10,6.1399000264879E+22
2012/08/11,1.876972802443E+22
2012/08/12,7.1261855747587E+22
2012/08/13,3.3083209108828E+22
2012/08/14,5.620442743761E+22
2012/08/15,1.1605633226232E+23
2012/08/16,1.1805353701904E+22
2012/08/17,8.0731565186804E+23
2012/08/18,8.196520690435E+23
2012/08/19,4.2612324595719E+23
2012/08/20,4.1788196347377E+24
2012/08/21,2.2825304022292E+24
2012/08/22,3.1867173504919E+24
2012/08/23,2.1464772549631E+24
2012/08/24,4.2038404947168E+23
2012/08/25,3.5966065510982E+23
2012/08/26,1.8194935848135E+24
2012/08/27,2.0076414948921E+24
2012/08/28,7.3441253540462E+23
2012/08/29,6.847305613763E+23
2012/08/30,7.6507014071429E+23
2012/08/31,9.1831437746911E+23
2012/09/01,6.7991512360648E+23
2012/09/02,4.1280792123912E+23
2012/09/03,7.0921494305765E+23
2012/09/04,2.2047305281544E+24
2012/09/05,3.7200641542993E+24
2012/09/06,5.3846751538296E+24
2012/09/07,2.9488248782072E+23
2012/09/08,7.2226265304513E+23
2012/09/09,1.6802812861031E+24
2012/09/10,2.3803938558181E+23
2012/09/11,3.2987181774868E+23
2012/09/12,7.0897006053421E+23
2012/09/13,7.8934901265812E+23
2012/09/14,8.1893948521809E+23
2012/09/15,6.5771762421407E+23
2012/09/16,4.5969267593808E+23
2012/09/17,1.4002093926075E+24
2012/09/18,1.4433701216072E+24
2012/09/19,9.5255542126338E+23
2012/09/20,1.7130073502355E+24
2012/09/21,1.3181373785116E+24
2012/09/22,3.2275169926731E+24
2012/09/23,1.5425911030443E+24
2012/09/24,1.875327713611E+24
2012/09/25,6.3111103849529E+22
2012/09/26,1.4474237197217E+24
2012/09/27,1.2353034678809E+24
2012/09/28,3.3184512303921E+24
2012/09/29,1.8425856424717E+24
