Date,transactionvalue7varUSD
2010/10/23,77.748
2010/10/24,80.808
2010/10/25,88.65
2010/10/26,156.429
2010/10/27,270.893
2010/10/28,422.36
2010/10/29,385.246
2010/10/30,264.132
2010/10/31,188.615
2010/11/01,250.881
2010/11/02,244.452
2010/11/03,198.266
2010/11/04,560.855
2010/11/05,605.796
2010/11/06,1036
2010/11/07,1104
2010/11/08,6956
2010/11/09,7158
2010/11/10,7134
2010/11/11,7710
2010/11/12,7596
2010/11/13,7820
2010/11/14,8100
2010/11/15,34.485
2010/11/16,63.051
2010/11/17,60.815
2010/11/18,84.169
2010/11/19,117.456
2010/11/20,100.621
2010/11/21,93.918
2010/11/22,120.334
2010/11/23,181.195
2010/11/24,151.156
2010/11/25,161.169
2010/11/26,152.036
2010/11/27,139.181
2010/11/28,117.73
2010/11/29,106.35
2010/11/30,74.938
2010/12/01,56.591
2010/12/02,37.348
2010/12/03,38.383
2010/12/04,52.846
2010/12/05,68.674
2010/12/06,112.04
2010/12/07,114.851
2010/12/08,139.797
2010/12/09,140.827
2010/12/10,149.208
2010/12/11,136.421
2010/12/12,118.367
2010/12/13,246.323
2010/12/14,274.702
2010/12/15,256.941
2010/12/16,228.15
2010/12/17,159.69
2010/12/18,152.782
2010/12/19,61.865
2010/12/20,47.933
2010/12/21,45.8
2010/12/22,45.298
2010/12/23,46.806
2010/12/24,51.605
2010/12/25,59.69
2010/12/26,46.26
2010/12/27,44.096
2010/12/28,56.893
2010/12/29,152.483
2010/12/30,148.7
2010/12/31,140.068
2011/01/01,154.378
2011/01/02,168.648
2011/01/03,181.133
2011/01/04,220.115
2011/01/05,64.843
2011/01/06,53.006
2011/01/07,26.098
2011/01/08,17.727
2011/01/09,6.93
2011/01/10,11.085
2011/01/11,24.809
2011/01/12,21.185
2011/01/13,41.076
2011/01/14,43.71
2011/01/15,36.369
2011/01/16,17.324
2011/01/17,15.543
2011/01/18,54.785
2011/01/19,44.566
2011/01/20,50.343
2011/01/21,53.227
2011/01/22,55.598
2011/01/23,62.313
2011/01/24,64.06
2011/01/25,18.185
2011/01/26,18.091
2011/01/27,28968
2011/01/28,29025
2011/01/29,28999
2011/01/30,28520
2011/01/31,27772
2011/02/01,26934
2011/02/02,25867
2011/02/03,632.158
2011/02/04,434.283
2011/02/05,188.35
2011/02/06,199.836
2011/02/07,1095
2011/02/08,1104
2011/02/09,1162
2011/02/10,1124
2011/02/11,753.92
2011/02/12,766.531
2011/02/13,917.97
2011/02/14,408.032
2011/02/15,612.723
2011/02/16,788.518
2011/02/17,582.011
2011/02/18,190.317
2011/02/19,436.871
2011/02/20,663.588
2011/02/21,806.291
2011/02/22,1228
2011/02/23,1189
2011/02/24,720.399
2011/02/25,448.86
2011/02/26,552.718
2011/02/27,650.132
2011/02/28,834.886
2011/03/01,8012
2011/03/02,131575
2011/03/03,133357
2011/03/04,130763
2011/03/05,132023
2011/03/06,131794
2011/03/07,130114
2011/03/08,134004
2011/03/09,740.569
2011/03/10,1675
2011/03/11,1526
2011/03/12,1658
2011/03/13,1756
2011/03/14,1857
2011/03/15,2200
2011/03/16,2362
2011/03/17,676.909
2011/03/18,161.182
2011/03/19,228.68
2011/03/20,224.543
2011/03/21,150.036
2011/03/22,306.394
2011/03/23,309.745
2011/03/24,704.605
2011/03/25,1403
2011/03/26,1290
2011/03/27,1082
2011/03/28,863.403
2011/03/29,1069
2011/03/30,1025
2011/03/31,890.292
2011/04/01,248.206
2011/04/02,59.363
2011/04/03,62.179
2011/04/04,60.296
2011/04/05,44.636
2011/04/06,31.083
2011/04/07,25.444
2011/04/08,46.945
2011/04/09,83.67
2011/04/10,80.73
2011/04/11,98.49
2011/04/12,106.93
2011/04/13,126.509
2011/04/14,126.706
2011/04/15,124.47
2011/04/16,1695
2011/04/17,38991
2011/04/18,38529
2011/04/19,97358
2011/04/20,393528
2011/04/21,369878
2011/04/22,363135
2011/04/23,369308
2011/04/24,395313
2011/04/25,393909
2011/04/26,381709
2011/04/27,4044
2011/04/28,254.645
2011/04/29,27322
2011/04/30,28946
2011/05/01,27620
2011/05/02,25803
2011/05/03,23719
2011/05/04,22844
2011/05/05,20860
2011/05/06,6648
2011/05/07,5845
2011/05/08,31494
2011/05/09,29619
2011/05/10,66804
2011/05/11,67128
2011/05/12,58751
2011/05/13,73293
2011/05/14,865595
2011/05/15,873698
2011/05/16,821152
2011/05/17,861291
2011/05/18,876832
2011/05/19,892083
2011/05/20,910579
2011/05/21,31582
2011/05/22,78834
2011/05/23,78666
2011/05/24,75825
2011/05/25,61007
2011/05/26,46472
2011/05/27,53799
2011/05/28,62270
2011/05/29,30615
2011/05/30,31879
2011/05/31,32857
2011/06/01,35187
2011/06/02,35187
2011/06/03,29339
2011/06/04,44409
2011/06/05,81507
2011/06/06,150579
2011/06/07,136547
2011/06/08,154988
2011/06/09,134319
2011/06/10,173773
2011/06/11,231291
2011/06/12,211564
2011/06/13,181779
2011/06/14,73764
2011/06/15,2287689
2011/06/16,13281187
2011/06/17,13216474
2011/06/18,13716186
2011/06/19,13797161
2011/06/20,13913578
2011/06/21,12683447
2011/06/22,13777327
2011/06/23,3709998
2011/06/24,5408892
2011/06/25,29760579
2011/06/26,29765073
2011/06/27,29013338
2011/06/28,30931990
2011/06/29,27659488
2011/06/30,27789226
2011/07/01,32305015
2011/07/02,9800957
2011/07/03,9849378
2011/07/04,10043369
2011/07/05,1517666
2011/07/06,435128
2011/07/07,277316
2011/07/08,295195
2011/07/09,1219106
2011/07/10,2174069
2011/07/11,2181568
2011/07/12,1976147
2011/07/13,1757275
2011/07/14,1523318
2011/07/15,1272838
2011/07/16,1013552
2011/07/17,480207
2011/07/18,1610034
2011/07/19,1946300
2011/07/20,2318666
2011/07/21,2239367
2011/07/22,1986518
2011/07/23,2192372
2011/07/24,2188547
2011/07/25,1107083
2011/07/26,376416
2011/07/27,290560
2011/07/28,2167926
2011/07/29,2307516
2011/07/30,2453101
2011/07/31,2427778
2011/08/01,2625375
2011/08/02,2863275
2011/08/03,2985485
2011/08/04,78056
2011/08/05,35120
2011/08/06,41187
2011/08/07,26408
2011/08/08,56179
2011/08/09,449949
2011/08/10,461383
2011/08/11,428356
2011/08/12,457292
2011/08/13,464896
2011/08/14,433174
2011/08/15,466315
2011/08/16,101131
2011/08/17,7980
2011/08/18,6779
2011/08/19,20152
2011/08/20,21956
2011/08/21,23187
2011/08/22,24232
2011/08/23,26701
2011/08/24,36921
2011/08/25,37080
2011/08/26,30374
2011/08/27,1166261
2011/08/28,1178838
2011/08/29,1200326
2011/08/30,1248500
2011/08/31,1287687
2011/09/01,1302323
2011/09/02,1306088
2011/09/03,1189
2011/09/04,349144
2011/09/05,794178
2011/09/06,1193266
2011/09/07,1120539
2011/09/08,1111288
2011/09/09,1108642
2011/09/10,1139826
2011/09/11,1069719
2011/09/12,750607
2011/09/13,40344
2011/09/14,40006
2011/09/15,44214
2011/09/16,44667
2011/09/17,40369
2011/09/18,15699
2011/09/19,8290
2011/09/20,8714
2011/09/21,8610
2011/09/22,8066
2011/09/23,545.115
2011/09/24,720.922
2011/09/25,661.386
2011/09/26,686.441
2011/09/27,1267
2011/09/28,1212
2011/09/29,1213
2011/09/30,1292
2011/10/01,2405
2011/10/02,2363
2011/10/03,1972
2011/10/04,2145
2011/10/05,2086
2011/10/06,3155
2011/10/07,1936
2011/10/08,3653
2011/10/09,4953
2011/10/10,6016
2011/10/11,5963
2011/10/12,5629
2011/10/13,828.604
2011/10/14,352.379
2011/10/15,629.015
2011/10/16,769.129
2011/10/17,918.211
2011/10/18,1251
2011/10/19,2025
2011/10/20,2112
2011/10/21,2709
2011/10/22,3921
2011/10/23,5066
2011/10/24,5288
2011/10/25,5096
2011/10/26,3981
2011/10/27,3231
2011/10/28,3257
2011/10/29,2716
2011/10/30,3144
2011/10/31,2712
2011/11/01,2722
2011/11/02,2790
2011/11/03,2530
2011/11/04,2357
2011/11/05,2535
2011/11/06,2742
2011/11/07,2756
2011/11/08,19768
2011/11/09,26167
2011/11/10,26697
2011/11/11,26999
2011/11/12,26746
2011/11/13,26569
2011/11/14,26207
2011/11/15,11355
2011/11/16,54742
2011/11/17,269674
2011/11/18,577285
2011/11/19,648174
2011/11/20,557295
2011/11/21,444707
2011/11/22,281801
2011/11/23,309926
2011/11/24,332925
2011/11/25,223917
2011/11/26,92759
2011/11/27,89348
2011/11/28,178458
2011/11/29,198667
2011/11/30,535329
2011/12/01,498548
2011/12/02,562448
2011/12/03,454029
2011/12/04,337107
2011/12/05,369028
2011/12/06,421542
2011/12/07,422717
2011/12/08,278663
2011/12/09,353313
2011/12/10,572193
2011/12/11,759910
2011/12/12,913702
2011/12/13,863999
2011/12/14,480869
2011/12/15,75488
2011/12/16,19962
2011/12/17,13454
2011/12/18,7758
2011/12/19,1092
2011/12/20,1091
2011/12/21,3018
2011/12/22,3018
2011/12/23,4360
2011/12/24,4090
2011/12/25,4004
2011/12/26,10478
2011/12/27,15713
2011/12/28,16417
2011/12/29,17086
2011/12/30,15267
2011/12/31,16070
2012/01/01,14244
2012/01/02,10854
2012/01/03,4200
2012/01/04,4620
2012/01/05,16606
2012/01/06,25204
2012/01/07,21869
2012/01/08,21421
2012/01/09,17913
2012/01/10,12212
2012/01/11,12182
2012/01/12,8530
2012/01/13,1726
2012/01/14,2063
2012/01/15,3028
2012/01/16,1438
2012/01/17,1588
2012/01/18,1823
2012/01/19,1821
2012/01/20,1669
2012/01/21,1958
2012/01/22,1672
2012/01/23,1076
2012/01/24,394.279
2012/01/25,399.74
2012/01/26,380.435
2012/01/27,368.632
2012/01/28,1268
2012/01/29,1247
2012/01/30,1260
2012/01/31,1214
2012/02/01,2235
2012/02/02,1885
2012/02/03,1980
2012/02/04,1186
2012/02/05,1206
2012/02/06,1204
2012/02/07,1438
2012/02/08,756.249
2012/02/09,1329
2012/02/10,1075
2012/02/11,1798
2012/02/12,1676
2012/02/13,1650
2012/02/14,24545
2012/02/15,34472
2012/02/16,42049
2012/02/17,35631
2012/02/18,31615
2012/02/19,29544
2012/02/20,28800
2012/02/21,31482
2012/02/22,27176
2012/02/23,14551
2012/02/24,6731
2012/02/25,5507
2012/02/26,5460
2012/02/27,5920
2012/02/28,5700
2012/02/29,4159
2012/03/01,6471
2012/03/02,5290
2012/03/03,5383
2012/03/04,8344
2012/03/05,8534
2012/03/06,8376
2012/03/07,7297
2012/03/08,5289
2012/03/09,6606
2012/03/10,6596
2012/03/11,4229
2012/03/12,4987
2012/03/13,3588
2012/03/14,2279
2012/03/15,2179
2012/03/16,2119
2012/03/17,2024
2012/03/18,2933
2012/03/19,2146
2012/03/20,2262
2012/03/21,854.236
2012/03/22,4957
2012/03/23,16561
2012/03/24,19207
2012/03/25,19747
2012/03/26,18940
2012/03/27,17518
2012/03/28,15446
2012/03/29,25387
2012/03/30,25951
2012/03/31,29260
2012/04/01,21537
2012/04/02,15877
2012/04/03,11437
2012/04/04,9119
2012/04/05,5806
2012/04/06,6687
2012/04/07,12168
2012/04/08,44663
2012/04/09,92216
2012/04/10,94567
2012/04/11,100710
2012/04/12,100447
2012/04/13,90652
2012/04/14,58577
2012/04/15,52284
2012/04/16,29167
2012/04/17,17970
2012/04/18,15520
2012/04/19,24400
2012/04/20,174360
2012/04/21,164478
2012/04/22,166058
2012/04/23,178345
2012/04/24,192390
2012/04/25,188910
2012/04/26,167371
2012/04/27,35602
2012/04/28,35343
2012/04/29,35847
2012/04/30,35142
2012/05/01,32849
2012/05/02,36404
2012/05/03,31809
2012/05/04,5720
2012/05/05,5295
2012/05/06,7858
2012/05/07,8952
2012/05/08,60686
2012/05/09,62840
2012/05/10,60976
2012/05/11,61463
2012/05/12,67803
2012/05/13,52788
2012/05/14,61300
2012/05/15,33763
2012/05/16,49789
2012/05/17,63987
2012/05/18,64386
2012/05/19,93006
2012/05/20,102587
2012/05/21,96721
2012/05/22,99178
2012/05/23,87341
2012/05/24,52547
2012/05/25,52398
2012/05/26,84880
2012/05/27,81276
2012/05/28,85041
2012/05/29,64755
2012/05/30,61466
2012/05/31,96736
2012/06/01,90891
2012/06/02,70056
2012/06/03,79902
2012/06/04,72090
2012/06/05,72078
2012/06/06,73589
2012/06/07,38164
2012/06/08,88548
2012/06/09,115465
2012/06/10,100232
2012/06/11,100814
2012/06/12,99781
2012/06/13,118779
2012/06/14,114858
2012/06/15,30901
2012/06/16,24988
2012/06/17,35470
2012/06/18,35164
2012/06/19,13779
2012/06/20,11239
2012/06/21,12352
2012/06/22,21528
2012/06/23,47579
2012/06/24,38289
2012/06/25,38356
2012/06/26,38838
2012/06/27,36601
2012/06/28,40099
2012/06/29,42495
2012/06/30,32127
2012/07/01,32690
2012/07/02,36527
2012/07/03,34580
2012/07/04,34294
2012/07/05,19063
2012/07/06,12206
2012/07/07,57563
2012/07/08,67590
2012/07/09,59872
2012/07/10,59012
2012/07/11,69162
2012/07/12,68440
2012/07/13,74865
2012/07/14,43139
2012/07/15,36439
2012/07/16,35982
2012/07/17,35705
2012/07/18,25298
2012/07/19,28950
2012/07/20,23975
2012/07/21,10211
2012/07/22,9543
2012/07/23,9857
2012/07/24,7193
2012/07/25,9826
2012/07/26,12965
2012/07/27,15713
2012/07/28,16363
2012/07/29,22783
2012/07/30,29226
2012/07/31,34070
2012/08/01,35080
2012/08/02,32123
2012/08/03,26132
2012/08/04,25843
2012/08/05,19078
2012/08/06,3742
2012/08/07,5331
2012/08/08,6673
2012/08/09,6733
2012/08/10,7427
2012/08/11,7226
2012/08/12,7167
2012/08/13,8918
2012/08/14,4279
2012/08/15,5000
2012/08/16,5568
2012/08/17,17017
2012/08/18,18432
2012/08/19,135473
2012/08/20,454123
2012/08/21,420468
2012/08/22,415882
2012/08/23,422201
2012/08/24,735704
2012/08/25,531775
2012/08/26,604527
2012/08/27,580337
2012/08/28,519763
2012/08/29,1292634
2012/08/30,1442108
2012/08/31,1337599
2012/09/01,1156010
2012/09/02,950008
2012/09/03,1290148
2012/09/04,1390119
2012/09/05,583135
2012/09/06,1935792
2012/09/07,3560847
2012/09/08,3470670
2012/09/09,3646927
2012/09/10,4024443
2012/09/11,3758352
2012/09/12,3144746
2012/09/13,5267536
2012/09/14,5184529
2012/09/15,4999962
2012/09/16,2719041
2012/09/17,2737980
2012/09/18,2828620
2012/09/19,7463275
2012/09/20,6699562
2012/09/21,8797544
2012/09/22,6182056
2012/09/23,8216204
2012/09/24,10191151
2012/09/25,14475831
2012/09/26,12018369
2012/09/27,13515354
2012/09/28,6690103
2012/09/29,1428387
2012/09/30,841412
2012/10/01,16971
2012/10/02,14932
2012/10/03,16732
2012/10/04,24479
2012/10/05,21200
2012/10/06,20683
2012/10/07,19655
2012/10/08,20472
2012/10/09,23907
2012/10/10,34430
2012/10/11,32638
2012/10/12,52375
2012/10/13,66401
2012/10/14,66750
2012/10/15,79377
2012/10/16,85633
2012/10/17,94659
2012/10/18,121093
2012/10/19,131190
2012/10/20,131849
2012/10/21,124207
2012/10/22,80047
2012/10/23,79825
2012/10/24,83882
2012/10/25,54338
2012/10/26,33193
2012/10/27,34489
2012/10/28,38375
2012/10/29,42954
2012/10/30,111476
2012/10/31,175552
2012/11/01,172534
2012/11/02,200234
2012/11/03,198874
2012/11/04,176856
2012/11/05,149377
2012/11/06,127415
2012/11/07,72492
2012/11/08,46871
2012/11/09,41799
2012/11/10,61556
2012/11/11,42359
2012/11/12,29211
2012/11/13,17262
2012/11/14,13030
2012/11/15,39347
2012/11/16,101333
2012/11/17,110839
2012/11/18,86604
2012/11/19,65309
2012/11/20,53239
2012/11/21,71101
2012/11/22,70355
2012/11/23,41803
2012/11/24,14764
2012/11/25,10532
2012/11/26,10625
2012/11/27,15824
2012/11/28,14669
2012/11/29,14329
2012/11/30,16411
2012/12/01,21330
2012/12/02,22063
2012/12/03,56021
2012/12/04,81622
2012/12/05,114780
2012/12/06,126990
2012/12/07,93320
2012/12/08,66096
2012/12/09,68236
2012/12/10,93209
2012/12/11,88988
2012/12/12,117287
2012/12/13,126074
2012/12/14,133377
2012/12/15,111901
2012/12/16,106765
2012/12/17,85276
2012/12/18,82301
2012/12/19,75700
2012/12/20,45987
2012/12/21,18119
2012/12/22,16864
2012/12/23,14163
2012/12/24,10997
2012/12/25,4386
2012/12/26,6639
2012/12/27,7855
2012/12/28,3016
2012/12/29,2754
2012/12/30,3448
2012/12/31,15656
2013/01/01,26174
2013/01/02,30932
2013/01/03,26225
2013/01/04,23696
2013/01/05,21626
2013/01/06,6292
2013/01/07,7784
2013/01/08,11006
2013/01/09,10851
2013/01/10,17700
2013/01/11,21112
2013/01/12,19781
2013/01/13,25273
2013/01/14,25411
2013/01/15,17416
2013/01/16,19765
2013/01/17,21946
2013/01/18,21284
2013/01/19,17558
2013/01/20,9519
2013/01/21,6343
2013/01/22,3957
2013/01/23,21164
2013/01/24,21389
2013/01/25,21203
2013/01/26,20472
2013/01/27,20029
2013/01/28,18038
2013/01/29,28156
2013/01/30,70278
2013/01/31,69975
2013/02/01,67809
2013/02/02,64197
2013/02/03,64518
2013/02/04,62165
2013/02/05,58767
2013/02/06,20381
2013/02/07,20484
2013/02/08,22511
2013/02/09,17271
2013/02/10,10828
2013/02/11,14494
2013/02/12,17069
2013/02/13,9913
2013/02/14,12123
2013/02/15,7649
2013/02/16,6030
2013/02/17,5940
2013/02/18,5730
2013/02/19,5944
2013/02/20,3464
2013/02/21,3237
2013/02/22,4699
2013/02/23,4692
2013/02/24,9806
2013/02/25,11299
2013/02/26,11424
2013/02/27,9008
2013/02/28,3714
2013/03/01,4699
2013/03/02,3105
2013/03/03,9697
2013/03/04,16862
2013/03/05,51479
2013/03/06,102166
2013/03/07,99106
2013/03/08,98360
2013/03/09,100629
2013/03/10,85329
2013/03/11,61359
2013/03/12,70936
2013/03/13,43456
2013/03/14,43697
2013/03/15,979280
2013/03/16,1221142
2013/03/17,1142032
2013/03/18,1557637
2013/03/19,1449691
2013/03/20,1231248
2013/03/21,835522
2013/03/22,742165
2013/03/23,717939
2013/03/24,678116
2013/03/25,149628
2013/03/26,217012
2013/03/27,739811
2013/03/28,750075
2013/03/29,695908
2013/03/30,634816
2013/03/31,396698
2013/04/01,348197
2013/04/02,643025
2013/04/03,779856
2013/04/04,858294
2013/04/05,631002
2013/04/06,481790
2013/04/07,668299
2013/04/08,462659
2013/04/09,1036203
2013/04/10,3000111
2013/04/11,3033141
2013/04/12,3463470
2013/04/13,3894868
2013/04/14,4579275
2013/04/15,5320681
2013/04/16,4691502
2013/04/17,645211
2013/04/18,11861565
2013/04/19,11786608
2013/04/20,11722105
2013/04/21,11161544
2013/04/22,10431881
2013/04/23,9886576
2013/04/24,9290794
2013/04/25,456080
2013/04/26,489200
2013/04/27,566891
2013/04/28,831993
2013/04/29,1090183
2013/04/30,1117345
2013/05/01,826639
2013/05/02,908625
2013/05/03,1062526
2013/05/04,1354692
2013/05/05,1417112
2013/05/06,459874
2013/05/07,331737
2013/05/08,78709
2013/05/09,99997
2013/05/10,99225
2013/05/11,98258
2013/05/12,137398
2013/05/13,173085
2013/05/14,145034
2013/05/15,120108
2013/05/16,115440
2013/05/17,123297
2013/05/18,113475
2013/05/19,107707
2013/05/20,42151
2013/05/21,43447
2013/05/22,52281
2013/05/23,48594
2013/05/24,54184
2013/05/25,69445
2013/05/26,46357
2013/05/27,37323
2013/05/28,35171
2013/05/29,44776
2013/05/30,45937
2013/05/31,43824
2013/06/01,52916
2013/06/02,66915
2013/06/03,70342
2013/06/04,69683
2013/06/05,40826
2013/06/06,50037
2013/06/07,47217
2013/06/08,70632
2013/06/09,59060
2013/06/10,60067
2013/06/11,61137
2013/06/12,59957
2013/06/13,49420
2013/06/14,49565
2013/06/15,28297
2013/06/16,19675
2013/06/17,15181
2013/06/18,16546
2013/06/19,16817
2013/06/20,17156
2013/06/21,24745
2013/06/22,35522
2013/06/23,59345
2013/06/24,59623
2013/06/25,65731
2013/06/26,65733
2013/06/27,61960
2013/06/28,42852
2013/06/29,35538
2013/06/30,14456
2013/07/01,57275
2013/07/02,56622
2013/07/03,84087
2013/07/04,91468
2013/07/05,103021
2013/07/06,94763
2013/07/07,64073
2013/07/08,63376
2013/07/09,74024
2013/07/10,88669
2013/07/11,92804
2013/07/12,77940
2013/07/13,57640
2013/07/14,58786
2013/07/15,48182
2013/07/16,55160
2013/07/17,77272
2013/07/18,80739
2013/07/19,78435
2013/07/20,140374
2013/07/21,182883
2013/07/22,182124
2013/07/23,190964
2013/07/24,147522
2013/07/25,127969
2013/07/26,128552
2013/07/27,147036
2013/07/28,113937
2013/07/29,110082
2013/07/30,105196
2013/07/31,100974
2013/08/01,131165
2013/08/02,127718
2013/08/03,87353
2013/08/04,129546
2013/08/05,130525
2013/08/06,92226
2013/08/07,94076
2013/08/08,34170
2013/08/09,23158
2013/08/10,38829
2013/08/11,42997
2013/08/12,42031
2013/08/13,190381
2013/08/14,345487
2013/08/15,332502
2013/08/16,310919
2013/08/17,235990
2013/08/18,186474
2013/08/19,189279
2013/08/20,135787
2013/08/21,75589
2013/08/22,78764
2013/08/23,76199
2013/08/24,97601
2013/08/25,98054
2013/08/26,100638
2013/08/27,102540
2013/08/28,22651
2013/08/29,1751826
2013/08/30,1752503
2013/08/31,1649763
2013/09/01,1551879
2013/09/02,1449923
2013/09/03,1375574
2013/09/04,1233556
2013/09/05,63290
2013/09/06,103039
2013/09/07,125124
2013/09/08,184030
2013/09/09,195251
2013/09/10,144356
2013/09/11,137059
2013/09/12,135568
2013/09/13,129901
2013/09/14,120370
2013/09/15,134603
2013/09/16,103880
2013/09/17,126164
2013/09/18,94071
2013/09/19,96033
2013/09/20,82481
2013/09/21,99142
2013/09/22,73926
2013/09/23,91932
2013/09/24,93416
2013/09/25,105527
2013/09/26,103219
2013/09/27,109267
2013/09/28,56492
2013/09/29,14410
2013/09/30,38527
2013/10/01,74693
2013/10/02,87816
2013/10/03,81328
2013/10/04,80693
2013/10/05,142686
2013/10/06,201983
2013/10/07,177870
2013/10/08,131203
2013/10/09,130472
2013/10/10,130771
2013/10/11,139161
2013/10/12,91407
2013/10/13,27722
2013/10/14,32271
2013/10/15,47534
2013/10/16,123804
2013/10/17,121968
2013/10/18,117655
2013/10/19,114492
2013/10/20,62708
2013/10/21,63042
2013/10/22,121964
2013/10/23,266223
2013/10/24,251299
2013/10/25,3614306
2013/10/26,3715269
2013/10/27,3811941
2013/10/28,3961760
2013/10/29,4939127
2013/10/30,5088111
2013/10/31,5345423
2013/11/01,2055402
2013/11/02,1996430
2013/11/03,1784012
2013/11/04,1811605
2013/11/05,894666
2013/11/06,886046
2013/11/07,980332
2013/11/08,845149
2013/11/09,642609
2013/11/10,387098
2013/11/11,480144
2013/11/12,805808
2013/11/13,1151876
2013/11/14,1314417
2013/11/15,18316313
2013/11/16,22083853
2013/11/17,18963215
2013/11/18,16634748
2013/11/19,14385589
2013/11/20,10799538
2013/11/21,7522526
2013/11/22,12236424
2013/11/23,12023799
2013/11/24,8663887
2013/11/25,8690836
2013/11/26,71400136
2013/11/27,71535761
2013/11/28,79530749
2013/11/29,79083179
2013/11/30,62777400
2013/12/01,58452807
2013/12/02,49018216
2013/12/03,42563945
2013/12/04,39095498
2013/12/05,22793890
2013/12/06,13374443
2013/12/07,10102407
2013/12/08,10038886
2013/12/09,10287450
2013/12/10,15155391
2013/12/11,16216859
2013/12/12,17434878
2013/12/13,18337461
2013/12/14,7758822
2013/12/15,8323655
2013/12/16,22728238
2013/12/17,22489493
2013/12/18,22437927
2013/12/19,22905897
2013/12/20,24574638
2013/12/21,24192547
2013/12/22,19741285
2013/12/23,5200889
2013/12/24,2396578
2013/12/25,995290
2013/12/26,827900
2013/12/27,1125592
2013/12/28,985104
2013/12/29,1339909
2013/12/30,1259089
2013/12/31,1857525
2014/01/01,1724867
2014/01/02,1643666
2014/01/03,1872913
2014/01/04,1807328
2014/01/05,3331475
2014/01/06,4805518
2014/01/07,3324875
2014/01/08,2659164
2014/01/09,3795708
2014/01/10,4854941
2014/01/11,7381136
2014/01/12,6841001
2014/01/13,4040932
2014/01/14,2219151
2014/01/15,1580729
2014/01/16,1629889
2014/01/17,2277650
2014/01/18,2772959
2014/01/19,3124669
2014/01/20,3716638
2014/01/21,2947883
2014/01/22,3314053
2014/01/23,3205697
2014/01/24,3151047
2014/01/25,2474488
2014/01/26,2243340
2014/01/27,2917653
2014/01/28,2882442
2014/01/29,2809796
2014/01/30,2718791
2014/01/31,2925833
2014/02/01,2943190
2014/02/02,2782474
2014/02/03,447371
2014/02/04,1184092
2014/02/05,1811045
2014/02/06,1760617
2014/02/07,1211685
2014/02/08,1465333
2014/02/09,1882745
2014/02/10,1747900
2014/02/11,1496025
2014/02/12,979368
2014/02/13,1165665
2014/02/14,494764
2014/02/15,2315175
2014/02/16,2205151
2014/02/17,2504533
2014/02/18,2940469
2014/02/19,3723178
2014/02/20,4038986
2014/02/21,4427751
2014/02/22,777846
2014/02/23,217570
2014/02/24,542136
2014/02/25,1340950
2014/02/26,1228726
2014/02/27,1223767
2014/02/28,1133688
2014/03/01,1281593
2014/03/02,967798
2014/03/03,1614958
2014/03/04,2044781
2014/03/05,1939809
2014/03/06,1538543
2014/03/07,27129479
2014/03/08,30885309
2014/03/09,27608304
2014/03/10,27460841
2014/03/11,27414311
2014/03/12,23991507
2014/03/13,22570112
2014/03/14,10445104
2014/03/15,6611749
2014/03/16,8521252
2014/03/17,2654512
2014/03/18,70989125
2014/03/19,70987716
2014/03/20,71842501
2014/03/21,72821333
2014/03/22,75893385
2014/03/23,77055074
2014/03/24,76705318
2014/03/25,3343343
