Date,confirmationtime30std
2011/05/06,2.042
2011/05/07,2.052
2011/05/08,2.132
2011/05/09,2.232
2011/05/10,2.232
2011/05/11,2.221
2011/05/12,2.208
2011/05/13,2.231
2011/05/14,2.316
2011/05/15,2.138
2011/05/16,2.236
2011/05/17,2.353
2011/05/18,2.394
2011/05/19,2.317
2011/05/20,2.127
2011/05/21,1.929
2011/05/22,1.962
2011/05/23,2.039
2011/05/24,2.059
2011/05/25,2.186
2011/05/26,2.276
2011/05/27,2.343
2011/05/28,2.41
2011/05/29,2.448
2011/05/30,2.604
2011/05/31,2.757
2011/06/01,2.768
2011/06/02,2.774
2011/06/03,2.771
2011/06/04,2.774
2011/06/05,2.772
2011/06/06,2.783
2011/06/07,2.84
2011/06/08,2.836
2011/06/09,2.822
2011/06/10,2.818
2011/06/11,2.782
2011/06/12,2.791
2011/06/13,2.779
2011/06/14,2.799
2011/06/15,2.839
2011/06/16,2.84
2011/06/17,2.775
2011/06/18,2.723
2011/06/19,2.725
2011/06/20,2.735
2011/06/21,2.736
2011/06/22,2.697
2011/06/23,2.608
2011/06/24,2.476
2011/06/25,2.584
2011/06/26,2.687
2011/06/27,2.621
2011/06/28,2.687
2011/06/29,2.604
2011/06/30,2.448
2011/07/01,2.48
2011/07/02,2.525
2011/07/03,2.587
2011/07/04,2.609
2011/07/05,2.829
2011/07/06,2.862
2011/07/07,3.11
2011/07/08,3.137
2011/07/09,3.192
2011/07/10,3.31
2011/07/11,3.245
2011/07/12,3.272
2011/07/13,3.214
2011/07/14,3.163
2011/07/15,2.95
2011/07/16,2.959
2011/07/17,2.947
2011/07/18,2.916
2011/07/19,2.871
2011/07/20,2.742
2011/07/21,2.507
2011/07/22,2.19
2011/07/23,1.905
2011/07/24,1.682
2011/07/25,1.658
2011/07/26,1.682
2011/07/27,1.695
2011/07/28,1.696
2011/07/29,1.679
2011/07/30,1.577
2011/07/31,1.584
2011/08/01,1.575
2011/08/02,1.566
2011/08/03,1.542
2011/08/04,1.644
2011/08/05,1.685
2011/08/06,1.814
2011/08/07,1.95
2011/08/08,1.994
2011/08/09,1.961
2011/08/10,1.959
2011/08/11,1.977
2011/08/12,1.923
2011/08/13,1.993
2011/08/14,2.03
2011/08/15,2.091
2011/08/16,2.039
2011/08/17,2
2011/08/18,1.998
2011/08/19,2.039
2011/08/20,2.039
2011/08/21,2.06
2011/08/22,2.116
2011/08/23,2.083
2011/08/24,2.065
2011/08/25,1.98
2011/08/26,1.877
2011/08/27,1.959
2011/08/28,2.059
2011/08/29,2.039
2011/08/30,1.9
2011/08/31,1.847
2011/09/01,1.831
2011/09/02,1.826
2011/09/03,1.812
2011/09/04,1.816
2011/09/05,1.783
2011/09/06,1.753
2011/09/07,1.753
2011/09/08,1.778
2011/09/09,1.786
2011/09/10,1.795
2011/09/11,1.832
2011/09/12,1.82
2011/09/13,1.806
2011/09/14,1.781
2011/09/15,1.81
2011/09/16,1.93
2011/09/17,1.936
2011/09/18,1.961
2011/09/19,1.981
2011/09/20,1.922
2011/09/21,1.812
2011/09/22,1.783
2011/09/23,1.786
2011/09/24,1.805
2011/09/25,1.791
2011/09/26,1.722
2011/09/27,1.56
2011/09/28,1.572
2011/09/29,1.619
2011/09/30,1.646
2011/10/01,1.631
2011/10/02,1.652
2011/10/03,1.652
2011/10/04,1.854
2011/10/05,1.802
2011/10/06,1.772
2011/10/07,1.774
2011/10/08,1.84
2011/10/09,1.785
2011/10/10,1.818
2011/10/11,2.472
2011/10/12,2.502
2011/10/13,2.845
2011/10/14,2.821
2011/10/15,2.736
2011/10/16,2.736
2011/10/17,2.756
2011/10/18,2.654
2011/10/19,2.66
2011/10/20,2.666
2011/10/21,2.612
2011/10/22,2.779
2011/10/23,2.83
2011/10/24,2.826
2011/10/25,2.799
2011/10/26,2.782
2011/10/27,2.912
2011/10/28,2.875
2011/10/29,2.88
2011/10/30,2.896
2011/10/31,2.828
2011/11/01,2.971
2011/11/02,3.033
2011/11/03,3.023
2011/11/04,3.035
2011/11/05,3.12
2011/11/06,3.152
2011/11/07,3.172
2011/11/08,3.267
2011/11/09,3.428
2011/11/10,3.174
2011/11/11,3.176
2011/11/12,2.976
2011/11/13,2.996
2011/11/14,3.025
2011/11/15,3.157
2011/11/16,3.144
2011/11/17,3.145
2011/11/18,3.145
2011/11/19,3.111
2011/11/20,3.12
2011/11/21,2.851
2011/11/22,2.724
2011/11/23,2.719
2011/11/24,2.8
2011/11/25,2.753
2011/11/26,2.461
2011/11/27,2.316
2011/11/28,2.207
2011/11/29,2.04
2011/11/30,2.126
2011/12/01,2.305
2011/12/02,2.279
2011/12/03,2.276
2011/12/04,2.264
2011/12/05,2.306
2011/12/06,2.414
2011/12/07,2.406
2011/12/08,2.461
2011/12/09,2.415
2011/12/10,2.418
2011/12/11,2.349
2011/12/12,2.378
2011/12/13,2.385
2011/12/14,2.406
2011/12/15,2.495
2011/12/16,2.572
2011/12/17,2.592
2011/12/18,2.595
2011/12/19,2.6
2011/12/20,2.601
2011/12/21,2.524
2011/12/22,2.533
2011/12/23,2.528
2011/12/24,2.358
2011/12/25,2.446
2011/12/26,2.44
2011/12/27,2.231
2011/12/28,2.173
2011/12/29,2.173
2011/12/30,2.148
2011/12/31,2.028
2012/01/01,2.036
2012/01/02,2.034
2012/01/03,2.039
2012/01/04,2.022
2012/01/05,1.951
2012/01/06,2.011
2012/01/07,2.105
2012/01/08,2.134
2012/01/09,2.162
2012/01/10,2.167
2012/01/11,2.089
2012/01/12,2.044
2012/01/13,2.055
2012/01/14,1.68
2012/01/15,1.402
2012/01/16,1.474
2012/01/17,1.463
2012/01/18,1.594
2012/01/19,1.527
2012/01/20,1.535
2012/01/21,1.551
2012/01/22,1.586
2012/01/23,1.614
2012/01/24,1.592
2012/01/25,1.514
2012/01/26,1.542
2012/01/27,1.557
2012/01/28,1.531
2012/01/29,1.551
2012/01/30,1.604
2012/01/31,1.604
2012/02/01,1.626
2012/02/02,1.626
2012/02/03,1.631
2012/02/04,1.63
2012/02/05,1.6
2012/02/06,1.475
2012/02/07,1.484
2012/02/08,1.452
2012/02/09,1.441
2012/02/10,1.463
2012/02/11,1.456
2012/02/12,1.456
2012/02/13,1.486
2012/02/14,1.49
2012/02/15,1.429
2012/02/16,1.428
2012/02/17,1.333
2012/02/18,1.418
2012/02/19,1.433
2012/02/20,1.405
2012/02/21,1.464
2012/02/22,1.408
2012/02/23,1.448
2012/02/24,1.448
2012/02/25,1.469
2012/02/26,1.456
2012/02/27,1.456
2012/02/28,1.427
2012/02/29,1.471
2012/03/01,1.471
2012/03/02,1.511
2012/03/03,1.854
2012/03/04,1.855
2012/03/05,1.839
2012/03/06,1.851
2012/03/07,1.86
2012/03/08,1.857
2012/03/09,1.908
2012/03/10,1.943
2012/03/11,1.961
2012/03/12,1.997
2012/03/13,2.002
2012/03/14,2.002
2012/03/15,2.139
2012/03/16,2.109
2012/03/17,2.136
2012/03/18,2.148
2012/03/19,2.106
2012/03/20,2.11
2012/03/21,2.107
2012/03/22,2.036
2012/03/23,2.133
2012/03/24,2.205
2012/03/25,2.21
2012/03/26,2.187
2012/03/27,2.191
2012/03/28,2.189
2012/03/29,2.186
2012/03/30,2.106
2012/03/31,2.152
2012/04/01,2.122
2012/04/02,2.061
2012/04/03,2.082
2012/04/04,2.102
2012/04/05,2.289
2012/04/06,2.304
2012/04/07,2.348
2012/04/08,2.303
2012/04/09,2.263
2012/04/10,2.242
2012/04/11,2.2
2012/04/12,2.228
2012/04/13,2.304
2012/04/14,2.203
2012/04/15,2.517
2012/04/16,2.449
2012/04/17,2.416
2012/04/18,2.435
2012/04/19,2.424
2012/04/20,2.41
2012/04/21,2.397
2012/04/22,2.358
2012/04/23,2.185
2012/04/24,2.142
2012/04/25,2.145
2012/04/26,2.141
2012/04/27,2.119
2012/04/28,2.148
2012/04/29,2.284
2012/04/30,2.336
2012/05/01,2.435
2012/05/02,2.322
2012/05/03,2.342
2012/05/04,2.381
2012/05/05,2.298
2012/05/06,2.329
2012/05/07,2.343
2012/05/08,2.419
2012/05/09,2.453
2012/05/10,2.503
2012/05/11,2.5
2012/05/12,2.493
2012/05/13,2.4
2012/05/14,2.4
2012/05/15,2.036
2012/05/16,2.185
2012/05/17,2.364
2012/05/18,2.318
2012/05/19,2.308
2012/05/20,2.313
2012/05/21,2.374
2012/05/22,2.551
2012/05/23,2.57
2012/05/24,2.624
2012/05/25,2.669
2012/05/26,2.654
2012/05/27,2.669
2012/05/28,2.661
2012/05/29,2.599
2012/05/30,2.493
2012/05/31,2.403
2012/06/01,2.409
2012/06/02,2.42
2012/06/03,2.391
2012/06/04,2.339
2012/06/05,2.275
2012/06/06,2.194
2012/06/07,2.031
2012/06/08,1.92
2012/06/09,2.049
2012/06/10,2.143
2012/06/11,2.12
2012/06/12,2.159
2012/06/13,2.175
2012/06/14,2.188
2012/06/15,2.139
2012/06/16,1.991
2012/06/17,2.042
2012/06/18,2.137
2012/06/19,2.13
2012/06/20,2.057
2012/06/21,1.831
2012/06/22,1.787
2012/06/23,1.704
2012/06/24,1.575
2012/06/25,1.57
2012/06/26,1.554
2012/06/27,1.572
2012/06/28,1.463
2012/06/29,1.373
2012/06/30,1.423
2012/07/01,1.437
2012/07/02,1.42
2012/07/03,1.436
2012/07/04,1.431
2012/07/05,1.436
2012/07/06,1.439
2012/07/07,1.45
2012/07/08,1.431
2012/07/09,1.395
2012/07/10,1.357
2012/07/11,1.398
2012/07/12,1.392
2012/07/13,1.419
2012/07/14,1.432
2012/07/15,1.442
2012/07/16,1.435
2012/07/17,1.474
2012/07/18,1.388
2012/07/19,1.435
2012/07/20,1.432
2012/07/21,1.406
2012/07/22,1.381
2012/07/23,1.361
2012/07/24,1.291
2012/07/25,1.306
2012/07/26,1.36
2012/07/27,1.436
2012/07/28,1.389
2012/07/29,1.411
2012/07/30,1.373
2012/07/31,1.481
2012/08/01,1.56
2012/08/02,1.573
2012/08/03,1.583
2012/08/04,1.567
2012/08/05,1.607
2012/08/06,1.613
2012/08/07,1.631
2012/08/08,1.64
2012/08/09,1.675
2012/08/10,1.598
2012/08/11,1.619
2012/08/12,1.612
2012/08/13,1.61
2012/08/14,1.57
2012/08/15,1.583
2012/08/16,1.55
2012/08/17,1.604
2012/08/18,1.527
2012/08/19,1.594
2012/08/20,1.585
2012/08/21,1.612
2012/08/22,1.561
2012/08/23,1.566
2012/08/24,1.583
2012/08/25,1.636
2012/08/26,1.64
2012/08/27,1.661
2012/08/28,1.654
2012/08/29,1.627
2012/08/30,1.477
2012/08/31,1.42
2012/09/01,1.413
2012/09/02,1.416
2012/09/03,1.416
2012/09/04,1.348
2012/09/05,1.336
2012/09/06,1.352
2012/09/07,1.357
2012/09/08,1.376
2012/09/09,1.375
2012/09/10,1.374
2012/09/11,1.405
2012/09/12,1.405
2012/09/13,1.566
2012/09/14,1.555
2012/09/15,1.579
2012/09/16,1.519
2012/09/17,1.53
2012/09/18,1.473
2012/09/19,1.477
2012/09/20,1.438
2012/09/21,1.464
2012/09/22,1.451
2012/09/23,1.442
2012/09/24,1.376
2012/09/25,1.362
2012/09/26,1.389
2012/09/27,1.393
2012/09/28,1.369
2012/09/29,1.395
2012/09/30,1.346
2012/10/01,1.479
2012/10/02,1.478
2012/10/03,1.568
2012/10/04,1.668
2012/10/05,1.624
2012/10/06,1.572
2012/10/07,1.674
2012/10/08,1.765
2012/10/09,1.762
2012/10/10,1.762
2012/10/11,1.782
2012/10/12,1.776
2012/10/13,1.699
2012/10/14,1.781
2012/10/15,1.829
2012/10/16,1.814
2012/10/17,1.774
2012/10/18,1.739
2012/10/19,1.762
2012/10/20,1.775
2012/10/21,1.742
2012/10/22,1.742
2012/10/23,1.786
2012/10/24,1.812
2012/10/25,1.803
2012/10/26,1.834
2012/10/27,1.893
2012/10/28,1.919
2012/10/29,1.885
2012/10/30,1.872
2012/10/31,1.818
2012/11/01,1.839
2012/11/02,1.8
2012/11/03,1.739
2012/11/04,1.716
2012/11/05,1.727
2012/11/06,1.627
2012/11/07,1.537
2012/11/08,1.529
2012/11/09,1.53
2012/11/10,1.506
2012/11/11,1.508
2012/11/12,1.579
2012/11/13,1.469
2012/11/14,1.421
2012/11/15,1.453
2012/11/16,1.446
2012/11/17,1.448
2012/11/18,1.407
2012/11/19,1.391
2012/11/20,1.36
2012/11/21,1.347
2012/11/22,1.26
2012/11/23,1.265
2012/11/24,1.26
2012/11/25,1.207
2012/11/26,1.09
2012/11/27,1.011
2012/11/28,1.11
2012/11/29,1.174
2012/11/30,1.334
2012/12/01,1.371
2012/12/02,1.371
2012/12/03,1.37
2012/12/04,1.755
2012/12/05,1.859
2012/12/06,1.851
2012/12/07,1.879
2012/12/08,1.869
2012/12/09,1.92
2012/12/10,1.92
2012/12/11,1.917
2012/12/12,1.927
2012/12/13,1.952
2012/12/14,2.309
2012/12/15,2.433
2012/12/16,2.606
2012/12/17,2.608
2012/12/18,2.627
2012/12/19,2.62
2012/12/20,2.828
2012/12/21,2.808
2012/12/22,2.835
2012/12/23,2.777
2012/12/24,2.739
2012/12/25,2.729
2012/12/26,2.715
2012/12/27,2.749
2012/12/28,2.732
2012/12/29,2.629
2012/12/30,2.738
2012/12/31,2.691
2013/01/01,2.768
2013/01/02,2.79
2013/01/03,2.762
2013/01/04,2.763
2013/01/05,2.766
2013/01/06,2.766
2013/01/07,2.853
2013/01/08,2.834
2013/01/09,2.84
2013/01/10,2.845
2013/01/11,2.914
2013/01/12,2.946
2013/01/13,2.724
2013/01/14,2.659
2013/01/15,2.543
2013/01/16,2.55
2013/01/17,2.692
2013/01/18,2.746
2013/01/19,2.505
2013/01/20,2.487
2013/01/21,2.476
2013/01/22,2.416
2013/01/23,2.441
2013/01/24,2.417
2013/01/25,2.399
2013/01/26,2.399
2013/01/27,2.329
2013/01/28,2.333
2013/01/29,2.298
2013/01/30,2.281
2013/01/31,2.449
2013/02/01,2.435
2013/02/02,2.403
2013/02/03,2.552
2013/02/04,2.604
2013/02/05,2.661
2013/02/06,2.6
2013/02/07,2.604
2013/02/08,2.587
2013/02/09,2.585
2013/02/10,2.476
2013/02/11,2.399
2013/02/12,2.379
2013/02/13,2.423
2013/02/14,2.298
2013/02/15,2.329
2013/02/16,2.091
2013/02/17,1.985
2013/02/18,1.99
2013/02/19,1.881
2013/02/20,1.882
2013/02/21,1.884
2013/02/22,1.679
2013/02/23,1.677
2013/02/24,1.58
2013/02/25,1.709
2013/02/26,1.69
2013/02/27,1.717
2013/02/28,1.713
2013/03/01,1.716
2013/03/02,1.703
2013/03/03,1.664
2013/03/04,1.667
2013/03/05,1.724
2013/03/06,1.732
2013/03/07,1.731
2013/03/08,1.691
2013/03/09,1.682
2013/03/10,1.69
2013/03/11,1.616
2013/03/12,1.764
2013/03/13,1.767
2013/03/14,1.679
2013/03/15,1.68
2013/03/16,1.656
2013/03/17,1.759
2013/03/18,1.762
2013/03/19,1.729
2013/03/20,1.84
2013/03/21,1.956
2013/03/22,2.078
2013/03/23,2.174
2013/03/24,2.19
2013/03/25,2.265
2013/03/26,2.283
2013/03/27,2.409
2013/03/28,2.419
2013/03/29,2.39
2013/03/30,2.391
2013/03/31,2.365
2013/04/01,2.341
2013/04/02,2.337
2013/04/03,2.335
2013/04/04,2.247
2013/04/05,2.238
2013/04/06,2.232
2013/04/07,2.225
2013/04/08,2.251
2013/04/09,2.245
2013/04/10,2.258
2013/04/11,2.1
2013/04/12,2.073
2013/04/13,2.076
2013/04/14,2.118
2013/04/15,2.125
2013/04/16,2.06
2013/04/17,2.041
2013/04/18,2.104
2013/04/19,2.147
2013/04/20,2.041
2013/04/21,1.856
2013/04/22,1.707
2013/04/23,1.653
2013/04/24,1.595
2013/04/25,1.576
2013/04/26,1.339
2013/04/27,1.366
2013/04/28,1.373
2013/04/29,1.375
2013/04/30,1.414
2013/05/01,1.329
2013/05/02,1.456
2013/05/03,1.539
2013/05/04,1.534
2013/05/05,1.536
2013/05/06,1.539
2013/05/07,1.544
2013/05/08,1.542
2013/05/09,1.517
2013/05/10,1.44
2013/05/11,1.491
2013/05/12,1.48
2013/05/13,1.496
2013/05/14,1.493
2013/05/15,1.559
2013/05/16,1.546
2013/05/17,1.529
2013/05/18,1.521
2013/05/19,1.425
2013/05/20,1.617
2013/05/21,1.589
2013/05/22,1.586
2013/05/23,1.603
2013/05/24,1.615
2013/05/25,1.599
2013/05/26,1.582
2013/05/27,1.597
2013/05/28,1.559
2013/05/29,1.541
2013/05/30,1.573
2013/05/31,1.59
2013/06/01,1.655
2013/06/02,1.643
2013/06/03,1.791
2013/06/04,1.921
2013/06/05,1.942
2013/06/06,1.956
2013/06/07,1.96
2013/06/08,1.971
2013/06/09,1.978
2013/06/10,1.966
2013/06/11,1.977
2013/06/12,2.046
2013/06/13,2.042
2013/06/14,1.945
2013/06/15,1.883
2013/06/16,1.881
2013/06/17,1.909
2013/06/18,2.01
2013/06/19,1.911
2013/06/20,1.897
2013/06/21,1.871
2013/06/22,1.871
2013/06/23,1.876
2013/06/24,1.926
2013/06/25,1.941
2013/06/26,1.94
2013/06/27,1.923
2013/06/28,1.922
2013/06/29,1.92
2013/06/30,1.955
2013/07/01,1.874
2013/07/02,1.843
2013/07/03,1.741
2013/07/04,1.602
2013/07/05,1.608
2013/07/06,1.625
2013/07/07,1.653
2013/07/08,1.685
2013/07/09,1.701
2013/07/10,1.749
2013/07/11,1.741
2013/07/12,1.68
2013/07/13,1.66
2013/07/14,1.646
2013/07/15,1.641
2013/07/16,1.607
2013/07/17,1.572
2013/07/18,1.455
2013/07/19,1.255
2013/07/20,1.247
2013/07/21,1.323
2013/07/22,1.324
2013/07/23,1.465
2013/07/24,1.423
2013/07/25,1.488
2013/07/26,1.489
2013/07/27,1.502
2013/07/28,1.502
2013/07/29,1.509
2013/07/30,1.526
2013/07/31,1.528
2013/08/01,1.479
2013/08/02,1.498
2013/08/03,1.491
2013/08/04,1.48
2013/08/05,1.485
2013/08/06,1.494
2013/08/07,1.479
2013/08/08,1.539
2013/08/09,1.539
2013/08/10,1.622
2013/08/11,1.662
2013/08/12,1.7
2013/08/13,1.697
2013/08/14,1.687
2013/08/15,1.672
2013/08/16,1.681
2013/08/17,1.656
2013/08/18,1.662
2013/08/19,1.661
2013/08/20,1.645
2013/08/21,1.638
2013/08/22,1.473
2013/08/23,1.41
2013/08/24,1.181
2013/08/25,1.297
2013/08/26,1.338
2013/08/27,1.334
2013/08/28,1.334
2013/08/29,1.325
2013/08/30,1.35
2013/08/31,1.42
2013/09/01,1.48
2013/09/02,1.488
2013/09/03,1.481
2013/09/04,1.547
2013/09/05,1.555
2013/09/06,1.555
2013/09/07,1.74
2013/09/08,1.809
2013/09/09,1.794
2013/09/10,1.747
2013/09/11,1.71
2013/09/12,1.754
2013/09/13,1.751
2013/09/14,1.779
2013/09/15,1.752
2013/09/16,1.851
2013/09/17,1.85
2013/09/18,1.878
2013/09/19,1.878
2013/09/20,1.883
2013/09/21,1.839
2013/09/22,1.85
2013/09/23,1.88
2013/09/24,1.792
2013/09/25,1.768
2013/09/26,1.798
2013/09/27,1.798
2013/09/28,1.807
2013/09/29,1.815
2013/09/30,1.799
2013/10/01,1.738
2013/10/02,1.691
2013/10/03,1.699
2013/10/04,1.659
2013/10/05,1.715
2013/10/06,1.715
2013/10/07,1.612
2013/10/08,1.587
2013/10/09,1.572
2013/10/10,1.573
2013/10/11,1.559
2013/10/12,1.562
2013/10/13,1.607
2013/10/14,1.713
2013/10/15,1.883
2013/10/16,1.793
2013/10/17,1.826
2013/10/18,1.776
2013/10/19,1.818
2013/10/20,1.818
2013/10/21,1.834
2013/10/22,1.918
2013/10/23,1.936
2013/10/24,1.94
2013/10/25,1.99
2013/10/26,1.923
2013/10/27,1.921
2013/10/28,1.926
2013/10/29,1.975
2013/10/30,1.901
2013/10/31,1.904
2013/11/01,1.907
2013/11/02,1.908
2013/11/03,1.891
2013/11/04,1.874
2013/11/05,1.899
2013/11/06,1.851
2013/11/07,2.008
2013/11/08,2.342
2013/11/09,2.484
2013/11/10,2.504
2013/11/11,2.488
2013/11/12,2.462
2013/11/13,2.392
2013/11/14,2.258
2013/11/15,2.257
2013/11/16,2.24
2013/11/17,2.238
2013/11/18,2.242
2013/11/19,2.262
2013/11/20,2.244
2013/11/21,2.174
2013/11/22,2.093
2013/11/23,2.021
2013/11/24,1.866
2013/11/25,1.86
2013/11/26,1.875
2013/11/27,1.875
2013/11/28,1.865
2013/11/29,1.832
2013/11/30,1.742
2013/12/01,1.697
2013/12/02,1.641
2013/12/03,1.669
2013/12/04,1.619
2013/12/05,1.617
2013/12/06,1.71
2013/12/07,1.651
2013/12/08,1.432
2013/12/09,1.323
2013/12/10,1.344
2013/12/11,1.347
2013/12/12,1.307
2013/12/13,1.302
2013/12/14,1.343
2013/12/15,1.333
2013/12/16,1.356
2013/12/17,1.405
2013/12/18,1.389
2013/12/19,1.489
2013/12/20,1.463
2013/12/21,1.385
2013/12/22,1.391
2013/12/23,1.389
2013/12/24,1.387
2013/12/25,1.419
2013/12/26,1.365
2013/12/27,1.359
2013/12/28,1.482
2013/12/29,1.492
2013/12/30,1.494
2013/12/31,1.478
2014/01/01,1.471
2014/01/02,1.748
2014/01/03,1.771
2014/01/04,1.923
2014/01/05,1.886
2014/01/06,1.87
