Date,sentbyaddress7var
2010/12/08,5545
2010/12/09,5484
2010/12/10,4970
2010/12/11,8842
2010/12/12,11581
2010/12/13,13241
2010/12/14,16694
2010/12/15,17273
2010/12/16,14505
2010/12/17,9153
2010/12/18,10649
2010/12/19,10338
2010/12/20,26148
2010/12/21,25442
2010/12/22,26098
2010/12/23,24562
2010/12/24,19602
2010/12/25,16816
2010/12/26,13232
2010/12/27,5643
2010/12/28,5960
2010/12/29,6599
2010/12/30,6603
2010/12/31,5780
2011/01/01,5531
2011/01/02,5082
2011/01/03,11052
2011/01/04,12033
2011/01/05,16725
2011/01/06,15485
2011/01/07,12106
2011/01/08,24921
2011/01/09,17351
2011/01/10,20043
2011/01/11,18942
2011/01/12,19567
2011/01/13,8215
2011/01/14,5199
2011/01/15,3506
2011/01/16,3735
2011/01/17,3966
2011/01/18,2379
2011/01/19,2028
2011/01/20,2349
2011/01/21,13616
2011/01/22,37250
2011/01/23,36989
2011/01/24,40623
2011/01/25,39068
2011/01/26,38418
2011/01/27,43478
2011/01/28,42158
2011/01/29,43942
2011/01/30,317543
2011/01/31,320068
2011/02/01,299533
2011/02/02,311209
2011/02/03,327224
2011/02/04,344948
2011/02/05,370152
2011/02/06,51138
2011/02/07,8442
2011/02/08,2402
2011/02/09,39329
2011/02/10,303710
2011/02/11,596550
2011/02/12,600918
2011/02/13,518410
2011/02/14,380710
2011/02/15,159273
2011/02/16,40034
2011/02/17,44213
2011/02/18,21877
2011/02/19,54021
2011/02/20,49930
2011/02/21,49970
2011/02/22,58231
2011/02/23,73415
2011/02/24,73131
2011/02/25,72675
2011/02/26,29521
2011/02/27,24307
2011/02/28,52156
2011/03/01,173421
2011/03/02,172326
2011/03/03,358130
2011/03/04,366201
2011/03/05,347363
2011/03/06,359183
2011/03/07,309426
2011/03/08,251194
2011/03/09,245136
2011/03/10,70977
2011/03/11,76156
2011/03/12,76791
2011/03/13,87185
2011/03/14,128928
2011/03/15,47340
2011/03/16,38336
2011/03/17,43917
2011/03/18,43853
2011/03/19,46633
2011/03/20,297353
2011/03/21,315205
2011/03/22,308612
2011/03/23,797921
2011/03/24,720838
2011/03/25,586306
2011/03/26,458564
2011/03/27,454840
2011/03/28,461717
2011/03/29,381833
2011/03/30,164791
2011/03/31,156068
2011/04/01,271692
2011/04/02,293627
2011/04/03,256699
2011/04/04,177120
2011/04/05,115115
2011/04/06,112172
2011/04/07,108378
2011/04/08,86917
2011/04/09,83800
2011/04/10,89508
2011/04/11,41492
2011/04/12,32154
2011/04/13,77645
2011/04/14,577637
2011/04/15,544908
2011/04/16,504638
2011/04/17,431452
2011/04/18,462748
2011/04/19,616757
2011/04/20,582354
2011/04/21,472884
2011/04/22,441948
2011/04/23,388786
2011/04/24,388109
2011/04/25,356449
2011/04/26,316188
2011/04/27,962597
2011/04/28,852530
2011/04/29,760472
2011/04/30,998710
2011/05/01,653916
2011/05/02,448303
2011/05/03,476611
2011/05/04,439198
2011/05/05,402804
2011/05/06,405485
2011/05/07,242582
2011/05/08,194010
2011/05/09,187961
2011/05/10,139670
2011/05/11,90447
2011/05/12,89286
2011/05/13,273775
2011/05/14,556156
2011/05/15,460984
2011/05/16,848300
2011/05/17,924902
2011/05/18,1322396
2011/05/19,857930
2011/05/20,739153
2011/05/21,677635
2011/05/22,248067
2011/05/23,280652
2011/05/24,334213
2011/05/25,712906
2011/05/26,1058454
2011/05/27,1098669
2011/05/28,1059130
2011/05/29,1205655
2011/05/30,1203317
2011/05/31,1261525
2011/06/01,1409921
2011/06/02,1815126
2011/06/03,3317826
2011/06/04,4776164
2011/06/05,3849532
2011/06/06,4126493
2011/06/07,2815204
2011/06/08,4788364
2011/06/09,6263443
2011/06/10,5916238
2011/06/11,5270991
2011/06/12,4522224
2011/06/13,3658071
2011/06/14,2452070
2011/06/15,2532530
2011/06/16,2870336
2011/06/17,2534676
2011/06/18,1891094
2011/06/19,1923827
2011/06/20,1994316
2011/06/21,1761756
2011/06/22,1435198
2011/06/23,793610
2011/06/24,787112
2011/06/25,1246551
2011/06/26,1100638
2011/06/27,2049566
2011/06/28,1946770
2011/06/29,1809029
2011/06/30,2032711
2011/07/01,2037926
2011/07/02,3904674
2011/07/03,4709097
2011/07/04,2331005
2011/07/05,1401586
2011/07/06,1707124
2011/07/07,1791484
2011/07/08,1590420
2011/07/09,1922748
2011/07/10,2251952
2011/07/11,2444958
2011/07/12,2554028
2011/07/13,1475556
2011/07/14,1538844
2011/07/15,1701715
2011/07/16,1308595
2011/07/17,1241528
2011/07/18,605834
2011/07/19,541194
2011/07/20,403710
2011/07/21,412516
2011/07/22,337515
2011/07/23,715099
2011/07/24,730218
2011/07/25,914454
2011/07/26,846715
2011/07/27,798930
2011/07/28,757924
2011/07/29,828104
2011/07/30,2133690
2011/07/31,2149119
2011/08/01,1467550
2011/08/02,1713293
2011/08/03,1730446
2011/08/04,1615681
2011/08/05,1653254
2011/08/06,1367192
2011/08/07,1613248
2011/08/08,1483462
2011/08/09,1743536
2011/08/10,2051458
2011/08/11,2011818
2011/08/12,2099353
2011/08/13,1592013
2011/08/14,1187209
2011/08/15,1017577
2011/08/16,997009
2011/08/17,960282
2011/08/18,959872
2011/08/19,789091
2011/08/20,944707
2011/08/21,984616
2011/08/22,929595
2011/08/23,126745
2011/08/24,138260
2011/08/25,137910
2011/08/26,144876
2011/08/27,447893
2011/08/28,1242919
2011/08/29,1045007
2011/08/30,1214666
2011/08/31,1234322
2011/09/01,1231937
2011/09/02,1208924
2011/09/03,1362897
2011/09/04,627507
2011/09/05,567245
2011/09/06,790179
2011/09/07,761403
2011/09/08,850756
2011/09/09,860329
2011/09/10,840344
2011/09/11,911490
2011/09/12,924632
2011/09/13,367330
2011/09/14,340391
2011/09/15,339028
2011/09/16,161503
2011/09/17,438007
2011/09/18,403459
2011/09/19,324973
2011/09/20,831158
2011/09/21,1000014
2011/09/22,1091820
2011/09/23,1092290
2011/09/24,1008806
2011/09/25,1354519
2011/09/26,1486502
2011/09/27,759834
2011/09/28,134052
2011/09/29,145928
2011/09/30,84524
2011/10/01,130081
2011/10/02,275177
2011/10/03,381490
2011/10/04,350681
2011/10/05,331839
2011/10/06,369849
2011/10/07,373546
2011/10/08,402076
2011/10/09,274790
2011/10/10,190003
2011/10/11,209925
2011/10/12,200672
2011/10/13,337771
2011/10/14,364617
2011/10/15,323719
2011/10/16,494389
2011/10/17,493205
2011/10/18,557460
2011/10/19,501793
2011/10/20,649608
2011/10/21,426470
2011/10/22,312207
2011/10/23,359081
2011/10/24,388138
2011/10/25,377638
2011/10/26,371097
2011/10/27,347858
2011/10/28,363321
2011/10/29,363707
2011/10/30,428904
2011/10/31,229660
2011/11/01,227849
2011/11/02,309679
2011/11/03,239650
2011/11/04,673088
2011/11/05,688292
2011/11/06,593664
2011/11/07,567042
2011/11/08,581546
2011/11/09,701268
2011/11/10,777921
2011/11/11,722965
2011/11/12,790433
2011/11/13,711521
2011/11/14,669955
2011/11/15,696149
2011/11/16,533829
2011/11/17,395840
2011/11/18,351689
2011/11/19,982151
2011/11/20,1313379
2011/11/21,1494534
2011/11/22,942259
2011/11/23,487046
2011/11/24,422268
2011/11/25,137644
2011/11/26,148147
2011/11/27,148209
2011/11/28,327078
2011/11/29,997042
2011/11/30,1414095
2011/12/01,1311420
2011/12/02,1270071
2011/12/03,744615
2011/12/04,479306
2011/12/05,469418
2011/12/06,889659
2011/12/07,851271
2011/12/08,899360
2011/12/09,943944
2011/12/10,947731
2011/12/11,1039011
2011/12/12,1247914
2011/12/13,201442
2011/12/14,132662
2011/12/15,263645
2011/12/16,254351
2011/12/17,197408
2011/12/18,209091
2011/12/19,479778
2011/12/20,833729
2011/12/21,806432
2011/12/22,700743
2011/12/23,621659
2011/12/24,684591
2011/12/25,482760
2011/12/26,432748
2011/12/27,254317
2011/12/28,307344
2011/12/29,251139
2011/12/30,207819
2011/12/31,151095
2012/01/01,141443
2012/01/02,75892
2012/01/03,173365
2012/01/04,217960
2012/01/05,1064656
2012/01/06,1230690
2012/01/07,943569
2012/01/08,693540
2012/01/09,476309
2012/01/10,425901
2012/01/11,355358
2012/01/12,276132
2012/01/13,286362
2012/01/14,192781
2012/01/15,239473
2012/01/16,191835
2012/01/17,191853
2012/01/18,135802
2012/01/19,117843
2012/01/20,118146
2012/01/21,160787
2012/01/22,664364
2012/01/23,591605
2012/01/24,663303
2012/01/25,1215686
2012/01/26,1195695
2012/01/27,1194359
2012/01/28,1227498
2012/01/29,672795
2012/01/30,647514
2012/01/31,699359
2012/02/01,252293
2012/02/02,498855
2012/02/03,615498
2012/02/04,439029
2012/02/05,310688
2012/02/06,302438
2012/02/07,305832
2012/02/08,293311
2012/02/09,262127
2012/02/10,371879
2012/02/11,356022
2012/02/12,372357
2012/02/13,305147
2012/02/14,923722
2012/02/15,1104563
2012/02/16,1285067
2012/02/17,1825253
2012/02/18,2004692
2012/02/19,2607507
2012/02/20,2877037
2012/02/21,2241414
2012/02/22,1512791
2012/02/23,892338
2012/02/24,897595
2012/02/25,920978
2012/02/26,848353
2012/02/27,792410
2012/02/28,744016
2012/02/29,718627
2012/03/01,379089
2012/03/02,617573
2012/03/03,1140510
2012/03/04,920903
2012/03/05,971438
2012/03/06,965079
2012/03/07,964465
2012/03/08,982456
2012/03/09,758172
2012/03/10,516969
2012/03/11,864610
2012/03/12,696382
2012/03/13,1004240
2012/03/14,1033749
2012/03/15,953546
2012/03/16,941874
2012/03/17,722650
2012/03/18,518733
2012/03/19,499198
2012/03/20,318048
2012/03/21,360616
2012/03/22,328074
2012/03/23,467391
2012/03/24,459392
2012/03/25,433836
2012/03/26,435796
2012/03/27,392620
2012/03/28,413092
2012/03/29,625345
2012/03/30,503944
2012/03/31,510311
2012/04/01,820464
2012/04/02,836814
2012/04/03,1196648
2012/04/04,1175830
2012/04/05,983487
2012/04/06,983000
2012/04/07,1040858
2012/04/08,730365
2012/04/09,709884
2012/04/10,761691
2012/04/11,1316133
2012/04/12,1810812
2012/04/13,1773540
2012/04/14,1434696
2012/04/15,846856
2012/04/16,710002
2012/04/17,714541
2012/04/18,858081
2012/04/19,807271
2012/04/20,614166
2012/04/21,808059
2012/04/22,1198493
2012/04/23,1080353
2012/04/24,1063788
2012/04/25,785174
2012/04/26,1231286
2012/04/27,970478
2012/04/28,989822
2012/04/29,667177
2012/04/30,1141826
2012/05/01,1603639
2012/05/02,1905221
2012/05/03,3308462
2012/05/04,3818991
2012/05/05,2530289
2012/05/06,958618
2012/05/07,2687791
2012/05/08,3156004
2012/05/09,3365167
2012/05/10,3796997
2012/05/11,4974127
2012/05/12,4230512
2012/05/13,2792217
2012/05/14,12228362
2012/05/15,12826489
2012/05/16,12826646
2012/05/17,10788274
2012/05/18,10919571
2012/05/19,14027633
2012/05/20,10034973
2012/05/21,7495948
2012/05/22,7526310
2012/05/23,6544771
2012/05/24,2586126
2012/05/25,1850213
2012/05/26,2000474
2012/05/27,2068426
2012/05/28,1562659
2012/05/29,2741166
2012/05/30,2728551
2012/05/31,2790094
2012/06/01,2600234
2012/06/02,8388380
2012/06/03,9792927
2012/06/04,23144937
2012/06/05,35281132
2012/06/06,40136730
2012/06/07,39452496
2012/06/08,40639275
2012/06/09,26769419
2012/06/10,26953924
2012/06/11,20012581
2012/06/12,13792830
2012/06/13,34024649
2012/06/14,55976643
2012/06/15,58928115
2012/06/16,54398785
2012/06/17,52716154
2012/06/18,46848704
2012/06/19,16173168
2012/06/20,21943445
2012/06/21,20878458
2012/06/22,14895414
2012/06/23,14013286
2012/06/24,9683438
2012/06/25,3944731
2012/06/26,4981547
2012/06/27,9454301
2012/06/28,8735500
2012/06/29,7458316
2012/06/30,5789589
2012/07/01,4748963
2012/07/02,5322114
2012/07/03,4795398
2012/07/04,2740337
2012/07/05,4520968
2012/07/06,4986706
2012/07/07,5102763
2012/07/08,6145109
2012/07/09,3309831
2012/07/10,7918436
2012/07/11,9097459
2012/07/12,7582439
2012/07/13,6618449
2012/07/14,7151482
2012/07/15,4882600
2012/07/16,6637380
2012/07/17,9343205
2012/07/18,9275402
2012/07/19,9275319
2012/07/20,8500792
2012/07/21,5914364
2012/07/22,3671559
2012/07/23,5099076
2012/07/24,4560998
2012/07/25,6542239
2012/07/26,8644561
2012/07/27,9375622
2012/07/28,10186763
2012/07/29,8241139
2012/07/30,4207257
2012/07/31,42225303
2012/08/01,38790421
2012/08/02,33175038
2012/08/03,29584884
2012/08/04,32070085
2012/08/05,30028222
2012/08/06,28748802
2012/08/07,4428631
2012/08/08,12131258
2012/08/09,12494811
2012/08/10,11701651
2012/08/11,9688077
2012/08/12,8937568
2012/08/13,14055601
2012/08/14,13941840
2012/08/15,11152969
2012/08/16,32374158
2012/08/17,34408563
2012/08/18,26189569
2012/08/19,21283381
2012/08/20,25007478
2012/08/21,20349645
2012/08/22,19885928
2012/08/23,12204804
2012/08/24,7329274
2012/08/25,11697363
2012/08/26,19007606
2012/08/27,20487524
2012/08/28,11848084
2012/08/29,6293336
2012/08/30,5122296
2012/08/31,12066223
2012/09/01,14499243
2012/09/02,13115213
2012/09/03,15703831
2012/09/04,15594952
2012/09/05,16294504
2012/09/06,15924576
2012/09/07,11655695
2012/09/08,12530235
2012/09/09,11061431
2012/09/10,8520101
2012/09/11,9951346
2012/09/12,11930335
2012/09/13,8602208
2012/09/14,7623729
2012/09/15,10641379
2012/09/16,12483826
2012/09/17,13156431
2012/09/18,6267902
2012/09/19,9152668
2012/09/20,14454862
2012/09/21,14490199
2012/09/22,19761041
2012/09/23,22460654
2012/09/24,22141233
2012/09/25,23865969
2012/09/26,28624037
2012/09/27,23543996
2012/09/28,29040317
2012/09/29,20345200
2012/09/30,19212950
2012/10/01,18940491
2012/10/02,23741036
2012/10/03,20199969
2012/10/04,22913316
2012/10/05,21658509
2012/10/06,19609202
2012/10/07,10158518
2012/10/08,5938596
2012/10/09,4894937
2012/10/10,4253004
2012/10/11,5096804
2012/10/12,5271080
2012/10/13,6067492
2012/10/14,8719024
2012/10/15,6510974
2012/10/16,3632853
2012/10/17,2683746
2012/10/18,3454711
2012/10/19,4251806
2012/10/20,3881239
2012/10/21,2739949
2012/10/22,2120838
2012/10/23,2470635
2012/10/24,2193014
2012/10/25,1268697
2012/10/26,1555159
2012/10/27,7895415
2012/10/28,13438904
2012/10/29,12258844
2012/10/30,11101043
2012/10/31,7656751
2012/11/01,5828304
2012/11/02,4266104
2012/11/03,3673152
2012/11/04,2711014
2012/11/05,2399369
2012/11/06,3744650
2012/11/07,8821523
2012/11/08,7911855
2012/11/09,7573716
2012/11/10,7909922
2012/11/11,8198520
2012/11/12,9519358
2012/11/13,8433782
2012/11/14,4152794
2012/11/15,15011149
2012/11/16,25819574
2012/11/17,25460494
2012/11/18,19356762
2012/11/19,11518176
2012/11/20,4730330
2012/11/21,1530996
2012/11/22,1860365
2012/11/23,7413065
2012/11/24,9436652
2012/11/25,10254050
2012/11/26,9073951
2012/11/27,6323636
2012/11/28,5664132
2012/11/29,4957472
2012/11/30,3591958
2012/12/01,4469343
2012/12/02,12328460
2012/12/03,13675532
2012/12/04,13804212
2012/12/05,12959585
2012/12/06,13812585
2012/12/07,15271430
2012/12/08,15557644
2012/12/09,7069383
2012/12/10,2713828
2012/12/11,2700908
2012/12/12,2669083
2012/12/13,5960614
2012/12/14,6558176
2012/12/15,7355007
2012/12/16,7421195
2012/12/17,5852294
2012/12/18,12080065
2012/12/19,12105152
2012/12/20,12461099
2012/12/21,13558967
2012/12/22,22593231
2012/12/23,21433174
2012/12/24,26229953
2012/12/25,32033680
2012/12/26,37452870
2012/12/27,38469509
2012/12/28,36462958
2012/12/29,7588180
2012/12/30,16822790
2012/12/31,17206521
2013/01/01,14017794
2013/01/02,11641505
2013/01/03,19658040
2013/01/04,22063203
2013/01/05,23579539
2013/01/06,23654417
2013/01/07,17620296
2013/01/08,8354441
2013/01/09,7443823
2013/01/10,12065761
2013/01/11,20330396
2013/01/12,21613649
2013/01/13,11733307
2013/01/14,17947125
2013/01/15,18955520
2013/01/16,21166043
2013/01/17,20329646
2013/01/18,15360539
2013/01/19,14980624
2013/01/20,19632002
2013/01/21,20479369
2013/01/22,17697364
2013/01/23,11261754
2013/01/24,8445869
2013/01/25,4528136
2013/01/26,6420340
2013/01/27,6295885
2013/01/28,2001781
2013/01/29,1879537
2013/01/30,4863114
2013/01/31,5418196
2013/02/01,17404260
2013/02/02,17865530
2013/02/03,18430046
2013/02/04,18277167
2013/02/05,22838358
2013/02/06,13488315
2013/02/07,7742859
2013/02/08,4084580
2013/02/09,4703762
2013/02/10,4718813
2013/02/11,6415971
2013/02/12,3975453
2013/02/13,4347969
2013/02/14,4964363
2013/02/15,3437499
2013/02/16,6703705
2013/02/17,4020647
2013/02/18,3763440
2013/02/19,2815294
2013/02/20,2108532
2013/02/21,3213360
2013/02/22,6330483
2013/02/23,4594856
2013/02/24,2697026
2013/02/25,2439607
2013/02/26,2967518
2013/02/27,1805696
2013/02/28,1462356
2013/03/01,4020387
2013/03/02,10991238
2013/03/03,20535035
2013/03/04,20238101
2013/03/05,18375721
2013/03/06,27755240
2013/03/07,31458649
2013/03/08,27287143
2013/03/09,24802938
2013/03/10,14306818
2013/03/11,15704126
2013/03/12,15812932
2013/03/13,12230857
2013/03/14,9063275
2013/03/15,13984304
2013/03/16,16529038
2013/03/17,20543244
2013/03/18,18615969
2013/03/19,23574948
2013/03/20,22219193
2013/03/21,24578819
2013/03/22,34287522
2013/03/23,22380857
2013/03/24,11426280
2013/03/25,7937668
2013/03/26,8774916
2013/03/27,8159074
2013/03/28,15608357
2013/03/29,24225940
2013/03/30,15760023
2013/03/31,33317882
2013/04/01,30129504
2013/04/02,45880948
2013/04/03,78761044
2013/04/04,113610711
2013/04/05,131550831
2013/04/06,130868664
2013/04/07,81653664
2013/04/08,60182236
2013/04/09,75409637
2013/04/10,118804397
2013/04/11,127408252
2013/04/12,127524140
2013/04/13,116467091
2013/04/14,152007053
2013/04/15,159191180
2013/04/16,146616205
2013/04/17,84626924
2013/04/18,49237303
2013/04/19,53557721
2013/04/20,62972650
2013/04/21,59270160
2013/04/22,60602241
2013/04/23,51636758
2013/04/24,54852862
2013/04/25,57544960
2013/04/26,43519255
2013/04/27,51335040
2013/04/28,53390017
2013/04/29,53157977
2013/04/30,58794592
2013/05/01,43249508
2013/05/02,25425530
2013/05/03,15594081
2013/05/04,22483906
2013/05/05,24050460
2013/05/06,19028303
2013/05/07,27715979
2013/05/08,29958379
2013/05/09,35373335
2013/05/10,38197629
2013/05/11,20959212
2013/05/12,15116226
2013/05/13,13309352
2013/05/14,11629762
2013/05/15,11851890
2013/05/16,10786790
2013/05/17,10638020
2013/05/18,18493176
2013/05/19,27932657
2013/05/20,29640617
2013/05/21,27959080
2013/05/22,21769631
2013/05/23,26224959
2013/05/24,30220687
2013/05/25,32499875
2013/05/26,35488996
2013/05/27,36209251
2013/05/28,32050270
2013/05/29,35272866
2013/05/30,26648069
2013/05/31,21550542
2013/06/01,19451823
2013/06/02,17743487
2013/06/03,16697749
2013/06/04,17653591
2013/06/05,14107819
2013/06/06,13161729
2013/06/07,13258380
2013/06/08,23953793
2013/06/09,33672233
2013/06/10,34412731
2013/06/11,27833664
2013/06/12,25329824
2013/06/13,19557439
2013/06/14,31971783
2013/06/15,34547235
2013/06/16,41697994
2013/06/17,42240951
2013/06/18,41960437
2013/06/19,45566665
2013/06/20,46140990
2013/06/21,29281917
2013/06/22,25748629
2013/06/23,24856841
2013/06/24,23873633
2013/06/25,23783302
2013/06/26,20556694
2013/06/27,18463099
2013/06/28,19698274
2013/06/29,20732696
2013/06/30,20913259
2013/07/01,24250926
2013/07/02,24583095
2013/07/03,25541011
2013/07/04,25897688
2013/07/05,19444970
2013/07/06,25443663
2013/07/07,34526139
2013/07/08,29880235
2013/07/09,33734753
2013/07/10,33468550
2013/07/11,56185559
2013/07/12,91055325
2013/07/13,74375278
2013/07/14,69314421
2013/07/15,72875575
2013/07/16,73149099
2013/07/17,73256887
2013/07/18,61432816
2013/07/19,23398118
2013/07/20,34951625
2013/07/21,26517930
2013/07/22,26733778
2013/07/23,23279107
2013/07/24,24074654
2013/07/25,26529980
2013/07/26,27177494
2013/07/27,20462556
2013/07/28,22762225
2013/07/29,26673386
2013/07/30,35183034
2013/07/31,64193598
2013/08/01,99436518
2013/08/02,109014561
2013/08/03,83843391
2013/08/04,59436748
2013/08/05,57356139
2013/08/06,57152002
2013/08/07,52815062
2013/08/08,37694453
2013/08/09,31142217
2013/08/10,28783097
2013/08/11,39040466
2013/08/12,153524598
2013/08/13,153763679
2013/08/14,153505268
2013/08/15,153675710
2013/08/16,155532930
2013/08/17,157773344
2013/08/18,143942445
2013/08/19,53355732
2013/08/20,56100931
2013/08/21,58762336
2013/08/22,66698811
2013/08/23,60007026
2013/08/24,62244434
2013/08/25,65167796
2013/08/26,56116566
2013/08/27,59625819
2013/08/28,63245511
2013/08/29,50255843
2013/08/30,66761947
2013/08/31,53356649
2013/09/01,77163523
2013/09/02,106173904
2013/09/03,104189775
2013/09/04,88496201
2013/09/05,85158729
2013/09/06,46831206
2013/09/07,22133615
2013/09/08,24099650
2013/09/09,22053462
2013/09/10,21952929
2013/09/11,21639798
2013/09/12,24799844
2013/09/13,24068932
2013/09/14,33832248
2013/09/15,36406603
2013/09/16,36954578
2013/09/17,40692076
2013/09/18,44190624
2013/09/19,48946641
2013/09/20,51836165
2013/09/21,37756534
2013/09/22,27059191
2013/09/23,29235317
2013/09/24,31319878
2013/09/25,29388430
2013/09/26,27619195
2013/09/27,27820151
2013/09/28,26695704
2013/09/29,16903963
2013/09/30,17191345
2013/10/01,27615224
2013/10/02,43166398
2013/10/03,43109284
2013/10/04,45053557
2013/10/05,58766041
2013/10/06,73302844
2013/10/07,72111611
2013/10/08,56549524
2013/10/09,30768137
2013/10/10,34237742
2013/10/11,36468932
2013/10/12,27600967
2013/10/13,14275749
2013/10/14,15416939
2013/10/15,19553231
2013/10/16,27302374
2013/10/17,26466206
2013/10/18,28210613
2013/10/19,19213617
2013/10/20,21238464
2013/10/21,22230431
2013/10/22,27186836
2013/10/23,33062680
2013/10/24,63115075
2013/10/25,66266416
2013/10/26,85387386
2013/10/27,88302582
2013/10/28,89169577
2013/10/29,88155642
2013/10/30,86760962
2013/10/31,55895394
2013/11/01,43952497
2013/11/02,36438920
2013/11/03,14915373
2013/11/04,28019629
2013/11/05,78750181
2013/11/06,114057309
2013/11/07,193149873
2013/11/08,205684226
2013/11/09,138935732
2013/11/10,49791309
2013/11/11,52017687
2013/11/12,53705243
2013/11/13,54092852
2013/11/14,51370534
2013/11/15,44946361
2013/11/16,53207278
2013/11/17,55378693
2013/11/18,205318719
2013/11/19,529455563
2013/11/20,540559936
2013/11/21,536292573
2013/11/22,498699178
2013/11/23,323235242
2013/11/24,238399119
2013/11/25,243490110
2013/11/26,139961283
2013/11/27,284613669
2013/11/28,376109627
2013/11/29,393318505
2013/11/30,390345460
2013/12/01,225852627
2013/12/02,167041141
2013/12/03,168488310
2013/12/04,114333888
2013/12/05,67026615
2013/12/06,52107295
2013/12/07,70647508
2013/12/08,269749170
2013/12/09,277999971
2013/12/10,263980880
2013/12/11,213478026
2013/12/12,114380415
2013/12/13,83550186
2013/12/14,77639150
2013/12/15,36133477
2013/12/16,53003856
2013/12/17,65586250
2013/12/18,153445651
2013/12/19,138174400
2013/12/20,139537750
2013/12/21,161695797
2013/12/22,198186518
2013/12/23,213666504
2013/12/24,200804017
2013/12/25,67197923
2013/12/26,27253155
2013/12/27,17471413
2013/12/28,28472155
2013/12/29,39761656
2013/12/30,48028266
2013/12/31,45210498
2014/01/01,59580333
2014/01/02,73196139
2014/01/03,106982963
2014/01/04,101757083
2014/01/05,90671011
2014/01/06,137551760
2014/01/07,129265160
2014/01/08,51341322
2014/01/09,51764860
2014/01/10,51676630
2014/01/11,40116298
2014/01/12,68443046
2014/01/13,24170091
2014/01/14,19054300
2014/01/15,18209096
2014/01/16,14166562
2014/01/17,13868876
2014/01/18,25332363
2014/01/19,26743887
2014/01/20,80418251
2014/01/21,156932008
2014/01/22,180185417
2014/01/23,170827582
2014/01/24,162635336
2014/01/25,124683713
2014/01/26,82289114
2014/01/27,78413264
2014/01/28,63984109
2014/01/29,56111353
2014/01/30,62513662
2014/01/31,70347633
2014/02/01,39274015
2014/02/02,22986670
2014/02/03,25786934
2014/02/04,64053034
2014/02/05,59876055
2014/02/06,72707246
2014/02/07,90897461
2014/02/08,74593180
2014/02/09,102492762
2014/02/10,103663133
2014/02/11,84485541
2014/02/12,89812244
2014/02/13,72824968
2014/02/14,59555784
2014/02/15,60291059
2014/02/16,70847420
2014/02/17,72456723
2014/02/18,74558198
2014/02/19,149910872
2014/02/20,232656746
2014/02/21,294727603
