Date,size30roc
2010/12/10,33.184
2010/12/11,105.395
2010/12/12,151.54
2010/12/13,358.621
2010/12/14,98.662
2010/12/15,-90.376
2010/12/16,-92.602
2010/12/17,113.493
2010/12/18,-38.911
2010/12/19,-93.431
2010/12/20,-91.525
2010/12/21,-94.789
2010/12/22,109.764
2010/12/23,54.296
2010/12/24,-83.028
2010/12/25,-90.301
2010/12/26,-41.887
2010/12/27,54.25
2010/12/28,62.888
2010/12/29,47.225
2010/12/30,72.107
2010/12/31,10.375
2011/01/01,67.146
2011/01/02,55.918
2011/01/03,381.675
2011/01/04,315.845
2011/01/05,463.19
2011/01/06,117.366
2011/01/07,194.166
2011/01/08,285.633
2011/01/09,230.997
2011/01/10,150.3
2011/01/11,128.653
2011/01/12,9.964
2011/01/13,103.325
2011/01/14,134.669
2011/01/15,128.242
2011/01/16,77.739
2011/01/17,58.646
2011/01/18,85.393
2011/01/19,0.346
2011/01/20,57.332
2011/01/21,83.528
2011/01/22,195.828
2011/01/23,132.101
2011/01/24,143.777
2011/01/25,47.81
2011/01/26,56.725
2011/01/27,72.922
2011/01/28,123.979
2011/01/29,201.633
2011/01/30,629.305
2011/01/31,187.255
2011/02/01,165.175
2011/02/02,-24.517
2011/02/03,-15.031
2011/02/04,-39.227
2011/02/05,1.543
2011/02/06,4.962
2011/02/07,-43.565
2011/02/08,-28.096
2011/02/09,-15.68
2011/02/10,61.693
2011/02/11,104.577
2011/02/12,53.587
2011/02/13,35.445
2011/02/14,100.921
2011/02/15,79.106
2011/02/16,100.136
2011/02/17,60.788
2011/02/18,100.048
2011/02/19,124.409
2011/02/20,32.768
2011/02/21,-8.775
2011/02/22,46.734
2011/02/23,24.519
2011/02/24,98.083
2011/02/25,69.58
2011/02/26,20.537
2011/02/27,42.072
2011/02/28,25.217
2011/03/01,5.463
2011/03/02,26.741
2011/03/03,98.85
2011/03/04,68.57
2011/03/05,104.973
2011/03/06,57.485
2011/03/07,97.896
2011/03/08,161.683
2011/03/09,212.458
2011/03/10,227.097
2011/03/11,154.579
2011/03/12,67.858
2011/03/13,78.457
2011/03/14,152.553
2011/03/15,206.549
2011/03/16,86.79
2011/03/17,129.523
2011/03/18,144.086
2011/03/19,181.897
2011/03/20,214.329
2011/03/21,254.416
2011/03/22,112.797
2011/03/23,225.852
2011/03/24,62.782
2011/03/25,52.563
2011/03/26,158.733
2011/03/27,141.582
2011/03/28,192.477
2011/03/29,94.854
2011/03/30,10.133
2011/03/31,-42.393
2011/04/01,-8.397
2011/04/02,-30.314
2011/04/03,13.1
2011/04/04,54.059
2011/04/05,68.904
2011/04/06,50.779
2011/04/07,-8.263
2011/04/08,4.874
2011/04/09,-18.824
2011/04/10,-20.089
2011/04/11,-22.558
2011/04/12,-17.539
2011/04/13,-36.764
2011/04/14,-23.698
2011/04/15,1.912
2011/04/16,-8.027
2011/04/17,-26.083
2011/04/18,-8.326
2011/04/19,-19.584
2011/04/20,-15.399
2011/04/21,-22.938
2011/04/22,-52.411
2011/04/23,6.148
2011/04/24,34.949
2011/04/25,-26.63
2011/04/26,-2.16
2011/04/27,67.89
2011/04/28,33.694
2011/04/29,65.013
2011/04/30,146.758
2011/05/01,171.332
2011/05/02,65.069
2011/05/03,74.697
2011/05/04,29.317
2011/05/05,71.164
2011/05/06,37.082
2011/05/07,57.012
2011/05/08,30.241
2011/05/09,54.546
2011/05/10,108.798
2011/05/11,50.635
2011/05/12,50.722
2011/05/13,96.23
2011/05/14,22.098
2011/05/15,9.336
2011/05/16,30.544
2011/05/17,61.875
2011/05/18,10.501
2011/05/19,40.784
2011/05/20,4.019
2011/05/21,94.755
2011/05/22,86.163
2011/05/23,49.588
2011/05/24,32.692
2011/05/25,43.134
2011/05/26,48.401
2011/05/27,6.224
2011/05/28,70.104
2011/05/29,59.223
2011/05/30,49.958
2011/05/31,83.397
2011/06/01,153.526
2011/06/02,165.619
2011/06/03,239.21
2011/06/04,153.596
2011/06/05,158.694
2011/06/06,188.647
2011/06/07,297.159
2011/06/08,402.493
2011/06/09,196.783
2011/06/10,198.98
2011/06/11,108.868
2011/06/12,142.554
2011/06/13,184.543
2011/06/14,193.503
2011/06/15,143.618
2011/06/16,310.479
2011/06/17,225.099
2011/06/18,110.788
2011/06/19,134.902
2011/06/20,106.367
2011/06/21,95.04
2011/06/22,106.08
2011/06/23,121.087
2011/06/24,134.18
2011/06/25,192.57
2011/06/26,156.127
2011/06/27,154.972
2011/06/28,163.044
2011/06/29,68.393
2011/06/30,23.422
2011/07/01,82.15
2011/07/02,36.168
2011/07/03,3.285
2011/07/04,42.501
2011/07/05,83.598
2011/07/06,65.12
2011/07/07,38.303
2011/07/08,-28.477
2011/07/09,-3.077
2011/07/10,35.714
2011/07/11,55.748
2011/07/12,8.907
2011/07/13,-8.777
2011/07/14,16.541
2011/07/15,4.904
2011/07/16,-21.863
2011/07/17,-18.557
2011/07/18,11.206
2011/07/19,32.55
2011/07/20,40.28
2011/07/21,53.593
2011/07/22,51.29
2011/07/23,33.347
2011/07/24,8.804
2011/07/25,-6.283
2011/07/26,-25.431
2011/07/27,-35.621
2011/07/28,-14.249
2011/07/29,-22.346
2011/07/30,-19.131
2011/07/31,-25.624
2011/08/01,2.995
2011/08/02,21.345
2011/08/03,-7.051
2011/08/04,-6.238
2011/08/05,-26.204
2011/08/06,-10.644
2011/08/07,2.125
2011/08/08,19.264
2011/08/09,-1.705
2011/08/10,-15.399
2011/08/11,-8.515
2011/08/12,12.623
2011/08/13,-8.42
2011/08/14,27.787
2011/08/15,26.132
2011/08/16,28.363
2011/08/17,-5.234
2011/08/18,-25.041
2011/08/19,4.359
2011/08/20,-15.639
2011/08/21,-19.929
2011/08/22,-7.161
2011/08/23,-4.728
2011/08/24,-10.13
2011/08/25,9.186
2011/08/26,9.925
2011/08/27,3.791
2011/08/28,13.37
2011/08/29,45.309
2011/08/30,10.505
2011/08/31,-15.497
2011/09/01,-5.228
2011/09/02,-17.17
2011/09/03,-36.922
2011/09/04,80.513
2011/09/05,-23.979
2011/09/06,3.344
2011/09/07,-18.003
2011/09/08,-22.255
2011/09/09,10.489
2011/09/10,-3.549
2011/09/11,5.124
2011/09/12,-3.739
2011/09/13,-27.017
2011/09/14,-39.568
2011/09/15,-34.107
2011/09/16,-13.556
2011/09/17,-22.216
2011/09/18,-41.971
2011/09/19,18.443
2011/09/20,38.706
2011/09/21,23.028
2011/09/22,-12.89
2011/09/23,-14.871
2011/09/24,-11.394
2011/09/25,-17.075
2011/09/26,-27.814
2011/09/27,-6.327
2011/09/28,-32.333
2011/09/29,-17.145
2011/09/30,3.751
2011/10/01,-32.115
2011/10/02,-5.802
2011/10/03,5.387
2011/10/04,-43.697
2011/10/05,-14.617
2011/10/06,-12.384
2011/10/07,-19.89
2011/10/08,-12.529
2011/10/09,-28.577
2011/10/10,-9.811
2011/10/11,23.823
2011/10/12,-7.265
2011/10/13,15.521
2011/10/14,5.204
2011/10/15,-4.604
2011/10/16,-18.412
2011/10/17,33.263
2011/10/18,12.851
2011/10/19,-31.995
2011/10/20,-42.188
2011/10/21,-36.879
2011/10/22,22.609
2011/10/23,4.533
2011/10/24,-7.528
2011/10/25,-11.019
2011/10/26,5.377
2011/10/27,-3.347
2011/10/28,27.131
2011/10/29,20.265
2011/10/30,-6.533
2011/10/31,-1.838
2011/11/01,-10.965
2011/11/02,-15.446
2011/11/03,-14.429
2011/11/04,11.821
2011/11/05,-15.741
2011/11/06,-25.786
2011/11/07,-5.974
2011/11/08,-1.052
2011/11/09,-13.959
2011/11/10,-31.801
2011/11/11,-12.182
2011/11/12,-30.177
2011/11/13,-22.09
2011/11/14,5.763
2011/11/15,-9.378
2011/11/16,-14.867
2011/11/17,-8.808
2011/11/18,0.56
2011/11/19,2.827
2011/11/20,4.191
2011/11/21,-24.973
2011/11/22,-19.934
2011/11/23,-12.106
2011/11/24,18.686
2011/11/25,-11.112
2011/11/26,-9.957
2011/11/27,-15.546
2011/11/28,-7.279
2011/11/29,17.791
2011/11/30,28.539
2011/12/01,5.613
2011/12/02,21.564
2011/12/03,-15.704
2011/12/04,-10.924
2011/12/05,-3.641
2011/12/06,49.239
2011/12/07,7.928
2011/12/08,-6.454
2011/12/09,-5.195
2011/12/10,-16.887
2011/12/11,-7.247
2011/12/12,23.811
2011/12/13,26.365
2011/12/14,-14.865
2011/12/15,5.244
2011/12/16,2.4
2011/12/17,-10.26
2011/12/18,-19.09
2011/12/19,3.372
2011/12/20,48.092
2011/12/21,-1.444
2011/12/22,2.785
2011/12/23,-1.828
2011/12/24,-33.742
2011/12/25,-23.811
2011/12/26,-20.787
2011/12/27,-10.786
2011/12/28,-28.799
2011/12/29,-22.964
2011/12/30,-26.806
2011/12/31,-0.27
2012/01/01,-7.963
2012/01/02,16.962
2012/01/03,7.936
2012/01/04,17.311
2012/01/05,24.65
2012/01/06,11.769
2012/01/07,-0.94
2012/01/08,27.113
2012/01/09,23.808
2012/01/10,69.222
2012/01/11,45.141
2012/01/12,8.38
2012/01/13,38.993
2012/01/14,15.899
2012/01/15,5.116
2012/01/16,35.786
2012/01/17,45.61
2012/01/18,43.55
2012/01/19,-14.991
2012/01/20,28.012
2012/01/21,5.781
2012/01/22,-0.107
2012/01/23,14.061
2012/01/24,87.499
2012/01/25,82.729
2012/01/26,37.147
2012/01/27,49.202
2012/01/28,13.958
2012/01/29,20.373
2012/01/30,-2.785
2012/01/31,28.561
2012/02/01,9.15
2012/02/02,19.244
2012/02/03,7.368
2012/02/04,-14.526
2012/02/05,-2.218
2012/02/06,12.329
2012/02/07,8.458
2012/02/08,3.693
2012/02/09,-21.798
2012/02/10,0.059
2012/02/11,14.715
2012/02/12,-9.88
2012/02/13,32.298
2012/02/14,52.917
2012/02/15,52.668
2012/02/16,66.561
2012/02/17,-24.288
2012/02/18,-23.186
2012/02/19,-21.039
2012/02/20,4.381
2012/02/21,38.323
2012/02/22,28.747
2012/02/23,-6.359
2012/02/24,-11.111
2012/02/25,-17.848
2012/02/26,-15.802
2012/02/27,2.255
2012/02/28,7.563
2012/02/29,7.968
2012/03/01,3.487
2012/03/02,34.52
2012/03/03,-6.742
2012/03/04,3.677
2012/03/05,15.643
2012/03/06,9.985
2012/03/07,2.592
2012/03/08,-9.944
2012/03/09,-11.536
2012/03/10,-21.122
2012/03/11,-29.599
2012/03/12,-22.799
2012/03/13,26.542
2012/03/14,-1.026
2012/03/15,-21.403
2012/03/16,-32.805
2012/03/17,-44.382
2012/03/18,-12.991
2012/03/19,29.575
2012/03/20,15.346
2012/03/21,2.68
2012/03/22,-16.27
2012/03/23,9.389
2012/03/24,-34.515
2012/03/25,-18.948
2012/03/26,16.223
2012/03/27,8.484
2012/03/28,13.939
2012/03/29,23.394
2012/03/30,19.635
2012/03/31,-28.805
2012/04/01,-34.016
2012/04/02,30.821
2012/04/03,26.805
2012/04/04,-3.743
2012/04/05,28.031
2012/04/06,32.349
2012/04/07,6.07
2012/04/08,-4.22
2012/04/09,10.202
2012/04/10,30.687
2012/04/11,47.25
2012/04/12,18.945
2012/04/13,0.701
2012/04/14,1.134
2012/04/15,46.731
2012/04/16,51.417
2012/04/17,77.693
2012/04/18,56.234
2012/04/19,24.391
2012/04/20,44.022
2012/04/21,15.468
2012/04/22,-1.088
2012/04/23,68.36
2012/04/24,38.781
2012/04/25,29.732
2012/04/26,40.432
2012/04/27,12.407
2012/04/28,-8.057
2012/04/29,-6.97
2012/04/30,44.864
2012/05/01,52.3
2012/05/02,19.25
2012/05/03,42.909
2012/05/04,66.719
2012/05/05,14.162
2012/05/06,36.6
2012/05/07,125.754
2012/05/08,147.343
2012/05/09,137.319
2012/05/10,65.07
2012/05/11,126.88
2012/05/12,110.042
2012/05/13,74.905
2012/05/14,253.913
2012/05/15,161.571
2012/05/16,158.267
2012/05/17,134.406
2012/05/18,129.738
2012/05/19,343.706
2012/05/20,252.681
2012/05/21,398.23
2012/05/22,329.554
2012/05/23,278.265
2012/05/24,278.483
2012/05/25,282.569
2012/05/26,159.653
2012/05/27,191.349
2012/05/28,326.839
2012/05/29,458.68
2012/05/30,277.665
2012/05/31,144.982
2012/06/01,152.652
2012/06/02,-7.005
2012/06/03,145.747
2012/06/04,282.11
2012/06/05,269.888
2012/06/06,0.393
2012/06/07,136.616
2012/06/08,64.044
2012/06/09,103.638
2012/06/10,72.385
2012/06/11,62.856
2012/06/12,28.186
2012/06/13,79.966
2012/06/14,132.096
2012/06/15,118.3
2012/06/16,84.556
2012/06/17,50.809
2012/06/18,-4.561
2012/06/19,13.631
2012/06/20,-4.57
2012/06/21,2.168
2012/06/22,-14.074
2012/06/23,-32.099
2012/06/24,-25.002
2012/06/25,17.033
2012/06/26,21.665
2012/06/27,-11.303
2012/06/28,-19.049
2012/06/29,-25.549
2012/06/30,4.702
2012/07/01,-28.777
2012/07/02,89.57
2012/07/03,-37.029
2012/07/04,-48.132
2012/07/05,-47.116
2012/07/06,42.544
2012/07/07,-38.755
2012/07/08,-24.422
2012/07/09,-20.939
2012/07/10,-0.942
2012/07/11,2.546
2012/07/12,21.179
2012/07/13,-56.09
2012/07/14,-65.735
2012/07/15,-47.027
2012/07/16,-24.707
2012/07/17,-19.933
2012/07/18,-2.309
2012/07/19,-4.948
2012/07/20,5.644
2012/07/21,13.777
2012/07/22,13.812
2012/07/23,52.249
2012/07/24,-2.183
2012/07/25,-13.763
2012/07/26,-10.708
2012/07/27,-24.047
2012/07/28,10.21
2012/07/29,34.734
2012/07/30,24.161
2012/07/31,142.584
2012/08/01,44.301
2012/08/02,44.153
2012/08/03,8.014
2012/08/04,20.31
2012/08/05,44.411
2012/08/06,59.761
2012/08/07,20.233
2012/08/08,47.919
2012/08/09,-24.334
2012/08/10,-28.543
2012/08/11,9.361
2012/08/12,24.998
2012/08/13,107.468
2012/08/14,16.126
2012/08/15,52.724
2012/08/16,40.026
2012/08/17,29.305
2012/08/18,-6.175
2012/08/19,-9.92
2012/08/20,-13.065
2012/08/21,7.865
2012/08/22,2.702
2012/08/23,0.637
2012/08/24,22.273
2012/08/25,25.041
2012/08/26,8.578
2012/08/27,1.026
2012/08/28,-5.438
2012/08/29,-8.636
2012/08/30,-33.405
2012/08/31,19.658
2012/09/01,19.515
2012/09/02,18.62
2012/09/03,27.223
2012/09/04,18.008
2012/09/05,-2.979
2012/09/06,46.303
2012/09/07,-16.039
2012/09/08,19.699
2012/09/09,10.028
2012/09/10,22.067
2012/09/11,25.932
2012/09/12,-38.771
2012/09/13,5.449
2012/09/14,-30.686
2012/09/15,-36.39
2012/09/16,-35.603
2012/09/17,-35.867
2012/09/18,-14.746
2012/09/19,8.698
2012/09/20,-14.061
2012/09/21,-18.861
2012/09/22,-5.976
2012/09/23,-7.744
2012/09/24,-13.314
2012/09/25,3.9
2012/09/26,8.517
2012/09/27,-7.054
2012/09/28,14.059
2012/09/29,-26.221
2012/09/30,-46.327
2012/10/01,-8.645
2012/10/02,20.626
2012/10/03,-1.709
2012/10/04,3.094
2012/10/05,18.062
2012/10/06,-4.346
2012/10/07,56.049
2012/10/08,5.288
2012/10/09,41.84
2012/10/10,0.214
2012/10/11,-18.088
2012/10/12,14.871
2012/10/13,2.835
2012/10/14,2.348
2012/10/15,6.005
2012/10/16,28.836
2012/10/17,73.17
2012/10/18,7.898
2012/10/19,-5.762
2012/10/20,9.008
2012/10/21,41.063
2012/10/22,65.669
2012/10/23,50.092
2012/10/24,10.721
2012/10/25,30.758
2012/10/26,-36.334
2012/10/27,-40.559
2012/10/28,-43.327
2012/10/29,7.211
2012/10/30,52.796
2012/10/31,-2.801
2012/11/01,-22.481
2012/11/02,-9.076
2012/11/03,-37.339
2012/11/04,-36.836
2012/11/05,-3.107
2012/11/06,-16.389
2012/11/07,9.674
2012/11/08,-14.076
2012/11/09,-19.004
2012/11/10,-2.667
2012/11/11,-20.52
2012/11/12,-18.836
2012/11/13,-14.503
2012/11/14,8.12
2012/11/15,15.241
2012/11/16,10.712
2012/11/17,29.345
2012/11/18,12.816
2012/11/19,22.867
2012/11/20,-2.084
2012/11/21,1.339
2012/11/22,-17.917
2012/11/23,5.595
2012/11/24,-2.504
2012/11/25,80.17
2012/11/26,133.758
2012/11/27,68.521
2012/11/28,37.545
2012/11/29,7.987
2012/11/30,15.365
2012/12/01,13.34
2012/12/02,-26.514
2012/12/03,-6.144
2012/12/04,85.629
2012/12/05,39.69
2012/12/06,20.125
2012/12/07,4.899
2012/12/08,6.87
2012/12/09,51.186
2012/12/10,34.538
2012/12/11,65.809
2012/12/12,56.863
2012/12/13,72.63
2012/12/14,80.43
2012/12/15,3.047
2012/12/16,15.737
2012/12/17,10.654
2012/12/18,72.834
2012/12/19,20.185
2012/12/20,37.945
2012/12/21,26.173
2012/12/22,40.125
2012/12/23,33.967
2012/12/24,49.888
2012/12/25,-14.67
2012/12/26,8.982
2012/12/27,47.4
2012/12/28,27.271
2012/12/29,19.314
2012/12/30,7.945
2012/12/31,-3.503
2013/01/01,30.767
2013/01/02,62.176
2013/01/03,-21.289
2013/01/04,5.216
2013/01/05,-9.502
2013/01/06,-9.797
2013/01/07,-0.219
2013/01/08,27.904
2013/01/09,24.232
2013/01/10,38.53
2013/01/11,42.953
2013/01/12,8.147
2013/01/13,-3.43
2013/01/14,2.378
2013/01/15,10.576
2013/01/16,37.151
2013/01/17,9.307
2013/01/18,35.316
2013/01/19,2.964
2013/01/20,-8.356
2013/01/21,0.047
2013/01/22,7.955
2013/01/23,28.68
2013/01/24,49.332
2013/01/25,39.625
2013/01/26,15.874
2013/01/27,28.051
2013/01/28,34.648
2013/01/29,36.752
2013/01/30,43.97
2013/01/31,39.818
2013/02/01,56.951
2013/02/02,46.841
2013/02/03,5.222
2013/02/04,29.788
2013/02/05,40.769
2013/02/06,22.656
2013/02/07,19.034
2013/02/08,21.558
2013/02/09,9.538
2013/02/10,-17.756
2013/02/11,1.067
2013/02/12,18.531
2013/02/13,24.568
2013/02/14,-0.299
2013/02/15,-19.299
2013/02/16,-37.555
2013/02/17,-31.959
2013/02/18,-9.836
2013/02/19,14.125
2013/02/20,7.058
2013/02/21,-1.779
2013/02/22,-4.202
2013/02/23,8.156
2013/02/24,-2.896
2013/02/25,-1.559
2013/02/26,7.751
2013/02/27,-13.417
2013/02/28,10.353
2013/03/01,54.307
2013/03/02,44.882
2013/03/03,-12.266
2013/03/04,3.819
2013/03/05,30.344
2013/03/06,26.754
2013/03/07,42.509
2013/03/08,24.87
2013/03/09,-11.755
2013/03/10,2.795
2013/03/11,-4.925
2013/03/12,16.87
2013/03/13,1.622
2013/03/14,-18.964
2013/03/15,8.992
2013/03/16,-36.037
2013/03/17,-44.536
2013/03/18,-13.878
2013/03/19,5.11
2013/03/20,-27.721
2013/03/21,-20.826
2013/03/22,-12.522
2013/03/23,-11.969
2013/03/24,-22.181
2013/03/25,3.361
2013/03/26,1.249
2013/03/27,27.36
2013/03/28,0.327
2013/03/29,22
2013/03/30,8.159
2013/03/31,-24.783
2013/04/01,-22.789
2013/04/02,11.688
2013/04/03,11.858
2013/04/04,13.919
2013/04/05,-2.288
2013/04/06,-21.435
2013/04/07,27.242
2013/04/08,24.413
2013/04/09,-3.359
2013/04/10,-1.186
2013/04/11,20.334
2013/04/12,-2.23
2013/04/13,-6.905
2013/04/14,1.502
2013/04/15,60.365
2013/04/16,123.975
2013/04/17,52.306
2013/04/18,9.034
2013/04/19,103.38
2013/04/20,23.92
2013/04/21,-5.813
2013/04/22,17.464
2013/04/23,34.257
2013/04/24,24.315
2013/04/25,8.833
2013/04/26,-17.357
2013/04/27,-16.044
2013/04/28,-31.426
2013/04/29,-21.444
2013/04/30,22.716
2013/05/01,22.292
2013/05/02,12.198
2013/05/03,-0.985
2013/05/04,-28.742
2013/05/05,-19.731
2013/05/06,2.86
2013/05/07,-16.772
2013/05/08,-19.786
2013/05/09,5.535
2013/05/10,13.131
2013/05/11,-11.983
2013/05/12,11.185
2013/05/13,16.203
2013/05/14,15.223
2013/05/15,34.607
2013/05/16,10.965
2013/05/17,6.18
2013/05/18,15.958
2013/05/19,-33.131
2013/05/20,14.918
2013/05/21,41.346
2013/05/22,8.002
2013/05/23,-7.027
2013/05/24,-24.162
2013/05/25,-15.2
2013/05/26,-15.406
2013/05/27,0.928
2013/05/28,39.012
2013/05/29,8.481
2013/05/30,-13.876
2013/05/31,-13.518
2013/06/01,-36.608
2013/06/02,-33.518
2013/06/03,-19.939
2013/06/04,-14.979
2013/06/05,-9.42
2013/06/06,-16.094
2013/06/07,-1.11
2013/06/08,-35.019
2013/06/09,-29.698
2013/06/10,-37.731
2013/06/11,-32.388
2013/06/12,-37.059
2013/06/13,-46.474
2013/06/14,-40.062
2013/06/15,-51.984
2013/06/16,-38.81
2013/06/17,-14.522
2013/06/18,5.64
2013/06/19,-11.416
2013/06/20,-8.967
2013/06/21,-16.839
2013/06/22,-27.49
2013/06/23,-32.823
2013/06/24,-9.094
2013/06/25,-4.03
2013/06/26,-18.733
2013/06/27,-24.843
2013/06/28,-15.412
2013/06/29,-32.339
2013/06/30,-37.132
2013/07/01,-9.211
2013/07/02,-3.275
2013/07/03,-31.971
2013/07/04,-25.039
2013/07/05,-38.936
2013/07/06,-41.254
2013/07/07,-50.853
2013/07/08,-23.099
2013/07/09,-22.916
2013/07/10,-21.659
2013/07/11,-6.434
2013/07/12,43.087
2013/07/13,6.886
2013/07/14,-25.483
2013/07/15,8.666
2013/07/16,4.19
2013/07/17,-29.564
2013/07/18,-21.698
2013/07/19,-39.55
2013/07/20,-47.59
2013/07/21,-37.173
2013/07/22,-6.592
2013/07/23,16.318
2013/07/24,-7.726
2013/07/25,9.577
2013/07/26,-12.489
2013/07/27,-25.665
2013/07/28,-23.179
2013/07/29,4.747
2013/07/30,7.962
2013/07/31,10.367
2013/08/01,15.469
2013/08/02,39.123
2013/08/03,28.886
2013/08/04,25.599
2013/08/05,44.425
2013/08/06,65.44
2013/08/07,43.125
2013/08/08,22.397
2013/08/09,20.577
2013/08/10,-2.276
2013/08/11,-46.783
2013/08/12,16.106
2013/08/13,42.525
2013/08/14,38.656
2013/08/15,47.093
2013/08/16,80.964
2013/08/17,10.815
2013/08/18,34.776
2013/08/19,114.352
2013/08/20,82.443
2013/08/21,25.674
2013/08/22,6.862
2013/08/23,6.475
2013/08/24,-6.466
2013/08/25,35.283
2013/08/26,59.196
2013/08/27,69.294
2013/08/28,44.365
2013/08/29,33.084
2013/08/30,11.084
2013/08/31,-27.599
2013/09/01,-20.571
2013/09/02,-15.36
2013/09/03,15.429
2013/09/04,20.736
2013/09/05,13.251
2013/09/06,8.677
2013/09/07,23.964
2013/09/08,17.194
2013/09/09,9.702
2013/09/10,55.175
2013/09/11,-20.087
2013/09/12,-17.603
2013/09/13,-30.657
2013/09/14,-44.829
2013/09/15,-23.395
2013/09/16,24.535
2013/09/17,26.845
2013/09/18,-7.788
2013/09/19,-9.638
2013/09/20,-5.091
2013/09/21,-6.272
2013/09/22,-15.29
2013/09/23,5.424
2013/09/24,-7.646
2013/09/25,-22.097
2013/09/26,-8.64
2013/09/27,-22.813
2013/09/28,-14.693
2013/09/29,-17.285
2013/09/30,36.161
2013/10/01,46.835
2013/10/02,52.631
2013/10/03,11.026
2013/10/04,-11.483
2013/10/05,-32.45
2013/10/06,-23.212
2013/10/07,-7.127
2013/10/08,-3.046
2013/10/09,7.645
2013/10/10,9.688
2013/10/11,19.1
2013/10/12,-6.015
2013/10/13,17.313
2013/10/14,25.937
2013/10/15,-27.919
2013/10/16,-27.281
2013/10/17,-19.469
2013/10/18,-12.749
2013/10/19,-5.024
2013/10/20,-7.185
2013/10/21,12.375
2013/10/22,19.329
2013/10/23,-2.528
2013/10/24,20.427
2013/10/25,8.243
2013/10/26,-21.13
2013/10/27,-5.56
2013/10/28,19.466
2013/10/29,26.729
2013/10/30,-6.703
2013/10/31,-3.064
2013/11/01,-34.376
2013/11/02,-27.287
2013/11/03,-20.077
2013/11/04,24.698
2013/11/05,38.82
2013/11/06,27.197
2013/11/07,72.25
2013/11/08,72.805
2013/11/09,44.99
2013/11/10,36.363
2013/11/11,40.236
2013/11/12,19.564
2013/11/13,63.271
2013/11/14,82.203
2013/11/15,49.513
2013/11/16,-11.987
2013/11/17,-2.051
2013/11/18,96.376
2013/11/19,156.898
2013/11/20,66.822
2013/11/21,103.739
2013/11/22,68.402
2013/11/23,31.757
2013/11/24,44.24
2013/11/25,49.98
