Date,top100cap14std
2010/12/14,0.307
2010/12/15,0.249
2010/12/16,0.243
2010/12/17,0.233
2010/12/18,0.209
2010/12/19,0.193
2010/12/20,0.204
2010/12/21,0.287
2010/12/22,0.328
2010/12/23,0.369
2010/12/24,0.407
2010/12/25,0.43
2010/12/26,0.457
2010/12/27,0.415
2010/12/28,0.376
2010/12/29,0.372
2010/12/30,0.377
2010/12/31,0.391
2011/01/01,0.397
2011/01/02,0.427
2011/01/03,0.42
2011/01/04,0.451
2011/01/05,0.451
2011/01/06,0.456
2011/01/07,0.461
2011/01/08,0.447
2011/01/09,0.425
2011/01/10,0.364
2011/01/11,0.263
2011/01/12,0.217
2011/01/13,0.165
2011/01/14,0.141
2011/01/15,0.126
2011/01/16,0.124
2011/01/17,0.126
2011/01/18,0.124
2011/01/19,0.121
2011/01/20,0.124
2011/01/21,0.129
2011/01/22,0.135
2011/01/23,0.152
2011/01/24,0.143
2011/01/25,0.143
2011/01/26,0.153
2011/01/27,1.415
2011/01/28,1.907
2011/01/29,2.222
2011/01/30,2.435
2011/01/31,2.571
2011/02/01,2.662
2011/02/02,2.662
2011/02/03,2.616
2011/02/04,2.509
2011/02/05,2.337
2011/02/06,2.136
2011/02/07,1.85
2011/02/08,1.4
2011/02/09,0.191
2011/02/10,0.172
2011/02/11,0.169
2011/02/12,0.178
2011/02/13,0.196
2011/02/14,0.229
2011/02/15,0.223
2011/02/16,0.253
2011/02/17,0.275
2011/02/18,0.317
2011/02/19,0.344
2011/02/20,0.356
2011/02/21,0.342
2011/02/22,0.37
2011/02/23,0.363
2011/02/24,0.362
2011/02/25,0.371
2011/02/26,0.378
2011/02/27,0.362
2011/02/28,0.339
2011/03/01,0.327
2011/03/02,1.229
2011/03/03,1.671
2011/03/04,1.993
2011/03/05,2.204
2011/03/06,2.327
2011/03/07,2.4
2011/03/08,2.445
2011/03/09,2.449
2011/03/10,2.432
2011/03/11,2.388
2011/03/12,2.3
2011/03/13,1.989
2011/03/14,1.571
2011/03/15,0.54
2011/03/16,0.514
2011/03/17,0.486
2011/03/18,0.466
2011/03/19,0.433
2011/03/20,0.383
2011/03/21,0.322
2011/03/22,0.259
2011/03/23,0.174
2011/03/24,0.125
2011/03/25,0.13
2011/03/26,0.137
2011/03/27,0.167
2011/03/28,0.207
2011/03/29,0.239
2011/03/30,0.293
2011/03/31,0.342
2011/04/01,0.371
2011/04/02,0.439
2011/04/03,0.492
2011/04/04,0.527
2011/04/05,0.562
2011/04/06,0.559
2011/04/07,0.548
2011/04/08,0.533
2011/04/09,0.518
2011/04/10,0.508
2011/04/11,0.481
2011/04/12,0.452
2011/04/13,0.431
2011/04/14,0.377
2011/04/15,0.316
2011/04/16,0.296
2011/04/17,0.297
2011/04/18,0.323
2011/04/19,0.608
2011/04/20,0.755
2011/04/21,0.8
2011/04/22,0.827
2011/04/23,0.816
2011/04/24,0.803
2011/04/25,0.79
2011/04/26,0.762
2011/04/27,0.723
2011/04/28,0.75
2011/04/29,0.838
2011/04/30,0.874
2011/05/01,0.872
2011/05/02,0.828
2011/05/03,0.778
2011/05/04,0.771
2011/05/05,0.802
2011/05/06,0.803
2011/05/07,0.808
2011/05/08,0.793
2011/05/09,0.774
2011/05/10,0.745
2011/05/11,0.722
2011/05/12,0.658
2011/05/13,0.421
2011/05/14,0.501
2011/05/15,0.672
2011/05/16,0.804
2011/05/17,0.887
2011/05/18,0.984
2011/05/19,1.034
2011/05/20,1.023
2011/05/21,1.152
2011/05/22,1.174
2011/05/23,1.074
2011/05/24,0.899
2011/05/25,0.762
2011/05/26,0.622
2011/05/27,0.552
2011/05/28,0.457
2011/05/29,0.442
2011/05/30,0.435
2011/05/31,0.417
2011/06/01,0.413
2011/06/02,0.395
2011/06/03,0.338
2011/06/04,0.257
2011/06/05,0.177
2011/06/06,0.189
2011/06/07,0.24
2011/06/08,0.566
2011/06/09,0.773
2011/06/10,0.981
2011/06/11,1.089
2011/06/12,1.225
2011/06/13,1.372
2011/06/14,1.386
2011/06/15,1.389
2011/06/16,1.381
2011/06/17,1.368
2011/06/18,1.361
2011/06/19,1.368
2011/06/20,1.386
2011/06/21,1.397
2011/06/22,1.332
2011/06/23,1.284
2011/06/24,1.085
2011/06/25,0.809
2011/06/26,0.741
2011/06/27,0.616
2011/06/28,0.613
2011/06/29,0.633
2011/06/30,0.675
2011/07/01,0.668
2011/07/02,0.651
2011/07/03,0.708
2011/07/04,0.762
2011/07/05,0.796
2011/07/06,0.827
2011/07/07,0.736
2011/07/08,0.642
2011/07/09,0.601
2011/07/10,0.584
2011/07/11,0.427
2011/07/12,0.327
2011/07/13,0.309
2011/07/14,0.338
2011/07/15,0.344
2011/07/16,0.354
2011/07/17,0.369
2011/07/18,0.352
2011/07/19,0.322
2011/07/20,0.289
2011/07/21,0.255
2011/07/22,0.234
2011/07/23,0.218
2011/07/24,0.217
2011/07/25,0.226
2011/07/26,0.246
2011/07/27,0.29
2011/07/28,0.362
2011/07/29,0.415
2011/07/30,0.465
2011/07/31,0.532
2011/08/01,0.572
2011/08/02,0.596
2011/08/03,0.609
2011/08/04,0.577
2011/08/05,0.556
2011/08/06,0.505
2011/08/07,0.463
2011/08/08,0.501
2011/08/09,0.523
2011/08/10,0.547
2011/08/11,0.573
2011/08/12,0.591
2011/08/13,0.598
2011/08/14,0.588
2011/08/15,0.548
2011/08/16,0.495
2011/08/17,0.435
2011/08/18,0.392
2011/08/19,0.274
2011/08/20,0.254
2011/08/21,0.247
2011/08/22,0.227
2011/08/23,0.22
2011/08/24,0.221
2011/08/25,0.375
2011/08/26,0.467
2011/08/27,0.469
2011/08/28,0.47
2011/08/29,0.476
2011/08/30,0.482
2011/08/31,0.469
2011/09/01,0.449
2011/09/02,0.428
2011/09/03,0.408
2011/09/04,0.385
2011/09/05,0.355
2011/09/06,0.322
2011/09/07,0.304
2011/09/08,0.303
2011/09/09,0.299
2011/09/10,0.337
2011/09/11,0.737
2011/09/12,1.011
2011/09/13,1.175
2011/09/14,1.272
2011/09/15,1.323
2011/09/16,1.341
2011/09/17,1.313
2011/09/18,1.255
2011/09/19,1.143
2011/09/20,0.966
2011/09/21,0.913
2011/09/22,0.789
2011/09/23,0.612
2011/09/24,0.264
2011/09/25,0.258
2011/09/26,0.256
2011/09/27,0.256
2011/09/28,0.258
2011/09/29,0.261
2011/09/30,0.266
2011/10/01,0.272
2011/10/02,0.281
2011/10/03,0.287
2011/10/04,0.287
2011/10/05,0.258
2011/10/06,0.241
2011/10/07,0.217
2011/10/08,0.176
2011/10/09,0.155
2011/10/10,0.145
2011/10/11,0.136
2011/10/12,0.135
2011/10/13,0.126
2011/10/14,0.128
2011/10/15,0.132
2011/10/16,0.138
2011/10/17,0.175
2011/10/18,0.223
2011/10/19,0.254
2011/10/20,0.296
2011/10/21,0.295
2011/10/22,0.31
2011/10/23,0.314
2011/10/24,0.316
2011/10/25,0.313
2011/10/26,0.31
2011/10/27,0.293
2011/10/28,0.275
2011/10/29,0.241
2011/10/30,0.205
2011/10/31,0.189
2011/11/01,0.185
2011/11/02,0.177
2011/11/03,0.191
2011/11/04,0.192
2011/11/05,0.193
2011/11/06,0.192
2011/11/07,0.188
2011/11/08,0.198
2011/11/09,0.225
2011/11/10,0.246
2011/11/11,0.267
2011/11/12,0.28
2011/11/13,0.291
2011/11/14,0.306
2011/11/15,0.322
2011/11/16,0.326
2011/11/17,0.309
2011/11/18,0.32
2011/11/19,0.299
2011/11/20,0.297
2011/11/21,0.28
2011/11/22,0.294
2011/11/23,0.318
2011/11/24,0.325
2011/11/25,0.332
2011/11/26,0.333
2011/11/27,0.331
2011/11/28,0.331
2011/11/29,0.336
2011/11/30,0.306
2011/12/01,0.289
2011/12/02,0.288
2011/12/03,0.281
2011/12/04,0.286
2011/12/05,0.298
2011/12/06,0.333
2011/12/07,0.38
2011/12/08,1.251
2011/12/09,3.004
2011/12/10,3.945
2011/12/11,4.635
2011/12/12,5.097
2011/12/13,5.376
2011/12/14,5.525
2011/12/15,5.536
2011/12/16,5.422
2011/12/17,5.178
2011/12/18,4.781
2011/12/19,4.191
2011/12/20,3.326
2011/12/21,1.895
2011/12/22,0.397
2011/12/23,0.321
2011/12/24,0.257
2011/12/25,0.247
2011/12/26,0.249
2011/12/27,0.247
2011/12/28,0.244
2011/12/29,0.24
2011/12/30,0.235
2011/12/31,0.228
2012/01/01,0.217
2012/01/02,0.205
2012/01/03,0.195
2012/01/04,0.188
2012/01/05,0.174
2012/01/06,0.172
2012/01/07,0.172
2012/01/08,0.173
2012/01/09,0.194
2012/01/10,0.215
2012/01/11,0.23
2012/01/12,0.24
2012/01/13,0.258
2012/01/14,0.283
2012/01/15,0.297
2012/01/16,0.299
2012/01/17,0.297
2012/01/18,0.291
2012/01/19,0.344
2012/01/20,0.352
2012/01/21,0.333
2012/01/22,0.282
2012/01/23,0.297
2012/01/24,0.301
2012/01/25,0.308
2012/01/26,0.293
2012/01/27,0.279
2012/01/28,0.27
2012/01/29,0.256
2012/01/30,0.219
2012/01/31,0.161
2012/02/01,0.066
2012/02/02,0.074
2012/02/03,0.072
2012/02/04,0.089
2012/02/05,0.098
2012/02/06,0.094
2012/02/07,0.082
2012/02/08,0.082
2012/02/09,0.076
2012/02/10,0.069
2012/02/11,0.101
2012/02/12,0.131
2012/02/13,0.138
2012/02/14,0.351
2012/02/15,0.46
2012/02/16,0.61
2012/02/17,0.734
2012/02/18,0.839
2012/02/19,0.913
2012/02/20,0.969
2012/02/21,0.993
2012/02/22,1.005
2012/02/23,1.005
2012/02/24,0.991
2012/02/25,0.959
2012/02/26,0.925
2012/02/27,0.833
2012/02/28,0.432
2012/02/29,0.427
2012/03/01,0.446
2012/03/02,0.462
2012/03/03,0.449
2012/03/04,0.43
2012/03/05,0.399
2012/03/06,0.378
2012/03/07,0.345
2012/03/08,0.294
2012/03/09,0.21
2012/03/10,0.214
2012/03/11,0.212
2012/03/12,0.223
2012/03/13,0.203
2012/03/14,0.194
2012/03/15,0.166
2012/03/16,0.113
2012/03/17,0.102
2012/03/18,0.098
2012/03/19,0.096
2012/03/20,0.095
2012/03/21,0.091
2012/03/22,0.108
2012/03/23,0.109
2012/03/24,0.116
2012/03/25,0.211
2012/03/26,0.261
2012/03/27,0.273
2012/03/28,0.311
2012/03/29,0.34
2012/03/30,0.354
2012/03/31,0.357
2012/04/01,0.356
2012/04/02,0.363
2012/04/03,0.352
2012/04/04,0.359
2012/04/05,0.34
2012/04/06,0.416
2012/04/07,0.42
2012/04/08,0.475
2012/04/09,0.468
2012/04/10,0.455
2012/04/11,0.452
2012/04/12,0.447
2012/04/13,0.445
2012/04/14,0.442
2012/04/15,0.428
2012/04/16,0.431
2012/04/17,0.448
2012/04/18,0.479
2012/04/19,0.522
2012/04/20,0.589
2012/04/21,0.643
2012/04/22,0.715
2012/04/23,0.752
2012/04/24,0.762
2012/04/25,0.74
2012/04/26,0.717
2012/04/27,0.638
2012/04/28,0.508
2012/04/29,0.344
2012/04/30,0.262
2012/05/01,0.248
2012/05/02,0.241
2012/05/03,0.256
2012/05/04,0.288
2012/05/05,0.298
2012/05/06,0.357
2012/05/07,0.426
2012/05/08,0.47
2012/05/09,0.534
2012/05/10,0.599
2012/05/11,0.739
2012/05/12,0.813
2012/05/13,0.853
2012/05/14,0.863
2012/05/15,0.865
2012/05/16,0.856
2012/05/17,0.85
2012/05/18,0.768
2012/05/19,0.623
2012/05/20,0.614
2012/05/21,0.598
2012/05/22,0.59
2012/05/23,0.587
2012/05/24,0.578
2012/05/25,0.618
2012/05/26,0.614
2012/05/27,0.584
2012/05/28,0.515
2012/05/29,0.442
2012/05/30,0.389
2012/05/31,0.366
2012/06/01,0.471
2012/06/02,0.556
2012/06/03,0.618
2012/06/04,0.697
2012/06/05,0.768
2012/06/06,0.812
2012/06/07,0.832
2012/06/08,0.83
2012/06/09,0.78
2012/06/10,0.723
2012/06/11,0.654
2012/06/12,0.549
2012/06/13,0.37
2012/06/14,0.247
2012/06/15,0.248
2012/06/16,0.251
2012/06/17,0.253
2012/06/18,0.247
2012/06/19,0.235
2012/06/20,0.221
2012/06/21,0.197
2012/06/22,0.159
2012/06/23,0.138
2012/06/24,0.138
2012/06/25,0.15
2012/06/26,0.186
2012/06/27,0.16
2012/06/28,0.168
2012/06/29,0.171
2012/06/30,0.17
2012/07/01,0.177
2012/07/02,0.179
2012/07/03,0.179
2012/07/04,0.193
2012/07/05,0.2
2012/07/06,0.208
2012/07/07,0.21
2012/07/08,0.211
2012/07/09,0.196
2012/07/10,0.137
2012/07/11,0.114
2012/07/12,0.24
2012/07/13,0.271
2012/07/14,0.283
2012/07/15,0.298
2012/07/16,0.275
2012/07/17,0.266
2012/07/18,0.277
2012/07/19,0.306
2012/07/20,0.33
2012/07/21,0.356
2012/07/22,0.384
2012/07/23,0.404
2012/07/24,0.44
2012/07/25,0.456
2012/07/26,0.389
2012/07/27,0.339
2012/07/28,0.288
2012/07/29,0.193
2012/07/30,0.144
2012/07/31,0.122
2012/08/01,0.093
2012/08/02,0.101
2012/08/03,0.108
2012/08/04,0.114
2012/08/05,0.127
2012/08/06,0.13
2012/08/07,0.126
2012/08/08,0.14
2012/08/09,0.183
2012/08/10,0.207
2012/08/11,0.245
2012/08/12,0.261
2012/08/13,0.304
2012/08/14,0.316
2012/08/15,0.294
2012/08/16,0.287
2012/08/17,0.284
2012/08/18,0.275
2012/08/19,0.406
2012/08/20,0.621
2012/08/21,0.799
2012/08/22,0.986
2012/08/23,1.127
2012/08/24,1.259
2012/08/25,1.371
2012/08/26,1.425
2012/08/27,1.494
2012/08/28,1.51
2012/08/29,1.493
2012/08/30,1.461
2012/08/31,1.362
2012/09/01,1.197
2012/09/02,1.111
2012/09/03,1.063
2012/09/04,1.018
2012/09/05,1.034
2012/09/06,1.035
2012/09/07,1.058
2012/09/08,1.069
2012/09/09,1.022
2012/09/10,0.996
2012/09/11,0.983
2012/09/12,0.985
2012/09/13,1.05
2012/09/14,1.105
2012/09/15,1.161
2012/09/16,1.219
2012/09/17,1.239
2012/09/18,1.218
2012/09/19,1.257
2012/09/20,1.272
2012/09/21,1.203
2012/09/22,1.125
2012/09/23,1.017
2012/09/24,0.877
2012/09/25,0.766
2012/09/26,0.654
2012/09/27,0.548
2012/09/28,0.46
2012/09/29,0.372
2012/09/30,0.306
2012/10/01,0.26
2012/10/02,0.205
2012/10/03,0.208
2012/10/04,0.207
2012/10/05,0.125
2012/10/06,0.075
2012/10/07,0.061
2012/10/08,0.088
2012/10/09,0.105
2012/10/10,0.105
2012/10/11,0.104
2012/10/12,0.105
2012/10/13,0.108
2012/10/14,0.111
2012/10/15,0.113
2012/10/16,0.122
2012/10/17,0.127
2012/10/18,0.126
2012/10/19,0.121
2012/10/20,0.123
2012/10/21,0.206
2012/10/22,0.359
2012/10/23,0.42
2012/10/24,0.469
2012/10/25,0.491
2012/10/26,0.504
2012/10/27,0.495
2012/10/28,0.469
2012/10/29,0.43
2012/10/30,0.459
2012/10/31,0.438
2012/11/01,0.394
2012/11/02,0.322
2012/11/03,0.212
2012/11/04,0.176
2012/11/05,0.174
2012/11/06,0.176
2012/11/07,0.177
2012/11/08,0.175
2012/11/09,0.177
2012/11/10,0.177
2012/11/11,0.166
2012/11/12,0.155
2012/11/13,0.122
2012/11/14,0.127
2012/11/15,0.117
2012/11/16,0.118
2012/11/17,0.141
2012/11/18,0.156
2012/11/19,0.181
2012/11/20,0.207
2012/11/21,0.266
2012/11/22,0.314
2012/11/23,0.341
2012/11/24,0.342
2012/11/25,0.342
2012/11/26,0.331
2012/11/27,0.322
2012/11/28,0.311
2012/11/29,0.293
2012/11/30,0.286
2012/12/01,0.295
2012/12/02,0.291
2012/12/03,0.298
2012/12/04,0.286
2012/12/05,0.284
2012/12/06,0.284
2012/12/07,0.284
2012/12/08,0.276
2012/12/09,0.269
2012/12/10,0.126
2012/12/11,0.136
2012/12/12,0.158
2012/12/13,0.229
2012/12/14,0.294
2012/12/15,0.33
2012/12/16,0.361
2012/12/17,0.352
2012/12/18,0.377
2012/12/19,0.373
2012/12/20,0.368
2012/12/21,0.366
2012/12/22,0.344
2012/12/23,0.328
2012/12/24,0.298
2012/12/25,0.257
2012/12/26,0.188
2012/12/27,0.164
2012/12/28,0.153
2012/12/29,0.138
2012/12/30,0.137
2012/12/31,0.123
2013/01/01,0.132
2013/01/02,0.145
2013/01/03,0.168
2013/01/04,0.168
2013/01/05,0.167
2013/01/06,0.171
2013/01/07,0.164
2013/01/08,0.149
2013/01/09,0.156
2013/01/10,0.172
2013/01/11,0.182
2013/01/12,0.195
2013/01/13,0.223
2013/01/14,0.255
2013/01/15,0.28
2013/01/16,0.287
2013/01/17,0.283
2013/01/18,0.284
2013/01/19,0.274
2013/01/20,0.235
2013/01/21,0.162
2013/01/22,0.15
2013/01/23,0.133
2013/01/24,0.13
2013/01/25,0.104
2013/01/26,0.094
2013/01/27,0.118
2013/01/28,0.139
2013/01/29,0.161
2013/01/30,0.199
2013/01/31,0.213
2013/02/01,0.223
2013/02/02,0.22
2013/02/03,0.215
2013/02/04,0.197
2013/02/05,0.183
2013/02/06,0.175
2013/02/07,0.127
2013/02/08,0.075
2013/02/09,0.08
2013/02/10,0.085
2013/02/11,0.087
2013/02/12,0.088
2013/02/13,0.076
2013/02/14,0.072
2013/02/15,0.061
2013/02/16,0.06
2013/02/17,0.116
2013/02/18,0.15
2013/02/19,0.167
2013/02/20,0.166
2013/02/21,0.163
2013/02/22,0.166
2013/02/23,0.166
2013/02/24,0.174
2013/02/25,0.183
2013/02/26,0.177
2013/02/27,0.167
2013/02/28,0.155
2013/03/01,0.147
2013/03/02,0.134
2013/03/03,0.133
2013/03/04,0.136
2013/03/05,0.127
2013/03/06,0.133
2013/03/07,0.138
2013/03/08,0.165
2013/03/09,0.194
2013/03/10,0.193
2013/03/11,0.188
2013/03/12,0.185
2013/03/13,0.178
2013/03/14,0.167
2013/03/15,0.137
2013/03/16,0.11
2013/03/17,0.103
2013/03/18,0.109
2013/03/19,0.106
2013/03/20,0.105
2013/03/21,0.106
2013/03/22,0.102
2013/03/23,0.093
2013/03/24,0.094
2013/03/25,0.094
2013/03/26,0.133
2013/03/27,0.185
2013/03/28,0.234
2013/03/29,0.317
2013/03/30,0.399
2013/03/31,0.426
2013/04/01,0.462
2013/04/02,0.49
2013/04/03,0.503
2013/04/04,0.497
2013/04/05,0.457
2013/04/06,0.396
2013/04/07,0.325
2013/04/08,0.263
2013/04/09,0.237
2013/04/10,0.222
2013/04/11,0.267
2013/04/12,0.295
2013/04/13,0.318
2013/04/14,0.336
2013/04/15,0.406
2013/04/16,0.495
2013/04/17,0.532
2013/04/18,0.568
2013/04/19,0.58
2013/04/20,0.599
2013/04/21,0.584
2013/04/22,0.524
2013/04/23,0.436
2013/04/24,0.303
2013/04/25,0.286
2013/04/26,0.251
2013/04/27,0.243
2013/04/28,0.232
2013/04/29,0.295
2013/04/30,0.321
2013/05/01,0.336
2013/05/02,0.338
2013/05/03,0.336
2013/05/04,0.312
2013/05/05,0.286
2013/05/06,0.258
2013/05/07,0.209
2013/05/08,0.202
2013/05/09,0.171
2013/05/10,0.108
2013/05/11,0.122
2013/05/12,0.134
2013/05/13,0.144
2013/05/14,0.151
2013/05/15,0.153
2013/05/16,0.142
2013/05/17,0.122
2013/05/18,0.106
2013/05/19,0.094
2013/05/20,0.095
2013/05/21,0.094
2013/05/22,0.095
2013/05/23,0.092
2013/05/24,0.097
2013/05/25,0.133
2013/05/26,0.155
2013/05/27,0.159
2013/05/28,0.164
2013/05/29,0.178
2013/05/30,0.178
2013/05/31,0.191
2013/06/01,0.197
2013/06/02,0.199
2013/06/03,0.21
2013/06/04,0.219
2013/06/05,0.196
2013/06/06,0.174
2013/06/07,0.12
2013/06/08,0.121
2013/06/09,0.121
2013/06/10,0.11
2013/06/11,0.095
2013/06/12,0.107
2013/06/13,0.112
2013/06/14,0.129
2013/06/15,0.144
2013/06/16,0.161
2013/06/17,0.165
2013/06/18,0.158
2013/06/19,0.168
2013/06/20,0.161
2013/06/21,0.146
2013/06/22,0.126
2013/06/23,0.122
2013/06/24,0.11
2013/06/25,0.075
2013/06/26,0.067
2013/06/27,0.056
2013/06/28,0.053
2013/06/29,0.06
2013/06/30,0.068
2013/07/01,0.094
2013/07/02,0.121
2013/07/03,0.145
2013/07/04,0.184
2013/07/05,0.234
2013/07/06,0.296
2013/07/07,0.335
2013/07/08,0.371
2013/07/09,0.383
2013/07/10,0.379
2013/07/11,0.369
2013/07/12,0.34
2013/07/13,0.306
2013/07/14,0.267
2013/07/15,0.245
2013/07/16,0.238
2013/07/17,0.221
2013/07/18,0.234
2013/07/19,0.235
2013/07/20,0.233
2013/07/21,0.233
2013/07/22,0.228
2013/07/23,0.219
2013/07/24,0.213
2013/07/25,0.203
2013/07/26,0.202
2013/07/27,0.201
2013/07/28,0.192
2013/07/29,0.178
2013/07/30,0.144
2013/07/31,0.151
2013/08/01,0.151
2013/08/02,0.164
2013/08/03,0.163
2013/08/04,0.162
2013/08/05,0.163
2013/08/06,0.155
2013/08/07,0.15
2013/08/08,0.145
2013/08/09,0.131
2013/08/10,0.126
2013/08/11,0.115
2013/08/12,0.176
2013/08/13,0.243
2013/08/14,0.266
2013/08/15,0.275
2013/08/16,0.276
2013/08/17,0.279
2013/08/18,0.282
2013/08/19,0.276
2013/08/20,0.297
2013/08/21,0.329
2013/08/22,0.355
2013/08/23,0.407
2013/08/24,0.449
2013/08/25,0.48
2013/08/26,0.477
2013/08/27,0.441
2013/08/28,0.393
2013/08/29,0.376
2013/08/30,0.355
2013/08/31,0.355
2013/09/01,0.352
2013/09/02,0.329
2013/09/03,0.322
2013/09/04,0.302
2013/09/05,0.286
2013/09/06,0.291
2013/09/07,0.29
2013/09/08,0.271
2013/09/09,0.28
2013/09/10,0.279
2013/09/11,0.262
2013/09/12,0.278
2013/09/13,0.287
2013/09/14,0.288
2013/09/15,0.294
2013/09/16,0.307
2013/09/17,0.309
2013/09/18,0.285
2013/09/19,0.261
2013/09/20,0.229
2013/09/21,0.193
2013/09/22,0.161
2013/09/23,0.156
2013/09/24,0.148
2013/09/25,0.151
2013/09/26,0.147
2013/09/27,0.141
2013/09/28,0.134
2013/09/29,0.129
2013/09/30,0.129
2013/10/01,0.131
2013/10/02,0.176
2013/10/03,0.272
2013/10/04,0.33
2013/10/05,0.378
2013/10/06,0.399
2013/10/07,0.412
2013/10/08,0.41
2013/10/09,0.387
2013/10/10,0.361
2013/10/11,0.342
2013/10/12,0.309
2013/10/13,0.272
2013/10/14,0.207
2013/10/15,0.111
2013/10/16,0.077
2013/10/17,0.081
2013/10/18,0.083
2013/10/19,0.088
2013/10/20,0.092
2013/10/21,0.097
2013/10/22,0.121
2013/10/23,0.137
2013/10/24,0.163
2013/10/25,0.484
2013/10/26,0.661
2013/10/27,0.781
2013/10/28,0.861
2013/10/29,0.916
2013/10/30,0.951
2013/10/31,0.966
2013/11/01,0.979
2013/11/02,0.976
2013/11/03,0.958
2013/11/04,0.973
2013/11/05,0.928
2013/11/06,0.822
2013/11/07,0.582
2013/11/08,0.621
2013/11/09,0.645
2013/11/10,0.655
2013/11/11,0.641
2013/11/12,0.608
2013/11/13,0.56
2013/11/14,0.499
2013/11/15,0.425
2013/11/16,0.306
2013/11/17,0.099
2013/11/18,0.088
2013/11/19,0.089
2013/11/20,0.088
2013/11/21,0.087
2013/11/22,0.365
2013/11/23,0.401
2013/11/24,0.428
2013/11/25,0.441
2013/11/26,0.443
2013/11/27,0.433
2013/11/28,0.424
2013/11/29,0.409
2013/11/30,0.405
2013/12/01,0.402
2013/12/02,0.405
2013/12/03,0.412
2013/12/04,0.419
2013/12/05,0.426
2013/12/06,0.311
2013/12/07,0.277
2013/12/08,0.235
2013/12/09,0.193
2013/12/10,0.197
2013/12/11,0.275
2013/12/12,0.335
2013/12/13,0.408
2013/12/14,0.436
2013/12/15,0.453
2013/12/16,0.453
2013/12/17,0.445
2013/12/18,0.426
2013/12/19,0.379
2013/12/20,0.349
2013/12/21,0.309
2013/12/22,0.243
2013/12/23,0.158
2013/12/24,0.145
2013/12/25,0.284
2013/12/26,0.359
2013/12/27,0.4
2013/12/28,0.432
2013/12/29,0.455
2013/12/30,0.456
2013/12/31,0.451
2014/01/01,0.477
2014/01/02,0.476
2014/01/03,0.453
2014/01/04,0.419
2014/01/05,0.384
2014/01/06,0.327
