Date,top100cap14wma
2010/11/15,30.84
2010/11/16,30.839
2010/11/17,30.846
2010/11/18,30.841
2010/11/19,30.828
2010/11/20,30.83
2010/11/21,30.828
2010/11/22,30.82
2010/11/23,30.826
2010/11/24,30.85
2010/11/25,30.882
2010/11/26,30.913
2010/11/27,30.938
2010/11/28,30.959
2010/11/29,30.973
2010/11/30,31.003
2010/12/01,31.054
2010/12/02,31.134
2010/12/03,31.238
2010/12/04,31.339
2010/12/05,31.434
2010/12/06,31.488
2010/12/07,31.525
2010/12/08,31.557
2010/12/09,31.572
2010/12/10,31.589
2010/12/11,31.604
2010/12/12,31.606
2010/12/13,31.642
2010/12/14,31.663
2010/12/15,31.669
2010/12/16,31.665
2010/12/17,31.658
2010/12/18,31.647
2010/12/19,31.617
2010/12/20,31.598
2010/12/21,31.546
2010/12/22,31.505
2010/12/23,31.461
2010/12/24,31.416
2010/12/25,31.377
2010/12/26,31.336
2010/12/27,31.315
2010/12/28,31.291
2010/12/29,31.243
2010/12/30,31.192
2010/12/31,31.131
2011/01/01,31.071
2011/01/02,31.012
2011/01/03,30.96
2011/01/04,30.911
2011/01/05,30.873
2011/01/06,30.831
2011/01/07,30.789
2011/01/08,30.752
2011/01/09,30.723
2011/01/10,30.68
2011/01/11,30.658
2011/01/12,30.636
2011/01/13,30.629
2011/01/14,30.628
2011/01/15,30.623
2011/01/16,30.632
2011/01/17,30.644
2011/01/18,30.645
2011/01/19,30.632
2011/01/20,30.622
2011/01/21,30.613
2011/01/22,30.602
2011/01/23,30.62
2011/01/24,30.631
2011/01/25,30.633
2011/01/26,30.616
2011/01/27,30.98
2011/01/28,31.314
2011/01/29,31.618
2011/01/30,31.891
2011/01/31,32.13
2011/02/01,32.361
2011/02/02,32.545
2011/02/03,32.712
2011/02/04,32.845
2011/02/05,32.958
2011/02/06,33.028
2011/02/07,33.099
2011/02/08,33.13
2011/02/09,33.152
2011/02/10,33.14
2011/02/11,33.119
2011/02/12,33.092
2011/02/13,33.064
2011/02/14,33.03
2011/02/15,33.002
2011/02/16,32.968
2011/02/17,32.931
2011/02/18,32.885
2011/02/19,32.84
2011/02/20,32.812
2011/02/21,32.778
2011/02/22,32.73
2011/02/23,32.682
2011/02/24,32.631
2011/02/25,32.582
2011/02/26,32.535
2011/02/27,32.561
2011/02/28,32.557
2011/03/01,32.583
2011/03/02,32.273
2011/03/03,31.973
2011/03/04,31.682
2011/03/05,31.419
2011/03/06,31.183
2011/03/07,30.967
2011/03/08,30.769
2011/03/09,30.59
2011/03/10,30.414
2011/03/11,30.24
2011/03/12,30.074
2011/03/13,29.928
2011/03/14,29.825
2011/03/15,29.743
2011/03/16,29.7
2011/03/17,29.672
2011/03/18,29.657
2011/03/19,29.642
2011/03/20,29.626
2011/03/21,29.621
2011/03/22,29.606
2011/03/23,29.601
2011/03/24,29.59
2011/03/25,29.575
2011/03/26,29.563
2011/03/27,29.536
2011/03/28,29.505
2011/03/29,29.473
2011/03/30,29.429
2011/03/31,29.379
2011/04/01,29.329
2011/04/02,29.258
2011/04/03,29.188
2011/04/04,29.115
2011/04/05,29.046
2011/04/06,28.986
2011/04/07,28.933
2011/04/08,28.884
2011/04/09,28.822
2011/04/10,28.765
2011/04/11,28.718
2011/04/12,28.661
2011/04/13,28.609
2011/04/14,28.626
2011/04/15,28.639
2011/04/16,28.649
2011/04/17,28.62
2011/04/18,28.582
2011/04/19,28.715
2011/04/20,28.831
2011/04/21,28.899
2011/04/22,28.955
2011/04/23,28.96
2011/04/24,28.946
2011/04/25,28.928
2011/04/26,28.903
2011/04/27,28.877
2011/04/28,28.826
2011/04/29,28.73
2011/04/30,28.796
2011/05/01,28.854
2011/05/02,28.898
2011/05/03,28.946
2011/05/04,29.02
2011/05/05,29.088
2011/05/06,29.117
2011/05/07,29.149
2011/05/08,29.157
2011/05/09,29.158
2011/05/10,29.153
2011/05/11,29.189
2011/05/12,29.238
2011/05/13,29.323
2011/05/14,29.393
2011/05/15,29.51
2011/05/16,29.628
2011/05/17,29.729
2011/05/18,29.84
2011/05/19,29.927
2011/05/20,29.988
2011/05/21,30.15
2011/05/22,30.287
2011/05/23,30.363
2011/05/24,30.412
2011/05/25,30.438
2011/05/26,30.446
2011/05/27,30.463
2011/05/28,30.47
2011/05/29,30.477
2011/05/30,30.484
2011/05/31,30.485
2011/06/01,30.485
2011/06/02,30.496
2011/06/03,30.517
2011/06/04,30.522
2011/06/05,30.539
2011/06/06,30.52
2011/06/07,30.482
2011/06/08,30.349
2011/06/09,30.213
2011/06/10,30.055
2011/06/11,29.927
2011/06/12,30.076
2011/06/13,30.238
2011/06/14,30.293
2011/06/15,30.327
2011/06/16,30.328
2011/06/17,30.301
2011/06/18,30.266
2011/06/19,30.335
2011/06/20,30.395
2011/06/21,30.441
2011/06/22,30.475
2011/06/23,30.584
2011/06/24,30.659
2011/06/25,30.679
2011/06/26,30.664
2011/06/27,30.693
2011/06/28,30.689
2011/06/29,30.649
2011/06/30,30.58
2011/07/01,30.522
2011/07/02,30.455
2011/07/03,30.379
2011/07/04,30.302
2011/07/05,30.238
2011/07/06,30.178
2011/07/07,30.119
2011/07/08,30.065
2011/07/09,30.014
2011/07/10,29.959
2011/07/11,29.91
2011/07/12,29.863
2011/07/13,29.817
2011/07/14,29.773
2011/07/15,29.729
2011/07/16,29.685
2011/07/17,29.641
2011/07/18,29.636
2011/07/19,29.621
2011/07/20,29.602
2011/07/21,29.58
2011/07/22,29.551
2011/07/23,29.523
2011/07/24,29.496
2011/07/25,29.463
2011/07/26,29.428
2011/07/27,29.383
2011/07/28,29.323
2011/07/29,29.267
2011/07/30,29.208
2011/07/31,29.138
2011/08/01,29.053
2011/08/02,28.976
2011/08/03,28.903
2011/08/04,28.861
2011/08/05,28.815
2011/08/06,28.826
2011/08/07,28.854
2011/08/08,28.924
2011/08/09,28.98
2011/08/10,29.029
2011/08/11,29.073
2011/08/12,29.111
2011/08/13,29.136
2011/08/14,29.146
2011/08/15,29.153
2011/08/16,29.149
2011/08/17,29.191
2011/08/18,29.221
2011/08/19,29.242
2011/08/20,29.252
2011/08/21,29.256
2011/08/22,29.258
2011/08/23,29.257
2011/08/24,29.267
2011/08/25,29.188
2011/08/26,29.115
2011/08/27,29.104
2011/08/28,29.09
2011/08/29,29.069
2011/08/30,29.045
2011/08/31,29.018
2011/09/01,29.001
2011/09/02,28.983
2011/09/03,28.961
2011/09/04,28.944
2011/09/05,28.927
2011/09/06,28.91
2011/09/07,28.953
2011/09/08,28.995
2011/09/09,29.042
2011/09/10,29.082
2011/09/11,29.252
2011/09/12,29.433
2011/09/13,29.596
2011/09/14,29.738
2011/09/15,29.859
2011/09/16,29.967
2011/09/17,30.057
2011/09/18,30.135
2011/09/19,30.189
2011/09/20,30.222
2011/09/21,30.307
2011/09/22,30.367
2011/09/23,30.404
2011/09/24,30.432
2011/09/25,30.434
2011/09/26,30.429
2011/09/27,30.422
2011/09/28,30.413
2011/09/29,30.402
2011/09/30,30.387
2011/10/01,30.37
2011/10/02,30.35
2011/10/03,30.327
2011/10/04,30.302
2011/10/05,30.272
2011/10/06,30.242
2011/10/07,30.229
2011/10/08,30.216
2011/10/09,30.203
2011/10/10,30.189
2011/10/11,30.174
2011/10/12,30.155
2011/10/13,30.141
2011/10/14,30.123
2011/10/15,30.105
2011/10/16,30.085
2011/10/17,30.054
2011/10/18,30.015
2011/10/19,29.98
2011/10/20,29.939
2011/10/21,29.91
2011/10/22,29.87
2011/10/23,29.834
2011/10/24,29.8
2011/10/25,29.766
2011/10/26,29.736
2011/10/27,29.705
2011/10/28,29.676
2011/10/29,29.691
2011/10/30,29.704
2011/10/31,29.713
2011/11/01,29.717
2011/11/02,29.718
2011/11/03,29.736
2011/11/04,29.749
2011/11/05,29.755
2011/11/06,29.756
2011/11/07,29.756
2011/11/08,29.736
2011/11/09,29.705
2011/11/10,29.674
2011/11/11,29.642
2011/11/12,29.609
2011/11/13,29.576
2011/11/14,29.543
2011/11/15,29.509
2011/11/16,29.486
2011/11/17,29.454
2011/11/18,29.406
2011/11/19,29.376
2011/11/20,29.334
2011/11/21,29.293
2011/11/22,29.253
2011/11/23,29.212
2011/11/24,29.177
2011/11/25,29.14
2011/11/26,29.104
2011/11/27,29.068
2011/11/28,29.101
2011/11/29,29.132
2011/11/30,29.139
2011/12/01,29.147
2011/12/02,29.145
2011/12/03,29.134
2011/12/04,29.119
2011/12/05,29.098
2011/12/06,29.06
2011/12/07,29.012
2011/12/08,28.704
2011/12/09,27.996
2011/12/10,27.326
2011/12/11,26.677
2011/12/12,26.059
2011/12/13,25.499
2011/12/14,24.996
2011/12/15,24.549
2011/12/16,24.159
2011/12/17,23.824
2011/12/18,23.543
2011/12/19,23.318
2011/12/20,23.201
2011/12/21,23.132
2011/12/22,23.109
2011/12/23,23.116
2011/12/24,23.125
2011/12/25,23.133
2011/12/26,23.14
2011/12/27,23.14
2011/12/28,23.136
2011/12/29,23.128
2011/12/30,23.118
2011/12/31,23.104
2012/01/01,23.089
2012/01/02,23.068
2012/01/03,23.046
2012/01/04,23.024
2012/01/05,23.011
2012/01/06,22.989
2012/01/07,22.965
2012/01/08,22.942
2012/01/09,22.973
2012/01/10,23.001
2012/01/11,23.024
2012/01/12,23.042
2012/01/13,23.066
2012/01/14,23.096
2012/01/15,23.121
2012/01/16,23.138
2012/01/17,23.154
2012/01/18,23.173
2012/01/19,23.226
2012/01/20,23.27
2012/01/21,23.312
2012/01/22,23.351
2012/01/23,23.378
2012/01/24,23.4
2012/01/25,23.429
2012/01/26,23.449
2012/01/27,23.465
2012/01/28,23.478
2012/01/29,23.497
2012/01/30,23.513
2012/01/31,23.528
2012/02/01,23.535
2012/02/02,23.544
2012/02/03,23.548
2012/02/04,23.563
2012/02/05,23.573
2012/02/06,23.58
2012/02/07,23.581
2012/02/08,23.579
2012/02/09,23.576
2012/02/10,23.572
2012/02/11,23.552
2012/02/12,23.53
2012/02/13,23.541
2012/02/14,23.625
2012/02/15,23.548
2012/02/16,23.444
2012/02/17,23.337
2012/02/18,23.226
2012/02/19,23.124
2012/02/20,23.026
2012/02/21,22.947
2012/02/22,22.873
2012/02/23,22.804
2012/02/24,22.738
2012/02/25,22.752
2012/02/26,22.768
2012/02/27,22.785
2012/02/28,22.821
2012/02/29,22.85
2012/03/01,22.884
2012/03/02,22.918
2012/03/03,22.93
2012/03/04,22.933
2012/03/05,22.931
2012/03/06,22.924
2012/03/07,22.92
2012/03/08,22.909
2012/03/09,22.893
2012/03/10,22.874
2012/03/11,22.857
2012/03/12,22.833
2012/03/13,22.805
2012/03/14,22.792
2012/03/15,22.794
2012/03/16,22.797
2012/03/17,22.797
2012/03/18,22.8
2012/03/19,22.8
2012/03/20,22.801
2012/03/21,22.798
2012/03/22,22.782
2012/03/23,22.777
2012/03/24,22.767
2012/03/25,22.812
2012/03/26,22.854
2012/03/27,22.884
2012/03/28,22.926
2012/03/29,22.962
2012/03/30,22.989
2012/03/31,23.009
2012/04/01,23.026
2012/04/02,23.054
2012/04/03,23.062
2012/04/04,23.101
2012/04/05,23.146
2012/04/06,23.228
2012/04/07,23.298
2012/04/08,23.358
2012/04/09,23.353
2012/04/10,23.344
2012/04/11,23.336
2012/04/12,23.331
2012/04/13,23.308
2012/04/14,23.282
2012/04/15,23.269
2012/04/16,23.294
2012/04/17,23.348
2012/04/18,23.395
2012/04/19,23.449
2012/04/20,23.526
2012/04/21,23.598
2012/04/22,23.682
2012/04/23,23.758
2012/04/24,23.824
2012/04/25,23.865
2012/04/26,23.911
2012/04/27,23.949
2012/04/28,23.975
2012/04/29,23.968
2012/04/30,23.952
2012/05/01,23.932
2012/05/02,23.907
2012/05/03,23.878
2012/05/04,23.842
2012/05/05,23.818
2012/05/06,23.875
2012/05/07,23.938
2012/05/08,23.992
2012/05/09,24.058
2012/05/10,24.128
2012/05/11,24.24
2012/05/12,24.329
2012/05/13,24.413
2012/05/14,24.485
2012/05/15,24.561
2012/05/16,24.646
2012/05/17,24.751
2012/05/18,24.843
2012/05/19,24.915
2012/05/20,24.975
2012/05/21,25.03
2012/05/22,25.11
2012/05/23,25.188
2012/05/24,25.265
2012/05/25,25.335
2012/05/26,25.397
2012/05/27,25.449
2012/05/28,25.491
2012/05/29,25.528
2012/05/30,25.563
2012/05/31,25.554
2012/06/01,25.472
2012/06/02,25.389
2012/06/03,25.315
2012/06/04,25.229
2012/06/05,25.143
2012/06/06,25.066
2012/06/07,24.993
2012/06/08,24.926
2012/06/09,24.918
2012/06/10,24.904
2012/06/11,24.878
2012/06/12,24.855
2012/06/13,24.874
2012/06/14,24.887
2012/06/15,24.892
2012/06/16,24.903
2012/06/17,24.895
2012/06/18,24.899
2012/06/19,24.904
2012/06/20,24.904
2012/06/21,24.907
2012/06/22,24.904
2012/06/23,24.895
2012/06/24,24.905
2012/06/25,24.888
2012/06/26,24.857
2012/06/27,24.846
2012/06/28,24.866
2012/06/29,24.874
2012/06/30,24.882
2012/07/01,24.898
2012/07/02,24.89
2012/07/03,24.887
2012/07/04,24.906
2012/07/05,24.92
2012/07/06,24.934
2012/07/07,24.945
2012/07/08,24.955
2012/07/09,24.957
2012/07/10,24.954
2012/07/11,24.957
2012/07/12,25.012
2012/07/13,25.046
2012/07/14,25.069
2012/07/15,25.094
2012/07/16,25.092
2012/07/17,25.074
2012/07/18,25.054
2012/07/19,25.021
2012/07/20,24.988
2012/07/21,24.954
2012/07/22,24.917
2012/07/23,24.884
2012/07/24,24.839
2012/07/25,24.807
2012/07/26,24.788
2012/07/27,24.772
2012/07/28,24.757
2012/07/29,24.757
2012/07/30,24.755
2012/07/31,24.748
2012/08/01,24.753
2012/08/02,24.741
2012/08/03,24.729
2012/08/04,24.719
2012/08/05,24.704
2012/08/06,24.696
2012/08/07,24.688
2012/08/08,24.672
2012/08/09,24.639
2012/08/10,24.611
2012/08/11,24.574
2012/08/12,24.538
2012/08/13,24.489
2012/08/14,24.456
2012/08/15,24.43
2012/08/16,24.414
2012/08/17,24.391
2012/08/18,24.368
2012/08/19,24.285
2012/08/20,24.154
2012/08/21,24.009
2012/08/22,23.844
2012/08/23,23.688
2012/08/24,23.52
2012/08/25,23.353
2012/08/26,23.206
2012/08/27,23.049
2012/08/28,22.901
2012/08/29,22.752
2012/08/30,22.581
2012/08/31,22.429
2012/09/01,22.278
2012/09/02,22.136
2012/09/03,22.015
2012/09/04,21.903
2012/09/05,21.776
2012/09/06,21.645
2012/09/07,21.513
2012/09/08,21.387
2012/09/09,21.272
2012/09/10,21.158
2012/09/11,21.025
2012/09/12,20.886
2012/09/13,20.741
2012/09/14,20.588
2012/09/15,20.435
2012/09/16,20.28
2012/09/17,20.126
2012/09/18,19.984
2012/09/19,19.821
2012/09/20,19.671
2012/09/21,19.585
2012/09/22,19.495
2012/09/23,19.406
2012/09/24,19.331
2012/09/25,19.263
2012/09/26,19.206
2012/09/27,19.16
2012/09/28,19.122
2012/09/29,19.095
2012/09/30,19.071
2012/10/01,19.051
2012/10/02,19.04
2012/10/03,19.03
2012/10/04,19.027
2012/10/05,19.028
2012/10/06,19.027
2012/10/07,19.025
2012/10/08,19.004
2012/10/09,18.989
2012/10/10,18.987
2012/10/11,18.989
2012/10/12,18.985
2012/10/13,18.977
2012/10/14,18.97
2012/10/15,18.965
2012/10/16,18.977
2012/10/17,18.987
2012/10/18,18.992
2012/10/19,18.999
2012/10/20,19.007
2012/10/21,19.05
2012/10/22,19.13
2012/10/23,19.193
2012/10/24,19.251
2012/10/25,19.295
2012/10/26,19.339
2012/10/27,19.374
2012/10/28,19.398
2012/10/29,19.413
2012/10/30,19.471
2012/10/31,19.503
2012/11/01,19.531
2012/11/02,19.541
2012/11/03,19.556
2012/11/04,19.567
2012/11/05,19.57
2012/11/06,19.578
2012/11/07,19.574
2012/11/08,19.565
2012/11/09,19.556
2012/11/10,19.546
2012/11/11,19.542
2012/11/12,19.529
2012/11/13,19.513
2012/11/14,19.499
2012/11/15,19.493
2012/11/16,19.498
2012/11/17,19.52
2012/11/18,19.541
2012/11/19,19.565
2012/11/20,19.592
2012/11/21,19.636
2012/11/22,19.681
2012/11/23,19.721
2012/11/24,19.747
2012/11/25,19.769
2012/11/26,19.748
2012/11/27,19.778
2012/11/28,19.816
2012/11/29,19.848
2012/11/30,19.881
2012/12/01,19.911
2012/12/02,19.936
2012/12/03,19.967
2012/12/04,19.981
2012/12/05,19.987
2012/12/06,19.991
2012/12/07,19.994
2012/12/08,19.998
2012/12/09,19.987
2012/12/10,19.979
2012/12/11,19.962
2012/12/12,19.941
2012/12/13,19.898
2012/12/14,19.847
2012/12/15,19.802
2012/12/16,19.756
2012/12/17,19.719
2012/12/18,19.671
2012/12/19,19.641
2012/12/20,19.61
2012/12/21,19.57
2012/12/22,19.535
2012/12/23,19.505
2012/12/24,19.474
2012/12/25,19.447
2012/12/26,19.434
2012/12/27,19.426
2012/12/28,19.425
2012/12/29,19.429
2012/12/30,19.44
2012/12/31,19.449
2013/01/01,19.461
2013/01/02,19.481
2013/01/03,19.503
2013/01/04,19.513
2013/01/05,19.523
2013/01/06,19.539
2013/01/07,19.556
2013/01/08,19.54
2013/01/09,19.522
2013/01/10,19.499
2013/01/11,19.482
2013/01/12,19.464
2013/01/13,19.436
2013/01/14,19.403
2013/01/15,19.37
2013/01/16,19.341
2013/01/17,19.311
2013/01/18,19.287
2013/01/19,19.266
2013/01/20,19.251
2013/01/21,19.234
2013/01/22,19.226
2013/01/23,19.227
2013/01/24,19.215
2013/01/25,19.21
2013/01/26,19.227
2013/01/27,19.247
2013/01/28,19.265
2013/01/29,19.287
2013/01/30,19.318
2013/01/31,19.342
2013/02/01,19.365
2013/02/02,19.378
2013/02/03,19.389
2013/02/04,19.395
2013/02/05,19.402
2013/02/06,19.404
2013/02/07,19.406
2013/02/08,19.404
2013/02/09,19.394
2013/02/10,19.386
2013/02/11,19.38
2013/02/12,19.384
2013/02/13,19.389
2013/02/14,19.392
2013/02/15,19.39
2013/02/16,19.389
2013/02/17,19.363
2013/02/18,19.338
2013/02/19,19.317
2013/02/20,19.318
2013/02/21,19.319
2013/02/22,19.328
2013/02/23,19.33
2013/02/24,19.318
2013/02/25,19.302
2013/02/26,19.292
2013/02/27,19.281
2013/02/28,19.275
2013/03/01,19.268
2013/03/02,19.267
2013/03/03,19.277
2013/03/04,19.293
2013/03/05,19.298
2013/03/06,19.31
2013/03/07,19.321
2013/03/08,19.347
2013/03/09,19.374
2013/03/10,19.386
2013/03/11,19.399
2013/03/12,19.413
2013/03/13,19.428
2013/03/14,19.442
2013/03/15,19.443
2013/03/16,19.441
2013/03/17,19.437
2013/03/18,19.427
2013/03/19,19.415
2013/03/20,19.413
2013/03/21,19.407
2013/03/22,19.398
2013/03/23,19.388
2013/03/24,19.385
2013/03/25,19.39
2013/03/26,19.415
2013/03/27,19.449
2013/03/28,19.487
2013/03/29,19.542
2013/03/30,19.607
2013/03/31,19.651
2013/04/01,19.706
2013/04/02,19.764
2013/04/03,19.81
2013/04/04,19.852
2013/04/05,19.866
2013/04/06,19.876
2013/04/07,19.873
2013/04/08,19.856
2013/04/09,19.839
2013/04/10,19.828
2013/04/11,19.873
2013/04/12,19.906
2013/04/13,19.937
2013/04/14,19.968
2013/04/15,20.027
2013/04/16,20.1
2013/04/17,20.151
2013/04/18,20.203
2013/04/19,20.251
2013/04/20,20.309
2013/04/21,20.357
2013/04/22,20.398
2013/04/23,20.431
2013/04/24,20.428
2013/04/25,20.43
2013/04/26,20.435
2013/04/27,20.403
2013/04/28,20.374
2013/04/29,20.327
2013/04/30,20.287
2013/05/01,20.261
2013/05/02,20.245
2013/05/03,20.232
2013/05/04,20.218
2013/05/05,20.204
2013/05/06,20.182
2013/05/07,20.165
2013/05/08,20.155
2013/05/09,20.149
2013/05/10,20.135
2013/05/11,20.12
2013/05/12,20.103
2013/05/13,20.087
2013/05/14,20.075
2013/05/15,20.066
2013/05/16,20.071
2013/05/17,20.073
2013/05/18,20.076
2013/05/19,20.078
2013/05/20,20.082
2013/05/21,20.083
2013/05/22,20.09
2013/05/23,20.094
2013/05/24,20.103
2013/05/25,20.079
2013/05/26,20.057
2013/05/27,20.045
2013/05/28,20.033
2013/05/29,20.016
2013/05/30,20.002
2013/05/31,19.98
2013/06/01,19.961
2013/06/02,19.945
2013/06/03,19.919
2013/06/04,19.895
2013/06/05,19.885
2013/06/06,19.87
2013/06/07,19.858
2013/06/08,19.854
2013/06/09,19.858
2013/06/10,19.862
2013/06/11,19.863
2013/06/12,19.878
2013/06/13,19.891
2013/06/14,19.907
2013/06/15,19.924
2013/06/16,19.942
2013/06/17,19.961
2013/06/18,19.978
2013/06/19,19.996
2013/06/20,20.012
2013/06/21,20.027
2013/06/22,20.035
2013/06/23,20.045
2013/06/24,20.054
2013/06/25,20.054
2013/06/26,20.056
2013/06/27,20.061
2013/06/28,20.068
2013/06/29,20.079
2013/06/30,20.09
2013/07/01,20.108
2013/07/02,20.129
2013/07/03,20.15
2013/07/04,20.181
2013/07/05,20.22
2013/07/06,20.27
2013/07/07,20.315
2013/07/08,20.364
2013/07/09,20.408
2013/07/10,20.444
2013/07/11,20.477
2013/07/12,20.494
2013/07/13,20.495
2013/07/14,20.485
2013/07/15,20.469
2013/07/16,20.447
2013/07/17,20.433
2013/07/18,20.46
2013/07/19,20.469
2013/07/20,20.472
2013/07/21,20.477
2013/07/22,20.484
2013/07/23,20.483
2013/07/24,20.486
2013/07/25,20.491
2013/07/26,20.492
2013/07/27,20.496
2013/07/28,20.5
2013/07/29,20.515
2013/07/30,20.532
2013/07/31,20.561
2013/08/01,20.576
2013/08/02,20.593
2013/08/03,20.598
2013/08/04,20.601
2013/08/05,20.595
2013/08/06,20.594
2013/08/07,20.596
2013/08/08,20.601
2013/08/09,20.6
2013/08/10,20.59
2013/08/11,20.594
2013/08/12,20.629
2013/08/13,20.673
2013/08/14,20.703
2013/08/15,20.72
2013/08/16,20.726
2013/08/17,20.711
2013/08/18,20.696
2013/08/19,20.683
2013/08/20,20.652
2013/08/21,20.615
2013/08/22,20.58
2013/08/23,20.529
2013/08/24,20.479
2013/08/25,20.434
2013/08/26,20.388
2013/08/27,20.341
2013/08/28,20.306
2013/08/29,20.255
2013/08/30,20.211
2013/08/31,20.171
2013/09/01,20.128
2013/09/02,20.086
2013/09/03,20.049
2013/09/04,20.025
2013/09/05,19.989
2013/09/06,19.958
2013/09/07,19.928
2013/09/08,19.902
2013/09/09,19.859
2013/09/10,19.824
2013/09/11,19.787
2013/09/12,19.75
2013/09/13,19.714
2013/09/14,19.68
2013/09/15,19.648
2013/09/16,19.612
2013/09/17,19.579
2013/09/18,19.547
2013/09/19,19.538
2013/09/20,19.532
2013/09/21,19.527
2013/09/22,19.503
2013/09/23,19.488
2013/09/24,19.47
2013/09/25,19.45
2013/09/26,19.437
2013/09/27,19.431
2013/09/28,19.425
2013/09/29,19.426
2013/09/30,19.428
2013/10/01,19.434
2013/10/02,19.465
2013/10/03,19.519
2013/10/04,19.568
2013/10/05,19.615
2013/10/06,19.655
2013/10/07,19.69
2013/10/08,19.721
2013/10/09,19.741
2013/10/10,19.756
2013/10/11,19.781
2013/10/12,19.804
2013/10/13,19.824
2013/10/14,19.835
2013/10/15,19.84
2013/10/16,19.834
2013/10/17,19.826
2013/10/18,19.831
2013/10/19,19.84
2013/10/20,19.847
2013/10/21,19.839
2013/10/22,19.82
2013/10/23,19.802
2013/10/24,19.779
2013/10/25,19.896
2013/10/26,20.013
2013/10/27,20.121
2013/10/28,20.218
2013/10/29,20.307
2013/10/30,20.392
2013/10/31,20.47
2013/11/01,20.543
2013/11/02,20.605
2013/11/03,20.664
2013/11/04,20.778
2013/11/05,20.887
2013/11/06,20.986
2013/11/07,21.072
2013/11/08,21.141
2013/11/09,21.201
2013/11/10,21.257
2013/11/11,21.302
2013/11/12,21.337
2013/11/13,21.358
2013/11/14,21.374
2013/11/15,21.381
2013/11/16,21.385
2013/11/17,21.387
2013/11/18,21.385
2013/11/19,21.389
2013/11/20,21.39
2013/11/21,21.383
2013/11/22,21.475
2013/11/23,21.518
2013/11/24,21.557
2013/11/25,21.585
2013/11/26,21.603
2013/11/27,21.608
2013/11/28,21.62
2013/11/29,21.608
2013/11/30,21.583
2013/12/01,21.561
2013/12/02,21.533
2013/12/03,21.507
2013/12/04,21.48
2013/12/05,21.447
2013/12/06,21.431
2013/12/07,21.423
2013/12/08,21.412
2013/12/09,21.407
2013/12/10,21.435
2013/12/11,21.486
2013/12/12,21.539
2013/12/13,21.6
2013/12/14,21.645
2013/12/15,21.684
2013/12/16,21.718
2013/12/17,21.747
2013/12/18,21.774
2013/12/19,21.794
2013/12/20,21.806
2013/12/21,21.805
2013/12/22,21.795
2013/12/23,21.78
2013/12/24,21.768
2013/12/25,21.704
2013/12/26,21.645
2013/12/27,21.589
2013/12/28,21.538
2013/12/29,21.49
2013/12/30,21.454
2013/12/31,21.419
2014/01/01,21.356
2014/01/02,21.303
2014/01/03,21.259
2014/01/04,21.229
2014/01/05,21.198
2014/01/06,21.178
