Date,mediantransactionvalue3varUSD
2010/10/23,2.846
2010/10/24,0.197
2010/10/25,1509
2010/10/26,1793
2010/10/27,54.231
2010/10/28,8.009
2010/10/29,1767
2010/10/30,1467
2010/10/31,16.211
2010/11/01,53.864
2010/11/02,499.297
2010/11/03,515.205
2010/11/04,311.293
2010/11/05,138.472
2010/11/06,121.525
2010/11/07,39.941
2010/11/08,44.845
2010/11/09,68.739
2010/11/10,68.158
2010/11/11,19.576
2010/11/12,13.246
2010/11/13,32.183
2010/11/14,73.052
2010/11/15,10.481
2010/11/16,5.724
2010/11/17,22.073
2010/11/18,59.992
2010/11/19,77.488
2010/11/20,0
2010/11/21,0
2010/11/22,49.379
2010/11/23,48.42
2010/11/24,48.42
2010/11/25,47.178
2010/11/26,0.415
2010/11/27,0.921
2010/11/28,1.295
2010/11/29,0.503
2010/11/30,0.656
2010/12/01,0.532
2010/12/02,0.615
2010/12/03,0.235
2010/12/04,0.496
2010/12/05,0.365
2010/12/06,0.286
2010/12/07,0.29
2010/12/08,0.301
2010/12/09,5.273
2010/12/10,5.067
2010/12/11,0.49
2010/12/12,1.374
2010/12/13,12.915
2010/12/14,213.319
2010/12/15,408.485
2010/12/16,101.04
2010/12/17,397.156
2010/12/18,156.624
2010/12/19,74.965
2010/12/20,90.93
2010/12/21,15.463
2010/12/22,9.396
2010/12/23,0.716
2010/12/24,0.526
2010/12/25,595.043
2010/12/26,453.665
2010/12/27,432.629
2010/12/28,192.286
2010/12/29,6.064
2010/12/30,8.105
2010/12/31,0.704
2011/01/01,0.663
2011/01/02,0.684
2011/01/03,45.946
2011/01/04,47.927
2011/01/05,0.004
2011/01/06,0.363
2011/01/07,3.103
2011/01/08,2.234
2011/01/09,2.18
2011/01/10,0.226
2011/01/11,0.409
2011/01/12,0.504
2011/01/13,0.77
2011/01/14,0.856
2011/01/15,50.615
2011/01/16,43.854
2011/01/17,5.65
2011/01/18,22.655
2011/01/19,23.101
2011/01/20,2.782
2011/01/21,4.545
2011/01/22,4.118
2011/01/23,33.014
2011/01/24,31.18
2011/01/25,22.994
2011/01/26,25.972
2011/01/27,0.07
2011/01/28,9.105
2011/01/29,11.164
2011/01/30,2237
2011/01/31,1945
2011/02/01,1474
2011/02/02,5.255
2011/02/03,0.488
2011/02/04,4.313
2011/02/05,21.618
2011/02/06,11.176
2011/02/07,0.303
2011/02/08,0.139
2011/02/09,2.996
2011/02/10,16.888
2011/02/11,273.173
2011/02/12,212.223
2011/02/13,276.265
2011/02/14,103.749
2011/02/15,80.105
2011/02/16,16.434
2011/02/17,5.784
2011/02/18,7.865
2011/02/19,105.364
2011/02/20,137.83
2011/02/21,0.657
2011/02/22,0.643
2011/02/23,0.419
2011/02/24,0.424
2011/02/25,1.909
2011/02/26,7.663
2011/02/27,129.702
2011/02/28,171.093
2011/03/01,11.709
2011/03/02,12.918
2011/03/03,4.112
2011/03/04,3.912
2011/03/05,117.158
2011/03/06,135.435
2011/03/07,40.256
2011/03/08,60.383
2011/03/09,55.482
2011/03/10,88.244
2011/03/11,106.612
2011/03/12,45.306
2011/03/13,43.91
2011/03/14,0.09
2011/03/15,0.452
2011/03/16,0.599
2011/03/17,0.583
2011/03/18,8.545
2011/03/19,7.945
2011/03/20,8.774
2011/03/21,10.725
2011/03/22,179.039
2011/03/23,165.541
2011/03/24,36.887
2011/03/25,35.915
2011/03/26,51.083
2011/03/27,93.335
2011/03/28,8.607
2011/03/29,11.055
2011/03/30,12.5
2011/03/31,18.5
2011/04/01,1.761
2011/04/02,2.256
2011/04/03,1.595
2011/04/04,32.3
2011/04/05,21.097
2011/04/06,33.198
2011/04/07,6.819
2011/04/08,1.334
2011/04/09,0.965
2011/04/10,8.001
2011/04/11,5.767
2011/04/12,12.181
2011/04/13,4.953
2011/04/14,8.744
2011/04/15,25.397
2011/04/16,55.759
2011/04/17,34.947
2011/04/18,96.822
2011/04/19,124.42
2011/04/20,139.959
2011/04/21,14.976
2011/04/22,8.202
2011/04/23,10.516
2011/04/24,19.282
2011/04/25,22.946
2011/04/26,105.011
2011/04/27,38.25
2011/04/28,51.118
2011/04/29,122.219
2011/04/30,121.071
2011/05/01,59.82
2011/05/02,43.278
2011/05/03,215.508
2011/05/04,355.897
2011/05/05,164.904
2011/05/06,200.094
2011/05/07,34.905
2011/05/08,116.138
2011/05/09,54.826
2011/05/10,400.559
2011/05/11,431.365
2011/05/12,255.705
2011/05/13,263.495
2011/05/14,81.802
2011/05/15,141.021
2011/05/16,123.633
2011/05/17,24.124
2011/05/18,261.379
2011/05/19,373.662
2011/05/20,1132
2011/05/21,2183
2011/05/22,581.069
2011/05/23,1228
2011/05/24,279.803
2011/05/25,336.621
2011/05/26,11.94
2011/05/27,13.475
2011/05/28,3.883
2011/05/29,14.922
2011/05/30,21.302
2011/05/31,52.095
2011/06/01,76.554
2011/06/02,63.672
2011/06/03,848.725
2011/06/04,3522
2011/06/05,4218
2011/06/06,1183
2011/06/07,1843
2011/06/08,3147
2011/06/09,2493
2011/06/10,1672
2011/06/11,720.103
2011/06/12,8340
2011/06/13,8029
2011/06/14,4148
2011/06/15,1685
2011/06/16,1624
2011/06/17,5935
2011/06/18,15861
2011/06/19,3744
2011/06/20,4694
2011/06/21,1512
2011/06/22,1343
2011/06/23,728.928
2011/06/24,1177
2011/06/25,2683
2011/06/26,3313
2011/06/27,818.382
2011/06/28,692.796
2011/06/29,1524
2011/06/30,576.024
2011/07/01,3243
2011/07/02,3777
2011/07/03,3294
2011/07/04,1291
2011/07/05,71.036
2011/07/06,582.925
2011/07/07,354.417
2011/07/08,69.88
2011/07/09,138.95
2011/07/10,166.189
2011/07/11,574.411
2011/07/12,402.579
2011/07/13,236.293
2011/07/14,42.198
2011/07/15,297.847
2011/07/16,909.577
2011/07/17,1042
2011/07/18,1320
2011/07/19,830.947
2011/07/20,248.204
2011/07/21,34.775
2011/07/22,50.01
2011/07/23,68.306
2011/07/24,0.83
2011/07/25,1.34
2011/07/26,8.785
2011/07/27,1445
2011/07/28,2700
2011/07/29,2684
2011/07/30,2646
2011/07/31,790.803
2011/08/01,692.633
2011/08/02,435.679
2011/08/03,459.991
2011/08/04,1876
2011/08/05,1904
2011/08/06,235.457
2011/08/07,134.512
2011/08/08,91.534
2011/08/09,56.709
2011/08/10,35.696
2011/08/11,29.967
2011/08/12,27.379
2011/08/13,196.282
2011/08/14,169.982
2011/08/15,355.355
2011/08/16,510.294
2011/08/17,362.137
2011/08/18,732.284
2011/08/19,97.462
2011/08/20,83.265
2011/08/21,130.997
2011/08/22,359.821
2011/08/23,396.764
2011/08/24,73.994
2011/08/25,24.78
2011/08/26,5.423
2011/08/27,4.08
2011/08/28,27.4
2011/08/29,624.773
2011/08/30,360.553
2011/08/31,678.358
2011/09/01,261.24
2011/09/02,27.513
2011/09/03,65.074
2011/09/04,831.401
2011/09/05,872.028
2011/09/06,1347
2011/09/07,943.267
2011/09/08,1234
2011/09/09,17.967
2011/09/10,167.435
2011/09/11,244.785
2011/09/12,46.137
2011/09/13,121.887
2011/09/14,114.688
2011/09/15,60.303
2011/09/16,111.865
2011/09/17,11.257
2011/09/18,5.584
2011/09/19,232.304
2011/09/20,580.498
2011/09/21,136.848
2011/09/22,303.427
2011/09/23,642.743
2011/09/24,271.436
2011/09/25,332.24
2011/09/26,268.516
2011/09/27,69.706
2011/09/28,109.55
2011/09/29,142.468
2011/09/30,137.103
2011/10/01,1.07
2011/10/02,9.44
2011/10/03,161.23
2011/10/04,252.265
2011/10/05,306.149
2011/10/06,34.47
2011/10/07,40.556
2011/10/08,89.602
2011/10/09,137.267
2011/10/10,70.627
2011/10/11,124.748
2011/10/12,44.567
2011/10/13,42.269
2011/10/14,53.01
2011/10/15,56.219
2011/10/16,8.569
2011/10/17,55.312
2011/10/18,114.801
2011/10/19,64.937
2011/10/20,11.491
2011/10/21,15.924
2011/10/22,52.894
2011/10/23,25.678
2011/10/24,0.776
2011/10/25,18.94
2011/10/26,35.579
2011/10/27,7.1
2011/10/28,33.523
2011/10/29,28.294
2011/10/30,36.773
2011/10/31,73.868
2011/11/01,30.65
2011/11/02,53.529
2011/11/03,8.577
2011/11/04,8.699
2011/11/05,3.151
2011/11/06,0.838
2011/11/07,0.035
2011/11/08,0.895
2011/11/09,21.051
2011/11/10,44.186
2011/11/11,31.877
2011/11/12,70.186
2011/11/13,85.301
2011/11/14,81.68
2011/11/15,12.52
2011/11/16,3.424
2011/11/17,75.983
2011/11/18,103.138
2011/11/19,122.563
2011/11/20,0.42
2011/11/21,4.379
2011/11/22,3.745
2011/11/23,19.608
2011/11/24,11.586
2011/11/25,14.446
2011/11/26,25.066
2011/11/27,15.345
2011/11/28,32.169
2011/11/29,21.277
2011/11/30,24.679
2011/12/01,40.35
2011/12/02,7.66
2011/12/03,3.082
2011/12/04,25.324
2011/12/05,45.798
2011/12/06,57.711
2011/12/07,123.562
2011/12/08,191.91
2011/12/09,18.516
2011/12/10,81.67
2011/12/11,42.794
2011/12/12,30.283
2011/12/13,10.16
2011/12/14,19.942
2011/12/15,19.649
2011/12/16,2.787
2011/12/17,13.357
2011/12/18,38.276
2011/12/19,28.501
2011/12/20,100.36
2011/12/21,23.124
2011/12/22,15.584
2011/12/23,66.702
2011/12/24,54.47
2011/12/25,11.787
2011/12/26,11.394
2011/12/27,2.978
2011/12/28,55.601
2011/12/29,52.225
2011/12/30,22.148
2011/12/31,6.296
2012/01/01,19.313
2012/01/02,27.217
2012/01/03,27.051
2012/01/04,38.377
2012/01/05,73.264
2012/01/06,256.423
2012/01/07,127.481
2012/01/08,60.057
2012/01/09,15.153
2012/01/10,160.908
2012/01/11,118.538
2012/01/12,1.38
2012/01/13,0.522
2012/01/14,0.311
2012/01/15,10.658
2012/01/16,6.731
2012/01/17,25.924
2012/01/18,102.428
2012/01/19,49.055
2012/01/20,5.302
2012/01/21,9.543
2012/01/22,25.519
2012/01/23,8.774
2012/01/24,80.454
2012/01/25,78.881
2012/01/26,7.916
2012/01/27,3.745
2012/01/28,4.573
2012/01/29,19.473
2012/01/30,253.578
2012/01/31,249.695
2012/02/01,39.126
2012/02/02,49.39
2012/02/03,132.447
2012/02/04,148.437
2012/02/05,146.508
2012/02/06,5.298
2012/02/07,8.252
2012/02/08,7.961
2012/02/09,36.104
2012/02/10,157.247
2012/02/11,43.308
2012/02/12,46.234
2012/02/13,15.282
2012/02/14,44.372
2012/02/15,164.067
2012/02/16,83.285
2012/02/17,598.44
2012/02/18,540.233
2012/02/19,80.101
2012/02/20,53.809
2012/02/21,37.744
2012/02/22,68.165
2012/02/23,65.86
2012/02/24,95.538
2012/02/25,160.485
2012/02/26,11.085
2012/02/27,24.405
2012/02/28,12.414
2012/02/29,11.448
2012/03/01,6.336
2012/03/02,5.275
2012/03/03,8.561
2012/03/04,2.201
2012/03/05,8.002
2012/03/06,5.14
2012/03/07,19.696
2012/03/08,11.202
2012/03/09,1.126
2012/03/10,9.959
2012/03/11,24.513
2012/03/12,62.784
2012/03/13,58.883
2012/03/14,53.421
2012/03/15,57.914
2012/03/16,34.135
2012/03/17,142.565
2012/03/18,142.953
2012/03/19,36.867
2012/03/20,14.859
2012/03/21,14.855
2012/03/22,6.935
2012/03/23,40.446
2012/03/24,31.967
2012/03/25,37.058
2012/03/26,42.203
2012/03/27,2.062
2012/03/28,8.341
2012/03/29,21.274
2012/03/30,108.918
2012/03/31,54.404
2012/04/01,58.721
2012/04/02,79.846
2012/04/03,25.704
2012/04/04,12.503
2012/04/05,0.203
2012/04/06,14.486
2012/04/07,37.876
2012/04/08,67.404
2012/04/09,23.178
2012/04/10,161.004
2012/04/11,174.615
2012/04/12,230.843
2012/04/13,121.252
2012/04/14,154.493
2012/04/15,306.983
2012/04/16,95.563
2012/04/17,334.723
2012/04/18,96.372
2012/04/19,76.778
2012/04/20,225.874
2012/04/21,207.073
2012/04/22,407.081
2012/04/23,55.44
2012/04/24,64.768
2012/04/25,138.742
2012/04/26,268.3
2012/04/27,138.413
2012/04/28,134.614
2012/04/29,204.651
2012/04/30,75.941
2012/05/01,13.705
2012/05/02,16.543
2012/05/03,54.546
2012/05/04,95.422
2012/05/05,4.195
2012/05/06,4.572
2012/05/07,4.813
2012/05/08,5.596
2012/05/09,1.123
2012/05/10,3.977
2012/05/11,14.002
2012/05/12,17.209
2012/05/13,0.676
2012/05/14,0.463
2012/05/15,0.202
2012/05/16,0.097
2012/05/17,0.597
2012/05/18,2.991
2012/05/19,1.771
2012/05/20,0.445
2012/05/21,0.462
2012/05/22,1.01
2012/05/23,1.142
2012/05/24,0.114
2012/05/25,0.036
2012/05/26,0.152
2012/05/27,0.199
2012/05/28,0.21
2012/05/29,1.745
2012/05/30,1.725
2012/05/31,3.121
2012/06/01,4.777
2012/06/02,15.333
2012/06/03,23.24
2012/06/04,31.548
2012/06/05,0.695
2012/06/06,58.409
2012/06/07,45.96
2012/06/08,37.598
2012/06/09,0.939
2012/06/10,1.389
2012/06/11,0.299
2012/06/12,1.912
2012/06/13,1.722
2012/06/14,3.503
2012/06/15,0.53
2012/06/16,1.248
2012/06/17,0.371
2012/06/18,0.137
2012/06/19,0.643
2012/06/20,0.303
2012/06/21,0.059
2012/06/22,0.305
2012/06/23,0.241
2012/06/24,0.106
2012/06/25,0.328
2012/06/26,0.062
2012/06/27,1.524
2012/06/28,1.269
2012/06/29,0.001
2012/06/30,0.11
2012/07/01,0.117
2012/07/02,0.75
2012/07/03,30.912
2012/07/04,20.318
2012/07/05,20.02
2012/07/06,11.344
2012/07/07,0.11
2012/07/08,0.334
2012/07/09,10.032
2012/07/10,10.484
2012/07/11,11.181
2012/07/12,10.401
2012/07/13,12.163
2012/07/14,17.137
2012/07/15,21.787
2012/07/16,20.501
2012/07/17,4.221
2012/07/18,7.97
2012/07/19,0.452
2012/07/20,0.491
2012/07/21,0.62
2012/07/22,0.064
2012/07/23,9.065
2012/07/24,7.386
2012/07/25,5.967
2012/07/26,6.803
2012/07/27,44.552
2012/07/28,49.709
2012/07/29,36.236
2012/07/30,3.913
2012/07/31,12.518
2012/08/01,5.48
2012/08/02,4.551
2012/08/03,421.262
2012/08/04,333.069
2012/08/05,190.443
2012/08/06,57.951
2012/08/07,96.112
2012/08/08,159.078
2012/08/09,166.285
2012/08/10,21.54
2012/08/11,22.852
2012/08/12,43.923
2012/08/13,12.299
2012/08/14,18.557
2012/08/15,18.828
2012/08/16,183.147
2012/08/17,269.367
2012/08/18,16.062
2012/08/19,98.351
2012/08/20,36.598
2012/08/21,47.513
2012/08/22,22.487
2012/08/23,113.521
2012/08/24,106.163
2012/08/25,285.26
2012/08/26,54.14
2012/08/27,7.496
2012/08/28,35.711
2012/08/29,12.984
2012/08/30,12.683
2012/08/31,13.164
2012/09/01,3.045
2012/09/02,12.293
2012/09/03,19.099
2012/09/04,17.381
2012/09/05,1.726
2012/09/06,0.041
2012/09/07,27.442
2012/09/08,155.67
2012/09/09,81.973
2012/09/10,221.541
2012/09/11,247.295
2012/09/12,1.694
2012/09/13,0.93
2012/09/14,0.467
2012/09/15,0.367
2012/09/16,0.657
2012/09/17,5.206
2012/09/18,9.088
2012/09/19,19.044
2012/09/20,15.428
2012/09/21,28.956
2012/09/22,21.976
2012/09/23,8.913
2012/09/24,10.575
2012/09/25,68.946
2012/09/26,66.715
2012/09/27,54.632
2012/09/28,2.536
2012/09/29,4.727
2012/09/30,6.256
2012/10/01,2.047
2012/10/02,20.426
2012/10/03,59.063
2012/10/04,27.67
2012/10/05,74.418
2012/10/06,27.171
2012/10/07,3.225
2012/10/08,1.294
2012/10/09,1.509
2012/10/10,2.132
2012/10/11,0.074
2012/10/12,2.618
2012/10/13,2.81
2012/10/14,2.475
2012/10/15,7.589
2012/10/16,8.65
2012/10/17,21.422
2012/10/18,31.262
2012/10/19,0.552
2012/10/20,17.762
2012/10/21,34.38
2012/10/22,7.618
2012/10/23,3.981
2012/10/24,20.855
2012/10/25,36.657
2012/10/26,169.814
2012/10/27,172.465
2012/10/28,109.98
2012/10/29,223.067
2012/10/30,58.85
2012/10/31,14.161
2012/11/01,33.083
2012/11/02,28.518
2012/11/03,28.625
2012/11/04,6.645
2012/11/05,14.296
2012/11/06,3.755
2012/11/07,0.636
2012/11/08,16.438
2012/11/09,37.884
2012/11/10,53.665
2012/11/11,53.38
2012/11/12,16.867
2012/11/13,13.609
2012/11/14,2.375
2012/11/15,0.181
2012/11/16,0.203
2012/11/17,0.698
2012/11/18,0.339
2012/11/19,0.69
2012/11/20,0.308
2012/11/21,1.252
2012/11/22,2.048
2012/11/23,1.807
2012/11/24,18.921
2012/11/25,20
2012/11/26,16.362
2012/11/27,51.398
2012/11/28,39.019
2012/11/29,48.933
2012/11/30,7.906
2012/12/01,3.067
2012/12/02,10.971
2012/12/03,45.577
2012/12/04,21.625
2012/12/05,23.365
2012/12/06,121.844
2012/12/07,123.634
2012/12/08,138.799
2012/12/09,5.863
2012/12/10,6.615
2012/12/11,7.659
2012/12/12,1.148
2012/12/13,3.398
2012/12/14,7.882
2012/12/15,1.022
2012/12/16,5.072
2012/12/17,3.983
2012/12/18,1.896
2012/12/19,0.237
2012/12/20,0.018
2012/12/21,0.315
2012/12/22,0.759
2012/12/23,0.408
2012/12/24,45.339
2012/12/25,35.623
2012/12/26,25.175
2012/12/27,9.136
2012/12/28,1.348
2012/12/29,0.539
2012/12/30,1.818
2012/12/31,3.863
2013/01/01,5.858
2013/01/02,0.118
2013/01/03,6.046
2013/01/04,11.857
2013/01/05,12.193
2013/01/06,6.545
2013/01/07,2.263
2013/01/08,1.047
2013/01/09,3.294
2013/01/10,10.165
2013/01/11,11.601
2013/01/12,0.156
2013/01/13,3.599
2013/01/14,3.39
2013/01/15,6.683
2013/01/16,5.167
2013/01/17,0.452
2013/01/18,4.683
2013/01/19,7.138
2013/01/20,9.247
2013/01/21,12.278
2013/01/22,36.166
2013/01/23,23.956
2013/01/24,9.638
2013/01/25,8.909
2013/01/26,7.938
2013/01/27,4.111
2013/01/28,7.492
2013/01/29,11.68
2013/01/30,21.378
2013/01/31,35.423
2013/02/01,60.451
2013/02/02,3.054
2013/02/03,3.508
2013/02/04,3.872
2013/02/05,39.416
2013/02/06,32.591
2013/02/07,51.584
2013/02/08,47.448
2013/02/09,6.14
2013/02/10,3.081
2013/02/11,3
2013/02/12,3.274
2013/02/13,4.509
2013/02/14,9.516
2013/02/15,9.114
2013/02/16,9.487
2013/02/17,2.1
2013/02/18,2.296
2013/02/19,1.516
2013/02/20,1.416
2013/02/21,0.032
2013/02/22,0.041
2013/02/23,0.042
2013/02/24,2.704
2013/02/25,3.451
2013/02/26,3.606
2013/02/27,3.501
2013/02/28,0.361
2013/03/01,0.784
2013/03/02,2.439
2013/03/03,5.194
2013/03/04,2.807
2013/03/05,34.949
2013/03/06,18.842
2013/03/07,1.52
2013/03/08,0.65
2013/03/09,0.877
2013/03/10,5.929
2013/03/11,3.652
2013/03/12,24.572
2013/03/13,10.202
2013/03/14,4.46
2013/03/15,3.533
2013/03/16,58.23
2013/03/17,54.79
2013/03/18,45.546
2013/03/19,82.541
2013/03/20,5.404
2013/03/21,23.699
2013/03/22,11.201
2013/03/23,22.497
2013/03/24,33.406
2013/03/25,12.228
2013/03/26,139.09
2013/03/27,71.293
2013/03/28,11.306
2013/03/29,3.804
2013/03/30,59.012
2013/03/31,59.396
2013/04/01,61.716
2013/04/02,335.304
2013/04/03,262.805
2013/04/04,143.723
2013/04/05,105.373
2013/04/06,258.733
2013/04/07,622.545
2013/04/08,744.927
2013/04/09,2768
2013/04/10,7635
2013/04/11,8622
2013/04/12,12037
2013/04/13,334.394
2013/04/14,419.447
2013/04/15,103.047
2013/04/16,75.239
2013/04/17,50.052
2013/04/18,231.906
2013/04/19,103.028
2013/04/20,185.006
2013/04/21,141.159
2013/04/22,83.732
2013/04/23,35.144
2013/04/24,29.386
2013/04/25,63.933
2013/04/26,40.391
2013/04/27,6.568
2013/04/28,61.682
2013/04/29,61.549
2013/04/30,66.833
2013/05/01,45.278
2013/05/02,51.343
2013/05/03,63.679
2013/05/04,135.73
2013/05/05,102.024
2013/05/06,56.649
2013/05/07,18.869
2013/05/08,23.021
2013/05/09,43.99
2013/05/10,57.487
2013/05/11,41.837
2013/05/12,31.381
2013/05/13,71.608
2013/05/14,32.988
2013/05/15,15.696
2013/05/16,18.196
2013/05/17,8.077
2013/05/18,33.446
2013/05/19,88.122
2013/05/20,99.763
2013/05/21,170.248
2013/05/22,49.508
2013/05/23,1.764
2013/05/24,17.499
2013/05/25,100.109
2013/05/26,101.118
2013/05/27,22.824
2013/05/28,50.092
2013/05/29,121.041
2013/05/30,17.87
2013/05/31,30.578
2013/06/01,176.646
2013/06/02,199.648
2013/06/03,37.145
2013/06/04,60.824
2013/06/05,40.021
2013/06/06,65.295
2013/06/07,76.374
2013/06/08,92.173
2013/06/09,133.499
2013/06/10,12.883
2013/06/11,19.964
2013/06/12,10.841
2013/06/13,112.87
2013/06/14,60.136
2013/06/15,42.109
2013/06/16,314.141
2013/06/17,213.16
2013/06/18,115.142
2013/06/19,47.957
2013/06/20,53.679
2013/06/21,186.498
2013/06/22,193.528
2013/06/23,186.249
2013/06/24,35.051
2013/06/25,39.586
2013/06/26,7.271
2013/06/27,7.241
2013/06/28,3.78
2013/06/29,4.799
2013/06/30,40.021
2013/07/01,294.906
2013/07/02,322.674
2013/07/03,166.76
2013/07/04,339.352
2013/07/05,568.298
2013/07/06,174.603
2013/07/07,83.836
2013/07/08,86.574
2013/07/09,222.432
2013/07/10,200.461
2013/07/11,522.137
2013/07/12,405.048
2013/07/13,616.271
2013/07/14,318.567
2013/07/15,162.713
2013/07/16,310.456
2013/07/17,86.749
2013/07/18,27.942
2013/07/19,37.428
2013/07/20,400.048
2013/07/21,185.085
2013/07/22,132.999
2013/07/23,100.432
2013/07/24,14.661
2013/07/25,0.364
2013/07/26,5.501
2013/07/27,262.294
2013/07/28,329.037
2013/07/29,327.8
2013/07/30,407.302
2013/07/31,40.227
2013/08/01,79.054
2013/08/02,11.249
2013/08/03,146.271
2013/08/04,163.751
2013/08/05,202.416
2013/08/06,188.74
2013/08/07,151.369
2013/08/08,37.977
2013/08/09,35.991
2013/08/10,32.731
2013/08/11,3.716
2013/08/12,11.621
2013/08/13,30.23
2013/08/14,118.704
2013/08/15,142.137
2013/08/16,475.841
2013/08/17,189.44
2013/08/18,11.079
2013/08/19,11.16
2013/08/20,33.808
2013/08/21,130.423
2013/08/22,45.82
2013/08/23,18.877
2013/08/24,37.121
2013/08/25,36.736
2013/08/26,58.941
2013/08/27,154.115
2013/08/28,113.954
2013/08/29,203.843
2013/08/30,79.862
2013/08/31,173.164
2013/09/01,145.147
2013/09/02,145.225
2013/09/03,84.264
2013/09/04,57.29
2013/09/05,305.256
2013/09/06,285.513
2013/09/07,24.96
2013/09/08,48.551
2013/09/09,4.503
2013/09/10,36.775
2013/09/11,371.687
2013/09/12,224.394
2013/09/13,156.286
2013/09/14,425.622
2013/09/15,985.934
2013/09/16,190.394
2013/09/17,180.781
2013/09/18,82.322
2013/09/19,72.258
2013/09/20,78.267
2013/09/21,66.36
2013/09/22,137.755
2013/09/23,63.792
2013/09/24,145.665
2013/09/25,52.009
2013/09/26,17.342
2013/09/27,296.67
2013/09/28,275.507
2013/09/29,71.193
2013/09/30,357.72
2013/10/01,337.06
2013/10/02,253.765
2013/10/03,162.143
2013/10/04,171.176
2013/10/05,54.824
2013/10/06,77.383
2013/10/07,165.893
2013/10/08,141.824
2013/10/09,34.13
2013/10/10,23.603
2013/10/11,24.184
2013/10/12,69.983
2013/10/13,73.125
2013/10/14,22.368
2013/10/15,173.597
2013/10/16,439.332
2013/10/17,161.613
2013/10/18,356.865
2013/10/19,156.014
2013/10/20,190.267
2013/10/21,155.903
2013/10/22,510.277
2013/10/23,437.783
2013/10/24,211.664
2013/10/25,665.369
2013/10/26,419.505
2013/10/27,96.344
2013/10/28,141.951
2013/10/29,213.977
2013/10/30,342.984
2013/10/31,612.922
2013/11/01,1468
2013/11/02,1424
2013/11/03,419.01
2013/11/04,1688
2013/11/05,2161
2013/11/06,195.905
2013/11/07,600.175
2013/11/08,1427
2013/11/09,823.97
2013/11/10,9101
2013/11/11,12021
2013/11/12,847.184
2013/11/13,1068
2013/11/14,211.658
2013/11/15,323.905
2013/11/16,1649
2013/11/17,1088
2013/11/18,17513
2013/11/19,24426
2013/11/20,6547
2013/11/21,10925
2013/11/22,428.701
2013/11/23,62.83
2013/11/24,5094
2013/11/25,5205
2013/11/26,10372
2013/11/27,36238
2013/11/28,15995
2013/11/29,406.146
2013/11/30,5981
2013/12/01,5124
2013/12/02,533.654
2013/12/03,1313
2013/12/04,615.557
2013/12/05,7489
2013/12/06,5971
2013/12/07,4904
2013/12/08,8199
2013/12/09,9650
2013/12/10,45.247
2013/12/11,173.299
2013/12/12,484.618
2013/12/13,115.643
2013/12/14,45.568
2013/12/15,561.731
2013/12/16,1173
2013/12/17,1373
2013/12/18,428.391
2013/12/19,934.348
2013/12/20,1721
2013/12/21,2354
2013/12/22,2180
2013/12/23,53.485
2013/12/24,215.971
2013/12/25,1940
2013/12/26,1010
2013/12/27,584.135
2013/12/28,922.034
2013/12/29,729.246
2013/12/30,875.103
2013/12/31,883.738
2014/01/01,330.63
2014/01/02,995.464
2014/01/03,2316
2014/01/04,363.567
2014/01/05,338.172
2014/01/06,794.514
2014/01/07,585.559
2014/01/08,1350
2014/01/09,173.27
2014/01/10,6.228
2014/01/11,10.012
2014/01/12,243.405
2014/01/13,226.308
2014/01/14,306.924
2014/01/15,24.277
