Date,size90ema
2011/01/05,1505
2011/01/06,1504
2011/01/07,1506
2011/01/08,1521
2011/01/09,1533
2011/01/10,1548
2011/01/11,1562
2011/01/12,1569
2011/01/13,1577
2011/01/14,1585
2011/01/15,1591
2011/01/16,1591
2011/01/17,1584
2011/01/18,1588
2011/01/19,1588
2011/01/20,1583
2011/01/21,1594
2011/01/22,1627
2011/01/23,1638
2011/01/24,1651
2011/01/25,1649
2011/01/26,1648
2011/01/27,1651
2011/01/28,1659
2011/01/29,1687
2011/01/30,1790
2011/01/31,1815
2011/02/01,1830
2011/02/02,1830
2011/02/03,1821
2011/02/04,1813
2011/02/05,1806
2011/02/06,1803
2011/02/07,1791
2011/02/08,1784
2011/02/09,1786
2011/02/10,1825
2011/02/11,1868
2011/02/12,1892
2011/02/13,1909
2011/02/14,1948
2011/02/15,1969
2011/02/16,1981
2011/02/17,2000
2011/02/18,2027
2011/02/19,2048
2011/02/20,2065
2011/02/21,2081
2011/02/22,2104
2011/02/23,2119
2011/02/24,2141
2011/02/25,2154
2011/02/26,2154
2011/02/27,2169
2011/02/28,2202
2011/03/01,2301
2011/03/02,2333
2011/03/03,2391
2011/03/04,2405
2011/03/05,2417
2011/03/06,2414
2011/03/07,2426
2011/03/08,2469
2011/03/09,2500
2011/03/10,2551
2011/03/11,2599
2011/03/12,2675
2011/03/13,2764
2011/03/14,2868
2011/03/15,2985
2011/03/16,3070
2011/03/17,3148
2011/03/18,3214
2011/03/19,3319
2011/03/20,3469
2011/03/21,3627
2011/03/22,3678
2011/03/23,3798
2011/03/24,3827
2011/03/25,3836
2011/03/26,3929
2011/03/27,3987
2011/03/28,4038
2011/03/29,4072
2011/03/30,4071
2011/03/31,4066
2011/04/01,4052
2011/04/02,4039
2011/04/03,4026
2011/04/04,4038
2011/04/05,4034
2011/04/06,4042
2011/04/07,4042
2011/04/08,4042
2011/04/09,4040
2011/04/10,4035
2011/04/11,4049
2011/04/12,4081
2011/04/13,4096
2011/04/14,4143
2011/04/15,4206
2011/04/16,4248
2011/04/17,4254
2011/04/18,4322
2011/04/19,4406
2011/04/20,4507
2011/04/21,4509
2011/04/22,4505
2011/04/23,4525
2011/04/24,4552
2011/04/25,4582
2011/04/26,4622
2011/04/27,4753
2011/04/28,4813
2011/04/29,4853
2011/04/30,4956
2011/05/01,5052
2011/05/02,5066
2011/05/03,5088
2011/05/04,5105
2011/05/05,5138
2011/05/06,5158
2011/05/07,5183
2011/05/08,5186
2011/05/09,5206
2011/05/10,5265
2011/05/11,5304
2011/05/12,5371
2011/05/13,5458
2011/05/14,5505
2011/05/15,5553
2011/05/16,5605
2011/05/17,5643
2011/05/18,5697
2011/05/19,5825
2011/05/20,5903
2011/05/21,5969
2011/05/22,6016
2011/05/23,6062
2011/05/24,6095
2011/05/25,6147
2011/05/26,6222
2011/05/27,6332
2011/05/28,6472
2011/05/29,6563
2011/05/30,6733
2011/05/31,6960
2011/06/01,7125
2011/06/02,7321
2011/06/03,7599
2011/06/04,7799
2011/06/05,7972
2011/06/06,8198
2011/06/07,8480
2011/06/08,8966
2011/06/09,9284
2011/06/10,9543
2011/06/11,9716
2011/06/12,10000
2011/06/13,10256
2011/06/14,10526
2011/06/15,10720
2011/06/16,11146
2011/06/17,11480
2011/06/18,11760
2011/06/19,11986
2011/06/20,12127
2011/06/21,12207
2011/06/22,12306
2011/06/23,12404
2011/06/24,12568
2011/06/25,12906
2011/06/26,13254
2011/06/27,13674
2011/06/28,13987
2011/06/29,14208
2011/06/30,14359
2011/07/01,14624
2011/07/02,14782
2011/07/03,14911
2011/07/04,15105
2011/07/05,15407
2011/07/06,15729
2011/07/07,16023
2011/07/08,16151
2011/07/09,16296
2011/07/10,16566
2011/07/11,16799
2011/07/12,16971
2011/07/13,17032
2011/07/14,17235
2011/07/15,17302
2011/07/16,17439
2011/07/17,17527
2011/07/18,17734
2011/07/19,17986
2011/07/20,18159
2011/07/21,18292
2011/07/22,18445
2011/07/23,18531
2011/07/24,18599
2011/07/25,18765
2011/07/26,18824
2011/07/27,18868
2011/07/28,18980
2011/07/29,18973
2011/07/30,18931
2011/07/31,18946
2011/08/01,19024
2011/08/02,19156
2011/08/03,19221
2011/08/04,19392
2011/08/05,19454
2011/08/06,19597
2011/08/07,19658
2011/08/08,19822
2011/08/09,20004
2011/08/10,20069
2011/08/11,20123
2011/08/12,20170
2011/08/13,20255
2011/08/14,20380
2011/08/15,20584
2011/08/16,20737
2011/08/17,20842
2011/08/18,20865
2011/08/19,20999
2011/08/20,20987
2011/08/21,20970
2011/08/22,20966
2011/08/23,20957
2011/08/24,21014
2011/08/25,21067
2011/08/26,21107
2011/08/27,21189
2011/08/28,21188
2011/08/29,21267
2011/08/30,21277
2011/08/31,21227
2011/09/01,21282
2011/09/02,21216
2011/09/03,21124
2011/09/04,21541
2011/09/05,21502
2011/09/06,21537
2011/09/07,21552
2011/09/08,21558
2011/09/09,21642
2011/09/10,21645
2011/09/11,21683
2011/09/12,21715
2011/09/13,21654
2011/09/14,21572
2011/09/15,21497
2011/09/16,21509
2011/09/17,21411
2011/09/18,21284
2011/09/19,21348
2011/09/20,21495
2011/09/21,21584
2011/09/22,21504
2011/09/23,21472
2011/09/24,21456
2011/09/25,21401
2011/09/26,21326
2011/09/27,21292
2011/09/28,21193
2011/09/29,21122
2011/09/30,21091
2011/10/01,20982
2011/10/02,20899
2011/10/03,20835
2011/10/04,20873
2011/10/05,20785
2011/10/06,20773
2011/10/07,20708
2011/10/08,20672
2011/10/09,20616
2011/10/10,20594
2011/10/11,20778
2011/10/12,20793
2011/10/13,20817
2011/10/14,20774
2011/10/15,20698
2011/10/16,20638
2011/10/17,20684
2011/10/18,20617
2011/10/19,20526
2011/10/20,20431
2011/10/21,20336
2011/10/22,20372
2011/10/23,20385
2011/10/24,20359
2011/10/25,20282
2011/10/26,20252
2011/10/27,20228
2011/10/28,20252
2011/10/29,20282
2011/10/30,20241
2011/10/31,20144
2011/11/01,20038
2011/11/02,19932
2011/11/03,19918
2011/11/04,19895
2011/11/05,19832
2011/11/06,19687
2011/11/07,19649
2011/11/08,19611
2011/11/09,19551
2011/11/10,19555
2011/11/11,19540
2011/11/12,19446
2011/11/13,19342
2011/11/14,19319
2011/11/15,19253
2011/11/16,19255
2011/11/17,19185
2011/11/18,19127
2011/11/19,19073
2011/11/20,19024
2011/11/21,18968
2011/11/22,18919
2011/11/23,18874
2011/11/24,18900
2011/11/25,18854
2011/11/26,18819
2011/11/27,18801
2011/11/28,18828
2011/11/29,18891
2011/11/30,18923
2011/12/01,18863
2011/12/02,18854
2011/12/03,18798
2011/12/04,18754
2011/12/05,18703
2011/12/06,18725
2011/12/07,18740
2011/12/08,18697
2011/12/09,18637
2011/12/10,18588
2011/12/11,18564
2011/12/12,18572
2011/12/13,18572
2011/12/14,18506
2011/12/15,18477
2011/12/16,18505
2011/12/17,18416
2011/12/18,18306
2011/12/19,18282
2011/12/20,18428
2011/12/21,18380
2011/12/22,18354
2011/12/23,18315
2011/12/24,18204
2011/12/25,18086
2011/12/26,17988
2011/12/27,17946
2011/12/28,17865
2011/12/29,17840
2011/12/30,17775
2011/12/31,17740
2012/01/01,17723
2012/01/02,17752
2012/01/03,17760
2012/01/04,17794
2012/01/05,17943
2012/01/06,18025
2012/01/07,17994
2012/01/08,18046
2012/01/09,18095
2012/01/10,18348
2012/01/11,18548
2012/01/12,18582
2012/01/13,18650
2012/01/14,18678
2012/01/15,18724
2012/01/16,18744
2012/01/17,18761
2012/01/18,18892
2012/01/19,18942
2012/01/20,18983
2012/01/21,18966
2012/01/22,18913
2012/01/23,18830
2012/01/24,18944
2012/01/25,19076
2012/01/26,19141
2012/01/27,19188
2012/01/28,19185
2012/01/29,19157
2012/01/30,19082
2012/01/31,19142
2012/02/01,19178
2012/02/02,19232
2012/02/03,19264
2012/02/04,19303
2012/02/05,19344
2012/02/06,19329
2012/02/07,19389
2012/02/08,19426
2012/02/09,19508
2012/02/10,19682
2012/02/11,19757
2012/02/12,19752
2012/02/13,19897
2012/02/14,20158
2012/02/15,20374
2012/02/16,20640
2012/02/17,20598
2012/02/18,20502
2012/02/19,20412
2012/02/20,20382
2012/02/21,20437
2012/02/22,20416
2012/02/23,20462
2012/02/24,20500
2012/02/25,20447
2012/02/26,20392
2012/02/27,20372
2012/02/28,20347
2012/02/29,20273
2012/03/01,20324
2012/03/02,20492
2012/03/03,20485
2012/03/04,20506
2012/03/05,20590
2012/03/06,20649
2012/03/07,20616
2012/03/08,20600
2012/03/09,20557
2012/03/10,20506
2012/03/11,20480
2012/03/12,20422
2012/03/13,20516
2012/03/14,20638
2012/03/15,20734
2012/03/16,20720
2012/03/17,20662
2012/03/18,20566
2012/03/19,20577
2012/03/20,20541
2012/03/21,20519
2012/03/22,20489
2012/03/23,20508
2012/03/24,20381
2012/03/25,20328
2012/03/26,20343
2012/03/27,20324
2012/03/28,20365
2012/03/29,20440
2012/03/30,20436
2012/03/31,20341
2012/04/01,20299
2012/04/02,20433
2012/04/03,20582
2012/04/04,20644
2012/04/05,20846
2012/04/06,20945
2012/04/07,20948
2012/04/08,20879
2012/04/09,20863
2012/04/10,20959
2012/04/11,21075
2012/04/12,21258
2012/04/13,21368
2012/04/14,21454
2012/04/15,21631
2012/04/16,21757
2012/04/17,21915
2012/04/18,22157
2012/04/19,22187
2012/04/20,22318
2012/04/21,22314
2012/04/22,22287
2012/04/23,22343
2012/04/24,22400
2012/04/25,22507
2012/04/26,22613
2012/04/27,22664
2012/04/28,22647
2012/04/29,22564
2012/04/30,22580
2012/05/01,22701
2012/05/02,22894
2012/05/03,23245
2012/05/04,23592
2012/05/05,23822
2012/05/06,24059
2012/05/07,24576
2012/05/08,25006
2012/05/09,25505
2012/05/10,25861
2012/05/11,26601
2012/05/12,27374
2012/05/13,27781
2012/05/14,29137
2012/05/15,30195
2012/05/16,31083
2012/05/17,31892
2012/05/18,32852
2012/05/19,34428
2012/05/20,35853
2012/05/21,37487
2012/05/22,38655
2012/05/23,39867
2012/05/24,41067
2012/05/25,42457
2012/05/26,43083
2012/05/27,43735
2012/05/28,44823
2012/05/29,46156
2012/05/30,47077
2012/05/31,47555
2012/06/01,48257
2012/06/02,47990
2012/06/03,49043
2012/06/04,50826
2012/06/05,52524
2012/06/06,52419
2012/06/07,53562
2012/06/08,54106
2012/06/09,54783
2012/06/10,55834
2012/06/11,56818
2012/06/12,56862
2012/06/13,59152
2012/06/14,61793
2012/06/15,63823
2012/06/16,65173
2012/06/17,66246
2012/06/18,66983
2012/06/19,67990
2012/06/20,68807
2012/06/21,69330
2012/06/22,69578
2012/06/23,69458
2012/06/24,69651
2012/06/25,69945
2012/06/26,70353
2012/06/27,70625
2012/06/28,70949
2012/06/29,70831
2012/06/30,70858
2012/07/01,70544
2012/07/02,70500
2012/07/03,70277
2012/07/04,70217
2012/07/05,70162
2012/07/06,70116
2012/07/07,69981
2012/07/08,69744
2012/07/09,69686
2012/07/10,70389
2012/07/11,71109
2012/07/12,71112
2012/07/13,71104
2012/07/14,70891
2012/07/15,71128
2012/07/16,71638
2012/07/17,72069
2012/07/18,72627
2012/07/19,73388
2012/07/20,74217
2012/07/21,74901
2012/07/22,75271
2012/07/23,75763
2012/07/24,75780
2012/07/25,75688
2012/07/26,75761
2012/07/27,75477
2012/07/28,75886
2012/07/29,76159
2012/07/30,76452
2012/07/31,77789
2012/08/01,78253
2012/08/02,78446
2012/08/03,78325
2012/08/04,78394
2012/08/05,78832
2012/08/06,79345
2012/08/07,79165
2012/08/08,79608
2012/08/09,79549
2012/08/10,79420
2012/08/11,79387
2012/08/12,79585
2012/08/13,80638
2012/08/14,80950
2012/08/15,82337
2012/08/16,83336
2012/08/17,84274
2012/08/18,84633
2012/08/19,84973
2012/08/20,85118
2012/08/21,85422
2012/08/22,85749
2012/08/23,85557
2012/08/24,85601
2012/08/25,85890
2012/08/26,85502
2012/08/27,85712
2012/08/28,85664
2012/08/29,85578
2012/08/30,85707
2012/08/31,86424
2012/09/01,86810
2012/09/02,86804
2012/09/03,87175
2012/09/04,87808
2012/09/05,88057
2012/09/06,88410
2012/09/07,88299
2012/09/08,88382
2012/09/09,88222
2012/09/10,88374
2012/09/11,88878
2012/09/12,88640
2012/09/13,88890
2012/09/14,89131
2012/09/15,88959
2012/09/16,88787
2012/09/17,88254
2012/09/18,88189
2012/09/19,88439
2012/09/20,88364
2012/09/21,88211
2012/09/22,87864
2012/09/23,87708
2012/09/24,87662
2012/09/25,87293
2012/09/26,87642
2012/09/27,87422
2012/09/28,87550
2012/09/29,87109
2012/09/30,86590
2012/10/01,86775
2012/10/02,87161
2012/10/03,87485
2012/10/04,88191
2012/10/05,88826
2012/10/06,89062
2012/10/07,89964
2012/10/08,90117
2012/10/09,90665
2012/10/10,90767
2012/10/11,90776
2012/10/12,90752
2012/10/13,91017
2012/10/14,91263
2012/10/15,91151
2012/10/16,91446
2012/10/17,91891
2012/10/18,91895
2012/10/19,91938
2012/10/20,91954
2012/10/21,92456
2012/10/22,93061
2012/10/23,93680
2012/10/24,93705
2012/10/25,93682
2012/10/26,93067
2012/10/27,92036
2012/10/28,91174
2012/10/29,90760
2012/10/30,90898
2012/10/31,90930
2012/11/01,90710
2012/11/02,90752
2012/11/03,90405
2012/11/04,90043
2012/11/05,90184
2012/11/06,90593
2012/11/07,90939
2012/11/08,91112
2012/11/09,90807
2012/11/10,90762
2012/11/11,90333
2012/11/12,90182
2012/11/13,90120
2012/11/14,90188
2012/11/15,90853
2012/11/16,91575
2012/11/17,92180
2012/11/18,92481
2012/11/19,92951
2012/11/20,93378
2012/11/21,93998
2012/11/22,94119
2012/11/23,94251
2012/11/24,94165
2012/11/25,94697
2012/11/26,94986
2012/11/27,94856
2012/11/28,94957
2012/11/29,95173
2012/11/30,95424
2012/12/01,95341
2012/12/02,94742
2012/12/03,94206
2012/12/04,95152
2012/12/05,96023
2012/12/06,96784
2012/12/07,97108
2012/12/08,97295
2012/12/09,97723
2012/12/10,98199
2012/12/11,98638
2012/12/12,99348
2012/12/13,100479
2012/12/14,101966
2012/12/15,102453
2012/12/16,103348
2012/12/17,103973
2012/12/18,105709
2012/12/19,106393
2012/12/20,107463
2012/12/21,108472
2012/12/22,109153
2012/12/23,109701
2012/12/24,110267
2012/12/25,110063
2012/12/26,110228
2012/12/27,110690
2012/12/28,111040
2012/12/29,111347
2012/12/30,111428
2012/12/31,110923
2013/01/01,110442
2013/01/02,110522
2013/01/03,110467
2013/01/04,111156
2013/01/05,111312
2013/01/06,111077
2013/01/07,110952
2013/01/08,111795
2013/01/09,112598
2013/01/10,113721
2013/01/11,115335
2013/01/12,116385
2013/01/13,117395
2013/01/14,117609
2013/01/15,118503
2013/01/16,119871
2013/01/17,121632
2013/01/18,123029
2013/01/19,123833
2013/01/20,124201
2013/01/21,124538
2013/01/22,124983
2013/01/23,126067
2013/01/24,126610
2013/01/25,127435
2013/01/26,127977
2013/01/27,128727
2013/01/28,129598
2013/01/29,130207
2013/01/30,130144
2013/01/31,130020
2013/02/01,131097
2013/02/02,131702
2013/02/03,132087
2013/02/04,132557
2013/02/05,132756
2013/02/06,132680
2013/02/07,133670
2013/02/08,134695
2013/02/09,135675
2013/02/10,136077
2013/02/11,136709
2013/02/12,137934
2013/02/13,138382
2013/02/14,138810
2013/02/15,138965
2013/02/16,138655
2013/02/17,138377
2013/02/18,138499
2013/02/19,138982
2013/02/20,139209
2013/02/21,139275
2013/02/22,139884
2013/02/23,140394
2013/02/24,140812
2013/02/25,141007
2013/02/26,141748
2013/02/27,141836
2013/02/28,142533
2013/03/01,143720
2013/03/02,144526
2013/03/03,144802
2013/03/04,145238
2013/03/05,146321
2013/03/06,147380
2013/03/07,148577
2013/03/08,148860
2013/03/09,149035
2013/03/10,149833
2013/03/11,150286
2013/03/12,150938
2013/03/13,151302
2013/03/14,151404
2013/03/15,151869
2013/03/16,150750
2013/03/17,149215
2013/03/18,148299
2013/03/19,147951
2013/03/20,146986
2013/03/21,146547
2013/03/22,146198
2013/03/23,145736
2013/03/24,145389
2013/03/25,145898
2013/03/26,146238
2013/03/27,147215
2013/03/28,147832
2013/03/29,148491
2013/03/30,149354
2013/03/31,149320
2013/04/01,149099
2013/04/02,149678
2013/04/03,150437
2013/04/04,152000
2013/04/05,152837
2013/04/06,152963
2013/04/07,154115
2013/04/08,155017
2013/04/09,155546
2013/04/10,155830
2013/04/11,157163
2013/04/12,157309
2013/04/13,157042
2013/04/14,157441
2013/04/15,157538
2013/04/16,158058
2013/04/17,158184
2013/04/18,157882
2013/04/19,159062
2013/04/20,159026
2013/04/21,158235
2013/04/22,157989
2013/04/23,158351
2013/04/24,159477
2013/04/25,159832
2013/04/26,159783
2013/04/27,159505
2013/04/28,158679
2013/04/29,158433
2013/04/30,158938
2013/05/01,159188
2013/05/02,160015
2013/05/03,160507
2013/05/04,160450
2013/05/05,160276
2013/05/06,160338
2013/05/07,160572
2013/05/08,160483
2013/05/09,161110
2013/05/10,161757
2013/05/11,162390
2013/05/12,162823
2013/05/13,162953
2013/05/14,163807
2013/05/15,164996
2013/05/16,165789
2013/05/17,165968
2013/05/18,166001
2013/05/19,165462
2013/05/20,165801
2013/05/21,165980
2013/05/22,165822
2013/05/23,165743
2013/05/24,165593
2013/05/25,165227
2013/05/26,164525
2013/05/27,164173
2013/05/28,164290
2013/05/29,164196
2013/05/30,164021
2013/05/31,163653
2013/06/01,162799
2013/06/02,161886
2013/06/03,161106
2013/06/04,160416
2013/06/05,160137
2013/06/06,159771
2013/06/07,159661
2013/06/08,158852
2013/06/09,158305
2013/06/10,157433
2013/06/11,156679
2013/06/12,155569
2013/06/13,154525
2013/06/14,153999
2013/06/15,152736
2013/06/16,151718
2013/06/17,151530
2013/06/18,151485
2013/06/19,151677
2013/06/20,151823
2013/06/21,151389
2013/06/22,150647
2013/06/23,149682
2013/06/24,149368
2013/06/25,148897
2013/06/26,148277
2013/06/27,147818
2013/06/28,147544
2013/06/29,146625
2013/06/30,145437
2013/07/01,144731
2013/07/02,144127
2013/07/03,142850
2013/07/04,141847
2013/07/05,140712
2013/07/06,139472
2013/07/07,138078
2013/07/08,137120
2013/07/09,136376
2013/07/10,135422
2013/07/11,134977
2013/07/12,135350
2013/07/13,134913
2013/07/14,134087
2013/07/15,133446
2013/07/16,132950
2013/07/17,132244
2013/07/18,131910
2013/07/19,131139
2013/07/20,130081
2013/07/21,129046
2013/07/22,128624
2013/07/23,128526
2013/07/24,128447
2013/07/25,128706
2013/07/26,128198
2013/07/27,127462
2013/07/28,126945
2013/07/29,126589
2013/07/30,126004
2013/07/31,125983
2013/08/01,126190
2013/08/02,126046
2013/08/03,126030
2013/08/04,125751
2013/08/05,125662
2013/08/06,125666
2013/08/07,125875
2013/08/08,125887
2013/08/09,125583
2013/08/10,125298
2013/08/11,124321
2013/08/12,124535
2013/08/13,124847
2013/08/14,125300
2013/08/15,126131
2013/08/16,127369
2013/08/17,127420
2013/08/18,127489
2013/08/19,128596
2013/08/20,129097
2013/08/21,129294
2013/08/22,129369
2013/08/23,129449
2013/08/24,129486
2013/08/25,129780
2013/08/26,130242
2013/08/27,131247
2013/08/28,131876
2013/08/29,131902
2013/08/30,132055
2013/08/31,131308
2013/09/01,130511
2013/09/02,129973
2013/09/03,129991
2013/09/04,130364
2013/09/05,130631
2013/09/06,130989
2013/09/07,131554
2013/09/08,131550
2013/09/09,131373
2013/09/10,131243
2013/09/11,130713
2013/09/12,130353
2013/09/13,129705
2013/09/14,128832
2013/09/15,129072
2013/09/16,129785
2013/09/17,130572
2013/09/18,131307
2013/09/19,131428
2013/09/20,131419
2013/09/21,131265
2013/09/22,130856
2013/09/23,131019
2013/09/24,131039
2013/09/25,130740
2013/09/26,131401
2013/09/27,131225
2013/09/28,130835
2013/09/29,130484
2013/09/30,130551
2013/10/01,130748
2013/10/02,131433
2013/10/03,131736
2013/10/04,131699
2013/10/05,130921
2013/10/06,130523
2013/10/07,130853
2013/10/08,130776
2013/10/09,130823
2013/10/10,130973
2013/10/11,130899
2013/10/12,130383
2013/10/13,130118
2013/10/14,129749
2013/10/15,129111
2013/10/16,128855
2013/10/17,128954
2013/10/18,129265
2013/10/19,129280
2013/10/20,129111
2013/10/21,129346
2013/10/22,129458
2013/10/23,129574
2013/10/24,130219
2013/10/25,130151
2013/10/26,130078
2013/10/27,129780
2013/10/28,129908
2013/10/29,130252
2013/10/30,130127
2013/10/31,130240
2013/11/01,129713
2013/11/02,129182
2013/11/03,128628
2013/11/04,128439
2013/11/05,129059
2013/11/06,130290
2013/11/07,132248
2013/11/08,134390
2013/11/09,135823
2013/11/10,136662
2013/11/11,136969
2013/11/12,137068
2013/11/13,138122
2013/11/14,139121
2013/11/15,139923
2013/11/16,139427
2013/11/17,139444
2013/11/18,141987
2013/11/19,145732
2013/11/20,147654
2013/11/21,150430
2013/11/22,152111
2013/11/23,153370
2013/11/24,154029
2013/11/25,154824
2013/11/26,156944
2013/11/27,159319
2013/11/28,161280
2013/11/29,163229
2013/11/30,164042
2013/12/01,164583
2013/12/02,166043
2013/12/03,166467
2013/12/04,167925
2013/12/05,169469
2013/12/06,169456
2013/12/07,169352
2013/12/08,168278
2013/12/09,168371
2013/12/10,168883
2013/12/11,169476
2013/12/12,169498
2013/12/13,169666
2013/12/14,169612
2013/12/15,169663
2013/12/16,169883
2013/12/17,169860
2013/12/18,170610
2013/12/19,170121
2013/12/20,170407
2013/12/21,170482
2013/12/22,170296
2013/12/23,170255
2013/12/24,170188
2013/12/25,170321
2013/12/26,170230
2013/12/27,169702
2013/12/28,169878
2013/12/29,169983
2013/12/30,170095
2013/12/31,169531
2014/01/01,168115
2014/01/02,169101
2014/01/03,169705
2014/01/04,170039
2014/01/05,169952
2014/01/06,170679
2014/01/07,170805
2014/01/08,170520
2014/01/09,169888
2014/01/10,169377
2014/01/11,168737
2014/01/12,167806
2014/01/13,167775
2014/01/14,167922
2014/01/15,167795
2014/01/16,167611
2014/01/17,168100
2014/01/18,167581
2014/01/19,167030
2014/01/20,167408
2014/01/21,168562
2014/01/22,168632
2014/01/23,169001
2014/01/24,169042
2014/01/25,168978
2014/01/26,169176
2014/01/27,169574
2014/01/28,170589
2014/01/29,171069
2014/01/30,171144
2014/01/31,171064
2014/02/01,170634
2014/02/02,170367
2014/02/03,170595
2014/02/04,171704
2014/02/05,172785
2014/02/06,173601
2014/02/07,175172
2014/02/08,175427
2014/02/09,176197
2014/02/10,176952
2014/02/11,177442
2014/02/12,179054
2014/02/13,179902
2014/02/14,180886
2014/02/15,180868
2014/02/16,180089
2014/02/17,180893
2014/02/18,181874
2014/02/19,182398
2014/02/20,183365
2014/02/21,184949
2014/02/22,184948
2014/02/23,185507
2014/02/24,186395
2014/02/25,188486
2014/02/26,189463
2014/02/27,189866
2014/02/28,190892
2014/03/01,192436
2014/03/02,193464
2014/03/03,196515
2014/03/04,200048
2014/03/05,201880
2014/03/06,202828
2014/03/07,203841
2014/03/08,203999
2014/03/09,203904
2014/03/10,205535
2014/03/11,206541
2014/03/12,207265
2014/03/13,208353
2014/03/14,210494
2014/03/15,209956
2014/03/16,209021
2014/03/17,209074
2014/03/18,208334
2014/03/19,208652
2014/03/20,208826
2014/03/21,209383
2014/03/22,210120
2014/03/23,208686
2014/03/24,208873
2014/03/25,209699
2014/03/26,210445
2014/03/27,211068
2014/03/28,211264
2014/03/29,210421
2014/03/30,210903
2014/03/31,210870
2014/04/01,211025
2014/04/02,210699
2014/04/03,209917
2014/04/04,209654
2014/04/05,209266
2014/04/06,209334
2014/04/07,210088
2014/04/08,211901
2014/04/09,212601
2014/04/10,213518
2014/04/11,213741
2014/04/12,212779
2014/04/13,211668
2014/04/14,211765
2014/04/15,212419
2014/04/16,213706
2014/04/17,213924
2014/04/18,213739
2014/04/19,213288
2014/04/20,212326
2014/04/21,211849
2014/04/22,213523
2014/04/23,214148
2014/04/24,215590
2014/04/25,215832
2014/04/26,215044
2014/04/27,214294
2014/04/28,214834
2014/04/29,215105
2014/04/30,216317
2014/05/01,215780
2014/05/02,215685
