Date,hashrate30wma
2010/10/21,13377044249
2010/10/22,13734315169
2010/10/23,14123962172
2010/10/24,14560713727
2010/10/25,15187006896
2010/10/26,15902807922
2010/10/27,16613932847
2010/10/28,17162223231
2010/10/29,17805897712
2010/10/30,18499452907
2010/10/31,19642203564
2010/11/01,20342542823
2010/11/02,21008321562
2010/11/03,21749463184
2010/11/04,22505111222
2010/11/05,23374703050
2010/11/06,24190570481
2010/11/07,25255811121
2010/11/08,26403998592
2010/11/09,28009981761
2010/11/10,29312706964
2010/11/11,31015133678
2010/11/12,32114986918
2010/11/13,33214096372
2010/11/14,34943431352
2010/11/15,36288763717
2010/11/16,37121535054
2010/11/17,38466312933
2010/11/18,40483051421
2010/11/19,42731320873
2010/11/20,43158974654
2010/11/21,43778461168
2010/11/22,44751159663
2010/11/23,45589542834
2010/11/24,46679928145
2010/11/25,47573756566
2010/11/26,49240006284
2010/11/27,50712620358
2010/11/28,51558106283
2010/11/29,52877490506
2010/11/30,54814166514
2010/12/01,56396769338
2010/12/02,58236134059
2010/12/03,59843902904
2010/12/04,61944133426
2010/12/05,64404971425
2010/12/06,66972616072
2010/12/07,69121392864
2010/12/08,71404936677
2010/12/09,73908417190
2010/12/10,76445815226
2010/12/11,78523948340
2010/12/12,81045010585
2010/12/13,82812308357
2010/12/14,84242263787
2010/12/15,86566253160
2010/12/16,89002947224
2010/12/17,90862665877
2010/12/18,92043767087
2010/12/19,93477531165
2010/12/20,95175553214
2010/12/21,96960340412
2010/12/22,99670956825
2010/12/23,100647444439
2010/12/24,101686467326
2010/12/25,103013164169
2010/12/26,103915760917
2010/12/27,104956522898
2010/12/28,106763400839
2010/12/29,108175180919
2010/12/30,109185761368
2010/12/31,110282540947
2011/01/01,111603671308
2011/01/02,113087679118
2011/01/03,114917551060
2011/01/04,115467962489
2011/01/05,116058404449
2011/01/06,117065598891
2011/01/07,117474754407
2011/01/08,119421378249
2011/01/09,120229472525
2011/01/10,121762117279
2011/01/11,122764100062
2011/01/12,124004700557
2011/01/13,125641233923
2011/01/14,127253895946
2011/01/15,129170823188
2011/01/16,131328822306
2011/01/17,133599669384
2011/01/18,134979218868
2011/01/19,136204035969
2011/01/20,138077253675
2011/01/21,140860807432
2011/01/22,141786576464
2011/01/23,143477639157
2011/01/24,145082360514
2011/01/25,146003859396
2011/01/26,147889385988
2011/01/27,150193508836
2011/01/28,152262681723
2011/01/29,153801449314
2011/01/30,155962474562
2011/01/31,157248700725
2011/02/01,160238054038
2011/02/02,161896617697
2011/02/03,163121484156
2011/02/04,165752645078
2011/02/05,169179988900
2011/02/06,171503665452
2011/02/07,174404004531
2011/02/08,179076355945
2011/02/09,183183200634
2011/02/10,187814501477
2011/02/11,192200773775
2011/02/12,196965457133
2011/02/13,201670417359
2011/02/14,206236825061
2011/02/15,211427506894
2011/02/16,217609669710
2011/02/17,225471991517
2011/02/18,236288414309
2011/02/19,244197565651
2011/02/20,251876883695
2011/02/21,260224436601
2011/02/22,269781516150
2011/02/23,280821357872
2011/02/24,291461830353
2011/02/25,301164390971
2011/02/26,313506618756
2011/02/27,336750168593
2011/02/28,350294299911
2011/03/01,356641910007
2011/03/02,364917680113
2011/03/03,375276260178
2011/03/04,390610941807
2011/03/05,412988713503
2011/03/06,440435007260
2011/03/07,461891919507
2011/03/08,472237617767
2011/03/09,480632333933
2011/03/10,487030508230
2011/03/11,490514391519
2011/03/12,495080617426
2011/03/13,499205460047
2011/03/14,498225109082
2011/03/15,495781288670
2011/03/16,499326267410
2011/03/17,501361022580
2011/03/18,505386475054
2011/03/19,502632792920
2011/03/20,502339034411
2011/03/21,506716963758
2011/03/22,508280088189
2011/03/23,510070097323
2011/03/24,517128166566
2011/03/25,518212295137
2011/03/26,519034007182
2011/03/27,518532939795
2011/03/28,518755695192
2011/03/29,521565998283
2011/03/30,522238373173
2011/03/31,529761535058
2011/04/01,536411562599
2011/04/02,541649830400
2011/04/03,544908623933
2011/04/04,550091365246
2011/04/05,557528562379
2011/04/06,566418276477
2011/04/07,571572381751
2011/04/08,577472955648
2011/04/09,585494402582
2011/04/10,593517428502
2011/04/11,600301123518
2011/04/12,607919937954
2011/04/13,621536624706
2011/04/14,629663317688
2011/04/15,630356843289
2011/04/16,634040212377
2011/04/17,640824335351
2011/04/18,648096019451
2011/04/19,650997331864
2011/04/20,655808366152
2011/04/21,661520614321
2011/04/22,669035831005
2011/04/23,678538228609
2011/04/24,687076115694
2011/04/25,696471663123
2011/04/26,712967235872
2011/04/27,726165058542
2011/04/28,730140590713
2011/04/29,742470867359
2011/04/30,763202008241
2011/05/01,781640848027
2011/05/02,802199077879
2011/05/03,823610438990
2011/05/04,843058338786
2011/05/05,867102784771
2011/05/06,891065961048
2011/05/07,916130136323
2011/05/08,936452184926
2011/05/09,970097562374
2011/05/10,1021643373488
2011/05/11,1057891947923
2011/05/12,1087346764518
2011/05/13,1121409996186
2011/05/14,1176116532131
2011/05/15,1228060736400
2011/05/16,1276798000455
2011/05/17,1334677370110
2011/05/18,1404895745131
2011/05/19,1494733021641
2011/05/20,1577594360256
2011/05/21,1660194898476
2011/05/22,1766032930307
2011/05/23,1876666692450
2011/05/24,2006045399297
2011/05/25,2139225730193
2011/05/26,2307010820831
2011/05/27,2507641105444
2011/05/28,2611303028910
2011/05/29,2707869093305
2011/05/30,2797951705932
2011/05/31,2869234207938
2011/06/01,2954448224392
2011/06/02,3070038002597
2011/06/03,3187473295016
2011/06/04,3313015641421
2011/06/05,3433950657663
2011/06/06,3621039216741
2011/06/07,3763374799064
2011/06/08,3891203495449
2011/06/09,4060804030685
2011/06/10,4247708650465
2011/06/11,4434404044279
2011/06/12,4639022870648
2011/06/13,4809391528480
2011/06/14,4977255928810
2011/06/15,5313565049833
2011/06/16,5661972311674
2011/06/17,5878906951252
2011/06/18,6096473480980
2011/06/19,6367336574793
2011/06/20,6670138504043
2011/06/21,6982037888718
2011/06/22,7344413942997
2011/06/23,7635630014977
2011/06/24,8078895466741
2011/06/25,8367646929469
2011/06/26,8594767479075
2011/06/27,8832709747062
2011/06/28,9055621669485
2011/06/29,9322460326728
2011/06/30,9612821292734
2011/07/01,9914989862238
2011/07/02,10142983089519
2011/07/03,10322118774245
2011/07/04,10469390220214
2011/07/05,10574271350127
2011/07/06,10658522405856
2011/07/07,10768230118694
2011/07/08,10852507473740
2011/07/09,11018382718995
2011/07/10,11091144660601
2011/07/11,11183768108615
2011/07/12,11236738286323
2011/07/13,11397658062681
2011/07/14,11522253400836
2011/07/15,11597206356975
2011/07/16,11714226937798
2011/07/17,11782258321728
2011/07/18,11870804867557
2011/07/19,11972208076560
2011/07/20,11977512895391
2011/07/21,12051757295741
2011/07/22,12101599185658
2011/07/23,12147712085403
2011/07/24,12247648736726
2011/07/25,12372134744371
2011/07/26,12497712641345
2011/07/27,12708334052612
2011/07/28,12827498681319
2011/07/29,12890249782847
2011/07/30,12916939153596
2011/07/31,13020768660219
2011/08/01,13235857453591
2011/08/02,13359854195879
2011/08/03,13477008799809
2011/08/04,13518127384639
2011/08/05,13488259783238
2011/08/06,13449804856420
2011/08/07,13368980165658
2011/08/08,13313959415924
2011/08/09,13308299737600
2011/08/10,13428868352599
2011/08/11,13416450716143
2011/08/12,13363116799228
2011/08/13,13337464122591
2011/08/14,13229720499160
2011/08/15,13216220227497
2011/08/16,13127943132405
2011/08/17,13085349361114
2011/08/18,13090406404362
2011/08/19,13036163930952
2011/08/20,12996675623121
2011/08/21,13007761056224
2011/08/22,13162032200050
2011/08/23,13268855316571
2011/08/24,13232210908376
2011/08/25,13138174090435
2011/08/26,13129335438062
2011/08/27,13028477823081
2011/08/28,12863502801688
2011/08/29,12752688316872
2011/08/30,12747650499952
2011/08/31,12788488084608
2011/09/01,12738966072791
2011/09/02,12750459294453
2011/09/03,12770188480053
2011/09/04,12716494176396
2011/09/05,12725807783520
2011/09/06,12759927145725
2011/09/07,12793001600605
2011/09/08,12699843135458
2011/09/09,12666927882485
2011/09/10,12685607074649
2011/09/11,12646012577539
2011/09/12,12538930761370
2011/09/13,12516029222588
2011/09/14,12521512103353
2011/09/15,12526353359569
2011/09/16,12470781875895
2011/09/17,12349354239790
2011/09/18,12422218629401
2011/09/19,12404137319758
2011/09/20,12318875860897
2011/09/21,12338767773333
2011/09/22,12370289351885
2011/09/23,12374619749134
2011/09/24,12288736230699
2011/09/25,12276287425841
2011/09/26,12219097028928
2011/09/27,12200957116235
2011/09/28,12154627441105
2011/09/29,12099505332789
2011/09/30,12005641807410
2011/10/01,11894266028178
2011/10/02,11853477799578
2011/10/03,11797210916744
2011/10/04,11742639777194
2011/10/05,11650771732337
2011/10/06,11651276137002
2011/10/07,11576764103040
2011/10/08,11538101468740
2011/10/09,11426355402730
2011/10/10,11341243875558
2011/10/11,11190031894327
2011/10/12,11058410311784
2011/10/13,10836783273494
2011/10/14,10696112235014
2011/10/15,10644565802803
2011/10/16,10520867460769
2011/10/17,10360884667893
2011/10/18,10222196282506
2011/10/19,10123612543117
2011/10/20,9992901831050
2011/10/21,9911922352277
2011/10/22,9735151625588
2011/10/23,9550099008563
2011/10/24,9424103557908
2011/10/25,9385820724476
2011/10/26,9314776695143
2011/10/27,9203396368161
2011/10/28,9051713530257
2011/10/29,8975883672448
2011/10/30,8842407611431
2011/10/31,8734590754525
2011/11/01,8665768557150
2011/11/02,8650571109635
2011/11/03,8605226869276
2011/11/04,8536302125567
2011/11/05,8547051665887
2011/11/06,8541318816042
2011/11/07,8480652605383
2011/11/08,8454133393305
2011/11/09,8509540195284
2011/11/10,8552726693218
2011/11/11,8488761583396
2011/11/12,8441443990274
2011/11/13,8449748654528
2011/11/14,8445106590353
2011/11/15,8501886652868
2011/11/16,8508968952823
2011/11/17,8493917824886
2011/11/18,8458114876804
2011/11/19,8445830586048
2011/11/20,8363111560109
2011/11/21,8356445681420
2011/11/22,8325848197178
2011/11/23,8310380294626
2011/11/24,8232860234179
2011/11/25,8171221808594
2011/11/26,8119269324420
2011/11/27,8048705626099
2011/11/28,7982024809257
2011/11/29,7956283536756
2011/11/30,7931841188798
2011/12/01,8022203117152
2011/12/02,8101343822416
2011/12/03,8067402048820
2011/12/04,8046555996490
2011/12/05,8053093958983
2011/12/06,8093943191153
2011/12/07,8109464609834
2011/12/08,8095432247640
2011/12/09,8098083670387
2011/12/10,8129015391072
2011/12/11,8102989595356
2011/12/12,8090510155209
2011/12/13,8038989794154
2011/12/14,8055146767440
2011/12/15,8024115527867
2011/12/16,7954573265481
2011/12/17,7934368447358
2011/12/18,7981775623715
2011/12/19,8016986404666
2011/12/20,8042641467902
2011/12/21,8072509982969
2011/12/22,8080660841896
2011/12/23,8123690694734
2011/12/24,8123931784595
2011/12/25,8184002708762
2011/12/26,8335087053224
2011/12/27,8424750362587
2011/12/28,8442428483137
2011/12/29,8468465649694
2011/12/30,8399853435222
2011/12/31,8436594427379
2012/01/01,8455842096807
2012/01/02,8479728495036
2012/01/03,8539682097869
2012/01/04,8591821648186
2012/01/05,8572478407102
2012/01/06,8655005222499
2012/01/07,8771714692841
2012/01/08,8861309029973
2012/01/09,8963842955704
2012/01/10,9017765451865
2012/01/11,9050588315206
2012/01/12,9153051691418
2012/01/13,9130007106966
2012/01/14,9159772924315
2012/01/15,9193967010483
2012/01/16,9228645530979
2012/01/17,9312227630402
2012/01/18,9315664207353
2012/01/19,9269182260482
2012/01/20,9243713492872
2012/01/21,9320302045643
2012/01/22,9351927426458
2012/01/23,9422025551448
2012/01/24,9426385740598
2012/01/25,9462664231622
2012/01/26,9426358839333
2012/01/27,9422761830507
2012/01/28,9443802466032
2012/01/29,9497598744023
2012/01/30,9604207463812
2012/01/31,9685493653868
2012/02/01,9674588292628
2012/02/02,9675549939562
2012/02/03,9769828641740
2012/02/04,9810081409297
2012/02/05,9840945360637
2012/02/06,9862652557691
2012/02/07,9864209117431
2012/02/08,9851643518095
2012/02/09,9846576817101
2012/02/10,9880547627517
2012/02/11,9870244077660
2012/02/12,9942719445285
2012/02/13,9988179893186
2012/02/14,9936416143005
2012/02/15,9894688492989
2012/02/16,9886890036788
2012/02/17,9872790855418
2012/02/18,9963484868747
2012/02/19,10075415771820
2012/02/20,10107270744890
2012/02/21,10029527554470
2012/02/22,10046400179272
2012/02/23,10125478211881
2012/02/24,10126067224748
2012/02/25,10217107020764
2012/02/26,10269339653457
2012/02/27,10289125028724
2012/02/28,10311032485356
2012/02/29,10432206283100
2012/03/01,10472264770119
2012/03/02,10488232488057
2012/03/03,10375185915973
2012/03/04,10327191597434
2012/03/05,10329311725782
2012/03/06,10372022269835
2012/03/07,10403567855398
2012/03/08,10502241941991
2012/03/09,10599186218171
2012/03/10,10769793259471
2012/03/11,10757949466440
2012/03/12,10834695087871
2012/03/13,10921726652474
2012/03/14,10950777802886
2012/03/15,10866261482150
2012/03/16,10846839095186
2012/03/17,10939229628338
2012/03/18,11038571107418
2012/03/19,11089627945060
2012/03/20,11109400995290
2012/03/21,11191948936880
2012/03/22,11246144536411
2012/03/23,11180402571209
2012/03/24,11237433813130
2012/03/25,11366537716301
2012/03/26,11386975312111
2012/03/27,11397559999966
2012/03/28,11418053786927
2012/03/29,11445532584022
2012/03/30,11485140511748
2012/03/31,11610351859914
2012/04/01,11663398824987
2012/04/02,11631558084465
2012/04/03,11557088550066
2012/04/04,11546007672264
2012/04/05,11442572857250
2012/04/06,11348178319379
2012/04/07,11305825050122
2012/04/08,11294092513303
2012/04/09,11357223049012
2012/04/10,11369481010238
2012/04/11,11412443351804
2012/04/12,11399277149101
2012/04/13,11307474381302
2012/04/14,11229593386416
2012/04/15,11112341472702
2012/04/16,11036101695667
2012/04/17,11014871336747
2012/04/18,10944188725215
2012/04/19,10958428759055
2012/04/20,11053276100126
2012/04/21,11085050528311
2012/04/22,11113276891267
2012/04/23,11141855026289
2012/04/24,11076683843828
2012/04/25,11039944222445
2012/04/26,11036037064724
2012/04/27,10985924901603
2012/04/28,11003141795609
2012/04/29,11077036571396
2012/04/30,11196333785554
2012/05/01,11336153069193
2012/05/02,11403676658918
2012/05/03,11437399581396
2012/05/04,11500501169641
2012/05/05,11538997628153
2012/05/06,11626561056056
2012/05/07,11706457390865
2012/05/08,11852600031054
2012/05/09,11981425276394
2012/05/10,12077754650981
2012/05/11,12001573881034
2012/05/12,12052815944663
2012/05/13,12050188290506
2012/05/14,12068456316198
2012/05/15,12073639558398
2012/05/16,11964416607170
2012/05/17,11877461351077
2012/05/18,11872682279613
2012/05/19,11906498665953
2012/05/20,11929287327140
2012/05/21,11932825912765
2012/05/22,11829311669826
2012/05/23,11744608812540
2012/05/24,11690554501558
2012/05/25,11546457559891
2012/05/26,11466518891317
2012/05/27,11505071861389
2012/05/28,11489636038119
2012/05/29,11412835031786
2012/05/30,11299518076466
2012/05/31,11284415012844
2012/06/01,11240054448089
2012/06/02,11300365666431
2012/06/03,11375431781448
2012/06/04,11410921072512
2012/06/05,11382054056868
2012/06/06,11447487914190
2012/06/07,11412384632986
2012/06/08,11401248464561
2012/06/09,11483777178080
2012/06/10,11584330703648
2012/06/11,11681073819945
2012/06/12,11647709270973
2012/06/13,11723243242923
2012/06/14,11727164736899
2012/06/15,11807295015871
2012/06/16,11847925346242
2012/06/17,11927851636717
2012/06/18,11977169908213
2012/06/19,12170759296668
2012/06/20,12115691956096
2012/06/21,12112792546730
2012/06/22,12080519370074
2012/06/23,12208570159562
2012/06/24,12290895607784
2012/06/25,12323907671525
2012/06/26,12365815751940
2012/06/27,12463840930816
2012/06/28,12474852189369
2012/06/29,12470786557157
2012/06/30,12446103938833
2012/07/01,12418177166948
2012/07/02,12460812135381
2012/07/03,12497327922101
2012/07/04,12585839130479
2012/07/05,12605511399325
2012/07/06,12639917629830
2012/07/07,12749208881733
2012/07/08,12852008575461
2012/07/09,12944185589849
2012/07/10,12974992608029
2012/07/11,12968393193919
2012/07/12,12937125581597
2012/07/13,12991407648219
2012/07/14,13073031976792
2012/07/15,13108280572034
2012/07/16,13097199952852
2012/07/17,13205151524801
2012/07/18,13321873674703
2012/07/19,13379285286475
2012/07/20,13376380029334
2012/07/21,13394179308738
2012/07/22,13426245755786
2012/07/23,13458200188017
2012/07/24,13528211539096
2012/07/25,13625262054503
2012/07/26,13787449635854
2012/07/27,13909367487849
2012/07/28,14085759298187
2012/07/29,14084299956392
2012/07/30,14361791447438
2012/07/31,14420265357103
2012/08/01,14389774105936
2012/08/02,14475260043774
2012/08/03,14665548367161
2012/08/04,14774411939321
2012/08/05,14831498089806
2012/08/06,14833488428921
2012/08/07,14876806104250
2012/08/08,15000514090942
2012/08/09,15158520309612
2012/08/10,15286921084957
2012/08/11,15419190454235
2012/08/12,15570362184193
2012/08/13,15700583256267
2012/08/14,15861353711038
2012/08/15,16028552564741
2012/08/16,16170502616555
2012/08/17,16190692386647
2012/08/18,16192779959702
2012/08/19,16287508940351
2012/08/20,16592395341042
2012/08/21,16854899438468
2012/08/22,16873987077801
2012/08/23,16976320760775
2012/08/24,17070033921980
2012/08/25,17075495808049
2012/08/26,17290702609986
2012/08/27,17454533246849
2012/08/28,17521121838771
2012/08/29,17705548811157
2012/08/30,17870112469765
2012/08/31,17902032055223
2012/09/01,18024922561595
2012/09/02,18105471311548
2012/09/03,18310943896604
2012/09/04,18271855653653
2012/09/05,18514799975948
2012/09/06,18798351417086
2012/09/07,19094849858583
2012/09/08,19249560214743
2012/09/09,19321408698166
2012/09/10,19440971248271
2012/09/11,19588544433906
2012/09/12,19599051690813
2012/09/13,19621561868986
2012/09/14,19755371272262
2012/09/15,19775642266681
2012/09/16,19854551162188
2012/09/17,20045104674541
2012/09/18,20287037162976
2012/09/19,20361951570081
2012/09/20,20392955566122
2012/09/21,20597751143205
2012/09/22,20895822365877
2012/09/23,20983477433341
2012/09/24,21081742795749
2012/09/25,21189893562350
2012/09/26,21118923578963
2012/09/27,21115127478302
2012/09/28,21314041917665
2012/09/29,21443931746149
2012/09/30,21584164232888
2012/10/01,21575031564667
2012/10/02,21492130506009
2012/10/03,21514795152189
2012/10/04,21443487792215
2012/10/05,21398333547827
2012/10/06,21394819109874
2012/10/07,21403702854969
2012/10/08,21552549646787
2012/10/09,21675553895162
2012/10/10,21755485638908
2012/10/11,21812003043817
2012/10/12,21864043173872
2012/10/13,21886800358462
2012/10/14,21850014829986
2012/10/15,21924235206697
2012/10/16,22049779666092
2012/10/17,22105569909741
2012/10/18,22139583374527
2012/10/19,22269554122087
2012/10/20,22243747746735
2012/10/21,22424413376616
2012/10/22,22519824715857
2012/10/23,22571996966552
2012/10/24,22598777741909
2012/10/25,22593434302417
2012/10/26,22669839931265
2012/10/27,22999245544502
2012/10/28,23137046559611
2012/10/29,23317127413825
2012/10/30,23458205078336
2012/10/31,23496128468215
2012/11/01,23482285773428
2012/11/02,23517738889778
2012/11/03,23561749007813
2012/11/04,23739177698810
2012/11/05,23866368781266
2012/11/06,23886873325038
2012/11/07,23928626133137
2012/11/08,24127188960734
2012/11/09,24176105683903
2012/11/10,24304381394273
2012/11/11,24282717121468
2012/11/12,24273147428123
2012/11/13,24160347955357
2012/11/14,24199433514348
2012/11/15,24167468636420
2012/11/16,24115471667927
2012/11/17,24137780579846
2012/11/18,24257026092231
2012/11/19,24128213196358
2012/11/20,24218010298070
2012/11/21,24261372227610
2012/11/22,24369747605029
2012/11/23,24362647633935
2012/11/24,24530452167929
2012/11/25,24562026104606
2012/11/26,24696658345369
2012/11/27,24782004536245
2012/11/28,24978951430740
2012/11/29,25269721269169
2012/11/30,25199794914976
2012/12/01,25254101421680
2012/12/02,25345833522423
2012/12/03,25363945597203
2012/12/04,25165106484532
2012/12/05,24847417855332
2012/12/06,24705266362501
2012/12/07,24538172169099
2012/12/08,24497713589774
2012/12/09,24360048029078
2012/12/10,24258115243572
2012/12/11,24210959755331
2012/12/12,24182017154350
2012/12/13,24024632700737
2012/12/14,23724162180119
2012/12/15,23330251456447
2012/12/16,23050527342326
2012/12/17,22798996628147
2012/12/18,22657692314330
2012/12/19,22631578156369
2012/12/20,22370225463510
2012/12/21,22171059170843
2012/12/22,22103513198059
2012/12/23,22244862236099
2012/12/24,22095604500550
2012/12/25,22009422734533
2012/12/26,21887681784083
2012/12/27,21956974198736
2012/12/28,22072830529555
2012/12/29,22071727763296
2012/12/30,22072813977128
2012/12/31,22273461306986
2013/01/01,22403480727969
2013/01/02,22439253001282
2013/01/03,22539689678478
2013/01/04,22564277845567
2013/01/05,22582094084576
2013/01/06,22482092301632
2013/01/07,22513347070137
2013/01/08,22673886087503
2013/01/09,22600031269766
2013/01/10,22654956545811
2013/01/11,22595771777729
2013/01/12,22386792491463
2013/01/13,22283601586859
2013/01/14,22366800696318
2013/01/15,22363936212347
2013/01/16,22203320839873
2013/01/17,22116253963062
2013/01/18,21897506907847
2013/01/19,21897787320155
2013/01/20,21861429749712
2013/01/21,21899057709088
2013/01/22,21861184636453
2013/01/23,21821846604567
2013/01/24,21758969623058
2013/01/25,21715663781792
2013/01/26,21628220494116
2013/01/27,21668917283400
2013/01/28,21697152859262
2013/01/29,21720584938405
2013/01/30,21763279470397
2013/01/31,22013692627253
2013/02/01,22208451117426
2013/02/02,22328873119632
2013/02/03,22432681290172
2013/02/04,22725165286148
2013/02/05,23002466514701
2013/02/06,23184611907008
2013/02/07,23283956818202
2013/02/08,23424292601640
2013/02/09,23491293173124
2013/02/10,23659984779556
2013/02/11,23932554389043
2013/02/12,23973658358001
2013/02/13,24082125909365
2013/02/14,24319312134548
2013/02/15,24564916376450
2013/02/16,24992609787514
2013/02/17,25451661062936
2013/02/18,25973016601073
2013/02/19,26244459283465
2013/02/20,26649864795844
2013/02/21,27252023290197
2013/02/22,27534194034834
2013/02/23,27848724978101
2013/02/24,28086198638146
2013/02/25,28514475695344
2013/02/26,28787856358102
2013/02/27,29251311473935
2013/02/28,29560463920995
2013/03/01,29776545760897
2013/03/02,30037740027626
2013/03/03,30332571553297
2013/03/04,30912186430758
2013/03/05,31249063008992
2013/03/06,31527135141898
2013/03/07,31698534299765
2013/03/08,32015011826390
2013/03/09,32368594878008
2013/03/10,32916831012193
2013/03/11,33413760407784
2013/03/12,33249892370907
2013/03/13,33385131502540
2013/03/14,33884095201237
2013/03/15,34528826420809
2013/03/16,35039932150243
2013/03/17,35894301161039
2013/03/18,36771706640160
2013/03/19,37462600001062
2013/03/20,38073298269273
2013/03/21,39171372403854
2013/03/22,40350098379108
2013/03/23,41327993892691
2013/03/24,42776015613916
2013/03/25,43632486349382
2013/03/26,44322419048445
2013/03/27,44675861724314
2013/03/28,45504299541913
2013/03/29,46645266132261
2013/03/30,47670939651852
2013/03/31,48411865268281
2013/04/01,49808994690260
2013/04/02,50898629883949
2013/04/03,51824489851457
2013/04/04,52379205377642
2013/04/05,52665828439969
2013/04/06,53559612436911
2013/04/07,54446884782637
2013/04/08,55315279585865
2013/04/09,56237950129593
2013/04/10,57433350995605
2013/04/11,58282455579911
2013/04/12,58910463766990
2013/04/13,59424157039204
2013/04/14,59805505495776
2013/04/15,60168672260366
2013/04/16,60877604016506
2013/04/17,61514797427390
2013/04/18,62399457227446
2013/04/19,62437535083100
2013/04/20,62755459372970
2013/04/21,63809760251770
2013/04/22,64554604363742
2013/04/23,65283995631790
2013/04/24,66068339192692
2013/04/25,66620844512749
2013/04/26,67631024256869
2013/04/27,68168272441535
2013/04/28,68547304609908
2013/04/29,69408381420281
2013/04/30,70243171520285
2013/05/01,70748946853793
2013/05/02,70948420726995
2013/05/03,71131145383649
2013/05/04,71550635345564
2013/05/05,71977425369199
2013/05/06,73103776737232
2013/05/07,73991749965079
2013/05/08,74917149344126
2013/05/09,75634851060754
2013/05/10,76353805049877
2013/05/11,77297832716414
2013/05/12,78449070112982
2013/05/13,79802603217398
2013/05/14,80785440127951
2013/05/15,81114893781867
2013/05/16,81362591173730
2013/05/17,81908548548893
2013/05/18,82117832509431
2013/05/19,82870143650727
2013/05/20,82816270041219
2013/05/21,82693634787032
2013/05/22,83226057596253
2013/05/23,83852498268564
2013/05/24,84754351122658
2013/05/25,85594380221212
2013/05/26,86675954188367
2013/05/27,88050220333035
2013/05/28,88811710667001
2013/05/29,89796099176543
2013/05/30,90910297008646
2013/05/31,92413418700516
2013/06/01,94223258334188
2013/06/02,96652458738952
2013/06/03,98775213904578
2013/06/04,1.00849474263E+14
2013/06/05,1.0370350350042E+14
2013/06/06,1.0666228778036E+14
2013/06/07,1.0838693931956E+14
2013/06/08,1.1045401613912E+14
2013/06/09,1.126618508592E+14
2013/06/10,1.1477203175661E+14
2013/06/11,116486065382726
2013/06/12,1.193396525065E+14
2013/06/13,1.2237351304991E+14
2013/06/14,1.2412324083348E+14
2013/06/15,1.2578566929128E+14
2013/06/16,1.2792406507274E+14
2013/06/17,1.3067935454811E+14
2013/06/18,132339924138542
2013/06/19,1.3243683561512E+14
2013/06/20,1.3383059241031E+14
2013/06/21,1.3563651594596E+14
2013/06/22,1.3842204590995E+14
2013/06/23,1.4099286981323E+14
2013/06/24,1.4202101306568E+14
2013/06/25,1.4306917911268E+14
2013/06/26,1.4524845001346E+14
2013/06/27,1.4635196477786E+14
2013/06/28,1.4813888637174E+14
2013/06/29,1.4975540965221E+14
2013/06/30,1.5187928718121E+14
2013/07/01,1.5326902523518E+14
2013/07/02,154566199700493
2013/07/03,1.565742801752E+14
2013/07/04,1.5896258335801E+14
2013/07/05,161237198943493
2013/07/06,1.6355382295423E+14
2013/07/07,1.6692882495488E+14
