Date,sentinusd14trxUSD
2010/10/28,3.867
2010/10/29,3.905
2010/10/30,3.664
2010/10/31,3.293
2010/11/01,2.787
2010/11/02,2.294
2010/11/03,1.813
2010/11/04,1.732
2010/11/05,1.509
2010/11/06,1.705
2010/11/07,2.063
2010/11/08,4.17
2010/11/09,5.094
2010/11/10,5.233
2010/11/11,4.857
2010/11/12,4.204
2010/11/13,3.463
2010/11/14,2.703
2010/11/15,2.675
2010/11/16,2.553
2010/11/17,2.25
2010/11/18,1.858
2010/11/19,1.433
2010/11/20,1.315
2010/11/21,1.286
2010/11/22,1.051
2010/11/23,0.73
2010/11/24,0.36
2010/11/25,0.006
2010/11/26,-0.216
2010/11/27,-0.52
2010/11/28,-0.868
2010/11/29,-1.208
2010/11/30,-1.489
2010/12/01,-1.728
2010/12/02,-1.9
2010/12/03,-2.101
2010/12/04,-2.226
2010/12/05,-2.408
2010/12/06,-2.439
2010/12/07,-2.382
2010/12/08,-2.395
2010/12/09,-2.432
2010/12/10,-2.526
2010/12/11,-2.505
2010/12/12,-2.49
2010/12/13,-2.084
2010/12/14,-1.57
2010/12/15,-1.003
2010/12/16,-0.52
2010/12/17,-0.193
2010/12/18,0.083
2010/12/19,0.362
2010/12/20,0.585
2010/12/21,0.818
2010/12/22,0.974
2010/12/23,1
2010/12/24,0.934
2010/12/25,0.987
2010/12/26,0.974
2010/12/27,0.975
2010/12/28,0.892
2010/12/29,0.969
2010/12/30,0.977
2010/12/31,0.923
2011/01/01,0.812
2011/01/02,0.637
2011/01/03,0.503
2011/01/04,0.304
2011/01/05,0.104
2011/01/06,-0.15
2011/01/07,-0.328
2011/01/08,-0.435
2011/01/09,-0.567
2011/01/10,-0.53
2011/01/11,-0.287
2011/01/12,-0.109
2011/01/13,0.26
2011/01/14,0.636
2011/01/15,0.89
2011/01/16,1.086
2011/01/17,1.181
2011/01/18,1.366
2011/01/19,1.397
2011/01/20,1.323
2011/01/21,1.259
2011/01/22,1.26
2011/01/23,1.363
2011/01/24,1.452
2011/01/25,1.445
2011/01/26,1.424
2011/01/27,5.736
2011/01/28,7.795
2011/01/29,8.356
2011/01/30,9.353
2011/01/31,9.632
2011/02/01,9.316
2011/02/02,8.727
2011/02/03,7.807
2011/02/04,6.751
2011/02/05,5.807
2011/02/06,5.022
2011/02/07,4.688
2011/02/08,4.24
2011/02/09,4.043
2011/02/10,4.389
2011/02/11,5.121
2011/02/12,5.494
2011/02/13,5.502
2011/02/14,5.38
2011/02/15,5.039
2011/02/16,4.486
2011/02/17,3.945
2011/02/18,3.485
2011/02/19,3.211
2011/02/20,3.147
2011/02/21,3.187
2011/02/22,3.527
2011/02/23,4.075
2011/02/24,4.404
2011/02/25,4.452
2011/02/26,4.295
2011/02/27,4.064
2011/02/28,3.66
2011/03/01,4.728
2011/03/02,8.94
2011/03/03,10.57
2011/03/04,10.664
2011/03/05,9.741
2011/03/06,8.476
2011/03/07,7.166
2011/03/08,5.907
2011/03/09,4.803
2011/03/10,3.936
2011/03/11,3.165
2011/03/12,2.416
2011/03/13,1.756
2011/03/14,1.179
2011/03/15,0.612
2011/03/16,0.096
2011/03/17,-0.365
2011/03/18,-0.765
2011/03/19,-1.153
2011/03/20,-1.508
2011/03/21,-1.818
2011/03/22,-2.044
2011/03/23,-2.156
2011/03/24,-2.18
2011/03/25,-2.101
2011/03/26,-1.923
2011/03/27,-1.835
2011/03/28,-1.82
2011/03/29,-1.878
2011/03/30,-1.972
2011/03/31,-2.072
2011/04/01,-2.224
2011/04/02,-2.39
2011/04/03,-2.57
2011/04/04,-2.704
2011/04/05,-2.823
2011/04/06,-2.95
2011/04/07,-3.054
2011/04/08,-3.116
2011/04/09,-3.13
2011/04/10,-3.164
2011/04/11,-3.204
2011/04/12,-3.173
2011/04/13,-3.014
2011/04/14,-2.791
2011/04/15,-2.589
2011/04/16,-1.983
2011/04/17,0.723
2011/04/18,2.475
2011/04/19,8.381
2011/04/20,19.251
2011/04/21,22.07
2011/04/22,20.344
2011/04/23,17.299
2011/04/24,14.144
2011/04/25,11.311
2011/04/26,8.978
2011/04/27,7.142
2011/04/28,5.594
2011/04/29,5.095
2011/04/30,4.844
2011/05/01,4.389
2011/05/02,3.776
2011/05/03,3.207
2011/05/04,2.824
2011/05/05,2.399
2011/05/06,2.126
2011/05/07,1.89
2011/05/08,2.115
2011/05/09,2.105
2011/05/10,2.68
2011/05/11,2.97
2011/05/12,3.132
2011/05/13,3.84
2011/05/14,7.924
2011/05/15,9.907
2011/05/16,10.391
2011/05/17,9.907
2011/05/18,8.899
2011/05/19,7.705
2011/05/20,6.671
2011/05/21,6.073
2011/05/22,5.991
2011/05/23,5.777
2011/05/24,5.401
2011/05/25,5.007
2011/05/26,4.676
2011/05/27,4.517
2011/05/28,4.127
2011/05/29,3.661
2011/05/30,3.184
2011/05/31,2.736
2011/06/01,2.329
2011/06/02,2.071
2011/06/03,2.305
2011/06/04,2.832
2011/06/05,3.658
2011/06/06,4.994
2011/06/07,6.141
2011/06/08,7.811
2011/06/09,9.569
2011/06/10,11.108
2011/06/11,12.407
2011/06/12,13.316
2011/06/13,13.42
2011/06/14,13.25
2011/06/15,14.774
2011/06/16,18.962
2011/06/17,18.962
2011/06/18,17.057
2011/06/19,15.789
2011/06/20,13.806
2011/06/21,12.241
2011/06/22,10.502
2011/06/23,8.899
2011/06/24,8.073
2011/06/25,8.673
2011/06/26,8.723
2011/06/27,8.109
2011/06/28,7.876
2011/06/29,7.284
2011/06/30,6.383
2011/07/01,5.336
2011/07/02,4.254
2011/07/03,3.191
2011/07/04,2.257
2011/07/05,1.362
2011/07/06,0.543
2011/07/07,-0.205
2011/07/08,-0.893
2011/07/09,-1.381
2011/07/10,-1.685
2011/07/11,-1.973
2011/07/12,-2.236
2011/07/13,-2.442
2011/07/14,-2.556
2011/07/15,-2.716
2011/07/16,-2.845
2011/07/17,-3.007
2011/07/18,-2.938
2011/07/19,-2.743
2011/07/20,-2.676
2011/07/21,-2.621
2011/07/22,-2.548
2011/07/23,-2.564
2011/07/24,-2.647
2011/07/25,-2.666
2011/07/26,-2.668
2011/07/27,-2.642
2011/07/28,-2.335
2011/07/29,-2.173
2011/07/30,-2.164
2011/07/31,-2.226
2011/08/01,-2.343
2011/08/02,-2.512
2011/08/03,-2.72
2011/08/04,-2.959
2011/08/05,-3.191
2011/08/06,-3.434
2011/08/07,-3.683
2011/08/08,-3.861
2011/08/09,-3.803
2011/08/10,-3.705
2011/08/11,-3.665
2011/08/12,-3.688
2011/08/13,-3.757
2011/08/14,-3.831
2011/08/15,-3.919
2011/08/16,-4.009
2011/08/17,-4.102
2011/08/18,-4.178
2011/08/19,-4.2
2011/08/20,-4.249
2011/08/21,-4.311
2011/08/22,-4.371
2011/08/23,-4.388
2011/08/24,-4.336
2011/08/25,-4.283
2011/08/26,-4.261
2011/08/27,-3.72
2011/08/28,-3.374
2011/08/29,-3.168
2011/08/30,-3.07
2011/08/31,-3.046
2011/09/01,-3.06
2011/09/02,-3.115
2011/09/03,-3.204
2011/09/04,-2.877
2011/09/05,-2.128
2011/09/06,-0.919
2011/09/07,-0.132
2011/09/08,0.254
2011/09/09,0.34
2011/09/10,0.19
2011/09/11,0.043
2011/09/12,-0.155
2011/09/13,-0.437
2011/09/14,-0.777
2011/09/15,-1.148
2011/09/16,-1.46
2011/09/17,-1.782
2011/09/18,-2.105
2011/09/19,-2.408
2011/09/20,-2.675
2011/09/21,-2.895
2011/09/22,-3.1
2011/09/23,-3.279
2011/09/24,-3.459
2011/09/25,-3.618
2011/09/26,-3.763
2011/09/27,-3.857
2011/09/28,-3.928
2011/09/29,-3.984
2011/09/30,-4.031
2011/10/01,-4.028
2011/10/02,-4.013
2011/10/03,-3.959
2011/10/04,-3.868
2011/10/05,-3.754
2011/10/06,-3.58
2011/10/07,-3.424
2011/10/08,-3.325
2011/10/09,-3.263
2011/10/10,-3.22
2011/10/11,-3.186
2011/10/12,-3.158
2011/10/13,-3.137
2011/10/14,-3.131
2011/10/15,-3.094
2011/10/16,-3.086
2011/10/17,-3.04
2011/10/18,-3.032
2011/10/19,-3.064
2011/10/20,-3.125
2011/10/21,-3.117
2011/10/22,-3.026
2011/10/23,-2.853
2011/10/24,-2.717
2011/10/25,-2.615
2011/10/26,-2.511
2011/10/27,-2.364
2011/10/28,-2.197
2011/10/29,-2.009
2011/10/30,-1.922
2011/10/31,-1.826
2011/11/01,-1.65
2011/11/02,-1.491
2011/11/03,-1.373
2011/11/04,-1.267
2011/11/05,-1.232
2011/11/06,-1.281
2011/11/07,-1.36
2011/11/08,-1.008
2011/11/09,-0.45
2011/11/10,-0.114
2011/11/11,0.031
2011/11/12,0.026
2011/11/13,-0.087
2011/11/14,-0.232
2011/11/15,-0.413
2011/11/16,0.129
2011/11/17,1.636
2011/11/18,4.164
2011/11/19,6.598
2011/11/20,7.755
2011/11/21,8.094
2011/11/22,8.53
2011/11/23,8.306
2011/11/24,7.73
2011/11/25,6.901
2011/11/26,6.119
2011/11/27,5.449
2011/11/28,5.372
2011/11/29,5.614
2011/11/30,6.628
2011/12/01,6.949
2011/12/02,7.568
2011/12/03,7.769
2011/12/04,7.557
2011/12/05,7.126
2011/12/06,7.214
2011/12/07,7.325
2011/12/08,7.235
2011/12/09,6.678
2011/12/10,5.805
2011/12/11,4.801
2011/12/12,3.775
2011/12/13,2.752
2011/12/14,1.782
2011/12/15,0.898
2011/12/16,0.106
2011/12/17,-0.615
2011/12/18,-1.269
2011/12/19,-1.842
2011/12/20,-2.331
2011/12/21,-2.739
2011/12/22,-3.097
2011/12/23,-3.435
2011/12/24,-3.742
2011/12/25,-4.021
2011/12/26,-4.204
2011/12/27,-4.314
2011/12/28,-4.434
2011/12/29,-4.511
2011/12/30,-4.594
2011/12/31,-4.68
2012/01/01,-4.737
2012/01/02,-4.786
2012/01/03,-4.826
2012/01/04,-4.809
2012/01/05,-4.602
2012/01/06,-4.288
2012/01/07,-4.024
2012/01/08,-3.771
2012/01/09,-3.492
2012/01/10,-3.231
2012/01/11,-2.978
2012/01/12,-2.751
2012/01/13,-2.518
2012/01/14,-2.319
2012/01/15,-2.178
2012/01/16,-1.99
2012/01/17,-1.801
2012/01/18,-1.655
2012/01/19,-1.522
2012/01/20,-1.416
2012/01/21,-1.381
2012/01/22,-1.413
2012/01/23,-1.469
2012/01/24,-1.472
2012/01/25,-1.419
2012/01/26,-1.337
2012/01/27,-1.281
2012/01/28,-1.304
2012/01/29,-1.324
2012/01/30,-1.356
2012/01/31,-1.384
2012/02/01,-1.32
2012/02/02,-1.226
2012/02/03,-1.113
2012/02/04,-1.004
2012/02/05,-0.906
2012/02/06,-0.848
2012/02/07,-0.821
2012/02/08,-0.829
2012/02/09,-0.881
2012/02/10,-0.907
2012/02/11,-0.816
2012/02/12,-0.76
2012/02/13,-0.656
2012/02/14,0.068
2012/02/15,1.079
2012/02/16,2.328
2012/02/17,3.252
2012/02/18,3.727
2012/02/19,3.718
2012/02/20,3.451
2012/02/21,3.019
2012/02/22,2.705
2012/02/23,2.447
2012/02/24,2.192
2012/02/25,1.854
2012/02/26,1.442
2012/02/27,1.027
2012/02/28,0.626
2012/02/29,0.232
2012/03/01,0.031
2012/03/02,-0.095
2012/03/03,-0.251
2012/03/04,-0.286
2012/03/05,-0.374
2012/03/06,-0.501
2012/03/07,-0.642
2012/03/08,-0.712
2012/03/09,-0.7
2012/03/10,-0.734
2012/03/11,-0.788
2012/03/12,-0.763
2012/03/13,-0.706
2012/03/14,-0.579
2012/03/15,-0.462
2012/03/16,-0.344
2012/03/17,-0.256
2012/03/18,-0.245
2012/03/19,-0.251
2012/03/20,-0.254
2012/03/21,-0.248
2012/03/22,-0.111
2012/03/23,0.182
2012/03/24,0.512
2012/03/25,0.641
2012/03/26,0.693
2012/03/27,0.717
2012/03/28,0.787
2012/03/29,1.133
2012/03/30,1.523
2012/03/31,1.857
2012/04/01,2.002
2012/04/02,2.061
2012/04/03,2.118
2012/04/04,2.12
2012/04/05,2.168
2012/04/06,2.078
2012/04/07,1.796
2012/04/08,1.787
2012/04/09,2.106
2012/04/10,2.264
2012/04/11,2.578
2012/04/12,2.866
2012/04/13,2.94
2012/04/14,2.929
2012/04/15,2.964
2012/04/16,3.126
2012/04/17,3.172
2012/04/18,3.107
2012/04/19,2.862
2012/04/20,3.24
2012/04/21,3.421
2012/04/22,3.367
2012/04/23,3.113
2012/04/24,2.742
2012/04/25,2.393
2012/04/26,2.299
2012/04/27,2.248
2012/04/28,2.068
2012/04/29,1.833
2012/04/30,1.6
2012/05/01,1.376
2012/05/02,1.169
2012/05/03,1.014
2012/05/04,0.877
2012/05/05,0.773
2012/05/06,0.567
2012/05/07,0.653
2012/05/08,1.304
2012/05/09,1.916
2012/05/10,2.196
2012/05/11,2.315
2012/05/12,2.666
2012/05/13,2.777
2012/05/14,2.887
2012/05/15,3.256
2012/05/16,3.679
2012/05/17,4.082
2012/05/18,4.146
2012/05/19,3.889
2012/05/20,3.584
2012/05/21,3.54
2012/05/22,3.671
2012/05/23,3.547
2012/05/24,3.178
2012/05/25,2.863
2012/05/26,2.904
2012/05/27,2.778
2012/05/28,2.567
2012/05/29,2.441
2012/05/30,2.269
2012/05/31,2.358
2012/06/01,2.381
2012/06/02,2.246
2012/06/03,1.987
2012/06/04,1.984
2012/06/05,2.127
2012/06/06,2.128
2012/06/07,2.293
2012/06/08,2.61
2012/06/09,2.557
2012/06/10,2.468
2012/06/11,2.332
2012/06/12,2.129
2012/06/13,1.887
2012/06/14,1.873
2012/06/15,1.872
2012/06/16,1.931
2012/06/17,1.76
2012/06/18,1.56
2012/06/19,1.318
2012/06/20,1.023
2012/06/21,0.646
2012/06/22,0.353
2012/06/23,0.195
2012/06/24,0.02
2012/06/25,-0.167
2012/06/26,-0.361
2012/06/27,-0.521
2012/06/28,-0.502
2012/06/29,-0.457
2012/06/30,-0.509
2012/07/01,-0.626
2012/07/02,-0.798
2012/07/03,-0.973
2012/07/04,-1.059
2012/07/05,-1.104
2012/07/06,-1.181
2012/07/07,-0.978
2012/07/08,-0.949
2012/07/09,-0.89
2012/07/10,-0.798
2012/07/11,-0.806
2012/07/12,-0.848
2012/07/13,-0.767
2012/07/14,-0.603
2012/07/15,-0.537
2012/07/16,-0.419
2012/07/17,-0.191
2012/07/18,-0.031
2012/07/19,0.014
2012/07/20,0.043
2012/07/21,0.173
2012/07/22,0.255
2012/07/23,0.364
2012/07/24,0.426
2012/07/25,0.35
2012/07/26,0.383
2012/07/27,0.466
2012/07/28,0.511
2012/07/29,0.433
2012/07/30,0.257
2012/07/31,0.343
2012/08/01,0.488
2012/08/02,0.604
2012/08/03,0.651
2012/08/04,0.647
2012/08/05,0.71
2012/08/06,0.811
2012/08/07,0.928
2012/08/08,0.994
2012/08/09,0.985
2012/08/10,0.971
2012/08/11,0.938
2012/08/12,0.899
2012/08/13,0.911
2012/08/14,0.895
2012/08/15,0.921
2012/08/16,1.042
2012/08/17,1.312
2012/08/18,1.527
2012/08/19,2.155
2012/08/20,3.377
2012/08/21,4.39
2012/08/22,5.434
2012/08/23,6.335
2012/08/24,7.456
2012/08/25,7.76
2012/08/26,7.449
2012/08/27,7.126
2012/08/28,6.84
2012/08/29,7.251
2012/08/30,7.638
2012/08/31,7.694
2012/09/01,7.484
2012/09/02,6.951
2012/09/03,6.151
2012/09/04,5.416
2012/09/05,4.909
2012/09/06,5.23
2012/09/07,5.757
2012/09/08,5.785
2012/09/09,5.347
2012/09/10,5.322
2012/09/11,5.553
2012/09/12,5.501
2012/09/13,5.709
2012/09/14,5.853
2012/09/15,5.539
2012/09/16,5.22
2012/09/17,4.874
2012/09/18,4.525
2012/09/19,4.741
2012/09/20,4.78
2012/09/21,4.963
2012/09/22,4.891
2012/09/23,4.488
2012/09/24,3.927
2012/09/25,3.164
2012/09/26,2.33
2012/09/27,1.488
2012/09/28,0.705
2012/09/29,-0.037
2012/09/30,-0.723
2012/10/01,-1.348
2012/10/02,-1.903
2012/10/03,-2.411
2012/10/04,-2.876
2012/10/05,-3.264
2012/10/06,-3.605
2012/10/07,-3.909
2012/10/08,-4.18
2012/10/09,-4.431
2012/10/10,-4.673
2012/10/11,-4.892
2012/10/12,-5.046
2012/10/13,-5.142
2012/10/14,-5.233
2012/10/15,-5.335
2012/10/16,-5.372
2012/10/17,-5.329
2012/10/18,-5.217
2012/10/19,-5.077
2012/10/20,-4.915
2012/10/21,-4.749
2012/10/22,-4.586
2012/10/23,-4.405
2012/10/24,-4.249
2012/10/25,-4.139
2012/10/26,-4.09
2012/10/27,-4.053
2012/10/28,-4.063
2012/10/29,-4.098
2012/10/30,-3.947
2012/10/31,-3.669
2012/11/01,-3.384
2012/11/02,-3.226
2012/11/03,-3.087
2012/11/04,-2.935
2012/11/05,-2.768
2012/11/06,-2.626
2012/11/07,-2.504
2012/11/08,-2.442
2012/11/09,-2.462
2012/11/10,-2.578
2012/11/11,-2.757
2012/11/12,-2.968
2012/11/13,-3.158
2012/11/14,-3.28
2012/11/15,-3.196
2012/11/16,-2.829
2012/11/17,-2.375
2012/11/18,-1.945
2012/11/19,-1.634
2012/11/20,-1.393
2012/11/21,-1.292
2012/11/22,-1.214
2012/11/23,-1.193
2012/11/24,-1.204
2012/11/25,-1.29
2012/11/26,-1.373
2012/11/27,-1.407
2012/11/28,-1.338
2012/11/29,-1.295
2012/11/30,-1.33
2012/12/01,-1.441
2012/12/02,-1.533
2012/12/03,-1.492
2012/12/04,-1.213
2012/12/05,-0.707
2012/12/06,0.004
2012/12/07,0.601
2012/12/08,0.894
2012/12/09,1.041
2012/12/10,1.016
2012/12/11,0.981
2012/12/12,1.292
2012/12/13,1.846
2012/12/14,2.344
2012/12/15,2.548
2012/12/16,2.571
2012/12/17,2.468
2012/12/18,2.378
2012/12/19,2.112
2012/12/20,1.723
2012/12/21,1.386
2012/12/22,1.053
2012/12/23,0.668
2012/12/24,0.289
2012/12/25,-0.128
2012/12/26,-0.552
2012/12/27,-0.939
2012/12/28,-1.251
2012/12/29,-1.507
2012/12/30,-1.746
2012/12/31,-1.899
2013/01/01,-1.947
2013/01/02,-1.859
2013/01/03,-1.71
2013/01/04,-1.418
2013/01/05,-1.069
2013/01/06,-0.856
2013/01/07,-0.683
2013/01/08,-0.432
2013/01/09,-0.207
2013/01/10,-0.071
2013/01/11,0.002
2013/01/12,-0.036
2013/01/13,-0.153
2013/01/14,-0.274
2013/01/15,-0.231
2013/01/16,-0.04
2013/01/17,0.174
2013/01/18,0.37
2013/01/19,0.516
2013/01/20,0.553
2013/01/21,0.519
2013/01/22,0.508
2013/01/23,0.717
2013/01/24,0.867
2013/01/25,0.975
2013/01/26,1.011
2013/01/27,1.03
2013/01/28,1.077
2013/01/29,1.301
2013/01/30,1.505
2013/01/31,1.644
2013/02/01,1.79
2013/02/02,1.806
2013/02/03,1.745
2013/02/04,1.69
2013/02/05,1.725
2013/02/06,1.785
2013/02/07,1.834
2013/02/08,1.971
2013/02/09,2.057
2013/02/10,2.042
2013/02/11,1.954
2013/02/12,1.803
2013/02/13,1.6
2013/02/14,1.461
2013/02/15,1.334
2013/02/16,1.221
2013/02/17,1.076
2013/02/18,0.941
2013/02/19,0.864
2013/02/20,0.787
2013/02/21,0.691
2013/02/22,0.707
2013/02/23,0.687
2013/02/24,0.767
2013/02/25,0.945
2013/02/26,1.077
2013/02/27,1.199
2013/02/28,1.311
2013/03/01,1.432
2013/03/02,1.536
2013/03/03,1.472
2013/03/04,1.332
2013/03/05,1.418
2013/03/06,1.724
2013/03/07,1.974
2013/03/08,2.099
2013/03/09,2.085
2013/03/10,2.056
2013/03/11,1.952
2013/03/12,1.931
2013/03/13,1.943
2013/03/14,1.868
2013/03/15,2.828
2013/03/16,3.573
2013/03/17,3.758
2013/03/18,4.312
2013/03/19,4.606
2013/03/20,4.747
2013/03/21,4.838
2013/03/22,4.722
2013/03/23,4.447
2013/03/24,4.003
2013/03/25,3.64
2013/03/26,3.395
2013/03/27,3.54
2013/03/28,3.678
2013/03/29,3.692
2013/03/30,3.739
2013/03/31,3.719
2013/04/01,3.636
2013/04/02,3.89
2013/04/03,4.28
2013/04/04,4.617
2013/04/05,4.872
2013/04/06,4.858
2013/04/07,4.603
2013/04/08,4.405
2013/04/09,4.481
2013/04/10,4.903
2013/04/11,4.97
2013/04/12,4.712
2013/04/13,4.208
2013/04/14,3.527
2013/04/15,2.811
2013/04/16,2.188
2013/04/17,1.65
2013/04/18,1.849
2013/04/19,1.927
2013/04/20,1.792
2013/04/21,1.528
2013/04/22,1.3
2013/04/23,1.114
2013/04/24,1.045
2013/04/25,1.018
2013/04/26,0.916
2013/04/27,0.699
2013/04/28,0.375
2013/04/29,0.063
2013/04/30,-0.273
2013/05/01,-0.569
2013/05/02,-0.852
2013/05/03,-1.14
2013/05/04,-1.461
2013/05/05,-1.77
2013/05/06,-2.019
2013/05/07,-2.202
2013/05/08,-2.352
2013/05/09,-2.5
2013/05/10,-2.615
2013/05/11,-2.721
2013/05/12,-2.836
2013/05/13,-2.911
2013/05/14,-2.956
2013/05/15,-2.987
2013/05/16,-3.005
2013/05/17,-2.989
2013/05/18,-2.961
2013/05/19,-2.97
2013/05/20,-2.975
2013/05/21,-2.945
2013/05/22,-2.87
2013/05/23,-2.764
2013/05/24,-2.607
2013/05/25,-2.425
2013/05/26,-2.319
2013/05/27,-2.19
2013/05/28,-2.035
2013/05/29,-1.849
2013/05/30,-1.678
2013/05/31,-1.515
2013/06/01,-1.417
2013/06/02,-1.389
2013/06/03,-1.302
2013/06/04,-1.215
2013/06/05,-1.117
2013/06/06,-0.986
2013/06/07,-0.876
2013/06/08,-0.877
2013/06/09,-0.865
2013/06/10,-0.904
2013/06/11,-0.941
2013/06/12,-0.982
2013/06/13,-1.007
2013/06/14,-0.985
2013/06/15,-1.036
2013/06/16,-1.102
2013/06/17,-1.149
2013/06/18,-1.154
2013/06/19,-1.149
2013/06/20,-1.081
2013/06/21,-0.983
2013/06/22,-0.966
2013/06/23,-1.036
2013/06/24,-1.07
2013/06/25,-1.041
2013/06/26,-1.002
2013/06/27,-0.983
2013/06/28,-0.949
2013/06/29,-0.957
2013/06/30,-1.025
2013/07/01,-0.99
2013/07/02,-0.933
2013/07/03,-0.837
2013/07/04,-0.712
2013/07/05,-0.56
2013/07/06,-0.491
2013/07/07,-0.484
2013/07/08,-0.452
2013/07/09,-0.319
2013/07/10,-0.131
2013/07/11,0.099
2013/07/12,0.351
2013/07/13,0.561
2013/07/14,0.622
2013/07/15,0.632
2013/07/16,0.691
2013/07/17,0.807
2013/07/18,0.924
2013/07/19,0.968
2013/07/20,0.86
2013/07/21,0.661
2013/07/22,0.538
2013/07/23,0.493
2013/07/24,0.477
2013/07/25,0.458
2013/07/26,0.431
2013/07/27,0.299
2013/07/28,0.153
2013/07/29,0.057
2013/07/30,0.09
2013/07/31,0.155
2013/08/01,0.348
2013/08/02,0.519
2013/08/03,0.585
2013/08/04,0.526
2013/08/05,0.501
2013/08/06,0.472
2013/08/07,0.456
2013/08/08,0.418
2013/08/09,0.332
2013/08/10,0.183
2013/08/11,-0.028
2013/08/12,-0.135
2013/08/13,-0.015
2013/08/14,0.268
2013/08/15,0.462
2013/08/16,0.679
2013/08/17,0.859
2013/08/18,0.947
2013/08/19,1.064
2013/08/20,1.159
2013/08/21,1.356
2013/08/22,1.447
2013/08/23,1.464
2013/08/24,1.339
2013/08/25,1.129
2013/08/26,0.925
2013/08/27,0.805
2013/08/28,0.703
2013/08/29,0.598
2013/08/30,0.548
2013/08/31,0.487
2013/09/01,0.392
2013/09/02,0.31
2013/09/03,0.309
2013/09/04,0.344
2013/09/05,0.363
2013/09/06,0.344
2013/09/07,0.279
2013/09/08,0.111
2013/09/09,-0.05
2013/09/10,-0.194
2013/09/11,-0.299
2013/09/12,-0.364
2013/09/13,-0.408
2013/09/14,-0.473
2013/09/15,-0.596
2013/09/16,-0.654
2013/09/17,-0.68
2013/09/18,-0.641
2013/09/19,-0.526
2013/09/20,-0.407
2013/09/21,-0.386
2013/09/22,-0.421
2013/09/23,-0.309
2013/09/24,-0.126
2013/09/25,0.044
2013/09/26,0.176
2013/09/27,0.263
2013/09/28,0.263
2013/09/29,0.205
2013/09/30,0.218
2013/10/01,0.374
2013/10/02,0.603
2013/10/03,0.762
2013/10/04,0.85
2013/10/05,0.771
2013/10/06,0.583
2013/10/07,0.433
2013/10/08,0.309
2013/10/09,0.267
2013/10/10,0.232
2013/10/11,0.221
2013/10/12,0.189
2013/10/13,0.155
2013/10/14,0.202
2013/10/15,0.313
2013/10/16,0.512
2013/10/17,0.691
2013/10/18,0.896
2013/10/19,1.16
2013/10/20,1.33
2013/10/21,1.582
2013/10/22,1.96
2013/10/23,2.372
2013/10/24,2.721
2013/10/25,3.737
2013/10/26,4.142
2013/10/27,4.076
2013/10/28,3.799
2013/10/29,3.867
2013/10/30,3.705
2013/10/31,3.388
2013/11/01,2.974
2013/11/02,2.502
2013/11/03,2.021
2013/11/04,1.71
2013/11/05,1.579
2013/11/06,1.527
2013/11/07,1.679
2013/11/08,1.926
2013/11/09,2.179
2013/11/10,2.3
2013/11/11,2.307
2013/11/12,2.445
2013/11/13,2.757
2013/11/14,3.118
2013/11/15,4.335
2013/11/16,5.348
2013/11/17,5.96
2013/11/18,6.908
2013/11/19,8.119
2013/11/20,8.758
2013/11/21,9.375
2013/11/22,10.111
2013/11/23,10.291
2013/11/24,10.052
2013/11/25,9.559
2013/11/26,10.254
2013/11/27,11.115
2013/11/28,11.873
2013/11/29,12.056
2013/11/30,11.601
