Date,transactions14wma
2010/12/09,263.371
2010/12/10,251.171
2010/12/11,267.352
2010/12/12,295.419
2010/12/13,326.076
2010/12/14,351.19
2010/12/15,369.314
2010/12/16,374.543
2010/12/17,370.686
2010/12/18,371.467
2010/12/19,374.695
2010/12/20,430.419
2010/12/21,435.714
2010/12/22,449.124
2010/12/23,443.4
2010/12/24,437.819
2010/12/25,441.81
2010/12/26,441.333
2010/12/27,430.638
2010/12/28,438.924
2010/12/29,427.914
2010/12/30,427.971
2010/12/31,423.267
2011/01/01,428.971
2011/01/02,422.143
2011/01/03,492.124
2011/01/04,542.343
2011/01/05,631.114
2011/01/06,633.257
2011/01/07,674.095
2011/01/08,765.095
2011/01/09,821.01
2011/01/10,883.01
2011/01/11,942.819
2011/01/12,969.981
2011/01/13,1002
2011/01/14,1028
2011/01/15,1011
2011/01/16,984.543
2011/01/17,940.057
2011/01/18,902.381
2011/01/19,875.705
2011/01/20,851.581
2011/01/21,859.562
2011/01/22,901.581
2011/01/23,897.552
2011/01/24,924.276
2011/01/25,898.114
2011/01/26,888.571
2011/01/27,861.448
2011/01/28,870.371
2011/01/29,915.867
2011/01/30,1124
2011/01/31,1155
2011/02/01,1131
2011/02/02,1090
2011/02/03,1034
2011/02/04,997.429
2011/02/05,948.476
2011/02/06,915.81
2011/02/07,879.114
2011/02/08,845.162
2011/02/09,859.333
2011/02/10,979.905
2011/02/11,1132
2011/02/12,1212
2011/02/13,1275
2011/02/14,1370
2011/02/15,1485
2011/02/16,1570
2011/02/17,1666
2011/02/18,1725
2011/02/19,1718
2011/02/20,1746
2011/02/21,1769
2011/02/22,1809
2011/02/23,1842
2011/02/24,1849
2011/02/25,1848
2011/02/26,1828
2011/02/27,1855
2011/02/28,1817
2011/03/01,1919
2011/03/02,1915
2011/03/03,2067
2011/03/04,2042
2011/03/05,2020
2011/03/06,1992
2011/03/07,1958
2011/03/08,1997
2011/03/09,1956
2011/03/10,1902
2011/03/11,1878
2011/03/12,1997
2011/03/13,2075
2011/03/14,2139
2011/03/15,2223
2011/03/16,2345
2011/03/17,2480
2011/03/18,2483
2011/03/19,2592
2011/03/20,2803
2011/03/21,3229
2011/03/22,3138
2011/03/23,3355
2011/03/24,3225
2011/03/25,3067
2011/03/26,3090
2011/03/27,2993
2011/03/28,2958
2011/03/29,2892
2011/03/30,2701
2011/03/31,2563
2011/04/01,2373
2011/04/02,2215
2011/04/03,2077
2011/04/04,2027
2011/04/05,1984
2011/04/06,1916
2011/04/07,1847
2011/04/08,1794
2011/04/09,1738
2011/04/10,1698
2011/04/11,1693
2011/04/12,1714
2011/04/13,1777
2011/04/14,1907
2011/04/15,1918
2011/04/16,1937
2011/04/17,1965
2011/04/18,2096
2011/04/19,2295
2011/04/20,2397
2011/04/21,2347
2011/04/22,2316
2011/04/23,2310
2011/04/24,2296
2011/04/25,2314
2011/04/26,2442
2011/04/27,2708
2011/04/28,2750
2011/04/29,2852
2011/04/30,3067
2011/05/01,3191
2011/05/02,3183
2011/05/03,3154
2011/05/04,3113
2011/05/05,3160
2011/05/06,3170
2011/05/07,3249
2011/05/08,3181
2011/05/09,3188
2011/05/10,3144
2011/05/11,3094
2011/05/12,3098
2011/05/13,3187
2011/05/14,3313
2011/05/15,3358
2011/05/16,3478
2011/05/17,3600
2011/05/18,3854
2011/05/19,3975
2011/05/20,4095
2011/05/21,4223
2011/05/22,4380
2011/05/23,4571
2011/05/24,4755
2011/05/25,4967
2011/05/26,5245
2011/05/27,5225
2011/05/28,5220
2011/05/29,5171
2011/05/30,5194
2011/05/31,5303
2011/06/01,5455
2011/06/02,5676
2011/06/03,6046
2011/06/04,6427
2011/06/05,6745
2011/06/06,7175
2011/06/07,7483
2011/06/08,8132
2011/06/09,8770
2011/06/10,9237
2011/06/11,9590
2011/06/12,10096
2011/06/13,10372
2011/06/14,10977
2011/06/15,11294
2011/06/16,11587
2011/06/17,11632
2011/06/18,11684
2011/06/19,11693
2011/06/20,11641
2011/06/21,11369
2011/06/22,11333
2011/06/23,11156
2011/06/24,11066
2011/06/25,10825
2011/06/26,10633
2011/06/27,10696
2011/06/28,10617
2011/06/29,10473
2011/06/30,10302
2011/07/01,10291
2011/07/02,9943
2011/07/03,9676
2011/07/04,9601
2011/07/05,9461
2011/07/06,9531
2011/07/07,9435
2011/07/08,9258
2011/07/09,9015
2011/07/10,8864
2011/07/11,9009
2011/07/12,8851
2011/07/13,8850
2011/07/14,8800
2011/07/15,8660
2011/07/16,8662
2011/07/17,8588
2011/07/18,8594
2011/07/19,8637
2011/07/20,8634
2011/07/21,8553
2011/07/22,8593
2011/07/23,8419
2011/07/24,8353
2011/07/25,8458
2011/07/26,8423
2011/07/27,8336
2011/07/28,8280
2011/07/29,8121
2011/07/30,7823
2011/07/31,7799
2011/08/01,7792
2011/08/02,7876
2011/08/03,7820
2011/08/04,7855
2011/08/05,7760
2011/08/06,7613
2011/08/07,7454
2011/08/08,7382
2011/08/09,7589
2011/08/10,7670
2011/08/11,7651
2011/08/12,7580
2011/08/13,7541
2011/08/14,7500
2011/08/15,7586
2011/08/16,7836
2011/08/17,7823
2011/08/18,7769
2011/08/19,7751
2011/08/20,7672
2011/08/21,7652
2011/08/22,7642
2011/08/23,7557
2011/08/24,7506
2011/08/25,7446
2011/08/26,7412
2011/08/27,7238
2011/08/28,6972
2011/08/29,7054
2011/08/30,7100
2011/08/31,7094
2011/09/01,7083
2011/09/02,7047
2011/09/03,6872
2011/09/04,6888
2011/09/05,6875
2011/09/06,6976
2011/09/07,6974
2011/09/08,6898
2011/09/09,6942
2011/09/10,6805
2011/09/11,6733
2011/09/12,6669
2011/09/13,6611
2011/09/14,6522
2011/09/15,6479
2011/09/16,6412
2011/09/17,6250
2011/09/18,6161
2011/09/19,6176
2011/09/20,6393
2011/09/21,6544
2011/09/22,6483
2011/09/23,6453
2011/09/24,6353
2011/09/25,6254
2011/09/26,6151
2011/09/27,6119
2011/09/28,6077
2011/09/29,5984
2011/09/30,5935
2011/10/01,5822
2011/10/02,5667
2011/10/03,5716
2011/10/04,5676
2011/10/05,5648
2011/10/06,5660
2011/10/07,5640
2011/10/08,5593
2011/10/09,5555
2011/10/10,5577
2011/10/11,5607
2011/10/12,5637
2011/10/13,5542
2011/10/14,5597
2011/10/15,5580
2011/10/16,5482
2011/10/17,5492
2011/10/18,5387
2011/10/19,5324
2011/10/20,5205
2011/10/21,5172
2011/10/22,5134
2011/10/23,5163
2011/10/24,5231
2011/10/25,5204
2011/10/26,5192
2011/10/27,5109
2011/10/28,5088
2011/10/29,5138
2011/10/30,5106
2011/10/31,5098
2011/11/01,5173
2011/11/02,5267
2011/11/03,5392
2011/11/04,5538
2011/11/05,5589
2011/11/06,5514
2011/11/07,5508
2011/11/08,5571
2011/11/09,5685
2011/11/10,5804
2011/11/11,5715
2011/11/12,5628
2011/11/13,5578
2011/11/14,5596
2011/11/15,5631
2011/11/16,5660
2011/11/17,5541
2011/11/18,5464
2011/11/19,5342
2011/11/20,5282
2011/11/21,5177
2011/11/22,5172
2011/11/23,5187
2011/11/24,5135
2011/11/25,5157
2011/11/26,5080
2011/11/27,5047
2011/11/28,5132
2011/11/29,5279
2011/11/30,5479
2011/12/01,5602
2011/12/02,5712
2011/12/03,5718
2011/12/04,5686
2011/12/05,5762
2011/12/06,6055
2011/12/07,6082
2011/12/08,6060
2011/12/09,6001
2011/12/10,5954
2011/12/11,5842
2011/12/12,5679
2011/12/13,5597
2011/12/14,5560
2011/12/15,5428
2011/12/16,5350
2011/12/17,5256
2011/12/18,5121
2011/12/19,5152
2011/12/20,5251
2011/12/21,5268
2011/12/22,5327
2011/12/23,5364
2011/12/24,5262
2011/12/25,5251
2011/12/26,5286
2011/12/27,5261
2011/12/28,5208
2011/12/29,5193
2011/12/30,5152
2011/12/31,5124
2012/01/01,5075
2012/01/02,5078
2012/01/03,5132
2012/01/04,5187
2012/01/05,5409
2012/01/06,5571
2012/01/07,5623
2012/01/08,5733
2012/01/09,5794
2012/01/10,5928
2012/01/11,6108
2012/01/12,6208
2012/01/13,6317
2012/01/14,6402
2012/01/15,6406
2012/01/16,6482
2012/01/17,6515
2012/01/18,6529
2012/01/19,6565
2012/01/20,6586
2012/01/21,6548
2012/01/22,6371
2012/01/23,6302
2012/01/24,6393
2012/01/25,6570
2012/01/26,6559
2012/01/27,6513
2012/01/28,6414
2012/01/29,6390
2012/01/30,6328
2012/01/31,6380
2012/02/01,6375
2012/02/02,6457
2012/02/03,6521
2012/02/04,6609
2012/02/05,6628
2012/02/06,6548
2012/02/07,6585
2012/02/08,6625
2012/02/09,6736
2012/02/10,6969
2012/02/11,7076
2012/02/12,7079
2012/02/13,7207
2012/02/14,7516
2012/02/15,7782
2012/02/16,8046
2012/02/17,7918
2012/02/18,7755
2012/02/19,7526
2012/02/20,7358
2012/02/21,7201
2012/02/22,7149
2012/02/23,7203
2012/02/24,7110
2012/02/25,6947
2012/02/26,6734
2012/02/27,6654
2012/02/28,6584
2012/02/29,6537
2012/03/01,6531
2012/03/02,6665
2012/03/03,6466
2012/03/04,6463
2012/03/05,6504
2012/03/06,6458
2012/03/07,6447
2012/03/08,6441
2012/03/09,6428
2012/03/10,6269
2012/03/11,6104
2012/03/12,6062
2012/03/13,6194
2012/03/14,6256
2012/03/15,6237
2012/03/16,6305
2012/03/17,6369
2012/03/18,6308
2012/03/19,6336
2012/03/20,6390
2012/03/21,6461
2012/03/22,6474
2012/03/23,6435
2012/03/24,6420
2012/03/25,6377
2012/03/26,6380
2012/03/27,6384
2012/03/28,6472
2012/03/29,6595
2012/03/30,6613
2012/03/31,6545
2012/04/01,6404
2012/04/02,6392
2012/04/03,6547
2012/04/04,6614
2012/04/05,6667
2012/04/06,6668
2012/04/07,6583
2012/04/08,6475
2012/04/09,6465
2012/04/10,6701
2012/04/11,6839
2012/04/12,7030
2012/04/13,7049
2012/04/14,7194
2012/04/15,7238
2012/04/16,7420
2012/04/17,7481
2012/04/18,7645
2012/04/19,7701
2012/04/20,7802
2012/04/21,7742
2012/04/22,7562
2012/04/23,7477
2012/04/24,7462
2012/04/25,7442
2012/04/26,7760
2012/04/27,7676
2012/04/28,7620
2012/04/29,7606
2012/04/30,7814
2012/05/01,8122
2012/05/02,8379
2012/05/03,9158
2012/05/04,9892
2012/05/05,10423
2012/05/06,10653
2012/05/07,11782
2012/05/08,12735
2012/05/09,13531
2012/05/10,13511
2012/05/11,14443
2012/05/12,15167
2012/05/13,15306
2012/05/14,17194
2012/05/15,18086
2012/05/16,18311
2012/05/17,18307
2012/05/18,19276
2012/05/19,21602
2012/05/20,23191
2012/05/21,24606
2012/05/22,24812
2012/05/23,25488
2012/05/24,25954
2012/05/25,26602
2012/05/26,26389
2012/05/27,26549
2012/05/28,27058
2012/05/29,27546
2012/05/30,27396
2012/05/31,26565
2012/06/01,26501
2012/06/02,24508
2012/06/03,25506
2012/06/04,28127
2012/06/05,30404
2012/06/06,28691
2012/06/07,29392
2012/06/08,28789
2012/06/09,29451
2012/06/10,31043
2012/06/11,31412
2012/06/12,29848
2012/06/13,33535
2012/06/14,37610
2012/06/15,40369
2012/06/16,41301
2012/06/17,42026
2012/06/18,42006
2012/06/19,41641
2012/06/20,40860
2012/06/21,39197
2012/06/22,37166
2012/06/23,34966
2012/06/24,32885
2012/06/25,31818
2012/06/26,30991
2012/06/27,30133
2012/06/28,28945
2012/06/29,27607
2012/06/30,26542
2012/07/01,25226
2012/07/02,24927
2012/07/03,24428
2012/07/04,24124
2012/07/05,23704
2012/07/06,23634
2012/07/07,23787
2012/07/08,23267
2012/07/09,23339
2012/07/10,24774
2012/07/11,25654
2012/07/12,25602
2012/07/13,25603
2012/07/14,25353
2012/07/15,25578
2012/07/16,26406
2012/07/17,27682
2012/07/18,28492
2012/07/19,29008
2012/07/20,30200
2012/07/21,30977
2012/07/22,31703
2012/07/23,32007
2012/07/24,31660
2012/07/25,31238
2012/07/26,31303
2012/07/27,30833
2012/07/28,31417
2012/07/29,31782
2012/07/30,32057
2012/07/31,33257
2012/08/01,32934
2012/08/02,32983
2012/08/03,32287
2012/08/04,31843
2012/08/05,32023
2012/08/06,32501
2012/08/07,32176
2012/08/08,33248
2012/08/09,32834
2012/08/10,32221
2012/08/11,32229
2012/08/12,32458
2012/08/13,34583
2012/08/14,34655
2012/08/15,37255
2012/08/16,38778
2012/08/17,39386
2012/08/18,39418
2012/08/19,39341
2012/08/20,39082
2012/08/21,39695
2012/08/22,39584
2012/08/23,38686
2012/08/24,37833
2012/08/25,37100
2012/08/26,35835
2012/08/27,35101
2012/08/28,34081
2012/08/29,33687
2012/08/30,33433
2012/08/31,34196
2012/09/01,34976
2012/09/02,34762
2012/09/03,35201
2012/09/04,35846
2012/09/05,36669
2012/09/06,37683
2012/09/07,37351
2012/09/08,36704
2012/09/09,36115
2012/09/10,35798
2012/09/11,36089
2012/09/12,34948
2012/09/13,33992
2012/09/14,34024
2012/09/15,32919
2012/09/16,32096
2012/09/17,30792
2012/09/18,30736
2012/09/19,30674
2012/09/20,30567
2012/09/21,30443
2012/09/22,29240
2012/09/23,28921
2012/09/24,28795
2012/09/25,28045
2012/09/26,28527
2012/09/27,28422
2012/09/28,28914
2012/09/29,28267
2012/09/30,27208
2012/10/01,26769
2012/10/02,27411
2012/10/03,27226
2012/10/04,27887
2012/10/05,29036
2012/10/06,29631
2012/10/07,30402
2012/10/08,31567
2012/10/09,32282
2012/10/10,32327
2012/10/11,31911
2012/10/12,31635
2012/10/13,31984
2012/10/14,31492
2012/10/15,31408
2012/10/16,31738
2012/10/17,31691
2012/10/18,31119
2012/10/19,30205
2012/10/20,30071
2012/10/21,31343
2012/10/22,32867
2012/10/23,32865
2012/10/24,32913
2012/10/25,32261
2012/10/26,30937
2012/10/27,28927
2012/10/28,27299
2012/10/29,26234
2012/10/30,26494
2012/10/31,26391
2012/11/01,25779
2012/11/02,25923
2012/11/03,25353
2012/11/04,24899
2012/11/05,25651
2012/11/06,26486
2012/11/07,27917
2012/11/08,28765
2012/11/09,28595
2012/11/10,28655
2012/11/11,28138
2012/11/12,27615
2012/11/13,27499
2012/11/14,27786
2012/11/15,29081
2012/11/16,30487
2012/11/17,30873
2012/11/18,31389
2012/11/19,32183
2012/11/20,32923
2012/11/21,33910
2012/11/22,33785
2012/11/23,33865
2012/11/24,33527
2012/11/25,34101
2012/11/26,34436
2012/11/27,33557
2012/11/28,33952
2012/11/29,34301
2012/11/30,33636
2012/12/01,33554
2012/12/02,31749
2012/12/03,30213
2012/12/04,30253
2012/12/05,30519
2012/12/06,31290
2012/12/07,31332
2012/12/08,31513
2012/12/09,31513
2012/12/10,32110
2012/12/11,32779
2012/12/12,33356
2012/12/13,34708
2012/12/14,35548
2012/12/15,35412
2012/12/16,35702
2012/12/17,36588
2012/12/18,38460
2012/12/19,39492
2012/12/20,39244
2012/12/21,40159
2012/12/22,41843
2012/12/23,41423
2012/12/24,40873
2012/12/25,39343
2012/12/26,38931
2012/12/27,39480
2012/12/28,40458
2012/12/29,40164
2012/12/30,40791
2012/12/31,39273
2013/01/01,38104
2013/01/02,38111
2013/01/03,38552
2013/01/04,39772
2013/01/05,39755
2013/01/06,38974
2013/01/07,39193
2013/01/08,39155
2013/01/09,39633
2013/01/10,41291
2013/01/11,42899
2013/01/12,43507
2013/01/13,44545
2013/01/14,44890
2013/01/15,45164
2013/01/16,46458
2013/01/17,46883
2013/01/18,47389
2013/01/19,48822
2013/01/20,48128
2013/01/21,47230
2013/01/22,46770
2013/01/23,46654
2013/01/24,46440
2013/01/25,46593
2013/01/26,47299
2013/01/27,48349
2013/01/28,48911
2013/01/29,49335
2013/01/30,48299
2013/01/31,48764
2013/02/01,50236
2013/02/02,50954
2013/02/03,52578
2013/02/04,53195
2013/02/05,53461
2013/02/06,52191
2013/02/07,53449
2013/02/08,54523
2013/02/09,55057
2013/02/10,55362
2013/02/11,55812
2013/02/12,56341
2013/02/13,56872
2013/02/14,56147
2013/02/15,56054
2013/02/16,55434
2013/02/17,54603
2013/02/18,53985
2013/02/19,53963
2013/02/20,54623
2013/02/21,54612
2013/02/22,55486
2013/02/23,55778
2013/02/24,55973
2013/02/25,57486
2013/02/26,58420
2013/02/27,58971
2013/02/28,59785
2013/03/01,60688
2013/03/02,60345
2013/03/03,59776
2013/03/04,60436
2013/03/05,60015
2013/03/06,60355
2013/03/07,61199
2013/03/08,60485
2013/03/09,59789
2013/03/10,61552
2013/03/11,61219
2013/03/12,59524
2013/03/13,59062
2013/03/14,58821
2013/03/15,59255
2013/03/16,55895
2013/03/17,52891
2013/03/18,51157
2013/03/19,49971
2013/03/20,48906
2013/03/21,49235
2013/03/22,50339
2013/03/23,50377
2013/03/24,50235
2013/03/25,50001
2013/03/26,49872
2013/03/27,50294
2013/03/28,51779
2013/03/29,53407
2013/03/30,54632
2013/03/31,53591
2013/04/01,53635
2013/04/02,54994
2013/04/03,56278
2013/04/04,57791
2013/04/05,58458
2013/04/06,57829
2013/04/07,58787
2013/04/08,59382
2013/04/09,60560
2013/04/10,61153
2013/04/11,62252
2013/04/12,61982
2013/04/13,61058
2013/04/14,60451
2013/04/15,59602
2013/04/16,60506
2013/04/17,59892
2013/04/18,58006
2013/04/19,58033
2013/04/20,56579
2013/04/21,54611
2013/04/22,53226
2013/04/23,53907
2013/04/24,55087
2013/04/25,55926
2013/04/26,55848
2013/04/27,54353
2013/04/28,52608
2013/04/29,52314
2013/04/30,51492
2013/05/01,51891
2013/05/02,52320
2013/05/03,52129
2013/05/04,51859
2013/05/05,51579
2013/05/06,51641
2013/05/07,52097
2013/05/08,51762
2013/05/09,53743
2013/05/10,55831
2013/05/11,58533
2013/05/12,59898
2013/05/13,60447
2013/05/14,61641
2013/05/15,62350
2013/05/16,62572
2013/05/17,62414
2013/05/18,61320
2013/05/19,59620
2013/05/20,58081
2013/05/21,57264
2013/05/22,56213
2013/05/23,56185
2013/05/24,55639
2013/05/25,54662
2013/05/26,52489
2013/05/27,52154
2013/05/28,52475
2013/05/29,52616
2013/05/30,53158
2013/05/31,53326
2013/06/01,53526
2013/06/02,53127
2013/06/03,53496
2013/06/04,54032
2013/06/05,54395
2013/06/06,54460
2013/06/07,54250
2013/06/08,53538
2013/06/09,52359
2013/06/10,51213
2013/06/11,50761
2013/06/12,49876
2013/06/13,48720
2013/06/14,48630
2013/06/15,46668
2013/06/16,45832
2013/06/17,45465
2013/06/18,45202
2013/06/19,45185
2013/06/20,45987
2013/06/21,46075
2013/06/22,45887
2013/06/23,44924
2013/06/24,44784
2013/06/25,44702
2013/06/26,44798
2013/06/27,44964
2013/06/28,45558
2013/06/29,44424
2013/06/30,42540
2013/07/01,41859
2013/07/02,41313
2013/07/03,40275
2013/07/04,39317
2013/07/05,38753
2013/07/06,37796
2013/07/07,36544
2013/07/08,36605
2013/07/09,36872
2013/07/10,36962
2013/07/11,37674
2013/07/12,39059
2013/07/13,39084
2013/07/14,38687
2013/07/15,38497
2013/07/16,38682
2013/07/17,39033
2013/07/18,39408
2013/07/19,39139
2013/07/20,38462
2013/07/21,38014
2013/07/22,38125
2013/07/23,38030
2013/07/24,38478
2013/07/25,38921
2013/07/26,38682
2013/07/27,38480
2013/07/28,38346
2013/07/29,38788
2013/07/30,39223
2013/07/31,40619
2013/08/01,42116
2013/08/02,43621
2013/08/03,44197
2013/08/04,44283
2013/08/05,45370
2013/08/06,46802
2013/08/07,48514
2013/08/08,50134
2013/08/09,50494
2013/08/10,51006
2013/08/11,49607
2013/08/12,49772
2013/08/13,50242
2013/08/14,50420
2013/08/15,51440
2013/08/16,54123
2013/08/17,54675
2013/08/18,55104
2013/08/19,57396
2013/08/20,58414
2013/08/21,58988
2013/08/22,60369
2013/08/23,60120
2013/08/24,59370
2013/08/25,57640
2013/08/26,57402
2013/08/27,57921
2013/08/28,58692
2013/08/29,58570
2013/08/30,58920
2013/08/31,57336
2013/09/01,55717
2013/09/02,54815
2013/09/03,54227
2013/09/04,53857
2013/09/05,54590
2013/09/06,55396
2013/09/07,54969
2013/09/08,53803
2013/09/09,54109
2013/09/10,53815
2013/09/11,53063
2013/09/12,52869
2013/09/13,51744
2013/09/14,50617
2013/09/15,50881
2013/09/16,50842
2013/09/17,52933
2013/09/18,53892
2013/09/19,54677
2013/09/20,55360
2013/09/21,55196
2013/09/22,54813
2013/09/23,56310
2013/09/24,57370
2013/09/25,57269
2013/09/26,57523
2013/09/27,56308
2013/09/28,54494
2013/09/29,52504
2013/09/30,51430
2013/10/01,51733
2013/10/02,52777
2013/10/03,53486
2013/10/04,53184
2013/10/05,52083
2013/10/06,50704
2013/10/07,49631
2013/10/08,48832
2013/10/09,48936
2013/10/10,49898
2013/10/11,50211
2013/10/12,50146
2013/10/13,50259
2013/10/14,51092
2013/10/15,51609
2013/10/16,51480
2013/10/17,50936
2013/10/18,52214
2013/10/19,52834
2013/10/20,52578
2013/10/21,53730
2013/10/22,55339
2013/10/23,55464
2013/10/24,56656
2013/10/25,56959
2013/10/26,55920
2013/10/27,54356
2013/10/28,53854
2013/10/29,53257
2013/10/30,52513
2013/10/31,53087
2013/11/01,51846
2013/11/02,49917
2013/11/03,47712
2013/11/04,46911
2013/11/05,47065
2013/11/06,47802
2013/11/07,49282
2013/11/08,50616
2013/11/09,51395
2013/11/10,52411
2013/11/11,53276
2013/11/12,54198
2013/11/13,55921
2013/11/14,58091
2013/11/15,59022
2013/11/16,57970
2013/11/17,57395
2013/11/18,60373
2013/11/19,64880
2013/11/20,66947
2013/11/21,68036
2013/11/22,69699
2013/11/23,70606
2013/11/24,69790
2013/11/25,70400
2013/11/26,72420
2013/11/27,75818
2013/11/28,79376
2013/11/29,81475
2013/11/30,81310
2013/12/01,80469
2013/12/02,79892
2013/12/03,79622
2013/12/04,79763
2013/12/05,80372
2013/12/06,79375
2013/12/07,77842
2013/12/08,73657
2013/12/09,71756
2013/12/10,70463
2013/12/11,69282
2013/12/12,67158
2013/12/13,65673
2013/12/14,63663
2013/12/15,61623
2013/12/16,62046
2013/12/17,62309
2013/12/18,64503
2013/12/19,65178
2013/12/20,65292
2013/12/21,64274
2013/12/22,62940
2013/12/23,61737
2013/12/24,60837
2013/12/25,59991
2013/12/26,58702
2013/12/27,57665
2013/12/28,56082
2013/12/29,54996
2013/12/30,54490
2013/12/31,53211
2014/01/01,51339
2014/01/02,51402
2014/01/03,52437
2014/01/04,52323
2014/01/05,53121
2014/01/06,55026
2014/01/07,56214
2014/01/08,57136
2014/01/09,57679
2014/01/10,57502
2014/01/11,57533
2014/01/12,56781
2014/01/13,56432
2014/01/14,56627
2014/01/15,57302
2014/01/16,57145
2014/01/17,57284
2014/01/18,56446
2014/01/19,55137
2014/01/20,55926
2014/01/21,58037
2014/01/22,59153
2014/01/23,59928
2014/01/24,60927
2014/01/25,60257
2014/01/26,59569
2014/01/27,60287
2014/01/28,61089
2014/01/29,61001
2014/01/30,61077
2014/01/31,61042
2014/02/01,60271
2014/02/02,59155
2014/02/03,58679
2014/02/04,59883
2014/02/05,60811
2014/02/06,62071
2014/02/07,63320
2014/02/08,63784
2014/02/09,63024
2014/02/10,63602
2014/02/11,64206
2014/02/12,64114
2014/02/13,64693
2014/02/14,66216
2014/02/15,65867
2014/02/16,64869
2014/02/17,64270
2014/02/18,64246
2014/02/19,64891
2014/02/20,65647
2014/02/21,66164
2014/02/22,65259
2014/02/23,64602
2014/02/24,65739
2014/02/25,67652
2014/02/26,68519
2014/02/27,68971
2014/02/28,69315
2014/03/01,68789
2014/03/02,67347
2014/03/03,69195
2014/03/04,71294
2014/03/05,71581
2014/03/06,71595
2014/03/07,71858
2014/03/08,71060
2014/03/09,69879
2014/03/10,69846
2014/03/11,70546
2014/03/12,71300
2014/03/13,71556
2014/03/14,71504
2014/03/15,70070
2014/03/16,68535
2014/03/17,67918
2014/03/18,65811
2014/03/19,66613
2014/03/20,67026
2014/03/21,67712
2014/03/22,67538
2014/03/23,66156
2014/03/24,66576
2014/03/25,67119
2014/03/26,67227
2014/03/27,67864
2014/03/28,67892
2014/03/29,66113
2014/03/30,64883
2014/03/31,64763
2014/04/01,64537
2014/04/02,64583
2014/04/03,64708
2014/04/04,64695
2014/04/05,63437
2014/04/06,61513
2014/04/07,61769
2014/04/08,62348
2014/04/09,62603
2014/04/10,63272
2014/04/11,63668
2014/04/12,61679
2014/04/13,60196
2014/04/14,61308
2014/04/15,62716
2014/04/16,63484
2014/04/17,63779
2014/04/18,63001
2014/04/19,61841
2014/04/20,60104
2014/04/21,59586
2014/04/22,61801
2014/04/23,63374
2014/04/24,64696
2014/04/25,65963
