Date,mediantransactionvalue30rocUSD
2010/10/26,40583
2010/10/27,72748
2010/10/28,3786
2010/10/29,43.479
2010/10/30,1463
2010/10/31,1446
2010/11/01,686.827
2010/11/02,915.576
2010/11/03,-44.453
2010/11/04,116.873
2010/11/05,70.949
2010/11/06,28.192
2010/11/07,60.945
2010/11/08,163.647
2010/11/09,23.133
2010/11/10,258.052
2010/11/11,359.612
2010/11/12,463.969
2010/11/13,-84.853
2010/11/14,-88.415
2010/11/15,-93.927
2010/11/16,-51.833
2010/11/17,21.273
2010/11/18,-99.627
2010/11/19,-99.945
2010/11/20,-99.945
2010/11/21,-99.753
2010/11/22,588.009
2010/11/23,948.495
2010/11/24,-99.997
2010/11/25,-99.913
2010/11/26,-98.614
2010/11/27,-97.44
2010/11/28,-54.956
2010/11/29,-82.227
2010/11/30,-81.577
2010/12/01,307.153
2010/12/02,-92.932
2010/12/03,-70.732
2010/12/04,-93.744
2010/12/05,-74.53
2010/12/06,-95.69
2010/12/07,-90.015
2010/12/08,-96.453
2010/12/09,-46.076
2010/12/10,-76.824
2010/12/11,-75.042
2010/12/12,-90.935
2010/12/13,-21.847
2010/12/14,410.819
2010/12/15,740.262
2010/12/16,247.548
2010/12/17,-34.563
2010/12/18,166499
2010/12/19,122748
2010/12/20,187515
2010/12/21,451931
2010/12/22,-28.365
2010/12/23,-14.808
2010/12/24,413477
2010/12/25,75537
2010/12/26,2731
2010/12/27,431.198
2010/12/28,104.091
2010/12/29,327.276
2010/12/30,574.504
2010/12/31,224.05
2011/01/01,275.028
2011/01/02,423.114
2011/01/03,-97.529
2011/01/04,-85.379
2011/01/05,-83.442
2011/01/06,-29.138
2011/01/07,281.067
2011/01/08,-85.162
2011/01/09,-70.52
2011/01/10,-92.089
2011/01/11,-25.996
2011/01/12,-96.891
2011/01/13,-93.44
2011/01/14,-99.021
2011/01/15,-61.315
2011/01/16,-8.069
2011/01/17,-34.61
2011/01/18,31.007
2011/01/19,60.215
2011/01/20,-52.267
2011/01/21,-69.652
2011/01/22,-91.937
2011/01/23,20.962
2011/01/24,-93.217
2011/01/25,-62.844
2011/01/26,19.676
2011/01/27,76.129
2011/01/28,-38.231
2011/01/29,-51.103
2011/01/30,746.542
2011/01/31,77.164
2011/02/01,96.82
2011/02/02,60432
2011/02/03,14252
2011/02/04,28610
2011/02/05,2675
2011/02/06,847.149
2011/02/07,4197
2011/02/08,2512
2011/02/09,11703
2011/02/10,2591
2011/02/11,23810
2011/02/12,2037
2011/02/13,7161
2011/02/14,63.899
2011/02/15,95.542
2011/02/16,7.036
2011/02/17,409.178
2011/02/18,89.644
2011/02/19,575.586
2011/02/20,1182
2011/02/21,3843
2011/02/22,186.661
2011/02/23,801.285
2011/02/24,170.424
2011/02/25,174.156
2011/02/26,212.071
2011/02/27,134.417
2011/02/28,142.971
2011/03/01,-88.579
2011/03/02,-64.567
2011/03/03,-53.435
2011/03/04,-60.47
2011/03/05,25.569
2011/03/06,12.067
2011/03/07,-41.725
2011/03/08,-52.793
2011/03/09,-9.855
2011/03/10,-62.728
2011/03/11,-66.682
2011/03/12,-98.906
2011/03/13,-99.129
2011/03/14,-99.983
2011/03/15,-96.161
2011/03/16,-99.968
2011/03/17,-99.753
2011/03/18,-63.633
2011/03/19,-97.891
2011/03/20,-55.282
2011/03/21,-99.981
2011/03/22,-24.691
2011/03/23,-52.075
2011/03/24,-55.875
2011/03/25,-20.24
2011/03/26,-63.645
2011/03/27,-80.637
2011/03/28,-69.476
2011/03/29,-68.434
2011/03/30,-21.604
2011/03/31,35.57
2011/04/01,85.524
2011/04/02,-1.372
2011/04/03,31.916
2011/04/04,-25.864
2011/04/05,-51.519
2011/04/06,-46.506
2011/04/07,-33.709
2011/04/08,-59.058
2011/04/09,-1.092
2011/04/10,-39.255
2011/04/11,2096
2011/04/12,2338
2011/04/13,153578
2011/04/14,513.949
2011/04/15,256651
2011/04/16,51622
2011/04/17,119.418
2011/04/18,774.011
2011/04/19,333.155
2011/04/20,353158
2011/04/21,-30.897
2011/04/22,6.442
2011/04/23,54.55
2011/04/24,-44.595
2011/04/25,86.125
2011/04/26,414.457
2011/04/27,153.044
2011/04/28,281.637
2011/04/29,276.798
2011/04/30,130.151
2011/05/01,105.222
2011/05/02,268.2
2011/05/03,341.979
2011/05/04,260.847
2011/05/05,269.488
2011/05/06,415.888
2011/05/07,314.55
2011/05/08,150.614
2011/05/09,261.721
2011/05/10,861.569
2011/05/11,761.569
2011/05/12,271.866
2011/05/13,468.18
2011/05/14,754.619
2011/05/15,380.141
2011/05/16,301.285
2011/05/17,765.94
2011/05/18,1871
2011/05/19,138.756
2011/05/20,454.808
2011/05/21,763.114
2011/05/22,535.864
2011/05/23,271.829
2011/05/24,731.893
2011/05/25,416.425
2011/05/26,251.982
2011/05/27,307.108
2011/05/28,509.02
2011/05/29,201.622
2011/05/30,321.979
2011/05/31,334.107
2011/06/01,234.544
2011/06/02,125.783
2011/06/03,132.925
2011/06/04,350.121
2011/06/05,496.315
2011/06/06,495.824
2011/06/07,1019
2011/06/08,734.771
2011/06/09,526.946
2011/06/10,409.657
2011/06/11,812.611
2011/06/12,377.686
2011/06/13,421.933
2011/06/14,398.657
2011/06/15,287.744
2011/06/16,331.388
2011/06/17,296.383
2011/06/18,176.103
2011/06/19,130.602
2011/06/20,90.807
2011/06/21,108.764
2011/06/22,218.036
2011/06/23,89.747
2011/06/24,153.343
2011/06/25,54.925
2011/06/26,60.188
2011/06/27,13.512
2011/06/28,37.261
2011/06/29,64.241
2011/06/30,81.089
2011/07/01,-12.246
2011/07/02,81.489
2011/07/03,-10.035
2011/07/04,-26.943
2011/07/05,-44.585
2011/07/06,-47.907
2011/07/07,-56.021
2011/07/08,-61.51
2011/07/09,-62.654
2011/07/10,-62.633
2011/07/11,-74.824
2011/07/12,-54.039
2011/07/13,-58.889
2011/07/14,-65.258
2011/07/15,-49.271
2011/07/16,-71.074
2011/07/17,-50.44
2011/07/18,12.416
2011/07/19,-40.851
2011/07/20,-45.796
2011/07/21,-29.388
2011/07/22,-37.117
2011/07/23,-23.691
2011/07/24,-42.002
2011/07/25,-10.871
2011/07/26,-10.118
2011/07/27,67.696
2011/07/28,57.362
2011/07/29,-20.797
2011/07/30,2.65
2011/07/31,44.773
2011/08/01,-22.105
2011/08/02,-13.734
2011/08/03,-3.262
2011/08/04,-48.854
2011/08/05,-12.632
2011/08/06,-36.402
2011/08/07,-28.926
2011/08/08,-30.29
2011/08/09,-35.798
2011/08/10,-6.413
2011/08/11,-25.37
2011/08/12,-31.215
2011/08/13,-46.771
2011/08/14,-44.436
2011/08/15,-47.868
2011/08/16,-54.087
2011/08/17,-49.823
2011/08/18,-31.59
2011/08/19,-36.698
2011/08/20,-24.277
2011/08/21,-43.239
2011/08/22,-21.457
2011/08/23,-25.478
2011/08/24,-30.679
2011/08/25,-32.145
2011/08/26,-48.88
2011/08/27,-56.17
2011/08/28,-35.485
2011/08/29,-66.6
2011/08/30,-44.712
2011/08/31,-30.594
2011/09/01,-16.033
2011/09/02,-33.783
2011/09/03,47.916
2011/09/04,-36.618
2011/09/05,24.068
2011/09/06,47.749
2011/09/07,-24.659
2011/09/08,-15.852
2011/09/09,-17.195
2011/09/10,-33.996
2011/09/11,-37.567
2011/09/12,-2.215
2011/09/13,-13.402
2011/09/14,58.413
2011/09/15,42.161
2011/09/16,-16.337
2011/09/17,-26.283
2011/09/18,-18.555
2011/09/19,-52.019
2011/09/20,-65.32
2011/09/21,-63.983
2011/09/22,-45.83
2011/09/23,-15.253
2011/09/24,-19.933
2011/09/25,-46.273
2011/09/26,-45.196
2011/09/27,-28.429
2011/09/28,-19.524
2011/09/29,-15.297
2011/09/30,-36.985
2011/10/01,-33.982
2011/10/02,-27.325
2011/10/03,-54.408
2011/10/04,19.593
2011/10/05,-24.458
2011/10/06,-45.994
2011/10/07,5.753
2011/10/08,-17.028
2011/10/09,-25.938
2011/10/10,-17.899
2011/10/11,-27.342
2011/10/12,-23.02
2011/10/13,-39.169
2011/10/14,-32.223
2011/10/15,-25.855
2011/10/16,-21.614
2011/10/17,-40.486
2011/10/18,-50.127
2011/10/19,-39.892
2011/10/20,11.399
2011/10/21,-13.131
2011/10/22,-24.567
2011/10/23,-49.617
2011/10/24,-45.723
2011/10/25,-33.897
2011/10/26,-40.658
2011/10/27,-44.237
2011/10/28,-14.237
2011/10/29,-31.182
2011/10/30,-45.415
2011/10/31,-50.723
2011/11/01,-40.947
2011/11/02,-12.108
2011/11/03,-48.036
2011/11/04,-44.601
2011/11/05,-39.292
2011/11/06,-46.818
2011/11/07,-32.628
2011/11/08,-27.837
2011/11/09,-26.441
2011/11/10,-21.583
2011/11/11,-19.84
2011/11/12,1.011
2011/11/13,-47.34
2011/11/14,-32.699
2011/11/15,-37.047
2011/11/16,-17.317
2011/11/17,35.841
2011/11/18,4.471
2011/11/19,-0.816
2011/11/20,-13.51
2011/11/21,-22
2011/11/22,-22.665
2011/11/23,-38.062
2011/11/24,-20.177
2011/11/25,-0.709
2011/11/26,-0.857
2011/11/27,-28.304
2011/11/28,-39.944
2011/11/29,-36.621
2011/11/30,-3.13
2011/12/01,-20.773
2011/12/02,-18.323
2011/12/03,-11.427
2011/12/04,-33.352
2011/12/05,-42.813
2011/12/06,-62.283
2011/12/07,-17.031
2011/12/08,-12.822
2011/12/09,17.642
2011/12/10,65.298
2011/12/11,6.61
2011/12/12,-2.546
2011/12/13,30.311
2011/12/14,29.284
2011/12/15,32.915
2011/12/16,29.554
2011/12/17,-15.738
2011/12/18,16.303
2011/12/19,41.426
2011/12/20,69.339
2011/12/21,36.334
2011/12/22,41.025
2011/12/23,26.96
2011/12/24,25.508
2011/12/25,20.107
2011/12/26,12.245
2011/12/27,27.098
2011/12/28,83.004
2011/12/29,87.273
2011/12/30,47.645
2011/12/31,42.801
2012/01/01,47.629
2012/01/02,28.549
2012/01/03,68.455
2012/01/04,134.518
2012/01/05,300.815
2012/01/06,137.055
2012/01/07,94.084
2012/01/08,65.06
2012/01/09,25.759
2012/01/10,11.081
2012/01/11,14.257
2012/01/12,25.568
2012/01/13,7.463
2012/01/14,12.73
2012/01/15,-0.272
2012/01/16,20.942
2012/01/17,53.885
2012/01/18,47.133
2012/01/19,21.611
2012/01/20,31.418
2012/01/21,43.738
2012/01/22,103.427
2012/01/23,76.478
2012/01/24,36.237
2012/01/25,17.501
2012/01/26,32.172
2012/01/27,-4.8
2012/01/28,12.208
2012/01/29,-9.195
2012/01/30,43.8
2012/01/31,14.456
2012/02/01,29.107
2012/02/02,4.287
2012/02/03,25.602
2012/02/04,-14.18
2012/02/05,-38.696
2012/02/06,-30.533
2012/02/07,-33.299
2012/02/08,-24.134
2012/02/09,-18.56
2012/02/10,-43.825
2012/02/11,-32.019
2012/02/12,-20.586
2012/02/13,-22.473
2012/02/14,-34.745
2012/02/15,-64.76
2012/02/16,-71.202
2012/02/17,-19.365
2012/02/18,-26.259
2012/02/19,-38.98
2012/02/20,-47.345
2012/02/21,-35.423
2012/02/22,-24.92
2012/02/23,-35.609
2012/02/24,1.425
2012/02/25,7.036
2012/02/26,5.946
2012/02/27,-3.061
2012/02/28,24.866
2012/02/29,-28.116
2012/03/01,-13.956
2012/03/02,-14.414
2012/03/03,-3.771
2012/03/04,-31.789
2012/03/05,-18.724
2012/03/06,-8.171
2012/03/07,1.329
2012/03/08,10.72
2012/03/09,5.18
2012/03/10,18.859
2012/03/11,54.704
2012/03/12,69.245
2012/03/13,21.975
2012/03/14,58.496
2012/03/15,73.331
2012/03/16,241.124
2012/03/17,142.681
2012/03/18,-16.455
2012/03/19,2.65
2012/03/20,34.88
2012/03/21,55.998
2012/03/22,19.453
2012/03/23,-7.884
2012/03/24,48.699
2012/03/25,-16.24
2012/03/26,-23.185
2012/03/27,-14.407
2012/03/28,0.604
2012/03/29,-1.41
2012/03/30,31.715
2012/03/31,10.555
2012/04/01,4.241
2012/04/02,-9.74
2012/04/03,2.393
2012/04/04,11.62
2012/04/05,4.163
2012/04/06,5.627
2012/04/07,-14.741
2012/04/08,-22.74
2012/04/09,2.97
2012/04/10,-38.335
2012/04/11,-22.953
2012/04/12,7.745
2012/04/13,2.585
2012/04/14,-19.001
2012/04/15,-41.029
2012/04/16,34.455
2012/04/17,48.994
2012/04/18,5.651
2012/04/19,8.916
2012/04/20,37.083
2012/04/21,-2.674
2012/04/22,-8.744
2012/04/23,-20.081
2012/04/24,25.724
2012/04/25,-23.118
2012/04/26,-41.303
2012/04/27,-3.909
2012/04/28,-32.998
2012/04/29,-66.786
2012/04/30,-60.642
2012/05/01,-67.277
2012/05/02,-47.028
2012/05/03,-78.623
2012/05/04,-85.157
2012/05/05,-84.361
2012/05/06,-80.495
2012/05/07,-83.695
2012/05/08,-82.871
2012/05/09,-82.38
2012/05/10,-61.991
2012/05/11,-90.562
2012/05/12,-91.858
2012/05/13,-91.346
2012/05/14,-88.771
2012/05/15,-84.917
2012/05/16,-89.839
2012/05/17,-93.877
2012/05/18,-95.633
2012/05/19,-96.573
2012/05/20,-95.999
2012/05/21,-95.904
2012/05/22,-90.544
2012/05/23,-91.528
2012/05/24,-93.827
2012/05/25,-89.182
2012/05/26,-88.888
2012/05/27,-92.242
2012/05/28,-91.837
2012/05/29,-76.511
2012/05/30,-81.279
2012/05/31,-57.526
2012/06/01,-83.701
2012/06/02,0.468
2012/06/03,-59.467
2012/06/04,-79.923
2012/06/05,-78.617
2012/06/06,85.806
2012/06/07,-37.351
2012/06/08,-55.146
2012/06/09,-73.554
2012/06/10,-55.713
2012/06/11,-51.734
2012/06/12,-26.576
2012/06/13,-56.561
2012/06/14,-83.863
2012/06/15,-66.973
2012/06/16,-31.535
2012/06/17,-4.688
2012/06/18,33.946
2012/06/19,15.334
2012/06/20,43.87
2012/06/21,-11.093
2012/06/22,13.446
2012/06/23,29.343
2012/06/24,3.097
2012/06/25,12.15
2012/06/26,-1.19
2012/06/27,81.42
2012/06/28,1.926
2012/06/29,19.572
2012/06/30,-35.251
2012/07/01,23.834
2012/07/02,-43.055
2012/07/03,358.721
2012/07/04,644.087
2012/07/05,166.442
2012/07/06,-50.617
2012/07/07,48.33
2012/07/08,46.196
2012/07/09,289.565
2012/07/10,236.466
2012/07/11,158.803
2012/07/12,162.926
2012/07/13,419.965
2012/07/14,1915
2012/07/15,438.588
2012/07/16,312.237
2012/07/17,268.786
2012/07/18,164.123
2012/07/19,110.71
2012/07/20,96.926
2012/07/21,78.765
2012/07/22,42.695
2012/07/23,144.363
2012/07/24,118.341
2012/07/25,273.996
2012/07/26,148.562
2012/07/27,282.048
2012/07/28,100.225
2012/07/29,128.574
2012/07/30,193.389
2012/07/31,282.01
2012/08/01,165.333
2012/08/02,4.853
2012/08/03,303.699
2012/08/04,384.34
2012/08/05,243.547
2012/08/06,147.853
2012/08/07,479.302
2012/08/08,16.285
2012/08/09,140.625
2012/08/10,275.775
2012/08/11,15.655
2012/08/12,-12.324
2012/08/13,-63.042
2012/08/14,47.308
2012/08/15,-21.296
2012/08/16,295.702
2012/08/17,426.885
2012/08/18,288.087
2012/08/19,198.93
2012/08/20,311.757
2012/08/21,420.584
2012/08/22,221.335
2012/08/23,483.71
2012/08/24,150.515
2012/08/25,108.427
2012/08/26,12.479
2012/08/27,77.565
2012/08/28,3.799
2012/08/29,9.937
2012/08/30,-49.137
2012/08/31,-30.15
2012/09/01,-42.537
2012/09/02,-68.876
2012/09/03,-75.089
2012/09/04,-59.769
2012/09/05,-41.849
2012/09/06,-71.708
2012/09/07,37.1
2012/09/08,103.26
2012/09/09,51.271
2012/09/10,-30.848
2012/09/11,-32.21
2012/09/12,28.535
2012/09/13,-48.645
2012/09/14,-10.223
2012/09/15,-75.735
2012/09/16,-81.141
2012/09/17,-63.364
2012/09/18,-36.363
2012/09/19,-31.465
2012/09/20,-41.656
2012/09/21,-71.834
2012/09/22,-71.782
2012/09/23,-72.341
2012/09/24,-53.746
2012/09/25,-7.345
2012/09/26,-51.756
2012/09/27,-9.686
2012/09/28,-43.194
2012/09/29,35.347
2012/09/30,12.073
2012/10/01,25.489
2012/10/02,25.412
2012/10/03,221.392
2012/10/04,59.717
2012/10/05,-7.522
2012/10/06,-39.475
2012/10/07,-55.977
2012/10/08,-79.452
2012/10/09,-72.784
2012/10/10,0.709
2012/10/11,39.679
2012/10/12,38.919
2012/10/13,20.085
2012/10/14,18.379
2012/10/15,71.716
2012/10/16,20.268
2012/10/17,52.626
2012/10/18,43.804
2012/10/19,-11.316
2012/10/20,-43.519
2012/10/21,-43.073
2012/10/22,-52.445
2012/10/23,2.229
2012/10/24,64.778
2012/10/25,-8.413
2012/10/26,296.778
2012/10/27,266.076
2012/10/28,168.815
2012/10/29,28.49
2012/10/30,-19.088
2012/10/31,51.679
2012/11/01,12.045
2012/11/02,-54.076
2012/11/03,2.554
2012/11/04,29.812
2012/11/05,48.058
2012/11/06,11.798
2012/11/07,52.563
2012/11/08,78.826
2012/11/09,136.634
2012/11/10,-13.746
2012/11/11,32.025
2012/11/12,22.667
2012/11/13,-11.142
2012/11/14,-40.407
2012/11/15,1.18
2012/11/16,-46.578
2012/11/17,-43.283
2012/11/18,-42.344
2012/11/19,-18.577
2012/11/20,64.565
2012/11/21,9.156
2012/11/22,5.926
2012/11/23,-43.989
2012/11/24,-22.046
2012/11/25,-75.381
2012/11/26,-77.815
2012/11/27,-15.707
2012/11/28,-21.453
2012/11/29,-24.273
2012/11/30,-31.778
2012/12/01,-52.216
2012/12/02,38.661
2012/12/03,42.541
2012/12/04,21.261
2012/12/05,70.787
2012/12/06,260.066
2012/12/07,40.451
2012/12/08,-17.934
2012/12/09,-53.396
2012/12/10,80.46
2012/12/11,-9.343
2012/12/12,46.326
2012/12/13,40.767
2012/12/14,33.626
2012/12/15,29.332
2012/12/16,-17.201
2012/12/17,-8.494
2012/12/18,4.564
2012/12/19,17.379
2012/12/20,7.807
2012/12/21,24.929
2012/12/22,-12.792
2012/12/23,-3.628
2012/12/24,19.58
2012/12/25,42.745
2012/12/26,2.682
2012/12/27,-62.623
2012/12/28,-34.84
2012/12/29,12.482
2012/12/30,-39.931
2012/12/31,1.657
2013/01/01,-31.594
2013/01/02,-51.755
2013/01/03,1.419
2013/01/04,-43.788
2013/01/05,-67.765
2013/01/06,-7.918
2013/01/07,-8.281
2013/01/08,38.41
2013/01/09,4.638
2013/01/10,-31.37
2013/01/11,-36.498
2013/01/12,-17.808
2013/01/13,-33.619
2013/01/14,-30.7
2013/01/15,54.917
2013/01/16,19.013
2013/01/17,23.196
2013/01/18,47.661
2013/01/19,-1.835
2013/01/20,59.657
2013/01/21,87.601
2013/01/22,208.609
2013/01/23,15.875
2013/01/24,44.539
2013/01/25,67.075
2013/01/26,80.125
2013/01/27,49.997
2013/01/28,94.079
2013/01/29,177.524
2013/01/30,147.558
2013/01/31,35.685
2013/02/01,11.299
2013/02/02,1.383
2013/02/03,39.84
2013/02/04,44.695
2013/02/05,75.085
2013/02/06,107.907
2013/02/07,-8.101
2013/02/08,5.011
2013/02/09,76.092
2013/02/10,36.825
2013/02/11,52.793
2013/02/12,136.518
2013/02/13,73.402
2013/02/14,63.139
2013/02/15,43.388
2013/02/16,8.483
2013/02/17,-7.656
2013/02/18,58.963
2013/02/19,-3.919
2013/02/20,-14.032
2013/02/21,-43.672
2013/02/22,-38.01
2013/02/23,-27.684
2013/02/24,-32.526
2013/02/25,-23.406
2013/02/26,7.993
2013/02/27,-24.229
2013/02/28,-22.778
2013/03/01,-41.245
2013/03/02,-16.406
2013/03/03,-9.892
2013/03/04,-6.739
2013/03/05,79.865
2013/03/06,32.963
2013/03/07,-16.895
2013/03/08,-17.239
2013/03/09,50.366
2013/03/10,1.053
2013/03/11,13.842
2013/03/12,81.186
2013/03/13,45.043
2013/03/14,24.061
2013/03/15,46.427
2013/03/16,71.936
2013/03/17,88.334
2013/03/18,213.081
2013/03/19,233.073
2013/03/20,172.056
2013/03/21,161.644
2013/03/22,186.489
2013/03/23,122.252
2013/03/24,119.095
2013/03/25,159.076
2013/03/26,355.915
2013/03/27,336.778
2013/03/28,221.32
2013/03/29,260.464
2013/03/30,139.662
2013/03/31,154.663
2013/04/01,294.659
2013/04/02,552.337
2013/04/03,449.577
2013/04/04,330.659
2013/04/05,366.6
2013/04/06,251.734
2013/04/07,133.008
2013/04/08,410.621
2013/04/09,789.06
2013/04/10,1207
2013/04/11,241.634
2013/04/12,220.286
2013/04/13,148.098
2013/04/14,85.378
2013/04/15,59.507
2013/04/16,38.187
2013/04/17,26.772
2013/04/18,50.41
2013/04/19,59.104
2013/04/20,27.244
2013/04/21,38.957
2013/04/22,105.117
2013/04/23,80.655
2013/04/24,61.785
2013/04/25,34.125
2013/04/26,45.432
2013/04/27,43.253
2013/04/28,12.25
2013/04/29,96.178
2013/04/30,48.173
2013/05/01,35.565
2013/05/02,-25.067
2013/05/03,-30.568
2013/05/04,-62.326
2013/05/05,-52.567
2013/05/06,-28.678
2013/05/07,8.886
2013/05/08,-41.77
2013/05/09,-68.948
2013/05/10,-82.317
2013/05/11,-59.82
2013/05/12,-46.34
2013/05/13,-5.957
2013/05/14,17.191
2013/05/15,-10.732
2013/05/16,22.802
2013/05/17,-2.952
2013/05/18,-12.964
2013/05/19,-37.858
2013/05/20,20.246
2013/05/21,20.666
2013/05/22,7.761
2013/05/23,24.715
2013/05/24,28.237
2013/05/25,-17.361
2013/05/26,-7.629
2013/05/27,-14.602
2013/05/28,24.546
2013/05/29,9.452
2013/05/30,20.987
2013/05/31,19.145
2013/06/01,1.992
2013/06/02,9.874
2013/06/03,88.046
2013/06/04,63.897
2013/06/05,27.6
2013/06/06,12.518
2013/06/07,29.812
2013/06/08,30.028
2013/06/09,19.536
2013/06/10,73.289
2013/06/11,54.856
2013/06/12,31.95
2013/06/13,87.839
2013/06/14,56.542
2013/06/15,35.397
2013/06/16,-16.97
2013/06/17,-17.961
2013/06/18,44.741
2013/06/19,-0.6
2013/06/20,-27.141
2013/06/21,5.916
2013/06/22,-18.88
2013/06/23,-34.299
2013/06/24,6.137
2013/06/25,-8.314
2013/06/26,14.442
2013/06/27,-10.368
2013/06/28,-20.754
2013/06/29,-17.276
2013/06/30,-38.688
2013/07/01,44.85
2013/07/02,26.68
2013/07/03,47.656
2013/07/04,-12.884
2013/07/05,-9.994
2013/07/06,-32.804
2013/07/07,-42.875
2013/07/08,-4.887
2013/07/09,29.627
2013/07/10,35.761
2013/07/11,79.848
2013/07/12,15.484
2013/07/13,-15.894
2013/07/14,-38.878
2013/07/15,-12.765
2013/07/16,80.46
2013/07/17,36.648
2013/07/18,19.553
2013/07/19,11.287
2013/07/20,-21.445
2013/07/21,-35.147
2013/07/22,8.188
2013/07/23,33.366
2013/07/24,8.529
2013/07/25,11.163
2013/07/26,8.856
2013/07/27,-32.629
2013/07/28,-35.202
2013/07/29,20.472
2013/07/30,49.919
2013/07/31,-22.756
2013/08/01,-23.901
2013/08/02,-43.211
2013/08/03,-42.507
2013/08/04,-40.316
2013/08/05,44.187
2013/08/06,-8.072
2013/08/07,-34.138
2013/08/08,-59.606
2013/08/09,-52.841
2013/08/10,-68.345
2013/08/11,-52.306
2013/08/12,-39.25
2013/08/13,4.549
2013/08/14,1.184
2013/08/15,-49.493
2013/08/16,-69.818
2013/08/17,-80.356
2013/08/18,-69.482
2013/08/19,-46.661
2013/08/20,-38.934
2013/08/21,-30.46
2013/08/22,-49.265
2013/08/23,-41.997
2013/08/24,-58.642
2013/08/25,-52.492
2013/08/26,-0.588
2013/08/27,43.13
2013/08/28,-46.934
2013/08/29,-58.819
2013/08/30,-24.287
2013/08/31,-5.562
2013/09/01,-42.369
2013/09/02,6.512
2013/09/03,46.632
2013/09/04,-8.337
2013/09/05,-41.134
2013/09/06,-19.434
2013/09/07,-26.451
2013/09/08,-55.642
2013/09/09,-49.496
2013/09/10,-25.591
2013/09/11,26.826
2013/09/12,6.886
2013/09/13,16.891
2013/09/14,-15.585
2013/09/15,-31.53
2013/09/16,161.509
2013/09/17,11.411
2013/09/18,43.161
2013/09/19,27.736
2013/09/20,10.078
2013/09/21,-8.473
2013/09/22,-35.347
2013/09/23,46.402
2013/09/24,41.944
2013/09/25,28.408
2013/09/26,-17.907
2013/09/27,107.758
2013/09/28,113.753
2013/09/29,31.89
2013/09/30,72.709
2013/10/01,108.223
2013/10/02,74.614
2013/10/03,-3.5
2013/10/04,-9.294
2013/10/05,54.762
2013/10/06,9.409
2013/10/07,161.624
2013/10/08,154.468
2013/10/09,175.131
2013/10/10,47.1
2013/10/11,-12.222
2013/10/12,-38.792
2013/10/13,-50.895
2013/10/14,19.337
2013/10/15,313.112
2013/10/16,103.852
2013/10/17,167.389
2013/10/18,47.703
2013/10/19,77.68
2013/10/20,-1.588
2013/10/21,107.032
2013/10/22,252.266
2013/10/23,159.27
2013/10/24,61.405
2013/10/25,3.187
2013/10/26,-18.202
2013/10/27,-46.804
2013/10/28,-10.028
2013/10/29,9.552
2013/10/30,-2.099
2013/10/31,-31.994
2013/11/01,67.82
2013/11/02,64.62
2013/11/03,89.504
2013/11/04,317.629
2013/11/05,437.321
2013/11/06,200.85
2013/11/07,374.523
2013/11/08,376.475
2013/11/09,551.688
2013/11/10,109.115
2013/11/11,148.115
2013/11/12,270.247
2013/11/13,223.515
2013/11/14,161.701
2013/11/15,103.728
2013/11/16,282.114
2013/11/17,329.384
2013/11/18,523.854
2013/11/19,911.045
2013/11/20,387.277
2013/11/21,213.235
2013/11/22,179.582
2013/11/23,277.39
2013/11/24,212.564
2013/11/25,345.164
