Date,sentinusd7stdUSD
2010/11/01,20053
2010/11/02,20189
2010/11/03,15771
2010/11/04,15816
2010/11/05,16167
2010/11/06,24603
2010/11/07,26916
2010/11/08,89530
2010/11/09,89493
2010/11/10,89084
2010/11/11,91939
2010/11/12,92211
2010/11/13,94103
2010/11/14,95530
2010/11/15,42834
2010/11/16,42591
2010/11/17,42500
2010/11/18,41820
2010/11/19,40837
2010/11/20,41900
2010/11/21,39306
2010/11/22,24353
2010/11/23,25193
2010/11/24,25745
2010/11/25,25787
2010/11/26,25600
2010/11/27,18768
2010/11/28,11759
2010/11/29,11755
2010/11/30,11775
2010/12/01,11728
2010/12/02,11784
2010/12/03,6231
2010/12/04,6572
2010/12/05,7572
2010/12/06,9987
2010/12/07,10886
2010/12/08,11701
2010/12/09,11740
2010/12/10,12135
2010/12/11,12595
2010/12/12,11235
2010/12/13,21661
2010/12/14,23328
2010/12/15,22932
2010/12/16,21304
2010/12/17,17964
2010/12/18,17558
2010/12/19,14150
2010/12/20,7994
2010/12/21,7259
2010/12/22,5846
2010/12/23,6988
2010/12/24,7146
2010/12/25,8973
2010/12/26,8957
2010/12/27,9044
2010/12/28,8772
2010/12/29,12391
2010/12/30,11773
2010/12/31,11059
2011/01/01,10279
2011/01/02,11141
2011/01/03,10912
2011/01/04,11815
2011/01/05,5349
2011/01/06,6456
2011/01/07,6364
2011/01/08,6866
2011/01/09,7096
2011/01/10,10590
2011/01/11,15886
2011/01/12,15466
2011/01/13,17577
2011/01/14,17282
2011/01/15,16594
2011/01/16,12346
2011/01/17,13185
2011/01/18,13389
2011/01/19,13499
2011/01/20,11413
2011/01/21,10318
2011/01/22,11053
2011/01/23,13415
2011/01/24,12993
2011/01/25,11755
2011/01/26,10321
2011/01/27,281253
2011/01/28,281857
2011/01/29,281843
2011/01/30,285550
2011/01/31,279214
2011/02/01,271534
2011/02/02,263201
2011/02/03,99834
2011/02/04,94140
2011/02/05,87199
2011/02/06,35511
2011/02/07,59799
2011/02/08,60439
2011/02/09,72123
2011/02/10,119360
2011/02/11,147923
2011/02/12,135509
2011/02/13,125727
2011/02/14,125793
2011/02/15,112790
2011/02/16,129367
2011/02/17,115834
2011/02/18,47536
2011/02/19,56366
2011/02/20,80793
2011/02/21,93825
2011/02/22,141332
2011/02/23,158407
2011/02/24,136390
2011/02/25,118955
2011/02/26,120328
2011/02/27,123254
2011/02/28,144413
2011/03/01,525733
2011/03/02,1479421
2011/03/03,1479483
2011/03/04,1464356
2011/03/05,1470875
2011/03/06,1472519
2011/03/07,1460077
2011/03/08,1458587
2011/03/09,91329
2011/03/10,122312
2011/03/11,109428
2011/03/12,100631
2011/03/13,97955
2011/03/14,97579
2011/03/15,116098
2011/03/16,122145
2011/03/17,72797
2011/03/18,52755
2011/03/19,65440
2011/03/20,57876
2011/03/21,34173
2011/03/22,43450
2011/03/23,74306
2011/03/24,91472
2011/03/25,115111
2011/03/26,121791
2011/03/27,116047
2011/03/28,118160
2011/03/29,138428
2011/03/30,147214
2011/03/31,145738
2011/04/01,130967
2011/04/02,38906
2011/04/03,37347
2011/04/04,35706
2011/04/05,35649
2011/04/06,36626
2011/04/07,28940
2011/04/08,28834
2011/04/09,32277
2011/04/10,32463
2011/04/11,30697
2011/04/12,38748
2011/04/13,60930
2011/04/14,66085
2011/04/15,65781
2011/04/16,182022
2011/04/17,891024
2011/04/18,878679
2011/04/19,2083407
2011/04/20,3824501
2011/04/21,3756117
2011/04/22,3732788
2011/04/23,3751136
2011/04/24,3882420
2011/04/25,3880837
2011/04/26,3676811
2011/04/27,255418
2011/04/28,189273
2011/04/29,1205311
2011/04/30,1293580
2011/05/01,1239012
2011/05/02,1190645
2011/05/03,1141805
2011/05/04,1110479
2011/05/05,1054029
2011/05/06,603622
2011/05/07,417039
2011/05/08,982859
2011/05/09,930073
2011/05/10,1525447
2011/05/11,1522455
2011/05/12,1416647
2011/05/13,1919991
2011/05/14,8507145
2011/05/15,8488828
2011/05/16,8252986
2011/05/17,8365310
2011/05/18,8318346
2011/05/19,8318137
2011/05/20,8383169
2011/05/21,1672710
2011/05/22,3019131
2011/05/23,3018441
2011/05/24,2894561
2011/05/25,2594356
2011/05/26,2098039
2011/05/27,1939812
2011/05/28,2335608
2011/05/29,1673144
2011/05/30,1729673
2011/05/31,1744310
2011/06/01,1756282
2011/06/02,1769427
2011/06/03,3706966
2011/06/04,4701578
2011/06/05,5848319
2011/06/06,8252123
2011/06/07,7788785
2011/06/08,10493833
2011/06/09,11451351
2011/06/10,12454125
2011/06/11,13154470
2011/06/12,12953983
2011/06/13,11564985
2011/06/14,6859270
2011/06/15,39078816
2011/06/16,94226518
2011/06/17,94004150
2011/06/18,95383386
2011/06/19,94724337
2011/06/20,95094968
2011/06/21,92112335
2011/06/22,94719048
2011/06/23,41289457
2011/06/24,50419942
2011/06/25,104800232
2011/06/26,104430188
2011/06/27,102598180
2011/06/28,107338701
2011/06/29,101644308
2011/06/30,102511551
2011/07/01,110957234
2011/07/02,67300454
2011/07/03,68497353
2011/07/04,69477913
2011/07/05,25442206
2011/07/06,13035362
2011/07/07,10328274
2011/07/08,9967322
2011/07/09,17424668
2011/07/10,23641813
2011/07/11,23396710
2011/07/12,22104829
2011/07/13,21065542
2011/07/14,19618192
2011/07/15,17874593
2011/07/16,16648213
2011/07/17,12383887
2011/07/18,23258150
2011/07/19,25736983
2011/07/20,27969590
2011/07/21,27624539
2011/07/22,25922645
2011/07/23,27539616
2011/07/24,27558467
2011/07/25,19994673
2011/07/26,11454635
2011/07/27,10207426
2011/07/28,24046151
2011/07/29,25031463
2011/07/30,26017637
2011/07/31,25911160
2011/08/01,26734012
2011/08/02,27714614
2011/08/03,28269762
2011/08/04,4166041
2011/08/05,3116145
2011/08/06,3448658
2011/08/07,2894954
2011/08/08,3463858
2011/08/09,12824209
2011/08/10,12957011
2011/08/11,12677462
2011/08/12,12999645
2011/08/13,13023091
2011/08/14,12622461
2011/08/15,13015910
2011/08/16,5400640
2011/08/17,1266393
2011/08/18,1134634
2011/08/19,1966573
2011/08/20,2119837
2011/08/21,2261335
2011/08/22,2334150
2011/08/23,2443714
2011/08/24,2847574
2011/08/25,2861866
2011/08/26,2512215
2011/08/27,13402879
2011/08/28,13607282
2011/08/29,13746036
2011/08/30,14034074
2011/08/31,14252866
2011/09/01,14341389
2011/09/02,14379110
2011/09/03,605572
2011/09/04,8591942
2011/09/05,12711018
2011/09/06,16561030
2011/09/07,16105919
2011/09/08,16113479
2011/09/09,16068167
2011/09/10,16239404
2011/09/11,15857155
2011/09/12,13865081
2011/09/13,2670477
2011/09/14,2599673
2011/09/15,2737412
2011/09/16,2762299
2011/09/17,2666441
2011/09/18,1688902
2011/09/19,1138575
2011/09/20,1133382
2011/09/21,1145766
2011/09/22,1114561
2011/09/23,499433
2011/09/24,638690
2011/09/25,613429
2011/09/26,660305
2011/09/27,677818
2011/09/28,507847
2011/09/29,509753
2011/09/30,490463
2011/10/01,532395
2011/10/02,527725
2011/10/03,515631
2011/10/04,513980
2011/10/05,523970
2011/10/06,672626
2011/10/07,565581
2011/10/08,804032
2011/10/09,915052
2011/10/10,962923
2011/10/11,942896
2011/10/12,908727
2011/10/13,330879
2011/10/14,145781
2011/10/15,215795
2011/10/16,311401
2011/10/17,354853
2011/10/18,453187
2011/10/19,553435
2011/10/20,616144
2011/10/21,665108
2011/10/22,720926
2011/10/23,844858
2011/10/24,822697
2011/10/25,796410
2011/10/26,704242
2011/10/27,544751
2011/10/28,545410
2011/10/29,512112
2011/10/30,528801
2011/10/31,516486
2011/11/01,581475
2011/11/02,572033
2011/11/03,574765
2011/11/04,565930
2011/11/05,591511
2011/11/06,615330
2011/11/07,660751
2011/11/08,1717764
2011/11/09,2048052
2011/11/10,2058688
2011/11/11,2102237
2011/11/12,2114067
2011/11/13,2096668
2011/11/14,2071891
2011/11/15,1457173
2011/11/16,2868222
2011/11/17,5293658
2011/11/18,7733202
2011/11/19,7888218
2011/11/20,7284337
2011/11/21,6541434
2011/11/22,5278485
2011/11/23,5635158
2011/11/24,5884001
2011/11/25,4622949
2011/11/26,3424767
2011/11/27,3361127
2011/11/28,5179356
2011/11/29,6059190
2011/11/30,10739158
2011/12/01,10302180
2011/12/02,10818939
2011/12/03,9582014
2011/12/04,8370633
2011/12/05,8619432
2011/12/06,10584381
2011/12/07,10040811
2011/12/08,8718642
2011/12/09,9629094
2011/12/10,11390432
2011/12/11,12733396
2011/12/12,13877668
2011/12/13,11448895
2011/12/14,8214778
2011/12/15,3181239
2011/12/16,1623076
2011/12/17,1211263
2011/12/18,868549
2011/12/19,423918
2011/12/20,597465
2011/12/21,780676
2011/12/22,777431
2011/12/23,866972
2011/12/24,852818
2011/12/25,808508
2011/12/26,1194575
2011/12/27,1365335
2011/12/28,1406284
2011/12/29,1436233
2011/12/30,1410669
2011/12/31,1430451
2012/01/01,1364139
2012/01/02,1108881
2012/01/03,668044
2012/01/04,751612
2012/01/05,1983078
2012/01/06,2216114
2012/01/07,2100589
2012/01/08,2049843
2012/01/09,1886869
2012/01/10,1645374
2012/01/11,1604928
2012/01/12,1068512
2012/01/13,502572
2012/01/14,360304
2012/01/15,518477
2012/01/16,548279
2012/01/17,560600
2012/01/18,585730
2012/01/19,581984
2012/01/20,558698
2012/01/21,710187
2012/01/22,844736
2012/01/23,709791
2012/01/24,613505
2012/01/25,691619
2012/01/26,694295
2012/01/27,680391
2012/01/28,773204
2012/01/29,698866
2012/01/30,687869
2012/01/31,659133
2012/02/01,689241
2012/02/02,661213
2012/02/03,696215
2012/02/04,521215
2012/02/05,496184
2012/02/06,451604
2012/02/07,445374
2012/02/08,397164
2012/02/09,462033
2012/02/10,376663
2012/02/11,655621
2012/02/12,648934
2012/02/13,717131
2012/02/14,3342758
2012/02/15,3957309
2012/02/16,4403665
2012/02/17,4042482
2012/02/18,3935498
2012/02/19,3949828
2012/02/20,4046626
2012/02/21,3932791
2012/02/22,3453241
2012/02/23,1815274
2012/02/24,1385066
2012/02/25,1382702
2012/02/26,1413729
2012/02/27,1441382
2012/02/28,1427788
2012/02/29,1217078
2012/03/01,1259260
2012/03/02,1222340
2012/03/03,1229474
2012/03/04,1364588
2012/03/05,1351084
2012/03/06,1352367
2012/03/07,1284721
2012/03/08,1060807
2012/03/09,1089254
2012/03/10,1091786
2012/03/11,786614
2012/03/12,888222
2012/03/13,830225
2012/03/14,840787
2012/03/15,840575
2012/03/16,810322
2012/03/17,634675
2012/03/18,644812
2012/03/19,653985
2012/03/20,654713
2012/03/21,444376
2012/03/22,954156
2012/03/23,1570542
2012/03/24,1710314
2012/03/25,1709048
2012/03/26,1655867
2012/03/27,1594854
2012/03/28,1522047
2012/03/29,2398320
2012/03/30,2513804
2012/03/31,2559261
2012/04/01,2233991
2012/04/02,2008136
2012/04/03,1760499
2012/04/04,1699441
2012/04/05,1170701
2012/04/06,1195817
2012/04/07,1762311
2012/04/08,2515950
2012/04/09,3830354
2012/04/10,3834881
2012/04/11,4269191
2012/04/12,4360066
2012/04/13,4058035
2012/04/14,2820091
2012/04/15,2845551
2012/04/16,2861218
2012/04/17,2465298
2012/04/18,2300443
2012/04/19,2734696
2012/04/20,7030267
2012/04/21,6855187
2012/04/22,7011377
2012/04/23,7232125
2012/04/24,7450681
2012/04/25,7448527
2012/04/26,7417488
2012/04/27,3791246
2012/04/28,3879947
2012/04/29,3896155
2012/04/30,3682818
2012/05/01,3345987
2012/05/02,3320706
2012/05/03,1827038
2012/05/04,999857
2012/05/05,827394
2012/05/06,1772594
2012/05/07,4354400
2012/05/08,10299763
2012/05/09,10287257
2012/05/10,10329627
2012/05/11,10069176
2012/05/12,10576795
2012/05/13,9231878
2012/05/14,9229459
2012/05/15,8805687
2012/05/16,9820114
2012/05/17,8986203
2012/05/18,8257637
2012/05/19,9631638
2012/05/20,8926267
2012/05/21,9825114
2012/05/22,10432202
2012/05/23,10668541
2012/05/24,11180006
2012/05/25,11056896
2012/05/26,12893054
2012/05/27,12889779
2012/05/28,12460152
2012/05/29,11299803
2012/05/30,10957185
2012/05/31,11565446
2012/06/01,11242413
2012/06/02,9546863
2012/06/03,9913208
2012/06/04,11716982
2012/06/05,13060496
2012/06/06,12795259
2012/06/07,13523291
2012/06/08,16039461
2012/06/09,17005766
2012/06/10,14842273
2012/06/11,14747144
2012/06/12,14600014
2012/06/13,14511839
2012/06/14,15205305
2012/06/15,12111983
2012/06/16,10167492
2012/06/17,12793384
2012/06/18,12905632
2012/06/19,13097157
2012/06/20,13791219
2012/06/21,12277403
2012/06/22,10985575
2012/06/23,8009391
2012/06/24,7362523
2012/06/25,7204061
2012/06/26,7281436
2012/06/27,7204831
2012/06/28,8473267
2012/06/29,8556287
2012/06/30,8639183
2012/07/01,9248238
2012/07/02,10025728
2012/07/03,10238181
2012/07/04,10353359
2012/07/05,6369119
2012/07/06,4801184
2012/07/07,12924295
2012/07/08,13733755
2012/07/09,13195890
2012/07/10,12798896
2012/07/11,13473077
2012/07/12,13687058
2012/07/13,13776057
2012/07/14,9491721
2012/07/15,7840237
2012/07/16,8161055
2012/07/17,9786066
2012/07/18,8273485
2012/07/19,8081939
2012/07/20,7798391
2012/07/21,8394473
2012/07/22,7302117
2012/07/23,7429922
2012/07/24,5969986
2012/07/25,7543748
2012/07/26,7659689
2012/07/27,7822191
2012/07/28,7109652
2012/07/29,8345532
2012/07/30,9097875
2012/07/31,13235885
2012/08/01,12415080
2012/08/02,12212324
2012/08/03,12117323
2012/08/04,12147367
2012/08/05,11179356
2012/08/06,8098890
2012/08/07,5506609
2012/08/08,5206506
2012/08/09,5572736
2012/08/10,4985584
2012/08/11,4119173
2012/08/12,3753006
2012/08/13,3932426
2012/08/14,3336706
2012/08/15,4235461
2012/08/16,6365946
2012/08/17,11058646
2012/08/18,10326042
2012/08/19,25133574
2012/08/20,46156377
2012/08/21,43805099
2012/08/22,44743363
2012/08/23,42318814
2012/08/24,51936656
2012/08/25,42755024
2012/08/26,49857079
2012/08/27,47902022
2012/08/28,46913085
2012/08/29,79171791
2012/08/30,84188073
2012/08/31,81822660
2012/09/01,75231882
2012/09/02,65846718
2012/09/03,75441507
2012/09/04,76452767
2012/09/05,52693413
2012/09/06,123872348
2012/09/07,143995560
2012/09/08,144439908
2012/09/09,148539187
2012/09/10,148907848
2012/09/11,149175443
2012/09/12,144514269
2012/09/13,148799458
2012/09/14,149489531
2012/09/15,150253302
2012/09/16,113978709
2012/09/17,112695263
2012/09/18,104000264
2012/09/19,181630005
2012/09/20,176293332
2012/09/21,197832227
2012/09/22,171515090
2012/09/23,191085986
2012/09/24,204731984
2012/09/25,241722832
2012/09/26,199039016
2012/09/27,205874156
2012/09/28,114335927
2012/09/29,68594650
2012/09/30,54999097
2012/10/01,9924487
2012/10/02,10396882
2012/10/03,10981576
2012/10/04,11302153
2012/10/05,12333136
2012/10/06,12047526
2012/10/07,11562285
2012/10/08,11495290
2012/10/09,12084026
2012/10/10,13980099
2012/10/11,14067631
2012/10/12,12978993
2012/10/13,15436636
2012/10/14,15769377
2012/10/15,17352418
2012/10/16,19517020
2012/10/17,20869843
2012/10/18,21172173
2012/10/19,21184974
2012/10/20,21107951
2012/10/21,18675057
2012/10/22,9901019
2012/10/23,10069098
2012/10/24,10443833
2012/10/25,10429477
2012/10/26,13969953
2012/10/27,12807648
2012/10/28,14033276
2012/10/29,13591425
2012/10/30,22541693
2012/10/31,27703733
2012/11/01,27670502
2012/11/02,28134855
2012/11/03,27848558
2012/11/04,25541380
2012/11/05,22621930
2012/11/06,18116352
2012/11/07,11183246
2012/11/08,10127179
2012/11/09,9931648
2012/11/10,13971752
2012/11/11,14840383
2012/11/12,12965562
2012/11/13,10654429
2012/11/14,7819028
2012/11/15,16225880
2012/11/16,27019696
2012/11/17,27216762
2012/11/18,24430448
2012/11/19,21190505
2012/11/20,18419102
2012/11/21,19646408
2012/11/22,19777006
2012/11/23,12546916
2012/11/24,7758932
2012/11/25,5934534
2012/11/26,5774673
2012/11/27,5362549
2012/11/28,7432991
2012/11/29,7292328
2012/11/30,8148960
2012/12/01,9433532
2012/12/02,8895382
2012/12/03,10283121
2012/12/04,15867319
2012/12/05,21339084
2012/12/06,26307787
2012/12/07,23864356
2012/12/08,21477178
2012/12/09,19503676
2012/12/10,21603981
2012/12/11,21363508
2012/12/12,25764423
2012/12/13,29689941
2012/12/14,30791296
2012/12/15,28750353
2012/12/16,27735555
2012/12/17,24807339
2012/12/18,23030963
2012/12/19,23442609
2012/12/20,17243720
2012/12/21,11511934
2012/12/22,11680966
2012/12/23,12920693
2012/12/24,12840646
2012/12/25,8624906
2012/12/26,9621419
2012/12/27,9839869
2012/12/28,6689269
2012/12/29,4653513
2012/12/30,4694254
2012/12/31,5666665
2013/01/01,7139402
2013/01/02,9473759
2013/01/03,9303114
2013/01/04,12569300
2013/01/05,12571848
2013/01/06,10801529
2013/01/07,10092443
2013/01/08,10511158
2013/01/09,10500335
2013/01/10,11152689
2013/01/11,9708373
2013/01/12,9648852
2013/01/13,10326733
2013/01/14,10558663
2013/01/15,10577555
2013/01/16,13951272
2013/01/17,14674832
2013/01/18,14758169
2013/01/19,12861693
2013/01/20,10714772
2013/01/21,9908233
2013/01/22,9289441
2013/01/23,14047623
2013/01/24,13953365
2013/01/25,13960797
2013/01/26,14006672
2013/01/27,12838386
2013/01/28,11249639
2013/01/29,15227383
2013/01/30,13245186
2013/01/31,12813139
2013/02/01,12856781
2013/02/02,11951803
2013/02/03,11784521
2013/02/04,11580065
2013/02/05,9639796
2013/02/06,10444318
2013/02/07,10593964
2013/02/08,14185993
2013/02/09,11964461
2013/02/10,9745279
2013/02/11,9964408
2013/02/12,11186988
2013/02/13,12544825
2013/02/14,12619585
2013/02/15,7391161
2013/02/16,6136506
2013/02/17,6513799
2013/02/18,6505241
2013/02/19,7182384
2013/02/20,5474646
2013/02/21,5100844
2013/02/22,10217604
2013/02/23,10327452
2013/02/24,13006222
2013/02/25,16342580
2013/02/26,16228040
2013/02/27,15232136
2013/02/28,11863496
2013/03/01,12371459
2013/03/02,6925674
2013/03/03,14994286
2013/03/04,15268860
2013/03/05,24937579
2013/03/06,35947765
2013/03/07,36066891
2013/03/08,36098751
2013/03/09,36830144
2013/03/10,31477781
2013/03/11,27386750
2013/03/12,26162069
2013/03/13,16448622
2013/03/14,16480357
2013/03/15,125882725
2013/03/16,123095782
2013/03/17,125906838
2013/03/18,134676852
2013/03/19,131393821
2013/03/20,126493268
2013/03/21,114184861
2013/03/22,74535879
2013/03/23,76379022
2013/03/24,67651557
2013/03/25,36349037
2013/03/26,39565956
2013/03/27,85222175
2013/03/28,88691140
2013/03/29,86450412
2013/03/30,83992829
2013/03/31,62902661
2013/04/01,54791921
2013/04/02,93416847
2013/04/03,111593301
2013/04/04,115820880
2013/04/05,106023565
2013/04/06,104607236
2013/04/07,106038899
2013/04/08,89973569
2013/04/09,118481971
2013/04/10,192498503
2013/04/11,195676950
2013/04/12,208136786
2013/04/13,222694881
2013/04/14,242112785
2013/04/15,258894036
2013/04/16,236129095
2013/04/17,80583411
2013/04/18,315403476
2013/04/19,314780645
2013/04/20,313795936
2013/04/21,306169442
2013/04/22,294326954
2013/04/23,288931712
2013/04/24,282067774
2013/04/25,97209440
2013/04/26,97592112
2013/04/27,101720006
2013/04/28,118407434
2013/04/29,122461768
2013/04/30,128819901
2013/05/01,96315712
2013/05/02,50138440
2013/05/03,33714403
2013/05/04,45677012
2013/05/05,47092239
2013/05/06,40265212
2013/05/07,42586778
2013/05/08,35013199
2013/05/09,33415802
2013/05/10,33798559
2013/05/11,25245102
2013/05/12,27835063
2013/05/13,26538778
2013/05/14,18822241
2013/05/15,16527750
2013/05/16,16181287
2013/05/17,15481697
2013/05/18,15351493
2013/05/19,20182340
2013/05/20,19988975
2013/05/21,19232649
2013/05/22,21574364
2013/05/23,22607440
2013/05/24,26482867
2013/05/25,28215146
2013/05/26,27118255
2013/05/27,24566696
2013/05/28,24764421
2013/05/29,25847969
2013/05/30,25897257
2013/05/31,24150173
2013/06/01,26151252
2013/06/02,25377626
2013/06/03,26996081
2013/06/04,26140738
2013/06/05,23573629
2013/06/06,25657541
2013/06/07,25275462
2013/06/08,31882459
2013/06/09,27535351
2013/06/10,28528987
2013/06/11,28440311
2013/06/12,27235554
2013/06/13,20164150
2013/06/14,20086467
2013/06/15,20371607
2013/06/16,19232057
2013/06/17,18554292
2013/06/18,19091530
2013/06/19,19099404
2013/06/20,22076693
2013/06/21,21356786
2013/06/22,20380191
2013/06/23,27119522
2013/06/24,27126053
2013/06/25,27794562
2013/06/26,27792559
2013/06/27,24599410
2013/06/28,21567825
2013/06/29,21097322
2013/06/30,19473582
2013/07/01,23226637
2013/07/02,21351818
2013/07/03,22700398
2013/07/04,23689600
2013/07/05,25266024
2013/07/06,24835929
2013/07/07,20268404
2013/07/08,18263867
2013/07/09,24202236
2013/07/10,27274149
2013/07/11,30579295
2013/07/12,33272757
2013/07/13,27486737
2013/07/14,25415294
2013/07/15,25479338
2013/07/16,25512969
2013/07/17,27593375
2013/07/18,27384808
2013/07/19,26430978
2013/07/20,34103110
2013/07/21,36830001
2013/07/22,36808867
2013/07/23,36367615
2013/07/24,32512306
2013/07/25,29618897
2013/07/26,29638547
2013/07/27,29815943
2013/07/28,25534573
2013/07/29,24785410
2013/07/30,29884539
2013/07/31,30732518
2013/08/01,42358020
2013/08/02,42705936
2013/08/03,34854073
2013/08/04,37439643
2013/08/05,36603776
2013/08/06,35105865
2013/08/07,34989793
2013/08/08,22057710
2013/08/09,19869021
2013/08/10,23616909
2013/08/11,27084269
2013/08/12,26670448
2013/08/13,49123928
2013/08/14,63519087
2013/08/15,63073689
2013/08/16,62591206
2013/08/17,54988375
2013/08/18,39755576
2013/08/19,36852736
2013/08/20,32498135
2013/08/21,35139080
2013/08/22,32515558
2013/08/23,33174495
2013/08/24,42340254
2013/08/25,47530971
2013/08/26,46656139
2013/08/27,46965444
2013/08/28,27590559
2013/08/29,26789199
2013/08/30,29448915
2013/08/31,24823587
2013/09/01,18884551
2013/09/02,17501438
2013/09/03,20876455
2013/09/04,22993166
2013/09/05,21862751
2013/09/06,21927936
2013/09/07,24105313
2013/09/08,35984794
2013/09/09,37227378
2013/09/10,31185268
2013/09/11,23950830
2013/09/12,21414805
2013/09/13,21084954
2013/09/14,21375181
2013/09/15,19867287
2013/09/16,21328702
2013/09/17,21505166
2013/09/18,24526334
2013/09/19,30522812
2013/09/20,31308071
2013/09/21,34124837
2013/09/22,30106999
2013/09/23,40275992
2013/09/24,43496009
2013/09/25,43656417
2013/09/26,42635768
2013/09/27,42734642
2013/09/28,38899878
2013/09/29,36158367
2013/09/30,30229764
2013/10/01,41575551
2013/10/02,49562570
2013/10/03,49221465
2013/10/04,48392207
2013/10/05,54051366
2013/10/06,59416380
2013/10/07,59419196
2013/10/08,48871030
2013/10/09,37410031
2013/10/10,35712913
2013/10/11,36141568
2013/10/12,29261372
2013/10/13,14210505
2013/10/14,21407933
2013/10/15,25961567
2013/10/16,37282381
2013/10/17,36028925
2013/10/18,38407173
2013/10/19,38897399
2013/10/20,27499373
2013/10/21,38120766
2013/10/22,59463381
2013/10/23,69681009
2013/10/24,63441974
2013/10/25,218992112
2013/10/26,226216776
2013/10/27,232919877
2013/10/28,240441059
2013/10/29,256122954
2013/10/30,262192473
2013/10/31,268277311
2013/11/01,147424165
2013/11/02,149163017
2013/11/03,146321547
2013/11/04,146701340
2013/11/05,85819726
2013/11/06,95906945
2013/11/07,134671384
2013/11/08,142848312
2013/11/09,124395500
2013/11/10,81433795
2013/11/11,79851582
2013/11/12,97314471
2013/11/13,130361200
2013/11/14,149715500
2013/11/15,503409931
2013/11/16,508340219
2013/11/17,470362460
2013/11/18,528657260
2013/11/19,630473991
2013/11/20,571551006
2013/11/21,537117151
2013/11/22,708171004
2013/11/23,632443127
2013/11/24,439245629
2013/11/25,439441644
2013/11/26,1472076136
2013/11/27,1678346317
2013/11/28,1852566534
2013/11/29,1849536043
2013/11/30,1676695877
2013/12/01,1566947499
2013/12/02,1459975634
2013/12/03,1464314954
2013/12/04,1333757741
2013/12/05,865270835
2013/12/06,515515691
2013/12/07,384755914
2013/12/08,488166395
2013/12/09,516713654
2013/12/10,616285367
2013/12/11,610359088
2013/12/12,582627153
2013/12/13,603190566
2013/12/14,296446392
2013/12/15,413042329
2013/12/16,724179413
2013/12/17,737509257
2013/12/18,751233135
2013/12/19,747493428
2013/12/20,771421880
2013/12/21,754431297
2013/12/22,687041091
2013/12/23,453202690
2013/12/24,384219345
2013/12/25,201318881
2013/12/26,126536048
2013/12/27,135613362
2013/12/28,132688988
2013/12/29,142309837
2013/12/30,146281694
2013/12/31,182645796
2014/01/01,175511582
2014/01/02,177492074
2014/01/03,228876637
2014/01/04,221212372
2014/01/05,292283383
2014/01/06,389026689
2014/01/07,348754619
2014/01/08,285738004
2014/01/09,316022977
2014/01/10,355529955
2014/01/11,406862419
2014/01/12,418094009
2014/01/13,306205376
2014/01/14,190442462
2014/01/15,151632552
2014/01/16,154005742
2014/01/17,177666301
2014/01/18,198038904
2014/01/19,191597390
2014/01/20,237575045
2014/01/21,219185135
2014/01/22,221493012
2014/01/23,219168581
2014/01/24,221713797
2014/01/25,188515560
2014/01/26,215036264
2014/01/27,273595629
2014/01/28,273028989
2014/01/29,275513147
2014/01/30,274656556
2014/01/31,273651161
2014/02/01,273060197
2014/02/02,261263061
2014/02/03,89190481
2014/02/04,173830006
2014/02/05,194298352
2014/02/06,200993504
2014/02/07,193050999
2014/02/08,187539870
