Date,mining_profitability14rsi
2014/01/04,42.666
2014/01/05,49.874
2014/01/06,48.38
2014/01/07,46.082
2014/01/08,46.141
2014/01/09,48.142
2014/01/10,43.681
2014/01/11,48.621
2014/01/12,49.189
2014/01/13,39.34
2014/01/14,42.543
2014/01/15,44.894
2014/01/16,42.519
2014/01/17,40.627
2014/01/18,45.583
2014/01/19,43.559
2014/01/20,47.688
2014/01/21,43.347
2014/01/22,46.964
2014/01/23,44.245
2014/01/24,43.394
2014/01/25,41.598
2014/01/26,41.519
2014/01/27,44.424
2014/01/28,40.217
2014/01/29,42.372
2014/01/30,45.637
2014/01/31,43.785
2014/02/01,43.523
2014/02/02,44.391
2014/02/03,42.108
2014/02/04,44.307
2014/02/05,41.247
2014/02/06,42.16
2014/02/07,37.624
2014/02/08,39.777
2014/02/09,36.271
2014/02/10,41.415
2014/02/11,39.761
2014/02/12,41.04
2014/02/13,38.199
2014/02/14,38.531
2014/02/15,39.583
2014/02/16,40.784
2014/02/17,36.533
2014/02/18,39.732
2014/02/19,40.056
2014/02/20,38.27
2014/02/21,36.24
2014/02/22,42.061
2014/02/23,40.133
2014/02/24,40.931
2014/02/25,36.893
2014/02/26,43.577
2014/02/27,42.523
2014/02/28,40.447
2014/03/01,37.826
2014/03/02,38.815
2014/03/03,42.116
2014/03/04,44.986
2014/03/05,43.462
2014/03/06,46.522
2014/03/07,43.003
2014/03/08,42.79
2014/03/09,45.464
2014/03/10,41.903
2014/03/11,45.605
2014/03/12,46.907
2014/03/13,41.604
2014/03/14,41.5
2014/03/15,44.302
2014/03/16,45.578
2014/03/17,41.812
2014/03/18,42.712
2014/03/19,45.806
2014/03/20,44.307
2014/03/21,44.308
2014/03/22,40.611
2014/03/23,45.024
2014/03/24,42.82
2014/03/25,38.753
2014/03/26,41.388
2014/03/27,41.493
2014/03/28,37.731
2014/03/29,39.76
2014/03/30,36.439
2014/03/31,41.374
2014/04/01,39.294
2014/04/02,43.233
2014/04/03,39.431
2014/04/04,40.37
2014/04/05,37.687
2014/04/06,38.873
2014/04/07,38.3
2014/04/08,37.367
2014/04/09,39.974
2014/04/10,37.026
2014/04/11,40.451
2014/04/12,39.361
2014/04/13,39.186
2014/04/14,42.164
2014/04/15,42.698
2014/04/16,43.974
2014/04/17,44.408
2014/04/18,41.089
2014/04/19,40.175
2014/04/20,44.167
2014/04/21,41.126
2014/04/22,40.625
2014/04/23,42.012
2014/04/24,40.442
2014/04/25,46.652
2014/04/26,40.175
2014/04/27,44.351
2014/04/28,39.892
2014/04/29,45.688
2014/04/30,38.721
2014/05/01,46.662
2014/05/02,42.164
2014/05/03,42.026
2014/05/04,43.585
2014/05/05,41.827
2014/05/06,47.915
2014/05/07,42.582
2014/05/08,46.235
2014/05/09,45.941
2014/05/10,46.743
2014/05/11,43.105
2014/05/12,46.518
2014/05/13,43.542
2014/05/14,43.631
2014/05/15,45.56
2014/05/16,45.58
2014/05/17,43.783
2014/05/18,46.342
2014/05/19,44.844
2014/05/20,45.808
2014/05/21,49.266
2014/05/22,49.363
2014/05/23,51.363
2014/05/24,45.59
2014/05/25,49.382
2014/05/26,47.905
2014/05/27,46.427
2014/05/28,50.749
2014/05/29,46.87
2014/05/30,52.905
2014/05/31,50.907
2014/06/01,54.147
2014/06/02,56.152
2014/06/03,51.137
2014/06/04,51.567
2014/06/05,50.757
2014/06/06,45.609
2014/06/07,50.481
2014/06/08,44.809
2014/06/09,51.897
2014/06/10,48.542
2014/06/11,47.419
2014/06/12,49.368
2014/06/13,44.951
2014/06/14,45.146
2014/06/15,44.529
2014/06/16,45.728
2014/06/17,45.217
2014/06/18,39.044
2014/06/19,44.867
2014/06/20,44.044
2014/06/21,41.66
2014/06/22,39.264
2014/06/23,45.762
2014/06/24,43.648
2014/06/25,41.976
2014/06/26,41.48
2014/06/27,47.45
2014/06/28,44.668
2014/06/29,37.051
2014/06/30,39.504
2014/07/01,42.514
2014/07/02,42.345
2014/07/03,42.854
2014/07/04,46.258
2014/07/05,40.328
2014/07/06,42.363
2014/07/07,44.585
2014/07/08,42.779
2014/07/09,44.762
2014/07/10,42.249
2014/07/11,43.42
2014/07/12,44.942
2014/07/13,44.21
2014/07/14,39.755
2014/07/15,49.697
2014/07/16,40.65
2014/07/17,49.344
2014/07/18,47.38
2014/07/19,46.92
2014/07/20,42.963
2014/07/21,48.299
2014/07/22,45.142
2014/07/23,47.98
2014/07/24,44.736
2014/07/25,48.761
2014/07/26,41.793
2014/07/27,45.029
2014/07/28,46.484
2014/07/29,43.831
2014/07/30,46.227
2014/07/31,42.75
2014/08/01,46.422
2014/08/02,46.305
2014/08/03,43.34
2014/08/04,42.893
2014/08/05,46.653
2014/08/06,51.1
2014/08/07,45.968
2014/08/08,45.605
2014/08/09,48.078
2014/08/10,44.579
2014/08/11,46.431
2014/08/12,41.979
2014/08/13,39.778
2014/08/14,47.314
2014/08/15,41.664
2014/08/16,40.567
2014/08/17,44.967
2014/08/18,44.78
2014/08/19,38.976
2014/08/20,38.158
2014/08/21,39.281
2014/08/22,38.165
2014/08/23,40.994
2014/08/24,37.686
2014/08/25,41.201
2014/08/26,45.884
2014/08/27,43.146
2014/08/28,41.984
2014/08/29,42.337
2014/08/30,44.787
2014/08/31,41.667
2014/09/01,34.161
2014/09/02,40.708
2014/09/03,41.945
2014/09/04,39.063
2014/09/05,40.148
2014/09/06,45.883
2014/09/07,40.433
2014/09/08,40.295
2014/09/09,43.69
2014/09/10,44.869
2014/09/11,46.304
2014/09/12,40.851
2014/09/13,46.367
2014/09/14,40.888
2014/09/15,44.522
2014/09/16,43.957
2014/09/17,42.804
2014/09/18,40.87
2014/09/19,39.234
2014/09/20,41.755
2014/09/21,38.745
2014/09/22,42.592
2014/09/23,40.093
2014/09/24,44.108
2014/09/25,43.47
2014/09/26,36.824
2014/09/27,41.219
2014/09/28,38.686
2014/09/29,40.31
2014/09/30,42.626
2014/10/01,40.518
2014/10/02,39.67
2014/10/03,41.641
2014/10/04,40.207
2014/10/05,37.178
2014/10/06,37.809
2014/10/07,35.617
2014/10/08,42.815
2014/10/09,47.022
2014/10/10,43.773
2014/10/11,41.723
2014/10/12,45.568
2014/10/13,47.266
2014/10/14,45.689
2014/10/15,48.762
2014/10/16,46.945
2014/10/17,46.775
2014/10/18,48.765
2014/10/19,44.18
2014/10/20,47.389
2014/10/21,52.135
2014/10/22,46.231
2014/10/23,45.871
2014/10/24,44.087
2014/10/25,44.763
2014/10/26,39.497
2014/10/27,49.948
2014/10/28,43.589
2014/10/29,48.312
2014/10/30,46.227
2014/10/31,46.631
2014/11/01,42.971
2014/11/02,42.563
2014/11/03,47.905
2014/11/04,44.368
2014/11/05,39.782
2014/11/06,49.047
2014/11/07,45.339
2014/11/08,47.034
2014/11/09,48.033
2014/11/10,46.038
2014/11/11,45.474
2014/11/12,53.611
2014/11/13,55.486
2014/11/14,51.232
2014/11/15,47.82
2014/11/16,50.794
2014/11/17,49.417
2014/11/18,50.166
2014/11/19,47.717
2014/11/20,47.266
2014/11/21,44.633
2014/11/22,48.216
2014/11/23,45.66
2014/11/24,49.756
2014/11/25,46.372
2014/11/26,49.315
2014/11/27,50.422
2014/11/28,47.708
2014/11/29,52.479
2014/11/30,50.102
2014/12/01,43.905
2014/12/02,53.696
2014/12/03,47.967
2014/12/04,51.594
2014/12/05,51.406
2014/12/06,45.95
2014/12/07,48.539
2014/12/08,54.88
2014/12/09,47.494
2014/12/10,44.085
2014/12/11,50.944
2014/12/12,46.385
2014/12/13,48.678
2014/12/14,48.454
2014/12/15,46.803
2014/12/16,49.036
2014/12/17,44.293
2014/12/18,44.232
2014/12/19,48.859
2014/12/20,45.187
2014/12/21,45.631
2014/12/22,55.302
2014/12/23,46.362
2014/12/24,48.612
2014/12/25,46.27
2014/12/26,49.344
2014/12/27,46.156
2014/12/28,49.696
2014/12/29,46.721
2014/12/30,47.63
2014/12/31,45.173
2015/01/01,48.45
2015/01/02,47.468
2015/01/03,45.304
2015/01/04,44.328
2015/01/05,40.799
2015/01/06,44.032
2015/01/07,42.179
2015/01/08,48.57
2015/01/09,43.499
2015/01/10,46.834
2015/01/11,46.8
2015/01/12,41.666
2015/01/13,39.918
2015/01/14,35.846
2015/01/15,38.75
2015/01/16,36.652
2015/01/17,37.726
2015/01/18,39.66
2015/01/19,37.351
2015/01/20,38.304
2015/01/21,46.119
2015/01/22,41.166
2015/01/23,43.912
2015/01/24,47.278
2015/01/25,47.15
2015/01/26,53.072
2015/01/27,53.525
2015/01/28,52.926
2015/01/29,46.878
2015/01/30,43.434
2015/01/31,51.507
2015/02/01,43.509
2015/02/02,49.807
2015/02/03,45.551
2015/02/04,49.796
2015/02/05,49.356
2015/02/06,48.397
2015/02/07,46.09
2015/02/08,45.7
2015/02/09,49.281
2015/02/10,43.304
2015/02/11,47.714
2015/02/12,42.018
2015/02/13,51.235
2015/02/14,50.953
2015/02/15,50.731
2015/02/16,48.65
2015/02/17,47.779
2015/02/18,51.653
2015/02/19,48.095
2015/02/20,48.467
2015/02/21,50.112
2015/02/22,50.578
2015/02/23,45.702
2015/02/24,45.912
2015/02/25,51.026
2015/02/26,46.515
2015/02/27,49.446
2015/02/28,49.147
2015/03/01,48.153
2015/03/02,56.776
2015/03/03,53.49
2015/03/04,49.757
2015/03/05,53.903
2015/03/06,53.849
2015/03/07,52.584
2015/03/08,54.864
2015/03/09,52.057
2015/03/10,59.24
2015/03/11,51.356
2015/03/12,51.561
2015/03/13,56.408
2015/03/14,49.026
2015/03/15,53.402
2015/03/16,52.12
2015/03/17,49.577
2015/03/18,54.071
2015/03/19,44.85
2015/03/20,47.577
2015/03/21,50.655
2015/03/22,50.43
2015/03/23,48.233
2015/03/24,50.174
2015/03/25,44.797
2015/03/26,45.477
2015/03/27,48.112
2015/03/28,45.094
2015/03/29,47.563
2015/03/30,46.562
2015/03/31,47.061
2015/04/01,43.523
2015/04/02,54.256
2015/04/03,46.075
2015/04/04,49.783
2015/04/05,47.423
2015/04/06,43.414
2015/04/07,50.415
2015/04/08,45.302
2015/04/09,44.782
2015/04/10,50.359
2015/04/11,44.141
2015/04/12,42.976
2015/04/13,52.037
2015/04/14,43.355
2015/04/15,43.283
2015/04/16,46.894
2015/04/17,45.341
2015/04/18,48.808
2015/04/19,46.875
2015/04/20,49.521
2015/04/21,46.107
2015/04/22,51.418
2015/04/23,46.767
2015/04/24,49.288
2015/04/25,53.682
2015/04/26,45.871
2015/04/27,48.01
2015/04/28,49.913
2015/04/29,46.508
2015/04/30,50.92
2015/05/01,51.986
2015/05/02,50.329
2015/05/03,50.63
2015/05/04,48.542
2015/05/05,54.054
2015/05/06,53.157
2015/05/07,45.848
2015/05/08,52.09
2015/05/09,49.977
2015/05/10,51.024
2015/05/11,55.315
2015/05/12,48.289
2015/05/13,53.099
2015/05/14,50.346
2015/05/15,47.653
2015/05/16,48.113
2015/05/17,53.259
2015/05/18,48.839
2015/05/19,45.583
2015/05/20,51.272
2015/05/21,49.227
2015/05/22,48.169
2015/05/23,43.273
2015/05/24,56.33
2015/05/25,48.017
2015/05/26,51.53
2015/05/27,49.011
2015/05/28,48.967
2015/05/29,50.42
2015/05/30,50.95
2015/05/31,50.111
2015/06/01,45.44
2015/06/02,51.81
2015/06/03,47.182
2015/06/04,49.419
2015/06/05,47.137
2015/06/06,54.535
2015/06/07,45.751
2015/06/08,51.699
2015/06/09,48.735
2015/06/10,52.206
2015/06/11,44.863
2015/06/12,51.666
2015/06/13,52.061
2015/06/14,47.757
2015/06/15,48.96
2015/06/16,47.38
2015/06/17,57.37
2015/06/18,50.709
2015/06/19,48.949
2015/06/20,49.011
2015/06/21,49.244
2015/06/22,54.054
2015/06/23,49.252
2015/06/24,50.903
2015/06/25,50.042
2015/06/26,49.873
2015/06/27,48.48
2015/06/28,51.595
2015/06/29,53.14
2015/06/30,53.974
2015/07/01,49.07
2015/07/02,57.082
2015/07/03,51.501
2015/07/04,52.031
2015/07/05,49.532
2015/07/06,58.448
2015/07/07,48.875
2015/07/08,54.945
2015/07/09,48.902
2015/07/10,55.947
2015/07/11,52.378
2015/07/12,53.14
2015/07/13,55.729
2015/07/14,51.226
2015/07/15,53.712
2015/07/16,48.52
2015/07/17,51.721
2015/07/18,49.154
2015/07/19,50.512
2015/07/20,51.89
2015/07/21,46.692
2015/07/22,53.308
2015/07/23,47.825
2015/07/24,53.833
2015/07/25,49.521
2015/07/26,50.57
2015/07/27,50.666
2015/07/28,48.306
2015/07/29,54.021
2015/07/30,48.253
2015/07/31,52.737
2015/08/01,48.323
2015/08/02,48.153
2015/08/03,52.419
2015/08/04,45.862
2015/08/05,52.732
2015/08/06,49.612
2015/08/07,47.305
2015/08/08,51.427
2015/08/09,47.209
2015/08/10,49.316
2015/08/11,46.058
2015/08/12,45.694
2015/08/13,49.662
2015/08/14,47.714
2015/08/15,48.429
2015/08/16,46.82
2015/08/17,50.321
2015/08/18,46.041
2015/08/19,44.903
2015/08/20,42.87
2015/08/21,48.638
2015/08/22,43.566
2015/08/23,41.978
2015/08/24,44.565
2015/08/25,40.254
2015/08/26,48.81
2015/08/27,43.508
2015/08/28,48.708
2015/08/29,46.438
2015/08/30,46.382
2015/08/31,46.59
2015/09/01,48.785
2015/09/02,47.681
2015/09/03,45.782
2015/09/04,46.616
2015/09/05,44.644
2015/09/06,45.73
2015/09/07,51.708
2015/09/08,46.399
2015/09/09,50.942
2015/09/10,49.385
2015/09/11,45.834
2015/09/12,45.093
2015/09/13,51.217
2015/09/14,45.013
2015/09/15,49.511
2015/09/16,44.189
2015/09/17,49.817
2015/09/18,47.5
2015/09/19,44.367
2015/09/20,48.864
2015/09/21,46.88
2015/09/22,49.307
2015/09/23,48.629
2015/09/24,46.03
2015/09/25,50.827
2015/09/26,45.532
2015/09/27,49.629
2015/09/28,50.717
2015/09/29,51.532
2015/09/30,45.707
2015/10/01,48.475
2015/10/02,50.845
2015/10/03,48.452
2015/10/04,48.325
2015/10/05,49.064
2015/10/06,47.946
2015/10/07,48.641
2015/10/08,51.128
2015/10/09,44.932
2015/10/10,58.163
2015/10/11,46.845
2015/10/12,50.152
2015/10/13,50.399
2015/10/14,52.242
2015/10/15,54.115
2015/10/16,48.529
2015/10/17,53.438
2015/10/18,54.944
2015/10/19,54.157
2015/10/20,48.49
2015/10/21,55.581
2015/10/22,50.437
2015/10/23,54.713
2015/10/24,53.872
2015/10/25,56.005
2015/10/26,58.204
2015/10/27,51.585
2015/10/28,55.036
2015/10/29,60.216
2015/10/30,61.503
2015/10/31,51.119
2015/11/01,55.664
2015/11/02,57.834
2015/11/03,62.522
2015/11/04,70.263
2015/11/05,59.938
2015/11/06,56.777
2015/11/07,57.664
2015/11/08,55.242
2015/11/09,59.706
2015/11/10,52.268
2015/11/11,48.5
2015/11/12,48.327
2015/11/13,47.995
2015/11/14,45.297
2015/11/15,51.165
2015/11/16,47.273
2015/11/17,43.893
2015/11/18,53.817
2015/11/19,45.772
2015/11/20,50.911
2015/11/21,49.328
2015/11/22,47.099
2015/11/23,47.691
2015/11/24,45.504
2015/11/25,43.473
2015/11/26,51.784
2015/11/27,44.491
2015/11/28,51.528
2015/11/29,48.556
2015/11/30,54.359
2015/12/01,47.853
2015/12/02,50.552
2015/12/03,48.065
2015/12/04,50.96
2015/12/05,54.011
2015/12/06,50.168
2015/12/07,47.912
2015/12/08,53.525
2015/12/09,49.877
2015/12/10,55.961
2015/12/11,47.335
2015/12/12,52.008
2015/12/13,49.505
2015/12/14,56.191
2015/12/15,51.716
2015/12/16,50.591
2015/12/17,52.466
2015/12/18,53.379
2015/12/19,47.983
2015/12/20,47.71
2015/12/21,44.86
2015/12/22,48.658
2015/12/23,46.661
2015/12/24,45.625
2015/12/25,53.461
2015/12/26,46.642
2015/12/27,48.216
2015/12/28,43.511
2015/12/29,48.368
2015/12/30,47.932
2015/12/31,44.855
2016/01/01,44.957
2016/01/02,47.669
2016/01/03,44.819
2016/01/04,49.022
2016/01/05,45.406
2016/01/06,45.714
2016/01/07,47.891
2016/01/08,50.06
2016/01/09,46.224
2016/01/10,49.903
2016/01/11,47.3
2016/01/12,47.747
2016/01/13,42.517
2016/01/14,44.667
2016/01/15,42.236
2016/01/16,42.19
2016/01/17,45.047
2016/01/18,42.058
2016/01/19,39.655
2016/01/20,45.599
2016/01/21,47.052
2016/01/22,48.468
2016/01/23,45.378
2016/01/24,45.413
2016/01/25,41.962
2016/01/26,43.946
2016/01/27,43.479
2016/01/28,41.555
2016/01/29,43.508
2016/01/30,45.461
2016/01/31,43.296
2016/02/01,39.267
2016/02/02,47.751
2016/02/03,44.808
2016/02/04,41.227
2016/02/05,49.583
2016/02/06,48.455
2016/02/07,39.811
2016/02/08,38.023
2016/02/09,44.767
2016/02/10,41.375
2016/02/11,46.379
2016/02/12,43.097
2016/02/13,44.832
2016/02/14,46.254
2016/02/15,45.331
2016/02/16,43.827
2016/02/17,51.388
2016/02/18,48.879
2016/02/19,44.449
2016/02/20,46.246
2016/02/21,44.509
2016/02/22,46.381
2016/02/23,45.77
2016/02/24,42.938
2016/02/25,51.112
2016/02/26,43.971
2016/02/27,50.531
2016/02/28,45.083
2016/02/29,47.583
2016/03/01,50.77
2016/03/02,49.974
2016/03/03,46.367
2016/03/04,48.375
2016/03/05,45.788
2016/03/06,48.149
2016/03/07,44.286
2016/03/08,53.657
2016/03/09,49.072
2016/03/10,47.973
2016/03/11,48.664
2016/03/12,47.671
2016/03/13,48.081
2016/03/14,51.732
2016/03/15,50.072
2016/03/16,46.721
2016/03/17,48.567
2016/03/18,46.334
2016/03/19,46.919
2016/03/20,48.224
2016/03/21,47.793
2016/03/22,48.768
2016/03/23,48.701
2016/03/24,46.413
2016/03/25,47.528
2016/03/26,49.19
2016/03/27,44.753
2016/03/28,57.485
2016/03/29,46.125
2016/03/30,46.208
2016/03/31,45.572
2016/04/01,54.137
2016/04/02,45.423
2016/04/03,50.53
2016/04/04,50.43
2016/04/05,48.775
2016/04/06,50.87
2016/04/07,47.242
2016/04/08,49.813
2016/04/09,51.343
2016/04/10,49.212
2016/04/11,48.114
2016/04/12,48.776
2016/04/13,51.792
2016/04/14,49.33
2016/04/15,42.263
2016/04/16,46.697
2016/04/17,50.251
2016/04/18,44.846
2016/04/19,49.931
2016/04/20,54.168
2016/04/21,46.501
2016/04/22,50.589
2016/04/23,48.586
2016/04/24,48.589
2016/04/25,51.41
2016/04/26,59.281
2016/04/27,46.943
2016/04/28,50.837
2016/04/29,53.689
2016/04/30,48.777
2016/05/01,50.453
2016/05/02,50.756
2016/05/03,48.186
2016/05/04,51.524
2016/05/05,49.014
2016/05/06,50.919
2016/05/07,50.25
2016/05/08,52.687
2016/05/09,49.34
2016/05/10,49.231
2016/05/11,42.276
2016/05/12,47.768
2016/05/13,48.028
2016/05/14,47.1
2016/05/15,44.371
2016/05/16,49.484
2016/05/17,44.999
2016/05/18,52.106
2016/05/19,43.895
2016/05/20,48.488
2016/05/21,48.758
2016/05/22,50.45
2016/05/23,45.451
2016/05/24,45.28
2016/05/25,47.528
2016/05/26,46.217
2016/05/27,53.268
2016/05/28,48.743
2016/05/29,54.742
2016/05/30,59.587
2016/05/31,49.472
2016/06/01,59.395
2016/06/02,50.698
2016/06/03,54.837
2016/06/04,50.456
2016/06/05,60.793
2016/06/06,54.24
2016/06/07,51.92
2016/06/08,53.416
2016/06/09,55.715
2016/06/10,52.268
2016/06/11,54.788
2016/06/12,55.992
2016/06/13,62.299
2016/06/14,53.198
2016/06/15,60.618
2016/06/16,58.273
2016/06/17,59.856
2016/06/18,62.912
2016/06/19,58.049
2016/06/20,56.02
2016/06/21,50.967
2016/06/22,46.788
2016/06/23,46.826
2016/06/24,49.866
2016/06/25,54.104
2016/06/26,47.661
2016/06/27,48.423
2016/06/28,49.705
2016/06/29,49.778
2016/06/30,49.126
2016/07/01,48.194
2016/07/02,53.826
2016/07/03,51.762
2016/07/04,50.176
2016/07/05,52.982
2016/07/06,47.068
2016/07/07,46.303
2016/07/08,49.698
2016/07/09,41.98
2016/07/10,31.282
2016/07/11,31.028
2016/07/12,31.636
2016/07/13,30.893
2016/07/14,35.224
2016/07/15,34.701
2016/07/16,34.553
2016/07/17,33.653
2016/07/18,34.888
2016/07/19,33.553
2016/07/20,38.44
2016/07/21,36.59
2016/07/22,36.226
2016/07/23,39.077
2016/07/24,36.907
2016/07/25,38.575
2016/07/26,38.828
2016/07/27,39.379
2016/07/28,40.828
2016/07/29,40.151
2016/07/30,35.941
2016/07/31,45.316
2016/08/01,42.031
2016/08/02,38.441
2016/08/03,41.389
2016/08/04,39.891
2016/08/05,42.665
2016/08/06,40.018
2016/08/07,42.57
2016/08/08,45.337
2016/08/09,38.715
2016/08/10,47.553
2016/08/11,49.655
2016/08/12,45.172
2016/08/13,45.667
2016/08/14,45.824
2016/08/15,40.832
2016/08/16,43.223
2016/08/17,42.262
2016/08/18,47.896
2016/08/19,45.548
2016/08/20,43.223
2016/08/21,45.526
2016/08/22,44.188
2016/08/23,42.967
2016/08/24,47.582
2016/08/25,41.067
2016/08/26,47.356
2016/08/27,50.044
2016/08/28,45.906
2016/08/29,43.291
2016/08/30,51.139
2016/08/31,44.604
2016/09/01,47.582
2016/09/02,47.478
2016/09/03,44.64
2016/09/04,55.75
2016/09/05,45.616
2016/09/06,49.867
2016/09/07,51.114
2016/09/08,49.891
2016/09/09,50.921
2016/09/10,52.347
2016/09/11,51.847
2016/09/12,46.117
2016/09/13,51.801
2016/09/14,47.512
2016/09/15,49.109
2016/09/16,45.304
2016/09/17,51.568
2016/09/18,48.636
2016/09/19,47.856
2016/09/20,51.169
2016/09/21,52.556
2016/09/22,43.711
2016/09/23,49.349
2016/09/24,55.555
2016/09/25,46.242
2016/09/26,45.311
2016/09/27,50.511
2016/09/28,45.797
2016/09/29,47.714
2016/09/30,49.633
2016/10/01,47.906
2016/10/02,45.377
2016/10/03,53.109
2016/10/04,48.843
2016/10/05,49.992
2016/10/06,48.733
2016/10/07,47.157
2016/10/08,50.409
2016/10/09,46.376
2016/10/10,42.803
2016/10/11,50.442
2016/10/12,50.684
2016/10/13,48.084
2016/10/14,48.43
2016/10/15,50.877
2016/10/16,47.47
2016/10/17,48.344
2016/10/18,52.228
2016/10/19,43.644
2016/10/20,53.488
2016/10/21,53.998
2016/10/22,45.548
2016/10/23,51.303
2016/10/24,50.113
2016/10/25,50.462
2016/10/26,53.801
2016/10/27,56.894
2016/10/28,50.908
2016/10/29,52.719
2016/10/30,55.546
2016/10/31,47.671
2016/11/01,52.912
2016/11/02,54.64
2016/11/03,54.109
2016/11/04,47.334
2016/11/05,54.93
2016/11/06,51.863
2016/11/07,50.289
2016/11/08,53.779
2016/11/09,52.39
2016/11/10,52.508
2016/11/11,49.61
2016/11/12,51.726
2016/11/13,46.201
2016/11/14,53.532
2016/11/15,50.127
2016/11/16,51.635
2016/11/17,49.943
2016/11/18,49.415
2016/11/19,48.031
2016/11/20,45.783
2016/11/21,51.414
2016/11/22,48.659
2016/11/23,49.158
2016/11/24,54.466
2016/11/25,47.597
2016/11/26,48.576
2016/11/27,45.64
2016/11/28,52.396
2016/11/29,47.793
2016/11/30,47.827
2016/12/01,47.482
2016/12/02,53.278
2016/12/03,54.01
2016/12/04,45.21
2016/12/05,50.14
2016/12/06,52.231
2016/12/07,52.725
2016/12/08,46.413
2016/12/09,47.921
2016/12/10,50.542
2016/12/11,56.777
2016/12/12,46.407
2016/12/13,52.067
2016/12/14,46.504
2016/12/15,47.09
2016/12/16,48.538
2016/12/17,53.008
2016/12/18,44.738
2016/12/19,50.318
2016/12/20,48.312
2016/12/21,52.434
2016/12/22,51.549
2016/12/23,53.638
2016/12/24,52.451
2016/12/25,54.649
2016/12/26,48.358
2016/12/27,56.781
2016/12/28,55.193
2016/12/29,54.25
2016/12/30,54.879
2016/12/31,49.589
2017/01/01,54.96
2017/01/02,60.772
2017/01/03,54.232
2017/01/04,59.23
2017/01/05,50.457
2017/01/06,53.82
2017/01/07,45.323
2017/01/08,53.165
2017/01/09,44.935
2017/01/10,52.939
2017/01/11,45.341
2017/01/12,46.472
2017/01/13,43.401
2017/01/14,48.95
2017/01/15,46.481
2017/01/16,46.915
2017/01/17,48.566
2017/01/18,47.287
2017/01/19,51.893
2017/01/20,51.075
2017/01/21,48.334
2017/01/22,49.334
2017/01/23,42.625
2017/01/24,48.804
2017/01/25,46.75
2017/01/26,46.241
2017/01/27,47.624
2017/01/28,45.857
2017/01/29,49.506
2017/01/30,45.46
2017/01/31,48.324
2017/02/01,52.69
2017/02/02,46.337
2017/02/03,54.356
2017/02/04,48.247
2017/02/05,50.648
2017/02/06,46.529
2017/02/07,53.806
2017/02/08,48.927
2017/02/09,51.133
2017/02/10,47.128
2017/02/11,47.932
2017/02/12,48.884
2017/02/13,50.497
2017/02/14,47.942
2017/02/15,47.991
2017/02/16,51.007
2017/02/17,51.628
2017/02/18,49.523
2017/02/19,46.566
2017/02/20,52.688
2017/02/21,50.337
2017/02/22,51.892
2017/02/23,56.582
2017/02/24,54.773
2017/02/25,53.245
2017/02/26,52.551
2017/02/27,48.439
2017/02/28,55.68
2017/03/01,52.922
2017/03/02,56.667
2017/03/03,58.844
2017/03/04,48.903
2017/03/05,55.071
2017/03/06,53.248
2017/03/07,54.732
2017/03/08,47.801
2017/03/09,50.584
2017/03/10,52.174
2017/03/11,49.808
2017/03/12,48.429
2017/03/13,48.964
2017/03/14,54.609
2017/03/15,50.784
2017/03/16,53.544
2017/03/17,45.609
2017/03/18,42.117
2017/03/19,46.525
2017/03/20,42.718
2017/03/21,47.529
2017/03/22,48.807
2017/03/23,45.116
2017/03/24,45.566
2017/03/25,38.109
2017/03/26,47.723
2017/03/27,42.57
2017/03/28,49.511
2017/03/29,47.285
2017/03/30,48.94
2017/03/31,45.244
2017/04/01,47.718
2017/04/02,49.872
2017/04/03,51.097
2017/04/04,45.615
2017/04/05,53.307
2017/04/06,50.122
2017/04/07,53.375
2017/04/08,46.377
2017/04/09,52.062
2017/04/10,51.287
2017/04/11,52.375
2017/04/12,49.527
2017/04/13,47.634
2017/04/14,53.082
2017/04/15,49.503
2017/04/16,48.422
2017/04/17,47.627
2017/04/18,52.883
2017/04/19,49.864
2017/04/20,50.686
2017/04/21,54.949
2017/04/22,48.697
2017/04/23,50.718
2017/04/24,45.328
2017/04/25,57.123
2017/04/26,52.217
2017/04/27,52.508
2017/04/28,52.581
2017/04/29,55.813
2017/04/30,49.496
2017/05/01,52.353
2017/05/02,56.449
2017/05/03,52.125
2017/05/04,60.776
2017/05/05,51.113
2017/05/06,56.674
2017/05/07,54.959
2017/05/08,57.76
2017/05/09,54.837
2017/05/10,56.04
2017/05/11,52.87
2017/05/12,59.247
2017/05/13,54.267
2017/05/14,54.965
2017/05/15,53.206
2017/05/16,49.791
2017/05/17,60.656
2017/05/18,53.775
2017/05/19,60.491
2017/05/20,55.376
2017/05/21,55.529
2017/05/22,59.627
2017/05/23,60.7
2017/05/24,61.114
2017/05/25,64.324
2017/05/26,57.988
2017/05/27,57.236
2017/05/28,51.247
2017/05/29,55.294
2017/05/30,58.507
2017/05/31,53.209
2017/06/01,58.612
2017/06/02,53.626
2017/06/03,60.607
2017/06/04,52.366
2017/06/05,52.606
2017/06/06,53.007
2017/06/07,60.295
2017/06/08,52.804
2017/06/09,53.612
2017/06/10,52.334
2017/06/11,54.985
2017/06/12,50.863
2017/06/13,54.127
2017/06/14,50.563
2017/06/15,47.424
2017/06/16,45.941
2017/06/17,47.201
2017/06/18,46.876
2017/06/19,48.271
2017/06/20,45.213
2017/06/21,53.589
2017/06/22,52.549
2017/06/23,48.597
2017/06/24,48.151
2017/06/25,40.494
2017/06/26,51.549
2017/06/27,45.182
