Date,sentbyaddress3roc
2010/11/21,28.155
2010/11/22,3.641
2010/11/23,-39.508
2010/11/24,3.03
2010/11/25,65.135
2010/11/26,135.772
2010/11/27,-12.868
2010/11/28,-21.44
2010/11/29,-46.092
2010/11/30,5.063
2010/12/01,22.708
2010/12/02,1.706
2010/12/03,-17.671
2010/12/04,-22.071
2010/12/05,-4.822
2010/12/06,20.244
2010/12/07,40.305
2010/12/08,26.652
2010/12/09,6.288
2010/12/10,-33.23
2010/12/11,23.13
2010/12/12,42.557
2010/12/13,78.14
2010/12/14,12.147
2010/12/15,3.347
2010/12/16,-20.888
2010/12/17,-35.264
2010/12/18,-23.705
2010/12/19,2.31
2010/12/20,99.805
2010/12/21,29.372
2010/12/22,28.871
2010/12/23,-31.061
2010/12/24,-17.848
2010/12/25,4.005
2010/12/26,9.181
2010/12/27,0.319
2010/12/28,-5.054
2010/12/29,-19.405
2010/12/30,14.331
2010/12/31,-15.336
2011/01/01,32.103
2011/01/02,-4.596
2011/01/03,43.114
2011/01/04,2.673
2011/01/05,51.095
2011/01/06,-18.933
2011/01/07,10.651
2011/01/08,15.845
2011/01/09,37.935
2011/01/10,20.428
2011/01/11,-2.085
2011/01/12,-8.887
2011/01/13,-3.819
2011/01/14,-11.329
2011/01/15,13.655
2011/01/16,4.34
2011/01/17,-1.537
2011/01/18,-4.788
2011/01/19,2.389
2011/01/20,10.927
2011/01/21,33.871
2011/01/22,37.77
2011/01/23,15.919
2011/01/24,12.332
2011/01/25,-32.56
2011/01/26,-11.153
2011/01/27,-33.249
2011/01/28,24.558
2011/01/29,37.916
2011/01/30,164.839
2011/01/31,24.869
2011/02/01,-21.61
2011/02/02,-61.599
2011/02/03,-43.002
2011/02/04,-11.374
2011/02/05,-6.227
2011/02/06,10.913
2011/02/07,-6.774
2011/02/08,2.874
2011/02/09,50.237
2011/02/10,150.956
2011/02/11,185.549
2011/02/12,54.597
2011/02/13,-11.962
2011/02/14,-15.115
2011/02/15,9.206
2011/02/16,4.154
2011/02/17,9.42
2011/02/18,-1.529
2011/02/19,-15.663
2011/02/20,-11.333
2011/02/21,-4.47
2011/02/22,38.079
2011/02/23,19.009
2011/02/24,8.921
2011/02/25,-7.314
2011/02/26,-16.282
2011/02/27,0.546
2011/02/28,-15.473
2011/03/01,48.89
2011/03/02,-6.807
2011/03/03,78.962
2011/03/04,-30.737
2011/03/05,1.865
2011/03/06,-34.733
2011/03/07,0.917
2011/03/08,24.142
2011/03/09,3.743
2011/03/10,-7.072
2011/03/11,-26.083
2011/03/12,-3.946
2011/03/13,-0.978
2011/03/14,-16.625
2011/03/15,5.086
2011/03/16,3.392
2011/03/17,30.459
2011/03/18,-9.978
2011/03/19,8.804
2011/03/20,48.873
2011/03/21,50.207
2011/03/22,15
2011/03/23,31.597
2011/03/24,-12.059
2011/03/25,2.157
2011/03/26,-25.219
2011/03/27,19.756
2011/03/28,27.355
2011/03/29,-3.26
2011/03/30,-25.961
2011/03/31,-15.204
2011/04/01,-33.055
2011/04/02,-4.484
2011/04/03,-16.035
2011/04/04,39.71
2011/04/05,19.815
2011/04/06,5.052
2011/04/07,-25.281
2011/04/08,-15.551
2011/04/09,-5.832
2011/04/10,3.549
2011/04/11,8.769
2011/04/12,14.053
2011/04/13,28.055
2011/04/14,68.324
2011/04/15,-3.684
2011/04/16,-8.525
2011/04/17,-31.91
2011/04/18,41.147
2011/04/19,58.333
2011/04/20,19.49
2011/04/21,-27.634
2011/04/22,-35.496
2011/04/23,-11.455
2011/04/24,10.329
2011/04/25,22.672
2011/04/26,34.543
2011/04/27,76.097
2011/04/28,19.015
2011/04/29,8.441
2011/04/30,7.443
2011/05/01,24.232
2011/05/02,-12.398
2011/05/03,-27.432
2011/05/04,-18.664
2011/05/05,18.379
2011/05/06,16.152
2011/05/07,22.567
2011/05/08,-11.589
2011/05/09,3.926
2011/05/10,-9.507
2011/05/11,7.31
2011/05/12,-5.384
2011/05/13,25.257
2011/05/14,35.701
2011/05/15,18.507
2011/05/16,17.961
2011/05/17,10.253
2011/05/18,45.356
2011/05/19,5.848
2011/05/20,7.146
2011/05/21,-7.928
2011/05/22,7.278
2011/05/23,12.52
2011/05/24,16.716
2011/05/25,20.828
2011/05/26,20.178
2011/05/27,-17.386
2011/05/28,-18.834
2011/05/29,-26.289
2011/05/30,16.091
2011/05/31,18.832
2011/06/01,33.527
2011/06/02,25.704
2011/06/03,35.063
2011/06/04,34.859
2011/06/05,19.829
2011/06/06,17.391
2011/06/07,-0.235
2011/06/08,36.612
2011/06/09,27.112
2011/06/10,28.753
2011/06/11,-4.683
2011/06/12,2.381
2011/06/13,2.887
2011/06/14,26.836
2011/06/15,2.623
2011/06/16,13.433
2011/06/17,-15.612
2011/06/18,-8.638
2011/06/19,-7.368
2011/06/20,-2.182
2011/06/21,-9.097
2011/06/22,-1.376
2011/06/23,-5.04
2011/06/24,5.945
2011/06/25,-14.731
2011/06/26,-6.429
2011/06/27,12.163
2011/06/28,11.682
2011/06/29,2.545
2011/06/30,-18.931
2011/07/01,-8.49
2011/07/02,-18.673
2011/07/03,-11.463
2011/07/04,-3.063
2011/07/05,15.441
2011/07/06,20.404
2011/07/07,-9.49
2011/07/08,-6.431
2011/07/09,-25.074
2011/07/10,-7.622
2011/07/11,13.285
2011/07/12,6.287
2011/07/13,14.83
2011/07/14,-8.403
2011/07/15,-2.213
2011/07/16,-5.47
2011/07/17,-9.913
2011/07/18,10.084
2011/07/19,1.527
2011/07/20,7.81
2011/07/21,-8.89
2011/07/22,0.101
2011/07/23,-13.341
2011/07/24,0.29
2011/07/25,3.966
2011/07/26,10.636
2011/07/27,1.011
2011/07/28,-9.279
2011/07/29,-9.501
2011/07/30,-22.18
2011/07/31,-1.486
2011/08/01,7.369
2011/08/02,38.472
2011/08/03,-7.67
2011/08/04,-2.914
2011/08/05,-15.26
2011/08/06,-13.253
2011/08/07,-13.768
2011/08/08,-2.633
2011/08/09,36.669
2011/08/10,22.798
2011/08/11,6.283
2011/08/12,-20.781
2011/08/13,-9.372
2011/08/14,0.822
2011/08/15,13.892
2011/08/16,17.986
2011/08/17,-3.811
2011/08/18,-4.945
2011/08/19,-16.91
2011/08/20,-3.471
2011/08/21,-2.724
2011/08/22,5.218
2011/08/23,1.609
2011/08/24,-2.215
2011/08/25,-8.403
2011/08/26,-0.985
2011/08/27,-11.203
2011/08/28,-19.183
2011/08/29,3.605
2011/08/30,18.221
2011/08/31,27.508
2011/09/01,-4.78
2011/09/02,-9.171
2011/09/03,-15.651
2011/09/04,1.513
2011/09/05,1.279
2011/09/06,28.682
2011/09/07,-1.513
2011/09/08,-6.048
2011/09/09,-9.772
2011/09/10,-12.44
2011/09/11,-0.693
2011/09/12,-6.277
2011/09/13,2.233
2011/09/14,-5.54
2011/09/15,-3.083
2011/09/16,-4.586
2011/09/17,-10.253
2011/09/18,-6.236
2011/09/19,7.923
2011/09/20,31.456
2011/09/21,14.669
2011/09/22,-9.101
2011/09/23,-16.996
2011/09/24,-19.196
2011/09/25,-8.363
2011/09/26,-7.68
2011/09/27,3.535
2011/09/28,8.288
2011/09/29,-1.644
2011/09/30,-2.43
2011/10/01,-9.53
2011/10/02,-8.738
2011/10/03,6.047
2011/10/04,4.55
2011/10/05,16.067
2011/10/06,-2.611
2011/10/07,3.316
2011/10/08,-9.912
2011/10/09,-10.51
2011/10/10,-1.089
2011/10/11,11.475
2011/10/12,8.759
2011/10/13,-13.326
2011/10/14,0.151
2011/10/15,-3.367
2011/10/16,-1.092
2011/10/17,-2.818
2011/10/18,-12.175
2011/10/19,3.312
2011/10/20,-19.084
2011/10/21,3.516
2011/10/22,-0.414
2011/10/23,17.897
2011/10/24,13.62
2011/10/25,6.755
2011/10/26,-5.857
2011/10/27,-19.04
2011/10/28,-7.486
2011/10/29,5.587
2011/10/30,2.059
2011/10/31,2.516
2011/11/01,-0.703
2011/11/02,15.714
2011/11/03,7.969
2011/11/04,18.296
2011/11/05,2.265
2011/11/06,-10.766
2011/11/07,-18.452
2011/11/08,2.215
2011/11/09,24.22
2011/11/10,18.04
2011/11/11,-13.48
2011/11/12,-16.76
2011/11/13,-16.635
2011/11/14,13.165
2011/11/15,15.315
2011/11/16,9.107
2011/11/17,-12.946
2011/11/18,-11.747
2011/11/19,-26.546
2011/11/20,-12.508
2011/11/21,-21.822
2011/11/22,10.324
2011/11/23,4.706
2011/11/24,3.506
2011/11/25,1.994
2011/11/26,-10.02
2011/11/27,2.438
2011/11/28,10.614
2011/11/29,42.017
2011/11/30,32.681
2011/12/01,6.614
2011/12/02,-6.726
2011/12/03,-15.05
2011/12/04,-14.055
2011/12/05,-3.523
2011/12/06,31.404
2011/12/07,8.532
2011/12/08,-6.225
2011/12/09,-24.993
2011/12/10,-4.786
2011/12/11,-7.675
2011/12/12,-9.266
2011/12/13,-7.981
2011/12/14,7.067
2011/12/15,-7.94
2011/12/16,-4.878
2011/12/17,-13.892
2011/12/18,2.427
2011/12/19,20.735
2011/12/20,28.977
2011/12/21,14.255
2011/12/22,-3.847
2011/12/23,-8.474
2011/12/24,-13.685
2011/12/25,-5.634
2011/12/26,-1.167
2011/12/27,13.027
2011/12/28,-7.75
2011/12/29,-5.355
2011/12/30,-6.68
2011/12/31,-1.528
2012/01/01,-4.87
2012/01/02,7.769
2012/01/03,16.38
2012/01/04,11.984
2012/01/05,30.528
2012/01/06,15.712
2012/01/07,4.322
2012/01/08,-8.993
2012/01/09,-7.263
2012/01/10,12.482
2012/01/11,10.735
2012/01/12,3.832
2012/01/13,0.378
2012/01/14,-3.488
2012/01/15,-3.66
2012/01/16,2.752
2012/01/17,-1.826
2012/01/18,8.913
2012/01/19,-1.842
2012/01/20,-1.008
2012/01/21,-7.256
2012/01/22,-22.487
2012/01/23,-5.931
2012/01/24,11.397
2012/01/25,47.919
2012/01/26,5.306
2012/01/27,-7.93
2012/01/28,-21.817
2012/01/29,-2.796
2012/01/30,-0.66
2012/01/31,17.46
2012/02/01,7.054
2012/02/02,17.382
2012/02/03,3.855
2012/02/04,6.371
2012/02/05,-7.578
2012/02/06,-14.147
2012/02/07,-5.258
2012/02/08,1.819
2012/02/09,15.02
2012/02/10,12.107
2012/02/11,0.99
2012/02/12,-7.553
2012/02/13,0.092
2012/02/14,24.005
2012/02/15,26.064
2012/02/16,12.233
2012/02/17,-25.412
2012/02/18,-20.919
2012/02/19,-30.343
2012/02/20,0.406
2012/02/21,-2.28
2012/02/22,22.275
2012/02/23,22.463
2012/02/24,10.355
2012/02/25,-10.461
2012/02/26,-23.372
2012/02/27,-4.13
2012/02/28,11.026
2012/02/29,16.439
2012/03/01,3.787
2012/03/02,7.475
2012/03/03,-20.712
2012/03/04,-0.197
2012/03/05,-4.587
2012/03/06,22.363
2012/03/07,-0.728
2012/03/08,-2.068
2012/03/09,3.082
2012/03/10,-16.44
2012/03/11,-19.62
2012/03/12,-5.564
2012/03/13,30.06
2012/03/14,23.15
2012/03/15,-1.444
2012/03/16,-8.442
2012/03/17,0.178
2012/03/18,-6.482
2012/03/19,-2.773
2012/03/20,-0.612
2012/03/21,19.352
2012/03/22,4.246
2012/03/23,-12.176
2012/03/24,-11.972
2012/03/25,-12.659
2012/03/26,9.301
2012/03/27,7.249
2012/03/28,18.911
2012/03/29,11.188
2012/03/30,-0.451
2012/03/31,-12.802
2012/04/01,-24.975
2012/04/02,-4.32
2012/04/03,22.399
2012/04/04,27.815
2012/04/05,5.849
2012/04/06,-12.659
2012/04/07,-14.365
2012/04/08,-10.751
2012/04/09,-2.28
2012/04/10,27.001
2012/04/11,32.811
2012/04/12,23.992
2012/04/13,-11.011
2012/04/14,-4.169
2012/04/15,-13.491
2012/04/16,21.99
2012/04/17,1.383
2012/04/18,20.219
2012/04/19,-8.186
2012/04/20,7.654
2012/04/21,-15.282
2012/04/22,-15.497
2012/04/23,-13.461
2012/04/24,6.979
2012/04/25,18.968
2012/04/26,18.994
2012/04/27,-3.822
2012/04/28,-8.716
2012/04/29,-17.529
2012/04/30,20.636
2012/05/01,27.602
2012/05/02,26.364
2012/05/03,15.728
2012/05/04,14.403
2012/05/05,4.414
2012/05/06,-14.745
2012/05/07,15.046
2012/05/08,21.606
2012/05/09,36.029
2012/05/10,-20.815
2012/05/11,8.121
2012/05/12,-6.576
2012/05/13,4.635
2012/05/14,33.325
2012/05/15,19.566
2012/05/16,20.914
2012/05/17,-35.235
2012/05/18,-2.99
2012/05/19,34.092
2012/05/20,36.746
2012/05/21,15.859
2012/05/22,-17.702
2012/05/23,-3.261
2012/05/24,-8.558
2012/05/25,9.969
2012/05/26,-13.558
2012/05/27,-6.518
2012/05/28,-1.078
2012/05/29,27.192
2012/05/30,6.171
2012/05/31,-6.559
2012/06/01,-10.902
2012/06/02,-31.211
2012/06/03,16.13
2012/06/04,44.499
2012/06/05,120.689
2012/06/06,-28.323
2012/06/07,-20.258
2012/06/08,-37.089
2012/06/09,33.728
2012/06/10,5.042
2012/06/11,18.641
2012/06/12,-30.38
2012/06/13,36.949
2012/06/14,55.334
2012/06/15,119.825
2012/06/16,-15.942
2012/06/17,-18.851
2012/06/18,-17.489
2012/06/19,-14.184
2012/06/20,-22.733
2012/06/21,-26.897
2012/06/22,-18.326
2012/06/23,-10.086
2012/06/24,-3.942
2012/06/25,16.557
2012/06/26,27.666
2012/06/27,38.577
2012/06/28,-2.108
2012/06/29,-9.382
2012/06/30,-17.665
2012/07/01,-10.933
2012/07/02,10.637
2012/07/03,4.798
2012/07/04,3.949
2012/07/05,-25.068
2012/07/06,-14.821
2012/07/07,7.078
2012/07/08,-1.35
2012/07/09,12.339
2012/07/10,18.521
2012/07/11,30.001
2012/07/12,5.887
2012/07/13,-21.494
2012/07/14,-14.456
2012/07/15,-9.755
2012/07/16,26.11
2012/07/17,37.516
2012/07/18,12.855
2012/07/19,-9.843
2012/07/20,-8.065
2012/07/21,7.4
2012/07/22,18.593
2012/07/23,11.097
2012/07/24,-3.68
2012/07/25,-22.411
2012/07/26,-25.906
2012/07/27,-7.862
2012/07/28,24.367
2012/07/29,11.234
2012/07/30,11.502
2012/07/31,46.424
2012/08/01,15.495
2012/08/02,13.007
2012/08/03,-36.665
2012/08/04,-12.862
2012/08/05,-9.128
2012/08/06,19.113
2012/08/07,16.137
2012/08/08,31.774
2012/08/09,-12.567
2012/08/10,-6.096
2012/08/11,-23.45
2012/08/12,4.194
2012/08/13,30.052
2012/08/14,8.804
2012/08/15,18.57
2012/08/16,21.122
2012/08/17,34.052
2012/08/18,6.923
2012/08/19,-27.741
2012/08/20,-23.587
2012/08/21,3.573
2012/08/22,10.598
2012/08/23,3.047
2012/08/24,-15.857
2012/08/25,-24.272
2012/08/26,-21.689
2012/08/27,-12.338
2012/08/28,5.432
2012/08/29,17.849
2012/08/30,-7.396
2012/08/31,27.952
2012/09/01,13.89
2012/09/02,0.467
2012/09/03,-30.158
2012/09/04,-9.779
2012/09/05,21.684
2012/09/06,37.842
2012/09/07,0.054
2012/09/08,-21.203
2012/09/09,-16.284
2012/09/10,-8.802
2012/09/11,31.924
2012/09/12,-11.492
2012/09/13,-9.93
2012/09/14,-15.429
2012/09/15,-12.616
2012/09/16,-8.88
2012/09/17,-16.395
2012/09/18,29.954
2012/09/19,31.322
2012/09/20,38.164
2012/09/21,-13.582
2012/09/22,-35.491
2012/09/23,-36.31
2012/09/24,-5.047
2012/09/25,58.834
2012/09/26,59.337
2012/09/27,19.238
2012/09/28,6.204
2012/09/29,-25.361
2012/09/30,-25.862
2012/10/01,-25.546
2012/10/02,39.357
2012/10/03,35.969
2012/10/04,33.168
2012/10/05,-8.112
2012/10/06,-4.597
2012/10/07,-10.704
2012/10/08,5.602
2012/10/09,20.065
2012/10/10,7.384
2012/10/11,-15.997
2012/10/12,-13.545
2012/10/13,-14.024
2012/10/14,-9.085
2012/10/15,7
2012/10/16,5.106
2012/10/17,15.814
2012/10/18,-0.155
2012/10/19,-7.28
2012/10/20,-3.848
2012/10/21,-11.148
2012/10/22,12.293
2012/10/23,-5.539
2012/10/24,2.995
2012/10/25,-10.336
2012/10/26,-5.045
2012/10/27,-28.432
2012/10/28,-26.327
2012/10/29,-19.753
2012/10/30,25.495
2012/10/31,23.399
2012/11/01,5.717
2012/11/02,-8.362
2012/11/03,-8.301
2012/11/04,-4.081
2012/11/05,5.663
2012/11/06,22.257
2012/11/07,41.742
2012/11/08,2.989
2012/11/09,-7.644
2012/11/10,-26.832
2012/11/11,-18.453
2012/11/12,-13.128
2012/11/13,7.657
2012/11/14,27.227
2012/11/15,50.653
2012/11/16,43.936
2012/11/17,16.816
2012/11/18,-6.318
2012/11/19,-10.049
2012/11/20,1.389
2012/11/21,-1.137
2012/11/22,-4.543
2012/11/23,-26.523
2012/11/24,-18.452
2012/11/25,-15.463
2012/11/26,22.499
2012/11/27,6.999
2012/11/28,21.135
2012/11/29,-1.441
2012/11/30,-6.281
2012/12/01,-20.876
2012/12/02,-33.26
2012/12/03,-16.728
2012/12/04,13.584
2012/12/05,57.074
2012/12/06,38.222
2012/12/07,4.635
2012/12/08,-5.34
2012/12/09,-7.752
2012/12/10,-14.649
2012/12/11,-2.769
2012/12/12,10.281
2012/12/13,35.465
2012/12/14,11.371
2012/12/15,-12.346
2012/12/16,-18.902
2012/12/17,3.759
2012/12/18,42.625
2012/12/19,19.866
2012/12/20,-12.114
2012/12/21,-10.385
2012/12/22,29.868
2012/12/23,-1.242
2012/12/24,-19.65
2012/12/25,-45.811
2012/12/26,-16.708
2012/12/27,-3.03
2012/12/28,39.131
2012/12/29,18.174
2012/12/30,34.819
2012/12/31,-18.701
2013/01/01,-2.463
2013/01/02,-8.302
2013/01/03,50.708
2013/01/04,33.682
2013/01/05,19.488
2013/01/06,-21.405
2013/01/07,4.956
2013/01/08,-4.812
2013/01/09,28.054
2013/01/10,15.317
2013/01/11,25.49
2013/01/12,-9.102
2013/01/13,-8.435
2013/01/14,-30.052
2013/01/15,21.263
2013/01/16,12.425
2013/01/17,28.069
2013/01/18,-3.693
2013/01/19,-19.062
2013/01/20,-19.08
2013/01/21,-23.277
2013/01/22,2.361
2013/01/23,5.272
2013/01/24,20.904
2013/01/25,2.52
2013/01/26,12.339
2013/01/27,2.702
2013/01/28,1.464
2013/01/29,-1.305
2013/01/30,-17.485
2013/01/31,-7.093
2013/02/01,21.55
2013/02/02,25.315
2013/02/03,16.118
2013/02/04,-15.774
2013/02/05,12.144
2013/02/06,-4.281
2013/02/07,7.425
2013/02/08,-5.725
2013/02/09,0.162
2013/02/10,-0.975
2013/02/11,-12.439
2013/02/12,-1.258
2013/02/13,-9.284
2013/02/14,-3.603
2013/02/15,-5.741
2013/02/16,-13.968
2013/02/17,-6.467
2013/02/18,-1.457
2013/02/19,12.068
2013/02/20,9.23
2013/02/21,7.421
2013/02/22,11.08
2013/02/23,6.011
2013/02/24,2.664
2013/02/25,0.194
2013/02/26,8.913
2013/02/27,-1.656
2013/02/28,0.034
2013/03/01,5.634
2013/03/02,-14.089
2013/03/03,-23.419
2013/03/04,-17.586
2013/03/05,21.317
2013/03/06,49.439
2013/03/07,21.162
2013/03/08,-1.502
2013/03/09,-25.011
2013/03/10,-11.403
2013/03/11,-10.209
2013/03/12,12.217
2013/03/13,12.244
2013/03/14,16.598
2013/03/15,16.169
2013/03/16,-24.689
2013/03/17,-17.619
2013/03/18,-10.541
2013/03/19,38.793
2013/03/20,24.64
2013/03/21,10.425
2013/03/22,9.287
2013/03/23,0.706
2013/03/24,9.667
2013/03/25,-10.727
2013/03/26,13.229
2013/03/27,2.702
2013/03/28,24.309
2013/03/29,18.122
2013/03/30,2.01
2013/03/31,-29.834
2013/04/01,-15.051
2013/04/02,20.401
2013/04/03,75.199
2013/04/04,47.008
2013/04/05,11.295
2013/04/06,-24.738
2013/04/07,-28.251
2013/04/08,-3.632
2013/04/09,43.368
2013/04/10,62.729
2013/04/11,14.263
2013/04/12,-12.288
2013/04/13,-34.549
2013/04/14,-41.146
2013/04/15,-9.883
2013/04/16,22.41
2013/04/17,36.661
2013/04/18,-7.631
2013/04/19,0.322
2013/04/20,-19.661
2013/04/21,-15.642
2013/04/22,-19.771
2013/04/23,28.559
2013/04/24,37.84
2013/04/25,15.999
2013/04/26,-7.872
2013/04/27,-27.105
2013/04/28,-27.722
2013/04/29,-6.811
2013/04/30,-4.076
2013/05/01,19.46
2013/05/02,-3.862
2013/05/03,10.982
2013/05/04,-23.2
2013/05/05,-16.041
2013/05/06,1.743
2013/05/07,39.43
2013/05/08,26.786
2013/05/09,13.657
2013/05/10,-3.1
2013/05/11,-2.959
2013/05/12,-18.542
2013/05/13,-7
2013/05/14,3.428
2013/05/15,21.098
2013/05/16,5.654
2013/05/17,-9.38
2013/05/18,-20.475
2013/05/19,-24.339
2013/05/20,-7.891
2013/05/21,22.843
2013/05/22,19.155
2013/05/23,22.951
2013/05/24,0.48
2013/05/25,-12.995
2013/05/26,-29.375
2013/05/27,-16.639
2013/05/28,16.993
2013/05/29,33.284
2013/05/30,12.987
2013/05/31,1.233
2013/06/01,-16.627
2013/06/02,-20.349
2013/06/03,-2.269
2013/06/04,15.915
2013/06/05,18.326
2013/06/06,1.072
2013/06/07,-1.583
2013/06/08,-20.433
2013/06/09,-26.684
2013/06/10,-17.9
2013/06/11,16.793
2013/06/12,16.81
2013/06/13,9.639
2013/06/14,22.885
2013/06/15,-13.812
2013/06/16,-26.39
2013/06/17,-26.365
2013/06/18,20.153
2013/06/19,42.996
2013/06/20,14.411
2013/06/21,9.426
2013/06/22,-17.793
2013/06/23,-26.912
2013/06/24,-9.013
2013/06/25,9.165
2013/06/26,31.45
2013/06/27,-2.772
2013/06/28,14.005
2013/06/29,-13.752
2013/06/30,-21.088
2013/07/01,-3.195
2013/07/02,15.493
2013/07/03,36.064
2013/07/04,-12.711
2013/07/05,-5.258
2013/07/06,-25.009
2013/07/07,-26.73
2013/07/08,6.039
2013/07/09,36.19
2013/07/10,50.774
2013/07/11,21.528
2013/07/12,26.41
2013/07/13,-7.708
2013/07/14,-41.821
2013/07/15,-31.016
2013/07/16,12.672
2013/07/17,42.974
2013/07/18,8.537
2013/07/19,-9.966
2013/07/20,-27.834
2013/07/21,-20.634
2013/07/22,-0.547
2013/07/23,39.558
2013/07/24,29.512
2013/07/25,9.027
2013/07/26,-2.824
2013/07/27,-22.617
2013/07/28,-26.433
2013/07/29,7.74
2013/07/30,44.289
2013/07/31,70.992
2013/08/01,30.309
2013/08/02,13.031
2013/08/03,-25.815
2013/08/04,-35.013
2013/08/05,-5.807
2013/08/06,23.761
2013/08/07,36.658
2013/08/08,-2.538
2013/08/09,-12.305
2013/08/10,-18.388
2013/08/11,-30.08
2013/08/12,68.013
2013/08/13,13.567
2013/08/14,47.491
2013/08/15,-32.25
2013/08/16,19.158
2013/08/17,-19.249
2013/08/18,-25.487
2013/08/19,-0.677
2013/08/20,29.385
2013/08/21,44.225
2013/08/22,1.545
2013/08/23,-7.917
2013/08/24,-24.874
2013/08/25,-35.949
2013/08/26,-1.507
2013/08/27,36.313
2013/08/28,51.866
2013/08/29,2.136
2013/08/30,5.908
2013/08/31,-3.407
2013/09/01,-34.588
2013/09/02,-37.688
2013/09/03,-23.484
2013/09/04,39.758
2013/09/05,20.413
2013/09/06,4.001
2013/09/07,-18.187
2013/09/08,-27.992
2013/09/09,-4.246
2013/09/10,7.698
2013/09/11,42.472
2013/09/12,11.966
2013/09/13,4.652
2013/09/14,-29.471
2013/09/15,-33.205
2013/09/16,0.403
2013/09/17,40.449
2013/09/18,52.802
2013/09/19,15.03
2013/09/20,1.469
2013/09/21,-19.463
2013/09/22,-29.751
2013/09/23,3.27
2013/09/24,24.98
2013/09/25,29.677
2013/09/26,0.456
2013/09/27,-3.55
2013/09/28,-12.412
2013/09/29,-19.969
2013/09/30,3.281
2013/10/01,36.945
2013/10/02,46.671
2013/10/03,-3.454
2013/10/04,-19.586
2013/10/05,-38.508
2013/10/06,-27.508
2013/10/07,-0.573
2013/10/08,30.823
2013/10/09,42.33
2013/10/10,12.669
2013/10/11,2.22
2013/10/12,-18.337
2013/10/13,-18.891
2013/10/14,2.73
2013/10/15,28.613
2013/10/16,35.239
2013/10/17,-4.254
2013/10/18,-1.705
2013/10/19,-5.854
2013/10/20,-15.309
2013/10/21,2.252
2013/10/22,8.611
2013/10/23,46.014
2013/10/24,29.155
2013/10/25,7.132
2013/10/26,-26.372
2013/10/27,-41.882
2013/10/28,-15.461
2013/10/29,21.253
2013/10/30,46.108
2013/10/31,13.192
2013/11/01,2.623
2013/11/02,-17.483
2013/11/03,-16.521
2013/11/04,17.737
2013/11/05,57.356
2013/11/06,53.525
2013/11/07,35.039
2013/11/08,8.364
2013/11/09,3.717
2013/11/10,-20.187
2013/11/11,-22.837
2013/11/12,-7.683
2013/11/13,11.495
2013/11/14,35.007
