Date,size30std
2011/04/04,4198
2011/04/05,4059
2011/04/06,3950
2011/04/07,3971
2011/04/08,3959
2011/04/09,4004
2011/04/10,4053
2011/04/11,4073
2011/04/12,4059
2011/04/13,4018
2011/04/14,3915
2011/04/15,3922
2011/04/16,3908
2011/04/17,3919
2011/04/18,3870
2011/04/19,3608
2011/04/20,3328
2011/04/21,3332
2011/04/22,3035
2011/04/23,3036
2011/04/24,3021
2011/04/25,2845
2011/04/26,2836
2011/04/27,3422
2011/04/28,3508
2011/04/29,3504
2011/04/30,3743
2011/05/01,3875
2011/05/02,3774
2011/05/03,3663
2011/05/04,3625
2011/05/05,3536
2011/05/06,3480
2011/05/07,3386
2011/05/08,3308
2011/05/09,3192
2011/05/10,3088
2011/05/11,3017
2011/05/12,3055
2011/05/13,3113
2011/05/14,3116
2011/05/15,3129
2011/05/16,3136
2011/05/17,3005
2011/05/18,3027
2011/05/19,3398
2011/05/20,3426
2011/05/21,3337
2011/05/22,3153
2011/05/23,3066
2011/05/24,2988
2011/05/25,2934
2011/05/26,2967
2011/05/27,3057
2011/05/28,3513
2011/05/29,3597
2011/05/30,4195
2011/05/31,5240
2011/06/01,5545
2011/06/02,6011
2011/06/03,7023
2011/06/04,7361
2011/06/05,7487
2011/06/06,7851
2011/06/07,8416
2011/06/08,10705
2011/06/09,11340
2011/06/10,11544
2011/06/11,11513
2011/06/12,11880
2011/06/13,11976
2011/06/14,12076
2011/06/15,11912
2011/06/16,12704
2011/06/17,12903
2011/06/18,13052
2011/06/19,12868
2011/06/20,12486
2011/06/21,11996
2011/06/22,11443
2011/06/23,10763
2011/06/24,10104
2011/06/25,9997
2011/06/26,10046
2011/06/27,10581
2011/06/28,10194
2011/06/29,9892
2011/06/30,9749
2011/07/01,9499
2011/07/02,9224
2011/07/03,9204
2011/07/04,8967
2011/07/05,8853
2011/07/06,9012
2011/07/07,9185
2011/07/08,8842
2011/07/09,8846
2011/07/10,8991
2011/07/11,8768
2011/07/12,8756
2011/07/13,8852
2011/07/14,8872
2011/07/15,8810
2011/07/16,8529
2011/07/17,8523
2011/07/18,8598
2011/07/19,8781
2011/07/20,8543
2011/07/21,7929
2011/07/22,7363
2011/07/23,6792
2011/07/24,6640
2011/07/25,6570
2011/07/26,6549
2011/07/27,6080
2011/07/28,5943
2011/07/29,6282
2011/07/30,6698
2011/07/31,6815
2011/08/01,6794
2011/08/02,6703
2011/08/03,6736
2011/08/04,6591
2011/08/05,6190
2011/08/06,5917
2011/08/07,5903
2011/08/08,6037
2011/08/09,5986
2011/08/10,5844
2011/08/11,5836
2011/08/12,5694
2011/08/13,5606
2011/08/14,5552
2011/08/15,5962
2011/08/16,6042
2011/08/17,5973
2011/08/18,5687
2011/08/19,5756
2011/08/20,5876
2011/08/21,5969
2011/08/22,6036
2011/08/23,6088
2011/08/24,5998
2011/08/25,5959
2011/08/26,5888
2011/08/27,5908
2011/08/28,5702
2011/08/29,5178
2011/08/30,5007
2011/08/31,5284
2011/09/01,5262
2011/09/02,5584
2011/09/03,5905
2011/09/04,8431
2011/09/05,8517
2011/09/06,8506
2011/09/07,8421
2011/09/08,8264
2011/09/09,8296
2011/09/10,8312
2011/09/11,8302
2011/09/12,8298
2011/09/13,8388
2011/09/14,8224
2011/09/15,8181
2011/09/16,8100
2011/09/17,8317
2011/09/18,8433
2011/09/19,8462
2011/09/20,8718
2011/09/21,8787
2011/09/22,8907
2011/09/23,8927
2011/09/24,8926
2011/09/25,8985
2011/09/26,9021
2011/09/27,9044
2011/09/28,9128
2011/09/29,9205
2011/09/30,9186
2011/10/01,9317
2011/10/02,9366
2011/10/03,9320
2011/10/04,6099
2011/10/05,6226
2011/10/06,6139
2011/10/07,6149
2011/10/08,6122
2011/10/09,5813
2011/10/10,5764
2011/10/11,6538
2011/10/12,6451
2011/10/13,6486
2011/10/14,6457
2011/10/15,6494
2011/10/16,6477
2011/10/17,6479
2011/10/18,6341
2011/10/19,6267
2011/10/20,5581
2011/10/21,5196
2011/10/22,5283
2011/10/23,5312
2011/10/24,5281
2011/10/25,5343
2011/10/26,5327
2011/10/27,5321
2011/10/28,5305
2011/10/29,5351
2011/10/30,5359
2011/10/31,5384
2011/11/01,5522
2011/11/02,5696
2011/11/03,5554
2011/11/04,5495
2011/11/05,5528
2011/11/06,5894
2011/11/07,5901
2011/11/08,5905
2011/11/09,5937
2011/11/10,4591
2011/11/11,4453
2011/11/12,4383
2011/11/13,4540
2011/11/14,4535
2011/11/15,4576
2011/11/16,4257
2011/11/17,4302
2011/11/18,4298
2011/11/19,4279
2011/11/20,4251
2011/11/21,3985
2011/11/22,3800
2011/11/23,3754
2011/11/24,3863
2011/11/25,3836
2011/11/26,3784
2011/11/27,3504
2011/11/28,3283
2011/11/29,3635
2011/11/30,3741
2011/12/01,3688
2011/12/02,3598
2011/12/03,3574
2011/12/04,3548
2011/12/05,3564
2011/12/06,3294
2011/12/07,3351
2011/12/08,3366
2011/12/09,3408
2011/12/10,3343
2011/12/11,3306
2011/12/12,3239
2011/12/13,3070
2011/12/14,3154
2011/12/15,3121
2011/12/16,3158
2011/12/17,3320
2011/12/18,3635
2011/12/19,3623
2011/12/20,4470
2011/12/21,4480
2011/12/22,4469
2011/12/23,4479
2011/12/24,4682
2011/12/25,4980
2011/12/26,5162
2011/12/27,5176
2011/12/28,5176
2011/12/29,4882
2011/12/30,4763
2011/12/31,4764
2012/01/01,4721
2012/01/02,4794
2012/01/03,4819
2012/01/04,4897
2012/01/05,5540
2012/01/06,5726
2012/01/07,5727
2012/01/08,5824
2012/01/09,5913
2012/01/10,7355
2012/01/11,8121
2012/01/12,8152
2012/01/13,8191
2012/01/14,8196
2012/01/15,8227
2012/01/16,8098
2012/01/17,7862
2012/01/18,8113
2012/01/19,7865
2012/01/20,7823
2012/01/21,7799
2012/01/22,7800
2012/01/23,7639
2012/01/24,7441
2012/01/25,7344
2012/01/26,7230
2012/01/27,6898
2012/01/28,6782
2012/01/29,6530
2012/01/30,6573
2012/01/31,6450
2012/02/01,6419
2012/02/02,6348
2012/02/03,6320
2012/02/04,6174
2012/02/05,6167
2012/02/06,6024
2012/02/07,6034
2012/02/08,6030
2012/02/09,5186
2012/02/10,5189
2012/02/11,5249
2012/02/12,5261
2012/02/13,5609
2012/02/14,6819
2012/02/15,7448
2012/02/16,8337
2012/02/17,8367
2012/02/18,8610
2012/02/19,8817
2012/02/20,8781
2012/02/21,8581
2012/02/22,8263
2012/02/23,8231
2012/02/24,8157
2012/02/25,8269
2012/02/26,8380
2012/02/27,8364
2012/02/28,8297
2012/02/29,8188
2012/03/01,8194
2012/03/02,8480
2012/03/03,8505
2012/03/04,8495
2012/03/05,8528
2012/03/06,8532
2012/03/07,8507
2012/03/08,8547
2012/03/09,8631
2012/03/10,8724
2012/03/11,8513
2012/03/12,8599
2012/03/13,8650
2012/03/14,8631
2012/03/15,7866
2012/03/16,7193
2012/03/17,5872
2012/03/18,6035
2012/03/19,5832
2012/03/20,5658
2012/03/21,5641
2012/03/22,5608
2012/03/23,5600
2012/03/24,5943
2012/03/25,5965
2012/03/26,5916
2012/03/27,5858
2012/03/28,5882
2012/03/29,5978
2012/03/30,5823
2012/03/31,6012
2012/04/01,5384
2012/04/02,5820
2012/04/03,6301
2012/04/04,6238
2012/04/05,7011
2012/04/06,7167
2012/04/07,7155
2012/04/08,7196
2012/04/09,7131
2012/04/10,7252
2012/04/11,7345
2012/04/12,7793
2012/04/13,7806
2012/04/14,7823
2012/04/15,8281
2012/04/16,8355
2012/04/17,8365
2012/04/18,9090
2012/04/19,8953
2012/04/20,9000
2012/04/21,8866
2012/04/22,8875
2012/04/23,8229
2012/04/24,7919
2012/04/25,7894
2012/04/26,7729
2012/04/27,7671
2012/04/28,7737
2012/04/29,7862
2012/04/30,7205
2012/05/01,6865
2012/05/02,7205
2012/05/03,8654
2012/05/04,9804
2012/05/05,10116
2012/05/06,10514
2012/05/07,12667
2012/05/08,13432
2012/05/09,14711
2012/05/10,15252
2012/05/11,18485
2012/05/12,21484
2012/05/13,21905
2012/05/14,29680
2012/05/15,33234
2012/05/16,35198
2012/05/17,36600
2012/05/18,38742
2012/05/19,44430
2012/05/20,48322
2012/05/21,52705
2012/05/22,53736
2012/05/23,54928
2012/05/24,55788
2012/05/25,57383
2012/05/26,56372
2012/05/27,55034
2012/05/28,54167
2012/05/29,53527
2012/05/30,51555
2012/05/31,49295
2012/06/01,47244
2012/06/02,47506
2012/06/03,46679
2012/06/04,48559
2012/06/05,49339
2012/06/06,49323
2012/06/07,48239
2012/06/08,46575
2012/06/09,43992
2012/06/10,43472
2012/06/11,42845
2012/06/12,41415
2012/06/13,49128
2012/06/14,58420
2012/06/15,61709
2012/06/16,61654
2012/06/17,61336
2012/06/18,61305
2012/06/19,61503
2012/06/20,61413
2012/06/21,61380
2012/06/22,61723
2012/06/23,62968
2012/06/24,63314
2012/06/25,62794
2012/06/26,62216
2012/06/27,62439
2012/06/28,62522
2012/06/29,63467
2012/06/30,63290
2012/07/01,64624
2012/07/02,61627
2012/07/03,62993
2012/07/04,62411
2012/07/05,61700
2012/07/06,60196
2012/07/07,60840
2012/07/08,61742
2012/07/09,62270
2012/07/10,62244
2012/07/11,62311
2012/07/12,61648
2012/07/13,56039
2012/07/14,45038
2012/07/15,36479
2012/07/16,32952
2012/07/17,30723
2012/07/18,30524
2012/07/19,29750
2012/07/20,30524
2012/07/21,31619
2012/07/22,31936
2012/07/23,32043
2012/07/24,32066
2012/07/25,32214
2012/07/26,32071
2012/07/27,32630
2012/07/28,32996
2012/07/29,32719
2012/07/30,32730
2012/07/31,37252
2012/08/01,37210
2012/08/02,36110
2012/08/03,35802
2012/08/04,35219
2012/08/05,34823
2012/08/06,34129
2012/08/07,33014
2012/08/08,32206
2012/08/09,32224
2012/08/10,32241
2012/08/11,31863
2012/08/12,31188
2012/08/13,32425
2012/08/14,32259
2012/08/15,37366
2012/08/16,39366
2012/08/17,40965
2012/08/18,40778
2012/08/19,40392
2012/08/20,40212
2012/08/21,40234
2012/08/22,40272
2012/08/23,40243
2012/08/24,39424
2012/08/25,38978
2012/08/26,38414
2012/08/27,38409
2012/08/28,38576
2012/08/29,38846
2012/08/30,35645
2012/08/31,36661
2012/09/01,36691
2012/09/02,35901
2012/09/03,35606
2012/09/04,36286
2012/09/05,36246
2012/09/06,35023
2012/09/07,35415
2012/09/08,34647
2012/09/09,34050
2012/09/10,33227
2012/09/11,33280
2012/09/12,32493
2012/09/13,32479
2012/09/14,27681
2012/09/15,25677
2012/09/16,23443
2012/09/17,25508
2012/09/18,25470
2012/09/19,25615
2012/09/20,25616
2012/09/21,25678
2012/09/22,26066
2012/09/23,26298
2012/09/24,26187
2012/09/25,25903
2012/09/26,26258
2012/09/27,26556
2012/09/28,26371
2012/09/29,27675
2012/09/30,27207
2012/10/01,26699
2012/10/02,27332
2012/10/03,27208
2012/10/04,27718
2012/10/05,29325
2012/10/06,29062
2012/10/07,32483
2012/10/08,32560
2012/10/09,33483
2012/10/10,33486
2012/10/11,32700
2012/10/12,32340
2012/10/13,32454
2012/10/14,32543
2012/10/15,32380
2012/10/16,32429
2012/10/17,31363
2012/10/18,31199
2012/10/19,31143
2012/10/20,30958
2012/10/21,31377
2012/10/22,31314
2012/10/23,31832
2012/10/24,31500
2012/10/25,29839
2012/10/26,32196
2012/10/27,36592
2012/10/28,39924
2012/10/29,39496
2012/10/30,37584
2012/10/31,37618
2012/11/01,37966
2012/11/02,37934
2012/11/03,37637
2012/11/04,37397
2012/11/05,37343
2012/11/06,35254
2012/11/07,35574
2012/11/08,34683
2012/11/09,35071
2012/11/10,35085
2012/11/11,35826
2012/11/12,35637
2012/11/13,35370
2012/11/14,35366
2012/11/15,36681
2012/11/16,37838
2012/11/17,39171
2012/11/18,39491
2012/11/19,40252
2012/11/20,40087
2012/11/21,40236
2012/11/22,38929
2012/11/23,39024
2012/11/24,39030
2012/11/25,38829
2012/11/26,34800
2012/11/27,31027
2012/11/28,29616
2012/11/29,29707
2012/11/30,29757
2012/12/01,29132
2012/12/02,31141
2012/12/03,31644
2012/12/04,33267
2012/12/05,35436
2012/12/06,36862
2012/12/07,36983
2012/12/08,36972
2012/12/09,36035
2012/12/10,35971
2012/12/11,33965
2012/12/12,33909
2012/12/13,36257
2012/12/14,41163
2012/12/15,41274
2012/12/16,42517
2012/12/17,42974
2012/12/18,49431
2012/12/19,49944
2012/12/20,51687
2012/12/21,53152
2012/12/22,53041
2012/12/23,52637
2012/12/24,51457
2012/12/25,52080
2012/12/26,51812
2012/12/27,50249
2012/12/28,49345
2012/12/29,48719
2012/12/30,48347
2012/12/31,48672
2013/01/01,45799
2013/01/02,40959
2013/01/03,41509
2013/01/04,41739
2013/01/05,41880
2013/01/06,42622
2013/01/07,42638
2013/01/08,43150
2013/01/09,43584
2013/01/10,45048
2013/01/11,49358
2013/01/12,50145
2013/01/13,49650
2013/01/14,49591
2013/01/15,50290
2013/01/16,53039
2013/01/17,55379
2013/01/18,58143
2013/01/19,58351
2013/01/20,58070
2013/01/21,58071
2013/01/22,58121
2013/01/23,59586
2013/01/24,58025
2013/01/25,57976
2013/01/26,57940
2013/01/27,58021
2013/01/28,58219
2013/01/29,57247
2013/01/30,53544
2013/01/31,49704
2013/02/01,49033
2013/02/02,46348
2013/02/03,46183
2013/02/04,44300
2013/02/05,39864
2013/02/06,36617
2013/02/07,37264
2013/02/08,37957
2013/02/09,38636
2013/02/10,37252
2013/02/11,37288
2013/02/12,39248
2013/02/13,37399
2013/02/14,37403
2013/02/15,36948
2013/02/16,35680
2013/02/17,35676
2013/02/18,35826
2013/02/19,35536
2013/02/20,35147
2013/02/21,35259
2013/02/22,34820
2013/02/23,34913
2013/02/24,34792
2013/02/25,34828
2013/02/26,35462
2013/02/27,35284
2013/02/28,35929
2013/03/01,37358
2013/03/02,36154
2013/03/03,35406
2013/03/04,35474
2013/03/05,37516
2013/03/06,39372
2013/03/07,41182
2013/03/08,39173
2013/03/09,38966
2013/03/10,39288
2013/03/11,38962
2013/03/12,39192
2013/03/13,39204
2013/03/14,37947
2013/03/15,38027
2013/03/16,44252
2013/03/17,52777
2013/03/18,54651
2013/03/19,54172
2013/03/20,57509
2013/03/21,58589
2013/03/22,59305
2013/03/23,60165
2013/03/24,60735
2013/03/25,60866
2013/03/26,60890
2013/03/27,62173
2013/03/28,62196
2013/03/29,62525
2013/03/30,63213
2013/03/31,61652
2013/04/01,61285
2013/04/02,61721
2013/04/03,62497
2013/04/04,65394
2013/04/05,65074
2013/04/06,62919
2013/04/07,65397
2013/04/08,66811
2013/04/09,66511
2013/04/10,66465
2013/04/11,69307
2013/04/12,69261
2013/04/13,69434
2013/04/14,69509
2013/04/15,66099
2013/04/16,59381
2013/04/17,55531
2013/04/18,54724
2013/04/19,51903
2013/04/20,49638
2013/04/21,50530
2013/04/22,48463
2013/04/23,45932
2013/04/24,47720
2013/04/25,47474
2013/04/26,47494
2013/04/27,48442
2013/04/28,51724
2013/04/29,52005
2013/04/30,51520
2013/05/01,50176
2013/05/02,50964
2013/05/03,50913
2013/05/04,47760
2013/05/05,47593
2013/05/06,47487
2013/05/07,45560
2013/05/08,44606
2013/05/09,45110
2013/05/10,45887
2013/05/11,43082
2013/05/12,43399
2013/05/13,42592
2013/05/14,44201
2013/05/15,47408
2013/05/16,48493
2013/05/17,48405
2013/05/18,47339
2013/05/19,46387
2013/05/20,46263
2013/05/21,42640
2013/05/22,41885
2013/05/23,42078
2013/05/24,40102
2013/05/25,40862
2013/05/26,42768
2013/05/27,42675
2013/05/28,38816
2013/05/29,38045
2013/05/30,38263
2013/05/31,39191
2013/06/01,41128
2013/06/02,43976
2013/06/03,46120
2013/06/04,47622
2013/06/05,47973
2013/06/06,48406
2013/06/07,48438
2013/06/08,49400
2013/06/09,48934
2013/06/10,49418
2013/06/11,49782
2013/06/12,52302
2013/06/13,51175
2013/06/14,44612
2013/06/15,43105
2013/06/16,43317
2013/06/17,42129
2013/06/18,42283
2013/06/19,40187
2013/06/20,38734
2013/06/21,38030
2013/06/22,37524
2013/06/23,37934
2013/06/24,37541
2013/06/25,37599
2013/06/26,37452
2013/06/27,34888
2013/06/28,33263
2013/06/29,32977
2013/06/30,34677
2013/07/01,35014
2013/07/02,35123
2013/07/03,37999
2013/07/04,39236
2013/07/05,40016
2013/07/06,41411
2013/07/07,42249
2013/07/08,42987
2013/07/09,42736
2013/07/10,43471
2013/07/11,43358
2013/07/12,45278
2013/07/13,45184
2013/07/14,45342
2013/07/15,44985
2013/07/16,44896
2013/07/17,43976
2013/07/18,41989
2013/07/19,38492
2013/07/20,35486
2013/07/21,35483
2013/07/22,35274
2013/07/23,35845
2013/07/24,34926
2013/07/25,36176
2013/07/26,35823
2013/07/27,35207
2013/07/28,33417
2013/07/29,33491
2013/07/30,33242
2013/07/31,33900
2013/08/01,35354
2013/08/02,34895
2013/08/03,35304
2013/08/04,34730
2013/08/05,33810
2013/08/06,31829
2013/08/07,32265
2013/08/08,32408
2013/08/09,31489
2013/08/10,31494
2013/08/11,30477
2013/08/12,31483
2013/08/13,32317
2013/08/14,34046
2013/08/15,38077
2013/08/16,44238
2013/08/17,44370
2013/08/18,43657
2013/08/19,45806
2013/08/20,44107
2013/08/21,43833
2013/08/22,43850
2013/08/23,43873
2013/08/24,43662
2013/08/25,43174
2013/08/26,41886
2013/08/27,43635
2013/08/28,43796
2013/08/29,41830
2013/08/30,41635
2013/08/31,43877
2013/09/01,45896
2013/09/02,46920
2013/09/03,46313
2013/09/04,46271
2013/09/05,46203
2013/09/06,46372
2013/09/07,46786
2013/09/08,45906
2013/09/09,45265
2013/09/10,40278
2013/09/11,41913
2013/09/12,42832
2013/09/13,44753
2013/09/14,46632
2013/09/15,43119
2013/09/16,44319
2013/09/17,45743
2013/09/18,44255
2013/09/19,43820
2013/09/20,43805
2013/09/21,43934
2013/09/22,44564
2013/09/23,44602
2013/09/24,44452
2013/09/25,44253
2013/09/26,42520
2013/09/27,41222
2013/09/28,41616
2013/09/29,41762
2013/09/30,40240
2013/10/01,38270
2013/10/02,38657
2013/10/03,38897
2013/10/04,38584
2013/10/05,40558
2013/10/06,40652
2013/10/07,39870
2013/10/08,39875
2013/10/09,39825
2013/10/10,39881
2013/10/11,38958
2013/10/12,39428
2013/10/13,38136
2013/10/14,35592
2013/10/15,37203
2013/10/16,35698
2013/10/17,33124
2013/10/18,30896
2013/10/19,30722
2013/10/20,30761
2013/10/21,31074
2013/10/22,30660
2013/10/23,30535
2013/10/24,32448
2013/10/25,32168
2013/10/26,29991
2013/10/27,30242
2013/10/28,29858
2013/10/29,29983
2013/10/30,30009
2013/10/31,29858
2013/11/01,28432
2013/11/02,28707
2013/11/03,29752
2013/11/04,27815
2013/11/05,29418
2013/11/06,35445
2013/11/07,48052
2013/11/08,59504
2013/11/09,63834
2013/11/10,65058
2013/11/11,64120
2013/11/12,63600
2013/11/13,64635
2013/11/14,64180
2013/11/15,64104
2013/11/16,64848
2013/11/17,64883
2013/11/18,75125
2013/11/19,93846
2013/11/20,97348
2013/11/21,104843
2013/11/22,106413
2013/11/23,107322
2013/11/24,106181
2013/11/25,104983
2013/11/26,106197
2013/11/27,109253
2013/11/28,110752
2013/11/29,110509
2013/11/30,108588
2013/12/01,103718
2013/12/02,98819
2013/12/03,92376
2013/12/04,87665
2013/12/05,86355
2013/12/06,87151
2013/12/07,88458
2013/12/08,93262
2013/12/09,93907
2013/12/10,93409
2013/12/11,91425
2013/12/12,89331
2013/12/13,89614
2013/12/14,90328
2013/12/15,90496
2013/12/16,85104
2013/12/17,82713
2013/12/18,80801
2013/12/19,73028
2013/12/20,72232
2013/12/21,67076
2013/12/22,67047
2013/12/23,67337
2013/12/24,67854
2013/12/25,68068
2013/12/26,64757
2013/12/27,59767
2013/12/28,54767
2013/12/29,48561
2013/12/30,47937
2013/12/31,49271
2014/01/01,51494
2014/01/02,53328
2014/01/03,49395
2014/01/04,43249
2014/01/05,43276
2014/01/06,44757
2014/01/07,40520
2014/01/08,40913
2014/01/09,41807
2014/01/10,41709
2014/01/11,43033
2014/01/12,45512
2014/01/13,45513
2014/01/14,45558
2014/01/15,45350
2014/01/16,45413
2014/01/17,44112
2014/01/18,44337
2014/01/19,44601
2014/01/20,45051
2014/01/21,49202
2014/01/22,49233
2014/01/23,49690
2014/01/24,49599
2014/01/25,49599
2014/01/26,49122
2014/01/27,49491
2014/01/28,52291
2014/01/29,52890
2014/01/30,52012
2014/01/31,45859
2014/02/01,44083
2014/02/02,43308
2014/02/03,43145
2014/02/04,46824
2014/02/05,48802
2014/02/06,50611
2014/02/07,56350
2014/02/08,54947
2014/02/09,54862
2014/02/10,53843
2014/02/11,49925
2014/02/12,54717
2014/02/13,55511
2014/02/14,55987
2014/02/15,54904
2014/02/16,57389
2014/02/17,55496
2014/02/18,53413
2014/02/19,53358
2014/02/20,53790
2014/02/21,56938
2014/02/22,56955
2014/02/23,56081
2014/02/24,55272
2014/02/25,61289
2014/02/26,61612
2014/02/27,61539
2014/02/28,62147
2014/03/01,63534
2014/03/02,62074
2014/03/03,71055
2014/03/04,82905
2014/03/05,83497
2014/03/06,83590
2014/03/07,83744
2014/03/08,83708
2014/03/09,84343
2014/03/10,84410
2014/03/11,84198
2014/03/12,83724
2014/03/13,82916
2014/03/14,86348
2014/03/15,88147
2014/03/16,91672
2014/03/17,89763
2014/03/18,86234
2014/03/19,86053
2014/03/20,86297
2014/03/21,85454
2014/03/22,85322
2014/03/23,91668
2014/03/24,89966
2014/03/25,89451
2014/03/26,89341
2014/03/27,87947
2014/03/28,88166
2014/03/29,90583
2014/03/30,90594
2014/03/31,90589
2014/04/01,90759
2014/04/02,83927
2014/04/03,71377
2014/04/04,68266
2014/04/05,68351
2014/04/06,67428
2014/04/07,68042
2014/04/08,72674
2014/04/09,70100
2014/04/10,70286
2014/04/11,69940
2014/04/12,70765
2014/04/13,65282
2014/04/14,64567
2014/04/15,63033
2014/04/16,66061
2014/04/17,64198
2014/04/18,64369
2014/04/19,65010
2014/04/20,66961
2014/04/21,66756
2014/04/22,66786
2014/04/23,67300
2014/04/24,70080
2014/04/25,69599
2014/04/26,70688
2014/04/27,71931
2014/04/28,70444
2014/04/29,70337
2014/04/30,72603
2014/05/01,73342
2014/05/02,72883
2014/05/03,71221
2014/05/04,71078
