Date,mining_profitability30trx
2018/07/30,-0.494
2018/07/31,-0.462
2018/08/01,-0.435
2018/08/02,-0.412
2018/08/03,-0.391
2018/08/04,-0.373
2018/08/05,-0.361
2018/08/06,-0.354
2018/08/07,-0.347
2018/08/08,-0.345
2018/08/09,-0.346
2018/08/10,-0.348
2018/08/11,-0.355
2018/08/12,-0.367
2018/08/13,-0.38
2018/08/14,-0.396
2018/08/15,-0.412
2018/08/16,-0.428
2018/08/17,-0.444
2018/08/18,-0.46
2018/08/19,-0.477
2018/08/20,-0.493
2018/08/21,-0.507
2018/08/22,-0.52
2018/08/23,-0.532
2018/08/24,-0.543
2018/08/25,-0.555
2018/08/26,-0.563
2018/08/27,-0.569
2018/08/28,-0.576
2018/08/29,-0.581
2018/08/30,-0.585
2018/08/31,-0.585
2018/09/01,-0.585
2018/09/02,-0.584
2018/09/03,-0.581
2018/09/04,-0.577
2018/09/05,-0.571
2018/09/06,-0.565
2018/09/07,-0.561
2018/09/08,-0.559
2018/09/09,-0.557
2018/09/10,-0.559
2018/09/11,-0.561
2018/09/12,-0.562
2018/09/13,-0.564
2018/09/14,-0.567
2018/09/15,-0.568
2018/09/16,-0.569
2018/09/17,-0.57
2018/09/18,-0.571
2018/09/19,-0.571
2018/09/20,-0.571
2018/09/21,-0.569
2018/09/22,-0.566
2018/09/23,-0.563
2018/09/24,-0.559
2018/09/25,-0.554
2018/09/26,-0.552
2018/09/27,-0.548
2018/09/28,-0.542
2018/09/29,-0.536
2018/09/30,-0.529
2018/10/01,-0.521
2018/10/02,-0.515
2018/10/03,-0.509
2018/10/04,-0.501
2018/10/05,-0.495
2018/10/06,-0.49
2018/10/07,-0.485
2018/10/08,-0.479
2018/10/09,-0.472
2018/10/10,-0.465
2018/10/11,-0.458
2018/10/12,-0.455
2018/10/13,-0.451
2018/10/14,-0.45
2018/10/15,-0.444
2018/10/16,-0.439
2018/10/17,-0.433
2018/10/18,-0.427
2018/10/19,-0.419
2018/10/20,-0.41
2018/10/21,-0.401
2018/10/22,-0.391
2018/10/23,-0.381
2018/10/24,-0.372
2018/10/25,-0.359
2018/10/26,-0.347
2018/10/27,-0.338
2018/10/28,-0.326
2018/10/29,-0.315
2018/10/30,-0.303
2018/10/31,-0.291
2018/11/01,-0.282
2018/11/02,-0.274
2018/11/03,-0.264
2018/11/04,-0.258
2018/11/05,-0.249
2018/11/06,-0.243
2018/11/07,-0.236
2018/11/08,-0.23
2018/11/09,-0.222
2018/11/10,-0.213
2018/11/11,-0.204
2018/11/12,-0.195
2018/11/13,-0.189
2018/11/14,-0.183
2018/11/15,-0.18
2018/11/16,-0.179
2018/11/17,-0.177
2018/11/18,-0.179
2018/11/19,-0.182
2018/11/20,-0.187
2018/11/21,-0.198
2018/11/22,-0.21
2018/11/23,-0.224
2018/11/24,-0.24
2018/11/25,-0.261
2018/11/26,-0.285
2018/11/27,-0.31
2018/11/28,-0.337
2018/11/29,-0.363
2018/11/30,-0.388
2018/12/01,-0.412
2018/12/02,-0.435
2018/12/03,-0.457
2018/12/04,-0.472
2018/12/05,-0.487
2018/12/06,-0.499
2018/12/07,-0.513
2018/12/08,-0.526
2018/12/09,-0.537
2018/12/10,-0.548
2018/12/11,-0.56
2018/12/12,-0.571
2018/12/13,-0.58
2018/12/14,-0.588
2018/12/15,-0.598
2018/12/16,-0.609
2018/12/17,-0.614
2018/12/18,-0.621
2018/12/19,-0.62
2018/12/20,-0.615
2018/12/21,-0.603
2018/12/22,-0.584
2018/12/23,-0.562
2018/12/24,-0.539
2018/12/25,-0.515
2018/12/26,-0.49
2018/12/27,-0.464
2018/12/28,-0.438
2018/12/29,-0.416
2018/12/30,-0.39
2018/12/31,-0.367
2019/01/01,-0.347
2019/01/02,-0.33
2019/01/03,-0.313
2019/01/04,-0.299
2019/01/05,-0.287
2019/01/06,-0.276
2019/01/07,-0.265
2019/01/08,-0.252
2019/01/09,-0.238
2019/01/10,-0.227
2019/01/11,-0.22
2019/01/12,-0.215
2019/01/13,-0.212
2019/01/14,-0.211
2019/01/15,-0.213
2019/01/16,-0.216
2019/01/17,-0.221
2019/01/18,-0.224
2019/01/19,-0.229
2019/01/20,-0.233
2019/01/21,-0.238
2019/01/22,-0.245
2019/01/23,-0.252
2019/01/24,-0.256
2019/01/25,-0.263
2019/01/26,-0.267
2019/01/27,-0.273
2019/01/28,-0.279
2019/01/29,-0.285
2019/01/30,-0.292
2019/01/31,-0.297
2019/02/01,-0.3
2019/02/02,-0.306
2019/02/03,-0.311
2019/02/04,-0.315
2019/02/05,-0.319
2019/02/06,-0.322
2019/02/07,-0.324
2019/02/08,-0.327
2019/02/09,-0.328
2019/02/10,-0.329
2019/02/11,-0.329
2019/02/12,-0.329
2019/02/13,-0.325
2019/02/14,-0.324
2019/02/15,-0.323
2019/02/16,-0.318
2019/02/17,-0.314
2019/02/18,-0.309
2019/02/19,-0.302
2019/02/20,-0.294
2019/02/21,-0.286
2019/02/22,-0.272
2019/02/23,-0.259
2019/02/24,-0.245
2019/02/25,-0.231
2019/02/26,-0.215
2019/02/27,-0.2
2019/02/28,-0.186
2019/03/01,-0.174
2019/03/02,-0.164
2019/03/03,-0.154
2019/03/04,-0.146
2019/03/05,-0.136
2019/03/06,-0.128
2019/03/07,-0.12
2019/03/08,-0.11
2019/03/09,-0.101
2019/03/10,-0.093
2019/03/11,-0.084
2019/03/12,-0.075
2019/03/13,-0.068
2019/03/14,-0.057
2019/03/15,-0.049
2019/03/16,-0.039
2019/03/17,-0.033
2019/03/18,-0.023
2019/03/19,-0.013
2019/03/20,-0.004
2019/03/21,0.004
2019/03/22,0.012
2019/03/23,0.018
2019/03/24,0.022
2019/03/25,0.025
2019/03/26,0.025
2019/03/27,0.026
2019/03/28,0.027
2019/03/29,0.028
2019/03/30,0.028
2019/03/31,0.029
2019/04/01,0.03
2019/04/02,0.039
2019/04/03,0.053
2019/04/04,0.072
2019/04/05,0.096
2019/04/06,0.119
2019/04/07,0.146
2019/04/08,0.177
2019/04/09,0.206
2019/04/10,0.238
2019/04/11,0.27
2019/04/12,0.3
2019/04/13,0.326
2019/04/14,0.347
2019/04/15,0.372
2019/04/16,0.394
2019/04/17,0.413
2019/04/18,0.433
2019/04/19,0.451
2019/04/20,0.465
2019/04/21,0.479
2019/04/22,0.489
2019/04/23,0.498
2019/04/24,0.515
2019/04/25,0.527
2019/04/26,0.538
2019/04/27,0.542
2019/04/28,0.55
2019/04/29,0.554
2019/04/30,0.554
2019/05/01,0.554
2019/05/02,0.556
2019/05/03,0.555
2019/05/04,0.55
2019/05/05,0.546
2019/05/06,0.543
2019/05/07,0.539
2019/05/08,0.537
2019/05/09,0.539
2019/05/10,0.539
2019/05/11,0.544
2019/05/12,0.559
2019/05/13,0.579
2019/05/14,0.602
2019/05/15,0.632
2019/05/16,0.667
2019/05/17,0.701
2019/05/18,0.733
2019/05/19,0.767
2019/05/20,0.797
2019/05/21,0.828
2019/05/22,0.861
2019/05/23,0.887
2019/05/24,0.912
2019/05/25,0.93
2019/05/26,0.95
2019/05/27,0.972
2019/05/28,0.993
2019/05/29,1.015
2019/05/30,1.032
2019/05/31,1.038
2019/06/01,1.043
2019/06/02,1.041
2019/06/03,1.035
2019/06/04,1.029
2019/06/05,1.014
2019/06/06,0.994
2019/06/07,0.97
2019/06/08,0.939
2019/06/09,0.905
2019/06/10,0.871
2019/06/11,0.836
2019/06/12,0.798
2019/06/13,0.764
2019/06/14,0.735
2019/06/15,0.702
2019/06/16,0.673
2019/06/17,0.649
2019/06/18,0.632
2019/06/19,0.618
2019/06/20,0.603
2019/06/21,0.591
2019/06/22,0.587
2019/06/23,0.591
2019/06/24,0.598
2019/06/25,0.606
2019/06/26,0.626
2019/06/27,0.645
2019/06/28,0.667
2019/06/29,0.687
2019/06/30,0.703
2019/07/01,0.713
2019/07/02,0.721
2019/07/03,0.726
2019/07/04,0.729
2019/07/05,0.73
2019/07/06,0.728
2019/07/07,0.721
2019/07/08,0.716
2019/07/09,0.707
2019/07/10,0.695
2019/07/11,0.679
2019/07/12,0.662
2019/07/13,0.64
2019/07/14,0.614
2019/07/15,0.584
2019/07/16,0.553
2019/07/17,0.514
2019/07/18,0.474
2019/07/19,0.434
2019/07/20,0.399
2019/07/21,0.361
2019/07/22,0.324
2019/07/23,0.29
2019/07/24,0.253
2019/07/25,0.218
2019/07/26,0.184
2019/07/27,0.149
2019/07/28,0.115
2019/07/29,0.081
2019/07/30,0.047
2019/07/31,0.018
2019/08/01,-0.013
2019/08/02,-0.038
2019/08/03,-0.059
2019/08/04,-0.078
2019/08/05,-0.097
2019/08/06,-0.112
2019/08/07,-0.126
2019/08/08,-0.136
2019/08/09,-0.145
2019/08/10,-0.151
2019/08/11,-0.158
2019/08/12,-0.167
2019/08/13,-0.172
2019/08/14,-0.178
2019/08/15,-0.187
2019/08/16,-0.197
2019/08/17,-0.208
2019/08/18,-0.221
2019/08/19,-0.232
2019/08/20,-0.242
2019/08/21,-0.253
2019/08/22,-0.264
2019/08/23,-0.274
2019/08/24,-0.283
2019/08/25,-0.293
2019/08/26,-0.305
2019/08/27,-0.315
2019/08/28,-0.325
2019/08/29,-0.334
2019/08/30,-0.344
2019/08/31,-0.353
2019/09/01,-0.366
2019/09/02,-0.378
2019/09/03,-0.387
2019/09/04,-0.397
2019/09/05,-0.404
2019/09/06,-0.409
2019/09/07,-0.414
2019/09/08,-0.416
2019/09/09,-0.421
2019/09/10,-0.422
2019/09/11,-0.423
2019/09/12,-0.425
2019/09/13,-0.428
2019/09/14,-0.432
2019/09/15,-0.436
2019/09/16,-0.442
2019/09/17,-0.448
2019/09/18,-0.453
2019/09/19,-0.459
2019/09/20,-0.466
2019/09/21,-0.472
2019/09/22,-0.477
2019/09/23,-0.486
2019/09/24,-0.492
2019/09/25,-0.501
2019/09/26,-0.513
2019/09/27,-0.53
2019/09/28,-0.547
2019/09/29,-0.567
2019/09/30,-0.589
2019/10/01,-0.61
2019/10/02,-0.631
2019/10/03,-0.651
2019/10/04,-0.67
2019/10/05,-0.69
2019/10/06,-0.709
2019/10/07,-0.727
2019/10/08,-0.744
2019/10/09,-0.761
2019/10/10,-0.773
2019/10/11,-0.786
2019/10/12,-0.799
2019/10/13,-0.81
2019/10/14,-0.82
2019/10/15,-0.827
2019/10/16,-0.832
2019/10/17,-0.838
2019/10/18,-0.842
2019/10/19,-0.847
2019/10/20,-0.849
2019/10/21,-0.85
2019/10/22,-0.849
2019/10/23,-0.848
2019/10/24,-0.852
2019/10/25,-0.853
2019/10/26,-0.851
2019/10/27,-0.847
2019/10/28,-0.838
2019/10/29,-0.827
2019/10/30,-0.814
2019/10/31,-0.801
2019/11/01,-0.785
2019/11/02,-0.768
2019/11/03,-0.749
2019/11/04,-0.729
2019/11/05,-0.707
2019/11/06,-0.685
2019/11/07,-0.664
2019/11/08,-0.642
2019/11/09,-0.616
2019/11/10,-0.589
2019/11/11,-0.564
2019/11/12,-0.542
2019/11/13,-0.518
2019/11/14,-0.494
2019/11/15,-0.472
2019/11/16,-0.451
2019/11/17,-0.43
2019/11/18,-0.413
2019/11/19,-0.396
2019/11/20,-0.381
2019/11/21,-0.368
2019/11/22,-0.359
2019/11/23,-0.352
2019/11/24,-0.351
2019/11/25,-0.354
2019/11/26,-0.357
2019/11/27,-0.36
2019/11/28,-0.363
2019/11/29,-0.367
2019/11/30,-0.372
2019/12/01,-0.375
2019/12/02,-0.38
2019/12/03,-0.382
2019/12/04,-0.384
2019/12/05,-0.389
2019/12/06,-0.392
2019/12/07,-0.393
2019/12/08,-0.396
2019/12/09,-0.397
2019/12/10,-0.398
2019/12/11,-0.399
2019/12/12,-0.402
2019/12/13,-0.402
2019/12/14,-0.403
2019/12/15,-0.405
2019/12/16,-0.404
2019/12/17,-0.406
2019/12/18,-0.408
2019/12/19,-0.408
2019/12/20,-0.407
2019/12/21,-0.405
2019/12/22,-0.403
2019/12/23,-0.402
2019/12/24,-0.401
2019/12/25,-0.399
2019/12/26,-0.393
2019/12/27,-0.388
2019/12/28,-0.382
2019/12/29,-0.376
2019/12/30,-0.367
2019/12/31,-0.36
2020/01/01,-0.351
2020/01/02,-0.348
2020/01/03,-0.344
2020/01/04,-0.339
2020/01/05,-0.335
2020/01/06,-0.334
2020/01/07,-0.326
2020/01/08,-0.321
2020/01/09,-0.312
2020/01/10,-0.303
2020/01/11,-0.293
2020/01/12,-0.282
2020/01/13,-0.273
2020/01/14,-0.259
2020/01/15,-0.245
2020/01/16,-0.229
2020/01/17,-0.214
2020/01/18,-0.202
2020/01/19,-0.186
2020/01/20,-0.171
2020/01/21,-0.158
2020/01/22,-0.144
2020/01/23,-0.132
2020/01/24,-0.122
2020/01/25,-0.112
2020/01/26,-0.105
2020/01/27,-0.101
2020/01/28,-0.094
2020/01/29,-0.084
2020/01/30,-0.076
2020/01/31,-0.067
2020/02/01,-0.058
2020/02/02,-0.049
2020/02/03,-0.039
2020/02/04,-0.032
2020/02/05,-0.023
2020/02/06,-0.015
2020/02/07,-0.006
2020/02/08,0.004
2020/02/09,0.019
2020/02/10,0.028
2020/02/11,0.042
2020/02/12,0.057
2020/02/13,0.073
2020/02/14,0.085
2020/02/15,0.099
2020/02/16,0.113
2020/02/17,0.126
2020/02/18,0.136
2020/02/19,0.145
2020/02/20,0.151
2020/02/21,0.157
2020/02/22,0.161
2020/02/23,0.165
2020/02/24,0.167
2020/02/25,0.168
2020/02/26,0.166
2020/02/27,0.161
2020/02/28,0.155
2020/02/29,0.144
2020/03/01,0.135
2020/03/02,0.122
2020/03/03,0.109
2020/03/04,0.096
2020/03/05,0.083
2020/03/06,0.071
2020/03/07,0.059
2020/03/08,0.046
2020/03/09,0.03
2020/03/10,0.009
2020/03/11,-0.015
2020/03/12,-0.04
2020/03/13,-0.074
2020/03/14,-0.113
2020/03/15,-0.156
2020/03/16,-0.202
2020/03/17,-0.249
2020/03/18,-0.3
2020/03/19,-0.349
2020/03/20,-0.394
2020/03/21,-0.435
2020/03/22,-0.475
2020/03/23,-0.511
2020/03/24,-0.543
2020/03/25,-0.575
2020/03/26,-0.594
2020/03/27,-0.608
2020/03/28,-0.621
2020/03/29,-0.629
2020/03/30,-0.635
2020/03/31,-0.636
2020/04/01,-0.636
2020/04/02,-0.631
2020/04/03,-0.626
2020/04/04,-0.614
2020/04/05,-0.599
2020/04/06,-0.586
2020/04/07,-0.567
2020/04/08,-0.547
2020/04/09,-0.525
2020/04/10,-0.504
2020/04/11,-0.484
2020/04/12,-0.465
2020/04/13,-0.446
2020/04/14,-0.428
2020/04/15,-0.411
2020/04/16,-0.395
2020/04/17,-0.382
2020/04/18,-0.365
2020/04/19,-0.348
2020/04/20,-0.331
2020/04/21,-0.317
2020/04/22,-0.308
2020/04/23,-0.298
2020/04/24,-0.287
2020/04/25,-0.275
2020/04/26,-0.264
2020/04/27,-0.252
2020/04/28,-0.238
2020/04/29,-0.224
2020/04/30,-0.203
2020/05/01,-0.179
2020/05/02,-0.153
2020/05/03,-0.124
2020/05/04,-0.095
2020/05/05,-0.065
2020/05/06,-0.036
2020/05/07,-0.004
2020/05/08,0.028
2020/05/09,0.063
2020/05/10,0.097
2020/05/11,0.123
2020/05/12,0.132
2020/05/13,0.127
2020/05/14,0.115
2020/05/15,0.095
2020/05/16,0.069
2020/05/17,0.038
2020/05/18,0.006
2020/05/19,-0.027
2020/05/20,-0.058
2020/05/21,-0.088
2020/05/22,-0.121
2020/05/23,-0.153
2020/05/24,-0.188
2020/05/25,-0.222
2020/05/26,-0.256
2020/05/27,-0.29
2020/05/28,-0.323
2020/05/29,-0.355
2020/05/30,-0.384
2020/05/31,-0.413
2020/06/01,-0.439
2020/06/02,-0.463
2020/06/03,-0.485
2020/06/04,-0.504
2020/06/05,-0.518
2020/06/06,-0.529
2020/06/07,-0.542
2020/06/08,-0.55
2020/06/09,-0.558
2020/06/10,-0.563
2020/06/11,-0.565
2020/06/12,-0.567
2020/06/13,-0.57
2020/06/14,-0.571
2020/06/15,-0.574
2020/06/16,-0.575
2020/06/17,-0.577
2020/06/18,-0.582
2020/06/19,-0.585
2020/06/20,-0.59
2020/06/21,-0.595
2020/06/22,-0.601
2020/06/23,-0.604
2020/06/24,-0.608
2020/06/25,-0.613
2020/06/26,-0.615
2020/06/27,-0.619
2020/06/28,-0.624
2020/06/29,-0.628
2020/06/30,-0.633
2020/07/01,-0.635
2020/07/02,-0.636
2020/07/03,-0.635
2020/07/04,-0.636
2020/07/05,-0.635
2020/07/06,-0.634
2020/07/07,-0.633
2020/07/08,-0.631
2020/07/09,-0.626
2020/07/10,-0.621
2020/07/11,-0.616
2020/07/12,-0.609
2020/07/13,-0.605
2020/07/14,-0.6
2020/07/15,-0.597
2020/07/16,-0.595
2020/07/17,-0.593
2020/07/18,-0.589
2020/07/19,-0.585
2020/07/20,-0.581
2020/07/21,-0.577
2020/07/22,-0.568
2020/07/23,-0.557
2020/07/24,-0.542
2020/07/25,-0.531
2020/07/26,-0.517
2020/07/27,-0.502
2020/07/28,-0.48
2020/07/29,-0.454
2020/07/30,-0.424
2020/07/31,-0.387
2020/08/01,-0.349
2020/08/02,-0.31
2020/08/03,-0.269
2020/08/04,-0.231
2020/08/05,-0.194
2020/08/06,-0.152
2020/08/07,-0.111
2020/08/08,-0.074
2020/08/09,-0.038
2020/08/10,-0.003
2020/08/11,0.031
2020/08/12,0.064
2020/08/13,0.091
2020/08/14,0.118
2020/08/15,0.141
2020/08/16,0.16
2020/08/17,0.175
2020/08/18,0.194
2020/08/19,0.214
2020/08/20,0.231
2020/08/21,0.248
2020/08/22,0.26
2020/08/23,0.271
2020/08/24,0.277
2020/08/25,0.278
2020/08/26,0.277
2020/08/27,0.276
2020/08/28,0.275
2020/08/29,0.269
2020/08/30,0.261
2020/08/31,0.253
2020/09/01,0.248
2020/09/02,0.242
2020/09/03,0.234
2020/09/04,0.224
2020/09/05,0.213
2020/09/06,0.199
2020/09/07,0.185
2020/09/08,0.167
2020/09/09,0.146
2020/09/10,0.128
2020/09/11,0.108
2020/09/12,0.089
2020/09/13,0.067
2020/09/14,0.048
2020/09/15,0.03
2020/09/16,0.012
2020/09/17,-0.003
2020/09/18,-0.017
2020/09/19,-0.032
2020/09/20,-0.048
2020/09/21,-0.066
2020/09/22,-0.086
2020/09/23,-0.103
2020/09/24,-0.121
2020/09/25,-0.138
2020/09/26,-0.155
2020/09/27,-0.172
2020/09/28,-0.191
2020/09/29,-0.207
2020/09/30,-0.22
2020/10/01,-0.233
2020/10/02,-0.244
2020/10/03,-0.254
2020/10/04,-0.263
2020/10/05,-0.271
2020/10/06,-0.28
2020/10/07,-0.284
2020/10/08,-0.287
2020/10/09,-0.288
2020/10/10,-0.288
2020/10/11,-0.287
2020/10/12,-0.284
2020/10/13,-0.279
2020/10/14,-0.275
2020/10/15,-0.269
2020/10/16,-0.263
2020/10/17,-0.258
2020/10/18,-0.258
2020/10/19,-0.255
2020/10/20,-0.25
2020/10/21,-0.242
2020/10/22,-0.228
2020/10/23,-0.208
2020/10/24,-0.187
2020/10/25,-0.169
2020/10/26,-0.149
2020/10/27,-0.123
2020/10/28,-0.089
2020/10/29,-0.05
2020/10/30,-0.006
2020/10/31,0.045
2020/11/01,0.095
2020/11/02,0.139
2020/11/03,0.196
2020/11/04,0.257
2020/11/05,0.32
2020/11/06,0.389
2020/11/07,0.453
2020/11/08,0.511
2020/11/09,0.572
2020/11/10,0.625
2020/11/11,0.674
2020/11/12,0.721
2020/11/13,0.76
2020/11/14,0.792
2020/11/15,0.821
2020/11/16,0.846
2020/11/17,0.868
2020/11/18,0.889
2020/11/19,0.908
2020/11/20,0.926
2020/11/21,0.942
2020/11/22,0.953
2020/11/23,0.959
2020/11/24,0.965
2020/11/25,0.974
2020/11/26,0.979
2020/11/27,0.978
2020/11/28,0.972
2020/11/29,0.962
2020/11/30,0.945
2020/12/01,0.934
2020/12/02,0.924
2020/12/03,0.916
2020/12/04,0.905
2020/12/05,0.891
2020/12/06,0.874
2020/12/07,0.856
2020/12/08,0.836
2020/12/09,0.814
2020/12/10,0.791
2020/12/11,0.764
2020/12/12,0.737
2020/12/13,0.712
2020/12/14,0.687
2020/12/15,0.663
2020/12/16,0.642
2020/12/17,0.632
2020/12/18,0.634
2020/12/19,0.642
2020/12/20,0.649
2020/12/21,0.658
2020/12/22,0.671
2020/12/23,0.688
2020/12/24,0.7
2020/12/25,0.716
2020/12/26,0.733
2020/12/27,0.754
2020/12/28,0.777
2020/12/29,0.804
2020/12/30,0.831
2020/12/31,0.861
2021/01/01,0.887
2021/01/02,0.916
2021/01/03,0.951
2021/01/04,0.988
2021/01/05,1.024
2021/01/06,1.066
2021/01/07,1.114
2021/01/08,1.165
2021/01/09,1.217
2021/01/10,1.267
2021/01/11,1.305
2021/01/12,1.334
2021/01/13,1.356
2021/01/14,1.374
2021/01/15,1.391
2021/01/16,1.397
2021/01/17,1.397
2021/01/18,1.39
2021/01/19,1.38
2021/01/20,1.363
2021/01/21,1.342
2021/01/22,1.314
2021/01/23,1.284
2021/01/24,1.244
2021/01/25,1.203
2021/01/26,1.161
2021/01/27,1.115
2021/01/28,1.067
2021/01/29,1.025
2021/01/30,0.983
2021/01/31,0.943
2021/02/01,0.902
2021/02/02,0.87
2021/02/03,0.84
2021/02/04,0.816
2021/02/05,0.797
2021/02/06,0.779
2021/02/07,0.761
2021/02/08,0.747
2021/02/09,0.741
2021/02/10,0.741
2021/02/11,0.748
2021/02/12,0.763
2021/02/13,0.782
2021/02/14,0.799
2021/02/15,0.817
2021/02/16,0.834
2021/02/17,0.856
2021/02/18,0.877
2021/02/19,0.903
2021/02/20,0.931
2021/02/21,0.957
2021/02/22,0.981
2021/02/23,1.003
2021/02/24,1.023
2021/02/25,1.037
2021/02/26,1.043
2021/02/27,1.041
2021/02/28,1.03
2021/03/01,1.016
2021/03/02,1
2021/03/03,0.984
2021/03/04,0.964
2021/03/05,0.944
2021/03/06,0.922
2021/03/07,0.9
2021/03/08,0.877
2021/03/09,0.855
2021/03/10,0.838
2021/03/11,0.824
2021/03/12,0.813
2021/03/13,0.806
2021/03/14,0.803
2021/03/15,0.799
2021/03/16,0.795
2021/03/17,0.788
2021/03/18,0.786
2021/03/19,0.784
2021/03/20,0.781
2021/03/21,0.774
2021/03/22,0.764
2021/03/23,0.752
2021/03/24,0.736
2021/03/25,0.717
2021/03/26,0.695
2021/03/27,0.673
2021/03/28,0.651
2021/03/29,0.629
2021/03/30,0.609
2021/03/31,0.593
2021/04/01,0.575
2021/04/02,0.557
2021/04/03,0.539
2021/04/04,0.519
2021/04/05,0.502
2021/04/06,0.484
2021/04/07,0.468
2021/04/08,0.447
2021/04/09,0.432
2021/04/10,0.416
2021/04/11,0.4
2021/04/12,0.384
2021/04/13,0.371
2021/04/14,0.362
2021/04/15,0.359
2021/04/16,0.349
2021/04/17,0.339
2021/04/18,0.336
2021/04/19,0.336
2021/04/20,0.341
2021/04/21,0.344
2021/04/22,0.352
2021/04/23,0.354
2021/04/24,0.351
2021/04/25,0.34
2021/04/26,0.324
2021/04/27,0.31
2021/04/28,0.294
2021/04/29,0.276
2021/04/30,0.26
2021/05/01,0.245
2021/05/02,0.236
2021/05/03,0.229
2021/05/04,0.222
2021/05/05,0.213
2021/05/06,0.208
2021/05/07,0.204
2021/05/08,0.2
2021/05/09,0.197
2021/05/10,0.194
2021/05/11,0.191
2021/05/12,0.187
2021/05/13,0.176
2021/05/14,0.158
2021/05/15,0.132
2021/05/16,0.103
2021/05/17,0.07
2021/05/18,0.031
2021/05/19,-0.009
2021/05/20,-0.051
2021/05/21,-0.094
2021/05/22,-0.139
2021/05/23,-0.186
2021/05/24,-0.233
2021/05/25,-0.28
2021/05/26,-0.325
2021/05/27,-0.371
2021/05/28,-0.416
2021/05/29,-0.46
2021/05/30,-0.5
2021/05/31,-0.536
2021/06/01,-0.57
2021/06/02,-0.598
2021/06/03,-0.624
2021/06/04,-0.647
2021/06/05,-0.669
2021/06/06,-0.688
2021/06/07,-0.706
2021/06/08,-0.722
2021/06/09,-0.741
2021/06/10,-0.754
2021/06/11,-0.765
2021/06/12,-0.772
2021/06/13,-0.776
2021/06/14,-0.777
2021/06/15,-0.774
2021/06/16,-0.766
2021/06/17,-0.756
2021/06/18,-0.746
2021/06/19,-0.737
2021/06/20,-0.728
2021/06/21,-0.719
2021/06/22,-0.712
2021/06/23,-0.704
2021/06/24,-0.694
2021/06/25,-0.684
2021/06/26,-0.677
2021/06/27,-0.675
2021/06/28,-0.664
2021/06/29,-0.652
2021/06/30,-0.639
2021/07/01,-0.622
2021/07/02,-0.608
2021/07/03,-0.579
2021/07/04,-0.546
2021/07/05,-0.506
2021/07/06,-0.461
2021/07/07,-0.417
2021/07/08,-0.37
2021/07/09,-0.324
2021/07/10,-0.276
2021/07/11,-0.233
2021/07/12,-0.19
2021/07/13,-0.147
2021/07/14,-0.104
2021/07/15,-0.068
2021/07/16,-0.035
2021/07/17,-0.007
2021/07/18,0.02
2021/07/19,0.049
2021/07/20,0.069
2021/07/21,0.089
2021/07/22,0.109
2021/07/23,0.128
2021/07/24,0.148
2021/07/25,0.169
2021/07/26,0.191
2021/07/27,0.22
2021/07/28,0.248
2021/07/29,0.282
2021/07/30,0.315
2021/07/31,0.347
2021/08/01,0.377
2021/08/02,0.405
2021/08/03,0.431
2021/08/04,0.451
2021/08/05,0.471
2021/08/06,0.489
2021/08/07,0.509
2021/08/08,0.528
2021/08/09,0.547
2021/08/10,0.568
2021/08/11,0.586
2021/08/12,0.606
2021/08/13,0.622
2021/08/14,0.638
2021/08/15,0.654
2021/08/16,0.664
2021/08/17,0.673
2021/08/18,0.674
2021/08/19,0.675
2021/08/20,0.675
2021/08/21,0.676
2021/08/22,0.677
2021/08/23,0.683
2021/08/24,0.681
2021/08/25,0.677
2021/08/26,0.667
2021/08/27,0.652
2021/08/28,0.634
2021/08/29,0.615
2021/08/30,0.592
2021/08/31,0.569
2021/09/01,0.546
2021/09/02,0.524
2021/09/03,0.502
2021/09/04,0.482
2021/09/05,0.462
2021/09/06,0.446
2021/09/07,0.427
2021/09/08,0.405
2021/09/09,0.38
2021/09/10,0.353
2021/09/11,0.327
2021/09/12,0.299
2021/09/13,0.272
2021/09/14,0.244
2021/09/15,0.218
2021/09/16,0.192
2021/09/17,0.169
2021/09/18,0.147
2021/09/19,0.126
2021/09/20,0.106
2021/09/21,0.08
2021/09/22,0.055
2021/09/23,0.032
2021/09/24,0.008
2021/09/25,-0.018
2021/09/26,-0.042
2021/09/27,-0.065
2021/09/28,-0.088
2021/09/29,-0.113
2021/09/30,-0.133
2021/10/01,-0.153
2021/10/02,-0.166
2021/10/03,-0.18
2021/10/04,-0.188
2021/10/05,-0.195
2021/10/06,-0.202
2021/10/07,-0.201
2021/10/08,-0.2
2021/10/09,-0.192
2021/10/10,-0.182
2021/10/11,-0.17
2021/10/12,-0.158
2021/10/13,-0.14
2021/10/14,-0.124
2021/10/15,-0.105
2021/10/16,-0.085
2021/10/17,-0.06
2021/10/18,-0.035
2021/10/19,-0.006
2021/10/20,0.022
2021/10/21,0.051
2021/10/22,0.081
2021/10/23,0.105
2021/10/24,0.13
2021/10/25,0.156
2021/10/26,0.177
2021/10/27,0.198
2021/10/28,0.213
2021/10/29,0.229
2021/10/30,0.242
2021/10/31,0.251
2021/11/01,0.259
2021/11/02,0.265
2021/11/03,0.269
2021/11/04,0.269
2021/11/05,0.269
2021/11/06,0.266
2021/11/07,0.262
2021/11/08,0.255
2021/11/09,0.254
2021/11/10,0.254
2021/11/11,0.253
2021/11/12,0.25
2021/11/13,0.248
2021/11/14,0.244
2021/11/15,0.239
2021/11/16,0.23
2021/11/17,0.219
2021/11/18,0.205
