Date,difficulty90var
2013/09/25,9.405486375197E+14
2013/09/26,1.027950385819E+15
2013/09/27,1.1118853102505E+15
2013/09/28,1.1926734798604E+15
2013/09/29,1269448776066279
2013/09/30,1342211198868116
2013/10/01,1410960748265907
2013/10/02,1.4756974242597E+15
2013/10/03,1.5364212268493E+15
2013/10/04,1.593132156035E+15
2013/10/05,1645830211816606
2013/10/06,1724383025252614
2013/10/07,1857264886250443
2013/10/08,1983182344260432
2013/10/09,2107503515150798
2013/10/10,2225312082920941
2013/10/11,2336550871973698
2013/10/12,2441219882309071
2013/10/13,2539319113927063
2013/10/14,2630848566827667
2013/10/15,2715808241010890
2013/10/16,2874132805389173
2013/10/17,3186894345041874
2013/10/18,3485247173775978
2013/10/19,3769191291591490
2013/10/20,4040343252978288
2013/10/21,4303682826269922
2013/10/22,4553214970119078
2013/10/23,4788939684525762
2013/10/24,5010856969489976
2013/10/25,5218966825011712
2013/10/26,5896932393578558
2013/10/27,6648953586730986
2013/10/28,7369033095174030
2013/10/29,8057170918907686
2013/10/30,8713367057931962
2013/10/31,9337621512246868
2013/11/01,9936752977783192
2013/11/02,10512186831814492
2013/11/03,11056759520784256
2013/11/04,11570471044692496
2013/11/05,12170592469077992
2013/11/06,13397873099204864
2013/11/07,14569786503717660
2013/11/08,15686332682616384
2013/11/09,16747511635901056
2013/11/10,17753323363571648
2013/11/11,18711717779691476
2013/11/12,19651066800917488
2013/11/13,20538141782314712
2013/11/14,21372942723883152
2013/11/15,22155469625622808
2013/11/16,22885722487533664
2013/11/17,23782375312262360
2013/11/18,25142681441378160
2013/11/19,26425922191624880
2013/11/20,27632097563002544
2013/11/21,28761207555511120
2013/11/22,29836248825694368
2013/11/23,30877128894155336
2013/11/24,31845010157241360
2013/11/25,32739892614952456
2013/11/26,33561776267288560
2013/11/27,34310661114249728
2013/11/28,34986547155835984
2013/11/29,35772662301620096
2013/11/30,37084443779254384
2013/12/01,38294564695155776
2013/12/02,39403025049324288
2013/12/03,40497103025398352
2013/12/04,41522471514572544
2013/12/05,42452780854407328
2013/12/06,43288031044902656
2013/12/07,44028222086058592
2013/12/08,44673353977875088
2013/12/09,45223426720352176
2013/12/10,46242956494313120
2013/12/11,48519284153167280
2013/12/12,50629012484728736
2013/12/13,52573758668324352
2013/12/14,54524469069576064
2013/12/15,56318840211412256
2013/12/16,57956872093833056
2013/12/17,59438564716838368
2013/12/18,60763918080428256
2013/12/19,61932932184602656
2013/12/20,62945607029361696
2013/12/21,65642875039811200
2013/12/22,69740143529000224
2013/12/23,73555621042402528
2013/12/24,77201911677783072
2013/12/25,80766639876549600
2013/12/26,84068346184592704
2013/12/27,87107030601912448
2013/12/28,89882693128508672
2013/12/29,92395333764381440
2013/12/30,94644952509530816
2013/12/31,96631549363956736
2014/01/01,98355124327659392
2014/01/02,103244547968055040
2014/01/03,107961211848374976
2014/01/04,112443514967498432
2014/01/05,116802574452118720
2014/01/06,120788564060472128
2014/01/07,124401483792558464
2014/01/08,127641333648377984
2014/01/09,130508113627930496
2014/01/10,133001823731216000
2014/01/11,135122463958234624
2014/01/12,136870034308986112
2014/01/13,143872214806767616
2014/01/14,151969957793231488
2014/01/15,160048738362384256
2014/01/16,167555686084735232
2014/01/17,174490800960284288
2014/01/18,180854082989031552
2014/01/19,186645532170977024
2014/01/20,191865148506120448
2014/01/21,196512931994462208
2014/01/22,200588882636002048
2014/01/23,204093000430739968
2014/01/24,211591625533055360
2014/01/25,224871996544211968
2014/01/26,237349770711375488
2014/01/27,249024948034545152
2014/01/28,259897528513721472
2014/01/29,269967512148904320
2014/01/30,279234898940094336
2014/01/31,287699688887290880
2014/02/01,295361881990493952
2014/02/02,302221478249703680
2014/02/03,308634558803512064
2014/02/04,315816957117213440
2014/02/05,329271441644841984
2014/02/06,346296073623668480
2014/02/07,362220926954874880
2014/02/08,377046001638462464
2014/02/09,390771297674430464
2014/02/10,403396815062778624
2014/02/11,414922553803507456
2014/02/12,425348513896616704
2014/02/13,434674695342106624
2014/02/14,442901098139977472
2014/02/15,450662795000407296
2014/02/16,458651596795537920
2014/02/17,481236944412067584
2014/02/18,502498740524762112
2014/02/19,522192424019890176
2014/02/20,540317994897451520
2014/02/21,556875453157447168
2014/02/22,571864798799877120
2014/02/23,585286031824739840
2014/02/24,597139152232036864
2014/02/25,607424160021766656
2014/02/26,616141055193930240
2014/02/27,623917357786861568
2014/02/28,642327829095662080
2014/03/01,673986458369339904
2014/03/02,703259501137948672
2014/03/03,730146957401487360
2014/03/04,754648827159955968
2014/03/05,776765110413353984
2014/03/06,796495807161680384
2014/03/07,813840917404938240
2014/03/08,828800441143124480
2014/03/09,841374378376242688
2014/03/10,853663317713862656
2014/03/11,867573896503686144
2014/03/12,879397359888280576
2014/03/13,905111220338337792
2014/03/14,929525941906319360
2014/03/15,951183113985518592
2014/03/16,970082736575942656
2014/03/17,986224809677588480
2014/03/18,999609333290456064
2014/03/19,1010236307414541312
2014/03/20,1018105732049851392
2014/03/21,1028664530972849152
2014/03/22,1040346330277305344
2014/03/23,1049702062888792064
2014/03/24,1057460918606103552
2014/03/25,1095112842358157312
2014/03/26,1129150495260235776
2014/03/27,1159573877312337920
2014/03/28,1186382988514461696
2014/03/29,1209577828866612224
2014/03/30,1229158398368784384
2014/03/31,1245124697020978176
2014/04/01,1257476724823197696
2014/04/02,1274808282300198912
2014/04/03,1289390024451969024
2014/04/04,1300792392470519808
2014/04/05,1335455986315755520
2014/04/06,1398907447885211648
2014/04/07,1456901699165386752
2014/04/08,1509438740156276736
2014/04/09,1556518570857881600
2014/04/10,1598141191270203392
2014/04/11,1634306601393246208
2014/04/12,1665014801226997760
2014/04/13,1703966334902556672
2014/04/14,1740582641435965440
2014/04/15,1772569206890893312
2014/04/16,1799926031267352576
2014/04/17,1834140889933287424
2014/04/18,1904546995322587136
2014/04/19,1968304016799080448
2014/04/20,2025411954362763264
2014/04/21,2075870808013633536
2014/04/22,2119680577751701504
2014/04/23,2156841263576952832
2014/04/24,2195055238963537920
2014/04/25,2238972203896950784
2014/04/26,2277235792277512192
2014/04/27,2309846004105220096
2014/04/28,2336802839380070400
2014/04/29,2360858169192316928
2014/04/30,2444993582097367040
2014/05/01,2520802691095359488
2014/05/02,2588285496186318848
2014/05/03,2647441997370241024
2014/05/04,2698272194647113728
2014/05/05,2740776088016945152
2014/05/06,2790418810096144384
2014/05/07,2840571621662343168
2014/05/08,2883579081981276160
2014/05/09,2919441191052951552
2014/05/10,2948157948877365248
2014/05/11,2969729355454521344
2014/05/12,3007732477808844800
2014/05/13,3073993217659047936
2014/05/14,3130664334848978944
2014/05/15,3177745829378633728
2014/05/16,3215237701248012288
2014/05/17,3243139950457118720
2014/05/18,3292271646403293184
2014/05/19,3333670028036632576
2014/05/20,3366978933070069760
2014/05/21,3392198361503621120
2014/05/22,3409328313337274368
2014/05/23,3418368788571041792
2014/05/24,3473552956834025472
2014/05/25,3592023154070323200
2014/05/26,3697240899618332672
2014/05/27,3789206193478057984
2014/05/28,3867919035649482752
2014/05/29,3955101390516346880
2014/05/30,4054114408833794048
2014/05/31,4142241118165860352
2014/06/01,4219481518512537600
2014/06/02,4285835609873825792
2014/06/03,4341303392249716736
2014/06/04,4385884865640218624
2014/06/05,4429778259679854592
2014/06/06,4570302836308279296
2014/06/07,4695257844738908160
2014/06/08,4804643284971749376
2014/06/09,4898459157006802944
2014/06/10,4976705460844077056
2014/06/11,5070279165370589184
2014/06/12,5152195512493907968
2014/06/13,5220199501573996544
2014/06/14,5274291132610887680
2014/06/15,5314470405604556800
2014/06/16,5340737320554987520
2014/06/17,5353091877462220800
2014/06/18,5489887518291001344
2014/06/19,5640371855722962944
2014/06/20,5769901225943678976
2014/06/21,5878475628953165824
2014/06/22,5967981836931391488
2014/06/23,6101091235944226816
2014/06/24,6216546513304993792
2014/06/25,6314347669013708800
2014/06/26,6394494703070347264
2014/06/27,6456987615474925568
2014/06/28,6501826406227427328
2014/06/29,6760528987903115264
2014/06/30,7203639056431759360
2014/07/01,7612301245199351808
2014/07/02,7986515554205876224
2014/07/03,8326281983451332608
2014/07/04,8687269381768118272
2014/07/05,9067842080509034496
2014/07/06,9.4201523257598E+18
2014/07/07,9.7442001175205E+18
2014/07/08,1.0039985455791E+19
2014/07/09,1.0307508340571E+19
2014/07/10,1.0546768771862E+19
2014/07/11,1.0757766749662E+19
2014/07/12,1.0942725677472E+19
2014/07/13,1.1168452709437E+19
2014/07/14,1.1363115071976E+19
2014/07/15,1.1526712765087E+19
2014/07/16,1.1682559384216E+19
2014/07/17,1.1876757265567E+19
2014/07/18,1.2044466930998E+19
2014/07/19,1.218568838051E+19
2014/07/20,1.2300421614103E+19
2014/07/21,1.2388666631776E+19
2014/07/22,1.2450423433529E+19
2014/07/23,1.2485692019363E+19
2014/07/24,1.2494472389277E+19
2014/07/25,1.2488435629579E+19
2014/07/26,1.2618845795629E+19
2014/07/27,1.2715122348816E+19
2014/07/28,1.2783302747383E+19
2014/07/29,1.293227055617E+19
2014/07/30,1.3052780969693E+19
2014/07/31,1.3144833987951E+19
2014/08/01,1.3208429610944E+19
2014/08/02,1.3243567838672E+19
2014/08/03,1.3250248671136E+19
2014/08/04,1.3228472108335E+19
2014/08/05,1.317823815027E+19
2014/08/06,1.3099546796939E+19
2014/08/07,1.2992398048344E+19
2014/08/08,1.2947881208985E+19
2014/08/09,1.2894323258783E+19
2014/08/10,1.2855294177391E+19
2014/08/11,1.2847769695575E+19
2014/08/12,1.281103722092E+19
2014/08/13,1.2745096753426E+19
2014/08/14,1.2649948293094E+19
2014/08/15,1.2525591839924E+19
2014/08/16,1.2372027393915E+19
2014/08/17,1.2189254955067E+19
2014/08/18,1.1977274523381E+19
2014/08/19,1.1800594184598E+19
2014/08/20,1.2103421713746E+19
2014/08/21,1.2350758455637E+19
2014/08/22,1.2654324237942E+19
2014/08/23,1.3019633412907E+19
2014/08/24,1.33406798769E+19
2014/08/25,1.3617463629923E+19
2014/08/26,1.3849984671974E+19
2014/08/27,1.4038243003054E+19
2014/08/28,1.4182238623163E+19
2014/08/29,1.4281971532301E+19
2014/08/30,1.4337441730467E+19
2014/08/31,1.4357146557243E+19
2014/09/01,1.4983385152968E+19
2014/09/02,1.5538492958621E+19
2014/09/03,1.6043102678283E+19
2014/09/04,1.6653840639971E+19
2014/09/05,1.7203933154813E+19
2014/09/06,1.769338022281E+19
2014/09/07,1.8122181843962E+19
2014/09/08,1.8490338018268E+19
2014/09/09,1.879784874573E+19
2014/09/10,1.9044714026346E+19
2014/09/11,1.9230933860117E+19
2014/09/12,1.9356508247042E+19
2014/09/13,1.9488453959287E+19
2014/09/14,1.9968551523704E+19
2014/09/15,2.0367997266159E+19
2014/09/16,2.0926567505887E+19
2014/09/17,2.1461647260587E+19
2014/09/18,2.1930582892414E+19
2014/09/19,2.2333374401368E+19
2014/09/20,2.2670021787448E+19
2014/09/21,2.2940525050655E+19
2014/09/22,2.3144884190988E+19
2014/09/23,2.3283099208448E+19
2014/09/24,2.3355170103035E+19
2014/09/25,2.3471222700541E+19
2014/09/26,2.4515565893251E+19
2014/09/27,2.5787260080974E+19
2014/09/28,2.716086537649E+19
2014/09/29,2.8455860453727E+19
2014/09/30,2.9672245312685E+19
2014/10/01,3.0810019953362E+19
2014/10/02,3.186918437576E+19
2014/10/03,3.2849738579878E+19
2014/10/04,3.3751682565716E+19
2014/10/05,3.4575016333274E+19
2014/10/06,3.5319739882553E+19
2014/10/07,3.5985853213551E+19
2014/10/08,3.6573356326271E+19
2014/10/09,3.7104087711048E+19
2014/10/10,3.7613210321396E+19
2014/10/11,3.812854224921E+19
2014/10/12,3.8566814081347E+19
2014/10/13,3.8928025817808E+19
2014/10/14,3.9212177458592E+19
2014/10/15,3.94192690037E+19
2014/10/16,3.9549300453132E+19
2014/10/17,3.9602271806886E+19
2014/10/18,3.9578183064965E+19
2014/10/19,3.9477034227366E+19
2014/10/20,3.9298825294092E+19
2014/10/21,3.904355626514E+19
2014/10/22,3.8711227140513E+19
2014/10/23,3.8438125032137E+19
2014/10/24,3.8418541156161E+19
2014/10/25,3.8325491883635E+19
2014/10/26,3.815897721456E+19
2014/10/27,3.7918997148935E+19
2014/10/28,3.7605551686761E+19
2014/10/29,3.7218640828037E+19
2014/10/30,3.6758264572763E+19
2014/10/31,3.6224422920941E+19
2014/11/01,3.5617115872569E+19
2014/11/02,3.4936343427646E+19
2014/11/03,3.4182105586175E+19
2014/11/04,3.3354402348154E+19
2014/11/05,3.2961701293036E+19
2014/11/06,3.2790743353741E+19
2014/11/07,3.2566473680733E+19
2014/11/08,3.2244678900723E+19
2014/11/09,3.1825359013712E+19
2014/11/10,3.13085140197E+19
2014/11/11,3.0694143918686E+19
2014/11/12,2.9982248710671E+19
2014/11/13,2.9172828395654E+19
2014/11/14,2.8265882973636E+19
2014/11/15,2.7261412444617E+19
2014/11/16,2.6159416808596E+19
2014/11/17,2.5131285467553E+19
2014/11/18,2.4844271613614E+19
2014/11/19,2.459519730135E+19
2014/11/20,2.4279264005816E+19
2014/11/21,2.3896471727012E+19
2014/11/22,2.3446820464938E+19
2014/11/23,2.2930310219594E+19
2014/11/24,2.234694099098E+19
2014/11/25,2.1696712779096E+19
2014/11/26,2.0979625583942E+19
2014/11/27,2.0195679405518E+19
2014/11/28,1.9344874243824E+19
2014/11/29,1.8440935519264E+19
2014/11/30,1.8189279560247E+19
2014/12/01,1.789671670662E+19
2014/12/02,1.7562571411534E+19
2014/12/03,1.7156287031011E+19
2014/12/04,1.6710934206076E+19
2014/12/05,1.6226512936727E+19
2014/12/06,1.5703023222966E+19
2014/12/07,1.5140465064792E+19
2014/12/08,1.4538838462206E+19
2014/12/09,1.3898143415206E+19
2014/12/10,1.3218379923794E+19
2014/12/11,1.249954798797E+19
2014/12/12,1.1814968938E+19
2014/12/13,1.1445610323885E+19
2014/12/14,1.1050674837316E+19
2014/12/15,1.0630162478293E+19
2014/12/16,1.0184073246817E+19
2014/12/17,9.685346145865E+18
2014/12/18,9157863687771914240
2014/12/19,8607493033713991680
2014/12/20,8034234183690747904
2014/12/21,7438087137703231488
2014/12/22,6819051895750131712
2014/12/23,6177128457832759296
2014/12/24,5612949726411358208
2014/12/25,5531414084952260608
2014/12/26,5444198450956861440
2014/12/27,5351302824424112128
2014/12/28,5252727205354274816
2014/12/29,5148471593747349504
2014/12/30,5047823850958749696
2014/12/31,4981010569935454208
2015/01/01,4905368951092936704
2015/01/02,4820898994430672896
2015/01/03,4727600699948924928
2015/01/04,4625474067647430656
2015/01/05,4514519097526714368
2015/01/06,4394735789586251776
2015/01/07,4274602491493220352
2015/01/08,4166740932854284288
2015/01/09,4051029404421718016
2015/01/10,3927467906195783680
2015/01/11,3796056438176219136
2015/01/12,3678945408765132800
2015/01/13,3772032915051905024
2015/01/14,3845257164447285248
2015/01/15,3898618156951535616
2015/01/16,3932115892563607552
2015/01/17,3945750371285336064
2015/01/18,3939521593115410432
2015/01/19,3913429558054354944
2015/01/20,3867474266101907456
2015/01/21,3866059718068011008
2015/01/22,3879236603274330112
2015/01/23,3876666193653530624
2015/01/24,3858348489207447552
2015/01/25,3824283489933983744
2015/01/26,3774471195834974208
2015/01/27,3639539450081705984
2015/01/28,3430249306852425728
2015/01/29,3214056734128078848
2015/01/30,2990961731909713920
2015/01/31,2760964300195495936
2015/02/01,2524064438987259904
2015/02/02,2280262148284219392
2015/02/03,2248454019210280960
2015/02/04,2236206128207495168
2015/02/05,2223270273216937984
2015/02/06,2209646454238347264
2015/02/07,2195334671270412288
2015/02/08,2180334924314705920
2015/02/09,2190709483392729088
2015/02/10,2311350056889352192
2015/02/11,2426178414275198976
2015/02/12,2535194555550793728
2015/02/13,2638398480716136448
2015/02/14,2735790189770702848
2015/02/15,2827369682714230784
2015/02/16,2915583347579420672
2015/02/17,3016641209736101888
2015/02/18,3113435558369296384
2015/02/19,3205966393479004160
2015/02/20,3294233715064700928
2015/02/21,3378237523126910976
2015/02/22,3458937447964737536
2015/02/23,3731236224183828480
2015/02/24,3993470834056101888
2015/02/25,4245641277580509184
2015/02/26,4487747554758098944
2015/02/27,4719789665587822592
2015/02/28,4941767610070466560
2015/03/01,5153681388205244416
2015/03/02,5355295929328992256
2015/03/03,5533914658232336384
2015/03/04,5701525714458378240
2015/03/05,5858129098008166400
2015/03/06,6003724808880914432
2015/03/07,6138312847076098048
2015/03/08,6275700806601408512
2015/03/09,6461123777466204160
2015/03/10,6632952265207185408
2015/03/11,6791186269825400832
2015/03/12,6935825791320326144
2015/03/13,7066870829691437056
2015/03/14,7184321384940044288
2015/03/15,7288177457065361408
2015/03/16,7378439046067388416
2015/03/17,7420241342718541824
2015/03/18,7437880317044850688
2015/03/19,7439835576485281792
2015/03/20,7426107121038000128
2015/03/21,7396694950704054272
2015/03/22,7350781037744750592
2015/03/23,7238797539675996160
2015/03/24,7113800255563890688
2015/03/25,6975789185408958464
2015/03/26,6824764329209102336
2015/03/27,6660725686966419456
2015/03/28,6483673258680123392
2015/03/29,6293607044349952000
2015/03/30,6120569960039448576
2015/03/31,6020901299723436032
2015/04/01,5912115354894860288
2015/04/02,5794212125554507776
2015/04/03,5667191611701067776
2015/04/04,5531053813336375296
2015/04/05,5539521327651094528
2015/04/06,5574911860210663424
2015/04/07,5591157776135487488
2015/04/08,5588259075426091008
2015/04/09,5566215758082736128
2015/04/10,5525027824105947136
2015/04/11,5464695273494937600
2015/04/12,5437932059344502784
2015/04/13,5582171259689762816
2015/04/14,5719009804826181632
2015/04/15,5848447694754807808
2015/04/16,5970484929473544192
2015/04/17,6085121508983701504
2015/04/18,6192357433285804032
2015/04/19,6251097425486807040
2015/04/20,6239646251697307648
2015/04/21,6224925544304082944
2015/04/22,6206935303307657216
2015/04/23,6185675528707244032
2015/04/24,6161146220503367680
2015/04/25,6133347378695503872
2015/04/26,6102279003284701184
2015/04/27,6005344836753031168
2015/04/28,5746101621846704128
2015/04/29,5476940796476260352
2015/04/30,5197862360642486272
2015/05/01,4908866314343809024
2015/05/02,4609952657581539328
2015/05/03,4301297426759680000
2015/05/04,3983182279689371648
2015/05/05,3655046496172376064
2015/05/06,3316890076210790400
2015/05/07,2968713019804876800
2015/05/08,2610515326952800256
2015/05/09,2242296997656395776
2015/05/10,2003558601658204160
2015/05/11,1924181282551234560
2015/05/12,1842294524039135232
2015/05/13,1757898326124003328
2015/05/14,1670992688804528128
2015/05/15,1581577612081758208
2015/05/16,1489653095954907136
2015/05/17,1402150433657454592
2015/05/18,1324844763896086528
2015/05/19,1242862421431025664
2015/05/20,1156203406263320576
2015/05/21,1064867718393495552
2015/05/22,968855357819977728
2015/05/23,869227127977017344
2015/05/24,870999029292990464
2015/05/25,871657942952443904
2015/05/26,871203868954591232
2015/05/27,869636807299170304
2015/05/28,866956757986181120
2015/05/29,863163721016672256
2015/05/30,858257696390119424
2015/05/31,847483914737942528
2015/06/01,832390370296332288
2015/06/02,817094501434654720
2015/06/03,801596308153434112
2015/06/04,785895790451884032
2015/06/05,769992948331053056
2015/06/06,757772150749003776
2015/06/07,756211856396255232
2015/06/08,754645079146364928
2015/06/09,753071819000381440
2015/06/10,751492075958304768
2015/06/11,749905850019348480
2015/06/12,748313141184036864
2015/06/13,746713949451845632
2015/06/14,758506196848082944
2015/06/15,787442902560931840
2015/06/16,815113074621808640
2015/06/17,841516713031237632
2015/06/18,866653817788956672
2015/06/19,890524388894703616
2015/06/20,912972662201384960
2015/06/21,917262855023624192
2015/06/22,919367948227837952
2015/06/23,919287941814550528
2015/06/24,917022835783237632
2015/06/25,912572630134161408
2015/06/26,905937324867584000
2015/06/27,897116919982194688
2015/06/28,880708850186190848
2015/06/29,860374753131102208
2015/06/30,838261309440000000
2015/07/01,814368519112622080
2015/07/02,788696382150017024
2015/07/03,761244898552184832
2015/07/04,767322700399509504
2015/07/05,766450024167243776
2015/07/06,765576861711073280
2015/07/07,764703213030735872
2015/07/08,763829078126231552
2015/07/09,762954456996773888
2015/07/10,762079349643935744
2015/07/11,766673982013833216
2015/07/12,828740269061963776
2015/07/13,890150551046586368
2015/07/14,950904827967700992
2015/07/15,1011003099826356224
2015/07/16,1070445366620979200
2015/07/17,1129231628352618496
2015/07/18,1193600769623326720
2015/07/19,1243839002828079104
2015/07/20,1291111363921313792
2015/07/21,1335417852904603648
2015/07/22,1376758469776900096
2015/07/23,1415133214540300288
2015/07/24,1450542087191134208
2015/07/25,1511258650975404032
2015/07/26,1611991201362214912
2015/07/27,1707344048093134848
2015/07/28,1797317191167639552
2015/07/29,1881910630585729024
2015/07/30,1961124366346878976
2015/07/31,2034958398452662272
2015/08/01,2103728603003355136
2015/08/02,2168078825399255040
2015/08/03,2227124761052839936
2015/08/04,2280866409966206976
2015/08/05,2329303772137783296
2015/08/06,2372436847567568896
2015/08/07,2410265636257136640
2015/08/08,2457219655135133696
2015/08/09,2510038016523239424
2015/08/10,2556543382877896704
2015/08/11,2596735754198581248
2015/08/12,2630615130486341632
2015/08/13,2658181511741177856
2015/08/14,2679434897962041344
2015/08/15,2722052352979238912
2015/08/16,2780160593660739584
2015/08/17,2834527987742801920
2015/08/18,2885154535225425920
2015/08/19,2932040236109135872
2015/08/20,2975185090392358912
2015/08/21,3014589098077192192
2015/08/22,3153509030476382208
2015/08/23,3289380715088576512
2015/08/24,3417920755171590144
2015/08/25,3539129150726471680
2015/08/26,3653005901752696832
2015/08/27,3759551008250265600
2015/08/28,3858764470219177984
2015/08/29,3937772296363573248
2015/08/30,3949550588998451200
2015/08/31,3950353718337077248
2015/09/01,3940181684378927104
2015/09/02,3919034487124000768
2015/09/03,3886912126572298240
2015/09/04,3986980786911838208
2015/09/05,4185140655382069248
2015/09/06,4361631265185595392
2015/09/07,4516452616321368064
2015/09/08,4649604708789911552
2015/09/09,4761087542591225856
2015/09/10,4850901117725310976
2015/09/11,4919045434192166912
2015/09/12,5092952161691631616
2015/09/13,5286577138546769920
2015/09/14,5467169020738273280
2015/09/15,5634727808267714560
2015/09/16,5789253501134045184
2015/09/17,5968268979275825152
2015/09/18,6389830603011260416
2015/09/19,6788432530040160256
2015/09/20,7164074760364097536
2015/09/21,7516757293983072256
2015/09/22,7846480130895511552
2015/09/23,8153243271103512576
2015/09/24,8437046714604978176
2015/09/25,8697890461402005504
2015/09/26,8918431707302461440
2015/09/27,9106928417989722112
2015/09/28,9.2710618768013E+18
2015/09/29,9.4108320837345E+18
2015/09/30,9.5262390387925E+18
2015/10/01,9.7007573647905E+18
2015/10/02,9.9607853282964E+18
2015/10/03,1.0188661268762E+19
2015/10/04,1.0384385186188E+19
2015/10/05,1.0547957080574E+19
2015/10/06,1.0679376951921E+19
2015/10/07,1.0778644800227E+19
2015/10/08,1.0845760625493E+19
2015/10/09,1.0911173599833E+19
2015/10/10,1.1097327456804E+19
2015/10/11,1.1260072326472E+19
2015/10/12,1.139940820884E+19
2015/10/13,1.1515335103905E+19
2015/10/14,1.160785301167E+19
2015/10/15,1.1681051684937E+19
2015/10/16,1.173460455174E+19
2015/10/17,1.1764407725828E+19
2015/10/18,1.1770461207198E+19
2015/10/19,1.1752764995852E+19
2015/10/20,1.1711319091789E+19
2015/10/21,1.1646123495012E+19
2015/10/22,1.1557178205517E+19
2015/10/23,1.1505893981652E+19
2015/10/24,1.1503501361882E+19
2015/10/25,1.1482823560535E+19
2015/10/26,1.144386057761E+19
2015/10/27,1.1386612413107E+19
2015/10/28,1.1311079067025E+19
2015/10/29,1.1329241364117E+19
2015/10/30,1.1346609806128E+19
2015/10/31,1.1339406854642E+19
2015/11/01,1.1307632509661E+19
2015/11/02,1.1251286771181E+19
2015/11/03,1.1170369639205E+19
2015/11/04,1.1064881113733E+19
2015/11/05,1.0934821194762E+19
2015/11/06,1.080994776956E+19
2015/11/07,1.0684126039907E+19
2015/11/08,1.0535765645584E+19
2015/11/09,1.0364866586591E+19
2015/11/10,1.0171428862929E+19
2015/11/11,1.0157470172887E+19
2015/11/12,1.0342170332168E+19
2015/11/13,1.048418388444E+19
2015/11/14,1.0583510829706E+19
2015/11/15,1.0640151167965E+19
2015/11/16,1.0654104899216E+19
2015/11/17,1.062537202346E+19
2015/11/18,1.0553952540696E+19
2015/11/19,1.0439846450925E+19
2015/11/20,1.0498185067115E+19
2015/11/21,1.0529374737124E+19
2015/11/22,1.0527387674611E+19
2015/11/23,1.049222387958E+19
2015/11/24,1.1602841739518E+19
2015/11/25,1.2807626892263E+19
2015/11/26,1.3928214833294E+19
2015/11/27,1.4964605562611E+19
2015/11/28,1.5916799080212E+19
2015/11/29,1.67847953861E+19
2015/11/30,1.7568594480273E+19
2015/12/01,1.8268196362731E+19
2015/12/02,1.8883601033475E+19
2015/12/03,1.9683230326773E+19
2015/12/04,2.0549783924735E+19
2015/12/05,2.1354969771366E+19
2015/12/06,2.2134444051246E+19
2015/12/07,2.4644456564363E+19
2015/12/08,2.7033385330547E+19
2015/12/09,2.9301230349803E+19
2015/12/10,3.1447991622126E+19
2015/12/11,3.347366914752E+19
2015/12/12,3.5378262925982E+19
2015/12/13,3.7161772957514E+19
2015/12/14,3.8824199242113E+19
2015/12/15,4.0365541779781E+19
2015/12/16,4.185139450667E+19
2015/12/17,4.3540874821236E+19
2015/12/18,4.5757168857843E+19
2015/12/19,5.3700731656946E+19
2015/12/20,6.1356956537142E+19
2015/12/21,6.8725843498432E+19
2015/12/22,7.5807392540816E+19
2015/12/23,8.2601603664292E+19
2015/12/24,8.9108476868864E+19
2015/12/25,9.5328012154529E+19
2015/12/26,1.0126020952129E+20
2015/12/27,1.0690506896914E+20
2015/12/28,1.1226259049809E+20
2015/12/29,1.1733277410813E+20
2015/12/30,1.2227217232539E+20
2015/12/31,1.3038682486894E+20
2016/01/01,1.4131276129475E+20
2016/01/02,1.5178072820268E+20
2016/01/03,1.6179072559273E+20
2016/01/04,1.7134275346491E+20
2016/01/05,1.8043681181921E+20
2016/01/06,1.8907290065563E+20
2016/01/07,1.9725101997418E+20
2016/01/08,2.0497116977485E+20
2016/01/09,2.1223335005765E+20
2016/01/10,2.1903756082257E+20
2016/01/11,2.2538380206961E+20
2016/01/12,2.3127207379878E+20
2016/01/13,2.4100172656636E+20
2016/01/14,2.5248087301453E+20
2016/01/15,2.6328022917246E+20
2016/01/16,2.7339979504013E+20
2016/01/17,2.8283957061756E+20
2016/01/18,2.9159955590473E+20
2016/01/19,2.9967975090166E+20
2016/01/20,3.0708015560834E+20
2016/01/21,3.1380077002476E+20
2016/01/22,3.1984159415094E+20
2016/01/23,3.2520262798687E+20
2016/01/24,3.2988387153256E+20
2016/01/25,3.3388532478798E+20
2016/01/26,3.393178765721E+20
2016/01/27,3.4720495576875E+20
2016/01/28,3.5437183445182E+20
2016/01/29,3.6071440344743E+20
2016/01/30,3.662326627556E+20
2016/01/31,3.7092661237631E+20
2016/02/01,3.7479625230957E+20
2016/02/02,3.7784158255539E+20
2016/02/03,3.8006260311375E+20
2016/02/04,3.8145931398466E+20
2016/02/05,3.8203171516812E+20
2016/02/06,3.8177980666413E+20
2016/02/07,3.978351709474E+20
2016/02/08,4.1639255665271E+20
2016/02/09,4.3464122840705E+20
2016/02/10,4.5241786859389E+20
2016/02/11,4.6868193841443E+20
2016/02/12,4.8343343786869E+20
2016/02/13,4.9667236695666E+20
2016/02/14,5.0839872567835E+20
2016/02/15,5.1861251403375E+20
2016/02/16,5.2731373202286E+20
2016/02/17,5.3450237964569E+20
2016/02/18,5.4017845690223E+20
2016/02/19,5.5310219886675E+20
2016/02/20,5.7698708614124E+20
2016/02/21,5.9851784168469E+20
2016/02/22,6.228565331012E+20
2016/02/23,6.4564419634446E+20
2016/02/24,6.6639754143077E+20
2016/02/25,6.8511656836016E+20
2016/02/26,7.018012771326E+20
