Date,top100cap90wma
2010/12/25,31.09
2010/12/26,31.101
2010/12/27,31.115
2010/12/28,31.126
2010/12/29,31.132
2010/12/30,31.136
2010/12/31,31.136
2011/01/01,31.135
2011/01/02,31.133
2011/01/03,31.13
2011/01/04,31.126
2011/01/05,31.122
2011/01/06,31.117
2011/01/07,31.111
2011/01/08,31.104
2011/01/09,31.098
2011/01/10,31.088
2011/01/11,31.08
2011/01/12,31.072
2011/01/13,31.064
2011/01/14,31.058
2011/01/15,31.05
2011/01/16,31.044
2011/01/17,31.039
2011/01/18,31.032
2011/01/19,31.023
2011/01/20,31.013
2011/01/21,31.004
2011/01/22,30.994
2011/01/23,30.989
2011/01/24,30.982
2011/01/25,30.975
2011/01/26,30.964
2011/01/27,31.017
2011/01/28,31.067
2011/01/29,31.117
2011/01/30,31.164
2011/01/31,31.21
2011/02/01,31.257
2011/02/02,31.3
2011/02/03,31.344
2011/02/04,31.385
2011/02/05,31.427
2011/02/06,31.465
2011/02/07,31.506
2011/02/08,31.544
2011/02/09,31.584
2011/02/10,31.622
2011/02/11,31.658
2011/02/12,31.691
2011/02/13,31.723
2011/02/14,31.754
2011/02/15,31.784
2011/02/16,31.812
2011/02/17,31.839
2011/02/18,31.862
2011/02/19,31.885
2011/02/20,31.91
2011/02/21,31.932
2011/02/22,31.951
2011/02/23,31.969
2011/02/24,31.985
2011/02/25,31.999
2011/02/26,32.013
2011/02/27,32.037
2011/02/28,32.056
2011/03/01,32.079
2011/03/02,32.047
2011/03/03,32.012
2011/03/04,31.975
2011/03/05,31.939
2011/03/06,31.904
2011/03/07,31.869
2011/03/08,31.832
2011/03/09,31.796
2011/03/10,31.756
2011/03/11,31.713
2011/03/12,31.668
2011/03/13,31.622
2011/03/14,31.579
2011/03/15,31.534
2011/03/16,31.492
2011/03/17,31.451
2011/03/18,31.412
2011/03/19,31.373
2011/03/20,31.334
2011/03/21,31.296
2011/03/22,31.256
2011/03/23,31.218
2011/03/24,31.178
2011/03/25,31.138
2011/03/26,31.098
2011/03/27,31.056
2011/03/28,31.013
2011/03/29,30.971
2011/03/30,30.927
2011/03/31,30.881
2011/04/01,30.836
2011/04/02,30.786
2011/04/03,30.736
2011/04/04,30.684
2011/04/05,30.632
2011/04/06,30.581
2011/04/07,30.531
2011/04/08,30.479
2011/04/09,30.426
2011/04/10,30.372
2011/04/11,30.319
2011/04/12,30.263
2011/04/13,30.208
2011/04/14,30.163
2011/04/15,30.117
2011/04/16,30.071
2011/04/17,30.019
2011/04/18,29.965
2011/04/19,29.94
2011/04/20,29.913
2011/04/21,29.88
2011/04/22,29.846
2011/04/23,29.804
2011/04/24,29.761
2011/04/25,29.717
2011/04/26,29.673
2011/04/27,29.63
2011/04/28,29.584
2011/04/29,29.531
2011/04/30,29.506
2011/05/01,29.48
2011/05/02,29.455
2011/05/03,29.433
2011/05/04,29.416
2011/05/05,29.398
2011/05/06,29.375
2011/05/07,29.354
2011/05/08,29.33
2011/05/09,29.307
2011/05/10,29.284
2011/05/11,29.269
2011/05/12,29.259
2011/05/13,29.257
2011/05/14,29.256
2011/05/15,29.264
2011/05/16,29.274
2011/05/17,29.284
2011/05/18,29.298
2011/05/19,29.309
2011/05/20,29.319
2011/05/21,29.347
2011/05/22,29.373
2011/05/23,29.394
2011/05/24,29.412
2011/05/25,29.43
2011/05/26,29.447
2011/05/27,29.467
2011/05/28,29.487
2011/05/29,29.508
2011/05/30,29.531
2011/05/31,29.553
2011/06/01,29.575
2011/06/02,29.6
2011/06/03,29.626
2011/06/04,29.651
2011/06/05,29.676
2011/06/06,29.696
2011/06/07,29.711
2011/06/08,29.711
2011/06/09,29.709
2011/06/10,29.701
2011/06/11,29.697
2011/06/12,29.737
2011/06/13,29.779
2011/06/14,29.805
2011/06/15,29.828
2011/06/16,29.845
2011/06/17,29.857
2011/06/18,29.866
2011/06/19,29.892
2011/06/20,29.916
2011/06/21,29.938
2011/06/22,29.958
2011/06/23,29.992
2011/06/24,30.023
2011/06/25,30.047
2011/06/26,30.067
2011/06/27,30.093
2011/06/28,30.113
2011/06/29,30.126
2011/06/30,30.134
2011/07/01,30.142
2011/07/02,30.149
2011/07/03,30.155
2011/07/04,30.158
2011/07/05,30.163
2011/07/06,30.167
2011/07/07,30.17
2011/07/08,30.171
2011/07/09,30.171
2011/07/10,30.169
2011/07/11,30.166
2011/07/12,30.161
2011/07/13,30.155
2011/07/14,30.147
2011/07/15,30.139
2011/07/16,30.129
2011/07/17,30.119
2011/07/18,30.113
2011/07/19,30.106
2011/07/20,30.097
2011/07/21,30.088
2011/07/22,30.076
2011/07/23,30.063
2011/07/24,30.05
2011/07/25,30.035
2011/07/26,30.019
2011/07/27,30
2011/07/28,29.978
2011/07/29,29.956
2011/07/30,29.932
2011/07/31,29.906
2011/08/01,29.876
2011/08/02,29.846
2011/08/03,29.816
2011/08/04,29.789
2011/08/05,29.761
2011/08/06,29.741
2011/08/07,29.723
2011/08/08,29.712
2011/08/09,29.698
2011/08/10,29.684
2011/08/11,29.669
2011/08/12,29.653
2011/08/13,29.637
2011/08/14,29.618
2011/08/15,29.599
2011/08/16,29.58
2011/08/17,29.569
2011/08/18,29.558
2011/08/19,29.546
2011/08/20,29.534
2011/08/21,29.522
2011/08/22,29.51
2011/08/23,29.497
2011/08/24,29.487
2011/08/25,29.462
2011/08/26,29.437
2011/08/27,29.422
2011/08/28,29.407
2011/08/29,29.391
2011/08/30,29.375
2011/08/31,29.359
2011/09/01,29.344
2011/09/02,29.328
2011/09/03,29.312
2011/09/04,29.296
2011/09/05,29.28
2011/09/06,29.264
2011/09/07,29.257
2011/09/08,29.249
2011/09/09,29.244
2011/09/10,29.238
2011/09/11,29.255
2011/09/12,29.276
2011/09/13,29.296
2011/09/14,29.315
2011/09/15,29.333
2011/09/16,29.351
2011/09/17,29.368
2011/09/18,29.385
2011/09/19,29.401
2011/09/20,29.416
2011/09/21,29.441
2011/09/22,29.465
2011/09/23,29.486
2011/09/24,29.509
2011/09/25,29.529
2011/09/26,29.548
2011/09/27,29.567
2011/09/28,29.585
2011/09/29,29.603
2011/09/30,29.62
2011/10/01,29.637
2011/10/02,29.653
2011/10/03,29.668
2011/10/04,29.683
2011/10/05,29.696
2011/10/06,29.709
2011/10/07,29.725
2011/10/08,29.739
2011/10/09,29.753
2011/10/10,29.766
2011/10/11,29.778
2011/10/12,29.79
2011/10/13,29.801
2011/10/14,29.812
2011/10/15,29.822
2011/10/16,29.831
2011/10/17,29.838
2011/10/18,29.842
2011/10/19,29.847
2011/10/20,29.851
2011/10/21,29.855
2011/10/22,29.857
2011/10/23,29.859
2011/10/24,29.86
2011/10/25,29.861
2011/10/26,29.861
2011/10/27,29.86
2011/10/28,29.859
2011/10/29,29.864
2011/10/30,29.868
2011/10/31,29.871
2011/11/01,29.873
2011/11/02,29.874
2011/11/03,29.877
2011/11/04,29.879
2011/11/05,29.88
2011/11/06,29.88
2011/11/07,29.88
2011/11/08,29.877
2011/11/09,29.872
2011/11/10,29.866
2011/11/11,29.86
2011/11/12,29.854
2011/11/13,29.847
2011/11/14,29.84
2011/11/15,29.831
2011/11/16,29.824
2011/11/17,29.814
2011/11/18,29.802
2011/11/19,29.791
2011/11/20,29.777
2011/11/21,29.763
2011/11/22,29.748
2011/11/23,29.732
2011/11/24,29.716
2011/11/25,29.699
2011/11/26,29.682
2011/11/27,29.663
2011/11/28,29.656
2011/11/29,29.648
2011/11/30,29.635
2011/12/01,29.623
2011/12/02,29.609
2011/12/03,29.593
2011/12/04,29.576
2011/12/05,29.558
2011/12/06,29.536
2011/12/07,29.513
2011/12/08,29.447
2011/12/09,29.311
2011/12/10,29.175
2011/12/11,29.036
2011/12/12,28.894
2011/12/13,28.754
2011/12/14,28.615
2011/12/15,28.477
2011/12/16,28.341
2011/12/17,28.206
2011/12/18,28.072
2011/12/19,27.939
2011/12/20,27.817
2011/12/21,27.696
2011/12/22,27.576
2011/12/23,27.457
2011/12/24,27.339
2011/12/25,27.223
2011/12/26,27.108
2011/12/27,26.993
2011/12/28,26.88
2011/12/29,26.769
2011/12/30,26.658
2011/12/31,26.549
2012/01/01,26.441
2012/01/02,26.335
2012/01/03,26.23
2012/01/04,26.126
2012/01/05,26.025
2012/01/06,25.924
2012/01/07,25.824
2012/01/08,25.725
2012/01/09,25.636
2012/01/10,25.549
2012/01/11,25.463
2012/01/12,25.377
2012/01/13,25.295
2012/01/14,25.215
2012/01/15,25.137
2012/01/16,25.059
2012/01/17,24.983
2012/01/18,24.91
2012/01/19,24.844
2012/01/20,24.78
2012/01/21,24.717
2012/01/22,24.656
2012/01/23,24.596
2012/01/24,24.537
2012/01/25,24.481
2012/01/26,24.426
2012/01/27,24.372
2012/01/28,24.319
2012/01/29,24.27
2012/01/30,24.222
2012/01/31,24.176
2012/02/01,24.131
2012/02/02,24.088
2012/02/03,24.046
2012/02/04,24.008
2012/02/05,23.97
2012/02/06,23.933
2012/02/07,23.898
2012/02/08,23.863
2012/02/09,23.829
2012/02/10,23.797
2012/02/11,23.764
2012/02/12,23.731
2012/02/13,23.706
2012/02/14,23.694
2012/02/15,23.657
2012/02/16,23.617
2012/02/17,23.577
2012/02/18,23.536
2012/02/19,23.497
2012/02/20,23.458
2012/02/21,23.423
2012/02/22,23.388
2012/02/23,23.354
2012/02/24,23.321
2012/02/25,23.301
2012/02/26,23.282
2012/02/27,23.264
2012/02/28,23.25
2012/02/29,23.235
2012/03/01,23.222
2012/03/02,23.211
2012/03/03,23.198
2012/03/04,23.186
2012/03/05,23.174
2012/03/06,23.164
2012/03/07,23.156
2012/03/08,23.149
2012/03/09,23.141
2012/03/10,23.133
2012/03/11,23.125
2012/03/12,23.116
2012/03/13,23.105
2012/03/14,23.097
2012/03/15,23.09
2012/03/16,23.084
2012/03/17,23.077
2012/03/18,23.07
2012/03/19,23.063
2012/03/20,23.056
2012/03/21,23.048
2012/03/22,23.038
2012/03/23,23.03
2012/03/24,23.021
2012/03/25,23.021
2012/03/26,23.021
2012/03/27,23.02
2012/03/28,23.021
2012/03/29,23.022
2012/03/30,23.022
2012/03/31,23.021
2012/04/01,23.02
2012/04/02,23.021
2012/04/03,23.02
2012/04/04,23.024
2012/04/05,23.029
2012/04/06,23.042
2012/04/07,23.054
2012/04/08,23.065
2012/04/09,23.067
2012/04/10,23.068
2012/04/11,23.069
2012/04/12,23.071
2012/04/13,23.071
2012/04/14,23.069
2012/04/15,23.07
2012/04/16,23.078
2012/04/17,23.09
2012/04/18,23.103
2012/04/19,23.117
2012/04/20,23.136
2012/04/21,23.154
2012/04/22,23.175
2012/04/23,23.194
2012/04/24,23.214
2012/04/25,23.23
2012/04/26,23.249
2012/04/27,23.267
2012/04/28,23.284
2012/04/29,23.297
2012/04/30,23.31
2012/05/01,23.323
2012/05/02,23.334
2012/05/03,23.346
2012/05/04,23.355
2012/05/05,23.367
2012/05/06,23.391
2012/05/07,23.416
2012/05/08,23.44
2012/05/09,23.466
2012/05/10,23.494
2012/05/11,23.529
2012/05/12,23.561
2012/05/13,23.593
2012/05/14,23.624
2012/05/15,23.658
2012/05/16,23.694
2012/05/17,23.735
2012/05/18,23.775
2012/05/19,23.814
2012/05/20,23.853
2012/05/21,23.891
2012/05/22,23.934
2012/05/23,23.978
2012/05/24,24.023
2012/05/25,24.068
2012/05/26,24.112
2012/05/27,24.155
2012/05/28,24.197
2012/05/29,24.239
2012/05/30,24.282
2012/05/31,24.317
2012/06/01,24.341
2012/06/02,24.363
2012/06/03,24.385
2012/06/04,24.405
2012/06/05,24.423
2012/06/06,24.441
2012/06/07,24.458
2012/06/08,24.475
2012/06/09,24.499
2012/06/10,24.52
2012/06/11,24.538
2012/06/12,24.555
2012/06/13,24.577
2012/06/14,24.596
2012/06/15,24.613
2012/06/16,24.63
2012/06/17,24.644
2012/06/18,24.66
2012/06/19,24.675
2012/06/20,24.689
2012/06/21,24.703
2012/06/22,24.716
2012/06/23,24.728
2012/06/24,24.742
2012/06/25,24.752
2012/06/26,24.758
2012/06/27,24.768
2012/06/28,24.781
2012/06/29,24.792
2012/06/30,24.803
2012/07/01,24.814
2012/07/02,24.822
2012/07/03,24.829
2012/07/04,24.84
2012/07/05,24.85
2012/07/06,24.86
2012/07/07,24.869
2012/07/08,24.878
2012/07/09,24.885
2012/07/10,24.891
2012/07/11,24.898
2012/07/12,24.913
2012/07/13,24.925
2012/07/14,24.935
2012/07/15,24.946
2012/07/16,24.951
2012/07/17,24.955
2012/07/18,24.957
2012/07/19,24.957
2012/07/20,24.957
2012/07/21,24.955
2012/07/22,24.953
2012/07/23,24.951
2012/07/24,24.946
2012/07/25,24.943
2012/07/26,24.941
2012/07/27,24.939
2012/07/28,24.936
2012/07/29,24.935
2012/07/30,24.932
2012/07/31,24.928
2012/08/01,24.926
2012/08/02,24.92
2012/08/03,24.914
2012/08/04,24.907
2012/08/05,24.9
2012/08/06,24.893
2012/08/07,24.887
2012/08/08,24.879
2012/08/09,24.868
2012/08/10,24.857
2012/08/11,24.845
2012/08/12,24.832
2012/08/13,24.816
2012/08/14,24.803
2012/08/15,24.79
2012/08/16,24.778
2012/08/17,24.765
2012/08/18,24.751
2012/08/19,24.728
2012/08/20,24.695
2012/08/21,24.659
2012/08/22,24.618
2012/08/23,24.576
2012/08/24,24.53
2012/08/25,24.483
2012/08/26,24.436
2012/08/27,24.386
2012/08/28,24.336
2012/08/29,24.283
2012/08/30,24.224
2012/08/31,24.164
2012/09/01,24.102
2012/09/02,24.038
2012/09/03,23.974
2012/09/04,23.91
2012/09/05,23.841
2012/09/06,23.77
2012/09/07,23.697
2012/09/08,23.623
2012/09/09,23.549
2012/09/10,23.473
2012/09/11,23.393
2012/09/12,23.31
2012/09/13,23.224
2012/09/14,23.135
2012/09/15,23.044
2012/09/16,22.951
2012/09/17,22.856
2012/09/18,22.762
2012/09/19,22.662
2012/09/20,22.562
2012/09/21,22.471
2012/09/22,22.379
2012/09/23,22.285
2012/09/24,22.193
2012/09/25,22.1
2012/09/26,22.008
2012/09/27,21.918
2012/09/28,21.829
2012/09/29,21.742
2012/09/30,21.656
2012/10/01,21.571
2012/10/02,21.487
2012/10/03,21.406
2012/10/04,21.326
2012/10/05,21.249
2012/10/06,21.172
2012/10/07,21.097
2012/10/08,21.019
2012/10/09,20.944
2012/10/10,20.872
2012/10/11,20.802
2012/10/12,20.733
2012/10/13,20.664
2012/10/14,20.597
2012/10/15,20.532
2012/10/16,20.471
2012/10/17,20.411
2012/10/18,20.352
2012/10/19,20.294
2012/10/20,20.238
2012/10/21,20.19
2012/10/22,20.149
2012/10/23,20.107
2012/10/24,20.068
2012/10/25,20.027
2012/10/26,19.989
2012/10/27,19.952
2012/10/28,19.915
2012/10/29,19.879
2012/10/30,19.851
2012/10/31,19.822
2012/11/01,19.794
2012/11/02,19.765
2012/11/03,19.74
2012/11/04,19.715
2012/11/05,19.691
2012/11/06,19.669
2012/11/07,19.647
2012/11/08,19.624
2012/11/09,19.603
2012/11/10,19.583
2012/11/11,19.565
2012/11/12,19.547
2012/11/13,19.53
2012/11/14,19.514
2012/11/15,19.5
2012/11/16,19.489
2012/11/17,19.481
2012/11/18,19.475
2012/11/19,19.47
2012/11/20,19.467
2012/11/21,19.468
2012/11/22,19.47
2012/11/23,19.472
2012/11/24,19.474
2012/11/25,19.476
2012/11/26,19.472
2012/11/27,19.478
2012/11/28,19.486
2012/11/29,19.494
2012/11/30,19.504
2012/12/01,19.514
2012/12/02,19.525
2012/12/03,19.537
2012/12/04,19.548
2012/12/05,19.558
2012/12/06,19.568
2012/12/07,19.578
2012/12/08,19.589
2012/12/09,19.598
2012/12/10,19.607
2012/12/11,19.616
2012/12/12,19.624
2012/12/13,19.628
2012/12/14,19.631
2012/12/15,19.634
2012/12/16,19.635
2012/12/17,19.638
2012/12/18,19.638
2012/12/19,19.639
2012/12/20,19.64
2012/12/21,19.639
2012/12/22,19.637
2012/12/23,19.635
2012/12/24,19.633
2012/12/25,19.63
2012/12/26,19.628
2012/12/27,19.626
2012/12/28,19.626
2012/12/29,19.625
2012/12/30,19.626
2012/12/31,19.626
2013/01/01,19.626
2013/01/02,19.628
2013/01/03,19.63
2013/01/04,19.63
2013/01/05,19.63
2013/01/06,19.631
2013/01/07,19.633
2013/01/08,19.629
2013/01/09,19.625
2013/01/10,19.62
2013/01/11,19.616
2013/01/12,19.612
2013/01/13,19.605
2013/01/14,19.597
2013/01/15,19.589
2013/01/16,19.581
2013/01/17,19.572
2013/01/18,19.563
2013/01/19,19.554
2013/01/20,19.546
2013/01/21,19.537
2013/01/22,19.529
2013/01/23,19.522
2013/01/24,19.513
2013/01/25,19.504
2013/01/26,19.499
2013/01/27,19.495
2013/01/28,19.491
2013/01/29,19.487
2013/01/30,19.485
2013/01/31,19.483
2013/02/01,19.48
2013/02/02,19.477
2013/02/03,19.474
2013/02/04,19.47
2013/02/05,19.466
2013/02/06,19.463
2013/02/07,19.459
2013/02/08,19.455
2013/02/09,19.45
2013/02/10,19.446
2013/02/11,19.441
2013/02/12,19.439
2013/02/13,19.436
2013/02/14,19.433
2013/02/15,19.43
2013/02/16,19.426
2013/02/17,19.419
2013/02/18,19.411
2013/02/19,19.404
2013/02/20,19.4
2013/02/21,19.396
2013/02/22,19.394
2013/02/23,19.391
2013/02/24,19.386
2013/02/25,19.379
2013/02/26,19.374
2013/02/27,19.369
2013/02/28,19.364
2013/03/01,19.359
2013/03/02,19.355
2013/03/03,19.353
2013/03/04,19.352
2013/03/05,19.35
2013/03/06,19.349
2013/03/07,19.349
2013/03/08,19.351
2013/03/09,19.353
2013/03/10,19.354
2013/03/11,19.355
2013/03/12,19.356
2013/03/13,19.358
2013/03/14,19.361
2013/03/15,19.361
2013/03/16,19.362
2013/03/17,19.362
2013/03/18,19.362
2013/03/19,19.361
2013/03/20,19.362
2013/03/21,19.362
2013/03/22,19.362
2013/03/23,19.361
2013/03/24,19.362
2013/03/25,19.363
2013/03/26,19.368
2013/03/27,19.375
2013/03/28,19.382
2013/03/29,19.393
2013/03/30,19.405
2013/03/31,19.415
2013/04/01,19.428
2013/04/02,19.442
2013/04/03,19.454
2013/04/04,19.467
2013/04/05,19.477
2013/04/06,19.486
2013/04/07,19.494
2013/04/08,19.499
2013/04/09,19.506
2013/04/10,19.513
2013/04/11,19.53
2013/04/12,19.545
2013/04/13,19.561
2013/04/14,19.576
2013/04/15,19.596
2013/04/16,19.619
2013/04/17,19.639
2013/04/18,19.659
2013/04/19,19.679
2013/04/20,19.701
2013/04/21,19.722
2013/04/22,19.743
2013/04/23,19.764
2013/04/24,19.78
2013/04/25,19.797
2013/04/26,19.814
2013/04/27,19.826
2013/04/28,19.838
2013/04/29,19.847
2013/04/30,19.857
2013/05/01,19.868
2013/05/02,19.88
2013/05/03,19.892
2013/05/04,19.903
2013/05/05,19.914
2013/05/06,19.922
2013/05/07,19.931
2013/05/08,19.94
2013/05/09,19.949
2013/05/10,19.956
2013/05/11,19.962
2013/05/12,19.968
2013/05/13,19.973
2013/05/14,19.978
2013/05/15,19.984
2013/05/16,19.992
2013/05/17,20
2013/05/18,20.007
2013/05/19,20.013
2013/05/20,20.019
2013/05/21,20.025
2013/05/22,20.032
2013/05/23,20.037
2013/05/24,20.044
2013/05/25,20.045
2013/05/26,20.046
2013/05/27,20.048
2013/05/28,20.05
2013/05/29,20.051
2013/05/30,20.052
2013/05/31,20.051
2013/06/01,20.05
2013/06/02,20.05
2013/06/03,20.047
2013/06/04,20.044
2013/06/05,20.042
2013/06/06,20.04
2013/06/07,20.037
2013/06/08,20.035
2013/06/09,20.034
2013/06/10,20.033
2013/06/11,20.031
2013/06/12,20.031
2013/06/13,20.031
2013/06/14,20.032
2013/06/15,20.032
2013/06/16,20.033
2013/06/17,20.034
2013/06/18,20.035
2013/06/19,20.036
2013/06/20,20.037
2013/06/21,20.038
2013/06/22,20.039
2013/06/23,20.039
2013/06/24,20.04
2013/06/25,20.04
2013/06/26,20.039
2013/06/27,20.04
2013/06/28,20.041
2013/06/29,20.042
2013/06/30,20.044
2013/07/01,20.047
2013/07/02,20.051
2013/07/03,20.055
2013/07/04,20.06
2013/07/05,20.068
2013/07/06,20.078
2013/07/07,20.087
2013/07/08,20.098
2013/07/09,20.108
2013/07/10,20.118
2013/07/11,20.128
2013/07/12,20.136
2013/07/13,20.142
2013/07/14,20.147
2013/07/15,20.151
2013/07/16,20.154
2013/07/17,20.158
2013/07/18,20.169
2013/07/19,20.178
2013/07/20,20.187
2013/07/21,20.195
2013/07/22,20.204
2013/07/23,20.211
2013/07/24,20.219
2013/07/25,20.226
2013/07/26,20.234
2013/07/27,20.241
2013/07/28,20.249
2013/07/29,20.258
2013/07/30,20.268
2013/07/31,20.281
2013/08/01,20.291
2013/08/02,20.302
2013/08/03,20.311
2013/08/04,20.32
2013/08/05,20.327
2013/08/06,20.335
2013/08/07,20.343
2013/08/08,20.352
2013/08/09,20.36
2013/08/10,20.366
2013/08/11,20.375
2013/08/12,20.389
2013/08/13,20.405
2013/08/14,20.418
2013/08/15,20.43
2013/08/16,20.439
2013/08/17,20.446
2013/08/18,20.451
2013/08/19,20.458
2013/08/20,20.461
2013/08/21,20.463
2013/08/22,20.464
2013/08/23,20.463
2013/08/24,20.461
2013/08/25,20.46
2013/08/26,20.458
2013/08/27,20.454
2013/08/28,20.452
2013/08/29,20.445
2013/08/30,20.438
2013/08/31,20.431
2013/09/01,20.423
2013/09/02,20.413
2013/09/03,20.404
2013/09/04,20.395
2013/09/05,20.384
2013/09/06,20.373
2013/09/07,20.362
2013/09/08,20.35
2013/09/09,20.335
2013/09/10,20.321
2013/09/11,20.305
2013/09/12,20.289
2013/09/13,20.272
2013/09/14,20.255
2013/09/15,20.237
2013/09/16,20.219
2013/09/17,20.2
2013/09/18,20.181
2013/09/19,20.165
2013/09/20,20.149
2013/09/21,20.134
2013/09/22,20.114
2013/09/23,20.096
2013/09/24,20.077
2013/09/25,20.057
2013/09/26,20.039
2013/09/27,20.021
2013/09/28,20.003
2013/09/29,19.987
2013/09/30,19.97
2013/10/01,19.955
2013/10/02,19.944
2013/10/03,19.937
2013/10/04,19.93
2013/10/05,19.923
2013/10/06,19.916
2013/10/07,19.909
2013/10/08,19.902
2013/10/09,19.894
2013/10/10,19.886
2013/10/11,19.881
2013/10/12,19.876
2013/10/13,19.872
2013/10/14,19.866
2013/10/15,19.861
2013/10/16,19.854
2013/10/17,19.848
2013/10/18,19.843
2013/10/19,19.84
2013/10/20,19.836
2013/10/21,19.83
2013/10/22,19.823
2013/10/23,19.815
2013/10/24,19.807
2013/10/25,19.822
2013/10/26,19.838
2013/10/27,19.854
2013/10/28,19.87
2013/10/29,19.885
2013/10/30,19.901
2013/10/31,19.918
2013/11/01,19.935
2013/11/02,19.952
2013/11/03,19.97
2013/11/04,19.998
2013/11/05,20.028
2013/11/06,20.058
2013/11/07,20.089
2013/11/08,20.12
2013/11/09,20.15
2013/11/10,20.18
2013/11/11,20.21
2013/11/12,20.239
2013/11/13,20.266
2013/11/14,20.294
2013/11/15,20.32
2013/11/16,20.347
2013/11/17,20.375
2013/11/18,20.402
2013/11/19,20.43
2013/11/20,20.458
2013/11/21,20.484
2013/11/22,20.525
2013/11/23,20.56
2013/11/24,20.593
2013/11/25,20.625
2013/11/26,20.656
2013/11/27,20.684
2013/11/28,20.713
2013/11/29,20.739
2013/11/30,20.762
2013/12/01,20.785
2013/12/02,20.807
2013/12/03,20.829
2013/12/04,20.85
2013/12/05,20.87
2013/12/06,20.892
2013/12/07,20.914
2013/12/08,20.935
2013/12/09,20.956
2013/12/10,20.981
2013/12/11,21.01
2013/12/12,21.039
2013/12/13,21.069
2013/12/14,21.096
2013/12/15,21.123
2013/12/16,21.149
2013/12/17,21.174
2013/12/18,21.199
2013/12/19,21.223
2013/12/20,21.247
2013/12/21,21.268
2013/12/22,21.287
2013/12/23,21.305
2013/12/24,21.324
2013/12/25,21.334
2013/12/26,21.343
2013/12/27,21.351
2013/12/28,21.359
2013/12/29,21.366
2013/12/30,21.374
2013/12/31,21.38
2014/01/01,21.381
2014/01/02,21.382
2014/01/03,21.383
2014/01/04,21.385
2014/01/05,21.385
2014/01/06,21.386
2014/01/07,21.387
