Date,sentbyaddress90sma
2012/03/03,9857
2012/03/04,9877
2012/03/05,9878
2012/03/06,9895
2012/03/07,9920
2012/03/08,9951
2012/03/09,9977
2012/03/10,9989
2012/03/11,10004
2012/03/12,10031
2012/03/13,10068
2012/03/14,10112
2012/03/15,10142
2012/03/16,10181
2012/03/17,10224
2012/03/18,10229
2012/03/19,10240
2012/03/20,10271
2012/03/21,10300
2012/03/22,10326
2012/03/23,10355
2012/03/24,10374
2012/03/25,10385
2012/03/26,10413
2012/03/27,10448
2012/03/28,10485
2012/03/29,10532
2012/03/30,10568
2012/03/31,10593
2012/04/01,10601
2012/04/02,10617
2012/04/03,10657
2012/04/04,10664
2012/04/05,10672
2012/04/06,10690
2012/04/07,10690
2012/04/08,10693
2012/04/09,10695
2012/04/10,10713
2012/04/11,10747
2012/04/12,10777
2012/04/13,10784
2012/04/14,10817
2012/04/15,10824
2012/04/16,10860
2012/04/17,10885
2012/04/18,10920
2012/04/19,10944
2012/04/20,10989
2012/04/21,11027
2012/04/22,11036
2012/04/23,11048
2012/04/24,11052
2012/04/25,11078
2012/04/26,11124
2012/04/27,11152
2012/04/28,11169
2012/04/29,11189
2012/04/30,11225
2012/05/01,11270
2012/05/02,11304
2012/05/03,11361
2012/05/04,11422
2012/05/05,11473
2012/05/06,11521
2012/05/07,11616
2012/05/08,11701
2012/05/09,11789
2012/05/10,11825
2012/05/11,11926
2012/05/12,12010
2012/05/13,12054
2012/05/14,12200
2012/05/15,12292
2012/05/16,12356
2012/05/17,12436
2012/05/18,12552
2012/05/19,12734
2012/05/20,12884
2012/05/21,13039
2012/05/22,13147
2012/05/23,13263
2012/05/24,13384
2012/05/25,13529
2012/05/26,13643
2012/05/27,13752
2012/05/28,13882
2012/05/29,14039
2012/05/30,14158
2012/05/31,14262
2012/06/01,14413
2012/06/02,14456
2012/06/03,14605
2012/06/04,14845
2012/06/05,15091
2012/06/06,15164
2012/06/07,15327
2012/06/08,15456
2012/06/09,15621
2012/06/10,15806
2012/06/11,15948
2012/06/12,16008
2012/06/13,16306
2012/06/14,16611
2012/06/15,16893
2012/06/16,17133
2012/06/17,17361
2012/06/18,17573
2012/06/19,17742
2012/06/20,17886
2012/06/21,18023
2012/06/22,18153
2012/06/23,18286
2012/06/24,18403
2012/06/25,18565
2012/06/26,18744
2012/06/27,18938
2012/06/28,19095
2012/06/29,19262
2012/06/30,19432
2012/07/01,19564
2012/07/02,19735
2012/07/03,19890
2012/07/04,20025
2012/07/05,20136
2012/07/06,20267
2012/07/07,20433
2012/07/08,20544
2012/07/09,20676
2012/07/10,20857
2012/07/11,21008
2012/07/12,21171
2012/07/13,21289
2012/07/14,21417
2012/07/15,21524
2012/07/16,21706
2012/07/17,21904
2012/07/18,22057
2012/07/19,22197
2012/07/20,22390
2012/07/21,22586
2012/07/22,22800
2012/07/23,23019
2012/07/24,23182
2012/07/25,23294
2012/07/26,23426
2012/07/27,23577
2012/07/28,23781
2012/07/29,23916
2012/07/30,24064
2012/07/31,24389
2012/08/01,24544
2012/08/02,24709
2012/08/03,24849
2012/08/04,24987
2012/08/05,25092
2012/08/06,25254
2012/08/07,25384
2012/08/08,25635
2012/08/09,25734
2012/08/10,25857
2012/08/11,26001
2012/08/12,26039
2012/08/13,26220
2012/08/14,26356
2012/08/15,26561
2012/08/16,26837
2012/08/17,27019
2012/08/18,27181
2012/08/19,27280
2012/08/20,27402
2012/08/21,27588
2012/08/22,27749
2012/08/23,27858
2012/08/24,28009
2012/08/25,28087
2012/08/26,28119
2012/08/27,28165
2012/08/28,28245
2012/08/29,28346
2012/08/30,28398
2012/08/31,28645
2012/09/01,28754
2012/09/02,28697
2012/09/03,28617
2012/09/04,28767
2012/09/05,28848
2012/09/06,29015
2012/09/07,29098
2012/09/08,29086
2012/09/09,29145
2012/09/10,29278
2012/09/11,29248
2012/09/12,29116
2012/09/13,28995
2012/09/14,28971
2012/09/15,28883
2012/09/16,28808
2012/09/17,28780
2012/09/18,28848
2012/09/19,28946
2012/09/20,29075
2012/09/21,29124
2012/09/22,29110
2012/09/23,29064
2012/09/24,29032
2012/09/25,29057
2012/09/26,29158
2012/09/27,29207
2012/09/28,29312
2012/09/29,29347
2012/09/30,29282
2012/10/01,29278
2012/10/02,29415
2012/10/03,29515
2012/10/04,29645
2012/10/05,29732
2012/10/06,29820
2012/10/07,29880
2012/10/08,29937
2012/10/09,30019
2012/10/10,30089
2012/10/11,30154
2012/10/12,30228
2012/10/13,30275
2012/10/14,30245
2012/10/15,30247
2012/10/16,30276
2012/10/17,30323
2012/10/18,30353
2012/10/19,30338
2012/10/20,30318
2012/10/21,30273
2012/10/22,30306
2012/10/23,30345
2012/10/24,30402
2012/10/25,30424
2012/10/26,30383
2012/10/27,30318
2012/10/28,30230
2012/10/29,29976
2012/10/30,29925
2012/10/31,29848
2012/11/01,29787
2012/11/02,29755
2012/11/03,29687
2012/11/04,29557
2012/11/05,29492
2012/11/06,29379
2012/11/07,29393
2012/11/08,29358
2012/11/09,29320
2012/11/10,29231
2012/11/11,29046
2012/11/12,28942
2012/11/13,28810
2012/11/14,28600
2012/11/15,28502
2012/11/16,28458
2012/11/17,28439
2012/11/18,28428
2012/11/19,28331
2012/11/20,28278
2012/11/21,28252
2012/11/22,28209
2012/11/23,28161
2012/11/24,28152
2012/11/25,28104
2012/11/26,28097
2012/11/27,28056
2012/11/28,28091
2012/11/29,27989
2012/11/30,27882
2012/12/01,27845
2012/12/02,27765
2012/12/03,27648
2012/12/04,27582
2012/12/05,27511
2012/12/06,27484
2012/12/07,27510
2012/12/08,27486
2012/12/09,27464
2012/12/10,27352
2012/12/11,27358
2012/12/12,27399
2012/12/13,27440
2012/12/14,27518
2012/12/15,27543
2012/12/16,27569
2012/12/17,27582
2012/12/18,27648
2012/12/19,27629
2012/12/20,27646
2012/12/21,27791
2012/12/22,28013
2012/12/23,28041
2012/12/24,27984
2012/12/25,27855
2012/12/26,27779
2012/12/27,27691
2012/12/28,27755
2012/12/29,27809
2012/12/30,27917
2012/12/31,27805
2013/01/01,27765
2013/01/02,27747
2013/01/03,27811
2013/01/04,27883
2013/01/05,27975
2013/01/06,27927
2013/01/07,27955
2013/01/08,28002
2013/01/09,28109
2013/01/10,28251
2013/01/11,28450
2013/01/12,28547
2013/01/13,28627
2013/01/14,28659
2013/01/15,28792
2013/01/16,28926
2013/01/17,29080
2013/01/18,29209
2013/01/19,29290
2013/01/20,29321
2013/01/21,29363
2013/01/22,29443
2013/01/23,29528
2013/01/24,29658
2013/01/25,29840
2013/01/26,30052
2013/01/27,30250
2013/01/28,30379
2013/01/29,30534
2013/01/30,30643
2013/01/31,30767
2013/02/01,31036
2013/02/02,31246
2013/02/03,31417
2013/02/04,31549
2013/02/05,31714
2013/02/06,31858
2013/02/07,32045
2013/02/08,32272
2013/02/09,32469
2013/02/10,32689
2013/02/11,32838
2013/02/12,32966
2013/02/13,33019
2013/02/14,33037
2013/02/15,33090
2013/02/16,33107
2013/02/17,33138
2013/02/18,33181
2013/02/19,33245
2013/02/20,33326
2013/02/21,33492
2013/02/22,33665
2013/02/23,33820
2013/02/24,33939
2013/02/25,34093
2013/02/26,34229
2013/02/27,34345
2013/02/28,34518
2013/03/01,34750
2013/03/02,34910
2013/03/03,35024
2013/03/04,35132
2013/03/05,35252
2013/03/06,35448
2013/03/07,35629
2013/03/08,35759
2013/03/09,35850
2013/03/10,36021
2013/03/11,36115
2013/03/12,36223
2013/03/13,36353
2013/03/14,36478
2013/03/15,36697
2013/03/16,36774
2013/03/17,36805
2013/03/18,36848
2013/03/19,37010
2013/03/20,37177
2013/03/21,37311
2013/03/22,37415
2013/03/23,37589
2013/03/24,37843
2013/03/25,38097
2013/03/26,38385
2013/03/27,38662
2013/03/28,38941
2013/03/29,39282
2013/03/30,39471
2013/03/31,39628
2013/04/01,39879
2013/04/02,40218
2013/04/03,40562
2013/04/04,40971
2013/04/05,41318
2013/04/06,41563
2013/04/07,41727
2013/04/08,42067
2013/04/09,42470
2013/04/10,42930
2013/04/11,43273
2013/04/12,43613
2013/04/13,43791
2013/04/14,43937
2013/04/15,44122
2013/04/16,44383
2013/04/17,44613
2013/04/18,44766
2013/04/19,45122
2013/04/20,45304
2013/04/21,45467
2013/04/22,45666
2013/04/23,45985
2013/04/24,46269
2013/04/25,46554
2013/04/26,46770
2013/04/27,46851
2013/04/28,46937
2013/04/29,47115
2013/04/30,47251
2013/05/01,47464
2013/05/02,47527
2013/05/03,47627
2013/05/04,47638
2013/05/05,47689
2013/05/06,47744
2013/05/07,47957
2013/05/08,48107
2013/05/09,48266
2013/05/10,48458
2013/05/11,48594
2013/05/12,48695
2013/05/13,48849
2013/05/14,49048
2013/05/15,49273
2013/05/16,49484
2013/05/17,49684
2013/05/18,49807
2013/05/19,49875
2013/05/20,49987
2013/05/21,50189
2013/05/22,50316
2013/05/23,50502
2013/05/24,50682
2013/05/25,50726
2013/05/26,50724
2013/05/27,50763
2013/05/28,50896
2013/05/29,51044
2013/05/30,51123
2013/05/31,51324
2013/06/01,51478
2013/06/02,51527
2013/06/03,51636
2013/06/04,51698
2013/06/05,51745
2013/06/06,51867
2013/06/07,52049
2013/06/08,52042
2013/06/09,52058
2013/06/10,52091
2013/06/11,52102
2013/06/12,52123
2013/06/13,52130
2013/06/14,52379
2013/06/15,52414
2013/06/16,52339
2013/06/17,52280
2013/06/18,52305
2013/06/19,52345
2013/06/20,52304
2013/06/21,52373
2013/06/22,52269
2013/06/23,52148
2013/06/24,52104
2013/06/25,52026
2013/06/26,51903
2013/06/27,51747
2013/06/28,51726
2013/06/29,51720
2013/06/30,51559
2013/07/01,51402
2013/07/02,51134
2013/07/03,50855
2013/07/04,50552
2013/07/05,50448
2013/07/06,50264
2013/07/07,49865
2013/07/08,49538
2013/07/09,49137
2013/07/10,48805
2013/07/11,48688
2013/07/12,48748
2013/07/13,48726
2013/07/14,48425
2013/07/15,48141
2013/07/16,47996
2013/07/17,47899
2013/07/18,47652
2013/07/19,47587
2013/07/20,47443
2013/07/21,47241
2013/07/22,47017
2013/07/23,46824
2013/07/24,46643
2013/07/25,46518
2013/07/26,46502
2013/07/27,46398
2013/07/28,46179
2013/07/29,46222
2013/07/30,46196
2013/07/31,46274
2013/08/01,46425
2013/08/02,46614
2013/08/03,46615
2013/08/04,46512
2013/08/05,46481
2013/08/06,46467
2013/08/07,46455
2013/08/08,46428
2013/08/09,46359
2013/08/10,46350
2013/08/11,46187
2013/08/12,46458
2013/08/13,46409
2013/08/14,46412
2013/08/15,46453
2013/08/16,46642
2013/08/17,46675
2013/08/18,46607
2013/08/19,46678
2013/08/20,46768
2013/08/21,46780
2013/08/22,46859
2013/08/23,46970
2013/08/24,47008
2013/08/25,46940
2013/08/26,46961
2013/08/27,47026
2013/08/28,47121
2013/08/29,47148
2013/08/30,47352
2013/08/31,47541
2013/09/01,47374
2013/09/02,47233
2013/09/03,47187
2013/09/04,47169
2013/09/05,47127
2013/09/06,47211
2013/09/07,47244
2013/09/08,47156
2013/09/09,47145
2013/09/10,47143
2013/09/11,47172
2013/09/12,47105
2013/09/13,47192
2013/09/14,47196
2013/09/15,47109
2013/09/16,47115
2013/09/17,47111
2013/09/18,47153
2013/09/19,47187
2013/09/20,47288
2013/09/21,47361
2013/09/22,47272
2013/09/23,47349
2013/09/24,47416
2013/09/25,47461
2013/09/26,47473
2013/09/27,47589
2013/09/28,47670
2013/09/29,47587
2013/09/30,47654
2013/10/01,47769
2013/10/02,47965
2013/10/03,48038
2013/10/04,48159
2013/10/05,48224
2013/10/06,48118
2013/10/07,48095
2013/10/08,48113
2013/10/09,48067
2013/10/10,47968
2013/10/11,48037
2013/10/12,48143
2013/10/13,48144
2013/10/14,48168
2013/10/15,48252
2013/10/16,48377
2013/10/17,48431
2013/10/18,48646
2013/10/19,48838
2013/10/20,48812
2013/10/21,48896
2013/10/22,49021
2013/10/23,49161
2013/10/24,49433
2013/10/25,49720
2013/10/26,49823
2013/10/27,49735
2013/10/28,49739
2013/10/29,49673
2013/10/30,49628
2013/10/31,49634
2013/11/01,49753
2013/11/02,49839
2013/11/03,49774
2013/11/04,49885
2013/11/05,50113
2013/11/06,50357
2013/11/07,50793
2013/11/08,51207
2013/11/09,51662
2013/11/10,51541
2013/11/11,51676
2013/11/12,51866
2013/11/13,52122
2013/11/14,52395
2013/11/15,52766
2013/11/16,53044
2013/11/17,53117
2013/11/18,53710
2013/11/19,54540
2013/11/20,55031
2013/11/21,55532
2013/11/22,56202
2013/11/23,56868
2013/11/24,57144
2013/11/25,57512
2013/11/26,58161
2013/11/27,59052
2013/11/28,59820
2013/11/29,60528
2013/11/30,61258
2013/12/01,61954
2013/12/02,62629
2013/12/03,63326
2013/12/04,64089
2013/12/05,64920
2013/12/06,65627
2013/12/07,66298
2013/12/08,66559
2013/12/09,67123
2013/12/10,67625
2013/12/11,68117
2013/12/12,68532
2013/12/13,69136
2013/12/14,69694
2013/12/15,70060
2013/12/16,70640
2013/12/17,71184
2013/12/18,71895
2013/12/19,72451
2013/12/20,72975
2013/12/21,73434
2013/12/22,73666
2013/12/23,73965
2013/12/24,74367
2013/12/25,74751
2013/12/26,75072
2013/12/27,75496
2013/12/28,75819
2013/12/29,75997
2013/12/30,76314
2013/12/31,76470
2014/01/01,76603
2014/01/02,77034
2014/01/03,77641
2014/01/04,78065
2014/01/05,78500
2014/01/06,79068
2014/01/07,79451
2014/01/08,79810
2014/01/09,80196
2014/01/10,80612
2014/01/11,81023
2014/01/12,81237
2014/01/13,81509
2014/01/14,81752
2014/01/15,82138
2014/01/16,82397
2014/01/17,82672
2014/01/18,82964
2014/01/19,83134
2014/01/20,83564
2014/01/21,84046
2014/01/22,84337
2014/01/23,84623
2014/01/24,85123
2014/01/25,85516
2014/01/26,85814
2014/01/27,86265
2014/01/28,86712
2014/01/29,87030
2014/01/30,87473
2014/01/31,88005
2014/02/01,88442
2014/02/02,88668
2014/02/03,88899
2014/02/04,89288
2014/02/05,89436
2014/02/06,89702
2014/02/07,90056
2014/02/08,90347
2014/02/09,90521
2014/02/10,90781
2014/02/11,90988
2014/02/12,91033
2014/02/13,91246
2014/02/14,91708
2014/02/15,92034
2014/02/16,91656
2014/02/17,91177
2014/02/18,91087
2014/02/19,91324
2014/02/20,91547
2014/02/21,91820
2014/02/22,92102
2014/02/23,92323
2014/02/24,92518
2014/02/25,92665
2014/02/26,92682
2014/02/27,92630
2014/02/28,92770
2014/03/01,92968
2014/03/02,92919
2014/03/03,93316
2014/03/04,93766
2014/03/05,93934
2014/03/06,94230
2014/03/07,94559
2014/03/08,95124
2014/03/09,95336
2014/03/10,95565
2014/03/11,95841
2014/03/12,96379
2014/03/13,96784
2014/03/14,97013
2014/03/15,97110
2014/03/16,96926
2014/03/17,97010
2014/03/18,96663
2014/03/19,96656
2014/03/20,96785
2014/03/21,97276
2014/03/22,97579
2014/03/23,97692
2014/03/24,97977
2014/03/25,98251
2014/03/26,98630
2014/03/27,99167
2014/03/28,99728
2014/03/29,99992
2014/03/30,99977
2014/03/31,100431
2014/04/01,101075
2014/04/02,101469
2014/04/03,101456
2014/04/04,101984
2014/04/05,102172
2014/04/06,102208
2014/04/07,102450
2014/04/08,102767
2014/04/09,103195
2014/04/10,103700
2014/04/11,104136
2014/04/12,104337
2014/04/13,104526
2014/04/14,105079
2014/04/15,105524
2014/04/16,105953
2014/04/17,106229
2014/04/18,106600
2014/04/19,106869
2014/04/20,106785
2014/04/21,106682
2014/04/22,107017
