Date,confirmationtime90sma
2011/01/12,7.807
2011/01/13,7.802
2011/01/14,7.829
2011/01/15,7.871
2011/01/16,7.899
2011/01/17,7.925
2011/01/18,7.978
2011/01/19,7.986
2011/01/20,7.968
2011/01/21,7.969
2011/01/22,7.988
2011/01/23,8.003
2011/01/24,8.022
2011/01/25,8.049
2011/01/26,8.065
2011/01/27,8.093
2011/01/28,8.131
2011/01/29,8.141
2011/01/30,8.153
2011/01/31,8.157
2011/02/01,8.17
2011/02/02,8.192
2011/02/03,8.219
2011/02/04,8.228
2011/02/05,8.251
2011/02/06,8.283
2011/02/07,8.288
2011/02/08,8.304
2011/02/09,8.315
2011/02/10,8.306
2011/02/11,8.32
2011/02/12,8.339
2011/02/13,8.34
2011/02/14,8.341
2011/02/15,8.347
2011/02/16,8.354
2011/02/17,8.316
2011/02/18,8.254
2011/02/19,8.239
2011/02/20,8.222
2011/02/21,8.19
2011/02/22,8.175
2011/02/23,8.153
2011/02/24,8.147
2011/02/25,8.13
2011/02/26,8.095
2011/02/27,8.084
2011/02/28,8.111
2011/03/01,8.149
2011/03/02,8.159
2011/03/03,8.161
2011/03/04,8.163
2011/03/05,8.154
2011/03/06,8.146
2011/03/07,8.155
2011/03/08,8.173
2011/03/09,8.201
2011/03/10,8.238
2011/03/11,8.27
2011/03/12,8.29
2011/03/13,8.314
2011/03/14,8.363
2011/03/15,8.424
2011/03/16,8.449
2011/03/17,8.466
2011/03/18,8.5
2011/03/19,8.552
2011/03/20,8.569
2011/03/21,8.595
2011/03/22,8.628
2011/03/23,8.619
2011/03/24,8.617
2011/03/25,8.614
2011/03/26,8.619
2011/03/27,8.635
2011/03/28,8.636
2011/03/29,8.637
2011/03/30,8.645
2011/03/31,8.625
2011/04/01,8.628
2011/04/02,8.625
2011/04/03,8.614
2011/04/04,8.591
2011/04/05,8.569
2011/04/06,8.564
2011/04/07,8.575
2011/04/08,8.577
2011/04/09,8.582
2011/04/10,8.576
2011/04/11,8.581
2011/04/12,8.583
2011/04/13,8.58
2011/04/14,8.592
2011/04/15,8.608
2011/04/16,8.608
2011/04/17,8.609
2011/04/18,8.603
2011/04/19,8.613
2011/04/20,8.638
2011/04/21,8.655
2011/04/22,8.649
2011/04/23,8.647
2011/04/24,8.661
2011/04/25,8.642
2011/04/26,8.635
2011/04/27,8.622
2011/04/28,8.619
2011/04/29,8.599
2011/04/30,8.582
2011/05/01,8.577
2011/05/02,8.56
2011/05/03,8.541
2011/05/04,8.522
2011/05/05,8.513
2011/05/06,8.497
2011/05/07,8.481
2011/05/08,8.475
2011/05/09,8.447
2011/05/10,8.451
2011/05/11,8.449
2011/05/12,8.457
2011/05/13,8.453
2011/05/14,8.438
2011/05/15,8.429
2011/05/16,8.423
2011/05/17,8.416
2011/05/18,8.403
2011/05/19,8.421
2011/05/20,8.394
2011/05/21,8.386
2011/05/22,8.367
2011/05/23,8.347
2011/05/24,8.335
2011/05/25,8.31
2011/05/26,8.293
2011/05/27,8.331
2011/05/28,8.368
2011/05/29,8.35
2011/05/30,8.331
2011/05/31,8.343
2011/06/01,8.342
2011/06/02,8.354
2011/06/03,8.375
2011/06/04,8.388
2011/06/05,8.389
2011/06/06,8.372
2011/06/07,8.366
2011/06/08,8.307
2011/06/09,8.256
2011/06/10,8.214
2011/06/11,8.141
2011/06/12,8.066
2011/06/13,7.994
2011/06/14,7.941
2011/06/15,7.885
2011/06/16,7.841
2011/06/17,7.787
2011/06/18,7.752
2011/06/19,7.716
2011/06/20,7.649
2011/06/21,7.611
2011/06/22,7.567
2011/06/23,7.541
2011/06/24,7.499
2011/06/25,7.499
2011/06/26,7.512
2011/06/27,7.508
2011/06/28,7.505
2011/06/29,7.519
2011/06/30,7.512
2011/07/01,7.515
2011/07/02,7.519
2011/07/03,7.526
2011/07/04,7.537
2011/07/05,7.544
2011/07/06,7.537
2011/07/07,7.563
2011/07/08,7.558
2011/07/09,7.572
2011/07/10,7.591
2011/07/11,7.595
2011/07/12,7.626
2011/07/13,7.61
2011/07/14,7.603
2011/07/15,7.609
2011/07/16,7.622
2011/07/17,7.608
2011/07/18,7.599
2011/07/19,7.6
2011/07/20,7.599
2011/07/21,7.613
2011/07/22,7.626
2011/07/23,7.637
2011/07/24,7.65
2011/07/25,7.665
2011/07/26,7.668
2011/07/27,7.663
2011/07/28,7.686
2011/07/29,7.699
2011/07/30,7.715
2011/07/31,7.725
2011/08/01,7.74
2011/08/02,7.763
2011/08/03,7.792
2011/08/04,7.842
2011/08/05,7.882
2011/08/06,7.94
2011/08/07,8
2011/08/08,8.03
2011/08/09,8.056
2011/08/10,8.067
2011/08/11,8.106
2011/08/12,8.162
2011/08/13,8.212
2011/08/14,8.269
2011/08/15,8.331
2011/08/16,8.384
2011/08/17,8.408
2011/08/18,8.446
2011/08/19,8.496
2011/08/20,8.538
2011/08/21,8.582
2011/08/22,8.623
2011/08/23,8.674
2011/08/24,8.739
2011/08/25,8.762
2011/08/26,8.768
2011/08/27,8.81
2011/08/28,8.844
2011/08/29,8.853
2011/08/30,8.878
2011/08/31,8.897
2011/09/01,8.942
2011/09/02,8.973
2011/09/03,9.006
2011/09/04,9.057
2011/09/05,9.065
2011/09/06,9.085
2011/09/07,9.13
2011/09/08,9.183
2011/09/09,9.223
2011/09/10,9.275
2011/09/11,9.332
2011/09/12,9.388
2011/09/13,9.443
2011/09/14,9.464
2011/09/15,9.48
2011/09/16,9.533
2011/09/17,9.581
2011/09/18,9.614
2011/09/19,9.677
2011/09/20,9.73
2011/09/21,9.772
2011/09/22,9.806
2011/09/23,9.815
2011/09/24,9.832
2011/09/25,9.854
2011/09/26,9.873
2011/09/27,9.9
2011/09/28,9.925
2011/09/29,9.961
2011/09/30,9.997
2011/10/01,10.012
2011/10/02,10.05
2011/10/03,10.046
2011/10/04,10.087
2011/10/05,10.075
2011/10/06,10.103
2011/10/07,10.111
2011/10/08,10.129
2011/10/09,10.153
2011/10/10,10.17
2011/10/11,10.258
2011/10/12,10.28
2011/10/13,10.346
2011/10/14,10.36
2011/10/15,10.385
2011/10/16,10.425
2011/10/17,10.448
2011/10/18,10.474
2011/10/19,10.489
2011/10/20,10.522
2011/10/21,10.545
2011/10/22,10.612
2011/10/23,10.663
2011/10/24,10.698
2011/10/25,10.73
2011/10/26,10.764
2011/10/27,10.826
2011/10/28,10.873
2011/10/29,10.923
2011/10/30,10.971
2011/10/31,10.989
2011/11/01,10.994
2011/11/02,10.973
2011/11/03,10.987
2011/11/04,10.965
2011/11/05,10.947
2011/11/06,10.941
2011/11/07,10.953
2011/11/08,10.955
2011/11/09,10.937
2011/11/10,10.929
2011/11/11,10.94
2011/11/12,10.931
2011/11/13,10.918
2011/11/14,10.921
2011/11/15,10.9
2011/11/16,10.908
2011/11/17,10.9
2011/11/18,10.916
2011/11/19,10.946
2011/11/20,10.963
2011/11/21,10.995
2011/11/22,10.99
2011/11/23,10.991
2011/11/24,11.024
2011/11/25,11.011
2011/11/26,11.006
2011/11/27,11.031
2011/11/28,11.047
2011/11/29,11.06
2011/11/30,11.035
2011/12/01,11.02
2011/12/02,11.019
2011/12/03,11.005
2011/12/04,11.02
2011/12/05,11.016
2011/12/06,10.991
2011/12/07,10.983
2011/12/08,10.977
2011/12/09,10.966
2011/12/10,10.949
2011/12/11,10.934
2011/12/12,10.947
2011/12/13,10.959
2011/12/14,10.961
2011/12/15,10.969
2011/12/16,10.985
2011/12/17,10.991
2011/12/18,10.976
2011/12/19,10.962
2011/12/20,10.972
2011/12/21,10.971
2011/12/22,10.959
2011/12/23,10.948
2011/12/24,10.941
2011/12/25,10.914
2011/12/26,10.884
2011/12/27,10.885
2011/12/28,10.861
2011/12/29,10.845
2011/12/30,10.846
2011/12/31,10.82
2012/01/01,10.814
2012/01/02,10.777
2012/01/03,10.767
2012/01/04,10.75
2012/01/05,10.743
2012/01/06,10.702
2012/01/07,10.663
2012/01/08,10.631
2012/01/09,10.556
2012/01/10,10.537
2012/01/11,10.476
2012/01/12,10.464
2012/01/13,10.459
2012/01/14,10.431
2012/01/15,10.411
2012/01/16,10.369
2012/01/17,10.351
2012/01/18,10.337
2012/01/19,10.311
2012/01/20,10.258
2012/01/21,10.207
2012/01/22,10.199
2012/01/23,10.169
2012/01/24,10.148
2012/01/25,10.096
2012/01/26,10.059
2012/01/27,10.031
2012/01/28,9.997
2012/01/29,9.971
2012/01/30,9.957
2012/01/31,9.96
2012/02/01,9.946
2012/02/02,9.937
2012/02/03,9.929
2012/02/04,9.92
2012/02/05,9.911
2012/02/06,9.914
2012/02/07,9.931
2012/02/08,9.928
2012/02/09,9.904
2012/02/10,9.908
2012/02/11,9.903
2012/02/12,9.893
2012/02/13,9.912
2012/02/14,9.91
2012/02/15,9.914
2012/02/16,9.91
2012/02/17,9.885
2012/02/18,9.867
2012/02/19,9.832
2012/02/20,9.832
2012/02/21,9.837
2012/02/22,9.796
2012/02/23,9.774
2012/02/24,9.748
2012/02/25,9.705
2012/02/26,9.685
2012/02/27,9.673
2012/02/28,9.674
2012/02/29,9.676
2012/03/01,9.672
2012/03/02,9.686
2012/03/03,9.71
2012/03/04,9.726
2012/03/05,9.743
2012/03/06,9.744
2012/03/07,9.75
2012/03/08,9.744
2012/03/09,9.728
2012/03/10,9.719
2012/03/11,9.713
2012/03/12,9.688
2012/03/13,9.683
2012/03/14,9.657
2012/03/15,9.654
2012/03/16,9.652
2012/03/17,9.635
2012/03/18,9.634
2012/03/19,9.627
2012/03/20,9.619
2012/03/21,9.613
2012/03/22,9.601
2012/03/23,9.618
2012/03/24,9.613
2012/03/25,9.624
2012/03/26,9.62
2012/03/27,9.619
2012/03/28,9.61
2012/03/29,9.611
2012/03/30,9.609
2012/03/31,9.598
2012/04/01,9.605
2012/04/02,9.642
2012/04/03,9.655
2012/04/04,9.663
2012/04/05,9.706
2012/04/06,9.737
2012/04/07,9.763
2012/04/08,9.772
2012/04/09,9.768
2012/04/10,9.772
2012/04/11,9.783
2012/04/12,9.794
2012/04/13,9.818
2012/04/14,9.818
2012/04/15,9.876
2012/04/16,9.881
2012/04/17,9.874
2012/04/18,9.891
2012/04/19,9.882
2012/04/20,9.888
2012/04/21,9.875
2012/04/22,9.895
2012/04/23,9.898
2012/04/24,9.906
2012/04/25,9.916
2012/04/26,9.906
2012/04/27,9.914
2012/04/28,9.923
2012/04/29,9.92
2012/04/30,9.903
2012/05/01,9.883
2012/05/02,9.889
2012/05/03,9.89
2012/05/04,9.887
2012/05/05,9.871
2012/05/06,9.858
2012/05/07,9.836
2012/05/08,9.816
2012/05/09,9.802
2012/05/10,9.811
2012/05/11,9.816
2012/05/12,9.839
2012/05/13,9.837
2012/05/14,9.836
2012/05/15,9.84
2012/05/16,9.856
2012/05/17,9.889
2012/05/18,9.906
2012/05/19,9.912
2012/05/20,9.913
2012/05/21,9.916
2012/05/22,9.955
2012/05/23,9.981
2012/05/24,10.002
2012/05/25,10.037
2012/05/26,10.043
2012/05/27,10.04
2012/05/28,10.053
2012/05/29,10.09
2012/05/30,10.107
2012/05/31,10.103
2012/06/01,10.067
2012/06/02,10.05
2012/06/03,10.044
2012/06/04,10.031
2012/06/05,10.036
2012/06/06,10.038
2012/06/07,10.057
2012/06/08,10.074
2012/06/09,10.048
2012/06/10,10.048
2012/06/11,10.062
2012/06/12,10.048
2012/06/13,10.023
2012/06/14,10.021
2012/06/15,10.027
2012/06/16,10.03
2012/06/17,10.015
2012/06/18,10.007
2012/06/19,10.014
2012/06/20,10.023
2012/06/21,10.014
2012/06/22,10.043
2012/06/23,10.039
2012/06/24,10.055
2012/06/25,10.056
2012/06/26,10.057
2012/06/27,10.042
2012/06/28,10.055
2012/06/29,10.07
2012/06/30,10.079
2012/07/01,10.053
2012/07/02,10.038
2012/07/03,10.021
2012/07/04,9.991
2012/07/05,9.985
2012/07/06,9.964
2012/07/07,9.954
2012/07/08,9.949
2012/07/09,9.938
2012/07/10,9.931
2012/07/11,9.925
2012/07/12,9.901
2012/07/13,9.884
2012/07/14,9.834
2012/07/15,9.842
2012/07/16,9.83
2012/07/17,9.8
2012/07/18,9.801
2012/07/19,9.816
2012/07/20,9.82
2012/07/21,9.819
2012/07/22,9.804
2012/07/23,9.801
2012/07/24,9.775
2012/07/25,9.772
2012/07/26,9.748
2012/07/27,9.732
2012/07/28,9.748
2012/07/29,9.755
2012/07/30,9.751
2012/07/31,9.768
2012/08/01,9.785
2012/08/02,9.783
2012/08/03,9.786
2012/08/04,9.791
2012/08/05,9.812
2012/08/06,9.835
2012/08/07,9.836
2012/08/08,9.809
2012/08/09,9.791
2012/08/10,9.769
2012/08/11,9.749
2012/08/12,9.735
2012/08/13,9.712
2012/08/14,9.682
2012/08/15,9.639
2012/08/16,9.633
2012/08/17,9.642
2012/08/18,9.632
2012/08/19,9.593
2012/08/20,9.545
2012/08/21,9.515
2012/08/22,9.489
2012/08/23,9.454
2012/08/24,9.449
2012/08/25,9.465
2012/08/26,9.442
2012/08/27,9.425
2012/08/28,9.409
2012/08/29,9.388
2012/08/30,9.387
2012/08/31,9.401
2012/09/01,9.396
2012/09/02,9.39
2012/09/03,9.383
2012/09/04,9.383
2012/09/05,9.357
2012/09/06,9.337
2012/09/07,9.339
2012/09/08,9.353
2012/09/09,9.339
2012/09/10,9.343
2012/09/11,9.347
2012/09/12,9.347
2012/09/13,9.37
2012/09/14,9.366
2012/09/15,9.38
2012/09/16,9.388
2012/09/17,9.374
2012/09/18,9.359
2012/09/19,9.355
2012/09/20,9.345
2012/09/21,9.342
2012/09/22,9.321
2012/09/23,9.319
2012/09/24,9.316
2012/09/25,9.333
2012/09/26,9.33
2012/09/27,9.32
2012/09/28,9.3
2012/09/29,9.283
2012/09/30,9.278
2012/10/01,9.3
2012/10/02,9.303
2012/10/03,9.312
2012/10/04,9.331
2012/10/05,9.353
2012/10/06,9.351
2012/10/07,9.381
2012/10/08,9.364
2012/10/09,9.358
2012/10/10,9.358
2012/10/11,9.376
2012/10/12,9.384
2012/10/13,9.378
2012/10/14,9.397
2012/10/15,9.399
2012/10/16,9.399
2012/10/17,9.393
2012/10/18,9.387
2012/10/19,9.392
2012/10/20,9.39
2012/10/21,9.376
2012/10/22,9.378
2012/10/23,9.401
2012/10/24,9.406
2012/10/25,9.428
2012/10/26,9.42
2012/10/27,9.415
2012/10/28,9.42
2012/10/29,9.399
2012/10/30,9.391
2012/10/31,9.405
2012/11/01,9.423
2012/11/02,9.433
2012/11/03,9.427
2012/11/04,9.415
2012/11/05,9.417
2012/11/06,9.439
2012/11/07,9.447
2012/11/08,9.448
2012/11/09,9.458
2012/11/10,9.469
2012/11/11,9.478
2012/11/12,9.497
2012/11/13,9.516
2012/11/14,9.524
2012/11/15,9.525
2012/11/16,9.53
2012/11/17,9.556
2012/11/18,9.574
2012/11/19,9.591
2012/11/20,9.597
2012/11/21,9.605
2012/11/22,9.608
2012/11/23,9.591
2012/11/24,9.607
2012/11/25,9.606
2012/11/26,9.602
2012/11/27,9.615
2012/11/28,9.604
2012/11/29,9.586
2012/11/30,9.615
2012/12/01,9.613
2012/12/02,9.623
2012/12/03,9.628
2012/12/04,9.682
2012/12/05,9.719
2012/12/06,9.741
2012/12/07,9.754
2012/12/08,9.77
2012/12/09,9.79
2012/12/10,9.792
2012/12/11,9.799
2012/12/12,9.799
2012/12/13,9.823
2012/12/14,9.863
2012/12/15,9.901
2012/12/16,9.95
2012/12/17,9.974
2012/12/18,9.988
2012/12/19,9.996
2012/12/20,10.052
2012/12/21,10.077
2012/12/22,10.08
2012/12/23,10.107
2012/12/24,10.113
2012/12/25,10.128
2012/12/26,10.132
2012/12/27,10.133
2012/12/28,10.133
2012/12/29,10.143
2012/12/30,10.118
2012/12/31,10.109
2013/01/01,10.088
2013/01/02,10.07
2013/01/03,10.051
2013/01/04,10.053
2013/01/05,10.038
2013/01/06,10.059
2013/01/07,10.041
2013/01/08,10.054
2013/01/09,10.061
2013/01/10,10.063
2013/01/11,10.091
2013/01/12,10.097
2013/01/13,10.122
2013/01/14,10.121
2013/01/15,10.14
2013/01/16,10.161
2013/01/17,10.186
2013/01/18,10.217
2013/01/19,10.222
2013/01/20,10.243
2013/01/21,10.241
2013/01/22,10.253
2013/01/23,10.268
2013/01/24,10.274
2013/01/25,10.299
2013/01/26,10.306
2013/01/27,10.31
2013/01/28,10.307
2013/01/29,10.297
2013/01/30,10.285
2013/01/31,10.256
2013/02/01,10.255
2013/02/02,10.258
2013/02/03,10.244
2013/02/04,10.223
2013/02/05,10.217
2013/02/06,10.223
2013/02/07,10.221
2013/02/08,10.216
2013/02/09,10.219
2013/02/10,10.197
2013/02/11,10.184
2013/02/12,10.187
2013/02/13,10.163
2013/02/14,10.159
2013/02/15,10.134
2013/02/16,10.109
2013/02/17,10.084
2013/02/18,10.075
2013/02/19,10.07
2013/02/20,10.042
2013/02/21,10.035
2013/02/22,10.023
2013/02/23,10.011
2013/02/24,10.011
2013/02/25,9.982
2013/02/26,9.985
2013/02/27,9.972
2013/02/28,9.939
2013/03/01,9.948
2013/03/02,9.947
2013/03/03,9.937
2013/03/04,9.884
2013/03/05,9.868
2013/03/06,9.854
2013/03/07,9.83
2013/03/08,9.814
2013/03/09,9.782
2013/03/10,9.758
2013/03/11,9.744
2013/03/12,9.739
2013/03/13,9.719
2013/03/14,9.658
2013/03/15,9.613
2013/03/16,9.56
2013/03/17,9.517
2013/03/18,9.473
2013/03/19,9.455
2013/03/20,9.38
2013/03/21,9.326
2013/03/22,9.291
2013/03/23,9.234
2013/03/24,9.197
2013/03/25,9.18
2013/03/26,9.182
2013/03/27,9.201
2013/03/28,9.194
2013/03/29,9.175
2013/03/30,9.171
2013/03/31,9.164
2013/04/01,9.146
2013/04/02,9.13
2013/04/03,9.123
2013/04/04,9.122
2013/04/05,9.11
2013/04/06,9.098
2013/04/07,9.1
2013/04/08,9.083
2013/04/09,9.051
2013/04/10,9.026
2013/04/11,8.989
2013/04/12,8.95
2013/04/13,8.926
2013/04/14,8.928
2013/04/15,8.894
2013/04/16,8.862
2013/04/17,8.812
2013/04/18,8.788
2013/04/19,8.801
2013/04/20,8.782
2013/04/21,8.752
2013/04/22,8.745
2013/04/23,8.713
2013/04/24,8.709
2013/04/25,8.686
2013/04/26,8.677
2013/04/27,8.68
2013/04/28,8.661
2013/04/29,8.652
2013/04/30,8.655
2013/05/01,8.678
2013/05/02,8.688
2013/05/03,8.7
2013/05/04,8.715
2013/05/05,8.714
2013/05/06,8.715
2013/05/07,8.701
2013/05/08,8.694
2013/05/09,8.685
2013/05/10,8.666
2013/05/11,8.655
2013/05/12,8.65
2013/05/13,8.626
2013/05/14,8.637
2013/05/15,8.644
2013/05/16,8.663
2013/05/17,8.678
2013/05/18,8.7
2013/05/19,8.703
2013/05/20,8.727
2013/05/21,8.75
2013/05/22,8.761
2013/05/23,8.759
2013/05/24,8.756
2013/05/25,8.751
2013/05/26,8.77
2013/05/27,8.765
2013/05/28,8.783
2013/05/29,8.783
2013/05/30,8.767
2013/05/31,8.749
2013/06/01,8.724
2013/06/02,8.715
2013/06/03,8.675
2013/06/04,8.647
2013/06/05,8.634
2013/06/06,8.623
2013/06/07,8.627
2013/06/08,8.628
2013/06/09,8.631
2013/06/10,8.605
2013/06/11,8.592
2013/06/12,8.581
2013/06/13,8.574
2013/06/14,8.572
2013/06/15,8.588
2013/06/16,8.59
2013/06/17,8.606
2013/06/18,8.644
2013/06/19,8.689
2013/06/20,8.723
2013/06/21,8.744
2013/06/22,8.751
2013/06/23,8.736
2013/06/24,8.737
2013/06/25,8.717
2013/06/26,8.721
2013/06/27,8.725
2013/06/28,8.727
2013/06/29,8.727
2013/06/30,8.751
2013/07/01,8.765
2013/07/02,8.778
2013/07/03,8.761
2013/07/04,8.757
2013/07/05,8.744
2013/07/06,8.732
2013/07/07,8.715
2013/07/08,8.708
2013/07/09,8.71
2013/07/10,8.692
2013/07/11,8.692
2013/07/12,8.7
2013/07/13,8.697
2013/07/14,8.693
2013/07/15,8.7
2013/07/16,8.704
2013/07/17,8.682
2013/07/18,8.665
2013/07/19,8.654
2013/07/20,8.649
2013/07/21,8.625
2013/07/22,8.627
2013/07/23,8.642
2013/07/24,8.649
2013/07/25,8.665
2013/07/26,8.654
2013/07/27,8.652
2013/07/28,8.655
2013/07/29,8.638
2013/07/30,8.613
2013/07/31,8.578
2013/08/01,8.552
2013/08/02,8.534
2013/08/03,8.531
2013/08/04,8.524
2013/08/05,8.514
2013/08/06,8.501
2013/08/07,8.49
2013/08/08,8.475
2013/08/09,8.469
2013/08/10,8.45
2013/08/11,8.432
2013/08/12,8.402
2013/08/13,8.376
2013/08/14,8.363
2013/08/15,8.358
2013/08/16,8.346
2013/08/17,8.327
2013/08/18,8.286
2013/08/19,8.27
2013/08/20,8.252
2013/08/21,8.241
2013/08/22,8.221
2013/08/23,8.206
2013/08/24,8.195
2013/08/25,8.21
2013/08/26,8.205
2013/08/27,8.204
2013/08/28,8.205
2013/08/29,8.198
2013/08/30,8.201
2013/08/31,8.192
2013/09/01,8.19
2013/09/02,8.189
2013/09/03,8.184
2013/09/04,8.194
2013/09/05,8.184
2013/09/06,8.182
2013/09/07,8.192
2013/09/08,8.202
2013/09/09,8.192
2013/09/10,8.197
2013/09/11,8.191
2013/09/12,8.177
2013/09/13,8.163
2013/09/14,8.15
2013/09/15,8.128
2013/09/16,8.118
2013/09/17,8.089
2013/09/18,8.082
2013/09/19,8.071
2013/09/20,8.061
2013/09/21,8.048
2013/09/22,8.02
2013/09/23,7.995
2013/09/24,7.978
2013/09/25,7.96
2013/09/26,7.964
2013/09/27,7.959
2013/09/28,7.945
2013/09/29,7.937
2013/09/30,7.931
2013/10/01,7.93
2013/10/02,7.916
2013/10/03,7.911
2013/10/04,7.914
2013/10/05,7.901
2013/10/06,7.904
2013/10/07,7.92
2013/10/08,7.938
2013/10/09,7.935
2013/10/10,7.914
2013/10/11,7.899
2013/10/12,7.881
2013/10/13,7.856
2013/10/14,7.822
2013/10/15,7.797
2013/10/16,7.773
2013/10/17,7.776
2013/10/18,7.773
2013/10/19,7.764
2013/10/20,7.748
2013/10/21,7.71
2013/10/22,7.675
2013/10/23,7.638
2013/10/24,7.615
2013/10/25,7.594
2013/10/26,7.587
2013/10/27,7.586
2013/10/28,7.597
2013/10/29,7.612
2013/10/30,7.604
2013/10/31,7.597
2013/11/01,7.579
2013/11/02,7.569
2013/11/03,7.568
2013/11/04,7.566
2013/11/05,7.572
2013/11/06,7.592
2013/11/07,7.621
2013/11/08,7.664
2013/11/09,7.698
2013/11/10,7.718
2013/11/11,7.716
2013/11/12,7.7
2013/11/13,7.701
2013/11/14,7.693
2013/11/15,7.705
2013/11/16,7.705
2013/11/17,7.701
2013/11/18,7.719
2013/11/19,7.737
2013/11/20,7.761
2013/11/21,7.786
2013/11/22,7.791
2013/11/23,7.779
2013/11/24,7.778
2013/11/25,7.776
2013/11/26,7.787
2013/11/27,7.795
2013/11/28,7.805
2013/11/29,7.826
2013/11/30,7.844
2013/12/01,7.852
2013/12/02,7.87
2013/12/03,7.852
2013/12/04,7.856
2013/12/05,7.864
2013/12/06,7.83
2013/12/07,7.81
2013/12/08,7.814
2013/12/09,7.821
2013/12/10,7.824
2013/12/11,7.846
2013/12/12,7.866
2013/12/13,7.884
2013/12/14,7.877
2013/12/15,7.863
2013/12/16,7.853
2013/12/17,7.835
2013/12/18,7.831
2013/12/19,7.822
2013/12/20,7.828
2013/12/21,7.848
2013/12/22,7.867
2013/12/23,7.885
2013/12/24,7.902
2013/12/25,7.902
2013/12/26,7.901
2013/12/27,7.897
2013/12/28,7.91
2013/12/29,7.907
2013/12/30,7.914
2013/12/31,7.917
2014/01/01,7.915
2014/01/02,7.945
2014/01/03,7.971
2014/01/04,7.998
2014/01/05,7.979
2014/01/06,7.965
