Date,transactions90roc
2010/12/05,62.5
2010/12/06,83.607
2010/12/07,91.954
2010/12/08,50.794
2010/12/09,43.716
2010/12/10,55.862
2010/12/11,85.644
2010/12/12,78.113
2010/12/13,128.507
2010/12/14,84.674
2010/12/15,103.653
2010/12/16,133.987
2010/12/17,82.716
2010/12/18,131.507
2010/12/19,40.076
2010/12/20,21.16
2010/12/21,-13.026
2010/12/22,19.24
2010/12/23,36.996
2010/12/24,17.846
2010/12/25,138.974
2010/12/26,17.38
2010/12/27,29.032
2010/12/28,-39.334
2010/12/29,58.904
2010/12/30,-1.395
2010/12/31,-1.995
2011/01/01,87.451
2011/01/02,55.118
2011/01/03,296.735
2011/01/04,255.085
2011/01/05,542.222
2011/01/06,164.593
2011/01/07,252.263
2011/01/08,584.324
2011/01/09,479.235
2011/01/10,483.756
2011/01/11,532.979
2011/01/12,514.198
2011/01/13,613.907
2011/01/14,490.71
2011/01/15,330.481
2011/01/16,129.394
2011/01/17,-2.844
2011/01/18,50.78
2011/01/19,104.372
2011/01/20,64.732
2011/01/21,190.058
2011/01/22,262.248
2011/01/23,340.097
2011/01/24,308.303
2011/01/25,106.479
2011/01/26,208.989
2011/01/27,179.098
2011/01/28,430.46
2011/01/29,826.562
2011/01/30,1300
2011/01/31,1012
2011/02/01,440.764
2011/02/02,423.404
2011/02/03,182.063
2011/02/04,331.818
2011/02/05,210.952
2011/02/06,205
2011/02/07,258.854
2011/02/08,249.485
2011/02/09,488.068
2011/02/10,1479
2011/02/11,1708
2011/02/12,972.5
2011/02/13,-65.232
2011/02/14,-79.681
2011/02/15,963.298
2011/02/16,50.202
2011/02/17,-78.707
2011/02/18,-80.822
2011/02/19,-85.642
2011/02/20,867.222
2011/02/21,783.582
2011/02/22,-47.193
2011/02/23,-57.934
2011/02/24,69.821
2011/02/25,592.453
2011/02/26,494.326
2011/02/27,726.531
2011/02/28,523.016
2011/03/01,702.16
2011/03/02,576.838
2011/03/03,1448
2011/03/04,831.746
2011/03/05,808.205
2011/03/06,684.375
2011/03/07,413.473
2011/03/08,690.526
2011/03/09,536.502
2011/03/10,586.283
2011/03/11,367.733
2011/03/12,496.61
2011/03/13,413.663
2011/03/14,425.104
2011/03/15,514.798
2011/03/16,751.117
2011/03/17,989.865
2011/03/18,565.976
2011/03/19,737.602
2011/03/20,409.573
2011/03/21,1215
2011/03/22,322.112
2011/03/23,1080
2011/03/24,425.326
2011/03/25,291.845
2011/03/26,628.246
2011/03/27,544.444
2011/03/28,461.585
2011/03/29,634.195
2011/03/30,277.358
2011/03/31,381.934
2011/04/01,193.515
2011/04/02,304.061
2011/04/03,67.695
2011/04/04,154.296
2011/04/05,66.522
2011/04/06,210.307
2011/04/07,78.738
2011/04/08,26.461
2011/04/09,48.774
2011/04/10,36.609
2011/04/11,49.58
2011/04/12,92.362
2011/04/13,101.948
2011/04/14,151.711
2011/04/15,133.789
2011/04/16,161.691
2011/04/17,220.031
2011/04/18,326.44
2011/04/19,360.428
2011/04/20,282.791
2011/04/21,78.226
2011/04/22,52.824
2011/04/23,134.687
2011/04/24,86.649
2011/04/25,227.422
2011/04/26,295.152
2011/04/27,545.668
2011/04/28,211.051
2011/04/29,181.113
2011/04/30,75.862
2011/05/01,208.258
2011/05/02,241.343
2011/05/03,271.138
2011/05/04,313.831
2011/05/05,326.974
2011/05/06,370.444
2011/05/07,401.776
2011/05/08,288.824
2011/05/09,383.333
2011/05/10,186.763
2011/05/11,56.872
2011/05/12,47.165
2011/05/13,124.767
2011/05/14,156.897
2011/05/15,96.133
2011/05/16,105.203
2011/05/17,126.426
2011/05/18,162.159
2011/05/19,143.601
2011/05/20,221.73
2011/05/21,172.487
2011/05/22,183.221
2011/05/23,175.013
2011/05/24,175.545
2011/05/25,212.881
2011/05/26,263.542
2011/05/27,179.594
2011/05/28,139.901
2011/05/29,191.274
2011/05/30,99.423
2011/05/31,221.184
2011/06/01,110.471
2011/06/02,294.435
2011/06/03,365.217
2011/06/04,388.731
2011/06/05,388.863
2011/06/06,320.328
2011/06/07,427.599
2011/06/08,649.839
2011/06/09,581.528
2011/06/10,292.259
2011/06/11,310.37
2011/06/12,382.299
2011/06/13,301.86
2011/06/14,356.547
2011/06/15,282.083
2011/06/16,458.241
2011/06/17,261.418
2011/06/18,188.55
2011/06/19,97.109
2011/06/20,418.688
2011/06/21,114.163
2011/06/22,459.592
2011/06/23,457.393
2011/06/24,234.876
2011/06/25,311.638
2011/06/26,255.99
2011/06/27,353.307
2011/06/28,559.937
2011/06/29,419.007
2011/06/30,573.2
2011/07/01,555.151
2011/07/02,381.534
2011/07/03,284.749
2011/07/04,390.078
2011/07/05,414.336
2011/07/06,577.255
2011/07/07,465.209
2011/07/08,430.311
2011/07/09,390.261
2011/07/10,363.764
2011/07/11,441.588
2011/07/12,267.754
2011/07/13,230.834
2011/07/14,355.473
2011/07/15,295.558
2011/07/16,319.788
2011/07/17,184.344
2011/07/18,155.691
2011/07/19,220.106
2011/07/20,392.873
2011/07/21,317.022
2011/07/22,313.471
2011/07/23,244.339
2011/07/24,235.542
2011/07/25,185.89
2011/07/26,86.354
2011/07/27,172.414
2011/07/28,138.872
2011/07/29,66.923
2011/07/30,60.663
2011/07/31,173.43
2011/08/01,193.173
2011/08/02,232.808
2011/08/03,133.59
2011/08/04,166.211
2011/08/05,96.57
2011/08/06,150.541
2011/08/07,100.915
2011/08/08,140.263
2011/08/09,212.97
2011/08/10,156.36
2011/08/11,93.389
2011/08/12,68.6
2011/08/13,104.732
2011/08/14,78.913
2011/08/15,96.102
2011/08/16,79.35
2011/08/17,68.878
2011/08/18,58.929
2011/08/19,57.736
2011/08/20,39.94
2011/08/21,37.516
2011/08/22,37.37
2011/08/23,19.677
2011/08/24,8.425
2011/08/25,51.643
2011/08/26,49.732
2011/08/27,36.431
2011/08/28,5.595
2011/08/29,34.551
2011/08/30,20.56
2011/08/31,2.75
2011/09/01,-14.14
2011/09/02,-19.995
2011/09/03,-31.059
2011/09/04,-24.773
2011/09/05,-22.067
2011/09/06,-33.972
2011/09/07,-41.827
2011/09/08,-42.35
2011/09/09,-32.156
2011/09/10,-51.995
2011/09/11,-42.663
2011/09/12,-53.691
2011/09/13,-48.264
2011/09/14,-51.822
2011/09/15,-43.132
2011/09/16,-46.419
2011/09/17,-52.707
2011/09/18,-46.975
2011/09/19,-30.949
2011/09/20,-28.901
2011/09/21,-25.938
2011/09/22,-44.041
2011/09/23,-35.131
2011/09/24,-43.076
2011/09/25,-51.779
2011/09/26,-47.864
2011/09/27,-39.288
2011/09/28,-37.851
2011/09/29,-47.613
2011/09/30,-26.831
2011/10/01,-36.2
2011/10/02,-47.912
2011/10/03,-27.759
2011/10/04,-45.02
2011/10/05,-37.827
2011/10/06,-30.838
2011/10/07,-28.123
2011/10/08,-36.002
2011/10/09,-48.582
2011/10/10,-28.066
2011/10/11,-35.159
2011/10/12,-32
2011/10/13,-37.634
2011/10/14,-31.506
2011/10/15,-33.67
2011/10/16,-44.788
2011/10/17,-37.377
2011/10/18,-45.57
2011/10/19,-37.623
2011/10/20,-48.71
2011/10/21,-30.045
2011/10/22,-37.713
2011/10/23,-40.987
2011/10/24,-29.131
2011/10/25,-34.829
2011/10/26,-35.271
2011/10/27,-35.995
2011/10/28,-17.236
2011/10/29,-30.805
2011/10/30,-39.365
2011/10/31,-41.695
2011/11/01,-25.765
2011/11/02,-28.626
2011/11/03,-15.125
2011/11/04,-4.753
2011/11/05,-12.181
2011/11/06,-31.426
2011/11/07,-40.88
2011/11/08,-28.571
2011/11/09,-15.713
2011/11/10,-9.013
2011/11/11,-31.563
2011/11/12,-32.089
2011/11/13,-36.606
2011/11/14,-39.271
2011/11/15,-21.685
2011/11/16,-18.677
2011/11/17,-35.587
2011/11/18,-28.456
2011/11/19,-38.711
2011/11/20,-34.842
2011/11/21,-34.681
2011/11/22,-26.02
2011/11/23,-23.107
2011/11/24,-32.568
2011/11/25,-14.233
2011/11/26,-15.366
2011/11/27,-37.821
2011/11/28,-24.223
2011/11/29,-12.064
2011/11/30,-5.358
2011/12/01,-10.189
2011/12/02,6.782
2011/12/03,-23.091
2011/12/04,-23.74
2011/12/05,-20.836
2011/12/06,12.266
2011/12/07,-5.826
2011/12/08,-21.684
2011/12/09,-7.15
2011/12/10,-12.409
2011/12/11,-20.692
2011/12/12,-25.749
2011/12/13,-12.884
2011/12/14,-12.33
2011/12/15,-22.2
2011/12/16,-5.15
2011/12/17,-16.901
2011/12/18,-31.229
2011/12/19,-28.982
2011/12/20,-18.267
2011/12/21,-9.397
2011/12/22,-7.813
2011/12/23,-1.054
2011/12/24,-19.194
2011/12/25,-7.139
2011/12/26,-8.445
2011/12/27,-13.697
2011/12/28,-11.329
2011/12/29,-11.649
2011/12/30,-6.156
2011/12/31,1.465
2012/01/01,-23.965
2012/01/02,-7.688
2012/01/03,-0.213
2012/01/04,-3.492
2012/01/05,23.681
2012/01/06,22.525
2012/01/07,7.336
2012/01/08,8.37
2012/01/09,1.902
2012/01/10,12.129
2012/01/11,42.951
2012/01/12,9.528
2012/01/13,23.177
2012/01/14,36.919
2012/01/15,9.006
2012/01/16,43.348
2012/01/17,31.979
2012/01/18,43.78
2012/01/19,32.783
2012/01/20,32.277
2012/01/21,12.764
2012/01/22,-10.642
2012/01/23,16.343
2012/01/24,38.293
2012/01/25,70.701
2012/01/26,28.865
2012/01/27,13.004
2012/01/28,18.402
2012/01/29,23.916
2012/01/30,6.291
2012/01/31,16.07
2012/02/01,3.802
2012/02/02,9.573
2012/02/03,19.198
2012/02/04,44.785
2012/02/05,23.639
2012/02/06,2.481
2012/02/07,9.353
2012/02/08,7.484
2012/02/09,47.628
2012/02/10,66.894
2012/02/11,43.958
2012/02/12,19.202
2012/02/13,32.217
2012/02/14,58.143
2012/02/15,90.934
2012/02/16,86.636
2012/02/17,44.012
2012/02/18,27.358
2012/02/19,24.678
2012/02/20,15.848
2012/02/21,15.135
2012/02/22,43.425
2012/02/23,46.664
2012/02/24,46.395
2012/02/25,24.136
2012/02/26,-2.275
2012/02/27,4.86
2012/02/28,-1.942
2012/02/29,5.997
2012/03/01,7.907
2012/03/02,37.087
2012/03/03,-3.334
2012/03/04,6.169
2012/03/05,-12.463
2012/03/06,3.902
2012/03/07,14.586
2012/03/08,19.114
2012/03/09,14.456
2012/03/10,1.879
2012/03/11,7.476
2012/03/12,13.292
2012/03/13,30.619
2012/03/14,42.634
2012/03/15,22.136
2012/03/16,40.037
2012/03/17,49.421
2012/03/18,3.412
2012/03/19,5.648
2012/03/20,22.955
2012/03/21,19.804
2012/03/22,16.047
2012/03/23,33.614
2012/03/24,21.107
2012/03/25,10.816
2012/03/26,27.675
2012/03/27,34.365
2012/03/28,39.712
2012/03/29,50.275
2012/03/30,33.855
2012/03/31,24.216
2012/04/01,3.08
2012/04/02,13.217
2012/04/03,36.259
2012/04/04,2.322
2012/04/05,6.767
2012/04/06,14.718
2012/04/07,-4.647
2012/04/08,-3.077
2012/04/09,-0.994
2012/04/10,19.11
2012/04/11,17.979
2012/04/12,21.709
2012/04/13,3.921
2012/04/14,27.782
2012/04/15,6.839
2012/04/16,27.779
2012/04/17,17.656
2012/04/18,25.148
2012/04/19,16.699
2012/04/20,31.103
2012/04/21,35.807
2012/04/22,4.789
2012/04/23,-2.244
2012/04/24,-3.725
2012/04/25,15.015
2012/04/26,60.491
2012/04/27,22.463
2012/04/28,16.233
2012/04/29,26.233
2012/04/30,36.295
2012/05/01,57.805
2012/05/02,40.3
2012/05/03,100.885
2012/05/04,96.85
2012/05/05,93.471
2012/05/06,83.406
2012/05/07,162.938
2012/05/08,155.023
2012/05/09,132.589
2012/05/10,40.094
2012/05/11,151.268
2012/05/12,164.814
2012/05/13,85.831
2012/05/14,201.679
2012/05/15,140.193
2012/05/16,91.052
2012/05/17,153.833
2012/05/18,283.546
2012/05/19,507.845
2012/05/20,405.275
2012/05/21,400.366
2012/05/22,232.125
2012/05/23,247.885
2012/05/24,290.267
2012/05/25,370.249
2012/05/26,307.988
2012/05/27,299.453
2012/05/28,353.1
2012/05/29,353.976
2012/05/30,282.117
2012/05/31,177.926
2012/06/01,430.489
2012/06/02,95.848
2012/06/03,389.435
2012/06/04,634.762
2012/06/05,582.256
2012/06/06,143.543
2012/06/07,422.008
2012/06/08,356.407
2012/06/09,546.08
2012/06/10,578.745
2012/06/11,347.699
2012/06/12,167.638
2012/06/13,819.098
2012/06/14,810.97
2012/06/15,717.581
2012/06/16,633.56
2012/06/17,572.069
2012/06/18,482.799
2012/06/19,423.458
2012/06/20,399.316
2012/06/21,341.891
2012/06/22,278.404
2012/06/23,265.632
2012/06/24,244.171
2012/06/25,338.694
2012/06/26,324.404
2012/06/27,316.321
2012/06/28,295.34
2012/06/29,277.466
2012/06/30,314.794
2012/07/01,201.038
2012/07/02,228.622
2012/07/03,221.253
2012/07/04,233.005
2012/07/05,227.579
2012/07/06,299.277
2012/07/07,341.44
2012/07/08,219.054
2012/07/09,200.036
2012/07/10,352.637
2012/07/11,281.183
2012/07/12,249.133
2012/07/13,209.242
2012/07/14,211.481
2012/07/15,210.965
2012/07/16,307.158
2012/07/17,314.544
2012/07/18,318.869
2012/07/19,280.027
2012/07/20,420.023
2012/07/21,454.425
2012/07/22,397.991
2012/07/23,332.824
2012/07/24,279.65
2012/07/25,173.2
2012/07/26,332.55
2012/07/27,270.818
2012/07/28,364.596
2012/07/29,271.637
2012/07/30,240.895
2012/07/31,321.011
2012/08/01,119.603
2012/08/02,137.11
2012/08/03,115.244
2012/08/04,162.643
2012/08/05,83.349
2012/08/06,100.992
2012/08/07,72.37
2012/08/08,243.276
2012/08/09,57.374
2012/08/10,55.066
2012/08/11,125.875
2012/08/12,22.216
2012/08/13,120.366
2012/08/14,91.285
2012/08/15,213.943
2012/08/16,90.348
2012/08/17,14.639
2012/08/18,18.163
2012/08/19,16.809
2012/08/20,52.634
2012/08/21,54.721
2012/08/22,42.526
2012/08/23,9.609
2012/08/24,38.856
2012/08/25,26.678
2012/08/26,-1.362
2012/08/27,10.983
2012/08/28,16.653
2012/08/29,63.071
2012/08/30,25.423
2012/08/31,220.285
2012/09/01,21.421
2012/09/02,-26.995
2012/09/03,-13.877
2012/09/04,152.11
2012/09/05,23.866
2012/09/06,79.403
2012/09/07,1.326
2012/09/08,-23.492
2012/09/09,-3.353
2012/09/10,85.116
2012/09/11,-32.773
2012/09/12,-54.775
2012/09/13,-47.298
2012/09/14,-16.626
2012/09/15,-38.041
2012/09/16,-27.36
2012/09/17,-32.213
2012/09/18,1.723
2012/09/19,20.431
2012/09/20,32.881
2012/09/21,36.311
2012/09/22,-1.815
2012/09/23,-2.514
2012/09/24,-3.487
2012/09/25,-21.731
2012/09/26,22.316
2012/09/27,23.998
2012/09/28,45.024
2012/09/29,24.511
2012/09/30,-17.948
2012/10/01,9.282
2012/10/02,42.226
2012/10/03,23.429
2012/10/04,36.711
2012/10/05,42.383
2012/10/06,57.498
2012/10/07,38.592
2012/10/08,8.883
2012/10/09,13.472
2012/10/10,28.667
2012/10/11,12.926
2012/10/12,26.156
2012/10/13,25.709
2012/10/14,-12.623
2012/10/15,-11.99
2012/10/16,5.997
2012/10/17,2.495
2012/10/18,-23.32
2012/10/19,-26.803
2012/10/20,-12.739
2012/10/21,24.926
2012/10/22,52.428
2012/10/23,17.426
2012/10/24,4.892
2012/10/25,-0.452
2012/10/26,-37.959
2012/10/27,-52.974
2012/10/28,-47.985
2012/10/29,-48.421
2012/10/30,0.658
2012/10/31,-16.447
2012/11/01,-14.907
2012/11/02,-0.024
2012/11/03,-28.334
2012/11/04,-31.517
2012/11/05,8.781
2012/11/06,-20.376
2012/11/07,22.004
2012/11/08,14.324
2012/11/09,-24.161
2012/11/10,-21.788
2012/11/11,-51.946
2012/11/12,-30.796
2012/11/13,-48.883
2012/11/14,-35.76
2012/11/15,-7.294
2012/11/16,6.187
2012/11/17,-11.888
2012/11/18,-4.691
2012/11/19,-12.937
2012/11/20,-2.67
2012/11/21,22.939
2012/11/22,-4.267
2012/11/23,-3.354
2012/11/24,0.77
2012/11/25,11.044
2012/11/26,20.393
2012/11/27,-19.262
2012/11/28,9.846
2012/11/29,-7.971
2012/11/30,-27.036
2012/12/01,-0.296
2012/12/02,-46.265
2012/12/03,-45.94
2012/12/04,-21.27
2012/12/05,-21.11
2012/12/06,11.139
2012/12/07,3.184
2012/12/08,5.529
2012/12/09,-4.626
2012/12/10,-5.257
2012/12/11,31.116
2012/12/12,26.686
2012/12/13,17.877
2012/12/14,43.551
2012/12/15,14.14
2012/12/16,45.667
2012/12/17,25.271
2012/12/18,54.836
2012/12/19,43.344
2012/12/20,18.682
2012/12/21,103.386
2012/12/22,83.56
2012/12/23,26.101
2012/12/24,49.676
2012/12/25,-11.322
2012/12/26,29.256
2012/12/27,33.796
2012/12/28,97.011
2012/12/29,85.119
2012/12/30,84.099
2012/12/31,-8.634
2013/01/01,19.588
2013/01/02,20.921
2013/01/03,16.316
2013/01/04,48.956
2013/01/05,14.028
2013/01/06,-13.546
2013/01/07,13.629
2013/01/08,23.857
2013/01/09,56.32
2013/01/10,83.548
2013/01/11,59.772
2013/01/12,66.926
2013/01/13,59.94
2013/01/14,29.161
2013/01/15,41.773
2013/01/16,90.384
2013/01/17,90.297
2013/01/18,61.861
2013/01/19,37.726
2013/01/20,-4.084
2013/01/21,26.357
2013/01/22,36.139
2013/01/23,73.346
2013/01/24,111.676
2013/01/25,199.752
2013/01/26,193.331
2013/01/27,158.935
2013/01/28,70.02
2013/01/29,86.683
2013/01/30,74.742
2013/01/31,78.32
2013/02/01,149.379
2013/02/02,124.922
2013/02/03,90.413
2013/02/04,72.18
2013/02/05,46.61
2013/02/06,31.456
2013/02/07,144.283
2013/02/08,125.366
2013/02/09,146.1
2013/02/10,136.767
2013/02/11,112.793
2013/02/12,96.29
2013/02/13,57.252
2013/02/14,29.2
2013/02/15,71.208
2013/02/16,50.762
2013/02/17,34.451
2013/02/18,36.779
2013/02/19,39.693
2013/02/20,93.637
2013/02/21,73.192
2013/02/22,109.697
2013/02/23,57.753
2013/02/24,59.503
2013/02/25,143.56
2013/02/26,70.618
2013/02/27,63.073
2013/02/28,112.105
2013/03/01,93.197
2013/03/02,172.101
2013/03/03,152.408
2013/03/04,98.068
2013/03/05,68.726
2013/03/06,69.084
2013/03/07,108.052
2013/03/08,68.595
2013/03/09,73.416
2013/03/10,104.172
2013/03/11,61.389
2013/03/12,32.079
2013/03/13,33.383
2013/03/14,48.787
2013/03/15,94.127
2013/03/16,-3.826
2013/03/17,-14.098
2013/03/18,-12.865
2013/03/19,2.947
2013/03/20,28.616
2013/03/21,24.502
2013/03/22,18.1
2013/03/23,43.918
2013/03/24,42.155
2013/03/25,70.687
2013/03/26,34.25
2013/03/27,21.647
2013/03/28,29.551
2013/03/29,63.528
2013/03/30,30.348
2013/03/31,46.516
2013/04/01,65.665
2013/04/02,60.629
2013/04/03,51.294
2013/04/04,37.786
2013/04/05,55.151
2013/04/06,56.793
2013/04/07,57.969
2013/04/08,59.843
2013/04/09,55.139
2013/04/10,21.564
2013/04/11,29.668
2013/04/12,28.47
2013/04/13,8.197
2013/04/14,24.582
2013/04/15,21.004
2013/04/16,26.375
2013/04/17,17.808
2013/04/18,-5.17
2013/04/19,6.025
2013/04/20,16.748
2013/04/21,9.276
2013/04/22,7.872
2013/04/23,32.11
2013/04/24,40.803
2013/04/25,28.983
2013/04/26,5.522
2013/04/27,-19.978
2013/04/28,-19.855
2013/04/29,0.111
2013/04/30,15.546
2013/05/01,7.263
2013/05/02,-6.651
2013/05/03,-5.592
2013/05/04,-17.836
2013/05/05,-8.523
2013/05/06,-0.148
2013/05/07,33.384
2013/05/08,-17.696
2013/05/09,9.61
2013/05/10,17.536
2013/05/11,30.095
2013/05/12,13.624
2013/05/13,4.129
2013/05/14,12.555
2013/05/15,26.1
2013/05/16,9.991
2013/05/17,14.296
2013/05/18,5.297
2013/05/19,-5.076
2013/05/20,-10.427
2013/05/21,-9.678
2013/05/22,-7.008
2013/05/23,-3.848
2013/05/24,-4.314
2013/05/25,-10.337
2013/05/26,-39.41
2013/05/27,-16.895
2013/05/28,-6.327
2013/05/29,-12.666
2013/05/30,-11.084
2013/05/31,-2.71
2013/06/01,-0.368
2013/06/02,-22.104
2013/06/03,-1.883
2013/06/04,-8.3
2013/06/05,-15.364
2013/06/06,-2.226
2013/06/07,-6.049
2013/06/08,-34.786
2013/06/09,-25.054
2013/06/10,-7.287
2013/06/11,-12.471
2013/06/12,-21.05
2013/06/13,-31.303
2013/06/14,46.983
2013/06/15,1.463
2013/06/16,-1.187
2013/06/17,-0.305
2013/06/18,-0.408
2013/06/19,-15.269
2013/06/20,-13.245
2013/06/21,-11.078
2013/06/22,-13.154
2013/06/23,-21.509
2013/06/24,-9.845
2013/06/25,-16.211
2013/06/26,-25.249
2013/06/27,-25.971
2013/06/28,-16.333
2013/06/29,-16.982
2013/06/30,-41.414
2013/07/01,-38.234
2013/07/02,-38.059
2013/07/03,-47.036
2013/07/04,-42.617
2013/07/05,-28.521
2013/07/06,-47.639
2013/07/07,-50.963
2013/07/08,-40.965
2013/07/09,-36.18
2013/07/10,-42.792
2013/07/11,-26.073
2013/07/12,-9.829
2013/07/13,-31.644
2013/07/14,-36.021
2013/07/15,-45.879
2013/07/16,-30.613
2013/07/17,-12.961
2013/07/18,-30.951
2013/07/19,-24.009
2013/07/20,-23.91
2013/07/21,-25.05
2013/07/22,-35.262
2013/07/23,-40.965
2013/07/24,-32.362
2013/07/25,-23.068
2013/07/26,-15.859
2013/07/27,-11.968
2013/07/28,-28.038
2013/07/29,-12.257
2013/07/30,-23.996
2013/07/31,-10.78
2013/08/01,-1.069
2013/08/02,2.768
2013/08/03,-9.151
2013/08/04,-19.572
2013/08/05,-10.174
2013/08/06,7.767
2013/08/07,-13.797
2013/08/08,-14.61
2013/08/09,-32.446
2013/08/10,-21.108
2013/08/11,-37.186
2013/08/12,-24.585
2013/08/13,-17.387
2013/08/14,-15.601
2013/08/15,-1.043
2013/08/16,36.271
2013/08/17,18.236
2013/08/18,15.426
2013/08/19,32.247
2013/08/20,21.615
2013/08/21,1.208
2013/08/22,20.575
2013/08/23,7.599
2013/08/24,27.306
2013/08/25,-15.758
2013/08/26,-1.731
2013/08/27,12.982
2013/08/28,12.79
2013/08/29,8.551
2013/08/30,15.343
2013/08/31,-4.957
2013/09/01,-16.68
2013/09/02,-11.075
2013/09/03,-7.817
2013/09/04,-3.013
2013/09/05,16.384
2013/09/06,26.288
2013/09/07,16.948
2013/09/08,3.277
2013/09/09,16.147
2013/09/10,16.165
2013/09/11,13.958
2013/09/12,4.191
2013/09/13,25.179
2013/09/14,1.311
2013/09/15,16.798
2013/09/16,12.76
2013/09/17,44.476
2013/09/18,15.326
2013/09/19,27.243
2013/09/20,32.365
2013/09/21,36.427
2013/09/22,14.979
2013/09/23,46.425
2013/09/24,37.241
2013/09/25,18.235
2013/09/26,16.2
2013/09/27,28.497
2013/09/28,37.672
2013/09/29,5.235
2013/09/30,18.979
2013/10/01,61.213
2013/10/02,75.856
2013/10/03,61.059
2013/10/04,55.974
2013/10/05,50.017
2013/10/06,8.203
2013/10/07,9.211
2013/10/08,15.181
2013/10/09,16.722
2013/10/10,17.784
2013/10/11,36.823
2013/10/12,41.711
2013/10/13,39.609
2013/10/14,45.819
2013/10/15,37.339
2013/10/16,23.427
2013/10/17,27.646
2013/10/18,77.435
2013/10/19,56.247
2013/10/20,23.622
2013/10/21,57.322
2013/10/22,53.554
2013/10/23,29.985
2013/10/24,70.44
2013/10/25,55.91
2013/10/26,28.09
2013/10/27,4.511
2013/10/28,21.445
2013/10/29,0.884
2013/10/30,-4.881
2013/10/31,12.587
2013/11/01,-0.906
2013/11/02,-8.857
2013/11/03,-29.633
2013/11/04,-16.337
2013/11/05,-10.444
2013/11/06,-5.14
2013/11/07,22.093
2013/11/08,14.769
2013/11/09,44.103
2013/11/10,14.706
2013/11/11,8.169
2013/11/12,12.845
2013/11/13,11.634
2013/11/14,-2.426
2013/11/15,7.793
2013/11/16,-16.408
2013/11/17,-28.115
2013/11/18,25.125
2013/11/19,53.718
2013/11/20,16.214
2013/11/21,30.315
2013/11/22,48.691
2013/11/23,63.389
2013/11/24,8.522
2013/11/25,15.483
2013/11/26,28.892
2013/11/27,62.165
2013/11/28,58.242
2013/11/29,90.159
2013/11/30,61.748
2013/12/01,40.932
2013/12/02,45.108
2013/12/03,46.673
2013/12/04,31.217
2013/12/05,37.003
2013/12/06,38.727
2013/12/07,45.841
2013/12/08,-17.732
2013/12/09,19.508
2013/12/10,37.586
